energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.05252626,11.81392696,0.06668772,0.05360802,0.55447717,1.43345257,9.74127839,0.10855038,1.48575309
-3.04652326,12.09042299,0.06836697,0.05419990,0.56707162,1.45994873,9.98779865,0.11311899,1.50520090
-3.04052026,12.34117410,0.06975758,0.05465092,0.57911264,1.48559222,10.21099551,0.11758892,1.52256842
-3.03451726,12.56363414,0.07083577,0.05495066,0.59045518,1.51017578,10.40843356,0.12194033,1.53785456
-3.02851426,12.75565116,0.07158382,0.05509332,0.60095767,1.53349470,10.57804155,0.12615445,1.55108518
-3.02251126,12.91549189,0.07199035,0.05507763,0.61048422,1.55534710,10.71813888,0.13021344,1.56230922
-3.01650825,13.04185568,0.07205050,0.05490654,0.61890674,1.57553395,10.82745264,0.13410029,1.57159414
-3.01050525,13.13387805,0.07176597,0.05458683,0.62610678,1.59385898,10.90512504,0.13779859,1.57902112
-3.00450225,13.19112469,0.07114478,0.05412849,0.63197715,1.61012862,10.95071183,0.14129232,1.58468019
-2.99849925,13.21357664,0.07020100,0.05354405,0.63642333,1.62415220,10.96417202,0.14456563,1.58866547
-2.99249625,13.20160777,0.06895423,0.05284786,0.63936467,1.63574257,10.94584995,0.14760269,1.59107076
-2.98649325,13.15595593,0.06742903,0.05205530,0.64073532,1.64471713,10.89645077,0.15038746,1.59198568
-2.98049025,13.07768913,0.06565417,0.05118202,0.64048490,1.65089941,10.81701030,0.15290367,1.59149241
-2.97448724,12.96816812,0.06366187,0.05024329,0.63857896,1.65412122,10.70886089,0.15513478,1.58966317
-2.96848424,12.82900698,0.06148690,0.04925333,0.63499916,1.65422526,10.57359431,0.15706404,1.58655848
-2.96248124,12.66203292,0.05916574,0.04822484,0.62974321,1.65106819,10.41302323,0.15867473,1.58222611
-2.95647824,12.46924662,0.05673566,0.04716858,0.62282457,1.64452411,10.22914226,0.15995034,1.57670087
-2.95047524,12.25278411,0.05423382,0.04609313,0.61427200,1.63448820,10.02408981,0.16087501,1.57000490
-2.94447224,12.01488098,0.05169646,0.04500475,0.60412888,1.62088054,9.80011144,0.16143391,1.56214864
-2.93846923,11.75783939,0.04915809,0.04390744,0.59245240,1.60364986,9.55952552,0.16161375,1.55313210
-2.93246623,11.48399828,0.04665078,0.04280303,0.57931268,1.58277704,9.30469127,0.16140326,1.54294652
-2.92646323,11.19570652,0.04420357,0.04169142,0.56479176,1.55827831,9.03797969,0.16079372,1.53157610
-2.92046023,10.89529906,0.04184193,0.04057094,0.54898263,1.53020780,8.76174690,0.15977943,1.51899972
-2.91445723,10.58507536,0.03958736,0.03943869,0.53198814,1.49865945,8.47830991,0.15835810,1.50519264
-2.90845423,10.26727988,0.03745713,0.03829098,0.51392000,1.46376798,8.18992436,0.15653123,1.49012786
-2.90245123,9.94408393,0.03546412,0.03712376,0.49489766,1.42570890,7.89876390,0.15430429,1.47377735
-2.89644822,9.61756856,0.03361679,0.03593305,0.47504728,1.38469740,7.60690077,0.15168685,1.45611284
-2.89044522,9.28970824,0.03191927,0.03471529,0.45450053,1.34098608,7.31628762,0.14869256,1.43710642
-2.88444222,8.96235516,0.03037155,0.03346772,0.43339348,1.29486157,7.02874032,0.14533905,1.41673094
-2.87843922,8.63722460,0.02896983,0.03218863,0.41186532,1.24663999,6.74592218,0.14164761,1.39496018
-2.87243622,8.31588167,0.02770687,0.03087756,0.39005700,1.19666148,6.46932995,0.13764288,1.37176913
-2.86643322,7.99973028,0.02657250,0.02953542,0.36810981,1.14528395,6.20028227,0.13335241,1.34713438
-2.86043022,7.69000531,0.02555412,0.02816456,0.34616387,1.09287620,5.93991151,0.12880614,1.32103482
-2.85442721,7.38776887,0.02463731,0.02676870,0.32435651,1.03981078,5.68915984,0.12403589,1.29345275
-2.84842421,7.09391189,0.02380643,0.02535289,0.30282066,0.98645678,5.44878048,0.11907478,1.26437560
-2.84242121,6.80916173,0.02304518,0.02392330,0.28168321,0.93317299,5.21934504,0.11395672,1.23379822
-2.83641821,6.53409657,0.02233720,0.02248706,0.26106349,0.88030153,5.00125737,0.10871588,1.20172573
-2.83041521,6.26916671,0.02166662,0.02105202,0.24107173,0.82816236,4.79477422,0.10338623,1.16817704
-2.82441221,6.01472249,0.02101858,0.01962650,0.22180784,0.77704877,4.60003248,0.09800111,1.13318864
-2.81840920,5.77104821,0.02037958,0.01821901,0.20336029,0.72722409,4.41708229,0.09259292,1.09681872
-2.81240620,5.53840038,0.01973790,0.01683803,0.18580529,0.67891954,4.24592475,0.08719275,1.05915117
-2.80640320,5.31704858,0.01908386,0.01549175,0.16920623,0.63233341,4.08655256,0.08183023,1.02029925
-2.80040020,5.10731652,0.01840997,0.01418787,0.15361347,0.58763129,3.93899123,0.07653327,0.98040861
-2.79439720,4.90962046,0.01771101,0.01293339,0.13906436,0.54494735,3.80333861,0.07132795,0.93965928
-2.78839420,4.72450219,0.01698406,0.01173450,0.12558356,0.50438642,3.67979967,0.06623840,0.89826642
-2.78239120,4.55265360,0.01622842,0.01059641,0.11318363,0.46602660,3.56871413,0.06128671,0.85647951
-2.77638819,4.39493019,0.01544540,0.00952334,0.10186575,0.42992228,3.47057402,0.05649287,0.81457990
-2.77038519,4.25235114,0.01463815,0.00851844,0.09162066,0.39610713,3.38602914,0.05187470,0.77287657
-2.76438219,4.12608445,0.01381138,0.00758381,0.08242966,0.36459702,3.31587861,0.04744781,0.73170013
-2.75837919,4.01741609,0.01297104,0.00672049,0.07426565,0.33539256,3.26104755,0.04322554,0.69139529
-2.75237619,3.92770337,0.01212398,0.00592858,0.06709414,0.30848119,3.22254861,0.03921894,0.65231189
-2.74637319,3.85831340,0.01127767,0.00520726,0.06087426,0.28383870,3.20142924,0.03543671,0.61479495
-2.74037019,3.81054876,0.01043980,0.00455489,0.05555963,0.26143016,3.19870625,0.03188523,0.57917404
-2.73436718,3.78556341,0.00961802,0.00396916,0.05109915,0.24121023,3.21529037,0.02856854,0.54575254
-2.72836418,3.78427262,0.00881964,0.00344714,0.04743772,0.22312312,3.25190419,0.02548835,0.51479720
-2.72236118,3.80726149,0.00805138,0.00298543,0.04451682,0.20710203,3.30899770,0.02264413,0.48652844
-2.71635818,3.85469722,0.00731919,0.00258025,0.04227501,0.19306853,3.38666605,0.02003317,0.46111209
-2.71035518,3.92625011,0.00662807,0.00222757,0.04064839,0.18093177,3.48457451,0.01765071,0.43865268
-2.70435218,4.02102880,0.00598198,0.00192318,0.03957103,0.17058792,3.60189537,0.01549011,0.41918884
-2.69834917,4.13753417,0.00538378,0.00166280,0.03897540,0.16191982,3.73726169,0.01354301,0.40269106
-2.69234617,4.27363628,0.00483525,0.00144214,0.03879285,0.15479708,3.88874154,0.01179952,0.38906177
-2.68634317,4.42657734,0.00433706,0.00125700,0.03895413,0.14907671,4.05383624,0.01024851,0.37813807
-2.68034017,4.59300259,0.00388890,0.00110330,0.03938999,0.14460433,4.22950433,0.00887784,0.36969676
-2.67433717,4.76901983,0.00348953,0.00097712,0.04003190,0.14121596,4.41221229,0.00767457,0.36346165
-2.66833417,4.95028636,0.00313694,0.00087475,0.04081283,0.13874045,4.59801120,0.00662530,0.35911284
-2.66233117,5.13212116,0.00282847,0.00079275,0.04166811,0.13700237,4.78263722,0.00571638,0.35629750
-2.65632816,5.30963810,0.00256092,0.00072790,0.04253634,0.13582536,4.96163261,0.00493413,0.35464190
-2.65032516,5.47789522,0.00233077,0.00067727,0.04336034,0.13503575,5.13048222,0.00426514,0.35376391
-2.64432216,5.63205350,0.00213427,0.00063821,0.04408808,0.13446632,5.28475997,0.00369640,0.35328578
-2.63831916,5.76753839,0.00196757,0.00060834,0.04467354,0.13395998,5.42027845,0.00321550,0.35284640
-2.63231616,5.88019640,0.00182690,0.00058557,0.04507749,0.13337331,5.53323493,0.00281077,0.35211268
-2.62631316,5.96643952,0.00170860,0.00056807,0.04526814,0.13257968,5.62034662,0.00247140,0.35078962
-2.62031016,6.02337041,0.00160928,0.00055430,0.04522158,0.13147188,5.67896864,0.00218751,0.34862858
-2.61430715,6.04888234,0.00152584,0.00054295,0.04492205,0.12996411,5.70718881,0.00195021,0.34543354
-2.60830415,6.04172891,0.00145554,0.00053294,0.04436197,0.12799327,5.70389445,0.00175159,0.34106511
-2.60230115,6.00156001,0.00139603,0.00052345,0.04354177,0.12551943,5.66880792,0.00158476,0.33544213
-2.59629815,5.92892257,0.00134536,0.00051384,0.04246946,0.12252562,5.60248910,0.00144376,0.32854106
-2.59029515,5.82522582,0.00130197,0.00050366,0.04116003,0.11901674,5.50630457,0.00132358,0.32039303
-2.58429215,5.69267323,0.00126470,0.00049264,0.03963463,0.11501792,5.38236539,0.00122005,0.31107895
-2.57828914,5.53416447,0.00123271,0.00048063,0.03791962,0.11057218,5.23343644,0.00112977,0.30072288
-2.57228614,5.35317247,0.00120549,0.00046763,0.03604557,0.10573772,5.06282214,0.00105004,0.28948409
-2.56628314,5.15360190,0.00118281,0.00045373,0.03404616,0.10058483,4.87423415,0.00097875,0.27754821
-2.56028014,4.93963579,0.00116466,0.00043911,0.03195705,0.09519264,4.67164781,0.00091433,0.26511783
-2.55427714,4.71557799,0.00115122,0.00042400,0.02981494,0.08964597,4.45915397,0.00085562,0.25240317
-2.54827414,4.48569868,0.00114281,0.00040868,0.02765657,0.08403214,4.24081354,0.00080183,0.23961306
-2.54227114,4.25408997,0.00113991,0.00039344,0.02551798,0.07843825,4.02052097,0.00075242,0.22694671
-2.53626813,4.02453777,0.00114307,0.00037859,0.02343392,0.07294877,3.80188288,0.00070710,0.21458664
-2.53026513,3.80041510,0.00115297,0.00036445,0.02143745,0.06764363,3.58811639,0.00066570,0.20269290
-2.52426213,3.58460054,0.00117038,0.00035132,0.01955979,0.06259691,3.38197103,0.00062819,0.19139887
-2.51825913,3.37942423,0.00119622,0.00033947,0.01783041,0.05787613,3.18567633,0.00059462,0.18080867
-2.51225613,3.18664233,0.00123158,0.00032919,0.01627732,0.05354207,3.00091599,0.00056509,0.17099620
-2.50625313,3.00743908,0.00127778,0.00032072,0.01492762,0.04964924,2.82882808,0.00053978,0.16200577
-2.50025013,2.84245484,0.00133644,0.00031433,0.01380823,0.04624686,2.67002950,0.00051892,0.15385414
-2.49424712,2.69183656,0.00140958,0.00031026,0.01294681,0.04338019,2.52466172,0.00050282,0.14653379
-2.48824412,2.55530703,0.00149966,0.00030880,0.01237280,0.04109234,2.39245404,0.00049192,0.14001709
-2.48224112,2.43224786,0.00160975,0.00031023,0.01211862,0.03942622,2.27280003,0.00048679,0.13426131
-2.47623812,2.32179138,0.00174359,0.00031492,0.01222090,0.03842658,2.16484233,0.00048821,0.12921386
-2.47023512,2.22291614,0.00190572,0.00032328,0.01272180,0.03814212,2.06756112,0.00049724,0.12481780
-2.46423212,2.13454124,0.00210155,0.00033581,0.01367025,0.03862744,1.97986153,0.00051527,0.12101708
-2.45822911,2.05561492,0.00233752,0.00035310,0.01512322,0.03994469,1.90065589,0.00054412,0.11776142
-2.45222611,1.98519356,0.00262112,0.00037588,0.01714690,0.04216499,1.82893722,0.00058612,0.11501061
-2.44622311,1.92250807,0.00296101,0.00040500,0.01981776,0.04536934,1.76384106,0.00064423,0.11273798
-2.44022011,1.86701549,0.00336709,0.00044147,0.02322349,0.04964910,1.70469363,0.00072217,0.11093309
-2.43421711,1.81843451,0.00385050,0.00048648,0.02746374,0.05510597,1.65104520,0.00082449,0.10960338
-2.42821411,1.77676459,0.00442370,0.00054137,0.03265073,0.06185147,1.60268826,0.00095674,0.10877504
-2.42221111,1.74228916,0.00510041,0.00060772,0.03890961,0.07000590,1.55966102,0.00112558,0.10849287
-2.41620810,1.71556407,0.00589570,0.00068728,0.04637864,0.07969695,1.52223739,0.00133890,0.10881950
-2.41020510,1.69739333,0.00682584,0.00078205,0.05520907,0.09105786,1.49090516,0.00160599,0.10983387
-2.40420210,1.68879415,0.00790836,0.00089425,0.06556481,0.10422547,1.46633451,0.00193756,0.11162924
-2.39819910,1.69095419,0.00916190,0.00102636,0.07762184,0.11933807,1.44933938,0.00234592,0.11431095
-2.39219610,1.70518352,0.01060618,0.00118111,0.09156729,0.13653328,1.44083422,0.00284498,0.11799395
-2.38619310,1.73286411,0.01226185,0.00136151,0.10759828,0.15594612,1.44178854,0.00345028,0.12280042
-2.38019010,1.77539919,0.01415038,0.00157085,0.12592030,0.17770728,1.45318177,0.00417896,0.12885754
-2.37418709,1.83416489,0.01629388,0.00181274,0.14674537,0.20194187,1.47596048,0.00504966,0.13629554
-2.36818409,1.91046562,0.01871488,0.00209110,0.17028968,0.22876847,1.51099956,0.00608235,0.14524618
-2.36218109,2.00549469,0.02143611,0.00241015,0.19677082,0.25829878,1.55906869,0.00729805,0.15584154
-2.35617809,2.12030084,0.02448013,0.00277445,0.22640451,0.29063761,1.62080498,0.00871847,0.16821337
-2.35017509,2.25576081,0.02786898,0.00318886,0.25940075,0.32588326,1.69669187,0.01036559,0.18249260
-2.34417209,2.41255794,0.03162366,0.00365853,0.29595943,0.36412816,1.78704444,0.01226102,0.19880924
-2.33816908,2.59116579,0.03576358,0.00418887,0.33626532,0.40545945,1.89200041,0.01442538,0.21729231
-2.33216608,2.79183619,0.04030585,0.00478546,0.38048238,0.44995948,2.01151610,0.01687750,0.23806970
-2.32616308,3.01459026,0.04526450,0.00545399,0.42874758,0.49770573,2.14536626,0.01963358,0.26126776
-2.32016008,3.25921133,0.05064958,0.00620014,0.48116411,0.54877008,2.29314673,0.02270623,0.28701044
-2.31415708,3.52523854,0.05646618,0.00702947,0.53779420,0.60321716,2.45427861,0.02610358,0.31541780
-2.30815408,3.81196017,0.06271334,0.00794718,0.59865165,0.66110141,2.62801314,0.02982828,0.34660367
-2.30215108,4.11840621,0.06938302,0.00895797,0.66369431,0.72246295,2.81343619,0.03387658,0.38067239
-2.29614807,4.44333971,0.07645895,0.01006578,0.73281675,0.78732200,3.00947217,0.03823755,0.41771469
-2.29014507,4.78524738,0.08391571,0.01127354,0.80584340,0.85567200,3.21488681,0.04289234,0.45780249
-2.28414207,5.14233001,0.09171777,0.01258291,0.88252260,0.92747170,3.42828929,0.04781371,0.50098289
-2.27813907,5.51249397,0.09981887,0.01399395,0.96252174,1.00263621,3.64813403,0.05296574,0.54727156
-2.27213607,5.89334530,0.10816158,0.01550492,1.04542408,1.08102782,3.87272305,0.05830386,0.59664556
-2.26613307,6.28218817,0.11667729,0.01711192,1.13072741,1.16244674,4.10021001,0.06377511,0.64903616
-2.26013007,6.67602963,0.12528649,0.01880872,1.21784499,1.24662257,4.32860700,0.06931881,0.70432184
-2.25412706,7.07159263,0.13389957,0.02058655,1.30610899,1.33320700,4.55579545,0.07486756,0.76232203
-2.24812406,7.46533881,0.14241812,0.02243392,1.39477657,1.42176838,4.77954213,0.08034851,0.82279185
-2.24212106,7.85350238,0.15073662,0.02433664,1.48303879,1.51178876,4.99752119,0.08568500,0.88541841
-2.23611806,8.23213584,0.15874471,0.02627774,1.57003210,1.60266385,5.20734275,0.09079846,0.94981894
-2.23011506,8.59716748,0.16632978,0.02823770,1.65485255,1.69370627,5.40658807,0.09561047,1.01554111
-2.22411206,8.94447008,0.17337994,0.03019456,1.73657217,1.78415233,5.59285101,0.10004508,1.08206577
-2.21810905,9.26993923,0.17978730,0.03212434,1.81425732,1.87317235,5.76378479,0.10403101,1.14881224
-2.21210605,9.56957917,0.18545124,0.03400140,1.88698833,1.95988434,5.91715264,0.10750401,1.21514616
-2.20610305,9.83959339,0.19028183,0.03579904,1.95388010,2.04337078,6.05088065,0.11040894,1.28038983
-2.20010005,10.07647656,0.19420294,0.03749002,2.01410274,2.12269799,6.16311053,0.11270172,1.34383485
-2.19409705,10.27710440,0.19715515,0.03904733,2.06690179,2.19693736,6.25225017,0.11435089,1.40475664
-2.18809405,10.43881763,0.19909817,0.04044485,2.11161725,2.26518785,6.31701944,0.11533892,1.46243059
-2.18209105,10.55949661,0.20001271,0.04165812,2.14770082,2.32659879,6.35648925,0.11566288,1.51614917
-2.17608804,10.63762342,0.19990164,0.04266508,2.17473068,2.38039234,6.37011175,0.11533483,1.56523948
-2.17008504,10.67232866,0.19879043,0.04344674,2.19242342,2.42588458,6.35774025,0.11438153,1.60908077
-2.16408204,10.66342109,0.19672681,0.04398785,2.20064267,2.46250470,6.31963776,0.11284374,1.64712106
-2.15807904,10.61139887,0.19377965,0.04427742,2.19940407,2.48981149,6.25647385,0.11077505,1.67889256
-2.15207604,10.51744203,0.19003702,0.04430913,2.18887656,2.50750671,6.16930973,0.10824016,1.70402503
-2.14607304,10.38338673,0.18560370,0.04408163,2.16937989,2.51544485,6.05957260,0.10531298,1.72225688
-2.14007004,10.21168253,0.18059802,0.04359867,2.14137840,2.51363909,5.92902025,0.10207426,1.73344332
-2.13406703,10.00533460,0.17514826,0.04286908,2.10547143,2.50226342,5.77969763,0.09860917,1.73756150
-2.12806403,9.76783335,0.16938886,0.04190657,2.06238051,2.48165077,5.61388747,0.09500471,1.73471230
-2.12206103,9.50307436,0.16345637,0.04072939,2.01293388,2.45228749,5.43405687,0.09134720,1.72511874
-2.11605803,9.21527158,0.15748553,0.03935988,1.95804882,2.41480430,5.24280211,0.08771980,1.70912111
-2.11005503,8.90886685,0.15160551,0.03782381,1.89871218,2.36996410,5.04279369,0.08420031,1.68716898
-2.10405203,8.58843876,0.14593646,0.03614974,1.83595986,2.31864701,4.83672338,0.08085924,1.65981039
-2.09804902,8.25861340,0.14058655,0.03436822,1.77085570,2.26183305,4.62725480,0.07775818,1.62767868
-2.09204602,7.92397943,0.13564957,0.03251093,1.70447038,2.20058300,4.41697873,0.07494857,1.59147734
-2.08604302,7.58900929,0.13120305,0.03060994,1.63786081,2.13601783,4.20837386,0.07247098,1.55196359
-2.08004002,7.25798810,0.12730719,0.02869680,1.57205064,2.06929731,4.00377350,0.07035461,1.50993112
-2.07403702,6.93495127,0.12400427,0.02680185,1.50801210,2.00159811,3.80533827,0.06861743,1.46619275
-2.06803402,6.62363137,0.12131883,0.02495344,1.44664983,1.93409215,3.61503462,0.06726647,1.42156340
-2.06203102,6.32741470,0.11925834,0.02317738,1.38878669,1.86792537,3.43461894,0.06629861,1.37684411
-2.05602801,6.04930741,0.11781436,0.02149636,1.33515203,1.80419772,3.26562656,0.06570155,1.33280742
-2.05002501,5.79191109,0.11696424,0.01992959,1.28637249,1.74394451,3.10936528,0.06545500,1.29018451
-2.04402201,5.55740723,0.11667295,0.01849252,1.24296530,1.68811972,2.96691284,0.06553209,1.24965447
-2.03801901,5.34755027,0.11689532,0.01719661,1.20533434,1.63758159,2.83911781,0.06590072,1.21183568
-2.03201601,5.16366842,0.11757820,0.01604939,1.17376859,1.59308076,2.72660351,0.06652507,1.17727958
-2.02601301,5.00667178,0.11866285,0.01505440,1.14844324,1.55525123,2.62977465,0.06736697,1.14646645
-2.02001001,4.87706689,0.12008706,0.01421144,1.12942284,1.52460420,2.54882636,0.06838720,1.11980339
-2.01400700,4.77497703,0.12178729,0.01351680,1.11666678,1.50152498,2.48375544,0.06954673,1.09762389
-2.00800400,4.70016748,0.12370051,0.01296357,1.11003639,1.48627270,2.43437361,0.07080769,1.08018890
-2.00200100,4.65207471,0.12576586,0.01254205,1.10930370,1.47898276,2.40032242,0.07213427,1.06768897
-1.99599800,4.62983856,0.12792601,0.01224018,1.11416135,1.47967164,2.38108973,0.07349337,1.06024705
-1.98999500,4.63233639,0.13012824,0.01204403,1.12423341,1.48824371,2.37602711,0.07485510,1.05792146
-1.98399200,4.65821796,0.13232518,0.01193826,1.13908671,1.50449951,2.38436795,0.07619316,1.06070899
-1.97798899,4.70593980,0.13447534,0.01190665,1.15824232,1.52814490,2.40524549,0.07748495,1.06854744
-1.97198599,4.77379812,0.13654327,0.01193257,1.18118686,1.55880060,2.43771037,0.07871166,1.08131767
-1.96598299,4.85995887,0.13849952,0.01199944,1.20738326,1.59601151,2.48074683,0.07985817,1.09884486
-1.95997999,4.96248414,0.14032034,0.01209118,1.23628073,1.63925519,2.53328715,0.08091291,1.12089908
-1.95397699,5.07935418,0.14198713,0.01219260,1.26732356,1.68794930,2.59422366,0.08186759,1.14719504
-1.94797399,5.20848460,0.14348578,0.01228973,1.29995883,1.74145757,2.66241796,0.08271691,1.17739152
-1.94197099,5.34773857,0.14480586,0.01237011,1.33364253,1.79909423,2.73670725,0.08345821,1.21109037
-1.93596798,5.49493466,0.14593965,0.01242301,1.36784450,1.86012702,2.81590775,0.08409111,1.24783585
-1.92996498,5.64785079,0.14688119,0.01243957,1.40205186,1.92377906,2.89881556,0.08461708,1.28711445
-1.92396198,5.80422576,0.14762530,0.01241289,1.43577142,1.98922998,2.98420565,0.08503907,1.32835583
-1.91795898,5.96175978,0.14816668,0.01233805,1.46853109,2.05561704,3.07082971,0.08536109,1.37093532
-1.91195598,6.11811587,0.14849902,0.01221208,1.49988067,2.12203684,3.15741409,0.08558780,1.41417840
-1.90595298,6.27092403,0.14861439,0.01203383,1.52939247,2.18754857,3.24265880,0.08572416,1.45736774
-1.89994997,6.41779019,0.14850274,0.01180383,1.55666201,2.25117946,3.32523902,0.08577503,1.49975280
-1.89394697,6.55631164,0.14815164,0.01152412,1.58130924,2.31193323,3.40381010,0.08574485,1.54056244
-1.88794397,6.68410020,0.14754632,0.01119801,1.60298063,2.36880193,3.47701709,0.08563739,1.57902037
-1.88194097,6.79881427,0.14666994,0.01082983,1.62135230,2.42078173,3.54350944,0.08545542,1.61436328
-1.87593797,6.89819960,0.14550420,0.01042474,1.63613448,2.46689250,3.60196124,0.08520065,1.64586134
-1.86993497,6.98013862,0.14403010,0.00998843,1.64707719,2.50620093,3.65109683,0.08487347,1.67284035
-1.86393197,7.04270679,0.14222905,0.00952690,1.65397713,2.53784674,3.68972127,0.08447304,1.69470491
-1.85792896,7.08423408,0.14008402,0.00904629,1.65668555,2.56107090,3.71675457,0.08399719,1.71096160
-1.85192596,7.10336885,0.13758094,0.00855264,1.65511655,2.57524475,3.73126833,0.08344260,1.72124120
-1.84592296,7.09914092,0.13470998,0.00805177,1.64925562,2.57989856,3.73252290,0.08280498,1.72531877
-1.83991996,7.07102033,0.13146694,0.00754915,1.63916750,2.57474801,3.72000323,0.08207925,1.72313058
-1.83391696,7.01896805,0.12785438,0.00704980,1.62500304,2.55971691,3.69345111,0.08125993,1.71478678
-1.82791396,6.94347509,0.12388265,0.00655827,1.60700416,2.53495471,3.65289182,0.08034147,1.70057880
-1.82191096,6.84558687,0.11957063,0.00607855,1.58550649,2.50084733,3.59865332,0.07931869,1.68098090
-1.81590795,6.72691007,0.11494612,0.00561413,1.56093901,2.45802017,3.53137629,0.07818720,1.65664509
-1.80990495,6.58960010,0.11004594,0.00516798,1.53382041,2.40733251,3.45201386,0.07694391,1.62838935
-1.80390195,6.43632828,0.10491566,0.00474260,1.50475174,2.34986300,3.36182045,0.07558747,1.59717899
-1.79789895,6.27022853,0.09960897,0.00434006,1.47440537,2.28688611,3.26232932,0.07411870,1.56410161
-1.79189595,6.09482464,0.09418670,0.00396205,1.44351028,2.21984013,3.15531948,0.07254104,1.53033618
-1.78589295,5.91394007,0.08871559,0.00360995,1.41283393,2.15028771,3.04277286,0.07086084,1.49711721
-1.77988994,5.73159306,0.08326681,0.00328486,1.38316132,2.07987019,2.92682300,0.06908767,1.46569517
-1.77388694,5.55188078,0.07791434,0.00298765,1.35527167,2.01025737,2.80969738,0.06723444,1.43729451
-1.76788394,5.37885650,0.07273315,0.00271900,1.32991367,1.94309470,2.69365521,0.06531748,1.41307081
-1.76188094,5.21640452,0.06779746,0.00247945,1.30778016,1.87995000,2.58092331,0.06335641,1.39406875
-1.75587794,5.06811752,0.06317894,0.00226939,1.28948322,1.82226165,2.47363218,0.06137397,1.38118243
-1.74987494,4.93718093,0.05894501,0.00208910,1.27553067,1.77129063,2.37375480,0.05939556,1.37511978
-1.74387194,4.82626902,0.05515725,0.00193873,1.26630511,1.72807805,2.28305029,0.05744878,1.37637245
-1.73786893,4.73745637,0.05186997,0.00181832,1.26204633,1.69341011,2.20301431,0.05556275,1.38519251
-1.73186593,4.67214846,0.04912896,0.00172776,1.26283799,1.66779178,2.13483797,0.05376728,1.40157712
-1.72586293,4.63103390,0.04697043,0.00166678,1.26859943,1.65143033,2.07937650,0.05209203,1.42526179
-1.71985993,4.61406024,0.04542013,0.00163493,1.27908292,1.64422927,2.03712849,0.05056549,1.45572287
-1.71385693,4.62043436,0.04449272,0.00163155,1.29387692,1.64579302,2.00822647,0.04921401,1.49218928
-1.70785393,4.64864762,0.04419127,0.00165574,1.31241528,1.65544208,1.99243867,0.04806078,1.53366320
-1.70185093,4.69652486,0.04450706,0.00170636,1.33399230,1.67223805,1.98918203,0.04712485,1.57894920
-1.69584792,4.76129586,0.04541949,0.00178195,1.35778336,1.69501770,1.99754575,0.04642031,1.62669072
-1.68984492,4.83968652,0.04689628,0.00188075,1.38287027,1.72243454,2.01632449,0.04595554,1.67541273
-1.68384192,4.92802702,0.04889386,0.00200071,1.40827073,1.75300656,2.04406029,0.04573268,1.72356895
-1.67783892,5.02237301,0.05135795,0.00213944,1.43297071,1.78516817,2.07909171,0.04574728,1.76959191
-1.67183592,5.11863585,0.05422444,0.00229425,1.45595868,1.81732452,2.11960878,0.04598829,1.81194406
-1.66583292,5.21271750,0.05742051,0.00246218,1.47626031,1.84790633,2.16371201,0.04643820,1.84916777
-1.65982991,5.30064539,0.06086588,0.00264000,1.49297252,1.87542300,2.20947380,0.04707351,1.87993272
-1.65382691,5.37870297,0.06447449,0.00282432,1.50529533,1.89851247,2.25500039,0.04786554,1.90307846
-1.64782391,5.44355129,0.06815623,0.00301158,1.51256062,1.91598593,2.29849247,0.04878136,1.91765100
-1.64182091,5.49233787,0.07181892,0.00319820,1.51425645,1.92686599,2.33830265,0.04978500,1.92293184
-1.63581791,5.52278914,0.07537048,0.00338062,1.51004618,1.93041711,2.37298809,0.05083887,1.91845855
-1.62981491,5.53328350,0.07872114,0.00355539,1.49978169,1.92616736,2.40135650,0.05190522,1.90403635
-1.62381191,5.52290273,0.08178568,0.00371930,1.48351021,1.91392103,2.42250415,0.05294768,1.87974038
-1.61780890,5.49146010,0.08448566,0.00386942,1.46147461,1.89376179,2.43584457,0.05393281,1.84590881
-1.61180590,5.43950447,0.08675145,0.00400327,1.43410707,1.86604657,2.44112683,0.05483151,1.80312743
-1.60580290,5.36830037,0.08852413,0.00411882,1.40201667,1.83139054,2.43844271,0.05562027,1.75220635
-1.59979990,5.27978480,0.08975703,0.00421461,1.36597113,1.79064398,2.42822239,0.05628221,1.69415019
-1.59379690,5.17650226,0.09041696,0.00428976,1.32687353,1.74486194,2.41121852,0.05680783,1.63012284
-1.58779390,5.06152033,0.09048495,0.00434404,1.28573486,1.69526786,2.38847897,0.05719541,1.56140849
-1.58179090,4.93832839,0.08995660,0.00437784,1.24364328,1.64321246,2.36130915,0.05745106,1.48937033
-1.57578789,4.81072298,0.08884193,0.00439219,1.20173118,1.59012940,2.33122475,0.05758841,1.41540854
-1.56978489,4.68268339,0.08716470,0.00438867,1.16114104,1.53748907,2.29989657,0.05762792,1.34091894
-1.56378189,4.55824141,0.08496138,0.00436936,1.12299117,1.48675200,2.26908903,0.05759585,1.26725383
-1.55777889,4.44134957,0.08227962,0.00433680,1.08834241,1.43932341,2.24059466,0.05752292,1.19568606
-1.55177589,4.33575194,0.07917640,0.00429382,1.05816663,1.39651016,2.21616655,0.05744278,1.12737727
-1.54577289,4.24486165,0.07571601,0.00424344,1.03331809,1.35948140,2.19745150,0.05739024,1.06335130
-1.53976988,4.17164916,0.07196768,0.00418881,1.01450830,1.32923403,2.18592602,0.05739950,1.00447295
