energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Li_s_up,Te_p_up,Te_d_up
-2.99249625,0.73532178,0.14979876,0.23928393,0.02901175,0.00462958,0.01101639,0.28672316,0.00000000
-2.98649325,0.72837884,0.15099240,0.23734344,0.03006303,0.00435817,0.01083842,0.28139431,0.00000000
-2.98049025,0.71735155,0.15137724,0.23416911,0.03093655,0.00409800,0.01061040,0.27445850,0.00000000
-2.97448724,0.70235238,0.15091422,0.22978985,0.03161436,0.00384707,0.01033182,0.26600559,0.00000000
-2.96848424,0.68358515,0.14958843,0.22425891,0.03208221,0.00360481,0.01000465,0.25616352,0.00000000
-2.96248124,0.66133563,0.14740862,0.21765172,0.03233004,0.00337194,0.00963309,0.24509270,0.00000000
-2.95647824,0.63596049,0.14440630,0.21006336,0.03235234,0.00315029,0.00922336,0.23297977,0.00000000
-2.95047524,0.60787503,0.14063443,0.20160574,0.03214835,0.00294271,0.00878342,0.22003106,0.00000000
-2.94447224,0.57754005,0.13616571,0.19240443,0.03172204,0.00275302,0.00832266,0.20646597,0.00000000
-2.93846923,0.54544853,0.13109062,0.18259546,0.03108204,0.00258594,0.00785174,0.19251056,0.00000000
-2.93246623,0.51211238,0.12551525,0.17232195,0.03024132,0.00244715,0.00738229,0.17839157,0.00000000
-2.92646323,0.47804993,0.11955897,0.16173091,0.02921671,0.00234332,0.00692679,0.16433116,0.00000000
-2.92046023,0.44377435,0.11335217,0.15097006,0.02802842,0.00228219,0.00649835,0.15054231,0.00000000
-2.91445723,0.40978353,0.10703395,0.14018495,0.02669927,0.00227274,0.00611069,0.13722532,0.00000000
-2.90845423,0.37655151,0.10075002,0.12951634,0.02525407,0.00232527,0.00577797,0.12456520,0.00000000
-2.90245123,0.34452170,0.09465084,0.11909795,0.02371873,0.00245163,0.00551488,0.11273007,0.00000000
-2.89644822,0.31410196,0.08888987,0.10905461,0.02211961,0.00266535,0.00533650,0.10187047,0.00000000
-2.89044522,0.28566136,0.08362217,0.09950077,0.02048269,0.00298177,0.00525844,0.09211962,0.00000000
-2.88444222,0.25952872,0.07900320,0.09053949,0.01883292,0.00341819,0.00529675,0.08359419,0.00000000
-2.87843922,0.23599240,0.07518778,0.08226174,0.01719361,0.00399391,0.00546797,0.07639572,0.00000000
-2.87243622,0.21530134,0.07232916,0.07474611,0.01558596,0.00473023,0.00578904,0.07061230,0.00000000
-2.86643322,0.19766684,0.07057814,0.06805876,0.01402861,0.00565033,0.00627725,0.06632033,0.00000000
-2.86043022,0.18326482,0.07008204,0.06225361,0.01253743,0.00677910,0.00695002,0.06358617,0.00000000
-2.85442721,0.17223806,0.07098350,0.05737270,0.01112534,0.00814274,0.00782466,0.06246745,0.00000000
-2.84842421,0.16469831,0.07341890,0.05344655,0.00980228,0.00976831,0.00891802,0.06301395,0.00000000
-2.84242121,0.16072774,0.07751645,0.05049466,0.00857528,0.01168308,0.01024598,0.06526783,0.00000000
-2.83641821,0.16037963,0.08339365,0.04852579,0.00744861,0.01391373,0.01182293,0.06926307,0.00000000
-2.83041521,0.16367816,0.09115427,0.04753833,0.00642401,0.01648542,0.01366110,0.07502430,0.00000000
-2.82441221,0.17061714,0.10088482,0.04752037,0.00550098,0.01942071,0.01576977,0.08256478,0.00000000
-2.81840920,0.18115784,0.11265041,0.04844978,0.00467708,0.02273839,0.01815456,0.09188375,0.00000000
-2.81240620,0.19522598,0.12649034,0.05029410,0.00394829,0.02645221,0.02081653,0.10296325,0.00000000
-2.80640320,0.21270813,0.14241340,0.05301041,0.00330934,0.03056968,0.02375144,0.11576461,0.00000000
-2.80040020,0.23344790,0.16039317,0.05654514,0.00275405,0.03509077,0.02694902,0.13022478,0.00000000
-2.79439720,0.25724222,0.18036358,0.06083393,0.00227561,0.04000685,0.03039237,0.14625280,0.00000000
-2.78839420,0.28383820,0.20221500,0.06580170,0.00186689,0.04529977,0.03405751,0.16372668,0.00000000
-2.78239120,0.31293107,0.22579125,0.07136286,0.00152066,0.05094112,0.03791315,0.18249102,0.00000000
-2.77638819,0.34416354,0.25088771,0.07742186,0.00122981,0.05689193,0.04192078,0.20235554,0.00000000
-2.77038519,0.37712700,0.27725096,0.08387413,0.00098750,0.06310267,0.04603496,0.22309485,0.00000000
-2.76438219,0.41136495,0.30458009,0.09060741,0.00078728,0.06951372,0.05020401,0.24444966,0.00000000
-2.75837919,0.44637884,0.33253000,0.09750359,0.00062317,0.07605631,0.05437099,0.26612950,0.00000000
-2.75237619,0.48163636,0.36071662,0.10444099,0.00048976,0.08265390,0.05847500,0.28781703,0.00000000
-2.74637319,0.51658216,0.38872416,0.11129707,0.00038216,0.08922411,0.06245278,0.30917399,0.00000000
-2.74037019,0.55065083,0.41611431,0.11795151,0.00029607,0.09568102,0.06624057,0.32984851,0.00000000
-2.73436718,0.58328162,0.44243706,0.12428961,0.00022775,0.10193781,0.06977610,0.34948377,0.00000000
-2.72836418,0.61393464,0.46724286,0.13020576,0.00017395,0.10790977,0.07300083,0.36772751,0.00000000
-2.72236118,0.64210759,0.49009572,0.13560697,0.00013192,0.11351735,0.07586203,0.38424220,0.00000000
-2.71635818,0.66735254,0.51058667,0.14041627,0.00009934,0.11868932,0.07831494,0.39871534,0.00000000
-2.71035518,0.68929185,0.52834702,0.14457569,0.00007429,0.12336575,0.08032471,0.41086943,0.00000000
-2.70435218,0.70763242,0.54306085,0.14804879,0.00005519,0.12750075,0.08186804,0.42047130,0.00000000
-2.69834917,0.72217760,0.55447612,0.15082257,0.00004073,0.13106475,0.08293456,0.42734008,0.00000000
-2.69234617,0.73283594,0.56241386,0.15290856,0.00002988,0.13404627,0.08352772,0.43135371,0.00000000
-2.68634317,0.73962630,0.56677488,0.15434299,0.00002182,0.13645294,0.08366522,0.43245341,0.00000000
-2.68034017,0.74267894,0.56754381,0.15518607,0.00001587,0.13831183,0.08337891,0.43064608,0.00000000
-2.67433717,0.74223225,0.56479002,0.15552031,0.00001154,0.13966890,0.08271419,0.42600428,0.00000000
-2.66833417,0.73862525,0.55866547,0.15544783,0.00000842,0.14058768,0.08172886,0.41866392,0.00000000
-2.66233117,0.73228596,0.54939947,0.15508684,0.00000621,0.14114708,0.08049144,0.40881971,0.00000000
-2.65632816,0.72371607,0.53729063,0.15456743,0.00000468,0.14143847,0.07907915,0.39671847,0.00000000
-2.65032516,0.71347252,0.52269626,0.15402663,0.00000365,0.14156219,0.07757538,0.38265081,0.00000000
-2.64432216,0.70214669,0.50601966,0.15360318,0.00000300,0.14162345,0.07606700,0.36694128,0.00000000
-2.63831916,0.69034206,0.48769611,0.15343202,0.00000262,0.14172798,0.07464138,0.34993764,0.00000000
-2.63231616,0.67865137,0.46817779,0.15363880,0.00000245,0.14197754,0.07338342,0.33199966,0.00000000
-2.62631316,0.66763408,0.44791860,0.15433468,0.00000244,0.14246542,0.07237251,0.31348782,0.00000000
-2.62031016,0.65779520,0.42735945,0.15561149,0.00000255,0.14327226,0.07167975,0.29475251,0.00000000
-2.61430715,0.64956636,0.40691447,0.15753762,0.00000276,0.14446228,0.07136525,0.27612410,0.00000000
-2.60830415,0.64328985,0.38695892,0.16015472,0.00000304,0.14608013,0.07147592,0.25790419,0.00000000
-2.60230115,0.63920627,0.36781903,0.16347532,0.00000339,0.14814851,0.07204357,0.24035834,0.00000000
-2.59629815,0.63744632,0.34976422,0.16748156,0.00000378,0.15066665,0.07308356,0.22371057,0.00000000
-2.59029515,0.63802700,0.33300192,0.17212505,0.00000421,0.15360976,0.07459394,0.20813962,0.00000000
-2.58429215,0.64085226,0.31767497,0.17732786,0.00000468,0.15692948,0.07655521,0.19377705,0.00000000
-2.57828914,0.64571815,0.30386165,0.18298468,0.00000518,0.16055523,0.07893066,0.18070716,0.00000000
-2.57228614,0.65232200,0.29157818,0.18896592,0.00000569,0.16439659,0.08166727,0.16896859,0.00000000
-2.56628314,0.66027546,0.28078342,0.19512188,0.00000621,0.16834642,0.08469725,0.15855731,0.00000000
-2.56028014,0.66912056,0.27138547,0.20128759,0.00000673,0.17228477,0.08794001,0.14943098,0.00000000
-2.55427714,0.67834834,0.26324974,0.20728834,0.00000725,0.17608324,0.09130464,0.14151423,0.00000000
-2.54827414,0.68741905,0.25620811,0.21294558,0.00000775,0.17960979,0.09469281,0.13470467,0.00000000
-2.54227114,0.69578334,0.25006875,0.21808300,0.00000822,0.18273373,0.09800185,0.12887931,0.00000000
-2.53626813,0.70290337,0.24462616,0.22253254,0.00000867,0.18533062,0.10112807,0.12390119,0.00000000
-2.53026513,0.70827322,0.23967095,0.22614021,0.00000907,0.18728700,0.10397015,0.11962589,0.00000000
-2.52426213,0.71143772,0.23499915,0.22877132,0.00000942,0.18850475,0.10643239,0.11590767,0.00000000
-2.51825913,0.71200905,0.23042054,0.23031513,0.00000972,0.18890479,0.10842779,0.11260521,0.00000000
-2.51225613,0.70968054,0.22576588,0.23068859,0.00000996,0.18843017,0.10988087,0.10958656,0.00000000
-2.50625313,0.70423727,0.22089286,0.22983909,0.00001013,0.18704826,0.11073000,0.10673340,0.00000000
-2.50025013,0.69556304,0.21569046,0.22774620,0.00001024,0.18475214,0.11092922,0.10394442,0.00000000
-2.49424712,0.68364372,0.21008195,0.22442224,0.00001028,0.18156095,0.11044958,0.10113775,0.00000000
-2.48824412,0.66856685,0.20402624,0.21991173,0.00001025,0.17751945,0.10927970,0.09825265,0.00000000
-2.48224112,0.65051775,0.19751794,0.21428978,0.00001017,0.17269656,0.10742587,0.09525019,0.00000000
-2.47623812,0.62977235,0.19058594,0.20765945,0.00001003,0.16718324,0.10491136,0.09211326,0.00000000
-2.47023512,0.60668718,0.18329100,0.20014828,0.00000986,0.16108949,0.10177529,0.08884585,0.00000000
-2.46423212,0.58168699,0.17572223,0.19190403,0.00000968,0.15454095,0.09807088,0.08547174,0.00000000
-2.45822911,0.55525066,0.16799294,0.18309000,0.00000951,0.14767491,0.09386328,0.08203275,0.00000000
-2.45222611,0.52789586,0.16023585,0.17387982,0.00000939,0.14063613,0.08922718,0.07858661,0.00000000
-2.44622311,0.50016328,0.15259810,0.16445230,0.00000937,0.13357250,0.08424403,0.07520466,0.00000000
-2.44022011,0.47260081,0.14523606,0.15498612,0.00000952,0.12663071,0.07899933,0.07196941,0.00000000
-2.43421711,0.44574841,0.13831030,0.14565492,0.00000992,0.11995215,0.07357985,0.06897208,0.00000000
-2.42821411,0.42012412,0.13198082,0.13662267,0.00001072,0.11366902,0.06807100,0.06631030,0.00000000
-2.42221111,0.39621158,0.12640262,0.12803966,0.00001205,0.10790090,0.06255447,0.06408589,0.00000000
-2.41620810,0.37444941,0.12172184,0.12003906,0.00001416,0.10275188,0.05710615,0.06240281,0.00000000
-2.41020510,0.35522272,0.11807237,0.11273427,0.00001732,0.09830810,0.05179442,0.06136543,0.00000000
-2.40420210,0.33885675,0.11557317,0.10621706,0.00002192,0.09463608,0.04667885,0.06107689,0.00000000
-2.39819910,0.32561286,0.11432608,0.10055648,0.00002846,0.09178155,0.04180934,0.06163770,0.00000000
-2.39219610,0.31568661,0.11441422,0.09579856,0.00003761,0.08976898,0.03722566,0.06314453,0.00000000
-2.38619310,0.30920793,0.11590098,0.09196683,0.00005020,0.08860173,0.03295738,0.06568905,0.00000000
-2.38019010,0.30624316,0.11882935,0.08906345,0.00006734,0.08826269,0.02902422,0.06935685,0.00000000
-2.37418709,0.30679864,0.12322171,0.08707108,0.00009038,0.08871562,0.02543656,0.07422640,0.00000000
-2.36818409,0.31082577,0.12907991,0.08595517,0.00012109,0.08990672,0.02219637,0.08036791,0.00000000
-2.36218109,0.31822703,0.13638553,0.08566680,0.00016160,0.09176683,0.01929820,0.08784220,0.00000000
-2.35617809,0.32886290,0.14510041,0.08614575,0.00021461,0.09421376,0.01673032,0.09669946,0.00000000
-2.35017509,0.34255918,0.15516718,0.08732390,0.00028336,0.09715496,0.01447598,0.10697795,0.00000000
-2.34417209,0.35911475,0.16651000,0.08912862,0.00037179,0.10049024,0.01251457,0.11870272,0.00000000
-2.33816908,0.37830924,0.17903529,0.09148625,0.00048463,0.10411467,0.01082283,0.13188429,0.00000000
-2.33216608,0.39991061,0.19263266,0.09432547,0.00062743,0.10792134,0.00937599,0.14651746,0.00000000
-2.32616308,0.42368243,0.20717593,0.09758037,0.00080672,0.11180407,0.00814870,0.16258039,0.00000000
-2.32016008,0.44939063,0.22252428,0.10119334,0.00103001,0.11565999,0.00711600,0.18003381,0.00000000
-2.31415708,0.47680978,0.23852376,0.10511748,0.00130587,0.11939184,0.00625402,0.19882079,0.00000000
-2.30815408,0.50572854,0.25500902,0.10931854,0.00164395,0.12291002,0.00554066,0.21886687,0.00000000
-2.30215108,0.53595442,0.27180542,0.11377634,0.00205495,0.12613438,0.00495605,0.24008076,0.00000000
-2.29614807,0.56731766,0.28873159,0.11848564,0.00255055,0.12899561,0.00448299,0.26235564,0.00000000
-2.29014507,0.59967419,0.30560241,0.12345623,0.00314333,0.13143632,0.00410723,0.28557102,0.00000000
-2.28414207,0.63290746,0.32223239,0.12871253,0.00384654,0.13341190,0.00381766,0.30959510,0.00000000
-2.27813907,0.66692937,0.33843953,0.13429240,0.00467389,0.13489086,0.00360652,0.33428767,0.00000000
-2.27213607,0.70167988,0.35404949,0.14024533,0.00563924,0.13585507,0.00346945,0.35950326,0.00000000
-2.26613307,0.73712557,0.36889996,0.14663007,0.00675620,0.13629965,0.00340557,0.38509454,0.00000000
-2.26013007,0.77325685,0.38284520,0.15351161,0.00803769,0.13623263,0.00341752,0.41091562,0.00000000
-2.25412706,0.81008413,0.39576046,0.16095781,0.00949546,0.13567445,0.00351152,0.43682528,0.00000000
-2.24812406,0.84763267,0.40754616,0.16903559,0.01113948,0.13465726,0.00369730,0.46268969,0.00000000
-2.24212106,0.88593659,0.41813162,0.17780694,0.01297743,0.13322412,0.00398819,0.48838461,0.00000000
-2.23611806,0.92503183,0.42747811,0.18732483,0.01501409,0.13142810,0.00440102,0.51379697,0.00000000
-2.23011506,0.96494865,0.43558110,0.19762927,0.01725077,0.12933119,0.00495610,0.53882551,0.00000000
-2.22411206,1.00570372,0.44247147,0.20874355,0.01968480,0.12700326,0.00567707,0.56338072,0.00000000
-2.21810905,1.04729223,0.44821560,0.22067101,0.02230911,0.12452085,0.00659074,0.58738395,0.00000000
-2.21210605,1.08968050,0.45291424,0.23339239,0.02511191,0.12196584,0.00772682,0.61076579,0.00000000
-2.20610305,1.13279931,0.45670021,0.24686390,0.02807643,0.11942417,0.00911751,0.63346392,0.00000000
-2.20010005,1.17653857,0.45973477,0.26101619,0.03118100,0.11698428,0.01079693,0.65542062,0.00000000
-2.19409705,1.22074350,0.46220294,0.27575437,0.03439907,0.11473558,0.01280049,0.67658007,0.00000000
-2.18809405,1.26521275,0.46430782,0.29095894,0.03769963,0.11276677,0.01516396,0.69688578,0.00000000
-2.18209105,1.30969856,0.46626397,0.30648776,0.04104766,0.11116403,0.01792244,0.71627835,0.00000000
-2.17608804,1.35390918,0.46829027,0.32217906,0.04440488,0.11000916,0.02110908,0.73469366,0.00000000
-2.17008504,1.39751335,0.47060236,0.33785523,0.04773052,0.10937765,0.02475371,0.75206175,0.00000000
-2.16408204,1.44014684,0.47340488,0.35332734,0.05098238,0.10933671,0.02888126,0.76830642,0.00000000
-2.15807904,1.48142058,0.47688392,0.36840021,0.05411782,0.10994333,0.03351009,0.78334555,0.00000000
-2.15207604,1.52093014,0.48119979,0.38287773,0.05709492,0.11124240,0.03865033,0.79709219,0.00000000
-2.14607304,1.55826603,0.48648042,0.39656832,0.05987362,0.11326505,0.04430214,0.80945620,0.00000000
-2.14007004,1.59302421,0.49281574,0.40929010,0.06241671,0.11602711,0.05045419,0.82034640,0.00000000
-2.13406703,1.62481647,0.50025302,0.42087581,0.06469088,0.11952798,0.05708225,0.82967297,0.00000000
-2.12806403,1.65328009,0.50879362,0.43117699,0.06666751,0.12374985,0.06414811,0.83735004,0.00000000
-2.12206103,1.67808640,0.51839114,0.44006752,0.06832336,0.12865740,0.07159887,0.84329813,0.00000000
-2.11605803,1.69894806,0.52895122,0.44744621,0.06964102,0.13419805,0.07936669,0.84744649,0.00000000
-2.11005503,1.71562472,0.54033300,0.45323860,0.07060916,0.14030280,0.08736909,0.84973506,0.00000000
-2.10405203,1.72792720,0.55235233,0.45739769,0.07122259,0.14688772,0.09550982,0.85011608,0.00000000
-2.09804902,1.73572026,0.56478666,0.45990399,0.07148209,0.15385604,0.10368035,0.84855540,0.00000000
-2.09204602,1.73892408,0.57738167,0.46076475,0.07139407,0.16110087,0.11176202,0.84503342,0.00000000
-2.08604302,1.73751482,0.58985937,0.46001253,0.07097009,0.16850848,0.11962869,0.83954577,0.00000000
-2.08004002,1.73152450,0.60192746,0.45770344,0.07022621,0.17596199,0.12714996,0.83210386,0.00000000
-2.07403702,1.72104054,0.61328979,0.45391502,0.06918235,0.18334543,0.13419479,0.82273542,0.00000000
-2.06803402,1.70620520,0.62365748,0.44874397,0.06786154,0.19054797,0.14063536,0.81148501,0.00000000
-2.06203102,1.68721504,0.63276036,0.44230392,0.06628921,0.19746813,0.14635114,0.79841465,0.00000000
-2.05602801,1.66432055,0.64035819,0.43472329,0.06449250,0.20401782,0.15123285,0.78360458,0.00000000
-2.05002501,1.63782579,0.64625136,0.42614326,0.06249962,0.21012594,0.15518623,0.76715413,0.00000000
-2.04402201,1.60808797,0.65029044,0.41671599,0.06033932,0.21574150,0.15813544,0.74918249,0.00000000
-2.03801901,1.57551674,0.65238426,0.40660294,0.05804040,0.22083589,0.16002594,0.72982954,0.00000000
-2.03201601,1.54057271,0.65250605,0.39597334,0.05563140,0.22540437,0.16082662,0.70925630,0.00000000
-2.02601301,1.50376510,0.65069738,0.38500269,0.05314025,0.22946651,0.16053125,0.68764508,0.00000000
-2.02001001,1.46564807,0.64706959,0.37387124,0.05059408,0.23306567,0.15915900,0.66519904,0.00000000
-2.01400700,1.42681549,0.64180276,0.36276232,0.04801909,0.23626742,0.15675422,0.64214116,0.00000000
-2.00800400,1.38789404,0.63514200,0.35186055,0.04544038,0.23915702,0.15338524,0.61871241,0.00000000
-2.00200100,1.34953459,0.62739136,0.34134980,0.04288191,0.24183606,0.14914247,0.59516919,0.00000000
-1.99599800,1.31240195,0.61890557,0.33141079,0.04036638,0.24441838,0.14413582,0.57178010,0.00000000
-1.98999500,1.27716326,0.61007985,0.32221867,0.03791512,0.24702553,0.13849159,0.54882205,0.00000000
-1.98399200,1.24447540,0.60133839,0.31394014,0.03554800,0.24978190,0.13234884,0.52657590,0.00000000
-1.97798899,1.21497178,0.59312177,0.30673065,0.03328329,0.25280980,0.12585570,0.50532186,0.00000000
-1.97198599,1.18924921,0.58587402,0.30073140,0.03113748,0.25622473,0.11916547,0.48533484,0.00000000
-1.96598299,1.16785526,0.58002971,0.29606648,0.02912515,0.26013105,0.11243289,0.46688000,0.00000000
-1.95997999,1.15127669,0.57600156,0.29284015,0.02725876,0.26461809,0.10581057,0.45020869,0.00000000
-1.95397699,1.13992941,0.57416903,0.29113439,0.02554849,0.26975715,0.09944578,0.43555500,0.00000000
-1.94797399,1.13415043,0.57486825,0.29100684,0.02400206,0.27559916,0.09347772,0.42313301,0.00000000
-1.94197099,1.13419193,0.57838353,0.29248922,0.02262465,0.28217330,0.08803514,0.41313484,0.00000000
-1.93596798,1.14021772,0.58494065,0.29558625,0.02141874,0.28948647,0.08323460,0.40572954,0.00000000
-1.92996498,1.15230206,0.59470204,0.30027517,0.02038416,0.29752364,0.07917906,0.40106266,0.00000000
-1.92396198,1.17043071,0.60776393,0.30650592,0.01951803,0.30624897,0.07595706,0.39925645,0.00000000
-1.91795898,1.19450407,0.62415532,0.31420188,0.01881489,0.31560764,0.07364219,0.40041049,0.00000000
-1.91195598,1.22434208,0.64383867,0.32326127,0.01826686,0.32552829,0.07229289,0.40460250,0.00000000
-1.90595298,1.25969058,0.66671229,0.33355913,0.01786385,0.33592584,0.07195255,0.41188917,0.00000000
-1.89994997,1.30022882,0.69261407,0.34494988,0.01759384,0.34670470,0.07264973,0.42230671,0.00000000
-1.89394697,1.34557763,0.72132650,0.35727039,0.01744323,0.35776210,0.07439845,0.43587100,0.00000000
-1.88794397,1.39530809,0.75258259,0.37034347,0.01739725,0.36899153,0.07719857,0.45257709,0.00000000
-1.88194097,1.44895034,0.78607267,0.38398184,0.01744037,0.38028605,0.08103618,0.47239802,0.00000000
-1.87593797,1.50600223,0.82145164,0.39799226,0.01755677,0.39154146,0.08588394,0.49528298,0.00000000
-1.86993497,1.56593771,0.85834664,0.41217999,0.01773080,0.40265921,0.09170139,0.52115471,0.00000000
-1.86393197,1.62821466,0.89636475,0.42635327,0.01794747,0.41354889,0.09843533,0.54990640,0.00000000
-1.85792896,1.69228219,0.93510067,0.44032777,0.01819285,0.42413032,0.10602019,0.58139825,0.00000000
-1.85192596,1.75758717,0.97414399,0.45393087,0.01845451,0.43433513,0.11437846,0.61545390,0.00000000
-1.84592296,1.82358000,1.01308613,0.46700559,0.01872186,0.44410779,0.12342124,0.65185705,0.00000000
-1.83991996,1.88971945,1.05152645,0.47941399,0.01898640,0.45340602,0.13304903,0.69034866,0.00000000
-1.83391696,1.95547669,1.08907768,0.49104003,0.01924196,0.46220057,0.14315260,0.73062487,0.00000000
-1.82791396,2.02033831,1.12537037,0.50179151,0.01948475,0.47047438,0.15361421,0.77233617,0.00000000
-1.82191096,2.08380841,1.16005643,0.51160117,0.01971336,0.47822117,0.16430899,0.81508794,0.00000000
-1.81590795,2.14540973,1.19281150,0.52042677,0.01992867,0.48544338,0.17510663,0.85844262,0.00000000
-1.80990495,2.20468392,1.22333656,0.52825017,0.02013357,0.49214966,0.18587322,0.90192360,0.00000000
-1.80390195,2.26119103,1.25135840,0.53507529,0.02033270,0.49835197,0.19647335,0.94502099,0.00000000
-1.79789895,2.31450830,1.27662947,0.54092512,0.02053197,0.50406241,0.20677231,0.98719906,0.00000000
-1.79189595,2.36422852,1.29892708,0.54583794,0.02073811,0.50928988,0.21663831,1.02790537,0.00000000
-1.78589295,2.40995818,1.31805216,0.54986272,0.02095811,0.51403695,0.22594475,1.06658121,0.00000000
-1.77988994,2.45131565,1.33382790,0.55305414,0.02119866,0.51829680,0.23457243,1.10267316,0.00000000
-1.77388694,2.48792970,1.34609848,0.55546739,0.02146560,0.52205079,0.24241149,1.13564526,0.00000000
-1.76788394,2.51943867,1.35472799,0.55715297,0.02176334,0.52526648,0.24936327,1.16499145,0.00000000
-1.76188094,2.54549061,1.35959997,0.55815195,0.02209447,0.52789656,0.25534182,1.19024776,0.00000000
-1.75587794,2.56574462,1.36061747,0.55849185,0.02245929,0.52987861,0.26027513,1.21100374,0.00000000
-1.74987494,2.57987360,1.35770388,0.55818339,0.02285560,0.53113588,0.26410601,1.22691289,0.00000000
-1.74387194,2.58756849,1.35080458,0.55721842,0.02327854,0.53157904,0.26679270,1.23770138,0.00000000
-1.73786893,2.58854424,1.33988917,0.55556908,0.02372061,0.53110898,0.26830912,1.24317504,0.00000000
-1.73186593,2.58254710,1.32495440,0.55318840,0.02417180,0.52962042,0.26864481,1.24322419,0.00000000
-1.72586293,2.56936342,1.30602749,0.55001221,0.02461989,0.52700638,0.26780473,1.23782626,0.00000000
-1.71985993,2.54882944,1.28316971,0.54596236,0.02505090,0.52316316,0.26580872,1.22704610,0.00000000
-1.71385693,2.52084174,1.25647981,0.54095108,0.02544960,0.51799569,0.26269090,1.21103414,0.00000000
-1.70785393,2.48536800,1.22609724,0.53488636,0.02580017,0.51142297,0.25849890,1.19002247,0.00000000
-1.70185093,2.44245734,1.19220470,0.52767782,0.02608688,0.50338332,0.25329301,1.16431909,0.00000000
-1.69584792,2.39224983,1.15502987,0.51924305,0.02629477,0.49383922,0.24714525,1.13430064,0.00000000
-1.68984492,2.33498460,1.11484607,0.50951383,0.02641039,0.48278142,0.24013846,1.10040399,0.00000000
-1.68384192,2.27100585,1.07197163,0.49844210,0.02642243,0.47023211,0.23236525,1.06311691,0.00000000
-1.67783892,2.20076639,1.02676797,0.48600512,0.02632227,0.45624708,0.22392696,1.02296830,0.00000000
-1.67183592,2.12482833,0.97963627,0.47220977,0.02610447,0.44091658,0.21493254,0.98051822,0.00000000
-1.66583292,2.04386047,0.93101270,0.45709554,0.02576706,0.42436490,0.20549733,0.93634795,0.00000000
-1.65982991,1.95863228,0.88136243,0.44073620,0.02531174,0.40674867,0.19574175,0.89105046,0.00000000
-1.65382691,1.87000455,0.83117249,0.42323996,0.02474388,0.38825396,0.18578989,0.84522120,0.00000000
-1.64782391,1.77891662,0.78094367,0.40474820,0.02407237,0.36909213,0.17576788,0.79944956,0.00000000
-1.64182091,1.68637061,0.73118172,0.38543269,0.02330938,0.34949483,0.16580227,0.75431086,0.00000000
-1.63581791,1.59341293,0.68238815,0.36549158,0.02246988,0.32970816,0.15601811,0.71035895,0.00000000
-1.62981491,1.50111374,0.63505084,0.34514426,0.02157118,0.30998632,0.14653710,0.66811934,0.00000000
-1.62381191,1.41054473,0.58963482,0.32462538,0.02063221,0.29058490,0.13747549,0.62808285,0.00000000
-1.61780890,1.32275619,0.54657332,0.30417830,0.01967296,0.27175420,0.12894209,0.59069966,0.00000000
-1.61180590,1.23875377,0.50625966,0.28404821,0.01871368,0.25373266,0.12103623,0.55637378,0.00000000
-1.60580290,1.15947601,0.46903973,0.26447530,0.01777424,0.23674076,0.11384576,0.52545781,0.00000000
-1.59979990,1.08577296,0.43520571,0.24568814,0.01687342,0.22097543,0.10744531,0.49824817,0.00000000
-1.59379690,1.01838692,0.40499080,0.22789761,0.01602834,0.20660533,0.10189458,0.47498064,0.00000000
-1.58779390,0.95793560,0.37856527,0.21129157,0.01525389,0.19376694,0.09723709,0.45582645,0.00000000
-1.58179090,0.90489841,0.35603387,0.19603034,0.01456230,0.18256167,0.09349908,0.44088904,0.00000000
-1.57578789,0.85960617,0.33743445,0.18224322,0.01396284,0.17305392,0.09068887,0.43020155,0.00000000
-1.56978489,0.82223457,0.32273814,0.17002605,0.01346158,0.16527033,0.08879664,0.42372533,0.00000000
-1.56378189,0.79280156,0.31185067,0.15943986,0.01306130,0.15919986,0.08779460,0.42134962,0.00000000
-1.55777889,0.77116881,0.30461511,0.15051049,0.01276151,0.15479501,0.08763766,0.42289258,0.00000000
-1.55177589,0.75704706,0.30081578,0.14322933,0.01255860,0.15197387,0.08826456,0.42810384,0.00000000
-1.54577289,0.75000537,0.30018332,0.13755482,0.01244606,0.15062298,0.08959941,0.43666873,0.00000000
-1.53976988,0.74948392,0.30240080,0.13341488,0.01241480,0.15060097,0.09155369,0.44821413,0.00000000
-1.53376688,0.75481005,0.30711084,0.13070991,0.01245355,0.15174276,0.09402860,0.46231621,0.00000000
-1.52776388,0.76521713,0.31392346,0.12931648,0.01254928,0.15386421,0.09691774,0.47850958,0.00000000
-1.52176088,0.77986577,0.32242465,0.12909135,0.01268775,0.15676723,0.10011003,0.49629814,0.00000000
-1.51575788,0.79786668,0.33218552,0.12987583,0.01285395,0.16024498,0.10349275,0.51516704,0.00000000
-1.50975488,0.81830469,0.34277160,0.13150038,0.01303263,0.16408725,0.10695472,0.53459560,0.00000000
-1.50375188,0.84026312,0.35375249,0.13378923,0.01320883,0.16808571,0.11038934,0.55407074,0.00000000
-1.49774887,0.86284789,0.36471118,0.13656495,0.01336829,0.17203904,0.11369755,0.57310050,0.00000000
-1.49174587,0.88521051,0.37525319,0.13965292,0.01349789,0.17575768,0.11679052,0.59122716,0.00000000
-1.48574287,0.90656937,0.38501501,0.14288549,0.01358604,0.17906816,0.11959191,0.60803939,0.00000000
-1.47973987,0.92622855,0.39367182,0.14610584,0.01362294,0.18181686,0.12203979,0.62318308,0.00000000
