energy_ev,total_up,Hg_p_up,Hg_d_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.11705853,0.78690258,0.14869314,0.04614163,0.02190541,0.00024980,0.17011763,0.57324169,0.00000000
-0.11105553,0.78608532,0.15244876,0.04537148,0.01859464,0.00021164,0.16685179,0.58065519,0.00000000
-0.10505253,0.79073488,0.15716470,0.04486498,0.01570064,0.00017821,0.16451520,0.59239256,0.00000000
-0.09904952,0.80035912,0.16273976,0.04459775,0.01319215,0.00014912,0.16301821,0.60807407,0.00000000
-0.09304652,0.81437507,0.16905302,0.04454212,0.01103741,0.00012398,0.16226255,0.62723521,0.00000000
-0.08704352,0.83212220,0.17596565,0.04466789,0.00920506,0.00010240,0.16214410,0.64933598,0.00000000
-0.08104052,0.85287659,0.18332316,0.04494300,0.00766477,0.00008402,0.16255549,0.67377149,0.00000000
-0.07503752,0.87586621,0.19095813,0.04533425,0.00638793,0.00006847,0.16338869,0.69988410,0.00000000
-0.06903452,0.90028728,0.19869340,0.04580800,0.00534814,0.00005542,0.16453740,0.72697703,0.00000000
-0.06303152,0.92532148,0.20634576,0.04633078,0.00452164,0.00004455,0.16589946,0.75432940,0.00000000
-0.05702851,0.95015422,0.21372994,0.04687003,0.00388763,0.00003556,0.16737908,0.78121250,0.00000000
-0.05102551,0.97399339,0.22066306,0.04739470,0.00342843,0.00002819,0.16888905,0.80690707,0.00000000
-0.04502251,0.99608842,0.22696921,0.04787599,0.00312957,0.00002219,0.17035286,0.83072117,0.00000000
-0.03901951,1.01574916,0.23248415,0.04828790,0.00297982,0.00001734,0.17170658,0.85200814,0.00000000
-0.03301651,1.03236388,0.23705992,0.04860791,0.00297099,0.00001346,0.17290062,0.87018404,0.00000000
-0.02701351,1.04541569,0.24056914,0.04881749,0.00309783,0.00001037,0.17390111,0.88474396,0.00000000
-0.02101051,1.05449682,0.24290884,0.04890256,0.00335766,0.00000794,0.17469096,0.89527634,0.00000000
-0.01500750,1.05931973,0.24400367,0.04885390,0.00375009,0.00000603,0.17527031,0.90147482,0.00000000
-0.00900450,1.05972472,0.24380819,0.04866730,0.00427655,0.00000455,0.17565652,0.90314684,0.00000000
-0.00300150,1.05568317,0.24230828,0.04834364,0.00493981,0.00000341,0.17588339,0.90021854,0.00000000
0.00300150,1.04729629,0.23952138,0.04788878,0.00574349,0.00000253,0.17599974,0.89273553,0.00000000
0.00900450,1.03478903,0.23549575,0.04731325,0.00669142,0.00000187,0.17606714,0.88085956,0.00000000
0.01500750,1.01849927,0.23030843,0.04663172,0.00778707,0.00000137,0.17615705,0.86486080,0.00000000
0.02101051,0.99886274,0.22406238,0.04586233,0.00903293,0.00000100,0.17634727,0.84510631,0.00000000
0.02701351,0.97639396,0.21688250,0.04502587,0.01042985,0.00000072,0.17671778,0.82204493,0.00000000
0.03301651,0.95166427,0.20891106,0.04414481,0.01197648,0.00000052,0.17734636,0.79618937,0.00000000
0.03901951,0.92527778,0.20030250,0.04324224,0.01366868,0.00000037,0.17830390,0.76809620,0.00000000
0.04502251,0.89784625,0.19121793,0.04234079,0.01549905,0.00000026,0.17964982,0.73834475,0.00000000
0.05102551,0.86996435,0.18181963,0.04146161,0.01745651,0.00000018,0.18142779,0.70751581,0.00000000
0.05702851,0.84218613,0.17226567,0.04062333,0.01952604,0.00000013,0.18366190,0.67617113,0.00000000
0.06303152,0.81500403,0.16270502,0.03984119,0.02168850,0.00000009,0.18635364,0.64483463,0.00000000
0.06903452,0.78883134,0.15327321,0.03912637,0.02392071,0.00000006,0.18947979,0.61397608,0.00000000
0.07503752,0.76398882,0.14408884,0.03848544,0.02619560,0.00000004,0.19299145,0.58399793,0.00000000
0.08104052,0.74069612,0.13525097,0.03792012,0.02848259,0.00000003,0.19681423,0.55522585,0.00000000
0.08704352,0.71906824,0.12683749,0.03742721,0.03074812,0.00000002,0.20084967,0.52790305,0.00000000
0.09304652,0.69911704,0.11890445,0.03699885,0.03295643,0.00000001,0.20497792,0.50218864,0.00000000
0.09904952,0.68075759,0.11148637,0.03662289,0.03507036,0.00000001,0.20906154,0.47815972,0.00000000
0.10505253,0.66381883,0.10459743,0.03628359,0.03705238,0.00000001,0.21295022,0.45581704,0.00000000
0.11105553,0.64805785,0.09823334,0.03596243,0.03886566,0.00000000,0.21648631,0.43509351,0.00000000
0.11705853,0.63317690,0.09237386,0.03563900,0.04047519,0.00000000,0.21951081,0.41586514,0.00000000
0.12306153,0.61884224,0.08698577,0.03529207,0.04184886,0.00000000,0.22186957,0.39796365,0.00000000
0.12906453,0.60470360,0.08202600,0.03490060,0.04295857,0.00000000,0.22341949,0.38118992,0.00000000
0.13506753,0.59041350,0.07744497,0.03444472,0.04378113,0.00000000,0.22403418,0.36532769,0.00000000
0.14107054,0.57564525,0.07318970,0.03390672,0.04429908,0.00000000,0.22360909,0.35015670,0.00000000
0.14707354,0.56010887,0.06920680,0.03327176,0.04450133,0.00000000,0.22206567,0.33546475,0.00000000
0.15307654,0.54356435,0.06544507,0.03252858,0.04438350,0.00000000,0.21935446,0.32105811,0.00000000
0.15907954,0.52583159,0.06185766,0.03166991,0.04394813,0.00000000,0.21545698,0.30676994,0.00000000
0.16508254,0.50679683,0.05840375,0.03069274,0.04320453,0.00000000,0.21038625,0.29246653,0.00000000
0.17108554,0.48641545,0.05504970,0.02959836,0.04216852,0.00000000,0.20418609,0.27805113,0.00000000
0.17708854,0.46471137,0.05176967,0.02839222,0.04086179,0.00000000,0.19692923,0.26346557,0.00000000
0.18309155,0.44177309,0.04854583,0.02708360,0.03931122,0.00000000,0.18871428,0.24868972,0.00000000
0.18909455,0.41774711,0.04536804,0.02568514,0.03754790,0.00000000,0.17966178,0.23373908,0.00000000
0.19509755,0.39282905,0.04223323,0.02421225,0.03560613,0.00000000,0.16990968,0.21866079,0.00000000
0.20110055,0.36725327,0.03914450,0.02268245,0.03352230,0.00000000,0.15960823,0.20352854,0.00000000
0.20710355,0.34128145,0.03610997,0.02111462,0.03133378,0.00000000,0.14891483,0.18843666,0.00000000
0.21310655,0.31519101,0.03314159,0.01952830,0.02907782,0.00000000,0.13798880,0.17349384,0.00000000
0.21910955,0.28926381,0.03025391,0.01794301,0.02679050,0.00000000,0.12698655,0.15881691,0.00000000
0.22511256,0.26377565,0.02746280,0.01637757,0.02450585,0.00000000,0.11605716,0.14452492,0.00000000
0.23111556,0.23898715,0.02478439,0.01484959,0.02225505,0.00000000,0.10533863,0.13073384,0.00000000
0.23711856,0.21513614,0.02223407,0.01337502,0.02006585,0.00000000,0.09495485,0.11755207,0.00000000
0.24312156,0.19243194,0.01982573,0.01196778,0.01796206,0.00000000,0.08501345,0.10507699,0.00000000
0.24912456,0.17105144,0.01757112,0.01063957,0.01596339,0.00000000,0.07560436,0.09339241,0.00000000
0.25512756,0.15113711,0.01547950,0.00939976,0.01408522,0.00000000,0.06679935,0.08256718,0.00000000
0.26113057,0.13279675,0.01355736,0.00825539,0.01233878,0.00000000,0.05865215,0.07265469,0.00000000
0.26713357,0.11610471,0.01180847,0.00721127,0.01073127,0.00000000,0.05119933,0.06369329,0.00000000
0.27313657,0.10110451,0.01023390,0.00627014,0.00926615,0.00000000,0.04446167,0.05570745,0.00000000
0.27913957,0.08781236,0.00883232,0.00543292,0.00794361,0.00000000,0.03844596,0.04870944,0.00000000
0.28514257,0.07622140,0.00760031,0.00469898,0.00676093,0.00000000,0.03314707,0.04270148,0.00000000
0.29114557,0.06630636,0.00653270,0.00406643,0.00571301,0.00000000,0.02855015,0.03767804,0.00000000
0.29714857,0.05802816,0.00562303,0.00353245,0.00479284,0.00000000,0.02463289,0.03362823,0.00000000
0.30315158,0.05133847,0.00486391,0.00309353,0.00399201,0.00000000,0.02136762,0.03053804,0.00000000
0.30915458,0.04618378,0.00424746,0.00274575,0.00330111,0.00000000,0.01872331,0.02839236,0.00000000
0.31515758,0.04250884,0.00376558,0.00248505,0.00271018,0.00000000,0.01666725,0.02717663,0.00000000
0.32116058,0.04025944,0.00341031,0.00230734,0.00220905,0.00000000,0.01516647,0.02687803,0.00000000
0.32716358,0.03938436,0.00317402,0.00220868,0.00178766,0.00000000,0.01418877,0.02748621,0.00000000
0.33316658,0.03983642,0.00304953,0.00218536,0.00143626,0.00000000,0.01370345,0.02899349,0.00000000
0.33916958,0.04157278,0.00303028,0.00223391,0.00114565,0.00000000,0.01368169,0.03139452,0.00000000
0.34517259,0.04455445,0.00311025,0.00235110,0.00090728,0.00000000,0.01409657,0.03468560,0.00000000
0.35117559,0.04874510,0.00328401,0.00253387,0.00071334,0.00000000,0.01492288,0.03886343,0.00000000
0.35717859,0.05410936,0.00354658,0.00277926,0.00055684,0.00000001,0.01613662,0.04392367,0.00000000
0.36318159,0.06061078,0.00389333,0.00308430,0.00043155,0.00000001,0.01771437,0.04985931,0.00000000
0.36918459,0.06820951,0.00431983,0.00344585,0.00033205,0.00000002,0.01963261,0.05665888,0.00000000
0.37518759,0.07686002,0.00482171,0.00386050,0.00025367,0.00000002,0.02186684,0.06430482,0.00000000
0.38119060,0.08650904,0.00539450,0.00432441,0.00019240,0.00000004,0.02439090,0.07277199,0.00000000
0.38719360,0.09709381,0.00603349,0.00483327,0.00014490,0.00000006,0.02717628,0.08202655,0.00000000
0.39319660,0.10854089,0.00673365,0.00538215,0.00010837,0.00000009,0.03019164,0.09202528,0.00000000
0.39919960,0.12076570,0.00748954,0.00596548,0.00008050,0.00000014,0.03340245,0.10271549,0.00000000
0.40520260,0.13367285,0.00829532,0.00657709,0.00005941,0.00000022,0.03677106,0.11403554,0.00000000
0.41120560,0.14715727,0.00914474,0.00721020,0.00004362,0.00000033,0.04025681,0.12591604,0.00000000
0.41720860,0.16110634,0.01003126,0.00785756,0.00003191,0.00000049,0.04381668,0.13828173,0.00000000
0.42321161,0.17540277,0.01094815,0.00851160,0.00002335,0.00000073,0.04740604,0.15105398,0.00000000
0.42921461,0.18992829,0.01188866,0.00916458,0.00001721,0.00000108,0.05097975,0.16415378,0.00000000
0.43521761,0.20456785,0.01284625,0.00980888,0.00001297,0.00000159,0.05449353,0.17750518,0.00000000
0.44122061,0.21921426,0.01381475,0.01043721,0.00001022,0.00000231,0.05790541,0.19103881,0.00000000
0.44722361,0.23377295,0.01478864,0.01104293,0.00000870,0.00000334,0.06117734,0.20469553,0.00000000
0.45322661,0.24816646,0.01576324,0.01162026,0.00000826,0.00000479,0.06427680,0.21842965,0.00000000
0.45922961,0.26233861,0.01673490,0.01216463,0.00000886,0.00000683,0.06717833,0.23221175,0.00000000
0.46523262,0.27625772,0.01770116,0.01267283,0.00001053,0.00000965,0.06986487,0.24603066,0.00000000
0.47123562,0.28991894,0.01866081,0.01314321,0.00001342,0.00001356,0.07232885,0.25989454,0.00000000
0.47723862,0.30334515,0.01961395,0.01357583,0.00001780,0.00001890,0.07457291,0.27383073,0.00000000
0.48324162,0.31658644,0.02056193,0.01397248,0.00002402,0.00002617,0.07661019,0.28788434,0.00000000
0.48924462,0.32971797,0.02150726,0.01433664,0.00003260,0.00003596,0.07846411,0.30211555,0.00000000
0.49524762,0.34283630,0.02245340,0.01467335,0.00004421,0.00004907,0.08016766,0.31659556,0.00000000
0.50125063,0.35605413,0.02340452,0.01498905,0.00005971,0.00006647,0.08176218,0.33140136,0.00000000
0.50725363,0.36949374,0.02436523,0.01529121,0.00008019,0.00008939,0.08329556,0.34660953,0.00000000
0.51325663,0.38327934,0.02534027,0.01558804,0.00010700,0.00011936,0.08482009,0.36228930,0.00000000
0.51925963,0.39752876,0.02633416,0.01588800,0.00014180,0.00015824,0.08638989,0.37849522,0.00000000
0.52526263,0.41234477,0.02735090,0.01619941,0.00018661,0.00020826,0.08805810,0.39525982,0.00000000
0.53126563,0.42780666,0.02839374,0.01652993,0.00024384,0.00027214,0.08987393,0.41258676,0.00000000
0.53726863,0.44396242,0.02946489,0.01688611,0.00031635,0.00035306,0.09187973,0.43044477,0.00000000
0.54327164,0.46082202,0.03056546,0.01727295,0.00040749,0.00045475,0.09410826,0.44876279,0.00000000
0.54927464,0.47835230,0.03169537,0.01769352,0.00052113,0.00058153,0.09658018,0.46742685,0.00000000
0.55527764,0.49647375,0.03285336,0.01814863,0.00066170,0.00073832,0.09930211,0.48627869,0.00000000
0.56128064,0.51505939,0.03403722,0.01863670,0.00083418,0.00093067,0.10226515,0.50511656,0.00000000
0.56728364,0.53393611,0.03524391,0.01915355,0.00104412,0.00116473,0.10544417,0.52369818,0.00000000
0.57328664,0.55288823,0.03646992,0.01969254,0.00129755,0.00144720,0.10879775,0.54174586,0.00000000
0.57928964,0.57166344,0.03771158,0.02024462,0.00160101,0.00178531,0.11226897,0.55895360,0.00000000
0.58529265,0.58998067,0.03896545,0.02079865,0.00196138,0.00218665,0.11578686,0.57499606,0.00000000
0.59129565,0.60753968,0.04022867,0.02134171,0.00238579,0.00265907,0.11926867,0.58953885,0.00000000
0.59729865,0.62403186,0.04149930,0.02185965,0.00288145,0.00321044,0.12262263,0.60224983,0.00000000
0.60330165,0.63915176,0.04277662,0.02233753,0.00345545,0.00384848,0.12575135,0.61281092,0.00000000
0.60930465,0.65260872,0.04406127,0.02276025,0.00411456,0.00458044,0.12855542,0.62092979,0.00000000
0.61530765,0.66413801,0.04535540,0.02311315,0.00486494,0.00541279,0.13093732,0.62635101,0.00000000
0.62131066,0.67351111,0.04666261,0.02338257,0.00571186,0.00635093,0.13280525,0.62886596,0.00000000
0.62731366,0.68054429,0.04798784,0.02355640,0.00665946,0.00739880,0.13407680,0.62832132,0.00000000
0.63331666,0.68510547,0.04933714,0.02362462,0.00771043,0.00855855,0.13468229,0.62462536,0.00000000
0.63931966,0.68711871,0.05071733,0.02357960,0.00886577,0.00983021,0.13456752,0.61775215,0.00000000
0.64532266,0.68656648,0.05213570,0.02341650,0.01012456,0.01121138,0.13369604,0.60774314,0.00000000
0.65132566,0.68348945,0.05359957,0.02313337,0.01148381,0.01269699,0.13205050,0.59470642,0.00000000
0.65732866,0.67798402,0.05511598,0.02273125,0.01293834,0.01427914,0.12963338,0.57881334,0.00000000
0.66333167,0.67019785,0.05669142,0.02221409,0.01448081,0.01594702,0.12646687,0.56029307,0.00000000
0.66933467,0.66032366,0.05833165,0.02158858,0.01610179,0.01768695,0.12259193,0.53942511,0.00000000
0.67533767,0.64859189,0.06004174,0.02086386,0.01779002,0.01948255,0.11806676,0.51653028,0.00000000
0.68134067,0.63526246,0.06182621,0.02005116,0.01953267,0.02131501,0.11296457,0.49196056,0.00000000
0.68734367,0.62061639,0.06368944,0.01916338,0.02131584,0.02316352,0.10737094,0.46608832,0.00000000
0.69334667,0.60494757,0.06563624,0.01821463,0.02312507,0.02500585,0.10138081,0.43929541,0.00000000
0.69934967,0.58855515,0.06767262,0.01721970,0.02494597,0.02681891,0.09509529,0.41196248,0.00000000
0.70535268,0.57173694,0.06980665,0.01619366,0.02676493,0.02857961,0.08861845,0.38445917,0.00000000
0.71135568,0.55478398,0.07204953,0.01515133,0.02856979,0.03026556,0.08205419,0.35713525,0.00000000
0.71735868,0.53797637,0.07441655,0.01410693,0.03035058,0.03185594,0.07550341,0.33031323,0.00000000
0.72336168,0.52158050,0.07692808,0.01307370,0.03210012,0.03333228,0.06906141,0.30428248,0.00000000
0.72936468,0.50584738,0.07961040,0.01206363,0.03381464,0.03467923,0.06281586,0.27929494,0.00000000
0.73536768,0.49101193,0.08249629,0.01108727,0.03549410,0.03588518,0.05684507,0.25556259,0.00000000
0.74137069,0.47729307,0.08562532,0.01015357,0.03714256,0.03694277,0.05121687,0.23325639,0.00000000
0.74737369,0.46489402,0.08904377,0.00926983,0.03876810,0.03784925,0.04598796,0.21250662,0.00000000
0.75337669,0.45400276,0.09280409,0.00844172,0.04038274,0.03860661,0.04120366,0.19340451,0.00000000
0.75937969,0.44479218,0.09696399,0.00767331,0.04200200,0.03922151,0.03689814,0.17600479,0.00000000
0.76538269,0.43741976,0.10158494,0.00696720,0.04364433,0.03970505,0.03309494,0.16032900,0.00000000
0.77138569,0.43202646,0.10673037,0.00632465,0.04533026,0.04007224,0.02980781,0.14636923,0.00000000
0.77738869,0.42873504,0.11246348,0.00574574,0.04708152,0.04034142,0.02704170,0.13409219,0.00000000
0.78339170,0.42764755,0.11884475,0.00522953,0.04891992,0.04053338,0.02479393,0.12344331,0.00000000
0.78939470,0.42884228,0.12592935,0.00477427,0.05086633,0.04067055,0.02305538,0.11435067,0.00000000
0.79539770,0.43237046,0.13376450,0.00437752,0.05293960,0.04077596,0.02181167,0.10672884,0.00000000
0.80140070,0.43825288,0.14238700,0.00403638,0.05515564,0.04087234,0.02104428,0.10048235,0.00000000
0.80740370,0.44647689,0.15182101,0.00374756,0.05752668,0.04098116,0.02073160,0.09550883,0.00000000
0.81340670,0.45699416,0.16207630,0.00350756,0.06006076,0.04112188,0.02084981,0.09170194,0.00000000
0.81940970,0.46971954,0.17314701,0.00331275,0.06276156,0.04131122,0.02137368,0.08895394,0.00000000
0.82541271,0.48453133,0.18501107,0.00315951,0.06562859,0.04156273,0.02227715,0.08715805,0.00000000
0.83141571,0.50127326,0.19763033,0.00304426,0.06865774,0.04188646,0.02353389,0.08621071,0.00000000
0.83741871,0.51975819,0.21095141,0.00296356,0.07184220,0.04228893,0.02511760,0.08601367,0.00000000
0.84342171,0.53977372,0.22490726,0.00291418,0.07517376,0.04277329,0.02700232,0.08647608,0.00000000
0.84942471,0.56108941,0.23941935,0.00289313,0.07864434,0.04333959,0.02916263,0.08751657,0.00000000
0.85542771,0.58346556,0.25440042,0.00289773,0.08224777,0.04398536,0.03157375,0.08906524,0.00000000
0.86143072,0.60666296,0.26975755,0.00292565,0.08598170,0.04470618,0.03421171,0.09106577,0.00000000
0.86743372,0.63045334,0.28539552,0.00297493,0.08984944,0.04549642,0.03705341,0.09347738,0.00000000
0.87343672,0.65462988,0.30122017,0.00304408,0.09386169,0.04634992,0.04007674,0.09627670,0.00000000
0.87943972,0.67901718,0.31714153,0.00313202,0.09803796,0.04726070,0.04326074,0.09945952,0.00000000
0.88544272,0.70348018,0.33307667,0.00323822,0.10240760,0.04822358,0.04658571,0.10304216,0.00000000
0.89144572,0.72793133,0.34895197,0.00336264,0.10701018,0.04923458,0.05003343,0.10706254,0.00000000
0.89744872,0.75233565,0.36470467,0.00350574,0.11189538,0.05029133,0.05358737,0.11158078,0.00000000
0.90345173,0.77671311,0.38028368,0.00366856,0.11712193,0.05139307,0.05723287,0.11667916,0.00000000
0.90945473,0.80113815,0.39564944,0.00385259,0.12275596,0.05254063,0.06095738,0.12246147,0.00000000
0.91545773,0.82573618,0.41077301,0.00405985,0.12886844,0.05373613,0.06475061,0.12905157,0.00000000
0.92146073,0.85067697,0.42563417,0.00429272,0.13553192,0.05498246,0.06860463,0.13659120,0.00000000
0.92746373,0.87616518,0.44021887,0.00455399,0.14281663,0.05628269,0.07251393,0.14523690,0.00000000
0.93346673,0.90242832,0.45451597,0.00484665,0.15078603,0.05763934,0.07647534,0.15515613,0.00000000
0.93946973,0.92970257,0.46851360,0.00517389,0.15949208,0.05905350,0.08048782,0.16652250,0.00000000
0.94547274,0.95821708,0.48219519,0.00553887,0.16897037,0.06052411,0.08455211,0.17951030,0.00000000
0.95147574,0.98817739,0.49553552,0.00594464,0.17923539,0.06204712,0.08867026,0.19428828,0.00000000
0.95747874,1.01974884,0.50849704,0.00639398,0.19027619,0.06361483,0.09284497,0.21101292,0.00000000
0.96348174,1.05304055,0.52102660,0.00688918,0.20205272,0.06521544,0.09707883,0.22982121,0.00000000
0.96948474,1.08809096,0.53305292,0.00743195,0.21449313,0.06683262,0.10137342,0.25082330,0.00000000
0.97548774,1.12485562,0.54448499,0.00802317,0.22749214,0.06844553,0.10572835,0.27409504,0.00000000
0.98149075,1.16319780,0.55521149,0.00866283,0.24091082,0.07002889,0.11014026,0.29967088,0.00000000
0.98749375,1.20288273,0.56510146,0.00934978,0.25457780,0.07155343,0.11460183,0.32753723,0.00000000
0.99349675,1.24357561,0.57400623,0.01008172,0.26829201,0.07298651,0.11910086,0.35762668,0.00000000
0.99949975,1.28484389,0.58176253,0.01085502,0.28182697,0.07429301,0.12361949,0.38981334,0.00000000
1.00550275,1.32616388,0.58819687,0.01166475,0.29493640,0.07543640,0.12813363,0.42390963,0.00000000
1.01150575,1.36693143,0.59313093,0.01250461,0.30736119,0.07637991,0.13261259,0.45966476,0.00000000
1.01750875,1.40647670,0.59638775,0.01336698,0.31883726,0.07708782,0.13701907,0.49676527,0.00000000
1.02351176,1.44408220,0.59779861,0.01424304,0.32910413,0.07752682,0.14130938,0.53483765,0.00000000
1.02951476,1.47900384,0.59721011,0.01512286,0.33791381,0.07766727,0.14543407,0.57345336,0.00000000
1.03551776,1.51049395,0.59449128,0.01599561,0.34503956,0.07748442,0.14933894,0.61213617,0.00000000
1.04152076,1.53782562,0.58954029,0.01684982,0.35028423,0.07695945,0.15296624,0.65037188,0.00000000
1.04752376,1.56031726,0.58229049,0.01767359,0.35348766,0.07608032,0.15625635,0.68762020,0.00000000
1.05352676,1.57735659,0.57271543,0.01845500,0.35453293,0.07484242,0.15914954,0.72332855,0.00000000
1.05952976,1.58842302,0.56083265,0.01918235,0.35335099,0.07324893,0.16158801,0.75694742,0.00000000
1.06553277,1.59310762,0.54670594,0.01984460,0.34992366,0.07131087,0.16351800,0.78794683,0.00000000
1.07153577,1.59112989,0.53044612,0.02043169,0.34428471,0.06904691,0.16489192,0.81583321,0.00000000
1.07753877,1.58235067,0.51221004,0.02093491,0.33651904,0.06648292,0.16567036,0.84016622,0.00000000
1.08354177,1.56678076,0.49219807,0.02134721,0.32676001,0.06365122,0.16582400,0.86057467,0.00000000
1.08954477,1.54458485,0.47065000,0.02166352,0.31518513,0.06058969,0.16533520,0.87677090,0.00000000
1.09554777,1.51608072,0.44783966,0.02188094,0.30201021,0.05734066,0.16419928,0.88856293,0.00000000
1.10155078,1.48173366,0.42406835,0.02199897,0.28748242,0.05394968,0.16242537,0.89586375,0.00000000
1.10755378,1.44214640,0.39965758,0.02201958,0.27187242,0.05046430,0.16003682,0.89869717,0.00000000
1.11355678,1.39804484,0.37494113,0.02194720,0.25546617,0.04693276,0.15707111,0.89719985,0.00000000
1.11955978,1.35026004,0.35025705,0.02178871,0.23855648,0.04340274,0.15357923,0.89161926,0.00000000
1.12556278,1.29970722,0.32593965,0.02155321,0.22143494,0.03992024,0.14962460,0.88230741,0.00000000
1.13156578,1.24736222,0.30231192,0.02125182,0.20438430,0.03652854,0.14528148,0.86971055,0.00000000
1.13756878,1.19423626,0.27967856,0.02089731,0.18767174,0.03326733,0.14063297,0.85435503,0.00000000
1.14357179,1.14134980,0.25831979,0.02050373,0.17154309,0.03017204,0.13576866,0.83682981,0.00000000
1.14957479,1.08970611,0.23848610,0.02008594,0.15621818,0.02727328,0.13078202,0.81776630,0.00000000
1.15557779,1.04026539,0.22039403,0.01965909,0.14188742,0.02459657,0.12576754,0.79781626,0.00000000
1.16158079,0.99392012,0.20422300,0.01923810,0.12870948,0.02216216,0.12081794,0.77762861,0.00000000
1.16758379,0.95147230,0.19011314,0.01883716,0.11681010,0.01998504,0.11602129,0.75782620,0.00000000
1.17358679,0.91361323,0.17816411,0.01846917,0.10628199,0.01807512,0.11145832,0.73898341,0.00000000
1.17958979,0.88090626,0.16843485,0.01814532,0.09718545,0.01643747,0.10720007,0.72160550,0.00000000
1.18559280,0.85377314,0.16094412,0.01787465,0.08954978,0.01507268,0.10330576,0.70611075,0.00000000
1.19159580,0.83248429,0.15567179,0.01766376,0.08337528,0.01397731,0.09982122,0.69281596,0.00000000
1.19759880,0.81715322,0.15256069,0.01751652,0.07863553,0.01314434,0.09677780,0.68192611,0.00000000
1.20360180,0.80773544,0.15151912,0.01743400,0.07528003,0.01256365,0.09419182,0.67352846,0.00000000
1.20960480,0.80403187,0.15242379,0.01741442,0.07323698,0.01222256,0.09206464,0.66759143,0.00000000
1.21560780,0.80569670,0.15512324,0.01745327,0.07241607,0.01210632,0.09038332,0.66396832,0.00000000
1.22161081,0.81224966,0.15944162,0.01754353,0.07271137,0.01219858,0.08912186,0.66240559,0.00000000
1.22761381,0.82309221,0.16518290,0.01767595,0.07400418,0.01248192,0.08824296,0.66255535,0.00000000
1.23361681,0.83752746,0.17213536,0.01783950,0.07616583,0.01293827,0.08770020,0.66399152,0.00000000
1.23961981,0.85478304,0.18007645,0.01802184,0.07906048,0.01354943,0.08744070,0.66622894,0.00000000
1.24562281,0.87403631,0.18877784,0.01820985,0.08254797,0.01429744,0.08740790,0.66874437,0.00000000
1.25162581,0.89444116,0.19801061,0.01839019,0.08648663,0.01516508,0.08754455,0.67099878,0.00000000
1.25762881,0.91515533,0.20755060,0.01854986,0.09073603,0.01613621,0.08779573,0.67245964,0.00000000
1.26363182,0.93536745,0.21718358,0.01867675,0.09515989,0.01719620,0.08811169,0.67262236,0.00000000
1.26963482,0.95432275,0.22671026,0.01876017,0.09962874,0.01833226,0.08845046,0.67103003,0.00000000
1.27563782,0.97134638,0.23595090,0.01879119,0.10402269,0.01953370,0.08878008,0.66729053,0.00000000
1.28164082,0.98586358,0.24474940,0.01876308,0.10823385,0.02079221,0.08908034,0.66109043,0.00000000
1.28764382,0.99741579,0.25297651,0.01867147,0.11216866,0.02210194,0.08934395,0.65220518,0.00000000
1.29364682,1.00567206,0.26053230,0.01851453,0.11574973,0.02345962,0.08957706,0.64050516,0.00000000
1.29964982,1.01043532,0.26734746,0.01829295,0.11891740,0.02486442,0.08979908,0.62595772,0.00000000
1.30565283,1.01164321,0.27338346,0.01800985,0.12163063,0.02631777,0.09004188,0.60862507,0.00000000
1.31165583,1.00936347,0.27863156,0.01767055,0.12386733,0.02782306,0.09034819,0.58865839,0.00000000
1.31765883,1.00378418,0.28311054,0.01728232,0.12562411,0.02938515,0.09076954,0.56628871,0.00000000
1.32366183,0.99519925,0.28686336,0.01685394,0.12691522,0.03100979,0.09136352,0.54181497,0.00000000
1.32966483,0.98398981,0.28995281,0.01639531,0.12777088,0.03270293,0.09219069,0.51559007,0.00000000
1.33566783,0.97060255,0.29245625,0.01591696,0.12823501,0.03446993,0.09331116,0.48800555,0.00000000
1.34167084,0.95552587,0.29445994,0.01542955,0.12836236,0.03631476,0.09478100,0.45947584,0.00000000
1.34767384,0.93926502,0.29605291,0.01494344,0.12821522,0.03823912,0.09664870,0.43042255,0.00000000
1.35367684,0.92231754,0.29732099,0.01446821,0.12785987,0.04024167,0.09895179,0.40125978,0.00000000
1.35967984,0.90514985,0.29834103,0.01401233,0.12736289,0.04231730,0.10171372,0.37238074,0.00000000
1.36568284,0.88817645,0.29917588,0.01358276,0.12678753,0.04445652,0.10494138,0.34414639,0.00000000
1.37168584,0.87174229,0.29987018,0.01318478,0.12619031,0.04664505,0.10862307,0.31687636,0.00000000
1.37768884,0.85610938,0.30044728,0.01282183,0.12561809,0.04886359,0.11272740,0.29084232,0.00000000
1.38369185,0.84144800,0.30090755,0.01249543,0.12510562,0.05108785,0.11720285,0.26626389,0.00000000
1.38969485,0.82783285,0.30122796,0.01220521,0.12467384,0.05328882,0.12197830,0.24330714,0.00000000
1.39569785,0.81524426,0.30136316,0.01194907,0.12432897,0.05543331,0.12696444,0.22208536,0.00000000
1.40170085,0.80357413,0.30124784,0.01172333,0.12406237,0.05748476,0.13205602,0.20266196,0.00000000
1.40770385,0.79263632,0.30080041,0.01152298,0.12385129,0.05940421,0.13713487,0.18505506,0.00000000
1.41370685,0.78218066,0.29992756,0.01134204,0.12366040,0.06115151,0.14207364,0.16924356,0.00000000
1.41970985,0.77191000,0.29852974,0.01117381,0.12344398,0.06268670,0.14673998,0.15517411,0.00000000
