energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.54477239,9.25252374,0.01463524,0.80668913,1.52190490,3.13298661,2.39519092,2.61611136,0.02666315,3.90173797
-3.53876938,9.49645317,0.01465393,0.82328277,1.56825607,3.23771772,2.43395091,2.68270563,0.02677056,4.00053157
-3.53276638,9.70527350,0.01461409,0.83562808,1.60996090,3.33157023,2.46042517,2.73788448,0.02676223,4.08703394
-3.52676338,9.87495607,0.01451640,0.84345993,1.64615257,3.41271981,2.47400746,2.78083437,0.02663494,4.15939234
-3.52076038,10.00220989,0.01436286,0.84660199,1.67605498,3.47953238,2.47435278,2.81104362,0.02638807,4.21596915
-3.51475738,10.08459286,0.01415680,0.84497245,1.69900891,3.53061607,2.46138889,2.82832474,0.02602372,4.25539330
-3.50875438,10.12059598,0.01390283,0.83858675,1.71449465,3.56486604,2.43531906,2.83282495,0.02554669,4.27660450
-3.50275138,10.10969675,0.01360671,0.82755700,1.72214985,3.58150052,2.39661601,2.82502433,0.02496439,4.27888848
-3.49674837,10.05237929,0.01327526,0.81208815,1.72178187,3.58008644,2.34600729,2.80572140,0.02428668,4.26190156
-3.49074537,9.95012012,0.01291619,0.79247119,1.71337400,3.56055369,2.28445269,2.77600646,0.02352556,4.22568362
-3.48474237,9.80534021,0.01253788,0.76907352,1.69708521,3.52319722,2.21311473,2.73722400,0.02269484,4.17065886
-3.47873937,9.62132523,0.01214920,0.74232701,1.67324361,3.46866728,2.13332342,2.69092536,0.02180975,4.09762422
-3.47273637,9.40211739,0.01175927,0.71271429,1.64233383,3.39794803,2.04653673,2.63881392,0.02088644,4.00772598
-3.46673337,9.15238366,0.01137725,0.68075388,1.60497896,3.31232573,1.95429849,2.58268496,0.01994150,3.90242548
-3.46073037,8.87726578,0.01101210,0.64698470,1.56191801,3.21334780,1.85819526,2.52436274,0.01899151,3.78345536
-3.45472736,8.58221841,0.01067236,0.61195073,1.51397996,3.10277466,1.75981388,2.46563754,0.01805254,3.65276806
-3.44872436,8.27284208,0.01036593,0.57618637,1.46205553,2.98252622,1.66070118,2.40820512,0.01713970,3.51247878
-3.44272136,7.95471748,0.01009992,0.54020304,1.40706817,2.85462548,1.56232726,2.35361117,0.01626678,3.36480492
-3.43671836,7.63324749,0.00988044,0.50447755,1.34994540,2.72114104,1.46605345,2.30320276,0.01544591,3.21200464
-3.43071536,7.31351272,0.00971249,0.46944252,1.29159173,2.58413112,1.37310575,2.25808873,0.01468731,3.05631650
-3.42471236,7.00014549,0.00959985,0.43547912,1.23286440,2.44559063,1.28455453,2.21911028,0.01399914,2.89990255
-3.41870935,6.69722610,0.00954500,0.40291230,1.17455262,2.30740332,1.20130050,2.18682267,0.01338741,2.74479675
-3.41270635,6.40820435,0.00954910,0.37200846,1.11736116,2.17130030,1.12406714,2.16148836,0.01285602,2.59286024
-3.40670335,6.13584763,0.00961197,0.34297538,1.06189854,2.03882599,1.05339924,2.14308149,0.01240679,2.44574482
-3.40070035,5.88221625,0.00973214,0.31596432,1.00867011,1.91131228,0.98966712,2.13130300,0.01203969,2.30486553
-3.39469735,5.64866494,0.00990691,0.29107390,0.95807573,1.78986117,0.93307575,2.12560544,0.01175301,2.17138260
-3.38869435,5.43586896,0.01013248,0.26835543,0.91041191,1.67533598,0.88367801,2.12522595,0.01154365,2.04619303
-3.38269135,5.24387188,0.01040407,0.24781928,0.86587771,1.56836059,0.84139120,2.12922581,0.01140744,1.92993131
-3.37668834,5.07215168,0.01071605,0.22944185,0.82458374,1.46932640,0.80601579,2.13653459,0.01133943,1.82297865
-3.37068534,4.91970114,0.01106219,0.21317288,0.78656357,1.37840577,0.77725548,2.14599694,0.01133421,1.72547960
-3.36468234,4.78511820,0.01143580,0.19894245,0.75178644,1.29557132,0.75473771,2.15642002,0.01138625,1.63736506
-3.35867934,4.66670188,0.01182999,0.18666768,0.72017074,1.22061948,0.73803367,2.16661955,0.01149011,1.55837994
-3.35267634,4.56254927,0.01223781,0.17625854,0.69159720,1.15319745,0.72667727,2.17546281,0.01164072,1.48811429
-3.34667334,4.47064968,0.01265250,0.16762276,0.66592120,1.09283197,0.72018227,2.18190695,0.01183352,1.42603603
-3.34067034,4.38897201,0.01306767,0.16066963,0.64298356,1.03895894,0.71805723,2.18503130,0.01206457,1.37152405
-3.33466733,4.31554251,0.01347743,0.15531258,0.62261944,0.99095256,0.71981789,2.18406283,0.01233061,1.32390014
-3.32866433,4.24851029,0.01387657,0.15147070,0.60466497,0.94815298,0.72499685,2.17839408,0.01262902,1.28245845
-3.32266133,4.18619891,0.01426059,0.14906901,0.58896164,0.90989174,0.73315053,2.16759328,0.01295776,1.24649172
-3.31665833,4.12714334,0.01462585,0.14803785,0.57535841,0.87551404,0.74386334,2.15140696,0.01331518,1.21531320
-3.31065533,4.07011188,0.01496949,0.14831143,0.56371182,0.84439751,0.75674954,2.12975531,0.01369986,1.18827399
-3.30465233,4.01411403,0.01528949,0.14982572,0.55388433,0.81596718,0.77145284,2.10272120,0.01411041,1.16477554
-3.29864932,3.95839532,0.01558458,0.15251602,0.54574156,0.78970635,0.78764432,2.07053380,0.01454518,1.14427730
-3.29264632,3.90242127,0.01585417,0.15631438,0.53914859,0.76516372,0.80501903,2.03354813,0.01500203,1.12629997
-3.28664332,3.84585266,0.01609822,0.16114700,0.53396616,0.74195677,0.82329175,1.99222176,0.01547815,1.11042474
-3.28064032,3.78851487,0.01631711,0.16693206,0.53004710,0.71977193,0.84219254,1.94709016,0.01596978,1.09628939
-3.27463732,3.73036400,0.01651153,0.17357801,0.52723355,0.69836202,0.86146235,1.89874204,0.01647215,1.08358198
-3.26863432,3.67145254,0.01668235,0.18098243,0.52535530,0.67754149,0.88084933,1.84779599,0.01697933,1.07203309
-3.26263132,3.61189711,0.01683046,0.18903177,0.52422965,0.65718013,0.90010611,1.79487950,0.01748425,1.06140743
-3.25662831,3.55185049,0.01695671,0.19760188,0.52366287,0.63719578,0.91898836,1.74061143,0.01797875,1.05149574
-3.25062531,3.49147967,0.01706180,0.20655935,0.52345348,0.61754672,0.93725489,1.68558838,0.01845373,1.04210768
-3.24462231,3.43095101,0.01714628,0.21576379,0.52339710,0.59822410,0.95466933,1.63037550,0.01889937,1.03306624
-3.23861931,3.37042325,0.01721049,0.22507065,0.52329282,0.57924494,0.97100334,1.57550182,0.01930538,1.02420410
-3.23261631,3.31004806,0.01725463,0.23433490,0.52295075,0.56064594,0.98604126,1.52145986,0.01966140,1.01536215
-3.22661331,3.24997778,0.01727879,0.24341489,0.52220039,0.54247825,0.99958602,1.46870902,0.01995732,1.00639015
-3.22061031,3.19037890,0.01728303,0.25217669,0.52089932,0.52480333,1.01146587,1.41768220,0.02018372,0.99714921
-3.21460730,3.13144993,0.01726749,0.26049834,0.51894174,0.50768987,1.02154157,1.36879468,0.02033226,0.98751597
-3.20860430,3.07344153,0.01723248,0.26827393,0.51626637,0.49121151,1.02971369,1.32245426,0.02039605,0.97738776
-3.20260130,3.01667700,0.01717861,0.27541737,0.51286320,0.47544543,1.03592945,1.27907167,0.02037003,0.96668831
-3.19659830,2.96157099,0.01710689,0.28186550,0.50877864,0.46047128,1.04018860,1.23907018,0.02025120,0.95537332
-3.19059530,2.90864435,0.01701877,0.28758047,0.50411872,0.44637043,1.04254810,1.20289338,0.02003885,0.94343542
-3.18459230,2.85853351,0.01691624,0.29255123,0.49905001,0.43322527,1.04312499,1.17101040,0.01973470,0.93090780
-3.17858929,2.81199299,0.01680179,0.29679400,0.49379803,0.42111826,1.04209727,1.14391762,0.01934290,0.91786626
-3.17258629,2.76988995,0.01667844,0.30035177,0.48864320,0.41013066,1.03970255,1.12213662,0.01887000,0.90442927
-3.16658329,2.73319052,0.01654964,0.30329259,0.48391415,0.40034086,1.03623430,1.10620797,0.01832472,0.89075591
-3.16058029,2.70293778,0.01641914,0.30570704,0.47997873,0.39182227,1.03203570,1.09668079,0.01771780,0.87704168
-3.15457729,2.68022194,0.01629094,0.30770464,0.47723275,0.38464072,1.02749122,1.09409828,0.01706158,0.86351228
-3.14857429,2.66614391,0.01616904,0.30940947,0.47608697,0.37885166,1.02301605,1.09897981,0.01636971,0.85041575
-3.14257129,2.66177335,0.01605727,0.31095523,0.47695257,0.37449710,1.01904377,1.11179992,0.01565663,0.83801325
-3.13656828,2.66810328,0.01595914,0.31247977,0.48022572,0.37160254,1.01601250,1.13296531,0.01493721,0.82656898
-3.13056528,2.68600292,0.01587764,0.31411939,0.48627168,0.37017418,1.01435020,1.16279062,0.01422623,0.81633985
-3.12456228,2.71617118,0.01581505,0.31600319,0.49540903,0.37019641,1.01445944,1.20147424,0.01353796,0.80756533
-3.11855928,2.75909277,0.01577283,0.31824752,0.50789459,0.37162993,1.01670237,1.24907522,0.01288576,0.80045814
-3.11255628,2.81499926,0.01575151,0.32095097,0.52390963,0.37441054,1.02138642,1.30549246,0.01228166,0.79519611
-3.10655328,2.88383693,0.01575062,0.32418996,0.54354788,0.37844881,1.02875136,1.37044747,0.01173609,0.79191576
-3.10055028,2.96524334,0.01576873,0.32801513,0.56680594,0.38363061,1.03895830,1.44347172,0.01125762,0.79070785
-3.09454727,3.05853407,0.01580346,0.33244883,0.59357642,0.38981855,1.05208124,1.52389961,0.01085277,0.79161503
-3.08854427,3.16270079,0.01585161,0.33748364,0.62364446,0.39685442,1.06810150,1.61086791,0.01052590,0.79463186
-3.08254127,3.27642129,0.01590926,0.34308215,0.65668754,0.40456237,1.08690562,1.70332224,0.01027920,0.79970697
-3.07653827,3.39808184,0.01597201,0.34917806,0.69227919,0.41275294,1.10828681,1.80003099,0.01011270,0.80674733
-3.07053527,3.52581150,0.01603518,0.35567837,0.72989638,0.42122759,1.13195019,1.89960672,0.01002441,0.81562431
-3.06453227,3.65752778,0.01609402,0.36246695,0.76893055,0.42978385,1.15752169,2.00053481,0.01001042,0.82618126
-3.05852926,3.79099216,0.01614395,0.36940900,0.80870219,0.43822062,1.18456038,2.10120873,0.01006517,0.83824219
-3.05252626,3.92387394,0.01618083,0.37635655,0.84847846,0.44634370,1.21257391,2.19997108,0.01018166,0.85162089
-3.04652326,4.05382013,0.01620110,0.38315453,0.88749336,0.45397120,1.24103636,2.29515897,0.01035174,0.86613041
-3.04052026,4.17852881,0.01620200,0.38964729,0.92496982,0.46093874,1.26940785,2.38515256,0.01056641,0.88159188
-3.03451726,4.29582333,0.01618170,0.39568530,0.96014295,0.46710430,1.29715496,2.46842457,0.01081607,0.89784269
-3.02851426,4.40372420,0.01613937,0.40113161,0.99228349,0.47235246,1.32377107,2.54358931,0.01109091,0.91474320
-3.02251126,4.50051591,0.01607520,0.40586782,1.02072073,0.47659808,1.34879554,2.60944892,0.01138107,0.93218182
-3.01650825,4.58480578,0.01599040,0.40979933,1.04486388,0.47978919,1.37183085,2.66503508,0.01167703,0.95007811
-3.01050525,4.65557221,0.01588714,0.41285948,1.06422097,0.48190899,1.39255668,2.70964438,0.01196974,0.96838371
-3.00450225,4.71220044,0.01576839,0.41501252,1.07841467,0.48297706,1.41074024,2.74286563,0.01225089,0.98708096
-2.99849925,4.75450391,0.01563776,0.41625504,1.08719420,0.48304959,1.42624224,2.76459808,0.01251304,1.00617943
-2.99249625,4.78273049,0.01549937,0.41661600,1.09044287,0.48221877,1.43901812,2.77505940,0.01274975,1.02571021
-2.98649325,4.79755315,0.01535756,0.41615523,1.08818096,0.48061120,1.44911455,2.77478321,0.01295568,1.04571866
-2.98049025,4.80004543,0.01521668,0.41496050,1.08056389,0.47838559,1.45666123,2.76460602,0.01312664,1.06625557
-2.97448724,4.79164293,0.01508093,0.41314329,1.06787561,0.47572954,1.46185870,2.74564400,0.01325957,1.08736757
-2.96848424,4.77409231,0.01495407,0.41083356,1.05051766,0.47285574,1.46496259,2.71926066,0.01335255,1.10908714
-2.96248124,4.74939022,0.01483926,0.40817371,1.02899446,0.46999753,1.46626546,2.68702640,0.01340474,1.13142283
-2.95647824,4.71971454,0.01473892,0.40531206,1.00389527,0.46740389,1.46607726,2.65067172,0.01341631,1.15435034
-2.95047524,4.68735089,0.01465458,0.40239633,0.97587378,0.46533404,1.46470544,2.61203566,0.01338833,1.17780493
-2.94447224,4.65461727,0.01458681,0.39956725,0.94562623,0.46405171,1.46243604,2.57301136,0.01332271,1.20167577
-2.93846923,4.62378958,0.01453520,0.39695272,0.91386872,0.46381916,1.45951680,2.53549072,0.01322205,1.22580250
-2.93246623,4.59703072,0.01449830,0.39466286,0.88131484,0.46489097,1.45614318,2.50130972,0.01308954,1.24997433
-2.92646323,4.57632539,0.01447378,0.39278606,0.84865432,0.46750777,1.45244808,2.47219625,0.01292887,1.27393187
-2.92046023,4.56342248,0.01445841,0.39138619,0.81653342,0.47188993,1.44849583,2.44972184,0.01274408,1.29737153
-2.91445723,4.55978642,0.01444826,0.39050115,0.78553777,0.47823132,1.44428051,2.43525833,0.01253949,1.31995248
-2.90845423,4.56655820,0.01443882,0.39014263,0.75617798,0.48669313,1.43972867,2.42994072,0.01231957,1.34130574
-2.90245123,4.58452663,0.01442519,0.39029701,0.72887856,0.49739804,1.43470603,2.43463660,0.01208887,1.36104495
-2.89644822,4.61410978,0.01440225,0.39092736,0.70397008,0.51042460,1.42902758,2.44992285,0.01185191,1.37877838
-2.89044522,4.65534619,0.01436486,0.39197625,0.68168481,0.52580222,1.42247037,2.47606967,0.01161312,1.39412144
-2.88444222,4.70789548,0.01430810,0.39336912,0.66215566,0.54350678,1.41478794,2.51303231,0.01137670,1.40670916
-2.87843922,4.77104754,0.01422735,0.39501811,0.64541825,0.56345707,1.40572557,2.56045019,0.01114659,1.41620797
-2.87243622,4.84373965,0.01411857,0.39682589,0.63141575,0.58551228,1.39503528,2.61765349,0.01092637,1.42232622
-2.86643322,4.92458075,0.01397834,0.39868949,0.62000632,0.60947079,1.38248973,2.68367697,0.01071916,1.42482298
-2.86043022,5.01188233,0.01380405,0.40050377,0.61097255,0.63507042,1.36789425,2.75728071,0.01052757,1.42351475
-2.85442721,5.10369525,0.01359394,0.40216452,0.60403266,0.66199029,1.35109643,2.83697756,0.01035362,1.41827980
-2.84842421,5.19785206,0.01334713,0.40357097,0.59885290,0.68985453,1.33199287,2.92106676,0.01019870,1.40906021
-2.84242121,5.29201436,0.01306372,0.40462785,0.59506085,0.71823789,1.31053299,3.00767337,0.01006349,1.39586143
-2.83641821,5.38372464,0.01274466,0.40524682,0.59225907,0.74667325,1.28671987,3.09479276,0.00994795,1.37874981
-2.83041521,5.47046212,0.01239178,0.40534745,0.59003886,0.77466103,1.26060845,3.18033945,0.00985132,1.35784819
-2.82441221,5.54970190,0.01200770,0.40485787,0.58799364,0.80168023,1.23230142,3.26219932,0.00977212,1.33333009
-2.81840920,5.61897632,0.01159571,0.40371509,0.58573168,0.82720104,1.20194339,3.33828397,0.00970818,1.30541277
-2.81240620,5.67593769,0.01115966,0.40186524,0.58288779,0.85069852,1.16971393,3.40658604,0.00965671,1.27434979
-2.80640320,5.71842068,0.01070387,0.39926367,0.57913380,0.87166692,1.13581991,3.46523385,0.00961442,1.24042343
-2.80040020,5.74450292,0.01023296,0.39587529,0.57418754,0.88963429,1.10048798,3.51254387,0.00957758,1.20393724
-2.79439720,5.75256202,0.00975175,0.39167485,0.56782003,0.90417667,1.06395740,3.54706928,0.00954218,1.16520930
-2.78839420,5.74132682,0.00926510,0.38664754,0.55986094,0.91493136,1.02647380,3.56764291,0.00950409,1.12456616
-2.78239120,5.70992119,0.00877784,0.38078967,0.55020202,0.92160877,0.98828406,3.57341318,0.00945918,1.08233776
-2.77638819,5.65789827,0.00829465,0.37410950,0.53879860,0.92400225,0.94963236,3.56387139,0.00940354,1.03885334
-2.77038519,5.58526371,0.00781997,0.36662813,0.52566911,0.92199543,0.91075751,3.53886939,0.00933356,0.99443822
-2.76438219,5.49248631,0.00735795,0.35838029,0.51089281,0.91556687,0.87189148,3.49862673,0.00924614,0.94941145
-2.75837919,5.38049541,0.00691239,0.34941507,0.49460567,0.90479165,0.83325870,3.44372697,0.00913879,0.90408409
-2.75237619,5.25066464,0.00648671,0.33979630,0.47699494,0.88983981,0.79507619,3.37510306,0.00900973,0.85875788
-2.74637319,5.10478207,0.00608395,0.32960258,0.45829227,0.87097186,0.75755397,3.29401228,0.00885798,0.81372422
-2.74037019,4.94500787,0.00570675,0.31892687,0.43876604,0.84853126,0.72089564,3.20200170,0.00868338,0.76926315
-2.73436718,4.77382067,0.00535737,0.30787556,0.41871295,0.82293453,0.68529877,3.10086539,0.00848664,0.72564220
-2.72836418,4.59395469,0.00503770,0.29656700,0.39844932,0.79465912,0.65095498,2.99259507,0.00826928,0.68311507
-2.72236118,4.40832997,0.00474932,0.28512948,0.37830238,0.76422986,0.61804953,2.87932605,0.00803358,0.64192000
-2.71635818,4.21997830,0.00449348,0.27369879,0.35860191,0.73220432,0.58676038,2.76328052,0.00778251,0.60227791
-2.71035518,4.03196783,0.00427117,0.26241530,0.33967238,0.69915791,0.55725673,2.64671034,0.00751964,0.56439034
-2.70435218,3.84732902,0.00408312,0.25142088,0.32182590,0.66566925,0.52969717,2.53184137,0.00724899,0.52843733
-2.69834917,3.66898472,0.00392988,0.24085554,0.30535610,0.63230631,0.50422745,2.42082106,0.00697492,0.49457535
-2.69234617,3.49968667,0.00381179,0.23085413,0.29053304,0.59961403,0.48097817,2.31567125,0.00670198,0.46293550
-2.68634317,3.34196041,0.00372902,0.22154318,0.27759918,0.56810361,0.46006253,2.21824703,0.00643480,0.43362207
-2.68034017,3.19805995,0.00368162,0.21303795,0.26676634,0.53824386,0.44157416,2.13020301,0.00617797,0.40671172
-2.67433717,3.06993308,0.00366947,0.20543987,0.25821371,0.51045475,0.42558544,2.05296712,0.00593588,0.38225325
-2.66833417,2.95919754,0.00369234,0.19883446,0.25208655,0.48510324,0.41214618,1.98772221,0.00571270,0.36026816
-2.66233117,2.86712765,0.00374989,0.19328977,0.24849563,0.46250111,0.40128280,1.93539518,0.00551225,0.34075194
-2.65632816,2.79465059,0.00384159,0.18885530,0.24751709,0.44290484,0.39299810,1.89665282,0.00533796,0.32367611
-2.65032516,2.74235111,0.00396682,0.18556154,0.24919268,0.42651695,0.38727141,1.87190363,0.00519284,0.30899085
-2.64432216,2.71048285,0.00412473,0.18341994,0.25353004,0.41348859,0.38405921,1.86130456,0.00507944,0.29662820
-2.63831916,2.69898488,0.00431432,0.18242343,0.26050311,0.40392288,0.38329601,1.86477145,0.00499984,0.28650552
-2.63231616,2.70750142,0.00453433,0.18254717,0.27005230,0.39787866,0.38489541,1.88199208,0.00495565,0.27852918
-2.62631316,2.73540321,0.00478325,0.18374974,0.28208472,0.39537401,0.38875131,1.91244085,0.00494803,0.27259817
-2.62031016,2.78180921,0.00505926,0.18597449,0.29647414,0.39638953,0.39473895,1.95539433,0.00497766,0.26860743
-2.61430715,2.84560745,0.00536021,0.18915099,0.31306100,0.40087073,0.40271608,2.00994684,0.00504477,0.26645086
-2.60830415,2.92547455,0.00568356,0.19319662,0.33165245,0.40872967,0.41252382,2.07502606,0.00514911,0.26602371
-2.60230115,3.01989352,0.00602638,0.19801817,0.35202267,0.41984550,0.42398763,2.14940835,0.00528997,0.26722436
-2.59629815,3.12717027,0.00638530,0.20351342,0.37391352,0.43406421,0.43691812,2.23173406,0.00546618,0.26995544
-2.59029515,3.24544920,0.00675653,0.20957271,0.39703587,0.45119750,0.45111204,2.32052330,0.00567605,0.27412420
-2.58429215,3.37272896,0.00713587,0.21608054,0.42107168,0.47102121,0.46635343,2.41419254,0.00591738,0.27964229
-2.57828914,3.50687925,0.00751869,0.22291708,0.44567704,0.49327352,0.48241506,2.51107283,0.00618744,0.28642495
-2.57228614,3.64565997,0.00790005,0.22995977,0.47048629,0.51765342,0.49906038,2.60943009,0.00648298,0.29438974
-2.56628314,3.78674360,0.00827472,0.23708496,0.49511722,0.54381975,0.51604600,2.70748800,0.00680018,0.30345504
-2.56028014,3.92774180,0.00863728,0.24416959,0.51917744,0.57139133,0.53312466,2.80345375,0.00713470,0.31353832
-2.55427714,4.06623665,0.00898224,0.25109294,0.54227169,0.59994842,0.55004898,2.89554684,0.00748170,0.32455448
-2.54827414,4.19981676,0.00930419,0.25773847,0.56401006,0.62903598,0.56657559,2.98203041,0.00783588,0.33641425
-2.54227114,4.32611790,0.00959790,0.26399566,0.58401677,0.65816875,0.58246981,3.06124489,0.00819153,0.34902298
-2.53626813,4.44286741,0.00985852,0.26976194,0.60193927,0.68683834,0.59751053,3.13164289,0.00854267,0.36227966
-2.53026513,4.54793115,0.01008169,0.27494446,0.61745726,0.71452221,0.61149518,3.19182433,0.00888312,0.37607643
-2.52426213,4.63936136,0.01026373,0.27946187,0.63029125,0.74069441,0.62424452,3.24057050,0.00920665,0.39029857
-2.51825913,4.71544360,0.01040177,0.28324586,0.64021032,0.76483770,0.63560695,3.27687564,0.00950710,0.40482486
-2.51225613,4.77474067,0.01049383,0.28624243,0.64703863,0.78645669,0.64546215,3.29997452,0.00977858,0.41952842
-2.50625313,4.81613145,0.01053899,0.28841287,0.65066044,0.80509135,0.65372374,3.30936472,0.01001559,0.43427794
-2.50025013,4.83884263,0.01053739,0.28973434,0.65102331,0.82033037,0.66034095,3.30482228,0.01021319,0.44893915
-2.49424712,4.84247153,0.01049028,0.29020001,0.64813935,0.83182383,0.66529891,3.28640991,0.01036716,0.46337655
-2.48824412,4.82699889,0.01040004,0.28981875,0.64208432,0.83929441,0.66861785,3.25447687,0.01047411,0.47745530
-2.48224112,4.79279034,0.01027006,0.28861435,0.63299482,0.84254664,0.67035094,3.20965051,0.01053159,0.49104317
-2.47623812,4.74058655,0.01010473,0.28662437,0.62106344,0.84147387,0.67058117,3.15281942,0.01053817,0.50401252
-2.47023512,4.67148208,0.00990926,0.28389851,0.60653219,0.83606228,0.66941728,3.08510872,0.01049350,0.51624224
-2.46423212,4.58689369,0.00968955,0.28049679,0.58968451,0.82639211,0.66698903,3.00784861,0.01039827,0.52761961
-2.45822911,4.48851948,0.00945198,0.27648743,0.57083623,0.81263569,0.66344220,2.92253709,0.01025425,0.53804214
-2.45222611,4.37829062,0.00920323,0.27194468,0.55032578,0.79505260,0.65893356,2.83079862,0.01006416,0.54741930
-2.44622311,4.25831759,0.00895004,0.26694664,0.52850416,0.77398207,0.65362616,2.73434030,0.00983161,0.55567415
-2.44022011,4.13083340,0.00869900,0.26157315,0.50572510,0.74983304,0.64768515,2.63490714,0.00956098,0.56274495
-2.43421711,3.99813598,0.00845635,0.25590397,0.48233571,0.72307237,0.64127449,2.53423849,0.00925723,0.56858663
-2.42821411,3.86253219,0.00822775,0.25001720,0.45866804,0.69421175,0.63455461,2.43402684,0.00892579,0.57317230
-2.42221111,3.72628543,0.00801810,0.24398804,0.43503186,0.66379380,0.62768108,2.33588075,0.00857234,0.57649449
-2.41620810,3.59156870,0.00783140,0.23788796,0.41170876,0.63237819,0.62080436,2.24129286,0.00820269,0.57856638
-2.41020510,3.46042447,0.00767066,0.23178423,0.38894780,0.60052809,0.61407033,2.15161382,0.00782254,0.57942269
-2.40420210,3.33473236,0.00753776,0.22573988,0.36696276,0.56879755,0.60762169,2.06803280,0.00743741,0.57912036
-2.39819910,3.21618498,0.00743348,0.21981386,0.34593084,0.53772031,0.60159958,1.99156459,0.00705245,0.57773872
-2.39219610,3.10627202,0.00735748,0.21406156,0.32599282,0.50780016,0.59614545,1.92304318,0.00667232,0.57537918
-2.38619310,3.00627195,0.00730836,0.20853537,0.30725450,0.47950308,0.59140256,1.86312136,0.00630116,0.57216429
-2.38019010,2.91725064,0.00728374,0.20328539,0.28978908,0.45325134,0.58751693,1.81227558,0.00594251,0.56823604
-2.37418709,2.84006557,0.00728045,0.19836001,0.27364047,0.42941926,0.58463740,1.77081519,0.00559926,0.56375333
-2.36818409,2.77537446,0.00729460,0.19380641,0.25882695,0.40833064,0.58291451,1.73889504,0.00527368,0.55888864
-2.36218109,2.72364666,0.00732188,0.18967074,0.24534524,0.39025762,0.58249808,1.71653032,0.00496741,0.55382385
-2.35617809,2.68517612,0.00735766,0.18599810,0.23317446,0.37542050,0.58353347,1.70361268,0.00468157,0.54874517
-2.35017509,2.66009444,0.00739729,0.18283215,0.22228003,0.36398850,0.58615654,1.69992650,0.00441675,0.54383755
-2.34417209,2.64838311,0.00743623,0.18021433,0.21261708,0.35608078,0.59048748,1.70516460,0.00417313,0.53927850
-2.33816908,2.64988400,0.00747032,0.17818280,0.20413336,0.35176784,0.59662394,1.71894276,0.00395055,0.53523161
-2.33216608,2.66430773,0.00749590,0.17677109,0.19677166,0.35107272,0.60463357,1.74081247,0.00374861,0.53184011
-2.32616308,2.69123983,0.00751001,0.17600652,0.19047152,0.35397207,0.61454676,1.77027179,0.00356674,0.52922071
-2.32016008,2.73014468,0.00751045,0.17590855,0.18517037,0.36039691,0.62634984,1.80677423,0.00340427,0.52745798
-2.31415708,2.78036803,0.00749589,0.17648700,0.18080411,0.37023312,0.63997929,1.84973589,0.00326053,0.52659972
-2.30815408,2.84113856,0.00746590,0.17774055,0.17730727,0.38332172,0.65531752,1.89854105,0.00313490,0.52665343
-2.30215108,2.91156949,0.00742095,0.17965530,0.17461280,0.39945910,0.67219050,1.95254675,0.00302685,0.52758424
-2.29614807,2.99066115,0.00736230,0.18220379,0.17265162,0.41839741,0.69036768,2.01108674,0.00293600,0.52931445
-2.29014507,3.07730537,0.00729198,0.18534434,0.17135217,0.43984532,0.70956428,2.07347535,0.00286210,0.53172479
-2.28414207,3.17029266,0.00721262,0.18902096,0.17063991,0.46346948,0.72944608,2.13901166,0.00280509,0.53465736
-2.27813907,3.26832252,0.00712729,0.19316379,0.17043705,0.48889678,0.74963661,2.20698428,0.00276506,0.53792027
-2.27213607,3.37001755,0.00703937,0.19769008,0.17066245,0.51571774,0.76972650,2.27667711,0.00274226,0.54129379
-2.26613307,3.47394120,0.00695232,0.20250575,0.17123193,0.54349116,0.78928463,2.34737591,0.00273706,0.54453776
-2.26013007,3.57861908,0.00686953,0.20750743,0.17205879,0.57175001,0.80787060,2.41837574,0.00274990,0.54739999
-2.25412706,3.68256309,0.00679413,0.21258492,0.17305480,0.60000869,0.82504804,2.48898907,0.00278128,0.54962518
-2.24812406,3.78429788,0.00672886,0.21762405,0.17413140,0.62777148,0.84039805,2.55855403,0.00283170,0.55096422
-2.24212106,3.88238824,0.00667591,0.22250964,0.17520122,0.65454200,0.85353220,2.62644252,0.00290161,0.55118316
-2.23611806,3.97546656,0.00663683,0.22712865,0.17617979,0.67983349,0.86410450,2.69206751,0.00299133,0.55007165
-2.23011506,4.06225889,0.00661251,0.23137325,0.17698724,0.70317943,0.87182185,2.75488913,0.00310105,0.54745051
-2.22411206,4.14160853,0.00660310,0.23514370,0.17755013,0.72414432,0.87645238,2.81441909,0.00323071,0.54317795
-2.21810905,4.21249592,0.00660809,0.23835093,0.17780309,0.74233397,0.87783146,2.87022296,0.00338002,0.53715441
-2.21210605,4.27405403,0.00662634,0.24091873,0.17769024,0.75740506,0.87586517,2.92192014,0.00354834,0.52932567
-2.20610305,4.32557847,0.00665618,0.24278550,0.17716638,0.76907344,0.87053105,2.96918148,0.00373472,0.51968428
-2.20010005,4.36653197,0.00669555,0.24390536,0.17619777,0.77712087,0.86187630,3.01172461,0.00393782,0.50826927
-2.19409705,4.39654327,0.00674213,0.24424877,0.17476256,0.78139989,0.85001355,3.04930730,0.00415591,0.49516416
-2.18809405,4.41540067,0.00679353,0.24380255,0.17285080,0.78183657,0.83511457,3.08171937,0.00438686,0.48049357
-2.18209105,4.42304074,0.00684745,0.24256937,0.17046400,0.77843103,0.81740221,3.10877366,0.00462819,0.46441846
