energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.94547274,1.31504543,-1.31504544,0.00368085,-0.00368085,0.00000000,-0.00000000,0.15750562,-0.15750562,0.41945215,-0.41945215,0.02728239,-0.02728239,0.19349181,-0.19349181,0.26235816,-0.26235816,0.00000000,-0.00000000
0.95147574,1.34570643,-1.34570644,0.00366703,-0.00366703,0.00000000,-0.00000000,0.15950662,-0.15950662,0.42449316,-0.42449316,0.02545736,-0.02545736,0.19925586,-0.19925587,0.26719532,-0.26719533,0.00000000,-0.00000000
0.95747874,1.37908587,-1.37908588,0.00365817,-0.00365817,0.00000000,-0.00000000,0.16178389,-0.16178389,0.43052041,-0.43052041,0.02363278,-0.02363277,0.20556916,-0.20556916,0.27253669,-0.27253669,0.00000000,-0.00000000
0.96348174,1.41426026,-1.41426027,0.00365290,-0.00365290,0.00000000,-0.00000000,0.16424765,-0.16424765,0.43725571,-0.43725571,0.02183086,-0.02183086,0.21223833,-0.21223833,0.27824201,-0.27824202,0.00000000,-0.00000000
0.96948474,1.45034060,-1.45034061,0.00364983,-0.00364983,0.00000000,-0.00000000,0.16681285,-0.16681285,0.44442983,-0.44442984,0.02007374,-0.02007374,0.21907569,-0.21907570,0.28417233,-0.28417233,0.00000000,-0.00000000
0.97548774,1.48649406,-1.48649407,0.00364765,-0.00364765,0.00000000,-0.00000000,0.16940138,-0.16940138,0.45178827,-0.45178827,0.01838290,-0.01838290,0.22590380,-0.22590381,0.29019321,-0.29019321,0.00000000,-0.00000000
0.98149075,1.52196364,-1.52196366,0.00364510,-0.00364510,0.00000000,-0.00000000,0.17194408,-0.17194408,0.45909640,-0.45909640,0.01677884,-0.01677884,0.23255944,-0.23255944,0.29617795,-0.29617795,0.00000000,-0.00000000
0.98749375,1.55608525,-1.55608526,0.00364104,-0.00364104,0.00000000,-0.00000000,0.17438248,-0.17438248,0.46614392,-0.46614392,0.01528072,-0.01528072,0.23889708,-0.23889708,0.30201066,-0.30201066,0.00000000,-0.00000000
0.99349675,1.58830144,-1.58830145,0.00363446,-0.00363446,0.00000000,-0.00000000,0.17667031,-0.17667031,0.47274828,-0.47274828,0.01390618,-0.01390618,0.24479169,-0.24479169,0.30758895,-0.30758896,0.00000000,-0.00000000
0.99949975,1.61817157,-1.61817158,0.00362453,-0.00362453,0.00000000,-0.00000000,0.17877457,-0.17877457,0.47875722,-0.47875722,0.01267117,-0.01267117,0.25014067,-0.25014067,0.31282641,-0.31282641,0.00000000,-0.00000000
1.00550275,1.64537777,-1.64537777,0.00361059,-0.00361059,0.00000000,-0.00000000,0.18067621,-0.18067621,0.48405010,-0.48405010,0.01158996,-0.01158996,0.25486506,-0.25486506,0.31765443,-0.31765443,0.00000000,-0.00000000
1.01150575,1.66972660,-1.66972661,0.00359217,-0.00359217,0.00000000,-0.00000000,0.18237050,-0.18237050,0.48853813,-0.48853814,0.01067511,-0.01067510,0.25890986,-0.25890986,0.32202364,-0.32202364,0.00000000,-0.00000000
1.01750875,1.69114641,-1.69114641,0.00356902,-0.00356902,0.00000000,-0.00000000,0.18386675,-0.18386675,0.49216360,-0.49216360,0.00993754,-0.00993754,0.26224348,-0.26224348,0.32590466,-0.32590466,0.00000000,-0.00000000
1.02351176,1.70968039,-1.70968039,0.00354110,-0.00354110,0.00000000,-0.00000000,0.18518783,-0.18518783,0.49489790,-0.49489791,0.00938666,-0.00938666,0.26485650,-0.26485650,0.32928816,-0.32928816,0.00000000,-0.00000000
1.02951476,1.72547590,-1.72547590,0.00350855,-0.00350855,0.00000000,-0.00000000,0.18636903,-0.18636903,0.49673887,-0.49673887,0.00903038,-0.00903038,0.26675970,-0.26675970,0.33218442,-0.33218442,0.00000000,-0.00000000
1.03551776,1.73877042,-1.73877042,0.00347172,-0.00347172,0.00000000,-0.00000000,0.18745674,-0.18745674,0.49770728,-0.49770728,0.00887520,-0.00887520,0.26798151,-0.26798151,0.33462214,-0.33462213,0.00000000,-0.00000000
1.04152076,1.74987492,-1.74987492,0.00343109,-0.00343109,0.00000000,-0.00000000,0.18850664,-0.18850664,0.49784296,-0.49784296,0.00892624,-0.00892624,0.26856507,-0.26856507,0.33664678,-0.33664678,0.00000000,-0.00000000
1.04752376,1.75915550,-1.75915550,0.00338731,-0.00338731,0.00000000,-0.00000000,0.18958166,-0.18958166,0.49720064,-0.49720064,0.00918717,-0.00918717,0.26856502,-0.26856502,0.33831845,-0.33831844,0.00000000,-0.00000000
1.05352676,1.76701410,-1.76701410,0.00334110,-0.00334110,0.00000000,-0.00000000,0.19074980,-0.19074979,0.49584590,-0.49584590,0.00966013,-0.00966013,0.26804423,-0.26804423,0.33970934,-0.33970934,0.00000000,-0.00000000
1.05952976,1.77386934,-1.77386934,0.00329327,-0.00329327,0.00000000,-0.00000000,0.19208168,-0.19208168,0.49385134,-0.49385134,0.01034552,-0.01034552,0.26707058,-0.26707058,0.34090107,-0.34090106,0.00000000,-0.00000000
1.06553277,1.78013836,-1.78013836,0.00324464,-0.00324464,0.00000000,-0.00000000,0.19364824,-0.19364824,0.49129335,-0.49129335,0.01124180,-0.01124180,0.26571404,-0.26571404,0.34198179,-0.34198178,0.00000000,-0.00000000
1.07153577,1.78622049,-1.78622049,0.00319605,-0.00319605,0.00000000,-0.00000000,0.19551836,-0.19551836,0.48824956,-0.48824956,0.01234517,-0.01234517,0.26404414,-0.26404414,0.34304340,-0.34304340,0.00000000,-0.00000000
1.07753877,1.79248347,-1.79248347,0.00314828,-0.00314828,0.00000000,-0.00000000,0.19775665,-0.19775665,0.48479716,-0.48479716,0.01364928,-0.01364928,0.26212787,-0.26212787,0.34417889,-0.34417889,0.00000000,-0.00000000
1.08354177,1.79925291,-1.79925291,0.00310208,-0.00310208,0.00000000,-0.00000000,0.20042147,-0.20042147,0.48101213,-0.48101213,0.01514486,-0.01514486,0.26002831,-0.26002831,0.34547989,-0.34547989,0.00000000,-0.00000000
1.08954477,1.80680519,-1.80680518,0.00305811,-0.00305811,0.00000000,-0.00000000,0.20356324,-0.20356324,0.47696944,-0.47696944,0.01681944,-0.01681944,0.25780380,-0.25780380,0.34703461,-0.34703461,0.00000000,-0.00000000
1.09554777,1.81536413,-1.81536413,0.00301694,-0.00301694,0.00000000,-0.00000000,0.20722302,-0.20722302,0.47274410,-0.47274410,0.01865705,-0.01865705,0.25550778,-0.25550777,0.34892613,-0.34892613,0.00000000,-0.00000000
1.10155078,1.82510141,-1.82510140,0.00297904,-0.00297904,0.00000000,-0.00000000,0.21143151,-0.21143151,0.46841295,-0.46841294,0.02063807,-0.02063807,0.25318922,-0.25318922,0.35123113,-0.35123112,0.00000000,-0.00000000
1.10755378,1.83614031,-1.83614030,0.00294479,-0.00294479,0.00000000,-0.00000000,0.21620836,-0.21620836,0.46405700,-0.46405699,0.02273911,-0.02273911,0.25089363,-0.25089363,0.35401899,-0.35401899,0.00000000,-0.00000000
1.11355678,1.84856264,-1.84856263,0.00291450,-0.00291450,0.00000000,-0.00000000,0.22156193,-0.22156193,0.45976415,-0.45976415,0.02493307,-0.02493307,0.24866445,-0.24866445,0.35735140,-0.35735140,0.00000000,-0.00000000
1.11955978,1.86241798,-1.86241797,0.00288838,-0.00288838,0.00000000,-0.00000000,0.22748933,-0.22748933,0.45563193,-0.45563192,0.02718936,-0.02718936,0.24654470,-0.24654470,0.36128216,-0.36128216,0.00000000,-0.00000000
1.12556278,1.87773470,-1.87773469,0.00286664,-0.00286664,0.00000000,-0.00000000,0.23397682,-0.23397682,0.45176998,-0.45176998,0.02947424,-0.02947424,0.24457885,-0.24457885,0.36585735,-0.36585735,0.00000000,-0.00000000
1.13156578,1.89453179,-1.89453178,0.00284941,-0.00284941,0.00000000,-0.00000000,0.24100042,-0.24100042,0.44830217,-0.44830217,0.03175139,-0.03175139,0.24281458,-0.24281458,0.37111562,-0.37111562,0.00000000,-0.00000000
1.13756878,1.91283076,-1.91283076,0.00283686,-0.00283686,0.00000000,-0.00000000,0.24852681,-0.24852681,0.44536783,-0.44536783,0.03398257,-0.03398257,0.24130436,-0.24130436,0.37708861,-0.37708861,0.00000000,-0.00000000
1.14357179,1.93266659,-1.93266658,0.00282915,-0.00282915,0.00000000,-0.00000000,0.25651424,-0.25651425,0.44312212,-0.44312212,0.03612851,-0.03612851,0.24010668,-0.24010667,0.38380130,-0.38380130,0.00000000,-0.00000000
1.14957479,1.95409695,-1.95409694,0.00282651,-0.00282651,0.00000000,-0.00000000,0.26491366,-0.26491366,0.44173519,-0.44173518,0.03814985,-0.03814985,0.23928678,-0.23928678,0.39127228,-0.39127228,0.00000000,-0.00000000
1.15557779,1.97720900,-1.97720900,0.00282919,-0.00282919,0.00000000,-0.00000000,0.27366967,-0.27366967,0.44139009,-0.44139009,0.04000819,-0.04000819,0.23891678,-0.23891678,0.39951377,-0.39951378,0.00000000,-0.00000000
1.16158079,2.00212301,-2.00212301,0.00283753,-0.00283753,0.00000000,-0.00000000,0.28272162,-0.28272162,0.44227945,-0.44227945,0.04166723,-0.04166723,0.23907507,-0.23907507,0.40853148,-0.40853149,0.00000000,-0.00000000
1.16758379,2.02899249,-2.02899249,0.00285193,-0.00285193,0.00000000,-0.00000000,0.29200443,-0.29200443,0.44460080,-0.44460080,0.04309383,-0.04309383,0.23984503,-0.23984503,0.41832404,-0.41832404,0.00000000,-0.00000000
1.17358679,2.05800041,-2.05800042,0.00287283,-0.00287283,0.00000000,-0.00000000,0.30144938,-0.30144938,0.44855074,-0.44855074,0.04425907,-0.04425907,0.24131296,-0.24131296,0.42888221,-0.42888221,0.00000000,-0.00000000
1.17958979,2.08935171,-2.08935172,0.00290075,-0.00290075,0.00000000,-0.00000000,0.31098476,-0.31098476,0.45431812,-0.45431812,0.04513919,-0.04513919,0.24356536,-0.24356536,0.44018774,-0.44018775,0.00000000,-0.00000000
1.18559280,2.12326202,-2.12326203,0.00293620,-0.00293620,0.00000000,-0.00000000,0.32053632,-0.32053632,0.46207650,-0.46207650,0.04571639,-0.04571639,0.24668560,-0.24668560,0.45221205,-0.45221206,0.00000000,-0.00000000
1.19159580,2.15994329,-2.15994330,0.00297972,-0.00297972,0.00000000,-0.00000000,0.33002766,-0.33002767,0.47197603,-0.47197604,0.04597944,-0.04597943,0.25075013,-0.25075013,0.46491461,-0.46491461,0.00000000,-0.00000000
1.19759880,2.19958676,-2.19958678,0.00303178,-0.00303178,0.00000000,-0.00000000,0.33938053,-0.33938053,0.48413534,-0.48413534,0.04592406,-0.04592406,0.25582435,-0.25582436,0.47824137,-0.47824138,0.00000000,-0.00000000
1.20360180,2.24234432,-2.24234435,0.00309281,-0.00309281,0.00000000,-0.00000000,0.34851506,-0.34851507,0.49863352,-0.49863353,0.04555309,-0.04555309,0.26195843,-0.26195843,0.49212320,-0.49212321,0.00000000,-0.00000000
1.20960480,2.28830911,-2.28830914,0.00316312,-0.00316312,0.00000000,-0.00000000,0.35735009,-0.35735009,0.51550288,-0.51550289,0.04487636,-0.04487636,0.26918317,-0.26918317,0.50647448,-0.50647449,0.00000000,-0.00000000
1.21560780,2.33749656,-2.33749659,0.00324287,-0.00324287,0.00000000,-0.00000000,0.36580347,-0.36580347,0.53472258,-0.53472259,0.04391037,-0.04391037,0.27750625,-0.27750625,0.52119207,-0.52119208,0.00000000,-0.00000000
1.22161081,2.38982703,-2.38982707,0.00333204,-0.00333204,0.00000000,-0.00000000,0.37379261,-0.37379261,0.55621370,-0.55621371,0.04267769,-0.04267769,0.28690896,-0.28690896,0.53615471,-0.53615472,0.00000000,-0.00000000
1.22761381,2.44511125,-2.44511129,0.00343042,-0.00343042,0.00000000,-0.00000000,0.38123513,-0.38123513,0.57983595,-0.57983596,0.04120619,-0.04120619,0.29734372,-0.29734373,0.55122306,-0.55122308,0.00000000,-0.00000000
1.23361681,2.50303951,-2.50303956,0.00353755,-0.00353755,0.00000000,-0.00000000,0.38804973,-0.38804973,0.60538638,-0.60538639,0.03952811,-0.03952811,0.30873253,-0.30873253,0.56624042,-0.56624044,0.00000000,-0.00000000
1.23961981,2.56317565,-2.56317570,0.00365275,-0.00365275,0.00000000,-0.00000000,0.39415730,-0.39415730,0.63260015,-0.63260017,0.03767893,-0.03767893,0.32096641,-0.32096642,0.58103418,-0.58103419,0.00000000,-0.00000000
1.24562281,2.62495649,-2.62495653,0.00377510,-0.00377510,0.00000000,-0.00000000,0.39948221,-0.39948221,0.66115360,-0.66115362,0.03569631,-0.03569631,0.33390615,-0.33390616,0.59541815,-0.59541817,0.00000000,-0.00000000
1.25162581,2.68769711,-2.68769716,0.00390344,-0.00390344,0.00000000,-0.00000000,0.40395386,-0.40395386,0.69066951,-0.69066952,0.03361884,-0.03361884,0.34738413,-0.34738414,0.60919571,-0.60919572,0.00000000,-0.00000000
1.25762881,2.75060222,-2.75060227,0.00403642,-0.00403642,0.00000000,-0.00000000,0.40750829,-0.40750829,0.72072452,-0.72072453,0.03148491,-0.03148491,0.36120742,-0.36120743,0.62216361,-0.62216362,0.00000000,-0.00000000
1.26363182,2.81278326,-2.81278331,0.00417252,-0.00417252,0.00000000,-0.00000000,0.41008991,-0.41008991,0.75085857,-0.75085859,0.02933165,-0.02933165,0.37516197,-0.37516198,0.63411653,-0.63411655,0.00000000,-0.00000000
1.26963482,2.87328077,-2.87328082,0.00431007,-0.00431007,0.00000000,-0.00000000,0.41165324,-0.41165324,0.78058592,-0.78058593,0.02719394,-0.02719394,0.38901780,-0.38901781,0.64485217,-0.64485218,0.00000000,-0.00000000
1.27563782,2.93109128,-2.93109133,0.00444733,-0.00444733,0.00000000,-0.00000000,0.41216458,-0.41216458,0.80940749,-0.80940750,0.02510358,-0.02510358,0.40253503,-0.40253504,0.65417655,-0.65417657,0.00000000,-0.00000000
1.28164082,2.98519739,-2.98519743,0.00458253,-0.00458253,0.00000000,-0.00000000,0.41160347,-0.41160347,0.83682407,-0.83682408,0.02308862,-0.02308862,0.41547047,-0.41547048,0.66190966,-0.66190967,0.00000000,-0.00000000
1.28764382,3.03459990,-3.03459994,0.00471391,-0.00471391,0.00000000,-0.00000000,0.40996392,-0.40996392,0.86234987,-0.86234988,0.02117286,-0.02117286,0.42758454,-0.42758455,0.66789080,-0.66789081,0.00000000,-0.00000000
1.29364682,3.07835050,-3.07835054,0.00483981,-0.00483981,0.00000000,-0.00000000,0.40725535,-0.40725535,0.88552585,-0.88552587,0.01937556,-0.01937556,0.43864830,-0.43864830,0.67198378,-0.67198379,0.00000000,-0.00000000
1.29964982,3.11558340,-3.11558343,0.00495869,-0.00495869,0.00000000,-0.00000000,0.40350304,-0.40350304,0.90593249,-0.90593250,0.01771129,-0.01771129,0.44845016,-0.44845016,0.67408151,-0.67408152,0.00000000,-0.00000000
1.30565283,3.14554454,-3.14554457,0.00506918,-0.00506918,0.00000000,-0.00000000,0.39874829,-0.39874829,0.92320121,-0.92320121,0.01618997,-0.01618997,0.45680221,-0.45680221,0.67410987,-0.67410988,0.00000000,-0.00000000
1.31165583,3.16761703,-3.16761705,0.00517013,-0.00517013,0.00000000,-0.00000000,0.39304796,-0.39304796,0.93702429,-0.93702430,0.01481710,-0.01481710,0.46354570,-0.46354571,0.67203067,-0.67203068,0.00000000,-0.00000000
1.31765883,3.18134158,-3.18134159,0.00526063,-0.00526063,0.00000000,-0.00000000,0.38647369,-0.38647369,0.94716280,-0.94716280,0.01359399,-0.01359399,0.46855562,-0.46855562,0.66784355,-0.66784356,0.00000000,-0.00000000
1.32366183,3.18643120,-3.18643121,0.00534002,-0.00534002,0.00000000,-0.00000000,0.37911062,-0.37911061,0.95345215,-0.95345215,0.01251828,-0.01251828,0.47174410,-0.47174410,0.66158681,-0.66158682,0.00000000,-0.00000000
1.32966483,3.18277948,-3.18277949,0.00540788,-0.00540788,0.00000000,-0.00000000,0.37105571,-0.37105571,0.95580535,-0.95580535,0.01158436,-0.01158436,0.47306265,-0.47306265,0.65333708,-0.65333709,0.00000000,-0.00000000
1.33566783,3.17046227,-3.17046227,0.00546408,-0.00546408,0.00000000,-0.00000000,0.36241582,-0.36241581,0.95421367,-0.95421366,0.01078400,-0.01078400,0.47250301,-0.47250301,0.64320783,-0.64320783,0.00000000,-0.00000000
1.34167084,3.14973295,-3.14973294,0.00550869,-0.00550869,0.00000000,-0.00000000,0.35330541,-0.35330540,0.94874491,-0.94874490,0.01010684,-0.01010684,0.47009677,-0.47009677,0.63134687,-0.63134687,0.00000000,-0.00000000
1.34767384,3.12101162,-3.12101161,0.00554197,-0.00554197,0.00000000,-0.00000000,0.34384423,-0.34384423,0.93953935,-0.93953934,0.00954105,-0.00954105,0.46591376,-0.46591376,0.61793295,-0.61793295,0.00000000,-0.00000000
1.35367684,3.08486907,-3.08486905,0.00556438,-0.00556438,0.00000000,-0.00000000,0.33415485,-0.33415484,0.92680371,-0.92680370,0.00907386,-0.00907386,0.46005927,-0.46005927,0.60317152,-0.60317152,0.00000000,-0.00000000
1.35967984,3.04200627,-3.04200625,0.00557649,-0.00557649,0.00000000,-0.00000000,0.32436020,-0.32436020,0.91080331,-0.91080330,0.00869209,-0.00869209,0.45267034,-0.45267034,0.58728999,-0.58728998,0.00000000,-0.00000000
1.36568284,2.99323069,-2.99323066,0.00557895,-0.00557895,0.00000000,-0.00000000,0.31458135,-0.31458134,0.89185293,-0.89185291,0.00838265,-0.00838265,0.44391124,-0.44391123,0.57053248,-0.57053248,0.00000000,-0.00000000
1.37168584,2.93943043,-2.93943039,0.00557246,-0.00557246,0.00000000,-0.00000000,0.30493527,-0.30493527,0.87030670,-0.87030669,0.00813298,-0.00813298,0.43396832,-0.43396831,0.55315454,-0.55315453,0.00000000,-0.00000000
1.37768884,2.88154743,-2.88154739,0.00555772,-0.00555772,0.00000000,-0.00000000,0.29553302,-0.29553302,0.84654748,-0.84654747,0.00793137,-0.00793137,0.42304451,-0.42304450,0.53541765,-0.53541764,0.00000000,-0.00000000
1.38369185,2.82055086,-2.82055082,0.00553541,-0.00553541,0.00000000,-0.00000000,0.28647809,-0.28647809,0.82097602,-0.82097601,0.00776731,-0.00776731,0.41135361,-0.41135361,0.51758406,-0.51758405,0.00000000,-0.00000000
1.38969485,2.75741153,-2.75741149,0.00550612,-0.00550612,0.00000000,-0.00000000,0.27786508,-0.27786508,0.79400040,-0.79400038,0.00763165,-0.00763165,0.39911457,-0.39911456,0.49991177,-0.49991176,0.00000000,-0.00000000
1.39569785,2.69307833,-2.69307829,0.00547039,-0.00547039,0.00000000,-0.00000000,0.26977869,-0.26977868,0.76602596,-0.76602594,0.00751679,-0.00751679,0.38654588,-0.38654588,0.48264998,-0.48264997,0.00000000,-0.00000000
1.40170085,2.62845711,-2.62845706,0.00542865,-0.00542865,0.00000000,-0.00000000,0.26229294,-0.26229293,0.73744611,-0.73744609,0.00741674,-0.00741674,0.37386043,-0.37386042,0.46603493,-0.46603492,0.00000000,-0.00000000
1.40770385,2.56439253,-2.56439248,0.00538122,-0.00538122,0.00000000,-0.00000000,0.25547068,-0.25547067,0.70863405,-0.70863403,0.00732712,-0.00732712,0.36126056,-0.36126055,0.45028626,-0.45028625,0.00000000,-0.00000000
1.41370685,2.50165305,-2.50165300,0.00532834,-0.00532834,0.00000000,-0.00000000,0.24936331,-0.24936331,0.67993573,-0.67993571,0.00724513,-0.00724513,0.34893387,-0.34893387,0.43560383,-0.43560382,0.00000000,-0.00000000
1.41970985,2.44091904,-2.44091899,0.00527015,-0.00527015,0.00000000,-0.00000000,0.24401060,-0.24401060,0.65166405,-0.65166403,0.00716941,-0.00716941,0.33704947,-0.33704946,0.42216497,-0.42216496,0.00000000,-0.00000000
1.42571286,2.38277394,-2.38277390,0.00520672,-0.00520672,0.00000000,-0.00000000,0.23944067,-0.23944067,0.62409432,-0.62409430,0.00709988,-0.00709988,0.32575488,-0.32575488,0.41012221,-0.41012220,0.00000000,-0.00000000
1.43171586,2.32769820,-2.32769816,0.00513807,-0.00513807,0.00000000,-0.00000000,0.23566996,-0.23566996,0.59746110,-0.59746109,0.00703757,-0.00703757,0.31517368,-0.31517367,0.39960127,-0.39960127,0.00000000,-0.00000000
1.43771886,2.27606572,-2.27606568,0.00506417,-0.00506417,0.00000000,-0.00000000,0.23270330,-0.23270330,0.57195624,-0.57195623,0.00698436,-0.00698436,0.30540367,-0.30540367,0.39069952,-0.39069951,0.00000000,-0.00000000
1.44372186,2.22814246,-2.22814242,0.00498499,-0.00498499,0.00000000,-0.00000000,0.23053388,-0.23053388,0.54772813,-0.54772812,0.00694270,-0.00694270,0.29651590,-0.29651589,0.38348452,-0.38348452,0.00000000,-0.00000000
1.44972486,2.18408691,-2.18408688,0.00490053,-0.00490053,0.00000000,-0.00000000,0.22914323,-0.22914323,0.52488208,-0.52488207,0.00691540,-0.00691540,0.28855414,-0.28855413,0.37799305,-0.37799305,0.00000000,-0.00000000
1.45572786,2.14395213,-2.14395210,0.00481081,-0.00481081,0.00000000,-0.00000000,0.22850117,-0.22850117,0.50348174,-0.50348172,0.00690531,-0.00690531,0.28153516,-0.28153516,0.37423022,-0.37423021,0.00000000,-0.00000000
1.46173087,2.10768920,-2.10768917,0.00471589,-0.00471589,0.00000000,-0.00000000,0.22856577,-0.22856577,0.48355134,-0.48355133,0.00691506,-0.00691506,0.27544954,-0.27544953,0.37216897,-0.37216896,0.00000000,-0.00000000
1.46773387,2.07515193,-2.07515191,0.00461592,-0.00461592,0.00000000,-0.00000000,0.22928332,-0.22928331,0.46507888,-0.46507887,0.00694686,-0.00694686,0.27026302,-0.27026302,0.37174990,-0.37174990,0.00000000,-0.00000000
1.47373687,2.04610286,-2.04610284,0.00451111,-0.00451111,0.00000000,-0.00000000,0.23058837,-0.23058837,0.44801980,-0.44801979,0.00700223,-0.00700223,0.26591854,-0.26591853,0.37288153,-0.37288152,0.00000000,-0.00000000
1.47973987,2.02022041,-2.02022038,0.00440177,-0.00440177,0.00000000,-0.00000000,0.23240400,-0.23240400,0.43230136,-0.43230136,0.00708187,-0.00708187,0.26233860,-0.26233859,0.37544097,-0.37544097,0.00000000,-0.00000000
1.48574287,1.99710747,-1.99710744,0.00428828,-0.00428828,0.00000000,-0.00000000,0.23464221,-0.23464221,0.41782739,-0.41782738,0.00718548,-0.00718548,0.25942823,-0.25942823,0.37927537,-0.37927537,0.00000000,-0.00000000
1.49174587,1.97630142,-1.97630141,0.00417112,-0.00417112,0.00000000,-0.00000000,0.23720466,-0.23720466,0.40448327,-0.40448326,0.00731174,-0.00731174,0.25707826,-0.25707826,0.38420386,-0.38420386,0.00000000,-0.00000000
1.49774887,1.95728574,-1.95728572,0.00405084,-0.00405084,0.00000000,-0.00000000,0.23998373,-0.23998373,0.39214121,-0.39214120,0.00745822,-0.00745822,0.25516895,-0.25516895,0.39002037,-0.39002037,0.00000000,-0.00000000
1.50375188,1.93950311,-1.93950310,0.00392809,-0.00392809,0.00000000,-0.00000000,0.24286398,-0.24286398,0.38066544,-0.38066543,0.00762143,-0.00762143,0.25357380,-0.25357380,0.39649728,-0.39649728,0.00000000,-0.00000000
1.50975488,1.92237034,-1.92237032,0.00380357,-0.00380357,0.00000000,-0.00000000,0.24572400,-0.24572400,0.36991739,-0.36991739,0.00779691,-0.00779691,0.25216362,-0.25216362,0.40338980,-0.40338980,0.00000000,-0.00000000
1.51575788,1.90529460,-1.90529459,0.00367806,-0.00367806,0.00000000,-0.00000000,0.24843875,-0.24843875,0.35976064,-0.35976064,0.00797936,-0.00797936,0.25081052,-0.25081051,0.41044126,-0.41044126,0.00000000,-0.00000000
1.52176088,1.88769114,-1.88769113,0.00355240,-0.00355240,0.00000000,-0.00000000,0.25088219,-0.25088219,0.35006548,-0.35006548,0.00816280,-0.00816280,0.24939190,-0.24939190,0.41738908,-0.41738908,0.00000000,-0.00000000
1.52776388,1.86900182,-1.86900181,0.00342750,-0.00342750,0.00000000,-0.00000000,0.25293035,-0.25293035,0.34071308,-0.34071307,0.00834079,-0.00834079,0.24779426,-0.24779425,0.42397132,-0.42397132,0.00000000,-0.00000000
1.53376688,1.84871421,-1.84871420,0.00330430,-0.00330430,0.00000000,-0.00000000,0.25446459,-0.25446459,0.33159906,-0.33159906,0.00850669,-0.00850669,0.24591665,-0.24591664,0.42993373,-0.42993373,0.00000000,-0.00000000
1.53976988,1.82638056,-1.82638055,0.00318385,-0.00318385,0.00000000,-0.00000000,0.25537500,-0.25537499,0.32263645,-0.32263645,0.00865390,-0.00865390,0.24367377,-0.24367377,0.43503692,-0.43503692,0.00000000,-0.00000000
1.54577289,1.80163599,-1.80163597,0.00306722,-0.00306722,0.00000000,-0.00000000,0.25556380,-0.25556380,0.31375788,-0.31375787,0.00877615,-0.00877615,0.24099852,-0.24099852,0.43906348,-0.43906348,0.00000000,-0.00000000
1.55177589,1.77421509,-1.77421507,0.00295558,-0.00295558,0.00000000,-0.00000000,0.25494867,-0.25494867,0.30491702,-0.30491701,0.00886775,-0.00886775,0.23784389,-0.23784388,0.44182480,-0.44182480,0.00000000,-0.00000000
1.55777889,1.74396633,-1.74396632,0.00285013,-0.00285013,0.00000000,-0.00000000,0.25346567,-0.25346567,0.29608922,-0.29608922,0.00892382,-0.00892382,0.23418420,-0.23418420,0.44316720,-0.44316720,0.00000000,-0.00000000
1.56378189,1.71086333,-1.71086332,0.00275218,-0.00275218,0.00000000,-0.00000000,0.25107176,-0.25107176,0.28727130,-0.28727129,0.00894057,-0.00894057,0.23001562,-0.23001561,0.44297713,-0.44297713,0.00000000,-0.00000000
1.56978489,1.67501249,-1.67501247,0.00266312,-0.00266312,0.00000000,-0.00000000,0.24774680,-0.24774680,0.27848053,-0.27848052,0.00891543,-0.00891543,0.22535577,-0.22535577,0.44118526,-0.44118526,0.00000000,-0.00000000
1.57578789,1.63665633,-1.63665632,0.00258439,-0.00258439,0.00000000,-0.00000000,0.24349470,-0.24349470,0.26975288,-0.26975288,0.00884720,-0.00884720,0.22024275,-0.22024275,0.43776905,-0.43776905,0.00000000,-0.00000000
1.58179090,1.59617232,-1.59617231,0.00251752,-0.00251752,0.00000000,-0.00000000,0.23834397,-0.23834397,0.26114056,-0.26114056,0.00873618,-0.00873618,0.21473323,-0.21473323,0.43275388,-0.43275388,0.00000000,-0.00000000
1.58779390,1.55406682,-1.55406680,0.00246411,-0.00246411,0.00000000,-0.00000000,0.23234730,-0.23234730,0.25270895,-0.25270895,0.00858418,-0.00858418,0.20889999,-0.20889999,0.42621248,-0.42621248,0.00000000,-0.00000000
1.59379690,1.51096429,-1.51096428,0.00242581,-0.00242581,0.00000000,-0.00000000,0.22558039,-0.22558038,0.24453306,-0.24453306,0.00839452,-0.00839452,0.20282887,-0.20282887,0.41826273,-0.41826273,0.00000000,-0.00000000
1.59979990,1.46759213,-1.46759211,0.00240430,-0.00240430,0.00000000,-0.00000000,0.21813996,-0.21813996,0.23669366,-0.23669366,0.00817198,-0.00817198,0.19661519,-0.19661518,0.40906392,-0.40906392,0.00000000,-0.00000000
1.60580290,1.42476132,-1.42476131,0.00240130,-0.00240130,0.00000000,-0.00000000,0.21014109,-0.21014109,0.22927325,-0.22927324,0.00792269,-0.00792269,0.19035996,-0.19035996,0.39881155,-0.39881155,0.00000000,-0.00000000
1.61180590,1.38334394,-1.38334393,0.00241848,-0.00241848,0.00000000,-0.00000000,0.20171391,-0.20171391,0.22235196,-0.22235196,0.00765396,-0.00765396,0.18416592,-0.18416592,0.38773095,-0.38773095,0.00000000,-0.00000000
