energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.28514257,2.79851470,0.05122729,0.27800904,0.31483004,1.32970407,0.08949997,0.14501333,0.24715240,0.95639164
0.29114557,2.76916003,0.04946014,0.27591058,0.30112273,1.31927419,0.08827943,0.14330580,0.24436875,0.94468797
0.29714857,2.74172027,0.04760180,0.27362164,0.28815659,1.30828853,0.08690234,0.14193885,0.24233007,0.93550529
0.30315158,2.71666027,0.04567865,0.27114728,0.27607218,1.29684410,0.08540120,0.14092263,0.24109571,0.92909001
0.30915458,2.69432383,0.04371649,0.26848394,0.26498834,1.28501684,0.08380875,0.14025520,0.24070716,0.92560849
0.31515758,2.67491996,0.04174004,0.26562024,0.25499982,1.27285716,0.08215715,0.13992232,0.24118653,0.92513958
0.32116058,2.65851647,0.03977263,0.26253839,0.24617607,1.26038759,0.08047717,0.13989789,0.24253599,0.92767136
0.32716358,2.64504106,0.03783581,0.25921604,0.23856110,1.24760256,0.07879755,0.14014489,0.24473807,0.93310238
0.33316658,2.63428990,0.03594912,0.25562849,0.23217438,1.23447034,0.07714447,0.14061684,0.24775678,0.94124695
0.33916958,2.62594294,0.03412993,0.25175113,0.22701269,1.22093711,0.07554116,0.14125965,0.25153952,0.95184445
0.34517259,2.61958514,0.03239333,0.24756189,0.22305269,1.20693291,0.07400768,0.14201389,0.25601955,0.96457179
0.35117559,2.61473230,0.03075205,0.24304377,0.22025414,1.19237905,0.07256084,0.14281721,0.26111888,0.97905855
0.35717859,2.61086010,0.02921655,0.23818698,0.21856345,1.17719663,0.07121418,0.14360691,0.26675146,0.99490380
0.36318159,2.60743457,0.02779501,0.23299086,0.21791741,1.16131552,0.06997813,0.14432252,0.27282647,1.01169372
0.36918459,2.60394237,0.02649353,0.22746530,0.21824680,1.14468336,0.06886025,0.14490825,0.27925155,1.02901903
0.37518759,2.59991911,0.02531622,0.22163161,0.21947981,1.12727385,0.06786548,0.14531516,0.28593567,1.04649147
0.38119060,2.59497415,0.02426542,0.21552280,0.22154487,1.10909390,0.06699651,0.14550308,0.29279176,1.06375822
0.38719360,2.58881054,0.02334187,0.20918324,0.22437302,1.09018904,0.06625403,0.14544204,0.29973865,1.08051374
0.39319660,2.58123901,0.02254492,0.20266770,0.22789946,1.07064682,0.06563714,0.14511320,0.30670257,1.09650843
0.39919960,2.57218535,0.02187272,0.19603990,0.23206438,1.05059781,0.06514355,0.14450940,0.31361786,1.11155375
0.40520260,2.56169097,0.02132240,0.18937050,0.23681300,1.03021423,0.06476990,0.14363502,0.32042708,1.12552362
0.41120560,2.54990672,0.02089019,0.18273479,0.24209496,1.00970624,0.06451188,0.14250548,0.32708045,1.13835231
0.41720860,2.53708074,0.02057160,0.17621016,0.24786306,0.98931604,0.06436440,0.14114622,0.33353486,1.15002910
0.42321161,2.52354120,0.02036142,0.16987343,0.25407149,0.96931033,0.06432171,0.13959136,0.33975226,1.16059018
0.42921461,2.50967535,0.02025387,0.16379825,0.26067394,0.94997145,0.06437738,0.13788204,0.34569795,1.17010857
0.43521761,2.49590649,0.02024259,0.15805273,0.26762150,0.93158789,0.06452444,0.13606456,0.35133866,1.17868284
0.44122061,2.48267035,0.02032061,0.15269735,0.27486077,0.91444479,0.06475532,0.13418852,0.35664074,1.18642552
0.44722361,2.47039285,0.02048041,0.14778330,0.28233230,0.89881506,0.06506196,0.13230489,0.36156861,1.19345200
0.45322661,2.45947046,0.02071388,0.14335128,0.28996965,0.88495164,0.06543591,0.13046434,0.36608363,1.19987084
0.45922961,2.45025472,0.02101230,0.13943093,0.29769898,0.87308141,0.06586844,0.12871562,0.37014349,1.20577614
0.46523262,2.44304182,0.02136639,0.13604069,0.30543956,0.86340107,0.06635075,0.12710437,0.37370237,1.21124240
0.47123562,2.43806761,0.02176635,0.13318824,0.31310506,0.85607521,0.06687424,0.12567211,0.37671169,1.21632233
0.47723862,2.43550840,0.02220190,0.13087141,0.32060556,0.85123640,0.06743081,0.12445564,0.37912166,1.22104758
0.48324162,2.43548695,0.02266249,0.12907938,0.32785037,0.84898733,0.06801318,0.12348669,0.38088343,1.22543228
0.48924462,2.43808292,0.02313738,0.12779427,0.33475128,0.84940452,0.06861527,0.12279186,0.38195183,1.22947896
0.49524762,2.44334668,0.02361594,0.12699275,0.34122627,0.85254305,0.06923253,0.12239280,0.38228840,1.23318633
0.50125063,2.45131477,0.02408786,0.12664772,0.34720323,0.85844189,0.06986223,0.12230645,0.38186471,1.23655813
0.50725363,2.46202578,0.02454346,0.12672989,0.35262355,0.86712910,0.07050366,0.12254546,0.38066550,1.23961242
0.51325663,2.47553474,0.02497400,0.12720911,0.35744534,0.87862631,0.07115826,0.12311849,0.37869167,1.24239013
0.51925963,2.49192460,0.02537198,0.12805547,0.36164591,0.89295184,0.07182959,0.12403054,0.37596265,1.24496250
0.52526263,2.51131359,0.02573150,0.12923992,0.36522343,0.91012219,0.07252315,0.12528305,0.37251817,1.24743640
0.53126563,2.53385755,0.02604847,0.13073458,0.36819755,0.93015145,0.07324611,0.12687396,0.36841905,1.24995709
0.53726863,2.55974660,0.02632090,0.13251268,0.37060893,0.95304846,0.07400676,0.12879747,0.36374712,1.25270819
0.54327164,2.58919629,0.02654907,0.13454808,0.37251761,0.97881207,0.07481405,0.13104377,0.35860408,1.25590854
0.54927464,2.62243351,0.02673567,0.13681451,0.37400030,1.00742442,0.07567679,0.13359854,0.35310937,1.25980618
0.55527764,2.65967818,0.02688575,0.13928470,0.37514679,1.03884291,0.07660301,0.13644247,0.34739712,1.26466968
0.56128064,2.70112172,0.02700678,0.14192926,0.37605552,1.07299143,0.07759919,0.13955071,0.34161227,1.27077737
0.56728364,2.74690403,0.02710843,0.14471578,0.37682872,1.10975136,0.07866953,0.14289247,0.33590617,1.27840498
0.57328664,2.79709039,0.02720236,0.14760787,0.37756726,1.14895334,0.07981536,0.14643070,0.33043171,1.28781247
0.57928964,2.85165006,0.02730192,0.15056464,0.37836559,1.19037027,0.08103465,0.15012209,0.32533829,1.29923079
0.58529265,2.91043793,0.02742174,0.15354033,0.37930696,1.23371234,0.08232169,0.15391725,0.32076691,1.31284915
0.59129565,2.97318076,0.02757729,0.15648453,0.38045929,1.27862469,0.08366694,0.15776127,0.31684550,1.32880367
0.59729865,3.03946874,0.02778437,0.15934268,0.38187177,1.32468786,0.08505713,0.16159463,0.31368470,1.34716769
0.60330165,3.10875315,0.02805854,0.16205709,0.38357251,1.37142141,0.08647551,0.16535437,0.31137439,1.36794433
0.60930465,3.18035026,0.02841455,0.16456841,0.38556713,1.41829074,0.08790232,0.16897559,0.30998081,1.39106144
0.61530765,3.25345132,0.02886576,0.16681738,0.38783857,1.46471665,0.08931541,0.17239317,0.30954466,1.41636917
0.62131066,3.32713803,0.02942359,0.16874686,0.39034789,1.51008759,0.09069093,0.17554362,0.31007997,1.44364002
0.62731366,3.40040272,0.03009692,0.17030414,0.39303611,1.55377379,0.09200421,0.17836698,0.31157378,1.47257137
0.63331666,3.47217224,0.03089165,0.17144309,0.39582687,1.59514282,0.09323054,0.18080874,0.31398672,1.50279027
0.63931966,3.54133428,0.03181022,0.17212646,0.39862981,1.63357573,0.09434601,0.18282150,0.31725428,1.53386016
0.64532266,3.60676508,0.03285132,0.17232777,0.40134449,1.66848315,0.09532829,0.18436652,0.32128867,1.56528947
0.65132566,3.66735741,0.03400956,0.17203300,0.40386460,1.69932067,0.09615723,0.18541497,0.32598134,1.59654167
0.65732866,3.72204771,0.03527544,0.17124183,0.40608233,1.72560280,0.09681545,0.18594869,0.33120595,1.62704663
0.66333167,3.76984185,0.03663529,0.16996837,0.40789273,1.74691521,0.09728873,0.18596081,0.33682168,1.65621303
0.66933467,3.80983863,0.03807145,0.16824135,0.40919786,1.76292466,0.09756625,0.18545575,0.34267687,1.68344176
0.67533767,3.84125090,0.03956256,0.16610376,0.40991064,1.77338659,0.09764070,0.18444905,0.34861295,1.70813992
0.68134067,3.86342385,0.04108407,0.16361186,0.40995836,1.77815028,0.09750830,0.18296672,0.35446840,1.72973540
0.68734367,3.87585051,0.04260875,0.16083376,0.40928563,1.77716153,0.09716867,0.18104445,0.36008291,1.74769172
0.69334667,3.87818438,0.04410753,0.15784743,0.40785691,1.77046305,0.09662463,0.17872654,0.36530150,1.76152289
0.69934967,3.87024930,0.04555032,0.15473835,0.40565841,1.75819287,0.09588197,0.17606467,0.36997853,1.77080789
0.70535268,3.85204637,0.04690694,0.15159690,0.40269943,1.74058084,0.09494912,0.17311671,0.37398163,1.77520445
0.71135568,3.82375816,0.04814817,0.14851545,0.39901320,1.71794377,0.09383691,0.16994537,0.37719528,1.77446157
0.71735868,3.78574977,0.04924673,0.14558545,0.39465698,1.69067908,0.09255822,0.16661704,0.37952410,1.76843032
0.72336168,3.73856681,0.05017832,0.14289454,0.38971168,1.65925761,0.09112773,0.16320058,0.38089565,1.75707234
0.72936468,3.68292996,0.05092252,0.14052371,0.38428085,1.62421540,0.08956160,0.15976635,0.38126258,1.74046562
0.73536768,3.61972592,0.05146356,0.13854482,0.37848900,1.58614484,0.08787725,0.15638518,0.38060423,1.71880696
0.74137069,3.54999445,0.05179106,0.13701834,0.37247943,1.54568511,0.08609311,0.15312759,0.37892742,1.69241092
0.74737369,3.47491159,0.05190039,0.13599158,0.36641139,1.50351207,0.08422835,0.15006302,0.37626642,1.66170492
0.75337669,3.39576889,0.05179291,0.13549731,0.36045676,1.46032762,0.08230269,0.14725913,0.37268217,1.62722046
0.75937969,3.31394899,0.05147601,0.13555295,0.35479624,1.41684861,0.08033617,0.14478113,0.36826065,1.58958073
0.76538269,3.23089789,0.05096278,0.13616027,0.34961506,1.37379532,0.07834893,0.14269114,0.36311049,1.54948475
0.77138569,3.14809465,0.05027155,0.13730562,0.34509849,1.33187977,0.07636097,0.14104745,0.35736000,1.50768879
0.77738869,3.06701930,0.04942511,0.13896072,0.34142707,1.29179381,0.07439205,0.13990384,0.35115361,1.46498560
0.78339170,2.98911987,0.04844988,0.14108390,0.33877179,1.25419738,0.07246147,0.13930880,0.34464793,1.42218240
0.78939470,2.91577993,0.04737475,0.14362180,0.33728942,1.21970712,0.07058796,0.13930469,0.33800759,1.38007849
0.79539770,2.84828754,0.04622998,0.14651146,0.33711802,1.18888559,0.06878968,0.13992690,0.33140115,1.33944342
0.80140070,2.78780700,0.04504597,0.14968264,0.33837290,1.16223138,0.06708417,0.14120303,0.32499696,1.30099673
0.80740370,2.73535433,0.04385207,0.15306042,0.34114314,1.14017054,0.06548846,0.14315197,0.31895950,1.26538994
0.81340670,2.69177749,0.04267549,0.15656783,0.34548874,1.12304936,0.06401922,0.14578322,0.31344601,1.23319164
0.81940970,2.65774193,0.04154022,0.16012847,0.35143858,1.11112905,0.06269294,0.14909616,0.30860373,1.20487613
0.82541271,2.63372200,0.04046631,0.16366911,0.35898925,1.10458214,0.06152624,0.15307953,0.30456767,1.18081594
0.83141571,2.61999828,0.03946916,0.16712193,0.36810471,1.10349097,0.06053610,0.15771111,0.30145903,1.16127833
0.83741871,2.61666065,0.03855919,0.17042663,0.37871690,1.10784826,0.05974021,0.16295759,0.29938418,1.14642577
0.84342171,2.62361671,0.03774163,0.17353205,0.39072712,1.11755947,0.05915718,0.16877467,0.29843423,1.13631991
0.84942471,2.64060484,0.03701670,0.17639742,0.40400826,1.13244712,0.05880677,0.17510748,0.29868500,1.13092879
0.85542771,2.66721098,0.03637984,0.17899313,0.41840760,1.15225667,0.05870996,0.18189123,0.30019737,1.13013650
0.86143072,2.70288815,0.03582233,0.18130104,0.43375023,1.17666365,0.05888892,0.18905214,0.30301789,1.13375476
0.86743372,2.74697760,0.03533192,0.18331433,0.44984285,1.20528193,0.05936678,0.19650865,0.30717944,1.14153560
0.87343672,2.79873051,0.03489374,0.18503684,0.46647777,1.23767252,0.06016723,0.20417284,0.31270198,1.15318440
0.87943972,2.85732925,0.03449113,0.18648208,0.48343708,1.27335284,0.06131393,0.21195200,0.31959311,1.16837272
0.88544272,2.92190727,0.03410670,0.18767189,0.50049680,1.31180589,0.06282969,0.21975048,0.32784850,1.18675023
0.89144572,2.99156695,0.03372313,0.18863481,0.51743082,1.35248923,0.06473548,0.22747146,0.33745204,1.20795528
0.89744872,3.06539484,0.03332417,0.18940429,0.53401469,1.39484345,0.06704927,0.23501895,0.34837571,1.23162386
0.90345173,3.14247415,0.03289532,0.19001685,0.55002902,1.43830000,0.06978472,0.24229962,0.36057928,1.25739656
0.90945473,3.22189429,0.03242447,0.19051014,0.56526267,1.48228824,0.07294987,0.24922470,0.37400961,1.28492364
0.91545773,3.30275773,0.03190240,0.19092123,0.57951548,1.52624183,0.07654570,0.25571165,0.38859994,1.31386821
0.92146073,3.38418452,0.03132302,0.19128493,0.59260069,1.56960427,0.08056489,0.26168578,0.40426896,1.34390766
0.92746373,3.46531500,0.03068351,0.19163246,0.60434710,1.61183399,0.08499060,0.26708161,0.42091993,1.37473367
0.93346673,3.54531131,0.02998420,0.19199032,0.61460092,1.65240889,0.08979555,0.27184401,0.43843996,1.40605119
0.93946973,3.62335840,0.02922840,0.19237955,0.62322740,1.69083060,0.09494133,0.27592915,0.45669942,1.43757658
0.94547274,3.69866513,0.02842196,0.19281527,0.63011231,1.72662870,0.10037807,0.27930515,0.47555178,1.46903554
0.95147574,3.77046621,0.02757287,0.19330663,0.63516324,1.75936489,0.10604457,0.28195250,0.49483382,1.50016101
0.95747874,3.83802524,0.02669063,0.19385705,0.63831081,1.78863734,0.11186882,0.28386421,0.51436637,1.53069142
0.96348174,3.90063938,0.02578574,0.19446474,0.63950965,1.81408525,0.11776898,0.28504578,0.53395562,1.56036958
0.96948474,3.95764566,0.02486904,0.19512352,0.63873931,1.83539358,0.12365487,0.28551482,0.55339502,1.58894230
0.97548774,4.00842883,0.02395125,0.19582375,0.63600493,1.85229784,0.12942983,0.28530059,0.57246783,1.61616091
0.98149075,4.05243065,0.02304238,0.19655344,0.63133756,1.86458881,0.13499303,0.28444324,0.59095009,1.64178256
0.98749375,4.08915986,0.02215140,0.19729939,0.62479418,1.87211695,0.14024197,0.28299287,0.60861424,1.66557237
0.99349675,4.11820256,0.02128589,0.19804823,0.61645729,1.87479622,0.14507535,0.28100848,0.62523303,1.68730608
0.99949975,4.13923201,0.02045189,0.19878746,0.60643393,1.87260695,0.14939590,0.27855664,0.64058379,1.70677315
1.00550275,4.15201726,0.01965380,0.19950625,0.59485410,1.86559749,0.15311327,0.27571015,0.65445274,1.72377993
1.01150575,4.15642979,0.01889442,0.20019606,0.58186868,1.85388443,0.15614678,0.27254643,0.66663942,1.73815272
1.01750875,4.15244760,0.01817505,0.20085100,0.56764650,1.83765097,0.15842792,0.26914593,0.67696089,1.74974047
1.02351176,4.14015617,0.01749577,0.20146789,0.55237105,1.81714355,0.15990246,0.26559036,0.68525565,1.75841687
1.02951476,4.11974604,0.01685564,0.20204615,0.53623643,1.79266642,0.16053211,0.26196094,0.69138714,1.76408176
1.03551776,4.09150688,0.01625306,0.20258732,0.51944298,1.76457453,0.16029569,0.25833659,0.69524671,1.76666169
1.04152076,4.05581826,0.01568609,0.20309448,0.50219260,1.73326457,0.15918967,0.25479215,0.69675594,1.76610971
1.04752376,4.01313747,0.01515277,0.20357146,0.48468387,1.69916481,0.15722816,0.25139677,0.69586829,1.76240444
1.05352676,3.96398505,0.01465144,0.20402192,0.46710729,1.66272386,0.15444229,0.24821229,0.69257002,1.75554853
1.05952976,3.90892867,0.01418100,0.20444850,0.44964077,1.62439898,0.15087904,0.24529190,0.68688040,1.74556677
1.06553277,3.84856643,0.01374115,0.20485189,0.43244548,1.58464435,0.14659959,0.24267901,0.67885126,1.73250403
1.07153577,3.78351028,0.01333250,0.20523013,0.41566247,1.54389993,0.14167730,0.24040635,0.66856581,1.71642324
1.07753877,3.71437074,0.01295673,0.20557793,0.39940994,1.50258118,0.13619536,0.23849545,0.65613697,1.69740383
1.08354177,3.64174335,0.01261655,0.20588632,0.38378148,1.46107044,0.13024419,0.23695641,0.64170520,1.67554051
1.08954477,3.56619795,0.01231571,0.20614246,0.36884527,1.41970990,0.12391891,0.23578800,0.62543584,1.65094279
1.09554777,3.48827087,0.01205886,0.20632976,0.35464430,1.37879672,0.11731668,0.23497818,0.60751624,1.62373529
1.10155078,3.40846055,0.01185145,0.20642814,0.34119751,1.33858031,0.11053428,0.23450495,0.58815255,1.59405866
1.10755378,3.32722648,0.01169950,0.20641466,0.32850193,1.29926174,0.10366583,0.23433747,0.56756645,1.56207127
1.11355678,3.24499130,0.01160935,0.20626427,0.31653557,1.26099521,0.09680084,0.23443755,0.54599168,1.52795139
1.11955978,3.16214577,0.01158746,0.20595070,0.30526096,1.22389136,0.09002255,0.23476132,0.52367063,1.49189970
1.12556278,3.07905586,0.01164010,0.20544755,0.29462919,1.18802207,0.08340665,0.23526116,0.50085090,1.45414201
1.13156578,2.99607163,0.01177310,0.20472939,0.28458423,1.15342646,0.07702037,0.23588770,0.47778194,1.41493175
1.13756878,2.91353691,0.01199155,0.20377285,0.27506734,1.12011760,0.07092186,0.23659193,0.45471182,1.37455226
1.14357179,2.83179931,0.01229957,0.20255777,0.26602142,1.08808961,0.06515998,0.23732730,0.43188407,1.33331846
1.14957479,2.75121984,0.01270010,0.20106819,0.25739501,1.05732472,0.05977429,0.23805171,0.40953485,1.29157782
1.15557779,2.67218159,0.01319465,0.19929333,0.24914600,1.02779994,0.05479532,0.23872939,0.38789020,1.24971059
1.16158079,2.59509701,0.01378320,0.19722836,0.24124470,0.99949316,0.05024502,0.23933259,0.36716371,1.20812907
1.16758379,2.52041344,0.01446409,0.19487507,0.23367629,0.97238824,0.04613738,0.23984285,0.34755443,1.16727605
1.17358679,2.44861678,0.01523397,0.19224241,0.22644265,0.94647927,0.04247904,0.24025214,0.32924518,1.12762231
1.17958979,2.38023296,0.01608782,0.18934678,0.21956340,0.92177356,0.03927009,0.24056339,0.31240132,1.08966337
1.18559280,2.31582737,0.01701902,0.18621224,0.21307624,0.89829366,0.03650475,0.24079072,0.29716989,1.05391546
1.19159580,2.25600222,0.01801957,0.18287050,0.20703666,0.87607821,0.03417212,0.24095915,0.28367927,1.02091074
1.19759880,2.20139173,0.01908021,0.17936071,0.20151685,0.85518182,0.03225685,0.24110386,0.27203924,0.99119194
1.20360180,2.15265544,0.02019082,0.17572909,0.19660420,0.83567402,0.03073982,0.24126894,0.26234155,0.96530627
1.20960480,2.11046949,0.02134067,0.17202840,0.19239905,0.81763740,0.02959871,0.24150575,0.25466069,0.94379870
1.21560780,2.07551596,0.02251880,0.16831713,0.18901211,0.80116502,0.02880856,0.24187080,0.24905512,0.92720450
1.22161081,2.04847033,0.02371450,0.16465854,0.18656132,0.78635721,0.02834227,0.24242340,0.24556847,0.91604091
1.22761381,2.02998699,0.02491762,0.16111956,0.18516846,0.77331788,0.02817104,0.24322298,0.24423094,0.91079797
1.23361681,2.02068297,0.02611903,0.15776933,0.18495532,0.76215035,0.02826483,0.24432625,0.24506040,0.91192832
1.23961981,2.02111977,0.02731095,0.15467778,0.18603967,0.75295288,0.02859274,0.24578440,0.24806337,0.91983596
1.24562281,2.03178368,0.02848722,0.15191385,0.18853105,0.74581390,0.02912341,0.24764032,0.25323548,0.93486398
1.25162581,2.05306479,0.02964355,0.14954371,0.19252635,0.74080711,0.02982532,0.24992597,0.26056143,0.95728146
1.25762881,2.08523504,0.03077762,0.14762891,0.19810547,0.73798647,0.03066721,0.25266020,0.27001429,0.98726959
1.26363182,2.12842607,0.03188904,0.14622443,0.20532696,0.73738139,0.03161836,0.25584682,0.28155422,1.02490751
1.26963482,2.18260762,0.03297926,0.14537687,0.21422383,0.73899205,0.03264888,0.25947333,0.29512637,1.07015828
1.27563782,2.24756727,0.03405128,0.14512277,0.22479982,0.74278527,0.03373006,0.26351004,0.31065838,1.12285569
1.28164082,2.32289294,0.03510930,0.14548712,0.23702603,0.74869106,0.03483456,0.26791002,0.32805727,1.18269250
1.28764382,2.40795896,0.03615823,0.14648221,0.25083835,0.75660005,0.03593674,0.27260944,0.34720619,1.24921112
1.29364682,2.50191739,0.03720312,0.14810688,0.26613566,0.76636214,0.03701280,0.27752875,0.36796116,1.32179742
1.29964982,2.60369547,0.03824858,0.15034627,0.28277918,0.77778660,0.03804108,0.28257425,0.39014802,1.39967866
1.30565283,2.71200049,0.03929810,0.15317206,0.30059291,0.79064372,0.03900214,0.28764034,0.41356013,1.48192629
1.31165583,2.82533297,0.04035351,0.15654336,0.31936554,0.80466840,0.03987900,0.29261214,0.43795694,1.56746421
1.31765883,2.94200868,0.04141437,0.16040811,0.33885371,0.81956547,0.04065726,0.29736844,0.46306379,1.65508307
1.32366183,3.06018978,0.04247756,0.16470522,0.35878677,0.83501710,0.04132524,0.30178502,0.48857324,1.74346067
1.32966483,3.17792475,0.04353699,0.16936705,0.37887289,0.85069184,0.04187410,0.30573797,0.51414810,1.83118838
1.33566783,3.29319644,0.04458339,0.17432253,0.39880659,0.86625530,0.04229794,0.30910720,0.53942628,1.91680321
1.34167084,3.40397686,0.04560442,0.17950051,0.41827724,0.88138215,0.04259392,0.31177974,0.56402732,1.99882451
1.34767384,3.50828697,0.04658489,0.18483338,0.43697846,0.89576873,0.04276230,0.31365299,0.58756076,2.07579435
1.35367684,3.60425918,0.04750713,0.19026063,0.45461788,0.90914600,0.04280652,0.31463762,0.60963582,2.14632003
1.35967984,3.69019995,0.04835167,0.19573232,0.47092708,0.92129207,0.04273321,0.31466018,0.62987230,2.20911696
1.36568284,3.76464954,0.04909796,0.20121208,0.48567095,0.93204351,0.04255216,0.31366524,0.64791199,2.26305015
1.37168584,3.82643612,0.04972524,0.20667969,0.49865634,0.94130498,0.04227624,0.31161705,0.66343038,2.30717225
1.37768884,3.87472109,0.05021352,0.21213267,0.50973924,0.94905630,0.04192126,0.30850066,0.67614784,2.34075643
1.38369185,3.90903322,0.05054453,0.21758718,0.51883029,0.95535644,0.04150573,0.30432250,0.68583986,2.36332222
1.38969485,3.92928931,0.05070267,0.22307768,0.52589818,0.96034404,0.04105056,0.29911025,0.69234565,2.37465300
1.39569785,3.93579973,0.05067591,0.22865562,0.53097062,0.96423402,0.04057865,0.29291223,0.69557478,2.37480396
1.40170085,3.92925811,0.05045651,0.23438690,0.53413294,0.96731024,0.04011440,0.28579610,0.69551132,2.36410015
1.40770385,3.91071500,0.05004166,0.24034828,0.53552410,0.96991433,0.03968309,0.27784702,0.69221515,2.34312424
1.41370685,3.88153649,0.04943379,0.24662285,0.53533033,0.97243098,0.03931025,0.26916534,0.68582051,2.31269476
1.41970985,3.84334929,0.04864086,0.25329470,0.53377672,0.97527026,0.03902090,0.25986377,0.67653159,2.27383544
1.42571286,3.79797492,0.04767625,0.26044304,0.53111701,0.97884779,0.03883879,0.25006428,0.66461540,2.22773745
1.43171586,3.74735597,0.04655854,0.26813616,0.52762218,0.98356361,0.03878562,0.23989469,0.65039231,2.17571603
1.43771886,3.69347828,0.04531114,0.27642534,0.52356841,0.98978089,0.03888027,0.22948524,0.63422462,2.11916388
1.44372186,3.63829275,0.04396161,0.28533931,0.51922491,0.99780557,0.03913810,0.21896507,0.61650375,2.05950337
1.44972486,3.58364085,0.04254104,0.29487945,0.51484245,1.00786811,0.03957037,0.20845888,0.59763675,1.99814008
1.45572786,3.53118769,0.04108320,0.30501601,0.51064299,1.02010839,0.04018373,0.19808393,0.57803266,1.93641964
1.46173087,3.48236593,0.03962377,0.31568583,0.50681108,1.03456473,0.04097996,0.18794737,0.55808953,1.87558998
1.46773387,3.43833327,0.03819952,0.32679147,0.50348737,1.05116773,0.04195584,0.17814403,0.53818257,1.81677039
1.47373687,3.39994565,0.03684758,0.33820222,0.50076467,1.06973946,0.04310326,0.16875492,0.51865410,1.76092873
1.47973987,3.36774689,0.03560473,0.34975671,0.49868657,1.08999822,0.04440953,0.15984617,0.49980551,1.70886719
1.48574287,3.34197514,0.03450689,0.36126732,0.49724878,1.11156874,0.04585795,0.15146877,0.48189181,1.66121689
1.49174587,3.32258486,0.03358867,0.37252608,0.49640292,1.13399734,0.04742851,0.14365881,0.46511849,1.61844070
1.49774887,3.30928280,0.03288302,0.38331185,0.49606258,1.15677144,0.04909881,0.13643832,0.44964108,1.58084359
1.50375188,3.30157498,0.03242101,0.39339853,0.49611112,1.17934235,0.05084512,0.12981665,0.43556691,1.54858901
1.50975488,3.29882155,0.03223169,0.40256378,0.49641079,1.20115018,0.05264342,0.12379216,0.42295891,1.52171981
1.51575788,3.30029587,0.03234200,0.41059793,0.49681252,1.22164949,0.05447060,0.11835421,0.41184109,1.50018191
1.52176088,3.30524369,0.03277661,0.41731257,0.49716584,1.24033430,0.05630547,0.11348529,0.40220505,1.48384881
1.52776388,3.31293892,0.03355787,0.42254835,0.49732816,1.25676119,0.05812978,0.10916312,0.39401721,1.47254521
1.53376688,3.32273235,0.03470554,0.42618177,0.49717313,1.27056897,0.05992896,0.10536270,0.38722603,1.46606814
1.53976988,3.33409037,0.03623651,0.42813032,0.49659730,1.28149412,0.06169273,0.10205803,0.38176890,1.46420427
1.54577289,3.34662173,0.03816439,0.42835599,0.49552502,1.28938101,0.06341534,0.09922357,0.37757819,1.46674244
1.55177589,3.36009068,0.04049890,0.42686679,0.49391107,1.29418641,0.06509565,0.09683535,0.37458610,1.47348086
1.55777889,3.37441641,0.04324519,0.42371640,0.49174123,1.29597813,0.06673677,0.09487159,0.37272819,1.48422892
1.56378189,3.38965915,0.04640303,0.41900176,0.48903054,1.29492801,0.06834549,0.09331295,0.37194533,1.49880389
1.56978489,3.40599442,0.04996596,0.41285902,0.48581981,1.29129960,0.06993144,0.09214240,0.37218420,1.51702323
1.57578789,3.42367767,0.05392031,0.40545784,0.48217039,1.28543158,0.07150599,0.09134477,0.37339641,1.53869349
1.58179090,3.44300212,0.05824442,0.39699459,0.47815774,1.27771780,0.07308104,0.09090599,0.37553641,1.56359718
1.58779390,3.46425301,0.06290780,0.38768462,0.47386444,1.26858521,0.07466771,0.09081220,0.37855865,1.59147892
1.59379690,3.48766179,0.06787066,0.37775411,0.46937284,1.25847100,0.07627504,0.09104884,0.38241409,1.62203232
1.59979990,3.51336342,0.07308351,0.36743193,0.46475815,1.24780043,0.07790877,0.09159970,0.38704671,1.65488909
1.60580290,3.54136012,0.07848727,0.35694174,0.46008225,1.23696630,0.07957026,0.09244614,0.39239018,1.68961137
1.61180590,3.57149387,0.08401361,0.34649488,0.45538877,1.22631150,0.08125572,0.09356650,0.39836512,1.72568846
1.61780890,3.60342995,0.08958584,0.33628417,0.45069963,1.21611525,0.08295569,0.09493578,0.40487725,1.76253837
1.62381191,3.63665233,0.09512017,0.32647888,0.44601322,1.20658384,0.08465484,0.09652565,0.41181655,1.79951462
1.62981491,3.67047154,0.10052738,0.31722104,0.44130448,1.19784596,0.08633220,0.09830472,0.41905772,1.83591809
1.63581791,3.70404428,0.10571493,0.30862307,0.43652655,1.18995279,0.08796165,0.10023917,0.42646176,1.87101340
1.64182091,3.73640360,0.11058935,0.30076675,0.43161408,1.18288250,0.08951288,0.10229360,0.43387875,1.90404916
1.64782391,3.76649767,0.11505895,0.29370343,0.42648778,1.17654848,0.09095250,0.10443207,0.44115163,1.93428081
1.65382691,3.79323446,0.11903651,0.28745527,0.42105994,1.17081065,0.09224546,0.10661934,0.44812075,1.96099491
1.65982991,3.81552971,0.12244216,0.28201742,0.41524047,1.16548888,0.09335658,0.10882207,0.45462890,1.98353343
1.66583292,3.83235499,0.12520603,0.27736081,0.40894318,1.16037745,0.09425215,0.11100998,0.46052655,2.00131662
1.67183592,3.84278298,0.12727063,0.27343546,0.40209168,1.15525961,0.09490149,0.11315691,0.46567693,2.01386327
