energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-2.90245123,6.39589366,0.01501690,0.11181606,1.12270915,0.58448912,0.56057066,3.11980122,0.06356894,2.74032115
-2.89644822,6.40591954,0.01418754,0.11194360,1.13076680,0.58578832,0.55904117,3.11697136,0.06221844,2.75353037
-2.89044522,6.39535601,0.01333956,0.11209825,1.13367701,0.58588433,0.55618888,3.10417213,0.06066866,2.75707124
-2.88444222,6.36322086,0.01248349,0.11224219,1.13139821,0.58463963,0.55194395,3.08071568,0.05894170,2.75071483
-2.87843922,6.30906913,0.01162906,0.11234400,1.12402090,0.58195681,0.54627931,3.04617651,0.05706148,2.73447621
-2.87243622,6.23299739,0.01078502,0.11237875,1.11176316,0.57777975,0.53921121,3.00040305,0.05505304,2.70860849
-2.86643322,6.13563195,0.00995906,0.11232796,1.09496213,0.57209361,0.53079842,2.94352080,0.05294179,2.67358968
-2.86043022,6.01810162,0.00915778,0.11217941,1.07406176,0.56492370,0.52114019,2.87592695,0.05075288,2.63010327
-2.85442721,5.88199676,0.00838670,0.11192679,1.04959744,0.55633348,0.51037307,2.79827711,0.04851058,2.57901311
-2.84842421,5.72931651,0.00765028,0.11156938,1.02217813,0.54642168,0.49866651,2.71146476,0.04623786,2.52133390
-2.84242121,5.56240658,0.00695198,0.11111158,0.99246660,0.53531889,0.48621767,2.61659470,0.04395596,2.45819828
-2.83641821,5.38389040,0.00629437,0.11056241,0.96115873,0.52318362,0.47324537,2.51495178,0.04168419,2.39082177
-2.83041521,5.19659605,0.00567921,0.10993503,0.92896240,0.51019816,0.45998358,2.40796632,0.03943974,2.32046678
-2.82441221,5.00348204,0.00510757,0.10924613,0.89657680,0.49656423,0.44667463,2.29717782,0.03723768,2.24840680
-2.81840920,4.80756410,0.00457994,0.10851539,0.86467288,0.48249866,0.43356236,2.18419834,0.03509102,2.17589184
-2.81240620,4.61184550,0.00409634,0.10776477,0.83387532,0.46822917,0.42088550,2.07067688,0.03301080,2.10411612
-2.80640320,4.41925254,0.00365642,0.10701787,0.80474683,0.45399025,0.40887148,1.95826590,0.03100633,2.03418885
-2.80040020,4.23257694,0.00325954,0.10629919,0.77777480,0.44001925,0.39773093,1.84859077,0.02908542,1.96710877
-2.79439720,4.05442597,0.00290489,0.10563339,0.75336098,0.42655267,0.38765295,1.74322274,0.02725461,1.90374303
-2.78839420,3.88718109,0.00259154,0.10504451,0.73181404,0.41382261,0.37880139,1.64365571,0.02551948,1.84481089
-2.78239120,3.73296527,0.00231849,0.10455521,0.71334534,0.40205344,0.37131219,1.55128682,0.02388483,1.79087238
-2.77638819,3.59361880,0.00208476,0.10418600,0.69806778,0.39145863,0.36529181,1.46740052,0.02235495,1.74232229
-2.77038519,3.47068332,0.00188938,0.10395465,0.68599771,0.38223760,0.36081680,1.39315584,0.02093378,1.69938927
-2.76438219,3.36539318,0.00173146,0.10387549,0.67705965,0.37457285,0.35793445,1.32957609,0.01962504,1.66214013
-2.75837919,3.27867346,0.00161017,0.10395905,0.67109364,0.36862708,0.35666436,1.27754061,0.01843229,1.63048889
-2.75237619,3.21114359,0.00152478,0.10421167,0.66786491,0.36454048,0.35700096,1.23777768,0.01735900,1.60421039
-2.74637319,3.16312554,0.00147467,0.10463536,0.66707538,0.36242813,0.35891658,1.21085823,0.01640846,1.58295773
-2.74037019,3.13465565,0.00145925,0.10522784,0.66837675,0.36237760,0.36236510,1.19718981,0.01558372,1.56628299
-2.73436718,3.12549895,0.00147805,0.10598270,0.67138454,0.36444671,0.36728579,1.19701054,0.01488749,1.55366041
-2.72836418,3.13516528,0.00153061,0.10688977,0.67569261,0.36866154,0.37360716,1.21038299,0.01432197,1.54451112
-2.72236118,3.16292627,0.00161651,0.10793560,0.68088774,0.37501482,0.38125066,1.23718816,0.01388863,1.53822839
-2.71635818,3.20783266,0.00173530,0.10910406,0.68656359,0.38346454,0.39013382,1.27711970,0.01358810,1.53420247
-2.71035518,3.26873142,0.00188650,0.11037703,0.69233364,0.39393310,0.40017290,1.32967915,0.01341993,1.53184385
-2.70435218,3.34428256,0.00206953,0.11173505,0.69784266,0.40630688,0.41128465,1.39417258,0.01338241,1.53060405
-2.69834917,3.43297539,0.00228368,0.11315804,0.70277621,0.42043633,0.42338726,1.46970967,0.01347244,1.52999305
-2.69234617,3.53314449,0.00252810,0.11462589,0.70686798,0.43613666,0.43640031,1.55520580,0.01368541,1.52959257
-2.68634317,3.64298570,0.00280171,0.11611901,0.70990465,0.45318922,0.45024391,1.64938812,0.01401511,1.52906473
-2.68034017,3.76057260,0.00310322,0.11761869,0.71172826,0.47134352,0.46483699,1.75080625,0.01445369,1.52815589
-2.67433717,3.88387402,0.00343106,0.11910739,0.71223611,0.49032009,0.48009502,1.85784820,0.01499170,1.52669544
-2.66833417,4.01077343,0.00378337,0.12056890,0.71137824,0.50981401,0.49592723,1.96876191,0.01561816,1.52459021
-2.66233117,4.13909069,0.00415803,0.12198830,0.70915293,0.52949941,0.51223382,2.08168252,0.01632068,1.52181460
-2.65632816,4.26660695,0.00455258,0.12335187,0.70560043,0.54903462,0.52890328,2.19466521,0.01708564,1.51839769
-2.65032516,4.39109309,0.00496430,0.12464698,0.70079548,0.56806831,0.54581016,2.30572315,0.01789841,1.51440794
-2.64432216,4.51034200,0.00539018,0.12586181,0.69483905,0.58624617,0.56281374,2.41286982,0.01874363,1.50993693
-2.63831916,4.62220479,0.00582703,0.12698523,0.68784991,0.60321837,0.57975764,2.51416458,0.01960548,1.50508303
-2.63231616,4.72463040,0.00627142,0.12800666,0.67995637,0.61864743,0.59647073,2.60776011,0.02046804,1.49993643
-2.62631316,4.81570817,0.00671985,0.12891602,0.67128889,0.63221648,0.61276939,2.69195029,0.02131559,1.49456634
-2.62031016,4.89371209,0.00716878,0.12970383,0.66197368,0.64363751,0.62846120,2.76521675,0.02213299,1.48901139
-2.61430715,4.95714553,0.00761468,0.13036145,0.65212783,0.65265948,0.64334985,2.82627221,0.02290598,1.48327372
-2.60830415,5.00478452,0.00805421,0.13088141,0.64185594,0.65907599,0.65724126,2.87409899,0.02362154,1.47731716
-2.60230115,5.03571782,0.00848421,0.13125793,0.63124842,0.66273204,0.66995048,2.90798100,0.02426814,1.47106944
-2.59629815,5.04938150,0.00890188,0.13148750,0.62038133,0.66352981,0.68130903,2.92752748,0.02483607,1.46442816
-2.59029515,5.04558611,0.00930482,0.13156953,0.60931757,0.66143296,0.69117230,2.93268765,0.02531758,1.45726993
-2.58429215,5.02453430,0.00969113,0.13150697,0.59810921,0.65646924,0.69942640,2.92375489,0.02570711,1.44946169
-2.57828914,4.98682721,0.01005945,0.13130688,0.58680053,0.64873130,0.70599407,2.90136031,0.02600135,1.44087345
-2.57228614,4.93345824,0.01040901,0.13098094,0.57543139,0.63837534,0.71083922,2.86645529,0.02619932,1.43139105
-2.56628314,4.86579329,0.01073964,0.13054561,0.56404058,0.62561776,0.71396961,2.82028349,0.02630233,1.42092800
-2.56028014,4.78553725,0.01105175,0.13002221,0.55266874,0.61072967,0.71543738,2.76434291,0.02631388,1.40943529
-2.55427714,4.69468703,0.01134628,0.12943663,0.54136058,0.59402940,0.71533739,2.70033935,0.02623952,1.39690822
-2.54827414,4.59547229,0.01162463,0.12881869,0.53016601,0.57587333,0.71380315,2.63013254,0.02608658,1.38338973
-2.54227114,4.49028555,0.01188854,0.12820124,0.51914025,0.55664515,0.71100058,2.55567709,0.02586394,1.36896974
-2.53626813,4.38160410,0.01213993,0.12761899,0.50834272,0.53674411,0.70711982,2.47896006,0.02558165,1.35378050
-2.53026513,4.27190672,0.01238079,0.12710694,0.49783482,0.51657254,0.70236547,2.40193772,0.02525055,1.33798817
-2.52426213,4.16358845,0.01261294,0.12669880,0.48767678,0.49652326,0.69694585,2.32647359,0.02488187,1.32178132
-2.51825913,4.05887723,0.01283793,0.12642516,0.47792388,0.47696729,0.69106179,2.25428033,0.02448684,1.30535695
-2.51225613,3.95975609,0.01305679,0.12631175,0.46862219,0.45824239,0.68489568,2.18686766,0.02407625,1.28890536
-2.50625313,3.86789454,0.01326994,0.12637776,0.45980449,0.44064293,0.67860144,2.12549828,0.02366006,1.27259469
-2.50025013,3.78459253,0.01347702,0.12663441,0.45148644,0.42441144,0.67229590,2.07115375,0.02324708,1.25655664
-2.49424712,3.71073997,0.01367680,0.12708385,0.44366357,0.40973236,0.66605243,2.02451156,0.02284467,1.24087422
-2.48824412,3.64679390,0.01386717,0.12771848,0.43630929,0.39672808,0.65989687,1.98593455,0.02245856,1.22557274
-2.48224112,3.59277490,0.01404510,0.12852085,0.42937422,0.38545749,0.65380639,1.95547296,0.02209267,1.21061470
-2.47623812,3.54828312,0.01420672,0.12946402,0.42278694,0.37591723,0.64771112,1.93287936,0.02174914,1.19589916
-2.47023512,3.51253373,0.01434741,0.13051258,0.41645630,0.36804534,0.64149878,1.91763564,0.02142838,1.18126579
-2.46423212,3.48441021,0.01446199,0.13162427,0.41027506,0.36172740,0.63502171,1.90899113,0.02112921,1.16650343
-2.45822911,3.46253328,0.01454490,0.13275203,0.40412495,0.35680465,0.62810632,1.90601027,0.02084917,1.15136281
-2.45222611,3.44534236,0.01459046,0.13384655,0.39788260,0.35308391,0.62056401,1.90762769,0.02058478,1.13557268
-2.44622311,3.43118561,0.01459308,0.13485919,0.39142627,0.35034864,0.61220335,1.91270837,0.02033198,1.11885837
-2.44022011,3.41841449,0.01454760,0.13574495,0.38464284,0.34837089,0.60284243,1.92011025,0.02008657,1.10096170
-2.43421711,3.40547796,0.01444948,0.13646562,0.37743470,0.34692334,0.59232094,1.92874639,0.01984462,1.08166095
-2.42821411,3.39101192,0.01429510,0.13699264,0.36972610,0.34579110,0.58051125,1.93764382,0.01960296,1.06078979
-2.42221111,3.37391934,0.01408192,0.13730977,0.36146861,0.34478256,0.56732769,1.94599637,0.01935957,1.03825384
-2.41620810,3.35343701,0.01380867,0.13741520,0.35264536,0.34373893,0.55273382,1.95320894,0.01911398,1.01404401
-2.41020510,3.32918574,0.01347548,0.13732308,0.34327379,0.34254200,0.53674701,1.95893105,0.01886750,0.98824564
-2.40420210,3.30120123,0.01308386,0.13706433,0.33340665,0.34111981,0.51944035,1.96307797,0.01862347,0.96104306
-2.39819910,3.26994419,0.01263677,0.13668663,0.32313141,0.33944996,0.50094168,1.96583835,0.01838736,0.93271909
-2.39219610,3.23628908,0.01213851,0.13625360,0.31256787,0.33756054,0.48142986,1.96766781,0.01816670,0.90364973
-2.38619310,3.20149195,0.01159458,0.13584305,0.30186418,0.33552855,0.46112863,1.96926875,0.01797101,0.87429406
-2.38019010,3.16713910,0.01101153,0.13554458,0.29119161,0.33347608,0.44029826,1.97155717,0.01781152,0.84518022
-2.37418709,3.13507880,0.01039673,0.13545639,0.28073813,0.33156440,0.41922564,1.97561803,0.01770084,0.81688792
-2.36818409,3.10733969,0.00975813,0.13568147,0.27070129,0.32998625,0.39821326,1.98265117,0.01765251,0.79002865
-2.36218109,3.08603959,0.00910400,0.13632349,0.26128078,0.32895685,0.37756765,1.99391037,0.01768054,0.76522449
-2.35617809,3.07328919,0.00844268,0.13748231,0.25267099,0.32870401,0.35758797,2.01063836,0.01779879,0.74308667
-2.35017509,3.07109531,0.00778233,0.13924955,0.24505387,0.32945780,0.33855513,2.03400102,0.01802041,0.72419479
-2.34417209,3.08126809,0.00713068,0.14170423,0.23859266,0.33144041,0.32072209,2.06502366,0.01835729,0.70907778
-2.33816908,3.10533652,0.00649484,0.14490877,0.23342647,0.33485647,0.30430564,2.10453278,0.01881940,0.69819739
-2.33216608,3.14447617,0.00588115,0.14890554,0.22966618,0.33988441,0.28947999,2.15310570,0.01941436,0.69193473
-2.32616308,3.19945205,0.00529502,0.15371399,0.22739160,0.34666919,0.27637236,2.21103077,0.02014688,0.69058049
-2.32016008,3.27057911,0.00474090,0.15932870,0.22665018,0.35531658,0.26506072,2.27827991,0.02101846,0.69432887
-2.31415708,3.35770177,0.00422219,0.16571826,0.22745695,0.36588922,0.25557352,2.35449472,0.02202702,0.70327532
-2.30815408,3.46019277,0.00374128,0.17282509,0.22979586,0.37840458,0.24789136,2.43898677,0.02316677,0.71741786
-2.30215108,3.57697102,0.00329955,0.18056626,0.23362228,0.39283469,0.24195046,2.53075209,0.02442816,0.73666154
-2.29614807,3.70653693,0.00289748,0.18883522,0.23886627,0.40910758,0.23764751,2.62849884,0.02579786,0.76082558
-2.29014507,3.84702297,0.00253471,0.19750440,0.24543671,0.42711017,0.23484565,2.73068704,0.02725902,0.78965236
-2.28414207,3.99625665,0.00221016,0.20642858,0.25322556,0.44669239,0.23338123,2.83557814,0.02879151,0.82281782
-2.27813907,4.15183243,0.00192218,0.21544890,0.26211243,0.46767225,0.23307102,2.94129215,0.03037234,0.85994219
-2.27213607,4.31118906,0.00166861,0.22439731,0.27196877,0.48984134,0.23371941,3.04586959,0.03197612,0.90060071
-2.26613307,4.47168849,0.00144698,0.23310137,0.28266173,0.51297070,0.23512544,3.14733540,0.03357569,0.94433341
-2.26013007,4.63069279,0.00125459,0.24138911,0.29405729,0.53681653,0.23708921,3.24376190,0.03514271,0.99065368
-2.25412706,4.78563591,0.00108863,0.24909388,0.30602270,0.56112561,0.23941765,3.33332807,0.03664838,1.03905524
-2.24812406,4.93408740,0.00094628,0.25605894,0.31842794,0.58564025,0.24192930,3.41437281,0.03806413,1.08901729
-2.24212106,5.07380610,0.00082480,0.26214160,0.33114642,0.61010248,0.24445818,3.48544000,0.03936237,1.14000790
-2.23611806,5.20278242,0.00072158,0.26721693,0.34405477,0.63425776,0.24685654,3.54531403,0.04051720,1.19148588
-2.23011506,5.31926845,0.00063425,0.27118070,0.35703203,0.65785790,0.24899669,3.59304463,0.04150505,1.24290143
-2.22411206,5.42179631,0.00056063,0.27395171,0.36995831,0.68066354,0.25077192,3.62796091,0.04230532,1.29369605
-2.21810905,5.50918528,0.00049885,0.27547324,0.38271316,0.70244628,0.25209655,3.64967455,0.04290095,1.34330238
-2.21210605,5.58053946,0.00044733,0.27571381,0.39517398,0.72299063,0.25290549,3.65807315,0.04327885,1.39114440
-2.20610305,5.63523750,0.00040475,0.27466705,0.40721459,0.74209597,0.25315316,3.65330474,0.04343027,1.43663882
-2.20010005,5.67291679,0.00037013,0.27235095,0.41870434,0.75957885,0.25281229,3.63575521,0.04335106,1.47919788
-2.19409705,5.69345428,0.00034274,0.26880638,0.42950783,0.77527561,0.25187244,3.60602026,0.04304176,1.51823436
-2.18809405,5.69694602,0.00032218,0.26409511,0.43948555,0.78904552,0.25033867,3.56487403,0.04250766,1.55316864
-2.18209105,5.68368738,0.00030826,0.25829729,0.44849540,0.80077451,0.24823019,3.51323605,0.04175862,1.58343821
-2.17608804,5.65415542,0.00030109,0.25150865,0.45639516,0.81037933,0.24557934,3.45213843,0.04080886,1.60850926
-2.17008504,5.60899451,0.00030100,0.24383749,0.46304592,0.81781210,0.24243070,3.38269483,0.03967661,1.62789014
-2.16408204,5.54900559,0.00030853,0.23540147,0.46831621,0.82306496,0.23884050,3.30607224,0.03838365,1.64114604
-2.15807904,5.47513894,0.00032444,0.22632449,0.47208677,0.82617457,0.23487611,3.22346659,0.03695471,1.64791435
-2.15207604,5.38849000,0.00034968,0.21673365,0.47425560,0.82722608,0.23061580,3.13608247,0.03541693,1.64791965
-2.14607304,5.29029701,0.00038537,0.20675639,0.47474308,0.82635617,0.22614832,3.04511715,0.03379914,1.64098773
-2.14007004,5.18193911,0.00043275,0.19651787,0.47349676,0.82375490,0.22157250,2.95174847,0.03213111,1.62705746
-2.13406703,5.06493335,0.00049321,0.18613868,0.47049556,0.81966579,0.21699666,2.85712600,0.03044290,1.60618991
-2.12806403,4.94092882,0.00056824,0.17573287,0.46575313,0.81438409,0.21253755,2.76236478,0.02876407,1.57857394
-2.12206103,4.81169653,0.00065935,0.16540636,0.45931998,0.80825284,0.20831905,2.66854050,0.02712300,1.54452762
-2.11605803,4.67911359,0.00076812,0.15525567,0.45128431,0.80165672,0.20447032,2.57668523,0.02554624,1.50449526
-2.11005503,4.54514089,0.00089608,0.14536702,0.44177132,0.79501368,0.20112345,2.48778278,0.02405792,1.45903987
-2.10405203,4.41179388,0.00104467,0.13581575,0.43094103,0.78876454,0.19841067,2.40276283,0.02267920,1.40883119
-2.09804902,4.28110650,0.00121522,0.12666602,0.41898457,0.78336082,0.19646108,2.32249328,0.02142788,1.35462968
-2.09204602,4.15508909,0.00140886,0.11797076,0.40611914,0.77925131,0.19539711,2.24777049,0.02031804,1.29726705
-2.08604302,4.03568152,0.00162645,0.10977185,0.39258169,0.77686788,0.19533072,2.17930747,0.01935982,1.23762409
-2.08004002,3.92470335,0.00186853,0.10210051,0.37862181,0.77661113,0.19635955,2.11772019,0.01855930,1.17660678
-2.07403702,3.82380306,0.00213525,0.09497774,0.36449393,0.77883667,0.19856323,2.06351263,0.01791850,1.11512161
-2.06803402,3.73440904,0.00242628,0.08841503,0.35044925,0.78384259,0.20199998,2.01706149,0.01743543,1.05405123
-2.06203102,3.65768473,0.00274082,0.08241497,0.33672781,0.79185900,0.20670371,1.97860141,0.01710437,0.99423141
-2.05602801,3.59449053,0.00307748,0.07697211,0.32355105,0.80303999,0.21268187,1.94821193,0.01691607,0.93643025
-2.05002501,3.54535481,0.00343431,0.07207377,0.31111512,0.81745880,0.21991408,1.92580737,0.01685817,0.88133049
-2.04402201,3.51045597,0.00380875,0.06770089,0.29958535,0.83510627,0.22835174,1.91113062,0.01691564,0.82951560
-2.03801901,3.48961700,0.00419766,0.06382898,0.28909199,0.85589304,0.23791876,1.90375197,0.01707126,0.78146003
-2.03201601,3.48231343,0.00459731,0.06042900,0.27972759,0.87965517,0.24851328,1.90307344,0.01730619,0.73752388
-2.02601301,3.48769479,0.00500349,0.05746834,0.27154586,0.90616325,0.26001050,1.90833943,0.01760051,0.69795212
-2.02001001,3.50461893,0.00541152,0.05491171,0.26456227,0.93513438,0.27226646,1.91865336,0.01793381,0.66287807
-2.01400700,3.53169793,0.00581638,0.05272217,0.25875611,0.96624645,0.28512265,1.93300042,0.01828576,0.63233069
-2.00800400,3.56735360,0.00621280,0.05086195,0.25407406,0.99915399,0.29841127,1.95027553,0.01863663,0.60624532
-2.00200100,3.60987991,0.00659542,0.04929338,0.25043487,1.03350455,0.31196080,1.96931567,0.01896783,0.58447701
-1.99599800,3.65750935,0.00695888,0.04797972,0.24773496,1.06895479,0.32560175,1.98893534,0.01926233,0.56681562
-1.98999500,3.70847991,0.00729803,0.04688588,0.24585474,1.10518511,0.33917224,2.00796353,0.01950507,0.55300199
-1.98399200,3.76109922,0.00760801,0.04597905,0.24466500,1.14191202,0.35252297,2.02528072,0.01968324,0.54274418
-1.97798899,3.81380262,0.00788444,0.04522928,0.24403340,1.17889717,0.36552160,2.03985409,0.01978652,0.53573296
-1.97198599,3.86520205,0.00812349,0.04460980,0.24383047,1.21595269,0.37805594,2.05076938,0.01980722,0.53165593
-1.96598299,3.91412346,0.00832208,0.04409729,0.24393485,1.25294203,0.39003603,2.05725798,0.01974034,0.53020949
-1.95997999,3.95963078,0.00847786,0.04367196,0.24423773,1.28977636,0.40139485,2.05871787,0.01958351,0.53110824
-1.95397699,4.00103543,0.00858935,0.04331746,0.24464596,1.32640647,0.41208762,2.05472758,0.01933688,0.53409154
-1.94797399,4.03789133,0.00865592,0.04302060,0.24508408,1.36281070,0.42208971,2.04505258,0.01900298,0.53892705
-1.94197099,4.06997599,0.00867782,0.04277106,0.24549500,1.39897950,0.43139333,2.02964402,0.01858639,0.54541131
-1.93596798,4.09725930,0.00865611,0.04256086,0.24583938,1.43489764,0.44000320,2.00862995,0.01809352,0.55336764
-1.92996498,4.11986234,0.00859262,0.04238379,0.24609404,1.47052522,0.44793137,1.98229977,0.01753222,0.56264169
-1.92396198,4.13800923,0.00848988,0.04223482,0.24624929,1.50577881,0.45519171,1.95108286,0.01691146,0.57309522
-1.91795898,4.15197511,0.00835095,0.04210945,0.24630570,1.54051411,0.46179428,1.91552268,0.01624095,0.58459869
-1.91195598,4.16203416,0.00817936,0.04200319,0.24627028,1.57451147,0.46774009,1.87624774,0.01553080,0.59702333
-1.90595298,4.16841087,0.00797893,0.04191095,0.24615266,1.60746554,0.47301655,1.83394106,0.01479119,0.61023332
-1.89994997,4.17123798,0.00775367,0.04182672,0.24596135,1.63898004,0.47759400,1.78930976,0.01403203,0.62407884
-1.89394697,4.17052381,0.00750760,0.04174323,0.24570035,1.66856843,0.48142359,1.74305606,0.01326275,0.63839038
-1.88794397,4.16613113,0.00724470,0.04165184,0.24536645,1.69566078,0.48443670,1.69585127,0.01249203,0.65297489
-1.88194097,4.15776883,0.00696874,0.04154262,0.24494726,1.71961702,0.48654595,1.64831367,0.01172769,0.66761397
-1.87593797,4.14499683,0.00668320,0.04140450,0.24442016,1.73974590,0.48764793,1.60099117,0.01097654,0.68206435
-1.86993497,4.12724388,0.00639126,0.04122566,0.24375215,1.75532909,0.48762738,1.55434918,0.01024430,0.69606054
-1.86393197,4.10383675,0.00609570,0.04099404,0.24290066,1.76564911,0.48636263,1.50876392,0.00953563,0.70931962
-1.85792896,4.07403901,0.00579891,0.04069792,0.24181512,1.77001979,0.48373210,1.46452096,0.00885413,0.72154772
-1.85192596,4.03709661,0.00550289,0.04032661,0.24043925,1.76781745,0.47962126,1.42181866,0.00820240,0.73244789
-1.84592296,3.99228732,0.00520927,0.03987116,0.23871386,1.75851127,0.47392988,1.38077585,0.00758214,0.74172887
-1.83991996,3.93897091,0.00491934,0.03932508,0.23657995,1.74169098,0.46657891,1.34144289,0.00699426,0.74911413
-1.83391696,3.87663689,0.00463410,0.03868498,0.23398185,1.71709047,0.45751668,1.30381532,0.00643898,0.75435079
-1.82791396,3.80494687,0.00435435,0.03795114,0.23087036,1.68460578,0.44672407,1.26784919,0.00591603,0.75721786
-1.82191096,3.72376935,0.00408066,0.03712799,0.22720545,1.64430664,0.43421816,1.23347700,0.00542469,0.75753334
-1.81590795,3.63320482,0.00381353,0.03622438,0.22295860,1.59644074,0.42005439,1.20062355,0.00496398,0.75515990
-1.80990495,3.53360011,0.00355335,0.03525372,0.21811456,1.54143062,0.40432685,1.16922087,0.00453273,0.75000891
-1.80390195,3.42555160,0.00330048,0.03423396,0.21267237,1.47986341,0.38716688,1.13922169,0.00412971,0.74204270
-1.79789895,3.30989721,0.00305529,0.03318737,0.20664583,1.41247385,0.36874002,1.11061081,0.00375367,0.73127495
-1.79189595,3.18769836,0.00281817,0.03214014,0.20006324,1.34012168,0.34924132,1.08341414,0.00340344,0.71776952
-1.78589295,3.06021292,0.00258951,0.03112183,0.19296654,1.26376466,0.32888962,1.05770516,0.00307797,0.70163762
-1.77988994,2.92886113,0.00236975,0.03016470,0.18540997,1.18442853,0.30792083,1.03360857,0.00277637,0.68303387
-1.77388694,2.79518638,0.00215935,0.02930284,0.17745829,1.10317558,0.28658063,1.01130132,0.00249790,0.66215123
-1.76788394,2.66081297,0.00195877,0.02857133,0.16918477,1.02107328,0.26511717,0.99101085,0.00224204,0.63921536
-1.76188094,2.52740293,0.00176844,0.02800526,0.16066893,0.93916458,0.24377381,0.97301085,0.00200849,0.61447850
-1.75587794,2.39661380,0.00158880,0.02763871,0.15199433,0.85844097,0.22278256,0.95761474,0.00179715,0.58821324
-1.74987494,2.27005918,0.00142020,0.02750376,0.14324635,0.77981959,0.20235822,0.94516699,0.00160818,0.56070644
-1.74387194,2.14927318,0.00126294,0.02762955,0.13451020,0.70412509,0.18269369,0.93603281,0.00144201,0.53225333
-1.73786893,2.03568019,0.00111722,0.02804131,0.12586903,0.63207668,0.16395637,0.93058643,0.00129935,0.50315212
-1.73186593,1.93057035,0.00098317,0.02875958,0.11740245,0.56428075,0.14628596,0.92919858,0.00118125,0.47369910
-1.72586293,1.83508141,0.00086079,0.02979948,0.10918517,0.50122879,0.12979342,0.93222345,0.00108914,0.44418421
-1.71985993,1.75018695,0.00075002,0.03117008,0.10128612,0.44330041,0.11456124,0.93998589,0.00102489,0.41488730
-1.71385693,1.67669090,0.00065069,0.03287405,0.09376765,0.39077072,0.10064479,0.95276940,0.00099086,0.38607483
-1.70785393,1.61522814,0.00056256,0.03490732,0.08668515,0.34382161,0.08807459,0.97080531,0.00098996,0.35799723
-1.70185093,1.56627056,0.00048533,0.03725906,0.08008684,0.30255581,0.07685943,0.99426398,0.00102575,0.33088666
-1.69584792,1.53013814,0.00041866,0.03991181,0.07401368,0.26701304,0.06698995,1.02324839,0.00110245,0.30495526
-1.68984492,1.50701427,0.00036218,0.04284180,0.06849956,0.23718714,0.05844265,1.05779054,0.00122500,0.28039391
-1.68384192,1.49696461,0.00031554,0.04601948,0.06357149,0.21304350,0.05118403,1.09785101,0.00139914,0.25737131
-1.67783892,1.49995848,0.00027842,0.04941025,0.05924995,0.19453571,0.04517470,1.14332176,0.00163133,0.23603351
-1.67183592,1.51589197,0.00025053,0.05297536,0.05554930,0.18162089,0.04037326,1.19403208,0.00192883,0.21650374
-1.66583292,1.54461161,0.00023164,0.05667297,0.05247812,0.17427294,0.03673990,1.24975751,0.00229957,0.19888270
-1.65982991,1.58593764,0.00022164,0.06045926,0.05003966,0.17249315,0.03423953,1.31023106,0.00275209,0.18324898
-1.65382691,1.63968551,0.00022049,0.06428966,0.04823227,0.17631783,0.03284431,1.37515622,0.00329540,0.16965993
-1.64782391,1.70568461,0.00022824,0.06812010,0.04704976,0.18582265,0.03253561,1.44422078,0.00393878,0.15815259
-1.64182091,1.78379294,0.00024507,0.07190820,0.04648177,0.20112343,0.03330535,1.51711054,0.00469157,0.14874493
-1.63581791,1.87390680,0.00027125,0.07561437,0.04651407,0.22237346,0.03515660,1.59352190,0.00556289,0.14143705
-1.62981491,1.97596436,0.00030716,0.07920277,0.04712885,0.24975731,0.03810352,1.67317230,0.00656129,0.13621255
-1.62381191,2.08994260,0.00035326,0.08264209,0.04830491,0.28348141,0.04217065,1.75580751,0.00769445,0.13303972
-1.61780890,2.21584715,0.00041005,0.08590614,0.05001786,0.32376158,0.04739157,1.84120528,0.00896874,0.13187275
-1.61180590,2.35369492,0.00047811,0.08897407,0.05224020,0.37080810,0.05380688,1.92917449,0.01038890,0.13265267
-1.60580290,2.50348998,0.00055799,0.09183048,0.05494138,0.42480863,0.06146173,2.01954982,0.01195760,0.13530821
-1.59979990,2.66519344,0.00065025,0.09446515,0.05808781,0.48590984,0.07040284,2.11218202,0.01367512,0.13975632
-1.59379690,2.83868855,0.00075537,0.09687255,0.06164286,0.55419824,0.08067510,2.20692403,0.01553898,0.14590250
-1.58779390,3.02374260,0.00087373,0.09905121,0.06556675,0.62968108,0.09231790,2.30361396,0.01754372,0.15364100
-1.58179090,3.21996772,0.00100557,0.10100277,0.06981655,0.71226824,0.10536129,2.40205572,0.01968069,0.16285471
-1.57578789,3.42678264,0.00115094,0.10273112,0.07434610,0.80175566,0.11982203,2.50199879,0.02193792,0.17341509
-1.56978489,3.64337785,0.00130965,0.10424131,0.07910602,0.89781146,0.13569978,2.60311842,0.02430015,0.18518196
-1.56378189,3.86868647,0.00148127,0.10553859,0.08404374,0.99996525,0.15297342,2.70499780,0.02674893,0.19800350
-1.55777889,4.10136309,0.00166505,0.10662753,0.08910364,1.10760144,0.17159780,2.80711360,0.02926286,0.21171625
-1.55177589,4.33977243,0.00185992,0.10751123,0.09422729,1.21995697,0.19150097,2.90882636,0.03181788,0.22614553
-1.54577289,4.58198950,0.00206448,0.10819084,0.09935382,1.33612397,0.21258205,3.00937651,0.03438775,0.24110607
-1.53976988,4.82581208,0.00227698,0.10866521,0.10442039,1.45505744,0.23470982,3.10788721,0.03694457,0.25640318
