energy_ev,total_up,Ca_p_up,Ca_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.24312156,1.67993220,0.00192133,0.00000000,0.33856445,0.61885646,0.02669586,0.16953560,0.04150150,0.26369011
0.24912456,1.62791025,0.00187301,0.00000000,0.32275004,0.59088969,0.02552484,0.16114837,0.04279103,0.25563060
0.25512756,1.57762768,0.00183185,0.00000000,0.30725705,0.56416476,0.02452647,0.15330455,0.04407573,0.24775823
0.26113057,1.52962528,0.00179814,0.00000000,0.29221382,0.53890539,0.02370121,0.14603715,0.04535396,0.24023934
0.26713357,1.48440317,0.00177200,0.00000000,0.27773709,0.51531063,0.02304591,0.13937009,0.04662292,0.23323418
0.27313657,1.44241131,0.00175339,0.00000000,0.26393103,0.49355322,0.02255425,0.13331795,0.04787825,0.22689318
0.27913957,1.40403982,0.00174213,0.00000000,0.25088670,0.47377759,0.02221728,0.12788575,0.04911361,0.22135340
0.28514257,1.36960986,0.00173785,0.00000000,0.23868157,0.45609794,0.02202406,0.12306880,0.05032040,0.21673504
0.29114557,1.33936569,0.00174008,0.00000000,0.22737958,0.44059634,0.02196226,0.11885259,0.05148755,0.21313821
0.29714857,1.31346837,0.00174819,0.00000000,0.21703144,0.42732119,0.02201883,0.11521298,0.05260146,0.21064012
0.30315158,1.29199214,0.00176145,0.00000000,0.20767539,0.41628606,0.02218070,0.11211655,0.05364614,0.20929271
0.30915458,1.27492359,0.00177906,0.00000000,0.19933838,0.40746940,0.02243545,0.10952126,0.05460352,0.20912088
0.31515758,1.26216435,0.00180012,0.00000000,0.19203767,0.40081512,0.02277197,0.10737741,0.05545390,0.21012146
0.32116058,1.25353734,0.00182373,0.00000000,0.18578272,0.39623426,0.02318112,0.10562892,0.05617659,0.21226294
0.32716358,1.24879662,0.00184896,0.00000000,0.18057744,0.39360791,0.02365625,0.10421492,0.05675077,0.21548612
0.33316658,1.24764052,0.00187493,0.00000000,0.17642255,0.39279133,0.02419381,0.10307158,0.05715632,0.21970555
0.33916958,1.24972774,0.00190081,0.00000000,0.17331800,0.39361932,0.02479370,0.10213418,0.05737483,0.22481198
0.34517259,1.25469552,0.00192585,0.00000000,0.17126534,0.39591256,0.02545961,0.10133923,0.05739056,0.23067554
0.35117559,1.26217925,0.00194945,0.00000000,0.17026973,0.39948494,0.02619919,0.10062676,0.05719139,0.23714971
0.35717859,1.27183238,0.00197113,0.00000000,0.17034173,0.40415130,0.02702412,0.09994243,0.05676960,0.24407596
0.36318159,1.28334570,0.00199058,0.00000000,0.17149838,0.40973556,0.02794994,0.09923963,0.05612260,0.25128878
0.36918459,1.29646496,0.00200768,0.00000000,0.17376381,0.41607859,0.02899583,0.09848122,0.05525334,0.25862104
0.37518759,1.31100584,0.00202250,0.00000000,0.17716904,0.42304562,0.03018407,0.09764110,0.05417064,0.26590941
0.38119060,1.32686546,0.00203529,0.00000000,0.18175107,0.43053268,0.03153955,0.09670529,0.05288910,0.27299963
0.38719360,1.34402979,0.00204649,0.00000000,0.18755129,0.43847176,0.03308891,0.09567268,0.05142892,0.27975145
0.39319660,1.36257642,0.00205673,0.00000000,0.19461309,0.44683441,0.03485977,0.09455531,0.04981534,0.28604288
0.39919960,1.38267262,0.00206677,0.00000000,0.20297909,0.45563341,0.03687971,0.09337816,0.04807792,0.29177389
0.40520260,1.40456862,0.00207754,0.00000000,0.21268771,0.46492250,0.03917529,0.09217862,0.04624967,0.29686900
0.41120560,1.42858632,0.00209005,0.00000000,0.22376971,0.47479394,0.04177103,0.09100539,0.04436594,0.30127900
0.41720860,1.45510414,0.00210542,0.00000000,0.23624447,0.48537410,0.04468834,0.08991720,0.04246329,0.30498152
0.42321161,1.48453833,0.00212478,0.00000000,0.25011659,0.49681701,0.04794463,0.08898105,0.04057831,0.30798056
0.42921461,1.51732198,0.00214932,0.00000000,0.26537268,0.50929626,0.05155236,0.08827038,0.03874644,0.31030490
0.43521761,1.55388221,0.00218017,0.00000000,0.28197881,0.52299544,0.05551837,0.08786289,0.03700089,0.31200563
0.44122061,1.59461685,0.00221844,0.00000000,0.29987855,0.53809754,0.05984315,0.08783839,0.03537161,0.31315276
0.44722361,1.63987131,0.00226516,0.00000000,0.31899185,0.55477378,0.06452047,0.08827652,0.03388451,0.31383117
0.45322661,1.68991677,0.00232122,0.00000000,0.33921483,0.57317222,0.06953701,0.08925446,0.03256078,0.31413608
0.45922961,1.74493029,0.00238741,0.00000000,0.36042031,0.59340681,0.07487225,0.09084469,0.03141648,0.31416825
0.46523262,1.80497770,0.00246432,0.00000000,0.38245933,0.61554718,0.08049842,0.09311286,0.03046221,0.31402909
0.47123562,1.86999982,0.00255240,0.00000000,0.40516333,0.63960975,0.08638071,0.09611569,0.02970316,0.31381589
0.47723862,1.93980231,0.00265186,0.00000000,0.42834694,0.66555049,0.09247749,0.09989906,0.02913920,0.31361748
0.48324162,2.01404960,0.00276270,0.00000000,0.45181121,0.69325972,0.09874072,0.10449621,0.02876519,0.31351030
0.48924462,2.09226282,0.00288470,0.00000000,0.47534714,0.72255920,0.10511641,0.10992610,0.02857145,0.31355521
0.49524762,2.17382195,0.00301739,0.00000000,0.49873926,0.75320172,0.11154523,0.11619196,0.02854430,0.31379507
0.50125063,2.25797185,0.00316006,0.00000000,0.52176904,0.78487316,0.11796307,0.12328008,0.02866674,0.31425312
0.50725363,2.34383214,0.00331173,0.00000000,0.54421814,0.81719721,0.12430184,0.13115876,0.02891905,0.31493237
0.51325663,2.43041063,0.00347120,0.00000000,0.56587122,0.84974246,0.13049023,0.13977768,0.02927958,0.31581574
0.51925963,2.51661985,0.00363700,0.00000000,0.58651832,0.88203178,0.13645461,0.14906745,0.02972538,0.31686714
0.52526263,2.60129652,0.00380747,0.00000000,0.60595681,0.91355360,0.14211995,0.15893967,0.03023285,0.31803330
0.53126563,2.68322335,0.00398071,0.00000000,0.62399285,0.94377485,0.14741099,0.16928737,0.03077836,0.31924632
0.53726863,2.76115299,0.00415464,0.00000000,0.64044259,0.97215507,0.15225333,0.17998598,0.03133875,0.32042668
0.54327164,2.83383346,0.00432703,0.00000000,0.65513300,0.99816118,0.15657476,0.19089481,0.03189182,0.32148681
0.54927464,2.90003471,0.00449552,0.00000000,0.66790277,1.02128253,0.16030661,0.20185913,0.03241666,0.32233476
0.55527764,2.95857572,0.00465769,0.00000000,0.67860306,1.04104564,0.16338524,0.21271282,0.03289402,0.32287817
0.56128064,3.00835174,0.00481107,0.00000000,0.68709854,1.05702812,0.16575350,0.22328162,0.03330646,0.32302804
0.56728364,3.04836079,0.00495323,0.00000000,0.69326868,1.06887130,0.16736226,0.23338687,0.03363858,0.32270243
0.57328664,3.07772905,0.00508178,0.00000000,0.69700938,1.07629124,0.16817183,0.24284977,0.03387712,0.32182980
0.57928964,3.09573426,0.00519450,0.00000000,0.69823494,1.07908753,0.16815334,0.25149592,0.03401102,0.32035193
0.58529265,3.10182657,0.00528933,0.00000000,0.69688048,1.07714973,0.16728987,0.25916017,0.03403146,0.31822633
0.59129565,3.09564606,0.00536445,0.00000000,0.69290446,1.07046124,0.16557740,0.26569148,0.03393187,0.31542801
0.59729865,3.07703628,0.00541834,0.00000000,0.68629149,1.05910038,0.16302542,0.27095763,0.03370794,0.31195069
0.60330165,3.04605325,0.00544980,0.00000000,0.67705495,1.04323863,0.15965722,0.27484974,0.03335752,0.30780724
0.60930465,3.00296938,0.00545801,0.00000000,0.66523950,1.02313631,0.15550977,0.27728614,0.03288068,0.30302950
0.61530765,2.94827201,0.00544253,0.00000000,0.65092299,0.99913557,0.15063317,0.27821566,0.03227956,0.29766746
0.62131066,2.88265633,0.00540336,0.00000000,0.63421779,0.97165119,0.14508972,0.27762004,0.03155833,0.29178776
0.62731366,2.80701270,0.00534087,0.00000000,0.61527126,0.94115939,0.13895259,0.27551534,0.03072313,0.28547178
0.63331666,2.72240858,0.00525587,0.00000000,0.59426521,0.90818513,0.13230412,0.27195230,0.02978191,0.27881315
0.63931966,2.63006553,0.00514956,0.00000000,0.57141423,0.87328829,0.12523386,0.26701555,0.02874430,0.27191497
0.64532266,2.53133184,0.00502349,0.00000000,0.54696297,0.83704925,0.11783634,0.26082169,0.02762146,0.26488677
0.65132566,2.42765162,0.00487952,0.00000000,0.52118228,0.80005430,0.11020878,0.25351625,0.02642588,0.25784127
0.65732866,2.32053140,0.00471978,0.00000000,0.49436440,0.76288146,0.10244871,0.24526973,0.02517112,0.25089121
0.66333167,2.21150511,0.00454663,0.00000000,0.46681725,0.72608695,0.09465168,0.23627273,0.02387160,0.24414615
0.66933467,2.10209874,0.00436255,0.00000000,0.43885819,0.69019295,0.08690915,0.22673036,0.02254227,0.23770950
0.67533767,1.99379579,0.00417014,0.00000000,0.41080728,0.65567675,0.07930653,0.21685628,0.02119837,0.23167578
0.68134067,1.88800444,0.00397200,0.00000000,0.38298052,0.62296167,0.07192165,0.20686639,0.01985504,0.22612826
0.68734367,1.78602767,0.00377070,0.00000000,0.35568317,0.59240989,0.06482344,0.19697251,0.01852706,0.22113689
0.69334667,1.68903703,0.00356871,0.00000000,0.32920348,0.56431724,0.05807112,0.18737631,0.01722855,0.21675679
0.69934967,1.59805077,0.00336838,0.00000000,0.30380709,0.53891010,0.05171373,0.17826359,0.01597262,0.21302709
0.70535268,1.51391696,0.00317185,0.00000000,0.27973220,0.51634413,0.04579004,0.16979925,0.01477119,0.20997026
0.71135568,1.43730172,0.00298106,0.00000000,0.25718571,0.49670502,0.04032882,0.16212293,0.01363467,0.20759190
0.71735868,1.36868286,0.00279771,0.00000000,0.23634049,0.48001078,0.03534948,0.15534566,0.01257189,0.20588098
0.72336168,1.30834873,0.00262322,0.00000000,0.21733363,0.46621569,0.03086290,0.14954749,0.01158986,0.20481047
0.72936468,1.25640208,0.00245878,0.00000000,0.20026585,0.45521546,0.02687251,0.14477608,0.01069378,0.20433832
0.73536768,1.21276855,0.00230530,0.00000000,0.18520189,0.44685343,0.02337547,0.14104655,0.00988699,0.20440884
0.74137069,1.17720923,0.00216346,0.00000000,0.17217183,0.44092774,0.02036396,0.13834218,0.00917097,0.20495433
0.74737369,1.14933672,0.00203370,0.00000000,0.16117313,0.43719896,0.01782639,0.13661625,0.00854549,0.20589695
0.75337669,1.12863400,0.00191623,0.00000000,0.15217338,0.43539820,0.01574863,0.13579470,0.00800868,0.20715084
0.75937969,1.11447539,0.00181109,0.00000000,0.14511337,0.43523541,0.01411504,0.13577954,0.00755726,0.20862436
0.76538269,1.10614894,0.00171815,0.00000000,0.13991056,0.43640759,0.01290941,0.13645300,0.00718666,0.21022241
0.77138569,1.10287935,0.00163711,0.00000000,0.13646260,0.43860690,0.01211563,0.13768203,0.00689132,0.21184889
0.77738869,1.10385101,0.00156759,0.00000000,0.13465084,0.44152833,0.01171819,0.13932313,0.00666487,0.21340908
0.78339170,1.10823022,0.00150908,0.00000000,0.13434368,0.44487680,0.01170245,0.14122735,0.00650038,0.21481194
0.78939470,1.11518616,0.00146098,0.00000000,0.13539975,0.44837364,0.01205465,0.14324517,0.00639059,0.21597236
0.79539770,1.12391005,0.00142266,0.00000000,0.13767064,0.45176216,0.01276171,0.14523118,0.00632809,0.21681316
0.80140070,1.13363204,0.00139339,0.00000000,0.14100344,0.45481225,0.01381091,0.14704836,0.00630559,0.21726682
0.80740370,1.14363550,0.00137244,0.00000000,0.14524285,0.45732397,0.01518928,0.14857186,0.00631598,0.21727694
0.81340670,1.15326843,0.00135902,0.00000000,0.15023290,0.45912993,0.01688305,0.14969218,0.00635254,0.21679929
0.81940970,1.16195194,0.00135231,0.00000000,0.15581844,0.46009654,0.01887683,0.15031760,0.00640905,0.21580248
0.82541271,1.16918578,0.00135147,0.00000000,0.16184639,0.46012407,0.02115298,0.15037587,0.00647983,0.21426819
0.83141571,1.17455092,0.00135565,0.00000000,0.16816669,0.45914563,0.02369087,0.14981517,0.00655980,0.21219093
0.83741871,1.17770959,0.00136397,0.00000000,0.17463327,0.45712515,0.02646632,0.14860422,0.00664455,0.20957747
0.84342171,1.17840303,0.00137556,0.00000000,0.18110486,0.45405444,0.02945115,0.14673182,0.00673029,0.20644578
0.84942471,1.17644730,0.00138951,0.00000000,0.18744590,0.44994965,0.03261294,0.14420560,0.00681389,0.20282371
0.85542771,1.17172775,0.00140495,0.00000000,0.19352747,0.44484731,0.03591505,0.14105033,0.00689285,0.19874743
0.86143072,1.16419259,0.00142101,0.00000000,0.19922837,0.43880007,0.03931687,0.13730580,0.00696528,0.19425970
0.86743372,1.15384611,0.00143685,0.00000000,0.20443630,0.43187260,0.04277435,0.13302428,0.00702988,0.18940803
0.87343672,1.14074194,0.00145166,0.00000000,0.20904924,0.42413767,0.04624084,0.12826797,0.00708593,0.18424298
0.87943972,1.12497691,0.00146468,0.00000000,0.21297691,0.41567283,0.04966816,0.12310623,0.00713331,0.17881650
0.88544272,1.10668564,0.00147524,0.00000000,0.21614227,0.40655761,0.05300793,0.11761297,0.00717246,0.17318056
0.89144572,1.08603621,0.00148274,0.00000000,0.21848317,0.39687157,0.05621302,0.11186413,0.00720443,0.16738597
0.89744872,1.06322695,0.00148667,0.00000000,0.21995381,0.38669315,0.05923920,0.10593542,0.00723089,0.16148158
0.90345173,1.03848420,0.00148664,0.00000000,0.22052615,0.37609925,0.06204677,0.09990036,0.00725413,0.15551381
0.90945473,1.01206097,0.00148241,0.00000000,0.22019100,0.36516559,0.06460216,0.09382867,0.00727711,0.14952643
0.91545773,0.98423619,0.00147384,0.00000000,0.21895885,0.35396761,0.06687939,0.08778496,0.00730344,0.14356069
0.92146073,0.95531412,0.00146095,0.00000000,0.21686021,0.34258170,0.06886133,0.08182783,0.00733742,0.13765563
0.92746373,0.92562361,0.00144390,0.00000000,0.21394549,0.33108671,0.07054065,0.07600928,0.00738396,0.13184854
0.93346673,0.89551671,0.00142301,0.00000000,0.21028425,0.31956528,0.07192037,0.07037443,0.00744859,0.12617550
0.93946973,0.86536628,0.00139871,0.00000000,0.20596391,0.30810499,0.07301402,0.06496150,0.00753736,0.12067188
0.94547274,0.83556239,0.00137157,0.00000000,0.20108778,0.29679895,0.07384533,0.05980199,0.00765669,0.11537275
0.95147574,0.80650704,0.00134225,0.00000000,0.19577257,0.28574584,0.07444742,0.05492109,0.00781329,0.11031313
0.95747874,0.77860749,0.00131151,0.00000000,0.19014531,0.27504916,0.07486159,0.05033810,0.00801394,0.10552796
0.96348174,0.75226797,0.00128017,0.00000000,0.18433987,0.26481569,0.07513559,0.04606706,0.00826528,0.10105195
0.96948474,0.72788013,0.00124907,0.00000000,0.17849313,0.25515333,0.07532163,0.04211729,0.00857359,0.09691907
0.97548774,0.70581265,0.00121908,0.00000000,0.17274103,0.24616814,0.07547406,0.03849408,0.00894457,0.09316187
0.98149075,0.68640038,0.00119105,0.00000000,0.16721452,0.23796101,0.07564693,0.03519926,0.00938303,0.08981062
0.98749375,0.66993374,0.00116575,0.00000000,0.16203575,0.23062400,0.07589138,0.03223182,0.00989272,0.08689239
0.99349675,0.65664891,0.00114393,0.00000000,0.15731459,0.22423668,0.07625327,0.02958851,0.01047611,0.08443000
0.99949975,0.64671962,0.00112622,0.00000000,0.15314564,0.21886263,0.07677084,0.02726438,0.01113419,0.08244115
1.00550275,0.64025108,0.00111317,0.00000000,0.14960588,0.21454654,0.07747281,0.02525335,0.01186642,0.08093772
1.01150575,0.63727671,0.00110521,0.00000000,0.14675322,0.21131189,0.07837679,0.02354877,0.01267061,0.07992518
1.01750875,0.63775794,0.00110268,0.00000000,0.14462577,0.20915968,0.07948829,0.02214391,0.01354305,0.07940254
1.02351176,0.64158760,0.00110580,0.00000000,0.14324217,0.20806820,0.08080023,0.02103251,0.01447854,0.07936249
1.02951476,0.64859672,0.00111473,0.00000000,0.14260281,0.20799395,0.08229308,0.02020934,0.01547064,0.07979210
1.03551776,0.65856483,0.00112955,0.00000000,0.14269194,0.20887376,0.08393562,0.01967064,0.01651192,0.08067379
1.04152076,0.67123315,0.00115030,0.00000000,0.14348054,0.21062801,0.08568628,0.01941466,0.01759434,0.08198683
1.04752376,0.68632036,0.00117700,0.00000000,0.14492992,0.21316486,0.08749499,0.01944204,0.01870959,0.08370903
1.05352676,0.70353989,0.00120970,0.00000000,0.14699574,0.21638519,0.08930549,0.01975619,0.01984958,0.08581873
1.05952976,0.72261802,0.00124849,0.00000000,0.14963225,0.22018811,0.09105799,0.02036350,0.02100683,0.08829687
1.06553277,0.74331162,0.00129355,0.00000000,0.15279665,0.22447655,0.09269201,0.02127350,0.02217493,0.09112905
1.07153577,0.76542439,0.00134512,0.00000000,0.15645308,0.22916285,0.09414931,0.02249874,0.02334884,0.09430739
1.07753877,0.78882067,0.00140360,0.00000000,0.16057622,0.23417367,0.09537671,0.02405459,0.02452526,0.09783213
1.08354177,0.81343561,0.00146947,0.00000000,0.16515411,0.23945425,0.09632875,0.02595874,0.02570275,0.10171266
1.08954477,0.83928092,0.00154333,0.00000000,0.17019005,0.24497143,0.09696997,0.02823049,0.02688184,0.10596808
1.09554777,0.86644561,0.00162590,0.00000000,0.17570341,0.25071539,0.09727668,0.03088983,0.02806490,0.11062698
1.10155078,0.89509119,0.00171796,0.00000000,0.18172924,0.25669981,0.09723824,0.03395627,0.02925599,0.11572653
1.10755378,0.92544142,0.00182033,0.00000000,0.18831661,0.26296054,0.09685769,0.03744747,0.03046045,0.12131073
1.11355678,0.95776666,0.00193381,0.00000000,0.19552573,0.26955258,0.09615170,0.04137776,0.03168445,0.12742797
1.11955978,0.99236368,0.00205915,0.00000000,0.20342395,0.27654571,0.09514993,0.04575648,0.03293437,0.13412785
1.12556278,1.02953156,0.00219695,0.00000000,0.21208081,0.28401879,0.09389371,0.05058633,0.03421617,0.14145751
1.13156578,1.06954512,0.00234760,0.00000000,0.22156230,0.29205312,0.09243419,0.05586186,0.03553468,0.14945747
1.13756878,1.11262718,0.00251127,0.00000000,0.23192478,0.30072528,0.09083003,0.06156791,0.03689295,0.15815737
1.14357179,1.15892137,0.00268775,0.00000000,0.24320868,0.31009972,0.08914475,0.06767855,0.03829160,0.16757171
1.14957479,1.20846698,0.00287649,0.00000000,0.25543256,0.32022161,0.08744386,0.07415610,0.03972838,0.17769585
1.15557779,1.26117771,0.00307647,0.00000000,0.26858769,0.33111053,0.08579191,0.08095083,0.04119778,0.18850266
1.16158079,1.31682576,0.00328625,0.00000000,0.28263367,0.34275519,0.08424962,0.08800095,0.04269090,0.19993986
1.16758379,1.37503246,0.00350391,0.00000000,0.29749533,0.35510971,0.08287120,0.09523330,0.04419554,0.21192843
1.17358679,1.43526665,0.00372708,0.00000000,0.31306116,0.36809181,0.08170206,0.10256459,0.04569651,0.22436222
1.17958979,1.49685132,0.00395296,0.00000000,0.32918352,0.38158291,0.08077686,0.10990322,0.04717618,0.23710879
1.18559280,1.55897860,0.00417836,0.00000000,0.34568072,0.39543048,0.08011823,0.11715170,0.04861528,0.25001177
1.19159580,1.62073307,0.00439982,0.00000000,0.36234104,0.40945250,0.07973593,0.12420953,0.04999389,0.26289445
1.19759880,1.68112236,0.00461365,0.00000000,0.37892844,0.42344383,0.07962672,0.13097655,0.05129260,0.27556470
1.20360180,1.73911407,0.00481606,0.00000000,0.39519000,0.43718444,0.07977482,0.13735646,0.05249372,0.28782102
1.20960480,1.79367727,0.00500327,0.00000000,0.41086466,0.45044886,0.08015296,0.14326061,0.05358265,0.29945941
1.21560780,1.84382674,0.00517165,0.00000000,0.42569293,0.46301660,0.08072394,0.14861165,0.05454906,0.31028090
1.22161081,1.88866782,0.00531781,0.00000000,0.43942712,0.47468299,0.08144266,0.15334700,0.05538812,0.32009926
1.22761381,1.92743954,0.00543877,0.00000000,0.45184172,0.48526973,0.08225847,0.15742189,0.05610144,0.32874861
1.23361681,1.95955393,0.00553202,0.00000000,0.46274318,0.49463479,0.08311774,0.16081192,0.05669785,0.33609054
1.23961981,1.98462930,0.00559566,0.00000000,0.47197890,0.50268092,0.08396658,0.16351477,0.05719383,0.34202034
1.24562281,2.00251560,0.00562844,0.00000000,0.47944466,0.50936240,0.08475343,0.16555119,0.05761366,0.34647204
1.25162581,2.01331054,0.00562984,0.00000000,0.48509035,0.51468953,0.08543159,0.16696500,0.05798910,0.34942191
1.25762881,2.01736519,0.00560006,0.00000000,0.48892337,0.51873067,0.08596142,0.16782217,0.05835887,0.35089034
1.26363182,2.01527869,0.00554007,0.00000000,0.49100977,0.52161146,0.08631216,0.16820889,0.05876756,0.35094177
1.26963482,2.00788187,0.00545154,0.00000000,0.49147276,0.52351132,0.08646332,0.16822877,0.05926439,0.34968280
1.27563782,1.99621051,0.00533680,0.00000000,0.49048872,0.52465733,0.08640553,0.16799921,0.05990154,0.34725842
1.28164082,1.98146918,0.00519875,0.00000000,0.48828084,0.52531558,0.08614081,0.16764714,0.06073229,0.34384656
1.28764382,1.96498711,0.00504082,0.00000000,0.48511057,0.52578053,0.08568236,0.16730423,0.06180904,0.33965119
1.29364682,1.94816820,0.00486675,0.00000000,0.48126735,0.52636270,0.08505372,0.16710183,0.06318118,0.33489422
1.29964982,1.93243722,0.00468058,0.00000000,0.47705695,0.52737538,0.08428752,0.16716585,0.06489301,0.32980663
1.30565283,1.91918458,0.00448646,0.00000000,0.47278905,0.52912084,0.08342375,0.16761182,0.06698170,0.32461923
1.31165583,1.90971228,0.00428851,0.00000000,0.46876460,0.53187678,0.08250776,0.16854030,0.06947545,0.31955341
1.31765883,1.90518323,0.00409074,0.00000000,0.46526349,0.53588365,0.08158796,0.17003290,0.07239192,0.31481239
1.32366183,1.90657623,0.00389695,0.00000000,0.46253322,0.54133330,0.08071344,0.17214905,0.07573697,0.31057333
1.32966483,1.91464855,0.00371055,0.00000000,0.46077887,0.54835966,0.07993159,0.17492370,0.07950369,0.30698058
1.33566783,1.92990760,0.00353457,0.00000000,0.46015513,0.55703176,0.07928580,0.17836591,0.08367197,0.30414055
1.34167084,1.95259281,0.00337156,0.00000000,0.46076041,0.56734934,0.07881339,0.18245862,0.08820842,0.30211809
1.34767384,1.98266825,0.00322356,0.00000000,0.46263347,0.57924134,0.07854377,0.18715936,0.09306674,0.30093494
1.35367684,2.01982623,0.00309208,0.00000000,0.46575265,0.59256726,0.07849707,0.19240189,0.09818853,0.30056981
1.35967984,2.06350137,0.00297810,0.00000000,0.47003763,0.60712120,0.07868307,0.19809886,0.10350453,0.30096046
1.36568284,2.11289423,0.00288210,0.00000000,0.47535357,0.62263845,0.07910069,0.20414504,0.10893615,0.30200729
1.37168584,2.16700340,0.00280411,0.00000000,0.48151748,0.63880423,0.07973786,0.21042128,0.11439736,0.30357855
1.37768884,2.22466431,0.00274372,0.00000000,0.48830631,0.65526419,0.08057186,0.21679870,0.11979681,0.30551656
1.38369185,2.28459291,0.00270020,0.00000000,0.49546648,0.67163618,0.08157016,0.22314314,0.12504012,0.30764495
1.38969485,2.34543233,0.00267254,0.00000000,0.50272420,0.68752262,0.08269151,0.22931961,0.13003224,0.30977630
1.39569785,2.40580037,0.00265952,0.00000000,0.50979628,0.70252323,0.08388747,0.23519650,0.13467987,0.31172002
1.40170085,2.46433590,0.00265979,0.00000000,0.51640072,0.71624734,0.08510414,0.24064940,0.13889376,0.31329000
1.40770385,2.51974233,0.00267195,0.00000000,0.52226682,0.72832542,0.08628410,0.24556444,0.14259101,0.31431177
1.41370685,2.57082645,0.00269460,0.00000000,0.52714420,0.73841948,0.08736837,0.24984106,0.14569701,0.31462887
1.41970985,2.61653138,0.00272640,0.00000000,0.53081055,0.74623196,0.08829853,0.25339405,0.14814731,0.31410822
1.42571286,2.65596263,0.00276612,0.00000000,0.53307778,0.75151290,0.08901867,0.25615491,0.14988907,0.31264429
1.43171586,2.68840650,0.00281267,0.00000000,0.53379646,0.75406523,0.08947726,0.25807253,0.15088228,0.31016197
1.43771886,2.71334066,0.00286512,0.00000000,0.53285850,0.75374822,0.08962880,0.25911324,0.15110057,0.30661812
1.44372186,2.73043689,0.00292270,0.00000000,0.53019806,0.75047900,0.08943533,0.25926024,0.15053172,0.30200183
1.44972486,2.73955645,0.00298479,0.00000000,0.52579084,0.74423232,0.08886750,0.25851263,0.14917774,0.29633338
1.45572786,2.74073868,0.00305094,0.00000000,0.51965206,0.73503874,0.08790546,0.25688396,0.14705465,0.28966214
1.46173087,2.73418383,0.00312077,0.00000000,0.51183310,0.72298139,0.08653937,0.25440060,0.14419190,0.28206349
1.46773387,2.72023120,0.00319402,0.00000000,0.50241743,0.70819154,0.08476956,0.25109989,0.14063143,0.27363499
1.47373687,2.69933389,0.00327042,0.00000000,0.49151583,0.69084328,0.08260638,0.24702826,0.13642650,0.26449198
1.47973987,2.67203144,0.00334974,0.00000000,0.47926133,0.67114744,0.08006981,0.24223930,0.13164022,0.25476288
1.48574287,2.63892174,0.00343164,0.00000000,0.46580415,0.64934516,0.07718864,0.23679206,0.12634392,0.24458428
1.49174587,2.60063344,0.00351572,0.00000000,0.45130682,0.62570117,0.07399964,0.23074929,0.12061530,0.23409619
1.49774887,2.55780018,0.00360144,0.00000000,0.43593967,0.60049704,0.07054632,0.22417607,0.11453655,0.22343747
1.50375188,2.51103757,0.00368808,0.00000000,0.41987694,0.57402468,0.06687774,0.21713845,0.10819235,0.21274172
1.50975488,2.46092385,0.00377478,0.00000000,0.40329343,0.54658004,0.06304712,0.20970239,0.10166792,0.20213363
1.51575788,2.40798496,0.00386046,0.00000000,0.38636197,0.51845736,0.05911051,0.20193285,0.09504715,0.19172601
1.52176088,2.35268439,0.00394392,0.00000000,0.36925144,0.48994394,0.05512544,0.19389309,0.08841081,0.18161749
1.52776388,2.29541797,0.00402377,0.00000000,0.35212553,0.46131555,0.05114971,0.18564406,0.08183494,0.17189096
1.53376688,2.23651368,0.00409857,0.00000000,0.33514209,0.43283256,0.04724021,0.17724395,0.07538948,0.16261267
1.53976988,2.17623600,0.00416679,0.00000000,0.31845286,0.40473682,0.04345198,0.16874792,0.06913714,0.15383212
1.54577289,2.11479434,0.00422694,0.00000000,0.30220371,0.37724926,0.03983735,0.16020778,0.06313251,0.14558249
1.55177589,2.05235490,0.00427759,0.00000000,0.28653497,0.35056826,0.03644539,0.15167189,0.05742147,0.13788175
1.55777889,1.98905484,0.00431750,0.00000000,0.27158196,0.32486874,0.03332138,0.14318501,0.05204093,0.13073415
1.56378189,1.92501792,0.00434561,0.00000000,0.25747544,0.30030186,0.03050656,0.13478832,0.04701882,0.12413213
1.56978489,1.86037048,0.00436118,0.00000000,0.24434193,0.27699537,0.02803796,0.12651932,0.04237429,0.11805852
1.57578789,1.79525663,0.00436382,0.00000000,0.23230373,0.25505440,0.02594835,0.11841198,0.03811825,0.11248883
1.58179090,1.72985156,0.00435351,0.00000000,0.22147859,0.23456264,0.02426628,0.11049670,0.03425402,0.10739360
1.58779390,1.66437218,0.00433066,0.00000000,0.21197897,0.21558381,0.02301615,0.10280052,0.03077815,0.10274064
1.59379690,1.59908421,0.00429613,0.00000000,0.20391075,0.19816330,0.02221819,0.09534716,0.02768134,0.09849711
1.59979990,1.53430524,0.00425115,0.00000000,0.19737147,0.18232981,0.02188857,0.08815720,0.02494947,0.09463134
1.60580290,1.47040341,0.00419736,0.00000000,0.19244807,0.16809701,0.02203924,0.08124825,0.02256456,0.09111423
1.61180590,1.40779171,0.00413673,0.00000000,0.18921415,0.15546496,0.02267779,0.07463510,0.02050578,0.08792035
1.61780890,1.34691817,0.00407149,0.00000000,0.18772695,0.14442141,0.02380723,0.06832986,0.01875033,0.08502860
1.62381191,1.28825242,0.00400403,0.00000000,0.18802399,0.13494283,0.02542555,0.06234217,0.01727426,0.08242238
1.62981491,1.23226932,0.00393683,0.00000000,0.19011967,0.12699511,0.02752529,0.05667932,0.01605321,0.08008949
