energy_ev,total_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.52576288,8.89565013,2.66915526,3.48612119,0.39920853,4.21986971,0.33834346,0.03335407
-5.51975988,9.04617363,2.72195111,3.55285902,0.40626729,4.27768279,0.34524525,0.03405669
-5.51375688,9.16933378,2.76794578,3.60973423,0.41166476,4.32244413,0.35087269,0.03469566
-5.50775388,9.26193173,2.80612664,3.65515795,0.41530372,4.35289921,0.35510047,0.03525100
-5.50175088,9.32124963,2.83557293,3.68773924,0.41711184,4.36801894,0.35782850,0.03570399
-5.49574787,9.34509593,2.85547285,3.70630962,0.41704287,4.36701421,0.35898311,0.03603766
-5.48974487,9.33183953,2.86513880,3.70994313,0.41507738,4.34934496,0.35851763,0.03623715
-5.48374187,9.28043294,2.86402066,3.69797170,0.41122295,4.31472424,0.35641244,0.03629010
-5.47773887,9.19042454,2.85171703,3.66999560,0.40551379,4.26311770,0.35267447,0.03618696
-5.47173587,9.06196023,2.82798430,3.62588877,0.39800989,4.19473897,0.34733627,0.03592121
-5.46573287,8.89577476,2.79274325,3.56579887,0.38879572,4.11004136,0.34045456,0.03548955
-5.45972986,8.69317292,2.74608311,3.49014201,0.37797841,4.00970618,0.33210847,0.03489192
-5.45372686,8.45600102,2.68826275,3.39959210,0.36568563,3.89462807,0.32239745,0.03413159
-5.44772386,8.18660872,2.61970870,3.29506488,0.35206306,3.76589744,0.31143882,0.03321496
-5.44172086,7.88780189,2.54100979,3.17769688,0.33727155,3.62478020,0.29936521,0.03215147
-5.43571786,7.56278683,2.45290836,3.04881955,0.32148403,3.47269504,0.28632173,0.03095327
-5.42971486,7.21510674,2.35628773,2.90992924,0.30488224,3.31118823,0.27246300,0.02963493
-5.42371186,6.84857149,2.25215622,2.76265346,0.28765333,3.14190629,0.25795019,0.02821300
-5.41770885,6.46718197,2.14162780,2.60871452,0.26998636,2.96656687,0.24294793,0.02670561
-5.41170585,6.07505071,2.02589982,2.44989128,0.25206891,2.78692818,0.22762129,0.02513193
-5.40570285,5.67632072,1.90622831,2.28798029,0.23408369,2.60475765,0.21213286,0.02351173
-5.39969985,5.27508468,1.78390165,2.12475737,0.21620539,2.42180043,0.19663999,0.02186483
-5.39369685,4.87530672,1.66021339,1.96194086,0.19859784,2.23974852,0.18129215,0.02021064
-5.38769385,4.48074924,1.53643511,1.80115764,0.18141141,2.06021148,0.16622871,0.01856770
-5.38169085,4.09490681,1.41379029,1.64391296,0.16478091,1.88468947,0.15157695,0.01695332
-5.37568784,3.72094933,1.29343015,1.49156503,0.14882392,1.71454955,0.13745044,0.01538319
-5.36968484,3.36167597,1.17641228,1.34530495,0.13363957,1.55100592,0.12394792,0.01387115
-5.36368184,3.01948127,1.06368270,1.20614249,0.11930793,1.39510482,0.11115254,0.01242898
-5.35767884,2.69633395,0.95606208,1.07489797,0.10588985,1.24771431,0.09913160,0.01106627
-5.35167584,2.39376882,0.85423634,0.95220000,0.09342733,1.10951943,0.08793666,0.00979043
-5.34567284,2.11289129,0.75875175,0.83848905,0.08194429,0.98102245,0.07760417,0.00860666
-5.33966983,1.85439358,0.67001466,0.73402607,0.07144783,0.86254817,0.06815637,0.00751810
-5.33366683,1.61858134,0.58829530,0.63890558,0.06192978,0.75425375,0.05960257,0.00652595
-5.32766383,1.40540904,0.51373545,0.55307230,0.05336848,0.65614237,0.05194066,0.00562964
-5.32166083,1.21452182,0.44635920,0.47634050,0.04573082,0.56808008,0.04515881,0.00482712
-5.31565783,1.04530201,0.38608622,0.40841496,0.03897429,0.48981489,0.03923721,0.00411503
-5.30965483,0.89691785,0.33274668,0.34891257,0.03304907,0.42099710,0.03414990,0.00348900
-5.30365183,0.76837244,0.28609707,0.29738385,0.02790014,0.36120017,0.02986648,0.00294389
-5.29764882,0.65855081,0.24583621,0.25333331,0.02346912,0.30994097,0.02635371,0.00247400
-5.29164582,0.56626354,0.21162069,0.21623821,0.01969606,0.26669891,0.02357690,0.00207333
-5.28564282,0.49028548,0.18307913,0.18556498,0.01652096,0.23093309,0.02150101,0.00173575
-5.27963982,0.42938849,0.15982487,0.16078311,0.01388507,0.20209708,0.02009155,0.00145516
-5.27363682,0.38236756,0.14146668,0.14137616,0.01173189,0.17965092,0.01931509,0.00122563
-5.26763382,0.34806015,0.12761718,0.12684987,0.01000800,0.16307017,0.01913949,0.00104152
-5.26163082,0.32535858,0.11789914,0.11673745,0.00866353,0.15185200,0.01953386,0.00089752
-5.25562781,0.31321606,0.11194938,0.11060227,0.00765251,0.14551848,0.02046817,0.00078873
-5.24962481,0.31064707,0.10942076,0.10803819,0.00693298,0.14361727,0.02191268,0.00071067
-5.24362181,0.31672279,0.10998228,0.10866802,0.00646686,0.14572011,0.02383721,0.00065927
-5.23761881,0.33056296,0.11331770,0.11214042,0.00621981,0.15141961,0.02621026,0.00063086
-5.23161581,0.35132511,0.11912313,0.11812584,0.00616090,0.16032484,0.02899811,0.00062217
-5.22561281,0.37819265,0.12710395,0.12631194,0.00626226,0.17205623,0.03216393,0.00063024
-5.21960980,0.41036287,0.13697145,0.13639889,0.00649865,0.18624048,0.03566704,0.00065243
-5.21360680,0.44703627,0.14843971,0.14809513,0.00684709,0.20250579,0.03946237,0.00068634
-5.20760380,0.48740799,0.16122298,0.16111386,0.00728649,0.22047811,0.04350009,0.00072981
-5.20160080,0.53066251,0.17503400,0.17517071,0.00779731,0.23977870,0.04772569,0.00078086
-5.19559780,0.57597218,0.18958339,0.18998266,0.00836132,0.26002336,0.05208028,0.00083767
-5.18959480,0.62250000,0.20458041,0.20526856,0.00896144,0.28082350,0.05650139,0.00089857
-5.18359180,0.66940690,0.21973506,0.22075119,0.00958162,0.30178922,0.06092403,0.00096202
-5.17758879,0.71586330,0.23476154,0.23616090,0.01020683,0.32253421,0.06528224,0.00102661
-5.17158579,0.76106476,0.24938307,0.25124057,0.01082319,0.34268253,0.06951088,0.00109109
-5.16558279,0.80425079,0.26333765,0.26575188,0.01141802,0.36187679,0.07354770,0.00115435
-5.15957979,0.84472625,0.27638473,0.27948232,0.01198014,0.37978740,0.07733563,0.00121547
-5.15357679,0.88188398,0.28831226,0.29225283,0.01250002,0.39612257,0.08082513,0.00127374
-5.14757379,0.91522768,0.29894384,0.30392539,0.01297012,0.41063823,0.08397649,0.00132868
-5.14157079,0.94439358,0.30814549,0.31441029,0.01338513,0.42314767,0.08676199,0.00138007
-5.13556778,0.96916961,0.31583174,0.32367254,0.01374222,0.43352998,0.08916788,0.00142797
-5.12956478,0.98951094,0.32197039,0.33173695,0.01404126,0.44173706,0.09119585,0.00147275
-5.12356178,1.00555060,0.32658589,0.33869150,0.01428501,0.44779842,0.09286411,0.00151508
-5.11755878,1.01760437,0.32976083,0.34468863,0.01447920,0.45182368,0.09420789,0.00155595
-5.11155578,1.02616909,0.33163535,0.34994423,0.01463255,0.45400221,0.09527927,0.00159665
-5.10555278,1.03191419,0.33240443,0.35473407,0.01475676,0.45459989,0.09614639,0.00163875
-5.09954977,1.03566614,0.33231297,0.35938770,0.01486630,0.45395300,0.09689192,0.00168406
-5.09354677,1.03838619,0.33164870,0.36427987,0.01497825,0.45245914,0.09761099,0.00173457
-5.08754377,1.04114190,0.33073323,0.36981957,0.01511195,0.45056574,0.09840834,0.00179242
-5.08154077,1.04507336,0.32991138,0.37643713,0.01528866,0.44875624,0.09939516,0.00185981
-5.07553777,1.05135524,0.32953931,0.38456968,0.01553111,0.44753459,0.10068533,0.00193892
-5.06953477,1.06115609,0.32997172,0.39464556,0.01586302,0.44740866,0.10239158,0.00203183
-5.06353177,1.07559643,0.33154878,0.40706822,0.01630864,0.44887304,0.10462137,0.00214045
-5.05752876,1.09570730,0.33458320,0.42220035,0.01689219,0.45239211,0.10747295,0.00226638
-5.05152576,1.12239103,0.33934802,0.44034881,0.01763740,0.45838385,0.11103159,0.00241092
-5.04552276,1.15638595,0.34606567,0.46175116,0.01856699,0.46720521,0.11536622,0.00257493
-5.03951976,1.19823648,0.35489868,0.48656440,0.01970226,0.47913950,0.12052667,0.00275878
-5.03351676,1.24827019,0.36594265,0.51485651,0.02106264,0.49438641,0.12654157,0.00296239
-5.02751376,1.30658289,0.37922158,0.54660136,0.02266539,0.51305500,0.13341716,0.00318510
-5.02151076,1.37303256,0.39468610,0.58167734,0.02452523,0.53516000,0.14113694,0.00342579
-5.01550775,1.44724266,0.41221443,0.61986991,0.02665416,0.56062152,0.14966238,0.00368285
-5.00950475,1.52861494,0.43161638,0.66087823,0.02906123,0.58926825,0.15893457,0.00395425
-5.00350175,1.61635123,0.45264008,0.70432571,0.03175244,0.62084393,0.16887687,0.00423766
-4.99749875,1.70948375,0.47498132,0.74977403,0.03473064,0.65501686,0.17939834,0.00453053
-4.99149575,1.80691245,0.49829512,0.79674044,0.03799546,0.69139201,0.19039809,0.00483022
-4.98549275,1.90744806,0.52220904,0.84471723,0.04154334,0.72952530,0.20177000,0.00513418
-4.97948974,2.00985892,0.54633778,0.89319293,0.04536754,0.76893925,0.21340795,0.00544003
-4.97348674,2.11291947,0.57029832,0.94167387,0.04945815,0.80913950,0.22521116,0.00574579
-4.96748374,2.21545826,0.59372506,0.98970540,0.05380219,0.84963144,0.23708931,0.00604997
-4.96148074,2.31640307,0.61628423,1.03689145,0.05838367,0.88993614,0.24896743,0.00635169
-4.95547774,2.41482116,0.63768699,1.08291142,0.06318370,0.92960506,0.26078998,0.00665081
-4.94947474,2.50995241,0.65770051,1.12753352,0.06818060,0.96823282,0.27252419,0.00694796
-4.94347174,2.60123394,0.67615668,1.17062361,0.07335004,1.00546754,0.28416226,0.00724458
-4.93746873,2.68831462,0.69295790,1.21214904,0.07866518,1.04101844,0.29572235,0.00754287
-4.93146573,2.77105904,0.70807987,1.25217706,0.08409693,1.07466031,0.30724824,0.00784576
-4.92546273,2.84954042,0.72157105,1.29086769,0.08961408,1.10623487,0.31880768,0.00815676
-4.91945973,2.92402293,0.73354910,1.32846132,0.09518366,1.13564911,0.33048943,0.00847980
-4.91345673,2.99493442,0.74419426,1.36526160,0.10077114,1.16287069,0.34239913,0.00881901
-4.90745373,3.06283081,0.75374024,1.40161429,0.10634083,1.18792090,0.35465418,0.00917853
-4.90145073,3.12835438,0.76246297,1.43788334,0.11185623,1.21086559,0.36737792,0.00956223
-4.89544772,3.19218812,0.77066782,1.47442531,0.11728044,1.23180474,0.38069334,0.00997343
-4.88944472,3.25500876,0.77867607,1.51156376,0.12257658,1.25086119,0.39471682,0.01041471
-4.88344172,3.31744141,0.78681120,1.54956492,0.12770829,1.26816936,0.40955203,0.01088763
-4.87743872,3.38001833,0.79538581,1.58861633,0.13264024,1.28386456,0.42528461,0.01139259
-4.87143572,3.44314460,0.80468984,1.62880966,0.13733864,1.29807360,0.44197781,0.01192866
-4.86543272,3.50707280,0.81498065,1.67012916,0.14177190,1.31090722,0.45966948,0.01249357
-4.85942971,3.57188860,0.82647551,1.71244644,0.14591115,1.32245495,0.47837062,0.01308370
-4.85342671,3.63750853,0.83934693,1.75552245,0.14973101,1.33278256,0.49806569,0.01369414
-4.84742371,3.70369029,0.85372093,1.79901667,0.15321023,1.34193257,0.51871475,0.01431895
-4.84142071,3.77005572,0.86967840,1.84250354,0.15633249,1.34992757,0.54025741,0.01495134
-4.83541771,3.83612524,0.88725945,1.88549532,0.15908714,1.35677641,0.56261841,0.01558404
-4.82941471,3.90136228,0.90647033,1.92747057,0.16147007,1.36248287,0.58571473,0.01620963
-4.82341171,3.96522528,0.92729269,1.96790658,0.16348442,1.36705626,0.60946368,0.01682102
-4.81740870,4.02722434,0.94969438,2.00631434,0.16514143,1.37052341,0.63379170,0.01741181
-4.81140570,4.08697915,0.97364119,2.04227383,0.16646101,1.37294118,0.65864327,0.01797675
-4.80540270,4.14427456,0.99910875,2.07546768,0.16747234,1.37440859,0.68398942,0.01851210
-4.79939970,4.19910999,1.02609367,2.10571111,0.16821415,1.37507770,0.70983521,0.01901598
-4.79339670,4.25173917,1.05462322,2.13297606,0.16873477,1.37516237,0.73622559,0.01948857
-4.78739370,4.30269679,1.08476262,2.15740785,0.16909189,1.37494382,0.76324920,0.01993229
-4.78139070,4.35280941,1.11661931,2.17933284,0.16935185,1.37477246,0.79103945,0.02035179
-4.77538769,4.40318866,1.15034366,2.19925618,0.16958854,1.37506524,0.81977280,0.02075387
-4.76938469,4.45520552,1.18612564,2.21784904,0.16988184,1.37629824,0.84966370,0.02114720
-4.76338169,4.51044578,1.22418732,2.23592565,0.17031555,1.37899425,0.88095641,0.02154203
-4.75737869,4.57064744,1.26477133,2.25441043,0.17097494,1.38370572,0.91391362,0.02194967
-4.75137569,4.63762237,1.30812534,2.27429694,0.17194377,1.39099335,0.94880227,0.02238195
-4.74537269,4.71316527,1.35448343,2.29660000,0.17330116,1.40140113,0.98587705,0.02285057
-4.73936968,4.79895394,1.40404485,2.32230342,0.17511811,1.41542898,1.02536218,0.02336647
-4.73336668,4.89644562,1.45695137,2.35230599,0.17745407,1.43350411,1.06743236,0.02393916
-4.72736368,5.00677490,1.51326433,2.38736820,0.18035349,1.45595263,1.11219380,0.02457604
-4.72136068,5.13065839,1.57294258,2.42806290,0.18384277,1.48297289,1.15966632,0.02528189
-4.71535768,5.26831195,1.63582285,2.47473240,0.18792755,1.51461217,1.20976755,0.02605839
-4.70935468,5.41938539,1.70160378,2.52745456,0.19259068,1.55074815,1.26230031,0.02690373
-4.70335168,5.58291911,1.76983471,2.58602008,0.19779094,1.59107647,1.31694397,0.02781253
-4.69734867,5.75732623,1.83991056,2.64992243,0.20346266,1.63510544,1.37325072,0.02877570
-4.69134567,5.94040248,1.91107330,2.71836153,0.20951632,1.68215873,1.43064714,0.02978071
-4.68534267,6.12936489,1.98242081,2.79026134,0.21584019,1.73138626,1.48844157,0.03081183
-4.67933967,6.32091864,2.05292296,2.86430105,0.22230296,1.78178340,1.54583730,0.03185068
-4.67333667,6.51135049,2.12144494,2.93895865,0.22875738,1.83221780,1.60195122,0.03287683
-4.66733367,6.69664502,2.18677705,3.01256513,0.23504469,1.88146324,1.65583758,0.03386856
-4.66133067,6.87261955,2.24766998,3.08336701,0.24099978,1.92823897,1.70651592,0.03480369
-4.65532766,7.03507173,2.30287432,3.14959440,0.24645679,1.97125312,1.75300220,0.03566046
-4.64932466,7.17993381,2.35118262,3.20953150,0.25125507,2.00924829,1.79434175,0.03641842
-4.64332166,7.30342652,2.39147223,3.26158636,0.25524504,2.04104745,1.82964280,0.03705924
-4.63731866,7.40220590,2.42274708,3.30435678,0.25829385,2.06559796,1.85810898,0.03756755
-4.63131566,7.47349648,2.44417650,3.33668926,0.26029056,2.08201204,1.87906946,0.03793154
-4.62531266,7.51520479,2.45512930,3.35772858,0.26115059,2.08960167,1.89200529,0.03814353
-4.61930965,7.52600835,2.45520154,3.36695564,0.26081926,2.08790655,1.89657082,0.03820036
-4.61330665,7.50541623,2.44423674,3.36421219,0.25927422,2.07671386,1.89260911,0.03810352
-4.60730365,7.45379859,2.42233755,3.34971142,0.25652672,2.05606902,1.88016084,0.03785923
-4.60130065,7.37238433,2.38986831,3.32403410,0.25262171,2.02627709,1.85946603,0.03747825
-4.59529765,7.26322702,2.34744847,3.28811075,0.24763661,1.98789471,1.83095884,0.03697557
-4.58929465,7.12914098,2.29593696,3.24319071,0.24167898,1.94171317,1.79525540,0.03636988
-4.58329165,6.97361042,2.23640834,3.19079963,0.23488309,1.88873327,1.75313542,0.03568302
-4.57728864,6.80067570,2.17012155,3.13268731,0.22740556,1.83013310,1.70551822,0.03493920
-4.57128564,6.61480154,2.09848264,3.07076810,0.21942032,1.76723016,1.65343438,0.03416424
-4.56528264,6.42073239,2.02300291,3.00705633,0.21111296,1.70143924,1.59799395,0.03338472
-4.55927964,6.22334083,1.94525399,2.94359925,0.20267481,1.63422783,1.54035265,0.03262713
-4.55327664,6.02747449,1.86682161,2.88240986,0.19429690,1.56707061,1.48167727,0.03191704
-4.54727364,5.83780689,1.78925966,2.82540214,0.18616407,1.50140468,1.42311153,0.03127828
-4.54127064,5.65869745,1.71404618,2.77433069,0.17844936,1.43858709,1.36574364,0.03073226
-4.53526763,5.49406489,1.64254256,2.73073669,0.17130898,1.37985595,1.31057654,0.03029730
-4.52926463,5.34727792,1.57595756,2.69590167,0.16487783,1.32629645,1.25850184,0.02998811
-4.52326163,5.22106635,1.51531692,2.67081044,0.15926594,1.27881269,1.21027816,0.02981537
-4.51725863,5.11745467,1.46143973,2.65612394,0.15455569,1.23810612,1.16651446,0.02978543
-4.51125563,5.03771979,1.41492215,2.65216268,0.15080007,1.20466115,1.12765874,0.02990020
-4.50525263,4.98237351,1.37612885,2.65890087,0.14802181,1.17873823,1.09399230,0.03015703
-4.49924962,4.95116979,1.34519261,2.67597136,0.14621365,1.16037457,1.06562963,0.03054893
-4.49324662,4.94313608,1.32202183,2.70268090,0.14533942,1.14939227,1.04252375,0.03106466
-4.48724362,4.95662731,1.30631588,2.73803522,0.14533614,1.14541367,1.02447665,0.03168920
-4.48124062,4.98940067,1.29758775,2.78077302,0.14611684,1.14788325,1.01115451,0.03240411
-4.47523762,5.03870866,1.29519326,2.82940790,0.14757425,1.15609552,1.00210696,0.03318810
-4.46923462,5.10140735,1.29836594,2.88227692,0.14958490,1.16922781,0.99678979,0.03401765
-4.46323162,5.17407645,1.30625633,2.93759437,0.15201385,1.18637705,0.99459028,0.03486771
-4.45722861,5.25314727,1.31797447,2.99350917,0.15471965,1.20659915,0.99485419,0.03571239
-4.45122561,5.33503445,1.33263387,3.04816407,0.15755939,1.22894971,0.99691364,0.03652575
-4.44522261,5.41626711,1.34939539,3.09975505,0.16039379,1.25252457,1.00011464,0.03728252
-4.43921961,5.49361469,1.36750933,3.14658873,0.16309202,1.27649859,1.00384345,0.03795886
-4.43321661,5.56420338,1.38635372,3.18713616,0.16553614,1.30016128,1.00755084,0.03853301
-4.42721361,5.62561837,1.40546736,3.22008102,0.16762496,1.32294760,1.01077305,0.03898596
-4.42121061,5.67598832,1.42457573,3.24436054,0.16927728,1.34446267,1.01314897,0.03930195
-4.41520760,5.71404836,1.44360850,3.25919762,0.17043420,1.36449919,1.01443258,0.03946894
-4.40920460,5.73917883,1.46270751,3.26412290,0.17106054,1.38304644,1.01450026,0.03947888
-4.40320160,5.75141788,1.48222429,3.25898575,0.17114539,1.40029041,1.01335250,0.03932793
-4.39719860,5.75144677,1.50270687,3.24395374,0.17070151,1.41660453,1.01111001,0.03901647
-4.39119560,5.74054802,1.52487596,3.21950020,0.16976384,1.43253116,1.00800424,0.03854903
-4.38519260,5.72053748,1.54959091,3.18638052,0.16838715,1.44875430,1.00436264,0.03793405
-4.37918959,5.69367266,1.57780672,3.14559765,0.16664276,1.46606435,1.00058928,0.03718348
-4.37318659,5.66254065,1.61052344,3.09835814,0.16461475,1.48531627,0.99714162,0.03631234
-4.36718359,5.62993008,1.64873002,3.04602041,0.16239553,1.50738265,0.99450432,0.03533812
-4.36118059,5.59869217,1.69334489,2.99003723,0.16008122,1.53310381,0.99316134,0.03428013
-4.35517759,5.57159687,1.74515590,2.93189469,0.15776690,1.56323695,0.99356746,0.03315878
-4.34917459,5.55119029,1.80476230,2.87305018,0.15554200,1.59840670,0.99612060,0.03199490
-4.34317159,5.53965970,1.87252164,2.81487208,0.15348598,1.63905946,1.00113613,0.03080897
-4.33716858,5.53871243,1.94850431,2.75858357,0.15166457,1.68542371,1.00882454,0.02962048
-4.33116558,5.54947431,2.03245808,2.70521315,0.15012673,1.73747839,1.01927341,0.02844729
-4.32516258,5.57241264,2.12378498,2.65555395,0.14890234,1.79493124,1.03243470,0.02730509
-4.31915958,5.60728763,2.22153198,2.61013365,0.14800089,1.85720821,1.04811801,0.02620699
-4.31315658,5.65313506,2.32439662,2.56919633,0.14741112,1.92345513,1.06599029,0.02516320
-4.30715358,5.70828137,2.43074807,2.53269705,0.14710158,1.99255181,1.08558206,0.02418086
