energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-0.09304652,2.84801539,0.32994187,1.66181213,0.02690712,0.22405557,0.30530545,0.64872138,0.18638355,0.00000000
-0.08704352,2.75805367,0.31526470,1.61659356,0.02537531,0.21966778,0.28710171,0.62258239,0.17522688,0.00000000
-0.08104052,2.67450493,0.30174226,1.57491221,0.02390782,0.21600765,0.26986680,0.59774800,0.16470878,0.00000000
-0.07503752,2.59882186,0.28960480,1.53749807,0.02252668,0.21321186,0.25379232,0.57460400,0.15496881,0.00000000
-0.06903452,2.53225600,0.27905781,1.50495210,0.02125180,0.21140349,0.23904658,0.55350231,0.14613030,0.00000000
-0.06303152,2.47582639,0.27027787,1.47773319,0.02010053,0.21068759,0.22577112,0.53475059,0.13829808,0.00000000
-0.05702851,2.43029659,0.26340956,1.45615044,0.01908734,0.21114734,0.21407830,0.51860337,0.13155681,0.00000000
-0.05102551,2.39616042,0.25856321,1.44036099,0.01822349,0.21284069,0.20404964,0.50525488,0.12596987,0.00000000
-0.04502251,2.37363645,0.25581368,1.43037288,0.01751688,0.21579779,0.19573512,0.49483392,0.12157885,0.00000000
-0.03901951,2.36267086,0.25519996,1.42605262,0.01697188,0.22001913,0.18915327,0.48740070,0.11840349,0.00000000
-0.03301651,2.36294805,0.25672561,1.42713675,0.01658928,0.22547461,0.18429201,0.48294591,0.11644212,0.00000000
-0.02701351,2.37390826,0.26035992,1.43324663,0.01636637,0.23210349,0.18111018,0.48139182,0.11567252,0.00000000
-0.02101051,2.39477121,0.26603978,1.44390574,0.01629698,0.23981521,0.17953964,0.48259547,0.11605312,0.00000000
-0.01500750,2.42456475,0.27367205,1.45855858,0.01637166,0.24849133,0.17948792,0.48635383,0.11752453,0.00000000
-0.00900450,2.46215759,0.28313656,1.47659050,0.01657798,0.25798823,0.18084131,0.49241060,0.12001140,0.00000000
-0.00300150,2.50629497,0.29428943,1.49734775,0.01690075,0.26814084,0.18346826,0.50046465,0.12342450,0.00000000
0.00300150,2.55563643,0.30696692,1.52015717,0.01732248,0.27876721,0.18722314,0.51017974,0.12766298,0.00000000
0.00900450,2.60879458,0.32098941,1.54434504,0.01782379,0.28967371,0.19195022,0.52119526,0.13261690,0.00000000
0.01500750,2.66437425,0.33616578,1.56925471,0.01838388,0.30066096,0.19748779,0.53313769,0.13816980,0.00000000
0.02101051,2.72101085,0.35229781,1.59426266,0.01898111,0.31153013,0.20367242,0.54563247,0.14420148,0.00000000
0.02701351,2.77740733,0.36918460,1.61879294,0.01959359,0.32208953,0.21034320,0.55831593,0.15059074,0.00000000
0.03301651,2.83236870,0.38662700,1.64232949,0.02019972,0.33216117,0.21734599,0.57084684,0.15721812,0.00000000
0.03901951,2.88483340,0.40443171,1.66442646,0.02077891,0.34158720,0.22453742,0.58291741,0.16396857,0.00000000
0.04502251,2.93390050,0.42241501,1.68471627,0.02131208,0.35023575,0.23178867,0.59426307,0.17073394,0.00000000
0.05102551,2.97885195,0.44040602,1.70291513,0.02178234,0.35800621,0.23898888,0.60467099,0.17741525,0.00000000
0.05702851,3.01916905,0.45824922,1.71882618,0.02217546,0.36483342,0.24604805,0.61398682,0.18392457,0.00000000
0.06303152,3.05454249,0.47580633,1.73233976,0.02248038,0.37069081,0.25289925,0.62211947,0.19018655,0.00000000
0.06903452,3.08487534,0.49295713,1.74343101,0.02268957,0.37559216,0.25950025,0.62904368,0.19613949,0.00000000
0.07503752,3.11027868,0.50959959,1.75215468,0.02279934,0.37959192,0.26583421,0.63480027,0.20173583,0.00000000
0.08104052,3.13105996,0.52564894,1.75863721,0.02281001,0.38278405,0.27190960,0.63949407,0.20694221,0.00000000
0.08704352,3.14770416,0.54103604,1.76306626,0.02272594,0.38529940,0.27775917,0.64328950,0.21173891,0.00000000
0.09304652,3.16084854,0.55570497,1.76567809,0.02255543,0.38730164,0.28343815,0.64640403,0.21611888,0.00000000
0.09904952,3.17125185,0.56961013,1.76674317,0.02231057,0.38898204,0.28902155,0.64909983,0.22008622,0.00000000
0.10505253,3.17975930,0.58271308,1.76655057,0.02200682,0.39055316,0.29460084,0.65167382,0.22365441,0.00000000
0.11105553,3.18726494,0.59497927,1.76539199,0.02166261,0.39224186,0.30028001,0.65444670,0.22684422,0.00000000
0.11705853,3.19467304,0.60637501,1.76354594,0.02129876,0.39428183,0.30617132,0.65775132,0.22968155,0.00000000
0.12306153,3.20286044,0.61686491,1.76126316,0.02093782,0.39690611,0.31239077,0.66192101,0.23219513,0.00000000
0.12906453,3.21264164,0.62641002,1.75875376,0.02060337,0.40033977,0.31905364,0.66727827,0.23441449,0.00000000
0.13506753,3.22473836,0.63496682,1.75617709,0.02031930,0.40479325,0.32627025,0.67412444,0.23636804,0.00000000
0.14107054,3.23975494,0.64248719,1.75363468,0.02010900,0.41045647,0.33414208,0.68273059,0.23808147,0.00000000
0.14707354,3.25816085,0.64891943,1.75116678,0.01999461,0.41749413,0.34275850,0.69333019,0.23957661,0.00000000
0.15307654,3.28028083,0.65421022,1.74875271,0.01999629,0.42604219,0.35219421,0.70611363,0.24087063,0.00000000
0.15907954,3.30629297,0.65830747,1.74631495,0.02013156,0.43620573,0.36250743,0.72122480,0.24197576,0.00000000
0.16508254,3.33623458,0.66116377,1.74372678,0.02041466,0.44805819,0.37373893,0.73875974,0.24289937,0.00000000
0.17108554,3.37001493,0.66274036,1.74082297,0.02085605,0.46164187,0.38591197,0.75876723,0.24364449,0.00000000
0.17708854,3.40743404,0.66301115,1.73741286,0.02146200,0.47696963,0.39903290,0.78125114,0.24421062,0.00000000
0.18309155,3.44820575,0.66196651,1.73329512,0.02223430,0.49402749,0.41309250,0.80617415,0.24459475,0.00000000
0.18909455,3.49198375,0.65961674,1.72827319,0.02317008,0.51277792,0.42806794,0.83346259,0.24479258,0.00000000
0.19509755,3.53838848,0.65599462,1.72217058,0.02426179,0.53316357,0.44392502,0.86301186,0.24479972,0.00000000
0.20110055,3.58703339,0.65115710,1.71484506,0.02549731,0.55511108,0.46062076,0.89469208,0.24461282,0.00000000
0.20710355,3.63754874,0.64518584,1.70620105,0.02686016,0.57853471,0.47810605,0.92835353,0.24423064,0.00000000
0.21310655,3.68960154,0.63818652,1.69619937,0.02832993,0.60333947,0.49632814,0.96383150,0.24365479,0.00000000
0.21910955,3.74291057,0.63028698,1.68486396,0.02988272,0.62942366,0.51523301,1.00095030,0.24289034,0.00000000
0.22511256,3.79725570,0.62163427,1.67228522,0.03149180,0.65668050,0.53476722,1.03952618,0.24194599,0.00000000
0.23111556,3.85248109,0.61239068,1.65861982,0.03312830,0.68499890,0.55487946,1.07936901,0.24083404,0.00000000
0.23711856,3.90849240,0.60272908,1.64408704,0.03476203,0.71426321,0.57552138,1.12028287,0.23957009,0.00000000
0.24312156,3.96524837,0.59282773,1.62896193,0.03636234,0.74435215,0.59664804,1.16206543,0.23817237,0.00000000
0.24912456,4.02274757,0.58286484,1.61356567,0.03789901,0.77513695,0.61821758,1.20450651,0.23666104,0.00000000
0.25512756,4.08101127,0.57301331,1.59825357,0.03934317,0.80647890,0.64019049,1.24738589,0.23505718,0.00000000
0.26113057,4.14006373,0.56343563,1.58340150,0.04066822,0.83822659,0.66252833,1.29047089,0.23338181,0.00000000
0.26713357,4.19991112,0.55427946,1.56939114,0.04185068,0.87021308,0.68519197,1.33351388,0.23165491,0.00000000
0.27313657,4.26052054,0.54567387,1.55659490,0.04287099,0.90225324,0.70813959,1.37625011,0.22989439,0.00000000
0.27913957,4.32180030,0.53772652,1.54536104,0.04371420,0.93414166,0.73132446,1.41839635,0.22811534,0.00000000
0.28514257,4.38358271,0.53052171,1.53599960,0.04437060,0.96565123,0.75469258,1.45965033,0.22632930,0.00000000
0.29114557,4.44561038,0.52411944,1.52876967,0.04483611,0.99653277,0.77818043,1.49969143,0.22454381,0.00000000
0.29714857,4.50752673,0.51855538,1.52386833,0.04511263,1.02651569,0.80171286,1.53818274,0.22276216,0.00000000
0.30315158,4.56887135,0.51384166,1.52142183,0.04520819,1.05531007,0.82520131,1.57477439,0.22098339,0.00000000
0.30915458,4.62908037,0.50996842,1.52147901,0.04513687,1.08260983,0.84854242,1.60910831,0.21920250,0.00000000
0.31515758,4.68749202,0.50690587,1.52400729,0.04491864,1.10809730,0.87161719,1.64082420,0.21741090,0.00000000
0.32116058,4.74335708,0.50460683,1.52889139,0.04457899,1.13144888,0.89429072,1.66956653,0.21559696,0.00000000
0.32716358,4.79585375,0.50300946,1.53593451,0.04414843,1.15234165,0.91641261,1.69499229,0.21374681,0.00000000
0.33316658,4.84410657,0.50204015,1.54486230,0.04366177,1.17046083,0.93781807,1.71677931,0.21184516,0.00000000
0.33916958,4.88720826,0.50161631,1.55532908,0.04315735,1.18550758,0.95832969,1.73463455,0.20987616,0.00000000
0.34517259,4.92424395,0.50164903,1.56692645,0.04267612,1.19720711,0.97775984,1.74830227,0.20782435,0.00000000
0.35117559,4.95431659,0.50204546,1.57919376,0.04226059,1.20531651,0.99591375,1.75757148,0.20567538,0.00000000
0.35717859,4.97657254,0.50271088,1.59163027,0.04195372,1.20963220,1.01259292,1.76228249,0.20341684,0.00000000
0.36318159,4.99022643,0.50355042,1.60370847,0.04179776,1.20999653,1.02759906,1.76233217,0.20103877,0.00000000
0.36918459,4.99458409,0.50447033,1.61488829,0.04183304,1.20630325,1.04073808,1.75767758,0.19853411,0.00000000
0.37518759,4.98906273,0.50537893,1.62463151,0.04209672,1.19850173,1.05182428,1.74833796,0.19589894,0.00000000
0.38119060,4.97320746,0.50618718,1.63241608,0.04262161,1.18659956,1.06068429,1.73439475,0.19313248,0.00000000
0.38719360,4.94670355,0.50680899,1.63774965,0.04343495,1.17066356,1.06716090,1.71598966,0.19023694,0.00000000
0.39319660,4.90938380,0.50716118,1.64018206,0.04455735,1.15081896,1.07111633,1.69332085,0.18721715,0.00000000
0.39919960,4.86123083,0.50716338,1.63931613,0.04600174,1.12724695,1.07243508,1.66663730,0.18408007,0.00000000
0.40520260,4.80237430,0.50673775,1.63481659,0.04777258,1.10018056,1.07102615,1.63623160,0.18083415,0.00000000
0.41120560,4.73308313,0.50580868,1.62641670,0.04986510,1.06989901,1.06682457,1.60243134,0.17748859,0.00000000
0.41720860,4.65375329,0.50430262,1.61392257,0.05226489,1.03672091,1.05979237,1.56558968,0.17405260,0.00000000
0.42321161,4.56489186,0.50214793,1.59721498,0.05494766,1.00099632,1.04991879,1.52607519,0.17053466,0.00000000
0.42921461,4.46709823,0.49927505,1.57624891,0.05787932,0.96309828,1.03722009,1.48426170,0.16694184,0.00000000
0.43521761,4.36104353,0.49561688,1.55105080,0.06101634,0.92341391,1.02173877,1.44051840,0.16327926,0.00000000
0.44122061,4.24744938,0.49110942,1.52171403,0.06430641,0.88233553,1.00354252,1.39520074,0.15954969,0.00000000
0.44722361,4.12706717,0.48569282,1.48839279,0.06768951,0.84025220,0.98272289,1.34864251,0.15575332,0.00000000
0.45322661,4.00065895,0.47931266,1.45129489,0.07109919,0.79754178,0.95939386,1.30114943,0.15188782,0.00000000
0.45922961,3.86898089,0.47192155,1.41067388,0.07446418,0.75456405,0.93369038,1.25299455,0.14794855,0.00000000
0.46523262,3.73277009,0.46348099,1.36682093,0.07771028,0.71165486,0.90576690,1.20441561,0.14392902,0.00000000
0.47123562,3.59273526,0.45396330,1.32005690,0.08076241,0.66912165,0.87579608,1.15561437,0.13982158,0.00000000
0.47723862,3.44955145,0.44335367,1.27072486,0.08354678,0.62724023,0.84396745,1.10675796,0.13561824,0.00000000
0.48324162,3.30385888,0.43165207,1.21918337,0.08599314,0.58625304,0.81048626,1.05798201,0.13131165,0.00000000
0.48924462,3.15626544,0.41887508,1.16580070,0.08803695,0.54636864,0.77557227,1.00939522,0.12689617,0.00000000
0.49524762,3.00735222,0.40505722,1.11094996,0.08962150,0.50776240,0.73945848,0.96108519,0.12236896,0.00000000
0.50125063,2.85768138,0.39025206,1.05500524,0.09069970,0.47057829,0.70238981,0.91312492,0.11773100,0.00000000
0.50725363,2.70780544,0.37453258,0.99833861,0.09123569,0.43493137,0.66462150,0.86557966,0.11298807,0.00000000
0.51325663,2.55827683,0.35799112,0.94131788,0.09120602,0.40091102,0.62641730,0.81851355,0.10815160,0.00000000
0.51925963,2.40965698,0.34073852,0.88430482,0.09060043,0.36858445,0.58804732,0.77199578,0.10323924,0.00000000
0.52526263,2.26252396,0.32290273,0.82765391,0.08942218,0.33800043,0.54978568,0.72610573,0.09827531,0.00000000
0.53126563,2.11747799,0.30462673,0.77171112,0.08768791,0.30919291,0.51190773,0.68093695,0.09329100,0.00000000
0.53726863,1.97514434,0.28606590,0.71681290,0.08542707,0.28218451,0.47468718,0.63659969,0.08832423,0.00000000
0.54327164,1.83617341,0.26738506,0.66328502,0.08268084,0.25698962,0.43839302,0.59322192,0.08341935,0.00000000
0.54927464,1.70123789,0.24875499,0.61144144,0.07950081,0.23361700,0.40328642,0.55094893,0.07862658,0.00000000
0.55527764,1.57102734,0.23034904,0.56158300,0.07594723,0.21207200,0.36961772,0.50994137,0.07400123,0.00000000
0.56128064,1.44624042,0.21233948,0.51399617,0.07208709,0.19235807,0.33762363,0.47037226,0.06960274,0.00000000
0.56728364,1.32757549,0.19489422,0.46895182,0.06799203,0.17447789,0.30752465,0.43242295,0.06549361,0.00000000
0.57328664,1.21572011,0.17817365,0.42670415,0.06373626,0.15843387,0.27952302,0.39627835,0.06173814,0.00000000
0.57928964,1.11134014,0.16232803,0.38748995,0.05939441,0.14422825,0.25380103,0.36212194,0.05840122,0.00000000
0.58529265,1.01506914,0.14749529,0.35152819,0.05503962,0.13186276,0.23051982,0.33013056,0.05554698,0.00000000
0.59129565,0.92749845,0.13379941,0.31902008,0.05074171,0.12133791,0.20981867,0.30046955,0.05323750,0.00000000
0.59729865,0.84916869,0.12134948,0.29014962,0.04656567,0.11265200,0.19181472,0.27328820,0.05153151,0.00000000
0.60330165,0.78056260,0.11023920,0.26508460,0.04257040,0.10579989,0.17660299,0.24871599,0.05048315,0.00000000
0.60930465,0.72209976,0.10054705,0.24397804,0.03880773,0.10077158,0.16425667,0.22685943,0.05014079,0.00000000
0.61530765,0.67413283,0.09233678,0.22696988,0.03532183,0.09755069,0.15482751,0.20779983,0.05054593,0.00000000
0.62131066,0.63694534,0.08565837,0.21418882,0.03214881,0.09611283,0.14834623,0.19159181,0.05173215,0.00000000
0.62731366,0.61075076,0.08054916,0.20575408,0.02931672,0.09642398,0.14482277,0.17826268,0.05372427,0.00000000
0.63331666,0.59569244,0.07703514,0.20177686,0.02684565,0.09843890,0.14424636,0.16781242,0.05653745,0.00000000
0.63931966,0.59184400,0.07513216,0.20236133,0.02474819,0.10209971,0.14658529,0.16021433,0.06017662,0.00000000
0.64532266,0.59920993,0.07484709,0.20760481,0.02302994,0.10733452,0.15178637,0.15541607,0.06463587,0.00000000
0.65132566,0.61772586,0.07617876,0.21759712,0.02169014,0.11405642,0.15977413,0.15334113,0.06989809,0.00000000
0.65732866,0.64725841,0.07911846,0.23241881,0.02072240,0.12216276,0.17044971,0.15389040,0.07593480,0.00000000
0.66333167,0.68760423,0.08365028,0.25213818,0.02011549,0.13153483,0.18368978,0.15694399,0.08270607,0.00000000
0.66933467,0.73848830,0.08975083,0.27680720,0.01985398,0.14203799,0.19934527,0.16236300,0.09016079,0.00000000
0.67533767,0.79956144,0.09738878,0.30645620,0.01991905,0.15352239,0.21724048,0.16999133,0.09823698,0.00000000
0.68134067,0.87039720,0.10652385,0.34108759,0.02028905,0.16582418,0.23717245,0.17965740,0.10686245,0.00000000
0.68734367,0.95048844,0.11710560,0.38066875,0.02094013,0.17876744,0.25891095,0.19117589,0.11595563,0.00000000
0.69334667,1.03924384,0.12907196,0.42512442,0.02184671,0.19216657,0.28219923,0.20434939,0.12542655,0.00000000
0.69934967,1.13598491,0.14234765,0.47432890,0.02298193,0.20582936,0.30675565,0.21897007,0.13517815,0.00000000
0.70535268,1.23994388,0.15684253,0.52809852,0.02431803,0.21956054,0.33227636,0.23482139,0.14510761,0.00000000
0.71135568,1.35026296,0.17245019,0.58618481,0.02582660,0.23316564,0.35843907,0.25167983,0.15510790,0.00000000
0.71735868,1.46599554,0.18904674,0.64826885,0.02747891,0.24645527,0.38490792,0.26931679,0.16506948,0.00000000
0.72336168,1.58610969,0.20649004,0.71395731,0.02924610,0.25924942,0.41133934,0.28750057,0.17488200,0.00000000
0.72936468,1.70949439,0.22461945,0.78278051,0.03109937,0.27138178,0.43738884,0.30599855,0.18443611,0.00000000
0.73536768,1.83496872,0.24325627,0.85419306,0.03301023,0.28270377,0.46271846,0.32457945,0.19362522,0.00000000
0.74137069,1.96129420,0.26220493,0.92757717,0.03495062,0.29308825,0.48700462,0.34301582,0.20234733,0.00000000
0.74737369,2.08719027,0.28125499,1.00224900,0.03689318,0.30243257,0.50994616,0.36108662,0.21050675,0.00000000
0.75337669,2.21135275,0.30018399,1.07746803,0.03881141,0.31066094,0.53127202,0.37857982,0.21801571,0.00000000
0.75937969,2.33247501,0.31876118,1.15244932,0.04067990,0.31772592,0.55074848,0.39529518,0.22479599,0.00000000
0.76538269,2.44927127,0.33675194,1.22637849,0.04247455,0.32360898,0.56818536,0.41104683,0.23078028,0.00000000
0.77138569,2.56050152,0.35392302,1.29842899,0.04417281,0.32832007,0.58344105,0.42566588,0.23591353,0.00000000
0.77738869,2.66499716,0.37004825,1.36778113,0.04575390,0.33189623,0.59642594,0.43900284,0.24015401,0.00000000
0.78339170,2.76168665,0.38491466,1.43364211,0.04719902,0.33439921,0.60710425,0.45092974,0.24347432,0.00000000
0.78939470,2.84961998,0.39832874,1.49526643,0.04849158,0.33591236,0.61549392,0.46134207,0.24586204,0.00000000
0.79539770,2.92799130,0.41012266,1.55197571,0.04961736,0.33653675,0.62166472,0.47016022,0.24732030,0.00000000
0.80140070,2.99615844,0.42016020,1.60317716,0.05056466,0.33638680,0.62573448,0.47733060,0.24786798,0.00000000
0.80740370,3.05365871,0.42834210,1.64837980,0.05132446,0.33558561,0.62786375,0.48282625,0.24753969,0.00000000
0.81340670,3.10022012,0.43461060,1.68720771,0.05189048,0.33426019,0.62824898,0.48664697,0.24638547,0.00000000
0.81940970,3.13576740,0.43895301,1.71940976,0.05225924,0.33253680,0.62711466,0.48881899,0.24447015,0.00000000
0.82541271,3.16042264,0.44140407,1.74486512,0.05243008,0.33053663,0.62470468,0.48939408,0.24187242,0.00000000
0.83141571,3.17450013,0.44204701,1.76358456,0.05240512,0.32837195,0.62127342,0.48844821,0.23868360,0.00000000
0.83741871,3.17849582,0.44101318,1.77570716,0.05218922,0.32614303,0.61707681,0.48607978,0.23500610,0.00000000
0.84342171,3.17307153,0.43848022,1.78149283,0.05178986,0.32393577,0.61236397,0.48240739,0.23095167,0.00000000
0.84942471,3.15903459,0.43466882,1.78131078,0.05121705,0.32182022,0.60736964,0.47756738,0.22663933,0.00000000
0.85542771,3.13731368,0.42983812,1.77562458,0.05048311,0.31985006,0.60230774,0.47171091,0.22219320,0.00000000
0.86143072,3.10893177,0.42427986,1.76497440,0.04960251,0.31806286,0.59736634,0.46500104,0.21774018,0.00000000
0.86743372,3.07497724,0.41831149,1.74995743,0.04859162,0.31648124,0.59270421,0.45760950,0.21340753,0.00000000
0.87343672,3.03657417,0.41226829,1.73120705,0.04746844,0.31511473,0.58844893,0.44971346,0.20932047,0.00000000
0.87943972,2.99485297,0.40649496,1.70937193,0.04625231,0.31396216,0.58469670,0.44149232,0.20559979,0.00000000
0.88544272,2.95092225,0.40133661,1.68509578,0.04496359,0.31301456,0.58151358,0.43312447,0.20235964,0.00000000
0.89144572,2.90584284,0.39712969,1.65899853,0.04362324,0.31225814,0.57893811,0.42478427,0.19970533,0.00000000
0.89744872,2.86060467,0.39419275,1.63165969,0.04225244,0.31167751,0.57698504,0.41663906,0.19773140,0.00000000
0.90345173,2.81610711,0.39281764,1.60360441,0.04087217,0.31125857,0.57564983,0.40884642,0.19651986,0.00000000
0.90945473,2.77314300,0.39326098,1.57529254,0.03950277,0.31099122,0.57491366,0.40155165,0.19613863,0.00000000
0.91545773,2.73238672,0.39573640,1.54711101,0.03816344,0.31087157,0.57474862,0.39488540,0.19664020,0.00000000
0.92146073,2.69438616,0.40040757,1.51936948,0.03687182,0.31090355,0.57512269,0.38896165,0.19806049,0.00000000
0.92746373,2.65955844,0.40738223,1.49229919,0.03564357,0.31109992,0.57600431,0.38387589,0.20041793,0.00000000
0.93346673,2.62818926,0.41670744,1.46605481,0.03449193,0.31148249,0.57736617,0.37970358,0.20371277,0.00000000
0.93946973,2.60043538,0.42836613,1.44071879,0.03342742,0.31208162,0.57918809,0.37649895,0.20792653,0.00000000
0.94547274,2.57632985,0.44227507,1.41630803,0.03245757,0.31293509,0.58145884,0.37429409,0.21302178,0.00000000
0.95147574,2.55578977,0.45828451,1.39278220,0.03158674,0.31408622,0.58417677,0.37309839,0.21894206,0.00000000
0.95747874,2.53862582,0.47617938,1.37005324,0.03081604,0.31558150,0.58734928,0.37289833,0.22561211,0.00000000
0.96348174,2.52455359,0.49568234,1.34799578,0.03014339,0.31746775,0.59099122,0.37365772,0.23293844,0.00000000
0.96948474,2.51320602,0.51645849,1.32645773,0.02956370,0.31978903,0.59512226,0.37531829,0.24081017,0.00000000
0.97548774,2.50414687,0.53812190,1.30527084,0.02906909,0.32258336,0.59976347,0.37780074,0.24910028,0.00000000
0.98149075,2.49688491,0.56024379,1.28426090,0.02864933,0.32587951,0.60493337,0.38100624,0.25766738,0.00000000
0.98749375,2.49088851,0.58236227,1.26325711,0.02829227,0.32969390,0.61064359,0.38481833,0.26635772,0.00000000
0.99349675,2.48560051,0.60399337,1.24210064,0.02798443,0.33402791,0.61689448,0.38910528,0.27500789,0.00000000
0.99949975,2.48045313,0.62464330,1.22065196,0.02771154,0.33886560,0.62367094,0.39372278,0.28344775,0.00000000
1.00550275,2.47488273,0.64382129,1.19879712,0.02745919,0.34417209,0.63093878,0.39851701,0.29150394,0.00000000
1.01150575,2.46834411,0.66105296,1.17645259,0.02721344,0.34989251,0.63864164,0.40332796,0.29900363,0.00000000
1.01750875,2.46032423,0.67589358,1.15356895,0.02696133,0.35595182,0.64669899,0.40799289,0.30577850,0.00000000
1.02351176,2.45035508,0.68794086,1.13013329,0.02669146,0.36225536,0.65500500,0.41234998,0.31166899,0.00000000
1.02951476,2.43802538,0.69684680,1.10617032,0.02639432,0.36869014,0.66342876,0.41624186,0.31652837,0.00000000
1.03551776,2.42299097,0.70232810,1.08174250,0.02606264,0.37512695,0.67181553,0.41951911,0.32022680,0.00000000
1.04152076,2.40498367,0.70417481,1.05694904,0.02569157,0.38142314,0.67998934,0.42204356,0.32265501,0.00000000
1.04752376,2.38381840,0.70225685,1.03192407,0.02527878,0.38742603,0.68775658,0.42369127,0.32372755,0.00000000
1.05352676,2.35939837,0.69652800,1.00683408,0.02482433,0.39297676,0.69491073,0.42435512,0.32338539,0.00000000
1.05952976,2.33171842,0.68702738,0.98187474,0.02433060,0.39791461,0.70123792,0.42394707,0.32159790,0.00000000
1.06553277,2.30086631,0.67387820,0.95726727,0.02380200,0.40208147,0.70652312,0.42239978,0.31836389,0.00000000
1.07153577,2.26702210,0.65728392,0.93325449,0.02324463,0.40532647,0.71055687,0.41966789,0.31371190,0.00000000
1.07753877,2.23045556,0.63752183,0.91009676,0.02266594,0.40751047,0.71314208,0.41572867,0.30769948,0.00000000
1.08354177,2.19152189,0.61493448,0.88806773,0.02207430,0.40851041,0.71410092,0.41058224,0.30041177,0.00000000
1.08954477,2.15065574,0.58991920,0.86745013,0.02147859,0.40822324,0.71328128,0.40425120,0.29195908,0.00000000
1.09554777,2.10836367,0.56291611,0.84853169,0.02088783,0.40656938,0.71056274,0.39677997,0.28247395,0.00000000
1.10155078,2.06521534,0.53439517,0.83160094,0.02031078,0.40349553,0.70586168,0.38823356,0.27210747,0.00000000
1.10755378,2.02183347,0.50484273,0.81694325,0.01975570,0.39897685,0.69913544,0.37869604,0.26102528,0.00000000
1.11355678,1.97888268,0.47474805,0.80483673,0.01923002,0.39301822,0.69038524,0.36826873,0.24940323,0.00000000
1.11955978,1.93705747,0.44459041,0.79554826,0.01874022,0.38565477,0.67965776,0.35706803,0.23742296,0.00000000
1.12556278,1.89706945,0.41482705,0.78932931,0.01829166,0.37695143,0.66704543,0.34522312,0.22526753,0.00000000
1.13156578,1.85963386,0.38588249,0.78641181,0.01788860,0.36700165,0.65268508,0.33287343,0.21311723,0.00000000
1.13756878,1.82545576,0.35813953,0.78700380,0.01753410,0.35592530,0.63675533,0.32016597,0.20114582,0.00000000
1.14357179,1.79521587,0.33193202,0.79128503,0.01723015,0.34386567,0.61947251,0.30725261,0.18951706,0.00000000
1.14957479,1.76955648,0.30753970,0.79940260,0.01697774,0.33098590,0.60108543,0.29428730,0.17838196,0.00000000
1.15557779,1.74906764,0.28518508,0.81146652,0.01677696,0.31746465,0.58186901,0.28142329,0.16787641,0.00000000
1.16158079,1.73427384,0.26503235,0.82754560,0.01662718,0.30349148,0.56211715,0.26881038,0.15811963,0.00000000
1.16758379,1.72562171,0.24718813,0.84766360,0.01652717,0.28926174,0.54213499,0.25659234,0.14921303,0.00000000
1.17358679,1.72346892,0.23170405,0.87179593,0.01647530,0.27497147,0.52223085,0.24490444,0.14123975,0.00000000
1.17958979,1.72807472,0.21858072,0.89986698,0.01646973,0.26081215,0.50270816,0.23387117,0.13426468,0.00000000
1.18559280,1.73959236,0.20777297,0.93174840,0.01650854,0.24696582,0.48385763,0.22360428,0.12833497,0.00000000
1.19159580,1.75806367,0.19919605,0.96725818,0.01658995,0.23360040,0.46594998,0.21420115,0.12348085,0.00000000
1.19759880,1.78341602,0.19273233,1.00616090,0.01671250,0.22086559,0.44922933,0.20574341,0.11971679,0.00000000
1.20360180,1.81546171,0.18823848,1.04816900,0.01687523,0.20888943,0.43390760,0.19829611,0.11704287,0.00000000
1.20960480,1.85389973,0.18555246,1.09294509,0.01707787,0.19777551,0.42015999,0.19190718,0.11544622,0.00000000
1.21560780,1.89831996,0.18450046,1.14010517,0.01732098,0.18760111,0.40812162,0.18660743,0.11490253,0.00000000
1.22161081,1.94820945,0.18490321,1.18922273,0.01760619,0.17841613,0.39788537,0.18241086,0.11537752,0.00000000
1.22761381,2.00296058,0.18658169,1.23983346,0.01793629,0.17024294,0.38950103,0.17931547,0.11682838,0.00000000
1.23361681,2.06188086,0.18936195,1.29144051,0.01831537,0.16307711,0.38297551,0.17730437,0.11920500,0.00000000
1.23961981,2.12420394,0.19307908,1.34351999,0.01874896,0.15688890,0.37827424,0.17634726,0.12245114,0.00000000
1.24562281,2.18910162,0.19758011,1.39552673,0.01924401,0.15162554,0.37532344,0.17640211,0.12650542,0.00000000
1.25162581,2.25569643,0.20272598,1.44690007,0.01980898,0.14721407,0.37401333,0.17741707,0.13130213,0.00000000
1.25762881,2.32307480,0.20839255,1.49706977,0.02045369,0.14356481,0.37420196,0.17933244,0.13677195,0.00000000
1.26363182,2.39030038,0.21447075,1.54546187,0.02118925,0.14057505,0.37571967,0.18208274,0.14284257,0.00000000
1.26963482,2.45642763,0.22086593,1.59150484,0.02202781,0.13813309,0.37837394,0.18559870,0.14943925,0.00000000
1.27563782,2.52051560,0.22749669,1.63463582,0.02298228,0.13612232,0.38195451,0.18980914,0.15648531,0.00000000
1.28164082,2.58164183,0.23429318,1.67430738,0.02406598,0.13442523,0.38623874,0.19464270,0.16390270,0.00000000
1.28764382,2.63891651,0.24119514,1.70999468,0.02529216,0.13292722,0.39099703,0.20002939,0.17161261,0.00000000
