energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.13656828,1.44618728,0.00282892,0.15826013,0.27910394,0.93633900,0.00380575,0.23686886,0.27712421,0.17667111
-3.13056528,1.40315968,0.00323937,0.14509743,0.25548549,0.92806157,0.00395702,0.22579952,0.25572249,0.16395969
-3.12456228,1.37684341,0.00369438,0.13378734,0.23542627,0.93043955,0.00415620,0.21765402,0.23718501,0.15321708
-3.11855928,1.36692096,0.00419291,0.12429323,0.21879482,0.94326297,0.00440295,0.21235122,0.22149648,0.14444579
-3.11255628,1.37274172,0.00473285,0.11654660,0.20540516,0.96609722,0.00469575,0.20975745,0.20858601,0.13761088
-3.10655328,1.39334208,0.00531085,0.11045112,0.19502573,0.99829243,0.00503190,0.20969126,0.19833291,0.13264295
-3.10055028,1.42747098,0.00592234,0.10588677,0.18738839,1.03899730,0.00540747,0.21192871,0.19057315,0.12944156
-3.09454727,1.47362076,0.00656148,0.10271420,0.18219716,1.08717729,0.00581734,0.21620926,0.18510620,0.12787912
-3.08854427,1.53006298,0.00722119,0.10077901,0.17913673,1.14163741,0.00625525,0.22224202,0.18170226,0.12780499
-3.08254127,1.59488921,0.00789321,0.09991606,0.17788045,1.20104923,0.00671391,0.22971259,0.18010948,0.12904994
-3.07653827,1.66605618,0.00856829,0.09995365,0.17809801,1.26398202,0.00718512,0.23829016,0.18006135,0.13143079
-3.07053527,1.74143478,0.00923627,0.10071761,0.17946239,1.32893747,0.00765996,0.24763501,0.18128386,0.13475519
-3.06453227,1.81886202,0.00988640,0.10203522,0.18165641,1.39438727,0.00812896,0.25740621,0.18350246,0.13882653
-3.05852926,1.89619482,0.01050753,0.10373887,0.18437858,1.45881271,0.00858240,0.26726942,0.18644868,0.14344881
-3.05252626,1.97136425,0.01108848,0.10566951,0.18734836,1.52074511,0.00901050,0.27690454,0.18986629,0.14843146
-3.04652326,2.04242868,0.01161830,0.10767975,0.19031071,1.57880578,0.00940374,0.28601322,0.19351687,0.15359394
-3.04052026,2.10762391,0.01208665,0.10963657,0.19303989,1.63174411,0.00975311,0.29432568,0.19718471,0.15876997
-3.03451726,2.16540863,0.01248408,0.11142368,0.19534249,1.67847225,0.01005040,0.30160700,0.20068089,0.16381137
-3.02851426,2.21450320,0.01280240,0.11294324,0.19705956,1.71809488,0.01028846,0.30766224,0.20384644,0.16859124
-3.02251126,2.25392017,0.01303490,0.11411719,0.19806789,1.74993278,0.01046136,0.31234050,0.20655451,0.17300640
-3.01650825,2.28298495,0.01317662,0.11488784,0.19828032,1.77353897,0.01056467,0.31553754,0.20871150,0.17697903
-3.01050525,2.30134564,0.01322448,0.11521796,0.19764512,1.78870643,0.01059552,0.31719687,0.21025705,0.18045733
-3.00450225,2.30897121,0.01317745,0.11509021,0.19614444,1.79546709,0.01055269,0.31730927,0.21116295,0.18341520
-2.99849925,2.30613807,0.01303652,0.11450588,0.19379187,1.79408167,0.01043669,0.31591067,0.21143100,0.18585091
-2.99249625,2.29340522,0.01280469,0.11348324,0.19062914,1.78502096,0.01024965,0.31307846,0.21108978,0.18778485
-2.98649325,2.27157921,0.01248689,0.11205517,0.18672226,1.76893906,0.00999527,0.30892641,0.21019074,0.18925635
-2.98049025,2.24167016,0.01208975,0.11026660,0.18215695,1.74663989,0.00967869,0.30359844,0.20880342,0.19031976
-2.97448724,2.20484112,0.01162142,0.10817149,0.17703383,1.71903845,0.00930624,0.29726135,0.20701029,0.19104003
-2.96848424,2.16235293,0.01109125,0.10582970,0.17146329,1.68711875,0.00888529,0.29009706,0.20490128,0.19148789
-2.96248124,2.11550737,0.01050950,0.10330387,0.16556052,1.65189030,0.00842393,0.28229458,0.20256831,0.19173497
-2.95647824,2.06559114,0.00988704,0.10065634,0.15944060,1.61434542,0.00793076,0.27404209,0.20010003,0.19184902
-2.95047524,2.01382361,0.00923494,0.09794630,0.15321407,1.57541934,0.00741458,0.26551953,0.19757715,0.19188969
-2.94447224,1.96131057,0.00856422,0.09522743,0.14698309,1.53595509,0.00688416,0.25689204,0.19506833,0.19190476
-2.93846923,1.90900637,0.00788553,0.09254582,0.14083826,1.49667482,0.00634800,0.24830445,0.19262707,0.19192742
-2.93246623,1.85768591,0.00720887,0.08993861,0.13485627,1.45815877,0.00581410,0.23987714,0.19028962,0.19197448
-2.92646323,1.80792775,0.00654335,0.08743308,0.12909845,1.42083288,0.00528980,0.23170339,0.18807401,0.19204567
-2.92046023,1.76010884,0.00589708,0.08504647,0.12361023,1.38496536,0.00478168,0.22384826,0.18598024,0.19212422
-2.91445723,1.71441062,0.00527698,0.08278630,0.11842147,1.35067210,0.00429539,0.21634899,0.18399162,0.19217849
-2.90845423,1.67083597,0.00468873,0.08065131,0.11354760,1.31793041,0.00383568,0.20921683,0.18207712,0.19216470
-2.90245123,1.62923545,0.00413679,0.07863287,0.10899153,1.28659997,0.00340635,0.20244013,0.18019462,0.19203052
-2.89644822,1.58934129,0.00362432,0.07671674,0.10474606,1.25644973,0.00301028,0.19598848,0.17829482,0.19171941
-2.89044522,1.55080684,0.00315337,0.07488514,0.10079683,1.22718890,0.00264952,0.18981758,0.17632567,0.19117537
-2.88444222,1.51324911,0.00272488,0.07311898,0.09712543,1.19850045,0.00232531,0.18387454,0.17423694,0.19034788
-2.87843922,1.47629204,0.00233883,0.07140010,0.09371272,1.17007489,0.00203827,0.17810339,0.17198478,0.18919673
-2.87243622,1.43960800,0.00199438,0.06971339,0.09054190,1.14164275,0.00178845,0.17245033,0.16953591,0.18769646
-2.86643322,1.40295525,0.00169003,0.06804878,0.08760152,1.11300371,0.00157545,0.16686863,0.16687128,0.18584018
-2.86043022,1.36620950,0.00142372,0.06640282,0.08488796,1.08405120,0.00139859,0.16132277,0.16398899,0.18364246
-2.85442721,1.32938791,0.00119302,0.06477998,0.08240748,1.05479092,0.00125695,0.15579177,0.16090626,0.18114122
-2.84842421,1.29266440,0.00099522,0.06319343,0.08017763,1.02535261,0.00114951,0.15027146,0.15766032,0.17839844
-2.84242121,1.25637569,0.00082750,0.06166537,0.07822802,0.99599459,0.00107521,0.14477567,0.15430829,0.17549955
-2.83641821,1.22101781,0.00068697,0.06022685,0.07660037,0.96710082,0.00103303,0.13933638,0.15092591,0.17255169
-2.83041521,1.18723344,0.00057083,0.05891716,0.07534789,0.93917088,0.00102198,0.13400271,0.14760519,0.16968068
-2.82441221,1.15579085,0.00047635,0.05778272,0.07453392,0.91280333,0.00104117,0.12883906,0.14445120,0.16702697
-2.81840920,1.12755542,0.00040102,0.05687558,0.07423002,0.88867356,0.00108980,0.12392233,0.14157798,0.16474065
-2.81240620,1.10345538,0.00034249,0.05625166,0.07451342,0.86750697,0.00116709,0.11933852,0.13910390,0.16297574
-2.80640320,1.08444313,0.00029867,0.05596863,0.07546411,0.85004900,0.00127229,0.11517884,0.13714661,0.16188413
-2.80040020,1.07145426,0.00026767,0.05608374,0.07716145,0.83703334,0.00140461,0.11153556,0.13581780,0.16160917
-2.79439720,1.06536584,0.00024786,0.05665149,0.07968069,0.82914971,0.00156316,0.10849780,0.13521802,0.16227945
-2.78839420,1.06695597,0.00023782,0.05772135,0.08308933,0.82701276,0.00174689,0.10614742,0.13543186,0.16400288
-2.78239120,1.07686644,0.00023633,0.05933563,0.08744354,0.83113333,0.00195448,0.10455526,0.13652354,0.16686138
-2.77638819,1.09556991,0.00024238,0.06152750,0.09278484,0.84189340,0.00218435,0.10377785,0.13853332,0.17090645
-2.77038519,1.12334332,0.00025511,0.06431931,0.09913710,0.85952581,0.00243454,0.10385476,0.14147470,0.17615573
-2.76438219,1.16024857,0.00027385,0.06772133,0.10650411,0.88409959,0.00270269,0.10480665,0.14533265,0.18259088
-2.75837919,1.20612148,0.00029805,0.07173079,0.11486778,0.91551163,0.00298604,0.10663419,0.15006299,0.19015667
-2.75237619,1.26056962,0.00032729,0.07633148,0.12418712,0.95348514,0.00328137,0.10931785,0.15559276,0.19876157
-2.74637319,1.32297936,0.00036131,0.08149384,0.13439818,0.99757499,0.00358507,0.11281857,0.16182191,0.20827974
-2.74037019,1.39253205,0.00039998,0.08717555,0.14541493,1.04717997,0.00389316,0.11707931,0.16862592,0.21855436
-2.73436718,1.46822891,0.00044331,0.09332263,0.15713112,1.10156150,0.00420134,0.12202747,0.17585943,0.22940225
-2.72836418,1.54892395,0.00049150,0.09987103,0.16942332,1.15986827,0.00450510,0.12757806,0.18336079,0.24061956
-2.72236118,1.63336364,0.00054493,0.10674867,0.18215474,1.22116588,0.00479982,0.13363750,0.19095717,0.25198838
-2.71635818,1.72023206,0.00060423,0.11387786,0.19518014,1.28447038,0.00508087,0.14010797,0.19847020,0.26328394
-2.71035518,1.80819974,0.00067029,0.12117799,0.20835135,1.34878446,0.00534378,0.14689209,0.20572179,0.27428217
-2.70435218,1.89597424,0.00074433,0.12856842,0.22152339,1.41313483,0.00558437,0.15389776,0.21253995,0.28476730
-2.69834917,1.98235032,0.00082790,0.13597144,0.23456092,1.47660920,0.00579886,0.16104298,0.21876437,0.29453915
-2.69234617,2.06625771,0.00092300,0.14331514,0.24734461,1.53839130,0.00598404,0.16826036,0.22425153,0.30341980
-2.68634317,2.14680408,0.00103206,0.15053616,0.25977733,1.59779240,0.00613739,0.17550126,0.22887906,0.31125944
-2.68034017,2.22331131,0.00115800,0.15758202,0.27178966,1.65427787,0.00625714,0.18273913,0.23254928,0.31794099
-2.67433717,2.29534332,0.00130424,0.16441309,0.28334445,1.70748736,0.00634242,0.18997205,0.23519176,0.32338349
-2.66833417,2.36272366,0.00147475,0.17100398,0.29444014,1.75724778,0.00639323,0.19722418,0.23676477,0.32754393
-2.66233117,2.42554217,0.00167400,0.17734433,0.30511262,1.80357808,0.00641054,0.20454607,0.23725559,0.33041763
-2.65632816,2.48414964,0.00190693,0.18343883,0.31543529,1.84668558,0.00639622,0.21201363,0.23667980,0.33203703
-2.65032516,2.53914075,0.00217892,0.18930666,0.32551736,1.88695374,0.00635302,0.21972589,0.23507945,0.33246907
-2.64432216,2.59132549,0.00249572,0.19498010,0.33550024,1.92492178,0.00628451,0.22780138,0.23252042,0.33181128
-2.63831916,2.64169009,0.00286327,0.20050254,0.34555203,1.96125685,0.00619498,0.23637333,0.22908895,0.33018674
-2.63231616,2.69134914,0.00328764,0.20592590,0.35586043,1.99671990,0.00608929,0.24558387,0.22488762,0.32773830
-2.62631316,2.74149061,0.00377477,0.21130755,0.36662411,2.03212672,0.00597279,0.25557729,0.22003099,0.32462212
-2.62031016,2.79331645,0.00433034,0.21670687,0.37804311,2.06830583,0.00585112,0.26649277,0.21464103,0.32100112
-2.61430715,2.84798120,0.00495952,0.22218172,0.39030844,2.10605517,0.00573010,0.27845676,0.20884259,0.31703839
-2.60830415,2.90653155,0.00566671,0.22778473,0.40359156,2.14609958,0.00561554,0.29157548,0.20275919,0.31289100
-2.60230115,2.96984972,0.00645534,0.23355991,0.41803417,2.18905110,0.00551312,0.30592774,0.19650904,0.30870447
-2.59629815,3.03860335,0.00732756,0.23953947,0.43373890,2.23537411,0.00542825,0.32155858,0.19020176,0.30460799
-2.59029515,3.11320453,0.00828407,0.24574121,0.45076126,2.28535700,0.00536597,0.33847396,0.18393561,0.30071073
-2.58429215,3.19378001,0.00932383,0.25216654,0.46910355,2.33909191,0.00533080,0.35663691,0.17779548,0.29709922
-2.57828914,3.28015434,0.01044398,0.25879916,0.48871092,2.39646369,0.00532669,0.37596526,0.17185161,0.29383593
-2.57228614,3.37184692,0.01163963,0.26560473,0.50946994,2.45714880,0.00535695,0.39633127,0.16615899,0.29095896
-2.56628314,3.46808356,0.01290382,0.27253125,0.53120990,2.52062446,0.00542423,0.41756319,0.16075756,0.28848285
-2.56028014,3.56782201,0.01422752,0.27951043,0.55370682,2.58618772,0.00553044,0.43944876,0.15567294,0.28640038
-2.55427714,3.66979075,0.01559969,0.28645979,0.57669000,2.65298384,0.00567677,0.46174056,0.15091782,0.28468518
-2.54827414,3.77253924,0.01700743,0.29328559,0.59985103,2.72004266,0.00586369,0.48416308,0.14649379,0.28329499
-2.54227114,3.87449745,0.01843621,0.29988625,0.62285471,2.78632144,0.00609099,0.50642117,0.14239354,0.28217540
-2.53626813,3.97404185,0.01987015,0.30615636,0.64535146,2.85075207,0.00635774,0.52820956,0.13860341,0.28126382
-2.53026513,4.06956489,0.02129239,0.31199084,0.66699060,2.91229050,0.00666238,0.54922299,0.13510602,0.28049357
-2.52426213,4.15954453,0.02268552,0.31728922,0.68743393,2.96996591,0.00700270,0.56916659,0.13188307,0.27979777
-2.51825913,4.24261052,0.02403201,0.32195981,0.70636882,3.02292736,0.00737592,0.58776588,0.12891802,0.27911307
-2.51225613,4.31760424,0.02531471,0.32592348,0.72352025,3.07048533,0.00777873,0.60477611,0.12619875,0.27838291
-2.50625313,4.38362919,0.02651729,0.32911698,0.73866115,3.11214649,0.00820728,0.61999029,0.12371998,0.27756036
-2.50025013,4.44008979,0.02762479,0.33149556,0.75162060,3.14763952,0.00865730,0.63324581,0.12148539,0.27661037
-2.49424712,4.48671668,0.02862393,0.33303484,0.76228938,3.17693116,0.00912411,0.64442911,0.11950949,0.27551155
-2.48824412,4.52357747,0.02950360,0.33373178,0.77062279,3.20023136,0.00960268,0.65347832,0.11781898,0.27425732
-2.48224112,4.55107257,0.03025509,0.33360481,0.77664046,3.21798762,0.01008773,0.66038384,0.11645380,0.27285658
-2.47623812,4.56991676,0.03087235,0.33269308,0.78042337,3.23086871,0.01057380,0.66518674,0.11546760,0.27133389
-2.47023512,4.58110744,0.03135211,0.33105482,0.78210823,3.23973878,0.01105532,0.66797523,0.11492777,0.26972927
-2.46423212,4.58588168,0.03169395,0.32876510,0.78187958,3.24562324,0.01152676,0.66887946,0.11491491,0.26809758
-2.45822911,4.58566420,0.03190021,0.32591293,0.77996012,3.24966810,0.01198269,0.66806476,0.11552184,0.26650768
-2.45222611,4.58200910,0.03197591,0.32259797,0.77659974,3.25309494,0.01241795,0.66572399,0.11685197,0.26504118
-2.44622311,4.57653830,0.03192851,0.31892690,0.77206397,3.25715351,0.01282775,0.66206909,0.11901724,0.26379109
-2.44022011,4.57087944,0.03176766,0.31500981,0.76662232,3.26307436,0.01320779,0.65732259,0.12213555,0.26286014
-2.43421711,4.56660622,0.03150487,0.31095655,0.76053721,3.27202339,0.01355439,0.65170912,0.12632772,0.26235882
-2.42821411,4.56518333,0.03115317,0.30687339,0.75405393,3.28506027,0.01386461,0.64544756,0.13171394,0.26240322
-2.42221111,4.56791833,0.03072676,0.30285986,0.74739207,3.30310230,0.01413632,0.63874409,0.13841001,0.26311248
-2.41620810,4.57592164,0.03024060,0.29900624,0.74073879,3.32689465,0.01436826,0.63178621,0.14652309,0.26460594
-2.41020510,4.59007580,0.02971014,0.29539131,0.73424406,3.35698798,0.01456009,0.62473814,0.15614735,0.26699990
-2.40420210,4.61101434,0.02915090,0.29208077,0.72801801,3.39372357,0.01471240,0.61773746,0.16735945,0.27040408
-2.39819910,4.63911007,0.02857827,0.28912614,0.72213029,3.43722589,0.01482665,0.61089316,0.18021397,0.27491767
-2.39219610,4.67447234,0.02800716,0.28656416,0.71661135,3.48740223,0.01490510,0.60428495,0.19473901,0.28062520
-2.38619310,4.71695220,0.02745185,0.28441666,0.71145535,3.54394872,0.01495073,0.59796365,0.21093197,0.28759224
-2.38019010,4.76615451,0.02692575,0.28269082,0.70662442,3.60636176,0.01496708,0.59195273,0.22875590,0.29586103
-2.37418709,4.82145557,0.02644126,0.28137979,0.70205390,3.67395391,0.01495809,0.58625044,0.24813624,0.30544644
-2.36818409,4.88202509,0.02600960,0.28046365,0.69765827,3.74587332,0.01492791,0.58083274,0.26895857,0.31633218
-2.36218109,4.94685135,0.02564073,0.27991049,0.69333728,3.82112561,0.01488072,0.57565652,0.29106708,0.32846773
-2.35617809,5.01476842,0.02534320,0.27967777,0.68898208,3.89859758,0.01482052,0.57066304,0.31426435,0.34176611
-2.35017509,5.08448481,0.02512404,0.27971374,0.68448098,3.97708180,0.01475099,0.56578154,0.33831226,0.35610277
-2.34417209,5.15461286,0.02498867,0.27995908,0.67972470,4.05530195,0.01467527,0.56093270,0.36293430,0.37131578
-2.33816908,5.22369854,0.02494076,0.28034847,0.67461081,4.13193826,0.01459590,0.55603202,0.38781934,0.38720742
-2.33216608,5.29025158,0.02498218,0.28081241,0.66904742,4.20565314,0.01451466,0.55099300,0.41262680,0.40354741
-2.32616308,5.35277589,0.02511283,0.28127897,0.66295596,4.27511682,0.01443259,0.54573003,0.43699326,0.42007760
-2.32016008,5.40980031,0.02533064,0.28167568,0.65627317,4.33903312,0.01434993,0.54016116,0.46054028,0.43651825
-2.31415708,5.45990984,0.02563147,0.28193146,0.64895225,4.39616529,0.01426621,0.53421055,0.48288345,0.45257561
-2.30815408,5.50177720,0.02600910,0.28197856,0.64096341,4.44536207,0.01418029,0.52781069,0.50364211,0.46795064
-2.30215108,5.53419488,0.02645528,0.28175453,0.63229386,4.48558374,0.01409054,0.52090448,0.52244982,0.48234857
-2.29614807,5.55610704,0.02695985,0.28120414,0.62294735,4.51592805,0.01399496,0.51344710,0.53896485,0.49548888
-2.29014507,5.56664110,0.02751085,0.28028125,0.61294347,4.53565563,0.01389140,0.50540762,0.55288061,0.50711535
-2.28414207,5.56513799,0.02809480,0.27895054,0.60231678,4.54421434,0.01377769,0.49677043,0.56393537,0.51700567
-2.27813907,5.55118043,0.02869698,0.27718901,0.59111587,4.54126184,0.01365193,0.48753649,0.57192105,0.52498033
-2.27213607,5.52461796,0.02930184,0.27498724,0.57940237,4.52668568,0.01351259,0.47772418,0.57669061,0.53091013
-2.26613307,5.48558758,0.02989342,0.27235031,0.56725012,4.50061972,0.01335874,0.46736990,0.57816374,0.53472217
-2.26013007,5.43452878,0.03045584,0.26929828,0.55474424,4.46345613,0.01319020,0.45652831,0.57633056,0.53640390
-2.25412706,5.37219170,0.03097382,0.26586626,0.54198040,4.41585187,0.01300761,0.44527204,0.57125312,0.53600509
-2.24812406,5.29963735,0.03143323,0.26210393,0.52906389,4.35872869,0.01281252,0.43369104,0.56306469,0.53363742
-2.24212106,5.21822881,0.03182157,0.25807458,0.51610884,4.29326592,0.01260745,0.42189128,0.55196673,0.52947196
-2.23611806,5.12961305,0.03212845,0.25385355,0.50323711,4.22088540,0.01239585,0.40999307,0.53822369,0.52373431
-2.23011506,5.03569263,0.03234605,0.24952633,0.49057709,4.14322823,0.01218207,0.39812867,0.52215578,0.51669782
-2.22411206,4.93858776,0.03246937,0.24518602,0.47826222,4.06212329,0.01197123,0.38643953,0.50413008,0.50867497
-2.21810905,4.84058888,0.03249651,0.24093057,0.46642912,3.97954781,0.01176915,0.37507292,0.48455021,0.50000741
-2.21210605,4.74410077,0.03242872,0.23685966,0.45521543,3.89758067,0.01158216,0.36417824,0.46384499,0.49105495
-2.20610305,4.65157970,0.03227043,0.23307147,0.44475724,3.81834947,0.01141697,0.35390292,0.44245667,0.48218398
-2.20010005,4.56546512,0.03202903,0.22965944,0.43518618,3.74397274,0.01128041,0.34438821,0.42082883,0.47375574
-2.19409705,4.48810829,0.03171460,0.22670900,0.42662626,3.67649908,0.01117933,0.33576478,0.39939480,0.46611490
-2.18809405,4.42170010,0.03133952,0.22429475,0.41919041,3.61784522,0.01112033,0.32814846,0.37856669,0.45957895
-2.18209105,4.36820088,0.03091794,0.22247778,0.41297707,3.56973523,0.01110963,0.32163617,0.35872549,0.45442866
-2.17608804,4.32927488,0.03046519,0.22130370,0.40806674,3.53364328,0.01115285,0.31630224,0.34021264,0.45089994
-2.17008504,4.30623221,0.02999721,0.22080105,0.40451880,3.51074243,0.01125490,0.31219528,0.32332314,0.44917751
-2.16408204,4.29998091,0.02952980,0.22098048,0.40236870,3.50186165,0.01141980,0.30933576,0.30830049,0.44939037
-2.15807904,4.31099146,0.02907806,0.22183464,0.40162583,3.50745333,0.01165057,0.30771442,0.29533344,0.45160927
-2.15207604,4.33927566,0.02865576,0.22333871,0.40227201,3.52757307,0.01194916,0.30729158,0.28455465,0.45584623
-2.14607304,4.38438147,0.02827477,0.22545169,0.40426099,3.56187319,0.01231636,0.30799757,0.27604108,0.46205594
-2.14007004,4.44540442,0.02794469,0.22811835,0.40751889,3.60961070,0.01275176,0.30973418,0.26981611,0.47013900
-2.13406703,4.52101591,0.02767244,0.23127172,0.41194575,3.66967014,0.01325372,0.31237715,0.26585302,0.47994678
-2.12806403,4.60950756,0.02746211,0.23483609,0.41741817,3.74060077,0.01381940,0.31577979,0.26407980,0.49128761
-2.12206103,4.70885039,0.02731486,0.23873030,0.42379298,3.82066699,0.01444474,0.31977739,0.26438479,0.50393414
-2.11605803,4.81676657,0.02722897,0.24287130,0.43091184,3.90791031,0.01512453,0.32419259,0.26662309,0.51763138
-2.11005503,4.93081089,0.02720002,0.24717773,0.43860665,4.00022030,0.01585249,0.32884120,0.27062329,0.53210517
-2.10405203,5.04845875,0.02722119,0.25157335,0.44670549,4.09541177,0.01662129,0.33353851,0.27619428,0.54707089
-2.09804902,5.16719679,0.02728362,0.25599024,0.45503881,4.19130471,0.01742274,0.33810567,0.28313193,0.56224178
-2.09204602,5.28461218,0.02737686,0.26037153,0.46344573,4.28580359,0.01824783,0.34237599,0.29122525,0.57733697
-2.08604302,5.39847667,0.02748942,0.26467363,0.47177989,4.37697239,0.01908693,0.34620079,0.30026208,0.59208864
-2.08004002,5.50682159,0.02760925,0.26886775,0.47991479,4.46310188,0.01992987,0.34945457,0.31003387,0.60624838
-2.07403702,5.60800034,0.02772427,0.27294069,0.48774816,4.54276621,0.02076618,0.35203935,0.32033972,0.61959234
-2.06803402,5.70073585,0.02782289,0.27689477,0.49520528,4.61486615,0.02158522,0.35388781,0.33098940,0.63192537
-2.06203102,5.78415068,0.02789447,0.28074709,0.50224086,4.67865718,0.02237640,0.35496525,0.34180555,0.64308392
-2.05602801,5.85777892,0.02792968,0.28452780,0.50883961,4.73376129,0.02312937,0.35527017,0.35262498,0.65293770
-2.05002501,5.92155964,0.02792089,0.28827785,0.51501520,4.78016232,0.02383421,0.35483355,0.36329913,0.66139038
-2.04402201,5.97581252,0.02786233,0.29204595,0.52080793,4.81818535,0.02448166,0.35371669,0.37369407,0.66837922
-2.03801901,6.02119763,0.02775034,0.29588509,0.52628097,4.84846172,0.02506332,0.35200800,0.38368978,0.67387384
-2.03201601,6.05866160,0.02758336,0.29984881,0.53151560,4.87188173,0.02557182,0.34981867,0.39317928,0.67787439
-2.02601301,6.08937337,0.02736197,0.30398716,0.53660556,4.88953789,0.02600101,0.34727748,0.40206751,0.68040911
-2.02001001,6.11465323,0.02708882,0.30834279,0.54165085,4.90266173,0.02634615,0.34452515,0.41027018,0.68153157
-2.01400700,6.13589879,0.02676844,0.31294732,0.54675138,4.91255778,0.02660398,0.34170838,0.41771280,0.68131770
-2.00800400,6.15451182,0.02640711,0.31781805,0.55200073,4.92053800,0.02677283,0.33897380,0.42432990,0.67986265
-2.00200100,6.17182950,0.02601254,0.32295532,0.55748039,4.92785989,0.02685272,0.33646233,0.43006450,0.67727778
-1.99599800,6.18906331,0.02559369,0.32834065,0.56325479,4.93567127,0.02684532,0.33430392,0.43486804,0.67368754
-1.98999500,6.20724819,0.02516038,0.33393571,0.56936728,4.94496402,0.02675393,0.33261312,0.43870047,0.66922656
-1.98399200,6.22720384,0.02472307,0.33968230,0.57583732,4.95653853,0.02658340,0.33148543,0.44153077,0.66403673
-1.97798899,6.24950923,0.02429248,0.34550321,0.58265901,4.97097994,0.02634002,0.33099465,0.44333755,0.65826438
-1.97198599,6.27449080,0.02387930,0.35130413,0.58980081,4.98864651,0.02603130,0.33119130,0.44410991,0.65205749
-1.96598299,6.30222374,0.02349385,0.35697639,0.59720668,5.00966981,0.02566578,0.33210194,0.44384817,0.64556275
-1.95997999,6.33254532,0.02314581,0.36240048,0.60479823,5.03396580,0.02525279,0.33372952,0.44256454,0.63892275
-1.95397699,6.36507871,0.02284392,0.36745014,0.61247798,5.06125535,0.02480211,0.33605447,0.44028366,0.63227293
-1.94797399,6.39926497,0.02259565,0.37199690,0.62013328,5.09109242,0.02432373,0.33903658,0.43704266,0.62573853
-1.94197099,6.43440118,0.02240700,0.37591485,0.62764091,5.12289791,0.02382749,0.34261738,0.43289101,0.61943151
-1.93596798,6.46968217,0.02228227,0.37908528,0.63487183,5.15599705,0.02332280,0.34672288,0.42788987,0.61344746
-1.92996498,6.50424375,0.02222382,0.38140123,0.64169607,5.18965835,0.02281836,0.35126660,0.42211103,0.60786277
-1.92396198,6.53720524,0.02223198,0.38277155,0.64798750,5.22313227,0.02232184,0.35615269,0.41563547,0.60273197
-1.91795898,6.56770981,0.02230491,0.38312428,0.65362815,5.25568798,0.02183971,0.36127901,0.40855161,0.59808563
-1.91195598,6.59496126,0.02243859,0.38240947,0.65851221,5.28664713,0.02137707,0.36654014,0.40095330,0.59392883
-1.90595298,6.61825638,0.02262684,0.38060100,0.66254937,5.31541357,0.02093748,0.37183019,0.39293771,0.59024048
-1.89994997,6.63701250,0.02286141,0.37769766,0.66566761,5.34149874,0.02052299,0.37704554,0.38460316,0.58697358
-1.89394697,6.65079025,0.02313219,0.37372329,0.66781538,5.36454236,0.02013411,0.38208725,0.37604716,0.58405649
-1.88794397,6.65931152,0.02342746,0.36872613,0.66896322,5.38432846,0.01976995,0.38686338,0.36736458,0.58139547
-1.88194097,6.66247324,0.02373421,0.36277753,0.66910490,5.40079720,0.01942839,0.39129113,0.35864621,0.57887823
-1.87593797,6.66035723,0.02403855,0.35596989,0.66825809,5.41405243,0.01910630,0.39529881,0.34997769,0.57637867
-1.86993497,6.65323672,0.02432617,0.34841432,0.66646471,5.42436568,0.01879987,0.39882771,0.34143888,0.57376247
-1.86393197,6.64157963,0.02458283,0.34023787,0.66379103,5.43217650,0.01850495,0.40183379,0.33310363,0.57089351
-1.85792896,6.62604897,0.02479488,0.33158066,0.66032746,5.43808950,0.01821748,0.40428925,0.32503998,0.56764078
-1.85192596,6.60749996,0.02494977,0.32259295,0.65618825,5.44286792,0.01793382,0.40618384,0.31731066,0.56388533
-1.84592296,6.58697386,0.02503656,0.31343232,0.65151099,5.44742375,0.01765126,0.40752598,0.30997379,0.55952721
-1.83991996,6.56568782,0.02504638,0.30426104,0.64645591,5.45280398,0.01736840,0.40834352,0.30308376,0.55449181
-1.83391696,6.54502032,0.02497278,0.29524372,0.64120495,5.46017272,0.01708550,0.40868408,0.29669199,0.54873529
-1.82791396,6.52649159,0.02481206,0.28654514,0.63596065,5.47078904,0.01680487,0.40861496,0.29084765,0.54224894
-1.82191096,6.51173856,0.02456346,0.27832850,0.63094467,5.48598017,0.01653114,0.40822249,0.28559806,0.53506209
-1.81590795,6.50248418,0.02422928,0.27075388,0.62639593,5.50711023,0.01627150,0.40761081,0.28098882,0.52724339
-1.80990495,6.50050108,0.02381479,0.26397688,0.62256840,5.53554466,0.01603580,0.40690005,0.27706347,0.51890055
-1.80390195,6.50757022,0.02332814,0.25814754,0.61972842,5.57261117,0.01583666,0.40622398,0.27386286,0.51017835
-1.79789895,6.52543518,0.02278012,0.25340930,0.61815154,5.61955786,0.01568944,0.40572704,0.27142407,0.50125510
-1.79189595,6.55575362,0.02218375,0.24989804,0.61811893,5.67751015,0.01561210,0.40556108,0.26977913,0.49233785
-1.78589295,6.60004741,0.02155391,0.24774110,0.61991337,5.74742782,0.01562499,0.40588160,0.26895340,0.48365637
-1.77988994,6.65965343,0.02090681,0.24705624,0.62381484,5.83006416,0.01575058,0.40684394,0.26896409,0.47545646
-1.77388694,6.73567718,0.02025946,0.24795051,0.63009575,5.92592903,0.01601301,0.40859935,0.26981873,0.46799278
