energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,V_p_up,V_p_down,V_d_up,V_d_down
-4.04902451,2.22006622,-2.22006624,0.00071317,-0.00071317,0.28495551,-0.28495552,0.27253431,-0.27253431,1.38672924,-1.38672925,0.71165918,-0.71165919,0.00000000,-0.00000000,0.30054744,-0.30054744,0.23145013,-0.23145013
-4.04302151,2.19377479,-2.19377481,0.00064115,-0.00064115,0.28951678,-0.28951678,0.27490611,-0.27490611,1.36106667,-1.36106667,0.70619288,-0.70619288,0.00000000,-0.00000000,0.29162525,-0.29162525,0.23002452,-0.23002452
-4.03701851,2.17007237,-2.17007238,0.00057688,-0.00057688,0.29436939,-0.29436940,0.27801118,-0.27801118,1.33601421,-1.33601422,0.70139166,-0.70139167,0.00000000,-0.00000000,0.28356999,-0.28356999,0.22916060,-0.22916061
-4.03101551,2.14972754,-2.14972756,0.00052028,-0.00052028,0.29956858,-0.29956859,0.28181514,-0.28181514,1.31223291,-1.31223292,0.69738289,-0.69738290,0.00000000,-0.00000000,0.27644744,-0.27644744,0.22893138,-0.22893138
-4.02501251,2.13353140,-2.13353142,0.00047125,-0.00047125,0.30517710,-0.30517711,0.28627339,-0.28627340,1.29041550,-1.29041551,0.69429704,-0.69429705,0.00000000,-0.00000000,0.27031267,-0.27031267,0.22941329,-0.22941329
-4.01900950,2.12228343,-2.12228346,0.00042974,-0.00042974,0.31126594,-0.31126595,0.29133116,-0.29133116,1.27127288,-1.27127289,0.69226238,-0.69226239,0.00000000,-0.00000000,0.26521064,-0.26521064,0.23068445,-0.23068445
-4.01300650,2.11677618,-2.11677621,0.00039566,-0.00039566,0.31791471,-0.31791472,0.29692394,-0.29692394,1.25551911,-1.25551912,0.69139980,-0.69139981,0.00000000,-0.00000000,0.26117711,-0.26117711,0.23282279,-0.23282280
-4.00700350,2.11777857,-2.11777860,0.00036893,-0.00036893,0.32521122,-0.32521123,0.30297838,-0.30297839,1.24385522,-1.24385523,0.69181797,-0.69181798,0.00000000,-0.00000000,0.25823949,-0.25823949,0.23590399,-0.23590400
-4.00100050,2.12601788,-2.12601792,0.00034943,-0.00034943,0.33325044,-0.33325045,0.30941357,-0.30941358,1.23695197,-1.23695199,0.69360900,-0.69360901,0.00000000,-0.00000000,0.25641775,-0.25641775,0.23999921,-0.23999921
-3.99499750,2.14216058,-2.14216062,0.00033704,-0.00033704,0.34213244,-0.34213246,0.31614261,-0.31614262,1.23543192,-1.23543194,0.69684472,-0.69684473,0.00000000,-0.00000000,0.25572509,-0.25572510,0.24517272,-0.24517273
-3.98899450,2.16679189,-2.16679194,0.00033162,-0.00033162,0.35195944,-0.35195945,0.32307449,-0.32307450,1.23985104,-1.23985106,0.70157364,-0.70157366,0.00000000,-0.00000000,0.25616842,-0.25616843,0.25147934,-0.25147935
-3.98299150,2.20039460,-2.20039466,0.00033297,-0.00033297,0.36283183,-0.36283184,0.33011610,-0.33011610,1.25068042,-1.25068045,0.70781859,-0.70781860,0.00000000,-0.00000000,0.25774844,-0.25774845,0.25896170,-0.25896170
-3.97698849,2.24332741,-2.24332746,0.00034088,-0.00034088,0.37484332,-0.37484334,0.33717428,-0.33717429,1.26828842,-1.26828845,0.71557500,-0.71557501,0.00000000,-0.00000000,0.26045939,-0.26045940,0.26764743,-0.26764744
-3.97098549,2.29580331,-2.29580338,0.00035506,-0.00035506,0.38807534,-0.38807536,0.34415789,-0.34415789,1.29292386,-1.29292390,0.72480982,-0.72480984,0.00000000,-0.00000000,0.26428842,-0.26428842,0.27754636,-0.27754637
-3.96498249,2.35786906,-2.35786913,0.00037521,-0.00037521,0.40259081,-0.40259083,0.35097963,-0.35097963,1.32470103,-1.32470107,0.73546101,-0.73546103,0.00000000,-0.00000000,0.26921454,-0.26921455,0.28864765,-0.28864766
-3.95897949,2.42938630,-2.42938638,0.00040092,-0.00040092,0.41842767,-0.41842769,0.35755776,-0.35755777,1.36358694,-1.36358699,0.74743749,-0.74743751,0.00000000,-0.00000000,0.27520739,-0.27520740,0.30091725,-0.30091727
-3.95297649,2.51001575,-2.51001583,0.00043177,-0.00043177,0.43559246,-0.43559248,0.36381747,-0.36381748,1.40939187,-1.40939191,0.76061966,-0.76061968,0.00000000,-0.00000000,0.28222566,-0.28222567,0.31429561,-0.31429562
-3.94697349,2.59920540,-2.59920549,0.00046722,-0.00046722,0.45405421,-0.45405423,0.36969195,-0.36969195,1.46176359,-1.46176364,0.77486031,-0.77486033,0.00000000,-0.00000000,0.29021562,-0.29021563,0.32869586,-0.32869587
-3.94097049,2.69618406,-2.69618415,0.00050671,-0.00050671,0.47373924,-0.47373927,0.37512316,-0.37512317,1.52018632,-1.52018637,0.78998617,-0.78998620,0.00000000,-0.00000000,0.29910959,-0.29910961,0.34400275,-0.34400276
-3.93496748,2.79996136,-2.79996146,0.00054956,-0.00054956,0.49452706,-0.49452709,0.38006231,-0.38006231,1.58398465,-1.58398471,0.80579994,-0.80579996,0.00000000,-0.00000000,0.30882478,-0.30882479,0.36007232,-0.36007234
-3.92896448,2.90933516,-2.90933526,0.00059508,-0.00059508,0.51624781,-0.51624783,0.38447005,-0.38447006,1.65233313,-1.65233318,0.82208300,-0.82208302,0.00000000,-0.00000000,0.31926243,-0.31926245,0.37673268,-0.37673269
-3.92296148,3.02290724,-3.02290734,0.00064247,-0.00064247,0.53868153,-0.53868156,0.38831654,-0.38831655,1.72427159,-1.72427165,0.83859887,-0.83859890,0.00000000,-0.00000000,0.33030768,-0.33030769,0.39378577,-0.39378578
-3.91695848,3.13910764,-3.13910774,0.00069090,-0.00069090,0.56155961,-0.56155963,0.39158130,-0.39158131,1.79872641,-1.79872647,0.85509753,-0.85509755,0.00000000,-0.00000000,0.34182994,-0.34182996,0.41101045,-0.41101046
-3.91095548,3.25622763,-3.25622774,0.00073951,-0.00073951,0.58456830,-0.58456832,0.39425310,-0.39425311,1.87453717,-1.87453723,0.87132043,-0.87132046,0.00000000,-0.00000000,0.35368427,-0.35368428,0.42816673,-0.42816675
-3.90495248,3.37246101,-3.37246111,0.00078738,-0.00078738,0.60735460,-0.60735463,0.39632983,-0.39632983,1.95048840,-1.95048846,0.88700659,-0.88700662,0.00000000,-0.00000000,0.36571338,-0.36571339,0.44500125,-0.44500126
-3.89894947,3.48595253,-3.48595263,0.00083362,-0.00083362,0.62953427,-0.62953429,0.39781840,-0.39781840,2.02534537,-2.02534542,0.90189926,-0.90189928,0.00000000,-0.00000000,0.37775063,-0.37775064,0.46125370,-0.46125371
-3.89294647,3.59485222,-3.59485231,0.00087731,-0.00087731,0.65070175,-0.65070177,0.39873482,-0.39873482,2.09789270,-2.09789275,0.91575336,-0.91575339,0.00000000,-0.00000000,0.38962367,-0.38962369,0.47666429,-0.47666431
-3.88694347,3.69737353,-3.69737362,0.00091759,-0.00091759,0.67044175,-0.67044177,0.39910428,-0.39910429,2.16697459,-2.16697464,0.92834334,-0.92834337,0.00000000,-0.00000000,0.40115880,-0.40115882,0.49098168,-0.49098169
-3.88094047,3.79185292,-3.79185300,0.00095363,-0.00095363,0.68834194,-0.68834196,0.39896140,-0.39896140,2.23153471,-2.23153475,0.93947110,-0.93947112,0.00000000,-0.00000000,0.41218572,-0.41218573,0.50397125,-0.50397126
-3.87493747,3.87680834,-3.87680841,0.00098470,-0.00098470,0.70400636,-0.70400638,0.39835035,-0.39835035,2.29065425,-2.29065429,0.94897374,-0.94897376,0.00000000,-0.00000000,0.42254253,-0.42254255,0.51542332,-0.51542333
-3.86893447,3.95099376,-3.95099381,0.00101014,-0.00101014,0.71706876,-0.71706877,0.39732508,-0.39732509,2.34358618,-2.34358621,0.95673065,-0.95673066,0.00000000,-0.00000000,0.43208082,-0.43208083,0.52516087,-0.52516087
-3.86293147,4.01344688,-4.01344693,0.00102941,-0.00102941,0.72720548,-0.72720549,0.39594927,-0.39594927,2.38978400,-2.38978402,0.96266952,-0.96266953,0.00000000,-0.00000000,0.44067032,-0.44067032,0.53304632,-0.53304633
-3.85692846,4.06352761,-4.06352763,0.00104209,-0.00104209,0.73414705,-0.73414705,0.39429604,-0.39429604,2.42892348,-2.42892350,0.96677089,-0.96677090,0.00000000,-0.00000000,0.44820316,-0.44820317,0.53898720,-0.53898721
-3.85092546,4.10094470,-4.10094471,0.00104792,-0.00104792,0.73768809,-0.73768809,0.39244738,-0.39244738,2.46091602,-2.46091602,0.96907076,-0.96907077,0.00000000,-0.00000000,0.45459732,-0.45459732,0.54294006,-0.54294006
-3.84492246,4.12576916,-4.12576916,0.00104676,-0.00104676,0.73769495,-0.73769495,0.39049305,-0.39049305,2.48591266,-2.48591266,0.96966103,-0.96966103,0.00000000,-0.00000000,0.45979908,-0.45979908,0.54491263,-0.54491263
-3.83891946,4.13843296,-4.13843294,0.00103865,-0.00103865,0.73411069,-0.73411068,0.38852906,-0.38852906,2.50429837,-2.50429836,0.96868757,-0.96868757,0.00000000,-0.00000000,0.46378441,-0.46378441,0.54496394,-0.54496394
-3.83291646,4.13971285,-4.13971282,0.00102376,-0.00102376,0.72695719,-0.72695718,0.38665561,-0.38665561,2.51667639,-2.51667637,0.96634578,-0.96634578,0.00000000,-0.00000000,0.46655910,-0.46655910,0.54320228,-0.54320228
-3.82691346,4.13069956,-4.13069951,0.00100241,-0.00100241,0.71633430,-0.71633429,0.38497451,-0.38497451,2.52384326,-2.52384323,0.96287371,-0.96287370,0.00000000,-0.00000000,0.46815775,-0.46815775,0.53978116,-0.53978115
-3.82091046,4.11275356,-4.11275351,0.00097507,-0.00097507,0.70241600,-0.70241598,0.38358621,-0.38358621,2.52675534,-2.52675531,0.95854298,-0.95854297,0.00000000,-0.00000000,0.46864157,-0.46864157,0.53489326,-0.53489326
-3.81490745,4.08744931,-4.08744925,0.00094230,-0.00094230,0.68544382,-0.68544380,0.38258646,-0.38258645,2.52648836,-2.52648832,0.95364784,-0.95364783,0.00000000,-0.00000000,0.46809513,-0.46809513,0.52876286,-0.52876285
-3.80890445,4.05651041,-4.05651034,0.00090478,-0.00090478,0.66571791,-0.66571789,0.38206273,-0.38206273,2.52419165,-2.52419161,0.94849281,-0.94849280,0.00000000,-0.00000000,0.46662233,-0.46662232,0.52163679,-0.52163678
-3.80290145,4.02173881,-4.02173872,0.00086326,-0.00086326,0.64358610,-0.64358608,0.38209069,-0.38209069,2.52103920,-2.52103916,0.94337951,-0.94337949,0.00000000,-0.00000000,0.46434168,-0.46434167,0.51377463,-0.51377462
-3.79689845,3.98494129,-3.98494120,0.00081855,-0.00081855,0.61943157,-0.61943154,0.38273072,-0.38273071,2.51817972,-2.51817968,0.93859329,-0.93859327,0.00000000,-0.00000000,0.46138133,-0.46138132,0.50543844,-0.50543843
-3.79089545,3.94785680,-3.94785671,0.00077150,-0.00077150,0.59365969,-0.59365966,0.38402477,-0.38402477,2.51668804,-2.51668799,0.93439038,-0.93439036,0.00000000,-0.00000000,0.45787385,-0.45787384,0.49688253,-0.49688252
-3.78489245,3.91208787,-3.91208777,0.00072295,-0.00072295,0.56668475,-0.56668472,0.38599383,-0.38599382,2.51751998,-2.51751993,0.93098612,-0.93098611,0.00000000,-0.00000000,0.45395133,-0.45395132,0.48834388,-0.48834387
-3.77888944,3.87903939,-3.87903929,0.00067375,-0.00067375,0.53891694,-0.53891691,0.38863588,-0.38863587,2.52147286,-2.52147281,0.92854502,-0.92854500,0.00000000,-0.00000000,0.44974078,-0.44974077,0.48003349,-0.48003347
-3.77288644,3.84986738,-3.84986727,0.00062468,-0.00062468,0.51075042,-0.51075039,0.39192478,-0.39192478,2.52915311,-2.52915306,0.92717294,-0.92717292,0.00000000,-0.00000000,0.44536013,-0.44536011,0.47212917,-0.47212915
-3.76688344,3.82543979,-3.82543969,0.00057651,-0.00057651,0.48255276,-0.48255272,0.39580999,-0.39580998,2.54095260,-2.54095255,0.92691200,-0.92691199,0.00000000,-0.00000000,0.44091493,-0.44091491,0.46477003,-0.46477001
-3.76088044,3.80631093,-3.80631083,0.00052991,-0.00052991,0.45465614,-0.45465611,0.40021712,-0.40021711,2.55703432,-2.55703427,0.92773838,-0.92773836,0.00000000,-0.00000000,0.43649592,-0.43649590,0.45805289,-0.45805288
-3.75487744,3.79270996,-3.79270987,0.00048548,-0.00048548,0.42735069,-0.42735066,0.40504950,-0.40504950,2.57732791,-2.57732787,0.92956295,-0.92956293,0.00000000,-0.00000000,0.43217734,-0.43217733,0.45203070,-0.45203069
-3.74887444,3.78454371,-3.78454362,0.00044373,-0.00044373,0.40087995,-0.40087992,0.41019054,-0.41019053,2.60153494,-2.60153490,0.93223495,-0.93223494,0.00000000,-0.00000000,0.42801609,-0.42801608,0.44671300,-0.44671299
-3.74287144,3.78141273,-3.78141265,0.00040507,-0.00040507,0.37543850,-0.37543847,0.41550676,-0.41550675,2.62914331,-2.62914327,0.93554826,-0.93554825,0.00000000,-0.00000000,0.42405157,-0.42405156,0.44206825,-0.44206824
-3.73686843,3.78263952,-3.78263944,0.00036982,-0.00036982,0.35117183,-0.35117180,0.42085156,-0.42085156,2.65944987,-2.65944984,0.93924997,-0.93924995,0.00000000,-0.00000000,0.42030615,-0.42030614,0.43802790,-0.43802789
-3.73086543,3.78730673,-3.78730665,0.00033819,-0.00033819,0.32817794,-0.32817792,0.42606936,-0.42606935,2.69158980,-2.69158977,0.94305086,-0.94305085,0.00000000,-0.00000000,0.41678612,-0.41678611,0.43449189,-0.43449188
-3.72486243,3.79430324,-3.79430317,0.00031032,-0.00031032,0.30651075,-0.30651072,0.43099998,-0.43099997,2.72457125,-2.72457122,0.94663726,-0.94663725,0.00000000,-0.00000000,0.41348293,-0.41348292,0.43133523,-0.43133522
-3.71885943,3.80237557,-3.80237551,0.00028624,-0.00028624,0.28618467,-0.28618465,0.43548320,-0.43548319,2.75731353,-2.75731351,0.94968354,-0.94968352,0.00000000,-0.00000000,0.41037471,-0.41037470,0.42841534,-0.42841533
-3.71285643,3.81018195,-3.81018189,0.00026590,-0.00026590,0.26718027,-0.26718025,0.43936320,-0.43936319,2.78868688,-2.78868685,0.95186487,-0.95186486,0.00000000,-0.00000000,0.40742781,-0.40742780,0.42557966,-0.42557965
-3.70685343,3.81634655,-3.81634650,0.00024920,-0.00024920,0.24945040,-0.24945039,0.44249276,-0.44249276,2.81755218,-2.81755216,0.95286961,-0.95286960,0.00000000,-0.00000000,0.40459838,-0.40459838,0.42267327,-0.42267326
-3.70085043,3.81951157,-3.81951152,0.00023596,-0.00023596,0.23292668,-0.23292667,0.44473715,-0.44473715,2.84279894,-2.84279892,0.95241068,-0.95241067,0.00000000,-0.00000000,0.40183390,-0.40183389,0.41954611,-0.41954610
-3.69484742,3.81838508,-3.81838503,0.00022595,-0.00022595,0.21752579,-0.21752577,0.44597745,-0.44597745,2.86338007,-2.86338005,0.95023566,-0.95023565,0.00000000,-0.00000000,0.39907456,-0.39907455,0.41605948,-0.41605948
-3.68884442,3.81178294,-3.81178289,0.00021889,-0.00021889,0.20315545,-0.20315544,0.44611340,-0.44611339,2.87834227,-2.87834225,0.94613514,-0.94613513,0.00000000,-0.00000000,0.39625468,-0.39625467,0.41209157,-0.41209157
-3.68284142,3.79866366,-3.79866362,0.00021448,-0.00021448,0.18971986,-0.18971985,0.44506558,-0.44506557,2.88685122,-2.88685120,0.93994906,-0.93994905,0.00000000,-0.00000000,0.39330398,-0.39330397,0.40754185,-0.40754184
-3.67683842,3.77815526,-3.77815522,0.00021238,-0.00021238,0.17712428,-0.17712427,0.44277698,-0.44277697,2.88821091,-2.88821089,0.93157093,-0.93157092,0.00000000,-0.00000000,0.39014889,-0.39014889,0.40233415,-0.40233415
-3.67083542,3.74957387,-3.74957383,0.00021225,-0.00021225,0.16527882,-0.16527881,0.43921387,-0.43921386,2.88187694,-2.88187692,0.92094980,-0.92094979,0.00000000,-0.00000000,0.38671394,-0.38671393,0.39641851,-0.39641850
-3.66483242,3.71243411,-3.71243408,0.00021374,-0.00021374,0.15410138,-0.15410137,0.43436605,-0.43436605,2.86746380,-2.86746378,0.90809005,-0.90809005,0.00000000,-0.00000000,0.38292314,-0.38292314,0.38977158,-0.38977157
-3.65882941,3.66645172,-3.66645168,0.00021647,-0.00021647,0.14351956,-0.14351955,0.42824647,-0.42824646,2.84474651,-2.84474649,0.89304915,-0.89304915,0.00000000,-0.00000000,0.37870163,-0.37870162,0.38239589,-0.38239588
-3.65282641,3.61153899,-3.61153895,0.00022010,-0.00022010,0.13347189,-0.13347189,0.42089024,-0.42089023,2.81365703,-2.81365701,0.87593347,-0.87593347,0.00000000,-0.00000000,0.37397734,-0.37397734,0.37431799,-0.37431798
-3.64682341,3.54779423,-3.54779419,0.00022429,-0.00022429,0.12390818,-0.12390817,0.41235313,-0.41235313,2.77427633,-2.77427631,0.85689257,-0.85689256,0.00000000,-0.00000000,0.36868292,-0.36868291,0.36558563,-0.36558562
-3.64082041,3.47548607,-3.47548603,0.00022870,-0.00022870,0.11478926,-0.11478925,0.40270962,-0.40270962,2.72682281,-2.72682278,0.83611212,-0.83611211,0.00000000,-0.00000000,0.36275762,-0.36275762,0.35626424,-0.35626424
-3.63481741,3.39503404,-3.39503401,0.00023305,-0.00023305,0.10608622,-0.10608622,0.39205045,-0.39205045,2.67163791,-2.67163789,0.81380597,-0.81380596,0.00000000,-0.00000000,0.35614939,-0.35614938,0.34643292,-0.34643291
-3.62881441,3.30698647,-3.30698643,0.00023704,-0.00023704,0.09777926,-0.09777925,0.38047991,-0.38047991,2.60916999,-2.60916996,0.79020754,-0.79020753,0.00000000,-0.00000000,0.34881675,-0.34881674,0.33618007,-0.33618006
-3.62281141,3.21199694,-3.21199690,0.00024044,-0.00024044,0.08985619,-0.08985619,0.36811292,-0.36811291,2.53995705,-2.53995702,0.76556111,-0.76556110,0.00000000,-0.00000000,0.34073069,-0.34073068,0.32559908,-0.32559908
-3.61680840,3.11080037,-3.11080033,0.00024303,-0.00024303,0.08231095,-0.08231095,0.35507182,-0.35507181,2.46460926,-2.46460923,0.74011326,-0.74011325,0.00000000,-0.00000000,0.33187622,-0.33187622,0.31478414,-0.31478413
-3.61080540,3.00418976,-3.00418972,0.00024463,-0.00024463,0.07514191,-0.07514191,0.34148327,-0.34148327,2.38379190,-2.38379187,0.71410485,-0.71410484,0.00000000,-0.00000000,0.32225365,-0.32225365,0.30382637,-0.30382636
-3.60480240,2.89299419,-2.89299415,0.00024510,-0.00024510,0.06835035,-0.06835034,0.32747510,-0.32747510,2.29820915,-2.29820912,0.68776390,-0.68776389,0.00000000,-0.00000000,0.31187940,-0.31187939,0.29281052,-0.29281051
-3.59879940,2.77805901,-2.77805897,0.00024435,-0.00024435,0.06193902,-0.06193901,0.31317334,-0.31317333,2.20858931,-2.20858928,0.66129956,-0.66129955,0.00000000,-0.00000000,0.30078632,-0.30078631,0.28181231,-0.28181231
-3.59279640,2.66022847,-2.66022843,0.00024232,-0.00024232,0.05591087,-0.05591087,0.29869949,-0.29869949,2.11567158,-2.11567155,0.63489749,-0.63489748,0.00000000,-0.00000000,0.28902348,-0.28902347,0.27089651,-0.27089651
-3.58679340,2.54033121,-2.54033117,0.00023898,-0.00023898,0.05026801,-0.05026801,0.28416821,-0.28416820,2.02019466,-2.02019463,0.60871674,-0.60871673,0.00000000,-0.00000000,0.27665540,-0.27665540,0.26011574,-0.26011574
-3.58079040,2.41916875,-2.41916871,0.00023437,-0.00023437,0.04501088,-0.04501088,0.26968529,-0.26968528,1.92288717,-1.92288714,0.58288816,-0.58288815,0.00000000,-0.00000000,0.26376075,-0.26376075,0.24951015,-0.24951015
-3.57478739,2.29750697,-2.29750693,0.00022854,-0.00022854,0.04013767,-0.04013767,0.25534627,-0.25534626,1.82445993,-1.82445989,0.55751449,-0.55751448,0.00000000,-0.00000000,0.25043050,-0.25043049,0.23910780,-0.23910780
-3.56878439,2.17607044,-2.17607039,0.00022158,-0.00022158,0.03564393,-0.03564393,0.24123545,-0.24123545,1.72559986,-1.72559982,0.53267187,-0.53267186,0.00000000,-0.00000000,0.23676571,-0.23676571,0.22892574,-0.22892574
-3.56278139,2.05553942,-2.05553938,0.00021362,-0.00021362,0.03152243,-0.03152243,0.22742551,-0.22742551,1.62696558,-1.62696555,0.50841275,-0.50841274,0.00000000,-0.00000000,0.22287501,-0.22287500,0.21897164,-0.21897164
-3.55677839,1.93654918,-1.93654914,0.00020482,-0.00020482,0.02776317,-0.02776317,0.21397756,-0.21397756,1.52918431,-1.52918428,0.48476992,-0.48476991,0.00000000,-0.00000000,0.20887180,-0.20887179,0.20924596,-0.20924596
-3.55077539,1.81969128,-1.81969124,0.00019536,-0.00019536,0.02435354,-0.02435354,0.20094178,-0.20094178,1.43284992,-1.43284988,0.46176140,-0.46176139,0.00000000,-0.00000000,0.19487144,-0.19487144,0.19974435,-0.19974435
-3.54477239,1.70551629,-1.70551625,0.00018546,-0.00018546,0.02127863,-0.02127863,0.18835835,-0.18835835,1.33852200,-1.33852197,0.43939587,-0.43939586,0.00000000,-0.00000000,0.18098846,-0.18098845,0.19046028,-0.19046028
-3.53876938,1.59453763,-1.59453760,0.00017534,-0.00017534,0.01852157,-0.01852157,0.17625878,-0.17625878,1.24672568,-1.24672565,0.41767835,-0.41767835,0.00000000,-0.00000000,0.16733386,-0.16733386,0.18138764,-0.18138763
-3.53276638,1.48723605,-1.48723601,0.00016525,-0.00016525,0.01606399,-0.01606399,0.16466742,-0.16466741,1.15795196,-1.15795193,0.39661570,-0.39661570,0.00000000,-0.00000000,0.15401279,-0.15401278,0.17252323,-0.17252322
-3.52676338,1.38406412,-1.38406409,0.00015545,-0.00015545,0.01388647,-0.01388647,0.15360309,-0.15360309,1.07265839,-1.07265836,0.37622172,-0.37622172,0.00000000,-0.00000000,0.14112244,-0.14112243,0.16386900,-0.16386900
-3.52076038,1.28545065,-1.28545062,0.00014620,-0.00014620,0.01196902,-0.01196902,0.14308077,-0.14308077,0.99126994,-0.99126991,0.35652148,-0.35652148,0.00000000,-0.00000000,0.12875040,-0.12875039,0.15543389,-0.15543389
-3.51475738,1.19180434,-1.19180431,0.00013780,-0.00013780,0.01029154,-0.01029154,0.13311306,-0.13311306,0.91417988,-0.91417985,0.33755469,-0.33755468,0.00000000,-0.00000000,0.11697345,-0.11697345,0.14723523,-0.14723522
-3.50875438,1.10351659,-1.10351656,0.00013054,-0.00013054,0.00883425,-0.00883425,0.12371158,-0.12371158,0.84175047,-0.84175045,0.31937784,-0.31937784,0.00000000,-0.00000000,0.10585678,-0.10585678,0.13929955,-0.13929954
-3.50275138,1.02096305,-1.02096303,0.00012471,-0.00012471,0.00757805,-0.00757805,0.11488803,-0.11488802,0.77431343,-0.77431341,0.30206515,-0.30206514,0.00000000,-0.00000000,0.09545363,-0.09545363,0.13166295,-0.13166295
-3.49674837,0.94450392,-0.94450390,0.00012063,-0.00012063,0.00650493,-0.00650492,0.10665490,-0.10665489,0.71216994,-0.71216992,0.28570803,-0.28570803,0.00000000,-0.00000000,0.08580535,-0.08580535,0.12437084,-0.12437084
-3.49074537,0.87448265,-0.87448263,0.00011863,-0.00011863,0.00559817,-0.00559817,0.09902591,-0.09902590,0.65559018,-0.65559016,0.27041337,-0.27041336,0.00000000,-0.00000000,0.07694185,-0.07694185,0.11747712,-0.11747712
-3.48474237,0.81122325,-0.81122323,0.00011902,-0.00011902,0.00484265,-0.00484265,0.09201598,-0.09201598,0.60481227,-0.60481225,0.25630043,-0.25630043,0.00000000,-0.00000000,0.06888226,-0.06888226,0.11104294,-0.11104294
-3.47873937,0.75502611,-0.75502609,0.00012213,-0.00012213,0.00422499,-0.00422499,0.08564093,-0.08564093,0.56004062,-0.56004061,0.24349681,-0.24349681,0.00000000,-0.00000000,0.06163591,-0.06163591,0.10513500,-0.10513500
-3.47273637,0.70616243,-0.70616241,0.00012832,-0.00012832,0.00373366,-0.00373366,0.07991675,-0.07991675,0.52144362,-0.52144361,0.23213339,-0.23213339,0.00000000,-0.00000000,0.05520341,-0.05520341,0.09982353,-0.09982353
-3.46673337,0.66486757,-0.66486756,0.00013791,-0.00013791,0.00335909,-0.00335909,0.07485871,-0.07485871,0.48915065,-0.48915064,0.22233868,-0.22233868,0.00000000,-0.00000000,0.04957785,-0.04957785,0.09518003,-0.09518003
-3.46073037,0.63133339,-0.63133338,0.00015124,-0.00015124,0.00309367,-0.00309367,0.07048020,-0.07048020,0.46324860,-0.46324859,0.21423277,-0.21423277,0.00000000,-0.00000000,0.04474603,-0.04474602,0.09127480,-0.09127480
-3.45472736,0.60569995,-0.60569994,0.00016864,-0.00016864,0.00293173,-0.00293173,0.06679144,-0.06679144,0.44377784,-0.44377783,0.20792116,-0.20792115,0.00000000,-0.00000000,0.04068963,-0.04068963,0.08817449,-0.08817449
-3.44872436,0.58804690,-0.58804690,0.00019041,-0.00019041,0.00286952,-0.00286952,0.06379815,-0.06379815,0.43072797,-0.43072796,0.20348873,-0.20348873,0.00000000,-0.00000000,0.03738637,-0.03738637,0.08593962,-0.08593962
-3.44272136,0.57838494,-0.57838493,0.00021685,-0.00021685,0.00290506,-0.00290506,0.06150022,-0.06150022,0.42403328,-0.42403328,0.20099422,-0.20099422,0.00000000,-0.00000000,0.03481098,-0.03481098,0.08462224,-0.08462224
-3.43671836,0.57664762,-0.57664761,0.00024818,-0.00024818,0.00303805,-0.00303805,0.05989052,-0.05989052,0.42356848,-0.42356848,0.20046525,-0.20046525,0.00000000,-0.00000000,0.03293612,-0.03293612,0.08426379,-0.08426379
-3.43071536,0.58268410,-0.58268410,0.00028461,-0.00028461,0.00326968,-0.00326968,0.05895384,-0.05895384,0.42914466,-0.42914466,0.20189441,-0.20189441,0.00000000,-0.00000000,0.03173304,-0.03173304,0.08489316,-0.08489316
-3.42471236,0.59625309,-0.59625310,0.00032625,-0.00032625,0.00360244,-0.00360244,0.05866609,-0.05866609,0.44050600,-0.44050600,0.20523632,-0.20523632,0.00000000,-0.00000000,0.03117220,-0.03117220,0.08652511,-0.08652511
-3.41870935,0.61701842,-0.61701843,0.00037316,-0.00037316,0.00403987,-0.00403987,0.05899380,-0.05899380,0.45732740,-0.45732741,0.21040597,-0.21040597,0.00000000,-0.00000000,0.03122360,-0.03122360,0.08915902,-0.08915902
-3.41270635,0.64454665,-0.64454665,0.00042526,-0.00042526,0.00458629,-0.00458629,0.05989388,-0.05989388,0.47921347,-0.47921348,0.21727840,-0.21727840,0.00000000,-0.00000000,0.03185707,-0.03185707,0.09277797,-0.09277797
-3.40670335,0.67830699,-0.67830699,0.00048242,-0.00048242,0.00524650,-0.00524650,0.06131382,-0.06131382,0.50569902,-0.50569902,0.22568978,-0.22568979,0.00000000,-0.00000000,0.03304229,-0.03304229,0.09734828,-0.09734828
-3.40070035,0.71767383,-0.71767384,0.00054433,-0.00054433,0.00602545,-0.00602545,0.06319215,-0.06319215,0.53625141,-0.53625142,0.23543983,-0.23543983,0.00000000,-0.00000000,0.03474882,-0.03474882,0.10281940,-0.10281940
-3.39469735,0.76193203,-0.76193204,0.00061057,-0.00061057,0.00692785,-0.00692785,0.06545933,-0.06545933,0.57027503,-0.57027503,0.24629558,-0.24629558,0.00000000,-0.00000000,0.03694589,-0.03694589,0.10912424,-0.10912425
-3.38869435,0.81028507,-0.81028509,0.00068060,-0.00068060,0.00795777,-0.00795777,0.06803895,-0.06803895,0.60711777,-0.60711778,0.25799644,-0.25799644,0.00000000,-0.00000000,0.03960216,-0.03960216,0.11617993,-0.11617993
