energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.38269135,1.54911329,0.16268479,0.00000000,0.00426600,0.04041132,0.54484686,1.27052566,0.00807592,0.23944342
-3.37668834,1.49660916,0.15945419,0.00000000,0.00384006,0.03890795,0.54198792,1.21950772,0.00883590,0.23676569
-3.37068534,1.45399474,0.15697041,0.00000000,0.00344048,0.03770389,0.54119017,1.17690489,0.00970809,0.23517638
-3.36468234,1.42144580,0.15524892,0.00000000,0.00306902,0.03681305,0.54235647,1.14287976,0.01069172,0.23466633
-3.35867934,1.39895589,0.15429004,0.00000000,0.00272664,0.03624465,0.54533497,1.11744537,0.01178334,0.23520169
-3.35267634,1.38635130,0.15408054,0.00000000,0.00241358,0.03600322,0.54992832,1.10047840,0.01297667,0.23672662
-3.34667334,1.38330876,0.15459549,0.00000000,0.00212948,0.03608868,0.55590368,1.09173435,0.01426257,0.23916651
-3.34067034,1.38937494,0.15580023,0.00000000,0.00187348,0.03649657,0.56300320,1.09086395,0.01562896,0.24243130
-3.33466733,1.40398651,0.15765247,0.00000000,0.00164432,0.03721827,0.57095418,1.09742982,0.01706097,0.24641886
-3.32866433,1.42649013,0.16010421,0.00000000,0.00144046,0.03824143,0.57947869,1.11092290,0.01854114,0.25101822
-3.32266133,1.45616157,0.16310357,0.00000000,0.00126018,0.03955026,0.58830203,1.13077772,0.02004975,0.25611254
-3.31665833,1.49222330,0.16659637,0.00000000,0.00110165,0.04112601,0.59715992,1.15638637,0.02156520,0.26158175
-3.31065533,1.53386036,0.17052748,0.00000000,0.00096305,0.04294739,0.60580405,1.18711068,0.02306458,0.26730478
-3.30465233,1.58023419,0.17484182,0.00000000,0.00084259,0.04499094,0.61400614,1.22229269,0.02452424,0.27316135
-3.29864932,1.63049449,0.17948509,0.00000000,0.00073862,0.04723145,0.62156034,1.26126319,0.02592047,0.27903343
-3.29264632,1.68378922,0.18440426,0.00000000,0.00064961,0.04964233,0.62828430,1.30334873,0.02723021,0.28480639
-3.28664332,1.73927291,0.18954768,0.00000000,0.00057424,0.05219589,0.63401903,1.34787721,0.02843170,0.29036986
-3.28064032,1.79611379,0.19486513,0.00000000,0.00051141,0.05486369,0.63862787,1.39418239,0.02950524,0.29561849
-3.27463732,1.85349996,0.20030756,0.00000000,0.00046025,0.05761675,0.64199490,1.44160772,0.03043376,0.30045264
-3.26863432,1.91064498,0.20582683,0.00000000,0.00042017,0.06042578,0.64402315,1.48950985,0.03120344,0.30477917
-3.26263132,1.96679350,0.21137540,0.00000000,0.00039084,0.06326139,0.64463284,1.53726217,0.03180407,0.30851228
-3.25662831,2.02122688,0.21690593,0.00000000,0.00037223,0.06609428,0.64376003,1.58425866,0.03222946,0.31157460
-3.25062531,2.07326950,0.22237113,0.00000000,0.00036465,0.06889540,0.64135573,1.62991845,0.03247756,0.31389851
-3.24462231,2.12229560,0.22772362,0.00000000,0.00036871,0.07163620,0.63738578,1.67369111,0.03255051,0.31542758
-3.23861931,2.16773705,0.23291600,0.00000000,0.00038539,0.07428880,0.63183135,1.71506290,0.03245455,0.31611832
-3.23261631,2.20909185,0.23790120,0.00000000,0.00041608,0.07682627,0.62469022,1.75356404,0.03219975,0.31594194
-3.22661331,2.24593341,0.24263298,0.00000000,0.00046253,0.07922294,0.61597851,1.78877678,0.03179969,0.31488618
-3.22061031,2.27792043,0.24706680,0.00000000,0.00052696,0.08145471,0.60573285,1.82034430,0.03127093,0.31295714
-3.21460730,2.30480689,0.25116082,0.00000000,0.00061202,0.08349946,0.59401265,1.84798004,0.03063257,0.31018077
-3.20860430,2.32645212,0.25487721,0.00000000,0.00072081,0.08533746,0.58090230,1.87147722,0.02990558,0.30660417
-3.20260130,2.34283007,0.25818358,0.00000000,0.00085690,0.08695187,0.56651292,1.89071807,0.02911232,0.30229642
-3.19659830,2.35403752,0.26105458,0.00000000,0.00102430,0.08832912,0.55098356,1.90568228,0.02827587,0.29734878
-3.19059530,2.36030043,0.26347349,0.00000000,0.00122744,0.08945947,0.53448140,1.91645410,0.02741958,0.29187434
-3.18459230,2.36197782,0.26543373,0.00000000,0.00147111,0.09033736,0.51720107,1.92322754,0.02656650,0.28600689
-3.17858929,2.35956250,0.26694025,0.00000000,0.00176037,0.09096181,0.49936270,1.92630895,0.02573906,0.27989904
-3.17258629,2.35367796,0.26801063,0.00000000,0.00210046,0.09133664,0.48120879,1.92611655,0.02495865,0.27371958
-3.16658329,2.34507094,0.26867570,0.00000000,0.00249667,0.09147066,0.46299994,1.92317624,0.02424539,0.26764997
-3.16058029,2.33459913,0.26897978,0.00000000,0.00295414,0.09137759,0.44500937,1.91811336,0.02361788,0.26188025
-3.15457729,2.32321366,0.26898027,0.00000000,0.00347772,0.09107590,0.42751664,1.91164004,0.02309310,0.25660422
-3.14857429,2.31193660,0.26874659,0.00000000,0.00407170,0.09058837,0.41080043,1.90453818,0.02268624,0.25201409
-3.14257129,2.30183330,0.26835854,0.00000000,0.00473960,0.08994157,0.39513097,1.89763801,0.02241060,0.24829481
-3.13656828,2.29398038,0.26790386,0.00000000,0.00548391,0.08916500,0.38076219,1.89179287,0.02227753,0.24561811
-3.13056528,2.28943008,0.26747537,0.00000000,0.00630584,0.08829019,0.36792389,1.88785058,0.02229628,0.24413657
-3.12456228,2.28917201,0.26716748,0.00000000,0.00720509,0.08734959,0.35681438,1.88662258,0.02247391,0.24397786
-3.11855928,2.29409397,0.26707241,0.00000000,0.00817960,0.08637535,0.34759373,1.88885182,0.02281511,0.24523935
-3.11255628,2.30494326,0.26727624,0.00000000,0.00922539,0.08539814,0.34037806,1.89518090,0.02332209,0.24798337
-3.10655328,2.32229045,0.26785496,0.00000000,0.01033640,0.08444587,0.33523502,1.90612184,0.02399432,0.25223333
-3.10055028,2.34649757,0.26887083,0.00000000,0.01150441,0.08354257,0.33218069,1.92202928,0.02482844,0.25797081
-3.09454727,2.37769242,0.27036918,0.00000000,0.01271907,0.08270739,0.33117820,1.94307834,0.02581803,0.26513398
-3.08854427,2.41575097,0.27237591,0.00000000,0.01396793,0.08195381,0.33213797,1.96924892,0.02695353,0.27361731
-3.08254127,2.46028914,0.27489594,0.00000000,0.01523663,0.08128903,0.33491986,2.00031745,0.02822220,0.28327275
-3.07653827,2.51066508,0.27791265,0.00000000,0.01650916,0.08071376,0.33933697,2.03585693,0.02960809,0.29391247
-3.07053527,2.56599253,0.28138840,0.00000000,0.01776818,0.08022226,0.34516124,2.07524606,0.03109224,0.30531310
-3.06453227,2.62516529,0.28526632,0.00000000,0.01899544,0.07980264,0.35213048,2.11768710,0.03265291,0.31722128
-3.05852926,2.68689220,0.28947306,0.00000000,0.02017229,0.07943760,0.35995673,2.16223232,0.03426596,0.32936068
-3.05252626,2.74974135,0.29392261,0.00000000,0.02128016,0.07910529,0.36833558,2.20781793,0.03590535,0.34143983
-3.04652326,2.81219185,0.29852090,0.00000000,0.02230118,0.07878049,0.37695616,2.25330412,0.03754379,0.35316094
-3.04052026,2.87269078,0.30317094,0.00000000,0.02321872,0.07843592,0.38551135,2.29751940,0.03915341,0.36422903
-3.03451726,2.92971271,0.30777812,0.00000000,0.02401791,0.07804363,0.39370779,2.33930707,0.04070661,0.37436119
-3.02851426,2.98181877,0.31225560,0.00000000,0.02468622,0.07757639,0.40127535,2.37757154,0.04217684,0.38329555
-3.02251126,3.02771250,0.31652910,0.00000000,0.02521377,0.07700908,0.40797553,2.41132217,0.04353943,0.39079957
-3.01650825,3.06628933,0.32054106,0.00000000,0.02559381,0.07631982,0.41360858,2.43971223,0.04477239,0.39667730
-3.01050525,3.09667745,0.32425374,0.00000000,0.02582283,0.07549107,0.41801883,2.46207114,0.04585705,0.40077526
-3.00450225,3.11826761,0.32765105,0.00000000,0.02590076,0.07451029,0.42109827,2.47792808,0.04677867,0.40298675
-2.99849925,3.13073071,0.33073896,0.00000000,0.02583092,0.07337046,0.42278790,2.48702609,0.04752681,0.40325439
-2.99249625,3.13402196,0.33354445,0.00000000,0.02561986,0.07207026,0.42307722,2.48932570,0.04809558,0.40157070
-2.98649325,3.12837202,0.33611292,0.00000000,0.02527718,0.07061391,0.42200152,2.48499833,0.04848360,0.39797692
-2.98049025,3.11426537,0.33850433,0.00000000,0.02481507,0.06901078,0.41963750,2.47440993,0.04869387,0.39255994
-2.97448724,3.09240772,0.34078814,0.00000000,0.02424795,0.06727476,0.41609719,2.45809593,0.04873337,0.38544768
-2.96848424,3.06368425,0.34303745,0.00000000,0.02359188,0.06542345,0.41152075,2.43672924,0.04861251,0.37680313
-2.96248124,3.02911133,0.34532259,0.00000000,0.02286407,0.06347713,0.40606842,2.41108327,0.04834442,0.36681736
-2.95647824,2.98978458,0.34770466,0.00000000,0.02208226,0.06145782,0.39991204,2.38199208,0.04794420,0.35570180
-2.95047524,2.94682619,0.35022937,0.00000000,0.02126421,0.05938818,0.39322670,2.35031011,0.04742802,0.34368035
-2.94447224,2.90133442,0.35292161,0.00000000,0.02042712,0.05729056,0.38618281,2.31687374,0.04681227,0.33098141
-2.93846923,2.85433799,0.35578107,0.00000000,0.01958724,0.05518609,0.37893906,2.28246655,0.04611281,0.31783050
-2.93246623,2.80675759,0.35877932,0.00000000,0.01875940,0.05309399,0.37163650,2.24779029,0.04534416,0.30444346
-2.92646323,2.75937616,0.36185846,0.00000000,0.01795675,0.05103096,0.36439407,2.21344247,0.04451896,0.29102074
-2.92046023,2.71281909,0.36493154,0.00000000,0.01719052,0.04901085,0.35730564,2.17990164,0.04364751,0.27774278
-2.91445723,2.66754466,0.36788476,0.00000000,0.01646990,0.04704444,0.35043858,2.14752045,0.04273754,0.26476662
-2.90845423,2.62384452,0.37058133,0.00000000,0.01580197,0.04513946,0.34383385,2.11652624,0.04179409,0.25222384
-2.90245123,2.58185336,0.37286687,0.00000000,0.01519176,0.04330073,0.33750754,2.08702855,0.04081966,0.24021970
-2.89644822,2.54156628,0.37457598,0.00000000,0.01464230,0.04153046,0.33145344,2.05903222,0.03981448,0.22883337
-2.89044522,2.50286223,0.37553970,0.00000000,0.01415482,0.03982862,0.32564656,2.03245500,0.03877690,0.21811916
-2.88444222,2.46553155,0.37559340,0.00000000,0.01372887,0.03819339,0.32004729,2.00714788,0.03770395,0.20810854
-2.87843922,2.42930539,0.37458471,0.00000000,0.01336259,0.03662163,0.31460576,1.98291675,0.03659191,0.19881273
-2.87243622,2.39388529,0.37238103,0.00000000,0.01305286,0.03510932,0.30926624,1.95954392,0.03543697,0.19022562
-2.86643322,2.35897101,0.36887626,0.00000000,0.01279556,0.03365200,0.30397136,1.93680807,0.03423578,0.18232697
-2.86043022,2.32428515,0.36399632,0.00000000,0.01258575,0.03224516,0.29866573,1.91450188,0.03298609,0.17508549
-2.85442721,2.28959377,0.35770333,0.00000000,0.01241787,0.03088449,0.29329905,1.89244649,0.03168717,0.16846191
-2.84842421,2.25472215,0.34999810,0.00000000,0.01228589,0.02956613,0.28782848,1.87050250,0.03034023,0.16241177
-2.84242121,2.21956570,0.34092099,0.00000000,0.01218352,0.02828682,0.28222028,1.84857755,0.02894865,0.15688788
-2.83641821,2.18409629,0.33055104,0.00000000,0.01210428,0.02704396,0.27645079,1.82663074,0.02751813,0.15184252
-2.83041521,2.14836434,0.31900358,0.00000000,0.01204167,0.02583562,0.27050674,1.80467438,0.02605665,0.14722927
-2.82441221,2.11249777,0.30642644,0.00000000,0.01198930,0.02466053,0.26438511,1.78277376,0.02457440,0.14300453
-2.81840920,2.07669847,0.29299500,0.00000000,0.01194098,0.02351800,0.25809260,1.76104563,0.02308352,0.13912876
-2.81240620,2.04123722,0.27890649,0.00000000,0.01189084,0.02240785,0.25164494,1.73965608,0.02159781,0.13556753
-2.80640320,2.00644809,0.26437378,0.00000000,0.01183350,0.02133033,0.24506601,1.71881828,0.02013238,0.13229231
-2.80040020,1.97272266,0.24961896,0.00000000,0.01176409,0.02028603,0.23838712,1.69879064,0.01870324,0.12928115
-2.79439720,1.94050469,0.23486721,0.00000000,0.01167847,0.01927587,0.23164632,1.67987531,0.01732695,0.12651923
-2.78839420,1.91028533,0.22034100,0.00000000,0.01157329,0.01830103,0.22488792,1.66241718,0.01602021,0.12399920
-2.78239120,1.88259861,0.20625502,0.00000000,0.01144612,0.01736297,0.21816215,1.64680286,0.01479953,0.12172147
-2.77638819,1.85801706,0.19281198,0.00000000,0.01129553,0.01646343,0.21152505,1.63345933,0.01368098,0.11969428
-2.77038519,1.83714671,0.18019925,0.00000000,0.01112117,0.01560446,0.20503836,1.62285153,0.01267993,0.11793358
-2.76438219,1.82062092,0.16858660,0.00000000,0.01092383,0.01478848,0.19876954,1.61547824,0.01181091,0.11646274
-2.75837919,1.80909236,0.15812476,0.00000000,0.01070545,0.01401828,0.19279169,1.61186570,0.01108752,0.11531187
-2.75237619,1.80322248,0.14894491,0.00000000,0.01046911,0.01329710,0.18718331,1.61255824,0.01052238,0.11451704
-2.74637319,1.80366811,0.14115880,0.00000000,0.01021895,0.01262861,0.18202783,1.61810581,0.01012717,0.11411901
-2.74037019,1.81106493,0.13485945,0.00000000,0.00996012,0.01201695,0.17741292,1.62904809,0.00991260,0.11416181
-2.73436718,1.82600793,0.13012220,0.00000000,0.00969860,0.01146666,0.17342931,1.64589552,0.00988854,0.11469099
-2.72836418,1.84902924,0.12700583,0.00000000,0.00944108,0.01098269,0.17016944,1.66910768,0.01006402,0.11575164
-2.72236118,1.88057413,0.12555379,0.00000000,0.00919473,0.01057026,0.16772559,1.69906983,0.01044731,0.11738634
-2.71635818,1.92097604,0.12579512,0.00000000,0.00896700,0.01023480,0.16618787,1.73606869,0.01104593,0.11963289
-2.71035518,1.97043210,0.12774507,0.00000000,0.00876541,0.00998183,0.16564187,1.78026871,0.01186660,0.12252224
-2.70435218,2.02898037,0.13140541,0.00000000,0.00859727,0.00981682,0.16616624,1.83169022,0.01291522,0.12607641
-2.69834917,2.09648029,0.13676419,0.00000000,0.00846949,0.00974506,0.16783022,1.89019090,0.01419676,0.13030672
-2.69234617,2.17259788,0.14379512,0.00000000,0.00838832,0.00977147,0.17069122,1.95545200,0.01571506,0.13521235
-2.68634317,2.25679671,0.15245658,0.00000000,0.00835921,0.00990053,0.17479265,2.02697032,0.01747268,0.14077929
-2.68034017,2.34833590,0.16269034,0.00000000,0.00838656,0.01013610,0.18016197,2.10405711,0.01947062,0.14697976
-2.67433717,2.44627558,0.17442009,0.00000000,0.00847367,0.01048127,0.18680920,2.18584426,0.02170809,0.15377223
-2.66833417,2.54949025,0.18755005,0.00000000,0.00862253,0.01093833,0.19472574,2.27129813,0.02418216,0.16110187
-2.66233117,2.65668972,0.20196365,0.00000000,0.00883384,0.01150861,0.20388382,2.35924069,0.02688752,0.16890161
-2.65632816,2.76644710,0.21752271,0.00000000,0.00910695,0.01219244,0.21423639,2.44837738,0.02981613,0.17709363
-2.65032516,2.87723281,0.23406699,0.00000000,0.00943985,0.01298909,0.22571748,2.53733049,0.03295699,0.18559125
-2.64432216,2.98745318,0.25141456,0.00000000,0.00982922,0.01389671,0.23824309,2.62467688,0.03629584,0.19430121
-2.63831916,3.09549203,0.26936286,0.00000000,0.01027054,0.01491236,0.25171257,2.70898816,0.03981502,0.20312608
-2.63231616,3.19975345,0.28769078,0.00000000,0.01075812,0.01603196,0.26601031,2.78887171,0.04349329,0.21196684
-2.62631316,3.29870385,0.30616157,0.00000000,0.01128529,0.01725036,0.28100782,2.86301054,0.04730581,0.22072544
-2.62031016,3.39091158,0.32452669,0.00000000,0.01184450,0.01856136,0.29656615,2.93020035,0.05122413,0.22930729
-2.61430715,3.47508247,0.34253060,0.00000000,0.01242750,0.01995778,0.31253850,2.98938216,0.05521635,0.23762349
-2.60830415,3.55008998,0.35991624,0.00000000,0.01302547,0.02143159,0.32877302,3.03966915,0.05924736,0.24559287
-2.60230115,3.61499900,0.37643102,0.00000000,0.01362924,0.02297403,0.34511579,3.08036689,0.06327924,0.25314372
-2.59629815,3.66908265,0.39183335,0.00000000,0.01422942,0.02457577,0.36141386,3.11098625,0.06727168,0.26021511
-2.59029515,3.71183199,0.40589910,0.00000000,0.01481658,0.02622716,0.37751840,3.13124897,0.07118268,0.26675798
-2.58429215,3.74295879,0.41842804,0.00000000,0.01538143,0.02791844,0.39328779,3.14108608,0.07496928,0.27273577
-2.57828914,3.76239184,0.42924981,0.00000000,0.01591499,0.02964003,0.40859073,3.14062981,0.07858837,0.27812486
-2.57228614,3.77026764,0.43822915,0.00000000,0.01640874,0.03138284,0.42330918,3.13019975,0.08199771,0.28291466
-2.56628314,3.76691638,0.44527023,0.00000000,0.01685478,0.03313857,0.43734113,3.11028450,0.08515694,0.28710745
-2.56028014,3.75284422,0.45031972,0.00000000,0.01724595,0.03490004,0.45060307,3.08151982,0.08802861,0.29071799
-2.55427714,3.72871284,0.45336853,0.00000000,0.01757602,0.03666145,0.46303201,3.04466455,0.09057931,0.29377297
-2.54827414,3.69531728,0.45445201,0.00000000,0.01783973,0.03841865,0.47458698,3.00057535,0.09278068,0.29631017
-2.54227114,3.65356252,0.45364859,0.00000000,0.01803294,0.04016932,0.48524988,2.95018117,0.09461031,0.29837745
-2.53626813,3.60443974,0.45107691,0.00000000,0.01815272,0.04191302,0.49502546,2.89445827,0.09605259,0.30003151
-2.53026513,3.54900227,0.44689139,0.00000000,0.01819736,0.04365122,0.50394046,2.83440633,0.09709933,0.30133633
-2.52426213,3.48834161,0.44127656,0.00000000,0.01816645,0.04538709,0.51204175,2.77102588,0.09775006,0.30236137
-2.51825913,3.42356359,0.43444015,0.00000000,0.01806082,0.04712525,0.51939341,2.70529737,0.09801225,0.30317948
-2.51225613,3.35576458,0.42660549,0.00000000,0.01788258,0.04887134,0.52607288,2.63816180,0.09790107,0.30386445
-2.50625313,3.28600789,0.41800328,0.00000000,0.01763499,0.05063143,0.53216618,2.57050291,0.09743893,0.30448836
-2.50025013,3.21530041,0.40886321,0.00000000,0.01732242,0.05241137,0.53776235,2.50313087,0.09665470,0.30511862
-2.49424712,3.14456971,0.39940578,0.00000000,0.01695017,0.05421603,0.54294743,2.43676751,0.09558266,0.30581490
-2.48824412,3.07464209,0.38983462,0.00000000,0.01652438,0.05604850,0.54779814,2.37203306,0.09426123,0.30662612
-2.48224112,3.00622217,0.38032976,0.00000000,0.01605183,0.05790925,0.55237568,2.30943476,0.09273149,0.30758739
-2.47623812,2.93987468,0.37104198,0.00000000,0.01553977,0.05979544,0.55672000,2.24935756,0.09103559,0.30871740
-2.47023512,2.87600959,0.36208866,0.00000000,0.01499572,0.06170023,0.56084489,2.19205727,0.08921513,0.31001618
-2.46423212,2.81487132,0.35355120,0.00000000,0.01442731,0.06361229,0.56473426,2.13765684,0.08730960,0.31146352
-2.45822911,2.75653311,0.34547413,0.00000000,0.01384212,0.06551558,0.56833990,2.08614608,0.08535490,0.31301824
-2.45222611,2.70089726,0.33786593,0.00000000,0.01324748,0.06738928,0.57158102,2.03738536,0.08338213,0.31461833
-2.44622311,2.64770199,0.33070151,0.00000000,0.01265043,0.06920802,0.57434567,1.99111363,0.08141656,0.31618220
-2.44022011,2.59653505,0.32392625,0.00000000,0.01205754,0.07094250,0.57649407,1.94696075,0.07947703,0.31761088
-2.43421711,2.54685406,0.31746120,0.00000000,0.01147491,0.07256022,0.57786383,1.90446436,0.07757563,0.31879138
-2.42821411,2.49801323,0.31120940,0.00000000,0.01090813,0.07402663,0.57827683,1.86309052,0.07571778,0.31960092
-2.42221111,2.44929525,0.30506281,0.00000000,0.01036228,0.07530640,0.57754747,1.82225792,0.07390265,0.31991199
-2.41620810,2.39994745,0.29890959,0.00000000,0.00984200,0.07636493,0.57549184,1.78136441,0.07212396,0.31959797
-2.41020510,2.34922035,0.29264132,0.00000000,0.00935149,0.07716987,0.57193748,1.73981502,0.07037103,0.31853910
-2.40420210,2.29640681,0.28615978,0.00000000,0.00889464,0.07769275,0.56673297,1.69705010,0.06863005,0.31662849
-2.39819910,2.24088002,0.27938302,0.00000000,0.00847509,0.07791052,0.55975709,1.65257221,0.06688551,0.31377779
-2.39219610,2.18212808,0.27225042,0.00000000,0.00809628,0.07780688,0.55092684,1.60597058,0.06512165,0.30992239
-2.38619310,2.11978362,0.26472644,0.00000000,0.00776157,0.07737354,0.54020393,1.55694170,0.06332396,0.30502571
-2.38019010,2.05364670,0.25680299,0.00000000,0.00747421,0.07661100,0.52759942,1.50530513,0.06148046,0.29908237
-2.37418709,1.98369993,0.24850032,0.00000000,0.00723740,0.07552918,0.51317615,1.45101369,0.05958289,0.29212019
-2.36818409,1.91011489,0.23986640,0.00000000,0.00705429,0.07414749,0.49704884,1.39415750,0.05762757,0.28420063
-2.36218109,1.83324959,0.23097486,0.00000000,0.00692785,0.07249468,0.47938194,1.33496165,0.05561606,0.27541793
-2.35617809,1.75363719,0.22192167,0.00000000,0.00686085,0.07060812,0.46038514,1.27377780,0.05355538,0.26589673
-2.35017509,1.67196648,0.21282077,0.00000000,0.00685570,0.06853284,0.44030693,1.21107000,0.05145800,0.25578842
-2.34417209,1.58905541,0.20379879,0.00000000,0.00691432,0.06632017,0.41942651,1.14739577,0.04934145,0.24526628
-2.33816908,1.50581880,0.19498927,0.00000000,0.00703794,0.06402606,0.39804439,1.08338327,0.04722767,0.23451968
-2.33216608,1.42323211,0.18652664,0.00000000,0.00722695,0.06170928,0.37647223,1.01970575,0.04514207,0.22374763
-2.32616308,1.34229306,0.17854021,0.00000000,0.00748070,0.05942941,0.35502228,0.95705477,0.04311241,0.21315184
-2.32016008,1.26398283,0.17114847,0.00000000,0.00779735,0.05724478,0.33399712,0.89611330,0.04116758,0.20292974
-2.31415708,1.18922887,0.16445405,0.00000000,0.00817370,0.05521047,0.31367990,0.83753004,0.03933623,0.19326767
-2.30815408,1.11887075,0.15853939,0.00000000,0.00860512,0.05337639,0.29432572,0.78189613,0.03764547,0.18433451
-2.30215108,1.05363075,0.15346355,0.00000000,0.00908548,0.05178556,0.27615439,0.72972514,0.03611962,0.17627604
-2.29614807,0.99409017,0.14925997,0.00000000,0.00960713,0.05047264,0.25934477,0.68143723,0.03477909,0.16921027
-2.29014507,0.94067224,0.14593560,0.00000000,0.01016101,0.04946279,0.24403103,0.63734785,0.03363936,0.16322377
-2.28414207,0.89363222,0.14347114,0.00000000,0.01073674,0.04877085,0.23030074,0.59766141,0.03271035,0.15836935
-2.27813907,0.85305478,0.14182258,0.00000000,0.01132282,0.04840098,0.21819495,0.56246988,0.03199585,0.15466493
-2.27213607,0.81885852,0.14092380,0.00000000,0.01190689,0.04834659,0.20771002,0.53175608,0.03149336,0.15209381
-2.26613307,0.79080722,0.14069022,0.00000000,0.01247607,0.04859079,0.19880112,0.50540146,0.03119412,0.15060612
-2.26013007,0.76852697,0.14102337,0.00000000,0.01301727,0.04910717,0.19138721,0.48319763,0.03108345,0.15012159
-2.25412706,0.75152849,0.14181603,0.00000000,0.01351760,0.04986092,0.18535714,0.46486103,0.03114135,0.15053330
-2.24812406,0.73923328,0.14295799,0.00000000,0.01396477,0.05081031,0.18057667,0.45005004,0.03134324,0.15171242
-2.24212106,0.73100259,0.14434197,0.00000000,0.01434750,0.05190840,0.17689596,0.43838353,0.03166101,0.15351363
-2.23611806,0.72616794,0.14586963,0.00000000,0.01465588,0.05310494,0.17415739,0.42946024,0.03206409,0.15578113
-2.23011506,0.72406175,0.14745742,0.00000000,0.01488173,0.05434840,0.17220317,0.42287786,0.03252069,0.15835481
-2.22411206,0.72404703,0.14904193,0.00000000,0.01501892,0.05558803,0.17088265,0.41825139,0.03299907,0.16107657
-2.21810905,0.72554486,0.15058479,0.00000000,0.01506355,0.05677589,0.17005885,0.41522970,0.03346873,0.16379636
-2.21210605,0.72805863,0.15207655,0.00000000,0.01501414,0.05786872,0.16961420,0.41350998,0.03390164,0.16637780
-2.20610305,0.73119409,0.15353981,0.00000000,0.01487170,0.05882965,0.16945505,0.41284936,0.03427323,0.16870307
-2.20010005,0.73467463,0.15503112,0.00000000,0.01463971,0.05962962,0.16951503,0.41307337,0.03456337,0.17067704
-2.19409705,0.73835092,0.15664160,0.00000000,0.01432404,0.06024846,0.16975696,0.41408112,0.03475703,0.17223032
-2.18809405,0.74220504,0.15849642,0.00000000,0.01393276,0.06067564,0.17017347,0.41584680,0.03484476,0.17332111
-2.18209105,0.74634850,0.16075276,0.00000000,0.01347590,0.06091057,0.17078612,0.41841775,0.03482297,0.17393596
-2.17608804,0.75101467,0.16359650,0.00000000,0.01296513,0.06096251,0.17164335,0.42190917,0.03469393,0.17408923
-2.17008504,0.75654569,0.16723751,0.00000000,0.01241343,0.06085010,0.17281707,0.42649566,0.03446553,0.17382140
-2.16408204,0.76337446,0.17190372,0.00000000,0.01183466,0.06060048,0.17439833,0.43240003,0.03415080,0.17319623
-2.15807904,0.77200247,0.17783393,0.00000000,0.01124321,0.06024805,0.17649204,0.43987992,0.03376730,0.17229703
-2.15207604,0.78297431,0.18526969,0.00000000,0.01065352,0.05983301,0.17921118,0.44921254,0.03333623,0.17122212
-2.14607304,0.79684982,0.19444629,0.00000000,0.01007974,0.05939964,0.18267048,0.46067849,0.03288151,0.17007970
-2.14007004,0.81417497,0.20558314,0.00000000,0.00953530,0.05899444,0.18698017,0.47454497,0.03242870,0.16898246
-2.13406703,0.83545275,0.21887387,0.00000000,0.00903261,0.05866421,0.19223975,0.49104924,0.03200390,0.16804209
-2.12806403,0.86111495,0.23447640,0.00000000,0.00858273,0.05845418,0.19853223,0.51038298,0.03163267,0.16736391
-2.12206103,0.89149623,0.25250334,0.00000000,0.00819512,0.05840619,0.20591902,0.53267803,0.03133895,0.16704207
-2.11605803,0.92681131,0.27301310,0.00000000,0.00787741,0.05855705,0.21443571,0.55799428,0.03114411,0.16715524
-2.11005503,0.96713631,0.29600217,0.00000000,0.00763532,0.05893715,0.22408895,0.58631000,0.03106606,0.16776323
-2.10405203,1.01239509,0.32139882,0.00000000,0.00747246,0.05956934,0.23485441,0.61751524,0.03111859,0.16890452
-2.09804902,1.06235098,0.34905872,0.00000000,0.00739037,0.06046809,0.24667626,0.65140833,0.03131078,0.17059492
-2.09204602,1.11660466,0.37876277,0.00000000,0.00738848,0.06163903,0.25946779,0.68769596,0.03164666,0.17282725
-2.08604302,1.17459802,0.41021744,0.00000000,0.00746419,0.06307882,0.27311354,0.72599664,0.03212501,0.17557222
-2.08004002,1.23562430,0.44305774,0.00000000,0.00761294,0.06477533,0.28747265,0.76584764,0.03273938,0.17878031
-2.07403702,1.29884402,0.47685311,0.00000000,0.00782837,0.06670819,0.30238340,0.80671514,0.03347825,0.18238458
-2.06803402,1.36330639,0.51111596,0.00000000,0.00810250,0.06884960,0.31766879,0.84800731,0.03432539,0.18630432
-2.06203102,1.42797534,0.54531300,0.00000000,0.00842595,0.07116537,0.33314286,0.88908986,0.03526037,0.19044926
-2.05602801,1.49175943,0.57887882,0.00000000,0.00878816,0.07361625,0.34861768,0.92930352,0.03625910,0.19472424
-2.05002501,1.55354455,0.61123148,0.00000000,0.00917770,0.07615929,0.36391051,0.96798295,0.03729467,0.19903406
-2.04402201,1.61222816,0.64178955,0.00000000,0.00958249,0.07874946,0.37885101,1.00447629,0.03833805,0.20328825
-2.03801901,1.66675383,0.66998991,0.00000000,0.00999020,0.08134113,0.39328813,1.03816463,0.03935901,0.20740565
-2.03201601,1.71614491,0.69530560,0.00000000,0.01038850,0.08388976,0.40709633,1.06848085,0.04032698,0.21131848
-2.02601301,1.75953582,0.71726303,0.00000000,0.01076535,0.08635332,0.42018091,1.09492697,0.04121195,0.21497576
-2.02001001,1.79619991,0.73545773,0.00000000,0.01110938,0.08869373,0.43248218,1.11708939,0.04198538,0.21834602
