energy_ev,total_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.03301651,4.68212430,0.87050589,2.28176218,0.65100280,1.38755955,0.06586721,0.57462121,0.08341136,0.39413103
-0.02701351,4.71719770,0.87093897,2.30394381,0.66022760,1.38998747,0.06309225,0.58618131,0.08215221,0.40210844
-0.02101051,4.74782366,0.87012700,2.32297028,0.66818465,1.39312739,0.06034371,0.59639519,0.08106396,0.40932277
-0.01500750,4.77367705,0.86795109,2.33872629,0.67483655,1.39690344,0.05765809,0.60513414,0.08014611,0.41569108
-0.00900450,4.79432120,0.86429731,2.35107179,0.68014471,1.40115115,0.05506482,0.61227859,0.07938929,0.42113188
-0.00300150,4.80922202,0.85906211,2.35984612,0.68406894,1.40562338,0.05258590,0.61772037,0.07877602,0.42556728
0.00300150,4.81776857,0.85215772,2.36487402,0.68656777,1.41000014,0.05023596,0.62136525,0.07828181,0.42892529
0.00900450,4.81929919,0.84351706,2.36597325,0.68759935,1.41390186,0.04802256,0.62313553,0.07787643,0.43114226
0.01500750,4.81313171,0.83309805,2.36296340,0.68712302,1.41690536,0.04594680,0.62297263,0.07752549,0.43216526
0.02101051,4.79859642,0.82088698,2.35567553,0.68510134,1.41856190,0.04400413,0.62083953,0.07719198,0.43195434
0.02701351,4.77507025,0.80690087,2.34396226,0.68150270,1.41841643,0.04218534,0.61672290,0.07683794,0.43048449
0.03301651,4.74201047,0.79118861,2.32770783,0.67630418,1.41602713,0.04047771,0.61063491,0.07642606,0.42774730
0.03901951,4.69898660,0.77383099,2.30683790,0.66949460,1.41098449,0.03886610,0.60261433,0.07592117,0.42375200
0.04502251,4.64570910,0.75493948,2.28132849,0.66107756,1.40292903,0.03733415,0.59272719,0.07529155,0.41852618
0.05102551,4.58205361,0.73465409,2.25121418,0.65107434,1.39156704,0.03586536,0.58106648,0.07451010,0.41211576
0.05702851,4.50808012,0.71314022,2.21659485,0.63952645,1.37668365,0.03444409,0.56775131,0.07355524,0.40458447
0.06303152,4.42404615,0.69058488,2.17764129,0.62649762,1.35815289,0.03305647,0.55292511,0.07241156,0.39601278
0.06903452,4.33041389,0.66719245,2.13459911,0.61207529,1.33594433,0.03169106,0.53675322,0.07107018,0.38649632
0.07503752,4.22785102,0.64318012,2.08779117,0.59637123,1.31012624,0.03033944,0.51941982,0.06952898,0.37614385
0.08104052,4.11722564,0.61877340,2.03761839,0.57952150,1.28086528,0.02899655,0.50112431,0.06779246,0.36507502
0.08704352,3.99959551,0.59420184,1.98455880,0.56168552,1.24842282,0.02766089,0.48207730,0.06587148,0.35341780
0.09304652,3.87619225,0.56969502,1.92916504,0.54304439,1.21314829,0.02633452,0.46249647,0.06378277,0.34130594
0.09904952,3.74840120,0.54547919,1.87206000,0.52379847,1.17546983,0.02502298,0.44260233,0.06154835,0.32887635
0.10505253,3.61773755,0.52177436,1.81393085,0.50416425,1.13588280,0.02373496,0.42261406,0.05919474,0.31626672
0.11105553,3.48581944,0.49879213,1.75552118,0.48437071,1.09493656,0.02248195,0.40274575,0.05675219,0.30361325
0.11705853,3.35433876,0.47673402,1.69762139,0.46465517,1.05322003,0.02127779,0.38320291,0.05425379,0.29104866
0.12306153,3.22503011,0.45579031,1.64105714,0.44525885,1.01134660,0.02013811,0.36417949,0.05173454,0.27870057
0.12906453,3.09963845,0.43613935,1.58667595,0.42642216,0.96993879,0.01907976,0.34585547,0.04923050,0.26669002
0.13506753,2.97988594,0.41794700,1.53533188,0.40837994,0.92961297,0.01812023,0.32839494,0.04677787,0.25513041
0.14107054,2.86743813,0.40136621,1.48786849,0.39135668,0.89096470,0.01727704,0.31194466,0.04441211,0.24412660
0.14707354,2.76387005,0.38653652,1.44510012,0.37556178,0.85455475,0.01656714,0.29663311,0.04216719,0.23377414
0.15307654,2.67063247,0.37358321,1.40779182,0.36118503,0.82089626,0.01600639,0.28256987,0.04007482,0.22415866
0.15907954,2.58901867,0.36261622,1.37663841,0.34839240,0.79044295,0.01560899,0.26984533,0.03816375,0.21535528
0.16508254,2.52013239,0.35372851,1.35224302,0.33732203,0.76357886,0.01538702,0.25853047,0.03645919,0.20742803
0.17108554,2.46485752,0.34699396,1.33509595,0.32808073,0.74060948,0.01534999,0.24867683,0.03498228,0.20042909
0.17708854,2.42383031,0.34246480,1.32555449,0.32074095,0.72175460,0.01550452,0.24031650,0.03374970,0.19439814
0.18309155,2.39741507,0.34016872,1.32382463,0.31533826,0.70714289,0.01585396,0.23346202,0.03277328,0.18936149
0.18909455,2.38568436,0.34010565,1.32994554,0.31186959,0.69680836,0.01639820,0.22810632,0.03205987,0.18533119
0.19509755,2.38840475,0.34224460,1.34377771,0.31029212,0.69068887,0.01713347,0.22422268,0.03161115,0.18230419
0.20110055,2.40502929,0.34652057,1.36499573,0.31052312,0.68862687,0.01805225,0.22176463,0.03142370,0.18026156
0.20710355,2.43469764,0.35283203,1.39308628,0.31244069,0.69037223,0.01914323,0.22066609,0.03148912,0.17916786
0.21310655,2.47624474,0.36103900,1.42735211,0.31588546,0.69558761,0.02039142,0.22084162,0.03179425,0.17897079
0.21910955,2.52821857,0.37096211,1.46692223,0.32066344,0.70385604,0.02177826,0.22218699,0.03232159,0.17960117
0.22511256,2.58890730,0.38238286,1.51076853,0.32654986,0.71469088,0.02328190,0.22458018,0.03304972,0.18097343
0.23111556,2.65637561,0.39504520,1.55772852,0.33329414,0.72754793,0.02487749,0.22788285,0.03395391,0.18298651
0.23711856,2.72850962,0.40865855,1.60653376,0.34062568,0.74183952,0.02653767,0.23194223,0.03500675,0.18552541
0.24312156,2.80306942,0.42290232,1.65584320,0.34826066,0.75695014,0.02823302,0.23659378,0.03617887,0.18846325
0.24912456,2.87774766,0.43743190,1.70428018,0.35590941,0.77225338,0.02993266,0.24166416,0.03743972,0.19166388
0.25512756,2.95023228,0.45188593,1.75047199,0.36328420,0.78712945,0.03160491,0.24697494,0.03875829,0.19498500
0.26113057,3.01827135,0.46589478,1.79309022,0.37010725,0.80098284,0.03321798,0.25234653,0.04010394,0.19828171
0.26713357,3.07973744,0.47908973,1.83089059,0.37611866,0.81325942,0.03474068,0.25760254,0.04144705,0.20141026
0.27313657,3.13268908,0.49111284,1.86275040,0.38108383,0.82346246,0.03614319,0.26257429,0.04275977,0.20423209
0.27913957,3.17542695,0.50162688,1.88770222,0.38480021,0.83116669,0.03739772,0.26710517,0.04401657,0.20661773
0.28514257,3.20654244,0.51032497,1.90496242,0.38710312,0.83603021,0.03847924,0.27105498,0.04519471,0.20845064
0.29114557,3.22495666,0.51693971,1.91395337,0.38787018,0.83780339,0.03936607,0.27430371,0.04627468,0.20963065
0.29714857,3.22994834,0.52125122,1.91431854,0.38702442,0.83633465,0.04004041,0.27675483,0.04724046,0.21007695
0.30315158,3.22116964,0.52309384,1.90593002,0.38453577,0.83157282,0.04048876,0.27833780,0.04807963,0.20973046
0.30915458,3.19864938,0.52236125,1.88888833,0.38042090,0.82356592,0.04070224,0.27900974,0.04878346,0.20855552
0.31515758,3.16278373,0.51900978,1.86351478,0.37474142,0.81245657,0.04067675,0.27875607,0.04934682,0.20654069
0.32116058,3.11431520,0.51305975,1.83033705,0.36760058,0.79847416,0.04041298,0.27759021,0.04976805,0.20369887
0.32716358,3.05430099,0.50459497,1.79006881,0.35913851,0.78192422,0.03991637,0.27555218,0.05004874,0.20006647
0.33316658,2.98407248,0.49376020,1.74358463,0.34952639,0.76317544,0.03919682,0.27270629,0.05019341,0.19570181
0.33916958,2.90518771,0.48075700,1.69189138,0.33895960,0.74264497,0.03826836,0.26913790,0.05020927,0.19068294
0.34517259,2.81937934,0.46583801,1.63609762,0.32765040,0.72078259,0.03714872,0.26494942,0.05010583,0.18510465
0.35117559,2.72850014,0.44929994,1.57738229,0.31582023,0.69805454,0.03585877,0.26025585,0.04989461,0.17907522
0.35717859,2.63446861,0.43147577,1.51696410,0.30369220,0.67492761,0.03442194,0.25517984,0.04958882,0.17271268
0.36318159,2.53921661,0.41272622,1.45607266,0.29148381,0.65185412,0.03286361,0.24984667,0.04920309,0.16614107
0.36918459,2.44464120,0.39343110,1.39592244,0.27940051,0.62925843,0.03121043,0.24437934,0.04875316,0.15948657
0.37518759,2.35256205,0.37398075,1.33769008,0.26763004,0.60752546,0.02948978,0.23889396,0.04825569,0.15287393
0.38119060,2.26468569,0.35476790,1.28249567,0.25633797,0.58699145,0.02772911,0.23349568,0.04772805,0.14642307
0.38719360,2.18257722,0.33618009,1.23138795,0.24566441,0.56793744,0.02595544,0.22827534,0.04718809,0.14024622
0.39319660,2.10763983,0.31859307,1.18533348,0.23572208,0.55058532,0.02419490,0.22330692,0.04665398,0.13444556
0.39919960,2.04110187,0.30236510,1.14520926,0.22659562,0.53509662,0.02247231,0.21864605,0.04614401,0.12911138
0.40520260,1.98401082,0.28783222,1.11179832,0.21834221,0.52157372,0.02081091,0.21432936,0.04567639,0.12432089
0.41120560,1.93723338,0.27530456,1.08578765,0.21099325,0.51006342,0.01923206,0.21037490,0.04526900,0.12013768
0.41720860,1.90146024,0.26506359,1.06776752,0.20455696,0.50056221,0.01775514,0.20678341,0.04493915,0.11661165
0.42321161,1.87721440,0.25736002,1.05823164,0.19902176,0.49302317,0.01639739,0.20354044,0.04470324,0.11377951
0.42921461,1.86486141,0.25241243,1.05757716,0.19436009,0.48736365,0.01517389,0.20061900,0.04457644,0.11166561
0.43521761,1.86462021,0.25040617,1.06610410,0.19053249,0.48347356,0.01409757,0.19798276,0.04457229,0.11028318
0.44122061,1.87657328,0.25149260,1.08401364,0.18749166,0.48122352,0.01317919,0.19558941,0.04470229,0.10963557
0.44722361,1.90067508,0.25578819,1.11140491,0.18518629,0.48047264,0.01242744,0.19339406,0.04497550,0.10971774
0.45322661,1.93675784,0.26337364,1.14827031,0.18356446,0.48107533,0.01184891,0.19135245,0.04539804,0.11051752
0.45922961,1.98453458,0.27429258,1.19448953,0.18257638,0.48288708,0.01144824,0.18942381,0.04597277,0.11201683
0.46523262,2.04359889,0.28855011,1.24982251,0.18217645,0.48576872,0.01122806,0.18757313,0.04669884,0.11419257
0.47123562,2.11342222,0.30611097,1.31390208,0.18232456,0.48958927,0.01118913,0.18577285,0.04757143,0.11701727
0.47723862,2.19334897,0.32689753,1.38622688,0.18298651,0.49422733,0.01133030,0.18400376,0.04858155,0.12045940
0.48324162,2.28259060,0.35078767,1.46615561,0.18413375,0.49957102,0.01164861,0.18225526,0.04971587,0.12448334
0.48924462,2.38021985,0.37761289,1.55290334,0.18574243,0.50551682,0.01213932,0.18052483,0.05095683,0.12904911
0.49524762,2.48516647,0.40715670,1.64554093,0.18779189,0.51196740,0.01279597,0.17881690,0.05228271,0.13411185
0.50125063,2.59621586,0.43915372,1.74299841,0.19026282,0.51882902,0.01361054,0.17714129,0.05366804,0.13962115
0.50725363,2.71201198,0.47328979,1.84407304,0.19313527,0.52600856,0.01457357,0.17551114,0.05508401,0.14552041
0.51325663,2.83106569,0.50920319,1.94744256,0.19638656,0.53341080,0.01567441,0.17394084,0.05649913,0.15174621
0.51925963,2.95176944,0.54648745,2.05168383,0.19998955,0.54093617,0.01690146,0.17244377,0.05787996,0.15822794
0.52526263,3.07241883,0.58469575,2.15529707,0.20391116,0.54847932,0.01824256,0.17103033,0.05919203,0.16488769
0.53126563,3.19124120,0.62334712,2.25673506,0.20811147,0.55592864,0.01968537,0.16970621,0.06040082,0.17164053
0.53726863,3.30643090,0.66193442,2.35443686,0.21254345,0.56316707,0.02121789,0.16847109,0.06147275,0.17839529
0.54327164,3.41619043,0.69993401,2.44686501,0.21715329,0.57007407,0.02282896,0.16731794,0.06237632,0.18505574
0.54927464,3.51877608,0.73681692,2.53254492,0.22188157,0.57652877,0.02450886,0.16623283,0.06308314,0.19152239
0.55527764,3.61254662,0.77206129,2.61010510,0.22666491,0.58241423,0.02624986,0.16519540,0.06356891,0.19769466
0.56128064,3.69601275,0.80516548,2.67831653,0.23143835,0.58762249,0.02804679,0.16417985,0.06381436,0.20347344
0.56728364,3.76788546,0.83566171,2.73612950,0.23613803,0.59206019,0.02989760,0.16315646,0.06380604,0.20876402
0.57328664,3.82712068,0.86312934,2.78270641,0.24070428,0.59565427,0.03180375,0.16209352,0.06353692,0.21347908
0.57928964,3.87295827,0.88720749,2.81744882,0.24508465,0.59835765,0.03377057,0.16095951,0.06300679,0.21754179
0.58529265,3.90495304,0.90760636,2.84001751,0.24923702,0.60015419,0.03580746,0.15972545,0.06222256,0.22088870
0.59129565,3.92299635,0.92411665,2.85034462,0.25313226,0.60106283,0.03792794,0.15836725,0.06119815,0.22347235
0.59729865,3.92732660,0.93661676,2.84863695,0.25675653,0.60114042,0.04014944,0.15686784,0.05995436,0.22526344
0.60330165,3.91852813,0.94507726,2.83537036,0.26011288,0.60048313,0.04249303,0.15521917,0.05851838,0.22625235
0.60930465,3.89751799,0.94956252,2.81127518,0.26322220,0.59922618,0.04498280,0.15342362,0.05692314,0.22645003
0.61530765,3.86552100,0.95022921,2.77731335,0.26612324,0.59754186,0.04764514,0.15149511,0.05520656,0.22588811
0.62131066,3.82403387,0.94732180,2.73464799,0.26887186,0.59563580,0.05050781,0.14945959,0.05341052,0.22461811
0.62731366,3.77477983,0.94116512,2.68460670,0.27153942,0.59374169,0.05359885,0.14735493,0.05157985,0.22271001
0.63331666,3.71965548,0.93215435,2.62864017,0.27421040,0.59211459,0.05694535,0.14523031,0.04976117,0.22024992
0.63931966,3.66067195,0.92074265,2.56827757,0.27697929,0.59102306,0.06057221,0.14314507,0.04800173,0.21733716
0.64532266,3.59989282,0.90742714,2.50508069,0.27994702,0.59074047,0.06450079,0.14116701,0.04634823,0.21408081
0.65132566,3.53937107,0.89273356,2.44059838,0.28321692,0.59153591,0.06874764,0.13937033,0.04484573,0.21059585
0.65732866,3.48108766,0.87720031,2.37632314,0.28689054,0.59366490,0.07332326,0.13783327,0.04353657,0.20699906
0.66333167,3.42689366,0.86136237,2.31365126,0.29106339,0.59736051,0.07823106,0.13663547,0.04245940,0.20340493
0.66933467,3.37845829,0.84573584,2.25384782,0.29582081,0.60282496,0.08346647,0.13585525,0.04164838,0.19992168
0.67533767,3.33722421,0.83080333,2.19801759,0.30123423,0.61022222,0.08901623,0.13556684,0.04113243,0.19664761
0.68134067,3.30437154,0.81700104,2.14708244,0.30735778,0.61967181,0.09485801,0.13583774,0.04093469,0.19366790
0.68734367,3.28079135,0.80470756,2.10176583,0.31422552,0.63124390,0.10096032,0.13672619,0.04107205,0.19105206
0.69334667,3.26706906,0.79423495,2.06258425,0.32184931,0.64495594,0.10728264,0.13827890,0.04155486,0.18885200
0.69934967,3.26347792,0.78582213,2.02984565,0.33021745,0.66077087,0.11377590,0.14052918,0.04238678,0.18710091
0.70535268,3.26998199,0.77963083,2.00365423,0.33929398,0.67859683,0.12038327,0.14349529,0.04356473,0.18581293
0.71135568,3.28624812,0.77574395,1.98392115,0.34901878,0.69828844,0.12704112,0.14717942,0.04507894,0.18498355
0.71735868,3.31166606,0.77416641,1.97038017,0.35930842,0.71964943,0.13368026,0.15156691,0.04691316,0.18459076
0.72336168,3.34537536,0.77482829,1.96260753,0.37005763,0.74243655,0.14022734,0.15662615,0.04904493,0.18459690
0.72936468,3.38629816,0.77759004,1.96004501,0.38114149,0.76636460,0.14660639,0.16230881,0.05144592,0.18495095
0.73536768,3.43317621,0.78224941,1.96202523,0.39241808,0.79111241,0.15274035,0.16855068,0.05408243,0.18559134
0.74137069,3.48461110,0.78855010,1.96779830,0.40373164,0.81632956,0.15855270,0.17527289,0.05691589,0.18644906
0.74737369,3.53910621,0.79619132,1.97655889,0.41491616,0.84164364,0.16396902,0.18238364,0.05990346,0.18745087
0.75337669,3.59510936,0.80483845,1.98747291,0.42579924,0.86666806,0.16891845,0.18978030,0.06299878,0.18852261
0.75937969,3.65105476,0.81413395,1.99970313,0.43620607,0.89100994,0.17333507,0.19735185,0.06615268,0.18959241
0.76538269,3.70540358,0.82370857,2.01243301,0.44596366,0.91427826,0.17715907,0.20498163,0.06931404,0.19059361
0.77138569,3.75668195,0.83319228,2.02488835,0.45490498,0.93609185,0.18033780,0.21255025,0.07243071,0.19146751
0.77738869,3.80351578,0.84222469,2.03635624,0.46287300,0.95608729,0.18282666,0.21993860,0.07545042,0.19216565
0.78339170,3.84466175,0.85046475,2.04620108,0.46972457,0.97392645,0.18458972,0.22703093,0.07832183,0.19265172
0.78939470,3.87903382,0.85759940,2.05387728,0.47533396,0.98930360,0.18560030,0.23371768,0.08099553,0.19290294
0.79539770,3.90572494,0.86335099,2.05893885,0.47959606,1.00195191,0.18584124,0.23989830,0.08342509,0.19291101
0.80140070,3.92402370,0.86748343,2.06104547,0.48242899,1.01164923,0.18530515,0.24548358,0.08556804,0.19268259
0.80740370,3.93342553,0.86980682,2.05996543,0.48377618,1.01822299,0.18399443,0.25039769,0.08738687,0.19223923
0.81340670,3.93363864,0.87018062,2.05557530,0.48360779,1.02155410,0.18192118,0.25457970,0.08884989,0.19161690
0.81940970,3.92458438,0.86851540,2.04785677,0.48192140,1.02157967,0.17910705,0.25798459,0.08993197,0.19086512
0.82541271,3.90639244,0.86477303,2.03689074,0.47874189,1.01829446,0.17558282,0.26058372,0.09061523,0.19004560
0.83141571,3.87939089,0.85896562,2.02284904,0.47412064,1.01175103,0.17138806,0.26236466,0.09088946,0.18923064
0.83741871,3.84409145,0.85115319,2.00598413,0.46813387,1.00205835,0.16657050,0.26333051,0.09075236,0.18850106
0.84342171,3.80117040,0.84144022,1.98661707,0.46088031,0.98937906,0.16118534,0.26349876,0.09020961,0.18794394
0.84942471,3.75144558,0.82997131,1.96512418,0.45247822,0.97392526,0.15529444,0.26289962,0.08927473,0.18765007
0.85542771,3.69585011,0.81692601,1.94192284,0.44306182,0.95595293,0.14896536,0.26157408,0.08796861,0.18771115
0.86143072,3.63540348,0.80251315,1.91745657,0.43277732,0.93575516,0.14227023,0.25957164,0.08631896,0.18821684
0.86743372,3.57118076,0.78696468,1.89218002,0.42177863,0.91365428,0.13528461,0.25694797,0.08435948,0.18925174
0.87343672,3.50428078,0.77052935,1.86654410,0.41022301,0.88999328,0.12808609,0.25376250,0.08212886,0.19089220
0.87943972,3.43579404,0.75346622,1.84098151,0.39826664,0.86512656,0.12075296,0.25007611,0.07966968,0.19320331
0.88544272,3.36677145,0.73603841,1.81589322,0.38606048,0.83941057,0.11336273,0.24594903,0.07702718,0.19623593
0.89144572,3.29819466,0.71850694,1.79163603,0.37374640,0.81319446,0.10599069,0.24143893,0.07424798,0.20002393
0.89744872,3.23094900,0.70112503,1.76851161,0.36145388,0.78681124,0.09870851,0.23659941,0.07137881,0.20458182
0.90345173,3.16579992,0.68413287,1.74675744,0.34929720,0.76056961,0.09158288,0.23147885,0.06846530,0.20990284
0.90945473,3.10337374,0.66775299,1.72653974,0.33737342,0.73474695,0.08467433,0.22611967,0.06555077,0.21595755
0.91545773,3.04414347,0.65218627,1.70794888,0.32576101,0.70958350,0.07803624,0.22055799,0.06267530,0.22269318
0.92146073,2.98842026,0.63760877,1.69099734,0.31451930,0.68527819,0.07171395,0.21482366,0.05987485,0.23003367
0.92746373,2.93635094,0.62416925,1.67562062,0.30368869,0.66198604,0.06574426,0.20894066,0.05718066,0.23788059
0.93346673,2.88792185,0.61198759,1.66168096,0.29329155,0.63981730,0.06015510,0.20292779,0.05461878,0.24611483
0.93946973,2.84296886,0.60115393,1.64897409,0.28333372,0.61883833,0.05496549,0.19679960,0.05220993,0.25459925
0.94547274,2.80119342,0.59172862,1.63723887,0.27380669,0.59907407,0.05018576,0.19056753,0.04996951,0.26318196
0.95147574,2.76218386,0.58374288,1.62616947,0.26469008,0.58051203,0.04581805,0.18424108,0.04790787,0.27170046
0.95747874,2.72544138,0.57720001,1.61542994,0.25595451,0.56310742,0.04185696,0.17782912,0.04603072,0.27998619
0.96348174,2.69040939,0.57207722,1.60467043,0.24756462,0.54678936,0.03829049,0.17134109,0.04433970,0.28786957
0.96948474,2.65650505,0.56832776,1.59354458,0.23948213,0.53146756,0.03510098,0.16478822,0.04283313,0.29518507
0.97548774,2.62315159,0.56588338,1.58172727,0.23166881,0.51703945,0.03226630,0.15818455,0.04150673,0.30177641
0.98149075,2.58980983,0.56465691,1.56893190,0.22408925,0.50339708,0.02976093,0.15154791,0.04035443,0.30750130
0.98749375,2.55600740,0.56454485,1.55492634,0.21671332,0.49043376,0.02755713,0.14490056,0.03936912,0.31223581
0.99349675,2.52136419,0.56542994,1.53954673,0.20951815,0.47804989,0.02562606,0.13826985,0.03854334,0.31587792
0.99949975,2.48561292,0.56718350,1.52270833,0.20248979,0.46615789,0.02393868,0.13168847,0.03786988,0.31835031
1.00550275,2.44861352,0.56966760,1.50441279,0.19562418,0.45468596,0.02246671,0.12519468,0.03734219,0.31960208
1.01150575,2.41036095,0.57273705,1.48475139,0.18892771,0.44358057,0.02118326,0.11883220,0.03695464,0.31960944
1.01750875,2.37098589,0.57624113,1.46390385,0.18241725,0.43280768,0.02006342,0.11265000,0.03670268,0.31837537
1.02351176,2.33074842,0.58002523,1.44213295,0.17611960,0.42235258,0.01908464,0.10670189,0.03658273,0.31592819
1.02951476,2.29002521,0.58393238,1.41977489,0.17007058,0.41221873,0.01822686,0.10104592,0.03659195,0.31231930
1.03551776,2.24929094,0.58780484,1.39722604,0.16431372,0.40242541,0.01747265,0.09574364,0.03672791,0.30762015
1.04152076,2.20909518,0.59148577,1.37492679,0.15889860,0.39300470,0.01680705,0.09085924,0.03698812,0.30191861
1.04752376,2.17003603,0.59482110,1.35334326,0.15387902,0.38399791,0.01621741,0.08645857,0.03736951,0.29531502
1.05352676,2.13273209,0.59766178,1.33294786,0.14931105,0.37545170,0.01569307,0.08260798,0.03786793,0.28791810
1.05952976,2.09779437,0.59986620,1.31419994,0.14525098,0.36741419,0.01522506,0.07937314,0.03847758,0.27984097
1.06553277,2.06579964,0.60130307,1.29752734,0.14175336,0.35993135,0.01480573,0.07681771,0.03919067,0.27119738
1.07153577,2.03726665,0.60185457,1.28330990,0.13886913,0.35304378,0.01442837,0.07500200,0.03999704,0.26209848
1.07753877,2.01263625,0.60141963,1.27186589,0.13664387,0.34678407,0.01408691,0.07398147,0.04088404,0.25265003
1.08354177,1.99225647,0.59991746,1.26344168,0.13511637,0.34117494,0.01377561,0.07380527,0.04183646,0.24295043
1.08954477,1.97637289,0.59729082,1.25820540,0.13431728,0.33622805,0.01348891,0.07451474,0.04283678,0.23308921
1.09554777,1.96512447,0.59350923,1.25624444,0.13426808,0.33194358,0.01322120,0.07614185,0.04386542,0.22314640
1.10155078,1.95854467,0.58857154,1.25756697,0.13498033,0.32831050,0.01296683,0.07870774,0.04490129,0.21319234
1.10755378,1.95656743,0.58250800,1.26210687,0.13645508,0.32530741,0.01272007,0.08222135,0.04592236,0.20328812
1.11355678,1.95903696,0.57538139,1.26973174,0.13868248,0.32290385,0.01247522,0.08667807,0.04690642,0.19348636
1.11955978,1.96572066,0.56728718,1.28025326,0.14164171,0.32106185,0.01222669,0.09205872,0.04783181,0.18383235
1.12556278,1.97632404,0.55835265,1.29343903,0.14530090,0.31973773,0.01196923,0.09832858,0.04867822,0.17436528
1.13156578,1.99050636,0.54873478,1.30902521,0.14961742,0.31888381,0.01169804,0.10543693,0.04942739,0.16511958
1.13756878,2.00789635,0.53861706,1.32672908,0.15453815,0.31845008,0.01140906,0.11331674,0.05006381,0.15612614
1.14357179,2.02810674,0.52820517,1.34626080,0.16000005,0.31838561,0.01109909,0.12188490,0.05057522,0.14741343
1.14957479,2.05074724,0.51772180,1.36733388,0.16593081,0.31863977,0.01076601,0.13104290,0.05095302,0.13900843
1.15557779,2.07543522,0.50740062,1.38967378,0.17224970,0.31916307,0.01040890,0.14067793,0.05119250,0.13093720
1.16158079,2.10180411,0.49747977,1.41302447,0.17886871,0.31990781,0.01002815,0.15066458,0.05129289,0.12322535
1.16758379,2.12950923,0.48819505,1.43715280,0.18569376,0.32082848,0.00962550,0.16086697,0.05125727,0.11589816
1.17358679,2.15823140,0.47977311,1.46185080,0.19262630,0.32188194,0.00920409,0.17114141,0.05109225,0.10898052
1.17958979,2.18767864,0.47242489,1.48693598,0.19956503,0.32302758,0.00876839,0.18133945,0.05080766,0.10249668
1.18559280,2.21758622,0.46633958,1.51225010,0.20640793,0.32422739,0.00832417,0.19131128,0.05041594,0.09646988
1.19159580,2.24771577,0.46167932,1.53765665,0.21305450,0.32544615,0.00787836,0.20090937,0.04993167,0.09092192
1.19759880,2.27785368,0.45857481,1.56303751,0.21940806,0.32665163,0.00743895,0.20999221,0.04937092,0.08587267
1.20360180,2.30780939,0.45712201,1.58828914,0.22537833,0.32781506,0.00701486,0.21842803,0.04875068,0.08133960
1.20960480,2.33741370,0.45737994,1.61331870,0.23088386,0.32891162,0.00661574,0.22609836,0.04808830,0.07733740
1.21560780,2.36651752,0.45936972,1.63804036,0.23585451,0.32992115,0.00625186,0.23290122,0.04740100,0.07387762
1.22161081,2.39499089,0.46307472,1.66237208,0.24023370,0.33082885,0.00593396,0.23875391,0.04670549,0.07096843
1.22761381,2.42272247,0.46844179,1.68623282,0.24398035,0.33162611,0.00567305,0.24359514,0.04601764,0.06861445
1.23361681,2.44961913,0.47538345,1.70954053,0.24707045,0.33231112,0.00548031,0.24738649,0.04535229,0.06681667
1.23961981,2.47560554,0.48378097,1.73221057,0.24949807,0.33288945,0.00536693,0.25011312,0.04472312,0.06557243
1.24562281,2.50062345,0.49348800,1.75415465,0.25127582,0.33337423,0.00534396,0.25178364,0.04414261,0.06487548
1.25162581,2.52463032,0.50433477,1.77528024,0.25243456,0.33378609,0.00542217,0.25242912,0.04362208,0.06471594
1.25762881,2.54759710,0.51613250,1.79549001,0.25302249,0.33415261,0.00561190,0.25210140,0.04317170,0.06508045
1.26363182,2.56950492,0.52867795,1.81468155,0.25310338,0.33450732,0.00592284,0.25087062,0.04280062,0.06595210
1.26963482,2.59034057,0.54175794,1.83274683,0.25275425,0.33488824,0.00636392,0.24882216,0.04251694,0.06731048
1.27563782,2.61009084,0.55515363,1.84957174,0.25206235,0.33533593,0.00694301,0.24605306,0.04232781,0.06913155
1.28164082,2.62873576,0.56864446,1.86503525,0.25112157,0.33589115,0.00766676,0.24266821,0.04223932,0.07138759
1.28764382,2.64624111,0.58201182,1.87900859,0.25002858,0.33659226,0.00854033,0.23877621,0.04225645,0.07404699
1.29364682,2.66255049,0.59504209,1.89135421,0.24887863,0.33747237,0.00956715,0.23448546,0.04238294,0.07707411
1.29964982,2.67757753,0.60752941,1.90192487,0.24776140,0.33855649,0.01074870,0.22990021,0.04262103,0.08042909
1.30565283,2.69119869,0.61927779,1.91056298,0.24675692,0.33985886,0.01208427,0.22511714,0.04297127,0.08406769
1.31165583,2.70324743,0.63010301,1.91710030,0.24593196,0.34138050,0.01357081,0.22022228,0.04343225,0.08794126
1.31765883,2.71351019,0.63983405,1.92135838,0.24533685,0.34310732,0.01520277,0.21528862,0.04400037,0.09199675
1.32366183,2.72172483,0.64831431,1.92314985,0.24500308,0.34500883,0.01697207,0.21037437,0.04466965,0.09617688
1.32966483,2.72758206,0.65540262,1.92228085,0.24494171,0.34703764,0.01886810,0.20552192,0.04543156,0.10042060
1.33566783,2.73073009,0.66097425,1.91855464,0.24514278,0.34912977,0.02087790,0.20075766,0.04627506,0.10466358
1.34167084,2.73078277,0.66492184,1.91177655,0.24557562,0.35120593,0.02298631,0.19609238,0.04718664,0.10883911
1.34767384,2.72733117,0.66715646,1.90176031,0.24619031,0.35317369,0.02517637,0.19152253,0.04815058,0.11287914
1.35367684,2.71995836,0.66760874,1.88833551,0.24691993,0.35493043,0.02742972,0.18703193,0.04914929,0.11671559
