energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-0.20710355,4.95512912,0.01836870,0.14875131,0.44226302,2.62467057,0.45771856,1.85279183,0.05737625,0.27990635
-0.20110055,4.84453690,0.01722127,0.14174176,0.43396637,2.54794654,0.44748410,1.83963515,0.05516212,0.26821300
-0.19509755,4.73494788,0.01622033,0.13473193,0.42522947,2.47187753,0.43737003,1.82655691,0.05313113,0.25656938
-0.18909455,4.62722733,0.01537718,0.12778472,0.41614124,2.39701754,0.42745258,1.81367141,0.05130141,0.24510439
-0.18309155,4.52213363,0.01469945,0.12095619,0.40678970,2.32386075,0.41780159,1.80106658,0.04968651,0.23393650
-0.17708854,4.42031831,0.01419113,0.11429585,0.39726156,2.25284390,0.40848049,1.78880213,0.04829556,0.22317235
-0.17108554,4.32232986,0.01385271,0.10784716,0.38764201,2.18435063,0.39954639,1.77690894,0.04713358,0.21290559
-0.16508254,4.22862094,0.01368136,0.10164813,0.37801441,2.11871757,0.39105011,1.76538955,0.04620193,0.20321621
-0.15907954,4.13955811,0.01367115,0.09573196,0.36846004,2.05624153,0.38303628,1.75421974,0.04549883,0.19417016
-0.15307654,4.05543378,0.01381336,0.09012770,0.35905780,1.99718744,0.37554343,1.74335129,0.04501987,0.18581920
-0.14707354,3.97647939,0.01409678,0.08486078,0.34988381,1.94179655,0.36860392,1.73271564,0.04475867,0.17820112
-0.14107054,3.90287943,0.01450808,0.07995353,0.34101103,1.89029446,0.36224397,1.72222859,0.04470746,0.17134010
-0.13506753,3.83478539,0.01503214,0.07542542,0.33250875,1.84289840,0.35648352,1.71179559,0.04485765,0.16524725
-0.12906453,3.77232921,0.01565244,0.07129322,0.32444208,1.79982361,0.35133616,1.70131773,0.04520038,0.15992139
-0.12306153,3.71563548,0.01635137,0.06757106,0.31687142,1.76128819,0.34680915,1.69069810,0.04572694,0.15534988
-0.11705853,3.66483191,0.01711062,0.06427022,0.30985198,1.72751623,0.34290340,1.67984824,0.04642918,0.15150968
-0.11105553,3.62005759,0.01791152,0.06139892,0.30343329,1.69873897,0.33961367,1.66869451,0.04729972,0.14836842
-0.10505253,3.58146857,0.01873534,0.05896201,0.29765885,1.67519380,0.33692889,1.65718409,0.04833209,0.14588571
-0.09904952,3.54924051,0.01956364,0.05696062,0.29256588,1.65712101,0.33483262,1.64529028,0.04952080,0.14401441
-0.09304652,3.52356817,0.02037853,0.05539175,0.28818519,1.64475833,0.33330374,1.63301697,0.05086118,0.14270212
-0.08704352,3.50466174,0.02116297,0.05424806,0.28454116,1.63833344,0.33231724,1.62040182,0.05234920,0.14189261
-0.08104052,3.49273999,0.02190101,0.05351755,0.28165194,1.63805462,0.33184517,1.60751821,0.05398121,0.14152742
-0.07503752,3.48802063,0.02257803,0.05318354,0.27952966,1.64409997,0.33185769,1.59447563,0.05575355,0.14154733
-0.06903452,3.49070807,0.02318092,0.05322461,0.27818080,1.65660562,0.33232410,1.58141849,0.05766215,0.14189394
-0.06303152,3.50097934,0.02369828,0.05361482,0.27760660,1.67565349,0.33321379,1.56852330,0.05970219,0.14251103
-0.05702851,3.51896857,0.02412054,0.05432402,0.27780345,1.70125919,0.33449721,1.55599436,0.06186761,0.14334595
-0.05102551,3.54475086,0.02444006,0.05531830,0.27876328,1.73336067,0.33614643,1.54405794,0.06415087,0.14435069
-0.04502251,3.57832631,0.02465124,0.05656061,0.28047384,1.77180816,0.33813566,1.53295525,0.06654262,0.14548284
-0.03901951,3.61960483,0.02475049,0.05801145,0.28291882,1.81635612,0.34044130,1.52293434,0.06903156,0.14670623
-0.03301651,3.66839259,0.02473627,0.05962972,0.28607787,1.86665745,0.34304177,1.51424133,0.07160433,0.14799130
-0.02701351,3.72438066,0.02460902,0.06137353,0.28992636,1.92226059,0.34591692,1.50711105,0.07424559,0.14931517
-0.02101051,3.78713636,0.02437109,0.06320107,0.29443498,1.98260954,0.34904716,1.50175765,0.07693811,0.15066135
-0.01500750,3.85609779,0.02402661,0.06507151,0.29956915,2.04704710,0.35241232,1.49836530,0.07966302,0.15201914
-0.00900450,3.93057176,0.02358136,0.06694579,0.30528825,2.11482118,0.35599023,1.49707938,0.08240015,0.15338282
-0.00300150,4.00973528,0.02304256,0.06878731,0.31154481,2.18509416,0.35975529,1.49799839,0.08512832,0.15475046
0.00300150,4.09264061,0.02241867,0.07056260,0.31828364,2.25695491,0.36367685,1.50116688,0.08782574,0.15612265
0.00900450,4.17822387,0.02171921,0.07224173,0.32544096,2.32943325,0.36771780,1.50656969,0.09047042,0.15750105
0.01500750,4.26531698,0.02095446,0.07379867,0.33294379,2.40151639,0.37183333,1.51412759,0.09304044,0.15888689
0.02101051,4.35266274,0.02013525,0.07521146,0.34070955,2.47216685,0.37596996,1.52369464,0.09551429,0.16027950
0.02701351,4.43893284,0.01927272,0.07646220,0.34864595,2.54034146,0.38006501,1.53505742,0.09787106,0.16167499
0.03301651,4.52274848,0.01837806,0.07753693,0.35665147,2.60501087,0.38404659,1.54793622,0.10009058,0.16306510
0.03901951,4.60270333,0.01746230,0.07842537,0.36461620,2.66517927,0.38783407,1.56198827,0.10215349,0.16443629
0.04502251,4.67738856,0.01653610,0.07912054,0.37242331,2.71990372,0.39133923,1.57681323,0.10404122,0.16576926
0.05102551,4.74541939,0.01560954,0.07961834,0.37995113,2.76831277,0.39446791,1.59196075,0.10573593,0.16703870
0.05702851,4.80546306,0.01469197,0.07991705,0.38707565,2.80962397,0.39712227,1.60694009,0.10722046,0.16821361
0.06303152,4.85626737,0.01379192,0.08001685,0.39367367,2.84315997,0.39920351,1.62123172,0.10847821,0.16925791
0.06903452,4.89668944,0.01291691,0.07991937,0.39962615,2.86836274,0.40061498,1.63430064,0.10949311,0.17013155
0.07503752,4.92572397,0.01207348,0.07962728,0.40482196,2.88480570,0.40126555,1.64561098,0.11024964,0.17079187
0.08104052,4.94253009,0.01126708,0.07914396,0.40916162,2.89220337,0.40107310,1.65464173,0.11073288,0.17119545
0.08704352,4.94645605,0.01050211,0.07847332,0.41256095,2.89041820,0.39996800,1.66090278,0.11092877,0.17130006
0.09304652,4.93706079,0.00978194,0.07761964,0.41495446,2.87946445,0.39789635,1.66395098,0.11082433,0.17106682
0.09904952,4.91413139,0.00910895,0.07658764,0.41629823,2.85950863,0.39482285,1.66340553,0.11040815,0.17046248
0.10505253,4.87769558,0.00848460,0.07538254,0.41657207,2.83086658,0.39073323,1.65896201,0.10967084,0.16946162
0.11105553,4.82802844,0.00790955,0.07401036,0.41578097,2.79399693,0.38563601,1.65040450,0.10860561,0.16804870
0.11705853,4.76565273,0.00738374,0.07247812,0.41395555,2.74949092,0.37956349,1.63761527,0.10720891,0.16621994
0.12306153,4.69133236,0.00690653,0.07079424,0.41115156,2.69805896,0.37257206,1.62058151,0.10548105,0.16398482
0.12906453,4.60605887,0.00647678,0.06896890,0.40744839,2.64051387,0.36474154,1.59939872,0.10342675,0.16136720
0.13506753,4.51103111,0.00609299,0.06701435,0.40294665,2.57775148,0.35617387,1.57427059,0.10105569,0.15840597
0.14107054,4.40762860,0.00575342,0.06494521,0.39776486,2.51072902,0.34699087,1.54550518,0.09838287,0.15515513
0.14707354,4.29737917,0.00545616,0.06277872,0.39203549,2.44044196,0.33733144,1.51350764,0.09542880,0.15168339
0.15307654,4.18192213,0.00519925,0.06053482,0.38590048,2.36790014,0.32734803,1.47876950,0.09221962,0.14807315
0.15907954,4.06296807,0.00498073,0.05823616,0.37950645,2.29410394,0.31720281,1.44185506,0.08878684,0.14441891
0.16508254,3.94225669,0.00479873,0.05590798,0.37299980,2.22002122,0.30706336,1.40338530,0.08516701,0.14082521
0.17108554,3.82151406,0.00465146,0.05357778,0.36652203,2.14656603,0.29709821,1.36401982,0.08140112,0.13740397
0.17708854,3.70241091,0.00453729,0.05127496,0.36020526,2.07457956,0.28747242,1.32443763,0.07753380,0.13427155
0.18309155,3.58652306,0.00445472,0.04903022,0.35416839,2.00481399,0.27834316,1.28531728,0.07361235,0.13154536
0.18909455,3.47529533,0.00440239,0.04687497,0.34851382,1.93791967,0.26985554,1.24731707,0.06968568,0.12934022
0.19509755,3.37000986,0.00437902,0.04484055,0.34332498,1.87443589,0.26213880,1.21105601,0.06580309,0.12776468
0.20110055,3.27175956,0.00438342,0.04295743,0.33866453,1.81478524,0.25530286,1.17709608,0.06201305,0.12691717
0.20710355,3.18142722,0.00441444,0.04125443,0.33457347,1.75927152,0.24943548,1.14592626,0.05836194,0.12688236
0.21310655,3.09967053,0.00447086,0.03975784,0.33107094,1.70808097,0.24459990,1.11794889,0.05489289,0.12772772
0.21910955,3.02691317,0.00455141,0.03849071,0.32815469,1.66128643,0.24083313,1.09346860,0.05164467,0.12950043
0.22511256,2.96334165,0.00465463,0.03747205,0.32580220,1.61885402,0.23814488,1.07268415,0.04865070,0.13222476
0.23111556,2.90890804,0.00477888,0.03671630,0.32397227,1.58065191,0.23651722,1.05568335,0.04593832,0.13590018
0.23711856,2.86333797,0.00492228,0.03623277,0.32260698,1.54646060,0.23590489,1.04244121,0.04352809,0.14050005
0.24312156,2.82614379,0.00508261,0.03602533,0.32163406,1.51598455,0.23623633,1.03282138,0.04143350,0.14597127
0.24912456,2.79664252,0.00525737,0.03609217,0.32096937,1.48886444,0.23741550,1.02658082,0.03966072,0.15223478
0.25512756,2.77397828,0.00544371,0.03642582,0.32051967,1.46469016,0.23932433,1.02337765,0.03820870,0.15918698
0.26113057,2.75714876,0.00563847,0.03701324,0.32018543,1.44301404,0.24182588,1.02278205,0.03706943,0.16670215
0.26713357,2.74503551,0.00583818,0.03783617,0.31986380,1.42336438,0.24476821,1.02428997,0.03622843,0.17463580
0.27313657,2.73643758,0.00603917,0.03887155,0.31945167,1.40525909,0.24798874,1.02733932,0.03566536,0.18282881
0.27913957,2.73010790,0.00623754,0.04009219,0.31884879,1.38821940,0.25131921,1.03132821,0.03535493,0.19111241
0.28514257,2.72479192,0.00642938,0.04146747,0.31796092,1.37178365,0.25459102,1.03563487,0.03526775,0.19931366
0.29114557,2.71926756,0.00661074,0.04296420,0.31670308,1.35552093,0.25764072,1.03963858,0.03537148,0.20726132
0.29714857,2.71238554,0.00677787,0.04454756,0.31500275,1.33904447,0.26031573,1.04274095,0.03563185,0.21479198
0.30315158,2.70310893,0.00692724,0.04618209,0.31280299,1.32202454,0.26247986,1.04438690,0.03601389,0.22175596
0.30915458,2.69055066,0.00705574,0.04783267,0.31006539,1.30420047,0.26401853,1.04408458,0.03648297,0.22802300
0.31515758,2.67400755,0.00716077,0.04946556,0.30677280,1.28539148,0.26484349,1.04142341,0.03700598,0.23348723
0.32116058,2.65298943,0.00724031,0.05104932,0.30293159,1.26550572,0.26489683,1.03608961,0.03755225,0.23807144
0.32716358,2.62724205,0.00729307,0.05255574,0.29857347,1.24454713,0.26415397,1.02787847,0.03809452,0.24173015
0.33316658,2.59676242,0.00731851,0.05396063,0.29375660,1.22261964,0.26262566,1.01670285,0.03860967,0.24445157
0.33916958,2.56180565,0.00731689,0.05524446,0.28856595,1.19992816,0.26035870,1.00259748,0.03907932,0.24625814
0.34517259,2.52288256,0.00728928,0.05639292,0.28311282,1.17677619,0.25743535,0.98571879,0.03949028,0.24720580
0.35117559,2.48074773,0.00723751,0.05739727,0.27753339,1.15355965,0.25397141,0.96634028,0.03983476,0.24738170
0.35717859,2.43637800,0.00716412,0.05825449,0.27198630,1.13075710,0.25011295,0.94484334,0.04011044,0.24690079
0.36318159,2.39094206,0.00707229,0.05896734,0.26664939,1.10891625,0.24603188,0.92170419,0.04032027,0.24590112
0.36918459,2.34576208,0.00696570,0.05954406,0.26171538,1.08863734,0.24192033,0.89747712,0.04047217,0.24453824
0.37518759,2.30226866,0.00684844,0.05999806,0.25738699,1.07055367,0.23798418,0.87277491,0.04057845,0.24297888
0.38119060,2.26195091,0.00672480,0.06034731,0.25387125,1.05531015,0.23443597,0.84824706,0.04065522,0.24139415
0.38719360,2.22630357,0.00659919,0.06061359,0.25137356,1.04354055,0.23148730,0.82455689,0.04072149,0.23995265
0.39319660,2.19677335,0.00647595,0.06082164,0.25009135,1.03584447,0.22934125,0.80235822,0.04079833,0.23881374
0.39919960,2.17470666,0.00635926,0.06099813,0.25020795,1.03276492,0.22818490,0.78227277,0.04090785,0.23812119
0.40520260,2.16130078,0.00625296,0.06117063,0.25188657,1.03476750,0.22818239,0.76486889,0.04107223,0.23799771
0.41120560,2.15756059,0.00616053,0.06136642,0.25526484,1.04222199,0.22946870,0.75064267,0.04131273,0.23854020
0.41720860,2.16426237,0.00608497,0.06161142,0.26045003,1.05538731,0.23214449,0.74000193,0.04164873,0.23981635
0.42321161,2.18192620,0.00602876,0.06192908,0.26751513,1.07440031,0.23627204,0.73325363,0.04209688,0.24186233
0.42921461,2.21079778,0.00599389,0.06233939,0.27649598,1.09926889,0.24187269,0.73059517,0.04267036,0.24468179
0.43521761,2.25084027,0.00598187,0.06285802,0.28738950,1.12986977,0.24892562,0.73210963,0.04337827,0.24824629
0.44122061,2.30173620,0.00599375,0.06349559,0.30015307,1.16595084,0.25736818,0.73776515,0.04422521,0.25249681
0.44722361,2.36289906,0.00603018,0.06425720,0.31470514,1.20713795,0.26709772,0.74741809,0.04521103,0.25734648
0.45322661,2.43349381,0.00609154,0.06514209,0.33092686,1.25294575,0.27797475,0.76081998,0.04633075,0.26268431
0.45922961,2.51246516,0.00617798,0.06614366,0.34866484,1.30279201,0.28982739,0.77762759,0.04757467,0.26837969
0.46523262,2.59857215,0.00628954,0.06724961,0.36773468,1.35601463,0.30245694,0.79741575,0.04892869,0.27428742
0.47123562,2.69042754,0.00642622,0.06844237,0.38792530,1.41189077,0.31564415,0.81969227,0.05037473,0.28025321
0.47723862,2.78654001,0.00658807,0.06969981,0.40900380,1.46965686,0.32915621,0.84391440,0.05189137,0.28611922
0.48324162,2.88535765,0.00677521,0.07099600,0.43072058,1.52852906,0.34275392,0.86950596,0.05345449,0.29172954
0.48924462,2.98531080,0.00698794,0.07230223,0.45281472,1.58772300,0.35619890,0.89587478,0.05503813,0.29693543
0.49524762,3.08485286,0.00722670,0.07358813,0.47501920,1.64647230,0.36926050,0.92242948,0.05661526,0.30160001
0.50125063,3.18249754,0.00749206,0.07482280,0.49706599,1.70404510,0.38172213,0.94859536,0.05815871,0.30560245
0.50725363,3.27685167,0.00778474,0.07597601,0.51869083,1.75975836,0.39338682,0.97382862,0.05964196,0.30884134
0.51325663,3.36664260,0.00810551,0.07701929,0.53963750,1.81298946,0.40408182,0.99762871,0.06104004,0.31123744
0.51925963,3.45074004,0.00845513,0.07792703,0.55966170,1.86318514,0.41366202,1.01954845,0.06233022,0.31273545
0.52526263,3.52817198,0.00883428,0.07867735,0.57853440,1.90986774,0.42201224,1.03920182,0.06349278,0.31330507
0.53126563,3.59813509,0.00924344,0.07925293,0.59604470,1.95263902,0.42904830,1.05626926,0.06451160,0.31294131
0.53726863,3.66000002,0.00968280,0.07964159,0.61200226,1.99118190,0.43471689,1.07050071,0.06537469,0.31166401
0.54327164,3.71331219,0.01015218,0.07983671,0.62623941,2.02526035,0.43899445,1.08171646,0.06607465,0.30951679
0.54927464,3.75778898,0.01065089,0.07983745,0.63861285,2.05471808,0.44188506,1.08980608,0.06660896,0.30656546
0.55527764,3.79331392,0.01117771,0.07964884,0.64900522,2.07947618,0.44341765,1.09472571,0.06698025,0.30289597
0.56128064,3.81992893,0.01173077,0.07928165,0.65732642,2.09953023,0.44364270,1.09649415,0.06719638,0.29861199
0.56728364,3.83782493,0.01230754,0.07875212,0.66351477,2.11494701,0.44262860,1.09518791,0.06727051,0.29383236
0.57328664,3.84733164,0.01290481,0.07808162,0.66753804,2.12586099,0.44045792,1.09093577,0.06722094,0.28868817
0.57928964,3.84890659,0.01351867,0.07729611,0.66939427,2.13247063,0.43722379,1.08391296,0.06707096,0.28331991
0.58529265,3.84312363,0.01414456,0.07642563,0.66911232,2.13503425,0.43302651,1.07433520,0.06684842,0.27787445
0.59129565,3.83066072,0.01477733,0.07550360,0.66675205,2.13386553,0.42797056,1.06245285,0.06658534,0.27250200
0.59729865,3.81228678,0.01541125,0.07456617,0.66240411,2.12932803,0.42216202,1.04854516,0.06631725,0.26735305
0.60330165,3.78884729,0.01604021,0.07365142,0.65618901,2.12182877,0.41570653,1.03291468,0.06608241,0.26257533
0.60930465,3.76124818,0.01665772,0.07279864,0.64825564,2.11181041,0.40870767,1.01588173,0.06592101,0.25831075
0.61530765,3.73043777,0.01725712,0.07204743,0.63877891,2.09974186,0.40126579,0.99777894,0.06587408,0.25469230
0.62131066,3.69738643,0.01783162,0.07143683,0.62795654,2.08610734,0.39347719,0.97894562,0.06598237,0.25184103
0.62731366,3.66306415,0.01837452,0.07100447,0.61600503,2.07139379,0.38543355,0.95972204,0.06628520,0.24986303
0.63331666,3.62841600,0.01887927,0.07078554,0.60315476,2.05607701,0.37722155,0.94044335,0.06681910,0.24884655
0.63931966,3.59433614,0.01933964,0.07081187,0.58964441,2.04060685,0.36892253,0.92143330,0.06761662,0.24885919
0.64532266,3.56164111,0.01974981,0.07111092,0.57571473,2.02539202,0.36061211,0.90299757,0.06870500,0.24994539
0.65132566,3.53104325,0.02010448,0.07170484,0.56160198,2.01078512,0.35235981,0.88541704,0.07010505,0.25212423
0.65732866,3.50312569,0.02039898,0.07260953,0.54753127,1.99706883,0.34422847,0.86894104,0.07183007,0.25538762
0.66333167,3.47831992,0.02062932,0.07383381,0.53370997,1.98444395,0.33627357,0.85378071,0.07388499,0.25969912
0.66933467,3.45688743,0.02079228,0.07537866,0.52032168,1.97301998,0.32854254,0.84010305,0.07626578,0.26499332
0.67533767,3.43890662,0.02088542,0.07723673,0.50752083,1.96280922,0.32107390,0.82802558,0.07895903,0.27117606
0.68134067,3.42426605,0.02090717,0.07939191,0.49542837,1.95372459,0.31389654,0.81761227,0.08194194,0.27812545
0.68734367,3.41266480,0.02085675,0.08181930,0.48412864,1.94558182,0.30702901,0.80887085,0.08518253,0.28569378
0.69334667,3.40362054,0.02073428,0.08448530,0.47366775,1.93810602,0.30047908,0.80175175,0.08864024,0.29371039
0.69934967,3.39648517,0.02054066,0.08734815,0.46405339,1.93094251,0.29424353,0.79614907,0.09226684,0.30198532
0.70535268,3.39046802,0.02027763,0.09035869,0.45525630,1.92367167,0.28830832,0.79190337,0.09600757,0.31031393
0.71135568,3.38466566,0.01994769,0.09346149,0.44721324,1.91582714,0.28264914,0.78880656,0.09980261,0.31848205
0.71735868,3.37809718,0.01955404,0.09659622,0.43983143,1.90691657,0.27723234,0.78660873,0.10358868,0.32627187
0.72336168,3.36974376,0.01910059,0.09969936,0.43299417,1.89644410,0.27201638,0.78502661,0.10730085,0.33346801
0.72936468,3.35859058,0.01859183,0.10270607,0.42656757,1.88393341,0.26695349,0.78375352,0.11087435,0.33986391
0.73536768,3.34366938,0.01803280,0.10555225,0.42040788,1.86895033,0.26199187,0.78247034,0.11424642,0.34526800
0.74137069,3.32409972,0.01742901,0.10817664,0.41436925,1.85112389,0.25707791,0.78085707,0.11735810,0.34950960
0.74737369,3.29912714,0.01678636,0.11052297,0.40831153,1.83016492,0.25215866,0.77860454,0.12015587,0.35244425
0.75337669,3.26815653,0.01611108,0.11254199,0.40210767,1.80588123,0.24718431,0.77542570,0.12259309,0.35395828
0.75937969,3.23077915,0.01540963,0.11419336,0.39565056,1.77818877,0.24211050,0.77106611,0.12463120,0.35397234
0.76538269,3.18679228,0.01468862,0.11544724,0.38885883,1.74711828,0.23690045,0.76531310,0.12624063,0.35244388
0.77138569,3.13621053,0.01395476,0.11628560,0.38168139,1.71281715,0.23152674,0.75800322,0.12740141,0.34936842
0.77738869,3.07926859,0.01321471,0.11670310,0.37410059,1.67554645,0.22597269,0.74902775,0.12810342,0.34477947
0.78339170,3.01641512,0.01247506,0.11670754,0.36613378,1.63567336,0.22023319,0.73833599,0.12834635,0.33874729
0.78939470,2.94829835,0.01174224,0.11631981,0.35783317,1.59365932,0.21431507,0.72593630,0.12813935,0.33137637
0.79539770,2.87574396,0.01102242,0.11557344,0.34928408,1.55004448,0.20823691,0.71189473,0.12750037,0.32280190
0.80140070,2.79972617,0.01032143,0.11451355,0.34060159,1.50542905,0.20202825,0.69633161,0.12645525,0.31318522
0.80740370,2.72133344,0.00964475,0.11319543,0.33192574,1.46045253,0.19572842,0.67941598,0.12503661,0.30270860
0.81340670,2.64173001,0.00899736,0.11168268,0.32341549,1.41577132,0.18938485,0.66135840,0.12328263,0.29156939
0.81940970,2.56211488,0.00838376,0.11004501,0.31524172,1.37203595,0.18305108,0.64240228,0.12123558,0.27997398
0.82541271,2.48367989,0.00780784,0.10835582,0.30757951,1.32986848,0.17678454,0.62281425,0.11894046,0.26813160
0.83141571,2.40756829,0.00727290,0.10668951,0.30060010,1.28984109,0.17064417,0.60287383,0.11644349,0.25624825
0.83741871,2.33483558,0.00678157,0.10511879,0.29446278,1.25245647,0.16468796,0.58286304,0.11379074,0.24452111
0.84342171,2.26641372,0.00633581,0.10371200,0.28930724,1.21813085,0.15897068,0.56305606,0.11102675,0.23313335
0.84942471,2.20308031,0.00593686,0.10253053,0.28524643,1.18718009,0.15354172,0.54370964,0.10819336,0.22224974
0.85542771,2.14543355,0.00558525,0.10162649,0.28236060,1.15980944,0.14844316,0.52505437,0.10532863,0.21201302
0.86143072,2.09387398,0.00528080,0.10104071,0.28069244,1.13610729,0.14370829,0.50728723,0.10246597,0.20254123
0.86743372,2.04859360,0.00502264,0.10080112,0.28024386,1.11604298,0.13936048,0.49056567,0.09963348,0.19392591
0.87343672,2.00957274,0.00480923,0.10092166,0.28097434,1.09946910,0.13541249,0.47500333,0.09685348,0.18623135
0.87943972,1.97658476,0.00463843,0.10140160,0.28280104,1.08612777,0.13186623,0.46066761,0.09414231,0.17949467
0.88544272,1.94920840,0.00450754,0.10222555,0.28560082,1.07566118,0.12871309,0.44757907,0.09151037,0.17372681
0.89144572,1.92684732,0.00441335,0.10336397,0.28921378,1.06762553,0.12593456,0.43571265,0.08896229,0.16891429
0.89744872,1.90875603,0.00435231,0.10477421,0.29344861,1.06150835,0.12350341,0.42500071,0.08649745,0.16502164
0.90345173,1.89407133,0.00432053,0.10640211,0.29808917,1.05674821,0.12138507,0.41533758,0.08411060,0.16199432
0.90945473,1.88184783,0.00431396,0.10818401,0.30290232,1.05275629,0.11953944,0.40658551,0.08179266,0.15976203
0.91545773,1.87109631,0.00432846,0.11004921,0.30764641,1.04893883,0.11792274,0.39858176,0.07953168,0.15824227
0.92146073,1.86082322,0.00435995,0.11192256,0.31208033,1.04471967,0.11648962,0.39114647,0.07731383,0.15734399
0.92746373,1.85006984,0.00440452,0.11372741,0.31597249,1.03956195,0.11519516,0.38409103,0.07512452,0.15697110
0.93346673,1.83794924,0.00445850,0.11538839,0.31910953,1.03298799,0.11399687,0.37722653,0.07294942,0.15702587
0.93946973,1.82367974,0.00451865,0.11683430,0.32130418,1.02459658,0.11285651,0.37037197,0.07077551,0.15741197
0.94547274,1.80661338,0.00458214,0.11800065,0.32240215,1.01407698,0.11174171,0.36336193,0.06859198,0.15803710
0.95147574,1.78625816,0.00464670,0.11883202,0.32228754,1.00121903,0.11062729,0.35605331,0.06639103,0.15881513
0.95747874,1.76229336,0.00471064,0.11928392,0.32088668,0.98591890,0.10949624,0.34833095,0.06416846,0.15966778
0.96348174,1.73457742,0.00477285,0.11932420,0.31817027,0.96818052,0.10834047,0.34011187,0.06192414,0.16052573
0.96948474,1.70314814,0.00483287,0.11893404,0.31415357,0.94811248,0.10716108,0.33134805,0.05966218,0.16132925
0.97548774,1.66821567,0.00489080,0.11810825,0.30889505,0.92592091,0.10596846,0.32202769,0.05739093,0.16202831
0.98149075,1.63014885,0.00494730,0.11685515,0.30249320,0.90189861,0.10478202,0.31217496,0.05512283,0.16258245
0.98749375,1.58945592,0.00500354,0.11519596,0.29508206,0.87641127,0.10362979,0.30184832,0.05287400,0.16296020
0.99349675,1.54676092,0.00506109,0.11316369,0.28682554,0.84988152,0.10254777,0.29113770,0.05066378,0.16313837
0.99949975,1.50277721,0.00512191,0.11080174,0.27791103,0.82277163,0.10157930,0.28016064,0.04851404,0.16310130
1.00550275,1.45827975,0.00518822,0.10816227,0.26854247,0.79556596,0.10077426,0.26905775,0.04644857,0.16284002
1.01150575,1.41407761,0.00526245,0.10530435,0.25893345,0.76875393,0.10018847,0.25798781,0.04449237,0.16235158
1.01750875,1.37098833,0.00534721,0.10229212,0.24930058,0.74281445,0.09988297,0.24712277,0.04267102,0.16163852
1.02351176,1.32981534,0.00544520,0.09919302,0.23985748,0.71820238,0.09992353,0.23664293,0.04101009,0.16070857
1.02951476,1.29132938,0.00555927,0.09607610,0.23080974,0.69533779,0.10038019,0.22673268,0.03953469,0.15957464
1.03551776,1.25625478,0.00569235,0.09301058,0.22235090,0.67459815,0.10132691,0.21757688,0.03826913,0.15825492
1.04152076,1.22526074,0.00584753,0.09006466,0.21465972,0.65631363,0.10284119,0.20935799,0.03723678,0.15677337
1.04752376,1.19895760,0.00602811,0.08730458,0.20789872,0.64076559,0.10500381,0.20225425,0.03645998,0.15516019
1.05352676,1.17789767,0.00623766,0.08479400,0.20221388,0.62818769,0.10789832,0.19643861,0.03596014,0.15345249
1.05952976,1.16257984,0.00648012,0.08259354,0.19773550,0.61876946,0.11161054,0.19207847,0.03575794,0.15169491
1.06553277,1.15345693,0.00675987,0.08076062,0.19457989,0.61266152,0.11622769,0.18933609,0.03587356,0.14994005
1.07153577,1.15094454,0.00708183,0.07934933,0.19285171,0.60998186,0.12183732,0.18836939,0.03632694,0.14824882
1.07753877,1.15543017,0.00745153,0.07841047,0.19264662,0.61082254,0.12852580,0.18933288,0.03713797,0.14669038
1.08354177,1.16728111,0.00787513,0.07799146,0.19405396,0.61525586,0.13637643,0.19237844,0.03832665,0.14534176
1.08954477,1.18685012,0.00835942,0.07813626,0.19715911,0.62333964,0.14546718,0.19765577,0.03991308,0.14428698
1.09554777,1.21447759,0.00891181,0.07888512,0.20204531,0.63512090,0.15586791,0.20531201,0.04191724,0.14361575
1.10155078,1.25048964,0.00954016,0.08027405,0.20879453,0.65063751,0.16763737,0.21549051,0.04435858,0.14342166
1.10755378,1.29519141,0.01025271,0.08233414,0.21748742,0.66991767,0.18081982,0.22832850,0.04725542,0.14379990
1.11355678,1.34885568,0.01105777,0.08509066,0.22820200,0.69297720,0.19544152,0.24395351,0.05062409,0.14484459
1.11955978,1.41170688,0.01196352,0.08856179,0.24101122,0.71981453,0.21150719,0.26247862,0.05447782,0.14664578
1.12556278,1.48390113,0.01297765,0.09275736,0.25597930,0.75040395,0.22899659,0.28399653,0.05882552,0.14928616
1.13156578,1.56550329,0.01410698,0.09767728,0.27315699,0.78468740,0.24786144,0.30857267,0.06367038,0.15283774
1.13756878,1.65646214,0.01535709,0.10331009,0.29257608,0.82256542,0.26802280,0.33623757,0.06900849,0.15735840
1.14357179,1.75658525,0.01673194,0.10963149,0.31424317,0.86388781,0.28936910,0.36697898,0.07482735,0.16288877
1.14957479,1.86551498,0.01823341,0.11660301,0.33813334,0.90844488,0.31175505,0.40073387,0.08110462,0.16944922
1.15557779,1.98270731,0.01986096,0.12417106,0.36418378,0.95595973,0.33500155,0.43738108,0.08780698,0.17703737
1.16158079,2.10741506,0.02161132,0.13226632,0.39228797,1.00608244,0.35889656,0.47673495,0.09488931,0.18562613
1.16758379,2.23867699,0.02347820,0.14080364,0.42229075,1.05838649,0.38319734,0.51854037,0.10229421,0.19516240
1.17358679,2.37531397,0.02545210,0.14968245,0.45398464,1.11236817,0.40763369,0.56246986,0.10995199,0.20556645
