energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.33916958,4.80287480,-4.80254946,0.02234747,-0.02235410,0.03575865,-0.03576553,0.20722088,-0.20716133,2.07828698,-2.07755549,0.31455587,-0.31462660,2.36941454,-2.36975772,0.07419117,-0.07419344,0.24402974,-0.24408321
-0.33316658,4.77165068,-4.77139675,0.02279039,-0.02279752,0.03604945,-0.03605653,0.20583437,-0.20578115,2.03224120,-2.03157368,0.31978160,-0.31985873,2.38055905,-2.38090578,0.07450136,-0.07450227,0.24242885,-0.24248575
-0.32716358,4.74973193,-4.74954572,0.02322127,-0.02322895,0.03648764,-0.03649487,0.20571896,-0.20567194,1.99211329,-1.99150823,0.32587403,-0.32595747,2.39449453,-2.39484253,0.07462337,-0.07462303,0.24129413,-0.24135455
-0.32116058,4.73531701,-4.73519460,0.02364209,-0.02365039,0.03705223,-0.03705956,0.20675478,-0.20671379,1.95723557,-1.95669112,0.33272594,-0.33281554,2.41018529,-2.41053240,0.07454838,-0.07454694,0.24057443,-0.24063848
-0.31515758,4.72664406,-4.72658141,0.02405618,-0.02406517,0.03772107,-0.03772844,0.20881307,-0.20877792,1.92694796,-1.92646203,0.34023028,-0.34032586,2.42662372,-2.42696788,0.07427235,-0.07426998,0.24022120,-0.24028892
-0.30915458,4.72203386,-4.72202687,0.02446796,-0.02447771,0.03847123,-0.03847861,0.21175870,-0.21172919,1.90061675,-1.90018710,0.34828149,-0.34838281,2.44285368,-2.44319297,0.07379586,-0.07379273,0.24018904,-0.24026046
-0.30315158,4.71992217,-4.71996669,0.02488265,-0.02489322,0.03927940,-0.03928675,0.21545250,-0.21542844,1.87764807,-1.87727228,0.35677606,-0.35688281,2.45798953,-2.45832216,0.07312372,-0.07312003,0.24043584,-0.24051092
-0.29714857,4.71888131,-4.71897313,0.02530588,-0.02531731,0.04012221,-0.04012948,0.21975322,-0.21973440,1.85749588,-1.85717138,0.36561248,-0.36572430,2.47123027,-2.47155460,0.07226456,-0.07226050,0.24092229,-0.24100094
-0.29114557,4.71763142,-4.71776620,0.02574325,-0.02575559,0.04097653,-0.04098370,0.22451928,-0.22450549,1.83966500,-1.83938906,0.37469063,-0.37480707,2.48186896,-2.48218346,0.07123022,-0.07122596,0.24161106,-0.24169311
-0.28514257,4.71504242,-4.71521563,0.02619989,-0.02621316,0.04181984,-0.04182688,0.22961025,-0.22960128,1.82370974,-1.82347935,0.38391077,-0.38403129,2.48929753,-2.48960084,0.07003515,-0.07003088,0.24246565,-0.24255086
-0.27913957,4.71012854,-4.71033538,0.02668001,-0.02669418,0.04263046,-0.04263735,0.23488817,-0.23488377,1.80922896,-1.80904085,0.39317226,-0.39329626,2.49300781,-2.49329866,0.06869576,-0.06869164,0.24344910,-0.24353713
-0.27313657,4.70203718,-4.70227252,0.02718640,-0.02720146,0.04338787,-0.04339459,0.24021875,-0.24021867,1.79585874,-1.79570928,0.40237237,-0.40249913,2.49258918,-2.49286644,0.06722978,-0.06722593,0.24452275,-0.24461317
-0.26713357,4.69003464,-4.69029293,0.02772014,-0.02773601,0.04407297,-0.04407950,0.24547254,-0.24547650,1.78326374,-1.78314892,0.41140514,-0.41153387,2.48772413,-2.48798682,0.06565561,-0.06565216,0.24564513,-0.24573743
-0.26113057,4.67349070,-4.67376597,0.02828021,-0.02829679,0.04466837,-0.04467471,0.25052608,-0.25053376,1.77112837,-1.77104374,0.42016074,-0.42029054,2.47818243,-2.47842964,0.06399180,-0.06398884,0.24677116,-0.24686472
-0.25512756,4.65186434,-4.65215017,0.02886331,-0.02888047,0.04515865,-0.04516478,0.25526312,-0.25527414,1.75914882,-1.75908952,0.42852528,-0.42865517,2.46381484,-2.46404580,0.06225659,-0.06225418,0.24785173,-0.24794587
-0.24912456,4.62469226,-4.62498181,0.02946376,-0.02948133,0.04553063,-0.04553655,0.25957586,-0.25958979,1.74702683,-1.74698758,0.43638135,-0.43651029,2.44454724,-2.44476131,0.06046753,-0.06046569,0.24883382,-0.24892779
-0.24312156,4.59158153,-4.59186761,0.03007353,-0.03009131,0.04577360,-0.04577931,0.26336628,-0.26338266,1.73446590,-1.73444105,0.44360929,-0.44373616,2.42037581,-2.42057246,0.05864124,-0.05863998,0.24966105,-0.24975404
-0.23711856,4.55220714,-4.55248233,0.03068241,-0.03070017,0.04587959,-0.04588507,0.26654757,-0.26656585,1.72117021,-1.72115384,0.45008917,-0.45021284,2.39136351,-2.39154235,0.05679329,-0.05679258,0.25027482,-0.25036597
-0.23111556,4.50631473,-4.50657150,0.03127824,-0.03129574,0.04584352,-0.04584877,0.26904545,-0.26906505,1.70684655,-1.70683258,0.45570351,-0.45582281,2.35763823,-2.35779900,0.05493815,-0.05493795,0.25061580,-0.25070426
-0.22511256,4.45372800,-4.45395888,0.03184738,-0.03186435,0.04566338,-0.04566838,0.27079957,-0.27081986,1.69120900,-1.69119130,0.46034057,-0.46045435,2.31939233,-2.31953493,0.05308931,-0.05308956,0.25062588,-0.25071080
-0.21910955,4.39435997,-4.39455777,0.03237515,-0.03239131,0.04534032,-0.04534506,0.27176471,-0.27178502,1.67398601,-1.67395856,0.46389803,-0.46400517,2.27688342,-2.27700788,0.05125937,-0.05125998,0.25025032,-0.25033088
-0.21310655,4.32822685,-4.32838481,0.03284642,-0.03286151,0.04487867,-0.04488316,0.27191181,-0.27193145,1.65492925,-1.65488629,0.46628690,-0.46638635,2.23043569,-2.23054223,0.04946025,-0.04946114,0.24944005,-0.24951548
-0.20710355,4.25546269,-4.25557476,0.03324621,-0.03325997,0.04428594,-0.04429014,0.27122876,-0.27124703,1.63382349,-1.63375969,0.46743543,-0.46752622,2.18044142,-2.18053043,0.04770343,-0.04770452,0.24815383,-0.24822346
-0.20110055,4.17633335,-4.17639429,0.03356036,-0.03357254,0.04357262,-0.04357654,0.26972081,-0.26973702,1.61049674,-1.61040735,0.46729262,-0.46737390,2.12736165,-2.12743368,0.04600016,-0.04600134,0.24636036,-0.24642359
-0.19509755,4.09124763,-4.09125327,0.03377607,-0.03378646,0.04275205,-0.04275567,0.26741062,-0.26742410,1.58482965,-1.58471064,0.46583135,-0.46590241,2.07172558,-2.07178137,0.04436158,-0.04436279,0.24403991,-0.24409627
-0.18909455,4.00076433,-4.00071165,0.03388254,-0.03389095,0.04184004,-0.04184335,0.26433783,-0.26434796,1.55676351,-1.55661168,0.46305067,-0.46311096,2.01412793,-2.01416838,0.04279894,-0.04280010,0.24118563,-0.24123476
-0.18309155,3.90559359,-3.90548086,0.03387139,-0.03387768,0.04085455,-0.04085755,0.26055819,-0.26056441,1.52630601,-1.52611910,0.45897720,-0.45902634,1.95522375,-1.95524994,0.04132357,-0.04132462,0.23780416,-0.23784587
-0.17708854,3.80659167,-3.80641849,0.03373705,-0.03374112,0.03981523,-0.03981790,0.25614220,-0.25614403,1.49353437,-1.49331110,0.45366547,-0.45370328,1.89572047,-1.89573360,0.03994690,-0.03994781,0.23391581,-0.23395001
-0.17108554,3.70474877,-3.70451609,0.03347704,-0.03347884,0.03874289,-0.03874524,0.25117335,-0.25117039,1.45859537,-1.45833545,0.44719716,-0.44722363,1.83636687,-1.83636829,0.03868033,-0.03868107,0.22955397,-0.22958072
-0.16508254,3.60116971,-3.60087979,0.03309207,-0.03309160,0.03765898,-0.03766100,0.24574583,-0.24573780,1.42170218,-1.42140633,0.43967922,-0.43969455,1.77793935,-1.77793048,0.03753502,-0.03753559,0.22476400,-0.22478351
-0.15907954,3.49704815,-3.49670449,0.03258602,-0.03258333,0.03658498,-0.03658670,0.23996205,-0.23994878,1.38312816,-1.38279805,0.43124095,-0.43124549,1.72122550,-1.72120788,0.03652165,-0.03652207,0.21960157,-0.21961416
-0.15307654,3.39363532,-3.39324253,0.03196578,-0.03196097,0.03554190,-0.03554332,0.23392979,-0.23391122,1.34319786,-1.34283600,0.42203014,-0.42202443,1.66700587,-1.66698104,0.03565009,-0.03565038,0.21413060,-0.21413668
-0.14707354,3.29220451,-3.29176815,0.03124099,-0.03123420,0.03454967,-0.03455082,0.22775917,-0.22773537,1.30227571,-1.30188540,0.41220855,-0.41219326,1.61603425,-1.61600378,0.03492903,-0.03492924,0.20842075,-0.20842085
-0.14107054,3.19401316,-3.19353956,0.03042360,-0.03041501,0.03362665,-0.03362756,0.22155960,-0.22153076,1.26075313,-1.26033829,0.40194678,-0.40192272,1.56901761,-1.56898305,0.03436565,-0.03436585,0.20254490,-0.20253961
-0.13506753,3.10026429,-3.09976035,0.02952745,-0.02951728,0.03278919,-0.03278990,0.21543676,-0.21540317,1.21903466,-1.21859970,0.39141898,-0.39138705,1.52659638,-1.52655922,0.03396528,-0.03396555,0.19657645,-0.19656640
-0.12906453,3.01206923,-3.01154222,0.02856770,-0.02855618,0.03205123,-0.03205178,0.20948963,-0.20945170,1.17752395,-1.17707360,0.38079746,-0.38075863,1.48932605,-1.48928770,0.03373113,-0.03373154,0.19058678,-0.19057267
-0.12306153,2.93041348,-2.92987085,0.02756025,-0.02754764,0.03142405,-0.03142450,0.20380792,-0.20376611,1.13661037,-1.13614958,0.37024764,-0.37020295,1.45766094,-1.45762272,0.03366405,-0.03366469,0.18464300,-0.18462550
-0.11705853,2.85612741,-2.85557657,0.02652120,-0.02650775,0.03091605,-0.03091646,0.19846964,-0.19842453,1.09665695,-1.09619071,0.35992343,-0.35987391,1.43194089,-1.43190402,0.03376244,-0.03376340,0.17880592,-0.17878573
-0.11105553,2.78986312,-2.78931129,0.02546628,-0.02545226,0.03053269,-0.03053313,0.19353927,-0.19349147,1.05799021,-1.05752341,0.34996328,-0.34990998,1.41238154,-1.41234710,0.03402222,-0.03402358,0.17312863,-0.17310641
-0.10505253,2.73207856,-2.73153264,0.02441036,-0.02439603,0.03027646,-0.03027701,0.18906626,-0.18901644,1.02089234,-1.02042969,0.34048709,-0.34043103,1.39906860,-1.39903757,0.03443693,-0.03443879,0.16765542,-0.16763180
-0.09904952,2.68302953,-2.68249595,0.02336705,-0.02335265,0.03014706,-0.03014779,0.18508418,-0.18503302,0.98559603,-0.98514192,0.33159401,-0.33153616,1.39195645,-1.39192968,0.03499792,-0.03500037,0.16242135,-0.16239694
-0.09304652,2.64276973,-2.64225441,0.02234834,-0.02233409,0.03014155,-0.03014254,0.18161035,-0.18155852,0.95228205,-0.95184051,0.32336123,-0.32330251,1.39087110,-1.39084934,0.03569466,-0.03569778,0.15745230,-0.15742763
-0.08704352,2.61115875,-2.61066702,0.02136440,-0.02135052,0.03025464,-0.03025598,0.17864604,-0.17859424,0.92107957,-0.92065422,0.31584370,-0.31578496,1.39551737,-1.39550130,0.03651513,-0.03651898,0.15276549,-0.15274105
-0.08104052,2.58787726,-2.58741384,0.02042348,-0.02041013,0.03047908,-0.03048087,0.17617735,-0.17612623,0.89206889,-0.89166288,0.30907479,-0.30901681,1.40549006,-1.40548026,0.03744621,-0.03745087,0.14837042,-0.14834666
-0.07503752,2.57244846,-2.57201748,0.01953184,-0.01951917,0.03080606,-0.03080838,0.17417647,-0.17412665,0.86528634,-0.86490236,0.30306768,-0.30301115,1.42028846,-1.42028550,0.03847422,-0.03847975,0.14427023,-0.14424753
-0.06903452,2.56426471,-2.56386969,0.01869389,-0.01868202,0.03122561,-0.03122855,0.17260356,-0.17255561,0.84073078,-0.84037106,0.29781740,-0.29776295,1.43933377,-1.43933817,0.03958535,-0.03959182,0.14046317,-0.14044186
-0.06303152,2.56261762,-2.56226156,0.01791235,-0.01790138,0.03172712,-0.03173078,0.17140897,-0.17136341,0.81837130,-0.81803762,0.29330340,-0.29325158,1.46198851,-1.46200077,0.04076615,-0.04077361,0.13694428,-0.13692466
-0.05702851,2.56673031,-2.56641566,0.01718854,-0.01717853,0.03229978,-0.03230423,0.17053589,-0.17049318,0.79815532,-0.79784904,0.28949236,-0.28944364,1.48757719,-1.48759781,0.04200393,-0.04201241,0.13370710,-0.13368943
-0.05102551,2.57579005,-2.57551879,0.01652263,-0.01651362,0.03293301,-0.03293835,0.16992319,-0.16988372,0.78001687,-0.77973897,0.28634112,-0.28629589,1.51540738,-1.51543685,0.04328707,-0.04329660,0.13074522,-0.13072974
-0.04502251,2.58897985,-2.58875351,0.01591407,-0.01590607,0.03361695,-0.03362324,0.16950844,-0.16947254,0.76388414,-0.76363525,0.28379956,-0.28375818,1.54479035,-1.54482916,0.04460530,-0.04461592,0.12805373,-0.12804064
-0.03901951,2.60550759,-2.60532727,0.01536189,-0.01535492,0.03434273,-0.03435005,0.16923100,-0.16919895,0.74968626,-0.74946669,0.28181337,-0.28177611,1.57506040,-1.57510901,0.04594982,-0.04596153,0.12563036,-0.12561986
-0.03301651,2.62463142,-2.62449781,0.01486512,-0.01485916,0.03510290,-0.03511130,0.16903501,-0.16900701,0.73735857,-0.73716837,0.28032632,-0.28029340,1.60559228,-1.60565108,0.04731331,-0.04732611,0.12347634,-0.12346860
-0.02701351,2.64568057,-2.64559396,0.01442313,-0.01441816,0.03589160,-0.03590113,0.16887214,-0.16884836,0.72684654,-0.72668545,0.27928234,-0.27925391,1.63581591,-1.63588525,0.04868988,-0.04870374,0.12159685,-0.12159204
-0.02101051,2.66807079,-2.66803102,0.01403591,-0.01403191,0.03670477,-0.03671547,0.16870419,-0.16868472,0.71810779,-0.71797536,0.27862693,-0.27860308,1.66522812,-1.66530822,0.05007483,-0.05008972,0.12000117,-0.11999944
-0.01500750,2.69131411,-2.69132058,0.01370435,-0.01370128,0.03754022,-0.03755212,0.16850509,-0.16849000,0.71111269,-0.71100822,0.27830827,-0.27828904,1.69340085,-1.69349179,0.05146443,-0.05148030,0.11870242,-0.11870393
-0.00900450,2.71502282,-2.71507446,0.01343041,-0.01342825,0.03839771,-0.03841081,0.16826259,-0.16825191,0.70584320,-0.70576576,0.27827778,-0.27826314,1.71998589,-1.72008756,0.05285555,-0.05287231,0.11771698,-0.11772187
-0.00300150,2.73890787,-2.73900312,0.01321723,-0.01321593,0.03927877,-0.03929307,0.16797923,-0.16797294,0.70229039,-0.70223887,0.27849026,-0.27848010,1.74471586,-1.74482795,0.05424526,-0.05426282,0.11706362,-0.11707200
0.00300150,2.76277219,-2.76290895,0.01306912,-0.01306867,0.04018665,-0.04020213,0.16767276,-0.16767084,0.70045094,-0.70042399,0.27890376,-0.27889791,1.76740194,-1.76752389,0.05563048,-0.05564871,0.11676236,-0.11677433
0.00900450,2.78649952,-2.78667514,0.01299154,-0.01299191,0.04112600,-0.04114263,0.16737588,-0.16737828,0.70032265,-0.70031874,0.27947909,-0.27947731,1.78792829,-1.78805929,0.05700755,-0.05702630,0.11683316,-0.11684879
0.01500750,2.81003970,-2.81025097,0.01299092,-0.01299210,0.04210263,-0.04212035,0.16713526,-0.16714189,0.70189966,-0.70191702,0.28017921,-0.28018119,1.80624391,-1.80638289,0.05837191,-0.05839102,0.11729449,-0.11731384
0.02101051,2.83339126,-2.83363445,0.01307440,-0.01307636,0.04312311,-0.04314185,0.16700990,-0.16702067,0.70516733,-0.70520400,0.28096856,-0.28097391,1.82235229,-1.82249789,0.05971780,-0.05973707,0.11816192,-0.11818498
0.02701351,2.85658248,-2.85685330,0.01324954,-0.01325228,0.04419433,-0.04421402,0.16706887,-0.16708368,0.71009737,-0.71015118,0.28181233,-0.28182061,1.83629951,-1.83645016,0.06103809,-0.06105731,0.11944659,-0.11947332
0.03301651,2.87965173,-2.87994543,0.01352393,-0.01352745,0.04532306,-0.04534360,0.16738845,-0.16740719,0.71664330,-0.71671191,0.28267584,-0.28268654,1.84816152,-1.84831542,0.06232413,-0.06234307,0.12115393,-0.12118423
0.03901951,2.90262826,-2.90293967,0.01390476,-0.01390903,0.04651546,-0.04653673,0.16804880,-0.16807133,0.72473662,-0.72481748,0.28352404,-0.28353662,1.85803114,-1.85818630,0.06356579,-0.06358420,0.12328242,-0.12331614
0.04502251,2.92551425,-2.92583782,0.01439834,-0.01440335,0.04777652,-0.04779840,0.16913020,-0.16915636,0.73428359,-0.73437403,0.28432126,-0.28433512,1.86600551,-1.86615982,0.06475155,-0.06476920,0.12582260,-0.12585953
0.05102551,2.94826890,-2.94859882,0.01500961,-0.01501535,0.04910960,-0.04913195,0.17070906,-0.17073869,0.74516311,-0.74526031,0.28503100,-0.28504554,1.87217451,-1.87232579,0.06586873,-0.06588536,0.12875630,-0.12879616
0.05702851,2.97079525,-2.97112556,0.01574168,-0.01574811,0.05051592,-0.05053860,0.17285388,-0.17288676,0.75722538,-0.75732644,0.28561611,-0.28563072,1.87661077,-1.87675681,0.06690377,-0.06691913,0.13205620,-0.13209864
0.06303152,2.99293035,-2.99325500,0.01659534,-0.01660244,0.05199410,-0.05201695,0.17562112,-0.17565701,0.77029169,-0.77039362,0.28603908,-0.28605315,1.87936149,-1.87950014,0.06784259,-0.06785646,0.13568565,-0.13573026
0.06903452,3.01443892,-3.01475192,0.01756871,-0.01757641,0.05353980,-0.05356264,0.17905142,-0.17909004,0.78415512,-0.78425493,0.28626252,-0.28627546,1.88044260,-1.88057179,0.06867108,-0.06868322,0.13959885,-0.13964516
0.07503752,3.03501098,-3.03530647,0.01865682,-0.01866507,0.05514535,-0.05516801,0.18316613,-0.18320716,0.79858224,-0.79867692,0.28624980,-0.28626109,1.87983521,-1.87995305,0.06937553,-0.06938574,0.14374142,-0.14378891
0.08104052,3.05426344,-3.05453579,0.01985145,-0.01986016,0.05679958,-0.05682189,0.18796443,-0.18800749,0.81331574,-0.81340237,0.28596589,-0.28597503,1.87748468,-1.87758948,0.06994310,-0.06995119,0.14805124,-0.14809934
0.08704352,3.07174554,-3.07198948,0.02114094,-0.02115000,0.05848771,-0.05850947,0.19342112,-0.19346577,0.82807801,-0.82815375,0.28537821,-0.28538479,1.87330206,-1.87339235,0.07036232,-0.07036816,0.15245972,-0.15250781
0.09304652,3.08694822,-3.08715889,0.02251019,-0.02251951,0.06019136,-0.06021238,0.19948523,-0.19953099,0.84257547,-0.84263763,0.28445757,-0.28446125,1.86716789,-1.86724246,0.07062356,-0.07062700,0.15689331,-0.15694075
0.09904952,3.09931686,-3.09948988,0.02394080,-0.02395025,0.06188874,-0.06190883,0.20607967,-0.20612599,0.85650379,-0.85654986,0.28317916,-0.28317970,1.85893810,-1.85899603,0.07071937,-0.07072034,0.16127537,-0.16132153
0.10505253,3.10826722,-3.10839880,0.02541135,-0.02542078,0.06355499,-0.06357395,0.21310178,-0.21314805,0.86955374,-0.86958144,0.28152355,-0.28152081,1.84845171,-1.84849237,0.07064486,-0.07064330,0.16552826,-0.16557249
0.11105553,3.11320406,-3.11329100,0.02689776,-0.02690702,0.06516261,-0.06518028,0.22042498,-0.22047057,0.88141778,-0.88142509,0.27947759,-0.27947154,1.83554005,-1.83556309,0.07039797,-0.07039387,0.16957559,-0.16961729
0.11705853,3.11354176,-3.11358155,0.02837385,-0.02838278,0.06668217,-0.06669836,0.22790154,-0.22794576,0.89179703,-0.89178224,0.27703535,-0.27702605,1.82003700,-1.82004233,0.06997964,-0.06997301,0.17334462,-0.17338323
0.12306153,3.10872638,-3.10871720,0.02981200,-0.02982044,0.06808299,-0.06809754,0.23536618,-0.23540831,0.90040872,-0.90037048,0.27419882,-0.27418645,1.80178982,-1.80177762,0.06939393,-0.06938483,0.17676867,-0.17680368
0.12906453,3.09825832,-3.09819908,0.03118386,-0.03119165,0.06933409,-0.06934684,0.24264072,-0.24268004,0.90699378,-0.90693110,0.27097862,-0.27096346,1.78067029,-1.78064098,0.06864802,-0.06863654,0.17978948,-0.17982046
0.13506753,3.08171477,-3.08160512,0.03246119,-0.03246818,0.07040509,-0.07041593,0.24953933,-0.24957513,0.91132432,-0.91123662,0.26739445,-0.26737688,1.75658546,-1.75653967,0.06775215,-0.06773842,0.18235933,-0.18238595
0.14107054,3.05877109,-3.05861145,0.03361672,-0.03362276,0.07126731,-0.07127611,0.25587443,-0.25590601,0.91321090,-0.91309801,0.26347535,-0.26345583,1.72948777,-1.72942632,0.06671950,-0.06670365,0.18444301,-0.18446504
0.14707354,3.02922016,-3.02901173,0.03462494,-0.03462991,0.07189474,-0.07190143,0.26146279,-0.26148950,0.91250912,-0.91237131,0.25925970,-0.25923878,1.69938401,-1.69930789,0.06556590,-0.06554811,0.18601931,-0.18603664
0.15307654,2.99298896,-2.99273366,0.03546296,-0.03546674,0.07226510,-0.07226961,0.26613177,-0.26615302,0.90912531,-0.90896327,0.25479493,-0.25477321,1.66634276,-1.66625311,0.06430958,-0.06429005,0.18708215,-0.18709479
0.15907954,2.95015137,-2.94985185,0.03611124,-0.03611375,0.07236071,-0.07236304,0.26972532,-0.26974062,0.90302105,-0.90283590,0.25013692,-0.25011507,1.63050000,-1.63039810,0.06297084,-0.06294978,0.18764108,-0.18764916
0.16508254,2.90093666,-2.90059624,0.03655420,-0.03655537,0.07216939,-0.07216954,0.27210953,-0.27211849,0.89421617,-0.89400945,0.24534902,-0.24532772,1.59206261,-1.59194984,0.06157157,-0.06154920,0.18772134,-0.18772510
0.17108554,2.84573301,-2.84535563,0.03678076,-0.03678057,0.07168507,-0.07168308,0.27317747,-0.27317981,0.88279004,-0.88256364,0.24050075,-0.24048068,1.55130956,-1.55118737,0.06013486,-0.06011142,0.18736321,-0.18736299
0.17708854,2.78508580,-2.78467594,0.03678465,-0.03678309,0.07090825,-0.07090420,0.27285303,-0.27284860,0.86888098,-0.86863714,0.23566610,-0.23564793,1.50859068,-1.50846061,0.05868451,-0.05866023,0.18662080,-0.18661705
0.18309155,2.71969047,-2.71925304,0.03656461,-0.03656170,0.06984630,-0.06984031,0.27109378,-0.27108257,0.85268371,-0.85242495,0.23092152,-0.23090588,1.46432305,-1.46418668,0.05724452,-0.05721965,0.18556036,-0.18555358
0.18909455,2.65038008,-2.64992032,0.03612436,-0.03612017,0.06851344,-0.06850565,0.26789247,-0.26787462,0.83444485,-0.83417388,0.22634368,-0.22633113,1.41898508,-1.41884399,0.05583862,-0.05581339,0.18425800,-0.18424875
0.19509755,2.57810807,-2.57763142,0.03547246,-0.03546706,0.06693057,-0.06692116,0.26327736,-0.26325313,0.81445656,-0.81417625,0.22200697,-0.22199797,1.37310842,-1.37296421,0.05448977,-0.05446440,0.18279713,-0.18278598
0.20110055,2.50392661,-2.50343856,0.03462192,-0.03461541,0.06512481,-0.06511397,0.25731116,-0.25728095,0.79304857,-0.79276186,0.21798094,-0.21797584,1.32726811,-1.32712233,0.05321973,-0.05319444,0.18126553,-0.18125306
0.20710355,2.42896170,-2.42846764,0.03358974,-0.03358224,0.06312885,-0.06311680,0.25008882,-0.25005313,0.77057892,-0.77028871,0.21432774,-0.21432674,1.28207116,-1.28192530,0.05204862,-0.05202361,0.17975243,-0.17973916
0.21310655,2.35438565,-2.35389074,0.03239627,-0.03238793,0.06098014,-0.06096712,0.24173417,-0.24169362,0.74742372,-0.74713284,0.21109964,-0.21110280,1.23814412,-1.23799956,0.05099459,-0.05097003,0.17834545,-0.17833187
0.21910955,2.28138838,-2.28089739,0.03106453,-0.03105550,0.05871992,-0.05870616,0.23239568,-0.23235095,0.72396644,-0.72367755,0.20833697,-0.20834415,1.19611996,-1.19597797,0.05007354,-0.05004960,0.17712784,-0.17711434
0.22511256,2.21114852,-2.21066570,0.02961945,-0.02960987,0.05639214,-0.05637790,0.22224145,-0.22219330,0.70058719,-0.70030269,0.20606623,-0.20607714,1.15662484,-1.15648649,0.04929889,-0.04927570,0.17617593,-0.17616279
0.23111556,2.14480538,-2.14433433,0.02808706,-0.02807710,0.05404234,-0.05402786,0.21145377,-0.21140297,0.67765232,-0.67737434,0.20429892,-0.20431308,1.12026499,-1.12013117,0.04868148,-0.04865914,0.17555700,-0.17554439
0.23711856,2.08343299,-2.08297659,0.02649373,-0.02648354,0.05171653,-0.05170204,0.20022342,-0.20017076,0.65550502,-0.65523533,0.20303085,-0.20304760,1.08761442,-1.08748576,0.04822951,-0.04820812,0.17532767,-0.17531562
0.24312156,2.02801691,-2.02757725,0.02486546,-0.02485519,0.04946006,-0.04944578,0.18874399,-0.18869027,0.63445694,-0.63419695,0.20224208,-0.20226062,1.05920339,-1.05908031,0.04794862,-0.04792823,0.17553281,-0.17552122
0.24912456,1.97943458,-1.97901291,0.02322719,-0.02321698,0.04731661,-0.04730275,0.17720650,-0.17715244,0.61478152,-0.61453223,0.20189769,-0.20191706,1.03550830,-1.03539093,0.04784198,-0.04782263,0.17620505,-0.17619369
0.25512756,1.93843956,-1.93803630,0.02160226,-0.02159223,0.04532726,-0.04531401,0.16579435,-0.16574065,0.59670881,-0.59647086,0.20194907,-0.20196822,1.01694281,-1.01683102,0.04791050,-0.04789220,0.17736478,-0.17735331
0.26113057,1.90564999,-1.90526477,0.02001192,-0.02000217,0.04352973,-0.04351726,0.15467901,-0.15462630,0.58042230,-0.58019593,0.20233596,-0.20235375,1.00385058,-1.00374396,0.04815310,-0.04813584,0.17902073,-0.17900869
0.26713357,1.88154109,-1.88117281,0.01847501,-0.01846564,0.04195771,-0.04194614,0.14401636,-0.14396518,0.56605735,-0.56584248,0.20298893,-0.20300418,0.99649946,-0.99639737,0.04856699,-0.04855073,0.18117092,-0.18115777
0.27313657,1.86644164,-1.86608856,0.01700771,-0.01699878,0.04064039,-0.04062984,0.13394386,-0.13389466,0.55370145,-0.55349768,0.20383236,-0.20384390,0.99507721,-0.99497879,0.04914801,-0.04913269,0.18380392,-0.18378906
0.27913957,1.86053394,-1.86019386,0.01562342,-0.01561500,0.03960216,-0.03959273,0.12457853,-0.12453167,0.54339593,-0.54320265,0.20478762,-0.20479433,0.99968861,-0.99959283,0.04989095,-0.04987653,0.18690037,-0.18688317
0.28514257,1.86385693,-1.86352727,0.01433279,-0.01432490,0.03886245,-0.03885419,0.11601576,-0.11597152,0.53513906,-0.53495543,0.20577644,-0.20577729,1.01035393,-1.01025964,0.05078997,-0.05077636,0.19043450,-0.19041435
0.29114557,1.87631175,-1.87598977,0.01314369,-0.01313636,0.03843571,-0.03842867,0.10832892,-0.10828747,0.52889004,-0.52871515,0.20672416,-0.20671824,1.02700862,-1.02691459,0.05183887,-0.05182601,0.19437573,-0.19435203
0.29714857,1.89766945,-1.89735240,0.01206147,-0.01205470,0.03833155,-0.03832575,0.10156959,-0.10153105,0.52457391,-0.52440677,0.20756275,-0.20754932,1.04950410,-1.04940913,0.05303148,-0.05301929,0.19869003,-0.19866223
0.30315158,1.92758021,-1.92726552,0.01108908,-0.01108286,0.03855495,-0.03855042,0.09576848,-0.09573287,0.52208677,-0.52192643,0.20823349,-0.20821202,1.07760979,-1.07751276,0.05436194,-0.05435034,0.20334112,-0.20330880
0.30915458,1.96558377,-1.96526923,0.01022735,-0.01022165,0.03910665,-0.03910338,0.09093670,-0.09090401,0.52130137,-0.52114693,0.20868919,-0.20865937,1.11101612,-1.11091605,0.05582498,-0.05581391,0.20829146,-0.20825429
0.31515758,2.01112083,-2.01080473,0.00947522,-0.00947003,0.03998353,-0.03998151,0.08706762,-0.08703778,0.52207259,-0.52192329,0.20889573,-0.20885749,1.14933870,-1.14923485,0.05741621,-0.05740562,0.21350288,-0.21346068
0.32116058,2.06354512,-2.06322641,0.00883004,-0.00882531,0.04117907,-0.04117830,0.08413878,-0.08411168,0.52424279,-0.52409806,0.20883303,-0.20878654,1.19212367,-1.19201559,0.05913233,-0.05912219,0.21893703,-0.21888976
0.32716358,2.12213619,-2.12181459,0.00828780,-0.00828349,0.04268393,-0.04268440,0.08211414,-0.08208966,0.52764695,-0.52750641,0.20849537,-0.20844106,1.23885423,-1.23874184,0.06097133,-0.06096162,0.22455551,-0.22450329
