energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.52426213,2.22600443,-2.22600444,0.00055784,-0.00055784,0.27725677,-0.27725677,0.00538410,-0.00538410,0.00000000,-0.00000000,0.23194743,-0.23194743,1.36246720,-1.36246720,0.56099604,-0.56099605,0.00000000,-0.00000000
-2.51825913,2.20256135,-2.20256135,0.00060238,-0.00060238,0.26363089,-0.26363089,0.00524382,-0.00524382,0.00000000,-0.00000000,0.22677066,-0.22677066,1.35908437,-1.35908437,0.54733601,-0.54733601,0.00000000,-0.00000000
-2.51225613,2.18230381,-2.18230380,0.00065124,-0.00065124,0.25047423,-0.25047423,0.00510719,-0.00510719,0.00000000,-0.00000000,0.22222849,-0.22222849,1.35813846,-1.35813845,0.53481502,-0.53481502,0.00000000,-0.00000000
-2.50625313,2.16557002,-2.16557001,0.00070393,-0.00070393,0.23791764,-0.23791764,0.00497581,-0.00497581,0.00000000,-0.00000000,0.21838213,-0.21838212,1.35983415,-1.35983414,0.52351974,-0.52351974,0.00000000,-0.00000000
-2.50025013,2.15261383,-2.15261383,0.00075987,-0.00075987,0.22607823,-0.22607823,0.00485124,-0.00485124,0.00000000,-0.00000000,0.21527342,-0.21527341,1.36431833,-1.36431832,0.51349978,-0.51349978,0.00000000,-0.00000000
-2.49424712,2.14359852,-2.14359852,0.00081843,-0.00081843,0.21505659,-0.21505660,0.00473496,-0.00473496,0.00000000,-0.00000000,0.21292443,-0.21292443,1.37167560,-1.37167559,0.50476908,-0.50476908,0.00000000,-0.00000000
-2.48824412,2.13859524,-2.13859523,0.00087893,-0.00087893,0.20493495,-0.20493495,0.00462828,-0.00462828,0.00000000,-0.00000000,0.21133796,-0.21133795,1.38192655,-1.38192653,0.49730886,-0.49730887,0.00000000,-0.00000000
-2.48224112,2.13758592,-2.13758591,0.00094060,-0.00094060,0.19577616,-0.19577616,0.00453233,-0.00453233,0.00000000,-0.00000000,0.21049879,-0.21049878,1.39502850,-1.39502849,0.49107183,-0.49107183,0.00000000,-0.00000000
-2.47623812,2.14047021,-2.14047020,0.00100266,-0.00100266,0.18762361,-0.18762361,0.00444800,-0.00444800,0.00000000,-0.00000000,0.21037572,-0.21037571,1.41087885,-1.41087883,0.48598735,-0.48598735,0.00000000,-0.00000000
-2.47023512,2.14707574,-2.14707573,0.00106423,-0.00106423,0.18050171,-0.18050171,0.00437594,-0.00437594,0.00000000,-0.00000000,0.21092407,-0.21092406,1.42932050,-1.42932048,0.48196738,-0.48196738,0.00000000,-0.00000000
-2.46423212,2.15717116,-2.15717114,0.00112445,-0.00112445,0.17441709,-0.17441709,0.00431654,-0.00431654,0.00000000,-0.00000000,0.21208867,-0.21208866,1.45014942,-1.45014940,0.47891263,-0.47891263,0.00000000,-0.00000000
-2.45822911,2.17048113,-2.17048111,0.00118240,-0.00118240,0.16936015,-0.16936015,0.00426996,-0.00426996,0.00000000,-0.00000000,0.21380701,-0.21380700,1.47312366,-1.47312364,0.47671871,-0.47671871,0.00000000,-0.00000000
-2.45222611,2.18670252,-2.18670250,0.00123716,-0.00123716,0.16530697,-0.16530697,0.00423609,-0.00423609,0.00000000,-0.00000000,0.21601258,-0.21601257,1.49797377,-1.49797375,0.47528205,-0.47528205,0.00000000,-0.00000000
-2.44622311,2.20552096,-2.20552094,0.00128785,-0.00128785,0.16222131,-0.16222131,0.00421466,-0.00421466,0.00000000,-0.00000000,0.21863807,-0.21863806,1.52441410,-1.52441407,0.47450519,-0.47450519,0.00000000,-0.00000000
-2.44022011,2.22662710,-2.22662707,0.00133361,-0.00133361,0.16005674,-0.16005674,0.00420522,-0.00420522,0.00000000,-0.00000000,0.22161844,-0.22161843,1.55215455,-1.55215453,0.47430122,-0.47430122,0.00000000,-0.00000000
-2.43421711,2.24973184,-2.24973182,0.00137362,-0.00137362,0.15875860,-0.15875860,0.00420719,-0.00420719,0.00000000,-0.00000000,0.22489371,-0.22489370,1.58091250,-1.58091248,0.47459734,-0.47459734,0.00000000,-0.00000000
-2.42821411,2.27457997,-2.27457995,0.00140716,-0.00140716,0.15826590,-0.15826590,0.00421993,-0.00421993,0.00000000,-0.00000000,0.22841132,-0.22841131,1.61042428,-1.61042426,0.47533725,-0.47533725,0.00000000,-0.00000000
-2.42221111,2.30096150,-2.30096148,0.00143359,-0.00143359,0.15851294,-0.15851294,0.00424276,-0.00424276,0.00000000,-0.00000000,0.23212809,-0.23212809,1.64045601,-1.64045598,0.47648248,-0.47648248,0.00000000,-0.00000000
-2.41620810,2.32872049,-2.32872046,0.00145241,-0.00145241,0.15943067,-0.15943067,0.00427505,-0.00427505,0.00000000,-0.00000000,0.23601174,-0.23601173,1.67081314,-1.67081312,0.47801248,-0.47801248,0.00000000,-0.00000000
-2.41020510,2.35776074,-2.35776071,0.00146323,-0.00146323,0.16094785,-0.16094785,0.00431619,-0.00431619,0.00000000,-0.00000000,0.24004181,-0.24004181,1.70134848,-1.70134845,0.47992370,-0.47992370,0.00000000,-0.00000000
-2.40420210,2.38804833,-2.38804831,0.00146582,-0.00146582,0.16299185,-0.16299185,0.00436572,-0.00436572,0.00000000,-0.00000000,0.24421020,-0.24421019,1.73196819,-1.73196817,0.48222759,-0.48222758,0.00000000,-0.00000000
-2.39819910,2.41961070,-2.41961068,0.00146009,-0.00146009,0.16548923,-0.16548923,0.00442325,-0.00442325,0.00000000,-0.00000000,0.24852115,-0.24852114,1.76263558,-1.76263556,0.48494778,-0.48494778,0.00000000,-0.00000000
-2.39219610,2.45253233,-2.45253230,0.00144612,-0.00144612,0.16836613,-0.16836613,0.00448856,-0.00448856,0.00000000,-0.00000000,0.25299082,-0.25299081,1.79337231,-1.79337229,0.48811655,-0.48811654,0.00000000,-0.00000000
-2.38619310,2.48694715,-2.48694713,0.00142416,-0.00142416,0.17154847,-0.17154847,0.00456158,-0.00456158,0.00000000,-0.00000000,0.25764646,-0.25764645,1.82425700,-1.82425698,0.49177071,-0.49177071,0.00000000,-0.00000000
-2.38019010,2.52302805,-2.52302802,0.00139458,-0.00139458,0.17496196,-0.17496196,0.00464234,-0.00464234,0.00000000,-0.00000000,0.26252527,-0.26252526,1.85542112,-1.85542110,0.49594731,-0.49594731,0.00000000,-0.00000000
-2.37418709,2.56097369,-2.56097366,0.00135791,-0.00135791,0.17853217,-0.17853217,0.00473101,-0.00473101,0.00000000,-0.00000000,0.26767292,-0.26767292,1.88704232,-1.88704230,0.50067912,-0.50067912,0.00000000,-0.00000000
-2.36818409,2.60099344,-2.60099341,0.00131482,-0.00131482,0.18218449,-0.18218449,0.00482781,-0.00482781,0.00000000,-0.00000000,0.27314191,-0.27314191,1.91933544,-1.91933542,0.50599031,-0.50599031,0.00000000,-0.00000000
-2.36218109,2.64329097,-2.64329094,0.00126606,-0.00126606,0.18584418,-0.18584418,0.00493302,-0.00493302,0.00000000,-0.00000000,0.27898977,-0.27898976,1.95254146,-1.95254144,0.51189250,-0.51189250,0.00000000,-0.00000000
-2.35617809,2.68804731,-2.68804728,0.00121249,-0.00121249,0.18943651,-0.18943651,0.00504688,-0.00504688,0.00000000,-0.00000000,0.28527714,-0.28527713,1.98691509,-1.98691506,0.51838130,-0.51838129,0.00000000,-0.00000000
-2.35017509,2.73540434,-2.73540431,0.00115500,-0.00115500,0.19288707,-0.19288707,0.00516955,-0.00516955,0.00000000,-0.00000000,0.29206589,-0.29206588,2.02271133,-2.02271131,0.52543357,-0.52543356,0.00000000,-0.00000000
-2.34417209,2.78544940,-2.78544937,0.00109455,-0.00109455,0.19612216,-0.19612216,0.00530110,-0.00530110,0.00000000,-0.00000000,0.29941723,-0.29941723,2.06017187,-2.06017184,0.53300559,-0.53300559,0.00000000,-0.00000000
-2.33816908,2.83820200,-2.83820196,0.00103208,-0.00103208,0.19906952,-0.19906952,0.00544136,-0.00544136,0.00000000,-0.00000000,0.30738990,-0.30738989,2.09951185,-2.09951182,0.54103215,-0.54103214,0.00000000,-0.00000000
-2.33216608,2.89360338,-2.89360334,0.00096851,-0.00096851,0.20165907,-0.20165907,0.00558998,-0.00558998,0.00000000,-0.00000000,0.31603841,-0.31603840,2.14090772,-2.14090769,0.54942665,-0.54942665,0.00000000,-0.00000000
-2.32616308,2.95150950,-2.95150946,0.00090475,-0.00090475,0.20382403,-0.20382403,0.00574630,-0.00574630,0.00000000,-0.00000000,0.32541150,-0.32541149,2.18448678,-2.18448675,0.55808231,-0.55808231,0.00000000,-0.00000000
-2.32016008,3.01168790,-3.01168786,0.00084161,-0.00084161,0.20550203,-0.20550203,0.00590939,-0.00590939,0.00000000,-0.00000000,0.33555065,-0.33555064,2.23031894,-2.23031890,0.56687430,-0.56687429,0.00000000,-0.00000000
-2.31415708,3.07381878,-3.07381873,0.00077984,-0.00077984,0.20663643,-0.20663643,0.00607799,-0.00607799,0.00000000,-0.00000000,0.34648868,-0.34648867,2.27841095,-2.27841091,0.57566283,-0.57566282,0.00000000,-0.00000000
-2.30815408,3.13750011,-3.13750006,0.00072011,-0.00072011,0.20717767,-0.20717767,0.00625054,-0.00625054,0.00000000,-0.00000000,0.35824853,-0.35824852,2.32870350,-2.32870347,0.58429704,-0.58429703,0.00000000,-0.00000000
-2.30215108,3.20225674,-3.20225669,0.00066295,-0.00066295,0.20708467,-0.20708467,0.00642520,-0.00642520,0.00000000,-0.00000000,0.37084204,-0.37084203,2.38107108,-2.38107104,0.59261946,-0.59261946,0.00000000,-0.00000000
-2.29614807,3.26755287,-3.26755282,0.00060883,-0.00060883,0.20632612,-0.20632612,0.00659984,-0.00659984,0.00000000,-0.00000000,0.38426881,-0.38426880,2.43532447,-2.43532443,0.60047095,-0.60047094,0.00000000,-0.00000000
-2.29014507,3.33280729,-3.33280724,0.00055807,-0.00055807,0.20488165,-0.20488165,0.00677217,-0.00677217,0.00000000,-0.00000000,0.39851512,-0.39851510,2.49121574,-2.49121569,0.60769571,-0.60769571,0.00000000,-0.00000000
-2.28414207,3.39741051,-3.39741046,0.00051090,-0.00051090,0.20274283,-0.20274283,0.00693972,-0.00693972,0.00000000,-0.00000000,0.41355280,-0.41355279,2.54844510,-2.54844505,0.61414642,-0.61414642,0.00000000,-0.00000000
-2.27813907,3.46074295,-3.46074290,0.00046748,-0.00046748,0.19991392,-0.19991392,0.00709995,-0.00709995,0.00000000,-0.00000000,0.42933826,-0.42933824,2.60666935,-2.60666930,0.61968894,-0.61968894,0.00000000,-0.00000000
-2.27213607,3.52219307,-3.52219302,0.00042784,-0.00042784,0.19641225,-0.19641225,0.00725032,-0.00725032,0.00000000,-0.00000000,0.44581147,-0.44581146,2.66551116,-2.66551111,0.62420664,-0.62420664,0.00000000,-0.00000000
-2.26613307,3.58117468,-3.58117463,0.00039195,-0.00039195,0.19226833,-0.19226834,0.00738838,-0.00738838,0.00000000,-0.00000000,0.46289517,-0.46289516,2.72456879,-2.72456874,0.62760400,-0.62760400,0.00000000,-0.00000000
-2.26013007,3.63714248,-3.63714243,0.00035972,-0.00035972,0.18752556,-0.18752556,0.00751182,-0.00751182,0.00000000,-0.00000000,0.48049422,-0.48049421,2.78342567,-2.78342562,0.62980945,-0.62980945,0.00000000,-0.00000000
-2.25412706,3.68960527,-3.68960522,0.00033100,-0.00033100,0.18223953,-0.18223953,0.00761855,-0.00761855,0.00000000,-0.00000000,0.49849531,-0.49849529,2.84165942,-2.84165937,0.63077729,-0.63077729,0.00000000,-0.00000000
-2.24812406,3.73813626,-3.73813621,0.00030561,-0.00030561,0.17647701,-0.17647702,0.00770678,-0.00770678,0.00000000,-0.00000000,0.51676708,-0.51676706,2.89885009,-2.89885004,0.63048864,-0.63048864,0.00000000,-0.00000000
-2.24212106,3.78238030,-3.78238025,0.00028333,-0.00028333,0.17031460,-0.17031460,0.00777505,-0.00777505,0.00000000,-0.00000000,0.53516077,-0.53516075,2.95458726,-2.95458721,0.62895152,-0.62895152,0.00000000,-0.00000000
-2.23611806,3.82205800,-3.82205796,0.00026393,-0.00026393,0.16383700,-0.16383700,0.00782227,-0.00782227,0.00000000,-0.00000000,0.55351162,-0.55351160,3.00847613,-3.00847608,0.62619996,-0.62619996,0.00000000,-0.00000000
-2.23011506,3.85696689,-3.85696685,0.00024720,-0.00024720,0.15713515,-0.15713515,0.00784777,-0.00784777,0.00000000,-0.00000000,0.57164091,-0.57164089,3.06014261,-3.06014256,0.62229244,-0.62229243,0.00000000,-0.00000000
-2.22411206,3.88697994,-3.88697990,0.00023289,-0.00023289,0.15030413,-0.15030413,0.00785125,-0.00785125,0.00000000,-0.00000000,0.58935893,-0.58935892,3.10923740,-3.10923735,0.61730960,-0.61730960,0.00000000,-0.00000000
-2.21810905,3.91204203,-3.91204199,0.00022080,-0.00022080,0.14344097,-0.14344097,0.00783284,-0.00783284,0.00000000,-0.00000000,0.60646877,-0.60646875,3.15543946,-3.15543942,0.61135151,-0.61135151,0.00000000,-0.00000000
-2.21210605,3.93216471,-3.93216468,0.00021072,-0.00021072,0.13664242,-0.13664242,0.00779305,-0.00779305,0.00000000,-0.00000000,0.62277086,-0.62277084,3.19845895,-3.19845890,0.60453461,-0.60453461,0.00000000,-0.00000000
-2.20610305,3.94741998,-3.94741996,0.00020247,-0.00020247,0.13000278,-0.13000278,0.00773272,-0.00773272,0.00000000,-0.00000000,0.63806831,-0.63806829,3.23803978,-3.23803974,0.59698842,-0.59698843,0.00000000,-0.00000000
-2.20010005,3.95793339,-3.95793337,0.00019588,-0.00019588,0.12361184,-0.12361184,0.00765303,-0.00765303,0.00000000,-0.00000000,0.65217269,-0.65217267,3.27396200,-3.27396197,0.58885234,-0.58885234,0.00000000,-0.00000000
-2.19409705,3.96387691,-3.96387689,0.00019081,-0.00019081,0.11755298,-0.11755298,0.00755539,-0.00755539,0.00000000,-0.00000000,0.66491017,-0.66491016,3.30604387,-3.30604383,0.58027235,-0.58027235,0.00000000,-0.00000000
-2.18809405,3.96546186,-3.96546184,0.00018714,-0.00018714,0.11190149,-0.11190149,0.00744143,-0.00744143,0.00000000,-0.00000000,0.67612764,-0.67612763,3.33414362,-3.33414359,0.57139803,-0.57139803,0.00000000,-0.00000000
-2.18209105,3.96293182,-3.96293181,0.00018476,-0.00018476,0.10672316,-0.10672316,0.00731296,-0.00731296,0.00000000,-0.00000000,0.68569850,-0.68569849,3.35816076,-3.35816073,0.56237968,-0.56237968,0.00000000,-0.00000000
-2.17608804,3.95655575,-3.95655573,0.00018356,-0.00018356,0.10207316,-0.10207316,0.00717186,-0.00717186,0.00000000,-0.00000000,0.69352783,-0.69352782,3.37803649,-3.37803646,0.55336562,-0.55336562,0.00000000,-0.00000000
-2.17008504,3.94662084,-3.94662083,0.00018347,-0.00018347,0.09799520,-0.09799520,0.00702007,-0.00702007,0.00000000,-0.00000000,0.69955649,-0.69955648,3.39375313,-3.39375311,0.54449972,-0.54449972,0.00000000,-0.00000000
-2.16408204,3.93342521,-3.93342520,0.00018442,-0.00018442,0.09452101,-0.09452101,0.00685954,-0.00685954,0.00000000,-0.00000000,0.70376394,-0.70376393,3.40533207,-3.40533205,0.53591901,-0.53591902,0.00000000,-0.00000000
-2.15807904,3.91726988,-3.91726988,0.00018631,-0.00018631,0.09167006,-0.09167006,0.00669217,-0.00669217,0.00000000,-0.00000000,0.70616948,-0.70616948,3.41283005,-3.41283003,0.52775138,-0.52775138,0.00000000,-0.00000000
-2.15207604,3.89845017,-3.89845017,0.00018910,-0.00018910,0.08944963,-0.08944963,0.00651977,-0.00651977,0.00000000,-0.00000000,0.70683170,-0.70683170,3.41633362,-3.41633361,0.52011321,-0.52011322,0.00000000,-0.00000000
-2.14607304,3.87724610,-3.87724610,0.00019269,-0.00019269,0.08785504,-0.08785504,0.00634406,-0.00634406,0.00000000,-0.00000000,0.70584608,-0.70584608,3.41595169,-3.41595168,0.51310710,-0.51310711,0.00000000,-0.00000000
-2.14007004,3.85391203,-3.85391203,0.00019701,-0.00019701,0.08687011,-0.08687011,0.00616660,-0.00616660,0.00000000,-0.00000000,0.70334079,-0.70334079,3.41180630,-3.41180629,0.50681941,-0.50681941,0.00000000,-0.00000000
-2.13406703,3.82866563,-3.82866564,0.00020199,-0.00020199,0.08646785,-0.08646785,0.00598879,-0.00598879,0.00000000,-0.00000000,0.69947082,-0.69947082,3.40402199,-3.40402199,0.50131782,-0.50131783,0.00000000,-0.00000000
-2.12806403,3.80167664,-3.80167665,0.00020754,-0.00020754,0.08661124,-0.08661124,0.00581188,-0.00581188,0.00000000,-0.00000000,0.69441062,-0.69441063,3.39271418,-3.39271418,0.49664892,-0.49664892,0.00000000,-0.00000000
-2.12206103,3.77305581,-3.77305583,0.00021355,-0.00021355,0.08725415,-0.08725415,0.00563688,-0.00563688,0.00000000,-0.00000000,0.68834573,-0.68834573,3.37797717,-3.37797717,0.49283582,-0.49283582,0.00000000,-0.00000000
-2.11605803,3.74284488,-3.74284489,0.00021992,-0.00021992,0.08834235,-0.08834235,0.00546466,-0.00546466,0.00000000,-0.00000000,0.68146369,-0.68146369,3.35987273,-3.35987273,0.48987606,-0.48987606,0.00000000,-0.00000000
-2.11005503,3.71100814,-3.71100816,0.00022654,-0.00022654,0.08981462,-0.08981462,0.00529585,-0.00529585,0.00000000,-0.00000000,0.67394489,-0.67394489,3.33841979,-3.33841979,0.48773988,-0.48773988,0.00000000,-0.00000000
-2.10405203,3.67742661,-3.67742663,0.00023331,-0.00023331,0.09160387,-0.09160387,0.00513092,-0.00513092,0.00000000,-0.00000000,0.66595368,-0.66595369,3.31358639,-3.31358640,0.48636895,-0.48636895,0.00000000,-0.00000000
-2.09804902,3.64189533,-3.64189535,0.00024008,-0.00024008,0.09363838,-0.09363838,0.00497012,-0.00497012,0.00000000,-0.00000000,0.65763040,-0.65763041,3.28528441,-3.28528443,0.48567593,-0.48567593,0.00000000,-0.00000000
-2.09204602,3.60412461,-3.60412463,0.00024673,-0.00024673,0.09584298,-0.09584298,0.00481354,-0.00481354,0.00000000,-0.00000000,0.64908468,-0.64908469,3.25336788,-3.25336790,0.48554479,-0.48554480,0.00000000,-0.00000000
-2.08604302,3.56374553,-3.56374556,0.00025314,-0.00025314,0.09814038,-0.09814038,0.00466110,-0.00466110,0.00000000,-0.00000000,0.64039051,-0.64039052,3.21763517,-3.21763519,0.48583221,-0.48583221,0.00000000,-0.00000000
-2.08004002,3.52032008,-3.52032011,0.00025917,-0.00025917,0.10045245,-0.10045245,0.00451256,-0.00451256,0.00000000,-0.00000000,0.63158328,-0.63158329,3.17783542,-3.17783545,0.48636995,-0.48636995,0.00000000,-0.00000000
-2.07403702,3.47335566,-3.47335570,0.00026469,-0.00026469,0.10270156,-0.10270156,0.00436756,-0.00436756,0.00000000,-0.00000000,0.62265902,-0.62265903,3.13367905,-3.13367909,0.48696847,-0.48696847,0.00000000,-0.00000000
-2.06803402,3.42232391,-3.42232395,0.00026958,-0.00026958,0.10481194,-0.10481194,0.00422564,-0.00422564,0.00000000,-0.00000000,0.61357584,-0.61357585,3.08485209,-3.08485212,0.48742148,-0.48742148,0.00000000,-0.00000000
-2.06203102,3.36668292,-3.36668297,0.00027372,-0.00027372,0.10671101,-0.10671101,0.00408625,-0.00408625,0.00000000,-0.00000000,0.60425755,-0.60425756,3.03103360,-3.03103364,0.48751157,-0.48751158,0.00000000,-0.00000000
-2.05602801,3.30590225,-3.30590230,0.00027699,-0.00027699,0.10833075,-0.10833075,0.00394878,-0.00394878,0.00000000,-0.00000000,0.59459918,-0.59459919,2.97191563,-2.97191568,0.48701663,-0.48701663,0.00000000,-0.00000000
-2.05002501,3.23948937,-3.23948942,0.00027931,-0.00027931,0.10960900,-0.10960900,0.00381262,-0.00381262,0.00000000,-0.00000000,0.58447414,-0.58447415,2.90722439,-2.90722444,0.48571678,-0.48571678,0.00000000,-0.00000000
-2.04402201,3.16701650,-3.16701656,0.00028060,-0.00028060,0.11049069,-0.11049069,0.00367715,-0.00367715,0.00000000,-0.00000000,0.57374254,-0.57374255,2.83674171,-2.83674177,0.48340176,-0.48340177,0.00000000,-0.00000000
-2.03801901,3.08814642,-3.08814649,0.00028078,-0.00028078,0.11092896,-0.11092896,0.00354180,-0.00354180,0.00000000,-0.00000000,0.56226025,-0.56226027,2.76032559,-2.76032566,0.47987820,-0.47987821,0.00000000,-0.00000000
-2.03201601,3.00265592,-3.00265600,0.00027982,-0.00027982,0.11088621,-0.11088621,0.00340607,-0.00340607,0.00000000,-0.00000000,0.54988820,-0.54988821,2.67792858,-2.67792865,0.47497660,-0.47497661,0.00000000,-0.00000000
-2.02601301,2.91045568,-2.91045576,0.00027770,-0.00027770,0.11033488,-0.11033488,0.00326953,-0.00326953,0.00000000,-0.00000000,0.53650130,-0.53650131,2.58961300,-2.58961308,0.46855770,-0.46855771,0.00000000,-0.00000000
-2.02001001,2.81160549,-2.81160558,0.00027443,-0.00027443,0.10925804,-0.10925804,0.00313192,-0.00313192,0.00000000,-0.00000000,0.52199667,-0.52199669,2.49556220,-2.49556228,0.46051787,-0.46051788,0.00000000,-0.00000000
-2.01400700,2.70632397,-2.70632406,0.00027004,-0.00027004,0.10764982,-0.10764982,0.00299307,-0.00299307,0.00000000,-0.00000000,0.50630062,-0.50630063,2.39608691,-2.39608699,0.45079330,-0.45079331,0.00000000,-0.00000000
-2.00800400,2.59499223,-2.59499233,0.00026460,-0.00026460,0.10551542,-0.10551542,0.00285299,-0.00285299,0.00000000,-0.00000000,0.48937407,-0.48937408,2.29162657,-2.29162665,0.43936277,-0.43936278,0.00000000,-0.00000000
-2.00200100,2.47815123,-2.47815133,0.00025819,-0.00025819,0.10287095,-0.10287095,0.00271185,-0.00271185,0.00000000,-0.00000000,0.47121621,-0.47121623,2.18274526,-2.18274535,0.42624883,-0.42624884,0.00000000,-0.00000000
-1.99599800,2.35649284,-2.35649294,0.00025094,-0.00025094,0.09974292,-0.09974292,0.00257000,-0.00257000,0.00000000,-0.00000000,0.45186627,-0.45186629,2.07012252,-2.07012261,0.41151747,-0.41151748,0.00000000,-0.00000000
-1.98999500,2.23084511,-2.23084521,0.00024301,-0.00024301,0.09616742,-0.09616742,0.00242795,-0.00242795,0.00000000,-0.00000000,0.43140322,-0.43140324,1.95453935,-1.95453944,0.39527605,-0.39527606,0.00000000,-0.00000000
-1.98399200,2.10215233,-2.10215243,0.00023457,-0.00023457,0.09218912,-0.09218912,0.00228636,-0.00228636,0.00000000,-0.00000000,0.40994374,-0.40994376,1.83686014,-1.83686024,0.37766985,-0.37766986,0.00000000,-0.00000000
-1.97798899,1.97145090,-1.97145101,0.00022584,-0.00022584,0.08785991,-0.08785991,0.00214605,-0.00214606,0.00000000,-0.00000000,0.38763844,-0.38763845,1.71801134,-1.71801144,0.35887726,-0.35887728,0.00000000,-0.00000000
-1.97198599,1.83984207,-1.83984217,0.00021704,-0.00021704,0.08323743,-0.08323744,0.00200799,-0.00200799,0.00000000,-0.00000000,0.36466665,-0.36466667,1.59895783,-1.59895793,0.33910387,-0.33910388,0.00000000,-0.00000000
-1.96598299,1.70846279,-1.70846289,0.00020845,-0.00020845,0.07838348,-0.07838348,0.00187324,-0.00187324,0.00000000,-0.00000000,0.34123020,-0.34123022,1.48067813,-1.48067822,0.31857576,-0.31857578,0.00000000,-0.00000000
-1.95997999,1.57845603,-1.57845613,0.00020032,-0.00020032,0.07336224,-0.07336224,0.00174295,-0.00174295,0.00000000,-0.00000000,0.31754632,-0.31754634,1.36413944,-1.36413953,0.29753235,-0.29753237,0.00000000,-0.00000000
-1.95397699,1.45094178,-1.45094188,0.00019296,-0.00019296,0.06823860,-0.06823860,0.00161838,-0.00161838,0.00000000,-0.00000000,0.29384036,-0.29384037,1.25027372,-1.25027381,0.27621901,-0.27621902,0.00000000,-0.00000000
-1.94797399,1.32698989,-1.32698998,0.00018668,-0.00018668,0.06307648,-0.06307649,0.00150079,-0.00150079,0.00000000,-0.00000000,0.27033840,-0.27033842,1.13995561,-1.13995569,0.25487985,-0.25487987,0.00000000,-0.00000000
-1.94197099,1.20759582,-1.20759591,0.00018178,-0.00018178,0.05793728,-0.05793729,0.00139149,-0.00139149,0.00000000,-0.00000000,0.24726033,-0.24726035,1.03398302,-1.03398310,0.23375101,-0.23375102,0.00000000,-0.00000000
-1.93596798,1.09366009,-1.09366018,0.00017857,-0.00017857,0.05287845,-0.05287846,0.00129179,-0.00129179,0.00000000,-0.00000000,0.22481349,-0.22481351,0.93306120,-0.93306128,0.21305454,-0.21305455,0.00000000,-0.00000000
-1.92996498,0.98597209,-0.98597217,0.00017737,-0.00017737,0.04795235,-0.04795235,0.00120299,-0.00120299,0.00000000,-0.00000000,0.20318735,-0.20318737,0.83779042,-0.83779050,0.19299332,-0.19299333,0.00000000,-0.00000000
-1.92396198,0.88519848,-0.88519855,0.00017846,-0.00017846,0.04320527,-0.04320528,0.00112636,-0.00112636,0.00000000,-0.00000000,0.18254915,-0.18254917,0.74865782,-0.74865788,0.17374696,-0.17374697,0.00000000,-0.00000000
-1.91795898,0.79187641,-0.79187648,0.00018214,-0.00018214,0.03867680,-0.03867681,0.00106310,-0.00106310,0.00000000,-0.00000000,0.16304085,-0.16304086,0.66603314,-0.66603320,0.15546887,-0.15546888,0.00000000,-0.00000000
-1.91195598,0.70641142,-0.70641148,0.00018864,-0.00018864,0.03439940,-0.03439940,0.00101438,-0.00101438,0.00000000,-0.00000000,0.14477723,-0.14477724,0.59016845,-0.59016851,0.13828456,-0.13828457,0.00000000,-0.00000000
-1.90595298,0.62907959,-0.62907965,0.00019819,-0.00019819,0.03039826,-0.03039826,0.00098132,-0.00098132,0.00000000,-0.00000000,0.12784524,-0.12784525,0.52120135,-0.52120140,0.12229099,-0.12229100,0.00000000,-0.00000000
-1.89994997,0.56003361,-0.56003366,0.00021096,-0.00021096,0.02669146,-0.02669146,0.00096494,-0.00096494,0.00000000,-0.00000000,0.11230449,-0.11230450,0.45916128,-0.45916132,0.10755712,-0.10755713,0.00000000,-0.00000000
-1.89394697,0.49931198,-0.49931202,0.00022708,-0.00022708,0.02329028,-0.02329028,0.00096621,-0.00096621,0.00000000,-0.00000000,0.09818865,-0.09818866,0.40397837,-0.40397841,0.09412531,-0.09412532,0.00000000,-0.00000000
-1.88794397,0.44685078,-0.44685082,0.00024661,-0.00024661,0.02019974,-0.02019974,0.00098602,-0.00098602,0.00000000,-0.00000000,0.08550781,-0.08550782,0.35549431,-0.35549434,0.08201360,-0.08201361,0.00000000,-0.00000000
-1.88194097,0.40249720,-0.40249723,0.00026955,-0.00026955,0.01741933,-0.01741934,0.00102521,-0.00102521,0.00000000,-0.00000000,0.07425137,-0.07425138,0.31347448,-0.31347451,0.07121854,-0.07121855,0.00000000,-0.00000000
-1.87593797,0.36602406,-0.36602409,0.00029583,-0.00029583,0.01494377,-0.01494377,0.00108451,-0.00108451,0.00000000,-0.00000000,0.06439142,-0.06439143,0.27762097,-0.27762100,0.06171851,-0.06171852,0.00000000,-0.00000000
-1.86993497,0.33714479,-0.33714481,0.00032530,-0.00032530,0.01276389,-0.01276389,0.00116460,-0.00116460,0.00000000,-0.00000000,0.05588643,-0.05588643,0.24758570,-0.24758572,0.05347732,-0.05347733,0.00000000,-0.00000000
-1.86393197,0.31552795,-0.31552797,0.00035772,-0.00035772,0.01086753,-0.01086753,0.00126607,-0.00126607,0.00000000,-0.00000000,0.04868488,-0.04868489,0.22298338,-0.22298340,0.04644783,-0.04644784,0.00000000,-0.00000000
