energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.29114557,0.44099268,0.01913885,0.15115582,0.23673771,0.01323128,0.00197856,0.05655327,0.07888277,0.15387295
0.29714857,0.45508612,0.01762533,0.16193057,0.25718346,0.01378799,0.00177718,0.05600551,0.08167707,0.15619086
0.30315158,0.47207286,0.01628394,0.17315041,0.27812029,0.01443730,0.00161572,0.05607828,0.08539795,0.15987239
0.30915458,0.49163452,0.01511402,0.18461736,0.29925223,0.01516437,0.00149216,0.05674277,0.09001760,0.16486890
0.31515758,0.51342528,0.01411412,0.19612444,0.32026707,0.01595337,0.00140446,0.05796626,0.09550107,0.17112243
0.32116058,0.53708053,0.01328203,0.20746185,0.34084521,0.01678796,0.00135057,0.05971284,0.10180669,0.17856631
0.32716358,0.56222558,0.01261478,0.21842371,0.36066934,0.01765163,0.00132847,0.06194394,0.10888610,0.18712550
0.33316658,0.58848423,0.01210854,0.22881495,0.37943464,0.01852824,0.00133616,0.06461877,0.11668429,0.19671679
0.33916958,0.61548694,0.01175855,0.23845820,0.39685911,0.01940233,0.00137162,0.06769451,0.12513938,0.20724886
0.34517259,0.64287837,0.01155890,0.24720033,0.41269351,0.02025956,0.00143285,0.07112648,0.13418236,0.21862213
0.35117559,0.67032404,0.01150245,0.25491823,0.42673048,0.02108699,0.00151779,0.07486814,0.14373680,0.23072864
0.35717859,0.69751595,0.01158067,0.26152382,0.43881232,0.02187340,0.00162432,0.07887111,0.15371855,0.24345197
0.36318159,0.72417693,0.01178352,0.26696764,0.44883705,0.02260946,0.00175026,0.08308512,0.16403560,0.25666719
0.36918459,0.75006365,0.01209939,0.27124109,0.45676243,0.02328784,0.00189334,0.08745804,0.17458814,0.27024108
0.37518759,0.77496818,0.01251518,0.27437703,0.46260754,0.02390333,0.00205117,0.09193596,0.18526881,0.28403254
0.38119060,0.79871815,0.01301630,0.27644857,0.46645184,0.02445275,0.00222129,0.09646335,0.19596338,0.29789335
0.38719360,0.82117557,0.01358686,0.27756614,0.46843173,0.02493485,0.00240115,0.10098341,0.20655173,0.31166939
0.39319660,0.84223447,0.01420992,0.27787287,0.46873457,0.02535019,0.00258820,0.10543852,0.21690932,0.32520220
0.39919960,0.86181747,0.01486777,0.27753843,0.46759046,0.02570080,0.00277986,0.10977085,0.22690898,0.33833107
0.40520260,0.87987172,0.01554232,0.27675154,0.46526216,0.02598999,0.00297364,0.11392322,0.23642322,0.35089551
0.41120560,0.89636433,0.01621549,0.27571151,0.46203346,0.02622197,0.00316716,0.11784003,0.24532687,0.36273826
0.41720860,0.91127761,0.01686967,0.27461919,0.45819670,0.02640152,0.00335828,0.12146832,0.25349989,0.37370847
0.42321161,0.92460459,0.01748819,0.27366768,0.45403993,0.02653365,0.00354512,0.12475904,0.26083059,0.38366538
0.42921461,0.93634494,0.01805574,0.27303334,0.44983430,0.02662328,0.00372617,0.12766825,0.26721871,0.39248192
0.43521761,0.94650161,0.01855881,0.27286743,0.44582236,0.02667492,0.00390037,0.13015845,0.27257857,0.40004858
0.44122061,0.95507852,0.01898608,0.27328888,0.44220782,0.02669247,0.00406712,0.13219980,0.27684200,0.40627701
0.44722361,0.96207936,0.01932866,0.27437854,0.43914718,0.02667896,0.00422641,0.13377132,0.27996089,0.41110347
0.45322661,0.96750761,0.01958037,0.27617512,0.43674372,0.02663648,0.00437881,0.13486192,0.28190941,0.41449191
0.45922961,0.97136795,0.01973785,0.27867322,0.43504418,0.02656612,0.00452551,0.13547129,0.28268552,0.41643662
0.46523262,0.97366896,0.01980054,0.28182333,0.43403805,0.02646797,0.00466832,0.13561057,0.28231203,0.41696423
0.47123562,0.97442702,0.01977067,0.28553406,0.43365980,0.02634123,0.00480964,0.13530284,0.28083691,0.41613526
0.47723862,0.97367133,0.01965301,0.28967627,0.43379364,0.02618435,0.00495249,0.13458326,0.27833291,0.41404484
0.48324162,0.97144978,0.01945470,0.29408914,0.43428075,0.02599530,0.00510041,0.13349909,0.27489665,0.41082294
0.48924462,0.96783542,0.01918484,0.29858765,0.43492845,0.02577176,0.00525743,0.13210940,0.27064696,0.40663384
0.49524762,0.96293319,0.01885414,0.30297129,0.43552096,0.02551146,0.00542801,0.13048450,0.26572292,0.40167508
0.50125063,0.95688665,0.01847452,0.30703351,0.43583109,0.02521247,0.00561698,0.12870525,0.26028125,0.39617575
0.50725363,0.94988409,0.01805867,0.31057138,0.43563241,0.02487351,0.00582940,0.12686205,0.25449364,0.39039439
0.51325663,0.94216378,0.01761964,0.31339506,0.43471109,0.02449424,0.00607058,0.12505370,0.24854363,0.38461624
0.51925963,0.93401790,0.01717044,0.31533658,0.43287704,0.02407548,0.00634589,0.12338603,0.24262359,0.37915011
0.52526263,0.92579458,0.01672376,0.31625753,0.42997368,0.02361947,0.00666074,0.12197034,0.23693145,0.37432472
0.53126563,0.91789792,0.01629163,0.31605523,0.42588593,0.02312993,0.00702047,0.12092169,0.23166761,0.37048462
0.53726863,0.91078539,0.01588529,0.31466716,0.42054601,0.02261219,0.00743022,0.12035693,0.22703178,0.36798547
0.54327164,0.90496253,0.01551496,0.31207337,0.41393693,0.02207309,0.00789484,0.12039262,0.22321990,0.36718886
0.54927464,0.90097477,0.01518988,0.30829692,0.40609339,0.02152097,0.00841875,0.12114271,0.22042105,0.36845649
0.55527764,0.89939632,0.01491821,0.30340220,0.39710028,0.02096538,0.00900584,0.12271603,0.21881444,0.37214365
0.56128064,0.90081632,0.01470714,0.29749143,0.38708873,0.02041692,0.00965923,0.12521365,0.21856631,0.37859223
0.56728364,0.90582244,0.01456292,0.29069939,0.37623017,0.01988683,0.01038120,0.12872608,0.21982680,0.38812296
0.57328664,0.91498245,0.01449095,0.28318681,0.36472863,0.01938665,0.01117293,0.13333040,0.22272681,0.40102730
0.57928964,0.92882437,0.01449590,0.27513282,0.35281171,0.01892778,0.01203434,0.13908738,0.22737476,0.41755890
0.58529265,0.94781584,0.01458176,0.26672666,0.34072083,0.01852108,0.01296390,0.14603869,0.23385342,0.43792503
0.59129565,0.97234361,0.01475188,0.25815942,0.32870109,0.01817641,0.01395841,0.15420425,0.24221681,0.46227803
0.59729865,1.00269416,0.01500896,0.24961590,0.31699142,0.01790221,0.01501291,0.16357994,0.25248726,0.49070741
0.60330165,1.03903616,0.01535502,0.24126720,0.30581534,0.01770518,0.01612046,0.17413575,0.26465294,0.52323271
0.60930465,1.08140602,0.01579128,0.23326437,0.29537286,0.01758996,0.01727211,0.18581442,0.27866571,0.55979770
0.61530765,1.12969718,0.01631802,0.22573333,0.28583381,0.01755888,0.01845687,0.19853088,0.29443983,0.60026622
0.62131066,1.18365391,0.01693437,0.21877124,0.27733280,0.01761187,0.01966175,0.21217242,0.31185144,0.64442014
0.62731366,1.24287034,0.01763814,0.21244463,0.26996609,0.01774640,0.02087189,0.22659975,0.33073903,0.69195960
0.63331666,1.30679489,0.01842555,0.20678902,0.26379027,0.01795754,0.02207077,0.24164900,0.35090516,0.74250595
0.63931966,1.37474038,0.01929103,0.20181019,0.25882279,0.01823813,0.02324056,0.25713468,0.37211928,0.79560740
0.64532266,1.44589949,0.02022702,0.19748688,0.25504420,0.01857902,0.02436246,0.27285347,0.39412184,0.85074736
0.65132566,1.51936532,0.02122388,0.19377460,0.25240181,0.01896940,0.02541725,0.28858888,0.41662968,0.90735549
0.65732866,1.59415622,0.02226974,0.19061051,0.25081452,0.01939723,0.02638574,0.30411656,0.43934234,0.96482093
0.66333167,1.66924394,0.02335060,0.18791874,0.25017858,0.01984963,0.02724945,0.31921010,0.46194946,1.02250756
0.66933467,1.74358412,0.02445037,0.18561610,0.25037377,0.02031337,0.02799117,0.33364717,0.48413869,1.07977047
0.67533767,1.81614768,0.02555114,0.18361775,0.25126979,0.02077534,0.02859556,0.34721568,0.50560406,1.13597329
0.68134067,1.88595190,0.02663348,0.18184239,0.25273246,0.02122301,0.02904977,0.35971973,0.52605430,1.19050546
0.68734367,1.95208981,0.02767685,0.18021699,0.25462951,0.02164485,0.02934394,0.37098526,0.54522089,1.24279884
0.69334667,2.01375667,0.02866015,0.17868046,0.25683554,0.02203070,0.02947163,0.38086488,0.56286543,1.29234294
0.69934967,2.07027242,0.02956225,0.17718652,0.25923617,0.02237204,0.02943017,0.38924199,0.57878597,1.33869816
0.70535268,2.12109924,0.03036271,0.17570523,0.26173112,0.02266227,0.02922084,0.39603380,0.59282209,1.38150645
0.71135568,2.16585367,0.03104237,0.17422355,0.26423618,0.02289680,0.02884897,0.40119330,0.60485855,1.42049915
0.71735868,2.20431280,0.03158408,0.17274469,0.26668414,0.02307311,0.02832383,0.40471004,0.61482726,1.45550159
0.72336168,2.23641476,0.03197328,0.17128650,0.26902465,0.02319075,0.02765845,0.40660969,0.62270760,1.48643456
0.72936468,2.26225357,0.03219862,0.16987898,0.27122317,0.02325120,0.02686926,0.40695256,0.62852513,1.51331266
0.73536768,2.28206909,0.03225242,0.16856114,0.27325930,0.02325772,0.02597560,0.40583105,0.63234876,1.53623985
0.74137069,2.29623270,0.03213106,0.16737746,0.27512441,0.02321511,0.02499918,0.40336630,0.63428667,1.55540258
0.74737369,2.30522977,0.03183523,0.16637412,0.27681902,0.02312946,0.02396339,0.39970407,0.63448113,1.57106096
0.75337669,2.30963990,0.03137003,0.16559528,0.27835007,0.02300783,0.02289263,0.39501021,0.63310252,1.58353863
0.75937969,2.31011592,0.03074492,0.16507964,0.27972822,0.02285799,0.02181158,0.38946577,0.63034297,1.59321176
0.76538269,2.30736282,0.02997354,0.16485743,0.28096539,0.02268808,0.02074443,0.38326209,0.62640974,1.60049774
0.77138569,2.30211725,0.02907337,0.16494808,0.28207273,0.02250639,0.01971426,0.37659588,0.62151887,1.60584415
0.77738869,2.29512841,0.02806525,0.16535852,0.28305904,0.02232105,0.01874233,0.36966457,0.61588905,1.60971815
0.78339170,2.28714092,0.02697281,0.16608239,0.28392972,0.02213982,0.01784753,0.36266198,0.60973618,1.61259666
0.78939470,2.27887971,0.02582181,0.16709993,0.28468638,0.02196996,0.01704591,0.35577443,0.60326854,1.61495750
0.79539770,2.27103718,0.02463941,0.16837879,0.28532681,0.02181802,0.01635029,0.34917727,0.59668283,1.61727129
0.80140070,2.26426249,0.02345339,0.16987539,0.28584553,0.02168976,0.01577000,0.34303190,0.59016086,1.61999413
0.80740370,2.25915255,0.02229139,0.17153691,0.28623464,0.02159009,0.01531071,0.33748324,0.58386713,1.62356094
0.81340670,2.25624455,0.02118014,0.17330377,0.28648494,0.02152301,0.01497440,0.33265761,0.57794695,1.62837901
0.81940970,2.25600948,0.02014475,0.17511231,0.28658708,0.02149158,0.01475945,0.32866100,0.57252526,1.63482174
0.82541271,2.25884627,0.01920808,0.17689759,0.28653279,0.02149796,0.01466076,0.32557767,0.56770580,1.64322230
0.83141571,2.26507628,0.01839012,0.17859615,0.28631585,0.02154336,0.01467008,0.32346905,0.56357066,1.65386712
0.83741871,2.27493800,0.01770758,0.18014858,0.28593287,0.02162811,0.01477630,0.32237294,0.56018015,1.66698918
0.84342171,2.28858172,0.01717345,0.18150175,0.28538379,0.02175163,0.01496591,0.32230295,0.55757270,1.68276114
0.84942471,2.30606458,0.01679680,0.18261058,0.28467194,0.02191251,0.01522347,0.32324826,0.55576510,1.70128873
0.85542771,2.32734605,0.01658262,0.18343937,0.28380377,0.02210851,0.01553209,0.32517373,0.55475270,1.72260447
0.86143072,2.35228430,0.01653176,0.18396255,0.28278831,0.02233657,0.01587400,0.32802038,0.55450986,1.74666229
0.86743372,2.38063413,0.01664103,0.18416491,0.28163626,0.02259289,0.01623108,0.33170630,0.55499056,1.77333349
0.87343672,2.41204671,0.01690337,0.18404137,0.28035891,0.02287295,0.01658537,0.33612807,0.55612929,1.80240448
0.87943972,2.44607196,0.01730815,0.18359625,0.27896705,0.02317159,0.01691962,0.34116277,0.55784223,1.83357675
0.88544272,2.48216382,0.01784146,0.18284214,0.27746978,0.02348307,0.01721773,0.34667051,0.56002879,1.86646949
0.89144572,2.51968884,0.01848661,0.18179861,0.27587349,0.02380119,0.01746518,0.35249764,0.56257362,1.90062511
0.89744872,2.55793828,0.01922456,0.18049060,0.27418107,0.02411937,0.01764938,0.35848046,0.56534901,1.93551765
0.90345173,2.59614365,0.02003450,0.17894679,0.27239136,0.02443086,0.01775997,0.36444948,0.56821782,1.97056434
0.90945473,2.63349542,0.02089439,0.17719802,0.27049904,0.02472880,0.01778902,0.37023410,0.57103673,2.00513977
0.91545773,2.66916457,0.02178156,0.17527567,0.26849474,0.02500648,0.01773116,0.37566758,0.57365991,2.03859251
0.92146073,2.70232611,0.02267332,0.17321038,0.26636569,0.02525745,0.01758363,0.38059215,0.57594296,2.07026362
0.92746373,2.73218409,0.02354751,0.17103087,0.26409659,0.02547575,0.01734625,0.38486402,0.57774706,2.09950632
0.93346673,2.75799681,0.02438310,0.16876308,0.26167083,0.02565609,0.01702129,0.38835824,0.57894310,2.12570623
0.93946973,2.77910152,0.02516066,0.16642957,0.25907189,0.02579397,0.01661333,0.39097304,0.57941580,2.14830125
0.94547274,2.79493743,0.02586287,0.16404924,0.25628487,0.02588590,0.01612902,0.39263353,0.57906765,2.16680040
0.95147574,2.80506618,0.02647493,0.16163728,0.25329807,0.02592947,0.01557676,0.39329469,0.57782248,2.18080085
0.95747874,2.80918880,0.02698486,0.15920543,0.25010439,0.02592346,0.01496645,0.39294329,0.57562860,2.19000237
0.96348174,2.80715855,0.02738374,0.15676242,0.24670269,0.02586790,0.01430912,0.39159882,0.57246144,2.19421870
0.96948474,2.79898888,0.02766590,0.15431455,0.24309877,0.02576408,0.01361656,0.38931332,0.56832549,2.19338543
0.97548774,2.78485641,0.02782896,0.15186647,0.23930605,0.02561451,0.01290104,0.38617005,0.56325563,2.18756389
0.98149075,2.76509844,0.02787380,0.14942194,0.23534594,0.02542285,0.01217492,0.38228101,0.55731757,2.17694108
0.98749375,2.74020536,0.02780443,0.14698461,0.23124762,0.02519379,0.01145039,0.37778350,0.55060759,2.16182560
0.99349675,2.71080794,0.02762779,0.14455883,0.22704762,0.02493293,0.01073916,0.37283574,0.54325142,2.14263959
0.99949975,2.67766007,0.02735342,0.14215027,0.22278882,0.02464653,0.01005225,0.36761170,0.53540223,2.11990717
1.00550275,2.64161755,0.02699316,0.13976649,0.21851915,0.02434136,0.00939978,0.36229538,0.52723785,2.09423972
1.01150575,2.60361365,0.02656066,0.13741731,0.21429006,0.02402444,0.00879085,0.35707474,0.51895710,2.06631846
1.01750875,2.56463236,0.02607094,0.13511508,0.21015464,0.02370283,0.00823338,0.35213542,0.51077538,2.03687518
1.02351176,2.52568022,0.02553991,0.13287465,0.20616569,0.02338334,0.00773407,0.34765460,0.50291958,2.00667163
1.02951476,2.48775793,0.02498385,0.13071336,0.20237369,0.02307238,0.00729839,0.34379511,0.49562230,1.97647843
1.03551776,2.45183258,0.02441889,0.12865070,0.19882493,0.02277571,0.00693054,0.34070012,0.48911562,1.94705439
1.04152076,2.41881168,0.02386058,0.12670800,0.19555967,0.02249828,0.00663355,0.33848843,0.48362449,1.91912678
1.04752376,2.38952004,0.02332336,0.12490798,0.19261067,0.02224410,0.00640929,0.33725076,0.47935995,1.89337364
1.05352676,2.36468015,0.02282026,0.12327427,0.19000197,0.02201615,0.00625857,0.33704699,0.47651240,1.87040851
1.05952976,2.34489710,0.02236246,0.12183100,0.18774820,0.02181637,0.00618127,0.33790448,0.47524503,1.85076836
1.06553277,2.33064848,0.02195912,0.12060239,0.18585421,0.02164561,0.00617638,0.33981769,0.47568785,1.83490515
1.07153577,2.32227960,0.02161713,0.11961249,0.18431532,0.02150377,0.00624220,0.34274886,0.47793238,1.82318125
1.07753877,2.32000432,0.02134104,0.11888503,0.18311798,0.02138988,0.00637638,0.34662989,0.48202731,1.81586886
1.08354177,2.32391125,0.02113300,0.11844341,0.18224095,0.02130225,0.00657607,0.35136542,0.48797542,1.81315337
1.08954477,2.33397493,0.02099287,0.11831089,0.18165688,0.02123871,0.00683801,0.35683667,0.49573177,1.81514037
1.09554777,2.35007146,0.02091833,0.11851085,0.18133428,0.02119678,0.00715866,0.36290631,0.50520355,1.82186571
1.10155078,2.37199761,0.02090509,0.11906719,0.18123968,0.02117394,0.00753423,0.36942380,0.51625150,1.83330808
1.10755378,2.39949228,0.02094718,0.12000485,0.18134006,0.02116785,0.00796078,0.37623119,0.52869304,1.84940316
1.11355678,2.43225922,0.02103721,0.12135022,0.18160516,0.02117658,0.00843430,0.38316912,0.54230698,1.87005848
1.11955978,2.46998953,0.02116680,0.12313159,0.18200976,0.02119879,0.00895070,0.39008271,0.55683987,1.89516784
1.12556278,2.51238271,0.02132687,0.12537947,0.18253577,0.02123391,0.00950589,0.39682718,0.57201364,1.92462453
1.13156578,2.55916487,0.02150803,0.12812664,0.18317383,0.02128222,0.01009575,0.40327286,0.58753437,1.95833211
1.13756878,2.61010298,0.02170096,0.13140805,0.18392454,0.02134493,0.01071614,0.40930962,0.60310194,1.99621213
1.14357179,2.66501429,0.02189668,0.13526036,0.18479916,0.02142414,0.01136292,0.41485027,0.61842014,2.03820808
1.14957479,2.72377009,0.02208690,0.13972116,0.18581957,0.02152280,0.01203186,0.41983300,0.63320684,2.08428500
1.15557779,2.78629355,0.02226417,0.14482786,0.18701772,0.02164458,0.01271868,0.42422276,0.64720393,2.13442486
1.16158079,2.85255161,0.02242211,0.15061623,0.18843437,0.02179364,0.01341899,0.42801147,0.66018653,2.18861749
1.16758379,2.92254121,0.02255547,0.15711868,0.19011724,0.02197449,0.01412823,0.43121712,0.67197116,2.24684768
1.17358679,2.99627067,0.02266022,0.16436229,0.19211865,0.02219166,0.01484170,0.43388190,0.68242249,2.30907903
1.17958979,3.07373711,0.02273345,0.17236666,0.19449271,0.02244945,0.01555450,0.43606927,0.69145840,2.37523545
1.18559280,3.15490126,0.02277335,0.18114179,0.19729220,0.02275169,0.01626153,0.43786040,0.69905312,2.44518142
1.19159580,3.23966114,0.02277903,0.19068588,0.20056530,0.02310141,0.01695749,0.43934981,0.70523824,2.51870225
1.19759880,3.32782627,0.02275035,0.20098346,0.20435231,0.02350062,0.01763690,0.44064072,0.71010169,2.59548568
1.20360180,3.41909390,0.02268774,0.21200367,0.20868253,0.02395012,0.01829416,0.44184004,0.71378450,2.67510600
1.20960480,3.51302901,0.02259196,0.22369903,0.21357141,0.02444932,0.01892355,0.44305337,0.71647554,2.75701214
1.21560780,3.60904946,0.02246390,0.23600468,0.21901822,0.02499614,0.01951934,0.44438015,0.71840448,2.84052055
1.22161081,3.70641735,0.02230441,0.24883814,0.22500425,0.02558692,0.02007586,0.44590910,0.71983313,2.92481385
1.22761381,3.80423771,0.02211408,0.26209980,0.23149170,0.02621650,0.02058758,0.44771414,0.72104552,3.00894585
1.23361681,3.90146485,0.02189318,0.27567393,0.23842334,0.02687823,0.02104921,0.44985101,0.72233707,3.09185299
1.23961981,3.99691661,0.02164154,0.28943047,0.24572294,0.02756411,0.02145580,0.45235449,0.72400331,3.17237240
1.24562281,4.08929613,0.02135854,0.30322735,0.25329651,0.02826501,0.02180287,0.45523653,0.72632848,3.24926584
1.25162581,4.17722054,0.02104315,0.31691338,0.26103428,0.02897080,0.02208645,0.45848527,0.72957453,3.32124892
1.25762881,4.25925551,0.02069397,0.33033159,0.26881341,0.02967070,0.02230324,0.46206489,0.73397082,3.38702442
1.26363182,4.33395417,0.02030941,0.34332298,0.27650124,0.03035349,0.02245061,0.46591639,0.73970500,3.44531851
1.26963482,4.39989890,0.01988776,0.35573042,0.28395904,0.03100784,0.02252671,0.46995930,0.74691527,3.49491814
1.27563782,4.45574414,0.01942744,0.36740268,0.29104608,0.03162258,0.02253052,0.47409407,0.75568449,3.53470824
1.28164082,4.50025841,0.01892715,0.37819838,0.29762385,0.03218706,0.02246182,0.47820536,0.76603606,3.56370688
1.28764382,4.53236355,0.01838605,0.38798971,0.30356032,0.03269133,0.02232126,0.48216580,0.77793202,3.58109695
1.29364682,4.55116974,0.01780392,0.39666583,0.30873392,0.03312648,0.02211033,0.48584038,0.79127313,3.58625294
1.29964982,4.55600455,0.01718134,0.40413577,0.31303733,0.03348487,0.02183131,0.48909105,0.80590118,3.57876158
1.30565283,4.54643495,0.01651973,0.41033075,0.31638067,0.03376025,0.02148727,0.49178168,0.82160316,3.55843547
1.31165583,4.52228134,0.01582149,0.41520580,0.31869420,0.03394799,0.02108200,0.49378287,0.83811739,3.52531929
1.31765883,4.48362324,0.01508991,0.41874068,0.31993023,0.03404518,0.02061994,0.49497669,0.85514116,3.47968809
1.32366183,4.43079632,0.01432925,0.42093995,0.32006435,0.03405063,0.02010614,0.49526111,0.87233973,3.42203823
1.32966483,4.36438134,0.01354457,0.42183238,0.31909577,0.03396496,0.01954616,0.49455382,0.88935631,3.35307112
1.33566783,4.28518548,0.01274165,0.42146942,0.31704695,0.03379049,0.01894603,0.49279551,0.90582266,3.27367089
1.34167084,4.19421705,0.01192683,0.41992318,0.31396239,0.03353121,0.01831211,0.48995229,0.92136999,3.18487691
1.34767384,4.09265485,0.01110684,0.41728361,0.30990676,0.03319258,0.01765109,0.48601726,0.93563963,3.08785248
1.35367684,3.98181353,0.01028857,0.41365524,0.30496234,0.03278142,0.01696985,0.48101108,0.94829336,2.98385114
1.35967984,3.86310640,0.00947891,0.40915353,0.29922601,0.03230562,0.01627539,0.47498159,0.95902272,2.87418191
1.36568284,3.73800721,0.00868455,0.40390095,0.29280581,0.03177395,0.01557475,0.46800236,0.96755734,2.76017492
1.37168584,3.60801228,0.00791175,0.39802292,0.28581727,0.03119575,0.01487494,0.46017040,0.97367168,2.64314869
1.37768884,3.47460430,0.00716626,0.39164386,0.27837968,0.03058066,0.01418281,0.45160285,0.97719024,2.52438008
1.38369185,3.33921889,0.00645311,0.38488337,0.27061231,0.02993834,0.01350499,0.44243306,0.97799095,2.40507785
1.38969485,3.20321483,0.00577658,0.37785277,0.26263090,0.02927815,0.01284775,0.43280593,0.97600672,2.28636045
1.39569785,3.06784859,0.00514008,0.37065209,0.25454443,0.02860893,0.01221694,0.42287289,0.97122508,2.16923838
1.40170085,2.93425361,0.00454614,0.36336757,0.24645229,0.02793870,0.01161788,0.41278659,0.96368603,2.05460130
1.40770385,2.80342453,0.00399640,0.35606985,0.23844198,0.02727450,0.01105524,0.40269554,0.95347826,1.94320983
1.41370685,2.67620632,0.00349168,0.34881281,0.23058731,0.02662216,0.01053293,0.39273890,0.94073382,1.83569170
1.41970985,2.55328823,0.00303198,0.34163303,0.22294728,0.02598626,0.01005406,0.38304165,0.92562169,1.73254194
1.42571286,2.43520213,0.00261660,0.33455004,0.21556546,0.02536993,0.00962083,0.37371024,0.90834031,1.63412645
1.43171586,2.32232494,0.00224419,0.32756712,0.20847006,0.02477495,0.00923444,0.36482900,0.88910966,1.54068858
1.43771886,2.21488462,0.00191289,0.32067273,0.20167443,0.02420167,0.00889511,0.35645736,0.86816301,1.45235790
1.44372186,2.11296929,0.00162043,0.31384237,0.19517814,0.02364916,0.00860200,0.34862807,0.84573885,1.36916080
1.44972486,2.01653894,0.00136422,0.30704091,0.18896842,0.02311525,0.00835326,0.34134641,0.82207329,1.29103220
1.45572786,1.92543925,0.00114144,0.30022513,0.18302196,0.02259677,0.00814605,0.33459047,0.79739322,1.21782810
1.46173087,1.83941706,0.00094918,0.29334643,0.17730691,0.02208965,0.00797658,0.32831253,0.77191051,1.14933839
1.46773387,1.75813710,0.00078448,0.28635367,0.17178507,0.02158920,0.00784027,0.32244142,0.74581744,1.08529969
1.47373687,1.68119947,0.00064441,0.27919585,0.16641408,0.02109030,0.00773184,0.31688578,0.71928353,1.02540798
1.47973987,1.60815755,0.00052615,0.27182474,0.16114966,0.02058765,0.00764544,0.31153814,0.69245379,0.96933074
1.48574287,1.53853593,0.00042701,0.26419719,0.15594770,0.02007600,0.00757487,0.30627960,0.66544837,0.91671851
1.49174587,1.47184794,0.00034449,0.25627721,0.15076614,0.01955038,0.00751377,0.30098497,0.63836364,0.86721565
1.49774887,1.40761241,0.00027627,0.24803765,0.14556674,0.01900630,0.00745575,0.29552806,0.61127430,0.82047029
1.50375188,1.34536929,0.00022026,0.23946149,0.14031647,0.01843996,0.00739469,0.28978702,0.58423660,0.77614327
1.50975488,1.28469377,0.00017459,0.23054271,0.13498868,0.01784836,0.00732483,0.28364944,0.55729219,0.73391603
1.51575788,1.22520851,0.00013760,0.22128676,0.12956395,0.01722946,0.00724104,0.27701698,0.53047242,0.69349731
1.52176088,1.16659365,0.00010783,0.21171059,0.12403057,0.01658228,0.00713889,0.26980935,0.50380280,0.65462860
1.52776388,1.10859444,0.00008403,0.20184228,0.11838476,0.01590687,0.00701484,0.26196756,0.47730724,0.61708824
1.53376688,1.05102615,0.00006512,0.19172030,0.11263060,0.01520439,0.00686626,0.25345611,0.45101196,0.58069413
1.53976988,0.99377633,0.00005020,0.18139245,0.10677961,0.01447704,0.00669156,0.24426430,0.42494874,0.54530500
1.54577289,0.93680419,0.00003849,0.17091452,0.10085014,0.01372799,0.00649015,0.23440642,0.39915733,0.51082031
1.55177589,0.88013748,0.00002935,0.16034869,0.09486654,0.01296125,0.00626244,0.22392095,0.37368698,0.47717870
1.55777889,0.82386678,0.00002227,0.14976180,0.08885815,0.01218160,0.00600975,0.21286877,0.34859706,0.44435532
1.56378189,0.76813775,0.00001681,0.13922351,0.08285817,0.01139435,0.00573426,0.20133060,0.32395663,0.41235795
1.56978489,0.71314160,0.00001263,0.12880443,0.07690241,0.01060523,0.00543884,0.18940366,0.29984325,0.38122221
1.57578789,0.65910429,0.00000944,0.11857420,0.07102809,0.00982019,0.00512695,0.17719787,0.27634096,0.35100618
1.58179090,0.60627499,0.00000703,0.10859978,0.06527255,0.00904520,0.00480247,0.16483172,0.25353777,0.32178446
1.58779390,0.55491423,0.00000520,0.09894382,0.05967214,0.00828608,0.00446954,0.15242796,0.23152266,0.29364214
1.59379690,0.50528240,0.00000384,0.08966319,0.05426109,0.00754838,0.00413241,0.14010948,0.21038247,0.26666882
1.59979990,0.45762898,0.00000282,0.08080785,0.04907061,0.00683716,0.00379528,0.12799529,0.19019881,0.24095300
1.60580290,0.41218291,0.00000207,0.07241987,0.04412806,0.00615693,0.00346216,0.11619703,0.17104506,0.21657697
1.61180590,0.36914452,0.00000152,0.06453283,0.03945638,0.00551155,0.00313678,0.10481594,0.15298388,0.19361244
1.61780890,0.32867916,0.00000113,0.05717147,0.03507367,0.00490410,0.00282247,0.09394047,0.13606509,0.17211707
1.62381191,0.29091275,0.00000085,0.05035164,0.03099297,0.00433694,0.00252210,0.08364454,0.12032418,0.15213188
1.62981491,0.25592920,0.00000067,0.04408051,0.02722221,0.00381163,0.00223802,0.07398654,0.10578141,0.13367967
1.63581791,0.22376983,0.00000056,0.03835703,0.02376433,0.00332897,0.00197207,0.06500890,0.09244164,0.11676437
1.64182091,0.19443434,0.00000053,0.03317262,0.02061762,0.00288905,0.00172554,0.05673836,0.08029459,0.10137130
1.64782391,0.16788348,0.00000057,0.02851202,0.01777608,0.00249129,0.00149921,0.04918676,0.06931586,0.08746820
1.65382691,0.14404284,0.00000068,0.02435422,0.01522996,0.00213455,0.00129341,0.04235220,0.05946825,0.07500698
1.65982991,0.12280780,0.00000089,0.02067355,0.01296636,0.00181719,0.00110800,0.03622069,0.05070357,0.06392596
1.66583292,0.10404900,0.00000123,0.01744077,0.01096984,0.00153716,0.00094252,0.03076792,0.04296467,0.05415255
1.67183592,0.08761838,0.00000172,0.01462410,0.00922308,0.00129214,0.00079616,0.02596124,0.03618767,0.04560617
1.67783892,0.07335530,0.00000244,0.01219036,0.00770756,0.00107959,0.00066790,0.02176167,0.03030420,0.03820133
