energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-0.02701351,5.66986343,0.56647276,2.73673920,0.04780541,0.24748912,0.36407620,2.21802998,0.07046949,0.23340002
-0.02101051,5.70453190,0.55907361,2.75662139,0.04887467,0.24221649,0.36226425,2.24475599,0.06919980,0.22721971
-0.01500750,5.72060376,0.55003525,2.76719146,0.04974688,0.23642453,0.35941819,2.26390722,0.06767200,0.22041727
-0.00900450,5.71755341,0.53936025,2.76817602,0.05040935,0.23014398,0.35554934,2.27511296,0.06590603,0.21305627
-0.00300150,5.69521426,0.52708230,2.75949013,0.05085339,0.22341065,0.35068651,2.27815371,0.06392464,0.20520776
0.00300150,5.65379042,0.51326676,2.74124198,0.05107459,0.21626568,0.34487602,2.27296938,0.06175293,0.19694912
0.00900450,5.59385549,0.49801003,2.71373067,0.05107294,0.20875565,0.33818117,2.25966213,0.05941796,0.18836276
0.01500750,5.51633832,0.48143787,2.67743697,0.05085277,0.20093257,0.33068104,2.23849367,0.05694821,0.17953459
0.02101051,5.42249557,0.46370261,2.63300733,0.05042257,0.19285358,0.32246865,2.20987690,0.05437312,0.17055249
0.02701351,5.31387234,0.44497941,2.58123173,0.04979467,0.18458044,0.31364857,2.17436214,0.05172248,0.16150464
0.03301651,5.19225222,0.42546173,2.52301635,0.04898469,0.17617880,0.30433405,2.13261859,0.04902594,0.15247785
0.03901951,5.05959910,0.40535617,2.45935230,0.04801102,0.16771719,0.29464368,2.08541167,0.04631242,0.14355589
0.04502251,4.91799357,0.38487698,2.39128199,0.04689408,0.15926593,0.28469791,2.03357764,0.04360963,0.13481804
0.05102551,4.76956682,0.36424041,2.31986460,0.04565560,0.15089574,0.27461543,1.97799634,0.04094354,0.12633760
0.05702851,4.61643551,0.34365926,2.24614270,0.04431789,0.14267643,0.26450963,1.91956376,0.03833804,0.11818081
0.06303152,4.46064074,0.32333780,2.17111123,0.04290315,0.13467547,0.25448547,1.85916559,0.03581451,0.11040580
0.06903452,4.30409410,0.30346733,2.09569081,0.04143274,0.12695667,0.24463659,1.79765307,0.03339159,0.10306203
0.07503752,4.14853339,0.28422251,2.02070619,0.03992673,0.11957900,0.23504326,1.73582230,0.03108503,0.09618987
0.08104052,3.99548998,0.26575866,1.94687114,0.03840338,0.11259552,0.22577082,1.67439788,0.02890754,0.08982055
0.08704352,3.84626894,0.24821008,1.87478008,0.03687893,0.10605263,0.21686905,1.61402149,0.02686890,0.08397641
0.09304652,3.70194234,0.23168938,1.80490655,0.03536741,0.09998956,0.20837227,1.55524567,0.02497599,0.07867140
0.09904952,3.56335539,0.21628783,1.73760846,0.03388068,0.09443815,0.20030024,1.49853270,0.02323301,0.07391182
0.10505253,3.43114403,0.20207661,1.67313903,0.03242859,0.08942283,0.19265979,1.44425825,0.02164179,0.06969727
0.11105553,3.30576219,0.18910877,1.61166279,0.03101926,0.08496103,0.18544708,1.39271905,0.02020202,0.06602165
0.11705853,3.18751615,0.17742183,1.55327492,0.02965946,0.08106359,0.17865024,1.34414359,0.01891171,0.06287435
0.12306153,3.07660313,0.16704070,1.49802274,0.02835508,0.07773553,0.17225239,1.29870489,0.01776749,0.06024130
0.12906453,2.97315119,0.15798075,1.44592759,0.02711160,0.07497683,0.16623471,1.25653406,0.01676506,0.05810604
0.13506753,2.87725734,0.15025086,1.39700565,0.02593456,0.07278324,0.16057942,1.21773339,0.01589950,0.05645071
0.14107054,2.78902125,0.14385615,1.35128626,0.02483008,0.07114717,0.15527256,1.18238814,0.01516563,0.05525677
0.14707354,2.70857212,0.13880027,1.30882657,0.02380518,0.07005845,0.15030621,1.15057590,0.01455833,0.05450564
0.15307654,2.63608714,0.13508718,1.26972156,0.02286810,0.06950498,0.14568032,1.12237290,0.01407272,0.05417912
0.15907954,2.57180035,0.13272215,1.23410906,0.02202847,0.06947332,0.14140372,1.09785701,0.01370435,0.05425953
0.16508254,2.51600171,0.13171212,1.20216930,0.02129737,0.06994903,0.13749457,1.07710718,0.01344936,0.05472978
0.17108554,2.46902668,0.13206520,1.17411947,0.02068724,0.07091695,0.13397995,1.06019956,0.01330446,0.05557322
0.17708854,2.43123742,0.13378964,1.15020350,0.02021165,0.07236131,0.13089488,1.04720083,0.01326697,0.05677336
0.18309155,2.40299714,0.13689198,1.13067814,0.01988492,0.07426574,0.12828063,1.03815941,0.01333473,0.05831354
0.18909455,2.38463989,0.14137488,1.11579613,0.01972170,0.07661322,0.12618256,1.03309537,0.01350607,0.06017660
0.19509755,2.37643770,0.14723439,1.10578770,0.01973640,0.07938601,0.12464755,1.03198997,0.01377963,0.06234449
0.20110055,2.37856797,0.15445723,1.10084170,0.01994255,0.08256554,0.12372119,1.03477593,0.01415427,0.06479805
0.20710355,2.39108298,0.16301780,1.10108744,0.02035220,0.08613242,0.12344488,1.04132915,0.01462891,0.06751680
0.21310655,2.41388402,0.17287556,1.10657844,0.02097520,0.09006644,0.12385296,1.05146277,0.01520243,0.07047893
0.21910955,2.44670169,0.18397255,1.11727908,0.02181866,0.09434677,0.12497017,1.06492420,0.01587358,0.07366135
0.22511256,2.48908374,0.19623148,1.13305481,0.02288641,0.09895208,0.12680933,1.08139540,0.01664086,0.07703998
0.23111556,2.54039135,0.20955439,1.15366662,0.02417852,0.10386096,0.12936961,1.10049668,0.01750249,0.08059010
0.23711856,2.59980405,0.22382204,1.17876990,0.02569106,0.10905222,0.13263533,1.12179379,0.01845640,0.08428680
0.24312156,2.66633310,0.23889408,1.20791780,0.02741597,0.11450533,0.13657543,1.14480819,0.01950024,0.08810559
0.24912456,2.73884261,0.25461010,1.24056896,0.02934108,0.12020084,0.14114357,1.16902978,0.02063144,0.09202292
0.25512756,2.81607736,0.27079152,1.27609911,0.03145038,0.12612072,0.14627901,1.19393153,0.02184723,0.09601686
0.26113057,2.89669594,0.28724431,1.31381603,0.03372444,0.13224867,0.15190810,1.21898534,0.02314478,0.10006756
0.26713357,2.97930753,0.30376252,1.35297726,0.03614105,0.13857027,0.15794640,1.24367808,0.02452126,0.10415782
0.27313657,3.06251073,0.32013243,1.39280968,0.03867594,0.14507300,0.16430136,1.26752733,0.02597398,0.10827340
0.27913957,3.14493267,0.33613732,1.43253023,0.04130373,0.15174605,0.17087544,1.29009579,0.02750044,0.11240333
0.28514257,3.22526689,0.35156259,1.47136700,0.04399892,0.15858002,0.17756953,1.31100390,0.02909843,0.11653997
0.29114557,3.30230840,0.36620115,1.50857991,0.04673693,0.16556635,0.18428650,1.32994009,0.03076607,0.12067903
0.29714857,3.37498481,0.37985876,1.54348029,0.04949509,0.17269670,0.19093488,1.34666830,0.03250187,0.12481937
0.30315158,3.44238246,0.39235935,1.57544873,0.05225365,0.17996207,0.19743231,1.36103261,0.03430468,0.12896278
0.30915458,3.50376692,0.40354980,1.60395081,0.05499658,0.18735198,0.20370872,1.37295885,0.03617363,0.13311354
0.31515758,3.55859729,0.41330431,1.62855017,0.05771218,0.19485349,0.20970911,1.38245343,0.03810804,0.13727804
0.32116058,3.60653423,0.42152799,1.64891868,0.06039353,0.20245032,0.21539572,1.38959939,0.04010728,0.14146416
0.32716358,3.64744168,0.42815957,1.66484361,0.06303862,0.21012201,0.22074956,1.39455028,0.04217053,0.14568085
0.33316658,3.68138261,0.43317318,1.67623155,0.06565014,0.21784322,0.22577115,1.39752203,0.04429658,0.14993748
0.33916958,3.70860919,0.43657897,1.68310924,0.06823505,0.22558324,0.23048050,1.39878330,0.04648355,0.15424337
0.34517259,3.72954791,0.43842277,1.68562119,0.07080382,0.23330568,0.23491625,1.39864481,0.04872859,0.15860721
0.35117559,3.74478051,0.43878454,1.68402447,0.07336937,0.24096853,0.23913400,1.39744811,0.05102757,0.16303663
0.35717859,3.75502125,0.43777586,1.67868068,0.07594581,0.24852438,0.24320396,1.39555408,0.05337478,0.16753770
0.36318159,3.76109150,0.43553642,1.67004541,0.07854704,0.25592105,0.24720791,1.39333161,0.05576269,0.17211451
0.36918459,3.76389247,0.43222975,1.65865551,0.08118526,0.26310253,0.25123568,1.39114686,0.05818170,0.17676885
0.37518759,3.76437678,0.42803821,1.64511446,0.08386946,0.27001009,0.25538127,1.38935313,0.06061996,0.18149982
0.38119060,3.76351978,0.42315755,1.63007618,0.08660399,0.27658380,0.25973872,1.38828184,0.06306332,0.18630354
0.38719360,3.76229133,0.41779112,1.61422769,0.08938735,0.28276415,0.26439800,1.38823452,0.06549533,0.19117293
0.39319660,3.76162872,0.41214405,1.59827094,0.09221124,0.28849386,0.26944106,1.38947608,0.06789735,0.19609747
0.39919960,3.76241135,0.40641741,1.58290433,0.09505986,0.29371978,0.27493806,1.39222930,0.07024878,0.20106303
0.40520260,3.76543766,0.40080276,1.56880413,0.09790967,0.29839481,0.28094419,1.39667068,0.07252743,0.20605182
0.41120560,3.77140490,0.39547705,1.55660640,0.10072952,0.30247973,0.28749698,1.40292756,0.07470992,0.21104231
0.41720860,3.78089192,0.39059819,1.54688976,0.10348122,0.30594489,0.29461427,1.41107645,0.07677228,0.21600933
0.42321161,3.79434534,0.38630122,1.54015940,0.10612048,0.30877171,0.30229295,1.42114268,0.07869058,0.22092417
0.42921461,3.81206938,0.38269539,1.53683269,0.10859824,0.31095380,0.31050841,1.43310111,0.08044154,0.22575485
0.43521761,3.83421937,0.37986201,1.53722699,0.11086226,0.31249785,0.31921477,1.44687797,0.08200332,0.23046647
0.44122061,3.86079899,0.37785328,1.54154969,0.11285903,0.31342400,0.32834590,1.46235367,0.08335621,0.23502168
0.44722361,3.89166141,0.37669195,1.54989122,0.11453570,0.31376585,0.33781704,1.47936659,0.08448326,0.23938122
0.45322661,3.92651410,0.37637195,1.56222090,0.11584213,0.31357000,0.34752711,1.49771764,0.08537097,0.24350466
0.45922961,3.96492728,0.37685981,1.57838626,0.11673285,0.31289512,0.35736149,1.51717563,0.08600976,0.24735118
0.46523262,4.00634594,0.37809686,1.59811567,0.11716888,0.31181070,0.36719523,1.53748323,0.08639444,0.25088045
0.47123562,4.05010506,0.38000220,1.62102448,0.11711926,0.31039530,0.37689665,1.55836351,0.08652445,0.25405358
0.47723862,4.09544787,0.38247615,1.64662472,0.11656241,0.30873459,0.38633098,1.57952697,0.08640410,0.25683417
0.48324162,4.14154673,0.38540431,1.67433792,0.11548694,0.30691912,0.39536424,1.60067876,0.08604251,0.25918933
0.48924462,4.18752623,0.38866186,1.70351107,0.11389225,0.30504187,0.40386691,1.62152619,0.08545355,0.26109076
0.49524762,4.23248785,0.39211808,1.73343509,0.11178857,0.30319583,0.41171759,1.64178616,0.08465555,0.26251570
0.50125063,4.27553565,0.39564093,1.76336536,0.10919676,0.30147149,0.41880627,1.66119253,0.08367097,0.26344790
0.50725363,4.31580221,0.39910151,1.79254358,0.10614760,0.29995448,0.42503726,1.67950298,0.08252592,0.26387843
0.51325663,4.35247395,0.40237828,1.82022030,0.10268085,0.29872334,0.43033165,1.69650547,0.08124958,0.26380635
0.51925963,4.38481500,0.40536079,1.84567724,0.09884402,0.29784758,0.43462924,1.71202378,0.07987366,0.26323916
0.52526263,4.41218871,0.40795290,1.86824857,0.09469090,0.29738593,0.43788977,1.72592211,0.07843167,0.26219305
0.53126563,4.43407587,0.41007542,1.88734025,0.09027998,0.29738504,0.44009356,1.73810839,0.07695826,0.26069284
0.53726863,4.45008888,0.41166779,1.90244686,0.08567283,0.29787843,0.44124147,1.74853630,0.07548856,0.25877170
0.54327164,4.45998109,0.41268915,1.91316488,0.08093239,0.29888588,0.44135407,1.75720556,0.07405744,0.25647049
0.54927464,4.46365086,0.41311842,1.91920225,0.07612138,0.30041318,0.44047027,1.76416058,0.07269886,0.25383682
0.55527764,4.46113985,0.41295355,1.92038352,0.07130083,0.30245219,0.43864526,1.76948741,0.07144521,0.25092385
0.56128064,4.45262561,0.41221006,1.91665061,0.06652868,0.30498129,0.43594798,1.77330886,0.07032665,0.24778876
0.56728364,4.43840855,0.41091873,1.90805909,0.06185859,0.30796611,0.43245810,1.77577793,0.06937054,0.24449100
0.57328664,4.41889377,0.40912284,1.89477025,0.05733901,0.31136051,0.42826274,1.77706982,0.06860085,0.24109042
0.57928964,4.39456846,0.40687477,1.87703945,0.05301236,0.31510774,0.42345307,1.77737257,0.06803764,0.23764524
0.58529265,4.36597583,0.40423252,1.85520132,0.04891447,0.31914185,0.41812076,1.77687678,0.06769656,0.23420999
0.59129565,4.33368685,0.40125592,1.82965263,0.04507426,0.32338906,0.41235471,1.77576477,0.06758843,0.23083354
0.59729865,4.29827102,0.39800311,1.80083375,0.04151355,0.32776935,0.40623794,1.77419960,0.06771886,0.22755731
0.60330165,4.26026761,0.39452715,1.76920957,0.03824711,0.33219793,0.39984499,1.77231439,0.06808794,0.22441361
0.60930465,4.22015901,0.39087315,1.73525102,0.03528291,0.33658675,0.39323969,1.77020262,0.06869003,0.22142445
0.61530765,4.17834737,0.38707595,1.69941787,0.03262238,0.34084594,0.38647365,1.76790967,0.06951364,0.21860059
0.62131066,4.13513600,0.38315856,1.66214392,0.03026100,0.34488517,0.37958539,1.76542633,0.07054147,0.21594119
0.62731366,4.09071656,0.37913137,1.62382512,0.02818883,0.34861499,0.37260007,1.76268450,0.07175050,0.21343382
0.63331666,4.04516290,0.37499223,1.58481114,0.02639124,0.35194804,0.36552999,1.75955562,0.07311234,0.21105506
0.63931966,3.99843210,0.37072738,1.54540086,0.02484965,0.35480028,0.35837572,1.75585197,0.07459364,0.20877152
0.64532266,3.95037298,0.36631324,1.50584173,0.02354231,0.35709216,0.35112776,1.75133107,0.07615679,0.20654142
0.65132566,3.90074178,0.36171889,1.46633303,0.02244520,0.35874985,0.34376881,1.74570316,0.07776069,0.20431649
0.65732866,3.84922462,0.35690922,1.42703266,0.02153279,0.35970649,0.33627634,1.73864159,0.07936175,0.20204427
0.66333167,3.79546575,0.35184855,1.38806698,0.02077893,0.35990357,0.32862552,1.72979596,0.08091504,0.19967064
0.66933467,3.73910038,0.34650461,1.34954298,0.02015762,0.35929230,0.32079227,1.71880734,0.08237559,0.19714248
0.67533767,3.67979067,0.34085253,1.31156206,0.01964373,0.35783516,0.31275639,1.70532528,0.08369974,0.19441042
0.68134067,3.61726289,0.33487889,1.27423453,0.01921375,0.35550745,0.30450453,1.68902566,0.08484664,0.19143144
0.68734367,3.55134419,0.32858532,1.23769377,0.01884632,0.35229889,0.29603302,1.66962865,0.08577965,0.18817134
0.69334667,3.48199664,0.32199181,1.20210934,0.01852278,0.34821506,0.28735031,1.64691607,0.08646783,0.18460683
0.69934967,3.40934694,0.31513916,1.16769798,0.01822759,0.34327883,0.27847900,1.62074696,0.08688720,0.18072731
0.70535268,3.33370975,0.30809077,1.13473183,0.01794860,0.33753138,0.26945733,1.59107085,0.08702193,0.17653608
0.71135568,3.25560314,0.30093342,1.10354318,0.01767725,0.33103291,0.26034010,1.55793767,0.08686525,0.17205110
0.71735868,3.17575490,0.29377705,1.07452522,0.01740868,0.32386284,0.25119896,1.52150380,0.08642012,0.16730510
0.72336168,3.09509874,0.28675347,1.04812863,0.01714170,0.31611940,0.24212197,1.48203375,0.08569958,0.16234510
0.72936468,3.01475999,0.28001406,1.02485372,0.01687868,0.30791851,0.23321258,1.43989712,0.08472669,0.15723143
0.73536768,2.93603092,0.27372636,1.00523841,0.01662534,0.29939189,0.22458781,1.39556081,0.08353420,0.15203608
0.74137069,2.86033606,0.26806986,0.98984232,0.01639050,0.29068447,0.21637600,1.34957669,0.08216378,0.14684066
0.74737369,2.78918884,0.26323089,0.97922748,0.01618574,0.28195098,0.20871381,1.30256507,0.08066487,0.14173390
0.75337669,2.72414088,0.25939701,0.97393643,0.01602503,0.27335189,0.20174289,1.25519464,0.07909329,0.13680883
0.75937969,2.66672610,0.25675089,0.97446851,0.01592432,0.26504883,0.19560608,1.20815976,0.07750951,0.13215980
0.76538269,2.61840176,0.25546397,0.98125549,0.01590112,0.25719959,0.19044347,1.16215600,0.07597667,0.12787937
0.77138569,2.58048904,0.25569022,0.99463741,0.01597406,0.24995289,0.18638819,1.11785510,0.07455854,0.12405522
0.77738869,2.55411586,0.25756012,1.01483995,0.01616245,0.24344333,0.18356236,1.07588048,0.07331733,0.12076726
0.78339170,2.54016444,0.26117507,1.04195423,0.01648583,0.23778642,0.18207308,1.03678439,0.07231154,0.11808499
0.78939470,2.53922608,0.26660254,1.07592034,0.01696353,0.23307432,0.18200881,1.00102783,0.07159392,0.11606518
0.79539770,2.55156550,0.27387213,1.11651526,0.01761424,0.22937219,0.18343610,0.96896413,0.07120954,0.11475006
0.80140070,2.57709644,0.28297256,1.16334609,0.01845553,0.22671554,0.18639693,0.94082694,0.07119419,0.11416601
0.80740370,2.61536983,0.29384993,1.21584924,0.01950340,0.22510873,0.19090660,0.91672325,0.07157300,0.11432275
0.81340670,2.66557555,0.30640713,1.27329565,0.02077182,0.22452455,0.19695243,0.89663162,0.07235949,0.11521325
0.81940970,2.72655765,0.32050459,1.33480246,0.02227224,0.22490521,0.20449319,0.88040576,0.07355487,0.11681405
0.82541271,2.79684300,0.33596228,1.39935071,0.02401307,0.22616442,0.21345931,0.86778320,0.07514792,0.11908624
0.83141571,2.87468208,0.35256293,1.46580861,0.02599918,0.22819076,0.22375391,0.85839868,0.07711514,0.12197689
0.83741871,2.95810049,0.37005639,1.53295984,0.02823138,0.23085197,0.23525458,0.85180151,0.07942134,0.12542095
0.84342171,3.04495918,0.38816506,1.59953567,0.03070596,0.23400012,0.24781585,0.84747611,0.08202063,0.12934345
0.84942471,3.13302092,0.40659011,1.66424996,0.03341423,0.23747737,0.26127231,0.84486481,0.08485765,0.13366193
0.85542771,3.22002049,0.42501851,1.72583557,0.03634216,0.24112203,0.27544223,0.84339182,0.08786922,0.13828913
0.86143072,3.30373559,0.44313042,1.78308083,0.03947009,0.24477471,0.29013159,0.84248737,0.09098610,0.14313558
0.86743372,3.38205596,0.46060698,1.83486476,0.04277263,0.24828423,0.30513846,0.84161094,0.09413501,0.14811224
0.87343672,3.45304775,0.47713817,1.88018943,0.04621867,0.25151304,0.32025742,0.84027265,0.09724066,0.15313294
0.87943972,3.51501104,0.49243048,1.91820847,0.04977162,0.25434199,0.33528415,0.83805196,0.10022798,0.15811667
0.88544272,3.56652832,0.50621431,1.94825040,0.05338991,0.25667412,0.35001984,0.83461310,0.10302415,0.16298949
0.89144572,3.60650233,0.51825078,1.96983614,0.05702760,0.25843752,0.36427544,0.82971653,0.10556065,0.16768620
0.89744872,3.63418240,0.52833782,1.98268996,0.06063538,0.25958701,0.37787559,0.82322626,0.10777520,0.17215164
0.90345173,3.64917840,0.53631545,1.98674360,0.06416171,0.26010480,0.39066225,0.81511293,0.10961339,0.17634165
0.90945473,3.65146276,0.54206989,1.98213368,0.06755416,0.25999996,0.40249774,0.80545258,0.11103016,0.18022363
0.91545773,3.64136060,0.54553665,1.96919265,0.07076093,0.25930704,0.41326740,0.79442145,0.11199099,0.18377686
0.92146073,3.61952925,0.54670225,1.94843374,0.07373248,0.25808378,0.42288162,0.78228720,0.11247275,0.18699246
0.92746373,3.58692836,0.54560469,1.92053094,0.07642323,0.25640814,0.43127739,0.76939692,0.11246422,0.18987314
0.93346673,3.54478215,0.54233253,1.88629490,0.07879311,0.25437492,0.43841911,0.75616277,0.11196628,0.19243274
0.93946973,3.49453558,0.53702262,1.84664573,0.08080916,0.25209203,0.44429899,0.74304559,0.11099174,0.19469550
0.94547274,3.43780646,0.52985642,1.80258410,0.08244681,0.24967672,0.44893668,0.73053740,0.10956482,0.19669529
0.95147574,3.37633498,0.52105517,1.75516163,0.08369097,0.24725181,0.45237844,0.71914334,0.10772033,0.19847462
0.95747874,3.31193274,0.51087377,1.70545163,0.08453677,0.24494225,0.45469562,0.70936368,0.10550247,0.20008361
0.96348174,3.24643261,0.49959374,1.65452129,0.08498991,0.24287190,0.45598274,0.70167653,0.10296350,0.20157872
0.96948474,3.18164087,0.48751527,1.60340602,0.08506659,0.24116076,0.45635490,0.69652171,0.10016203,0.20302147
0.97548774,3.11929263,0.47494872,1.55308657,0.08479310,0.23992267,0.45594476,0.69428625,0.09716129,0.20447699
0.98149075,3.06101153,0.46220566,1.50446942,0.08420487,0.23926333,0.45489914,0.69529186,0.09402716,0.20601244
0.98749375,3.00827417,0.44958999,1.45837064,0.08334521,0.23927880,0.45337514,0.69978473,0.09082626,0.20769526
0.99349675,2.96237990,0.43738904,1.41550330,0.08226377,0.24005430,0.45153602,0.70792762,0.08762398,0.20959133
0.99949975,2.92442583,0.42586542,1.37646842,0.08101458,0.24166330,0.44954688,0.71979472,0.08448260,0.21176303
1.00550275,2.89528762,0.41524946,1.34174910,0.07965407,0.24416673,0.44757011,0.73536895,0.08145960,0.21426717
1.01150575,2.87560557,0.40573288,1.31170779,0.07823889,0.24761236,0.44576092,0.75454196,0.07860609,0.21715289
1.01750875,2.86577626,0.39746369,1.28658616,0.07682379,0.25203421,0.44426295,0.77711665,0.07596554,0.22045965
1.02351176,2.86594942,0.39054271,1.26650743,0.07545954,0.25745200,0.44320405,0.80281207,0.07357277,0.22421521
1.02951476,2.87602995,0.38502166,1.25148065,0.07419108,0.26387047,0.44269249,0.83127046,0.07145325,0.22843392
1.03551776,2.89568486,0.38090310,1.24140678,0.07305595,0.27127886,0.44281352,0.86206641,0.06962275,0.23311519
1.04152076,2.92435501,0.37814212,1.23608624,0.07208295,0.27965027,0.44362666,0.89471754,0.06808727,0.23824236
1.04752376,2.96127135,0.37664963,1.23522777,0.07129128,0.28894113,0.44516354,0.92869669,0.06684340,0.24378204
1.05352676,3.00547531,0.37629742,1.23845834,0.07069003,0.29909084,0.44742663,0.96344500,0.06587884,0.24968391
1.05952976,3.05584314,0.37692435,1.24533413,0.07027810,0.31002150,0.45038872,0.99838567,0.06517331,0.25588117
1.06553277,3.11111356,0.37834377,1.25535218,0.07004453,0.32163806,0.45399329,1.03293787,0.06469968,0.26229153
1.07153577,3.16991832,0.38035166,1.26796290,0.06996918,0.33382872,0.45815582,1.06653048,0.06442519,0.26881880
1.07753877,3.23081485,0.38273513,1.28258300,0.07002381,0.34646573,0.46276586,1.09861515,0.06431294,0.27535507
1.08354177,3.29232035,0.38528102,1.29860878,0.07017344,0.35940672,0.46769000,1.12867832,0.06432331,0.28178339
1.08954477,3.35294639,0.38778409,1.31542964,0.07037787,0.37249639,0.47277550,1.15625189,0.06441552,0.28798086
1.09554777,3.41123309,0.39005452,1.33244132,0.07059349,0.38556874,0.47785455,1.18092218,0.06454908,0.29382205
1.10155078,3.46578198,0.39192448,1.34905886,0.07077503,0.39844967,0.48274901,1.20233689,0.06468511,0.29918264
1.10755378,3.51528657,0.39325334,1.36472874,0.07087743,0.41095994,0.48727550,1.22021010,0.06478766,0.30394303
1.11355678,3.55855972,0.39393146,1.37894001,0.07085762,0.42291845,0.49125060,1.23432500,0.06482466,0.30799194
1.11955978,3.59455720,0.39388249,1.39123413,0.07067617,0.43414564,0.49449613,1.24453455,0.06476884,0.31122976
1.12556278,3.62239669,0.39306404,1.40121316,0.07029878,0.44446700,0.49684418,1.25076012,0.06459831,0.31357156
1.13156578,3.64137192,0.39146687,1.40854618,0.06969748,0.45371657,0.49814189,1.25298831,0.06429695,0.31494964
1.13756878,3.65096174,0.38911270,1.41297385,0.06885169,0.46174019,0.49825570,1.25126628,0.06385457,0.31531556
1.14357179,3.65083422,0.38605089,1.41431093,0.06774886,0.46839859,0.49707510,1.24569588,0.06326685,0.31464155
1.14957479,3.64084590,0.38235428,1.41244694,0.06638492,0.47357016,0.49451564,1.23642700,0.06253508,0.31292139
1.15557779,3.62103693,0.37811431,1.40734502,0.06476436,0.47715319,0.49052123,1.22365051,0.06166573,0.31017054
1.16158079,3.59162244,0.37343605,1.39903920,0.06290004,0.47906784,0.48506563,1.20759118,0.06066994,0.30642583
1.16758379,3.55298108,0.36843315,1.38763043,0.06081281,0.47925748,0.47815322,1.18850095,0.05956286,0.30174446
1.17358679,3.50564142,0.36322311,1.37328142,0.05853084,0.47768963,0.46981896,1.16665286,0.05836296,0.29620266
1.17958979,3.45026705,0.35792322,1.35621099,0.05608875,0.47435646,0.46012761,1.14233584,0.05709136,0.28989382
1.18559280,3.38764100,0.35264713,1.33668778,0.05352670,0.46927475,0.44917231,1.11585052,0.05577117,0.28292642
1.19159580,3.31865020,0.34750234,1.31502392,0.05088931,0.46248554,0.43707261,1.08750612,0.05442686,0.27542162
1.19759880,3.24427025,0.34258854,1.29156868,0.04822454,0.45405333,0.42397188,1.05761833,0.05308375,0.26751074
1.20360180,3.16555087,0.33799686,1.26670220,0.04558261,0.44406505,0.41003445,1.02650813,0.05176757,0.25933267
1.20960480,3.08360196,0.33380984,1.24082947,0.04301493,0.43262856,0.39544227,0.99450131,0.05050408,0.25103118
1.21560780,2.99958026,0.33010199,1.21437439,0.04057306,0.41987111,0.38039141,0.96192836,0.04931886,0.24275233
1.22161081,2.91467621,0.32694083,1.18777390,0.03830781,0.40593733,0.36508833,0.92912456,0.04823711,0.23464187
1.22761381,2.83010082,0.32438802,1.16147205,0.03626841,0.39098719,0.34974604,0.89642992,0.04728347,0.22684277
1.23361681,2.74707191,0.32250058,1.13591376,0.03450174,0.37519364,0.33458023,0.86418860,0.04648199,0.21949286
1.23961981,2.66679958,0.32133181,1.11153836,0.03305166,0.35874008,0.31980537,0.83274776,0.04585594,0.21272257
1.24562281,2.59047049,0.32093186,1.08877246,0.03195847,0.34181775,0.30563086,0.80245549,0.04542773,0.20665287
1.25162581,2.51923081,0.32134781,1.06802250,0.03125834,0.32462285,0.29225727,0.77365776,0.04521867,0.20139334
1.25762881,2.45416789,0.32262319,1.04966673,0.03098286,0.30735365,0.27987274,0.74669450,0.04524870,0.19704047
1.26363182,2.39629094,0.32479695,1.03404685,0.03115853,0.29020751,0.26864958,0.72189466,0.04553605,0.19367615
1.26963482,2.34651100,0.32790192,1.02145954,0.03180638,0.27337783,0.25874107,0.69957065,0.04609672,0.19136649
1.27563782,2.30562103,0.33196295,1.01214821,0.03294144,0.25705108,0.25027865,0.68001220,0.04694400,0.19016083
1.28164082,2.27427667,0.33699479,1.00629522,0.03457238,0.24140393,0.24336937,0.66348001,0.04808779,0.19009116
1.28764382,2.25297869,0.34299997,1.00401506,0.03670103,0.22660054,0.23809388,0.65019952,0.04953396,0.19117188
1.29364682,2.24205799,0.34996678,1.00534886,0.03932202,0.21279000,0.23450480,0.64035506,0.05128366,0.19339987
1.29964982,2.24166382,0.35786765,1.01026060,0.04242238,0.20010417,0.23262570,0.63408468,0.05333268,0.19675502
1.30565283,2.25175626,0.36665799,1.01863536,0.04598137,0.18865578,0.23245060,0.63147601,0.05567086,0.20120108
1.31165583,2.27210316,0.37627562,1.03027979,0.04997022,0.17853687,0.23394414,0.63256319,0.05828163,0.20668686
1.31765883,2.30228212,0.38664094,1.04492494,0.05435220,0.16981770,0.23704227,0.63732520,0.06114171,0.21314773
1.32366183,2.34168744,0.39765770,1.06223148,0.05908278,0.16254601,0.24165362,0.64568540,0.06422103,0.22050738
1.32966483,2.38954193,0.40921449,1.08179703,0.06410999,0.15674666,0.24766140,0.65751250,0.06748286,0.22867967
1.33566783,2.44491303,0.42118675,1.10316558,0.06937500,0.15242168,0.25492587,0.67262265,0.07088416,0.23757064
1.34167084,2.50673272,0.43343921,1.12583835,0.07481296,0.14955067,0.26328718,0.69078258,0.07437625,0.24708046
1.34767384,2.57382027,0.44582864,1.14928592,0.08035400,0.14809148,0.27256864,0.71171357,0.07790568,0.25710528
1.35367684,2.64490695,0.45820667,1.17296091,0.08592446,0.14798119,0.28258026,0.73509610,0.08141539,0.26753891
1.35967984,2.71866180,0.47042259,1.19631089,0.09144829,0.14913735,0.29312240,0.76057478,0.08484600,0.27827429
