energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.20860430,0.17601343,0.00811760,0.00226269,0.02196315,0.06055503,0.01074319,0.00052174,0.14226499
-3.20260130,0.18600742,0.00786920,0.00271201,0.02305373,0.06307722,0.01219800,0.00060924,0.14986744
-3.19659830,0.19982927,0.00757978,0.00324323,0.02483243,0.06652303,0.01407120,0.00071746,0.16042336
-3.19059530,0.21771693,0.00725530,0.00386301,0.02730753,0.07097252,0.01638905,0.00084785,0.17412604
-3.18459230,0.23994182,0.00690235,0.00457763,0.03049369,0.07651427,0.01918017,0.00100191,0.19119592
-3.17858929,0.26679340,0.00652796,0.00539263,0.03440966,0.08324087,0.02247413,0.00118109,0.21186845
-3.17258629,0.29856167,0.00613932,0.00631250,0.03907571,0.09124391,0.02629988,0.00138673,0.23638035
-3.16658329,0.33551800,0.00574365,0.00734030,0.04451077,0.10060855,0.03068394,0.00161999,0.26495455
-3.16058029,0.37789493,0.00534786,0.00847724,0.05072957,0.11140778,0.03564851,0.00188169,0.29778429
-3.15457729,0.42586544,0.00495849,0.00972234,0.05773956,0.12369667,0.04120945,0.00217229,0.33501669
-3.14857429,0.47952244,0.00458144,0.01107212,0.06553803,0.13750676,0.04737428,0.00249175,0.37673660
-3.14257129,0.53885921,0.00422189,0.01252024,0.07410934,0.15284070,0.05414021,0.00283944,0.42295104
-3.13656828,0.60375158,0.00388420,0.01405738,0.08342245,0.16966757,0.06149232,0.00321409,0.47357499
-3.13056528,0.67394274,0.00357182,0.01567105,0.09342887,0.18791888,0.06940201,0.00361370,0.52841922
-3.12456228,0.74903148,0.00328728,0.01734557,0.10406114,0.20748567,0.07782568,0.00403552,0.58718074
-3.11855928,0.82846459,0.00303218,0.01906223,0.11523190,0.22821672,0.08670395,0.00447601,0.64943648
-3.11255628,0.91153420,0.00280723,0.02079946,0.12683370,0.24991827,0.09596123,0.00493084,0.71464086
-3.10655328,0.99738055,0.00261230,0.02253319,0.13873963,0.27235513,0.10550597,0.00539497,0.78212749
-3.10055028,1.08500052,0.00244652,0.02423740,0.15080469,0.29525345,0.11523143,0.00586266,0.85111558
-3.09454727,1.17326224,0.00230834,0.02588465,0.16286807,0.31830507,0.12501712,0.00632761,0.92072090
-3.08854427,1.26092539,0.00219566,0.02744682,0.17475611,0.34117344,0.13473087,0.00678307,0.98997144
-3.08254127,1.34666705,0.00210592,0.02889588,0.18628613,0.36350098,0.14423144,0.00722199,1.05782744
-3.07653827,1.42911238,0.00203627,0.03020474,0.19727073,0.38491759,0.15337176,0.00763720,1.12320522
-3.07053527,1.50686914,0.00198360,0.03134803,0.20752265,0.40505028,0.16200250,0.00802160,1.18500417
-3.06453227,1.57856489,0.00194473,0.03230298,0.21685990,0.42353324,0.16997604,0.00836837,1.24213606
-3.05852926,1.64288568,0.00191647,0.03305014,0.22511096,0.44001835,0.17715057,0.00867114,1.29355547
-3.05252626,1.69861449,0.00189570,0.03357403,0.23211993,0.45418543,0.18339425,0.00892422,1.33829024
-3.04652326,1.74466803,0.00187950,0.03386368,0.23775125,0.46575194,0.18858917,0.00912274,1.37547088
-3.04052026,1.78013035,0.00186517,0.03391306,0.24189404,0.47448180,0.19263504,0.00926285,1.40435733
-3.03451726,1.80428176,0.00185031,0.03372120,0.24446556,0.48019275,0.19545236,0.00934180,1.42436241
-3.02851426,1.81662181,0.00183286,0.03329229,0.24541389,0.48276215,0.19698502,0.00935806,1.43507046
-3.02251126,1.81688531,0.00181111,0.03263552,0.24471962,0.48213075,0.19720213,0.00931134,1.43625075
-3.01650825,1.80505072,0.00178374,0.03176471,0.24239640,0.47830455,0.19609902,0.00920264,1.42786477
-3.01050525,1.78134046,0.00174979,0.03069789,0.23849042,0.47135429,0.19369743,0.00903416,1.41006718
-3.00450225,1.74621312,0.00170870,0.02945661,0.23307888,0.46141297,0.19004480,0.00880929,1.38320044
-2.99849925,1.70034811,0.00166022,0.02806529,0.22626739,0.44867131,0.18521267,0.00853243,1.34778326
-2.99249625,1.64462320,0.00160445,0.02655037,0.21818649,0.43337137,0.17929437,0.00820889,1.30449345
-2.98649325,1.58008615,0.00154177,0.02493949,0.20898752,0.41579869,0.17240207,0.00784474,1.25414597
-2.98049025,1.50792165,0.00147279,0.02326069,0.19883785,0.39627329,0.16466319,0.00744655,1.19766716
-2.97448724,1.42941497,0.00139832,0.02154157,0.18791591,0.37513983,0.15621656,0.00702126,1.13606616
-2.96848424,1.34591392,0.00131932,0.01980863,0.17640593,0.35275747,0.14720827,0.00657596,1.07040493
-2.96248124,1.25879056,0.00123687,0.01808656,0.16449290,0.32948976,0.13778754,0.00611769,1.00176791
-2.95647824,1.16940431,0.00115208,0.01639776,0.15235776,0.30569493,0.12810266,0.00565329,0.93123264
-2.95047524,1.07906767,0.00106609,0.01476193,0.14017298,0.28171700,0.11829727,0.00518919,0.85984234
-2.94447224,0.98901575,0.00098001,0.01319579,0.12809882,0.25787796,0.10850696,0.00473133,0.78858145
-2.93846923,0.90038051,0.00089490,0.01171295,0.11628014,0.23447121,0.09885639,0.00428501,0.71835473
-2.93246623,0.81417036,0.00081172,0.01032385,0.10484410,0.21175644,0.08945707,0.00385482,0.64997070
-2.92646323,0.73125545,0.00073132,0.00903588,0.09389853,0.18995608,0.08040562,0.00344463,0.58412944
-2.92046023,0.65235868,0.00065445,0.00785355,0.08353108,0.16925321,0.07178273,0.00305749,0.52141502
-2.91445723,0.57805235,0.00058170,0.00677874,0.07380912,0.14979094,0.06365279,0.00269572,0.46229236
-2.90845423,0.50875987,0.00051354,0.00581100,0.06478027,0.13167312,0.05606395,0.00236088,0.40710818
-2.90245123,0.44476214,0.00045029,0.00494793,0.05647349,0.11496620,0.04904880,0.00205386,0.35609568
-2.89644822,0.38620762,0.00039217,0.00418554,0.04890062,0.09970204,0.04262545,0.00177490,0.30938226
-2.89044522,0.33312559,0.00033925,0.00351862,0.04205830,0.08588154,0.03679895,0.00152372,0.26699975
-2.88444222,0.28544139,0.00029152,0.00294112,0.03593004,0.07347868,0.03156292,0.00129958,0.22889635
-2.87843922,0.24299318,0.00024886,0.00244650,0.03048851,0.06244494,0.02690145,0.00110138,0.19494982
-2.87243622,0.20554920,0.00021110,0.00202805,0.02569780,0.05271378,0.02279092,0.00092771,0.16498108
-2.86643322,0.17282487,0.00017800,0.00167919,0.02151563,0.04420514,0.01920201,0.00077701,0.13876781
-2.86043022,0.14449930,0.00014928,0.00139371,0.01789540,0.03682958,0.01610144,0.00064761,0.11605751
-2.85442721,0.12023054,0.00012465,0.00116603,0.01478814,0.03049223,0.01345376,0.00053781,0.09657966
-2.84842421,0.09966939,0.00010382,0.00099138,0.01214416,0.02509628,0.01122290,0.00044598,0.08005671
-2.84242121,0.08247142,0.00008649,0.00086595,0.00991451,0.02054595,0.00937350,0.00037060,0.06621367
-2.83641821,0.06830717,0.00007239,0.00078708,0.00805214,0.01674912,0.00787216,0.00031033,0.05478619
-2.83041521,0.05687054,0.00006130,0.00075335,0.00651290,0.01361939,0.00668837,0.00026408,0.04552725
-2.82441221,0.04788528,0.00005304,0.00076474,0.00525627,0.01107774,0.00579525,0.00023105,0.03821223
-2.81840920,0.04110984,0.00004748,0.00082268,0.00424587,0.00905374,0.00517016,0.00021080,0.03264274
-2.81240620,0.03634067,0.00004458,0.00093021,0.00344984,0.00748652,0.00479510,0.00020325,0.02864907
-2.80640320,0.03341417,0.00004436,0.00109204,0.00284106,0.00632534,0.00465685,0.00020880,0.02609164
-2.80040020,0.03220739,0.00004694,0.00131466,0.00239727,0.00552994,0.00474715,0.00022832,0.02486137
-2.79439720,0.03263785,0.00005253,0.00160642,0.00210104,0.00507076,0.00506256,0.00026321,0.02487925
-2.78839420,0.03466233,0.00006144,0.00197756,0.00193978,0.00492894,0.00560428,0.00031548,0.02609529
-2.78239120,0.03827505,0.00007409,0.00244035,0.00190559,0.00509623,0.00637791,0.00038777,0.02848675
-2.77638819,0.04350521,0.00009101,0.00300900,0.00199521,0.00557480,0.00739298,0.00048337,0.03205601
-2.77038519,0.05041393,0.00011287,0.00369975,0.00220979,0.00637700,0.00866255,0.00060631,0.03682799
-2.76438219,0.05909076,0.00014042,0.00453073,0.00255479,0.00752494,0.01020258,0.00076137,0.04284725
-2.75837919,0.06964971,0.00017455,0.00552187,0.00303973,0.00905000,0.01203131,0.00095406,0.05017483
-2.75237619,0.08222479,0.00021625,0.00669469,0.00367803,0.01099228,0.01416857,0.00119066,0.05888483
-2.74637319,0.09696519,0.00026660,0.00807199,0.00448666,0.01339970,0.01663498,0.00147818,0.06906079
-2.74037019,0.11402995,0.00032676,0.00967747,0.00548591,0.01632707,0.01945113,0.00182428,0.08079195
-2.73436718,0.13358229,0.00039794,0.01153522,0.00669887,0.01983484,0.02263669,0.00223723,0.09416932
-2.72836418,0.15578347,0.00048140,0.01366910,0.00815105,0.02398753,0.02620953,0.00272572,0.10928165
-2.72236118,0.18078634,0.00057836,0.01610203,0.00986969,0.02885193,0.03018478,0.00329874,0.12621143
-2.71635818,0.20872862,0.00069000,0.01885508,0.01188308,0.03449496,0.03457389,0.00396533,0.14503082
-2.71035518,0.23972592,0.00081737,0.02194657,0.01421973,0.04098122,0.03938379,0.00473435,0.16579763
-2.70435218,0.27386480,0.00096138,0.02539103,0.01690736,0.04837028,0.04461596,0.00561415,0.18855154
-2.69834917,0.31119584,0.00112273,0.02919813,0.01997186,0.05671374,0.05026570,0.00661223,0.21331045
-2.69234617,0.35172706,0.00130180,0.03337156,0.02343611,0.06605211,0.05632145,0.00773490,0.24006719
-2.68634317,0.39541782,0.00149868,0.03790799,0.02731869,0.07641174,0.06276420,0.00898686,0.26878668
-2.68034017,0.44217350,0.00171303,0.04279605,0.03163266,0.08780170,0.06956712,0.01037080,0.29940355
-2.67433717,0.49184121,0.00194408,0.04801554,0.03638423,0.10021104,0.07669536,0.01188702,0.33182046
-2.66833417,0.54420675,0.00219057,0.05353670,0.04157159,0.11360632,0.08410598,0.01353308,0.36590707
-2.66233117,0.59899319,0.00245073,0.05931988,0.04718384,0.12792978,0.09174825,0.01530346,0.40149999
-2.65632816,0.65586122,0.00272230,0.06531536,0.05320007,0.14309819,0.09956404,0.01718931,0.43840352
-2.65032516,0.71441147,0.00300247,0.07146369,0.05958874,0.15900258,0.10748860,0.01917834,0.47639146
-2.64432216,0.77418912,0.00328800,0.07769628,0.06630735,0.17550897,0.11545152,0.02125466,0.51520998
-2.63831916,0.83469065,0.00357520,0.08393645,0.07330248,0.19246020,0.12337798,0.02339894,0.55458153
-2.63231616,0.89537296,0.00386005,0.09010091,0.08051024,0.20967885,0.13119024,0.02558853,0.59420992
-2.62631316,0.95566466,0.00413827,0.09610160,0.08785712,0.22697129,0.13880938,0.02779780,0.63378630
-2.62031016,1.01497932,0.00440543,0.10184787,0.09526132,0.24413283,0.14615719,0.02999860,0.67299617
-2.61430715,1.07273047,0.00465713,0.10724901,0.10263447,0.26095367,0.15315822,0.03216082,0.71152716
-2.60830415,1.12834788,0.00488907,0.11221690,0.10988378,0.27722569,0.15974195,0.03425313,0.74907742
-2.60230115,1.18129461,0.00509724,0.11666887,0.11691446,0.29274962,0.16584499,0.03624371,0.78536434
-2.59629815,1.23108425,0.00527804,0.12053045,0.12363245,0.30734247,0.17141315,0.03810115,0.82013341
-2.59029515,1.27729764,0.00542842,0.12373812,0.12994726,0.32084480,0.17640351,0.03979536,0.85316681
-2.58429215,1.31959838,0.00554601,0.12624171,0.13577489,0.33312742,0.18078621,0.04129840,0.88429133
-2.57828914,1.35774645,0.00562923,0.12800652,0.14104065,0.34409744,0.18454593,0.04258546,0.91338542
-2.57228614,1.39160916,0.00567734,0.12901498,0.14568174,0.35370302,0.18768308,0.04363558,0.94038484
-2.56628314,1.42116886,0.00569051,0.12926768,0.14964958,0.36193677,0.19021445,0.04443240,0.96528657
-2.56028014,1.44652681,0.00566982,0.12878393,0.15291160,0.36883754,0.19217344,0.04496472,0.98815084
-2.55427714,1.46790298,0.00561727,0.12760158,0.15545256,0.37449029,0.19360968,0.04522692,1.00910075
-2.54827414,1.48563132,0.00553570,0.12577622,0.15727520,0.37902423,0.19458816,0.04521920,1.02831963
-2.54227114,1.50015068,0.00542874,0.12337979,0.15840029,0.38260898,0.19518769,0.04494766,1.04604582
-2.53626813,1.51199148,0.00530067,0.12049858,0.15886590,0.38544904,0.19549892,0.04442411,1.06256508
-2.53026513,1.52175840,0.00515630,0.11723078,0.15872611,0.38777669,0.19562178,0.04366581,1.07820074
-2.52426213,1.53010995,0.00500082,0.11368368,0.15804898,0.38984358,0.19566257,0.04269492,1.09330188
-2.51825913,1.53773537,0.00483964,0.10997053,0.15691410,0.39191142,0.19573072,0.04153791,1.10823002
-2.51225613,1.54533004,0.00467819,0.10620735,0.15540962,0.39424206,0.19593532,0.04022474,1.12334473
-2.50625313,1.55357030,0.00452177,0.10250972,0.15362899,0.39708748,0.19638163,0.03878802,1.13898891
-2.50025013,1.56308877,0.00437540,0.09898972,0.15166760,0.40068007,0.19716768,0.03726208,1.15547425
-2.49424712,1.57445134,0.00424362,0.09575308,0.14961931,0.40522366,0.19838106,0.03568204,1.17306766
-2.48824412,1.58813681,0.00413041,0.09289672,0.14757319,0.41088566,0.20009615,0.03408287,1.19197936
-2.48224112,1.60452019,0.00403905,0.09050675,0.14561057,0.41779067,0.20237176,0.03249849,1.21235310
-2.47623812,1.62386032,0.00397203,0.08865689,0.14380243,0.42601586,0.20524948,0.03096097,1.23425923
-2.47023512,1.64629260,0.00393101,0.08740745,0.14220735,0.43558825,0.20875266,0.02949984,1.25769096
-2.46423212,1.67182686,0.00391680,0.08680484,0.14087008,0.44648411,0.21288615,0.02814144,1.28256397
-2.45822911,1.70035079,0.00392932,0.08688151,0.13982071,0.45863036,0.21763677,0.02690851,1.30871963
-2.45222611,1.73163842,0.00396770,0.08765647,0.13907454,0.47190803,0.22297458,0.02581978,1.33593158
-2.44622311,1.76536344,0.00403026,0.08913606,0.13863250,0.48615742,0.22885474,0.02488985,1.36391547
-2.44022011,1.80111647,0.00411464,0.09131519,0.13848227,0.50118503,0.23521996,0.02412900,1.39234135
-2.43421711,1.83842552,0.00421790,0.09417868,0.13859980,0.51677161,0.24200346,0.02354330,1.42084812
-2.42821411,1.87677858,0.00433658,0.09770296,0.13895132,0.53268124,0.24913218,0.02313468,1.44905927
-2.42221111,1.91564717,0.00446687,0.10185769,0.13949558,0.54867099,0.25653014,0.02290116,1.47659923
-2.41620810,1.95450969,0.00460475,0.10660753,0.14018633,0.56450072,0.26412183,0.02283706,1.50310928
-2.41020510,1.99287361,0.00474606,0.11191389,0.14097481,0.57994278,0.27183540,0.02293340,1.52826239
-2.40420210,2.03029537,0.00488667,0.11773661,0.14181223,0.59479123,0.27960553,0.02317814,1.55177620
-2.39819910,2.06639720,0.00502258,0.12403561,0.14265208,0.60887028,0.28737593,0.02355661,1.57342344
-2.39219610,2.10088040,0.00515003,0.13077246,0.14345225,0.62204178,0.29510128,0.02405188,1.59303941
-2.38619310,2.13353445,0.00526557,0.13791187,0.14417680,0.63421159,0.30274863,0.02464509,1.61052622
-2.38019010,2.16424212,0.00536618,0.14542320,0.14479742,0.64533466,0.31029822,0.02531590,1.62585367
-2.37418709,2.19298051,0.00544928,0.15328185,0.14529463,0.65541888,0.31774372,0.02604281,1.63905683
-2.36818409,2.21981837,0.00551279,0.16147069,0.14565843,0.66452771,0.32509200,0.02680364,1.65023077
-2.36218109,2.24491031,0.00555516,0.16998147,0.14588882,0.67278143,0.33236238,0.02757585,1.65952272
-2.35617809,2.26848836,0.00557536,0.17881613,0.14599581,0.68035734,0.33958553,0.02833698,1.66712230
-2.35017509,2.29085173,0.00557289,0.18798809,0.14599925,0.68748870,0.34680219,0.02906508,1.67325046
-2.34417209,2.31235521,0.00554775,0.19752335,0.14592830,0.69446262,0.35406151,0.02973912,1.67814788
-2.33816908,2.33339708,0.00550041,0.20746142,0.14582070,0.70161680,0.36141946,0.03033943,1.68206325
-2.33216608,2.35440677,0.00543176,0.21785585,0.14572179,0.70933516,0.36893702,0.03084808,1.68524238
-2.32616308,2.37583282,0.00534310,0.22877437,0.14568329,0.71804221,0.37667841,0.03124932,1.68791826
-2.32016008,2.39813119,0.00523605,0.24029843,0.14576190,0.72819621,0.38470934,0.03152994,1.69030271
-2.31415708,2.42175414,0.00511254,0.25252204,0.14601770,0.74028095,0.39309512,0.03167956,1.69257972
-2.30815408,2.44713941,0.00497471,0.26554987,0.14651233,0.75479602,0.40189879,0.03169094,1.69490057
-2.30215108,2.47469969,0.00482490,0.27949437,0.14730704,0.77224569,0.41117918,0.03156009,1.69738072
-2.29614807,2.50481202,0.00466560,0.29447209,0.14846056,0.79312620,0.42098881,0.03128641,1.70009828
-2.29014507,2.53780710,0.00449934,0.31059908,0.15002681,0.81791177,0.43137167,0.03087268,1.70309385
-2.28414207,2.57395820,0.00432873,0.32798543,0.15205267,0.84703930,0.44236093,0.03032490,1.70637143
-2.27813907,2.61346970,0.00415632,0.34672928,0.15457554,0.88089228,0.45397641,0.02965208,1.70990006
-2.27213607,2.65646548,0.00398462,0.36691023,0.15762121,0.91978427,0.46622219,0.02886595,1.71361600
-2.26613307,2.70297730,0.00381603,0.38858275,0.16120170,0.96394242,0.47908415,0.02798051,1.71742509
-2.26013007,2.75293379,0.00365278,0.41176957,0.16531355,1.01349191,0.49252773,0.02701154,1.72120523
-2.25412706,2.80615059,0.00349694,0.43645576,0.16993637,1.06844183,0.50649603,0.02597609,1.72480875
-2.24812406,2.86232241,0.00335030,0.46258361,0.17503196,1.12867351,0.52090843,0.02489188,1.72806482
-2.24212106,2.92101782,0.00321443,0.49004877,0.18054401,1.19393186,0.53565989,0.02377677,1.73078168
-2.23611806,2.98167755,0.00309058,0.51869807,0.18639847,1.26382076,0.55062104,0.02264814,1.73274908
-2.23011506,3.04361712,0.00297970,0.54832921,0.19250465,1.33780278,0.56563935,0.02152248,1.73374083
-2.22411206,3.10603423,0.00288242,0.57869250,0.19875701,1.41520402,0.58054126,0.02041486,1.73351770
-2.21810905,3.16802133,0.00279901,0.60949493,0.20503768,1.49522415,0.59513552,0.01933862,1.73183085
-2.21210605,3.22858358,0.00272944,0.64040629,0.21121967,1.57695172,0.60921761,0.01830511,1.72842579
-2.20610305,3.28666179,0.00267336,0.67106753,0.21717051,1.65938450,0.62257517,0.01732348,1.72304706
-2.20010005,3.34115992,0.00263010,0.70110076,0.22275638,1.74145428,0.63499426,0.01640068,1.71544349
-2.19409705,3.39097633,0.00259875,0.73012087,0.22784637,1.82205544,0.64626637,0.01554144,1.70537419
-2.18809405,3.43503750,0.00257816,0.75774800,0.23231688,1.90007601,0.65619566,0.01474840,1.69261492
-2.18209105,3.47233310,0.00256697,0.78362047,0.23605575,1.97443027,0.66460643,0.01402229,1.67696496
-2.17608804,3.50195062,0.00256370,0.80740753,0.23896608,2.04409121,0.67135015,0.01336219,1.65825391
-2.17008504,3.52310830,0.00256676,0.82882130,0.24096946,2.10812158,0.67631198,0.01276577,1.63634855
-2.16408204,3.53518445,0.00257450,0.84762727,0.24200856,2.16570201,0.67941633,0.01222961,1.61115916
-2.15807904,3.53774204,0.00258530,0.86365290,0.24204882,2.21615482,0.68063107,0.01174948,1.58264526
-2.15207604,3.53054704,0.00259753,0.87679374,0.24107932,2.25896247,0.67997042,0.01132061,1.55082039
-2.14607304,3.51357975,0.00260969,0.88701677,0.23911262,2.29377948,0.67749599,0.01093796,1.51575569
-2.14007004,3.48703831,0.00262037,0.89436086,0.23618377,2.32043760,0.67331622,0.01059640,1.47758217
-2.13406703,3.45133427,0.00262830,0.89893413,0.23234849,2.33894362,0.66758392,0.01029092,1.43649139
-2.12806403,3.40708029,0.00263240,0.90090844,0.22768054,2.34947021,0.66049217,0.01001673,1.39273451
-2.12206103,3.35507050,0.00263174,0.90051129,0.22226860,2.35234026,0.65226867,0.00976936,1.34661973
-2.11605803,3.29625450,0.00262559,0.89801546,0.21621270,2.34800560,0.64316877,0.00954467,1.29850802
-2.11005503,3.23170613,0.00261342,0.89372704,0.20962043,2.33702129,0.63346750,0.00933893,1.24880721
-2.10405203,3.16258851,0.00259488,0.88797237,0.20260317,2.32001702,0.62345090,0.00914876,1.19796482
-2.09804902,3.09011697,0.00256979,0.88108463,0.19527244,2.29766707,0.61340713,0.00897113,1.14645943
-2.09204602,3.01552164,0.00253815,0.87339075,0.18773658,2.27066067,0.60361757,0.00880332,1.09479124
-2.08604302,2.94001124,0.00250012,0.86519932,0.18009797,2.23967419,0.59434846,0.00864293,1.04347183
-2.08004002,2.86473982,0.00245599,0.85679006,0.17245069,2.20534674,0.58584329,0.00848781,0.99301359
-2.07403702,2.79077771,0.00240621,0.84840530,0.16487896,2.16826037,0.57831637,0.00833609,0.94391905
-2.06803402,2.71908781,0.00235131,0.84024402,0.15745615,2.12892581,0.57194762,0.00818620,0.89667064
-2.06203102,2.65050813,0.00229197,0.83245836,0.15024448,2.08777427,0.56687896,0.00803687,0.85172104
-2.05602801,2.58574080,0.00222895,0.82515298,0.14329530,2.04515544,0.56321233,0.00788717,0.80948450
-2.05002501,2.52534788,0.00216308,0.81838690,0.13664990,2.00134151,0.56100921,0.00773659,0.77032955
-2.04402201,2.46975353,0.00209532,0.81217775,0.13034069,1.95653655,0.56029182,0.00758505,0.73457310
-2.03801901,2.41925193,0.00202665,0.80650802,0.12439267,1.91089026,0.56104570,0.00743295,0.70247628
-2.03201601,2.37402017,0.00195816,0.80133274,0.11882505,1.86451497,0.56322353,0.00728125,0.67424212
-2.02601301,2.33413480,0.00189096,0.79658820,0.11365288,1.81750445,0.56674999,0.00713144,0.65001490
-2.02001001,2.29959104,0.00182621,0.79220103,0.10888848,1.76995306,0.57152729,0.00698557,0.62988144
-2.01400700,2.27032297,0.00176512,0.78809707,0.10454272,1.72197378,0.57744117,0.00684623,0.61387380
-2.00800400,2.24622365,0.00170889,0.78420957,0.10062595,1.67371392,0.58436703,0.00671645,0.60197350
-2.00200100,2.22716375,0.00165869,0.78048608,0.09714850,1.62536713,0.59217581,0.00659968,0.59411677
-1.99599800,2.21300758,0.00161569,0.77689390,0.09412082,1.57718104,0.60073949,0.00649964,0.59020067
-1.98999500,2.20362569,0.00158097,0.77342349,0.09155312,1.52945991,0.60993581,0.00642016,0.59008950
-1.98399200,2.19890321,0.00155551,0.77008997,0.08945474,1.48256199,0.61965210,0.00636506,0.59362136
-1.97798899,2.19874375,0.00154018,0.76693249,0.08783303,1.43689184,0.62978806,0.00633796,0.60061429
-1.97198599,2.20306849,0.00153567,0.76401163,0.08669211,1.39288796,0.64025728,0.00634209,0.61087186
-1.96598299,2.21181096,0.00154248,0.76140502,0.08603143,1.35100653,0.65098761,0.00638012,0.62418767
-1.95997999,2.22490761,0.00156090,0.75920143,0.08584426,1.31170222,0.66192029,0.00645395,0.64034882
-1.95397699,2.24228517,0.00159095,0.75749377,0.08611631,1.27540721,0.67300797,0.00656463,0.65913798
-1.94797399,2.26384548,0.00163239,0.75637132,0.08682452,1.24250973,0.68421177,0.00671218,0.68033424
-1.94197099,2.28944900,0.00168470,0.75591173,0.08793616,1.21333324,0.69549743,0.00689549,0.70371256
-1.93596798,2.31889798,0.00174708,0.75617319,0.08940830,1.18811763,0.70683107,0.00711232,0.72904223
-1.92996498,2.35192060,0.00181844,0.75718727,0.09118777,1.16700340,0.71817448,0.00735925,0.75608439
-1.92396198,2.38815712,0.00189741,0.75895271,0.09321161,1.15001979,0.72948048,0.00763176,0.78458905
-1.91795898,2.42714924,0.00198239,0.76143070,0.09540804,1.13707751,0.74068856,0.00792426,0.81429189
-1.91195598,2.46833340,0.00207157,0.76454166,0.09769788,1.12796649,0.75172102,0.00823028,0.84491138
-1.90595298,2.51103890,0.00216295,0.76816405,0.09999651,1.12235884,0.76248000,0.00854258,0.87614645
-1.89994997,2.55449127,0.00225443,0.77213495,0.10221612,1.11981684,0.77284558,0.00885341,0.90767528
-1.89394697,2.59782109,0.00234382,0.77625270,0.10426827,1.11980569,0.78267508,0.00915469,0.93915530
-1.88794397,2.64007825,0.00242893,0.78028143,0.10606664,1.12171030,0.79180381,0.00943829,0.97022493
-1.88194097,2.68025130,0.00250762,0.78395723,0.10752976,1.12485547,0.80004719,0.00969625,1.00050690
-1.87593797,2.71729120,0.00257785,0.78699591,0.10858370,1.12852847,0.80720433,0.00992103,1.02961339
-1.86993497,2.75013866,0.00263774,0.78910183,0.10916446,1.13200300,0.81306290,0.01010577,1.05715272
-1.86393197,2.77775404,0.00268564,0.78997761,0.10922009,1.13456353,0.81740520,0.01024446,1.08273747
-1.85792896,2.79914836,0.00272015,0.78933427,0.10871239,1.13552899,0.82001510,0.01033215,1.10599362
-1.85192596,2.81341437,0.00274018,0.78690134,0.10761799,1.13427479,0.82068561,0.01036508,1.12657024
-1.84592296,2.81975596,0.00274495,0.78243662,0.10592897,1.13025241,0.81922672,0.01034077,1.14414929
-1.83991996,2.81751493,0.00273403,0.77573517,0.10365290,1.12300577,0.81547319,0.01025809,1.15845492
-1.83391696,2.80619363,0.00270733,0.76663710,0.10081220,1.11218386,0.80929183,0.01011725,1.16926172
-1.82791396,2.78547250,0.00266512,0.75503403,0.09744314,1.09754932,0.80058801,0.00991979,1.17640152
-1.82191096,2.75522191,0.00260798,0.74087374,0.09359423,1.07898283,0.78931097,0.00966849,1.17976818
-1.81590795,2.71550747,0.00253678,0.72416320,0.08932429,1.05648326,0.77545783,0.00936723,1.17932017
-1.80990495,2.66658887,0.00245268,0.70496947,0.08470029,1.03016391,0.75907596,0.00902090,1.17508065
-1.80390195,2.60891241,0.00235706,0.68341890,0.07979493,1.00024531,0.74026360,0.00863518,1.16713519
-1.79789895,2.54309747,0.00225147,0.65969446,0.07468419,0.96704486,0.71916887,0.00821641,1.15562709
-1.79189595,2.46991792,0.00213762,0.63403144,0.06944501,0.93096425,0.69598709,0.00777135,1.14075064
-1.78589295,2.39027946,0.00201727,0.60671187,0.06415298,0.89247521,0.67095656,0.00730701,1.12274282
-1.77988994,2.30519390,0.00189226,0.57805777,0.05888038,0.85210435,0.64435322,0.00683051,1.10187373
-1.77388694,2.21575198,0.00176438,0.54842377,0.05369445,0.81041786,0.61648423,0.00634885,1.07843652
-1.76788394,2.12309589,0.00163540,0.51818928,0.04865604,0.76800678,0.58768103,0.00586877,1.05273732
-1.76188094,2.02839290,0.00150699,0.48775071,0.04381857,0.72547339,0.55829210,0.00539669,1.02508575
-1.75587794,1.93281111,0.00138068,0.45751397,0.03922748,0.68341924,0.52867586,0.00493853,0.99578646
-1.74987494,1.83749860,0.00125789,0.42788760,0.03491988,0.64243524,0.49919392,0.00449967,0.96513224
-1.74387194,1.74356630,0.00113985,0.39927674,0.03092465,0.60309403,0.47020514,0.00408490,0.93339885
-1.73786893,1.65207536,0.00102762,0.37207814,0.02726281,0.56594465,0.44206053,0.00369839,0.90084183
-1.73186593,1.56402885,0.00092208,0.34667628,0.02394806,0.53150948,0.41509922,0.00334370,0.86769509
-1.72586293,1.48036776,0.00082392,0.32344060,0.02098759,0.50028327,0.38964558,0.00302377,0.83417142
-1.71985993,1.40197072,0.00073366,0.30272374,0.01838293,0.47273391,0.36600738,0.00274097,0.80046435
-1.71385693,1.32965671,0.00065164,0.28486077,0.01613092,0.44930443,0.34447491,0.00249712,0.76675116
-1.70785393,1.26418985,0.00057806,0.27016901,0.01422463,0.43041587,0.32532096,0.00229357,0.73319657
-1.70185093,1.20628520,0.00051294,0.25894828,0.01265434,0.41647028,0.30880123,0.00213120,0.69995653
-1.69584792,1.15661457,0.00045621,0.25148135,0.01140832,0.40785351,0.29515511,0.00201051,0.66718188
