energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.13656828,5.78474124,0.11830239,0.71976775,0.83861818,0.51709930,0.35051204,2.44454188,0.13643010,1.26766310
-3.13056528,5.61392567,0.12033284,0.70807221,0.82173324,0.51105935,0.32944317,2.33724682,0.13451696,1.21844271
-3.12456228,5.44889947,0.12300966,0.69512452,0.80508150,0.50505828,0.30947344,2.23694531,0.13252971,1.17041786
-3.11855928,5.29041351,0.12637184,0.68096516,0.78868560,0.49910832,0.29064682,2.14428980,0.13046303,1.12374674
-3.11255628,5.13915386,0.13045118,0.66567219,0.77261370,0.49323292,0.27299302,2.05978026,0.12831367,1.07857368
-3.10655328,4.99574632,0.13526936,0.64935921,0.75697374,0.48746431,0.25652874,1.98377746,0.12608050,1.03502876
-3.10055028,4.86075657,0.14083493,0.63217126,0.74190511,0.48184022,0.24125872,1.91651780,0.12376439,0.99322636
-3.09454727,4.73468569,0.14714037,0.61427927,0.72756845,0.47640001,0.22717648,1.85812851,0.12136794,0.95326291
-3.08854427,4.61796161,0.15415959,0.59587314,0.71413419,0.47118050,0.21426483,1.80864219,0.11889515,0.91521391
-3.08254127,4.51092711,0.16184576,0.57715416,0.70177046,0.46621172,0.20249622,1.76800981,0.11635100,0.87913075
-3.07653827,4.41382587,0.17012997,0.55832687,0.69063133,0.46151298,0.19183299,1.73611155,0.11374107,0.84503740
-3.07053527,4.32678755,0.17892054,0.53959127,0.68084581,0.45708955,0.18222760,1.71276514,0.11107104,0.81292767
-3.06453227,4.24981372,0.18810343,0.52113537,0.67250849,0.45293004,0.17362297,1.69773144,0.10834646,0.78276321
-3.05852926,4.18276591,0.19754351,0.50312889,0.66567222,0.44900496,0.16595305,1.69071753,0.10557241,0.75447266
-3.05252626,4.12535709,0.20708689,0.48571807,0.66034323,0.44526634,0.15914362,1.69137730,0.10275338,0.72795221
-3.04652326,4.07714778,0.21656426,0.46902204,0.65647893,0.44164858,0.15311351,1.69931036,0.09989333,0.70306772
-3.04052026,4.03754747,0.22579505,0.45313087,0.65398852,0.43807058,0.14777614,1.71405945,0.09699573,0.67965844
-3.03451726,4.00582177,0.23459234,0.43810508,0.65273616,0.43443887,0.14304144,1.73510739,0.09406394,0.65754230
-3.02851426,3.98110537,0.24276833,0.42397694,0.65254661,0.43065177,0.13881808,1.76187399,0.09110151,0.63652246
-3.02251126,3.96242057,0.25014004,0.41075296,0.65321283,0.42660423,0.13501597,1.79371397,0.08811273,0.61639496
-3.01650825,3.94870069,0.25653516,0.39841769,0.65450522,0.42219311,0.13154887,1.82991626,0.08510311,0.59695707
-3.01050525,3.93881764,0.26179756,0.38693837,0.65618175,0.41732264,0.12833704,1.86970572,0.08207997,0.57801574
-3.00450225,3.93161243,0.26579240,0.37627004,0.65799860,0.41190971,0.12530975,1.91224742,0.07905296,0.55939600
-2.99849925,3.92592764,0.26841054,0.36636108,0.65972069,0.40588867,0.12240755,1.95665428,0.07603448,0.54094849
-2.99249625,3.92064055,0.26957195,0.35715848,0.66113148,0.39921551,0.11958414,2.00199799,0.07304007,0.52255605
-2.98649325,3.91469572,0.26922815,0.34861286,0.66204175,0.39187102,0.11680780,2.04732346,0.07008858,0.50413871
-2.98049025,3.90713582,0.26736343,0.34068284,0.66229690,0.38386289,0.11406216,2.09166653,0.06720217,0.48565705
-2.97448724,3.89712981,0.26399492,0.33333853,0.66178238,0.37522663,0.11134638,2.13407463,0.06440618,0.46711364
-2.96848424,3.88399728,0.25917144,0.32656420,0.66042741,0.36602516,0.10867472,2.17362964,0.06172876,0.44855246
-2.96248124,3.86722839,0.25297130,0.32035973,0.65820650,0.35634732,0.10607541,2.20947236,0.05920026,0.43005647
-2.95647824,3.84649850,0.24549916,0.31474111,0.65513919,0.34630511,0.10358890,2.24082737,0.05685251,0.41174339
-2.95047524,3.82167723,0.23688211,0.30973985,0.65128787,0.33603008,0.10126572,2.26702738,0.05471791,0.39375995
-2.94447224,3.79283134,0.22726512,0.30540140,0.64675398,0.32566882,0.09916378,2.28753572,0.05282842,0.37627487
-2.93846923,3.76022143,0.21680629,0.30178273,0.64167285,0.31537790,0.09734548,2.30196588,0.05121438,0.35947109
-2.93246623,3.72429232,0.20567179,0.29894915,0.63620736,0.30531843,0.09587464,2.31009698,0.04990344,0.34353744
-2.92646323,3.68565741,0.19403103,0.29697060,0.63054084,0.29565047,0.09481339,2.31188410,0.04891936,0.32866023
-2.92046023,3.64507721,0.18205205,0.29591754,0.62486950,0.28652759,0.09421919,2.30746281,0.04828097,0.31501523
-2.91445723,3.60343276,0.16989735,0.29585664,0.61939460,0.27809163,0.09414215,2.29714734,0.04800116,0.30276028
-2.90845423,3.56169471,0.15772026,0.29684647,0.61431487,0.27046805,0.09462265,2.28142214,0.04808611,0.29202877
-2.90245123,3.52088897,0.14566200,0.29893335,0.60981921,0.26376183,0.09568947,2.26092720,0.04853463,0.28292452
-2.89644822,3.48206026,0.13384942,0.30214758,0.60608013,0.25805416,0.09735843,2.23643739,0.04933779,0.27551784
-2.89044522,3.44623481,0.12239338,0.30650017,0.60324809,0.25340004,0.09963166,2.20883680,0.05047874,0.26984321
-2.88444222,3.41438373,0.11138790,0.31198020,0.60144693,0.24982668,0.10249742,2.17908920,0.05193281,0.26589845
-2.87843922,3.38738855,0.10090984,0.31855303,0.60077044,0.24733290,0.10593058,2.14820590,0.05366791,0.26364539
-2.87243622,3.36601044,0.09101920,0.32615933,0.60128045,0.24588947,0.10989365,2.11721258,0.05564510,0.26301191
-2.86643322,3.35086452,0.08175984,0.33471512,0.60300615,0.24544025,0.11433838,2.08711647,0.05781946,0.26389532
-2.86043022,3.34240033,0.07316055,0.34411274,0.60594489,0.24590424,0.11920771,2.05887554,0.06014117,0.26616678
-2.85442721,3.34088951,0.06523650,0.35422283,0.61006429,0.24717837,0.12443822,2.03337092,0.06255672,0.26967655
-2.84842421,3.34642112,0.05799070,0.36489724,0.61530561,0.24914088,0.12996266,2.01138363,0.06501030,0.27425988
-2.84242121,3.35890476,0.05141578,0.37597274,0.62158803,0.25165523,0.13571273,1.99357653,0.06744526,0.27974329
-2.83641821,3.37808127,0.04549560,0.38727553,0.62881384,0.25457448,0.14162176,1.98048187,0.06980558,0.28595081
-2.83041521,3.40354010,0.04020694,0.39862615,0.63687406,0.25774577,0.14762730,1.97249458,0.07203742,0.29271018
-2.82441221,3.43474241,0.03552112,0.40984485,0.64565423,0.26101502,0.15367339,1.96987111,0.07409049,0.29985845
-2.81840920,3.47104834,0.03140545,0.42075696,0.65504000,0.26423146,0.15971245,1.97273322,0.07591942,0.30724706
-2.81240620,3.51174666,0.02782457,0.43119818,0.66492227,0.26725198,0.16570667,1.98107596,0.07748487,0.31474587
-2.80640320,3.55608513,0.02474166,0.44101940,0.67520134,0.26994509,0.17162880,1.99477886,0.07875453,0.32224629
-2.80040020,3.60329963,0.02211943,0.45009093,0.68578996,0.27219435,0.17746231,2.01361933,0.07970388,0.32966315
-2.79439720,3.65264038,0.01992098,0.45830587,0.69661503,0.27390116,0.18320086,2.03728718,0.08031665,0.33693537
-2.78839420,3.70339393,0.01811048,0.46558240,0.70761767,0.27498686,0.18884708,2.06539938,0.08058511,0.34402532
-2.78239120,3.75489976,0.01665374,0.47186493,0.71875178,0.27539398,0.19441079,2.09751431,0.08051002,0.35091710
-2.77638819,3.80656102,0.01551851,0.47712410,0.72998110,0.27508671,0.19990663,2.13314494,0.08010037,0.35761358
-2.77038519,3.85784940,0.01467480,0.48135548,0.74127494,0.27405050,0.20535129,2.17177082,0.07937287,0.36413259
-2.76438219,3.90830457,0.01409495,0.48457717,0.75260279,0.27229096,0.21076047,2.21284881,0.07835125,0.37050246
-2.75837919,3.95752927,0.01375364,0.48682649,0.76392842,0.26983199,0.21614572,2.25582299,0.07706536,0.37675697
-2.75237619,4.00518139,0.01362785,0.48815583,0.77520372,0.26671339,0.22151145,2.30013423,0.07555016,0.38293032
-2.74637319,4.05096494,0.01369669,0.48862801,0.78636282,0.26298799,0.22685217,2.34523011,0.07384462,0.38905220
-2.74037019,4.09462160,0.01394118,0.48831154,0.79731713,0.25871855,0.23215025,2.39057598,0.07199056,0.39514335
-2.73436718,4.13592506,0.01434407,0.48727588,0.80795168,0.25397450,0.23737441,2.43566790,0.07003155,0.40121197
-2.72836418,4.17467952,0.01488955,0.48558718,0.81812319,0.24882879,0.24247897,2.48004793,0.06801178,0.40725119
-2.72236118,4.21072417,0.01556304,0.48330476,0.82766031,0.24335497,0.24740407,2.52332234,0.06597512,0.41323775
-2.71635818,4.24394425,0.01635099,0.48047847,0.83636613,0.23762463,0.25207694,2.56518269,0.06396425,0.41913222
-2.71035518,4.27428918,0.01724069,0.47714719,0.84402306,0.23170533,0.25641410,2.60542948,0.06201996,0.42488064
-2.70435218,4.30179747,0.01822017,0.47333854,0.85039998,0.22565910,0.26032459,2.64399783,0.06018061,0.43041765
-2.69834917,4.32662728,0.01927812,0.46906978,0.85526144,0.21954159,0.26371405,2.68098421,0.05848176,0.43567100
-2.69234617,4.34909120,0.02040388,0.46434984,0.85837840,0.21340182,0.26648938,2.71667270,0.05695603,0.44056716
-2.68634317,4.36969280,0.02158753,0.45918229,0.85954008,0.20728248,0.26856403,2.75155946,0.05563303,0.44503792
-2.68034017,4.38916254,0.02281995,0.45356911,0.85856615,0.20122077,0.26986335,2.78637349,0.05453949,0.44902743
-2.67433717,4.40849013,0.02409299,0.44751482,0.85531872,0.19524961,0.27032997,2.82209194,0.05369947,0.45249948
-2.66833417,4.42895024,0.02539965,0.44103078,0.84971328,0.18939920,0.26992880,2.85994826,0.05313464,0.45544452
-2.66233117,4.45211900,0.02673424,0.43413924,0.84172794,0.18369859,0.26865147,2.90143160,0.05286460,0.45788603
-2.65632816,4.47987861,0.02809259,0.42687694,0.83141049,0.17817730,0.26651980,2.94827632,0.05290722,0.45988587
-2.65032516,4.51440824,0.02947215,0.41929781,0.81888258,0.17286686,0.26358835,3.00244062,0.05327890,0.46154828
-2.64432216,4.55815982,0.03087215,0.41147466,0.80434091,0.16780192,0.25994557,3.06607408,0.05399477,0.46302223
-2.63831916,4.61381830,0.03229360,0.40349967,0.78805505,0.16302114,0.25571378,3.14147417,0.05506884,0.46450197
-2.63231616,4.68424653,0.03373933,0.39548357,0.77036209,0.15856756,0.25104767,3.23103246,0.05651399,0.46622561
-2.62631316,4.77241604,0.03521379,0.38755357,0.75165819,0.15448852,0.24613150,3.33717172,0.05834183,0.46847181
-2.62031016,4.88132542,0.03672295,0.37985004,0.73238739,0.15083509,0.24117507,3.46227558,0.06056252,0.47155452
-2.61430715,5.01390906,0.03827402,0.37252221,0.71302821,0.14766103,0.23640855,3.60861301,0.06318436,0.47581608
-2.60830415,5.17293929,0.03987507,0.36572300,0.69407868,0.14502144,0.23207642,3.77825977,0.06621342,0.48161876
-2.60230115,5.36092551,0.04153469,0.35960340,0.67604031,0.14297095,0.22843068,3.97301972,0.06965295,0.48933510
-2.59629815,5.58001414,0.04326153,0.35430650,0.65940186,0.14156182,0.22572366,4.19434857,0.07350290,0.49933738
-2.59029515,5.83189306,0.04506388,0.34996170,0.64462356,0.14084189,0.22420057,4.44328293,0.07775931,0.51198648
-2.58429215,6.11770449,0.04694923,0.34667924,0.63212237,0.14085252,0.22409221,4.72037706,0.08241381,0.52762064
-2.57828914,6.43796947,0.04892385,0.34454542,0.62225890,0.14162666,0.22560785,5.02564993,0.08745311,0.54654421
-2.57228614,6.79252714,0.05099248,0.34361867,0.61532641,0.14318712,0.22892875,5.35854442,0.09285866,0.56901701
-2.56628314,7.18049100,0.05315809,0.34392677,0.61154237,0.14554523,0.23420230,5.71790042,0.09860637,0.59524437
-2.56028014,7.60022426,0.05542171,0.34546515,0.61104257,0.14869972,0.24153707,6.10194308,0.10466647,0.62536820
-2.55427714,8.04933508,0.05778244,0.34819650,0.61387809,0.15263618,0.25099889,6.50828677,0.11100358,0.65945934
-2.54827414,8.52469233,0.06023755,0.35205163,0.62001501,0.15732688,0.26260791,6.93395509,0.11757687,0.69751138
-2.54227114,9.02246152,0.06278274,0.35693148,0.62933668,0.16273106,0.27633695,7.37541661,0.12434046,0.73943601
-2.53626813,9.53816004,0.06541256,0.36271012,0.64164843,0.16879566,0.29211088,7.82863551,0.13124393,0.78506028
-2.53026513,10.06673016,0.06812083,0.36923877,0.65668432,0.17545651,0.30980731,8.28913601,0.13823301,0.83412549
-2.52426213,10.60262780,0.07090134,0.37635044,0.67411563,0.18263978,0.32925837,8.75207891,0.14525034,0.88628829
-2.51825913,11.13992475,0.07374846,0.38386505,0.69356072,0.19026384,0.35025358,9.21234827,0.15223645,0.94112353
-2.51225613,11.67242157,0.07665790,0.39159491,0.71459582,0.19824125,0.37254381,9.66464617,0.15913069,0.99812929
-2.50625313,12.19376824,0.07962740,0.39935021,0.73676642,0.20648098,0.39584620,10.10359309,0.16587234,1.05673390
-2.50025013,12.69758958,0.08265745,0.40694443,0.75959890,0.21489069,0.41984995,10.52383141,0.17240169,1.11630494
-2.49424712,13.17761247,0.08575184,0.41419944,0.78261206,0.22337897,0.44422281,10.92012959,0.17866108,1.17616017
-2.48824412,13.62779176,0.08891820,0.42095015,0.80532830,0.23185761,0.46861832,11.28748466,0.18459603,1.23558034
-2.48224112,14.04243221,0.09216834,0.42704863,0.82728417,0.24024363,0.49268342,11.62122047,0.19015623,1.29382351
-2.47623812,14.41630368,0.09551834,0.43236758,0.84804022,0.24846123,0.51606645,11.91707975,0.19529654,1.35014094
-2.47023512,14.74474733,0.09898858,0.43680308,0.86718983,0.25644339,0.53842533,12.17130794,0.19997781,1.40379393
-2.46423212,15.02377058,0.10260341,0.44027664,0.88436717,0.26413335,0.55943574,12.38072710,0.20416770,1.45407161
-2.45822911,15.25012902,0.10639067,0.44273656,0.89925399,0.27148560,0.57879903,12.54279836,0.20784137,1.50030892
-2.45222611,15.42139369,0.11038098,0.44415850,0.91158541,0.27846670,0.59624988,12.65567190,0.21098198,1.54190454
-2.44622311,15.53600242,0.11460686,0.44454547,0.92115451,0.28505569,0.61156324,12.71822336,0.21358116,1.57833830
-2.44022011,15.59329433,0.11910161,0.44392717,0.92781591,0.29124420,0.62456064,12.73007622,0.21563931,1.60918725
-2.43421711,15.59352661,0.12389814,0.44235877,0.93148822,0.29703620,0.63511548,12.69160959,0.21716572,1.63414020
-2.42821411,15.53787330,0.12902770,0.43991916,0.93215536,0.30244748,0.64315719,12.60395132,0.21817862,1.65300998
-2.42221111,15.42840585,0.13451859,0.43670884,0.92986685,0.30750484,0.64867424,12.46895671,0.21870502,1.66574303
-2.41620810,15.26805566,0.14039494,0.43284731,0.92473693,0.31224495,0.65171568,12.28917280,0.21878043,1.67242583
-2.41020510,15.06055915,0.14667553,0.42847026,0.91694267,0.31671315,0.65239124,12.06778928,0.21844846,1.67328789
-2.40420210,14.81038609,0.15337283,0.42372637,0.90672085,0.32096190,0.65087002,11.80857647,0.21776017,1.66870104
-2.39819910,14.52265251,0.16049227,0.41877401,0.89436373,0.32504919,0.64737758,11.51581176,0.21677334,1.65917483
-2.39219610,14.20301967,0.16803172,0.41377766,0.88021375,0.32903686,0.64219159,11.19419579,0.21555160,1.64534813
-2.38619310,13.85758114,0.17598125,0.40890428,0.86465696,0.33298886,0.63563614,10.84875992,0.21416332,1.62797700
-2.38019010,13.49274011,0.18432329,0.40431963,0.84811550,0.33696948,0.62807479,10.48476708,0.21268044,1.60791909
-2.37418709,13.11507973,0.19303297,0.40018450,0.83103889,0.34104169,0.61990245,10.10760788,0.21117709,1.58611490
-2.36818409,12.73122928,0.20207887,0.39665108,0.81389449,0.34526552,0.61153650,9.72269463,0.20972820,1.56356648
-2.36218109,12.34772920,0.21142389,0.39385937,0.79715714,0.34969655,0.60340714,9.33535538,0.20840786,1.54131400
-2.35617809,11.97089841,0.22102646,0.39193380,0.78129813,0.35438455,0.59594735,8.95073086,0.20728776,1.52041088
-2.35017509,11.60670693,0.23084176,0.39098007,0.76677383,0.35937230,0.58958269,8.57367673,0.20643543,1.50189808
-2.34417209,11.26065715,0.24082311,0.39108233,0.75401428,0.36469450,0.58472116,8.20867370,0.20591261,1.48677836
-2.33816908,10.93767672,0.25092326,0.39230073,0.74341183,0.37037691,0.58174343,7.85974784,0.20577355,1.47599090
-2.33216608,10.64202570,0.26109569,0.39466947,0.73531051,0.37643563,0.58099360,7.53040322,0.20606341,1.47038728
-2.32616308,10.37722048,0.27129567,0.39819533,0.72999619,0.38287657,0.58277077,7.22356858,0.20681679,1.47070911
-2.32016008,10.14597624,0.28148112,0.40285689,0.72768806,0.38969496,0.58732168,6.94155944,0.20805643,1.47756799
-2.31415708,9.95016947,0.29161330,0.40860433,0.72853178,0.39687514,0.59483439,6.68605647,0.20979205,1.49142839
-2.30815408,9.79082132,0.30165710,0.41536010,0.73259456,0.40439038,0.60543343,6.45810065,0.21201955,1.51259364
-2.30215108,9.66810224,0.31158114,0.42302021,0.73986248,0.41220292,0.61917630,6.25810486,0.21472044,1.54119560
-2.29614807,9.58135746,0.32135757,0.43145638,0.75024025,0.42026412,0.63605161,6.08588151,0.21786165,1.57718823
-2.29014507,9.52915262,0.33096166,0.44051903,0.76355366,0.42851478,0.65597880,5.94068491,0.22139565,1.62034529
-2.28414207,9.50933811,0.34037125,0.45004093,0.77955450,0.43688567,0.67880955,5.82126676,0.22526104,1.67026232
-2.27813907,9.51913041,0.34956607,0.45984167,0.79792818,0.44529831,0.70433089,5.72594294,0.22938353,1.72636302
-2.27213607,9.55520791,0.35852713,0.46973267,0.81830366,0.45366601,0.73226993,5.65266902,0.23367724,1.78791000
-2.26613307,9.61381870,0.36723609,0.47952272,0.84026543,0.46189511,0.76230025,5.59912216,0.23804652,1.85401977
-2.26013007,9.69089716,0.37567491,0.48902393,0.86336730,0.46988670,0.79404971,5.56278645,0.24238804,1.92368190
-2.25412706,9.78218602,0.38382560,0.49805775,0.88714720,0.47753849,0.82710962,5.54103904,0.24659324,1.99578178
-2.24812406,9.88336042,0.39167033,0.50646106,0.91114276,0.48474707,0.86104505,5.53123418,0.25055101,2.06912680
-2.24212106,9.99015021,0.39919182,0.51409193,0.93490676,0.49141049,0.89540594,5.53078246,0.25415059,2.14247512
-2.23611806,10.09845689,0.40637404,0.52083492,0.95802198,0.49743094,0.92973874,5.53722286,0.25728456,2.21456645
-2.23011506,10.20446154,0.41320318,0.52660563,0.98011470,0.50271766,0.96359834,5.54828543,0.25985180,2.28415388
-2.22411206,10.30472041,0.41966890,0.53135438,1.00086635,0.50718990,0.99655961,5.56194267,0.26176040,2.35003595
-2.21810905,10.39624513,0.42576566,0.53506860,1.02002263,0.51077970,1.02822843,5.57644838,0.26293035,2.41108767
-2.21210605,10.47656495,0.43149421,0.53777411,1.03739988,0.51343455,1.05825165,5.59036301,0.26329594,2.46628966
-2.20610305,10.54376908,0.43686296,0.53953482,1.05288823,0.51511964,1.08632555,5.60256520,0.26280774,2.51475425
-2.20010005,10.59652781,0.44188921,0.54045108,1.06645149,0.51581962,1.11220257,5.61224971,0.26143416,2.55574748
-2.19409705,10.63409199,0.44660012,0.54065646,1.07812374,0.51553971,1.13569583,5.61891241,0.25916235,2.58870622
-2.18809405,10.65627116,0.45103323,0.54031327,1.08800286,0.51430618,1.15668149,5.62232373,0.25599867,2.61324964
-2.18209105,10.66339162,0.45523647,0.53960667,1.09624130,0.51216590,1.17509851,5.62249215,0.25196839,2.62918460
-2.17608804,10.65623640,0.45926767,0.53873776,1.10303451,0.50918516,1.19094612,5.61961984,0.24711491,2.63650462
-2.17008504,10.63596992,0.46319326,0.53791591,1.10860777,0.50544759,1.20427894,5.61405296,0.24149827,2.63538266
-2.16408204,10.60405079,0.46708647,0.53735037,1.11320185,0.50105140,1.21519993,5.60622890,0.23519327,2.62615780
-2.15807904,10.56213661,0.47102474,0.53724179,1.11705843,0.49610584,1.22385175,5.59662342,0.22828697,2.60931668
-2.15207604,10.51198506,0.47508655,0.53777373,1.12040581,0.49072713,1.23040664,5.58569978,0.22087602,2.58547038
-2.14607304,10.45535536,0.47934776,0.53910463,1.12344573,0.48503407,1.23505556,5.57386256,0.21306356,2.55532784
-2.14007004,10.39391461,0.48387747,0.54136045,1.12634183,0.47914340,1.23799697,5.56141784,0.20495613,2.51966711
-2.13406703,10.32915265,0.48873373,0.54462839,1.12921025,0.47316517,1.23942585,5.54854162,0.19666050,2.47930552
-2.12806403,10.26230902,0.49395909,0.54895186,1.13211279,0.46719837,1.23952351,5.53525737,0.18828069,2.43507038
-2.12206103,10.19431481,0.49957637,0.55432691,1.13505300,0.46132700,1.23844856,5.52142353,0.17991514,2.38777109
-2.11605803,10.12575152,0.50558484,0.56070042,1.13797506,0.45561674,1.23632953,5.50673102,0.17165435,2.33817411
-2.11005503,10.05682814,0.51195693,0.56796990,1.14076575,0.45011246,1.23325953,5.49071041,0.16357881,2.28698150
-2.10405203,9.98737714,0.51863587,0.57598522,1.14325904,0.44483657,1.22929292,5.47274800,0.15575754,2.23481401
-2.09804902,9.91686879,0.52553432,0.58455203,1.14524331,0.43978851,1.22444435,5.45210970,0.14824707,2.18219893
-2.09204602,9.84444298,0.53253426,0.59343698,1.14647066,0.43494517,1.21869004,5.42797118,0.14109108,2.12956318
-2.08604302,9.76895672,0.53948816,0.60237443,1.14666787,0.43026250,1.21197115,5.39945287,0.13432041,2.07723155
-2.08004002,9.68904487,0.54622168,0.61107451,1.14554864,0.42567796,1.20419911,5.36565784,0.12795374,2.02542974
-2.07403702,9.60319162,0.55253763,0.61923236,1.14282641,0.42111404,1.19526260,5.32571113,0.12199861,1.97429191
-2.06803402,9.50980925,0.55822142,0.62653814,1.13822735,0.41648243,1.18503571,5.27879858,0.11645287,1.92387197
-2.06203102,9.40732121,0.56304764,0.63268749,1.13150295,0.41168880,1.17338707,5.22420384,0.11130634,1.87415784
-2.05602801,9.29424586,0.56678763,0.63739213,1.12244173,0.40663795,1.16018933,5.16134203,0.10654280,1.82508798
-2.05002501,9.16927757,0.56921780,0.64039021,1.11087961,0.40123913,1.14532868,5.08978891,0.10214191,1.77656907
-2.04402201,9.03136212,0.57012825,0.64145594,1.09670861,0.39541122,1.12871396,5.00930465,0.09808124,1.72849407
-2.03801901,8.87976310,0.56933143,0.64040832,1.07988353,0.38908757,1.11028484,4.91985139,0.09433818,1.68075979
-2.03201601,8.71411714,0.56667035,0.63711845,1.06042651,0.38222035,1.09001896,4.82160416,0.09089167,1.63328320
-2.02601301,8.53447536,0.56202599,0.63151525,1.03842911,0.37478404,1.06793750,4.71495482,0.08772362,1.58601564
-2.02001001,8.34132976,0.55532350,0.62358939,1.01405217,0.36677807,1.04410907,4.60050900,0.08482013,1.53895463
-2.01400700,8.13562326,0.54653688,0.61339517,0.98752332,0.35822832,1.01865170,4.47907619,0.08217228,1.49215261
-2.00800400,7.91874303,0.53569188,0.60105047,0.95913227,0.34918753,0.99173295,4.35165333,0.07977656,1.44572246
-2.00200100,7.69249740,0.52286685,0.58673462,0.92922432,0.33973453,0.96356803,4.21940250,0.07763496,1.39983966
-1.99599800,7.45907713,0.50819158,0.57068441,0.89819211,0.32997231,0.93441604,4.08362336,0.07575466,1.35474109
-1.98999500,7.22100265,0.49184403,0.55318846,0.86646622,0.32002508,0.90457451,3.94572132,0.07414741,1.31072067
-1.98399200,6.98105930,0.47404516,0.53458011,0.83450488,0.31003430,0.87437255,3.80717253,0.07282859,1.26812207
-1.97798899,6.74222323,0.45505199,0.51522924,0.80278323,0.30015412,0.84416266,3.66948670,0.07181602,1.22732902
-1.97198599,6.50758081,0.43514920,0.49553338,0.77178260,0.29054609,0.81431185,3.53416922,0.07112864,1.18875359
-1.96598299,6.28024484,0.41463975,0.47590834,0.74198020,0.28137377,0.78519215,3.40268365,0.07078503,1.15282315
-1.95997999,6.06327075,0.39383479,0.45677893,0.71383949,0.27279706,0.75717116,3.27641601,0.07080188,1.11996647
-1.95397699,5.85957604,0.37304344,0.43856985,0.68780163,0.26496689,0.73060276,3.15664199,0.07119252,1.09059968
-1.94797399,5.67186578,0.35256280,0.42169725,0.66427814,0.25802023,0.70581853,3.04449812,0.07196558,1.06511270
-1.94197099,5.50256684,0.33266869,0.40656097,0.64364492,0.25207568,0.68312014,2.94095785,0.07312369,1.04385662
-1.93596798,5.35377278,0.31360750,0.39353772,0.62623765,0.24722995,0.66277290,2.84681317,0.07466254,1.02713249
-1.92996498,5.22720087,0.29558940,0.38297522,0.61234848,0.24355511,0.64500074,2.76266215,0.07657014,1.01518202
-1.92396198,5.12416191,0.27878335,0.37518728,0.60222395,0.24109689,0.62998269,2.68890254,0.07882634,1.00818028
-1.91795898,5.04554315,0.26331381,0.37044970,0.59606378,0.23987400,0.61785086,2.62573132,0.08140271,1.00623071
-1.91195598,4.99180352,0.24925945,0.36899706,0.59402039,0.23987838,0.60868994,2.57314967,0.08426279,1.00936233
-1.90595298,4.96298028,0.23665374,0.37101995,0.59619890,0.24107639,0.60253797,2.53097301,0.08736255,1.01752912
-1.89994997,4.95870559,0.22548734,0.37666275,0.60265720,0.24341085,0.59938836,2.49884493,0.09065123,1.03061136
-1.89394697,4.97823110,0.21571201,0.38602163,0.61340600,0.24680370,0.59919273,2.47625451,0.09407243,1.04841867
-1.88794397,5.02045864,0.20724596,0.39914284,0.62840857,0.25115921,0.60186451,2.46255582,0.09756542,1.07069444
-1.88194097,5.08397512,0.19998021,0.41602093,0.64758018,0.25636750,0.60728287,2.45698879,0.10106660,1.09712127
-1.87593797,5.16708980,0.19378562,0.43659719,0.67078711,0.26230831,0.61529691,2.45870061,0.10451111,1.12732714
-1.86993497,5.26787232,0.18852031,0.46075819,0.69784535,0.26885464,0.62572967,2.46676693,0.10783445,1.16089189
-1.86393197,5.38419048,0.18403714,0.48833449,0.72851916,0.27587635,0.63838210,2.48021235,0.11097412,1.19735399
-1.85792896,5.51374668,0.18019072,0.51909982,0.76251977,0.28324345,0.65303656,2.49802984,0.11387120,1.23621711
-1.85192596,5.65411288,0.17684400,0.55277081,0.79950442,0.29082894,0.66946001,2.51919875,0.11647171,1.27695668
-1.84592296,5.80276394,0.17387379,0.58900758,0.83907621,0.29851126,0.68740691,2.54270162,0.11872792,1.31902617
-1.83991996,5.95710951,0.17117538,0.62741541,0.88078501,0.30617620,0.70662167,2.56753960,0.12059929,1.36186335
-1.83391696,6.11452508,0.16866585,0.66754772,0.92412986,0.31371828,0.72684101,2.59274677,0.12205334,1.40489642
-1.82791396,6.27238274,0.16628616,0.70891046,0.96856303,0.32104167,0.74779615,2.61740346,0.12306604,1.44755026
-1.82191096,6.42808204,0.16400189,0.75096830,1.01349610,0.32806066,0.76921504,2.64064865,0.12362212,1.48925286
-1.81590795,6.57908150,0.16180278,0.79315230,1.05830795,0.33469962,0.79082473,2.66169156,0.12371499,1.52944202
-1.80990495,6.72293094,0.15970112,0.83486938,1.10235482,0.34089283,0.81235381,2.67982232,0.12334643,1.56757244
-1.80390195,6.85730427,0.15772912,0.87551324,1.14498216,0.34658389,0.83353525,2.69442154,0.12252612,1.60312301
-1.79789895,6.98003266,0.15593541,0.91447660,1.18553809,0.35172508,0.85410926,2.70496852,0.12127087,1.63560442
-1.79189595,7.08913688,0.15438098,0.95116430,1.22338785,0.35627657,0.87382638,2.71104765,0.11960379,1.66456673
-1.78589295,7.18285801,0.15313467,0.98500709,1.25792898,0.36020565,0.89245062,2.71235264,0.11755328,1.68960678
-1.77988994,7.25968523,0.15226837,1.01547529,1.28860642,0.36348596,0.90976234,2.70868806,0.11515203,1.71037504
-1.77388694,7.31837910,0.15185239,1.04209213,1.31492689,0.36609678,0.92556104,2.69996784,0.11243589,1.72658162
