energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
0.12906453,1.16860084,0.00021512,0.01173285,0.19568895,0.32336004,0.00281412,0.40146782,0.10649811,0.37353124
0.13506753,1.09877909,0.00017539,0.01093341,0.17875369,0.30675630,0.00243175,0.38635322,0.10231178,0.34277845
0.14107054,1.03646761,0.00014237,0.01032176,0.16388220,0.29223464,0.00211058,0.37235301,0.09896583,0.31500364
0.14707354,0.98211716,0.00011512,0.00990140,0.15109929,0.27991580,0.00184805,0.35971122,0.09652340,0.29030967
0.15307654,0.93608869,0.00009281,0.00967438,0.14039644,0.26989664,0.00164194,0.34866201,0.09504293,0.26875779
0.15907954,0.89865812,0.00007472,0.00964163,0.13173597,0.26225002,0.00149050,0.33942606,0.09457862,0.25037351
0.16508254,0.87002191,0.00006020,0.00980329,0.12505554,0.25702503,0.00139251,0.33220704,0.09518084,0.23515239
0.17108554,0.85030294,0.00004872,0.01015911,0.12027258,0.25424757,0.00134734,0.32718862,0.09689650,0.22306566
0.17708854,0.83955678,0.00003982,0.01070866,0.11728874,0.25392139,0.00135499,0.32453191,0.09976943,0.21406532
0.18309155,0.83777799,0.00003311,0.01145161,0.11599413,0.25602945,0.00141606,0.32437350,0.10384055,0.20808862
0.18909455,0.84490642,0.00002831,0.01238798,0.11627126,0.26053560,0.00153178,0.32682404,0.10914803,0.20506191
0.19509755,0.86083314,0.00002517,0.01351819,0.11799868,0.26738654,0.00170391,0.33196751,0.11572718,0.20490363
0.20110055,0.88540586,0.00002352,0.01484315,0.12105419,0.27651394,0.00193467,0.33986085,0.12361017,0.20752651
0.20710355,0.91843353,0.00002324,0.01636426,0.12531764,0.28783667,0.00222667,0.35053407,0.13282546,0.21283899
0.21310655,0.95968972,0.00002425,0.01808326,0.13067321,0.30126278,0.00258271,0.36399047,0.14339692,0.22074573
0.21910955,1.00891470,0.00002654,0.02000206,0.13701118,0.31669141,0.00300564,0.38020698,0.15534257,0.23114742
0.22511256,1.06581567,0.00003011,0.02212246,0.14422915,0.33401421,0.00349820,0.39913432,0.16867306,0.24393984
0.23111556,1.13006519,0.00003503,0.02444574,0.15223271,0.35311619,0.00406277,0.42069685,0.18338963,0.25901231
0.23711856,1.20129760,0.00004138,0.02697231,0.16093548,0.37387604,0.00470120,0.44479200,0.19948188,0.27624563
0.24312156,1.27910356,0.00004928,0.02970114,0.17025862,0.39616564,0.00541458,0.47128923,0.21692524,0.29550965
0.24912456,1.36302292,0.00005888,0.03262930,0.18012976,0.41984893,0.00620304,0.50002853,0.23567818,0.31666069
0.25512756,1.45253634,0.00007034,0.03575139,0.19048146,0.44478006,0.00706556,0.53081846,0.25567960,0.33953892
0.26113057,1.54705638,0.00008388,0.03905904,0.20124918,0.47080106,0.00799981,0.56343410,0.27684617,0.36396611
0.26713357,1.64591866,0.00009970,0.04254045,0.21236902,0.49773918,0.00900204,0.59761492,0.29907009,0.38974369
0.27313657,1.74837423,0.00011805,0.04617999,0.22377522,0.52540412,0.01006698,0.63306308,0.32221744,0.41665167
0.27913957,1.85358395,0.00013918,0.04995797,0.23539763,0.55358547,0.01118786,0.66944243,0.34612720,0.44444840
0.28514257,1.96061592,0.00016335,0.05385048,0.24715936,0.58205069,0.01235641,0.70637845,0.37061122,0.47287143
0.29114557,2.06844685,0.00019085,0.05782945,0.25897467,0.61054396,0.01356298,0.74345980,0.39545529,0.50163962
0.29714857,2.17596816,0.00022194,0.06186291,0.27074743,0.63878612,0.01479669,0.78024134,0.42042143,0.53045644
0.30315158,2.28199716,0.00025690,0.06591538,0.28237019,0.66647604,0.01604567,0.81624920,0.44525137,0.55901463
0.30915458,2.38529362,0.00029600,0.06994849,0.29372397,0.69329350,0.01729730,0.85098777,0.46967124,0.58700182
0.31515758,2.48458139,0.00033950,0.07392175,0.30467899,0.71890368,0.01853855,0.88394866,0.49339738,0.61410720
0.32116058,2.57857476,0.00038763,0.07779353,0.31509622,0.74296321,0.01975630,0.91462138,0.51614305,0.64002871
0.32716358,2.66600830,0.00044057,0.08152202,0.32482982,0.76512764,0.02093767,0.94250561,0.53762578,0.66448056
0.33316658,2.74566930,0.00049848,0.08506636,0.33373037,0.78506001,0.02207039,0.96712427,0.55757508,0.68720059
0.33916958,2.81643101,0.00056145,0.08838777,0.34164882,0.80244022,0.02314311,0.98803723,0.57574005,0.70795703
0.34517259,2.87728513,0.00062951,0.09145053,0.34844084,0.81697470,0.02414566,1.00485475,0.59189667,0.72655436
0.35117559,2.92737196,0.00070259,0.09422298,0.35397152,0.82840588,0.02506927,1.01725004,0.60585425,0.74283770
0.35717859,2.96600623,0.00078054,0.09667830,0.35812009,0.83652103,0.02590676,1.02497038,0.61746077,0.75669566
0.36318159,2.99269752,0.00086309,0.09879511,0.36078436,0.84115990,0.02665257,1.02784611,0.62660682,0.76806122
0.36918459,3.00716381,0.00094985,0.10055784,0.36188481,0.84222073,0.02730282,1.02579702,0.63322791,0.77691074
0.37518759,3.00933753,0.00104031,0.10195687,0.36136787,0.83966434,0.02785518,1.01883570,0.63730510,0.78326100
0.38119060,2.99936372,0.00113381,0.10298842,0.35920839,0.83351603,0.02830879,1.00706776,0.63886382,0.78716452
0.38719360,2.97759043,0.00122955,0.10365422,0.35541113,0.82386507,0.02866403,0.99068871,0.63797110,0.78870348
0.39319660,2.94455190,0.00132660,0.10396102,0.35001107,0.81086204,0.02892233,0.96997785,0.63473138,0.78798251
0.39919960,2.90094566,0.00142389,0.10391984,0.34307263,0.79471387,0.02908583,0.94528919,0.62928102,0.78512100
0.40520260,2.84760476,0.00152024,0.10354526,0.33468792,0.77567712,0.02915721,0.91704015,0.62178217,0.78024530
0.41120560,2.78546679,0.00161436,0.10285453,0.32497386,0.75404967,0.02913937,0.88569834,0.61241596,0.77348143
0.41720860,2.71554145,0.00170487,0.10186679,0.31406860,0.73016133,0.02903524,0.85176723,0.60137580,0.76494867
0.42321161,2.63887825,0.00179038,0.10060224,0.30212730,0.70436389,0.02884763,0.81577131,0.58886087,0.75475461
0.42921461,2.55653609,0.00186945,0.09908155,0.28931744,0.67702098,0.02857906,0.77824141,0.57507021,0.74299176
0.43521761,2.46955598,0.00194067,0.09732524,0.27581399,0.64849833,0.02823175,0.73970074,0.56019777,0.72973603
0.44122061,2.37893805,0.00200272,0.09535336,0.26179463,0.61915464,0.02780764,0.70065233,0.54442840,0.71504713
0.44722361,2.28562341,0.00205437,0.09318528,0.24743516,0.58933364,0.02730843,0.66156807,0.52793504,0.69897069
0.45322661,2.19048137,0.00209452,0.09083955,0.23290534,0.55935735,0.02673572,0.62287982,0.51087702,0.68154192
0.45922961,2.09430170,0.00212229,0.08833405,0.21836535,0.52952078,0.02609117,0.58497265,0.49339938,0.66279053
0.46523262,1.99779175,0.00213699,0.08568610,0.20396279,0.50008815,0.02537673,0.54818030,0.47563311,0.64274637
0.47123562,1.90157763,0.00213818,0.08291273,0.18983054,0.47129046,0.02459478,0.51278266,0.45769605,0.62144539
0.47723862,1.80620849,0.00212570,0.08003090,0.17608521,0.44332448,0.02374834,0.47900528,0.43969426,0.59893543
0.48324162,1.71216312,0.00209965,0.07705777,0.16282637,0.41635275,0.02284125,0.44702044,0.42172360,0.57528138
0.48924462,1.61985765,0.00206041,0.07401084,0.15013644,0.39050464,0.02187827,0.41694966,0.40387124,0.55056931
0.49524762,1.52965367,0.00200861,0.07090811,0.13808115,0.36587806,0.02086514,0.38886717,0.38621709,0.52490929
0.50125063,1.44186565,0.00194516,0.06776802,0.12671043,0.34254165,0.01980862,0.36280426,0.36883478,0.49843662
0.50725363,1.35676750,0.00187117,0.06460941,0.11605973,0.32053736,0.01871639,0.33875393,0.35179224,0.47131156
0.51325663,1.27459752,0.00178793,0.06145127,0.10615162,0.29988312,0.01759702,0.31667589,0.33515195,0.44371734
0.51925963,1.19556189,0.00169689,0.05831245,0.09699755,0.28057555,0.01645971,0.29650155,0.31897063,0.41585686
0.52526263,1.11983654,0.00159962,0.05521134,0.08859966,0.26259261,0.01531416,0.27813886,0.30329872,0.38794811
0.53126563,1.04756797,0.00149772,0.05216543,0.08095271,0.24589621,0.01417030,0.26147707,0.28817966,0.36021878
0.53726863,0.97887303,0.00139282,0.04919094,0.07404584,0.23043463,0.01303805,0.24639118,0.27364910,0.33290027
0.54327164,0.91383842,0.00128652,0.04630246,0.06786430,0.21614495,0.01192703,0.23274619,0.25973418,0.30622158
0.54927464,0.85252029,0.00118035,0.04351261,0.06239105,0.20295532,0.01084635,0.22040106,0.24645311,0.28040334
0.55527764,0.79494428,0.00107573,0.04083189,0.05760817,0.19078727,0.00980438,0.20921259,0.23381503,0.25565245
0.56128064,0.74110650,0.00097396,0.03826851,0.05349808,0.17955793,0.00880855,0.19903895,0.22182031,0.23215740
0.56728364,0.69097565,0.00087617,0.03582841,0.05004462,0.16918236,0.00786522,0.18974314,0.21046123,0.21008466
0.57328664,0.64449627,0.00078335,0.03351544,0.04723385,0.15957573,0.00697956,0.18119620,0.19972319,0.18957612
0.57928964,0.60159322,0.00069628,0.03133151,0.04505475,0.15065560,0.00615554,0.17328019,0.18958616,0.17074769
0.58529265,0.56217724,0.00061560,0.02927700,0.04349958,0.14234402,0.00539590,0.16589091,0.18002650,0.15368911
0.59129565,0.52615113,0.00054177,0.02735110,0.04256417,0.13456954,0.00470223,0.15894028,0.17101883,0.13846471
0.59729865,0.49341640,0.00047510,0.02555231,0.04224787,0.12726903,0.00407502,0.15235829,0.16253802,0.12511511
0.60330165,0.46387997,0.00041577,0.02387886,0.04255341,0.12038922,0.00351385,0.14609454,0.15456099,0.11365967
0.60930465,0.43746035,0.00036384,0.02232921,0.04348654,0.11388792,0.00301746,0.14011914,0.14706824,0.10409945
0.61530765,0.41409315,0.00031927,0.02090242,0.04505543,0.10773482,0.00258399,0.13442313,0.14004508,0.09642053
0.62131066,0.39373546,0.00028196,0.01959857,0.04727007,0.10191196,0.00221113,0.12901813,0.13348242,0.09059740
0.62731366,0.37636891,0.00025177,0.01841898,0.05014139,0.09641370,0.00189626,0.12393551,0.12737699,0.08659639
0.63331666,0.36200116,0.00022853,0.01736640,0.05368043,0.09124621,0.00163668,0.11922476,0.12173117,0.08437882
0.63931966,0.35066594,0.00021204,0.01644509,0.05789741,0.08642673,0.00142972,0.11495139,0.11655235,0.08390387
0.64532266,0.34242139,0.00020216,0.01566082,0.06280076,0.08198220,0.00127289,0.11119423,0.11185179,0.08513094
0.65132566,0.33734701,0.00019874,0.01502068,0.06839622,0.07794780,0.00116399,0.10804229,0.10764324,0.08802158
0.65732866,0.33553923,0.00020169,0.01453287,0.07468605,0.07436512,0.00110116,0.10559120,0.10394138,0.09254076
0.66333167,0.33710585,0.00021094,0.01420640,0.08166817,0.07128011,0.00108299,0.10393947,0.10076004,0.09865759
0.66933467,0.34215954,0.00022648,0.01405065,0.08933557,0.06874106,0.00110847,0.10318455,0.09811049,0.10634537
0.67533767,0.35081055,0.00024834,0.01407498,0.09767575,0.06679634,0.00117701,0.10341881,0.09599991,0.11558104
0.68134067,0.36315901,0.00027659,0.01428815,0.10667019,0.06549233,0.00128841,0.10472574,0.09442991,0.12634402
0.68734367,0.37928684,0.00031132,0.01469789,0.11629405,0.06487131,0.00144275,0.10717614,0.09339551,0.13861438
0.69334667,0.39924954,0.00035262,0.01531032,0.12651579,0.06496952,0.00164032,0.11082480,0.09288425,0.15237051
0.69934967,0.42306813,0.00040059,0.01612944,0.13729691,0.06581532,0.00188148,0.11570737,0.09287586,0.16758624
0.70535268,0.45072119,0.00045529,0.01715668,0.14859164,0.06742761,0.00216654,0.12183785,0.09334209,0.18422748
0.71135568,0.48213747,0.00051675,0.01839042,0.16034661,0.06981439,0.00249556,0.12920652,0.09424702,0.20224856
0.71735868,0.51718904,0.00058491,0.01982565,0.17250053,0.07297158,0.00286827,0.13777852,0.09554758,0.22158831
0.72336168,0.55568528,0.00065960,0.02145362,0.18498375,0.07688212,0.00328380,0.14749302,0.09719436,0.24216607
0.72936468,0.59736798,0.00074056,0.02326169,0.19771790,0.08151526,0.00374064,0.15826313,0.09913258,0.26387781
0.73536768,0.64190773,0.00082739,0.02523320,0.21061543,0.08682621,0.00423643,0.16997645,0.10130322,0.28659262
0.74137069,0.68890201,0.00091951,0.02734747,0.22357936,0.09275604,0.00476787,0.18249637,0.10364421,0.31014971
0.74737369,0.73787506,0.00101618,0.02957993,0.23650303,0.09923201,0.00533062,0.19566400,0.10609164,0.33435628
0.75337669,0.78828001,0.00111652,0.03190241,0.24927020,0.10616809,0.00591930,0.20930082,0.10858092,0.35898644
0.75937969,0.83950332,0.00121943,0.03428349,0.26175538,0.11346598,0.00652742,0.22321187,0.11104796,0.38378137
0.76538269,0.89087178,0.00132368,0.03668902,0.27382466,0.12101643,0.00714750,0.23718951,0.11343019,0.40845101
0.77138569,0.94166218,0.00142788,0.03908271,0.28533691,0.12870093,0.00777112,0.25101762,0.11566748,0.43267730
0.77738869,0.99111350,0.00153054,0.04142691,0.29614562,0.13639378,0.00838905,0.26447608,0.11770305,0.45611909
0.78339170,1.03844154,0.00163005,0.04368336,0.30610126,0.14396442,0.00899151,0.27734552,0.11948420,0.47841864
0.78939470,1.08285564,0.00172478,0.04581405,0.31505417,0.15128012,0.00956832,0.28941212,0.12096295,0.49920964
0.79539770,1.12357719,0.00181308,0.04778214,0.32285801,0.15820879,0.01010925,0.30047237,0.12209663,0.51812646
0.80140070,1.15985909,0.00189335,0.04955284,0.32937357,0.16462197,0.01060424,0.31033755,0.12284838,0.53481439
0.80740370,1.19100572,0.00196410,0.05109427,0.33447289,0.17039789,0.01104374,0.31883797,0.12318754,0.54894037
0.81340670,1.21639262,0.00202399,0.05237826,0.33804351,0.17542440,0.01141903,0.32582668,0.12309003,0.56020387
0.81940970,1.23548491,0.00207186,0.05338111,0.33999257,0.17960179,0.01172246,0.33118261,0.12253859,0.56834729
0.82541271,1.24785389,0.00210683,0.05408412,0.34025073,0.18284536,0.01194774,0.33481307,0.12152298,0.57316552
0.83141571,1.25319085,0.00212829,0.05447413,0.33877548,0.18508753,0.01209017,0.33665543,0.12004011,0.57451404
0.83741871,1.25131759,0.00213596,0.05454379,0.33555393,0.18627965,0.01214678,0.33667813,0.11809400,0.57231519
0.84342171,1.24219305,0.00212988,0.05429168,0.33060459,0.18639312,0.01211646,0.33488081,0.11569568,0.56656228
0.84942471,1.22591564,0.00211047,0.05372233,0.32397825,0.18542006,0.01200000,0.33129365,0.11286299,0.55732126
0.85542771,1.20272123,0.00207849,0.05284597,0.31575783,0.18337332,0.01180004,0.32597608,0.10962023,0.54472979
0.86143072,1.17297674,0.00203505,0.05167819,0.30605707,0.18028591,0.01152104,0.31901463,0.10599764,0.52899383
0.86743372,1.13716964,0.00198158,0.05023943,0.29501825,0.17620984,0.01116907,0.31052036,0.10203084,0.51038176
0.87343672,1.09589377,0.00191977,0.04855435,0.28280879,0.17121442,0.01075163,0.30062563,0.09776008,0.48921637
0.87943972,1.04983200,0.00185160,0.04665110,0.26961721,0.16538414,0.01027741,0.28948060,0.09322943,0.46586505
0.88544272,0.99973665,0.00177922,0.04456051,0.25564818,0.15881612,0.00975597,0.27724940,0.08848587,0.44072867
0.89144572,0.94640830,0.00170492,0.04231526,0.24111733,0.15161732,0.00919749,0.26410616,0.08357834,0.41422959
0.89744872,0.89067391,0.00163108,0.03994907,0.22624558,0.14390159,0.00861243,0.25023101,0.07855670,0.38679943
0.90345173,0.83336515,0.00156012,0.03749580,0.21125359,0.13578663,0.00801120,0.23580614,0.07347077,0.35886697
0.90945473,0.77529768,0.00149441,0.03498874,0.19635632,0.12739102,0.00740393,0.22101206,0.06836933,0.33084681
0.91545773,0.71725203,0.00143621,0.03245984,0.18175795,0.11883143,0.00680020,0.20602414,0.06329923,0.30312915
0.92146073,0.65995688,0.00138766,0.02993917,0.16764733,0.11021999,0.00620877,0.19100947,0.05830452,0.27607105
0.92746373,0.60407492,0.00135066,0.02745430,0.15419411,0.10166200,0.00563747,0.17612417,0.05342577,0.24998933
0.93346673,0.55019181,0.00132687,0.02502997,0.14154561,0.09325406,0.00509302,0.16151108,0.04869942,0.22515544
0.93946973,0.49880824,0.00131766,0.02268778,0.12982445,0.08508249,0.00458099,0.14729804,0.04415736,0.20179213
0.94547274,0.45033523,0.00132404,0.02044599,0.11912700,0.07722226,0.00410571,0.13359662,0.03982655,0.18007211
0.95147574,0.40509237,0.00134666,0.01831947,0.10952270,0.06973625,0.00367030,0.12050130,0.03572891,0.16011832
0.95747874,0.36330895,0.00138580,0.01631975,0.10105402,0.06267498,0.00327669,0.10808921,0.03188125,0.14200584
0.96348174,0.32512757,0.00144129,0.01445511,0.09373718,0.05607672,0.00292574,0.09642032,0.02829538,0.12576506
0.96948474,0.29060979,0.00151257,0.01273082,0.08756345,0.04996783,0.00261727,0.08553795,0.02497833,0.11138600
0.97548774,0.25974361,0.00159867,0.01114939,0.08250096,0.04436354,0.00235021,0.07546977,0.02193268,0.09882326
0.98149075,0.23245218,0.00169818,0.00971088,0.07849702,0.03926884,0.00212274,0.06622906,0.01915696,0.08800164
0.98749375,0.20860347,0.00180936,0.00841327,0.07548069,0.03467965,0.00193238,0.05781620,0.01664614,0.07882190
0.99349675,0.18802038,0.00193006,0.00725281,0.07336567,0.03058405,0.00177617,0.05022040,0.01439215,0.07116667
0.99949975,0.17049115,0.00205785,0.00622440,0.07205344,0.02696368,0.00165077,0.04342158,0.01238446,0.06490615
1.00550275,0.15577961,0.00219004,0.00532199,0.07143641,0.02379507,0.00155260,0.03739220,0.01061059,0.05990354
1.01150575,0.14363506,0.00232375,0.00453889,0.07140124,0.02105103,0.00147797,0.03209929,0.00905671,0.05602009
1.01750875,0.13380167,0.00245594,0.00386817,0.07183204,0.01870201,0.00142312,0.02750628,0.00770811,0.05311961
1.02351176,0.12602702,0.00258357,0.00330288,0.07261366,0.01671734,0.00138442,0.02357484,0.00654978,0.05107252
1.02951476,0.12006993,0.00270358,0.00283642,0.07363466,0.01506637,0.00135835,0.02026651,0.00556677,0.04975925
1.03551776,0.11570716,0.00281306,0.00246270,0.07479027,0.01371949,0.00134161,0.01754424,0.00474461,0.04907308
1.04152076,0.11273916,0.00290928,0.00217635,0.07598492,0.01264903,0.00133119,0.01537366,0.00406964,0.04892240
1.04752376,0.11099459,0.00298979,0.00197286,0.07713460,0.01182998,0.00132438,0.01372414,0.00352929,0.04923230
1.05352676,0.11033369,0.00305250,0.00184873,0.07816875,0.01124051,0.00131883,0.01256961,0.00311225,0.04994569
1.05952976,0.11065038,0.00309571,0.00180143,0.07903168,0.01086242,0.00131253,0.01188911,0.00280858,0.05102365
1.06553277,0.11187308,0.00311818,0.00182949,0.07968360,0.01068126,0.00130387,0.01166701,0.00260986,0.05244534
1.07153577,0.11396424,0.00311917,0.00193240,0.08010102,0.01068644,0.00129160,0.01189305,0.00250909,0.05420723
1.07753877,0.11691848,0.00309844,0.00211055,0.08027663,0.01087106,0.00127483,0.01256194,0.00250070,0.05632176
1.08354177,0.12075958,0.00305625,0.00236507,0.08021865,0.01123158,0.00125303,0.01367287,0.00258039,0.05881543
1.08954477,0.12553615,0.00299338,0.00269769,0.07994955,0.01176740,0.00122596,0.01522856,0.00274499,0.06172637
1.09554777,0.13131621,0.00291102,0.00311046,0.07950438,0.01248025,0.00119370,0.01723421,0.00299224,0.06510135
1.10155078,0.13818074,0.00281080,0.00360554,0.07892850,0.01337344,0.00115655,0.01969613,0.00332054,0.06899245
1.10755378,0.14621647,0.00269469,0.00418488,0.07827503,0.01445106,0.00111504,0.02262025,0.00372863,0.07345323
1.11355678,0.15550801,0.00256494,0.00484995,0.07760202,0.01571708,0.00106983,0.02601048,0.00421537,0.07853478
1.11955978,0.16612970,0.00242397,0.00560136,0.07696934,0.01717443,0.00102173,0.02986697,0.00477935,0.08428153
1.12556278,0.17813739,0.00227436,0.00643859,0.07643569,0.01882401,0.00097160,0.03418440,0.00541858,0.09072713
1.13156578,0.19156054,0.00211870,0.00735967,0.07605551,0.02066385,0.00092034,0.03895028,0.00613024,0.09789052
1.13756878,0.20639500,0.00195954,0.00836088,0.07587616,0.02268823,0.00086885,0.04414343,0.00691037,0.10577228
1.14357179,0.22259672,0.00179934,0.00943653,0.07593550,0.02488697,0.00081795,0.04973269,0.00775363,0.11435153
1.14957479,0.24007689,0.00164039,0.01057877,0.07625971,0.02724490,0.00076843,0.05567594,0.00865312,0.12358358
1.15557779,0.25869863,0.00148475,0.01177752,0.07686181,0.02974143,0.00072093,0.06191945,0.00960029,0.13339828
1.16158079,0.27827567,0.00133423,0.01302039,0.07774067,0.03235046,0.00067602,0.06839774,0.01058483,0.14369953
1.16758379,0.29857304,0.00119036,0.01429279,0.07888063,0.03504043,0.00063411,0.07503394,0.01159475,0.15436567
1.17358679,0.31931002,0.00105439,0.01557811,0.08025184,0.03777470,0.00059547,0.08174062,0.01261650,0.16525114
1.17958979,0.34016519,0.00092724,0.01685795,0.08181116,0.04051214,0.00056026,0.08842121,0.01363514,0.17618917
1.18559280,0.36078373,0.00080957,0.01811254,0.08350370,0.04320797,0.00052850,0.09497192,0.01463464,0.18699556
1.19159580,0.38078638,0.00070176,0.01932119,0.08526488,0.04581487,0.00050009,0.10128412,0.01559827,0.19747351
1.19759880,0.39978024,0.00060394,0.02046278,0.08702285,0.04828421,0.00047484,0.10724715,0.01650897,0.20741910
1.20360180,0.41737050,0.00051603,0.02151641,0.08870136,0.05056747,0.00045247,0.11275136,0.01734986,0.21662754
1.20960480,0.43317307,0.00043775,0.02246198,0.09022270,0.05261772,0.00043265,0.11769138,0.01810472,0.22489966
1.21560780,0.44682719,0.00036869,0.02328085,0.09151076,0.05439113,0.00041498,0.12196944,0.01875850,0.23204853
1.22161081,0.45800785,0.00030830,0.02395641,0.09249404,0.05584841,0.00039907,0.12549848,0.01929783,0.23790584
1.22761381,0.46643704,0.00025596,0.02447468,0.09310842,0.05695616,0.00038451,0.12820514,0.01971143,0.24232786
1.23361681,0.47189375,0.00021101,0.02482475,0.09329959,0.05768805,0.00037091,0.13003226,0.01999055,0.24520061
1.23961981,0.47422191,0.00017273,0.02499921,0.09302516,0.05802573,0.00035791,0.13094089,0.02012924,0.24644395
1.24562281,0.47333610,0.00014042,0.02499438,0.09225612,0.05795948,0.00034519,0.13091175,0.02012463,0.24601468
1.25162581,0.46922478,0.00011339,0.02481046,0.09097793,0.05748861,0.00033249,0.12994588,0.01997698,0.24390816
1.25762881,0.46195075,0.00009098,0.02445155,0.08919089,0.05662141,0.00031961,0.12806473,0.01968976,0.24015869
1.26363182,0.45164917,0.00007259,0.02392550,0.08691007,0.05537494,0.00030640,0.12530941,0.01926952,0.23483845
1.26963482,0.43852289,0.00005765,0.02324361,0.08416458,0.05377437,0.00029278,0.12173932,0.01872569,0.22805525
1.27563782,0.42283572,0.00004567,0.02242033,0.08099656,0.05185212,0.00027874,0.11743017,0.01807033,0.21994908
1.28164082,0.40490379,0.00003619,0.02147271,0.07745956,0.04964679,0.00026432,0.11247154,0.01731772,0.21068775
1.28764382,0.38508552,0.00002884,0.02041989,0.07361684,0.04720188,0.00024962,0.10696395,0.01648397,0.20046179
1.29364682,0.36377075,0.00002331,0.01928248,0.06953932,0.04456439,0.00023477,0.10101578,0.01558658,0.18947898
1.29964982,0.34136942,0.00001933,0.01808197,0.06530355,0.04178341,0.00021995,0.09474007,0.01464396,0.17795865
1.30565283,0.31830054,0.00001669,0.01684011,0.06098966,0.03890871,0.00020537,0.08825138,0.01367495,0.16612607
1.31165583,0.29498164,0.00001525,0.01557832,0.05667941,0.03598940,0.00019127,0.08166271,0.01269846,0.15420722
1.31765883,0.27181931,0.00001490,0.01431720,0.05245445,0.03307275,0.00017790,0.07508290,0.01173301,0.14242404
1.32366183,0.24920114,0.00001558,0.01307607,0.04839482,0.03020308,0.00016554,0.06861423,0.01079643,0.13099037
1.32966483,0.22748905,0.00001728,0.01187259,0.04457772,0.02742100,0.00015444,0.06235057,0.00990563,0.12010876
1.33566783,0.20701445,0.00002002,0.01072250,0.04107659,0.02476270,0.00014489,0.05637594,0.00907634,0.10996800
1.34167084,0.18807489,0.00002386,0.00963946,0.03796041,0.02225961,0.00013717,0.05076361,0.00832301,0.10074150
1.34767384,0.17093240,0.00002889,0.00863492,0.03529332,0.01993812,0.00013155,0.04557560,0.00765872,0.09258645
1.35367684,0.15581305,0.00003521,0.00771817,0.03313438,0.01781961,0.00012831,0.04086268,0.00709517,0.08564357
1.35967984,0.14290770,0.00004298,0.00689632,0.03153746,0.01592054,0.00012770,0.03666460,0.00664268,0.08003731
1.36568284,0.13237348,0.00005234,0.00617450,0.03055125,0.01425280,0.00012999,0.03301074,0.00631021,0.07587643
1.37168584,0.12433575,0.00006346,0.00555596,0.03021919,0.01282399,0.00013541,0.02992087,0.00610542,0.07325461
1.37768884,0.11889024,0.00007653,0.00504226,0.03057934,0.01163790,0.00014420,0.02740603,0.00603467,0.07225105
1.38369185,0.11610502,0.00009171,0.00463348,0.03166415,0.01069490,0.00015656,0.02546944,0.00610304,0.07293088
1.38969485,0.11602203,0.00010917,0.00432837,0.03349999,0.00999245,0.00017266,0.02410743,0.00631434,0.07534516
1.39569785,0.11865810,0.00012907,0.00412455,0.03610650,0.00952541,0.00019266,0.02331020,0.00667099,0.07953054
1.40170085,0.12400523,0.00015152,0.00401864,0.03949578,0.00928644,0.00021666,0.02306251,0.00717396,0.08550834
1.40770385,0.13203023,0.00017662,0.00400637,0.04367128,0.00926626,0.00024471,0.02334414,0.00782266,0.09328332
1.41370685,0.14267356,0.00020442,0.00408268,0.04862665,0.00945387,0.00027681,0.02413029,0.00861470,0.10284191
1.41970985,0.15584781,0.00023490,0.00424176,0.05434448,0.00983668,0.00031287,0.02539172,0.00954578,0.11415024
1.42571286,0.17143573,0.00026798,0.00447712,0.06079503,0.01040058,0.00035275,0.02709487,0.01060948,0.12715206
1.43171586,0.18928822,0.00030354,0.00478157,0.06793510,0.01113001,0.00039620,0.02920184,0.01179705,0.14176664
1.43771886,0.20922259,0.00034135,0.00514725,0.07570706,0.01200796,0.00044289,0.03167038,0.01309732,0.15788699
1.44372186,0.23102123,0.00038112,0.00556563,0.08403833,0.01301599,0.00049238,0.03445385,0.01449660,0.17537848
1.44972486,0.25443119,0.00042246,0.00602757,0.09284111,0.01413425,0.00054415,0.03750131,0.01597863,0.19407822
1.45572786,0.27916474,0.00046492,0.00652328,0.10201278,0.01534155,0.00059757,0.04075770,0.01752468,0.21379520
1.46173087,0.30490126,0.00050798,0.00704248,0.11143676,0.01661548,0.00065193,0.04416424,0.01911371,0.23431143
1.46773387,0.33129049,0.00055104,0.00757444,0.12098408,0.01793258,0.00070644,0.04765891,0.02072263,0.25538414
1.47373687,0.35795728,0.00059345,0.00810812,0.13051552,0.01926861,0.00076024,0.05117732,0.02232668,0.27674911
1.47973987,0.38450772,0.00063455,0.00863235,0.13988431,0.02059887,0.00081246,0.05465359,0.02389992,0.29812498
1.48574287,0.41053659,0.00067361,0.00913602,0.14893942,0.02189857,0.00086216,0.05802158,0.02541580,0.31921858
1.49174587,0.43563584,0.00070995,0.00960832,0.15752918,0.02314334,0.00090843,0.06121619,0.02684777,0.33973105
1.49774887,0.45940381,0.00074287,0.01003895,0.16550527,0.02430967,0.00095039,0.06417481,0.02817001,0.35936447
1.50375188,0.48145494,0.00077174,0.01041843,0.17272676,0.02537542,0.00098721,0.06683881,0.02935811,0.37782890
1.50975488,0.50142938,0.00079597,0.01073828,0.17906412,0.02632039,0.00101814,0.06915503,0.03038979,0.39484941
1.51575788,0.51900225,0.00081506,0.01099132,0.18440305,0.02712677,0.00104254,0.07107716,0.03124555,0.41017290
