energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.27463732,5.20980463,1.02514921,0.59789922,0.01161877,0.51608573,0.08569926,3.09817390,1.49984160,1.67851521
-3.26863432,5.12326282,1.01449663,0.58561994,0.01145086,0.50410048,0.08240599,3.03741055,1.45787010,1.67246219
-3.26263132,5.03875474,1.00635398,0.57300080,0.01128157,0.49193043,0.07905007,2.97859256,1.41676247,1.66746093
-3.25662831,4.95736656,1.00086925,0.56018850,0.01111534,0.47968623,0.07567643,2.92247854,1.37698307,1.66368332
-3.25062531,4.88000928,0.99810196,0.54731323,0.01095616,0.46746345,0.07232720,2.86970939,1.33895911,1.66125154
-3.24462231,4.80739917,0.99801788,0.53448557,0.01080747,0.45534267,0.06904062,2.82079107,1.30307201,1.66023688
-3.23861931,4.74004650,1.00048728,0.52179472,0.01067207,0.44339046,0.06585021,2.77608287,1.26965003,1.66066042
-3.23261631,4.67825261,1.00528690,0.50930790,0.01055208,0.43166098,0.06278417,2.73579142,1.23896227,1.66249531
-3.22661331,4.62211500,1.01210550,0.49707115,0.01044894,0.42019810,0.05986499,2.69997043,1.21121406,1.66567034
-3.22061031,4.57153963,1.02055304,0.48511119,0.01036341,0.40903779,0.05710941,2.66852608,1.18654384,1.67007445
-3.21460730,4.52625946,1.03017306,0.47343830,0.01029562,0.39821074,0.05452850,2.64122756,1.16502150,1.67556177
-3.20860430,4.48585793,1.04045785,0.46204997,0.01024517,0.38774482,0.05212805,2.61772206,1.14664821,1.68195690
-3.20260130,4.44979604,1.05086586,0.45093500,0.01021120,0.37766740,0.04990914,2.59755357,1.13135762,1.68905992
-3.19659830,4.41744164,1.06084077,0.44007788,0.01019253,0.36800725,0.04786877,2.58018433,1.11901844,1.69665119
-3.19059530,4.38809939,1.06983130,0.42946308,0.01018777,0.35879603,0.04600071,2.56501825,1.10943826,1.70449546
-3.18459230,4.36104036,1.07731122,0.41907897,0.01019542,0.35006918,0.04429632,2.55142508,1.10236861,1.71234549
-3.17858929,4.33553002,1.08279868,0.40892126,0.01021404,0.34186626,0.04274542,2.53876454,1.09751104,1.71994503
-3.17258629,4.31085371,1.08587399,0.39899560,0.01024231,0.33423067,0.04133711,2.52640942,1.09452425,1.72703138
-3.16658329,4.28633905,1.08619545,0.38931934,0.01027918,0.32720887,0.04006051,2.51376704,1.09303210,1.73333781
-3.16058029,4.26137475,1.08351229,0.37992235,0.01032391,0.32084912,0.03890544,2.50029831,1.09263233,1.73859580
-3.15457729,4.23542567,1.07767443,0.37084684,0.01037617,0.31519974,0.03786291,2.48553389,1.09290597,1.74253765
-3.14857429,4.20804405,1.06863870,0.36214620,0.01043607,0.31030721,0.03692551,2.46908723,1.09342706,1.74489944
-3.14257129,4.17887698,1.05647111,0.35388310,0.01050419,0.30621399,0.03608759,2.45066406,1.09377275,1.74542467
-3.13656828,4.14767041,1.04134528,0.34612685,0.01058156,0.30295633,0.03534540,2.43006846,1.09353332,1.74386852
-3.13056528,4.11426979,1.02353713,0.33895024,0.01066968,0.30056208,0.03469694,2.40720525,1.09232192,1.74000283
-3.12456228,4.07861776,1.00341582,0.33242605,0.01077044,0.29904870,0.03414176,2.38207905,1.08978390,1.73362151
-3.11855928,4.04074907,0.98143162,0.32662344,0.01088609,0.29842140,0.03368070,2.35478997,1.08560519,1.72454644
-3.11255628,4.00078290,0.95810090,0.32160443,0.01101913,0.29867167,0.03331539,2.32552630,1.07951965,1.71263316
-3.10655328,3.95891300,0.93398902,0.31742056,0.01117224,0.29977611,0.03304784,2.29455438,1.07131499,1.69777640
-3.10055028,3.91539554,0.90969148,0.31410998,0.01134815,0.30169560,0.03287994,2.26220601,1.06083709,1.67991463
-3.09454727,3.87053510,0.88581431,0.31169505,0.01154954,0.30437493,0.03281291,2.22886376,1.04799244,1.65903362
-3.08854427,3.82466899,0.86295404,0.31018047,0.01177883,0.30774284,0.03284689,2.19494458,1.03274867,1.63516834
-3.08254127,3.77814997,0.84167812,0.30955212,0.01203814,0.31171241,0.03298041,2.16088213,1.01513310,1.60840315
-3.07653827,3.73132805,0.82250626,0.30977645,0.01232905,0.31618189,0.03321012,2.12710836,0.99522924,1.57887002
-3.07053527,3.68453161,0.80589333,0.31080054,0.01265247,0.32103594,0.03353045,2.09403482,0.97317157,1.54674468
-3.06453227,3.63804840,0.79221429,0.31255271,0.01300855,0.32614720,0.03393342,2.06203440,0.94913862,1.51224103
-3.05852926,3.59210733,0.78175161,0.31494367,0.01339644,0.33137820,0.03440859,2.03142397,0.92334483,1.47560376
-3.05252626,3.54686159,0.77468545,0.31786806,0.01381427,0.33658363,0.03494309,2.00244865,0.89603143,1.43709982
-3.04652326,3.50237408,0.77108696,0.32120637,0.01425902,0.34161288,0.03552172,1.97526839,0.86745689,1.39700901
-3.04052026,3.45860596,0.77091485,0.32482724,0.01472643,0.34631282,0.03612726,1.94994741,0.83788718,1.35561430
-3.03451726,3.41540918,0.77401541,0.32858987,0.01521104,0.35053084,0.03674077,1.92644708,0.80758658,1.31319242
-3.02851426,3.37252370,0.78012594,0.33234673,0.01570617,0.35411796,0.03734202,1.90462282,0.77680913,1.27000534
-3.02251126,3.32957990,0.78888156,0.33594640,0.01620401,0.35693215,0.03791005,1.88422520,0.74579138,1.22629296
-3.01650825,3.28610670,0.79982533,0.33923648,0.01669575,0.35884160,0.03842363,1.86490559,0.71474644,1.18226754
-3.01050525,3.24154519,0.81242134,0.34206665,0.01717177,0.35972797,0.03886195,1.84622634,0.68385985,1.13811019
-3.00450225,3.19526789,0.82607063,0.34429178,0.01762184,0.35948953,0.03920516,1.82767519,0.65328707,1.09396937
-2.99849925,3.14660282,0.84012921,0.34577510,0.01803546,0.35804403,0.03943500,1.80868367,0.62315276,1.04996166
-2.99249625,3.09486170,0.85392809,0.34639129,0.01840213,0.35533131,0.03953536,1.78864872,0.59355179,1.00617442
-2.98649325,3.03937116,0.86679431,0.34602962,0.01871172,0.35131545,0.03949283,1.76695682,0.56455168,0.96267024
-2.98049025,2.97950553,0.87807255,0.34459687,0.01895483,0.34598649,0.03929714,1.74300959,0.53619620,0.91949278
-2.97448724,2.91471979,0.88714656,0.34202014,0.01912316,0.33936153,0.03894154,1.71624982,0.50851003,0.87667346
-2.96848424,2.84458109,0.89345954,0.33824921,0.01920983,0.33148525,0.03842307,1.68618672,0.48150388,0.83423863
-2.96248124,2.76879722,0.89653283,0.33325871,0.01920975,0.32242971,0.03774277,1.65241928,0.45517985,0.79221666
-2.95647824,2.68724056,0.89598216,0.32704956,0.01911984,0.31229353,0.03690570,1.61465663,0.42953671,0.75064446
-2.95047524,2.59996626,0.89153077,0.31964998,0.01893925,0.30120036,0.03592090,1.57273436,0.40457471,0.70957307
-2.94447224,2.50722360,0.88301890,0.31111571,0.01866951,0.28929663,0.03480121,1.52662613,0.38029973,0.66907193
-2.93846923,2.40945975,0.87040922,0.30152954,0.01831456,0.27674876,0.03356299,1.47644982,0.35672652,0.62923160
-2.93246623,2.30731578,0.85378798,0.29099997,0.01788073,0.26373981,0.03222573,1.42246804,0.33388094,0.59016486
-2.92646323,2.20161471,0.83336175,0.27965916,0.01737665,0.25046562,0.03081157,1.36508292,0.31180108,0.55200598
-2.92046023,2.09334224,0.80944999,0.26766004,0.01681297,0.23713063,0.02934477,1.30482534,0.29053735,0.51490850
-2.91445723,1.98362079,0.78247360,0.25517277,0.01620217,0.22394345,0.02785110,1.24233916,0.27015150,0.47904149
-2.90845423,1.87367798,0.75294012,0.24238057,0.01555815,0.21111225,0.02635718,1.17836117,0.25071478,0.44458455
-2.90245123,1.76481088,0.72142593,0.22947506,0.01489589,0.19884019,0.02488987,1.11369759,0.23230529,0.41172200
-2.89644822,1.65834745,0.68855655,0.21665134,0.01423097,0.18732092,0.02347560,1.04919822,0.21500491,0.38063640
-2.89044522,1.55560678,0.65498551,0.20410286,0.01357914,0.17673425,0.02213970,0.98572940,0.19889568,0.35150187
-2.88444222,1.45785973,0.62137280,0.19201638,0.01295587,0.16724220,0.02090588,0.92414673,0.18405621,0.32447758
-2.87843922,1.36629136,0.58836386,0.18056707,0.01237590,0.15898539,0.01979562,0.86526886,0.17055805,0.29970158
-2.87243622,1.28196674,0.55656963,0.16991403,0.01185284,0.15207995,0.01882769,0.80985317,0.15846222,0.27728538
-2.86643322,1.20580109,0.52654862,0.16019639,0.01139875,0.14661496,0.01801780,0.75857434,0.14781623,0.25730953
-2.86043022,1.13853537,0.49879156,0.15152998,0.01102387,0.14265052,0.01737818,0.71200638,0.13865154,0.23982024
-2.85442721,1.08071803,0.47370898,0.14400481,0.01073636,0.14021647,0.01691741,0.67060880,0.13098159,0.22482731
-2.84842421,1.03269330,0.45162222,0.13768342,0.01054205,0.13931180,0.01664021,0.63471703,0.12480049,0.21230334
-2.84242121,0.99459626,0.43275802,0.13260004,0.01044440,0.13990478,0.01654736,0.60453742,0.12008243,0.20218424
-2.83641821,0.96635467,0.41724655,0.12876069,0.01044439,0.14193386,0.01663576,0.58014669,0.11678172,0.19437107
-2.83041521,0.94769713,0.40512305,0.12614410,0.01054056,0.14530925,0.01689850,0.56149553,0.11483352,0.18873294
-2.82441221,0.93816732,0.39633256,0.12470343,0.01072911,0.14991522,0.01732502,0.54841614,0.11415516,0.18511109
-2.81840920,0.93714335,0.39073761,0.12436878,0.01100406,0.15561312,0.01790144,0.54063312,0.11464801,0.18332370
-2.81240620,0.94386158,0.38812825,0.12505020,0.01135745,0.16224491,0.01861084,0.53777717,0.11619986,0.18317146
-2.80640320,0.95744390,0.38823400,0.12664129,0.01177960,0.16963734,0.01943370,0.53940098,0.11868759,0.18444355
-2.80040020,0.97692743,0.39073718,0.12902307,0.01225942,0.17760648,0.02034837,0.54499660,0.12198020,0.18692384
-2.79439720,1.00129548,0.39528690,0.13206819,0.01278473,0.18596251,0.02133157,0.55401360,0.12594192,0.19039708
-2.78839420,1.02950874,0.40151329,0.13564500,0.01334265,0.19451482,0.02235897,0.56587738,0.13043545,0.19465474
-2.78239120,1.06053547,0.40904123,0.13962169,0.01391992,0.20307688,0.02340578,0.58000685,0.13532507,0.19950048
-2.77638819,1.09337967,0.41750322,0.14387005,0.01450327,0.21147109,0.02444733,0.59583106,0.14047963,0.20475476
-2.77038519,1.12710622,0.42655077,0.14826893,0.01507979,0.21953318,0.02545964,0.61280394,0.14577519,0.21025867
-2.76438219,1.16086217,0.43586400,0.15270715,0.01563723,0.22711607,0.02642003,0.63041703,0.15109737,0.21587655
-2.75837919,1.19389332,0.44515916,0.15708578,0.01616429,0.23409308,0.02730758,0.64820950,0.15634319,0.22149760
-2.75237619,1.22555577,0.45419378,0.16131976,0.01665085,0.24036028,0.02810366,0.66577544,0.16142242,0.22703617
-2.74637319,1.25532203,0.46276943,0.16533881,0.01708821,0.24583787,0.02879225,0.68276818,0.16625835,0.23243084
-2.74037019,1.28278163,0.47073214,0.16908756,0.01746918,0.25047069,0.02936026,0.69890162,0.17078803,0.23764235
-2.73436718,1.30763655,0.47797053,0.17252501,0.01778815,0.25422763,0.02979776,0.71394879,0.17496189,0.24265047
-2.72836418,1.32969186,0.48441195,0.17562336,0.01804116,0.25710018,0.03009800,0.72773782,0.17874292,0.24745008
-2.72236118,1.34884231,0.49001696,0.17836623,0.01822581,0.25910008,0.03025748,0.74014574,0.18210532,0.25204652
-2.71635818,1.36505577,0.49477256,0.18074655,0.01834119,0.26025629,0.03027579,0.75109055,0.18503282,0.25645062
-2.71035518,1.37835471,0.49868469,0.18276406,0.01838776,0.26061143,0.03015542,0.76052226,0.18751677,0.26067370
-2.70435218,1.38879670,0.50177038,0.18442283,0.01836713,0.26021792,0.02990143,0.76841330,0.18955409,0.26472276
-2.69834917,1.39645542,0.50405017,0.18572873,0.01828191,0.25913398,0.02952119,0.77474918,0.19114522,0.26859619
-2.69234617,1.40140322,0.50554134,0.18668715,0.01813547,0.25741987,0.02902388,0.77951980,0.19229221,0.27228037
-2.68634317,1.40369635,0.50625210,0.18730110,0.01793174,0.25513439,0.02842013,0.78271213,0.19299711,0.27574716
-2.68034017,1.40336383,0.50617749,0.18756976,0.01767501,0.25233202,0.02772157,0.78430474,0.19326073,0.27895275
-2.67433717,1.40040061,0.50529684,0.18748769,0.01736975,0.24906076,0.02694040,0.78426432,0.19308184,0.28183772
-2.66833417,1.39476549,0.50357326,0.18704458,0.01702047,0.24536075,0.02608906,0.78254477,0.19245691,0.28432842
-2.66233117,1.38638378,0.50095494,0.18622571,0.01663158,0.24126386,0.02517983,0.77908858,0.19138037,0.28633969
-2.65632816,1.37515473,0.49737831,0.18501307,0.01620735,0.23679406,0.02422464,0.77383065,0.18984544,0.28777869
-2.65032516,1.36096300,0.49277271,0.18338692,0.01575186,0.23196877,0.02323481,0.76670411,0.18784537,0.28854966
-2.64432216,1.34369352,0.48706640,0.18132795,0.01526902,0.22680073,0.02222092,0.75764792,0.18537512,0.28855936
-2.63831916,1.32324878,0.48019336,0.17881963,0.01476259,0.22130059,0.02119282,0.74661561,0.18243331,0.28772291
-2.63231616,1.29956734,0.47210061,0.17585079,0.01423630,0.21547982,0.02015954,0.73358466,0.17902432,0.28596967
-2.62631316,1.27264247,0.46275540,0.17241822,0.01369387,0.20935380,0.01912942,0.71856591,0.17516038,0.28324880
-2.62031016,1.24253950,0.45215197,0.16852903,0.01313916,0.20294482,0.01811017,0.70161226,0.17086360,0.27953431
-2.61430715,1.20941104,0.44031737,0.16420274,0.01257629,0.19628492,0.01710901,0.68282620,0.16616760,0.27482914
-2.60830415,1.17350875,0.42731596,0.15947297,0.01200966,0.18941818,0.01613282,0.66236558,0.16111888,0.26916814
-2.60230115,1.13519107,0.41325242,0.15438843,0.01144410,0.18240249,0.01518826,0.64044719,0.15577755,0.26261984
-2.59629815,1.09492622,0.39827292,0.14901342,0.01088488,0.17531053,0.01428192,0.61734790,0.15021760,0.25528668
-2.59029515,1.05329018,0.38256446,0.14342752,0.01033773,0.16822997,0.01342040,0.59340311,0.14452643,0.24730394
-2.58429215,1.01095957,0.36635242,0.13772471,0.00980883,0.16126277,0.01261039,0.56900258,0.13880379,0.23883718
-2.57828914,0.96869954,0.34989621,0.13201173,0.00930477,0.15452371,0.01185867,0.54458358,0.13316009,0.23007843
-2.57228614,0.92734728,0.33348347,0.12640589,0.00883241,0.14813798,0.01117212,0.52062182,0.12771401,0.22124116
-2.56628314,0.88779145,0.31742286,0.12103229,0.00839882,0.14223818,0.01055761,0.49762016,0.12258976,0.21255438
-2.56028014,0.85094849,0.30203580,0.11602073,0.00801106,0.13696057,0.01002191,0.47609573,0.11791372,0.20425593
-2.55427714,0.81773659,0.28764746,0.11150213,0.00767604,0.13244095,0.00957151,0.45656587,0.11381088,0.19658529
-2.54827414,0.78904817,0.27457736,0.10760491,0.00740029,0.12881013,0.00921244,0.43953324,0.11040101,0.18977622
-2.54227114,0.76572189,0.26312981,0.10445119,0.00718973,0.12618923,0.00895004,0.42547072,0.10779475,0.18404935
-2.53626813,0.74851506,0.25358463,0.10215307,0.00704949,0.12468500,0.00878871,0.41480650,0.10608977,0.17960503
-2.53026513,0.73807727,0.24618834,0.10080901,0.00698366,0.12438533,0.00873169,0.40790989,0.10536708,0.17661669
-2.52426213,0.73492623,0.24114606,0.10050048,0.00699509,0.12535499,0.00878077,0.40507821,0.10568763,0.17522480
-2.51825913,0.73942643,0.23861439,0.10128899,0.00708520,0.12763198,0.00893612,0.40652519,0.10708941,0.17553177
-2.51225613,0.75177139,0.23869550,0.10321346,0.00725382,0.13122441,0.00919604,0.41237129,0.10958497,0.17759775
-2.50625313,0.77197009,0.24143246,0.10628812,0.00749910,0.13610823,0.00955682,0.42263616,0.11315969,0.18143761
-2.50025013,0.79983812,0.24680605,0.11050105,0.00781739,0.14222579,0.01001264,0.43723362,0.11777068,0.18701910
-2.49424712,0.83499391,0.25473314,0.11581319,0.00820324,0.14948542,0.01055550,0.45596927,0.12334658,0.19426232
-2.48824412,0.87686047,0.26506668,0.12215817,0.00864939,0.15776203,0.01117524,0.47854108,0.12978812,0.20304049
-2.48224112,0.92467277,0.27759743,0.12944274,0.00914692,0.16689887,0.01185967,0.50454287,0.13696957,0.21318214
-2.47623812,0.97749072,0.29205732,0.13754800,0.00968532,0.17671030,0.01259467,0.53347091,0.14474116,0.22447448
-2.47023512,1.03421784,0.30812457,0.14633130,0.01025274,0.18698573,0.01336448,0.56473354,0.15293225,0.23666822
-2.46423212,1.09362516,0.32543046,0.15562894,0.01083622,0.19749443,0.01415200,0.59766352,0.16135531,0.24948348
-2.45822911,1.15437993,0.34356752,0.16525950,0.01142200,0.20799135,0.01493918,0.63153328,0.16981067,0.26261670
-2.45222611,1.21507841,0.36209925,0.17502782,0.01199589,0.21822352,0.01570744,0.66557221,0.17809170,0.27574854
-2.44622311,1.27428192,0.38057078,0.18472955,0.01254357,0.22793706,0.01643818,0.69898604,0.18599053,0.28855235
-2.44022011,1.33055506,0.39852058,0.19415607,0.01305110,0.23688437,0.01711325,0.73097739,0.19330389,0.30070307
-2.43421711,1.38250480,0.41549255,0.20309980,0.01350520,0.24483140,0.01771545,0.76076709,0.19983903,0.31188625
-2.42821411,1.42881927,0.43104833,0.21135959,0.01389370,0.25156457,0.01822910,0.78761550,0.20541935,0.32180691
-2.42221111,1.46830472,0.44477933,0.21874611,0.01420591,0.25689724,0.01864040,0.81084295,0.20988965,0.33019792
-2.41620810,1.49991944,0.45631813,0.22508702,0.01443288,0.26067525,0.01893792,0.82984890,0.21312079,0.33682751
-2.41020510,1.52280318,0.46534869,0.23023176,0.01456770,0.26278154,0.01911290,0.84412866,0.21501338,0.34150586
-2.40420210,1.53630109,0.47161516,0.23405580,0.01460570,0.26313942,0.01915950,0.85328749,0.21550068,0.34409027
-2.39819910,1.53998120,0.47492887,0.23646412,0.01454453,0.26171452,0.01907495,0.85705109,0.21455023,0.34448888
-2.39219610,1.53364481,0.47517318,0.23739396,0.01438425,0.25851529,0.01885961,0.85527252,0.21216446,0.34266273
-2.38619310,1.51732938,0.47230617,0.23681648,0.01412724,0.25359202,0.01851690,0.84793491,0.20838007,0.33862626
-2.38019010,1.49130406,0.46636093,0.23473760,0.01377812,0.24703442,0.01805313,0.83515027,0.20326632,0.33244595
-2.37418709,1.45605811,0.45744354,0.23119774,0.01334351,0.23896801,0.01747724,0.81715417,0.19692230,0.32423761
-2.36818409,1.41228283,0.44572891,0.22627059,0.01283183,0.22954933,0.01680048,0.79429692,0.18947331,0.31416210
-2.36218109,1.36084812,0.43145471,0.22006109,0.01225294,0.21896039,0.01603599,0.76703153,0.18106657,0.30241999
-2.35617809,1.30277453,0.41491356,0.21270254,0.01161784,0.20740241,0.01519834,0.73589898,0.17186646,0.28924522
-2.35017509,1.23920250,0.39644412,0.20435311,0.01093826,0.19508935,0.01430304,0.70151178,0.16204946,0.27489830
-2.34417209,1.17135988,0.37642123,0.19519193,0.01022634,0.18224137,0.01336612,0.66453626,0.15179915,0.25965905
-2.33816908,1.10052929,0.35524580,0.18541482,0.00949424,0.16907858,0.01240358,0.62567452,0.14130125,0.24381954
-2.33216608,1.02801664,0.33333465,0.17522999,0.00875384,0.15581526,0.01143101,0.58564678,0.13073920,0.22767727
-2.32616308,0.95512190,0.31111082,0.16485369,0.00801640,0.14265477,0.01046319,0.54517472,0.12029020,0.21152895
-2.32016008,0.88311319,0.28899477,0.15450620,0.00729238,0.12978534,0.00951379,0.50496645,0.11012183,0.19566506
-2.31415708,0.81320468,0.26739648,0.14440800,0.00659117,0.11737680,0.00859509,0.46570341,0.10038958,0.18036536
-2.30815408,0.74653899,0.24670891,0.13477638,0.00592102,0.10557831,0.00771780,0.42802967,0.09123494,0.16589530
-2.30215108,0.68417392,0.22730273,0.12582254,0.00528893,0.09451707,0.00689099,0.39254351,0.08278436,0.15250358
-2.29614807,0.62707350,0.20952234,0.11774900,0.00470061,0.08429793,0.00612203,0.35979144,0.07514883,0.14042047
-2.29014507,0.57610286,0.19368311,0.11074751,0.00416051,0.07500384,0.00541663,0.33026429,0.06842402,0.12985705
-2.28414207,0.53202631,0.18006967,0.10499720,0.00367192,0.06669694,0.00477890,0.30439529,0.06269092,0.12100510
-2.27813907,0.49550781,0.16893493,0.10066298,0.00323699,0.05942021,0.00421152,0.28255943,0.05801680,0.11403732
-2.27213607,0.46711290,0.16049965,0.09789406,0.00285692,0.05319941,0.00371582,0.26507401,0.05445630,0.10910788
-2.26613307,0.44731133,0.15495228,0.09682244,0.00253206,0.04804523,0.00329202,0.25219951,0.05205260,0.10635295
-2.26013007,0.43647931,0.15244864,0.09756126,0.00226204,0.04395545,0.00293939,0.24414070,0.05083854,0.10589094
-2.25412706,0.43490089,0.15311146,0.10020305,0.00204595,0.04091693,0.00265639,0.24104724,0.05083743,0.10782247
-2.24812406,0.44276770,0.15702929,0.10481760,0.00188241,0.03890746,0.00244086,0.24301375,0.05206372,0.11222970
-2.24212106,0.46017681,0.16425492,0.11144970,0.00176974,0.03789714,0.00229015,0.25007887,0.05452329,0.11917523
-2.23611806,0.48712663,0.17480307,0.12011652,0.00170600,0.03784953,0.00220123,0.26222346,0.05821346,0.12870026
-2.23011506,0.52351097,0.18864760,0.13080497,0.00168912,0.03872228,0.00217078,0.27936783,0.06312264,0.14082231
-2.22411206,0.56911164,0.20571826,0.14346900,0.00171691,0.04046751,0.00219525,0.30136835,0.06922985,0.15553253
-2.21810905,0.62359045,0.22589721,0.15802707,0.00178710,0.04303179,0.00227088,0.32801361,0.07650401,0.17279275
-2.21210605,0.68648124,0.24901575,0.17436003,0.00189738,0.04635585,0.00239374,0.35902066,0.08490325,0.19253270
-2.20610305,0.75718310,0.27485143,0.19230960,0.00204537,0.05037421,0.00255968,0.39403196,0.09437429,0.21464737
-2.20010005,0.83495579,0.30312620,0.21167776,0.00222866,0.05501469,0.00276436,0.43261327,0.10485198,0.23899519
-2.19409705,0.91891848,0.33350566,0.23222717,0.00244471,0.06019800,0.00300319,0.47425346,0.11625930,0.26539693
-2.18809405,1.00805268,0.36560006,0.25368289,0.00269092,0.06583753,0.00327135,0.51836639,0.12850765,0.29363601
-2.18209105,1.10121027,0.39896723,0.27573557,0.00296457,0.07183929,0.00356372,0.56429561,0.14149770,0.32346002
-2.17608804,1.19712718,0.43311764,0.29804605,0.00326281,0.07810238,0.00387495,0.61132187,0.15512085,0.35458394
-2.17008504,1.29444276,0.46752178,0.32025160,0.00358267,0.08451965,0.00419942,0.65867392,0.16926110,0.38669500
-2.16408204,1.39172509,0.50161974,0.34197339,0.00392107,0.09097897,0.00453132,0.70554230,0.18379755,0.41945903
-2.15807904,1.48750134,0.53483291,0.36282538,0.00427484,0.09736485,0.00486468,0.75109595,0.19860720,0.45252840
-2.15207604,1.58029256,0.56657743,0.38242401,0.00464073,0.10356049,0.00519348,0.79450135,0.21356817,0.48555108
-2.14607304,1.66865161,0.59627897,0.40039859,0.00501548,0.10945016,0.00551174,0.83494333,0.22856289,0.51818062
-2.14007004,1.75120268,0.62338834,0.41640186,0.00539583,0.11492187,0.00581360,0.87164692,0.24348137,0.55008650
-2.13406703,1.82668070,0.64739718,0.43012032,0.00577862,0.11987014,0.00609354,0.90389931,0.25822417,0.58096444
-2.12806403,1.89396888,0.66785315,0.44128384,0.00616077,0.12419886,0.00634639,0.93107088,0.27270487,0.61054617
-2.12206103,1.95213237,0.68437384,0.44967408,0.00653939,0.12782397,0.00656758,0.95263446,0.28685208,0.63860801
-2.11605803,2.00044654,0.69665874,0.45513141,0.00691177,0.13067590,0.00675316,0.96818165,0.30061054,0.66497787
-2.11005503,2.03841821,0.70449871,0.45755983,0.00727544,0.13270165,0.00689998,0.97743561,0.31394149,0.68954034
-2.10405203,2.06579871,0.70778237,0.45692980,0.00762817,0.13386635,0.00700573,0.98025952,0.32682208,0.71223934
-2.09804902,2.08258817,0.70649916,0.45327866,0.00796795,0.13415423,0.00706902,0.97666020,0.33924399,0.73307837
-2.09204602,2.08903053,0.70073883,0.44670874,0.00829303,0.13356894,0.00708942,0.96678681,0.35121123,0.75211815
-2.08604302,2.08559964,0.69068735,0.43738323,0.00860185,0.13213323,0.00706741,0.95092448,0.36273731,0.76947196
-2.08004002,2.07297713,0.67661945,0.42551991,0.00889301,0.12988791,0.00700441,0.92948333,0.37384205,0.78529867
-2.07403702,2.05202322,0.65888815,0.41138316,0.00916527,0.12689020,0.00690267,0.90298318,0.38454809,0.79979418
-2.06803402,2.02374191,0.63791178,0.39527455,0.00941745,0.12321158,0.00676521,0.87203492,0.39487762,0.81318157
-2.06203102,1.98924255,0.61415902,0.37752253,0.00964843,0.11893513,0.00659568,0.83731921,0.40484945,0.82570055
-2.05602801,1.94969955,0.58813286,0.35847165,0.00985709,0.11415261,0.00639823,0.79956358,0.41447666,0.83759714
-2.05002501,1.90631258,0.56035405,0.33847180,0.01004231,0.10896130,0.00617743,0.75951910,0.42376524,0.84911381
-2.04402201,1.86026891,0.53134479,0.31786791,0.01020295,0.10346092,0.00593803,0.71793734,0.43271384,0.86048114
-2.03801901,1.81270997,0.50161351,0.29699064,0.01033785,0.09775049,0.00568490,0.67554897,0.44131473,0.87191127
-2.03201601,1.76470345,0.47164113,0.27614824,0.01044590,0.09192561,0.00542286,0.63304450,0.44955610,0.88359378
-2.02601301,1.71722222,0.44186949,0.25561994,0.01052602,0.08607595,0.00515656,0.59105796,0.45742580,0.89569422
-2.02001001,1.67113078,0.41269210,0.23565105,0.01057731,0.08028328,0.00489041,0.55015412,0.46491626,0.90835564
-2.01400700,1.62717946,0.38444766,0.21644980,0.01059905,0.07461989,0.00462847,0.51081929,0.47203062,0.92170296
-2.00800400,1.58600640,0.35741619,0.19818594,0.01059083,0.06914769,0.00437442,0.47345598,0.47878979,0.93585031
-2.00200100,1.54814674,0.33181778,0.18099094,0.01055265,0.06391765,0.00413149,0.43838111,0.48524018,0.95091090
-1.99599800,1.51404801,0.30781376,0.16495972,0.01048496,0.05896996,0.00390250,0.40582765,0.49146178,0.96700912
-1.98999500,1.48409085,0.28550993,0.15015358,0.01038880,0.05433447,0.00368984,0.37594916,0.49757633,0.98429439
-1.98399200,1.45861337,0.26496155,0.13660410,0.01026583,0.05003162,0.00349547,0.34882663,0.50375513,1.00295605
-1.97798899,1.43793799,0.24617947,0.12431783,0.01011839,0.04607365,0.00332101,0.32447724,0.51022612,1.02323874
-1.97198599,1.42239896,0.22913719,0.11328126,0.00994950,0.04246603,0.00316776,0.30286416,0.51727999,1.04545753
-1.96598299,1.41236920,0.21377821,0.10346608,0.00976289,0.03920905,0.00303676,0.28390709,0.52527478,1.07001197
-1.95997999,1.40828505,0.20002341,0.09483426,0.00956295,0.03629936,0.00292883,0.26749273,0.53463886,1.09739835
-1.95397699,1.41066751,0.18777805,0.08734285,0.00935469,0.03373160,0.00284465,0.25348497,0.54587174,1.12821953
-1.94797399,1.42013905,0.17693809,0.08094836,0.00914361,0.03149980,0.00278481,0.24173424,0.55954271,1.16319143
-1.94197099,1.43743485,0.16739572,0.07561055,0.00893567,0.02959864,0.00274986,0.23208587,0.57628682,1.20314562
-1.93596798,1.46340797,0.15904394,0.07129547,0.00873710,0.02802453,0.00274034,0.22438727,0.59679820,1.24902751
-1.92996498,1.49902779,0.15178010,0.06797796,0.00855430,0.02677640,0.00275682,0.21849380,0.62182050,1.30188944
-1.92396198,1.54537153,0.14550849,0.06564332,0.00839370,0.02585618,0.00279997,0.21427340,0.65213442,1.36287843
-1.91795898,1.60360876,0.14014202,0.06428837,0.00826161,0.02526915,0.00287052,0.21160999,0.68854234,1.43321834
-1.91195598,1.67497905,0.13560310,0.06392182,0.00816406,0.02502384,0.00296931,0.21040577,0.73185009,1.51418625
