energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.41870935,5.21437771,0.03348337,0.50214154,1.89294929,2.52950542,0.04330454,1.44155527,0.58801541,0.71641537
-3.41270635,5.24080768,0.03423231,0.50609418,1.90927452,2.53848730,0.04444529,1.44753661,0.58369382,0.72150932
-3.40670335,5.26692334,0.03491169,0.51004981,1.92743369,2.54917402,0.04553410,1.45172585,0.57888256,0.72613638
-3.40070035,5.29208684,0.03550945,0.51390844,1.94718596,2.56127834,0.04655734,1.45398716,0.57363160,0.73018682
-3.39469735,5.31576216,0.03601558,0.51758462,1.96829452,2.57450877,0.04750336,1.45425705,0.56802628,0.73357638
-3.38869435,5.33752759,0.03642240,0.52101046,1.99053077,2.58857983,0.04836279,1.45254237,0.56218285,0.73624767
-3.38269135,5.35708284,0.03672468,0.52413791,2.01367732,2.60322110,0.04912862,1.44891554,0.55624259,0.73817068
-3.37668834,5.37425067,0.03691974,0.52694028,2.03752973,2.61818498,0.04979632,1.44350730,0.55036480,0.73934216
-3.37068534,5.38897289,0.03700745,0.52941283,2.06189708,2.63325256,0.05036383,1.43649736,0.54471909,0.73978424
-3.36468234,5.40130133,0.03699009,0.53157271,2.08660168,2.64823759,0.05083145,1.42810341,0.53947715,0.73954206
-3.35867934,5.41138424,0.03687221,0.53345798,2.11147808,2.66298830,0.05120173,1.41856903,0.53480449,0.73868073
-3.35267634,5.41944913,0.03666037,0.53512605,2.13637174,2.67738730,0.05147925,1.40815105,0.53085252,0.73728168
-3.34667334,5.42578303,0.03636282,0.53665156,2.16113776,2.69134957,0.05167033,1.39710701,0.52775120,0.73543865
-3.34067034,5.43071132,0.03598917,0.53812386,2.18563986,2.70481906,0.05178277,1.38568321,0.52560271,0.73325346
-3.33466733,5.43457653,0.03554999,0.53964425,2.20975012,2.71776398,0.05182545,1.37410392,0.52447633,0.73083171
-3.32866433,5.43771803,0.03505646,0.54132321,2.23334944,2.73017164,0.05180803,1.36256214,0.52440481,0.72827872
-3.32266133,5.44045401,0.03451998,0.54327761,2.25632921,2.74204282,0.05174057,1.35121232,0.52538230,0.72569567
-3.31665833,5.44306638,0.03395183,0.54562836,2.27859384,2.75338659,0.05163315,1.34016521,0.52736398,0.72317627
-3.31065533,5.44578957,0.03336284,0.54849824,2.30006453,2.76421563,0.05149558,1.32948513,0.53026734,0.72080390
-3.30465233,5.44880358,0.03276312,0.55201042,2.32068376,2.77454262,0.05133703,1.31918949,0.53397512,0.71864932
-3.29864932,5.45223141,0.03216185,0.55628734,2.34042049,2.78437783,0.05116580,1.30925055,0.53833967,0.71676909
-3.29264632,5.45614092,0.03156710,0.56145033,2.35927573,2.79372811,0.05098905,1.29959935,0.54318853,0.71520446
-3.28664332,5.46055073,0.03098572,0.56761971,2.37728799,2.80259721,0.05081265,1.29013126,0.54833114,0.71398091
-3.28064032,5.46543953,0.03042327,0.57491538,2.39453843,2.81098746,0.05064098,1.28071311,0.55356608,0.71310822
-3.27463732,5.47075805,0.02988401,0.58345785,2.41115505,2.81890243,0.05047689,1.27119123,0.55868879,0.71258094
-3.26863432,5.47644289,0.02937094,0.59336956,2.42731585,2.82635048,0.05032167,1.26140017,0.56349931,0.71237928
-3.26263132,5.48243105,0.02888585,0.60477620,2.44325033,2.83334867,0.05017501,1.25117157,0.56780964,0.71247034
-3.25662831,5.48867427,0.02842942,0.61780811,2.45923937,2.83992667,0.05003515,1.24034285,0.57145062,0.71280950
-3.25062531,5.49515226,0.02800132,0.63260125,2.47561299,2.84613040,0.04989895,1.22876524,0.57427774,0.71334209
-3.24462231,5.50188374,0.02760035,0.64929783,2.49274614,2.85202476,0.04976209,1.21631095,0.57617599,0.71400518
-3.23861931,5.50893488,0.02722460,0.66804622,2.51105239,2.85769542,0.04961923,1.20287920,0.57706328,0.71472944
-3.23261631,5.51642429,0.02687154,0.68900009,2.53097560,2.86324910,0.04946433,1.18840081,0.57689252,0.71544113
-3.22661331,5.52452439,0.02653822,0.71231655,2.55297979,2.86881241,0.04929086,1.17284152,0.57565216,0.71606410
-3.22061031,5.53345891,0.02622138,0.73815336,2.57753732,2.87452899,0.04909212,1.15620369,0.57336533,0.71652183
-3.21460730,5.54349664,0.02591760,0.76666496,2.60511588,2.88055509,0.04886156,1.13852665,0.57008763,0.71673948
-3.20860430,5.55494161,0.02562345,0.79799757,2.63616436,2.88705359,0.04859306,1.11988576,0.56590367,0.71664586
-3.20260130,5.56812015,0.02533557,0.83228321,2.67109829,2.89418678,0.04828128,1.10039021,0.56092258,0.71617541
-3.19659830,5.58336538,0.02505087,0.86963296,2.71028496,2.90210806,0.04792188,1.08017992,0.55527279,0.71527000
-3.19059530,5.60099980,0.02476656,0.91012950,2.75402884,2.91095303,0.04751183,1.05942160,0.54909619,0.71388053
-3.18459230,5.62131670,0.02448033,0.95381937,2.80255767,2.92083025,0.04704958,1.03830430,0.54254211,0.71196837
-3.17858929,5.64456121,0.02419037,1.00070494,2.85600961,2.93181212,0.04653524,1.01703453,0.53576129,0.70950643
-3.17258629,5.67091174,0.02389549,1.05073675,2.91442175,2.94392635,0.04597065,0.99583128,0.52890011,0.70647995
-3.16658329,5.70046265,0.02359517,1.10380630,2.97772062,2.95714826,0.04535942,0.97492108,0.52209538,0.70288680
-3.16058029,5.73320886,0.02328960,1.15973976,3.04571473,2.97139451,0.04470689,0.95453313,0.51546982,0.69873741
-3.15457729,5.76903303,0.02297967,1.21829295,3.11808961,2.98651842,0.04401999,0.93489482,0.50912847,0.69405419
-3.14857429,5.80769592,0.02266698,1.27914786,3.19440560,3.00230717,0.04330706,0.91622754,0.50315604,0.68887055
-3.14257129,5.84883040,0.02235382,1.34191104,3.27409854,3.01848120,0.04257760,0.89874293,0.49761540,0.68322944
-3.13656828,5.89193948,0.02204305,1.40611401,3.35648349,3.03469584,0.04184193,0.88263957,0.49254716,0.67718149
-3.13056528,5.93639846,0.02173809,1.47121599,3.44076159,3.05054533,0.04111083,0.86810006,0.48797023,0.67078293
-3.12456228,5.98146151,0.02144271,1.53660893,3.52603005,3.06556907,0.04039516,0.85528853,0.48388351,0.66409313
-3.11855928,6.02627238,0.02116101,1.60162486,3.61129514,3.07926024,0.03970542,0.84434852,0.48026829,0.65717217
-3.11255628,6.06987921,0.02089717,1.66554554,3.69548803,3.09107645,0.03905137,0.83540109,0.47709144,0.65007828
-3.10655328,6.11125304,0.02065536,1.72761422,3.77748316,3.10045214,0.03844159,0.82854322,0.47430915,0.64286541
-3.10055028,6.14930953,0.02043956,1.78704921,3.85611893,3.10681267,0.03788318,0.82384641,0.47187100,0.63558101
-3.09454727,6.18293341,0.02025338,1.84305897,3.93022001,3.10958944,0.03738141,0.82135536,0.46972409,0.62826410
-3.08854427,6.21100487,0.02009998,1.89485839,3.99862102,3.10823582,0.03693949,0.82108683,0.46781726,0.62094373
-3.08254127,6.23242716,0.01998186,1.94168561,4.06019083,3.10224327,0.03655842,0.82302855,0.46610493,0.61363787
-3.07653827,6.24615458,0.01990085,1.98281912,4.11385687,3.09115730,0.03623690,0.82713829,0.46455054,0.60635287
-3.07053527,6.25122007,0.01985796,2.01759443,4.15862886,3.07459262,0.03597137,0.83334301,0.46312947,0.59908337
-3.06453227,6.24676143,0.01985336,2.04541991,4.19362115,3.05224707,0.03575605,0.84153833,0.46183114,0.59181279
-3.05852926,6.23204543,0.01988639,2.06579119,4.21807324,3.02391374,0.03558320,0.85158821,0.46066042,0.58451434
-3.05252626,6.20648900,0.01995561,2.07830377,4.23136754,2.98949086,0.03544334,0.86332506,0.45963808,0.57715242
-3.04652326,6.16967687,0.02005878,2.08266334,4.23304419,2.94898912,0.03532560,0.87655042,0.45880043,0.56968459
-3.04052026,6.12137501,0.02019305,2.07869346,4.22281212,2.90253592,0.03521813,0.89103622,0.45819797,0.56206373
-3.03451726,6.06153955,0.02035503,2.06634047,4.20055626,2.85037647,0.03510848,0.90652680,0.45789339,0.55424056
-3.02851426,5.99032072,0.02054095,2.04567532,4.16634054,2.79287146,0.03498412,0.92274179,0.45795857,0.54616631
-3.02251126,5.90806189,0.02074683,2.01689236,4.12040653,2.73049140,0.03483283,0.93937992,0.45847117,0.53779539
-3.01650825,5.81529359,0.02096863,1.98030514,4.06316795,2.66380756,0.03464321,0.95612367,0.45951054,0.52908818
-3.01050525,5.71272284,0.02120247,1.93633935,3.99520101,2.59347990,0.03440507,0.97264495,0.46115335,0.52001351
-3.00450225,5.60121806,0.02144474,1.88552313,3.91723108,2.52024222,0.03410979,0.98861152,0.46346908,0.51055108
-2.99849925,5.48179021,0.02169232,1.82847517,3.83011599,2.44488501,0.03375070,1.00369411,0.46651549,0.50069350
-2.99249625,5.35557066,0.02194266,1.76589091,3.73482672,2.36823660,0.03332325,1.01757408,0.47033436,0.49044797
-2.98649325,5.22378679,0.02219394,1.69852730,3.63242592,2.29114320,0.03282526,1.02995134,0.47494768,0.47983756
-2.98049025,5.08773591,0.02244511,1.62718670,3.52404510,2.21444868,0.03225699,1.04055224,0.48035448,0.46890202
-2.97448724,4.94875859,0.02269597,1.55270028,3.41086129,2.13897460,0.03162114,1.04913717,0.48652854,0.45769806
-2.96848424,4.80821230,0.02294718,1.47591155,3.29407377,2.06550152,0.03092283,1.05550753,0.49341711,0.44629923
-2.96248124,4.66744617,0.02320018,1.39766033,3.17488177,1.99475213,0.03016945,1.05951183,0.50094078,0.43479525
-2.95647824,4.52777776,0.02345721,1.31876775,3.05446375,1.92737688,0.02937043,1.06105054,0.50899462,0.42329095
-2.95047524,4.39047267,0.02372113,1.24002254,2.93395883,1.86394279,0.02853703,1.06007959,0.51745062,0.41190474
-2.94447224,4.25672746,0.02399534,1.16216896,2.81445090,1.80492567,0.02768197,1.05661232,0.52616139,0.40076687
-2.93846923,4.12765640,0.02428360,1.08589659,2.69695574,1.75070622,0.02681917,1.05071969,0.53496513,0.39001725
-2.93246623,4.00428236,0.02458986,1.01183215,2.58241134,1.70156996,0.02596326,1.04252897,0.54369160,0.37980324
-2.92646323,3.88753183,0.02491809,0.94053342,2.47167150,1.65771095,0.02512932,1.03222067,0.55216900,0.37027710
-2.92046023,3.77823390,0.02527204,0.87248527,2.36550255,1.61923903,0.02433238,1.02002417,0.56023136,0.36159356
-2.91445723,3.67712286,0.02565512,0.80809769,2.26458293,1.58619006,0.02358715,1.00621196,0.56772626,0.35390723
-2.90845423,3.58484381,0.02607016,0.74770578,2.16950530,1.55853858,0.02290754,0.99109301,0.57452238,0.34737008
-2.90245123,3.50196053,0.02651928,0.69157140,2.08078054,1.53621198,0.02230643,0.97500526,0.58051653,0.34212900
-2.89644822,3.42896462,0.02700376,0.63988633,1.99884316,1.51910551,0.02179530,0.95830785,0.58563985,0.33832335
-2.89044522,3.36628502,0.02752393,0.59277659,1.92405745,1.50709700,0.02138398,0.94137302,0.58986271,0.33608274
-2.88444222,3.31429682,0.02807908,0.55030770,1.85672360,1.50006045,0.02108044,0.92457824,0.59319792,0.33552470
-2.87843922,3.27332826,0.02866748,0.51249054,1.79708338,1.49787763,0.02089057,0.90829859,0.59570226,0.33675258
-2.87243622,3.24366519,0.02928630,0.47928755,1.74532464,1.50044678,0.02081810,0.89289959,0.59747577,0.33985345
-2.86643322,3.22555210,0.02993170,0.45061891,1.70158431,1.50768803,0.02086446,0.87873069,0.59865902,0.34489602
-2.86043022,3.21918921,0.03059886,0.42636858,1.66594951,1.51954489,0.02102877,0.86611931,0.59942828,0.35192868
-2.85442721,3.22472553,0.03128206,0.40638982,1.63845672,1.53598174,0.02130787,0.85536563,0.59998866,0.36097753
-2.84842421,3.24224783,0.03197482,0.39051022,1.61908902,1.55697748,0.02169630,0.84673794,0.60056567,0.37204459
-2.84242121,3.27176602,0.03266993,0.37853596,1.60777150,1.58251551,0.02218651,0.84046865,0.60139533,0.38510605
-2.83641821,3.31319570,0.03335968,0.37025530,1.60436548,1.61257085,0.02276893,0.83675081,0.60271348,0.40011081
-2.83041521,3.36633900,0.03403589,0.36544134,1.60866180,1.64709500,0.02343219,0.83573515,0.60474471,0.41697923
-2.82441221,3.43086491,0.03469008,0.36385402,1.62037400,1.68599982,0.02416334,0.83752767,0.60769146,0.43560240
-2.81840920,3.50629079,0.03531362,0.36524154,1.63913208,1.72914127,0.02494814,0.84218768,0.61172388,0.45584177
-2.81240620,3.59196652,0.03589779,0.36934125,1.66447755,1.77630453,0.02577134,0.84972644,0.61697100,0.47752946
-2.80640320,3.68706299,0.03643394,0.37588027,1.69586052,1.82719138,0.02661702,0.86010636,0.62351361,0.50046935
-2.80040020,3.79056632,0.03691358,0.38457592,1.73263956,1.88141111,0.02746892,0.87324102,0.63137944,0.52443886
-2.79439720,3.90127908,0.03732852,0.39513627,1.77408474,1.93847588,0.02831080,0.88899595,0.64054067,0.54919170
-2.78839420,4.01782946,0.03767099,0.40726091,1.81938432,1.99780112,0.02912679,0.90719031,0.65091417,0.57446145
-2.78239120,4.13868872,0.03793372,0.42064208,1.86765517,2.05871141,0.02990176,0.92759970,0.66236436,0.59996605
-2.77638819,4.26219711,0.03811013,0.43496644,1.91795696,2.12045197,0.03062166,0.94995991,0.67470870,0.62541306
-2.77038519,4.38659750,0.03819441,0.44991737,1.96930978,2.18220543,0.03127381,0.97397179,0.68772541,0.65050562
-2.76438219,4.51007593,0.03818168,0.46517794,2.02071459,2.24311323,0.03184716,0.99930712,0.70116323,0.67494884
-2.75837919,4.63080731,0.03806811,0.48043458,2.07117601,2.30230084,0.03233257,1.02561532,0.71475261,0.69845655
-2.75237619,4.74700451,0.03785105,0.49538122,2.11972628,2.35890549,0.03272297,1.05253084,0.72821787,0.72075797
-2.74637319,4.85696856,0.03752915,0.50972398,2.16544958,2.41210516,0.03301346,1.07968100,0.74128972,0.74160417
-2.74037019,4.95913748,0.03710245,0.52318604,2.20750544,2.46114715,0.03320137,1.10669389,0.75371743,0.76077394
-2.73436718,5.05213137,0.03657245,0.53551257,2.24515040,2.50537485,0.03328630,1.13320613,0.76528022,0.77807881
-2.72836418,5.13479135,0.03594214,0.54647558,2.27775654,2.54425119,0.03326999,1.15886998,0.77579712,0.79336698
-2.72236118,5.20621038,0.03521600,0.55587828,2.30482623,2.57737741,0.03315623,1.18335970,0.78513501,0.80652593
-2.71635818,5.26575414,0.03439996,0.56355879,2.32600228,2.60450621,0.03295064,1.20637669,0.79321425,0.81748362
-2.71035518,5.31307095,0.03350128,0.56939307,2.34107290,2.62554841,0.03266044,1.22765329,0.80001183,0.82620811
-2.70435218,5.34809017,0.03252845,0.57329680,2.34997129,2.64057273,0.03229418,1.24695510,0.80556169,0.83270572
-2.69834917,5.37100909,0.03149097,0.57522608,2.35276991,2.64979885,0.03186139,1.26408178,0.80995244,0.83701775
-2.69234617,5.38226911,0.03039916,0.57517700,2.34966965,2.65358386,0.03137228,1.27886640,0.81332237,0.83921594
-2.68634317,5.38252254,0.02926391,0.57318395,2.34098457,2.65240309,0.03083738,1.29117348,0.81585217,0.83939698
-2.68034017,5.37259191,0.02809641,0.56931686,2.32712296,2.64682621,0.03026722,1.30089599,0.81775563,0.83767629
-2.67433717,5.35342400,0.02690788,0.56367732,2.30856573,2.63749005,0.02967198,1.30795168,0.81926883,0.83418149
-2.66833417,5.32604128,0.02570928,0.55639402,2.28584333,2.62506942,0.02906126,1.31227901,0.82063829,0.82904590
-2.66233117,5.29149325,0.02451111,0.54761744,2.25951222,2.61024773,0.02844376,1.31383314,0.82210872,0.82240241
-2.65632816,5.25081038,0.02332311,0.53751428,2.23013225,2.59368872,0.02782712,1.31258236,0.82391088,0.81437810
-2.65032516,5.20496300,0.02215410,0.52626169,2.19824590,2.57601082,0.02721776,1.30850525,0.82625011,0.80508987
-2.64432216,5.15482720,0.02101184,0.51404175,2.16436035,2.55776532,0.02662075,1.30158891,0.82929620,0.79464135
-2.63831916,5.10115913,0.01990287,0.50103621,2.12893318,2.53941931,0.02603981,1.29182837,0.83317482,0.78312111
-2.63231616,5.04457879,0.01883249,0.48742192,2.09236209,2.52134396,0.02547729,1.27922725,0.83796112,0.77060243
-2.62631316,4.98556359,0.01780473,0.47336689,2.05497890,2.50380854,0.02493423,1.26379977,0.84367563,0.75714439
-2.62031016,4.92445139,0.01682237,0.45902719,2.01704787,2.48697993,0.02441046,1.24557373,0.85028264,0.74279420
-2.61430715,4.86145211,0.01588703,0.44454474,1.97876793,2.47092745,0.02390476,1.22459438,0.85769114,0.72759072
-2.60830415,4.79666669,0.01499924,0.43004591,1.94027830,2.45563204,0.02341502,1.20092880,0.86575813,0.71156865
-2.60230115,4.73011138,0.01415863,0.41564093,1.90166693,2.44099922,0.02293845,1.17467032,0.87429425,0.69476318
-2.59629815,4.66174563,0.01336403,0.40142397,1.86298079,2.42687438,0.02247175,1.14594270,0.88307126,0.67721486
-2.59029515,4.59150114,0.01261364,0.38747378,1.82423716,2.41305958,0.02201138,1.11490349,0.89183111,0.65897411
-2.58429215,4.51931021,0.01190523,0.37385469,1.78543517,2.39933045,0.02155371,1.08174631,0.90029608,0.64010523
-2.57828914,4.44513127,0.01123626,0.36061798,1.74656654,2.38545232,0.02109524,1.04670172,0.90817957,0.62068945
-2.57228614,4.36897010,0.01060408,0.34780321,1.70762509,2.37119450,0.02063281,1.01003636,0.91519694,0.60082703
-2.56628314,4.29089539,0.01000601,0.33543969,1.66861430,2.35634210,0.02016370,0.97205037,0.92107604,0.58063786
-2.56028014,4.21104799,0.00943951,0.32354771,1.62955264,2.34070492,0.01968578,0.93307303,0.92556693,0.56026092
-2.55427714,4.12964351,0.00890226,0.31213976,1.59047665,2.32412304,0.01919765,0.89345674,0.92845044,0.53985225
-2.54827414,4.04696855,0.00839223,0.30122139,1.55144157,2.30646945,0.01869861,0.85356960,0.92954524,0.51958170
-2.54227114,3.96337120,0.00790774,0.29079206,1.51252004,2.28764973,0.01818878,0.81378690,0.92871324,0.49962853
-2.53626813,3.87924699,0.00744747,0.28084566,1.47379903,2.26759937,0.01766909,0.77448190,0.92586323,0.48017626
-2.53026513,3.79502142,0.00701052,0.27137104,1.43537565,2.24627949,0.01714119,0.73601638,0.92095269,0.46140676
-2.52426213,3.71113087,0.00659637,0.26235247,1.39735225,2.22367141,0.01660749,0.69873141,0.91398786,0.44349422
-2.51825913,3.62800322,0.00620484,0.25377008,1.35983137,2.19977116,0.01607103,0.66293872,0.90502218,0.42659911
-2.51225613,3.54603979,0.00583613,0.24560045,1.32291118,2.17458426,0.01553540,0.62891323,0.89415340,0.41086259
-2.50625313,3.46559994,0.00549071,0.23781722,1.28668161,2.14812171,0.01500468,0.59688683,0.88151940,0.39640154
-2.50025013,3.38698927,0.00516932,0.23039199,1.25122163,2.12039747,0.01448329,0.56704394,0.86729311,0.38330467
-2.49424712,3.31045219,0.00487291,0.22329521,1.21659781,2.09142765,0.01397590,0.53951880,0.85167682,0.37162968
-2.48824412,3.23616919,0.00460259,0.21649732,1.18286418,2.06123164,0.01348734,0.51439458,0.83489597,0.36140182
-2.48224112,3.16425873,0.00435960,0.20996996,1.15006328,2.02983493,0.01302248,0.49170440,0.81719268,0.35261380
-2.47623812,3.09478327,0.00414526,0.20368713,1.11822827,1.99727334,0.01258615,0.47143392,0.79881934,0.34522698
-2.47023512,3.02775879,0.00396089,0.19762637,1.08738561,1.96359817,0.01218302,0.45352543,0.78003218,0.33917392
-2.46423212,2.96316677,0.00380783,0.19176979,1.05755824,1.92888172,0.01181760,0.43788307,0.76108512,0.33436199
-2.45822911,2.90096739,0.00368734,0.18610484,1.02876852,1.89322254,0.01149408,0.42437898,0.74222387,0.33067780
-2.45222611,2.84111298,0.00360061,0.18062492,1.00104088,1.85674977,0.01121633,0.41285984,0.72368036,0.32799236
-2.44622311,2.78356024,0.00354864,0.17532947,0.97440372,1.81962605,0.01098784,0.40315364,0.70566763,0.32616645
-2.44022011,2.72828049,0.00353226,0.17022388,0.94889031,1.78204840,0.01081164,0.39507629,0.68837510,0.32505610
-2.43421711,2.67526700,0.00355207,0.16531888,0.92453856,1.74424705,0.01069028,0.38843776,0.67196441,0.32451781
-2.42821411,2.62453876,0.00360833,0.16062963,0.90138976,1.70648174,0.01062576,0.38304754,0.65656574,0.32441321
-2.42221111,2.57614069,0.00370098,0.15617451,0.87948612,1.66903584,0.01061951,0.37871929,0.64227490,0.32461309
-2.41620810,2.53014015,0.00382953,0.15197364,0.85886753,1.63220845,0.01067232,0.37527447,0.62915106,0.32500042
-2.41020510,2.48662024,0.00399302,0.14804723,0.83956764,1.59630486,0.01078430,0.37254505,0.61721538,0.32547260
-2.40420210,2.44567053,0.00418998,0.14441389,0.82160963,1.56162602,0.01095484,0.37037525,0.60645056,0.32594250
-2.39819910,2.40737617,0.00441838,0.14108898,0.80500209,1.52845769,0.01118256,0.36862236,0.59680140,0.32633874
-2.39219610,2.37180614,0.00467557,0.13808311,0.78973523,1.49705983,0.01146530,0.36715689,0.58817650,0.32660504
-2.38619310,2.33900208,0.00495833,0.13540092,0.77577785,1.46765718,0.01180008,0.36586210,0.58045104,0.32669886
-2.38019010,2.30896836,0.00526281,0.13304010,0.76307536,1.44043143,0.01218310,0.36463318,0.57347066,0.32658958
-2.37418709,2.28166456,0.00558458,0.13099095,0.75154899,1.41551565,0.01260976,0.36337624,0.56705647,0.32625636
-2.36818409,2.25700101,0.00591869,0.12923627,0.74109639,1.39299131,0.01307472,0.36200727,0.56101088,0.32568591
-2.36218109,2.23483790,0.00625973,0.12775171,0.73159358,1.37288808,0.01357195,0.36045128,0.55512427,0.32487034
-2.35617809,2.21498818,0.00660193,0.12650663,0.72289825,1.35518648,0.01409481,0.35864175,0.54918217,0.32380530
-2.35017509,2.19722433,0.00693932,0.12546528,0.71485422,1.33982319,0.01463624,0.35652037,0.54297277,0.32248855
-2.34417209,2.18128846,0.00726584,0.12458835,0.70729687,1.32669859,0.01518883,0.35403731,0.53629435,0.32091899
-2.33816908,2.16690538,0.00757553,0.12383477,0.70005922,1.31568629,0.01574510,0.35115180,0.52896251,0.31909619
-2.33216608,2.15379774,0.00786269,0.12316366,0.69297835,1.30664375,0.01629762,0.34783312,0.52081678,0.31702053
-2.32616308,2.14170230,0.00812211,0.12253631,0.68590186,1.29942358,0.01683928,0.34406189,0.51172635,0.31469367
-2.32016008,2.13038642,0.00834917,0.12191816,0.67869396,1.29388467,0.01736349,0.33983144,0.50159472,0.31211955
-2.31415708,2.11966365,0.00854009,0.12128054,0.67124096,1.28990265,0.01786443,0.33514928,0.49036308,0.30930544
-2.30815408,2.10940745,0.00869201,0.12060219,0.66345584,1.28737892,0.01833725,0.33003839,0.47801230,0.30626329
-2.30215108,2.09956222,0.00880316,0.11987045,0.65528173,1.28624776,0.01877829,0.32453824,0.46456337,0.30301091
-2.29614807,2.09015087,0.00887289,0.11908197,0.64669409,1.28648134,0.01918521,0.31870538,0.45007648,0.29957307
-2.29014507,2.08127845,0.00890177,0.11824309,0.63770157,1.28809202,0.01955714,0.31261355,0.43464861,0.29598224
-2.28414207,2.07313152,0.00889154,0.11736965,0.62834546,1.29113215,0.01989474,0.30635309,0.41840991,0.29227903
-2.27813907,2.06597319,0.00884509,0.11648634,0.61869787,1.29569121,0.02020024,0.30002974,0.40151900,0.28851213
-2.27213607,2.06013396,0.00876635,0.11562570,0.60885860,1.30189048,0.02047735,0.29376270,0.38415734,0.28473776
-2.26613307,2.05599875,0.00866017,0.11482656,0.59895097,1.30987561,0.02073122,0.28768209,0.36652313,0.28101872
-2.26013007,2.05399055,0.00853212,0.11413234,0.58911674,1.31980728,0.02096818,0.28192574,0.34882471,0.27742284
-2.25412706,2.05455144,0.00838832,0.11358888,0.57951032,1.33185054,0.02119558,0.27663548,0.33127395,0.27402116
-2.24812406,2.05812179,0.00823518,0.11324228,0.57029248,1.34616328,0.02142140,0.27195307,0.31407985,0.27088571
-2.24212106,2.06511838,0.00807917,0.11313656,0.56162386,1.36288430,0.02165397,0.26801579,0.29744245,0.26808709
-2.23611806,2.07591241,0.00792657,0.11331135,0.55365840,1.38212155,0.02190158,0.26495202,0.28154736,0.26569181
-2.23011506,2.09080837,0.00778324,0.11379971,0.54653707,1.40394110,0.02217199,0.26287682,0.26656107,0.26375978
-2.22411206,2.11002445,0.00765443,0.11462618,0.54038194,1.42835716,0.02247210,0.26188775,0.25262706,0.26234169
-2.21810905,2.13367555,0.00754450,0.11580508,0.53529095,1.45532382,0.02280747,0.26206107,0.23986290,0.26147670
-2.21210605,2.16175934,0.00745685,0.11733922,0.53133344,1.48472860,0.02318200,0.26344845,0.22835826,0.26119037
-2.20610305,2.19414624,0.00739376,0.11921899,0.52854671,1.51638838,0.02359754,0.26607432,0.21817393,0.26149297
-2.20010005,2.23057360,0.00735635,0.12142201,0.52693356,1.55004775,0.02405365,0.26993403,0.20934169,0.26237823
-2.19409705,2.27064451,0.00734450,0.12391313,0.52646117,1.58537992,0.02454743,0.27499274,0.20186505,0.26382261
-2.18809405,2.31383135,0.00735694,0.12664509,0.52706108,1.62199034,0.02507345,0.28118528,0.19572075,0.26578518
-2.18209105,2.35948406,0.00739129,0.12955960,0.52863056,1.65942274,0.02562374,0.28841686,0.19086079,0.26820800
-2.17608804,2.40684292,0.00744418,0.13258885,0.53103516,1.69716760,0.02618796,0.29656467,0.18721510,0.27101718
-2.17008504,2.45505550,0.00751141,0.13565745,0.53411246,1.73467270,0.02675362,0.30548033,0.18469445,0.27412449
-2.16408204,2.50319716,0.00758812,0.13868477,0.53767693,1.77135543,0.02730650,0.31499317,0.18319370,0.27742953
-2.15807904,2.55029448,0.00766902,0.14158737,0.54152567,1.80661635,0.02783104,0.32491410,0.18259507,0.28082238
-2.15207604,2.59535083,0.00774856,0.14428178,0.54544498,1.83985369,0.02831090,0.33504012,0.18277153,0.28418672
-2.14607304,2.63737316,0.00782121,0.14668718,0.54921738,1.87047816,0.02872954,0.34515925,0.18359003,0.28740320
-2.14007004,2.67539908,0.00788161,0.14872807,0.55262900,1.89792770,0.02907084,0.35505570,0.18491456,0.29035315
-2.13406703,2.70852346,0.00792480,0.15033685,0.55547701,1.92168154,0.02931973,0.36451527,0.18660905,0.29292227
-2.12806403,2.73592348,0.00794638,0.15145605,0.55757683,1.94127336,0.02946278,0.37333062,0.18853988,0.29500433
-2.12206103,2.75688158,0.00794265,0.15204029,0.55876898,1.95630304,0.02948872,0.38130640,0.19057820,0.29650485
-2.11605803,2.77080547,0.00791073,0.15205784,0.55892518,1.96644667,0.02938897,0.38826410,0.19260190,0.29734428
-2.11005503,2.77724471,0.00784863,0.15149171,0.55795366,1.97146488,0.02915796,0.39404637,0.19449723,0.29746106
-2.10405203,2.77590365,0.00775523,0.15034028,0.55580344,1.97120902,0.02879340,0.39852087,0.19616022,0.29681399
-2.09804902,2.76665021,0.00763038,0.14861744,0.55246739,1.96562544,0.02829642,0.40158336,0.19749778,0.29538422
-2.09204602,2.74952070,0.00747474,0.14635227,0.54798415,1.95475766,0.02767157,0.40316011,0.19842856,0.29317652
-2.08604302,2.72472049,0.00728982,0.14358824,0.54243865,1.93874665,0.02692670,0.40320954,0.19888365,0.29021997
-2.08004002,2.69262076,0.00707781,0.14038207,0.53596132,1.91782915,0.02607268,0.40172298,0.19880706,0.28656797
-2.07403702,2.65375159,0.00684151,0.13680218,0.52872597,1.89233425,0.02512309,0.39872469,0.19815605,0.28229758
-2.06803402,2.60879146,0.00658419,0.13292691,0.52094642,1.86267821,0.02409378,0.39427093,0.19690129,0.27750825
-2.06203102,2.55855359,0.00630946,0.12884248,0.51287179,1.82935761,0.02300229,0.38844836,0.19502695,0.27231992
-2.05602801,2.50396936,0.00602117,0.12464084,0.50478075,1.79294093,0.02186740,0.38137160,0.19253048,0.26687061
