energy_ev,total_up,Ga_p_up,Ga_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.14157079,0.55717741,0.01305557,0.00000000,0.13842950,0.23117543,0.02319964,0.27380657
-5.13556778,0.55501323,0.01295975,0.00000000,0.14087814,0.23116330,0.02324002,0.27605394
-5.12956478,0.55880701,0.01304612,0.00000000,0.14507412,0.23327790,0.02345002,0.28107918
-5.12356178,0.56786004,0.01329123,0.00000000,0.15074643,0.23727115,0.02381320,0.28854445
-5.11755878,0.58140960,0.01367106,0.00000000,0.15761696,0.24286487,0.02430900,0.29807701
-5.11155578,0.59864371,0.01416156,0.00000000,0.16540408,0.24975698,0.02491342,0.30927619
-5.10555278,0.61871738,0.01473905,0.00000000,0.17382648,0.25762870,0.02559977,0.32172126
-5.09954977,0.64077035,0.01538069,0.00000000,0.18260712,0.26615246,0.02633956,0.33498026
-5.09354677,0.66394585,0.01606497,0.00000000,0.19147749,0.27500024,0.02710344,0.34861940
-5.08754377,0.68741022,0.01677217,0.00000000,0.20018211,0.28385239,0.02786213,0.36221315
-5.08154077,0.71037284,0.01748489,0.00000000,0.20848312,0.29240641,0.02858740,0.37535450
-5.07553777,0.73210584,0.01818852,0.00000000,0.21616502,0.30038556,0.02925304,0.38766531
-5.06953477,0.75196297,0.01887174,0.00000000,0.22303929,0.30754702,0.02983569,0.39880627
-5.06353177,0.76939702,0.01952695,0.00000000,0.22894876,0.31368918,0.03031568,0.40848622
-5.05752876,0.78397505,0.02015073,0.00000000,0.23377159,0.31865795,0.03067764,0.41647045
-5.05152576,0.79539095,0.02074415,0.00000000,0.23742468,0.32235166,0.03091107,0.42258757
-5.04552276,0.80347465,0.02131306,0.00000000,0.23986628,0.32472453,0.03101067,0.42673481
-5.03951976,0.80819760,0.02186828,0.00000000,0.24109771,0.32578835,0.03097655,0.42888133
-5.03351676,0.80967417,0.02242565,0.00000000,0.24116409,0.32561244,0.03081421,0.42906952
-5.02751376,0.80815884,0.02300601,0.00000000,0.24015396,0.32432177,0.03053441,0.42741405
-5.02151076,0.80403902,0.02363496,0.00000000,0.23819772,0.32209326,0.03015278,0.42409873
-5.01550775,0.79782390,0.02434256,0.00000000,0.23546499,0.31915044,0.02968935,0.41937126
-5.00950475,0.79012932,0.02516282,0.00000000,0.23216089,0.31575661,0.02916788,0.41353598
-5.00350175,0.78165934,0.02613311,0.00000000,0.22852121,0.31220664,0.02861512,0.40694478
-4.99749875,0.77318493,0.02729335,0.00000000,0.22480682,0.30881781,0.02805995,0.39998670
-4.99149575,0.76552050,0.02868510,0.00000000,0.22129716,0.30591988,0.02753249,0.39307619
-4.98549275,0.75949891,0.03035053,0.00000000,0.21828326,0.30384471,0.02706315,0.38664073
-4.97948974,0.75594579,0.03233129,0.00000000,0.21606015,0.30291585,0.02668169,0.38110801
-4.97348674,0.75565379,0.03466720,0.00000000,0.21491910,0.30343827,0.02641634,0.37689304
-4.96748374,0.75935760,0.03739499,0.00000000,0.21513965,0.30568857,0.02629291,0.37438567
-4.96148074,0.76771030,0.04054690,0.00000000,0.21698169,0.30990597,0.02633401,0.37393872
-4.95547774,0.78126174,0.04414929,0.00000000,0.22067770,0.31628429,0.02655841,0.37585713
-4.94947474,0.80043935,0.04822127,0.00000000,0.22642537,0.32496505,0.02698036,0.38038829
-4.94347174,0.82553199,0.05277336,0.00000000,0.23438071,0.33603192,0.02760924,0.38771389
-4.93746873,0.85667704,0.05780629,0.00000000,0.24465173,0.34950661,0.02844910,0.39794326
-4.93146573,0.89385123,0.06330991,0.00000000,0.25729304,0.36534625,0.02949856,0.41110861
-4.92546273,0.93686514,0.06926225,0.00000000,0.27230138,0.38344236,0.03075060,0.42716201
-4.91945973,0.98536192,0.07562891,0.00000000,0.28961231,0.40362143,0.03219271,0.44597437
-4.91345673,1.03881994,0.08236267,0.00000000,0.30909821,0.42564702,0.03380701,0.46733628
-4.90745373,1.09655973,0.08940343,0.00000000,0.33056777,0.44922350,0.03557053,0.49096097
-4.90145073,1.15775496,0.09667860,0.00000000,0.35376721,0.47400127,0.03745568,0.51648907
-4.89544772,1.22144755,0.10410381,0.00000000,0.37838313,0.49958344,0.03943072,0.54349547
-4.88944472,1.28656653,0.11158410,0.00000000,0.40404731,0.52553385,0.04146046,0.57149787
-4.88344172,1.35195068,0.11901554,0.00000000,0.43034339,0.55138632,0.04350697,0.59996712
-4.87743872,1.41637427,0.12628724,0.00000000,0.45681537,0.57665495,0.04553039,0.62833920
-4.87143572,1.47857560,0.13328381,0.00000000,0.48297788,0.60084532,0.04748989,0.65602842
-4.86543272,1.53728773,0.13988809,0.00000000,0.50832796,0.62346627,0.04934459,0.68244177
-4.85942971,1.59127058,0.14598422,0.00000000,0.53235815,0.64404210,0.05105459,0.70699399
-4.85342671,1.63934353,0.15146078,0.00000000,0.55457039,0.66212472,0.05258195,0.72912302
-4.84742371,1.68041779,0.15621412,0.00000000,0.57449041,0.67730557,0.05389173,0.74830526
-4.84142071,1.71352716,0.16015152,0.00000000,0.59168208,0.68922681,0.05495291,0.76407037
-4.83541771,1.73785641,0.16319426,0.00000000,0.60576107,0.69759151,0.05573930,0.77601491
-4.82941471,1.75276615,0.16528030,0.00000000,0.61640746,0.70217239,0.05623030,0.78381444
-4.82341171,1.75781313,0.16636661,0.00000000,0.62337657,0.70281880,0.05641154,0.78723360
-4.81740870,1.75276517,0.16643087,0.00000000,0.62650765,0.69946165,0.05627535,0.78613362
-4.81140570,1.73760999,0.16547264,0.00000000,0.62573000,0.69211606,0.05582106,0.78047716
-4.80540270,1.71255752,0.16351378,0.00000000,0.62106611,0.68088151,0.05505507,0.77032999
-4.79939970,1.67803531,0.16059811,0.00000000,0.61263183,0.66593952,0.05399075,0.75585947
-4.79339670,1.63467717,0.15679044,0.00000000,0.60063328,0.64754880,0.05264807,0.73732993
-4.78739370,1.58330542,0.15217484,0.00000000,0.58536078,0.62603808,0.05105307,0.71509483
-4.78139070,1.52490713,0.14685224,0.00000000,0.56717988,0.60179677,0.04923716,0.68958630
-4.77538769,1.46060541,0.14093754,0.00000000,0.54652000,0.57526387,0.04723615,0.66130209
-4.76938469,1.39162668,0.13455628,0.00000000,0.52386091,0.54691546,0.04508928,0.63079067
-4.76338169,1.31926515,0.12784094,0.00000000,0.49971776,0.51725126,0.04283807,0.59863493
-4.75737869,1.24484582,0.12092712,0.00000000,0.47462525,0.48678070,0.04052515,0.56543512
-4.75137569,1.16968737,0.11394971,0.00000000,0.44912139,0.45600907,0.03819302,0.53179158
-4.74537269,1.09506626,0.10703913,0.00000000,0.42373164,0.42542424,0.03588294,0.49828807
-4.73936968,1.02218316,0.10031787,0.00000000,0.39895389,0.39548426,0.03363375,0.46547603
-4.73336668,0.95213303,0.09389730,0.00000000,0.37524480,0.36660643,0.03148095,0.43386052
-4.72736368,0.88587947,0.08787509,0.00000000,0.35300804,0.33915807,0.02945575,0.40388810
-4.72136068,0.82423432,0.08233304,0.00000000,0.33258458,0.31344916,0.02758442,0.37593712
-4.71535768,0.76784275,0.07733552,0.00000000,0.31424548,0.28972717,0.02588774,0.35031048
-4.70935468,0.71717426,0.07292861,0.00000000,0.29818721,0.26817404,0.02438066,0.32723119
-4.70335168,0.67251945,0.06913974,0.00000000,0.28452953,0.24890526,0.02307215,0.30684062
-4.69734867,0.63399256,0.06597800,0.00000000,0.27331601,0.23197110,0.02196520,0.28919930
-4.69134567,0.60153922,0.06343502,0.00000000,0.26451692,0.21735969,0.02105713,0.27429028
-4.68534267,0.57494904,0.06148638,0.00000000,0.25803439,0.20500184,0.02033988,0.26202470
-4.67933967,0.55387240,0.06009338,0.00000000,0.25370955,0.19477724,0.01980060,0.25224921
-4.67333667,0.53784052,0.05920532,0.00000000,0.25133135,0.18652190,0.01942230,0.24475515
-4.66733367,0.52628836,0.05876197,0.00000000,0.25064673,0.18003641,0.01918461,0.23928878
-4.66133067,0.51857921,0.05869631,0.00000000,0.25137172,0.17509479,0.01906458,0.23556251
-4.65532766,0.51403033,0.05893735,0.00000000,0.25320320,0.17145360,0.01903763,0.23326652
-4.64932466,0.51193872,0.05941298,0.00000000,0.25583077,0.16886100,0.01907837,0.23208050
-4.64332166,0.51160636,0.06005275,0.00000000,0.25894854,0.16706562,0.01916155,0.23168512
-4.63731866,0.51236404,0.06079052,0.00000000,0.26226622,0.16582476,0.01926285,0.23177289
-4.63131566,0.51359321,0.06156681,0.00000000,0.26551942,0.16491203,0.01935973,0.23205812
-4.62531266,0.51474523,0.06233089,0.00000000,0.26847860,0.16412392,0.01943207,0.23228573
-4.61930965,0.51535757,0.06304247,0.00000000,0.27095653,0.16328536,0.01946283,0.23223860
-4.61330665,0.51506645,0.06367292,0.00000000,0.27281401,0.16225418,0.01943848,0.23174342
-4.60730365,0.51361584,0.06420604,0.00000000,0.27396362,0.16092421,0.01934939,0.23067484
-4.60130065,0.51086252,0.06463836,0.00000000,0.27437141,0.15922722,0.01919002,0.22895782
-4.59529765,0.50677721,0.06497885,0.00000000,0.27405660,0.15713357,0.01895902,0.22656831
-4.58929465,0.50144194,0.06524820,0.00000000,0.27308912,0.15465161,0.01865916,0.22353211
-4.58329165,0.49504378,0.06547764,0.00000000,0.27158539,0.15182601,0.01829715,0.21992228
-4.57728864,0.48786538,0.06570729,0.00000000,0.26970221,0.14873509,0.01788333,0.21585493
-4.57128564,0.48027260,0.06598423,0.00000000,0.26762935,0.14548711,0.01743126,0.21148385
-4.56528264,0.47269985,0.06636025,0.00000000,0.26558085,0.14221602,0.01695725,0.20699404
-4.55927964,0.46563355,0.06688950,0.00000000,0.26378564,0.13907646,0.01647975,0.20259447
-4.55327664,0.45959448,0.06762603,0.00000000,0.26247761,0.13623845,0.01601876,0.19851021
-4.54727364,0.45511937,0.06862137,0.00000000,0.26188582,0.13388169,0.01559519,0.19497434
-4.54127064,0.45274245,0.06992229,0.00000000,0.26222489,0.13218989,0.01523017,0.19221972
-4.53526763,0.45297740,0.07156880,0.00000000,0.26368630,0.13134502,0.01494440,0.19047093
-4.52926463,0.45630028,0.07359246,0.00000000,0.26643058,0.13152175,0.01475751,0.18993660
-4.52326163,0.46313368,0.07601516,0.00000000,0.27058093,0.13288216,0.01468746,0.19080223
-4.51725863,0.47383268,0.07884831,0.00000000,0.27621836,0.13557082,0.01474993,0.19322375
-4.51125563,0.48867266,0.08209256,0.00000000,0.28337848,0.13971031,0.01495785,0.19732184
-4.50525263,0.50783946,0.08573803,0.00000000,0.29205007,0.14539728,0.01532092,0.20317719
-4.49924962,0.53142175,0.08976501,0.00000000,0.30217541,0.15269913,0.01584523,0.21082682
-4.49324662,0.55940607,0.09414514,0.00000000,0.31365229,0.16165127,0.01653293,0.22026134
-4.48724362,0.59167434,0.09884297,0.00000000,0.32633757,0.17225526,0.01738208,0.23142346
-4.48124062,0.62800404,0.10381778,0.00000000,0.34005203,0.18447757,0.01838642,0.24420757
-4.47523762,0.66807103,0.10902567,0.00000000,0.35458646,0.19824931,0.01953543,0.25846063
-4.46923462,0.71145492,0.11442165,0.00000000,0.36970847,0.21346676,0.02081435,0.27398413
-4.46323162,0.75764695,0.11996176,0.00000000,0.38516993,0.22999281,0.02220438,0.29053741
-4.45722861,0.80606028,0.12560499,0.00000000,0.40071457,0.24765935,0.02368300,0.30784213
-4.45122561,0.85604244,0.13131493,0.00000000,0.41608563,0.26627056,0.02522439,0.32558787
-4.44522261,0.90688969,0.13706108,0.00000000,0.43103307,0.28560697,0.02679990,0.34343889
-4.43921961,0.95786302,0.14281967,0.00000000,0.44532028,0.30543038,0.02837879,0.36104182
-4.43321661,1.00820533,0.14857395,0.00000000,0.45872988,0.32548938,0.02992887,0.37803417
-4.42721361,1.05715940,0.15431398,0.00000000,0.47106863,0.34552531,0.03141737,0.39405345
-4.42121061,1.10398602,0.16003588,0.00000000,0.48217117,0.36527856,0.03281177,0.40874669
-4.41520760,1.14798182,0.16574054,0.00000000,0.49190256,0.38449493,0.03408073,0.42178005
-4.40920460,1.18849622,0.17143191,0.00000000,0.50015965,0.40293179,0.03519497,0.43284817
-4.40320160,1.22494676,0.17711499,0.00000000,0.50687132,0.42036382,0.03612814,0.44168302
-4.39719860,1.25683252,0.18279354,0.00000000,0.51199750,0.43658819,0.03685763,0.44806188
-4.39119560,1.28374499,0.18846780,0.00000000,0.51552739,0.45142884,0.03736529,0.45181414
-4.38519260,1.30537608,0.19413226,0.00000000,0.51747683,0.46473978,0.03763799,0.45282663
-4.37918959,1.32152306,0.19977365,0.00000000,0.51788502,0.47640732,0.03766806,0.45104732
-4.37318659,1.33209031,0.20536938,0.00000000,0.51681103,0.48635112,0.03745358,0.44648712
-4.36718359,1.33708796,0.21088652,0.00000000,0.51433001,0.49452423,0.03699841,0.43921983
-4.36118059,1.33662766,0.21628140,0.00000000,0.51052958,0.50091202,0.03631213,0.42938011
-4.35517759,1.33091588,0.22149998,0.00000000,0.50550650,0.50553028,0.03540975,0.41715968
-4.34917459,1.32024508,0.22647899,0.00000000,0.49936375,0.50842270,0.03431125,0.40280180
-4.34317159,1.30498351,0.23114786,0.00000000,0.49220830,0.50965789,0.03304098,0.38659433
-4.33716858,1.28556407,0.23543140,0.00000000,0.48414954,0.50932623,0.03162698,0.36886173
-4.33116558,1.26247302,0.23925309,0.00000000,0.47529846,0.50753681,0.03010011,0.34995614
-4.32516258,1.23623885,0.24253895,0.00000000,0.46576762,0.50441458,0.02849326,0.33024814
-4.31915958,1.20742200,0.24522168,0.00000000,0.45567167,0.50009805,0.02684042,0.31011739
-4.31315658,1.17660567,0.24724496,0.00000000,0.44512855,0.49473740,0.02517583,0.28994346
-4.30715358,1.14438788,0.24856774,0.00000000,0.43426097,0.48849327,0.02353311,0.27009729
