energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Zr_p_up,Zr_d_up
-2.89644822,1.12531721,0.00086064,0.01698950,0.00106921,0.05927825,0.49358991,0.20044245,0.14516472,0.62815331
-2.89044522,1.13798319,0.00085755,0.01657250,0.00111534,0.06015339,0.52115810,0.20959976,0.14618957,0.62364468
-2.88444222,1.14854806,0.00085120,0.01612242,0.00115810,0.06095621,0.54839704,0.21899042,0.14693793,0.61722891
-2.87843922,1.15714693,0.00084171,0.01564965,0.00119707,0.06169402,0.57508547,0.22862088,0.14743101,0.60906997
-2.87243622,1.16391269,0.00082925,0.01516426,0.00123194,0.06237311,0.60100397,0.23849847,0.14768926,0.59933122
-2.86643322,1.16897549,0.00081398,0.01467585,0.00126253,0.06299879,0.62594288,0.24863342,0.14773246,0.58817122
-2.86043022,1.17246468,0.00079610,0.01419348,0.00128883,0.06357539,0.64971105,0.25904135,0.14758026,0.57574075
-2.85442721,1.17451296,0.00077583,0.01372558,0.00131105,0.06410669,0.67214524,0.26974612,0.14725304,0.56218114
-2.84842421,1.17526257,0.00075342,0.01328005,0.00132959,0.06459637,0.69311965,0.28078299,0.14677309,0.54762379
-2.84242121,1.17487285,0.00072913,0.01286430,0.00134512,0.06504867,0.71255524,0.29220183,0.14616609,0.53219084
-2.83641821,1.17352880,0.00070324,0.01248539,0.00135854,0.06546918,0.73042843,0.30407013,0.14546270,0.51599676
-2.83041521,1.17144967,0.00067606,0.01215023,0.00137104,0.06586565,0.74677868,0.31647575,0.14470016,0.49915065
-2.82441221,1.16889710,0.00064791,0.01186573,0.00138406,0.06624885,0.76171442,0.32952891,0.14392380,0.48175887
-2.81840920,1.16618163,0.00061910,0.01163896,0.00139932,0.06663330,0.77541695,0.34336342,0.14318837,0.46392787
-2.81240620,1.16366727,0.00058996,0.01147735,0.00141877,0.06703792,0.78814181,0.35813676,0.14255889,0.44576684
-2.80640320,1.16177306,0.00056083,0.01138876,0.00144457,0.06748646,0.80021734,0.37402881,0.14211109,0.42738989
-2.80040020,1.16097126,0.00053203,0.01138155,0.00147909,0.06800764,0.81204007,0.39123912,0.14193122,0.40891764
-2.79439720,1.16178178,0.00050385,0.01146459,0.00152479,0.06863505,0.82406685,0.40998258,0.14211521,0.39047798
-2.78839420,1.16476249,0.00047659,0.01164711,0.00158424,0.06940664,0.83680364,0.43048341,0.14276699,0.37220597
-2.78239120,1.17049558,0.00045052,0.01193855,0.00166000,0.07036390,0.85079103,0.45296750,0.14399619,0.35424272
-2.77638819,1.17957004,0.00042586,0.01234831,0.00175455,0.07155066,0.86658683,0.47765325,0.14591506,0.33673348
-2.77038519,1.19256082,0.00040282,0.01288536,0.00187021,0.07301154,0.88474609,0.50474115,0.14863465,0.31982478
-2.76438219,1.21000532,0.00038156,0.01355781,0.00200908,0.07479014,0.90579907,0.53440229,0.15226056,0.30366097
-2.75837919,1.23237809,0.00036221,0.01437247,0.00217288,0.07692700,0.93022805,0.56676630,0.15688820,0.28838025
-2.75237619,1.26006476,0.00034486,0.01533429,0.00236291,0.07945738,0.95844367,0.60190923,0.16259783,0.27411038
-2.74637319,1.29333650,0.00032956,0.01644582,0.00257995,0.08240907,0.99076187,0.63984177,0.16944964,0.26096436
-2.74037019,1.33232625,0.00031635,0.01770674,0.00282418,0.08580020,1.02738244,0.68049867,0.17747900,0.24903635
-2.73436718,1.37700804,0.00030520,0.01911333,0.00309508,0.08963725,1.06837031,0.72372975,0.18669230,0.23839790
-2.72836418,1.42718073,0.00029610,0.02065813,0.00339142,0.09391344,1.11364059,0.76929326,0.19706343,0.22909495
-2.72236118,1.48245744,0.00028900,0.02232959,0.00371124,0.09860747,1.16294836,0.81685225,0.20853136,0.22114557
-2.71635818,1.54226157,0.00028384,0.02411201,0.00405177,0.10368280,1.21588418,0.86597428,0.22099883,0.21453878
-2.71035518,1.60583033,0.00028058,0.02598547,0.00440953,0.10908759,1.27187582,0.91613501,0.23433258,0.20923438
-2.70435218,1.67222627,0.00027917,0.02792607,0.00478036,0.11475524,1.33019680,0.96672592,0.24836489,0.20516399
-2.69834917,1.74035687,0.00027957,0.02990628,0.00515949,0.12060568,1.38998180,1.01706613,0.26289689,0.20223323
-2.69234617,1.80900206,0.00028178,0.03189552,0.00554164,0.12654732,1.45024882,1.06641838,0.27770327,0.20032506
-2.68634317,1.87684897,0.00028581,0.03386084,0.00592120,0.13247968,1.50992749,1.11400849,0.29253848,0.19930408
-2.68034017,1.94253283,0.00029173,0.03576791,0.00629237,0.13829653,1.56789273,1.15904818,0.30714423,0.19902172
-2.67433717,2.00468254,0.00029962,0.03758195,0.00664935,0.14388955,1.62300259,1.20076002,0.32125786,0.19932208
-2.66833417,2.06196933,0.00030965,0.03926886,0.00698650,0.14915224,1.67413871,1.23840389,0.33462151,0.20004825
-2.66233117,2.11315622,0.00032199,0.04079640,0.00729861,0.15398402,1.72024775,1.27130364,0.34699145,0.20104871
-2.65632816,2.15714628,0.00033690,0.04213529,0.00758100,0.15829422,1.76038207,1.29887298,0.35814734,0.20218374
-2.65032516,2.19302738,0.00035469,0.04326034,0.00782977,0.16200588,1.79373751,1.32063909,0.36790082,0.20333139
-2.64432216,2.22011130,0.00037568,0.04415141,0.00804192,0.16505915,1.81968678,1.33626310,0.37610315,0.20439279
-2.63831916,2.23796512,0.00040029,0.04479422,0.00821545,0.16741397,1.83780648,1.34555616,0.38265142,0.20529658
-2.63231616,2.24643340,0.00042896,0.04518099,0.00834950,0.16905217,1.84789656,1.34849022,0.38749300,0.20600230
-2.62631316,2.24564966,0.00046214,0.04531084,0.00844432,0.16997858,1.84999100,1.34520302,0.39062804,0.20650238
-2.62031016,2.23603650,0.00050033,0.04518992,0.00850133,0.17022121,1.84435913,1.33599662,0.39210975,0.20682285
-2.61430715,2.21829415,0.00054405,0.04483131,0.00852300,0.16983055,1.83149735,1.32132963,0.39204251,0.20702253
-2.60830415,2.19337755,0.00059378,0.04425461,0.00851279,0.16887781,1.81211151,1.30180323,0.39057781,0.20719081
-2.60230115,2.16246306,0.00065003,0.04348531,0.00847501,0.16745235,1.78709069,1.27814145,0.38790822,0.20744402
-2.59629815,2.12690596,0.00071323,0.04255398,0.00841461,0.16565827,1.75747356,1.25116660,0.38425954,0.20792054
-2.59029515,2.08819068,0.00078379,0.04149521,0.00833702,0.16361039,1.72440875,1.22177091,0.37988175,0.20877485
-2.58429215,2.04787571,0.00086202,0.04034640,0.00824788,0.16142979,1.68911116,1.19088541,0.37503876,0.21017067
-2.57828914,2.00753571,0.00094818,0.03914656,0.00815287,0.15923905,1.65281606,1.15944760,0.36999791,0.21227352
-2.57228614,1.96870320,0.00104237,0.03793495,0.00805742,0.15715744,1.61673311,1.12836909,0.36501920,0.21524295
-2.56628314,1.93281220,0.00114459,0.03674976,0.00796656,0.15529627,1.58200221,1.09850469,0.36034517,0.21922475
-2.56028014,1.90114620,0.00125469,0.03562693,0.00788468,0.15375456,1.54965319,1.07062409,0.35619152,0.22434344
-2.55427714,1.87479245,0.00137234,0.03459894,0.00781543,0.15261525,1.52057076,1.04538727,0.35273904,0.23069533
-2.54827414,1.85460434,0.00149707,0.03369385,0.00776154,0.15194210,1.49546631,1.02332459,0.35012717,0.23834241
-2.54227114,1.84117303,0.00162817,0.03293447,0.00772480,0.15177732,1.47485722,1.00482205,0.34844926,0.24730742
-2.53626813,1.83480945,0.00176479,0.03233771,0.00770599,0.15214011,1.45905449,0.99011232,0.34774994,0.25757010
-2.53026513,1.83553683,0.00190585,0.03191416,0.00770490,0.15302609,1.44815878,0.97927153,0.34802432,0.26906507
-2.52426213,1.84309396,0.00205008,0.03166791,0.00772042,0.15440765,1.44206461,0.97222186,0.34921931,0.28168114
-2.51825913,1.85694854,0.00219605,0.03159654,0.00775054,0.15623515,1.44047220,0.96873944,0.35123672,0.29526236
-2.51225613,1.87631995,0.00234214,0.03169138,0.00779258,0.15843895,1.44290617,0.96846722,0.35393797,0.30961071
-2.50625313,1.90021021,0.00248658,0.03193785,0.00784326,0.16093210,1.44873985,0.97093192,0.35715027,0.32449034
-2.50025013,1.92744174,0.00262749,0.03231613,0.00789887,0.16361369,1.45722402,0.97556446,0.36067386,0.33963325
-2.49424712,1.95670029,0.00276289,0.03280186,0.00795547,0.16637249,1.46751874,0.98172275,0.36428999,0.35474631
-2.48824412,1.98658139,0.00289076,0.03336703,0.00800904,0.16909104,1.47872673,0.98871617,0.36776940,0.36951928
-2.48224112,2.01563849,0.00300907,0.03398090,0.00805565,0.17164976,1.48992704,0.99583049,0.37088078,0.38363361
-2.47623812,2.04243103,0.00311584,0.03461107,0.00809159,0.17393103,1.50020760,1.00235265,0.37339908,0.39677173
-2.47023512,2.06557080,0.00320916,0.03522453,0.00811349,0.17582312,1.50869559,1.00759428,0.37511323,0.40862643
-2.46423212,2.08376498,0.00328728,0.03578867,0.00811849,0.17722377,1.51458445,1.01091338,0.37583304,0.41891005
-2.45822911,2.09585451,0.00334865,0.03627234,0.00810421,0.17804333,1.51715697,1.01173342,0.37539513,0.42736310
-2.45222611,2.10084667,0.00339197,0.03664676,0.00806890,0.17820736,1.51580361,1.00955934,0.37366759,0.43376203
-2.44622311,2.09794092,0.00341619,0.03688641,0.00801138,0.17765862,1.51003591,1.00399015,0.37055338,0.43792577
-2.44022011,2.08654735,0.00342062,0.03696974,0.00793108,0.17635833,1.49949475,0.99472769,0.36599238,0.43972093
-2.43421711,2.06629755,0.00340491,0.03687974,0.00782801,0.17428687,1.48395352,0.98158167,0.35996198,0.43906535
-2.42821411,2.03704776,0.00336908,0.03660439,0.00770266,0.17144364,1.46331667,0.96447085,0.35247647,0.43592998
-2.42221111,1.99887458,0.00331350,0.03613687,0.00755600,0.16784646,1.43761380,0.94342063,0.34358514,0.43033898
-2.41620810,1.95206383,0.00323895,0.03547570,0.00738936,0.16353022,1.40699015,0.91855729,0.33336933,0.42236816
-2.41020510,1.89709335,0.00314654,0.03462455,0.00720437,0.15854518,1.37169412,0.89009939,0.32193860,0.41214175
-2.40420210,1.83461067,0.00303771,0.03359205,0.00700285,0.15295478,1.33206255,0.85834671,0.30942618,0.39982782
-2.39819910,1.76540677,0.00291417,0.03239132,0.00678679,0.14683318,1.28850454,0.82366731,0.29598395,0.38563247
-2.39219610,1.69038714,0.00277790,0.03103944,0.00655822,0.14026268,1.24148470,0.78648342,0.28177727,0.36979314
-2.38619310,1.61054138,0.00263103,0.02955684,0.00631918,0.13333102,1.19150651,0.74725666,0.26697963,0.35257134
-2.38019010,1.52691275,0.00247582,0.02796650,0.00607168,0.12612877,1.13909635,0.70647323,0.25176761,0.33424510
-2.37418709,1.44056866,0.00231461,0.02629327,0.00581766,0.11874689,1.08478890,0.66462967,0.23631616,0.31510152
-2.36818409,1.35257324,0.00214971,0.02456307,0.00555897,0.11127446,1.02911421,0.62221960,0.22079437,0.29542962
-2.36218109,1.26396300,0.00198339,0.02280216,0.00529735,0.10379685,0.97258676,0.57972198,0.20536191,0.27551391
-2.35617809,1.17572594,0.00181780,0.02103645,0.00503449,0.09639409,0.91569662,0.53759107,0.19016615,0.25562872
-2.35017509,1.08878488,0.00165492,0.01929091,0.00477198,0.08913974,0.85890280,0.49624841,0.17534004,0.23603362
-2.34417209,1.00398510,0.00149654,0.01758904,0.00451137,0.08210009,0.80262866,0.45607687,0.16100073,0.21696993
-2.33816908,0.92208617,0.00134422,0.01595249,0.00425419,0.07533372,0.74725907,0.41741682,0.14724890,0.19865834
-2.33216608,0.84375809,0.00119926,0.01440080,0.00400196,0.06889150,0.69313936,0.38056424,0.13416875,0.18129778
-2.32616308,0.76958097,0.00106271,0.01295120,0.00375623,0.06281676,0.64057542,0.34577072,0.12182855,0.16506522
-2.32016008,0.70004811,0.00093536,0.01161857,0.00351861,0.05714579,0.58983489,0.31324492,0.11028164,0.15011647
-2.31415708,0.63557156,0.00081773,0.01041553,0.00329075,0.05190853,0.54114905,0.28315545,0.09956784,0.13658775
-2.30815408,0.57648971,0.00071014,0.00935252,0.00307439,0.04712938,0.49471515,0.25563457,0.08971503,0.12459783
-2.30215108,0.52307605,0.00061267,0.00843804,0.00287130,0.04282803,0.45069888,0.23078254,0.08074091,0.11425045
-2.29614807,0.47554852,0.00052522,0.00767891,0.00268334,0.03902040,0.40923693,0.20867234,0.07265482,0.10563705
-2.29014507,0.43407881,0.00044753,0.00708048,0.00251239,0.03571946,0.37043944,0.18935418,0.06545945,0.09883929
-2.28414207,0.39880100,0.00037924,0.00664697,0.00236035,0.03293602,0.33439219,0.17285991,0.05915245,0.09393142
-2.27813907,0.36981905,0.00031986,0.00638170,0.00222910,0.03067936,0.30115870,0.15920669,0.05372790,0.09098220
-2.27213607,0.34721299,0.00026887,0.00628729,0.00212046,0.02895777,0.27078202,0.14840013,0.04917752,0.09005635
-2.26613307,0.33104328,0.00022571,0.00636591,0.00203615,0.02777895,0.24328641,0.14043646,0.04549162,0.09121532
-2.26013007,0.32135348,0.00018983,0.00661931,0.00197774,0.02715017,0.21867890,0.13530381,0.04265988,0.09451745
-2.25412706,0.31817110,0.00016070,0.00704899,0.00194661,0.02707841,0.19695080,0.13298270,0.04067182,0.10001751
-2.24812406,0.32150682,0.00013782,0.00765614,0.00194390,0.02757023,0.17807917,0.13344552,0.03951706,0.10776557
-2.24212106,0.33135230,0.00012077,0.00844164,0.00197046,0.02863162,0.16202837,0.13665538,0.03918539,0.11780546
-2.23611806,0.34767680,0.00010921,0.00940597,0.00202683,0.03026776,0.14875163,0.14256430,0.03966667,0.13017275
-2.23011506,0.37042313,0.00010288,0.01054909,0.00211316,0.03248261,0.13819270,0.15111106,0.04095058,0.14489259
-2.22411206,0.39950321,0.00010161,0.01187033,0.00222922,0.03527858,0.13028758,0.16221877,0.04302625,0.16197747
-2.21810905,0.43479375,0.00010532,0.01336825,0.00237435,0.03865614,0.12496617,0.17579257,0.04588188,0.18142503
-2.21210605,0.47613243,0.00011406,0.01504049,0.00254748,0.04261343,0.12215400,0.19171757,0.04950425,0.20321625
-2.20610305,0.52331490,0.00012793,0.01688369,0.00274710,0.04714593,0.12177371,0.20985728,0.05387826,0.22731400
-2.20010005,0.57609303,0.00014713,0.01889339,0.00297126,0.05224617,0.12374646,0.23005274,0.05898644,0.25366210
-2.19409705,0.63417447,0.00017195,0.02106400,0.00321764,0.05790349,0.12799303,0.25212250,0.06480852,0.28218505
-2.18809405,0.69722369,0.00020270,0.02338881,0.00348353,0.06410388,0.13443457,0.27586355,0.07132099,0.31278824
-2.18209105,0.76486443,0.00023977,0.02585997,0.00376592,0.07082980,0.14299292,0.30105328,0.07849668,0.34535886
-2.17608804,0.83668348,0.00028353,0.02846859,0.00406152,0.07806011,0.15359049,0.32745232,0.08630432,0.37976712
-2.17008504,0.91223540,0.00033436,0.03120476,0.00436688,0.08576994,0.16614954,0.35480835,0.09470821,0.41586791
-2.16408204,0.99104784,0.00039262,0.03405767,0.00467837,0.09393058,0.18059098,0.38286062,0.10366775,0.45350242
-2.15807904,1.07262712,0.00045860,0.03701563,0.00499237,0.10250930,0.19683255,0.41134487,0.11313700,0.49249982
-2.15207604,1.15646342,0.00053249,0.04006611,0.00530525,0.11146912,0.21478651,0.43999865,0.12306428,0.53267853
-2.14607304,1.24203525,0.00061437,0.04319574,0.00561349,0.12076850,0.23435684,0.46856648,0.13339164,0.57384697
-2.14007004,1.32881282,0.00070418,0.04639027,0.00591375,0.13036095,0.25543618,0.49680474,0.14405437,0.61580374
-2.13406703,1.41625987,0.00080167,0.04963443,0.00620289,0.14019454,0.27790244,0.52448595,0.15498057,0.65833697
-2.12806403,1.50383406,0.00090642,0.05291178,0.00647806,0.15021141,0.30161547,0.55140223,0.16609069,0.70122297
-2.12206103,1.59098577,0.00101778,0.05620459,0.00673670,0.16034725,0.32641395,0.57736780,0.17729728,0.74422417
-2.11605803,1.67715567,0.00113489,0.05949354,0.00697657,0.17053080,0.35211267,0.60222039,0.18850481,0.78708664
-2.11005503,1.76177147,0.00125664,0.06275758,0.00719576,0.18068355,0.37850047,0.62582160,0.19960980,0.82953737
-2.10405203,1.84424447,0.00138173,0.06597374,0.00739265,0.19071955,0.40533926,0.64805632,0.21050126,0.87128170
-2.09804902,1.92396666,0.00150864,0.06911704,0.00756594,0.20054557,0.43236403,0.66883136,0.22106145,0.91200138
-2.09204602,2.00030917,0.00163567,0.07216046,0.00771456,0.21006155,0.45928442,0.68807361,0.23116709,0.95135355
-2.08604302,2.07262294,0.00176097,0.07507512,0.00783770,0.21916154,0.48578768,0.70572799,0.24069111,0.98897117
-2.08004002,2.14024234,0.00188258,0.07783049,0.00793471,0.22773503,0.51154330,0.72175555,0.24950471,1.02446532
-2.07403702,2.20249236,0.00199848,0.08039489,0.00800514,0.23566878,0.53620921,0.73613210,0.25748005,1.05742941
-2.06803402,2.25869966,0.00210667,0.08273610,0.00804864,0.24284914,0.55943944,0.74884763,0.26449321,1.08744577
-2.06203102,2.30820774,0.00220517,0.08482212,0.00806500,0.24916477,0.58089312,0.75990676,0.27042753,1.11409440
-2.05602801,2.35039578,0.00229213,0.08662218,0.00805412,0.25450970,0.60024439,0.76933035,0.27517709,1.13696374
-2.05002501,2.38470078,0.00236588,0.08810772,0.00801601,0.25878663,0.61719295,0.77715833,0.27865033,1.15566322
-2.04402201,2.41064188,0.00242498,0.08925359,0.00795081,0.26191028,0.63147475,0.78345363,0.28077344,1.16983698
-2.03801901,2.42784581,0.00246825,0.09003912,0.00785881,0.26381074,0.64287232,0.78830688,0.28149356,1.17917815
-2.03201601,2.43607194,0.00249484,0.09044923,0.00774048,0.26443652,0.65122413,0.79184163,0.28078146,1.18344296
-2.02601301,2.43523543,0.00250425,0.09047543,0.00759654,0.26375717,0.65643268,0.79421966,0.27863355,1.18246390
-2.02001001,2.42542672,0.00249634,0.09011658,0.00742791,0.26176538,0.65847054,0.79564563,0.27507327,1.17616100
-2.01400700,2.40692605,0.00247135,0.08937945,0.00723584,0.25847834,0.65738419,0.79637081,0.27015138,1.16455059
-2.00800400,2.38021143,0.00242988,0.08827902,0.00702185,0.25393825,0.65329520,0.79669505,0.26394550,1.14775092
-2.00200100,2.34595912,0.00237287,0.08683839,0.00678780,0.24821200,0.64639864,0.79696670,0.25655859,1.12598397
-1.99599800,2.30503599,0.00230156,0.08508841,0.00653584,0.24138991,0.63695856,0.79757995,0.24811652,1.09957326
-1.98999500,2.25848331,0.00221749,0.08306695,0.00626842,0.23358360,0.62530084,0.79896939,0.23876477,1.06893767
-1.98399200,2.20749250,0.00212237,0.08081787,0.00598827,0.22492306,0.61180332,0.80160161,0.22866445,1.03458111
-1.97798899,2.15337321,0.00201810,0.07838965,0.00569831,0.21555304,0.59688392,0.80596397,0.21798770,0.99707875
-1.97198599,2.09751518,0.00190669,0.07583390,0.00540162,0.20562887,0.58098703,0.81255080,0.20691280,0.95706015
-1.96598299,2.04134527,0.00179015,0.07320358,0.00510136,0.19531201,0.56456868,0.82184741,0.19561902,0.91519008
-1.95997999,1.98628144,0.00167050,0.07055126,0.00480070,0.18476538,0.54808139,0.83431253,0.18428166,0.87214803
-1.95397699,1.93368593,0.00154966,0.06792731,0.00450269,0.17414876,0.53195905,0.85036003,0.17306724,0.82860710
-1.94797399,1.88481956,0.00142946,0.06537819,0.00421027,0.16361445,0.51660271,0.87034051,0.16212919,0.78521357
-1.94197099,1.84079928,0.00131153,0.06294491,0.00392609,0.15330335,0.50236769,0.89452396,0.15160422,0.74256775
-1.93596798,1.80256104,0.00119732,0.06066174,0.00365252,0.14334158,0.48955275,0.92308397,0.14160937,0.70120720
-1.92996498,1.77082940,0.00108805,0.05855520,0.00339157,0.13383785,0.47839156,0.95608474,0.13223991,0.66159293
-1.92396198,1.74609546,0.00098471,0.05664341,0.00314484,0.12488154,0.46904692,0.99347122,0.12356814,0.62409906
-1.91795898,1.72860378,0.00088805,0.05493577,0.00291350,0.11654159,0.46160783,1.03506326,0.11564306,0.58900645
-1.91195598,1.71834893,0.00079861,0.05343305,0.00269831,0.10886625,0.45608948,1.08055391,0.10849090,0.55650021
-1.90595298,1.71508155,0.00071667,0.05212782,0.00249960,0.10188350,0.45243615,1.12951233,0.10211632,0.52667131
-1.89994997,1.71832346,0.00064235,0.05100522,0.00231732,0.09560219,0.45052656,1.18139106,0.09650441,0.49952169
-1.89394697,1.72739100,0.00057559,0.05004404,0.00215104,0.09001373,0.45018171,1.23553758,0.09162305,0.47497276
-1.88794397,1.74142527,0.00051616,0.04921796,0.00200007,0.08509429,0.45117445,1.29120972,0.08742576,0.45287648
-1.88194097,1.75942787,0.00046375,0.04849702,0.00186345,0.08080726,0.45324045,1.34759425,0.08385473,0.43302854
-1.87593797,1.78030032,0.00041795,0.04784914,0.00174005,0.07710591,0.45609009,1.40382808,0.08084399,0.41518273
-1.86993497,1.80288551,0.00037830,0.04724170,0.00162864,0.07393613,0.45942061,1.45902102,0.07832239,0.39906591
-1.86393197,1.82600922,0.00034433,0.04664296,0.00152793,0.07123909,0.46292807,1.51227952,0.07621662,0.38439275
-1.85792896,1.84852018,0.00031558,0.04602347,0.00143663,0.06895369,0.46631862,1.56273014,0.07445374,0.37087965
-1.85192596,1.86932698,0.00029162,0.04535723,0.00135354,0.06701888,0.46931866,1.60954223,0.07296354,0.35825722
-1.84592296,1.88743062,0.00027208,0.04462261,0.00127754,0.06537551,0.47168347,1.65194882,0.07168038,0.34628080
-1.83991996,1.90195162,0.00025668,0.04380306,0.00120765,0.06396792,0.47320415,1.68926502,0.07054465,0.33473883
-1.83391696,1.91215101,0.00024520,0.04288750,0.00114306,0.06274516,0.47371262,1.72090357,0.06950382,0.32345870
-1.82791396,1.91744473,0.00023756,0.04187046,0.00108312,0.06166183,0.47308462,1.74638694,0.06851301,0.31231014
-1.82191096,1.91741151,0.00023377,0.04075192,0.00102735,0.06067853,0.47124081,1.76535573,0.06753524,0.30120615
-1.81590795,1.91179423,0.00023395,0.03953691,0.00097545,0.05976205,0.46814590,1.77757345,0.06654131,0.29010161
-1.80990495,1.90049546,0.00023834,0.03823495,0.00092726,0.05888528,0.46380620,1.78292756,0.06550937,0.27899001
-1.80390195,1.88356766,0.00024727,0.03685927,0.00088279,0.05802688,0.45826576,1.78142698,0.06442438,0.26789843
-1.79789895,1.86119915,0.00026118,0.03542592,0.00084211,0.05717080,0.45160131,1.77319649,0.06327727,0.25688133
-1.79189595,1.83369661,0.00028058,0.03395285,0.00080544,0.05630569,0.44391647,1.75846836,0.06206412,0.24601353
-1.78589295,1.80146527,0.00030605,0.03245894,0.00077302,0.05542419,0.43533551,1.73757162,0.06078524,0.23538286
-1.77988994,1.76498786,0.00033822,0.03096311,0.00074516,0.05452228,0.42599694,1.71091976,0.05944433,0.22508277
-1.77388694,1.72480320,0.00037774,0.02948344,0.00072221,0.05359856,0.41604737,1.67899705,0.05804761,0.21520541
-1.76788394,1.68148555,0.00042525,0.02803644,0.00070452,0.05265367,0.40563581,1.64234448,0.05660310,0.20583546
-1.76188094,1.63562538,0.00048134,0.02663650,0.00069246,0.05168967,0.39490873,1.60154548,0.05512003,0.19704496
-1.75587794,1.58781230,0.00054656,0.02529539,0.00068642,0.05070958,0.38400595,1.55721221,0.05360832,0.18888924
-1.74987494,1.53862069,0.00062133,0.02402207,0.00068677,0.04971695,0.37305770,1.50997272,0.05207828,0.18140425
-1.74387194,1.48859822,0.00070597,0.02282249,0.00069395,0.04871562,0.36218261,1.46045937,0.05054032,0.17460512
-1.73786893,1.43825771,0.00080060,0.02169973,0.00070838,0.04770944,0.35148692,1.40929891,0.04900493,0.16848601
-1.73186593,1.38807197,0.00090516,0.02065412,0.00073058,0.04670220,0.34106466,1.35710420,0.04748267,0.16302116
-1.72586293,1.33847177,0.00101937,0.01968359,0.00076109,0.04569753,0.33099874,1.30446784,0.04598430,0.15816693
-1.71985993,1.28984647,0.00114269,0.01878402,0.00080056,0.04469899,0.32136283,1.25195757,0.04452095,0.15386472
-1.71385693,1.24254683,0.00127435,0.01794977,0.00084971,0.04371004,0.31222372,1.20011338,0.04310438,0.15004444
-1.70785393,1.19688970,0.00141330,0.01717411,0.00090940,0.04273426,0.30364412,1.14944609,0.04174723,0.14662840
-1.70185093,1.15316381,0.00155822,0.01644974,0.00098055,0.04177541,0.29568540,1.10043707,0.04046330,0.14353537
-1.69584792,1.11163611,0.00170756,0.01576931,0.00106420,0.04083760,0.28841037,1.05353885,0.03926776,0.14068456
-1.68984492,1.07255810,0.00185954,0.01512580,0.00116150,0.03992546,0.28188550,1.00917619,0.03817735,0.13799935
-1.68384192,1.03617159,0.00201220,0.01451295,0.00127366,0.03904427,0.27618279,0.96774716,0.03721049,0.13541058
-1.67783892,1.00271324,0.00216344,0.01392552,0.00140191,0.03820002,0.27138076,0.92962397,0.03638735,0.13285933
-1.67183592,0.97241771,0.00231107,0.01335956,0.00154751,0.03739957,0.26756476,0.89515323,0.03572973,0.13029900
-1.66583292,0.94551897,0.00245285,0.01281251,0.00171166,0.03665062,0.26482626,0.86465522,0.03526096,0.12769670
-1.65982991,0.92224957,0.00258661,0.01228326,0.00189548,0.03596175,0.26326139,0.83842225,0.03500555,0.12503401
-1.65382691,0.90283806,0.00271027,0.01177215,0.00209992,0.03534232,0.26296859,0.81671575,0.03498885,0.12230693
-1.64782391,0.88750437,0.00282192,0.01128081,0.00232572,0.03480244,0.26404549,0.79976245,0.03523651,0.11952527
-1.64182091,0.87645362,0.00291989,0.01081205,0.00257334,0.03435274,0.26658526,0.78774946,0.03577391,0.11671151
-1.63581791,0.86986863,0.00300278,0.01036965,0.00284291,0.03400425,0.27067255,0.78081870,0.03662548,0.11389913
-1.62981491,0.86790152,0.00306954,0.00995811,0.00313414,0.03376818,0.27637920,0.77906088,0.03781397,0.11113066
-1.62381191,0.87066491,0.00311948,0.00958239,0.00344634,0.03365568,0.28375999,0.78250955,0.03935965,0.10845553
-1.61780890,0.87822337,0.00315231,0.00924770,0.00377833,0.03367757,0.29284869,0.79113538,0.04127957,0.10592773
-1.61180590,0.89058546,0.00316811,0.00895923,0.00412842,0.03384418,0.30365452,0.80484137,0.04358676,0.10360355
-1.60580290,0.90769706,0.00316735,0.00872193,0.00449445,0.03416501,0.31615932,0.82345930,0.04628957,0.10153942
-1.59979990,0.92943635,0.00315086,0.00854034,0.00487373,0.03464862,0.33031556,0.84674772,0.04939101,0.09978989
-1.59379690,0.95561086,0.00311979,0.00841841,0.00526314,0.03530236,0.34604532,0.87439198,0.05288825,0.09840593
-1.58779390,0.98595689,0.00307554,0.00835945,0.00565911,0.03613231,0.36324033,0.90600638,0.05677225,0.09743343
-1.58179090,1.02014145,0.00301976,0.00836596,0.00605772,0.03714307,0.38176309,0.94113870,0.06102759,0.09691211
-1.57578789,1.05776684,0.00295420,0.00843968,0.00645476,0.03833778,0.40144909,0.97927713,0.06563242,0.09687473
-1.56978489,1.09837777,0.00288074,0.00858154,0.00684581,0.03971802,0.42211010,1.01985947,0.07055867,0.09734659
-1.56378189,1.14147078,0.00280125,0.00879169,0.00722636,0.04128383,0.44353831,1.06228448,0.07577248,0.09834534
-1.55777889,1.18650582,0.00271759,0.00906956,0.00759190,0.04303372,0.46551128,1.10592515,0.08123474,0.09988103
-1.55177589,1.23291938,0.00263149,0.00941390,0.00793803,0.04496471,0.48779750,1.15014328,0.08690191,0.10195642
-1.54577289,1.28013887,0.00254460,0.00982281,0.00826057,0.04707238,0.51016224,1.19430516,0.09272698,0.10456733
-1.53976988,1.32759744,0.00245837,0.01029386,0.00855569,0.04935089,0.53237366,1.23779754,0.09866053,0.10770324
-1.53376688,1.37474891,0.00237408,0.01082407,0.00881995,0.05179302,0.55420869,1.28004346,0.10465192,0.11134784
