energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.15457729,1.89274201,0.00481971,0.04269785,0.21730943,0.90302066,0.22758726,0.00000000,0.41309045,0.66815209
-3.14857429,1.83837478,0.00479560,0.04140592,0.21588269,0.88142419,0.22522778,0.00000000,0.39322433,0.64470610
-3.14257129,1.78488621,0.00476456,0.04029931,0.21468323,0.86107060,0.22304650,0.00000000,0.37507005,0.62022306
-3.13656828,1.73355639,0.00473040,0.03940784,0.21387331,0.84266163,0.22118631,0.00000000,0.35892146,0.59506596
-3.13056528,1.68567856,0.00469695,0.03875933,0.21361459,0.82688859,0.21978697,0.00000000,0.34505119,0.56962874
-3.12456228,1.64252365,0.00466793,0.03837889,0.21406218,0.81441298,0.21897951,0.00000000,0.33370580,0.54432614
-3.11855928,1.60530310,0.00464681,0.03828819,0.21535860,0.80584654,0.21888053,0.00000000,0.32510062,0.51958246
-3.11255628,1.57513107,0.00463663,0.03850481,0.21762788,0.80173139,0.21958678,0.00000000,0.31941461,0.49581977
-3.10655328,1.55298809,0.00463992,0.03904146,0.22097000,0.80252098,0.22117017,0.00000000,0.31678519,0.47344615
-3.10055028,1.53968728,0.00465856,0.03990545,0.22545603,0.80856280,0.22367352,0.00000000,0.31730342,0.45284442
-3.09454727,1.53584505,0.00469370,0.04109808,0.23112404,0.82008359,0.22710737,0.00000000,0.32100963,0.43436185
-3.08854427,1.54185725,0.00474573,0.04261428,0.23797630,0.83717767,0.23144789,0.00000000,0.32788971,0.41830120
-3.08254127,1.55788219,0.00481426,0.04444235,0.24597755,0.85979913,0.23663621,0.00000000,0.33787247,0.40491346
-3.07653827,1.58383102,0.00489811,0.04656386,0.25505477,0.88775823,0.24257908,0.00000000,0.35082808,0.39439242
-3.07053527,1.61936622,0.00499539,0.04895385,0.26509830,0.92072234,0.24915100,0.00000000,0.36656792,0.38687121
-3.06453227,1.66390807,0.00510355,0.05158109,0.27596438,0.95822153,0.25619774,0.00000000,0.38484599,0.38242066
-3.05852926,1.71664895,0.00521950,0.05440865,0.28747901,0.99965871,0.26354103,0.00000000,0.40536182,0.38104965
-3.05252626,1.77657488,0.00533970,0.05739464,0.29944294,1.04432390,0.27098434,0.00000000,0.42776516,0.38270689
-3.04652326,1.84249329,0.00546035,0.06049309,0.31163757,1.09141231,0.27831948,0.00000000,0.45166215,0.38728428
-3.04052026,1.91306598,0.00557748,0.06365500,0.32383164,1.14004548,0.28533362,0.00000000,0.47662305,0.39462123
-3.03451726,1.98684582,0.00568712,0.06682951,0.33578821,1.18929469,0.29181667,0.00000000,0.50219116,0.40450992
-3.02851426,2.06231571,0.00578545,0.06996505,0.34727179,1.23820573,0.29756832,0.00000000,0.52789285,0.41670101
-3.02251126,2.13792839,0.00586890,0.07301062,0.35805526,1.28582417,0.30240487,0.00000000,0.55324825,0.43090974
-3.01650825,2.21214552,0.00593431,0.07591696,0.36792631,1.33122013,0.30616514,0.00000000,0.57778231,0.44682205
-3.01050525,2.28347473,0.00597900,0.07863769,0.37669306,1.37351167,0.30871558,0.00000000,0.60103586,0.46410064
-3.00450225,2.35050344,0.00600082,0.08113027,0.38418880,1.41188598,0.30995405,0.00000000,0.62257628,0.48239092
-2.99849925,2.41192861,0.00599827,0.08335693,0.39027558,1.44561776,0.30981246,0.00000000,0.64200737,0.50132661
-2.99249625,2.46658155,0.00597042,0.08528533,0.39484661,1.47408415,0.30825796,0.00000000,0.65897821,0.52053527
-2.98649325,2.51344761,0.00591702,0.08688904,0.39782745,1.49677608,0.30529283,0.00000000,0.67319062,0.53964358
-2.98049025,2.55168052,0.00583839,0.08814793,0.39917601,1.51330560,0.30095306,0.00000000,0.68440505,0.55828245
-2.97448724,2.58061148,0.00573540,0.08904825,0.39888148,1.52340958,0.29530583,0.00000000,0.69244476,0.57609221
-2.96848424,2.59975348,0.00560945,0.08958261,0.39696235,1.52694968,0.28844603,0.00000000,0.69719817,0.59272773
-2.96248124,2.60880124,0.00546233,0.08974982,0.39346367,1.52390915,0.28049200,0.00000000,0.69861946,0.60786360
-2.95647824,2.60762755,0.00529619,0.08955450,0.38845384,1.51438674,0.27158082,0.00000000,0.69672741,0.62119941
-2.95047524,2.59627645,0.00511343,0.08900676,0.38202099,1.49858851,0.26186329,0.00000000,0.69160263,0.63246499
-2.94447224,2.57495422,0.00491664,0.08812161,0.37426935,1.47681775,0.25149894,0.00000000,0.68338338,0.64142561
-2.93846923,2.54401847,0.00470850,0.08691846,0.36531561,1.44946392,0.24065112,0.00000000,0.67226012,0.64788693
-2.93246623,2.50396609,0.00449170,0.08542055,0.35528554,1.41699085,0.22948255,0.00000000,0.65846914,0.65169952
-2.92646323,2.45542027,0.00426892,0.08365431,0.34431096,1.37992479,0.21815132,0.00000000,0.64228530,0.65276275
-2.92046023,2.39911688,0.00404273,0.08164884,0.33252706,1.33884264,0.20680749,0.00000000,0.62401434,0.65102784
-2.91445723,2.33589048,0.00381559,0.07943526,0.32007016,1.29436055,0.19559033,0.00000000,0.60398484,0.64649978
-2.90845423,2.26665974,0.00358977,0.07704618,0.30707593,1.24712318,0.18462623,0.00000000,0.58254005,0.63923797
-2.90245123,2.19241252,0.00336740,0.07451512,0.29367793,1.19779361,0.17402724,0.00000000,0.56002983,0.62935541
-2.89644822,2.11419030,0.00315040,0.07187593,0.28000642,1.14704393,0.16389018,0.00000000,0.53680285,0.61701627
-2.89044522,2.03307222,0.00294055,0.06916229,0.26618752,1.09554660,0.15429630,0.00000000,0.51319911,0.60243204
-2.88444222,1.95015842,0.00273940,0.06640710,0.25234239,1.04396633,0.14531129,0.00000000,0.48954310,0.58585599
-2.87843922,1.86655315,0.00254837,0.06364197,0.23858661,0.99295257,0.13698574,0.00000000,0.46613753,0.56757643
-2.87243622,1.78334748,0.00236875,0.06089670,0.22502946,0.94313254,0.12935582,0.00000000,0.44325793,0.54790878
-2.86643322,1.70160224,0.00220165,0.05819877,0.21177331,0.89510469,0.12244407,0.00000000,0.42114800,0.52718686
-2.86043022,1.62233135,0.00204809,0.05557284,0.19891292,0.84943272,0.11626048,0.00000000,0.40001605,0.50575373
-2.85442721,1.54648611,0.00190900,0.05304039,0.18653478,0.80664000,0.11080354,0.00000000,0.38003241,0.48395247
-2.84842421,1.47494086,0.00178518,0.05061935,0.17471639,0.76720465,0.10606138,0.00000000,0.36132804,0.46211735
-2.84242121,1.40848053,0.00167737,0.04832384,0.16352566,0.73155507,0.10201300,0.00000000,0.34399415,0.44056564
-2.83641821,1.34779042,0.00158621,0.04616405,0.15302044,0.70006623,0.09862945,0.00000000,0.32808315,0.41959064
-2.83041521,1.29344859,0.00151226,0.04414621,0.14324808,0.67305653,0.09587510,0.00000000,0.31361059,0.39945591
-2.82441221,1.24592097,0.00145599,0.04227267,0.13424537,0.65078536,0.09370892,0.00000000,0.30055825,0.38039111
-2.81840920,1.20555922,0.00141777,0.04054217,0.12603851,0.63345127,0.09208571,0.00000000,0.28887813,0.36258949
-2.81240620,1.17260128,0.00139785,0.03895017,0.11864350,0.62119077,0.09095745,0.00000000,0.27849723,0.34620697
-2.80640320,1.14717431,0.00139636,0.03748934,0.11206666,0.61407763,0.09027449,0.00000000,0.26932303,0.33136281
-2.80040020,1.12929956,0.00141325,0.03615007,0.10630542,0.61212258,0.08998682,0.00000000,0.26124919,0.31814161
-2.79439720,1.11889881,0.00144835,0.03492112,0.10134925,0.61527336,0.09004518,0.00000000,0.25416150,0.30659643
-2.78839420,1.11580171,0.00150126,0.03379027,0.09718072,0.62341510,0.09040207,0.00000000,0.24794366,0.29675273
-2.78239120,1.11975371,0.00157139,0.03274495,0.09377666,0.63637083,0.09101265,0.00000000,0.24248265,0.28861280
-2.77638819,1.13042382,0.00165792,0.03177285,0.09110928,0.65390230,0.09183545,0.00000000,0.23767349,0.28216026
-2.77038519,1.14741217,0.00175979,0.03086250,0.08914717,0.67571109,0.09283280,0.00000000,0.23342316,0.27736446
-2.76438219,1.17025682,0.00187569,0.03000368,0.08785623,0.70144012,0.09397117,0.00000000,0.22965351,0.27418441
-2.75837919,1.19843990,0.00200406,0.02918782,0.08720043,0.73067576,0.09522117,0.00000000,0.22630305,0.27257200
-2.75237619,1.23139312,0.00214308,0.02840816,0.08714224,0.76295075,0.09655744,0.00000000,0.22332761,0.27247443
-2.74637319,1.26850280,0.00229070,0.02765990,0.08764302,0.79774816,0.09795826,0.00000000,0.22069980,0.27383570
-2.74037019,1.30911474,0.00244463,0.02694011,0.08866303,0.83450666,0.09940511,0.00000000,0.21840748,0.27659728
-2.73436718,1.35253942,0.00260242,0.02624760,0.09016136,0.87262733,0.10088207,0.00000000,0.21645121,0.28069785
-2.72836418,1.39805784,0.00276145,0.02558267,0.09209573,0.91148204,0.10237522,0.00000000,0.21484109,0.28607246
-2.72236118,1.44492866,0.00291897,0.02494675,0.09442211,0.95042377,0.10387204,0.00000000,0.21359298,0.29265119
-2.71635818,1.49239672,0.00307222,0.02434202,0.09709447,0.98879857,0.10536095,0.00000000,0.21272456,0.30035749
-2.71035518,1.53970351,0.00321841,0.02377103,0.10006451,1.02595918,0.10683091,0.00000000,0.21225139,0.30910662
-2.70435218,1.58609955,0.00335484,0.02323627,0.10328152,1.06128012,0.10827129,0.00000000,0.21218324,0.31880422
-2.69834917,1.63085874,0.00347891,0.02273984,0.10669247,1.09417369,0.10967192,0.00000000,0.21252097,0.32934546
-2.69234617,1.67329439,0.00358823,0.02228310,0.11024231,1.12410661,0.11102335,0.00000000,0.21325409,0.34061473
-2.68634317,1.71277664,0.00368069,0.02186650,0.11387458,1.15061649,0.11231742,0.00000000,0.21435930,0.35248619
-2.68034017,1.74875064,0.00375444,0.02148942,0.11753224,1.17332778,0.11354794,0.00000000,0.21579989,0.36482513
-2.67433717,1.78075475,0.00380802,0.02115010,0.12115882,1.19196613,0.11471163,0.00000000,0.21752630,0.37749029
-2.66833417,1.80843801,0.00384035,0.02084578,0.12469980,1.20637083,0.11580913,0.00000000,0.21947755,0.39033695
-2.66233117,1.83157594,0.00385075,0.02057276,0.12810411,1.21650440,0.11684606,0.00000000,0.22158374,0.40322070
-2.65632816,1.85008381,0.00383899,0.02032671,0.13132582,1.22245889,0.11783410,0.00000000,0.22376915,0.41600185
-2.65032516,1.86402636,0.00380525,0.02010291,0.13432574,1.22445834,0.11879186,0.00000000,0.22595613,0.42855002
-2.64432216,1.87362333,0.00375013,0.01989661,0.13707303,1.22285694,0.11974565,0.00000000,0.22806916,0.44074890
-2.63831916,1.87925006,0.00367461,0.01970337,0.13954653,1.21813282,0.12072996,0.00000000,0.23003920,0.45250069
-2.63231616,1.88143251,0.00358003,0.01951942,0.14173582,1.21087728,0.12178750,0.00000000,0.23180772,0.46373010
-2.62631316,1.88083664,0.00346801,0.01934198,0.14364189,1.20177952,0.12296898,0.00000000,0.23333050,0.47438758
-2.62031016,1.87825179,0.00334045,0.01916949,0.14527732,1.19160735,0.12433233,0.00000000,0.23458064,0.48445145
-2.61430715,1.87456852,0.00319944,0.01900188,0.14666597,1.18118402,0.12594152,0.00000000,0.23555084,0.49392897
-2.60830415,1.87075099,0.00304719,0.01884061,0.14784203,1.17136208,0.12786489,0.00000000,0.23625459,0.50285602
-2.60230115,1.86780495,0.00288602,0.01868878,0.14884859,1.16299480,0.13017309,0.00000000,0.23672633,0.51129534
-2.59629815,1.86674191,0.00271824,0.01855097,0.14973567,1.15690611,0.13293658,0.00000000,0.23702039,0.51933347
-2.59029515,1.86854092,0.00254613,0.01843319,0.15055774,1.15386009,0.13622285,0.00000000,0.23720884,0.52707633
-2.58429215,1.87410913,0.00237190,0.01834251,0.15137097,1.15453105,0.14009348,0.00000000,0.23737825,0.53464365
-2.57828914,1.88424277,0.00219763,0.01828681,0.15223017,1.15947523,0.14460099,0.00000000,0.23762553,0.54216255
-2.57228614,1.89958990,0.00202523,0.01827439,0.15318568,1.16910540,0.14978587,0.00000000,0.23805309,0.54976033
-2.56628314,1.92061688,0.00185644,0.01831349,0.15428033,1.18366932,0.15567360,0.00000000,0.23876347,0.55755704
-2.56028014,1.94757975,0.00169278,0.01841188,0.15554663,1.20323311,0.16227212,0.00000000,0.23985371,0.56565803
-2.55427714,1.98050222,0.00153554,0.01857639,0.15700433,1.22767041,0.16956968,0.00000000,0.24140987,0.57414681
-2.54827414,2.01916146,0.00138581,0.01881245,0.15865860,1.25665801,0.17753320,0.00000000,0.24350178,0.58307875
-2.54227114,2.06308256,0.00124443,0.01912374,0.16049871,1.28967849,0.18610737,0.00000000,0.24617843,0.59247570
-2.53626813,2.11154248,0.00111205,0.01951184,0.16249765,1.32603001,0.19521440,0.00000000,0.24946423,0.60232196
-2.53026513,2.16358362,0.00098910,0.01997595,0.16461236,1.36484329,0.20475467,0.00000000,0.25335621,0.61256188
-2.52426213,2.21803695,0.00087581,0.02051275,0.16678488,1.40510536,0.21460810,0.00000000,0.25782251,0.62309903
-2.51825913,2.27355410,0.00077227,0.02111633,0.16894421,1.44568939,0.22463638,0.00000000,0.26280207,0.63379732
-2.51225613,2.32864741,0.00067839,0.02177821,0.17100890,1.48538969,0.23468592,0.00000000,0.26820568,0.64448375
-2.50625313,2.38173658,0.00059398,0.02248747,0.17289016,1.52296061,0.24459150,0.00000000,0.27391822,0.65495308
-2.50025013,2.43120020,0.00051874,0.02323098,0.17449547,1.55715794,0.25418051,0.00000000,0.27980216,0.66497394
-2.49424712,2.47543015,0.00045230,0.02399375,0.17573241,1.58678107,0.26327756,0.00000000,0.28570208,0.67429642
-2.48824412,2.51288679,0.00039424,0.02475930,0.17651255,1.61071440,0.27170944,0.00000000,0.29145000,0.68266074
-2.48224112,2.54215277,0.00034412,0.02551013,0.17675532,1.62796619,0.27931015,0.00000000,0.29687141,0.68980675
-2.47623812,2.56198316,0.00030148,0.02622825,0.17639151,1.63770330,0.28592591,0.00000000,0.30179158,0.69548387
-2.47023512,2.57135013,0.00026593,0.02689572,0.17536642,1.63928037,0.29141989,0.00000000,0.30604214,0.69946119
-2.46423212,2.56948023,0.00023708,0.02749519,0.17364236,1.63226229,0.29567657,0.00000000,0.30946741,0.70153731
-2.45822911,2.55588306,0.00021465,0.02801050,0.17120054,1.61643902,0.29860563,0.00000000,0.31193041,0.70154958
-2.45222611,2.53037023,0.00019844,0.02842716,0.16804223,1.59183241,0.30014506,0.00000000,0.31331836,0.69938242
-2.44622311,2.49306407,0.00018835,0.02873287,0.16418910,1.55869462,0.30026364,0.00000000,0.31354729,0.69497449
-2.44022011,2.44439605,0.00018445,0.02891798,0.15968291,1.51749869,0.29896244,0.00000000,0.31256580,0.68832432
-2.43421711,2.38509521,0.00018694,0.02897578,0.15458441,1.46892163,0.29627561,0.00000000,0.31035777,0.67949435
-2.42821411,2.31616740,0.00019620,0.02890284,0.14897171,1.41382102,0.29227012,0.00000000,0.30694396,0.66861312
-2.42221111,2.23886634,0.00021279,0.02869920,0.14293804,1.35320637,0.28704475,0.00000000,0.30238247,0.65587557
-2.41620810,2.15465790,0.00023748,0.02836842,0.13658918,1.28820646,0.28072811,0.00000000,0.29676803,0.64154139
-2.41020510,2.06517924,0.00027126,0.02791760,0.13004057,1.22003427,0.27347602,0.00000000,0.29023024,0.62593136
-2.40420210,1.97219417,0.00031531,0.02735727,0.12341427,1.14995079,0.26546801,0.00000000,0.28293073,0.60942187
-2.39819910,1.87754668,0.00037104,0.02670115,0.11683590,1.07922937,0.25690335,0.00000000,0.27505941,0.59243757
-2.39219610,1.78311396,0.00044009,0.02596584,0.11043163,1.00912165,0.24799647,0.00000000,0.26682990,0.57544246
-2.38619310,1.69076041,0.00052427,0.02517044,0.10432534,0.94082638,0.23897200,0.00000000,0.25847425,0.55892941
-2.38019010,1.60229401,0.00062561,0.02433607,0.09863595,0.87546191,0.23005951,0.00000000,0.25023712,0.54340859
-2.37418709,1.51942578,0.00074627,0.02348530,0.09347517,0.81404307,0.22148811,0.00000000,0.24236954,0.52939475
-2.36818409,1.44373352,0.00088854,0.02264157,0.08894540,0.75746270,0.21348095,0.00000000,0.23512246,0.51739401
-2.36218109,1.37663010,0.00105482,0.02182856,0.08513804,0.70647822,0.20624983,0.00000000,0.22874015,0.50789015
-2.35617809,1.31933685,0.00124750,0.02106953,0.08213218,0.66170289,0.19998996,0.00000000,0.22345369,0.50133098
-2.35017509,1.27286223,0.00146898,0.02038667,0.07999349,0.62360178,0.19487510,0.00000000,0.21947465,0.49811495
-2.34417209,1.23798584,0.00172155,0.01980045,0.07877351,0.59249194,0.19105308,0.00000000,0.21698914,0.49857857
-2.33816908,1.21524780,0.00200732,0.01932905,0.07850921,0.56854621,0.18864184,0.00000000,0.21615238,0.50298482
-2.33216608,1.20494317,0.00232819,0.01898777,0.07922277,0.55180034,0.18772617,0.00000000,0.21708381,0.51151312
-2.32616308,1.20712154,0.00268571,0.01878858,0.08092164,0.54216260,0.18835517,0.00000000,0.21986310,0.52425095
-2.32016008,1.22159134,0.00308107,0.01873971,0.08359876,0.53942549,0.19054056,0.00000000,0.22452698,0.54118769
-2.31415708,1.24792865,0.00351493,0.01884536,0.08723307,0.54327881,0.19425582,0.00000000,0.23106702,0.56221088
-2.30815408,1.28549038,0.00398746,0.01910551,0.09179011,0.55332383,0.19943638,0.00000000,0.23942857,0.58710499
-2.30215108,1.33343135,0.00449818,0.01951588,0.09722282,0.56908779,0.20598072,0.00000000,0.24951086,0.61555316
-2.29614807,1.39072504,0.00504596,0.02006796,0.10347249,0.59003863,0.21375246,0.00000000,0.26116821,0.64714170
-2.29014507,1.45618754,0.00562897,0.02074923,0.11046986,0.61559931,0.22258347,0.00000000,0.27421261,0.68136756
-2.28414207,1.52850430,0.00624462,0.02154346,0.11813628,0.64516164,0.23227776,0.00000000,0.28841736,0.71764863
-2.27813907,1.60625911,0.00688958,0.02243120,0.12638506,0.67809914,0.24261631,0.00000000,0.30352197,0.75533663
-2.27213607,1.68796482,0.00755976,0.02339027,0.13512278,0.71377899,0.25336254,0.00000000,0.31923812,0.79373239
-2.26613307,1.77209501,0.00825034,0.02439649,0.14425081,0.75157262,0.26426831,0.00000000,0.33525655,0.83210309
-2.26013007,1.85711609,0.00895581,0.02542437,0.15366673,0.79086501,0.27508034,0.00000000,0.35125469,0.86970101
-2.25412706,1.94151899,0.00966998,0.02644794,0.16326585,0.83106265,0.28554680,0.00000000,0.36690497,0.90578321
-2.24812406,2.02384976,0.01038610,0.02744155,0.17294271,0.87160001,0.29542393,0.00000000,0.38188342,0.93963171
-2.24212106,2.10273851,0.01109692,0.02838074,0.18259258,0.91194472,0.30448238,0.00000000,0.39587832,0.97057321
-2.23611806,2.17692581,0.01179477,0.02924305,0.19211290,0.95160152,0.31251320,0.00000000,0.40859878,0.99799813
-2.23011506,2.24528634,0.01247171,0.03000873,0.20140482,0.99011517,0.31933324,0.00000000,0.41978280,1.02137793
-2.22411206,2.30684910,0.01311965,0.03066149,0.21037456,1.02707244,0.32478977,0.00000000,0.42920468,1.04028049
-2.21810905,2.36081396,0.01373045,0.03118901,0.21893489,1.06210363,0.32876421,0.00000000,0.43668137,1.05438279
-2.21210605,2.40656439,0.01429613,0.03158340,0.22700653,1.09488365,0.33117492,0.00000000,0.44207780,1.06348055
-2.20610305,2.44367634,0.01480897,0.03184153,0.23451963,1.12513313,0.33197892,0.00000000,0.44531079,1.06749465
-2.20010005,2.47192325,0.01526175,0.03196511,0.24141520,1.15261963,0.33117255,0.00000000,0.44635148,1.06647388
-2.19409705,2.49127748,0.01564785,0.03196070,0.24764657,1.17715927,0.32879114,0.00000000,0.44522633,1.06059436
-2.18809405,2.50190829,0.01596145,0.03183957,0.25318087,1.19861883,0.32490765,0.00000000,0.44201645,1.05015527
-2.18209105,2.50417676,0.01619770,0.03161731,0.25800050,1.21691837,0.31963042,0.00000000,0.43685562,1.03557160
-2.17608804,2.49862797,0.01635288,0.03131344,0.26210447,1.23203430,0.31310023,0.00000000,0.42992677,1.01736380
-2.17008504,2.48598066,0.01642454,0.03095085,0.26550978,1.24400278,0.30548659,0.00000000,0.42145731,0.99614507
-2.16408204,2.46711476,0.01641160,0.03055510,0.26825248,1.25292318,0.29698363,0.00000000,0.41171341,0.97260669
-2.15807904,2.44305689,0.01631448,0.03015381,0.27038861,1.25896124,0.28780556,0.00000000,0.40099343,0.94750179
-2.15207604,2.41496413,0.01613515,0.02977589,0.27199479,1.26235156,0.27818196,0.00000000,0.38962072,0.92162835
-2.14607304,2.38410605,0.01587718,0.02945082,0.27316837,1.26339902,0.26835283,0.00000000,0.37793611,0.89581163
-2.14007004,2.35184500,0.01554570,0.02920796,0.27402716,1.26247857,0.25856379,0.00000000,0.36629015,0.87088683
-2.13406703,2.31961477,0.01514737,0.02907591,0.27470852,1.26003317,0.24906124,0.00000000,0.35503540,0.84768208
-2.12806403,2.28889740,0.01469028,0.02908189,0.27536785,1.25656935,0.24008769,0.00000000,0.34451895,0.82700220
-2.12206103,2.26119819,0.01418385,0.02925128,0.27617639,1.25265020,0.23187725,0.00000000,0.33507521,0.80961350
-2.11605803,2.23801884,0.01363859,0.02960707,0.27731822,1.24888563,0.22465133,0.00000000,0.32701918,0.79622964
-2.11005503,2.22082868,0.01306595,0.03016959,0.27898666,1.24591986,0.21861463,0.00000000,0.32064009,0.78749858
-2.10405203,2.21103424,0.01247806,0.03095614,0.28137977,1.24441626,0.21395120,0.00000000,0.31619573,0.78399078
-2.09804902,2.20994720,0.01188747,0.03198073,0.28469539,1.24503977,0.21082095,0.00000000,0.31390715,0.78618837
-2.09204602,2.21875137,0.01130689,0.03325389,0.28912542,1.24843742,0.20935624,0.00000000,0.31395406,0.79447533
-2.08604302,2.23846898,0.01074890,0.03478245,0.29484984,1.25521733,0.20965889,0.00000000,0.31647068,0.80912873
-2.08004002,2.26992724,0.01022568,0.03656937,0.30203026,1.26592696,0.21179745,0.00000000,0.32154222,0.83031075
-2.07403702,2.31372607,0.00974877,0.03861360,0.31080354,1.28103139,0.21580491,0.00000000,0.32920196,0.85806188
-2.06803402,2.37020796,0.00932881,0.04090984,0.32127545,1.30089239,0.22167681,0.00000000,0.33942906,0.89229514
-2.06203102,2.43943144,0.00897533,0.04344841,0.33351472,1.32574916,0.22937002,0.00000000,0.35214706,0.93279180
-2.05602801,2.52114934,0.00869660,0.04621509,0.34754774,1.35570176,0.23880206,0.00000000,0.36722336,0.97919882
-2.05002501,2.61479332,0.00849951,0.04919094,0.36335415,1.39069780,0.24985126,0.00000000,0.38446965,1.03102837
-2.04402201,2.71946605,0.00838942,0.05235222,0.38086358,1.43052352,0.26235778,0.00000000,0.40364357,1.08766000
-2.03801901,2.83394223,0.00837018,0.05567032,0.39995378,1.47479963,0.27612553,0.00000000,0.42445170,1.14834587
-2.03201601,2.95667956,0.00844413,0.05911181,0.42045044,1.52298259,0.29092518,0.00000000,0.44655393,1.21221949
-2.02601301,3.08584041,0.00861212,0.06263862,0.44212864,1.57437170,0.30649811,0.00000000,0.46956942,1.27830820
-2.02001001,3.21932459,0.00887360,0.06620832,0.46471629,1.62812198,0.32256156,0.00000000,0.49308417,1.34554990
-2.01400700,3.35481303,0.00922678,0.06977458,0.48789945,1.68326297,0.33881458,0.00000000,0.51666003,1.41281370
-2.00800400,3.48982192,0.00966878,0.07328780,0.51132946,1.73872281,0.35494494,0.00000000,0.53984525,1.47892468
-2.00200100,3.62176605,0.01019577,0.07669598,0.53463186,1.79335724,0.37063680,0.00000000,0.56218621,1.54269211
-1.99599800,3.74802980,0.01080324,0.07994563,0.55741670,1.84598256,0.38557872,0.00000000,0.58324008,1.60294056
-1.98999500,3.86604335,0.01148613,0.08298300,0.57929011,1.89541135,0.39947211,0.00000000,0.60258810,1.65854310
-1.98399200,3.97336173,0.01223908,0.08575533,0.59986659,1.94048989,0.41203943,0.00000000,0.61984897,1.70845532
-1.97798899,4.06774359,0.01305659,0.08821220,0.61878162,1.98013564,0.42303216,0.00000000,0.63469182,1.75174903
-1.97198599,4.14722650,0.01393321,0.09030699,0.63570409,2.01337341,0.43223806,0.00000000,0.64684835,1.78764426
-1.96598299,4.21019560,0.01486361,0.09199824,0.65034795,2.03936864,0.43948737,0.00000000,0.65612349,1.81553811
-1.95997999,4.25544251,0.01584276,0.09325096,0.66248273,2.05745636,0.44465786,0.00000000,0.66240411,1.83502903
-1.95397699,4.28221163,0.01686587,0.09403788,0.67194216,2.06716448,0.44767824,0.00000000,0.66566532,1.84593545
-1.94797399,4.29023144,0.01792845,0.09434034,0.67863073,2.06823037,0.44852999,0.00000000,0.66597401,1.84830755
-1.94197099,4.27972922,0.01902624,0.09414915,0.68252767,2.06060985,0.44724733,0.00000000,0.66348932,1.84243145
-1.93596798,4.25142789,0.02015505,0.09346498,0.68368814,2.04447817,0.44391545,0.00000000,0.65845988,1.82882534
-1.92996498,4.20652492,0.02131067,0.09229852,0.68224158,2.02022273,0.43866689,0.00000000,0.65121788,1.80822751
-1.92396198,4.14665380,0.02248862,0.09067034,0.67838706,1.98842803,0.43167641,0.00000000,0.64217002,1.78157637
-1.91795898,4.07382941,0.02368398,0.08861036,0.67238602,1.94985314,0.42315434,0.00000000,0.63178562,1.74998323
-1.91195598,3.99037942,0.02489113,0.08615702,0.66455244,1.90540302,0.41333896,0.00000000,0.62058227,1.71469863
-1.90595298,3.89886455,0.02610356,0.08335624,0.65524097,1.85609468,0.40248793,0.00000000,0.60910956,1.67707358
-1.89994997,3.80199079,0.02731367,0.08026007,0.64483352,1.80301985,0.39086945,0.00000000,0.59793141,1.63851701
-1.89394697,3.70251735,0.02851262,0.07692518,0.63372481,1.74730572,0.37875326,0.00000000,0.58760767,1.60045118
-1.88794397,3.60316395,0.02969025,0.07341126,0.62230754,1.69007549,0.36640207,0.00000000,0.57867564,1.56426651
-1.88194097,3.50652127,0.03083507,0.06977933,0.61095790,1.63241052,0.35406358,0.00000000,0.57163228,1.53127780
-1.87593797,3.41496814,0.03193433,0.06609011,0.60002184,1.57531547,0.34196361,0.00000000,0.56691765,1.50268314
-1.86993497,3.33059850,0.03297420,0.06240243,0.58980301,1.51968812,0.33030036,0.00000000,0.56490035,1.47952725
-1.86393197,3.25516103,0.03393998,0.05877183,0.58055248,1.46629472,0.31924018,0.00000000,0.56586532,1.46267031
-1.85792896,3.19001333,0.03481650,0.05524929,0.57246105,1.41575203,0.30891485,0.00000000,0.57000467,1.45276352
-1.85192596,3.13609225,0.03558851,0.05188024,0.56565416,1.36851623,0.29942047,0.00000000,0.57741168,1.45023202
-1.84592296,3.09390088,0.03624115,0.04870382,0.56018971,1.32487924,0.29081785,0.00000000,0.58807843,1.45526575
-1.83991996,3.06351234,0.03676048,0.04575236,0.55605882,1.28497190,0.28313433,0.00000000,0.60189688,1.46781845
-1.83391696,3.04458955,0.03713400,0.04305126,0.55318939,1.24877381,0.27636687,0.00000000,0.61866365,1.48761456
-1.82791396,3.03641960,0.03735119,0.04061894,0.55145225,1.21612880,0.27048615,0.00000000,0.63808811,1.51416390
-1.82191096,3.03796088,0.03740397,0.03846724,0.55066959,1.18676521,0.26544144,0.00000000,0.65980357,1.54678321
-1.81590795,3.04790060,0.03728715,0.03660183,0.55062515,1.16031961,0.26116589,0.00000000,0.68338114,1.58462383
-1.80990495,3.06471975,0.03699873,0.03502295,0.55107575,1.13636277,0.25758209,0.00000000,0.70834559,1.62670432
-1.80390195,3.08676290,0.03654019,0.03372612,0.55176352,1.11442652,0.25460746,0.00000000,0.73419279,1.67194680
-1.79789895,3.11230946,0.03591654,0.03270302,0.55242829,1.09403011,0.25215926,0.00000000,0.76040776,1.71921556
-1.79189595,3.13964359,0.03513638,0.03194237,0.55281950,1.07470507,0.25015900,0.00000000,0.78648279,1.76735648
