energy_ev,total_up,Ag_p_up,Ag_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-0.01500750,3.02608025,0.81509521,0.30770324,0.46741371,1.60524177,0.02342389,0.53706543,0.06062172,0.27161744
-0.00900450,3.10085302,0.84456486,0.31729435,0.48222721,1.63575908,0.02397123,0.55583825,0.06174118,0.27848985
-0.00300150,3.17283303,0.87270315,0.32669556,0.49690037,1.66468543,0.02446018,0.57373619,0.06290455,0.28583599
0.00300150,3.24160404,0.89920151,0.33581370,0.51140731,1.69195621,0.02488940,0.59053121,0.06409445,0.29368456
0.00900450,3.30679725,0.92376007,0.34455215,0.52573560,1.71754582,0.02525825,0.60599946,0.06528996,0.30205956
0.01500750,3.36811068,0.94609464,0.35281351,0.53988872,1.74147580,0.02556684,0.61992699,0.06646743,0.31098160
0.02101051,3.42532661,0.96594360,0.36050259,0.55388786,1.76382129,0.02581599,0.63211535,0.06760144,0.32046934
0.02701351,3.47832611,0.98307424,0.36752933,0.56777288,1.78471530,0.02600726,0.64238698,0.06866581,0.33054093
0.03301651,3.52709972,0.99728866,0.37381171,0.58160242,1.80435038,0.02614287,0.65059001,0.06963471,0.34121520
0.03901951,3.57175339,1.00842865,0.37927841,0.59545290,1.82297734,0.02622575,0.65660247,0.07048373,0.35251269
0.04502251,3.61250935,1.01637967,0.38387115,0.60941646,1.84090088,0.02625941,0.66033565,0.07119098,0.36445605
0.05102551,3.64970120,1.02107365,0.38754661,0.62359770,1.85847204,0.02624795,0.66173652,0.07173805,0.37707001
0.05702851,3.68376338,1.02249049,0.39027779,0.63810939,1.87607746,0.02619598,0.66078915,0.07211086,0.39038065
0.06303152,3.71521481,1.02065827,0.39205486,0.65306713,1.89412574,0.02610854,0.65751497,0.07230037,0.40441389
0.06903452,3.74463722,1.01565206,0.39288524,0.66858307,1.91303121,0.02599101,0.65197201,0.07230304,0.41919335
0.07503752,3.77264879,1.00759146,0.39279313,0.68475905,1.93319561,0.02584902,0.64425307,0.07212112,0.43473739
0.08104052,3.79987383,0.99663686,0.39181834,0.70167920,1.95498822,0.02568829,0.63448286,0.07176267,0.45105565
0.08704352,3.82690976,0.98298459,0.39001451,0.71940240,1.97872530,0.02551456,0.62281428,0.07124128,0.46814504
0.09304652,3.85429270,0.96686118,0.38744683,0.73795505,2.00464955,0.02533339,0.60942399,0.07057563,0.48598548
0.09904952,3.88246309,0.94851675,0.38418927,0.75732420,2.03291066,0.02515003,0.59450740,0.06978874,0.50453559
0.10505253,3.91173318,0.92821805,0.38032161,0.77745184,2.06354776,0.02496924,0.57827327,0.06890705,0.52372857
0.11105553,3.94225782,0.90624119,0.37592614,0.79823028,2.09647480,0.02479518,0.56093819,0.06795929,0.54346864
0.11705853,3.97401042,0.88286441,0.37108452,0.81949941,2.13146983,0.02463121,0.54272104,0.06697530,0.56362819
0.12306153,4.00676546,0.85836115,0.36587463,0.84104572,2.16816891,0.02447977,0.52383771,0.06598470,0.58404609
0.12906453,4.04008895,0.83299372,0.36036780,0.86260366,2.20606533,0.02434226,0.50449624,0.06501560,0.60452723
0.13506753,4.07333769,0.80700771,0.35462641,0.88385926,2.24451464,0.02421898,0.48489251,0.06409336,0.62484354
0.14107054,4.10566806,0.78062739,0.34870203,0.90445611,2.28274573,0.02410903,0.46520663,0.06323941,0.64473673
0.14707354,4.13605443,0.75405223,0.34263412,0.92400363,2.31987775,0.02401033,0.44560008,0.06247032,0.66392249
0.15307654,4.16331687,0.72745456,0.33644947,0.94208743,2.35494272,0.02391964,0.42621371,0.06179701,0.68209643
0.15907954,4.18615722,0.70097852,0.33016222,0.95828142,2.38691295,0.02383263,0.40716656,0.06122424,0.69894139
0.16508254,4.20320248,0.67474013,0.32377456,0.97216113,2.41473249,0.02374402,0.38855550,0.06075039,0.71413596
0.17108554,4.21305346,0.64882854,0.31727805,0.98331798,2.43735128,0.02364772,0.37045563,0.06036751,0.72736389
0.17708854,4.21433692,0.62330816,0.31065534,0.99137358,2.45376082,0.02353705,0.35292134,0.06006164,0.73832401
0.18309155,4.20575875,0.59822167,0.30388244,0.99599369,2.46302952,0.02340494,0.33598795,0.05981342,0.74674024
0.18909455,4.18615584,0.57359357,0.29693111,0.99690104,2.46433655,0.02324422,0.31967386,0.05959896,0.75237125
0.19509755,4.15454432,0.54943413,0.28977148,0.99388650,2.45700243,0.02304786,0.30398291,0.05939088,0.75501923
0.20110055,4.11016183,0.52574357,0.28237467,0.98681802,2.44051504,0.02280923,0.28890713,0.05915948,0.75453754
0.20710355,4.05250205,0.50251608,0.27471523,0.97564696,2.41454993,0.02252238,0.27442940,0.05887403,0.75083670
0.21310655,3.98133979,0.47974370,0.26677336,0.96041139,2.37898398,0.02218222,0.26052627,0.05850413,0.74388849
0.21910955,3.89674563,0.45741976,0.25853687,0.94123631,2.33390179,0.02178480,0.24717056,0.05802095,0.73372798
0.22511256,3.79908961,0.43554176,0.25000258,0.91833067,2.27959459,0.02132740,0.23433389,0.05739844,0.72045334
0.23111556,3.68903384,0.41411371,0.24117739,0.89198141,2.21655189,0.02080868,0.22198890,0.05661441,0.70422349
0.23711856,3.56751458,0.39314773,0.23207878,0.86254467,2.14544613,0.02022876,0.21011129,0.05565143,0.68525362
0.24312156,3.43571492,0.37266498,0.22273492,0.83043474,2.06711132,0.01958924,0.19868150,0.05449747,0.66380879
0.24912456,3.29502931,0.35269600,0.21318423,0.79611103,1.98251660,0.01889316,0.18768619,0.05314633,0.64019606
0.25512756,3.14702182,0.33328040,0.20347460,0.76006391,1.89273596,0.01814491,0.17711938,0.05159787,0.61475516
0.26113057,2.99338020,0.31446614,0.19366230,0.72279975,1.79891565,0.01735018,0.16698343,0.04985794,0.58784856
0.26713357,2.83586765,0.29630843,0.18381055,0.68482608,1.70224046,0.01651574,0.15728971,0.04793809,0.55985089
0.27313657,2.67627459,0.27886831,0.17398801,0.64663722,1.60390052,0.01564928,0.14805922,0.04585513,0.53113856
0.27913957,2.51637242,0.26221130,0.16426717,0.60870114,1.50505974,0.01475923,0.13932297,0.04363044,0.50207970
0.28514257,2.35787099,0.24640593,0.15472275,0.57144792,1.40682718,0.01385457,0.13112239,0.04128922,0.47302499
0.29114557,2.20238148,0.23152250,0.14543017,0.53526027,1.31023230,0.01294454,0.12350956,0.03885961,0.44429956
0.29714857,2.05138567,0.21763204,0.13646421,0.50046631,1.21620468,0.01203853,0.11654755,0.03637179,0.41619635
0.30315158,1.90621255,0.20480563,0.12789791,0.46733484,1.12555891,0.01114582,0.11031063,0.03385707,0.38897105
0.30915458,1.76802270,0.19311402,0.11980167,0.43607308,1.03898461,0.01027544,0.10488454,0.03134699,0.36283866
0.31515758,1.63780025,0.18262766,0.11224263,0.40682692,0.95704176,0.00943599,0.10036663,0.02887257,0.33797185
0.32116058,1.51635224,0.17341694,0.10528432,0.37968331,0.88016093,0.00863555,0.09686597,0.02646354,0.31450093
0.32716358,1.40431454,0.16555280,0.09898657,0.35467472,0.80864795,0.00788154,0.09450328,0.02414779,0.29251535
0.33316658,1.30216332,0.15910735,0.09340555,0.33178522,0.74269247,0.00718066,0.09341053,0.02195091,0.27206657
0.33916958,1.21023090,0.15415457,0.08859402,0.31095777,0.68237951,0.00653885,0.09373026,0.01989584,0.25317205
0.34517259,1.12872453,0.15077082,0.08460151,0.29210238,0.62770331,0.00596124,0.09561440,0.01800268,0.23582000
0.35117559,1.05774662,0.14903499,0.08147467,0.27510467,0.57858250,0.00545211,0.09922244,0.01628862,0.21997484
0.35717859,0.99731507,0.14902828,0.07925728,0.25983437,0.53487573,0.00501496,0.10471895,0.01476790,0.20558275
0.36318159,0.94738222,0.15083323,0.07799032,0.24615342,0.49639709,0.00465244,0.11227032,0.01345198,0.19257733
0.36918459,0.90785135,0.15453210,0.07771155,0.23392330,0.46293038,0.00436638,0.12204055,0.01234963,0.18088490
0.37518759,0.87858959,0.16020437,0.07845498,0.22301136,0.43424187,0.00415780,0.13418628,0.01146715,0.17042932
0.38119060,0.85943673,0.16792347,0.08024989,0.21329588,0.41009090,0.00402692,0.14885093,0.01080854,0.16113610
0.38719360,0.85020944,0.17775262,0.08311956,0.20466973,0.39023808,0.00397312,0.16615811,0.01037575,0.15293570
0.39319660,0.85070082,0.18974008,0.08707965,0.19704270,0.37445104,0.00399495,0.18620453,0.01016879,0.14576592
0.39919960,0.86067573,0.20391379,0.09213639,0.19034235,0.36250751,0.00409012,0.20905254,0.01018590,0.13957333
0.40520260,0.87986233,0.22027576,0.09828455,0.18451362,0.35419619,0.00425545,0.23472265,0.01042367,0.13431382
0.41120560,0.90794089,0.23879648,0.10550537,0.17951737,0.34931544,0.00448687,0.26318643,0.01087706,0.12995236
0.41720860,0.94453091,0.25940965,0.11376455,0.17532794,0.34767036,0.00477938,0.29436018,0.01153945,0.12646195
0.42321161,0.98917786,0.28200765,0.12301054,0.17193018,0.34906869,0.00512707,0.32809969,0.01240262,0.12382212
0.42921461,1.04134086,0.30643800,0.13317312,0.16931599,0.35331606,0.00552310,0.36419666,0.01345674,0.12201696
0.43521761,1.10038280,0.33250133,0.14416255,0.16748091,0.36021115,0.00595976,0.40237705,0.01469029,0.12103295
0.44122061,1.16556388,0.35995098,0.15586942,0.16642077,0.36954124,0.00642851,0.44230174,0.01609009,0.12085680
0.44722361,1.23603989,0.38849453,0.16816520,0.16612884,0.38107872,0.00692008,0.48356970,0.01764126,0.12147333
0.45322661,1.31086578,0.41779745,0.18090362,0.16659354,0.39457881,0.00742458,0.52572375,0.01932723,0.12286371
0.45922961,1.38900508,0.44748874,0.19392299,0.16779686,0.40977888,0.00793170,0.56825906,0.02112987,0.12500400
0.46523262,1.46934512,0.47716865,0.20704923,0.16971362,0.42639948,0.00843086,0.61063400,0.02302955,0.12786421
0.47123562,1.55071784,0.50641808,0.22009973,0.17231159,0.44414705,0.00891146,0.65228312,0.02500537,0.13140784
0.47723862,1.63192528,0.53480956,0.23288778,0.17555233,0.46271831,0.00936313,0.69263197,0.02703534,0.13559197
0.48324162,1.71176885,0.56191906,0.24522752,0.17939276,0.48180607,0.00977598,0.73111286,0.02909669,0.14036777
0.48924462,1.78908096,0.58733848,0.25693905,0.18378722,0.50110597,0.01014089,0.76718120,0.03116619,0.14568153
0.49524762,1.86275736,0.61068800,0.26785361,0.18869001,0.52032406,0.01044977,0.80033153,0.03322044,0.15147599
0.50125063,1.93178879,0.63162774,0.27781852,0.19405798,0.53918444,0.01069578,0.83011252,0.03523629,0.15769199
0.50725363,1.99529007,0.64986837,0.28670170,0.19985315,0.55743667,0.01087362,0.85614031,0.03719116,0.16427019
0.51325663,2.05252528,0.66517992,0.29439545,0.20604520,0.57486256,0.01097965,0.87810943,0.03906337,0.17115307
0.51925963,2.10292781,0.67739851,0.30081948,0.21261351,0.59128168,0.01101208,0.89580088,0.04083245,0.17828669
0.52526263,2.14611415,0.68643067,0.30592288,0.21954880,0.60655569,0.01097103,0.90908705,0.04247944,0.18562257
0.53126563,2.18189113,0.69225508,0.30968510,0.22685423,0.62059087,0.01085859,0.91793308,0.04398709,0.19311937
0.53726863,2.21025620,0.69492175,0.31211584,0.23454591,0.63333905,0.01067879,0.92239493,0.04534005,0.20074442
0.54327164,2.23139117,0.69454859,0.31325390,0.24265291,0.64479690,0.01043750,0.92261417,0.04652502,0.20847508
0.54927464,2.24565006,0.69131590,0.31316516,0.25121684,0.65500362,0.01014233,0.91880988,0.04753082,0.21630001
0.55527764,2.25354190,0.68545885,0.31193967,0.26029101,0.66403742,0.00980244,0.91126822,0.04834847,0.22422018
0.56128064,2.25570982,0.67725856,0.30968824,0.26993939,0.67201099,0.00942830,0.90033022,0.04897123,0.23224979
0.56728364,2.25290760,0.66703227,0.30653854,0.28023546,0.67906636,0.00903150,0.88637856,0.04939461,0.24041708
0.57328664,2.24597520,0.65512297,0.30263103,0.29126103,0.68536949,0.00862441,0.86982391,0.04961635,0.24876488
0.57928964,2.23581435,0.64188918,0.29811488,0.30310519,0.69110491,0.00821994,0.85109163,0.04963645,0.25735107
0.58529265,2.22336537,0.62769507,0.29314399,0.31586328,0.69647070,0.00783125,0.83060939,0.04945715,0.26624873
0.59129565,2.20958597,0.61290156,0.28787335,0.32963609,0.70167394,0.00747144,0.80879618,0.04908291,0.27554598
0.59729865,2.19543254,0.59785832,0.28245581,0.34452905,0.70692687,0.00715332,0.78605302,0.04852040,0.28534534
0.60330165,2.18184399,0.58289714,0.27703920,0.36065132,0.71244352,0.00688909,0.76275580,0.04777846,0.29576258
0.60930465,2.16972808,0.56832649,0.27176399,0.37811470,0.71843687,0.00669013,0.73924999,0.04686802,0.30692485
0.61530765,2.15994962,0.55442730,0.26676132,0.39703213,0.72511632,0.00656675,0.71584735,0.04580204,0.31896800
0.62131066,2.15332008,0.54144984,0.26215138,0.41751552,0.73268511,0.00652798,0.69282445,0.04459536,0.33203304
0.62731366,2.15058756,0.52961149,0.25804205,0.43967280,0.74133755,0.00658137,0.67042248,0.04326450,0.34626155
0.63331666,2.15242666,0.51909522,0.25452777,0.46360405,0.75125567,0.00673280,0.64884822,0.04182740,0.36179026
0.63931966,2.15942731,0.51004844,0.25168844,0.48939651,0.76260512,0.00698633,0.62827565,0.04030318,0.37874461
0.64532266,2.17208219,0.50258222,0.24958837,0.51711863,0.77553020,0.00734404,0.60884788,0.03871170,0.39723159
0.65132566,2.19077263,0.49677060,0.24827524,0.54681311,0.79014789,0.00780592,0.59067898,0.03707321,0.41733211
0.65732866,2.21575300,0.49264993,0.24777897,0.57848927,0.80654117,0.00836976,0.57385555,0.03540787,0.43909302
0.66333167,2.24713427,0.49021825,0.24811064,0.61211498,0.82475162,0.00903112,0.55843783,0.03373532,0.46251935
0.66933467,2.28486744,0.48943479,0.24926144,0.64760865,0.84477192,0.00978327,0.54446021,0.03207421,0.48756708
0.67533767,2.32872823,0.49021967,0.25120178,0.68483175,0.86653861,0.01061724,0.53193126,0.03044174,0.51413694
0.68134067,2.37830421,0.49245403,0.25388066,0.72358249,0.88992569,0.01152189,0.52083330,0.02885329,0.54206967
0.68734367,2.43298612,0.49598073,0.25722545,0.76359119,0.91473977,0.01248406,0.51112186,0.02732209,0.57114328
0.69334667,2.49196465,0.50060597,0.26114221,0.80451799,0.94071732,0.01348876,0.50272508,0.02585896,0.60107260
0.69934967,2.55423428,0.50610181,0.26551659,0.84595334,0.96752462,0.01451950,0.49554347,0.02447215,0.63151146
0.70535268,2.61860507,0.51221001,0.27021554,0.88742175,0.99476083,0.01555855,0.48945024,0.02316734,0.66205775
0.71135568,2.68372324,0.51864709,0.27508981,0.92838894,1.02196455,0.01658744,0.48429246,0.02194763,0.69226130
0.71735868,2.74810067,0.52511062,0.27997716,0.96827260,1.04862393,0.01758735,0.47989328,0.02081375,0.72163463
0.72336168,2.81015290,0.53128682,0.28470647,1.00645647,1.07419021,0.01853970,0.47605518,0.01976431,0.74966612
0.72936468,2.86824488,0.53685912,0.28910241,1.04230750,1.09809434,0.01942659,0.47256449,0.01879611,0.77583543
0.73536768,2.92074282,0.54151750,0.29299066,1.07519547,1.11976620,0.02023145,0.46919696,0.01790457,0.79963040
0.74137069,2.96607024,0.54496821,0.29620349,1.10451433,1.13865552,0.02093950,0.46572424,0.01708414,0.82056480
0.74737369,3.00276573,0.54694356,0.29858544,1.12970434,1.15425366,0.02153829,0.46192113,0.01632876,0.83819635
0.75337669,3.02953993,0.54721124,0.29999882,1.15027407,1.16611514,0.02201809,0.45757316,0.01563230,0.85214388
0.75937969,3.04532880,0.54558277,0.30032883,1.16582100,1.17387784,0.02237234,0.45248428,0.01498898,0.86210311
0.76538269,3.04934056,0.54192063,0.29948809,1.17604994,1.17728086,0.02259782,0.44648408,0.01439375,0.86786015
0.77138569,3.04109375,0.53614375,0.29742025,1.18078802,1.17617889,0.02269487,0.43943447,0.01384253,0.86930205
0.77738869,3.02044435,0.52823099,0.29410251,1.17999557,1.17055238,0.02266736,0.43123508,0.01333252,0.86642383
0.78339170,2.98760031,0.51822242,0.28954699,1.17377218,1.16051282,0.02252264,0.42182743,0.01286227,0.85933171
0.78939470,2.94312254,0.50621833,0.28380082,1.16235749,1.14630272,0.02227131,0.41119740,0.01243177,0.84824212
0.79539770,2.88791207,0.49237591,0.27694485,1.14612652,1.12829019,0.02192685,0.39937592,0.01204240,0.83347677
0.80140070,2.82318382,0.47690386,0.26909119,1.12557982,1.10695835,0.02150521,0.38643791,0.01169684,0.81545367
0.80740370,2.75042800,0.46005498,0.26037949,1.10132855,1.08288986,0.02102428,0.37249933,0.01139886,0.79467469
0.81340670,2.67136103,0.44211727,0.25097228,1.07407538,1.05674754,0.02050328,0.35771266,0.01115317,0.77171015
0.81940970,2.58786803,0.42340378,0.24104949,1.04459186,1.02925174,0.01996215,0.34226088,0.01096507,0.74718097
0.82541271,2.50193972,0.40424180,0.23080239,1.01369347,1.00115573,0.01942092,0.32635033,0.01084024,0.72173947
0.83141571,2.41560650,0.38496174,0.22042726,0.98221328,0.97322015,0.01889909,0.31020275,0.01078439,0.69604926
0.83741871,2.33087264,0.36588631,0.21011901,0.95097559,0.94618783,0.01841503,0.29404691,0.01080307,0.67076542
0.84342171,2.24965359,0.34732042,0.20006498,0.92077052,0.92076009,0.01798550,0.27811015,0.01090132,0.64651547
0.84942471,2.17371878,0.32954207,0.19043934,0.89233077,0.89757555,0.01762518,0.26261026,0.01108356,0.62388210
0.85542771,2.10464243,0.31279482,0.18139800,0.86631141,0.87719238,0.01734637,0.24774805,0.01135334,0.60338811
0.86143072,2.04376392,0.29728190,0.17307447,0.84327345,0.86007457,0.01715869,0.23370084,0.01171332,0.58548410
0.86743372,1.99215890,0.28316214,0.16557671,0.82367176,0.84658275,0.01706902,0.22061720,0.01216511,0.57053926
0.87343672,1.95062187,0.27054790,0.15898492,0.80784751,0.83696964,0.01708141,0.20861307,0.01270935,0.55883535
0.87943972,1.91966004,0.25950484,0.15335054,0.79602533,0.83138007,0.01719716,0.19776925,0.01334572,0.55056401
0.88544272,1.89949799,0.25005351,0.14869620,0.78831488,0.82985517,0.01741495,0.18813057,0.01407300,0.54582704
0.89144572,1.89009196,0.24217250,0.14501672,0.78471640,0.83234022,0.01773106,0.17970632,0.01488924,0.54463955
0.89744872,1.89115227,0.23580294,0.14228091,0.78512974,0.83869547,0.01813963,0.17247213,0.01579184,0.54693556
0.90345173,1.90217216,0.23085401,0.14043423,0.78936604,0.84870888,0.01863295,0.16637300,0.01677770,0.55257544
0.90945473,1.92246083,0.22720918,0.13940198,0.79716134,0.86211018,0.01920173,0.16132725,0.01784339,0.56135491
0.91545773,1.95117894,0.22473280,0.13909287,0.80819119,0.87858503,0.01983549,0.15723129,0.01898519,0.57301487
0.92146073,1.98737440,0.22327672,0.13940300,0.82208548,0.89778871,0.02052276,0.15396476,0.02019925,0.58725164
0.92746373,2.03001675,0.22268665,0.14021973,0.83844275,0.91935835,0.02125142,0.15139600,0.02148158,0.60372715
0.93346673,2.07802865,0.22280802,0.14142566,0.85684322,0.94292331,0.02200893,0.14938738,0.02282806,0.62207866
0.93946973,2.13031334,0.22349105,0.14290234,0.87686026,0.96811321,0.02278249,0.14780054,0.02423445,0.64192774
0.94547274,2.18577733,0.22459496,0.14453364,0.89806965,0.99456345,0.02355929,0.14650103,0.02569622,0.66288817
0.95147574,2.24334799,0.22599118,0.14620876,0.92005679,1.02191826,0.02432660,0.14536247,0.02720853,0.68457285
0.95747874,2.30198611,0.22756556,0.14782477,0.94242157,1.04983135,0.02507191,0.14426997,0.02876598,0.70659947
0.96348174,2.36069386,0.22921953,0.14928864,0.96478131,1.07796478,0.02578304,0.14312273,0.03036255,0.72859518
0.96948474,2.41851885,0.23087040,0.15051876,0.98677190,1.10598636,0.02644820,0.14183585,0.03199136,0.75020024
0.97548774,2.47455527,0.23245081,0.15144594,1.00804758,1.13356623,0.02705613,0.14034134,0.03364458,0.77107092
0.98149075,2.52794310,0.23390755,0.15201397,1.02827993,1.16037337,0.02759618,0.13858834,0.03531325,0.79088184
0.98749375,2.57786663,0.23519989,0.15217970,1.04715638,1.18607256,0.02805838,0.13654272,0.03698725,0.80932792
0.99349675,2.62355305,0.23629761,0.15191282,1.06437891,1.21032236,0.02843361,0.13418597,0.03865527,0.82612609
0.99949975,2.66427234,0.23717886,0.15119526,1.07966314,1.23277474,0.02871371,0.13151378,0.04030482,0.84101711
1.00550275,2.69933880,0.23782808,0.15002038,1.09273840,1.25307646,0.02889161,0.12853416,0.04192235,0.85376736
1.01150575,2.72811492,0.23823401,0.14839193,1.10334880,1.27087258,0.02896151,0.12526538,0.04349343,0.86417085
1.01750875,2.75001749,0.23838798,0.14632294,1.11125552,1.28581191,0.02891901,0.12173387,0.04500296,0.87205133
1.02351176,2.76452600,0.23828257,0.14383447,1.11624022,1.29755433,0.02876121,0.11797210,0.04643546,0.87726453
1.02951476,2.77119270,0.23791049,0.14095440,1.11810951,1.30577968,0.02848690,0.11401656,0.04777538,0.87970036
1.03551776,2.76965394,0.23726396,0.13771616,1.11670015,1.31019755,0.02809658,0.10990597,0.04900747,0.87928496
1.04152076,2.75964178,0.23633436,0.13415755,1.11188465,1.31055761,0.02759255,0.10567975,0.05011710,0.87598241
1.04752376,2.74099511,0.23511217,0.13031954,1.10357696,1.30665977,0.02697888,0.10137672,0.05109061,0.86979593
1.05352676,2.71366933,0.23358722,0.12624528,1.09173765,1.29836347,0.02626139,0.09703418,0.05191565,0.86076848
1.05952976,2.67774380,0.23174902,0.12197906,1.07637836,1.28559569,0.02544756,0.09268718,0.05258143,0.84898252
1.06553277,2.63342632,0.22958731,0.11756541,1.05756508,1.26835692,0.02454632,0.08836814,0.05307893,0.83455888
1.07153577,2.58105404,0.22709256,0.11304838,1.03541979,1.24672491,0.02356795,0.08410668,0.05340110,0.81765472
1.07753877,2.52109062,0.22425660,0.10847080,1.01012060,1.22085574,0.02252376,0.07992961,0.05354296,0.79846064
1.08354177,2.45411940,0.22107308,0.10387368,0.98189988,1.19098227,0.02142587,0.07586113,0.05350161,0.77719684
1.08954477,2.38083281,0.21753801,0.09929579,0.95104068,1.15740982,0.02028693,0.07192305,0.05327626,0.75410857
1.09554777,2.30201836,0.21365009,0.09477324,0.91787133,1.12050941,0.01911980,0.06813507,0.05286818,0.72946110
1.10155078,2.21854171,0.20941114,0.09033920,0.88275854,1.08070876,0.01793725,0.06451517,0.05228058,0.70353413
1.10755378,2.13132760,0.20482627,0.08602370,0.84609921,1.03848150,0.01675176,0.06107976,0.05151850,0.67661609
1.11355678,2.04133924,0.19990415,0.08185351,0.80831125,0.99433512,0.01557520,0.05784398,0.05058871,0.64899844
1.11955978,1.94955708,0.19465714,0.07785210,0.76982389,0.94879805,0.01441863,0.05482177,0.04949957,0.62097007
1.12556278,1.85695769,0.18910138,0.07403963,0.73106770,0.90240652,0.01329221,0.05202594,0.04826087,0.59281209
1.13156578,1.76449341,0.18325686,0.07043303,0.69246478,0.85569162,0.01220498,0.04946803,0.04688377,0.56479304
1.13756878,1.67307349,0.17714742,0.06704602,0.65441941,0.80916709,0.01116487,0.04715820,0.04538067,0.53716466
1.14357179,1.58354706,0.17080066,0.06388924,0.61730950,0.76331807,0.01017867,0.04510494,0.04376508,0.51015825
1.14957479,1.49668843,0.16424785,0.06097030,0.58147901,0.71859132,0.00925203,0.04331475,0.04205158,0.48398168
1.15557779,1.41318485,0.15752362,0.05829388,0.54723153,0.67538696,0.00838959,0.04179177,0.04025574,0.45881698
1.16158079,1.33362695,0.15066570,0.05586173,0.51482520,0.63405194,0.00759501,0.04053736,0.03839395,0.43481857
1.16758379,1.25850176,0.14371435,0.05367273,0.48446894,0.59487526,0.00687119,0.03954971,0.03648342,0.41211197
1.17358679,1.18818836,0.13671186,0.05172289,0.45632012,0.55808501,0.00622035,0.03882348,0.03454195,0.39079311
1.17958979,1.12295608,0.12970176,0.05000532,0.43048351,0.52384705,0.00564423,0.03834948,0.03258787,0.37092810
1.18559280,1.06296498,0.12272803,0.04851025,0.40701159,0.49226530,0.00514421,0.03811447,0.03063979,0.35255341
1.19159580,1.00826862,0.11583420,0.04722500,0.38590610,0.46338355,0.00472149,0.03810103,0.02871643,0.33567658
1.19759880,0.95881891,0.10906237,0.04613409,0.36712067,0.43718856,0.00437720,0.03828759,0.02683638,0.32027730
1.20360180,0.91447283,0.10245229,0.04521929,0.35056451,0.41361432,0.00411246,0.03864863,0.02501783,0.30630901
1.20960480,0.87500095,0.09604039,0.04445980,0.33610704,0.39254735,0.00392848,0.03915497,0.02327830,0.29370089
1.21560780,0.84009756,0.08985898,0.04383254,0.32358326,0.37383282,0.00382659,0.03977432,0.02163436,0.28236041
1.22161081,0.80939207,0.08393557,0.04331248,0.31279975,0.35728135,0.00380816,0.04047184,0.02010132,0.27217621
1.22761381,0.78246171,0.07829228,0.04287312,0.30354124,0.34267627,0.00387460,0.04121100,0.01869297,0.26302154
1.23361681,0.75884491,0.07294552,0.04248704,0.29557739,0.32978124,0.00402722,0.04195440,0.01742129,0.25475799
1.23961981,0.73805534,0.06790588,0.04212649,0.28866977,0.31834791,0.00426711,0.04266478,0.01629621,0.24723954
1.24562281,0.71959601,0.06317821,0.04176415,0.28257879,0.30812356,0.00459494,0.04330602,0.01532541,0.24031686
1.25162581,0.70297316,0.05876191,0.04137382,0.27707033,0.29885840,0.00501077,0.04384415,0.01451412,0.23384158
1.25762881,0.68770941,0.05465139,0.04093114,0.27192197,0.29031239,0.00551384,0.04424832,0.01386498,0.22767055
1.26363182,0.67335578,0.05083673,0.04041430,0.26692852,0.28226135,0.00610234,0.04449168,0.01337798,0.22166987
1.26963482,0.65950221,0.04730443,0.03980468,0.26190681,0.27450227,0.00677318,0.04455216,0.01305035,0.21571843
1.27563782,0.64578614,0.04403819,0.03908735,0.25669948,0.26685752,0.00752180,0.04441301,0.01287663,0.20971106
1.28164082,0.63189903,0.04101978,0.03825151,0.25117766,0.25917799,0.00834202,0.04406324,0.01284868,0.20356083
1.28764382,0.61759043,0.03822983,0.03729070,0.24524265,0.25134503,0.00922589,0.04349782,0.01295580,0.19720078
1.29364682,0.60266970,0.03564864,0.03620294,0.23882631,0.24327119,0.01016365,0.04271763,0.01318492,0.19058465
1.29964982,0.58700548,0.03325680,0.03499061,0.23189044,0.23489977,0.01114373,0.04172923,0.01352079,0.18368691
1.30565283,0.57052283,0.03103577,0.03366024,0.22442512,0.22620330,0.01215282,0.04054443,0.01394629,0.17650192
1.31165583,0.55319864,0.02896834,0.03222210,0.21644610,0.21718104,0.01317605,0.03917970,0.01444272,0.16904240
1.31765883,0.53505547,0.02703890,0.03068969,0.20799157,0.20785579,0.01419724,0.03765539,0.01499021,0.16133723
1.32366183,0.51615430,0.02523368,0.02907914,0.19911832,0.19827002,0.01519920,0.03599490,0.01556814,0.15342882
1.32966483,0.49658670,0.02354076,0.02740851,0.18989763,0.18848174,0.01616412,0.03422378,0.01615560,0.14537014
1.33566783,0.47646686,0.02195010,0.02569709,0.18041103,0.17856020,0.01707405,0.03236880,0.01673188,0.13722156
1.34167084,0.45592394,0.02045346,0.02396467,0.17074619,0.16858174,0.01791137,0.03045705,0.01727695,0.12904779
1.34767384,0.43509508,0.01904423,0.02223089,0.16099308,0.15862590,0.01865929,0.02851512,0.01777202,0.12091485
1.35367684,0.41411941,0.01771734,0.02051458,0.15124057,0.14877200,0.01930239,0.02656841,0.01819996,0.11288750
1.35967984,0.39313342,0.01646905,0.01883330,0.14157362,0.13909635,0.01982710,0.02464047,0.01854581,0.10502696
1.36568284,0.37226748,0.01529684,0.01720286,0.13207102,0.12967010,0.02022214,0.02275260,0.01879718,0.09738913
1.37168584,0.35164397,0.01419935,0.01563703,0.12280386,0.12055787,0.02047891,0.02092349,0.01894459,0.09002339
