energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.49674837,1.33150349,0.01141664,0.02795006,0.08315997,1.13969381,0.00217968,0.11935025,0.10937507,0.08034582
-3.49074537,1.34457097,0.01155743,0.02861616,0.08219139,1.15062862,0.00229295,0.12003191,0.11044208,0.08131795
-3.48474237,1.36395524,0.01171024,0.02945890,0.08142317,1.16753509,0.00241396,0.12104525,0.11173030,0.08246443
-3.47873937,1.39038709,0.01187999,0.03048427,0.08090668,1.19106605,0.00254225,0.12247001,0.11327063,0.08381122
-3.47273637,1.42450323,0.01207098,0.03169775,0.08069527,1.22178171,0.00267711,0.12438391,0.11509146,0.08538001
-3.46673337,1.46681064,0.01228649,0.03310351,0.08084151,1.26012022,0.00281766,0.12685871,0.11721575,0.08718598
-3.46073037,1.51765390,0.01252854,0.03470356,0.08139443,1.30637080,0.00296275,0.12995637,0.11965849,0.08923595
-3.45472736,1.57718697,0.01279766,0.03649710,0.08239692,1.36065050,0.00311105,0.13372556,0.12242456,0.09152681
-3.44872436,1.64535041,0.01309273,0.03847995,0.08388338,1.42288545,0.00326102,0.13819858,0.12550703,0.09404451
-3.44272136,1.72185494,0.01341089,0.04064414,0.08587758,1.49279737,0.00341094,0.14338885,0.12888623,0.09676354
-3.43671836,1.80617222,0.01374755,0.04297764,0.08839100,1.56989596,0.00355899,0.14928902,0.13252927,0.09964699
-3.43071536,1.89753317,0.01409650,0.04546426,0.09142152,1.65347769,0.00370328,0.15586984,0.13639033,0.10264714
-3.42471236,1.99493431,0.01445004,0.04808373,0.09495258,1.74263117,0.00384190,0.16307979,0.14041158,0.10570665
-3.41870935,2.09715202,0.01479926,0.05081194,0.09895286,1.83624925,0.00397301,0.17084545,0.14452457,0.10876017
-3.41270635,2.20276445,0.01513432,0.05362128,0.10337652,1.93304782,0.00409486,0.17907274,0.14865231,0.11173639
-3.40670335,2.31018074,0.01544480,0.05648122,0.10816384,2.03159066,0.00420591,0.18764886,0.15271156,0.11456044
-3.40070035,2.41767652,0.01572011,0.05935891,0.11324248,2.13032012,0.00430481,0.19644495,0.15661562,0.11715644
-3.39469735,2.52343496,0.01594986,0.06221996,0.11852912,2.22759261,0.00439053,0.20531936,0.16027710,0.11945024
-3.38869435,2.62559197,0.01612429,0.06502927,0.12393153,2.32171800,0.00446232,0.21412146,0.16361093,0.12137203
-3.38269135,2.72228423,0.01623461,0.06775189,0.12935102,2.41100176,0.00451979,0.22269576,0.16653712,0.12285889
-3.37668834,2.81169845,0.01627335,0.07035398,0.13468509,2.49378857,0.00456287,0.23088641,0.16898344,0.12385709
-3.37068534,2.89212032,0.01623465,0.07280366,0.13983029,2.56850595,0.00459186,0.23854164,0.17088777,0.12432398
-3.36468234,2.96198140,0.01611445,0.07507190,0.14468518,2.63370644,0.00460740,0.24551823,0.17220004,0.12422954
-3.35867934,3.01990234,0.01591068,0.07713335,0.14915316,2.68810693,0.00461040,0.25168575,0.17288367,0.12355738
-3.35267634,3.06473090,0.01562328,0.07896695,0.15314528,2.73062367,0.00460207,0.25693038,0.17291660,0.12230527
-3.34667334,3.09557334,0.01525420,0.08055658,0.15658266,2.76040170,0.00458381,0.26115822,0.17229168,0.12048514
-3.34067034,3.11181811,0.01480734,0.08189144,0.15939872,2.77683759,0.00455722,0.26429796,0.17101653,0.11812252
-3.33466733,3.11315079,0.01428835,0.08296625,0.16154085,2.77959458,0.00452400,0.26630278,0.16911295,0.11525560
-3.32866433,3.09955988,0.01370445,0.08378137,0.16297163,2.76860956,0.00448589,0.26715147,0.16661572,0.11193380
-3.32266133,3.07133317,0.01306414,0.08434259,0.16366958,2.74409163,0.00444467,0.26684861,0.16357111,0.10821602
-3.31665833,3.02904482,0.01237692,0.08466088,0.16362923,2.70651220,0.00440205,0.26542397,0.16003495,0.10416861
-3.31065533,2.97353385,0.01165297,0.08475181,0.16286070,2.65658722,0.00435968,0.26293104,0.15607046,0.09986326
-3.30465233,2.90587479,0.01090281,0.08463501,0.16138879,2.59525208,0.00431910,0.25944482,0.15174599,0.09537470
-3.29864932,2.82734188,0.01013702,0.08433328,0.15925151,2.52363041,0.00428172,0.25505891,0.14713258,0.09077853
-3.29264632,2.73936827,0.00936591,0.08387184,0.15649829,2.44299796,0.00424885,0.24988220,0.14230167,0.08614913
-3.28664332,2.64350178,0.00859929,0.08327741,0.15318782,2.35474313,0.00422169,0.24403501,0.13732288,0.08155773
-3.28064032,2.54135937,0.00784625,0.08257729,0.14938577,2.26032572,0.00420135,0.23764522,0.13226205,0.07707081
-3.27463732,2.43458167,0.00711493,0.08179852,0.14516236,2.16123557,0.00418891,0.23084419,0.12717954,0.07274871
-3.26863432,2.32478975,0.00641247,0.08096716,0.14058998,2.05895267,0.00418549,0.22376296,0.12212894,0.06864464
-3.26263132,2.21354533,0.00574485,0.08010757,0.13574093,1.95491025,0.00419228,0.21652857,0.11715605,0.06480402
-3.25662831,2.10231606,0.00511692,0.07924194,0.13068537,1.85046205,0.00421062,0.20926097,0.11229839,0.06126414
-3.25062531,1.99244665,0.00453237,0.07838991,0.12548960,1.74685480,0.00424208,0.20207026,0.10758507,0.05805412
-3.24462231,1.88513670,0.00399376,0.07756841,0.12021463,1.64520662,0.00428851,0.19505459,0.10303696,0.05519519
-3.23861931,1.78142541,0.00350265,0.07679156,0.11491518,1.54649176,0.00435209,0.18829868,0.09866731,0.05270119
-3.23261631,1.68218323,0.00305964,0.07607082,0.10963903,1.45153155,0.00443540,0.18187292,0.09448260,0.05057923
-3.22661331,1.58811000,0.00266450,0.07541515,0.10442673,1.36099150,0.00454140,0.17583299,0.09048357,0.04883050
-3.22061031,1.49973881,0.00231632,0.07483130,0.09931174,1.27538385,0.00467343,0.17022012,0.08666645,0.04745109
-3.21460730,1.41744490,0.00201361,0.07432414,0.09432067,1.19507493,0.00483518,0.16506168,0.08302421,0.04643290
-3.20860430,1.34145825,0.00175440,0.07389699,0.08947397,1.12029621,0.00503063,0.16037214,0.07954782,0.04576444
-3.20260130,1.27187891,0.00153641,0.07355189,0.08478658,1.05115829,0.00526393,0.15615428,0.07622741,0.04543155
-3.19659830,1.20869382,0.00135709,0.07328983,0.08026880,0.98766647,0.00553924,0.15240058,0.07305326,0.04541805
-3.19059530,1.15179406,0.00121375,0.07311093,0.07592715,0.92973714,0.00586060,0.14909458,0.07001669,0.04570619
-3.18459230,1.10099161,0.00110362,0.07301444,0.07176515,0.87721403,0.00623173,0.14621230,0.06711062,0.04627702
-3.17858929,1.05603487,0.00102389,0.07299873,0.06778409,0.82988339,0.00665581,0.14372358,0.06432994,0.04711057
-3.17258629,1.01662234,0.00097180,0.07306117,0.06398370,0.78748786,0.00713525,0.14159327,0.06167171,0.04818597
-3.16658329,0.98241434,0.00094458,0.07319787,0.06036263,0.74973828,0.00767150,0.13978233,0.05913500,0.04948138
-3.16058029,0.95304243,0.00093957,0.07340352,0.05691884,0.71632360,0.00826482,0.13824879,0.05672068,0.05097399
-3.15457729,0.92811698,0.00095414,0.07367112,0.05364988,0.68691864,0.00891414,0.13694868,0.05443098,0.05263992
-3.14857429,0.90723293,0.00098574,0.07399176,0.05055304,0.66119009,0.00961690,0.13583677,0.05226902,0.05445413
-3.14257129,0.88997435,0.00103190,0.07435452,0.04762539,0.63880085,0.01036896,0.13486740,0.05023823,0.05639045
-3.13656828,0.87591827,0.00109018,0.07474649,0.04486386,0.61941329,0.01116461,0.13399522,0.04834179,0.05842170
-3.13056528,0.86463819,0.00115824,0.07515280,0.04226514,0.60269172,0.01199660,0.13317605,0.04658219,0.06051989
-3.12456228,0.85570788,0.00123375,0.07555698,0.03982570,0.58830457,0.01285626,0.13236769,0.04496078,0.06265659
-3.11855928,0.84870576,0.00131448,0.07594133,0.03754176,0.57592664,0.01373370,0.13153086,0.04347751,0.06480345
-3.11255628,0.84322020,0.00139826,0.07628753,0.03540930,0.56524171,0.01461804,0.13063019,0.04213079,0.06693283
-3.10655328,0.83885572,0.00148302,0.07657731,0.03342412,0.55594578,0.01549781,0.12963514,0.04091748,0.06901856
-3.10055028,0.83524017,0.00156679,0.07679324,0.03158192,0.54775094,0.01636120,0.12852100,0.03983303,0.07103674
-3.09454727,0.83203260,0.00164773,0.07691956,0.02987842,0.54038998,0.01719657,0.12726975,0.03887173,0.07296657
-3.08854427,0.82893156,0.00172417,0.07694299,0.02830949,0.53362147,0.01799279,0.12587075,0.03802706,0.07479116
-3.08254127,0.82568329,0.00179463,0.07685350,0.02687130,0.52723520,0.01873965,0.12432132,0.03729207,0.07649821
-3.07653827,0.82208938,0.00185783,0.07664488,0.02556049,0.52105774,0.01942824,0.12262701,0.03665982,0.07808056
-3.07053527,0.81801339,0.00191272,0.07631527,0.02437424,0.51495757,0.02005123,0.12080149,0.03612375,0.07953648
-3.06453227,0.81338588,0.00195852,0.07586729,0.02331036,0.50884979,0.02060315,0.11886626,0.03567805,0.08086979
-3.05852926,0.80820756,0.00199471,0.07530813,0.02236734,0.50269986,0.02108052,0.11684984,0.03531790,0.08208963
-3.05252626,0.80255013,0.00202102,0.07464918,0.02154430,0.49652620,0.02148190,0.11478673,0.03503961,0.08320991
-3.04652326,0.79655486,0.00203745,0.07390558,0.02084091,0.49040154,0.02180782,0.11271600,0.03484069,0.08424853
-3.04052026,0.79042872,0.00204426,0.07309537,0.02025728,0.48445282,0.02206069,0.11067965,0.03471976,0.08522632
-3.03451726,0.78443837,0.00204190,0.07223858,0.01979374,0.47885975,0.02224451,0.10872076,0.03467634,0.08616574
-3.02851426,0.77890239,0.00203103,0.07135606,0.01945070,0.47385199,0.02236457,0.10688157,0.03471058,0.08708949
-3.02251126,0.77418199,0.00201247,0.07046830,0.01922835,0.46970530,0.02242704,0.10520162,0.03482296,0.08801897
-3.01650825,0.77067093,0.00198715,0.06959423,0.01912651,0.46673664,0.02243860,0.10371588,0.03501385,0.08897287
-3.01050525,0.76878516,0.00195605,0.06875001,0.01914440,0.46529864,0.02240595,0.10245327,0.03528324,0.08996580
-3.00450225,0.76895270,0.00192020,0.06794806,0.01928048,0.46577362,0.02233545,0.10143534,0.03563037,0.09100718
-2.99849925,0.77160430,0.00188060,0.06719622,0.01953236,0.46856737,0.02223270,0.10067550,0.03605353,0.09210040
-2.99249625,0.77716533,0.00183821,0.06649717,0.01989674,0.47410286,0.02210225,0.10017853,0.03654998,0.09324234
-2.98649325,0.78604898,0.00179388,0.06584817,0.02036942,0.48281401,0.02194738,0.09994072,0.03711592,0.09442332
-2.98049025,0.79865112,0.00174839,0.06524111,0.02094538,0.49513949,0.02176992,0.09995039,0.03774672,0.09562748
-2.97448724,0.81534646,0.00170236,0.06466285,0.02161889,0.51151651,0.02157030,0.10018885,0.03843723,0.09683351
-2.96848424,0.83648602,0.00165632,0.06409586,0.02238374,0.53237450,0.02134753,0.10063180,0.03918224,0.09801590
-2.96248124,0.86239530,0.00161065,0.06351919,0.02323338,0.55812836,0.02109945,0.10125096,0.03997710,0.09914636
-2.95647824,0.89337273,0.00156560,0.06290951,0.02416120,0.58917115,0.02082294,0.10201590,0.04081836,0.10019566
-2.95047524,0.92968792,0.00152136,0.06224247,0.02516069,0.62586598,0.02051425,0.10289597,0.04170454,0.10113547
-2.94447224,0.97157894,0.00147800,0.06149395,0.02622566,0.66853686,0.02016939,0.10386214,0.04263685,0.10194032
-2.93846923,1.01924823,0.00143556,0.06064143,0.02735040,0.71745829,0.01978448,0.10488865,0.04361987,0.10258949
-2.93246623,1.07285686,0.00139403,0.05966522,0.02852972,0.77284381,0.01935620,0.10595439,0.04466220,0.10306868
-2.92646323,1.13251658,0.00135342,0.05854957,0.02975903,0.83483330,0.01888208,0.10704396,0.04577688,0.10337143
-2.92046023,1.19827995,0.00131373,0.05728353,0.03103426,0.90347955,0.01836085,0.10814813,0.04698171,0.10350009
-2.91445723,1.27012863,0.00127500,0.05586157,0.03235176,0.97873440,0.01779267,0.10926399,0.04829929,0.10346651
-2.90845423,1.34796019,0.00123732,0.05428396,0.03370815,1.06043498,0.01717930,0.11039453,0.04975691,0.10329205
-2.90245123,1.43157432,0.00120082,0.05255681,0.03510009,1.14829095,0.01652417,0.11154774,0.05138611,0.10300731
-2.89644822,1.52065909,0.00116569,0.05069184,0.03652401,1.24187331,0.01583234,0.11273536,0.05322203,0.10265123
-2.89044522,1.61477845,0.00113217,0.04870593,0.03797592,1.34060590,0.01511043,0.11397131,0.05530249,0.10226984
-2.88444222,1.71336197,0.00110052,0.04662038,0.03945115,1.44376030,0.01436639,0.11526990,0.05766687,0.10191463
-2.87843922,1.81569794,0.00107103,0.04446008,0.04094417,1.55045511,0.01360930,0.11664398,0.06035483,0.10164058
-2.87243622,1.92093091,0.00104399,0.04225250,0.04244849,1.65966014,0.01284900,0.11810310,0.06340481,0.10150408
-2.86643322,2.02806444,0.00101967,0.04002669,0.04395663,1.77020623,0.01209580,0.11965190,0.06685251,0.10156068
-2.86043022,2.13596990,0.00099831,0.03781228,0.04546017,1.88080091,0.01136008,0.12128872,0.07072932,0.10186288
-2.85442721,2.24340142,0.00098009,0.03563849,0.04695002,1.99004985,0.01065198,0.12300466,0.07506077,0.10245799
-2.84842421,2.34901726,0.00096511,0.03353333,0.04841668,2.09648402,0.00998100,0.12478307,0.07986511,0.10338630
-2.84242121,2.45140721,0.00095338,0.03152295,0.04985075,2.19859180,0.00935575,0.12659955,0.08515203,0.10467936
-2.83641821,2.54912528,0.00094484,0.02963111,0.05124343,2.29485523,0.00878367,0.12842246,0.09092170,0.10635880
-2.83041521,2.64072684,0.00093931,0.02787897,0.05258723,2.38378928,0.00827081,0.13021402,0.09716409,0.10843539
-2.82441221,2.72480879,0.00093653,0.02628496,0.05387675,2.46398276,0.00782173,0.13193174,0.10385863,0.11090873
-2.81840920,2.80005149,0.00093614,0.02486495,0.05510942,2.53413935,0.00743937,0.13353039,0.11097443,0.11376723
-2.81240620,2.86526052,0.00093773,0.02363253,0.05628642,2.59311714,0.00712510,0.13496416,0.11847083,0.11698867
-2.80640320,2.91940693,0.00094082,0.02259951,0.05741349,2.63996521,0.00687873,0.13618912,0.12629860,0.12054126
-2.80040020,2.96166409,0.00094491,0.02177649,0.05850173,2.67395556,0.00669862,0.13716565,0.13440151,0.12438500
-2.79439720,2.99143969,0.00094947,0.02117351,0.05956842,2.69460921,0.00658186,0.13786095,0.14271849,0.12847357
-2.78839420,3.00840161,0.00095402,0.02080076,0.06063756,2.70171539,0.00652446,0.13825130,0.15118615,0.13275647
-2.78239120,3.01249642,0.00095811,0.02066926,0.06174051,2.69534277,0.00652158,0.13832411,0.15974176,0.13718147
-2.77638819,3.00395992,0.00096133,0.02079152,0.06291625,2.67584257,0.00656777,0.13807964,0.16832641,0.14169717
-2.77038519,2.98331906,0.00096341,0.02118206,0.06421155,2.64384310,0.00665728,0.13753222,0.17688838,0.14625572
-2.76438219,2.95138528,0.00096416,0.02185782,0.06568094,2.60023614,0.00678427,0.13671106,0.18538648,0.15081544
-2.75837919,2.90923937,0.00096352,0.02283846,0.06738634,2.54615552,0.00694309,0.13566055,0.19379330,0.15534330
-2.75237619,2.85820838,0.00096157,0.02414640,0.06939652,2.48294878,0.00712852,0.13444002,0.20209803,0.15981722
-2.74637319,2.79983535,0.00095853,0.02580674,0.07178623,2.41214300,0.00733598,0.13312297,0.21030889,0.16422786
-2.74037019,2.73584299,0.00095476,0.02784688,0.07463502,2.33540590,0.00756168,0.13179591,0.21845485,0.16858008
-2.73436718,2.66809221,0.00095077,0.03029604,0.07802588,2.25450368,0.00780277,0.13055665,0.22658662,0.17289377
-2.72836418,2.59853710,0.00094720,0.03318452,0.08204351,2.17125695,0.00805742,0.12951233,0.23477659,0.17720401
-2.72236118,2.52917753,0.00094479,0.03654280,0.08677238,2.08749616,0.00832487,0.12877704,0.24311798,0.18156069
-2.71635818,2.46201081,0.00094439,0.04040049,0.09229464,2.00501798,0.00860541,0.12846929,0.25172275,0.18602725
-2.71035518,2.39898382,0.00094692,0.04478515,0.09868778,1.92554364,0.00890034,0.12870929,0.26071864,0.19067890
-2.70435218,2.34194675,0.00095336,0.04972108,0.10602225,1.85068070,0.00921183,0.12961607,0.27024517,0.19560015
-2.69834917,2.29260986,0.00096472,0.05522804,0.11435899,1.78188876,0.00954284,0.13130469,0.28044879,0.20088173
-2.69234617,2.25250411,0.00098200,0.06131999,0.12374707,1.72045026,0.00989690,0.13388342,0.29147731,0.20661713
-2.68634317,2.22294663,0.00100619,0.06800393,0.13422132,1.66744660,0.01027796,0.13745101,0.30347381,0.21289876
-2.68034017,2.20501184,0.00103823,0.07527880,0.14580027,1.62374007,0.01069011,0.14209417,0.31657026,0.21981395
-2.67433717,2.19950867,0.00107898,0.08313460,0.15848431,1.58996179,0.01113741,0.14788515,0.33088105,0.22744090
-2.66833417,2.20696425,0.00112921,0.09155166,0.17225412,1.56650548,0.01162364,0.15487958,0.34649667,0.23584481
-2.66233117,2.22761431,0.00118958,0.10050018,0.18706961,1.55352695,0.01215208,0.16311455,0.36347792,0.24507414
-2.65632816,2.26140026,0.00126061,0.10993995,0.20286925,1.55094905,0.01272529,0.17260689,0.38185068,0.25515750
-2.65032516,2.30797273,0.00134271,0.11982036,0.21956984,1.55847144,0.01334496,0.18335179,0.40160166,0.26610088
-2.64432216,2.36670134,0.00143612,0.13008074,0.23706687,1.57558481,0.01401169,0.19532168,0.42267513,0.27788564
-2.63831916,2.43669022,0.00154095,0.14065082,0.25523538,1.60158886,0.01472495,0.20846542,0.44497105,0.29046720
-2.63231616,2.51679870,0.00165718,0.15145151,0.27393125,1.63561341,0.01548292,0.22270782,0.46834438,0.30377443
-2.62631316,2.60566666,0.00178464,0.16239593,0.29299304,1.67664200,0.01628248,0.23794953,0.49260594,0.31770991
-2.62031016,2.70174385,0.00192308,0.17339054,0.31224429,1.72353728,0.01711921,0.25406735,0.51752474,0.33215095
-2.61430715,2.80332240,0.00207214,0.18433652,0.33149621,1.77506765,0.01798743,0.27091496,0.54283168,0.34695143
-2.60830415,2.90857211,0.00223143,0.19513126,0.35055069,1.82993453,0.01888030,0.28832417,0.56822477,0.36194429
-2.60230115,3.01557766,0.00240053,0.20566999,0.36920366,1.88679979,0.01978995,0.30610671,0.59337553,0.37694480
-2.59629815,3.12237710,0.00257904,0.21584751,0.38724869,1.94431281,0.02070765,0.32405658,0.61793664,0.39175443
-2.59029515,3.22700125,0.00276666,0.22555997,0.40448072,2.00113681,0.02162407,0.34195308,0.64155047,0.40616522
-2.58429215,3.32751309,0.00296316,0.23470677,0.42069991,2.05597416,0.02252949,0.35956438,0.66385841,0.41996463
-2.57828914,3.42204676,0.00316850,0.24319242,0.43571557,2.10759025,0.02341412,0.37665180,0.68451054,0.43294070
-2.57228614,3.50884547,0.00338283,0.25092849,0.44934994,2.15483565,0.02426837,0.39297463,0.70317559,0.44488747
-2.56628314,3.58629756,0.00360650,0.25783554,0.46144192,2.19666638,0.02508317,0.40829542,0.71955058,0.45561035
-2.56028014,3.65297015,0.00384014,0.26384492,0.47185054,2.23216191,0.02585027,0.42238571,0.73337003,0.46493155
-2.55427714,3.70763947,0.00408462,0.26890062,0.48045811,2.26054067,0.02656252,0.43503197,0.74441421,0.47269516
-2.54827414,3.74931713,0.00434105,0.27296088,0.48717302,2.28117280,0.02721411,0.44604153,0.75251618,0.47877184
-2.54227114,3.77727156,0.00461073,0.27599963,0.49193196,2.29358979,0.02780077,0.45524840,0.75756730,0.48306292
-2.53626813,3.79104369,0.00489513,0.27800767,0.49470163,2.29749089,0.02831989,0.46251861,0.75952086,0.48550368
-2.53026513,3.79045628,0.00519577,0.27899356,0.49547975,2.29274589,0.02877062,0.46775491,0.75839375,0.48606574
-2.52426213,3.77561623,0.00551415,0.27898405,0.49429537,2.27939416,0.02915379,0.47090049,0.75426587,0.48475833
-2.51825913,3.74690941,0.00585163,0.27802407,0.49120838,2.25763993,0.02947189,0.47194170,0.74727742,0.48162844
-2.51225613,3.70498795,0.00620927,0.27617627,0.48630829,2.22784364,0.02972882,0.47090926,0.73762394,0.47675970
-2.50625313,3.65074997,0.00658770,0.27351997,0.47971221,2.19050959,0.02992964,0.46787822,0.72554943,0.47026998
-2.50025013,3.58531214,0.00698698,0.27014958,0.47156211,2.14627018,0.03008029,0.46296626,0.71133773,0.46230785
-2.49424712,3.50997598,0.00740645,0.26617247,0.46202145,2.09586700,0.03018715,0.45633051,0.69530247,0.45304797
-2.48824412,3.42618875,0.00784461,0.26170638,0.45127123,2.04012948,0.03025671,0.44816301,0.67777618,0.44268545
-2.48224112,3.33550044,0.00829901,0.25687639,0.43950566,1.97995164,0.03029508,0.43868478,0.65909886,0.43142963
-2.47623812,3.23951837,0.00876619,0.25181159,0.42692758,1.91626784,0.03030768,0.42813893,0.63960671,0.41949731
-2.47023512,3.13986117,0.00924165,0.24664150,0.41374378,1.85002823,0.03029882,0.41678296,0.61962138,0.40710593
-2.46423212,3.03811396,0.00971984,0.24149246,0.40016043,1.78217493,0.03027147,0.40488064,0.59944031,0.39446679
-2.45822911,2.93578659,0.01019429,0.23648415,0.38637874,1.71361972,0.03022706,0.39269381,0.57932864,0.38177883
-2.45222611,2.83427653,0.01065769,0.23172620,0.37259107,1.64522405,0.03016533,0.38047446,0.55951290,0.36922301
-2.44622311,2.73483792,0.01110206,0.22731538,0.35897757,1.57778207,0.03008441,0.36845745,0.54017685,0.35695779
-2.44022011,2.63855794,0.01151898,0.22333312,0.34570355,1.51200722,0.02998089,0.35685425,0.52145949,0.34511567
-2.43421711,2.54634123,0.01189987,0.21984381,0.33291749,1.44852279,0.02985010,0.34584778,0.50345541,0.33380105
-2.42821411,2.45890280,0.01223622,0.21689368,0.32074991,1.38785658,0.02968633,0.33558878,0.48621709,0.32308947
-2.42221111,2.37676929,0.01251995,0.21451054,0.30931296,1.33043964,0.02948333,0.32619372,0.46975920,0.31302807
-2.41620810,2.30028814,0.01274367,0.21270419,0.29870079,1.27660894,0.02923467,0.31774420,0.45406442,0.30363743
-2.41020510,2.22964379,0.01290097,0.21146766,0.28899046,1.22661336,0.02893424,0.31028805,0.43909038,0.29491434
-2.40420210,2.16487962,0.01298671,0.21077902,0.28024356,1.18062275,0.02857667,0.30384165,0.42477738,0.28683559
-2.39819910,2.10592426,0.01299723,0.21060387,0.27250808,1.13873901,0.02815781,0.29839363,0.41105631,0.27936229
-2.39219610,2.05262063,0.01293049,0.21089817,0.26582060,1.10100876,0.02767506,0.29390944,0.39785643,0.27244464
-2.38619310,2.00475590,0.01278621,0.21161143,0.26020861,1.06743646,0.02712767,0.29033655,0.38511246,0.26602676
-2.38019010,1.96209082,0.01256587,0.21269005,0.25569275,1.03799757,0.02651695,0.28761008,0.37277083,0.26005131
-2.37418709,1.92438677,0.01227275,0.21408055,0.25228884,1.01265058,0.02584637,0.28565832,0.36079457,0.25446380
-2.36818409,1.89142920,0.01191175,0.21573273,0.25000960,0.99134765,0.02512154,0.28440804,0.34916682,0.24921616
-2.36218109,1.86304636,0.01148930,0.21760237,0.24886595,0.97404304,0.02435015,0.28378913,0.33789282,0.24426961
-2.35617809,1.83912252,0.01101307,0.21965360,0.24886775,0.96069910,0.02354172,0.28373846,0.32700027,0.23959663
-2.35017509,1.81960516,0.01049182,0.22186058,0.25002403,0.95128956,0.02270738,0.28420274,0.31653829,0.23518193
-2.34417209,1.80450615,0.00993500,0.22420866,0.25234262,0.94579996,0.02185953,0.28514027,0.30657502,0.23102262
-2.33816908,1.79389697,0.00935253,0.22669477,0.25582922,0.94422547,0.02101144,0.28652153,0.29719403,0.22712734
-2.33216608,1.78789856,0.00875443,0.22932724,0.26048595,0.94656616,0.02017695,0.28832864,0.28848997,0.22351473
-2.32616308,1.78666656,0.00815057,0.23212484,0.26630950,0.95282026,0.01936998,0.29055388,0.28056343,0.22021120
-2.32016008,1.79037289,0.00755035,0.23511529,0.27328892,0.96297570,0.01860424,0.29319719,0.27351568,0.21724826
-2.31415708,1.79918479,0.00696250,0.23833326,0.28140319,0.97700056,0.01789286,0.29626315,0.26744316,0.21465949
-2.30815408,1.81324248,0.00639483,0.24181784,0.29061881,0.99483309,0.01724808,0.29975740,0.26243228,0.21247746
-2.30215108,1.83263672,0.00585412,0.24560981,0.30088734,1.01637174,0.01668101,0.30368288,0.25855464,0.21073067
-2.29614807,1.85738736,0.00534599,0.24974861,0.31214326,1.04146588,0.01620138,0.30803613,0.25586281,0.20944073
-2.29014507,1.88742407,0.00487484,0.25426931,0.32430217,1.06990783,0.01581739,0.31280382,0.25438693,0.20861991
-2.28414207,1.92257013,0.00444386,0.25919958,0.33725949,1.10142652,0.01553555,0.31795978,0.25413214,0.20826918
-2.27813907,1.96253011,0.00405506,0.26455690,0.35088978,1.13568343,0.01536058,0.32346275,0.25507698,0.20837688
-2.27213607,2.00688219,0.00370934,0.27034603,0.36504678,1.17227082,0.01529532,0.32925479,0.25717278,0.20891791
-2.26613307,2.05507523,0.00340665,0.27655692,0.37956421,1.21071279,0.01534068,0.33526075,0.26034390,0.20985373
-2.26013007,2.10643125,0.00314606,0.28316311,0.39425736,1.25046902,0.01549558,0.34138857,0.26448905,0.21113293
-2.25412706,2.16015288,0.00292596,0.29012075,0.40892557,1.29094125,0.01575693,0.34753050,0.26948336,0.21269241
-2.24812406,2.21533594,0.00274423,0.29736826,0.42335539,1.33148242,0.01611962,0.35356522,0.27518127,0.21445920
-2.24212106,2.27098662,0.00259840,0.30482668,0.43732451,1.37140815,0.01657654,0.35936077,0.28142010,0.21635269
-2.23611806,2.32604273,0.00248580,0.31240077,0.45060625,1.41001028,0.01711860,0.36477804,0.28802422,0.21828728
-2.23011506,2.37939837,0.00240377,0.31998077,0.46297455,1.44657198,0.01773484,0.36967480,0.29480955,0.22017524
-2.22411206,2.42993117,0.00234973,0.32744489,0.47420925,1.48038405,0.01841253,0.37391003,0.30158854,0.22192982
-2.21810905,2.47653127,0.00232135,0.33466236,0.48410151,1.51076173,0.01913736,0.37734836,0.30817516,0.22346828
-2.21210605,2.51813091,0.00231665,0.34149704,0.49245914,1.53706166,0.01989363,0.37986447,0.31438999,0.22471495
-2.20610305,2.55373384,0.00233403,0.34781141,0.49911176,1.55869807,0.02066461,0.38134721,0.32006518,0.22560391
-2.20010005,2.58244333,0.00237234,0.35347082,0.50391537,1.57515807,0.02143279,0.38170341,0.32504915,0.22608160
-2.19409705,2.60348794,0.00243088,0.35834785,0.50675644,1.58601511,0.02218035,0.38086104,0.32921087,0.22610881
-2.18809405,2.61624412,0.00250938,0.36232659,0.50755513,1.59094035,0.02288958,0.37877181,0.33244363,0.22566236
-2.18209105,2.62025477,0.00260799,0.36530663,0.50626761,1.58971155,0.02354335,0.37541301,0.33466820,0.22473624
-2.17608804,2.61524322,0.00272716,0.36720672,0.50288741,1.58221898,0.02412558,0.37078858,0.33583529,0.22334214
-2.17008504,2.60112199,0.00286758,0.36796766,0.49744567,1.56846832,0.02462174,0.36492938,0.33592722,0.22150952
-2.16408204,2.57799622,0.00303006,0.36755466,0.49001037,1.54858039,0.02501930,0.35789269,0.33495882,0.21928510
-2.15807904,2.54616138,0.00321541,0.36595869,0.48068448,1.52278766,0.02530815,0.34976095,0.33297758,0.21673185
-2.15207604,2.50609568,0.00342433,0.36319701,0.46960316,1.49142776,0.02548091,0.34063990,0.33006302,0.21392755
-2.14607304,2.45844724,0.00365729,0.35931270,0.45693012,1.45493414,0.02553321,0.33065601,0.32632547,0.21096300
-2.14007004,2.40401677,0.00391438,0.35437329,0.44285326,1.41382431,0.02546383,0.31995354,0.32190421,0.20793986
-2.13406703,2.34373614,0.00419523,0.34846850,0.42757978,1.36868603,0.02527478,0.30869112,0.31696530,0.20496839
