energy_ev,total_up,Au_p_up,Au_d_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.14857429,1.19329896,0.70335941,0.25192217,0.00435604,0.00000000,0.00158634,0.16987395,0.43538992,0.00000000
-3.14257129,1.20602552,0.70676437,0.25223092,0.00450636,0.00000000,0.00185192,0.17148980,0.43683408,0.00000000
-3.13656828,1.21594506,0.70651656,0.25191627,0.00467847,0.00000000,0.00217948,0.17240779,0.43640320,0.00000000
-3.13056528,1.22349241,0.70250027,0.25107499,0.00487714,0.00000000,0.00257425,0.17262952,0.43415034,0.00000000
-3.12456228,1.22925135,0.69471586,0.24983471,0.00510736,0.00000000,0.00304209,0.17218336,0.43019057,0.00000000
-3.11855928,1.23393017,0.68327588,0.24834882,0.00537407,0.00000000,0.00358926,0.17112273,0.42469524,0.00000000
-3.11255628,1.23833151,0.66839732,0.24679060,0.00568203,0.00000000,0.00422234,0.16952352,0.41788421,0.00000000
-3.10655328,1.24331797,0.65039030,0.24534650,0.00603551,0.00000000,0.00494801,0.16748059,0.41001626,0.00000000
-3.10055028,1.24977474,0.62964373,0.24420915,0.00643813,0.00000000,0.00577285,0.16510370,0.40137833,0.00000000
-3.09454727,1.25857101,0.60660876,0.24357011,0.00689259,0.00000000,0.00670321,0.16251288,0.39227386,0.00000000
-3.08854427,1.27052171,0.58178071,0.24361282,0.00740052,0.00000000,0.00774497,0.15983355,0.38301085,0.00000000
-3.08254127,1.28635138,0.55568033,0.24450594,0.00796227,0.00000000,0.00890338,0.15719167,0.37389027,0.00000000
-3.07653827,1.30666179,0.52883522,0.24639737,0.00857677,0.00000000,0.01018284,0.15470895,0.36519504,0.00000000
-3.07053527,1.33190465,0.50176218,0.24940913,0.00924147,0.00000000,0.01158674,0.15249856,0.35718034,0.00000000
-3.06453227,1.36236067,0.47495121,0.25363331,0.00995228,0.00000000,0.01311727,0.15066136,0.35006539,0.00000000
-3.05852926,1.39812587,0.44885159,0.25912918,0.01070358,0.00000000,0.01477527,0.14928282,0.34402710,0.00000000
-3.05252626,1.43910548,0.42386067,0.26592148,0.01148831,0.00000000,0.01656005,0.14843077,0.33919573,0.00000000
-3.04652326,1.48501577,0.40031551,0.27400002,0.01229811,0.00000000,0.01846927,0.14815407,0.33565260,0.00000000
-3.04052026,1.53539325,0.37848742,0.28332038,0.01312344,0.00000000,0.02049877,0.14848203,0.33342985,0.00000000
-3.03451726,1.58961086,0.35857951,0.29380559,0.01395390,0.00000000,0.02264245,0.14942479,0.33251213,0.00000000
-3.02851426,1.64689996,0.34072693,0.30534881,0.01477845,0.00000000,0.02489219,0.15097435,0.33283992,0.00000000
-3.02251126,1.70637699,0.32499954,0.31781667,0.01558569,0.00000000,0.02723772,0.15310627,0.33431426,0.00000000
-3.01650825,1.76707329,0.31140663,0.33105303,0.01636422,0.00000000,0.02966653,0.15578181,0.33680251,0.00000000
-3.01050525,1.82796663,0.29990323,0.34488314,0.01710293,0.00000000,0.03216383,0.15895042,0.34014487,0.00000000
-3.00450225,1.88801294,0.29039749,0.35911783,0.01779128,0.00000000,0.03471252,0.16255229,0.34416114,0.00000000
-2.99849925,1.94617677,0.28275876,0.37355768,0.01841962,0.00000000,0.03729320,0.16652100,0.34865760,0.00000000
-2.99249625,2.00145921,0.27682580,0.38799697,0.01897942,0.00000000,0.03988423,0.17078588,0.35343352,0.00000000
-2.98649325,2.05292244,0.27241495,0.40222734,0.01946342,0.00000000,0.04246185,0.17527417,0.35828724,0.00000000
-2.98049025,2.09970995,0.26932760,0.41604112,0.01986587,0.00000000,0.04500040,0.17991276,0.36302146,0.00000000
-2.97448724,2.14106221,0.26735718,0.42923431,0.02018254,0.00000000,0.04747256,0.18462953,0.36744784,0.00000000
-2.96848424,2.17632773,0.26629506,0.44160928,0.02041080,0.00000000,0.04984979,0.18935424,0.37139071,0.00000000
-2.96248124,2.20496949,0.26593566,0.45297719,0.02054960,0.00000000,0.05210272,0.19401904,0.37468994,0.00000000
-2.95647824,2.22656749,0.26608053,0.46316018,0.02059940,0.00000000,0.05420176,0.19855862,0.37720313,0.00000000
-2.95047524,2.24081773,0.26654156,0.47199357,0.02056208,0.00000000,0.05611773,0.20291004,0.37880708,0.00000000
-2.94447224,2.24752869,0.26714340,0.47932787,0.02044077,0.00000000,0.05782255,0.20701250,0.37939877,0.00000000
-2.93846923,2.24661577,0.26772521,0.48503092,0.02023974,0.00000000,0.05929006,0.21080698,0.37889591,0.00000000
-2.93246623,2.23809468,0.26814190,0.48898999,0.01996421,0.00000000,0.06049674,0.21423591,0.37723720,0.00000000
-2.92646323,2.22207429,0.26826492,0.49111386,0.01962014,0.00000000,0.06142254,0.21724310,0.37438244,0.00000000
-2.92046023,2.19874948,0.26798284,0.49133487,0.01921409,0.00000000,0.06205156,0.21977378,0.37031249,0.00000000
-2.91445723,2.16839440,0.26720175,0.48961084,0.01875303,0.00000000,0.06237272,0.22177503,0.36502912,0.00000000
-2.90845423,2.13135615,0.26584548,0.48592671,0.01824421,0.00000000,0.06238029,0.22319643,0.35855486,0.00000000
-2.90245123,2.08804906,0.26385587,0.48029582,0.01769498,0.00000000,0.06207424,0.22399115,0.35093274,0.00000000
-2.89644822,2.03894921,0.26119291,0.47276059,0.01711268,0.00000000,0.06146042,0.22411718,0.34222582,0.00000000
-2.89044522,1.98458910,0.25783483,0.46339269,0.01650457,0.00000000,0.06055056,0.22353889,0.33251668,0.00000000
-2.88444222,1.92555208,0.25377814,0.45229237,0.01587766,0.00000000,0.05936204,0.22222866,0.32190649,0.00000000
-2.87843922,1.86246626,0.24903744,0.43958701,0.01523869,0.00000000,0.05791745,0.22016859,0.31051393,0.00000000
-2.87243622,1.79599751,0.24364516,0.42542886,0.01459402,0.00000000,0.05624397,0.21735210,0.29847358,0.00000000
-2.86643322,1.72684160,0.23765096,0.40999198,0.01394962,0.00000000,0.05437258,0.21378535,0.28593410,0.00000000
-2.86043022,1.65571510,0.23112095,0.39346843,0.01331095,0.00000000,0.05233710,0.20948840,0.27305584,0.00000000
-2.85442721,1.58334539,0.22413655,0.37606394,0.01268296,0.00000000,0.05017320,0.20449595,0.26000823,0.00000000
-2.84842421,1.51045973,0.21679308,0.35799306,0.01207004,0.00000000,0.04791734,0.19885769,0.24696674,0.00000000
-2.84242121,1.43777378,0.20919806,0.33947417,0.01147597,0.00000000,0.04560567,0.19263804,0.23410962,0.00000000
-2.83641821,1.36598001,0.20146919,0.32072438,0.01090395,0.00000000,0.04327303,0.18591551,0.22161450,0.00000000
-2.83041521,1.29573633,0.19373216,0.30195467,0.01035652,0.00000000,0.04095209,0.17878143,0.20965481,0.00000000
-2.82441221,1.22765545,0.18611821,0.28336544,0.00983564,0.00000000,0.03867251,0.17133827,0.19839641,0.00000000
-2.81840920,1.16229544,0.17876158,0.26514249,0.00934263,0.00000000,0.03646038,0.16369747,0.18799417,0.00000000
-2.81240620,1.10015175,0.17179684,0.24745387,0.00887826,0.00000000,0.03433779,0.15597696,0.17858892,0.00000000
-2.80640320,1.04165115,0.16535626,0.23044738,0.00844278,0.00000000,0.03232258,0.14829841,0.17030470,0.00000000
-2.80040020,0.98714760,0.15956715,0.21424896,0.00803596,0.00000000,0.03042831,0.14078433,0.16324638,0.00000000
-2.79439720,0.93692018,0.15454929,0.19896189,0.00765717,0.00000000,0.02866441,0.13355506,0.15749775,0.00000000
-2.78839420,0.89117308,0.15041251,0.18466680,0.00730549,0.00000000,0.02703640,0.12672590,0.15312019,0.00000000
-2.78239120,0.85003738,0.14725443,0.17142236,0.00697972,0.00000000,0.02554637,0.12040432,0.15015175,0.00000000
-2.77638819,0.81357445,0.14515836,0.15926656,0.00667855,0.00000000,0.02419338,0.11468747,0.14860690,0.00000000
-2.77038519,0.78178072,0.14419154,0.14821842,0.00640055,0.00000000,0.02297403,0.10966001,0.14847675,0.00000000
-2.76438219,0.75459336,0.14440356,0.13828006,0.00614433,0.00000000,0.02188300,0.10539233,0.14972983,0.00000000
-2.75837919,0.73189669,0.14582513,0.12943893,0.00590850,0.00000000,0.02091355,0.10193921,0.15231344,0.00000000
-2.75237619,0.71352897,0.14846727,0.12167002,0.00569181,0.00000000,0.02005803,0.09933905,0.15615543,0.00000000
-2.74637319,0.69928936,0.15232078,0.11493815,0.00549313,0.00000000,0.01930823,0.09761353,0.16116649,0.00000000
-2.74037019,0.68894480,0.15735627,0.10920001,0.00531145,0.00000000,0.01865576,0.09676784,0.16724286,0.00000000
-2.73436718,0.68223681,0.16352458,0.10440603,0.00514592,0.00000000,0.01809222,0.09679140,0.17426947,0.00000000
-2.72836418,0.67888815,0.17075781,0.10050211,0.00499581,0.00000000,0.01760944,0.09765908,0.18212330,0.00000000
-2.72236118,0.67860917,0.17897079,0.09743104,0.00486050,0.00000000,0.01719948,0.09933284,0.19067712,0.00000000
-2.71635818,0.68110425,0.18806322,0.09513379,0.00473942,0.00000000,0.01685467,0.10176383,0.19980332,0.00000000
-2.71035518,0.68607796,0.19792225,0.09355061,0.00463206,0.00000000,0.01656760,0.10489472,0.20937787,0.00000000
-2.70435218,0.69324134,0.20842570,0.09262202,0.00453789,0.00000000,0.01633106,0.10866235,0.21928418,0.00000000
-2.69834917,0.70231809,0.21944555,0.09228971,0.00445638,0.00000000,0.01613795,0.11300050,0.22941692,0.00000000
-2.69234617,0.71305072,0.23085197,0.09249746,0.00438695,0.00000000,0.01598127,0.11784273,0.23968538,0.00000000
-2.68634317,0.72520653,0.24251747,0.09319195,0.00432894,0.00000000,0.01585408,0.12312513,0.25001654,0.00000000
-2.68034017,0.73858326,0.25432110,0.09432363,0.00428169,0.00000000,0.01574953,0.12878894,0.26035743,0.00000000
-2.67433717,0.75301416,0.26615256,0.09584756,0.00424446,0.00000000,0.01566087,0.13478283,0.27067680,0.00000000
-2.66833417,0.76837219,0.27791606,0.09772419,0.00421654,0.00000000,0.01558163,0.14106482,0.28096598,0.00000000
-2.66233117,0.78457305,0.28953356,0.09992010,0.00419722,0.00000000,0.01550567,0.14760371,0.29123869,0.00000000
-2.65632816,0.80157675,0.30094737,0.10240854,0.00418588,0.00000000,0.01542740,0.15437982,0.30152992,0.00000000
-2.65032516,0.81938738,0.31212193,0.10516990,0.00418200,0.00000000,0.01534193,0.16138524,0.31189369,0.00000000
-2.64432216,0.83805092,0.32304445,0.10819176,0.00418523,0.00000000,0.01524528,0.16862322,0.32239986,0.00000000
-2.63831916,0.85765099,0.33372468,0.11146886,0.00419539,0.00000000,0.01513452,0.17610701,0.33312998,0.00000000
-2.63231616,0.87830247,0.34419338,0.11500258,0.00421255,0.00000000,0.01500794,0.18385795,0.34417238,0.00000000
-2.62631316,0.90014322,0.35449992,0.11880019,0.00423699,0.00000000,0.01486513,0.19190304,0.35561669,0.00000000
-2.62031016,0.92332421,0.36470887,0.12287372,0.00426925,0.00000000,0.01470705,0.20027202,0.36754801,0.00000000
-2.61430715,0.94799841,0.37489585,0.12723858,0.00431010,0.00000000,0.01453599,0.20899408,0.38004109,0.00000000
-2.60830415,0.97430908,0.38514290,0.13191189,0.00436051,0.00000000,0.01435558,0.21809452,0.39315474,0.00000000
-2.60230115,1.00237816,0.39553366,0.13691079,0.00442160,0.00000000,0.01417056,0.22759134,0.40692693,0.00000000
-2.59629815,1.03229539,0.40614859,0.14225052,0.00449462,0.00000000,0.01398669,0.23749211,0.42137078,0.00000000
-2.59029515,1.06410889,0.41706070,0.14794275,0.00458087,0.00000000,0.01381047,0.24779132,0.43647171,0.00000000
-2.58429215,1.09781804,0.42833194,0.15399394,0.00468163,0.00000000,0.01364891,0.25846822,0.45218611,0.00000000
-2.57828914,1.13336897,0.44001058,0.16040410,0.00479811,0.00000000,0.01350926,0.26948553,0.46844158,0.00000000
-2.57228614,1.17065337,0.45212985,0.16716584,0.00493137,0.00000000,0.01339869,0.28078894,0.48513873,0.00000000
-2.56628314,1.20951067,0.46470782,0.17426399,0.00508229,0.00000000,0.01332408,0.29230754,0.50215475,0.00000000
-2.56028014,1.24973373,0.47774871,0.18167565,0.00525151,0.00000000,0.01329171,0.30395514,0.51934834,0.00000000
-2.55427714,1.29107788,0.49124545,0.18937081,0.00543943,0.00000000,0.01330710,0.31563253,0.53656599,0.00000000
-2.54827414,1.33327282,0.50518342,0.19731353,0.00564614,0.00000000,0.01337483,0.32723036,0.55364915,0.00000000
-2.54227114,1.37603678,0.51954508,0.20546352,0.00587150,0.00000000,0.01349842,0.33863278,0.57044197,0.00000000
-2.53626813,1.41909227,0.53431522,0.21377819,0.00611508,0.00000000,0.01368029,0.34972130,0.58679918,0.00000000
-2.53026513,1.46218237,0.54948637,0.22221497,0.00637629,0.00000000,0.01392178,0.36037905,0.60259358,0.00000000
-2.52426213,1.50508668,0.56506410,0.23073371,0.00665432,0.00000000,0.01422316,0.37049481,0.61772285,0.00000000
-2.51825913,1.54763597,0.58107170,0.23929926,0.00694830,0.00000000,0.01458376,0.37996699,0.63211501,0.00000000
-2.51225613,1.58972449,0.59755393,0.24788372,0.00725728,0.00000000,0.01500210,0.38870701,0.64573253,0.00000000
-2.50625313,1.63131933,0.61457942,0.25646855,0.00758033,0.00000000,0.01547609,0.39664225,0.65857446,0.00000000
-2.50025013,1.67246595,0.63224162,0.26504619,0.00791659,0.00000000,0.01600316,0.40371815,0.67067674,0.00000000
-2.49424712,1.71328972,0.65065797,0.27362118,0.00826531,0.00000000,0.01658044,0.40989970,0.68211045,0.00000000
-2.48824412,1.75399302,0.66996729,0.28221064,0.00862586,0.00000000,0.01720502,0.41517205,0.69297820,0.00000000
-2.48224112,1.79484811,0.69032547,0.29084410,0.00899779,0.00000000,0.01787401,0.41954042,0.70340882,0.00000000
-2.47623812,1.83618596,0.71189956,0.29956261,0.00938077,0.00000000,0.01858472,0.42302947,0.71355058,0.00000000
-2.47023512,1.87838170,0.73486052,0.30841725,0.00977462,0.00000000,0.01933479,0.42568195,0.72356343,0.00000000
-2.46423212,1.92183715,0.75937495,0.31746699,0.01017919,0.00000000,0.02012220,0.42755717,0.73361069,0.00000000
-2.45822911,1.96696156,0.78559624,0.32677603,0.01059436,0.00000000,0.02094535,0.42872905,0.74385051,0.00000000
-2.45222611,2.01415132,0.81365553,0.33641086,0.01101991,0.00000000,0.02180307,0.42928420,0.75442776,0.00000000
-2.44622311,2.06376977,0.84365295,0.34643699,0.01145544,0.00000000,0.02269458,0.42931989,0.76546661,0.00000000
-2.44022011,2.11612802,0.87564964,0.35691568,0.01190027,0.00000000,0.02361947,0.42894217,0.77706434,0.00000000
-2.43421711,2.17146779,0.90966088,0.36790076,0.01235337,0.00000000,0.02457768,0.42826415,0.78928652,0.00000000
-2.42821411,2.22994703,0.94565076,0.37943573,0.01281319,0.00000000,0.02556944,0.42740437,0.80216388,0.00000000
-2.42221111,2.29162899,0.98352864,0.39155130,0.01327769,0.00000000,0.02659526,0.42648536,0.81569091,0.00000000
-2.41620810,2.35647523,1.02314759,0.40426341,0.01374420,0.00000000,0.02765595,0.42563225,0.82982623,0.00000000
-2.41020510,2.42434277,1.06430490,0.41757195,0.01420946,0.00000000,0.02875259,0.42497140,0.84449455,0.00000000
-2.40420210,2.49498537,1.10674466,0.43146012,0.01466957,0.00000000,0.02988661,0.42462890,0.85959007,0.00000000
-2.39819910,2.56805886,1.15016228,0.44589448,0.01512009,0.00000000,0.03105988,0.42472897,0.87498102,0.00000000
-2.39219610,2.64312988,1.19421070,0.46082563,0.01555609,0.00000000,0.03227472,0.42539202,0.89051499,0.00000000
-2.38619310,2.71968768,1.23850801,0.47618953,0.01597226,0.00000000,0.03353407,0.42673246,0.90602473,0.00000000
-2.38019010,2.79715806,1.28264613,0.49190914,0.01636305,0.00000000,0.03484151,0.42885622,0.92133398,0.00000000
-2.37418709,2.87491867,1.32620019,0.50789653,0.01672285,0.00000000,0.03620132,0.43185790,0.93626298,0.00000000
-2.36818409,2.95231488,1.36873805,0.52405505,0.01704617,0.00000000,0.03761847,0.43581781,0.95063346,0.00000000
-2.36218109,3.02867539,1.40982977,0.54028156,0.01732779,0.00000000,0.03909858,0.44079881,0.96427275,0.00000000
-2.35617809,3.10332671,1.44905645,0.55646857,0.01756301,0.00000000,0.04064773,0.44684330,0.97701687,0.00000000
-2.35017509,3.17560614,1.48601836,0.57250608,0.01774773,0.00000000,0.04227224,0.45397036,0.98871256,0.00000000
-2.34417209,3.24487257,1.52034192,0.58828321,0.01787867,0.00000000,0.04397833,0.46217344,0.99921831,0.00000000
-2.33816908,3.31051507,1.55168557,0.60368933,0.01795346,0.00000000,0.04577164,0.47141860,1.00840440,0.00000000
-2.33216608,3.37195916,1.57974440,0.61861501,0.01797069,0.00000000,0.04765675,0.48164365,1.01615220,0.00000000
-2.32616308,3.42867089,1.60425357,0.63295253,0.01792999,0.00000000,0.04963651,0.49275828,1.02235297,0.00000000
-2.32016008,3.48015917,1.62499069,0.64659628,0.01783201,0.00000000,0.05171144,0.50464533,1.02690644,0.00000000
-2.31415708,3.52597679,1.64177728,0.65944293,0.01767833,0.00000000,0.05387902,0.51716316,1.02971946,0.00000000
-2.30815408,3.56572063,1.65447948,0.67139173,0.01747145,0.00000000,0.05613309,0.53014925,1.03070495,0.00000000
-2.30215108,3.59903168,1.66300838,0.68234488,0.01721461,0.00000000,0.05846324,0.54342487,1.02978153,0.00000000
-2.29614807,3.62559546,1.66731986,0.69220810,0.01691168,0.00000000,0.06085441,0.55680053,1.02687377,0.00000000
-2.29014507,3.64514304,1.66741437,0.70089163,0.01656699,0.00000000,0.06328656,0.57008228,1.02191334,0.00000000
-2.28414207,3.65745323,1.66333654,0.70831146,0.01618518,0.00000000,0.06573461,0.58307815,1.01484109,0.00000000
-2.27813907,3.66235576,1.65517467,0.71439100,0.01577103,0.00000000,0.06816855,0.59560481,1.00560972,0.00000000
-2.27213607,3.65973552,1.64306012,0.71906296,0.01532929,0.00000000,0.07055384,0.60749375,0.99418718,0.00000000
-2.26613307,3.64953753,1.62716630,0.72227146,0.01486461,0.00000000,0.07285204,0.61859684,0.98056036,0.00000000
-2.26013007,3.63177211,1.60770721,0.72397414,0.01438136,0.00000000,0.07502169,0.62879076,0.96473884,0.00000000
-2.25412706,3.60651986,1.58493535,0.72414421,0.01388360,0.00000000,0.07701944,0.63798022,0.94675838,0.00000000
-2.24812406,3.57393564,1.55913865,0.72277208,0.01337501,0.00000000,0.07880134,0.64609954,0.92668384,0.00000000
-2.24212106,3.53425109,1.53063646,0.71986662,0.01285886,0.00000000,0.08032425,0.65311266,0.90461120,0.00000000
-2.23611806,3.48777506,1.49977431,0.71545575,0.01233806,0.00000000,0.08154740,0.65901145,0.88066849,0.00000000
-2.23011506,3.43489164,1.46691761,0.70958631,0.01181514,0.00000000,0.08243390,0.66381248,0.85501553,0.00000000
-2.22411206,3.37605542,1.43244426,0.70232319,0.01129229,0.00000000,0.08295225,0.66755242,0.82784218,0.00000000
-2.21810905,3.31178418,1.39673641,0.69374768,0.01077146,0.00000000,0.08307767,0.67028243,0.79936544,0.00000000
-2.21210605,3.24264899,1.36017172,0.68395515,0.01025442,0.00000000,0.08279332,0.67206187,0.76982521,0.00000000
-2.20610305,3.16926245,1.32311446,0.67305218,0.00974278,0.00000000,0.08209122,0.67295178,0.73947918,0.00000000
-2.20010005,3.09226531,1.28590694,0.66115334,0.00923811,0.00000000,0.08097292,0.67300859,0.70859686,0.00000000
-2.19409705,3.01231256,1.24886179,0.64837782,0.00874193,0.00000000,0.07944983,0.67227858,0.67745326,0.00000000
-2.18809405,2.93005965,1.21225542,0.63484616,0.00825584,0.00000000,0.07754327,0.67079340,0.64632244,0.00000000
-2.18209105,2.84614953,1.17632334,0.62067721,0.00778146,0.00000000,0.07528413,0.66856697,0.61547134,0.00000000
-2.17608804,2.76120159,1.14125740,0.60598574,0.00732050,0.00000000,0.07271227,0.66559421,0.58515407,0.00000000
-2.17008504,2.67580268,1.10720535,0.59088059,0.00687477,0.00000000,0.06987557,0.66185137,0.55560704,0.00000000
-2.16408204,2.59050100,1.07427264,0.57546366,0.00644611,0.00000000,0.06682880,0.65729834,0.52704504,0.00000000
-2.15807904,2.50580275,1.04252653,0.55982965,0.00603645,0.00000000,0.06363225,0.65188246,0.49965841,0.00000000
-2.15207604,2.42217173,1.01200206,0.54406664,0.00564773,0.00000000,0.06035022,0.64554379,0.47361132,0.00000000
-2.14607304,2.34003136,0.98270966,0.52825721,0.00528185,0.00000000,0.05704945,0.63822143,0.44904107,0.00000000
-2.14007004,2.25976883,0.95464375,0.51248017,0.00494070,0.00000000,0.05379744,0.62986037,0.42605843,0.00000000
-2.13406703,2.18174052,0.92779178,0.49681249,0.00462603,0.00000000,0.05066089,0.62041853,0.40474871,0.00000000
-2.12806403,2.10627811,0.90214317,0.48133133,0.00433948,0.00000000,0.04770410,0.60987330,0.38517340,0.00000000
-2.12206103,2.03369440,0.87769728,0.46611578,0.00408251,0.00000000,0.04498754,0.59822735,0.36737224,0.00000000
-2.11605803,1.96428819,0.85447012,0.45124830,0.00385635,0.00000000,0.04256650,0.58551306,0.35136539,0.00000000
-2.11005503,1.89834741,0.83249903,0.43681540,0.00366201,0.00000000,0.04048990,0.57179540,0.33715560,0.00000000
-2.10405203,1.83615018,0.81184527,0.42290762,0.00350020,0.00000000,0.03879929,0.55717293,0.32473009,0.00000000
-2.09804902,1.77796333,0.79259406,0.40961865,0.00337133,0.00000000,0.03752799,0.54177689,0.31406223,0.00000000
-2.09204602,1.72403838,0.77485220,0.39704351,0.00327548,0.00000000,0.03670041,0.52576838,0.30511270,0.00000000
-2.08604302,1.67460510,0.75874339,0.38527605,0.00321240,0.00000000,0.03633161,0.50933375,0.29783028,0.00000000
-2.08004002,1.62986314,0.74440154,0.37440563,0.00318147,0.00000000,0.03642692,0.49267850,0.29215233,0.00000000
-2.07403702,1.58997228,0.73196248,0.36451341,0.00318174,0.00000000,0.03698189,0.47601999,0.28800484,0.00000000
-2.06803402,1.55504196,0.72155479,0.35566842,0.00321188,0.00000000,0.03798230,0.45957950,0.28530240,0.00000000
-2.06203102,1.52512111,0.71329010,0.34792355,0.00327019,0.00000000,0.03940444,0.44357383,0.28394804,0.00000000
-2.05602801,1.50018908,0.70725377,0.34131198,0.00335469,0.00000000,0.04121554,0.42820727,0.28383317,0.00000000
-2.05002501,1.48014841,0.70349648,0.33584409,0.00346304,0.00000000,0.04337440,0.41366404,0.28483772,0.00000000
-2.04402201,1.46482036,0.70202719,0.33150524,0.00359265,0.00000000,0.04583222,0.40010181,0.28683058,0.00000000
-2.03801901,1.45394361,0.70280817,0.32825454,0.00374070,0.00000000,0.04853363,0.38764652,0.28967049,0.00000000
-2.03201601,1.44717664,0.70575216,0.32602477,0.00390418,0.00000000,0.05141786,0.37638877,0.29320733,0.00000000
-2.02601301,1.44410374,0.71072213,0.32472349,0.00407999,0.00000000,0.05442011,0.36638186,0.29728390,0.00000000
-2.02001001,1.44424475,0.71753339,0.32423533,0.00426498,0.00000000,0.05747303,0.35764165,0.30173816,0.00000000
-2.01400700,1.44706799,0.72595818,0.32442540,0.00445605,0.00000000,0.06050835,0.35014796,0.30640588,0.00000000
-2.00800400,1.45200589,0.73573222,0.32514360,0.00465021,0.00000000,0.06345847,0.34384754,0.31112349,0.00000000
-2.00200100,1.45847253,0.74656305,0.32622970,0.00484466,0.00000000,0.06625821,0.33865828,0.31573119,0.00000000
-1.99599800,1.46588214,0.75813944,0.32751883,0.00503692,0.00000000,0.06884636,0.33447445,0.32007606,0.00000000
-1.98999500,1.47366774,0.77014155,0.32884717,0.00522482,0.00000000,0.07116726,0.33117254,0.32401514,0.00000000
-1.98399200,1.48129873,0.78225108,0.33005755,0.00540661,0.00000000,0.07317212,0.32861747,0.32741818,0.00000000
-1.97798899,1.48829666,0.79416089,0.33100464,0.00558098,0.00000000,0.07482022,0.32666878,0.33017014,0.00000000
-1.97198599,1.49424831,0.80558375,0.33155945,0.00574708,0.00000000,0.07607975,0.32518651,0.33217323,0.00000000
-1.96598299,1.49881546,0.81625954,0.33161304,0.00590454,0.00000000,0.07692847,0.32403655,0.33334846,0.00000000
-1.95997999,1.50174085,0.82596081,0.33107917,0.00605343,0.00000000,0.07735396,0.32309515,0.33363663,0.00000000
-1.95397699,1.50285025,0.83449643,0.32989584,0.00619422,0.00000000,0.07735356,0.32225256,0.33299883,0.00000000
-1.94797399,1.50205048,0.84171325,0.32802574,0.00632770,0.00000000,0.07693406,0.32141562,0.33141636,0.00000000
-1.94197099,1.49932389,0.84749593,0.32545562,0.00645491,0.00000000,0.07611097,0.32050936,0.32889032,0.00000000
-1.93596798,1.49471957,0.85176500,0.32219457,0.00657704,0.00000000,0.07490766,0.31947753,0.32544068,0.00000000
-1.92996498,1.48834203,0.85447358,0.31827162,0.00669532,0.00000000,0.07335415,0.31828232,0.32110516,0.00000000
-1.92396198,1.48033813,0.85560300,0.31373257,0.00681090,0.00000000,0.07148584,0.31690314,0.31593793,0.00000000
-1.91795898,1.47088319,0.85515778,0.30863649,0.00692472,0.00000000,0.06934210,0.31533489,0.31000810,0.00000000
-1.91195598,1.46016695,0.85316040,0.30305192,0.00703745,0.00000000,0.06696484,0.31358570,0.30339833,0.00000000
-1.90595298,1.44838053,0.84964617,0.29705321,0.00714935,0.00000000,0.06439709,0.31167431,0.29620345,0.00000000
-1.89994997,1.43570486,0.84465867,0.29071701,0.00726025,0.00000000,0.06168165,0.30962737,0.28852913,0.00000000
-1.89394697,1.42230144,0.83824596,0.28411917,0.00736947,0.00000000,0.05885995,0.30747671,0.28049082,0.00000000
-1.88794397,1.40830571,0.83045790,0.27733223,0.00747581,0.00000000,0.05597098,0.30525677,0.27221272,0.00000000
-1.88194097,1.39382344,0.82134449,0.27042345,0.00757762,0.00000000,0.05305052,0.30300220,0.26382693,0.00000000
-1.87593797,1.37893014,0.81095550,0.26345365,0.00767275,0.00000000,0.05013049,0.30074584,0.25547270,0.00000000
-1.86993497,1.36367338,0.79934116,0.25647653,0.00775872,0.00000000,0.04723858,0.29851707,0.24729572,0.00000000
-1.86393197,1.34807769,0.78655381,0.24953880,0.00783276,0.00000000,0.04439810,0.29634045,0.23944735,0.00000000
-1.85792896,1.33215161,0.77265027,0.24268072,0.00789195,0.00000000,0.04162796,0.29423486,0.23208381,0.00000000
-1.85192596,1.31589619,0.75769474,0.23593707,0.00793338,0.00000000,0.03894287,0.29221299,0.22536517,0.00000000
-1.84592296,1.29931434,0.74176175,0.22933847,0.00795426,0.00000000,0.03635368,0.29028113,0.21945406,0.00000000
-1.83991996,1.28242028,0.72493901,0.22291272,0.00795208,0.00000000,0.03386775,0.28843927,0.21451416,0.00000000
-1.83391696,1.26524827,0.70732979,0.21668623,0.00792474,0.00000000,0.03148948,0.28668152,0.21070823,0.00000000
-1.82791396,1.24785998,0.68905447,0.21068520,0.00787068,0.00000000,0.02922079,0.28499664,0.20819582,0.00000000
-1.82191096,1.23034994,0.67025117,0.20493661,0.00778897,0.00000000,0.02706169,0.28336875,0.20713053,0.00000000
-1.81590795,1.21284854,0.65107523,0.19946875,0.00767939,0.00000000,0.02501073,0.28177813,0.20765694,0.00000000
-1.80990495,1.19552218,0.63169742,0.19431138,0.00754245,0.00000000,0.02306549,0.28020206,0.20990704,0.00000000
-1.80390195,1.17857062,0.61230094,0.18949542,0.00737943,0.00000000,0.02122294,0.27861568,0.21399654,0.00000000
-1.79789895,1.16222135,0.59307736,0.18505212,0.00719232,0.00000000,0.01947979,0.27699279,0.22002080,0.00000000
-1.79189595,1.14672135,0.57422141,0.18101193,0.00698377,0.00000000,0.01783271,0.27530667,0.22805078,0.00000000
-1.78589295,1.13232648,0.55592522,0.17740290,0.00675702,0.00000000,0.01627854,0.27353072,0.23812897,0.00000000
