energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.54477239,1.41612591,0.24800463,0.70480051,0.00107188,0.07423783,0.40378629,0.00000000,0.33113386,0.38698720
-3.53876938,1.43298930,0.25357356,0.70877920,0.00112829,0.07630891,0.41213293,0.00000000,0.32169031,0.39691139
-3.53276638,1.45175367,0.25954644,0.71379895,0.00118605,0.07854670,0.42144325,0.00000000,0.31356514,0.40643962
-3.52676338,1.47191043,0.26576847,0.71958314,0.00124438,0.08091107,0.43157623,0.00000000,0.30678465,0.41543215
-3.52076038,1.49288043,0.27207753,0.72580496,0.00130245,0.08335557,0.44238006,0.00000000,0.30132993,0.42375833
-3.51475738,1.51403440,0.27830851,0.73210153,0.00135932,0.08582854,0.45369494,0.00000000,0.29714062,0.43130001
-3.50875438,1.53471577,0.28429801,0.73808973,0.00141405,0.08827439,0.46535618,0.00000000,0.29412014,0.43795472
-3.50275138,1.55426483,0.28988905,0.74338289,0.00146566,0.09063505,0.47719731,0.00000000,0.29214208,0.44363849
-3.49674837,1.57204303,0.29493574,0.74760751,0.00151324,0.09285162,0.48905315,0.00000000,0.29105754,0.44828821
-3.49074537,1.58745607,0.29930742,0.75041916,0.00155590,0.09486596,0.50076258,0.00000000,0.29070284,0.45186332
-3.48474237,1.59997501,0.30289245,0.75151673,0.00159287,0.09662240,0.51217102,0.00000000,0.29090747,0.45434687
-3.47873937,1.60915413,0.30560108,0.75065451,0.00162352,0.09806934,0.52313227,0.00000000,0.29150182,0.45574581
-3.47273637,1.61464500,0.30736765,0.74765145,0.00164734,0.09916067,0.53350992,0.00000000,0.29232440,0.45609047
-3.46673337,1.61620625,0.30815176,0.74239733,0.00166402,0.09985712,0.54317810,0.00000000,0.29322833,0.45543332
-3.46073037,1.61370866,0.30793853,0.73485561,0.00167345,0.10012730,0.55202165,0.00000000,0.29408686,0.45384699
-3.45472736,1.60713572,0.30673792,0.72506316,0.00167573,0.09994855,0.55993587,0.00000000,0.29479773,0.45142172
-3.44872436,1.59657971,0.30458322,0.71312675,0.00167117,0.09930744,0.56682573,0.00000000,0.29528637,0.44826226
-3.44272136,1.58223391,0.30152875,0.69921694,0.00166031,0.09820006,0.57260499,0.00000000,0.29550775,0.44448441
-3.43671836,1.56438143,0.29764704,0.68355961,0.00164389,0.09663191,0.57719506,0.00000000,0.29544698,0.44021137
-3.43071536,1.54338137,0.29302546,0.66642575,0.00162283,0.09461764,0.58052407,0.00000000,0.29511862,0.43557001
-3.42471236,1.51965324,0.28776267,0.64812011,0.00159825,0.09218039,0.58252604,0.00000000,0.29456493,0.43068722
-3.41870935,1.49366017,0.28196499,0.62896915,0.00157140,0.08935100,0.58314052,0.00000000,0.29385294,0.42568652
-3.41270635,1.46589205,0.27574278,0.60930903,0.00154363,0.08616694,0.58231261,0.00000000,0.29307076,0.42068498
-3.40670335,1.43684896,0.26920708,0.58947409,0.00151638,0.08267121,0.57999355,0.00000000,0.29232308,0.41579054
-3.40070035,1.40702579,0.26246662,0.56978616,0.00149108,0.07891098,0.57614185,0.00000000,0.29172616,0.41109991
-3.39469735,1.37689832,0.25562514,0.55054514,0.00146919,0.07493629,0.57072490,0.00000000,0.29140256,0.40669690
-3.38869435,1.34691130,0.24877935,0.53202116,0.00145206,0.07079874,0.56372105,0.00000000,0.29147569,0.40265136
-3.38269135,1.31746873,0.24201723,0.51444831,0.00144095,0.06655013,0.55512188,0.00000000,0.29206452,0.39901853
-3.37668834,1.28892636,0.23541697,0.49802012,0.00143694,0.06224128,0.54493468,0.00000000,0.29327862,0.39583903
-3.37068534,1.26158664,0.22904630,0.48288684,0.00144091,0.05792091,0.53318475,0.00000000,0.29521376,0.39313916
-3.36468234,1.23569592,0.22296230,0.46915428,0.00145351,0.05363471,0.51991757,0.00000000,0.29794824,0.39093166
-3.35867934,1.21144385,0.21721160,0.45688427,0.00147511,0.04942450,0.50520035,0.00000000,0.30154020,0.38921686
-3.35267634,1.18896483,0.21183093,0.44609647,0.00150578,0.04532769,0.48912308,0.00000000,0.30602595,0.38798406
-3.34667334,1.16834137,0.20684791,0.43677144,0.00154528,0.04137681,0.47179879,0.00000000,0.31141957,0.38721328
-3.34067034,1.14960910,0.20228212,0.42885475,0.00159305,0.03759928,0.45336297,0.00000000,0.31771369,0.38687728
-3.33466733,1.13276333,0.19814637,0.42226198,0.00164824,0.03401736,0.43397218,0.00000000,0.32488165,0.38694371
-3.32866433,1.11776691,0.19444806,0.41688443,0.00170969,0.03064822,0.41380176,0.00000000,0.33288084,0.38737768
-3.32266133,1.10455914,0.19119075,0.41259533,0.00177600,0.02750422,0.39304293,0.00000000,0.34165720,0.38814432
-3.31665833,1.09306564,0.18837573,0.40925651,0.00184553,0.02459321,0.37189913,0.00000000,0.35115073,0.38921166
-3.31065533,1.08320868,0.18600373,0.40672511,0.00191650,0.02191900,0.35058208,0.00000000,0.36130169,0.39055358
-3.30465233,1.07491793,0.18407660,0.40486048,0.00198698,0.01948186,0.32930749,0.00000000,0.37205733,0.39215276
-3.29864932,1.06814098,0.18259896,0.40353083,0.00205503,0.01727909,0.30829079,0.00000000,0.38337869,0.39400362
-3.29264632,1.06285359,0.18157984,0.40261950,0.00211872,0.01530556,0.28774303,0.00000000,0.39524727,0.39611506
-3.28664332,1.05906886,0.18103408,0.40203078,0.00217618,0.01355428,0.26786709,0.00000000,0.40767094,0.39851293
-3.28064032,1.05684517,0.18098360,0.40169491,0.00222574,0.01201694,0.24885449,0.00000000,0.42068894,0.40124190
-3.27463732,1.05629224,0.18145837,0.40157213,0.00226592,0.01068439,0.23088270,0.00000000,0.43437550,0.40436689
-3.26863432,1.05757499,0.18249693,0.40165574,0.00229552,0.00954710,0.21411322,0.00000000,0.44884173,0.40797349
-3.26263132,1.06091469,0.18414658,0.40197369,0.00231364,0.00859551,0.19869033,0.00000000,0.46423551,0.41216764
-3.25662831,1.06658725,0.18646292,0.40258896,0.00231976,0.00782034,0.18474049,0.00000000,0.48073932,0.41707417
-3.25062531,1.07491828,0.18950890,0.40359834,0.00231369,0.00721281,0.17237241,0.00000000,0.49856569,0.42283422
-3.24462231,1.08627497,0.19335325,0.40512980,0.00229565,0.00676479,0.16167749,0.00000000,0.51795058,0.42960159
-3.23861931,1.10105481,0.19806822,0.40733837,0.00226621,0.00646885,0.15273075,0.00000000,0.53914447,0.43753795
-3.23261631,1.11967140,0.20372686,0.41040068,0.00222626,0.00631827,0.14559180,0.00000000,0.56240180,0.44680707
-3.22661331,1.14253778,0.21039969,0.41450826,0.00217704,0.00630698,0.14030603,0.00000000,0.58796872,0.45756823
-3.22061031,1.17004775,0.21815095,0.41985998,0.00212000,0.00642937,0.13690553,0.00000000,0.61606996,0.46996899
-3.21460730,1.20255600,0.22703461,0.42665370,0.00205684,0.00668018,0.13540991,0.00000000,0.64689504,0.48413758
-3.20860430,1.24035768,0.23709020,0.43507759,0.00198936,0.00705422,0.13582672,0.00000000,0.68058472,0.50017532
-3.20260130,1.28366836,0.24833878,0.44530141,0.00191947,0.00754617,0.13815144,0.00000000,0.71721808,0.51814917
-3.19659830,1.33260532,0.26077904,0.45746805,0.00184905,0.00815028,0.14236713,0.00000000,0.75680099,0.53808503
-3.19059530,1.38717095,0.27438399,0.47168586,0.00177996,0.00886016,0.14844356,0.00000000,0.79925657,0.55996188
-3.18459230,1.44723917,0.28909827,0.48802180,0.00171394,0.00966852,0.15633600,0.00000000,0.84441821,0.58370721
-3.17858929,1.51254559,0.30483625,0.50649598,0.00165254,0.01056698,0.16598372,0.00000000,0.89202557,0.60919390
-3.17258629,1.58268205,0.32148126,0.52707769,0.00159714,0.01154592,0.17730829,0.00000000,0.94172404,0.63623894
-3.16658329,1.65709589,0.33888575,0.54968312,0.00154886,0.01259436,0.19021189,0.00000000,0.99306767,0.66460387
-3.16058029,1.73509439,0.35687284,0.57417481,0.00150856,0.01369997,0.20457567,0.00000000,1.04552593,0.69399735
-3.15457729,1.81585420,0.37523890,0.60036308,0.00147684,0.01484909,0.22025846,0.00000000,1.09849395,0.72407958
-3.14857429,1.89843577,0.39375738,0.62800909,0.00145404,0.01602685,0.23709595,0.00000000,1.15130607,0.75446861
-3.14257129,1.98180232,0.41218368,0.65682968,0.00144022,0.01721737,0.25490042,0.00000000,1.20325229,0.78474846
-3.13656828,2.06484268,0.43026086,0.68650361,0.00143523,0.01840405,0.27346127,0.00000000,1.25359697,0.81447860
-3.13056528,2.14639741,0.44772614,0.71667906,0.00143870,0.01956984,0.29254643,0.00000000,1.30159911,0.84320469
-3.12456228,2.22528700,0.46431776,0.74698203,0.00145009,0.02069766,0.31190455,0.00000000,1.34653334,0.87047009
-3.11855928,2.30034137,0.47978205,0.77702535,0.00146872,0.02177080,0.33126832,0.00000000,1.38771087,0.89582778
-3.11255628,2.37042936,0.49388037,0.80641781,0.00149380,0.02277332,0.35035851,0.00000000,1.42449934,0.91885223
-3.10655328,2.43448718,0.50639560,0.83477330,0.00152446,0.02369044,0.36888897,0.00000000,1.45634088,0.93915081
-3.10055028,2.49154473,0.51713804,0.86171933,0.00155979,0.02450899,0.38657226,0.00000000,1.48276757,0.95637429
-3.09454727,2.54074886,0.52595025,0.88690482,0.00159887,0.02521768,0.40312581,0.00000000,1.50341366,0.97022608
-3.08854427,2.58138260,0.53271084,0.91000687,0.00164077,0.02580740,0.41827846,0.00000000,1.51802397,0.98046981
-3.08254127,2.61288003,0.53733704,0.93073631,0.00168460,0.02627146,0.43177699,0.00000000,1.52645853,0.98693508
-3.07653827,2.63483607,0.53978586,0.94884184,0.00172949,0.02660564,0.44339259,0.00000000,1.52869290,0.98952117
-3.07053527,2.64701133,0.54005396,0.96411293,0.00177460,0.02680830,0.45292685,0.00000000,1.52481483,0.98819862
-3.06453227,2.64933194,0.53817630,0.97638132,0.00181913,0.02688027,0.46021710,0.00000000,1.51501721,0.98300875
-3.05852926,2.64188492,0.53422361,0.98552140,0.00186233,0.02682472,0.46514094,0.00000000,1.49958806,0.97406124
-3.05252626,2.62490937,0.52829893,0.99144952,0.00190345,0.02664700,0.46761957,0.00000000,1.47889812,0.96152991
-3.04652326,2.59878452,0.52053349,0.99412263,0.00194179,0.02635433,0.46762011,0.00000000,1.45338692,0.94564708
-3.04052026,2.56401520,0.51108204,0.99353628,0.00197667,0.02595552,0.46515644,0.00000000,1.42354792,0.92669673
-3.03451726,2.52121581,0.50011806,0.98972242,0.00200741,0.02546060,0.46028889,0.00000000,1.38991374,0.90500691
-3.02851426,2.47109345,0.48782887,0.98274714,0.00203337,0.02488055,0.45312247,0.00000000,1.35304196,0.88094169
-3.02251126,2.41443115,0.47441109,0.97270854,0.00205395,0.02422690,0.44380402,0.00000000,1.31350226,0.85489294
-3.01650825,2.35207169,0.46006643,0.95973486,0.00206854,0.02351146,0.43251812,0.00000000,1.27186525,0.82727232
-3.01050525,2.28490257,0.44499805,0.94398298,0.00207663,0.02274606,0.41948212,0.00000000,1.22869325,0.79850369
-3.00450225,2.21384231,0.42940738,0.92563712,0.00207773,0.02194229,0.40494043,0.00000000,1.18453314,0.76901591
-2.99849925,2.13982817,0.41349170,0.90490790,0.00207146,0.02111132,0.38915815,0.00000000,1.13991116,0.73923645
-2.99249625,2.06380512,0.39744204,0.88203134,0.00205753,0.02026378,0.37241447,0.00000000,1.09532939,0.70958540
-2.98649325,1.98671587,0.38144170,0.85726780,0.00203575,0.01940967,0.35499587,0.00000000,1.05126354,0.68047016
-2.98049025,1.90949141,0.36566494,0.83090052,0.00200608,0.01855827,0.33718938,0.00000000,1.00816165,0.65228054
-2.97448724,1.83304181,0.35027592,0.80323363,0.00196862,0.01771813,0.31927614,0.00000000,0.96644310,0.62538413
-2.96848424,1.75824661,0.33542768,0.77458930,0.00192361,0.01689705,0.30152531,0.00000000,0.92649760,0.60012184
-2.96248124,1.68594467,0.32126099,0.74530404,0.00187146,0.01610211,0.28418858,0.00000000,0.88868357,0.57680354
-2.95647824,1.61692307,0.30790309,0.71572390,0.00181272,0.01533960,0.26749523,0.00000000,0.85332588,0.55570360
-2.95047524,1.55190511,0.29546616,0.68619870,0.00174807,0.01461509,0.25164805,0.00000000,0.82071249,0.53705640
-2.94447224,1.49153740,0.28404560,0.65707525,0.00167834,0.01393338,0.23681993,0.00000000,0.79109020,0.52105189
-2.93846923,1.43637651,0.27371814,0.62868989,0.00160442,0.01329845,0.22315130,0.00000000,0.76465952,0.50783110
-2.93246623,1.38687551,0.26453982,0.60136044,0.00152730,0.01271347,0.21074846,0.00000000,0.74156903,0.49748210
-2.92646323,1.34337119,0.25654409,0.57537797,0.00144802,0.01218071,0.19968267,0.00000000,0.72190956,0.49003639
-2.92046023,1.30607267,0.24974005,0.55099884,0.00136760,0.01170155,0.18999013,0.00000000,0.70570871,0.48546607
-2.91445723,1.27505225,0.24411114,0.52843726,0.00128707,0.01127636,0.18167271,0.00000000,0.69292624,0.48368212
-2.90845423,1.25023919,0.23961429,0.50785882,0.00120741,0.01090452,0.17469954,0.00000000,0.68345089,0.48453406
-2.90245123,1.23141729,0.23617989,0.48937543,0.00112948,0.01058440,0.16900917,0.00000000,0.67709899,0.48781114
-2.89644822,1.21822671,0.23371253,0.47304189,0.00105410,0.01031334,0.16451261,0.00000000,0.67361544,0.49324541
-2.89044522,1.21017043,0.23209266,0.45885432,0.00098192,0.01008774,0.16109672,0.00000000,0.67267716,0.50051657
-2.88444222,1.20662554,0.23117922,0.44675063,0.00091348,0.00990308,0.15862833,0.00000000,0.67389920,0.50925875
-2.87843922,1.20685910,0.23081322,0.43661306,0.00084917,0.00975407,0.15695856,0.00000000,0.67684348,0.51906909
-2.87243622,1.21004823,0.23082205,0.42827264,0.00078925,0.00963477,0.15592761,0.00000000,0.68102986,0.52951778
-2.86643322,1.21530376,0.23102456,0.42151556,0.00073384,0.00953875,0.15536956,0.00000000,0.68594927,0.54015938
-2.86043022,1.22169661,0.23123663,0.41609096,0.00068292,0.00945930,0.15511725,0.00000000,0.69107826,0.55054499
-2.85442721,1.22828568,0.23127694,0.41172001,0.00063637,0.00938960,0.15500707,0.00000000,0.69589451,0.56023466
-2.84842421,1.23414637,0.23097279,0.40810578,0.00059398,0.00932298,0.15488337,0.00000000,0.69989250,0.56880980
-2.84242121,1.23839827,0.23016565,0.40494353,0.00055545,0.00925306,0.15460262,0.00000000,0.70259865,0.57588479
-2.83641821,1.24023105,0.22871624,0.40193092,0.00052045,0.00917401,0.15403690,0.00000000,0.70358535,0.58111746
-2.83041521,1.23892743,0.22650879,0.39877781,0.00048857,0.00908066,0.15307682,0.00000000,0.70248314,0.58421807
-2.82441221,1.23388234,0.22345444,0.39521531,0.00045944,0.00896867,0.15163373,0.00000000,0.69899059,0.58495624
-2.81840920,1.22461759,0.21949359,0.39100358,0.00043266,0.00883464,0.14964115,0.00000000,0.69288156,0.58316580
-2.81240620,1.21079161,0.21459704,0.38593836,0.00040786,0.00867616,0.14705542,0.00000000,0.68400942,0.57874726
-2.80640320,1.19220413,0.20876600,0.37985591,0.00038468,0.00849190,0.14385554,0.00000000,0.67230840,0.57166800
-2.80040020,1.16879577,0.20203095,0.37263631,0.00036284,0.00828153,0.14004235,0.00000000,0.65779191,0.56196020
-2.79439720,1.14064298,0.19444951,0.36420509,0.00034208,0.00804575,0.13563697,0.00000000,0.64054825,0.54971680
-2.78839420,1.10794870,0.18610335,0.35453328,0.00032221,0.00778621,0.13067874,0.00000000,0.62073386,0.53508569
-2.78239120,1.07102964,0.17709445,0.34363599,0.00030309,0.00750543,0.12522270,0.00000000,0.59856479,0.51826257
-2.77638819,1.03030070,0.16754082,0.33156967,0.00028462,0.00720668,0.11933675,0.00000000,0.57430661,0.49948289
-2.77038519,0.98625772,0.15757197,0.31842826,0.00026679,0.00689393,0.11309866,0.00000000,0.54826350,0.47901316
-2.76438219,0.93945909,0.14732431,0.30433862,0.00024959,0.00657171,0.10659300,0.00000000,0.52076701,0.45714220
-2.75837919,0.89050738,0.13693668,0.28945522,0.00023310,0.00624501,0.09990817,0.00000000,0.49216490,0.43417263
-2.75237619,0.84003152,0.12654626,0.27395462,0.00021742,0.00591921,0.09313364,0.00000000,0.46281058,0.41041283
-2.74637319,0.78867021,0.11628492,0.25802981,0.00020268,0.00560001,0.08635745,0.00000000,0.43305349,0.38616987
-2.74037019,0.73705722,0.10627619,0.24188476,0.00018904,0.00529337,0.07966411,0.00000000,0.40323074,0.36174327
-2.73436718,0.68580874,0.09663288,0.22572919,0.00017671,0.00500546,0.07313283,0.00000000,0.37366009,0.33742003
-2.72836418,0.63551309,0.08745546,0.20977398,0.00016588,0.00474265,0.06683625,0.00000000,0.34463450,0.31347071
-2.72236118,0.58672287,0.07883105,0.19422703,0.00015680,0.00451150,0.06083953,0.00000000,0.31641817,0.29014672
-2.71635818,0.53994952,0.07083312,0.17928999,0.00014970,0.00431875,0.05519995,0.00000000,0.28924406,0.26767857
-2.71035518,0.49566004,0.06352178,0.16515556,0.00014484,0.00417134,0.04996673,0.00000000,0.26331273,0.24627523
-2.70435218,0.45427573,0.05694452,0.15200562,0.00014249,0.00407637,0.04518132,0.00000000,0.23879237,0.22612410
-2.69834917,0.41617263,0.05113735,0.14001004,0.00014291,0.00404114,0.04087785,0.00000000,0.21581986,0.20739177
-2.69234617,0.38168323,0.04612622,0.12932614,0.00014638,0.00407311,0.03708384,0.00000000,0.19450261,0.19022515
-2.68634317,0.35109931,0.04192861,0.12009870,0.00015315,0.00417985,0.03382098,0.00000000,0.17492096,0.17475301
-2.68034017,0.32467541,0.03855516,0.11246051,0.00016349,0.00436899,0.03110610,0.00000000,0.15713106,0.16108763
-2.67433717,0.30263263,0.03601124,0.10653317,0.00017764,0.00464816,0.02895201,0.00000000,0.14116793,0.14932654
-2.66833417,0.28516259,0.03429843,0.10242828,0.00019582,0.00502484,0.02736840,0.00000000,0.12704864,0.13955414
-2.66233117,0.27243120,0.03341584,0.10024870,0.00021821,0.00550624,0.02636269,0.00000000,0.11477540,0.13184328
-2.65632816,0.26458213,0.03336114,0.10008986,0.00024496,0.00609918,0.02594072,0.00000000,0.10433855,0.12625656
-2.65032516,0.26173981,0.03413144,0.10204107,0.00027615,0.00680984,0.02610733,0.00000000,0.09571933,0.12284744
-2.64432216,0.26401178,0.03572382,0.10618664,0.00031182,0.00764366,0.02686682,0.00000000,0.08889231,0.12166102
-2.63831916,0.27149046,0.03813563,0.11260681,0.00035192,0.00860509,0.02822331,0.00000000,0.08382755,0.12273463
-2.63231616,0.28425420,0.04136464,0.12137841,0.00039633,0.00969743,0.03018088,0.00000000,0.08049236,0.12609804
-2.62631316,0.30236765,0.04540884,0.13257519,0.00044481,0.01092263,0.03274366,0.00000000,0.07885268,0.13177343
-2.62031016,0.32588131,0.05026615,0.14626775,0.00049707,0.01228119,0.03591572,0.00000000,0.07887410,0.13977505
-2.61430715,0.35483050,0.05593397,0.16252306,0.00055267,0.01377199,0.03970095,0.00000000,0.08052242,0.15010860
-2.60830415,0.38923352,0.06240853,0.18140351,0.00061110,0.01539222,0.04410275,0.00000000,0.08376384,0.16277033
-2.60230115,0.42908910,0.06968428,0.20296548,0.00067175,0.01713733,0.04912363,0.00000000,0.08856473,0.17774582
-2.59629815,0.47437316,0.07775303,0.22725736,0.00073390,0.01900103,0.05476477,0.00000000,0.09489098,0.19500853
-2.59029515,0.52503482,0.08660317,0.25431703,0.00079679,0.02097535,0.06102549,0.00000000,0.10270697,0.21451804
-2.58429215,0.58099169,0.09621874,0.28416879,0.00085956,0.02305071,0.06790255,0.00000000,0.11197420,0.23621804
-2.57828914,0.64212452,0.10657854,0.31681974,0.00092134,0.02521599,0.07538947,0.00000000,0.12264955,0.26003410
-2.57228614,0.70827122,0.11765510,0.35225560,0.00098123,0.02745876,0.08347575,0.00000000,0.13468325,0.28587130
-2.56628314,0.77922031,0.12941375,0.39043617,0.00103834,0.02976538,0.09214597,0.00000000,0.14801673,0.31361171
-2.56028014,0.85470419,0.14181159,0.43129029,0.00109181,0.03212115,0.10137888,0.00000000,0.16258018,0.34311188
-2.55427714,0.93439210,0.15479648,0.47471074,0.00114084,0.03451054,0.11114646,0.00000000,0.17829032,0.37420051
-2.54827414,1.01788349,0.16830611,0.52054899,0.00118473,0.03691729,0.12141293,0.00000000,0.19504802,0.40667633
-2.54227114,1.10470182,0.18226716,0.56861026,0.00122287,0.03932453,0.13213386,0.00000000,0.21273638,0.44030645
-2.53626813,1.19428956,0.19659453,0.61864902,0.00125479,0.04171495,0.14325529,0.00000000,0.23121909,0.47482541
-2.53026513,1.28600458,0.21119089,0.67036535,0.00128016,0.04407083,0.15471301,0.00000000,0.25033932,0.50993503
-2.52426213,1.37911876,0.22594636,0.72340234,0.00129880,0.04637414,0.16643211,0.00000000,0.26991938,0.54530532
-2.51825913,1.47281906,0.24073870,0.77734517,0.00131069,0.04860658,0.17832668,0.00000000,0.28976110,0.58057661
-2.51225613,1.56621180,0.25543375,0.83172174,0.00131594,0.05074965,0.19029995,0.00000000,0.30964720,0.61536312
-2.50625313,1.65833031,0.26988654,0.88600561,0.00131483,0.05278472,0.20224474,0.00000000,0.32934360,0.64925786
-2.50025013,1.74814636,0.28394276,0.93962106,0.00130776,0.05469311,0.21404445,0.00000000,0.34860283,0.68183915
-2.49424712,1.83458549,0.29744093,0.99195067,0.00129522,0.05645625,0.22557442,0.00000000,0.36716836,0.71267853
-2.48824412,1.91654605,0.31021503,1.04234524,0.00127781,0.05805585,0.23670389,0.00000000,0.38477990,0.74134993
-2.48224112,1.99292178,0.32209779,1.09013609,0.00125617,0.05947418,0.24729835,0.00000000,0.40117952,0.76744002
-2.47623812,2.06262734,0.33292432,1.13464943,0.00123099,0.06069435,0.25722237,0.00000000,0.41611832,0.79055923
-2.47023512,2.12462611,0.34253623,1.17522235,0.00120294,0.06170074,0.26634283,0.00000000,0.42936357,0.81035323
-2.46423212,2.17795924,0.35078601,1.21122016,0.00117271,0.06247942,0.27453241,0.00000000,0.44070591,0.82651430
-2.45822911,2.22177502,0.35754141,1.24205427,0.00114093,0.06301867,0.28167325,0.00000000,0.44996636,0.83879223
-2.45222611,2.25535727,0.36268989,1.26720000,0.00110816,0.06330946,0.28766064,0.00000000,0.45700290,0.84700410
-2.44622311,2.27815153,0.36614275,1.28621375,0.00107492,0.06334602,0.29240661,0.00000000,0.46171623,0.85104260
-2.44022011,2.28978786,0.36783883,1.29874851,0.00104164,0.06312630,0.29584326,0.00000000,0.46405440,0.85088239
-2.43421711,2.29009913,0.36774760,1.30456734,0.00100868,0.06265243,0.29792560,0.00000000,0.46401622,0.84658406
-2.42821411,2.27913378,0.36587146,1.30355395,0.00097631,0.06193110,0.29863389,0.00000000,0.46165303,0.83829551
-2.42221111,2.25716228,0.36224719,1.29571989,0.00094474,0.06097376,0.29797524,0.00000000,0.45706893,0.82625058
-2.41620810,2.22467682,0.35694629,1.28120812,0.00091412,0.05979674,0.29598445,0.00000000,0.45041920,0.81076473
-2.41020510,2.18238391,0.35007435,1.26029242,0.00088457,0.05842121,0.29272389,0.00000000,0.44190701,0.79222802
-2.40420210,2.13119008,0.34176926,1.23337291,0.00085614,0.05687291,0.28828260,0.00000000,0.43177851,0.77109551
-2.39819910,2.07218092,0.33219842,1.20096742,0.00082891,0.05518180,0.28277437,0.00000000,0.42031642,0.74787534
-2.39219610,2.00659426,0.32155497,1.16369928,0.00080293,0.05338142,0.27633509,0.00000000,0.40783230,0.72311504
-2.38619310,1.93578828,0.31005317,1.12228181,0.00077826,0.05150819,0.26911919,0.00000000,0.39465782,0.69738641
-2.38019010,1.86120580,0.29792306,1.07750008,0.00075499,0.04960049,0.26129556,0.00000000,0.38113533,0.67126969
-2.37418709,1.78433596,0.28540466,1.03019060,0.00073323,0.04769771,0.25304289,0.00000000,0.36760796,0.64533745
-2.36818409,1.70667470,0.27274183,0.98121987,0.00071312,0.04583910,0.24454472,0.00000000,0.35440974,0.62013885
-2.36218109,1.62968553,0.26017604,0.93146223,0.00069481,0.04406270,0.23598434,0.00000000,0.34185596,0.59618489
-2.35617809,1.55476196,0.24794031,0.88177822,0.00067848,0.04240422,0.22753980,0.00000000,0.33023412,0.57393516
-2.35017509,1.48319293,0.23625348,0.83299394,0.00066432,0.04089592,0.21937911,0.00000000,0.31979590,0.55378640
-2.34417209,1.41613249,0.22531499,0.78588224,0.00065252,0.03956561,0.21165597,0.00000000,0.31075016,0.53606359
-2.33816908,1.35457471,0.21530048,0.74114635,0.00064324,0.03843581,0.20450605,0.00000000,0.30325748,0.52101353
-2.33216608,1.29933471,0.20635816,0.69940656,0.00063663,0.03752301,0.19804415,0.00000000,0.29742624,0.50880132
-2.32616308,1.25103635,0.19860626,0.66119015,0.00063277,0.03683712,0.19236207,0.00000000,0.29331041,0.49950976
-2.32016008,1.21010690,0.19213150,0.62692503,0.00063171,0.03638119,0.18752761,0.00000000,0.29090915,0.49314168
-2.31415708,1.17677881,0.18698865,0.59693705,0.00063340,0.03615127,0.18358441,0.00000000,0.29016820,0.48962507
-2.30815408,1.15109824,0.18320123,0.57145094,0.00063775,0.03613663,0.18055279,0.00000000,0.29098299,0.48882085
-2.30215108,1.13294003,0.18076322,0.55059480,0.00064456,0.03632006,0.17843156,0.00000000,0.29320351,0.49053283
-2.29614807,1.12202818,0.17964168,0.53440761,0.00065355,0.03667857,0.17720049,0.00000000,0.29664049,0.49451964
-2.29014507,1.11796102,0.17978026,0.52284936,0.00066438,0.03718411,0.17682357,0.00000000,0.30107301,0.50050801
-2.28414207,1.12023996,0.18110327,0.51581332,0.00067663,0.03780466,0.17725269,0.00000000,0.30625700,0.50820699
-2.27813907,1.12830029,0.18352022,0.51313966,0.00068983,0.03850529,0.17843156,0.00000000,0.31193456,0.51732243
-2.27213607,1.14154291,0.18693064,0.51462970,0.00070345,0.03924948,0.18029985,0.00000000,0.31784351,0.52757124
-2.26613307,1.15936534,0.19122874,0.52006014,0.00071698,0.04000032,0.18279698,0.00000000,0.32372707,0.53869467
-2.26013007,1.18119072,0.19630803,0.52919649,0.00072989,0.04072190,0.18586576,0.00000000,0.32934314,0.55047028
-2.25412706,1.20649335,0.20206532,0.54180498,0.00074168,0.04138051,0.18945529,0.00000000,0.33447288,0.56272186
-2.24812406,1.23481959,0.20840412,0.55766238,0.00075191,0.04194579,0.19352332,0.00000000,0.33892829,0.57532696
-2.24212106,1.26580329,0.21523730,0.57656319,0.00076021,0.04239177,0.19803760,0.00000000,0.34255841,0.58822167
-2.23611806,1.29917473,0.22248864,0.59832386,0.00076631,0.04269766,0.20297639,0.00000000,0.34525402,0.60140234
-2.23011506,1.33476290,0.23009354,0.62278391,0.00077007,0.04284847,0.20832803,0.00000000,0.34695053,0.61492429
-2.22411206,1.37249096,0.23799864,0.64980373,0.00077149,0.04283536,0.21408944,0.00000000,0.34762907,0.62889730
-2.21810905,1.41236513,0.24616041,0.67925953,0.00077070,0.04265573,0.22026394,0.00000000,0.34731567,0.64347829
-2.21210605,1.45445766,0.25454301,0.71103546,0.00076803,0.04231309,0.22685813,0.00000000,0.34607869,0.65886136
-2.20610305,1.49888485,0.26311536,0.74501365,0.00076396,0.04181666,0.23387843,0.00000000,0.34402452,0.67526569
-2.20010005,1.54578138,0.27184772,0.78106283,0.00075913,0.04118073,0.24132706,0.00000000,0.34129190,0.69292182
-2.19409705,1.59527239,0.28070807,0.81902616,0.00075438,0.04042384,0.24919810,0.00000000,0.33804502,0.71205702
-2.18809405,1.64744498,0.28965847,0.85870928,0.00075069,0.03956786,0.25747361,0.00000000,0.33446588,0.73288041
-2.18209105,1.70232082,0.29865175,0.89986938,0.00074922,0.03863687,0.26612020,0.00000000,0.33074610,0.75556848
