energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.14257129,2.73975344,1.15994753,1.61810493,0.00197698,0.02431792,0.00482828,0.04904775,0.24729074,0.50069182
-3.13656828,2.87917174,1.22187667,1.69446106,0.00197687,0.02525479,0.00494509,0.05299445,0.26423593,0.53163772
-3.13056528,3.01551353,1.28204717,1.76844983,0.00197397,0.02614016,0.00505603,0.05695339,0.28105911,0.56279962
-3.12456228,3.14710300,1.33964372,1.83913859,0.00196887,0.02696314,0.00516053,0.06088232,0.29754350,0.59384749
-3.11855928,3.27219133,1.39381897,1.90554955,0.00196211,0.02771265,0.00525778,0.06473742,0.31346111,0.62444160
-3.11255628,3.38900065,1.44371456,1.96668398,0.00195411,0.02837778,0.00534676,0.06847441,0.32857800,0.65424169
-3.10655328,3.49577384,1.48848461,2.02155008,0.00194519,0.02894812,0.00542622,0.07204973,0.34266019,0.68291706
-3.10055028,3.59082820,1.52732057,2.06919326,0.00193556,0.02941416,0.00549475,0.07542168,0.35548003,0.71015724
-3.09454727,3.67261069,1.55947659,2.10872765,0.00192532,0.02976766,0.00555082,0.07855164,0.36682277,0.73568272
-3.08854427,3.73975229,1.58429419,2.13936734,0.00191444,0.03000208,0.00559283,0.08140513,0.37649301,0.75925510
-3.08254127,3.79111877,1.60122522,2.16045594,0.00190285,0.03011295,0.00561922,0.08395286,0.38432087,0.78068636
-3.07653827,3.82585543,1.60985184,2.17149297,0.00189037,0.03009816,0.00562851,0.08617151,0.39016753,0.79984643
-3.07053527,3.84342349,1.60990277,2.17215574,0.00187681,0.02995822,0.00561943,0.08804445,0.39392987,0.81666889
-3.06453227,3.84362612,1.60126496,2.16231569,0.00186195,0.02969652,0.00559096,0.08956210,0.39554406,0.83115416
-3.05852926,3.82662281,1.58398997,2.14204823,0.00184559,0.02931936,0.00554245,0.09072216,0.39498786,0.84337007
-3.05252626,3.79293108,1.55829496,2.11163556,0.00182755,0.02883602,0.00547366,0.09152958,0.39228163,0.85344958
-3.04652326,3.74341535,1.52455803,2.07156246,0.00180774,0.02825865,0.00538481,0.09199621,0.38748781,0.86158576
-3.04052026,3.67926345,1.48330819,2.02250498,0.00178613,0.02760212,0.00527664,0.09214031,0.38070908,0.86802400
-3.03451726,3.60195169,1.43521049,1.96531281,0.00176280,0.02688373,0.00515040,0.09198581,0.37208515,0.87305197
-3.02851426,3.51320024,1.38104686,1.90098596,0.00173793,0.02612291,0.00500789,0.09156143,0.36178841,0.87698756
-3.02251126,3.41492070,1.32169354,1.83064705,0.00171183,0.02534079,0.00485140,0.09089967,0.35001857,0.88016553
-3.01650825,3.30915841,1.25809620,1.75551032,0.00168491,0.02455976,0.00468368,0.09003570,0.33699653,0.88292334
-3.01050525,3.19803205,1.19124367,1.67684881,0.00165772,0.02380294,0.00450791,0.08900625,0.32295781,0.88558690
-3.00450225,3.08367310,1.12214143,1.59596122,0.00163091,0.02309368,0.00432758,0.08784851,0.30814574,0.88845696
-2.99849925,2.96816771,1.05178580,1.51413952,0.00160523,0.02245503,0.00414646,0.08659909,0.29280472,0.89179668
-2.99249625,2.85350335,0.98113994,1.43263892,0.00158153,0.02190922,0.00396846,0.08529310,0.27717387,0.89582111
-2.98649325,2.74152200,0.91111219,1.35265081,0.00156071,0.02147714,0.00379756,0.08396338,0.26148112,0.90068891
-2.98049025,2.63388158,0.84253764,1.27527982,0.00154375,0.02117786,0.00363771,0.08263982,0.24593818,0.90649685
-2.97448724,2.53202632,0.77616324,1.20152524,0.00153164,0.02102823,0.00349271,0.08134897,0.23073636,0.91327708
-2.96848424,2.43716681,0.71263666,1.13226724,0.00152539,0.02104248,0.00336614,0.08011371,0.21604343,0.92099747
-2.96248124,2.35026948,0.65249915,1.06825776,0.00152602,0.02123188,0.00326125,0.07895314,0.20200145,0.92956468
-2.95647824,2.27205492,0.59618204,1.01011580,0.00153448,0.02160449,0.00318091,0.07788264,0.18872571,0.93882993
-2.95047524,2.20300431,0.54400682,0.95832678,0.00155170,0.02216493,0.00312752,0.07691400,0.17630464,0.94859684
-2.94447224,2.14337240,0.49618836,0.91324515,0.00157849,0.02291431,0.00310296,0.07605564,0.16480057,0.95863114
-2.93846923,2.09320577,0.45284075,0.87509968,0.00161556,0.02385006,0.00310854,0.07531294,0.15425127,0.96867136
-2.93246623,2.05236465,0.41398525,0.84400071,0.00166347,0.02496604,0.00314502,0.07468856,0.14467207,0.97844015
-2.92646323,2.02054675,0.37955995,0.81994844,0.00172261,0.02625253,0.00321252,0.07418273,0.13605844,0.98765553
-2.92046023,1.99731165,0.34943034,0.80284182,0.00179317,0.02769641,0.00331058,0.07379352,0.12838880,0.99604143
-2.91445723,1.98210437,0.32340051,0.79248738,0.00187510,0.02928136,0.00343813,0.07351710,0.12162751,1.00333717
-2.90845423,1.97427725,0.30122453,0.78860758,0.00196812,0.03098809,0.00359355,0.07334785,0.11572771,1.00930532
-2.90245123,1.97310930,0.28261744,0.79084850,0.00207164,0.03279474,0.00377466,0.07327847,0.11063414,1.01373781
-2.89644822,1.97782275,0.26726576,0.79878677,0.00218480,0.03467717,0.00397880,0.07329999,0.10628563,1.01646000
-2.89044522,1.98759663,0.25483725,0.81193583,0.00230645,0.03660945,0.00420282,0.07340174,0.10261728,1.01733277
-2.88444222,2.00157776,0.24498970,0.82975165,0.00243513,0.03856425,0.00444322,0.07357129,0.09956231,1.01625277
-2.87843922,2.01888959,0.23737873,0.85163841,0.00256909,0.04051339,0.00469614,0.07379440,0.09705361,1.01315096
-2.87243622,2.03863948,0.23166462,0.87695434,0.00270633,0.04242827,0.00495744,0.07405497,0.09502485,1.00798978
-2.86643322,2.05992535,0.22751809,0.90501825,0.00284460,0.04428042,0.00522279,0.07433506,0.09341140,1.00075946
-2.86043022,2.08184239,0.22462521,0.93511713,0.00298147,0.04604196,0.00548773,0.07461495,0.09215093,0.99147361
-2.85442721,2.10349072,0.22269145,0.96651510,0.00311438,0.04768613,0.00574775,0.07487337,0.09118394,0.98016481
-2.84842421,2.12398439,0.22144493,0.99846399,0.00324069,0.04918770,0.00599836,0.07508778,0.09045407,0.96688038
-2.84242121,2.14246252,0.22063907,1.03021565,0.00335775,0.05052345,0.00623519,0.07523476,0.08990843,0.95167865
-2.83641821,2.15810241,0.22005460,1.06103588,0.00346301,0.05167255,0.00645403,0.07529057,0.08949791,0.93462620
-2.83041521,2.17013493,0.21950103,1.09021990,0.00355404,0.05261687,0.00665094,0.07523175,0.08917758,0.91579599
-2.82441221,2.17786164,0.21881771,1.11710881,0.00362867,0.05334137,0.00682234,0.07503583,0.08890711,0.89526656
-2.81840920,2.18067322,0.21787435,1.14110669,0.00368500,0.05383431,0.00696504,0.07468210,0.08865127,0.87312234
-2.81240620,2.17806842,0.21657121,1.16169757,0.00372151,0.05408744,0.00707634,0.07415237,0.08838057,0.84945484
-2.80640320,2.16967249,0.21483877,1.17846160,0.00373713,0.05409622,0.00715409,0.07343173,0.08807186,0.82436455
-2.80040020,2.15525429,0.21263705,1.19108965,0.00373121,0.05385985,0.00719675,0.07250923,0.08770898,0.79796343
-2.79439720,2.13474071,0.20995440,1.19939551,0.00370362,0.05338134,0.00720341,0.07137847,0.08728334,0.77037749
-2.78839420,2.10822751,0.20680595,1.20332493,0.00365476,0.05266749,0.00717386,0.07003808,0.08679439,0.74174935
-2.78239120,2.07598563,0.20323145,1.20296095,0.00358551,0.05172880,0.00710856,0.06849200,0.08625001,0.71224037
-2.77638819,2.03846215,0.19929282,1.19852487,0.00349724,0.05057929,0.00700870,0.06674959,0.08566655,0.68203218
-2.77038519,1.99627535,0.19507116,1.19037259,0.00339179,0.04923629,0.00687615,0.06482555,0.08506869,0.65132727
-2.76438219,1.95020363,0.19066334,1.17898620,0.00327140,0.04772017,0.00671341,0.06273966,0.08448903,0.62034860
-2.75837919,1.90116829,0.18617836,1.16496078,0.00313866,0.04605393,0.00652361,0.06051626,0.08396725,0.58933806
-2.75237619,1.85021048,0.18173330,1.14898686,0.00299643,0.04426280,0.00631042,0.05818365,0.08354905,0.55855380
-2.74637319,1.79846298,0.17744915,1.13182885,0.00284779,0.04237377,0.00607795,0.05577325,0.08328473,0.52826645
-2.74037019,1.74711768,0.17344650,1.11430036,0.00269591,0.04041500,0.00583066,0.05331874,0.08322746,0.49875445
-2.73436718,1.69738992,0.16984131,1.09723718,0.00254405,0.03841530,0.00557329,0.05085500,0.08343140,0.47029845
-2.72836418,1.65048100,0.16674078,1.08146883,0.00239539,0.03640346,0.00531068,0.04841715,0.08394956,0.44317528
-2.72236118,1.60754030,0.16423946,1.06779008,0.00225301,0.03440774,0.00504770,0.04603950,0.08483162,0.41765148
-2.71635818,1.56962846,0.16241588,1.05693317,0.00211981,0.03245515,0.00478909,0.04375459,0.08612169,0.39397690
-2.71035518,1.53768320,0.16132953,1.04954224,0.00199843,0.03057096,0.00453937,0.04159233,0.08785623,0.37237841
-2.70435218,1.51248898,0.16101861,1.04615074,0.00189121,0.02877814,0.00430272,0.03957928,0.09006201,0.35305418
-2.69834917,1.49465197,0.16149843,1.04716282,0.00180013,0.02709691,0.00408287,0.03773800,0.09275445,0.33616865
-2.69234617,1.48458115,0.16276055,1.05283961,0.00172677,0.02554432,0.00388302,0.03608673,0.09593622,0.32184846
-2.68634317,1.48247645,0.16477283,1.06329070,0.00167232,0.02413399,0.00370580,0.03463912,0.09959621,0.31017949
-2.68034017,1.48832435,0.16748027,1.07847150,0.00163750,0.02287593,0.00355318,0.03340426,0.10370906,0.30120512
-2.67433717,1.50190133,0.17080666,1.09818629,0.00162260,0.02177642,0.00342645,0.03238683,0.10823504,0.29492590
-2.66833417,1.52278475,0.17465703,1.12209704,0.00162743,0.02083808,0.00332627,0.03158745,0.11312055,0.29130052
-2.66233117,1.55037109,0.17892078,1.14973762,0.00165141,0.02006002,0.00325264,0.03100328,0.11829907,0.29024821
-2.65632816,1.58390076,0.18347539,1.18053271,0.00169350,0.01943807,0.00320495,0.03062861,0.12369262,0.29165246
-2.65032516,1.62248841,0.18819065,1.21382077,0.00175228,0.01896515,0.00318206,0.03045565,0.12921366,0.29536599
-2.64432216,1.66515790,0.19293310,1.24888008,0.00182597,0.01863171,0.00318241,0.03047543,0.13476745,0.30121682
-2.63831916,1.71088039,0.19757076,1.28495683,0.00191251,0.01842624,0.00320407,0.03067862,0.14025463,0.30901535
-2.63231616,1.75861424,0.20197775,1.32129408,0.00200953,0.01833584,0.00324487,0.03105647,0.14557414,0.31856210
-2.62631316,1.80734520,0.20603879,1.35716047,0.00211453,0.01834681,0.00330256,0.03160166,0.15062628,0.32965609
-2.62031016,1.85612542,0.20965334,1.39187760,0.00222484,0.01844531,0.00337492,0.03230906,0.15531580,0.34210338
-2.61430715,1.90410984,0.21273927,1.42484493,0.00233777,0.01861795,0.00345986,0.03317647,0.15955496,0.35572560
-2.60830415,1.95058851,0.21523589,1.45556126,0.00245064,0.01885240,0.00355560,0.03420512,0.16326639,0.37036816
-2.60230115,1.99501373,0.21710629,1.48364204,0.00256089,0.01913791,0.00366074,0.03540009,0.16638580,0.38590769
-2.59629815,2.03702091,0.21833881,1.50883183,0.00266613,0.01946585,0.00377440,0.03677054,0.16886419,0.40225857
-2.59029515,2.07644231,0.21894773,1.53101149,0.00276424,0.01983005,0.00389628,0.03832967,0.17066976,0.41937803
-2.58429215,2.11331314,0.21897295,1.55019997,0.00285342,0.02022712,0.00402672,0.04009456,0.17178919,0.43726966
-2.57828914,2.14786975,0.21847888,1.56655063,0.00293224,0.02065668,0.00416671,0.04208575,0.17222848,0.45598491
-2.57228614,2.18053970,0.21755242,1.58034238,0.00299970,0.02112132,0.00431793,0.04432657,0.17201310,0.47562253
-2.56628314,2.21192435,0.21630016,1.59196608,0.00305525,0.02162662,0.00448267,0.04684233,0.17118755,0.49632562
-2.56028014,2.24277404,0.21484489,1.60190684,0.00309880,0.02218088,0.00466376,0.04965922,0.16981432,0.51827632
-2.55427714,2.27395721,0.21332146,1.61072300,0.00313071,0.02279479,0.00486448,0.05280316,0.16797229,0.54168815
-2.54827414,2.30642400,0.21187229,1.61902263,0.00315178,0.02348095,0.00508839,0.05629837,0.16575456,0.56679598
-2.54227114,2.34116603,0.21064241,1.62743857,0.00316318,0.02425330,0.00533918,0.06016592,0.16326583,0.59384416
-2.53626813,2.37917342,0.20977453,1.63660297,0.00316642,0.02512643,0.00562045,0.06442222,0.16061943,0.62307278
-2.53026513,2.42139096,0.20940392,1.64712236,0.00316327,0.02611479,0.00593550,0.06907748,0.15793399,0.65470284
-2.52426213,2.46867463,0.20965367,1.65955410,0.00315565,0.02723195,0.00628711,0.07413427,0.15533003,0.68892064
-2.51825913,2.52175049,0.21063011,1.67438512,0.00314557,0.02848972,0.00667731,0.07958613,0.15292640,0.72586225
-2.51225613,2.58117721,0.21241890,1.69201370,0.00313503,0.02989740,0.00710716,0.08541646,0.15083682,0.76559844
-2.50625313,2.64731395,0.21508163,1.71273482,0.00312588,0.03146101,0.00757656,0.09159764,0.14916659,0.80812116
-2.50025013,2.72029472,0.21865326,1.73672965,0.00311981,0.03318262,0.00808410,0.09809041,0.14800950,0.85333200
-2.49424712,2.80001054,0.22314048,1.76405933,0.00311820,0.03505984,0.00862692,0.10484377,0.14744520,0.90103343
-2.48824412,2.88610014,0.22852099,1.79466332,0.00312208,0.03708541,0.00920066,0.11179513,0.14753698,0.95092345
-2.48224112,2.97794993,0.23474378,1.82836222,0.00313208,0.03924698,0.00979944,0.11887108,0.14833006,1.00259405
-2.47623812,3.07470344,0.24173050,1.86486497,0.00314839,0.04152707,0.01041595,0.12598852,0.14985051,1.05553401
-2.47023512,3.17528017,0.24937784,1.90378009,0.00317074,0.04390327,0.01104150,0.13305628,0.15210475,1.10913597
-2.46423212,3.27840360,0.25756082,1.94463057,0.00319844,0.04634858,0.01166627,0.13997722,0.15507969,1.16270806
-2.45822911,3.38263746,0.26613700,1.98687191,0.00323036,0.04883194,0.01227950,0.14665066,0.15874357,1.21548960
-2.45222611,3.48642923,0.27495140,2.02991271,0.00326503,0.05131903,0.01286984,0.15297515,0.16304735,1.26667066
-2.44622311,3.58815952,0.28384201,2.07313710,0.00330065,0.05377312,0.01342562,0.15885143,0.16792673,1.31541473
-2.44022011,3.68619557,0.29264566,2.11592826,0.00333522,0.05615608,0.01393524,0.16418557,0.17330469,1.36088371
-2.43421711,3.77894709,0.30120408,2.15769238,0.00336657,0.05842951,0.01438758,0.16889199,0.17909445,1.40226443
-2.42821411,3.86492219,0.30936988,2.19788195,0.00339249,0.06055582,0.01477231,0.17289647,0.18520289,1.43879535
-2.42221111,3.94278148,0.31701223,2.23601796,0.00341083,0.06249946,0.01508027,0.17613878,0.19153409,1.46979266
-2.41620810,4.01138805,0.32402204,2.27170977,0.00341956,0.06422794,0.01530381,0.17857498,0.19799314,1.49467442
-2.41020510,4.06985122,0.33031638,2.30467224,0.00341688,0.06571291,0.01543700,0.18017924,0.20448984,1.51298177
-2.40420210,4.11756235,0.33584202,2.33473910,0.00340127,0.06693101,0.01547591,0.18094497,0.21094231,1.52439628
-2.39819910,4.15422092,0.34057780,2.36187216,0.00337156,0.06786462,0.01541868,0.18088543,0.21728037,1.52875261
-2.39219610,4.17984964,0.34453592,2.38616571,0.00332700,0.06850239,0.01526563,0.18003356,0.22344836,1.52604579
-2.38619310,4.19479770,0.34776186,2.40784575,0.00326723,0.06883961,0.01501921,0.17844110,0.22940755,1.51643300
-2.38019010,4.19973186,0.35033311,2.42726383,0.00319234,0.06887830,0.01468391,0.17617709,0.23513777,1.50022941
-2.37418709,4.19561513,0.35235655,2.44488560,0.00310284,0.06862711,0.01426608,0.17332572,0.24063825,1.47789848
-2.36818409,4.18367401,0.35396473,2.46127408,0.00299964,0.06810102,0.01377375,0.16998361,0.24592767,1.45003701
-2.36218109,4.16535496,0.35531106,2.47706808,0.00288399,0.06732078,0.01321627,0.16625668,0.25104321,1.41735549
-2.35617809,4.14227177,0.35656410,2.49295652,0.00275748,0.06631221,0.01260408,0.16225672,0.25603871,1.38065469
-2.35017509,4.11614578,0.35790116,2.50964925,0.00262190,0.06510536,0.01194829,0.15809776,0.26098196,1.34079943
-2.34417209,4.08874096,0.35950142,2.52784548,0.00247926,0.06373348,0.01126036,0.15389244,0.26595114,1.29869045
-2.33816908,4.06179641,0.36153881,2.54820087,0.00233166,0.06223199,0.01055179,0.14974838,0.27103055,1.25523580
-2.33216608,4.03695885,0.36417483,2.57129464,0.00218123,0.06063729,0.00983374,0.14576496,0.27630582,1.21132247
-2.32616308,4.01571774,0.36755173,2.59759792,0.00203009,0.05898567,0.00911678,0.14203024,0.28185874,1.16778979
-2.32016008,3.99934552,0.37178603,2.62744472,0.00188027,0.05731219,0.00841064,0.13861857,0.28776200,1.12540519
-2.31415708,3.98884536,0.37696288,2.66100682,0.00173364,0.05564961,0.00772399,0.13558849,0.29407399,1.08484333
-2.30815408,3.98490866,0.38313122,2.69827386,0.00159189,0.05402752,0.00706432,0.13298144,0.30083403,1.04666932
-2.30215108,3.98788396,0.39030015,2.73903962,0.00145650,0.05247142,0.00643782,0.13082092,0.30805819,1.01132640
-2.29614807,3.99775872,0.39843648,2.78289542,0.00132869,0.05100217,0.00584937,0.12911243,0.31573594,0.97912849
-2.29014507,4.01415484,0.40746372,2.82923134,0.00120942,0.04963547,0.00530252,0.12784392,0.32382796,0.95025759
-2.28414207,4.03633833,0.41726249,2.87724548,0.00109941,0.04838154,0.00479956,0.12698688,0.33226507,0.92476607
-2.27813907,4.06324295,0.42767251,2.92596143,0.00099912,0.04724511,0.00434161,0.12649795,0.34094858,0.90258348
-2.27213607,4.09350721,0.43849602,2.97425359,0.00090874,0.04622544,0.00392873,0.12632100,0.34975205,0.88352746
-2.26613307,4.12552332,0.44950272,3.02087965,0.00082830,0.04531666,0.00356006,0.12638960,0.35852437,0.86731820
-2.26013007,4.15749660,0.46043607,3.06451941,0.00075759,0.04450823,0.00323399,0.12662975,0.36709417,0.85359580
-2.25412706,4.18751297,0.47102066,3.10381839,0.00069627,0.04378558,0.00294828,0.12696284,0.37527545,0.84193963
-2.24812406,4.21361205,0.48097071,3.13743493,0.00064387,0.04313082,0.00270028,0.12730866,0.38287401,0.83188908
-2.24212106,4.23386304,0.48999918,3.16408876,0.00059982,0.04252363,0.00248700,0.12758843,0.38969462,0.82296462
-2.23611806,4.24644036,0.49782726,3.18260930,0.00056352,0.04194217,0.00230534,0.12772768,0.39554860,0.81468858
-2.23011506,4.24969594,0.50419397,3.19198149,0.00053431,0.04136402,0.00215213,0.12765893,0.40026126,0.80660470
-2.22411206,4.24222540,0.50886542,3.19138734,0.00051158,0.04076710,0.00202429,0.12732410,0.40367915,0.79829579
-2.21810905,4.22292502,0.51164338,3.18024131,0.00049472,0.04013062,0.00191891,0.12667647,0.40567653,0.78939888
-2.21210605,4.19103755,0.51237286,3.15821786,0.00048318,0.03943585,0.00183332,0.12568227,0.40616097,0.77961741
-2.20610305,4.14618458,0.51094825,3.12526989,0.00047652,0.03866684,0.00176511,0.12432174,0.40507760,0.76873006
-2.20010005,4.08838440,0.50731794,3.08163715,0.00047437,0.03781101,0.00171220,0.12258967,0.40241197,0.75659595
-2.19409705,4.01805457,0.50148699,3.02784422,0.00047648,0.03685962,0.00167283,0.12049548,0.39819131,0.74315633
-2.18809405,3.93599927,0.49351788,2.96468795,0.00048270,0.03580796,0.00164559,0.11806267,0.39248415,0.72843278
-2.18209105,3.84338216,0.48352925,2.89321496,0.00049303,0.03465553,0.00162937,0.11532791,0.38539835,0.71252216
-2.17608804,3.74168628,0.47169262,2.81469027,0.00050761,0.03340593,0.00162335,0.11233965,0.37707757,0.69558881
-2.17008504,3.63266280,0.45822736,2.73055826,0.00052669,0.03206670,0.00162699,0.10915631,0.36769653,0.67785449
-2.16408204,3.51827138,0.44339401,2.64239803,0.00055067,0.03064893,0.00163996,0.10584429,0.35745507,0.65958660
-2.15807904,3.40061486,0.42748626,2.55187486,0.00058011,0.02916683,0.00166213,0.10247571,0.34657150,0.64108553
-2.15207604,3.28187143,0.41082211,2.46069031,0.00061569,0.02763717,0.00169350,0.09912608,0.33527548,0.62267165
-2.14607304,3.16422729,0.39373433,2.37053284,0.00065823,0.02607868,0.00173418,0.09587195,0.32380074,0.60467264
-2.14007004,3.04981295,0.37656089,2.28303127,0.00070872,0.02451141,0.00178435,0.09278866,0.31237799,0.58741184
-2.13406703,2.94064549,0.35963559,2.19971290,0.00076828,0.02295608,0.00184419,0.08994825,0.30122841,0.57119810
-2.12806403,2.83857933,0.34327928,2.12196782,0.00083816,0.02143348,0.00191390,0.08741759,0.29055777,0.55631750
-2.12206103,2.74526688,0.32779214,2.05102069,0.00091975,0.01996390,0.00199364,0.08525682,0.28055157,0.54302719
-2.11605803,2.66213017,0.31344704,1.98791063,0.00101458,0.01856659,0.00208351,0.08351815,0.27137131,0.53155153
-2.11005503,2.59034386,0.30048439,1.93347959,0.00112428,0.01725940,0.00218356,0.08224491,0.26315190,0.52208043
-2.10405203,2.53082921,0.28910845,1.88836887,0.00125058,0.01605837,0.00229375,0.08147105,0.25600020,0.51476966
-2.09804902,2.48425814,0.27948515,1.85302335,0.00139528,0.01497753,0.00241399,0.08122094,0.24999482,0.50974292
-2.09204602,2.45106604,0.27174142,1.82770224,0.00156022,0.01402871,0.00254409,0.08150941,0.24518680,0.50709518
-2.08604302,2.43147141,0.26596587,1.81249519,0.00174725,0.01322145,0.00268381,0.08234213,0.24160122,0.50689676
-2.08004002,2.42550027,0.26221063,1.80734231,0.00195813,0.01256299,0.00283285,0.08371616,0.23923945,0.50919768
-2.07403702,2.43301329,0.26049413,1.81205637,0.00219456,0.01205831,0.00299087,0.08562066,0.23808191,0.51403181
-2.06803402,2.45373321,0.26080460,1.82634579,0.00245802,0.01171019,0.00315750,0.08803769,0.23809102,0.52142019
-2.06203102,2.48727088,0.26310404,1.84983687,0.00274978,0.01151931,0.00333233,0.09094304,0.23921423,0.53137316
-2.05602801,2.53314795,0.26733228,1.88209392,0.00307075,0.01148440,0.00351496,0.09430709,0.24138697,0.54389112
-2.05002501,2.59081503,0.27341104,1.92263636,0.00342146,0.01160231,0.00370497,0.09809560,0.24453524,0.55896355
-2.04402201,2.65966440,0.28124771,1.97095196,0.00380196,0.01186815,0.00390193,0.10227038,0.24857794,0.57656636
-2.03801901,2.73903687,0.29073856,2.02650584,0.00421172,0.01227537,0.00410540,0.10678999,0.25342859,0.59665763
-2.03201601,2.82822290,0.30177147,2.08874507,0.00464960,0.01281583,0.00431492,0.11161017,0.25899675,0.61917209
-2.02601301,2.92645846,0.31422789,2.15709920,0.00511376,0.01347986,0.00452999,0.11668430,0.26518885,0.64401450
-2.02001001,3.03291670,0.32798410,2.23097710,0.00560166,0.01425633,0.00475008,0.12196364,0.27190869,0.67105271
-2.01400700,3.14669662,0.34291177,2.30976086,0.00610998,0.01513266,0.00497458,0.12739764,0.27905750,0.70011066
-2.00800400,3.26681028,0.35887787,2.39279782,0.00663465,0.01609490,0.00520279,0.13293405,0.28653394,0.73096217
-2.00200100,3.39217025,0.37574403,2.47939152,0.00717086,0.01712777,0.00543391,0.13851911,0.29423379,0.76332590
-1.99599800,3.52157883,0.39336555,2.56879291,0.00771312,0.01821474,0.00566701,0.14409769,0.30204977,0.79686230
-1.98999500,3.65372088,0.41159018,2.66019271,0.00825531,0.01933819,0.00590102,0.14961349,0.30987145,0.83117273
-1.98399200,3.78716135,0.43025678,2.75271600,0.00879077,0.02047951,0.00613474,0.15500929,0.31758530,0.86580146
-1.97798899,3.92034889,0.44919429,2.84541988,0.00931245,0.02161938,0.00636679,0.16022729,0.32507515,0.90024053
-1.97198599,4.05162604,0.46822089,2.93729486,0.00981304,0.02273798,0.00659568,0.16520959,0.33222288,0.93393762
-1.96598299,4.17924668,0.48714372,3.02727043,0.01028511,0.02381536,0.00681977,0.16989869,0.33890955,0.96630697
-1.95997999,4.30140028,0.50575927,3.11422496,0.01072131,0.02483174,0.00703732,0.17423822,0.34501691,0.99674285
-1.95397699,4.41624285,0.52385443,3.19699998,0.01111457,0.02576795,0.00724652,0.17817364,0.35042923,1.02463528
-1.94797399,4.52193329,0.54120842,3.27441839,0.01145824,0.02660587,0.00744552,0.18165316,0.35503541,1.04938743
-1.94197099,4.61667425,0.55759547,3.34530610,0.01174631,0.02732883,0.00763248,0.18462861,0.35873132,1.07043393
-1.93596798,4.69875560,0.57278829,3.40851645,0.01197356,0.02792207,0.00780562,0.18705644,0.36142224,1.08725924
-1.92996498,4.76659909,0.58656225,3.46295636,0.01213574,0.02837317,0.00796325,0.18889863,0.36302530,1.09941550
-1.92396198,4.81880209,0.59870007,3.50761326,0.01222969,0.02867238,0.00810384,0.19012362,0.36347179,1.10653875
-1.91795898,4.85417876,0.60899698,3.54158184,0.01225344,0.02881296,0.00822607,0.19070714,0.36270931,1.10836298
-1.91195598,4.87179681,0.61726598,3.56408944,0.01220629,0.02879146,0.00832885,0.19063298,0.36070353,1.10473122
-1.90595298,4.87100850,0.62334322,3.57451916,0.01208883,0.02860781,0.00841136,0.18989353,0.35743959,1.09560326
-1.89994997,4.85147440,0.62709305,3.57242991,0.01190295,0.02826547,0.00847307,0.18849025,0.35292303,1.08105954
-1.89394697,4.81317924,0.62841273,3.55757251,0.01165180,0.02777136,0.00851379,0.18643394,0.34718018,1.06130113
-1.88794397,4.75643929,0.62723649,3.52990148,0.01133968,0.02713578,0.00853364,0.18374478,0.34025807,1.03664570
-1.88194097,4.68190103,0.62353878,3.48958207,0.01097196,0.02637222,0.00853305,0.18045223,0.33222380,1.00751992
-1.87593797,4.59053144,0.61733669,3.43699238,0.01055493,0.02549705,0.00851278,0.17659471,0.32316337,0.97444836
-1.86993497,4.48360051,0.60869118,3.37272068,0.01009562,0.02452924,0.00847386,0.17221920,0.31318015,0.93803971
-1.86393197,4.36265664,0.59770743,3.29755795,0.00960160,0.02348998,0.00841764,0.16738050,0.30239293,0.89897068
-1.85792896,4.22949610,0.58453390,3.21248604,0.00908082,0.02240222,0.00834566,0.16214060,0.29093359,0.85796856
-1.85192596,4.08612759,0.56936043,3.11866187,0.00854138,0.02129031,0.00825974,0.15656770,0.27894468,0.81579282
-1.84592296,3.93473313,0.55241520,3.01739794,0.00799134,0.02017956,0.00816186,0.15073530,0.26657669,0.77321680
-1.83991996,3.77762628,0.53396074,2.91013989,0.00743853,0.01909581,0.00805419,0.14472111,0.25398529,0.73100978
-1.83391696,3.61720896,0.51428907,2.79844129,0.00689041,0.01806507,0.00793904,0.13860597,0.24132860,0.68992032
-1.82791396,3.45592752,0.49371612,2.68393630,0.00635387,0.01711314,0.00781884,0.13247262,0.22876438,0.65066092
-1.82191096,3.29622893,0.47257539,2.56831062,0.00583516,0.01626531,0.00769611,0.12640455,0.21644735,0.61389470
-1.81590795,3.14051781,0.45121125,2.45327102,0.00533976,0.01554601,0.00757348,0.12048467,0.20452661,0.58022397
-1.80990495,2.99111444,0.42997179,2.34051399,0.00487233,0.01497858,0.00745362,0.11479403,0.19314322,0.55018091
-1.80390195,2.85021442,0.40920151,2.23169387,0.00443668,0.01458495,0.00733923,0.10941051,0.18242783,0.52422021
-1.79789895,2.71985014,0.38923391,2.12839080,0.00403575,0.01438542,0.00723304,0.10440742,0.17249860,0.50271372
-1.79189595,2.60185429,0.37038423,2.03207909,0.00367161,0.01439834,0.00713775,0.09985217,0.16345922,0.48594664
-1.78589295,2.49782584,0.35294235,1.94409649,0.00334554,0.01463985,0.00705602,0.09580488,0.15539717,0.47411533
-1.77988994,2.40909881,0.33716619,1.86561496,0.00305801,0.01512354,0.00699043,0.09231705,0.14838214,0.46732636
