energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.77188594,5.53785163,0.16989598,0.09207774,0.30212962,2.26275933,0.00000000,1.03519206,1.41739696
-5.76588294,5.60787815,0.17030362,0.09459892,0.31925974,2.29852054,0.00000000,1.04861625,1.42423196
-5.75987994,5.65017594,0.16988245,0.09661487,0.33619482,2.32290741,0.00000000,1.05643775,1.42428300
-5.75387694,5.66412109,0.16862303,0.09809034,0.35278718,2.33563280,0.00000000,1.05849613,1.41748989
-5.74787394,5.64961018,0.16653308,0.09900106,0.36887674,2.33660799,0.00000000,1.05474194,1.40393171
-5.74187094,5.60704463,0.16363649,0.09933449,0.38429175,2.32593839,0.00000000,1.04523593,1.38381769
-5.73586793,5.53730257,0.15997199,0.09909028,0.39885033,2.30391480,0.00000000,1.03014533,1.35747474
-5.72986493,5.44170006,0.15559139,0.09828030,0.41236287,2.27100061,0.00000000,1.00973740,1.32533263
-5.72386193,5.32194361,0.15055770,0.09692838,0.42463532,2.22781565,0.00000000,0.98437054,1.28790738
-5.71785893,5.18007647,0.14494296,0.09506977,0.43547340,2.17511754,0.00000000,0.95448349,1.24578375
-5.71185593,5.01842075,0.13882608,0.09275030,0.44468756,2.11378134,0.00000000,0.92058294,1.19959746
-5.70585293,4.83951787,0.13229065,0.09002529,0.45209865,2.04477808,0.00000000,0.88323016,1.15001796
-5.69984992,4.64606928,0.12542281,0.08695842,0.45754398,1.96915321,0.00000000,0.84302714,1.09773217
-5.69384692,4.44087936,0.11830924,0.08362031,0.46088362,1.88800537,0.00000000,0.80060275,1.04342970
-5.68784392,4.22680193,0.11103532,0.08008727,0.46200659,1.80246604,0.00000000,0.75659934,0.98778996
-5.68184092,4.00669161,0.10368350,0.07643988,0.46083667,1.71368069,0.00000000,0.71166032,0.93147117
-5.67583792,3.78336074,0.09633188,0.07276176,0.45733751,1.62279142,0.00000000,0.66641889,0.87510156
-5.66983492,3.55954230,0.08905310,0.06913839,0.45151683,1.53092162,0.00000000,0.62148836,0.81927253
-5.66383192,3.33785891,0.08191342,0.06565604,0.44342929,1.43916241,0.00000000,0.57745407,0.76453375
-5.65782891,3.12079779,0.07497207,0.06240090,0.43317816,1.34856114,0.00000000,0.53486721,0.71139000
-5.65182591,2.91069112,0.06828089,0.05945831,0.42091536,1.26011162,0.00000000,0.49424022,0.66029938
-5.64582291,2.70970144,0.06188413,0.05691211,0.40684010,1.17474624,0.00000000,0.45604406,0.61167282
-5.63981991,2.51981125,0.05581854,0.05484413,0.39119596,1.09332956,0.00000000,0.42070691,0.56587439
-5.63381691,2.34281625,0.05011362,0.05333371,0.37426672,1.01665343,0.00000000,0.38861418,0.52322238
-5.62781391,2.18032151,0.04479204,0.05245730,0.35637096,0.94543336,0.00000000,0.36010964,0.48399073
-5.62181091,2.03373986,0.03987020,0.05228800,0.33785580,0.88030604,0.00000000,0.33549728,0.44841073
-5.61580790,1.90429208,0.03535893,0.05289507,0.31908992,0.82182792,0.00000000,0.31504362,0.41667282
-5.60980490,1.79300836,0.03126427,0.05434333,0.30045628,0.77047463,0.00000000,0.29898027,0.38892842
-5.60380190,1.70073065,0.02758830,0.05669242,0.28234465,0.72664133,0.00000000,0.28750626,0.36529160
-5.59779890,1.62811572,0.02433003,0.05999597,0.26514433,0.69064369,0.00000000,0.28079010,0.34584072
-5.59179590,1.57563857,0.02148626,0.06430052,0.24923717,0.66271964,0.00000000,0.27897113,0.33061997
-5.58579290,1.54359622,0.01905246,0.06964429,0.23499112,0.64303158,0.00000000,0.28216024,0.31964074
-5.57978989,1.53211166,0.01702353,0.07605582,0.22275434,0.63166922,0.00000000,0.29043958,0.31288300
-5.57378689,1.54113796,0.01539458,0.08355249,0.21284991,0.62865262,0.00000000,0.30386138,0.31029657
-5.56778389,1.57046240,0.01416149,0.09213893,0.20557128,0.63393567,0.00000000,0.32244590,0.31180234
-5.56178089,1.61971067,0.01332142,0.10180537,0.20117817,0.64740955,0.00000000,0.34617843,0.31729351
-5.55577789,1.68835103,0.01287320,0.11252618,0.19989300,0.66890622,0.00000000,0.37500565,0.32663676
-5.54977489,1.77569843,0.01281741,0.12425834,0.20189782,0.69820171,0.00000000,0.40883135,0.33967338
-5.54377189,1.88091853,0.01315645,0.13694033,0.20733147,0.73501910,0.00000000,0.44751200,0.35622040
-5.53776888,2.00303178,0.01389434,0.15049117,0.21628705,0.77903106,0.00000000,0.49085214,0.37607163
-5.53176588,2.14091746,0.01503632,0.16480994,0.22880964,0.82986183,0.00000000,0.53860015,0.39899871
-5.52576288,2.29331801,0.01658832,0.17977579,0.24489422,0.88708868,0.00000000,0.59044456,0.42475205
-5.51975988,2.45884369,0.01855623,0.19524848,0.26448395,0.95024284,0.00000000,0.64601134,0.45306185
-5.51375688,2.63597803,0.02094503,0.21106950,0.28746877,1.01880993,0.00000000,0.70486227,0.48363906
-5.50775388,2.82308435,0.02375783,0.22706393,0.31368454,1.09223018,0.00000000,0.76649496,0.51617660
-5.50175088,3.01841378,0.02699479,0.24304288,0.34291298,1.16989847,0.00000000,0.83034450,0.55035055
-5.49574787,3.22011528,0.03065207,0.25880652,0.37488227,1.25116478,0.00000000,0.89578695,0.58582187
-5.48974487,3.42624816,0.03472081,0.27414786,0.40926896,1.33533501,0.00000000,0.96214499,0.62223826
-5.48374187,3.63479741,0.03918608,0.28885682,0.44570086,1.42167284,0.00000000,1.02869545,0.65923669
-5.47773887,3.84369235,0.04402615,0.30272482,0.48376144,1.50940282,0.00000000,1.09467889,0.69644637
-5.47173587,4.05082865,0.04921182,0.31554962,0.52299552,1.59771496,0.00000000,1.15931105,0.73349238
-5.46573287,4.25409388,0.05470605,0.32714016,0.56291646,1.68577127,0.00000000,1.22179587,0.76999992
-5.45972986,4.45139633,0.06046388,0.33732144,0.60301460,1.77271422,0.00000000,1.28133987,0.80559919
-5.45372686,4.64069667,0.06643269,0.34593903,0.64276691,1.85767715,0.00000000,1.33716752,0.83993077
-5.44772386,4.82004174,0.07255278,0.35286323,0.68164759,1.93979674,0.00000000,1.38853714,0.87265146
-5.44172086,4.98759953,0.07875826,0.35799263,0.71913918,2.01822699,0.00000000,1.43475676,0.90344025
-5.43571786,5.14169419,0.08497834,0.36125686,0.75474407,2.09215455,0.00000000,1.47519974,0.93200441
-5.42971486,5.28083967,0.09113880,0.36261855,0.78799562,2.16081477,0.00000000,1.50931920,0.95808522
-5.42371186,5.40377054,0.09716379,0.36207436,0.81846880,2.22350774,0.00000000,1.53666122,0.98146316
-5.41770885,5.50946850,0.10297766,0.35965500,0.84578966,2.27961375,0.00000000,1.55687591,1.00196235
-5.41170585,5.59718329,0.10850694,0.35542431,0.86964335,2.32860734,0.00000000,1.56972633,1.01945374
-5.40570285,5.66644660,0.11368231,0.34947734,0.88978028,2.37006915,0.00000000,1.57509453,1.03385716
-5.39969985,5.71707818,0.11844035,0.34193773,0.90602017,2.40369500,0.00000000,1.57298482,1.04514173
-5.39369685,5.74918352,0.12272521,0.33295416,0.91825377,2.42930169,0.00000000,1.56352382,1.05332475
-5.38769385,5.76314306,0.12648992,0.32269640,0.92644227,2.44682896,0.00000000,1.54695741,1.05846909
-5.38169085,5.75959309,0.12969738,0.31135086,0.93061435,2.45633772,0.00000000,1.52364460,1.06067897
-5.37568784,5.73939926,0.13232093,0.29911587,0.93086117,2.45800444,0.00000000,1.49404859,1.06009456
-5.36968484,5.70362392,0.13434462,0.28619696,0.92732943,2.45211193,0.00000000,1.45872512,1.05688551
-5.36368184,5.65348885,0.13576294,0.27280226,0.92021303,2.43903721,0.00000000,1.41830884,1.05124388
-5.35767884,5.59033526,0.13658030,0.25913810,0.90974375,2.41923694,0.00000000,1.37349779,1.04337671
-5.35167584,5.51558308,0.13681009,0.24540511,0.89618131,2.39323131,0.00000000,1.32503692,1.03349877
-5.34567284,5.43069146,0.13647360,0.23179469,0.87980357,2.36158722,0.00000000,1.27370083,1.02182580
-5.33966983,5.33712253,0.13559866,0.21848620,0.86089709,2.32490158,0.00000000,1.22027669,1.00856869
-5.33366683,5.23630968,0.13421824,0.20564462,0.83974879,2.28378569,0.00000000,1.16554755,0.99392872
-5.32766383,5.12963184,0.13236908,0.19341889,0.81663873,2.23885115,0.00000000,1.11027671,0.97809425
-5.32166083,5.01839425,0.13009035,0.18194076,0.79183464,2.19069809,0.00000000,1.05519357,0.96123877
-5.31565783,4.90381597,0.12742244,0.17132422,0.76558808,2.13990583,0.00000000,1.00098122,0.94352041
-5.30965483,4.78702372,0.12440603,0.16166524,0.73813244,2.08702619,0.00000000,0.94826603,0.92508269
-5.30365183,4.66905126,0.12108126,0.15304197,0.70968260,2.03257930,0.00000000,0.89760941,0.90605629
-5.29764882,4.55084306,0.11748726,0.14551505,0.68043612,1.97705166,0.00000000,0.84950164,0.88656157
-5.29164582,4.43326086,0.11366182,0.13912814,0.65057574,1.92089596,0.00000000,0.80435787,0.86671141
-5.28564282,4.31709140,0.10964129,0.13390845,0.62027266,1.86453212,0.00000000,0.76251604,0.84661404
-5.27963982,4.20305392,0.10546066,0.12986732,0.58969050,1.80834908,0.00000000,0.72423655,0.82637549
-5.27363682,4.09180601,0.10115372,0.12700063,0.55898933,1.75270665,0.00000000,0.68970353,0.80610133
-5.26763382,3.98394681,0.09675330,0.12528928,0.52832948,1.69793710,0.00000000,0.65902734,0.78589752
-5.26163082,3.88001696,0.09229153,0.12469944,0.49787483,1.64434598,0.00000000,0.63224826,0.76587021
-5.25562781,3.78049519,0.08780007,0.12518295,0.46779528,1.59221218,0.00000000,0.60934107,0.74612447
-5.24962481,3.68579187,0.08331025,0.12667754,0.43826816,1.54178703,0.00000000,0.59022026,0.72676207
-5.24362181,3.59624038,0.07885317,0.12910734,0.40947854,1.49329273,0.00000000,0.57474607,0.70787849
-5.23761881,3.51208731,0.07445961,0.13238340,0.38161844,1.44692019,0.00000000,0.56273082,0.68955950
-5.23161581,3.43348306,0.07015999,0.13640456,0.35488476,1.40282684,0.00000000,0.55394585,0.67187756
-5.22561281,3.36047403,0.06598409,0.14105858,0.32947641,1.36113466,0.00000000,0.54812878,0.65488844
-5.21960980,3.29299798,0.06196082,0.14622369,0.30559045,1.32192894,0.00000000,0.54499106,0.63862852
-5.21360680,3.23088358,0.05811795,0.15177050,0.28341764,1.28525802,0.00000000,0.54422588,0.62311289
-5.20760380,3.17385502,0.05448177,0.15756434,0.26313763,1.25113436,0.00000000,0.54551609,0.60833466
-5.20160080,3.12154194,0.05107688,0.16346791,0.24491394,1.21953699,0.00000000,0.54854221,0.59426551
-5.19559780,3.07349477,0.04792595,0.16934432,0.22888897,1.19041528,0.00000000,0.55299021,0.58085761
-5.18959480,3.02920453,0.04504956,0.17506026,0.21517934,1.16369400,0.00000000,0.55855900,0.56804677
-5.18359180,2.98812639,0.04246619,0.18048926,0.20387162,1.13927919,0.00000000,0.56496718,0.55575662
-5.17758879,2.94970538,0.04019219,0.18551493,0.19501871,1.11706459,0.00000000,0.57195906,0.54390361
-5.17158579,2.91340262,0.03824186,0.19003395,0.18863696,1.09693805,0.00000000,0.57930956,0.53240244
-5.16558279,2.87872048,0.03662752,0.19395872,0.18470411,1.07878753,0.00000000,0.58682783,0.52117157
-5.15957979,2.84522488,0.03535973,0.19721951,0.18315817,1.06250629,0.00000000,0.59435945,0.51013835
-5.15357679,2.81256333,0.03444731,0.19976605,0.18389726,1.04799673,0.00000000,0.60178721,0.49924350
-5.14757379,2.78047758,0.03389745,0.20156837,0.18678044,1.03517290,0.00000000,0.60903026,0.48844460
-5.14157079,2.74881022,0.03371578,0.20261698,0.19162956,1.02396142,0.00000000,0.61604196,0.47771828
-5.13556778,2.71750490,0.03390622,0.20292224,0.19823212,1.01430085,0.00000000,0.62280645,0.46706110
-5.12956478,2.68660050,0.03447087,0.20251311,0.20634501,1.00613982,0.00000000,0.62933421,0.45648902
-5.12356178,2.65621992,0.03540977,0.20143522,0.21569920,0.99943411,0.00000000,0.63565691,0.44603547
-5.11755878,2.62655452,0.03672057,0.19974846,0.22600530,0.99414315,0.00000000,0.64182196,0.43574832
-5.11155578,2.59784565,0.03839812,0.19752417,0.23695965,0.99022633,0.00000000,0.64788701,0.42568588
-5.10555278,2.57036465,0.04043406,0.19484214,0.24825113,0.98763965,0.00000000,0.65391486,0.41591227
-5.09954977,2.54439292,0.04281640,0.19178744,0.25956823,0.98633298,0.00000000,0.65996890,0.40649250
-5.09354677,2.52020346,0.04552916,0.18844747,0.27060634,0.98624841,0.00000000,0.66610956,0.39748761
-5.08754377,2.49804504,0.04855203,0.18490905,0.28107499,0.98731974,0.00000000,0.67239174,0.38895017
-5.08154077,2.47812984,0.05186020,0.18125598,0.29070477,0.98947329,0.00000000,0.67886330,0.38092043
-5.07553777,2.46062521,0.05542435,0.17756693,0.29925376,0.99262988,0.00000000,0.68556461,0.37342337
-5.06953477,2.44564949,0.05921074,0.17391376,0.30651320,0.99670775,0.00000000,0.69252903,0.36646680
-5.06353177,2.43327167,0.06318159,0.17036036,0.31231209,1.00162621,0.00000000,0.69978402,0.36004053
-5.05752876,2.42351435,0.06729551,0.16696194,0.31652075,1.00730941,0.00000000,0.70735265,0.35411670
-5.05152576,2.41635901,0.07150825,0.16376468,0.31905298,1.01368986,0.00000000,0.71525520,0.34865112
-5.04552276,2.41175255,0.07577345,0.16080576,0.31986684,1.02071125,0.00000000,0.72351037,0.34358545
-5.03951976,2.40961412,0.08004360,0.15811360,0.31896406,1.02833005,0.00000000,0.73213607,0.33885020
-5.03351676,2.40984091,0.08427100,0.15570838,0.31638792,1.03651551,0.00000000,0.74114915,0.33436806
-5.02751376,2.41231227,0.08840880,0.15360251,0.31221997,1.04524801,0.00000000,0.75056429,0.33005754
-5.02151076,2.41689127,0.09241190,0.15180121,0.30657554,1.05451547,0.00000000,0.76039163,0.32583658
-5.01550775,2.42342353,0.09623788,0.15030299,0.29959826,1.06430799,0.00000000,0.77063335,0.32162597
-5.00950475,2.43173310,0.09984773,0.14910012,0.29145396,1.07461106,0.00000000,0.78127941,0.31735226
-5.00350175,2.44161598,0.10320644,0.14817893,0.28232409,1.08539765,0.00000000,0.79230250,0.31295029
-4.99749875,2.45283190,0.10628345,0.14752007,0.27239902,1.09661981,0.00000000,0.80365279,0.30836489
-4.99149575,2.46509528,0.10905288,0.14709868,0.26187148,1.10820046,0.00000000,0.81525284,0.30355211
-4.98549275,2.47806673,0.11149365,0.14688463,0.25093038,1.12002608,0.00000000,0.82699307,0.29847965
-4.97948974,2.49134636,0.11358944,0.14684271,0.23975534,1.13194101,0.00000000,0.83872857,0.29312681
-4.97348674,2.50447016,0.11532857,0.14693302,0.22851202,1.14374413,0.00000000,0.85027732,0.28748391
-4.96748374,2.51691080,0.11670381,0.14711152,0.21734844,1.15518849,0.00000000,0.86142064,0.28155143
-4.96148074,2.52808371,0.11771224,0.14733083,0.20639238,1.16598415,0.00000000,0.87190586,0.27533890
-4.95547774,2.53735908,0.11835506,0.14754124,0.19574999,1.17580480,0.00000000,0.88145152,0.26886375
-4.94947474,2.54408013,0.11863763,0.14769213,0.18550535,1.18429776,0.00000000,0.88975513,0.26215032
-4.94347174,2.54758728,0.11856948,0.14773354,0.17572119,1.19109751,0.00000000,0.89650316,0.25522895
-4.93746873,2.54724753,0.11816452,0.14761809,0.16644043,1.19584194,0.00000000,0.90138307,0.24813544
-4.93146573,2.54248793,0.11744140,0.14730299,0.15768857,1.19819084,0.00000000,0.90409691,0.24091078
-4.92546273,2.53283151,0.11642391,0.14675223,0.14947649,1.19784563,0.00000000,0.90437562,0.23360123
-4.91945973,2.51793367,0.11514145,0.14593871,0.14180381,1.19456931,0.00000000,0.90199358,0.22625864
-4.91345673,2.49761701,0.11362959,0.14484618,0.13466222,1.18820547,0.00000000,0.89678241,0.21894097
-4.90745373,2.47190224,0.11193042,0.14347108,0.12803891,1.17869527,0.00000000,0.88864338,0.21171289
-4.90145073,2.44103315,0.11009292,0.14182377,0.12191968,1.16609132,0.00000000,0.87755748,0.20464638
-4.89544772,2.40549348,0.10817303,0.13992951,0.11629169,1.15056731,0.00000000,0.86359268,0.19782107
-4.88944472,2.36601411,0.10623349,0.13782863,0.11114568,1.13242284,0.00000000,0.84690772,0.19132433
-4.88344172,2.32356947,0.10434329,0.13557620,0.10647750,1.11208273,0.00000000,0.82775214,0.18525088
-4.87743872,2.27936223,0.10257685,0.13324091,0.10228909,1.09009048,0.00000000,0.80646234,0.17970187
-4.87143572,2.23479653,0.10101270,0.13090333,0.09858859,1.06709612,0.00000000,0.78345377,0.17478337
-4.86543272,2.19143990,0.09973184,0.12865346,0.09538986,1.04383841,0.00000000,0.75920946,0.17060421
-4.85942971,2.15097543,0.09881572,0.12658774,0.09271135,1.02112234,0.00000000,0.73426548,0.16727327
-4.85342671,2.11514549,0.09834395,0.12480556,0.09057443,0.99979241,0.00000000,0.70919369,0.16489617
-4.84742371,2.08568957,0.09839176,0.12340548,0.08900126,0.98070316,0.00000000,0.68458293,0.16357160
-4.84142071,2.06427855,0.09902736,0.12248122,0.08801246,0.96468779,0.00000000,0.66101918,0.16338734
-4.83541771,2.05244834,0.10030931,0.12211776,0.08762453,0.95252652,0.00000000,0.63906576,0.16441620
-4.82941471,2.05153592,0.10228404,0.12238753,0.08784737,0.94491590,0.00000000,0.61924456,0.16671212
-4.82341171,2.06262063,0.10498355,0.12334712,0.08868197,0.94244047,0.00000000,0.60201892,0.17030654
-4.81740870,2.08647347,0.10842360,0.12503445,0.09011839,0.94554803,0.00000000,0.58777924,0.17520536
-4.81140570,2.12351709,0.11260230,0.12746674,0.09213421,0.95452965,0.00000000,0.57683172,0.18138663
-4.80540270,2.17379818,0.11749931,0.13063934,0.09469354,0.96950530,0.00000000,0.56939081,0.18879916
-4.79939970,2.23697417,0.12307575,0.13452549,0.09774666,0.99041577,0.00000000,0.56557569,0.19736218
-4.79339670,2.31231484,0.12927467,0.13907717,0.10123035,1.01702129,0.00000000,0.56541091,0.20696614
-4.78739370,2.39871929,0.13602228,0.14422691,0.10506888,1.04890691,0.00000000,0.56883095,0.21747470
-4.78139070,2.49474777,0.14322984,0.14989063,0.10917576,1.08549456,0.00000000,0.57568871,0.22872780
-4.77538769,2.59866719,0.15079609,0.15597142,0.11345604,1.12606111,0.00000000,0.58576715,0.24054590
-4.76938469,2.70850878,0.15861013,0.16236405,0.11780913,1.16976192,0.00000000,0.59879381,0.25273503
-4.76338169,2.82213530,0.16655478,0.16896009,0.12213214,1.21565872,0.00000000,0.61445726,0.26509264
-4.75737869,2.93731523,0.17450998,0.17565342,0.12632336,1.26275080,0.00000000,0.63242476,0.27741388
-4.75137569,3.05180074,0.18235639,0.18234589,0.13028605,1.31000811,0.00000000,0.65236039,0.28949815
-4.74537269,3.16340613,0.18997883,0.18895274,0.13393205,1.35640504,0.00000000,0.67394249,0.30115553
-4.73936968,3.27008337,0.19726943,0.19540776,0.13718526,1.40095342,0.00000000,0.69687995,0.31221291
-4.73336668,3.36999154,0.20413044,0.20166760,0.13998487,1.44273343,0.00000000,0.72092623,0.32251938
-4.72736368,3.46155713,0.21047653,0.20771526,0.14228797,1.48092136,0.00000000,0.74589060,0.33195089
-4.72136068,3.54352275,0.21623648,0.21356233,0.14407170,1.51481302,0.00000000,0.77164603,0.34041365
-4.71535768,3.61498218,0.22135419,0.21924989,0.14533461,1.54384209,0.00000000,0.79813322,0.34784638
-4.70935468,3.67540049,0.22578913,0.22484798,0.14609739,1.56759293,0.00000000,0.82536070,0.35422118
-4.70335168,3.72461845,0.22951603,0.23045344,0.14640269,1.58580735,0.00000000,0.85340068,0.35954298
-4.69734867,3.76284156,0.23252407,0.23618638,0.14631427,1.59838549,0.00000000,0.88238104,0.36384773
-4.69134567,3.79061417,0.23481554,0.24218503,0.14591531,1.60538103,0.00000000,0.91247361,0.36719929
-4.68534267,3.80878048,0.23640404,0.24859950,0.14530602,1.60699103,0.00000000,0.94387927,0.36968519
-4.67933967,3.81843430,0.23731249,0.25558441,0.14460064,1.60354135,0.00000000,0.97681047,0.37141164
-4.67333667,3.82086015,0.23757092,0.26329083,0.14392389,1.59546819,0.00000000,1.01147204,0.37249780
-4.66733367,3.81746863,0.23721422,0.27185782,0.14340694,1.58329691,0.00000000,1.04804104,0.37306975
-4.66133067,3.80972905,0.23628000,0.28140407,0.14318310,1.56761901,0.00000000,1.08664671,0.37325440
-4.65532766,3.79910248,0.23480665,0.29201988,0.14338326,1.54906826,0.00000000,1.12735149,0.37317358
-4.64932466,3.78697826,0.23283159,0.30376002,0.14413136,1.52829707,0.00000000,1.17013396,0.37293863
-4.64332166,3.77461670,0.23038999,0.31663788,0.14553985,1.50595387,0.00000000,1.21487485,0.37264572
-4.63731866,3.76310038,0.22751371,0.33062108,0.14770534,1.48266234,0.00000000,1.26134667,0.37237207
-4.63131566,3.75329594,0.22423076,0.34562908,0.15070466,1.45900318,0.00000000,1.30920790,0.37217323
-4.62531266,3.74582781,0.22056506,0.36153272,0.15459137,1.43549882,0.00000000,1.35800206,0.37208151
-4.61930965,3.74106460,0.21653661,0.37815602,0.15939280,1.41260155,0.00000000,1.40716206,0.37210565
-4.61330665,3.73911824,0.21216189,0.39528010,0.16510789,1.39068525,0.00000000,1.45601986,0.37223163
-4.60730365,3.73985561,0.20745467,0.41264916,0.17170583,1.37004058,0.00000000,1.50382126,0.37242462
-4.60130065,3.74292126,0.20242686,0.42997832,0.17912554,1.35087389,0.00000000,1.54974537,0.37263191
-4.59529765,3.74777005,0.19708958,0.44696290,0.18727624,1.33330922,0.00000000,1.59292814,0.37278659
-4.58929465,3.75370729,0.19145426,0.46328890,0.19603897,1.31739333,0.00000000,1.63248901,0.37281193
-4.58329165,3.75993440,0.18553376,0.47864401,0.20526911,1.30310327,0.00000000,1.66755957,0.37262607
-4.57728864,3.76559716,0.17934337,0.49272881,0.21479997,1.29035583,0.00000000,1.69731307,0.37214681
-4.57128564,3.76983423,0.17290173,0.50526744,0.22444721,1.27901846,0.00000000,1.72099355,0.37129631
-4.56528264,3.77182312,0.16623153,0.51601749,0.23401413,1.26892103,0.00000000,1.73794308,0.37000538
-4.55927964,3.77082140,0.15936003,0.52477828,0.24329754,1.25986774,0.00000000,1.74762614,0.36821724
-4.55327664,3.76620089,0.15231936,0.53139746,0.25209413,1.25164875,0.00000000,1.74964979,0.36589037
-4.54727364,3.75747352,0.14514646,0.53577544,0.26020702,1.24405090,0.00000000,1.74377884,0.36300060
-4.54127064,3.74430746,0.13788293,0.53786753,0.26745229,1.23686706,0.00000000,1.72994531,0.35954212
-4.53526763,3.72653333,0.13057449,0.53768367,0.27366516,1.22990392,0.00000000,1.70825167,0.35552745
-4.52926463,3.70414047,0.12327032,0.53528592,0.27870575,1.22298787,0.00000000,1.67896794,0.35098650
-4.52326163,3.67726411,0.11602216,0.53078378,0.28246389,1.21596885,0.00000000,1.64252271,0.34596466
-4.51725863,3.64616471,0.10888328,0.52432772,0.28486305,1.20872243,0.00000000,1.59948863,0.34052017
-4.51125563,3.61120139,0.10190741,0.51610135,0.28586303,1.20115000,0.00000000,1.55056311,0.33472092
-4.50525263,3.57280137,0.09514753,0.50631258,0.28546140,1.19317767,0.00000000,1.49654532,0.32864090
-4.49924962,3.53142794,0.08865476,0.49518432,0.28369359,1.18475397,0.00000000,1.43831047,0.32235650
-4.49324662,3.48754923,0.08247729,0.48294533,0.28063164,1.17584707,0.00000000,1.37678266,0.31594300
