energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.40320160,0.96358053,-1.26879030,0.19337322,-0.18424281,0.19466230,-0.19367897,0.00063634,-0.00066222,0.26702674,-0.27605336,0.14095867,-0.21659351,0.31022183,-0.56904418,0.22504931,-0.34491813,0.00000000,-0.00000000
-4.39719860,0.97115789,-1.21363906,0.19694233,-0.18224934,0.19883317,-0.18431518,0.00057432,-0.00058629,0.27236016,-0.27210867,0.14548225,-0.20790979,0.30449794,-0.53465271,0.22501877,-0.32719848,0.00000000,-0.00000000
-4.39119560,0.98495798,-1.16250580,0.20100457,-0.18079144,0.20409800,-0.17557636,0.00051797,-0.00051572,0.27813414,-0.26854312,0.15085920,-0.19983550,0.30225462,-0.50244495,0.22725885,-0.31082358,0.00000000,-0.00000000
-4.38519260,1.00532918,-1.11606105,0.20562785,-0.17989328,0.21047708,-0.16754012,0.00046747,-0.00045082,0.28447357,-0.26539836,0.15715770,-0.19247898,0.30362885,-0.47286746,0.23185406,-0.29604042,0.00000000,-0.00000000
-4.37918959,1.03255946,-1.07491976,0.21087935,-0.17957549,0.21797737,-0.16027529,0.00042286,-0.00039173,0.29150621,-0.26272135,0.16443796,-0.18594204,0.30872231,-0.44632451,0.23886275,-0.28307270,0.00000000,-0.00000000
-4.37318659,1.06686606,-1.03964213,0.21682305,-0.17985677,0.22659102,-0.15384257,0.00038407,-0.00033852,0.29935842,-0.26056694,0.17274987,-0.18032005,0.31759924,-0.42317582,0.24831491,-0.27211884,0.00000000,-0.00000000
-4.36718359,1.10838476,-1.01073504,0.22351714,-0.18075535,0.23629414,-0.14829532,0.00035089,-0.00029111,0.30815060,-0.25900011,0.18213069,-0.17570201,0.33028398,-0.40373510,0.26021009,-0.26335034,0.00000000,-0.00000000
-4.36118059,1.15715929,-0.98865363,0.23101119,-0.18229039,0.24704568,-0.14368033,0.00032306,-0.00024936,0.31799247,-0.25809765,0.19260288,-0.17217058,0.34675843,-0.38826928,0.27451533,-0.25691058,0.00000000,-0.00000000
-4.35517759,1.21313109,-0.97380239,0.23934320,-0.18448293,0.25878675,-0.14003856,0.00030021,-0.00021303,0.32897832,-0.25794915,0.20417192,-0.16980211,0.36695932,-0.37699806,0.29116328,-0.25291379,0.00000000,-0.00000000
-4.34917459,1.27612998,-0.96653536,0.24853674,-0.18735661,0.27144028,-0.13740573,0.00028193,-0.00018187,0.34118228,-0.25865728,0.21682441,-0.16866634,0.39077563,-0.37009373,0.31005069,-0.25144425,0.00000000,-0.00000000
-4.34317159,1.34586621,-0.96715514,0.25859819,-0.19093785,0.28491099,-0.13581272,0.00026778,-0.00015555,0.35465387,-0.26033710,0.23052647,-0.16882607,0.41804628,-0.36768090,0.33103741,-0.25255563,0.00000000,-0.00000000
-4.33716858,1.42192429,-0.97591028,0.26951427,-0.19525553,0.29908603,-0.13528571,0.00025731,-0.00013374,0.36941383,-0.26311449,0.24522238,-0.17033645,0.44855818,-0.36983613,0.35394596,-0.25627038,0.00000000,-0.00000000
-4.33116558,1.50375922,-0.99299117,0.28124999,-0.20034018,0.31383590,-0.13584607,0.00025003,-0.00011613,0.38545038,-0.26712362,0.26083374,-0.17324410,0.48204510,-0.37658739,0.37856201,-0.26257932,0.00000000,-0.00000000
-4.32516258,1.59069547,-1.01852425,0.29374713,-0.20622263,0.32901596,-0.13750995,0.00024551,-0.00010237,0.40271620,-0.27250341,0.27725895,-0.17758589,0.51818746,-0.38791320,0.40463564,-0.27144121,0.00000000,-0.00000000
-4.31915958,1.68192926,-1.05256478,0.30692333,-0.21293212,0.34446844,-0.14028754,0.00024328,-0.00009215,0.42112600,-0.27939318,0.29437338,-0.18338751,0.55661325,-0.40374166,0.43188377,-0.28278263,0.00000000,-0.00000000
-4.31315658,1.77653426,-1.09508838,0.32067196,-0.22049408,0.36002481,-0.14418216,0.00024294,-0.00008518,0.44055506,-0.28792737,0.31202991,-0.19066185,0.59690042,-0.42394927,0.45999354,-0.29649802,0.00000000,-0.00000000
-4.30715358,1.87347125,-1.14598183,0.33486267,-0.22892750,0.37550866,-0.14918905,0.00024412,-0.00008120,0.46083872,-0.29822970,0.33006028,-0.19940717,0.63858082,-0.44835993,0.48862693,-0.31245001,0.00000000,-0.00000000
-4.30115058,1.97160157,-1.20503361,0.34934295,-0.23824209,0.39073893,-0.15529401,0.00024645,-0.00007997,0.48177292,-0.31040675,0.34827687,-0.20960521,0.68114577,-0.47674398,0.51742636,-0.33047022,0.00000000,-0.00000000
-4.29514757,2.06970462,-1.27192467,0.36394037,-0.24843535,0.40553342,-0.16247199,0.00024963,-0.00008127,0.50311594,-0.32454132,0.36647523,-0.22121930,0.72405343,-0.50881783,0.54602136,-0.35036050,0.00000000,-0.00000000
-4.28914457,2.16649906,-1.34622024,0.37846573,-0.25948969,0.41971261,-0.17068562,0.00025339,-0.00008492,0.52459138,-0.34068567,0.38443723,-0.23419258,0.76673785,-0.54424414,0.57403611,-0.37189471,0.00000000,-0.00000000
-4.28314157,2.26066756,-1.42736322,0.39271698,-0.27136979,0.43310363,-0.17988384,0.00025749,-0.00009075,0.54589238,-0.35885510,0.40193478,-0.24844645,0.80861954,-0.58263291,0.60109772,-0.39482114,0.00000000,-0.00000000
-4.27713857,2.35088458,-1.51466978,0.40648379,-0.28402025,0.44554426,-0.19000070,0.00026173,-0.00009863,0.56668701,-0.37902196,0.41873414,-0.26387930,0.84911757,-0.62354358,0.62684491,-0.41886555,0.00000000,-0.00000000
-4.27113557,2.43584649,-1.60732793,0.41955269,-0.29736380,0.45688709,-0.20095440,0.00026594,-0.00010842,0.58662493,-0.40111056,0.43460068,-0.28036578,0.88766262,-0.66648844,0.65093713,-0.44373481,0.00000000,-0.00000000
-4.26513257,2.51430344,-1.70439943,0.43171264,-0.31130016,0.46700341,-0.21264675,0.00026997,-0.00011999,0.60534503,-0.42499319,0.44930409,-0.29775652,0.92371085,-0.71093740,0.67306344,-0.46912125,0.00000000,-0.00000000
-4.25912956,2.58509185,-1.80482551,0.44276086,-0.32570556,0.47578701,-0.22496294,0.00027371,-0.00013322,0.62248396,-0.45048748,0.46262388,-0.31587858,0.95675807,-0.75632411,0.69295125,-0.49470745,0.00000000,-0.00000000
-4.25312656,2.64716667,-1.90743671,0.45250866,-0.34043324,0.48315763,-0.23777198,0.00027707,-0.00014798,0.63768533,-0.47735546,0.47435488,-0.33453655,0.98635364,-0.80205364,0.71037432,-0.52017158,0.00000000,-0.00000000
-4.24712356,2.69963216,-2.01096700,0.46078713,-0.35531468,0.48906403,-0.25092750,0.00027998,-0.00016412,0.65060928,-0.50530435,0.48431291,-0.35351454,1.01211378,-0.84751148,0.72515992,-0.54519305,0.00000000,-0.00000000
-4.24112056,2.74177019,-2.11407205,0.46745248,-0.37016186,0.49348637,-0.26426932,0.00028239,-0.00018149,0.66094217,-0.53398937,0.49234007,-0.37257884,1.03373350,-0.89207384,0.73719478,-0.56945842,0.00000000,-0.00000000
-4.23511756,2.77306470,-2.21535150,0.47239073,-0.38477035,0.49643812,-0.27762543,0.00028426,-0.00019991,0.66840589,-0.56301852,0.49830975,-0.39148148,1.05099688,-0.93511901,0.74642956,-0.59266742,0.00000000,-0.00000000
-4.22911456,2.79322147,-2.31337486,0.47552171,-0.39892325,0.49796696,-0.29081475,0.00028558,-0.00021918,0.67276668,-0.59195923,0.50213091,-0.40996449,1.06378503,-0.97603959,0.75288175,-0.61453883,0.00000000,-0.00000000
-4.22311156,2.80218199,-2.40671041,0.47680196,-0.41239582,0.49815493,-0.30365024,0.00028636,-0.00023907,0.67384283,-0.62034704,0.50375171,-0.42776487,1.07208138,-1.01425517,0.75663665,-0.63481627,0.00000000,-0.00000000
-4.21710855,2.80013074,-2.49395639,0.47622663,-0.42496081,0.49711755,-0.31594263,0.00028662,-0.00025935,0.67151116,-0.64769574,0.50316209,-0.44462010,1.07597406,-1.04922529,0.75784654,-0.65327355,0.00000000,-0.00000000
-4.21110555,2.78749530,-2.57377367,0.47383005,-0.43639415,0.49500185,-0.32750447,0.00028639,-0.00027973,0.66571180,-0.67350904,0.50039523,-0.46027411,1.07565501,-1.08046209,0.75672780,-0.66971961,0.00000000,-0.00000000
-4.20510255,2.76493886,-2.64491881,0.46968507,-0.44648092,0.49198340,-0.33815452,0.00028575,-0.00029993,0.65645115,-0.69729311,0.49552787,-0.47448348,1.07141587,-1.10754250,0.75355613,-0.68400277,0.00000000,-0.00000000
-4.19909955,2.73334517,-2.70627656,0.46390110,-0.45502140,0.48826228,-0.34772221,0.00028477,-0.00031964,0.64380280,-0.71856984,0.48867923,-0.48702371,1.06364055,-1.13011928,0.74865989,-0.69601441,0.00000000,-0.00000000
-4.19309655,2.69379627,-2.75689068,0.45662080,-0.46183694,0.48405802,-0.35605224,0.00028355,-0.00033857,0.62790632,-0.73689009,0.48000874,-0.49769531,1.05279492,-1.14793088,0.74241186,-0.70569171,0.00000000,-0.00000000
-4.18709355,2.64754352,-2.79599183,0.44801575,-0.46677545,0.47960376,-0.36300890,0.00028221,-0.00035639,0.60896401,-0.75184671,0.46971241,-0.50632954,1.03941367,-1.16080940,0.73521936,-0.71301963,0.00000000,-0.00000000
-4.18109055,2.59597295,-2.82302179,0.43828105,-0.46971627,0.47513968,-0.36848020,0.00028088,-0.00037281,0.58723559,-0.76308660,0.45801809,-0.51279349,1.02408500,-1.16868662,0.72751342,-0.71803189,0.00000000,-0.00000000
-4.17508754,2.54056612,-2.83765271,0.42762913,-0.47057432,0.47090598,-0.37238153,0.00027970,-0.00038754,0.56303111,-0.77032144,0.44517971,-0.51699443,1.00743367,-1.17159774,0.71973696,-0.72081103,0.00000000,-0.00000000
-4.16908454,2.48285798,-2.83980084,0.41628307,-0.46930320,0.46713567,-0.37465864,0.00027882,-0.00040033,0.53670246,-0.77333668,0.43147065,-0.51888311,0.99010297,-1.16968260,0.71233257,-0.72148751,0.00000000,-0.00000000
-4.16308154,2.42439329,-2.82963392,0.40446964,-0.46589727,0.46404744,-0.37528998,0.00027840,-0.00041095,0.50863352,-0.77199836,0.41717661,-0.51845587,0.97273642,-1.16318437,0.70573029,-0.72023772,0.00000000,-0.00000000
-4.15707854,2.36668336,-2.80757189,0.39241236,-0.46039247,0.46183893,-0.37428817,0.00027860,-0.00041922,0.47922977,-0.76625748,0.40258812,-0.51575555,0.95595986,-1.15244562,0.70033565,-0.71728115,0.00000000,-0.00000000
-4.15107554,2.31116477,-2.77428070,0.38032496,-0.45286594,0.46068070,-0.37170051,0.00027954,-0.00042502,0.44890738,-0.75615180,0.38799299,-0.51087097,0.94036463,-1.13790187,0.69651857,-0.71287649,0.00000000,-0.00000000
-4.14507254,2.25916183,-2.73065928,0.36840533,-0.44343433,0.46071121,-0.36760859,0.00028138,-0.00042829,0.41808250,-0.74180483,0.37366911,-0.50393511,0.92649250,-1.12007278,0.69460328,-0.70731693,0.00000000,-0.00000000
-4.13906953,2.21185402,-2.67781993,0.35683041,-0.43225101,0.46203306,-0.36212685,0.00028421,-0.00042901,0.38716102,-0.72342231,0.35987764,-0.49512193,0.91482286,-1.09955112,0.69485983,-0.70092462,0.00000000,-0.00000000
-4.13306653,2.17024982,-2.61706279,0.34575212,-0.41950204,0.46471064,-0.35540018,0.00028812,-0.00042723,0.35652921,-0.70128604,0.34685710,-0.48464194,0.90576274,-1.07699003,0.69749729,-0.69404436,0.00000000,-0.00000000
-4.12706353,2.13516776,-2.54984510,0.33529439,-0.40540132,0.46876941,-0.34760071,0.00029317,-0.00042309,0.32654552,-0.67574551,0.33481830,-0.47273671,0.89963979,-1.05308870,0.70265889,-0.68703675,0.00000000,-0.00000000
-4.12106053,2.10722520,-2.47774626,0.32555160,-0.39018488,0.47419679,-0.33892364,0.00029939,-0.00041676,0.29753384,-0.64720764,0.32394051,-0.45967245,0.89669856,-1.02857713,0.71041937,-0.68027081,0.00000000,-0.00000000
-4.11505753,2.08683515,-2.40242986,0.31658825,-0.37410460,0.48094471,-0.32958259,0.00030675,-0.00040847,0.26977832,-0.61612497,0.31436876,-0.44573289,0.89709995,-1.00420022,0.72078444,-0.67411630,0.00000000,-0.00000000
-4.10905453,2.07421074,-2.32560387,0.30843982,-0.35742166,0.48893365,-0.31980425,0.00031522,-0.00039852,0.24351988,-0.58298294,0.30621241,-0.43121173,0.90092376,-0.98070182,0.73369243,-0.66893590,0.00000000,-0.00000000
-4.10305153,2.06937690,-2.24898041,0.30111492,-0.34039989,0.49805791,-0.30982282,0.00032472,-0.00038724,0.21895437,-0.54828654,0.29954506,-0.41640499,0.90817415,-0.95880916,0.74901793,-0.66507736,0.00000000,-0.00000000
-4.09704852,2.07218831,-2.17423628,0.29459827,-0.32329920,0.50819208,-0.29987420,0.00033513,-0.00037498,0.19623226,-0.51254712,0.29440546,-0.40160331,0.91878735,-0.93921812,0.76657744,-0.66286593,0.00000000,-0.00000000
-4.09104552,2.08235246,-2.10297563,0.28885456,-0.30636953,0.51919805,-0.29019027,0.00034633,-0.00036212,0.17545984,-0.47626958,0.29079964,-0.38708475,0.93264143,-0.92257974,0.78613654,-0.66259715,0.00000000,-0.00000000
-4.08504252,2.09945633,-2.03669580,0.28383280,-0.28984526,0.53093241,-0.28099337,0.00035817,-0.00034907,0.15670157,-0.43994055,0.28870374,-0.37310812,0.94956739,-0.90948845,0.80741838,-0.66453028,0.00000000,-0.00000000
-4.07903952,2.12299535,-1.97675747,0.27947098,-0.27394045,0.54325382,-0.27249119,0.00037048,-0.00033619,0.13998344,-0.40401790,0.28806765,-0.35990707,0.96936092,-0.90047218,0.83011327,-0.66888242,0.00000000,-0.00000000
-4.07303652,2.15240297,-1.92435979,0.27570082,-0.25884493,0.55602983,-0.26487211,0.00038310,-0.00032386,0.12529709,-0.36892187,0.28881906,-0.34768520,0.99179444,-0.89598470,0.85388878,-0.67582373,0.00000000,-0.00000000
-4.06703352,2.18707936,-1.88052113,0.27245224,-0.24472143,0.56914288,-0.25830138,0.00039589,-0.00031242,0.11260436,-0.33502800,0.29086768,-0.33661225,1.01662858,-0.89640031,0.87840004,-0.68547358,0.00000000,-0.00000000
-4.06103052,2.22641781,-1.84606594,0.26965749,-0.23170362,0.58249509,-0.25291793,0.00040869,-0.00030217,0.10184204,-0.30266208,0.29410953,-0.32682146,1.04362272,-0.90201098,0.90329997,-0.69789807,0.00000000,-0.00000000
-4.05502751,2.26982768,-1.82161754,0.26725468,-0.21989525,0.59601163,-0.24883210,0.00042139,-0.00029335,0.09292663,-0.27209695,0.29843103,-0.31840809,1.07254415,-0.91302580,0.92824893,-0.71310882,0.00000000,-0.00000000
-4.04902451,2.31675294,-1.80759707,0.26519060,-0.20937020,0.60964235,-0.24612422,0.00043390,-0.00028617,0.08575889,-0.24355137,0.30371268,-0.31142920,1.10317537,-0.92957278,0.95292344,-0.73106308,0.00000000,-0.00000000
-4.04302151,2.36668552,-1.80422790,0.26342262,-0.20017344,0.62336172,-0.24484410,0.00044616,-0.00028075,0.08022794,-0.21719046,0.30983220,-0.30590451,1.13531942,-0.95170264,0.97702392,-0.75166534,0.00000000,-0.00000000
-4.03701851,2.41917330,-1.81154524,0.26191991,-0.19232269,0.63716696,-0.24501133,0.00045815,-0.00027717,0.07621496,-0.19312784,0.31666710,-0.30181828,1.16880306,-0.97939435,1.00028090,-0.77477023,0.00000000,-0.00000000
-4.03101551,2.47382251,-1.82940996,0.26066358,-0.18581076,0.65107455,-0.24661636,0.00046989,-0.00027543,0.07359625,-0.17142895,0.32409646,-0.29912219,1.20347777,-1.01256207,1.02245982,-0.80018671,0.00000000,-0.00000000
-4.02501251,2.53029499,-1.85752587,0.25964618,-0.18060832,0.66511516,-0.24962236,0.00048141,-0.00027546,0.07224572,-0.15211545,0.33200213,-0.29773886,1.23921878,-1.05106299,1.04336415,-0.82768338,0.00000000,-0.00000000
-4.01900950,2.58830077,-1.89545939,0.25887036,-0.17666691,0.67932752,-0.25396751,0.00049279,-0.00027713,0.07203681,-0.13517022,0.34026916,-0.29756609,1.27592223,-1.09470555,1.06283695,-0.85699474,0.00000000,-0.00000000
-4.01300650,2.64758684,-1.94266058,0.25834692,-0.17392223,0.69375129,-0.25956790,0.00050412,-0.00028026,0.07284380,-0.12054283,0.34878572,-0.29848140,1.31350090,-1.14325765,1.08076077,-0.88782821,0.00000000,-0.00000000
-4.00700350,2.70792305,-1.99848443,0.25809243,-0.17229726,0.70841960,-0.26632064,0.00051550,-0.00028463,0.07454278,-0.10815508,0.35744244,-0.30034692,1.35187872,-1.19645419,1.09705621,-0.91987145,0.00000000,-0.00000000
-4.00100050,2.76908641,-2.06221143,0.25812642,-0.17170535,0.72335148,-0.27410719,0.00052704,-0.00028995,0.07701206,-0.09790643,0.36613157,-0.30301423,1.39098465,-1.25400351,1.11167912,-0.95279997,0.00000000,-0.00000000
-3.99499750,2.83084475,-2.13306639,0.25846850,-0.17205304,0.73854474,-0.28279676,0.00053883,-0.00029593,0.08013245,-0.08967907,0.37474582,-0.30632915,1.43074625,-1.31559229,1.12461677,-0.98628437,0.00000000,-0.00000000
-3.98899450,2.89294112,-2.21023477,0.25913539,-0.17324251,0.75396970,-0.29224952,0.00055095,-0.00030224,0.08378727,-0.08334246,0.38317728,-0.31013625,1.47108333,-1.38088863,1.13588323,-1.01999717,0.00000000,-0.00000000
-3.98299150,2.95507992,-2.29287594,0.26013812,-0.17517371,0.76956410,-0.30231973,0.00056344,-0.00030857,0.08786228,-0.07875730,0.39131648,-0.31428296,1.51190221,-1.44954293,1.14551415,-1.05361878,0.00000000,-0.00000000
-3.97698849,3.01691560,-2.38013289,0.26147954,-0.17774605,0.78522957,-0.31285848,0.00057630,-0.00031458,0.09224569,-0.07577883,0.39905173,-0.31862315,1.55309065,-1.52118674,1.15356129,-1.08684237,0.00000000,-0.00000000
-3.97098549,3.07804491,-2.47113832,0.26315216,-0.18085971,0.80082985,-0.32371614,0.00058951,-0.00031997,0.09682818,-0.07425936,0.40626897,-0.32302019,1.59451400,-1.59542941,1.16008706,-1.11937753,0.00000000,-0.00000000
-3.96498249,3.13800290,-2.56501725,0.26513653,-0.18441658,0.81619098,-0.33474440,0.00060296,-0.00032448,0.10150305,-0.07405031,0.41285207,-0.32734929,1.63601243,-1.67185300,1.16515914,-1.15095243,0.00000000,-0.00000000
-3.95897949,3.19626317,-2.66088661,0.26740022,-0.18832086,0.83110341,-0.34579788,0.00061651,-0.00032786,0.10616666,-0.07500348,0.41868374,-0.33149925,1.67739951,-1.75000591,1.16884565,-1.18131466,0.00000000,-0.00000000
-3.95297649,3.25224218,-2.75785235,0.26989732,-0.19247951,0.84532607,-0.35673549,0.00062996,-0.00032994,0.11071893,-0.07697205,0.42364706,-0.33537361,1.71846199,-1.82939565,1.17121072,-1.21023068,0.00000000,-0.00000000
-3.94697349,3.30530739,-2.85500505,0.27256866,-0.19680243,0.85859216,-0.36742131,0.00064308,-0.00033057,0.11506417,-0.07981100,0.42762749,-0.33889117,1.75896071,-1.90948172,1.17231080,-1.23748410,0.00000000,-0.00000000
-3.94097049,3.35478888,-2.95141516,0.27534260,-0.20120262,0.87061652,-0.37772542,0.00065556,-0.00032969,0.11911195,-0.08337749,0.43051543,-0.34198602,1.79863250,-1.98966931,1.17219175,-1.26287302,0.00000000,-0.00000000
-3.93496748,3.39999357,-3.04612881,0.27813644,-0.20559638,0.88110418,-0.38752442,0.00066709,-0.00032730,0.12277826,-0.08753099,0.43220911,-0.34460724,1.83719285,-2.06930477,1.17088654,-1.28620690,0.00000000,-0.00000000
-3.92896448,3.44022141,-3.13816557,0.28085831,-0.20990349,0.88975975,-0.39670206,0.00067733,-0.00032344,0.12598661,-0.09213345,0.43261765,-0.34671819,1.87433906,-2.14767362,1.16841395,-1.30730313,0.00000000,-0.00000000
-3.92296148,3.47478273,-3.22651910,0.28340952,-0.21404767,0.89629722,-0.40514975,0.00068592,-0.00031825,0.12866928,-0.09704962,0.43166428,-0.34829579,1.90975386,-2.22400199,1.16477782,-1.32598394,0.00000000,-0.00000000
-3.91695848,3.50301579,-3.31016167,0.28568734,-0.21795709,0.90044981,-0.41276742,0.00069251,-0.00031189,0.13076845,-0.10214747,0.42928930,-0.34932956,1.94310910,-2.29746206,1.15996712,-1.34207394,0.00000000,-0.00000000
-3.91095548,3.52430387,-3.38805329,0.28758789,-0.22156518,0.90197934,-0.41946438,0.00069679,-0.00030462,0.13223729,-0.10729887,0.42545291,-0.34982091,1.97406958,-2.36718185,1.15395668,-1.35539874,0.00000000,-0.00000000
-3.90495248,3.53809118,-3.45915559,0.28900930,-0.22481156,0.90068485,-0.42516054,0.00069844,-0.00029670,0.13304081,-0.11238054,0.42013747,-0.34978237,2.00229693,-2.43225962,1.14670851,-1.36578483,0.00000000,-0.00000000
-3.89894947,3.54389710,-3.52245068,0.28985480,-0.22764317,0.89641001,-0.42978787,0.00069722,-0.00028847,0.13315658,-0.11727520,0.41334926,-0.34923715,2.02745348,-2.49178256,1.13817370,-1.37306112,0.00000000,-0.00000000
-3.89294647,3.54132833,-3.57696442,0.29003578,-0.23001548,0.88904920,-0.43329199,0.00069294,-0.00028028,0.13257510,-0.12187295,0.40511957,-0.34821882,2.04920639,-2.54484950,1.12829483,-1.37706204,0.00000000,-0.00000000
-3.88694347,3.53008880,-3.62179322,0.28947459,-0.23189374,0.87855193,-0.43563398,0.00068546,-0.00027251,0.13129992,-0.12607279,0.39550505,-0.34677120,2.06723203,-2.59059666,1.11700892,-1.37763219,0.00000000,-0.00000000
-3.88094047,3.50998740,-3.65613335,0.28810712,-0.23325418,0.86492550,-0.43679216,0.00067473,-0.00026554,0.12934744,-0.12978419,0.38458736,-0.34494839,2.08122083,-2.62822546,1.10425065,-1.37463238,0.00000000,-0.00000000
-3.87493747,3.48094343,-3.67931111,0.28588494,-0.23408499,0.84823592,-0.43676379,0.00066075,-0.00025975,0.12674632,-0.13292866,0.37247209,-0.34281484,2.09088280,-2.65703117,1.08995617,-1.36794680,0.00000000,-0.00000000
-3.86893447,3.44299024,-3.69081217,0.28277707,-0.23438710,0.82860714,-0.43556653,0.00064361,-0.00025551,0.12353670,-0.13544119,0.35928703,-0.34044536,2.09595385,-2.67643081,1.07406702,-1.35749065,0.00000000,-0.00000000
-3.86293147,3.39627707,-3.69030837,0.27877116,-0.23417457,0.80621864,-0.43323942,0.00062348,-0.00025317,0.11976901,-0.13727147,0.34517995,-0.33792494,2.09620298,-2.68598892,1.05653443,-1.34321803,0.00000000,-0.00000000
-3.85692846,3.34106961,-3.67768004,0.27387425,-0.23347455,0.78130154,-0.42984332,0.00060058,-0.00025305,0.11550262,-0.13838477,0.33031592,-0.33534830,2.09144024,-2.68543970,1.03732361,-1.32512927,0.00000000,-0.00000000
-3.85092546,3.27774941,-3.65303227,0.26811294,-0.23232677,0.75413366,-0.42546069,0.00057519,-0.00025541,0.11080427,-0.13876251,0.31487436,-0.33281891,2.08152559,-2.67470413,1.01641816,-1.30327735,0.00000000,-0.00000000
-3.84492246,3.20681229,-3.61670382,0.26153304,-0.23078241,0.72503341,-0.42019444,0.00054766,-0.00026047,0.10574635,-0.13840233,0.29904596,-0.33044761,2.06637803,-2.65390098,0.99382419,-1.27777272,0.00000000,-0.00000000
-3.83891946,3.12886601,-3.56926758,0.25419874,-0.22890260,0.69435320,-0.41416607,0.00051836,-0.00026837,0.10040512,-0.13731770,0.28302962,-0.32835050,2.04598510,-2.62335102,0.96957418,-1.24878625,0.00000000,-0.00000000
-3.83291646,3.04462702,-3.51152209,0.24619125,-0.22675630,0.66247226,-0.40751277,0.00048770,-0.00027921,0.09485891,-0.13553709,0.26702951,-0.32664638,2.02041185,-2.58357373,0.94373021,-1.21654983,0.00000000,-0.00000000
-3.82691346,2.95491632,-3.44447420,0.23760712,-0.22441779,0.62978942,-0.40038386,0.00045610,-0.00029300,0.08918636,-0.13310270,0.25125239,-0.32545352,1.98980908,-2.53527671,0.91638656,-1.18135459,0.00000000,-0.00000000
-3.82091046,2.86065418,-3.36931334,0.22855604,-0.22196390,0.59671583,-0.39293638,0.00042397,-0.00030967,0.08346476,-0.13006868,0.23590519,-0.32488598,1.95442010,-2.47933809,0.88767125,-1.14354661,0.00000000,-0.00000000
-3.81490745,2.76285342,-3.28737852,0.21915853,-0.21947092,0.56366801,-0.38533025,0.00039176,-0.00032907,0.07776859,-0.12649917,0.22119305,-0.32504967,1.91458541,-2.41678269,0.85774652,-1.10352029,0.00000000,-0.00000000
-3.80890445,2.66261103,-3.20011944,0.20954319,-0.21701159,0.53106121,-0.37772300,0.00035985,-0.00035100,0.07216815,-0.12246602,0.20731756,-0.32603829,1.87074492,-2.34875303,0.82680809,-1.06170964,0.00000000,-0.00000000
-3.80290145,2.56109785,-3.10905386,0.19984395,-0.21465209,0.49930334,-0.37026450,0.00032863,-0.00037514,0.06672847,-0.11804629,0.19447551,-0.32792940,1.82343706,-2.27647677,0.79508301,-1.01857797,0.00000000,-0.00000000
-3.79689845,2.45954605,-3.01572306,0.19019717,-0.21244935,0.46878934,-0.36309180,0.00029844,-0.00040114,0.06150845,-0.11331990,0.18285779,-0.33078088,1.77329461,-2.20123192,0.76282621,-0.97460633,0.00000000,-0.00000000
-3.79089545,2.35923424,-2.92164785,0.18073867,-0.21044873,0.43989630,-0.35632445,0.00026960,-0.00042856,0.05656021,-0.10836715,0.17264856,-0.33462813,1.72103708,-2.12431176,0.73031570,-0.93028151,0.00000000,-0.00000000
-3.78489245,2.26147038,-2.82828727,0.17160095,-0.20868228,0.41297896,-0.35006052,0.00024238,-0.00045692,0.05192865,-0.10326654,0.16402446,-0.33948221,1.66745953,-2.04699103,0.69784660,-0.88608390,0.00000000,-0.00000000
-3.77888944,2.16757233,-2.73700191,0.16291034,-0.20716761,0.38836594,-0.34437357,0.00021700,-0.00048569,0.04765127,-0.09809281,0.15715389,-0.34532911,1.61341827,-1.97049488,0.66572414,-0.84247601,0.00000000,-0.00000000
-3.77288644,2.07884663,-2.64902370,0.15478454,-0.20590750,0.36635630,-0.33931064,0.00019367,-0.00051432,0.04375813,-0.09291530,0.15219605,-0.35213038,1.55981362,-1.89597212,0.63425595,-0.79989208,0.00000000,-0.00000000
-3.76688344,1.99656570,-2.56543336,0.14733020,-0.20489023,0.34721669,-0.33489159,0.00017252,-0.00054224,0.04027202,-0.08779666,0.14929987,-0.35982524,1.50757041,-1.82447354,0.60374386,-0.75872919,0.00000000,-0.00000000
-3.76088044,1.92194410,-2.48714627,0.14064095,-0.20409068,0.33117873,-0.33110956,0.00015367,-0.00056889,0.03720870,-0.08279204,0.14860258,-0.36833403,1.45761687,-1.75693625,0.57447571,-0.71934016,0.00000000,-0.00000000
-3.75487744,1.85611463,-2.41490711,0.13479569,-0.20347202,0.31843689,-0.32793278,0.00013721,-0.00059372,0.03457733,-0.07794863,0.15022788,-0.37756304,1.41086269,-1.69417405,0.54671742,-0.68202854,0.00000000,-0.00000000
-3.74887444,1.80010469,-2.34929269,0.12985722,-0.20298808,0.30914649,-0.32530743,0.00012318,-0.00061623,0.03238087,-0.07330559,0.15428376,-0.38741053,1.36817706,-1.63687393,0.52070568,-0.64704557,0.00000000,-0.00000000
-3.74287144,1.75481403,-2.29072243,0.12587135,-0.20258605,0.30342209,-0.32316155,0.00011163,-0.00063598,0.03061665,-0.06889432,0.16085992,-0.39777346,1.33036748,-1.58559817,0.49664173,-0.61458915,0.00000000,-0.00000000
