energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-0.08704352,0.58075029,0.00061364,0.01746408,0.03305955,0.00956047,0.06958215,0.01840685,0.51064583
-0.08104052,0.56691107,0.00069195,0.01753726,0.03727817,0.01078009,0.06406007,0.01680767,0.49543038
-0.07503752,0.55781269,0.00077466,0.01775690,0.04173359,0.01206829,0.05912198,0.01537395,0.48438814
-0.06903452,0.55358592,0.00086102,0.01812179,0.04638625,0.01341363,0.05477372,0.01411026,0.47769625
-0.06303152,0.55423959,0.00095014,0.01862720,0.05118759,0.01480206,0.05101094,0.01301863,0.47542216
-0.05702851,0.55966335,0.00104096,0.01926488,0.05608051,0.01621709,0.04781952,0.01209870,0.47752560
-0.05102551,0.56963373,0.00113226,0.02002325,0.06100019,0.01763998,0.04517612,0.01134794,0.48386319
-0.04502251,0.58382306,0.00122273,0.02088766,0.06587529,0.01905016,0.04304912,0.01076183,0.49419549
-0.03901951,0.60181085,0.00131094,0.02184079,0.07062959,0.02042562,0.04139972,0.01033422,0.50819609
-0.03301651,0.62309736,0.00139543,0.02286308,0.07518381,0.02174351,0.04018318,0.01005753,0.52546239
-0.02701351,0.64711871,0.00147469,0.02393326,0.07945780,0.02298074,0.03935019,0.00992312,0.54552778
-0.02101051,0.67326318,0.00154726,0.02502898,0.08337288,0.02411467,0.03884824,0.00992153,0.56787489
-0.01500750,0.70088819,0.00161175,0.02612743,0.08685423,0.02512380,0.03862306,0.01004275,0.59194939
-0.00900450,0.72933751,0.00166687,0.02720596,0.08983335,0.02598852,0.03861991,0.01027645,0.61717435
-0.00300150,0.75795816,0.00171149,0.02824279,0.09225036,0.02669173,0.03878486,0.01061219,0.64296444
0.00300150,0.78611684,0.00174469,0.02921757,0.09405606,0.02721948,0.03906594,0.01103955,0.66874012
0.00900450,0.81321519,0.00176576,0.03011205,0.09521376,0.02756150,0.03941414,0.01154824,0.69394125
0.01500750,0.83870385,0.00177425,0.03091053,0.09570060,0.02771157,0.03978425,0.01212824,0.71804000
0.02101051,0.86209492,0.00176998,0.03160038,0.09550846,0.02766784,0.04013559,0.01276980,0.74055293
0.02701351,0.88297262,0.00175304,0.03217242,0.09464442,0.02743291,0.04043250,0.01346350,0.76105184
0.03301651,0.90100203,0.00172380,0.03262117,0.09313056,0.02701383,0.04064476,0.01420028,0.77917350
0.03901951,0.91593578,0.00168287,0.03294507,0.09100332,0.02642189,0.04074778,0.01497145,0.79462785
0.04502251,0.92761873,0.00163112,0.03314661,0.08831241,0.02567232,0.04072273,0.01576869,0.80720468
0.05102551,0.93599044,0.00156961,0.03323227,0.08511916,0.02478380,0.04055645,0.01658410,0.81677863
0.05702851,0.94108569,0.00149957,0.03321244,0.08149463,0.02377794,0.04024129,0.01741024,0.82331238
0.06303152,0.94303291,0.00142237,0.03310127,0.07751740,0.02267859,0.03977490,0.01824018,0.82685801
0.06903452,0.94205066,0.00133947,0.03291636,0.07327116,0.02151118,0.03915984,0.01906756,0.82755629
0.07503752,0.93844224,0.00125234,0.03267840,0.06884230,0.02030193,0.03840316,0.01988671,0.82563409
0.08104052,0.93258856,0.00116249,0.03241078,0.06431748,0.01907720,0.03751595,0.02069268,0.82139960
0.08704352,0.92493912,0.00107134,0.03213903,0.05978131,0.01786273,0.03651279,0.02148143,0.81523552
0.09304652,0.91600157,0.00098026,0.03189033,0.05531429,0.01668302,0.03541118,0.02224984,0.80759028
0.09904952,0.90632965,0.00089050,0.03169283,0.05099095,0.01556075,0.03423101,0.02299581,0.79896718
0.10505253,0.89650971,0.00080318,0.03157504,0.04687832,0.01451626,0.03299388,0.02371833,0.78991181
0.11105553,0.88714614,0.00071924,0.03156508,0.04303473,0.01356720,0.03172257,0.02441746,0.78099776
0.11705853,0.87884569,0.00063950,0.03168997,0.03950899,0.01272818,0.03044036,0.02509428,0.77281097
0.12306153,0.87220116,0.00056456,0.03197485,0.03633986,0.01201057,0.02917053,0.02575083,0.76593315
0.12906453,0.86777464,0.00049489,0.03244225,0.03355584,0.01142242,0.02793572,0.02638994,0.76092443
0.13506753,0.86608085,0.00043080,0.03311131,0.03117530,0.01096841,0.02675745,0.02701503,0.75830612
0.14107054,0.86757105,0.00037242,0.03399713,0.02920681,0.01064996,0.02565562,0.02762988,0.75854372
0.14707354,0.87261796,0.00031980,0.03511005,0.02764971,0.01046531,0.02464810,0.02823831,0.76203122
0.15307654,0.88150253,0.00027284,0.03645518,0.02649485,0.01040978,0.02375038,0.02884388,0.76907700
0.15907954,0.89440297,0.00023137,0.03803192,0.02572547,0.01047602,0.02297529,0.02944958,0.77989214
0.16508254,0.91138680,0.00019515,0.03983367,0.02531821,0.01065433,0.02233289,0.03005751,0.79458187
0.17108554,0.93240652,0.00016387,0.04184779,0.02524413,0.01093303,0.02183036,0.03066864,0.81314045
0.17708854,0.95729933,0.00013723,0.04405563,0.02546987,0.01129888,0.02147206,0.03128256,0.83545020
0.18309155,0.98579129,0.00011488,0.04643288,0.02595878,0.01173746,0.02125977,0.03189742,0.86128491
0.18909455,1.01750618,0.00009653,0.04895009,0.02667211,0.01223369,0.02119291,0.03250983,0.89031775
0.19509755,1.05197897,0.00008186,0.05157347,0.02757022,0.01277228,0.02126904,0.03311499,0.92213364
0.20110055,1.08867372,0.00007063,0.05426580,0.02861375,0.01333819,0.02148431,0.03370687,0.95624588
0.20710355,1.12700537,0.00006264,0.05698765,0.02976479,0.01391715,0.02183415,0.03427854,0.99211637
0.21310655,1.16636464,0.00005774,0.05969861,0.03098806,0.01449610,0.02231397,0.03482256,1.02917886
0.21910955,1.20614519,0.00005588,0.06235874,0.03225199,0.01506364,0.02291986,0.03533154,1.06686410
0.22511256,1.24577168,0.00005706,0.06492993,0.03352972,0.01561044,0.02364940,0.03579866,1.10462596
0.23111556,1.28472756,0.00006138,0.06737733,0.03480010,0.01612958,0.02450242,0.03621835,1.14196706
0.23711856,1.32258101,0.00006905,0.06967063,0.03604841,0.01661684,0.02548170,0.03658687,1.17846281
0.24312156,1.35900782,0.00008034,0.07178515,0.03726708,0.01707093,0.02659360,0.03690294,1.21378242
0.24912456,1.39380967,0.00009563,0.07370270,0.03845608,0.01749354,0.02784852,0.03716828,1.24770566
0.25512756,1.42692676,0.00011540,0.07541224,0.03962318,0.01788942,0.02926128,0.03738804,1.28013450
0.26113057,1.45844379,0.00014022,0.07691005,0.04078394,0.01826626,0.03085121,0.03757111,1.31109851
0.26713357,1.48858881,0.00017074,0.07819967,0.04196136,0.01863445,0.03264212,0.03773031,1.34075385
0.27313657,1.51772446,0.00020770,0.07929147,0.04318536,0.01900683,0.03466193,0.03788237,1.36937531
0.27913957,1.54633198,0.00025190,0.08020179,0.04449193,0.01939824,0.03694215,0.03804780,1.39734193
0.28514257,1.57498845,0.00030418,0.08095194,0.04592194,0.01982498,0.03951706,0.03825049,1.42511649
0.29114557,1.60433818,0.00036541,0.08156675,0.04751979,0.02030431,0.04242270,0.03851723,1.45321992
0.29714857,1.63505969,0.00043647,0.08207316,0.04933180,0.02085371,0.04569561,0.03887708,1.48220187
0.30315158,1.66782966,0.00051820,0.08249853,0.05140444,0.02149029,0.04937147,0.03936054,1.51260884
0.30915458,1.70328594,0.00061139,0.08286908,0.05378244,0.02223003,0.05348354,0.03999875,1.54495153
0.31515758,1.74199111,0.00071670,0.08320837,0.05650681,0.02308717,0.05806110,0.04082250,1.57967326
0.32116058,1.78439891,0.00083468,0.08353595,0.05961300,0.02407353,0.06312787,0.04186130,1.61712088
0.32716358,1.83082488,0.00096567,0.08386629,0.06312906,0.02519798,0.06870042,0.04314247,1.65752002
0.33316658,1.88142306,0.00110980,0.08420802,0.06707398,0.02646593,0.07478681,0.04469020,1.70095589
0.33916958,1.93616979,0.00126691,0.08456352,0.07145641,0.02787904,0.08138533,0.04652478,1.74736059
0.34517259,1.99485548,0.00143656,0.08492888,0.07627350,0.02943492,0.08848354,0.04866182,1.79650780
0.35117559,2.05708484,0.00161796,0.08529425,0.08151031,0.03112706,0.09605750,0.05111171,1.84801495
0.35717859,2.12228534,0.00180996,0.08564454,0.08713949,0.03294488,0.10407150,0.05387914,1.90135281
0.36318159,2.18972360,0.00201105,0.08596040,0.09312150,0.03487393,0.11247799,0.05696273,1.95586190
0.36918459,2.25852860,0.00221933,0.08621942,0.09940513,0.03689618,0.12121791,0.06035491,2.01077487
0.37518759,2.32772063,0.00243259,0.08639751,0.10592862,0.03899049,0.13022149,0.06404183,2.06524348
0.38119060,2.39624425,0.00264824,0.08647038,0.11262098,0.04113315,0.13940924,0.06800347,2.11836887
0.38719360,2.46300379,0.00286345,0.08641487,0.11940378,0.04329845,0.14869333,0.07221384,2.16923342
0.39319660,2.52689931,0.00307513,0.08621032,0.12619311,0.04545942,0.15797928,0.07664131,2.21693258
0.39919960,2.58686157,0.00328007,0.08583967,0.13290171,0.04758843,0.16716774,0.08124900,2.26060519
0.40520260,2.64188422,0.00347495,0.08529035,0.13944126,0.04965796,0.17615652,0.08599531,2.29946071
0.41120560,2.69105198,0.00365649,0.08455484,0.14572458,0.05164115,0.18484266,0.09083448,2.33280234
0.41720860,2.73356366,0.00382151,0.08363098,0.15166778,0.05351245,0.19312453,0.09571722,2.36004514
0.42321161,2.76874945,0.00396704,0.08252194,0.15719222,0.05524811,0.20090387,0.10059149,2.38072854
0.42921461,2.79608211,0.00409041,0.08123585,0.16222626,0.05682655,0.20808774,0.10540321,2.39452320
0.43521761,2.81518223,0.00418933,0.07978528,0.16670668,0.05822876,0.21459038,0.11009711,2.40123239
0.44122061,2.82581799,0.00426197,0.07818638,0.17057983,0.05943841,0.22033480,0.11461772,2.40078842
0.44722361,2.82790025,0.00430704,0.07645802,0.17380241,0.06044205,0.22525428,0.11891028,2.39324492
0.45322661,2.82147387,0.00432380,0.07462071,0.17634204,0.06122911,0.22929360,0.12292183,2.37876603
0.45922961,2.80670670,0.00431212,0.07269567,0.17817740,0.06179185,0.23241013,0.12660237,2.35761363
0.46523262,2.78387716,0.00427247,0.07070383,0.17929829,0.06212529,0.23457466,0.12990607,2.33013376
0.47123562,2.75336181,0.00420590,0.06866506,0.17970537,0.06222710,0.23577213,0.13279250,2.29674338
0.47723862,2.71562396,0.00411403,0.06659749,0.17940988,0.06209743,0.23600214,0.13522797,2.25791850
0.48324162,2.67120406,0.00399898,0.06451714,0.17843318,0.06173882,0.23527932,0.13718683,2.21418429
0.48924462,2.62071249,0.00386332,0.06243766,0.17680634,0.06115606,0.23363361,0.13865272,2.16610792
0.49524762,2.56482512,0.00370998,0.06037036,0.17456970,0.06035609,0.23111028,0.13961978,2.11429417
0.50125063,2.50428127,0.00354219,0.05832446,0.17177243,0.05934798,0.22776991,0.14009370,2.05938379
0.50725363,2.43988402,0.00336334,0.05630747,0.16847217,0.05814284,0.22368812,0.14009255,2.00205421
0.51325663,2.37250186,0.00317694,0.05432577,0.16473466,0.05675383,0.21895515,0.13964741,1.94302204
0.51925963,2.30307100,0.00298651,0.05238522,0.16063335,0.05519614,0.21367510,0.13880260,1.88304637
0.52526263,2.23259718,0.00279552,0.05049183,0.15624897,0.05348695,0.20796506,0.13761556,1.82293205
0.53126563,2.16215577,0.00260725,0.04865243,0.15166908,0.05164541,0.20195376,0.13615631,1.76353183
0.53726863,2.09288920,0.00242480,0.04687523,0.14698733,0.04969254,0.19577998,0.13450641,1.70574634
0.54327164,2.02600075,0.00225101,0.04517027,0.14230273,0.04765105,0.18959060,0.13275747,1.65052106
0.54927464,1.96274373,0.00208840,0.04354971,0.13771855,0.04554521,0.18353819,0.13100914,1.59883950
0.55527764,1.90440583,0.00193914,0.04202797,0.13334105,0.04340050,0.17777836,0.12936668,1.55171214
0.56128064,1.85228823,0.00180505,0.04062162,0.12927796,0.04124331,0.17246672,0.12793808,1.51016088
0.56728364,1.80767989,0.00168757,0.03934906,0.12563670,0.03910053,0.16775556,0.12683093,1.47519916
0.57328664,1.77182731,0.00158777,0.03823011,0.12252239,0.03699905,0.16379035,0.12614893,1.44780811
0.57928964,1.74590095,0.00150633,0.03728530,0.12003570,0.03496530,0.16070615,0.12598841,1.42890945
0.58529265,1.73095927,0.00144358,0.03653508,0.11827056,0.03302472,0.15862398,0.12643476,1.41933628
0.59129565,1.72791200,0.00139947,0.03599901,0.11731189,0.03120123,0.15764732,0.12755910,1.41980268
0.59729865,1.73748413,0.00137365,0.03569474,0.11723332,0.02951672,0.15785896,0.12941516,1.43087381
0.60330165,1.76018255,0.00136543,0.03563715,0.11809506,0.02799064,0.15931806,0.13203664,1.45293770
0.60930465,1.79626671,0.00137381,0.03583745,0.11994198,0.02663958,0.16205794,0.13543516,1.48618042
0.61530765,1.84572529,0.00139755,0.03630239,0.12280204,0.02547697,0.16608431,0.13959884,1.53056579
0.62131066,1.90825997,0.00143514,0.03703361,0.12668495,0.02451288,0.17137440,0.14449168,1.58582109
0.62731366,1.98327769,0.00148488,0.03802720,0.13158146,0.02375387,0.17787681,0.15005374,1.65142966
0.63331666,2.06989218,0.00154486,0.03927342,0.13746289,0.02320304,0.18551222,0.15620219,1.72663125
0.63931966,2.16693510,0.00161304,0.04075666,0.14428134,0.02286003,0.19417504,0.16283319,1.81043046
0.64532266,2.27297707,0.00168726,0.04245566,0.15197033,0.02272129,0.20373587,0.16982459,1.90161352
0.65132566,2.38635802,0.00176533,0.04434389,0.16044590,0.02278029,0.21404480,0.17703926,1.99877307
0.65732866,2.50522624,0.00184499,0.04639026,0.16960822,0.02302783,0.22493542,0.18432916,2.10034033
0.66333167,2.62758492,0.00192405,0.04855990,0.17934368,0.02345250,0.23622942,0.19153970,2.20462390
0.66933467,2.75134474,0.00200039,0.05081521,0.18952722,0.02404103,0.24774165,0.19851450,2.30985371
0.67533767,2.87438068,0.00207201,0.05311698,0.20002511,0.02477876,0.25928552,0.20510025,2.41422896
0.68134067,2.99459133,0.00213711,0.05542562,0.21069788,0.02565006,0.27067837,0.21115145,2.51596826
0.68734367,3.10995831,0.00219411,0.05770238,0.22140346,0.02663879,0.28174686,0.21653492,2.61336016
0.69334667,3.21860405,0.00224170,0.05991061,0.23200031,0.02772868,0.29233196,0.22113394,2.70481255
0.69934967,3.31884560,0.00227890,0.06201689,0.24235066,0.02890370,0.30229354,0.22485179,2.78889889
0.70535268,3.40924283,0.00230506,0.06399206,0.25232350,0.03014841,0.31151418,0.22761453,2.86439976
0.71135568,3.48863905,0.00231991,0.06581210,0.26179748,0.03144814,0.31990226,0.22937313,2.93033831
0.71735868,3.55619284,0.00232355,0.06745880,0.27066350,0.03278930,0.32739406,0.23010466,2.98600819
0.72336168,3.61139988,0.00231649,0.06892012,0.27882690,0.03415940,0.33395483,0.22981263,3.03099313
0.72936468,3.65410405,0.00229959,0.07019045,0.28620929,0.03554723,0.33957884,0.22852651,3.06517732
0.73536768,3.68449739,0.00227410,0.07127041,0.29274983,0.03694277,0.34428830,0.22630039,3.08874644
0.74137069,3.70310906,0.00224160,0.07216657,0.29840599,0.03833719,0.34813132,0.22321093,3.10217905
0.74737369,3.71078361,0.00220396,0.07289079,0.30315379,0.03972269,0.35117890,0.21935467,3.10622892
0.75337669,3.70864936,0.00216331,0.07345945,0.30698736,0.04109235,0.35352114,0.21484476,3.10189868
0.75937969,3.69807810,0.00212197,0.07389240,0.30991802,0.04243990,0.35526277,0.20980739,3.09040581
0.76538269,3.68063732,0.00208242,0.07421182,0.31197277,0.04375948,0.35651827,0.20437783,3.07314213
0.77138569,3.65803686,0.00204718,0.07444104,0.31319232,0.04504538,0.35740675,0.19869645,3.05162812
0.77738869,3.63207158,0.00201879,0.07460325,0.31362871,0.04629174,0.35804673,0.19290467,3.02746355
0.78339170,3.60456221,0.00199972,0.07472031,0.31334261,0.04749236,0.35855125,0.18714102,3.00227620
0.78939470,3.57729611,0.00199229,0.07481160,0.31240044,0.04864041,0.35902323,0.18153754,2.97767009
0.79539770,3.55197015,0.00199861,0.07489308,0.31087143,0.04972833,0.35955161,0.17621638,2.95517521
0.80140070,3.53013746,0.00202050,0.07497650,0.30882472,0.05074765,0.36020806,0.17128688,2.93620003
0.80740370,3.51315974,0.00205945,0.07506880,0.30632668,0.05168903,0.36104478,0.16684314,2.92198857
0.81340670,3.50216669,0.00211654,0.07517186,0.30343856,0.05254225,0.36209311,0.16296205,2.91358310
0.81940970,3.49802380,0.00219240,0.07528241,0.30021451,0.05329643,0.36336323,0.15970194,2.91179382
0.82541271,3.50130935,0.00228715,0.07539230,0.29670015,0.05394020,0.36484483,0.15710175,2.91717623
0.83141571,3.51230134,0.00240041,0.07548894,0.29293169,0.05446203,0.36650873,0.15518079,2.93001692
0.83741871,3.53097441,0.00253127,0.07555598,0.28893559,0.05485065,0.36830929,0.15393900,2.95032802
0.84342171,3.55700683,0.00267825,0.07557423,0.28472886,0.05509545,0.37018746,0.15335781,2.97785052
0.84942471,3.58979697,0.00283938,0.07552263,0.28031980,0.05518698,0.37207443,0.15340139,3.01206597
0.85542771,3.62848853,0.00301217,0.07537935,0.27570927,0.05511737,0.37389543,0.15401834,3.05221630
0.86143072,3.67200342,0.00319369,0.07512287,0.27089225,0.05488084,0.37557370,0.15514376,3.09733081
0.86743372,3.71908102,0.00338062,0.07473313,0.26585966,0.05447405,0.37703429,0.15670156,3.14625943
0.87343672,3.76832232,0.00356933,0.07419243,0.26060037,0.05389644,0.37820756,0.15860706,3.19771098
0.87943972,3.81823727,0.00375594,0.07348636,0.25510308,0.05315046,0.37903216,0.16076958,3.25029517
0.88544272,3.86729370,0.00393648,0.07260443,0.24935816,0.05224165,0.37945745,0.16309522,3.30256683
0.89144572,3.91396608,0.00410694,0.07154059,0.24335929,0.05117868,0.37944508,0.16548953,3.35307085
0.89744872,3.95678241,0.00426341,0.07029349,0.23710473,0.04997315,0.37896999,0.16786008,3.40038641
0.90345173,3.99436784,0.00440218,0.06886653,0.23059827,0.04863936,0.37802047,0.17011889,3.44316896
0.90945473,4.02548356,0.00451988,0.06726772,0.22384978,0.04719390,0.37659764,0.17218459,3.48018866
0.91545773,4.04905982,0.00461353,0.06550935,0.21687539,0.04565522,0.37471421,0.17398430,3.51036400
0.92146073,4.06422219,0.00468068,0.06360747,0.20969726,0.04404304,0.37239278,0.17545526,3.53278968
0.92746373,4.07031055,0.00471946,0.06158131,0.20234305,0.04237781,0.36966375,0.17654596,3.54675797
0.93346673,4.06689030,0.00472862,0.05945253,0.19484510,0.04068002,0.36656299,0.17721712,3.55177291
0.93946973,4.05375594,0.00470762,0.05724452,0.18723946,0.03896968,0.36312947,0.17744209,3.54755734
0.94547274,4.03092725,0.00465656,0.05498162,0.17956472,0.03726571,0.35940298,0.17720707,3.53405262
0.95147574,3.99863862,0.00457625,0.05268843,0.17186089,0.03558545,0.35542206,0.17651096,3.51141145
0.95747874,3.95732226,0.00446811,0.05038912,0.16416817,0.03394426,0.35122225,0.17536483,3.47998444
0.96348174,3.90758639,0.00433415,0.04810688,0.15652594,0.03235519,0.34683472,0.17379127,3.44030109
0.96948474,3.85018945,0.00417691,0.04586344,0.14897177,0.03082874,0.34228543,0.17182339,3.39304634
0.97548774,3.78601151,0.00399931,0.04367871,0.14154065,0.02937282,0.33759469,0.16950378,3.33903368
0.98149075,3.71602422,0.00380463,0.04157053,0.13426436,0.02799269,0.33277717,0.16688317,3.27917609
0.98749375,3.64126034,0.00359635,0.03955449,0.12717101,0.02669113,0.32784231,0.16401919,3.21445604
0.99349675,3.56278410,0.00337805,0.03764391,0.12028485,0.02546857,0.32279509,0.16097490,3.14589553
0.99949975,3.48166329,0.00315335,0.03584982,0.11362610,0.02432341,0.31763700,0.15781740,3.07452749
1.00550275,3.39894382,0.00292574,0.03418105,0.10721101,0.02325229,0.31236718,0.15461642,3.00136916
1.01150575,3.31562744,0.00269856,0.03264434,0.10105201,0.02225049,0.30698363,0.15144292,2.92739845
1.01750875,3.23265301,0.00247490,0.03124449,0.09515795,0.02131229,0.30148439,0.14836769,2.85353358
1.02351176,3.15088137,0.00225752,0.02998453,0.08953438,0.02043133,0.29586858,0.14546011,2.78061642
1.02951476,3.07108401,0.00204884,0.02886579,0.08418384,0.01960095,0.29013733,0.14278681,2.70939975
1.03551776,2.99393525,0.00185090,0.02788813,0.07910629,0.01881453,0.28429449,0.14041049,2.64053814
1.04152076,2.92000758,0.00166536,0.02704998,0.07429933,0.01806575,0.27834712,0.13838878,2.57458249
1.04752376,2.84976995,0.00149347,0.02634846,0.06975864,0.01734883,0.27230574,0.13677310,2.51197773
1.05352676,2.78358841,0.00133612,0.02577944,0.06547819,0.01665866,0.26618448,0.13560767,2.45306332
1.05952976,2.72172870,0.00119385,0.02533759,0.06145060,0.01599096,0.26000089,0.13492855,2.39807611
1.06553277,2.66436039,0.00106690,0.02501642,0.05766734,0.01534227,0.25377582,0.13476276,2.34715505
1.07153577,2.61156208,0.00095521,0.02480829,0.05411902,0.01471003,0.24753306,0.13512755,2.30034730
1.07753877,2.56332743,0.00085852,0.02470448,0.05079554,0.01409245,0.24129901,0.13602974,2.25761541
1.08354177,2.51957169,0.00077636,0.02469517,0.04768631,0.01348851,0.23510236,0.13746531,2.21884513
1.08954477,2.48013863,0.00070814,0.02476954,0.04478039,0.01289780,0.22897376,0.13941908,2.18385366
1.09554777,2.44480771,0.00065316,0.02491581,0.04206664,0.01232042,0.22294555,0.14186468,2.15239810
1.10155078,2.41330146,0.00061068,0.02512136,0.03953384,0.01175687,0.21705155,0.14476475,2.12418407
1.10755378,2.38529313,0.00057994,0.02537284,0.03717080,0.01120785,0.21132689,0.14807142,2.09887425
1.11355678,2.36041457,0.00056020,0.02565632,0.03496641,0.01067422,0.20580790,0.15172708,2.07609703
1.11955978,2.33826446,0.00055078,0.02595750,0.03290975,0.01015682,0.20053191,0.15566549,2.05545512
1.12556278,2.31841685,0.00055105,0.02626191,0.03099017,0.00965643,0.19553714,0.15981314,2.03653420
1.13156578,2.30043009,0.00056052,0.02655514,0.02919727,0.00917369,0.19086243,0.16409095,2.01891154
1.13756878,2.28385598,0.00057882,0.02682309,0.02752104,0.00870905,0.18654696,0.16841623,2.00216471
1.14357179,2.26824920,0.00060572,0.02705224,0.02595184,0.00826278,0.18262972,0.17270476,1.98588011
1.14957479,2.25317680,0.00064117,0.02722995,0.02448053,0.00783498,0.17914896,0.17687314,1.96966147
1.15557779,2.23822753,0.00068527,0.02734468,0.02309847,0.00742560,0.17614138,0.18084109,1.95313798
1.16158079,2.22302080,0.00073835,0.02738626,0.02179763,0.00703452,0.17364123,0.18453382,1.93597211
1.16758379,2.20721515,0.00080092,0.02734613,0.02057066,0.00666162,0.17167923,0.18788421,1.91786670
1.17358679,2.19051573,0.00087370,0.02721754,0.01941101,0.00630686,0.17028137,0.19083477,1.89857142
1.17958979,2.17268079,0.00095763,0.02699572,0.01831298,0.00597041,0.16946768,0.19333941,1.87788816
1.18559280,2.15352681,0.00105386,0.02667797,0.01727191,0.00565270,0.16925094,0.19536466,1.85567542
1.19159580,2.13293231,0.00116375,0.02626378,0.01628420,0.00535453,0.16963549,0.19689055,1.83185143
1.19759880,2.11084002,0.00128889,0.02575481,0.01534750,0.00507723,0.17061615,0.19791101,1.80639595
1.20360180,2.08725762,0.00143105,0.02515487,0.01446072,0.00482263,0.17217732,0.19843366,1.77935091
1.20960480,2.06225703,0.00159221,0.02446986,0.01362418,0.00459324,0.17429242,0.19847925,1.75081959
1.21560780,2.03597242,0.00177452,0.02370761,0.01283966,0.00439226,0.17692364,0.19808051,1.72096477
1.22161081,2.00859706,0.00198031,0.02287769,0.01211038,0.00422362,0.18002211,0.19728068,1.69000573
1.22761381,1.98037936,0.00221205,0.02199124,0.01144108,0.00409200,0.18352857,0.19613171,1.65821443
1.23361681,1.95161825,0.00247231,0.02106067,0.01083798,0.00400286,0.18737443,0.19469228,1.62591080
1.23961981,1.92265817,0.00276377,0.02009942,0.01030871,0.00396242,0.19148341,0.19302563,1.59345761
1.24562281,1.89388372,0.00308918,0.01912165,0.00986224,0.00397757,0.19577358,0.19119755,1.56125470
1.25162581,1.86571433,0.00345127,0.01814195,0.00950881,0.00405587,0.20015980,0.18927431,1.52973292
1.25762881,1.83859867,0.00385276,0.01717505,0.00925977,0.00420542,0.20455645,0.18732100,1.49934767
1.26363182,1.81300898,0.00429625,0.01623550,0.00912743,0.00443475,0.20888040,0.18539996,1.47057202
1.26963482,1.78943508,0.00478421,0.01533741,0.00912494,0.00475273,0.21305400,0.18356969,1.44388946
1.27563782,1.76837786,0.00531882,0.01449416,0.00926606,0.00516836,0.21700801,0.18188404,1.41978597
1.28164082,1.75034199,0.00590194,0.01371817,0.00956502,0.00569062,0.22068425,0.18039176,1.39874148
1.28764382,1.73582769,0.00653498,0.01302064,0.01003636,0.00632830,0.22403790,0.17913635,1.38122058
1.29364682,1.72532127,0.00721882,0.01241137,0.01069468,0.00708975,0.22703922,0.17815622,1.36766226
1.29964982,1.71928433,0.00795363,0.01189856,0.01155453,0.00798272,0.22967459,0.17748496,1.35846894
1.30565283,1.71814164,0.00873885,0.01148865,0.01263019,0.00901414,0.23194683,0.17715177,1.35399472
1.31165583,1.72226789,0.00957298,0.01118620,0.01393555,0.01018989,0.23387473,0.17718191,1.35453313
1.31765883,1.73197348,0.01045355,0.01099377,0.01548392,0.01151461,0.23549171,0.17759707,1.36030473
1.32366183,1.74749003,0.01137703,0.01091185,0.01728788,0.01299155,0.23684379,0.17841564,1.37144515
1.32966483,1.76895615,0.01233873,0.01093882,0.01935913,0.01462235,0.23798689,0.17965285,1.38799393
1.33566783,1.79640430,0.01333281,0.01107099,0.02170835,0.01640697,0.23898353,0.18132065,1.40988514
1.34167084,1.82974963,0.01435230,0.01130258,0.02434501,0.01834355,0.23989931,0.18342753,1.43694025
1.34767384,1.86878172,0.01538912,0.01162588,0.02727720,0.02042831,0.24079919,0.18597805,1.46886408
1.35367684,1.91316007,0.01643421,0.01203135,0.03051144,0.02265556,0.24174385,0.18897231,1.50524451
1.35967984,1.96241408,0.01747764,0.01250781,0.03405244,0.02501764,0.24278642,0.19240544,1.54555634
1.36568284,2.01594815,0.01850884,0.01304271,0.03790288,0.02750494,0.24396968,0.19626694,1.58916977
1.37168584,2.07305214,0.01951679,0.01362240,0.04206306,0.03010594,0.24532401,0.20054022,1.63536356
1.37768884,2.13291723,0.02049031,0.01423248,0.04653066,0.03280723,0.24686620,0.20520228,1.68334264
1.38369185,2.19465690,0.02141832,0.01485816,0.05130034,0.03559365,0.24859913,0.21022350,1.73225991
1.38969485,2.25733237,0.02229012,0.01548469,0.05636340,0.03844828,0.25051246,0.21556772,1.78124133
1.39569785,2.31998143,0.02309572,0.01609773,0.06170740,0.04135261,0.25258430,0.22119262,1.82941349
1.40170085,2.38164962,0.02382609,0.01668380,0.06731581,0.04428660,0.25478357,0.22705026,1.87593245
1.40770385,2.44142222,0.02447341,0.01723067,0.07316772,0.04722885,0.25707319,0.23308790,1.92001247
1.41370685,2.49845539,0.02503129,0.01772773,0.07923751,0.05015672,0.25941366,0.23924897,1.96095334
1.41970985,2.55200509,0.02549495,0.01816631,0.08549472,0.05304651,0.26176690,0.24547421,1.99816489
1.42571286,2.60145209,0.02586129,0.01853994,0.09190398,0.05587370,0.26410006,0.25170286,2.03118736
1.43171586,2.64632182,0.02612899,0.01884455,0.09842505,0.05861320,0.26638913,0.25787380,2.05970662
1.43771886,2.68629789,0.02629848,0.01907854,0.10501306,0.06123963,0.26862197,0.26392671,2.08356329
1.44372186,2.72122870,0.02637187,0.01924283,0.11161890,0.06372774,0.27080065,0.26980300,2.10275530
1.44972486,2.75112649,0.02635286,0.01934072,0.11818976,0.06605275,0.27294289,0.27544663,2.11743357
