energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-0.10505253,1.61475356,0.00016215,0.04528853,0.14132537,0.70080938,0.01175651,0.10454574,0.06127787,0.84624157
-0.09904952,1.59189336,0.00017946,0.04447259,0.13906262,0.69037559,0.01195177,0.10446787,0.06035014,0.83390533
-0.09304652,1.57395852,0.00020326,0.04385126,0.13828973,0.68446907,0.01233668,0.10502170,0.05984923,0.82023714
-0.08704352,1.56123158,0.00023411,0.04343856,0.13896813,0.68310448,0.01291274,0.10623538,0.05978453,0.80552245
-0.08104052,1.55396789,0.00027265,0.04324536,0.14105166,0.68626195,0.01367946,0.10813383,0.06016321,0.79006723
-0.07503752,1.55237595,0.00031956,0.04327917,0.14448546,0.69387786,0.01463427,0.11073725,0.06098934,0.77418799
-0.06903452,1.55659802,0.00037564,0.04354412,0.14920471,0.70583600,0.01577250,0.11405970,0.06226310,0.75820168
-0.06303152,1.56669243,0.00044169,0.04404103,0.15513350,0.72195978,0.01708737,0.11810771,0.06398000,0.74241592
-0.05702851,1.58261860,0.00051856,0.04476758,0.16218385,0.74200619,0.01857007,0.12287915,0.06613027,0.72712012
-0.05102551,1.60422601,0.00060709,0.04571862,0.17025502,0.76566198,0.02020986,0.12836225,0.06869834,0.71257781
-0.04502251,1.63124800,0.00070812,0.04688662,0.17923333,0.79254262,0.02199427,0.13453509,0.07166255,0.69902081
-0.03901951,1.66330098,0.00082240,0.04826226,0.18899243,0.82219422,0.02390927,0.14136536,0.07499508,0.68664527
-0.03301651,1.69988947,0.00095060,0.04983507,0.19939416,0.85409868,0.02593961,0.14881051,0.07866208,0.67561013
-0.02701351,1.74041699,0.00109325,0.05159425,0.21029003,0.88768200,0.02806910,0.15681838,0.08262406,0.66603783
-0.02101051,1.78420239,0.00125069,0.05352953,0.22152323,0.92232539,0.03028100,0.16532808,0.08683645,0.65801730
-0.01500750,1.83050108,0.00142302,0.05563207,0.23293112,0.95737903,0.03255840,0.17427126,0.09125046,0.65160916
-0.00900450,1.87853009,0.00161009,0.05789534,0.24434822,0.99217764,0.03488461,0.18357361,0.09581398,0.64685259
-0.00300150,1.92749577,0.00181142,0.06031607,0.25560941,1.02605748,0.03724356,0.19315657,0.10047272,0.64377357
0.00300150,1.97662273,0.00202619,0.06289492,0.26655340,1.05837378,0.03962012,0.20293906,0.10517134,0.64239391
0.00900450,2.02518251,0.00225318,0.06563721,0.27702616,1.08851797,0.04200051,0.21283931,0.10985468,0.64274033
0.01500750,2.07252047,0.00249081,0.06855329,0.28688426,1.11593390,0.04437250,0.22277658,0.11446892,0.64485311
0.02101051,2.11807940,0.00273708,0.07165877,0.29599806,1.14013228,0.04672566,0.23267270,0.11896272,0.64879342
0.02701351,2.16141863,0.00298959,0.07497437,0.30425441,1.16070285,0.04905146,0.24245346,0.12328825,0.65464893
0.03301651,2.20222757,0.00324560,0.07852555,0.31155899,1.17732359,0.05134335,0.25204970,0.12740205,0.66253698
0.03901951,2.24033285,0.00350201,0.08234166,0.31783808,1.18976688,0.05359665,0.26139821,0.13126575,0.67260497
0.04502251,2.27569873,0.00375547,0.08645489,0.32303981,1.19790229,0.05580847,0.27044218,0.13484667,0.68502767
0.05102551,2.30842071,0.00400243,0.09089876,0.32713468,1.20169600,0.05797744,0.27913158,0.13811811,0.70000142
0.05702851,2.33871252,0.00423919,0.09570640,0.33011559,1.20120711,0.06010342,0.28742309,0.14105960,0.71773517
0.06303152,2.36688728,0.00446207,0.10090848,0.33199722,1.19658110,0.06218706,0.29527990,0.14365683,0.73843878
0.06903452,2.39333373,0.00466743,0.10653106,0.33281488,1.18804083,0.06422942,0.30267131,0.14590153,0.76230903
0.07503752,2.41848863,0.00485185,0.11259329,0.33262289,1.17587568,0.06623141,0.30957215,0.14779114,0.78951393
0.08104052,2.44280690,0.00501217,0.11910515,0.33149242,1.16042924,0.06819330,0.31596217,0.14932834,0.82017619
0.08704352,2.46673096,0.00514565,0.12606528,0.32950915,1.14208633,0.07011416,0.32182526,0.15052051,0.85435677
0.09304652,2.49066083,0.00525003,0.13345911,0.32677048,1.12125970,0.07199140,0.32714881,0.15137911,0.89203949
0.09904952,2.51492656,0.00532361,0.14125736,0.32338263,1.09837716,0.07382026,0.33192300,0.15191892,0.93311758
0.10505253,2.53976452,0.00536533,0.14941494,0.31945766,1.07386939,0.07559345,0.33614023,0.15215735,0.97738338
0.11105553,2.56529874,0.00537481,0.15787054,0.31511033,1.04815898,0.07730083,0.33979459,0.15211367,1.02452183
0.11705853,2.59152843,0.00535240,0.16654687,0.31045515,1.02165097,0.07892925,0.34288155,0.15180828,1.07410852
0.12306153,2.61832237,0.00529915,0.17535153,0.30560349,0.99472497,0.08046253,0.34539774,0.15126201,1.12561297
0.12906453,2.64542070,0.00521682,0.18417876,0.30066094,0.96772920,0.08188157,0.34734096,0.15049550,1.17840709
0.13506753,2.67244399,0.00510787,0.19291181,0.29572491,0.94097628,0.08316463,0.34871032,0.14952865,1.23177917
0.14107054,2.69890943,0.00497541,0.20142604,0.29088260,0.91474084,0.08428785,0.34950660,0.14838017,1.28495278
0.14707354,2.72425336,0.00482313,0.20959256,0.28620944,0.88925873,0.08522583,0.34973273,0.14706730,1.33711011
0.15307654,2.74785903,0.00465527,0.21728237,0.28176788,0.86472776,0.08595244,0.34939446,0.14560561,1.38741888
0.15907954,2.76908829,0.00447657,0.22437075,0.27760671,0.84130964,0.08644171,0.34850109,0.14400899,1.43506151
0.16508254,2.78731546,0.00429218,0.23074168,0.27376089,0.81913287,0.08666886,0.34706627,0.14228970,1.47926540
0.17108554,2.80196176,0.00410765,0.23629227,0.27025178,0.79829632,0.08661131,0.34510876,0.14045865,1.51933262
0.17708854,2.81252822,0.00392885,0.24093673,0.26708793,0.77887330,0.08624974,0.34265319,0.13852570,1.55466768
0.18309155,2.81862535,0.00376196,0.24460984,0.26426612,0.76091557,0.08556909,0.33973057,0.13650012,1.58480171
0.18909455,2.81999784,0.00361342,0.24726966,0.26177290,0.74445742,0.08455945,0.33637871,0.13439101,1.60941182
0.19509755,2.81654277,0.00348993,0.24889942,0.25958621,0.72951920,0.08321680,0.33264226,0.13220785,1.62833440
0.20110055,2.80832029,0.00339844,0.24950826,0.25767728,0.71611054,0.08154352,0.32857252,0.12996096,1.64157155
0.20710355,2.79555597,0.00334610,0.24913100,0.25601254,0.70423273,0.07954874,0.32422688,0.12766198,1.64929012
0.21310655,2.77863464,0.00334028,0.24782675,0.25455550,0.69388051,0.07724837,0.31966790,0.12532419,1.65181331
0.21910955,2.75808599,0.00338849,0.24567651,0.25326852,0.68504319,0.07466491,0.31496206,0.12296280,1.64960507
0.22511256,2.73456258,0.00349836,0.24277984,0.25211440,0.67770502,0.07182694,0.31017829,0.12059516,1.64324809
0.23111556,2.70881150,0.00367757,0.23925069,0.25105771,0.67184511,0.06876845,0.30538616,0.11824077,1.63341648
0.23711856,2.68164133,0.00393372,0.23521270,0.25006577,0.66743687,0.06552792,0.30065406,0.11592126,1.62084447
0.24312156,2.65388601,0.00427419,0.23079416,0.24910944,0.66444728,0.06214718,0.29604725,0.11366022,1.60629287
0.24912456,2.62636782,0.00470599,0.22612286,0.24816342,0.66283598,0.05867029,0.29162603,0.11148303,1.59051496
0.25512756,2.59986151,0.00523553,0.22132105,0.24720640,0.66255456,0.05514225,0.28744407,0.10941657,1.57422365
0.26113057,2.57506135,0.00586837,0.21650093,0.24622086,0.66354599,0.05160774,0.28354701,0.10748897,1.55806164
0.26713357,2.55255305,0.00660896,0.21176062,0.24519263,0.66574439,0.04810997,0.27997142,0.10572937,1.54257605
0.27313657,2.53279189,0.00746034,0.20718103,0.24411037,0.66907532,0.04468960,0.27674413,0.10416771,1.52819883
0.27913957,2.51608805,0.00842383,0.20282365,0.24296482,0.67345640,0.04138380,0.27388208,0.10283459,1.51523375
0.28514257,2.50259992,0.00949875,0.19872929,0.24174806,0.67879845,0.03822560,0.27139253,0.10176117,1.50385061
0.29114557,2.49233521,0.01068211,0.19491794,0.24045284,0.68500699,0.03524333,0.26927382,0.10097921,1.49408672
0.29714857,2.48515991,0.01196842,0.19138960,0.23907186,0.69198411,0.03246035,0.26751637,0.10052113,1.48585524
0.30315158,2.48081395,0.01334947,0.18812596,0.23759725,0.69963052,0.02989502,0.26610415,0.10042006,1.47895979
0.30915458,2.47893277,0.01481428,0.18509297,0.23602017,0.70784773,0.02756080,0.26501627,0.10070998,1.47311428
0.31515758,2.47907324,0.01634899,0.18224396,0.23433061,0.71654018,0.02546660,0.26422878,0.10142576,1.46796662
0.32116058,2.48074228,0.01793705,0.17952317,0.23251741,0.72561734,0.02361722,0.26371649,0.10260314,1.46312485
0.32716358,2.48342677,0.01955934,0.17686955,0.23056842,0.73499551,0.02201394,0.26345473,0.10427859,1.45818425
0.33316658,2.48662280,0.02119453,0.17422058,0.22847096,0.74459933,0.02065512,0.26342101,0.10648892,1.45275367
0.33916958,2.48986288,0.02281946,0.17151588,0.22621241,0.75436291,0.01953685,0.26359636,0.10927080,1.44647996
0.34517259,2.49273971,0.02440968,0.16870052,0.22378095,0.76423060,0.01865359,0.26396649,0.11265990,1.43906891
0.35117559,2.49492530,0.02594004,0.16572782,0.22116649,0.77415723,0.01799871,0.26452255,0.11668990,1.43030194
0.35717859,2.49618473,0.02738537,0.16256157,0.21836161,0.78410793,0.01756500,0.26526151,0.12139113,1.42004759
0.36318159,2.49638389,0.02872120,0.15917763,0.21536257,0.79405749,0.01734501,0.26618620,0.12678912,1.40826759
0.36918459,2.49549114,0.02992446,0.15556476,0.21217027,0.80398930,0.01733130,0.26730491,0.13290279,1.39501723
0.37518759,2.49357293,0.03097416,0.15172482,0.20879116,0.81389380,0.01751655,0.26863068,0.13974274,1.38044038
0.38119060,2.49078392,0.03185210,0.14767226,0.20523795,0.82376669,0.01789352,0.27018025,0.14730930,1.36475952
0.38719360,2.48735221,0.03254338,0.14343314,0.20153015,0.83360672,0.01845497,0.27197270,0.15559079,1.34826163
0.39319660,2.48356071,0.03303685,0.13904349,0.19769435,0.84341333,0.01919332,0.27402795,0.16456188,1.33128085
0.39919960,2.47972572,0.03332547,0.13454740,0.19376428,0.85318414,0.02010042,0.27636508,0.17418226,1.31417888
0.40520260,2.47617402,0.03340647,0.12999483,0.18978045,0.86291241,0.02116713,0.27900058,0.18439572,1.29732438
0.41120560,2.47321969,0.03328139,0.12543924,0.18578957,0.87258463,0.02238297,0.28194672,0.19512970,1.28107249
0.41720860,2.47114197,0.03295594,0.12093518,0.18184367,0.88217836,0.02373570,0.28520995,0.20629543,1.26574549
0.42321161,2.47016544,0.03243972,0.11653606,0.17799883,0.89166048,0.02521106,0.28878962,0.21778874,1.25161572
0.42921461,2.47044350,0.03174587,0.11229204,0.17431386,0.90098600,0.02679250,0.29267693,0.22949148,1.23889149
0.43521761,2.47204613,0.03089052,0.10824824,0.17084859,0.91009746,0.02846105,0.29685428,0.24127372,1.22770676
0.44122061,2.47495250,0.02989222,0.10444325,0.16766225,0.91892520,0.03019536,0.30129510,0.25299647,1.21811484
0.44722361,2.47904900,0.02877132,0.10090817,0.16481160,0.92738843,0.03197181,0.30596411,0.26451499,1.21008658
0.45322661,2.48413253,0.02754928,0.09766589,0.16234933,0.93539714,0.03376482,0.31081807,0.27568258,1.20351280
0.45922961,2.48991916,0.02624804,0.09473100,0.16032235,0.94285486,0.03554735,0.31580706,0.28635461,1.19821079
0.46523262,2.49605740,0.02488942,0.09210994,0.15877045,0.94966217,0.03729142,0.32087616,0.29639273,1.19393449
0.47123562,2.50214561,0.02349453,0.08980164,0.15772512,0.95572079,0.03896890,0.32596757,0.30566899,1.19038757
0.47723862,2.50775237,0.02208333,0.08779840,0.15720871,0.96093814,0.04055225,0.33102296,0.31406977,1.18723883
0.48324162,2.51243885,0.02067422,0.08608706,0.15723397,0.96523206,0.04201542,0.33598606,0.32149928,1.18413884
0.48924462,2.51578185,0.01928377,0.08465033,0.15780396,0.96853550,0.04333470,0.34080535,0.32788244,1.18073714
0.49524762,2.51739638,0.01792652,0.08346822,0.15891235,0.97080095,0.04448958,0.34543658,0.33316715,1.17669893
0.50125063,2.51695646,0.01661486,0.08251936,0.16054409,0.97200429,0.04546348,0.34984526,0.33732569,1.17172045
0.50725363,2.51421315,0.01535907,0.08178242,0.16267652,0.97214784,0.04624447,0.35400865,0.34035520,1.16554248
0.51325663,2.50900878,0.01416736,0.08123720,0.16528074,0.97126254,0.04682567,0.35791742,0.34227735,1.15796104
0.51925963,2.50128682,0.01304595,0.08086559,0.16832331,0.96940891,0.04720567,0.36157676,0.34313710,1.14883523
0.52526263,2.49109684,0.01199931,0.08065229,0.17176809,0.96667692,0.04738857,0.36500681,0.34300064,1.13809169
0.53126563,2.47859444,0.01103028,0.08058513,0.17557837,0.96318458,0.04738389,0.36824246,0.34195267,1.12572583
0.53726863,2.46403628,0.01014031,0.08065525,0.17971891,0.95907528,0.04720627,0.37133251,0.34009305,1.11179983
0.54327164,2.44777053,0.00932966,0.08085688,0.18415803,0.95451414,0.04687495,0.37433804,0.33753306,1.09643790
0.54927464,2.43022341,0.00859757,0.08118690,0.18886967,0.94968323,0.04641303,0.37733029,0.33439141,1.07981906
0.55527764,2.41188252,0.00794249,0.08164421,0.19383507,0.94477612,0.04584669,0.38038790,0.33079015,1.06216825
0.56128064,2.39327800,0.00736218,0.08222897,0.19904440,0.93999165,0.04520419,0.38359376,0.32685063,1.04374616
0.56728364,2.37496235,0.00685388,0.08294168,0.20449789,0.93552752,0.04451490,0.38703148,0.32268975,1.02483866
0.57328664,2.35749010,0.00641439,0.08378229,0.21020667,0.93157360,0.04380823,0.39078177,0.31841651,1.00574631
0.57928964,2.34139815,0.00604019,0.08474937,0.21619305,0.92830537,0.04311265,0.39491873,0.31412904,0.98677464
0.58529265,2.32718771,0.00572748,0.08583937,0.22249043,0.92587778,0.04245481,0.39950631,0.30991222,0.96822560
0.59129565,2.31530870,0.00547225,0.08704601,0.22914267,0.92441961,0.04185867,0.40459506,0.30583589,0.95039060
0.59729865,2.30614693,0.00527031,0.08835990,0.23620296,0.92402864,0.04134487,0.41021935,0.30195364,0.93354523
0.60330165,2.30001470,0.00511734,0.08976839,0.24373223,0.92476774,0.04093020,0.41639507,0.29830237,0.91794597
0.60930465,2.29714484,0.00500891,0.09125559,0.25179713,0.92666215,0.04062733,0.42311814,0.29490234,0.90382850
0.61530765,2.29768830,0.00494050,0.09280269,0.26046767,0.92969784,0.04044457,0.43036361,0.29175785,0.89140761
0.62131066,2.30171488,0.00490757,0.09438839,0.26981445,0.93382128,0.04038596,0.43808569,0.28885848,0.88087833
0.62731366,2.30921701,0.00490553,0.09598955,0.27990573,0.93894032,0.04045143,0.44621849,0.28618066,0.87241784
0.63331666,2.32011582,0.00492985,0.09758195,0.29080434,0.94492651,0.04063707,0.45467753,0.28368970,0.86618771
0.63931966,2.33426900,0.00497604,0.09914106,0.30256449,0.95161840,0.04093562,0.46336192,0.28134198,0.86233602
0.64532266,2.35147980,0.00503970,0.10064294,0.31522858,0.95882602,0.04133696,0.47215721,0.27908739,0.86099897
0.65132566,2.37150645,0.00511659,0.10206498,0.32882417,0.96633611,0.04182863,0.48093855,0.27687169,0.86230144
0.65732866,2.39407137,0.00520262,0.10338667,0.34336110,0.97391807,0.04239653,0.48957430,0.27463900,0.86635639
0.66333167,2.41886960,0.00529391,0.10459012,0.35882890,0.98133029,0.04302546,0.49792971,0.27233398,0.87326285
0.66933467,2.44557603,0.00538682,0.10566057,0.37519456,0.98832667,0.04369974,0.50587053,0.26990396,0.88310248
0.67533767,2.47385104,0.00547798,0.10658665,0.39240070,0.99466306,0.04440380,0.51326656,0.26730064,0.89593471
0.68134067,2.50334450,0.00556427,0.10736044,0.41036430,1.00010338,0.04512269,0.51999480,0.26448162,0.91179095
0.68734367,2.53369813,0.00564293,0.10797744,0.42897593,1.00442527,0.04584260,0.52594218,0.26141146,0.93066792
0.69334667,2.56454632,0.00571147,0.10843633,0.44809973,1.00742501,0.04655121,0.53100782,0.25806246,0.95252086
0.69934967,2.59551600,0.00576777,0.10873855,0.46757395,1.00892165,0.04723811,0.53510468,0.25441498,0.97725699
0.70535268,2.62622573,0.00581001,0.10888790,0.48721238,1.00876031,0.04789507,0.53816067,0.25045758,1.00472993
0.71135568,2.65628485,0.00583675,0.10888991,0.50680643,1.00681447,0.04851625,0.54011925,0.24618671,1.03473554
0.71735868,2.68529315,0.00584689,0.10875130,0.52612815,1.00298752,0.04909832,0.54093949,0.24160627,1.06700985
0.72336168,2.71284155,0.00583969,0.10847933,0.54493393,0.99721340,0.04964061,0.54059576,0.23672695,1.10122951
0.72936468,2.73851457,0.00581478,0.10808131,0.56296902,0.98945661,0.05014503,0.53907710,0.23156545,1.13701496
0.73536768,2.76189467,0.00577214,0.10756403,0.57997276,0.97971158,0.05061602,0.53638640,0.22614369,1.17393665
0.74137069,2.78256882,0.00571213,0.10693336,0.59568439,0.96800165,0.05106044,0.53253950,0.22048795,1.21152415
0.74737369,2.80013733,0.00563546,0.10619398,0.60984933,0.95437769,0.05148726,0.52756421,0.21462816,1.24927804
0.75337669,2.81422466,0.00554324,0.10534913,0.62222572,0.93891652,0.05190734,0.52149946,0.20859718,1.28668408
0.75937969,2.82449182,0.00543690,0.10440063,0.63259110,0.92171918,0.05233303,0.51439450,0.20243027,1.32322913
0.76538269,2.83064975,0.00531824,0.10334885,0.64074889,0.90290918,0.05277778,0.50630828,0.19616464,1.35841799
0.77138569,2.83247296,0.00518937,0.10219298,0.64653443,0.88263062,0.05325564,0.49730891,0.18983910,1.39179046
0.77738869,2.82981241,0.00505273,0.10093132,0.64982046,0.86104633,0.05378081,0.48747323,0.18349384,1.42293754
0.78339170,2.82260693,0.00491102,0.09956164,0.65052163,0.83833589,0.05436711,0.47688640,0.17717021,1.45151606
0.78939470,2.81089210,0.00476718,0.09808171,0.64859784,0.81469355,0.05502748,0.46564154,0.17091059,1.47726069
0.79539770,2.79480595,0.00462435,0.09648982,0.64405641,0.79032594,0.05577353,0.45383920,0.16475823,1.49999275
0.80140070,2.77459079,0.00448581,0.09478537,0.63695266,0.76544963,0.05661507,0.44158683,0.15875702,1.51962524
0.80740370,2.75059081,0.00435489,0.09296942,0.62738911,0.74028837,0.05755980,0.42899789,0.15295121,1.53616373
0.81340670,2.72324528,0.00423496,0.09104529,0.61551311,0.71507015,0.05861298,0.41619097,0.14738504,1.54970300
0.81940970,2.69307757,0.00412931,0.08901907,0.60151310,0.69002402,0.05977728,0.40328846,0.14210228,1.56041958
0.82541271,2.66068034,0.00404111,0.08690008,0.58561353,0.66537667,0.06105266,0.39041520,0.13714565,1.56856064
0.83141571,2.62669751,0.00397329,0.08470121,0.56806882,0.64134902,0.06243641,0.37769686,0.13255617,1.57442976
0.83741871,2.59180407,0.00392850,0.08243924,0.54915637,0.61815273,0.06392327,0.36525818,0.12837245,1.57837044
0.84342171,2.55668449,0.00390902,0.08013485,0.52916919,0.59598681,0.06550561,0.35322122,0.12463000,1.58074829
0.84942471,2.52201109,0.00391672,0.07781267,0.50840830,0.57503457,0.06717378,0.34170352,0.12136048,1.58193278
0.85542771,2.48842317,0.00395295,0.07550103,0.48717517,0.55546077,0.06891638,0.33081642,0.11859105,1.58227977
0.86143072,2.45650813,0.00401855,0.07323162,0.46576473,0.53740928,0.07072072,0.32066345,0.11634383,1.58211556
0.86743372,2.42678533,0.00411375,0.07103889,0.44445888,0.52100129,0.07257314,0.31133889,0.11463538,1.58172330
0.87343672,2.39969334,0.00423820,0.06895939,0.42352104,0.50633393,0.07445948,0.30292661,0.11347646,1.58133263
0.87943972,2.37558101,0.00439095,0.06703085,0.40319160,0.49347962,0.07636534,0.29549905,0.11287183,1.58111259
0.88544272,2.35470252,0.00457041,0.06529113,0.38368459,0.48248579,0.07827643,0.28911641,0.11282024,1.58116839
0.89144572,2.33721622,0.00477445,0.06377716,0.36518536,0.47337515,0.08017874,0.28382611,0.11331453,1.58154169
0.89744872,2.32318707,0.00500038,0.06252363,0.34784941,0.46614631,0.08205871,0.27966234,0.11434192,1.58221431
0.90345173,2.31259192,0.00524499,0.06156174,0.33180217,0.46077471,0.08390326,0.27664565,0.11588427,1.58311477
0.90945473,2.30532707,0.00550467,0.06091796,0.31713955,0.45721370,0.08569975,0.27478276,0.11791849,1.58412713
0.91545773,2.30121735,0.00577546,0.06061276,0.30392916,0.45539571,0.08743588,0.27406625,0.12041689,1.58510123
0.92146073,2.30002580,0.00605308,0.06065949,0.29221197,0.45523342,0.08909949,0.27447427,0.12334758,1.58586369
0.92746373,2.30146336,0.00633311,0.06106346,0.28200416,0.45662083,0.09067843,0.27597034,0.12667472,1.58622882
0.93346673,2.30519779,0.00661104,0.06182112,0.27329918,0.45943431,0.09216027,0.27850296,0.13035883,1.58600862
0.93946973,2.31086148,0.00688235,0.06291956,0.26606960,0.46353344,0.09353217,0.28200542,0.13435688,1.58502139
0.94547274,2.31805772,0.00714264,0.06433631,0.26026888,0.46876189,0.09478068,0.28639557,0.13862242,1.58309845
0.95147574,2.32636547,0.00738773,0.06603943,0.25583289,0.47494824,0.09589173,0.29157575,0.14310554,1.58008866
0.95747874,2.33534264,0.00761373,0.06798792,0.25268124,0.48190687,0.09685053,0.29743299,0.14775290,1.57586061
0.96348174,2.34452820,0.00781717,0.07013251,0.25071833,0.48943912,0.09764181,0.30383943,0.15250767,1.57030279
0.96948474,2.35344362,0.00799504,0.07241679,0.24983433,0.49733463,0.09824990,0.31065322,0.15730956,1.56332172
0.97548774,2.36159408,0.00814492,0.07477852,0.24990615,0.50537311,0.09865919,0.31771979,0.16209490,1.55483876
0.98149075,2.36847015,0.00826502,0.07715141,0.25079842,0.51332665,0.09885444,0.32487365,0.16679690,1.54478591
0.98749375,2.37355045,0.00835426,0.07946688,0.25236478,0.52096243,0.09882140,0.33194080,0.17134602,1.53310139
0.99349675,2.37630579,0.00841235,0.08165610,0.25444942,0.52804606,0.09854731,0.33874155,0.17567061,1.51972540
0.99949975,2.37620540,0.00843979,0.08365206,0.25688908,0.53434541,0.09802157,0.34509396,0.17969774,1.50459684
1.00550275,2.37272519,0.00843797,0.08539161,0.25951554,0.53963496,0.09723636,0.35081769,0.18335426,1.48765137
1.01150575,2.36535846,0.00840913,0.08681742,0.26215859,0.54370042,0.09618724,0.35573812,0.18656811,1.46882115
1.01750875,2.35362867,0.00835645,0.08787978,0.26464948,0.54634372,0.09487376,0.35969081,0.18926981,1.44803661
1.02351176,2.33710415,0.00828401,0.08853816,0.26682484,0.54738793,0.09329991,0.36252596,0.19139414,1.42523025
1.02951476,2.31541420,0.00819677,0.08876249,0.26853079,0.54668216,0.09147455,0.36411272,0.19288189,1.40034237
1.03551776,2.28826592,0.00810057,0.08853410,0.26962735,0.54410617,0.08941168,0.36434337,0.19368168,1.37332849
1.04152076,2.25546108,0.00800207,0.08784632,0.26999266,0.53957434,0.08713062,0.36313695,0.19375176,1.34416809
1.04752376,2.21691214,0.00790868,0.08670475,0.26952714,0.53303916,0.08465605,0.36044236,0.19306164,1.31287419
1.05352676,2.17265669,0.00782849,0.08512709,0.26815709,0.52449366,0.08201791,0.35624070,0.19159360,1.27950311
1.05952976,2.12286945,0.00777013,0.08314275,0.26583772,0.51397308,0.07925122,0.35054682,0.18934391,1.24416391
1.06553277,2.06787109,0.00774266,0.08079208,0.26255541,0.50155531,0.07639574,0.34340992,0.18632371,1.20702685
1.07153577,2.00813338,0.00775544,0.07812542,0.25832901,0.48736033,0.07349561,0.33491325,0.18255956,1.16833030
1.07753877,1.94428015,0.00781789,0.07520191,0.25321015,0.47154851,0.07059880,0.32517284,0.17809351,1.12838567
1.08354177,1.87708379,0.00793937,0.07208821,0.24728240,0.45431788,0.06775663,0.31433531,0.17298279,1.08757986
1.08954477,1.80745738,0.00812893,0.06885711,0.24065943,0.43590035,0.06502311,0.30257493,0.16729903,1.04637510
1.09554777,1.73644230,0.00839507,0.06558613,0.23348216,0.41655716,0.06245433,0.29008987,0.16112707,1.00530596
1.10155078,1.66519185,0.00874553,0.06235611,0.22591492,0.39657356,0.06010777,0.27709788,0.15456336,0.96497347
1.10755378,1.59495122,0.00918706,0.05924989,0.21814095,0.37625299,0.05804155,0.26383162,0.14771402,0.92603669
1.11355678,1.52703438,0.00972514,0.05635101,0.21035720,0.35591090,0.05631372,0.25053352,0.14069264,0.88920170
1.11955978,1.46279855,0.01036382,0.05374253,0.20276882,0.33586832,0.05498144,0.23745069,0.13361782,0.85520852
1.12556278,1.40361694,0.01110544,0.05150585,0.19558337,0.31644554,0.05410017,0.22482976,0.12661061,0.82481634
1.13156578,1.35085066,0.01195050,0.04971968,0.18900514,0.29795588,0.05372276,0.21291187,0.11979181,0.79878752
1.13756878,1.30582024,0.01289747,0.04845898,0.18322957,0.28069976,0.05389853,0.20192800,0.11327939,0.77787083
1.14357179,1.26977780,0.01394273,0.04779393,0.17843813,0.26495927,0.05467227,0.19209463,0.10718589,0.76278448
1.14957479,1.24388025,0.01508047,0.04778888,0.17479368,0.25099319,0.05608318,0.18360993,0.10161606,0.75419940
1.15557779,1.22916433,0.01630269,0.04850124,0.17243641,0.23903267,0.05816379,0.17665037,0.09666463,0.75272336
1.16158079,1.22652389,0.01759926,0.04998039,0.17148065,0.22927758,0.06093884,0.17136805,0.09241439,0.75888614
1.16758379,1.23668997,0.01895804,0.05226642,0.17201226,0.22189349,0.06442410,0.16788840,0.08893463,0.77312648
1.17358679,1.26021401,0.02036500,0.05538885,0.17408693,0.21700942,0.06862531,0.16630871,0.08627980,0.79578086
1.17958979,1.29745471,0.02180448,0.05936540,0.17772928,0.21471631,0.07353709,0.16669699,0.08448864,0.82707462
1.18559280,1.34856864,0.02325947,0.06420059,0.18293264,0.21506616,0.07914203,0.16909161,0.08358366,0.86711563
1.19159580,1.41350505,0.02471186,0.06988460,0.18965963,0.21807195,0.08540991,0.17350132,0.08357100,0.91589068
1.19759880,1.49200502,0.02614289,0.07639205,0.19784347,0.22370819,0.09229710,0.17990592,0.08444069,0.97326481
1.20360180,1.58360516,0.02753344,0.08368115,0.20738981,0.23191223,0.09974637,0.18825736,0.08616735,1.03898359
1.20960480,1.68764586,0.02886447,0.09169306,0.21817929,0.24258615,0.10768686,0.19848135,0.08871114,1.11267849
1.21560780,1.80328425,0.03011743,0.10035156,0.23007051,0.25559944,0.11603457,0.21047944,0.09201922,1.19387514
1.22161081,1.92951160,0.03127462,0.10956331,0.24290356,0.27079215,0.12469320,0.22413152,0.09602738,1.28200445
1.22761381,2.06517507,0.03231962,0.11921850,0.25650383,0.28797873,0.13355543,0.23929867,0.10066209,1.37641623
1.23361681,2.20900321,0.03323762,0.12919213,0.27068627,0.30695229,0.14250468,0.25582644,0.10584266,1.47639513
1.23961981,2.35963486,0.03401573,0.13934583,0.28525976,0.32748941,0.15141724,0.27354836,0.11148371,1.58117816
1.24562281,2.51565042,0.03464330,0.14953032,0.30003173,0.34935514,0.16016483,0.29228957,0.11749758,1.68997349
1.25162581,2.67560473,0.03511213,0.15958838,0.31481263,0.37230827,0.16861751,0.31187070,0.12379695,1.80197959
1.25762881,2.83806029,0.03541665,0.16935834,0.32942049,0.39610661,0.17664670,0.33211164,0.13029726,1.91640416
1.26363182,3.00161968,0.03555404,0.17867791,0.34368505,0.42051215,0.18412852,0.35283514,0.13691906,2.03248187
1.26963482,3.16495571,0.03552428,0.18738829,0.35745163,0.44529584,0.19094701,0.37387025,0.14359009,2.14949007
1.27563782,3.32683811,0.03533017,0.19533842,0.37058440,0.47024189,0.19699725,0.39505526,0.15024703,2.26676183
1.28164082,3.48615539,0.03497718,0.20238913,0.38296899,0.49515141,0.20218835,0.41624010,0.15683687,2.38369532
