energy_ev,total_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-2.59629815,0.00034933,0.00009875,0.00019661,0.00000048,0.00004419,0.00012086,0.00000204
-2.59029515,0.00031019,0.00006874,0.00020189,0.00000033,0.00003686,0.00008388,0.00000171
-2.58429215,0.00031030,0.00004780,0.00023233,0.00000022,0.00003427,0.00005781,0.00000160
-2.57828914,0.00034892,0.00003341,0.00029082,0.00000015,0.00003603,0.00003958,0.00000169
-2.57228614,0.00042892,0.00002376,0.00038275,0.00000010,0.00004218,0.00002693,0.00000199
-2.56628314,0.00055691,0.00001757,0.00051640,0.00000007,0.00005314,0.00001823,0.00000251
-2.56028014,0.00074349,0.00001396,0.00070336,0.00000005,0.00006979,0.00001232,0.00000329
-2.55427714,0.00100372,0.00001235,0.00095913,0.00000003,0.00009342,0.00000836,0.00000441
-2.54827414,0.00135783,0.00001242,0.00130392,0.00000002,0.00012586,0.00000577,0.00000594
-2.54227114,0.00183208,0.00001403,0.00176350,0.00000002,0.00016947,0.00000417,0.00000800
-2.53626813,0.00245979,0.00001723,0.00237032,0.00000001,0.00022731,0.00000330,0.00001073
-2.53026513,0.00328252,0.00002222,0.00316466,0.00000001,0.00030320,0.00000301,0.00001432
-2.52426213,0.00435148,0.00002935,0.00419596,0.00000001,0.00040185,0.00000325,0.00001899
-2.51825913,0.00572889,0.00003918,0.00552422,0.00000001,0.00052901,0.00000403,0.00002500
-2.51225613,0.00748954,0.00005247,0.00722143,0.00000002,0.00069157,0.00000545,0.00003270
-2.50625313,0.00972227,0.00007026,0.00937301,0.00000002,0.00089774,0.00000771,0.00004247
-2.50025013,0.01253142,0.00009392,0.01207918,0.00000003,0.00115715,0.00001110,0.00005477
-2.49424712,0.01603807,0.00012527,0.01545606,0.00000004,0.00148100,0.00001606,0.00007014
-2.48824412,0.02038107,0.00016668,0.01963662,0.00000005,0.00188211,0.00002321,0.00008921
-2.48224112,0.02571766,0.00022128,0.02477118,0.00000007,0.00237500,0.00003342,0.00011267
-2.47623812,0.03222358,0.00029311,0.03102734,0.00000009,0.00297594,0.00004788,0.00014133
-2.47023512,0.04009262,0.00038743,0.03858940,0.00000012,0.00370281,0.00006821,0.00017607
-2.46423212,0.04953538,0.00051108,0.04765691,0.00000015,0.00457510,0.00009660,0.00021786
-2.45822911,0.06077725,0.00067287,0.05844242,0.00000020,0.00561363,0.00013596,0.00026777
-2.45222611,0.07405556,0.00088415,0.07116837,0.00000026,0.00684034,0.00019016,0.00032693
-2.44622311,0.08961572,0.00115944,0.08606289,0.00000034,0.00827788,0.00026426,0.00039655
-2.44022011,0.10770666,0.00151725,0.10335486,0.00000045,0.00994925,0.00036486,0.00047792
-2.43421711,0.12857539,0.00198100,0.12326799,0.00000058,0.01187722,0.00050046,0.00057234
-2.42821411,0.15246113,0.00258020,0.14601429,0.00000076,0.01408380,0.00068190,0.00068119
-2.42221111,0.17958893,0.00335171,0.17178710,0.00000099,0.01658963,0.00092291,0.00080586
-2.41620810,0.21016351,0.00434124,0.20075392,0.00000128,0.01941340,0.00124072,0.00094777
-2.41020510,0.24436324,0.00560505,0.23304953,0.00000166,0.02257120,0.00165668,0.00110838
-2.40420210,0.28233513,0.00721176,0.26876972,0.00000215,0.02607608,0.00219706,0.00128918
-2.39819910,0.32419097,0.00924433,0.30796615,0.00000278,0.02993758,0.00289383,0.00149169
-2.39219610,0.37000518,0.01180213,0.35064274,0.00000359,0.03416147,0.00378552,0.00171755
-2.38619310,0.41981480,0.01500294,0.39675409,0.00000462,0.03874970,0.00491802,0.00196850
-2.38019010,0.47362189,0.01898492,0.44620625,0.00000593,0.04370045,0.00634549,0.00224645
-2.37418709,0.53139851,0.02390838,0.49886009,0.00000759,0.04900853,0.00813107,0.00255356
-2.36818409,0.59309447,0.02995711,0.55453752,0.00000969,0.05466595,0.01034758,0.00289232
-2.36218109,0.65864743,0.03733926,0.61303024,0.00001232,0.06066274,0.01307798,0.00326561
-2.35617809,0.72799525,0.04628746,0.67411117,0.00001561,0.06698790,0.01641565,0.00367682
-2.35017509,0.80108981,0.05705811,0.73754769,0.00001971,0.07363063,0.02046437,0.00412992
-2.34417209,0.87791164,0.06992949,0.80311638,0.00002479,0.08058151,0.02533789,0.00462957
-2.33816908,0.95848426,0.08519875,0.87061823,0.00003107,0.08783379,0.03115919,0.00518117
-2.33216608,1.04288716,0.10317737,0.93989333,0.00003878,0.09538457,0.03805924,0.00579091
-2.32616308,1.13126630,0.12418529,1.01083409,0.00004821,0.10323578,0.04617526,0.00646580
-2.32016008,1.22384084,0.14854341,1.08339574,0.00005970,0.11139496,0.05564865,0.00721366
-2.31415708,1.32090513,0.17656476,1.15760308,0.00007364,0.11987571,0.06662230,0.00804303
-2.30815408,1.42282507,0.20854430,1.23355264,0.00009048,0.12869770,0.07923776,0.00896309
-2.30215108,1.53002822,0.24474774,1.31140939,0.00011074,0.13788631,0.09363199,0.00998350
-2.29614807,1.64298758,0.28539967,1.39139773,0.00013502,0.14747185,0.10993407,0.01111417
-2.29014507,1.76219912,0.33067152,1.47378658,0.00016401,0.15748830,0.12826196,0.01236503
-2.28414207,1.88815391,0.38066984,1.55886903,0.00019848,0.16797190,0.14871955,0.01374572
-2.27813907,2.02130597,0.43542562,1.64693720,0.00023932,0.17895931,0.17139413,0.01526532
-2.27213607,2.16203734,0.49488526,1.73825348,0.00028752,0.19048583,0.19635459,0.01693194
-2.26613307,2.31062250,0.55890390,1.83301967,0.00034419,0.20258364,0.22365048,0.01875249
-2.26013007,2.46719412,0.62724169,1.93134574,0.00041056,0.21528016,0.25331212,0.02073229
-2.25412706,2.63171253,0.69956355,2.03322016,0.00048798,0.22859686,0.28535191,0.02287486
-2.24812406,2.80394109,0.77544287,2.13848376,0.00057796,0.24254852,0.31976674,0.02518168
-2.24212106,2.98342938,0.85436926,2.24680900,0.00068207,0.25714302,0.35654161,0.02765205
-2.23611806,3.16950577,0.93576034,2.35768621,0.00080204,0.27238181,0.39565417,0.03028303
-2.23011506,3.36128039,1.01897739,2.47041828,0.00093966,0.28826090,0.43708000,0.03306942
-2.22411206,3.55765889,1.10334411,2.58412442,0.00109680,0.30477250,0.48079821,0.03600388
-2.21810905,3.75736652,1.18816795,2.69775338,0.00127535,0.32190690,0.52679697,0.03907708
-2.21210605,3.95898152,1.27276275,2.81010590,0.00147721,0.33965472,0.57507834,0.04227789
-2.20610305,4.16097599,1.35647170,2.91986537,0.00170421,0.35800902,0.62566204,0.04559367
-2.20010005,4.36176191,1.43868917,3.02563548,0.00195803,0.37696720,0.67858735,0.04901052
-2.19409705,4.55973953,1.51888011,3.12598296,0.00224021,0.39653236,0.73391294,0.05251357
-2.18809405,4.75334515,1.59659590,3.21948314,0.00255198,0.41671381,0.79171404,0.05608714
-2.18209105,4.94109541,1.67148538,3.30476623,0.00289427,0.43752670,0.85207672,0.05971500
-2.17608804,5.12162515,1.74330036,3.38056170,0.00326754,0.45899044,0.91508938,0.06338043
-2.17008504,5.29371691,1.81189496,3.44573870,0.00367178,0.48112606,0.98083138,0.06706624
-2.16408204,5.45632013,1.87721895,3.49934041,0.00410642,0.50395232,1.04935943,0.07075473
-2.15807904,5.60855950,1.93930495,3.54061097,0.00457022,0.52748103,1.12069217,0.07442751
-2.15207604,5.74973230,1.99825071,3.56901373,0.00506129,0.55171152,1.19479398,0.07806538
-2.14607304,5.87929578,2.05419714,3.58424047,0.00557704,0.57662483,1.27155874,0.08164802
-2.14007004,5.99684614,2.10730377,3.58621155,0.00611415,0.60217792,1.35079499,0.08515380
-2.13406703,6.10209150,2.15772326,3.57506767,0.00666862,0.62829842,1.43221337,0.08855960
-2.12806403,6.19482158,2.20557662,3.55115420,0.00723584,0.65488028,1.51541761,0.09184064
-2.12206103,6.27487716,2.25093095,3.51499957,0.00781060,0.68178088,1.59989992,0.09497048
-2.11605803,6.34212201,2.29378137,3.46728921,0.00838726,0.70881979,1.68504162,0.09792115
-2.11005503,6.39642023,2.33403830,3.40883699,0.00895985,0.73577956,1.77011949,0.10066345
-2.10405203,6.43762071,2.37152125,3.34055562,0.00952222,0.76240867,1.85431786,0.10316736
-2.09804902,6.46555035,2.40595946,3.26342777,0.01006821,0.78842653,1.93674620,0.10540268
-2.09204602,6.48001643,2.43699950,3.17847907,0.01059178,0.81353038,2.01646167,0.10733980
-2.08604302,6.48081787,2.46421934,3.08675408,0.01108724,0.83740390,2.09249550,0.10895058
-2.08004002,6.46776423,2.48714785,2.98929580,0.01154936,0.85972691,2.16388197,0.11020930
-2.07403702,6.44070055,2.50528855,2.88712912,0.01197353,0.88018581,2.22968846,0.11109364
-2.06803402,6.39953578,2.51814590,2.78124807,0.01235585,0.89848397,2.28904496,0.11158566
-2.06203102,6.34427203,2.52525230,2.67260672,0.01269327,0.91435169,2.34117143,0.11167259
-2.05602801,6.27503194,2.52619416,2.56211314,0.01298356,0.92755493,2.38540147,0.11134758
-2.05002501,6.19208177,2.52063521,2.45062592,0.01322539,0.93790256,2.42120108,0.11061019
-2.04402201,6.09584793,2.50833574,2.33895256,0.01341829,0.94525152,2.44818159,0.10946666
-2.03801901,5.98692570,2.48916657,2.22784918,0.01356256,0.94950983,2.46610612,0.10792990
-2.03201601,5.86607920,2.46311719,2.11802112,0.01365923,0.95063725,2.47488959,0.10601931
-2.02601301,5.73423281,2.43029773,2.01012402,0.01370990,0.94864381,2.47459253,0.10376023
-2.02001001,5.59245471,2.39093516,1.90476512,0.01371668,0.94358626,2.46540945,0.10118327
-2.01400700,5.44193410,2.34536417,1.80250496,0.01368199,0.93556307,2.44765281,0.09832342
-2.00800400,5.28395406,2.29401389,1.70385932,0.01360849,0.92470813,2.42173400,0.09521905
-2.00200100,5.11986223,2.23739155,1.60930164,0.01349895,0.91118398,2.38814259,0.09191080
-1.99599800,4.95104177,2.17606444,1.51926621,0.01335616,0.89517484,2.34742553,0.08844057
-1.98999500,4.77888477,2.11064155,1.43415206,0.01318286,0.87688011,2.30016755,0.08485045
-1.98399200,4.60476996,2.04175616,1.35432789,0.01298172,0.85650862,2.24697389,0.08118182
-1.97798899,4.43004601,1.97005026,1.28013783,0.01275531,0.83427411,2.18845630,0.07747457
-1.97198599,4.25602123,1.89616181,1.21190795,0.01250615,0.81039189,2.12522276,0.07376651
-1.96598299,4.08395950,1.82071503,1.14995316,0.01223675,0.78507696,2.05787116,0.07009293
-1.95997999,3.91508196,1.74431402,1.09458407,0.01194967,0.75854334,1.98698661,0.06648638
-1.95397699,3.75057294,1.66753944,1.04611316,0.01164760,0.73100448,1.91314191,0.06297658
-1.94797399,3.59158862,1.59094776,1.00485964,0.01133345,0.70267442,1.83690049,0.05959050
-1.94197099,3.43926627,1.51507245,0.97115233,0.01101043,0.67376932,1.75882060,0.05635252
-1.93596798,3.29473195,1.44042632,0.94532984,0.01068208,0.64450903,1.67946009,0.05328461
-1.92996498,3.15910462,1.36750418,0.92773759,0.01035236,0.61511827,1.59938042,0.05040666
-1.92396198,3.03349514,1.29678496,0.91872125,0.01002562,0.58582711,1.51914930,0.04773663
-1.91795898,2.91899861,1.22873286,0.91861645,0.00970661,0.55687048,1.43934114,0.04529070
-1.91195598,2.81667974,1.16379676,0.92773483,0.00940043,0.52848660,1.36053481,0.04308342
-1.90595298,2.72755104,1.10240783,0.94634688,0.00911246,0.50091426,1.28330872,0.04112764
-1.89994997,2.65254464,1.04497529,0.97466223,0.00884824,0.47438899,1.20823312,0.03943439
-1.89394697,2.59247909,0.99188040,1.01280818,0.00861339,0.44913835,1.13586021,0.03801269
-1.88794397,2.54802305,0.94346914,1.06080786,0.00841344,0.42537654,1.06671241,0.03686922
-1.88194097,2.51965813,0.90004412,1.11855910,0.00825372,0.40329866,1.00126973,0.03600800
-1.87593797,2.50764358,0.86185634,1.18581560,0.00813921,0.38307511,0.93995709,0.03543003
-1.86993497,2.51198533,0.82909738,1.26217175,0.00807439,0.36484622,0.88313224,0.03513289
-1.86393197,2.53241189,0.80189277,1.34705234,0.00806318,0.34871786,0.83107533,0.03511048
-1.85792896,2.56835950,0.78029702,1.43970848,0.00810882,0.33475790,0.78398084,0.03535277
-1.85192596,2.61896787,0.76429079,1.53922044,0.00821378,0.32299418,0.74195215,0.03584573
-1.84592296,2.68308800,0.75378035,1.64450807,0.00837978,0.31341378,0.70499947,0.03657134
-1.83991996,2.75930220,0.74859959,1.75434889,0.00860771,0.30596396,0.67304103,0.03750776
-1.83391696,2.84595615,0.74851435,1.86740347,0.00889769,0.30055458,0.64590754,0.03862971
-1.82791396,2.94120185,0.75322892,1.98224758,0.00924904,0.29706182,0.62334972,0.03990890
-1.82191096,3.04304983,0.76239428,2.09740974,0.00966041,0.29533327,0.60504836,0.04131472
-1.81590795,3.14942819,0.77561754,2.21141279,0.01012976,0.29519376,0.59062648,0.04281490
-1.80990495,3.25824593,0.79247223,2.32281766,0.01065444,0.29645199,0.57966285,0.04437633
-1.80390195,3.36745737,0.81250862,2.43026729,0.01123127,0.29890736,0.57170626,0.04596594
-1.79789895,3.47512469,0.83526375,2.53252868,0.01185659,0.30235671,0.56628985,0.04755147
-1.79189595,3.57947564,0.86027070,2.62853096,0.01252627,0.30660080,0.56294488,0.04910234
-1.78589295,3.67895360,0.88706657,2.71739774,0.01323581,0.31145004,0.56121336,0.05059031
-1.77988994,3.77225783,0.91519924,2.79847201,0.01398032,0.31672939,0.56065921,0.05199015
-1.77388694,3.85837212,0.94423249,2.87133249,0.01475455,0.32228213,0.56087754,0.05328008
-1.76788394,3.93658099,0.97374979,2.93580060,0.01555288,0.32797254,0.56150193,0.05444211
-1.76188094,4.00647294,1.00335677,2.99193797,0.01636937,0.33368732,0.56220967,0.05546218
-1.75587794,4.06793137,1.03268262,3.04003454,0.01719771,0.33933593,0.56272498,0.05633023
-1.74987494,4.12111415,1.06138083,3.08058840,0.01803126,0.34484989,0.56282044,0.05703998
-1.74387194,4.16642366,1.08912950,3.11427830,0.01886306,0.35018116,0.56231682,0.05758871
-1.73786893,4.20446948,1.11563180,3.14193069,0.01968584,0.35530002,0.56108170,0.05797690
-1.73186593,4.23602637,1.14061655,3.16448325,0.02049213,0.36019238,0.55902707,0.05820772
-1.72586293,4.26199009,1.16383959,3.18294688,0.02127428,0.36485706,0.55610644,0.05828662
-1.71985993,4.28333407,1.18508586,3.19836836,0.02202456,0.36930316,0.55231152,0.05822077
-1.71385693,4.30106927,1.20417224,3.21179578,0.02273537,0.37354770,0.54766904,0.05801866
-1.70785393,4.31620960,1.22095143,3.22424841,0.02339927,0.37761375,0.54223766,0.05768963
-1.70185093,4.32974473,1.23531630,3.23669272,0.02400927,0.38152930,0.53610534,0.05724354
-1.69584792,4.34262133,1.24720488,3.25002531,0.02455897,0.38532670,0.52938713,0.05669053
-1.68984492,4.35573362,1.25660541,3.26506370,0.02504276,0.38904290,0.52222351,0.05604088
-1.68384192,4.36992296,1.26356116,3.28254468,0.02545607,0.39272031,0.51477913,0.05530488
-1.67783892,4.38598576,1.26817463,3.30313014,0.02579556,0.39640815,0.50724195,0.05449293
-1.67183592,4.40468855,1.27061072,3.32741906,0.02605931,0.40016426,0.49982256,0.05361559
-1.66583292,4.42678815,1.27109837,3.35596463,0.02624704,0.40405689,0.49275354,0.05268374
-1.65982991,4.45305486,1.26993042,3.38929445,0.02636016,0.40816649,0.48628863,0.05170878
-1.65382691,4.48429599,1.26746137,3.42793204,0.02640197,0.41258706,0.48070139,0.05070279
-1.64782391,4.52137705,1.26410273,3.47241732,0.02637764,0.41742680,0.47628331,0.04967871
-1.64182091,4.56523811,1.26031608,3.52332409,0.02629421,0.42280801,0.47334099,0.04865046
-1.63581791,4.61690269,1.25660349,3.58127231,0.02616055,0.42886577,0.47219231,0.04763299
-1.62981491,4.67747728,1.25349585,3.64693342,0.02598718,0.43574551,0.47316139,0.04664225
-1.62381191,4.74813983,1.25153887,3.72102733,0.02578607,0.44359922,0.47657236,0.04569508
-1.61780890,4.83011628,1.25127744,3.80431006,0.02557041,0.45258051,0.48274184,0.04480896
-1.61180590,4.92464490,1.25323868,3.89755170,0.02535422,0.46283839,0.49197033,0.04400172
-1.60580290,5.03292915,1.25791405,4.00150477,0.02515206,0.47451017,0.50453250,0.04329108
-1.59979990,5.15608013,1.26574140,4.11686405,0.02497855,0.48771365,0.52066682,0.04269422
-1.59379690,5.29505110,1.27708731,4.24421918,0.02484798,0.50253886,0.54056471,0.04222717
-1.58779390,5.45056660,1.29223067,4.38400219,0.02477384,0.51903999,0.56435965,0.04190425
-1.58179090,5.62304986,1.31134791,4.53643261,0.02476841,0.53722765,0.59211673,0.04173744
-1.57578789,5.81255213,1.33450075,4.70146300,0.02484232,0.55706208,0.62382304,0.04173584
-1.56978489,6.01868811,1.36162698,4.87872828,0.02500418,0.57844772,0.65937958,0.04190512
-1.56378189,6.24058163,1.39253469,5.06750190,0.02526026,0.60122947,0.69859493,0.04224707
-1.55777889,6.47682539,1.42690058,5.26666237,0.02561420,0.62519103,0.74118135,0.04275924
-1.55177589,6.72545820,1.46427236,5.47467264,0.02606681,0.65005558,0.78675362,0.04343476
-1.54577289,6.98396253,1.50407560,5.68957495,0.02661600,0.67548883,0.83483084,0.04426226
-1.53976988,7.24928423,1.54562475,5.90900271,0.02725669,0.70110471,0.88484154,0.04522593
-1.53376688,7.51787535,1.58813837,6.13021041,0.02798088,0.72647328,0.93613194,0.04630587
-1.52776388,7.78575968,1.63075793,6.35012147,0.02877779,0.75113101,0.98797745,0.04747845
-1.52176088,8.04861973,1.67256985,6.56539320,0.02963411,0.77459279,1.03959708,0.04871692
-1.51575788,8.30190250,1.71262989,6.77249690,0.03053422,0.79636548,1.09017031,0.04999217
-1.50975488,8.54094041,1.74998933,6.96781047,0.03146064,0.81596231,1.13885606,0.05127357
-1.50375188,8.76108292,1.78372176,7.14772002,0.03239436,0.83291767,1.18481303,0.05252990
-1.49774887,8.95783363,1.81294984,7.30872639,0.03331541,0.84680163,1.22722072,0.05373037
-1.49174587,9.12698724,1.83687081,7.44755225,0.03420325,0.85723366,1.26530044,0.05484560
-1.48574287,9.26476069,1.85478011,7.56124509,0.03503741,0.86389488,1.29833544,0.05584862
-1.47973987,9.36791289,1.86609199,7.64727184,0.03579792,0.86653840,1.32568962,0.05671580
-1.47373687,9.43384796,1.87035658,7.70360081,0.03646588,0.86499731,1.34682389,0.05742759
-1.46773387,9.46069776,1.86727280,7.72876767,0.03702397,0.85919003,1.36130980,0.05796926
-1.46173087,9.44738022,1.85669651,7.72192261,0.03745690,0.84912274,1.36883994,0.05833132
-1.45572786,9.39363138,1.83864384,7.68285684,0.03775180,0.83488897,1.36923464,0.05850983
-1.44972486,9.30001018,1.81328961,7.61200769,0.03789862,0.81666627,1.36244506,0.05850649
-1.44372186,9.16787620,1.78096072,7.51044258,0.03789035,0.79471029,1.34855236,0.05832843
-1.43771886,8.99934213,1.74212526,7.37982285,0.03772325,0.76934645,1.32776326,0.05798791
-1.43171586,8.79720344,1.69737731,7.22234980,0.03739692,0.74095971,1.30040225,0.05750172
-1.42571286,8.56484898,1.64741844,7.04069575,0.03691434,0.70998285,1.26690075,0.05689046
-1.41970985,8.30615682,1.59303649,6.83792343,0.03628172,0.67688379,1.22778377,0.05617763
-1.41370685,8.02538019,1.53508238,6.61739781,0.03550836,0.64215251,1.18365458,0.05538864
-1.40770385,7.72702847,1.47444606,6.38269405,0.03460636,0.60628801,1.13517815,0.05454981
-1.40170085,7.41574828,1.41203226,6.13750567,0.03359028,0.56978590,1.08306367,0.05368720
-1.39569785,7.09620922,1.34873707,5.88555645,0.03247673,0.53312704,1.02804712,0.05282571
-1.38969485,6.77299841,1.28542617,5.63051936,0.03128389,0.49676745,0.97087414,0.05198800
-1.38369185,6.45052731,1.22291547,5.37594491,0.03003110,0.46112998,0.91228402,0.05119377
-1.37768884,6.13295327,1.16195471,5.12520107,0.02873831,0.42659779,0.85299494,0.05045905
-1.37168584,5.82411750,1.10321463,4.88142570,0.02742566,0.39350974,0.79369104,0.04979573
-1.36568284,5.52750037,1.04727800,4.64749203,0.02611304,0.36215770,0.73501160,0.04921133
-1.35967984,5.24619364,0.99463468,4.42598690,0.02481973,0.33278577,0.67754223,0.04870894
-1.35367684,4.98288885,0.94568070,4.21920089,0.02356404,0.30559112,0.62180855,0.04828744
-1.34767384,4.73988019,0.90072116,4.02912878,0.02236317,0.28072631,0.56827196,0.04794184
-1.34167084,4.51907958,0.85997662,3.85747871,0.02123296,0.25830291,0.51732767,0.04766395
-1.33566783,4.32204141,0.82359249,3.70568787,0.02018790,0.23839595,0.46930478,0.04744302
-1.32966483,4.14999415,0.79165067,3.57494244,0.01924110,0.22104905,0.42446802,0.04726667
-1.32366183,4.00387588,0.76418298,3.46619979,0.01840436,0.20627992,0.38302122,0.04712178
-1.31765883,3.88437100,0.74118531,3.38021077,0.01768834,0.19408581,0.34511187,0.04699545
-1.31165583,3.79194570,0.72263190,3.31754030,0.01710268,0.18444887,0.31083672,0.04687588
-1.30565283,3.72687979,0.70848897,3.27858489,0.01665621,0.17734102,0.28024804,0.04675330
-1.29964982,3.68929343,0.69872682,3.26358591,0.01635716,0.17272823,0.25336014,0.04662062
-1.29364682,3.67916741,0.69333009,3.27263807,0.01621328,0.17057404,0.23015605,0.04647408
-1.28764382,3.69635629,0.69230537,3.30569281,0.01623200,0.17084227,0.21059398,0.04631361
-1.28164082,3.74059443,0.69568603,3.36255686,0.01642051,0.17349882,0.19461327,0.04614307
-1.27563782,3.81149513,0.70353405,3.44288659,0.01678580,0.17851262,0.18213985,0.04597025
-1.26963482,3.90854371,0.71593865,3.54617889,0.01733456,0.18585571,0.17309080,0.04580667
-1.26363182,4.03108592,0.73301213,3.67176000,0.01807312,0.19550251,0.16737810,0.04566718
-1.25762881,4.17831287,0.75488285,3.81877337,0.01900725,0.20742843,0.16491128,0.04556943
-1.25162581,4.34924435,0.78168599,3.98616812,0.02014186,0.22160786,0.16559915,0.04553313
-1.24562281,4.54271215,0.81355238,4.17268942,0.02148076,0.23801170,0.16935034,0.04557926
-1.23961981,4.75734511,0.85059607,4.37687216,0.02302627,0.25660453,0.17607298,0.04572916
-1.23361681,4.99155737,0.89290111,4.59703897,0.02477884,0.27734158,0.18567330,0.04600361
-1.22761381,5.24354130,0.94050817,4.83130359,0.02673669,0.30016562,0.19805345,0.04642189
-1.22161081,5.51126610,0.99340163,5.07758018,0.02889540,0.32500384,0.21310860,0.04700089
-1.21560780,5.79248284,1.05149765,5.33359898,0.03124757,0.35176494,0.23072353,0.04775429
-1.20960480,6.08473647,1.11463375,5.59692819,0.03378249,0.38033646,0.25076887,0.04869186
-1.20360180,6.38538489,1.18256040,5.86500205,0.03648592,0.41058255,0.27309729,0.04981883
-1.19759880,6.69162497,1.25493501,6.13515440,0.03933987,0.44234220,0.29753987,0.05113553
-1.19159580,7.00052511,1.33131867,6.40465703,0.04232258,0.47542813,0.32390288,0.05263702
-1.18559280,7.30906369,1.41117596,6.67076188,0.04540850,0.50962638,0.35196537,0.05431312
-1.17958979,7.61417269,1.49387802,6.93074607,0.04856846,0.54469677,0.38147763,0.05614841
-1.17358679,7.91278547,1.57870902,7.18195845,0.05176996,0.58037426,0.41216100,0.05812256
-1.16758379,8.20188780,1.66487599,7.42186673,0.05497755,0.61637132,0.44370901,0.06021081
-1.16158079,8.47857087,1.75152210,7.64810381,0.05815336,0.65238131,0.47579012,0.06238457
-1.15557779,8.74008529,1.83774298,7.85851225,0.06125780,0.68808295,0.50805204,0.06461224
-1.14957479,8.98389465,1.92260593,8.05118569,0.06425032,0.72314572,0.54012775,0.06686014
-1.14357179,9.20772739,2.00517149,8.22450628,0.06709027,0.75723628,0.57164284,0.06909352
-1.13756878,9.40962548,2.08451662,8.37717692,0.06973787,0.79002550,0.60222425,0.07127766
-1.13156578,9.58798847,2.15975898,8.50824738,0.07215522,0.82119616,0.63150983,0.07337904
-1.12556278,9.74161118,2.23008116,8.61713347,0.07430732,0.85045085,0.65915851,0.07536644
-1.11955978,9.86971360,2.29475405,8.70362828,0.07616303,0.87751982,0.68486053,0.07721197
-1.11355678,9.97196108,2.35315819,8.76790469,0.07769605,0.90216845,0.70834707,0.07889210
-1.10755378,10.04847373,2.40480214,8.81050872,0.07888571,0.92420392,0.72939904,0.08038841
-1.10155078,10.09982342,2.44933684,8.83234310,0.07971766,0.94348072,0.74785420,0.08168824
-1.09554777,10.12701762,2.48656513,8.83464105,0.08018439,0.95990475,0.76361232,0.08278503
-1.08954477,10.13146963,2.51644567,8.81893042,0.08028548,0.97343559,0.77663788,0.08367850
-1.08354177,10.11495525,2.53909104,8.78698878,0.08002766,0.98408692,0.78696017,0.08437443
-1.07753877,10.07955681,2.55475970,8.74079047,0.07942463,0.99192483,0.79467046,0.08488431
-1.07153577,10.02759587,2.56384210,8.68244717,0.07849659,0.99706422,0.79991655,0.08522457
-1.06553277,9.96155700,2.56684158,8.61414383,0.07726954,0.99966327,0.80289461,0.08541573
-1.05952976,9.88400535,2.56435079,8.53807234,0.07577442,0.99991633,0.80383886,0.08548121
-1.05352676,9.79750146,2.55702481,8.45636553,0.07404602,0.99804562,0.80300960,0.08544608
-1.04752376,9.70451706,2.54555241,8.37103415,0.07212177,0.99429197,0.80068010,0.08533573
-1.04152076,9.60735563,2.53062687,8.28390965,0.07004047,0.98890540,0.79712316,0.08517451
-1.03551776,9.50808154,2.51291785,8.19659535,0.06784099,0.98213574,0.79259806,0.08498442
-1.02951476,9.40846104,2.49304581,8.11042788,0.06556106,0.97422391,0.78733864,0.08478399
-1.02351176,9.30991790,2.47156031,8.02645087,0.06323604,0.96539424,0.78154317,0.08458726
-1.01750875,9.21350550,2.44892307,7.94540142,0.06089799,0.95584819,0.77536658,0.08440314
-1.01150575,9.11989631,2.42549673,7.86770991,0.05857485,0.94575965,0.76891555,0.08423494
-1.00550275,9.02938864,2.40153938,7.79351218,0.05628983,0.93527195,0.76224661,0.08408028
-0.99949975,8.94192946,2.37720516,7.72267292,0.05406108,0.92449661,0.75536743,0.08393125
-0.99349675,8.85715105,2.35255026,7.65481822,0.05190162,0.91351365,0.74824112,0.08377494
-0.98749375,8.77441875,2.32754381,7.58937471,0.04981945,0.90237325,0.74079331,0.08359416
-0.98149075,8.69288631,2.30208262,7.52561256,0.04781793,0.89109857,0.73292147,0.08336841
-0.97548774,8.61155498,2.27600868,7.46268950,0.04589630,0.87968926,0.72450601,0.08307498
-0.96948474,8.52933298,2.24912823,7.39969314,0.04405035,0.86812548,0.71542240,0.08269017
-0.96348174,8.44509174,2.22123116,7.33567939,0.04227321,0.85637200,0.70555363,0.08219046
-0.95747874,8.35771628,2.19210967,7.26970517,0.04055616,0.84438224,0.69480232,0.08155368
-0.95147574,8.26614768,2.16157533,7.20085441,0.03888945,0.83210193,0.68310183,0.08076009
-0.94547274,8.16941644,2.12947366,7.12825706,0.03726303,0.81947239,0.67042573,0.07979321
-0.93946973,8.06666642,2.09569586,7.05110145,0.03566733,0.80643334,0.65679514,0.07864052
-0.93346673,7.95716993,2.06018742,6.96864106,0.03409373,0.79292519,0.64228373,0.07729392
-0.92746373,7.84033513,2.02295352,6.88019710,0.03253511,0.77889108,0.62701996,0.07574995
-0.92146073,7.71570741,1.98406140,6.78515885,0.03098612,0.76427851,0.61118659,0.07400982
-0.91545773,7.58296668,1.94363996,6.68298333,0.02944332,0.74904098,0.59501758,0.07207914
-0.90945473,7.44192258,1.90187697,6.57319622,0.02790532,0.73313950,0.57879236,0.06996763
-0.90345173,7.29250919,1.85901422,6.45539512,0.02637261,0.71654412,0.56282792,0.06768858
-0.89744872,7.13478065,1.81534100,6.32925615,0.02484742,0.69923562,0.54746895,0.06525823
