energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-0.14707354,3.18012820,0.52948199,1.69543616,0.04802555,0.46091476,0.71919725,0.66787138,0.07476575,0.26972827
-0.14107054,3.19515631,0.52867106,1.71566563,0.04689295,0.46029133,0.72127028,0.66505316,0.07531110,0.27122801
-0.13506753,3.20766753,0.52737776,1.73502949,0.04572583,0.45910667,0.72261663,0.66173427,0.07571192,0.27224086
-0.12906453,3.21742563,0.52560331,1.75338342,0.04454206,0.45728425,0.72305178,0.65791521,0.07597254,0.27273815
-0.12306153,3.22429878,0.52336426,1.77063342,0.04336021,0.45476512,0.72242989,0.65361505,0.07610018,0.27270439
-0.11705853,3.22826617,0.52069263,1.78673764,0.04219908,0.45151118,0.72064934,0.64887250,0.07610488,0.27213793
-0.11105553,3.22941924,0.51763536,1.80170542,0.04107717,0.44750765,0.71765605,0.64374606,0.07599935,0.27105117
-0.10505253,3.22795704,0.51425281,1.81559340,0.04001224,0.44276442,0.71344444,0.63831302,0.07579867,0.26947011
-0.09904952,3.22417562,0.51061645,1.82849861,0.03902084,0.43731633,0.70805606,0.63266745,0.07551991,0.26743332
-0.09304652,3.21845149,0.50680577,1.84054899,0.03811786,0.43122211,0.70157571,0.62691688,0.07518157,0.26499031
-0.08704352,3.21121975,0.50290441,1.85189141,0.03731604,0.42456211,0.69412554,0.62117796,0.07480297,0.26219935
-0.08104052,3.20294767,0.49899585,1.86267795,0.03662562,0.41743490,0.68585723,0.61557114,0.07440351,0.25912484
-0.07503752,3.19410513,0.49515874,1.87305093,0.03605393,0.40995286,0.67694275,0.61021453,0.07400186,0.25583440
-0.06903452,3.18513312,0.49146218,1.88312752,0.03560506,0.40223696,0.66756430,0.60521742,0.07361509,0.25239565
-0.06303152,3.17641230,0.48796122,1.89298486,0.03527961,0.39441114,0.65790376,0.60067355,0.07325783,0.24887314
-0.05702851,3.16823320,0.48469286,1.90264641,0.03507457,0.38659634,0.64813255,0.59665478,0.07294147,0.24532523
-0.05102551,3.16076987,0.48167282,1.91207058,0.03498320,0.37890478,0.63840209,0.59320526,0.07267344,0.24180146
-0.04502251,3.15405878,0.47889334,1.92114225,0.03499514,0.37143458,0.62883578,0.59033677,0.07245659,0.23834021
-0.03901951,3.14798421,0.47632216,1.92966790,0.03509657,0.36426515,0.61952254,0.58802527,0.07228887,0.23496709
-0.03301651,3.14227142,0.47390281,1.93737492,0.03527059,0.35745351,0.61051261,0.58620920,0.07216304,0.23169390
-0.02701351,3.13648812,0.47155641,1.94391519,0.03549765,0.35103182,0.60181544,0.58478950,0.07206681,0.22851838
-0.02101051,3.13005473,0.46918468,1.94887314,0.03575620,0.34500609,0.59340018,0.58363157,0.07198307,0.22542474
-0.01500750,3.12226295,0.46667436,1.95177796,0.03602334,0.33935637,0.58519827,0.58256913,0.07189050,0.22238485
-0.00900450,3.11230220,0.46390266,1.95211967,0.03627571,0.33403812,0.57710829,0.58140982,0.07176431,0.21936015
-0.00300150,3.09929259,0.46074358,1.94936824,0.03649030,0.32898489,0.56900260,0.57994236,0.07157726,0.21630414
0.00300150,3.08232308,0.45707477,1.94299507,0.03664541,0.32411206,0.56073543,0.57794498,0.07130081,0.21316524
0.00900450,3.06049299,0.45278469,1.93249577,0.03672148,0.31932147,0.55215194,0.57519461,0.07090637,0.20989004
0.01500750,3.03295489,0.44777957,1.91741332,0.03670197,0.31450664,0.54309781,0.57147666,0.07036666,0.20642656
0.02101051,2.99895685,0.44198997,1.89736031,0.03657413,0.30955845,0.53342878,0.56659459,0.06965699,0.20272755
0.02701351,2.95788205,0.43537650,1.87203957,0.03632958,0.30437080,0.52301971,0.56037912,0.06875655,0.19875358
0.03301651,2.90928385,0.42793451,1.84126181,0.03596481,0.29884619,0.51177269,0.55269651,0.06764943,0.19447568
0.03901951,2.85291475,0.41969743,1.80495988,0.03548145,0.29290084,0.49962381,0.54345551,0.06632568,0.18987768
0.04502251,2.78874793,0.41073863,1.76319865,0.03488639,0.28646913,0.48654834,0.53261272,0.06478189,0.18495779
0.05102551,2.71699035,0.40117159,1.71618030,0.03419164,0.27950724,0.47256405,0.52017617,0.06302175,0.17972965
0.05702851,2.63808698,0.39114856,1.66424467,0.03341400,0.27199584,0.45773263,0.50620683,0.06105616,0.17422268
0.06303152,2.55271602,0.38085743,1.60786469,0.03257459,0.26394161,0.44215905,0.49081820,0.05890322,0.16848172
0.06903452,2.46177535,0.37051722,1.54763718,0.03169811,0.25537785,0.42598923,0.47417386,0.05658783,0.16256605
0.07503752,2.36636097,0.36037207,1.48426929,0.03081210,0.24636377,0.40940579,0.45648325,0.05414116,0.15654776
0.08104052,2.26773828,0.35068412,1.41856127,0.02994592,0.23698294,0.39262246,0.43799581,0.05159984,0.15050969
0.08704352,2.16730767,0.34172554,1.35138627,0.02912985,0.22734069,0.37587720,0.41899373,0.04900507,0.14454287
0.09304652,2.06656566,0.33376982,1.28366795,0.02839401,0.21756075,0.35942443,0.39978377,0.04640153,0.13874368
0.09904952,1.96706321,0.32708280,1.21635675,0.02776736,0.20778115,0.34352676,0.38068829,0.04383627,0.13321084
0.10505253,1.87036298,0.32191381,1.15040579,0.02727683,0.19814978,0.32844644,0.36203605,0.04135753,0.12804233
0.11105553,1.77799681,0.31848695,1.08674721,0.02694641,0.18881947,0.31443697,0.34415292,0.03901365,0.12333237
0.11705853,1.69142526,0.31699323,1.02626972,0.02679646,0.17994306,0.30173510,0.32735302,0.03685189,0.11916858
0.12306153,1.61200028,0.31758359,0.96979818,0.02684319,0.17166848,0.29055363,0.31193042,0.03491748,0.11562942
0.12906453,1.54093234,0.32036311,0.91807576,0.02709829,0.16413408,0.28107507,0.29815175,0.03325265,0.11278197
0.13506753,1.47926290,0.32538683,0.87174912,0.02756872,0.15746427,0.27344654,0.28624988,0.03189577,0.11068020
0.14107054,1.42784294,0.33265716,0.83135713,0.02825672,0.15176569,0.26777591,0.27641882,0.03088069,0.10936369
0.14707354,1.38731799,0.34212309,0.79732310,0.02916007,0.14712409,0.26412935,0.26880988,0.03023606,0.10885689
0.15307654,1.35811988,0.35368138,0.76995083,0.03027239,0.14360173,0.26253037,0.26352928,0.02998493,0.10916892
0.15907954,1.34046515,0.36717955,0.74942427,0.03158368,0.14123570,0.26296022,0.26063703,0.03014426,0.11029385
0.16508254,1.33435987,0.38242076,0.73581064,0.03308097,0.14003700,0.26535972,0.26014715,0.03072470,0.11221152
0.17108554,1.33961044,0.39917034,0.72906679,0.03474902,0.13999038,0.26963228,0.26202907,0.03173042,0.11488879
0.17708854,1.35583964,0.41716382,0.72904834,0.03657108,0.14105507,0.27564815,0.26621020,0.03315894,0.11828113
0.18309155,1.38250726,0.43611608,0.73552121,0.03852963,0.14316619,0.28324948,0.27257940,0.03500124,0.12233457
0.18909455,1.41893431,0.45573134,0.74817499,0.04060711,0.14623698,0.29225615,0.28099130,0.03724179,0.12698778
0.19509755,1.46432985,0.47571359,0.76663766,0.04278659,0.15016153,0.30247210,0.29127123,0.03985884,0.13217433
0.20110055,1.51781949,0.49577698,0.79049102,0.04505223,0.15481815,0.31369183,0.30322062,0.04282468,0.13782493
0.20710355,1.57847436,0.51565571,0.81928637,0.04738971,0.16007312,0.32570690,0.31662270,0.04610607,0.14386962
0.21310655,1.64533968,0.53511306,0.85255973,0.04978643,0.16578476,0.33831210,0.33124824,0.04966486,0.15023975
0.21910955,1.71746183,0.55394908,0.88984623,0.05223162,0.17180760,0.35131114,0.34686129,0.05345857,0.15686976
0.22511256,1.79391314,0.57200659,0.93069311,0.05471619,0.17799660,0.36452156,0.36322462,0.05744116,0.16369866
0.23111556,1.87381348,0.58917530,0.97467091,0.05723252,0.18421131,0.37777872,0.38010481,0.06156393,0.17067112
0.23711856,1.95634818,0.60539365,1.02138248,0.05977408,0.19031960,0.39093881,0.39727681,0.06577640,0.17773820
0.24312156,2.04078167,0.62064859,1.07046971,0.06233504,0.19620112,0.40388061,0.41452788,0.07002729,0.18485776
0.24912456,2.12646668,0.63497303,1.12161752,0.06490967,0.20175020,0.41650626,0.43166084,0.07426556,0.19199443
0.25512756,2.21284878,0.64844135,1.17455543,0.06749197,0.20687807,0.42874069,0.44849651,0.07844136,0.19911927
0.26113057,2.29946656,0.66116304,1.22905650,0.07007513,0.21151453,0.44053028,0.46487548,0.08250700,0.20620919
0.26713357,2.38594754,0.67327498,1.28493395,0.07265120,0.21560869,0.45184037,0.48065902,0.08641784,0.21324609
0.27313657,2.47200059,0.68493260,1.34203571,0.07521086,0.21912916,0.46265228,0.49572928,0.09013303,0.22021595
0.27913957,2.55740524,0.69630058,1.40023743,0.07774328,0.22206339,0.47295971,0.50998893,0.09361617,0.22710772
0.28514257,2.64199899,0.70754352,1.45943420,0.08023623,0.22441639,0.48276492,0.52336013,0.09683577,0.23391233
0.29114557,2.72566322,0.71881701,1.51953180,0.08267628,0.22620888,0.49207495,0.53578311,0.09976558,0.24062171
0.29714857,2.80830885,0.73025974,1.58043782,0.08504918,0.22747493,0.50089808,0.54721449,0.10238472,0.24722796
0.30315158,2.88986255,0.74198677,1.64205348,0.08734033,0.22825931,0.50924068,0.55762533,0.10467766,0.25372265
0.30915458,2.97025440,0.75408468,1.70426650,0.08953545,0.22861462,0.51710476,0.56699923,0.10663403,0.26009641
0.31515758,3.04940768,0.76660834,1.76694559,0.09162112,0.22859834,0.52448626,0.57533041,0.10824833,0.26633855
0.32116058,3.12723148,0.77957980,1.82993705,0.09358544,0.22826999,0.53137419,0.58262207,0.10951952,0.27243704
0.32716358,3.20361625,0.79298904,1.89306349,0.09541862,0.22768859,0.53775062,0.58888489,0.11045050,0.27837855
0.33316658,3.27843275,0.80679649,1.95612506,0.09711340,0.22691030,0.54359143,0.59413594,0.11104764,0.28414861
0.33916958,3.35153402,0.82093709,2.01890291,0.09866537,0.22598662,0.54886789,0.59839782,0.11132022,0.28973188
0.34517259,3.42276016,0.83532559,2.08116475,0.10007308,0.22496301,0.55354862,0.60169819,0.11127994,0.29511241
0.35117559,3.49194544,0.84986256,2.14267219,0.10133799,0.22387802,0.55760211,0.60406946,0.11094050,0.30027385
0.35717859,3.55892696,0.86444085,2.20318916,0.10246413,0.22276292,0.56099931,0.60554884,0.11031717,0.30519960
0.36318159,3.62355404,0.87895192,2.26249103,0.10345768,0.22164184,0.56371616,0.60617838,0.10942656,0.30987290
0.36918459,3.68569763,0.89329169,2.32037355,0.10432628,0.22053223,0.56573599,0.60600517,0.10828637,0.31427670
0.37518759,3.74525859,0.90736558,2.37666105,0.10507830,0.21944580,0.56705146,0.60508139,0.10691528,0.31839354
0.38119060,3.80217441,0.92109233,2.43121319,0.10572192,0.21838953,0.56766590,0.60346441,0.10533286,0.32220519
0.38719360,3.85642334,0.93440651,2.48392964,0.10626436,0.21736697,0.56759415,0.60121653,0.10355959,0.32569240
0.39319660,3.90802574,0.94725956,2.53475235,0.10671100,0.21637950,0.56686263,0.59840461,0.10161688,0.32883452
0.39919960,3.95704219,0.95961941,2.58366493,0.10706469,0.21542757,0.56550876,0.59509944,0.09952708,0.33160922
0.40520260,4.00356832,0.97146866,2.63068919,0.10732522,0.21451177,0.56357978,0.59137479,0.09731352,0.33399233
0.41120560,4.04772658,0.98280165,2.67587876,0.10748896,0.21363376,0.56113110,0.58730629,0.09500047,0.33595790
0.41720860,4.08965533,0.99362060,2.71931017,0.10754877,0.21279685,0.55822414,0.58297009,0.09261305,0.33747834
0.42321161,4.12949575,1.00393106,2.76107173,0.10749413,0.21200640,0.55492403,0.57844132,0.09017712,0.33852500
0.42921461,4.16737737,1.01373721,2.80125078,0.10731153,0.21126985,0.55129715,0.57379250,0.08771905,0.33906884
0.43521761,4.20340293,1.02303710,2.83992015,0.10698514,0.21059646,0.54740865,0.56909193,0.08526538,0.33908148
0.44122061,4.23763355,1.03181839,2.87712438,0.10649755,0.20999680,0.54332020,0.56440204,0.08284251,0.33853634
0.44722361,4.27007495,1.04005473,2.91286668,0.10583082,0.20948205,0.53908790,0.55977786,0.08047617,0.33741003
0.45322661,4.30066560,1.04770306,2.94709729,0.10496744,0.20906301,0.53476058,0.55526564,0.07819101,0.33568379
0.45922961,4.32926738,1.05470216,2.97970401,0.10389147,0.20874915,0.53037833,0.55090161,0.07600996,0.33334486
0.46523262,4.35565950,1.06097231,3.01050551,0.10258955,0.20854745,0.52597156,0.54671092,0.07395375,0.33038787
0.47123562,4.37953589,1.06641629,3.03924780,0.10105179,0.20846137,0.52156027,0.54270686,0.07204027,0.32681593
0.47723862,4.40050656,1.07092167,3.06560435,0.09927259,0.20848988,0.51715376,0.53889032,0.07028411,0.32264152
0.48324162,4.41810277,1.07436425,3.08917984,0.09725113,0.20862658,0.51275057,0.53524949,0.06869602,0.31788704
0.48924462,4.43178615,1.07661249,3.10951763,0.09499176,0.20885912,0.50833881,0.53175989,0.06728252,0.31258497
0.49524762,4.44096147,1.07753275,3.12611073,0.09250400,0.20916880,0.50389661,0.52838467,0.06604557,0.30677765
0.50125063,4.44499278,1.07699518,3.13841594,0.08980242,0.20953054,0.49939293,0.52507528,0.06498239,0.30051674
0.50725363,4.44322233,1.07487979,3.14587061,0.08690617,0.20991312,0.49478856,0.52177247,0.06408538,0.29386226
0.51325663,4.43499191,1.07108263,3.14791160,0.08383841,0.21027979,0.49003729,0.51840768,0.06334219,0.28688140
0.51925963,4.41966582,1.06552170,3.14399553,0.08062549,0.21058921,0.48508742,0.51490483,0.06273599,0.27964710
0.52526263,4.39665482,1.05814229,3.13361977,0.07729607,0.21079673,0.47988346,0.51118239,0.06224579,0.27223648
0.53126563,4.36544029,1.04892153,3.11634335,0.07388014,0.21085595,0.47436806,0.50715597,0.06184706,0.26472926
0.53726863,4.32559782,1.03787198,3.09180686,0.07040811,0.21072045,0.46848419,0.50274113,0.06151239,0.25720619
0.54327164,4.27681931,1.02504388,3.05975081,0.06690984,0.21034583,0.46217751,0.49785645,0.06121226,0.24974755
0.54927464,4.21893284,1.01052621,3.02003146,0.06341383,0.20969164,0.45539886,0.49242683,0.06091603,0.24243191
0.55527764,4.15191945,0.99444608,2.97263373,0.05994656,0.20872347,0.44810678,0.48638680,0.06059287,0.23533493
0.56128064,4.07592601,0.97696685,2.91768031,0.05653188,0.20741480,0.44027006,0.47968375,0.06021283,0.22852851
0.56728364,3.99127349,0.95828454,2.85543677,0.05319069,0.20574867,0.43186999,0.47228094,0.05974781,0.22208010
0.57328664,3.89846011,0.93862303,2.78631211,0.04994071,0.20371904,0.42290239,0.46416012,0.05917258,0.21605217
0.57928964,3.79815871,0.91822789,2.71085478,0.04679642,0.20133174,0.41337915,0.45532358,0.05846566,0.21050188
0.58529265,3.69120836,0.89735920,2.62974390,0.04376919,0.19860485,0.40332920,0.44579549,0.05761010,0.20548087
0.59129565,3.57859994,0.87628358,2.54377598,0.04086748,0.19556863,0.39279874,0.43562247,0.05659405,0.20103509
0.59729865,3.46145592,0.85526570,2.45384746,0.03809717,0.19226481,0.38185081,0.42487319,0.05541122,0.19720471
0.60330165,3.34100500,0.83455967,2.36093350,0.03546188,0.18874534,0.37056396,0.41363708,0.05406106,0.19402402
0.60930465,3.21855199,0.81440067,2.26606373,0.03296345,0.18507052,0.35903013,0.40202207,0.05254878,0.19152122
0.61530765,3.09544427,0.79499704,2.17029578,0.03060224,0.18130675,0.34735189,0.39015149,0.05088511,0.18971831
0.62131066,2.97303575,0.77652344,2.07468760,0.02837758,0.17752381,0.33563898,0.37816020,0.04908584,0.18863078
0.62731366,2.85264985,0.75911510,1.98026940,0.02628806,0.17379190,0.32400443,0.36619008,0.04717124,0.18826735
0.63331666,2.73554289,0.74286371,1.88801657,0.02433179,0.17017858,0.31256036,0.35438520,0.04516525,0.18862966
0.63931966,2.62286953,0.72781493,1.79882442,0.02250660,0.16674570,0.30141385,0.34288680,0.04309461,0.18971195
0.64532266,2.51565158,0.71396775,1.71348588,0.02081019,0.16354659,0.29066286,0.33182829,0.04098786,0.19150078
0.65132566,2.41475164,0.70127578,1.63267299,0.01924022,0.16062348,0.28039268,0.32133069,0.03887436,0.19397481
0.65732866,2.32085282,0.68965030,1.55692299,0.01779427,0.15800557,0.27067290,0.31149850,0.03678330,0.19710464
0.66333167,2.23444513,0.67896504,1.48662958,0.01646989,0.15570757,0.26155527,0.30241638,0.03474280,0.20085281
0.66933467,2.15581953,0.66906243,1.42203955,0.01526453,0.15372903,0.25307243,0.29414678,0.03277905,0.20517390
0.67533767,2.08506947,0.65976104,1.36325500,0.01417550,0.15205432,0.24523764,0.28672850,0.03091566,0.21001476
0.68134067,2.02210003,0.65086380,1.31024088,0.01319990,0.15065348,0.23804556,0.28017636,0.02917311,0.21531491
0.68734367,1.96664401,0.64216679,1.26283739,0.01233461,0.14948372,0.23147398,0.27448197,0.02756838,0.22100702
0.69334667,1.91828413,0.63346800,1.22077674,0.01157628,0.14849156,0.22548638,0.26961540,0.02611473,0.22701759
0.69934967,1.87648018,0.62457587,1.18370311,0.01092129,0.14761555,0.22003532,0.26552781,0.02482175,0.23326771
0.70535268,1.84059985,0.61531704,1.15119519,0.01036588,0.14678937,0.21506621,0.26215477,0.02369540,0.23967388
0.71135568,1.80995151,0.60554329,1.12278983,0.00990610,0.14594522,0.21052145,0.25942007,0.02273833,0.24614901
0.71735868,1.78381761,0.59513706,1.09800594,0.00953798,0.14501721,0.20634463,0.25723987,0.02195019,0.25260342
0.72336168,1.76148693,0.58401576,1.07636739,0.00925757,0.14394471,0.20248451,0.25552696,0.02132810,0.25894599
0.72936468,1.74228438,0.57213438,1.05742395,0.00906105,0.14267543,0.19889863,0.25419479,0.02086711,0.26508524
0.73536768,1.72559698,0.55948673,1.04076929,0.00894481,0.14116812,0.19555632,0.25316127,0.02056068,0.27093066
0.74137069,1.71089509,0.54610507,1.02605547,0.00890548,0.13939468,0.19244091,0.25235204,0.02040115,0.27639393
0.74737369,1.69774806,0.53205841,1.01300325,0.00894001,0.13734174,0.18955115,0.25170306,0.02038012,0.28139030
0.75337669,1.68583390,0.51744959,1.00140799,0.00904562,0.13501157,0.18690165,0.25116256,0.02048884,0.28583990
0.75937969,1.67494297,0.50241134,0.99114127,0.00921980,0.13242226,0.18452242,0.25069211,0.02071847,0.28966919
0.76538269,1.66497570,0.48710149,0.98214802,0.00946022,0.12960732,0.18245750,0.25026701,0.02106021,0.29281231
0.77138569,1.65593502,0.47169765,0.97444006,0.00976461,0.12661464,0.18076290,0.24987590,0.02150544,0.29521242
0.77738869,1.64791412,0.45639155,0.96808614,0.01013061,0.12350498,0.17950377,0.24951968,0.02204568,0.29682297
0.78339170,1.64108059,0.44138318,0.96319957,0.01055564,0.12034994,0.17875119,0.24920995,0.02267258,0.29760885
0.78939470,1.63565788,0.42687504,0.95992409,0.01103667,0.11722977,0.17857859,0.24896692,0.02337775,0.29754734
0.79539770,1.63190535,0.41306656,0.95841887,0.01157010,0.11423085,0.17905810,0.24881716,0.02415267,0.29662890
0.80140070,1.63009797,0.40014887,0.95884356,0.01215159,0.11144321,0.18025703,0.24879112,0.02498850,0.29485761
0.80740370,1.63050682,0.38829994,0.96134423,0.01277590,0.10895799,0.18223451,0.24892075,0.02587596,0.29225138
0.81340670,1.63338140,0.37768027,0.96604090,0.01343686,0.10686506,0.18503863,0.24923718,0.02680525,0.28884186
0.81940970,1.63893453,0.36842915,0.97301732,0.01412735,0.10525085,0.18870410,0.24976875,0.02776602,0.28467388
0.82541271,1.64733051,0.36066139,0.98231355,0.01483927,0.10419638,0.19325052,0.25053939,0.02874741,0.27980473
0.83141571,1.65867695,0.35446476,0.99392140,0.01556374,0.10377557,0.19868136,0.25156744,0.02973817,0.27430301
0.83741871,1.67302042,0.34989798,1.00778313,0.01629120,0.10405385,0.20498357,0.25286486,0.03072692,0.26824719
0.84342171,1.69034593,0.34698938,1.02379302,0.01701172,0.10508700,0.21212788,0.25443708,0.03170240,0.26172402
0.84942471,1.71057987,0.34573615,1.04180181,0.01771527,0.10692028,0.22006971,0.25628315,0.03265385,0.25482669
0.85542771,1.73359594,0.34610429,1.06162337,0.01839206,0.10958774,0.22875054,0.25839639,0.03357147,0.24765286
0.86143072,1.75922349,0.34802925,1.08304313,0.01903299,0.11311177,0.23809969,0.26076530,0.03444683,0.24030270
0.86743372,1.78725736,0.35141717,1.10582761,0.01962998,0.11750267,0.24803638,0.26337482,0.03527332,0.23287686
0.87343672,1.81746852,0.35614689,1.12973435,0.02017640,0.12275849,0.25847189,0.26620756,0.03604659,0.22547456
0.87943972,1.84961460,0.36207258,1.15452147,0.02066749,0.12886487,0.26931184,0.26924526,0.03676487,0.21819175
0.88544272,1.88344949,0.36902699,1.17995629,0.02110064,0.13579492,0.28045827,0.27246998,0.03742924,0.21111948
0.89144572,1.91873136,0.37682533,1.20582238,0.02147568,0.14350927,0.29181163,0.27586527,0.03804375,0.20434237
0.89744872,1.95522859,0.38526962,1.23192456,0.02179513,0.15195615,0.30327251,0.27941703,0.03861545,0.19793734
0.90345173,1.99272319,0.39415347,1.25809173,0.02206427,0.16107152,0.31474314,0.28311405,0.03915417,0.19197250
0.90945473,2.03101163,0.40326712,1.28417716,0.02229123,0.17077943,0.32612857,0.28694825,0.03967230,0.18650635
0.91545773,2.06990320,0.41240268,1.31005667,0.02248690,0.18099246,0.33733764,0.29091458,0.04018425,0.18158705
0.92146073,2.10921620,0.42135930,1.33562465,0.02266478,0.19161242,0.34828373,0.29501056,0.04070594,0.17725200
0.92746373,2.14877254,0.42994817,1.36078858,0.02284077,0.20253120,0.35888530,0.29923560,0.04125412,0.17352762
0.93346673,2.18839131,0.43799724,1.38546258,0.02303284,0.21363198,0.36906645,0.30359007,0.04184562,0.17042929
0.93946973,2.22788236,0.44535542,1.40956060,0.02326065,0.22479069,0.37875733,0.30807430,0.04249659,0.16796155
0.94547274,2.26704052,0.45189615,1.43299009,0.02354514,0.23587774,0.38789471,0.31268750,0.04322182,0.16611847
0.95147574,2.30564134,0.45752032,1.45564670,0.02390804,0.24676011,0.39642255,0.31742678,0.04403405,0.16488425
0.95747874,2.34343931,0.46215828,1.47741089,0.02437136,0.25730365,0.40429271,0.32228637,0.04494340,0.16423407
0.96348174,2.38016881,0.46577116,1.49814671,0.02495690,0.26737572,0.41146584,0.32725703,0.04595706,0.16413505
0.96948474,2.41554844,0.46835122,1.51770331,0.02568568,0.27684791,0.41791230,0.33232581,0.04707895,0.16454758
0.97548774,2.44928882,0.46992151,1.53591926,0.02657747,0.28559898,0.42361321,0.33747615,0.04830980,0.16542666
0.98149075,2.48110360,0.47053471,1.55262966,0.02765026,0.29351784,0.42856149,0.34268830,0.04964723,0.16672349
0.98749375,2.51072335,0.47027135,1.56767570,0.02891975,0.30050640,0.43276279,0.34794020,0.05108614,0.16838720
0.99349675,2.53791166,0.46923750,1.58091623,0.03039892,0.30648237,0.43623628,0.35320848,0.05261922,0.17036658
0.99949975,2.56248233,0.46756193,1.59224053,0.03209761,0.31138172,0.43901519,0.35846985,0.05423757,0.17261179
1.00550275,2.58431677,0.46539308,1.60158159,0.03402209,0.31516085,0.44114688,0.36370251,0.05593147,0.17507614
1.01150575,2.60338008,0.46289562,1.60892876,0.03617471,0.31779820,0.44269253,0.36888761,0.05769111,0.17771750
1.01750875,2.61973476,0.46024700,1.61433887,0.03855366,0.31929535,0.44372624,0.37401061,0.05950732,0.18049970
1.02351176,2.63355062,0.45763382,1.61794482,0.04115265,0.31967748,0.44433358,0.37906235,0.06137229,0.18339346
1.02951476,2.64510985,0.45524810,1.61996079,0.04396080,0.31899303,0.44460949,0.38403982,0.06328004,0.18637709
1.03551776,2.65480636,0.45328361,1.62068318,0.04696253,0.31731274,0.44465560,0.38894650,0.06522683,0.18943664
1.04152076,2.66313871,0.45193196,1.62048703,0.05013753,0.31472780,0.44457707,0.39379208,0.06721127,0.19256570
1.04752376,2.67069637,0.45137876,1.61981741,0.05346088,0.31134736,0.44447888,0.39859170,0.06923424,0.19576472
1.05352676,2.67813954,0.45179956,1.61917592,0.05690321,0.30729532,0.44446190,0.40336456,0.07129855,0.19903983
1.05952976,2.68617283,0.45335571,1.61910265,0.06043103,0.30270645,0.44461869,0.40813201,0.07340841,0.20240136
1.06553277,2.69551390,0.45619007,1.62015415,0.06400711,0.29772219,0.44502940,0.41291513,0.07556860,0.20586184
1.07153577,2.70685830,0.46042271,1.62287833,0.06759100,0.29248591,0.44575773,0.41773194,0.07778356,0.20943399
1.07753877,2.72084197,0.46614647,1.62778745,0.07113970,0.28713817,0.44684742,0.42259447,0.08005632,0.21312830
1.08354177,2.73800348,0.47342275,1.63533048,0.07460833,0.28181190,0.44831918,0.42750564,0.08238737,0.21695082
1.08954477,2.75874769,0.48227751,1.64586622,0.07795100,0.27662782,0.45016848,0.43245640,0.08477363,0.22090087
1.09554777,2.78331308,0.49269771,1.65963873,0.08112168,0.27169022,0.45236416,0.43742315,0.08720738,0.22496914
1.10155078,2.81174457,0.50462851,1.67675631,0.08407514,0.26708342,0.45484812,0.44236568,0.08967550,0.22913608
1.10755378,2.84387361,0.51797133,1.69717554,0.08676797,0.26286883,0.45753608,0.44722586,0.09215884,0.23337083
1.11355678,2.87930705,0.53258316,1.72069127,0.08915958,0.25908305,0.46031948,0.45192717,0.09463193,0.23763069
1.11955978,2.91742577,0.54827728,1.74693344,0.09121314,0.25573683,0.46306852,0.45637516,0.09706302,0.24186138
1.12556278,2.95739388,0.56482551,1.77537136,0.09289660,0.25281511,0.46563621,0.46045901,0.09941446,0.24599783
1.13156578,2.99817836,0.58196230,1.80532529,0.09418354,0.25027813,0.46786335,0.46405410,0.10164340,0.24996583
1.13756878,3.03857891,0.59939045,1.83598547,0.09505394,0.24806353,0.46958427,0.46702549,0.10370294,0.25368430
1.14357179,3.07726694,0.61678869,1.86643761,0.09549490,0.24608934,0.47063307,0.46923239,0.10554346,0.25706816
1.14957479,3.11283217,0.63382070,1.89569414,0.09550113,0.24425783,0.47085018,0.47053328,0.10711426,0.26003162
1.15557779,3.14383501,0.65014544,1.92272982,0.09507530,0.24245994,0.47008886,0.47079144,0.10836539,0.26249196
1.16158079,3.16886237,0.66542843,1.94652009,0.09422824,0.24058013,0.46822153,0.46988083,0.10924951,0.26437327
1.16758379,3.18658431,0.67935346,1.96608064,0.09297886,0.23850149,0.46514540,0.46769187,0.10972378,0.26561028
1.17358679,3.19580894,0.69163418,1.98050619,0.09135389,0.23611079,0.46078738,0.46413681,0.10975171,0.26615190
1.17958979,3.19553294,0.70202510,1.98900672,0.08938743,0.23330335,0.45510788,0.45915453,0.10930472,0.26596431
1.18559280,3.18498509,0.71033132,1.99093946,0.08712023,0.22998735,0.44810335,0.45271444,0.10836351,0.26503334
1.19159580,3.16366083,0.71641650,1.98583511,0.08459876,0.22608768,0.43980739,0.44481924,0.10691906,0.26336620
1.19759880,3.13134592,0.72020850,1.97341691,0.08187414,0.22154883,0.43029042,0.43550635,0.10497327,0.26099205
1.20360180,3.08812805,0.72170246,1.95361183,0.07900082,0.21633701,0.41965780,0.42484801,0.10253915,0.25796179
1.20960480,3.03439582,0.72096084,1.92655316,0.07603520,0.21044129,0.40804656,0.41294984,0.09964058,0.25434660
1.21560780,2.97082499,0.71811048,1.89257461,0.07303410,0.20387371,0.39562072,0.39994809,0.09631169,0.25023559
1.22161081,2.89835276,0.71333674,1.85219603,0.07005322,0.19666849,0.38256558,0.38600551,0.09259580,0.24573248
1.22761381,2.81814132,0.70687475,1.80610172,0.06714557,0.18888040,0.36908108,0.37130615,0.08854407,0.24095149
1.23361681,2.73153245,0.69899847,1.75511233,0.06435998,0.18058230,0.35537454,0.35604933,0.08421389,0.23601259
