energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.75837919,2.69587037,-2.69654422,0.37868836,-0.37879089,0.87300501,-0.87314635,0.00177631,-0.00177723,0.07867516,-0.07866864,0.11062515,-0.11065765,1.47985609,-1.48031453,0.24672206,-0.24679517,0.00000000,-0.00000000
-2.75237619,2.75387512,-2.75463923,0.39313573,-0.39324469,0.88615480,-0.88631627,0.00185298,-0.00185400,0.07892558,-0.07892001,0.11306978,-0.11310877,1.51450575,-1.51502283,0.25433514,-0.25442167,0.00000000,-0.00000000
-2.74637319,2.81852233,-2.81938178,0.40828702,-0.40840198,0.90043245,-0.90061417,0.00193441,-0.00193554,0.07929052,-0.07928593,0.11606514,-0.11611105,1.55383148,-1.55441251,0.26306509,-0.26316548,0.00000000,-0.00000000
-2.74037019,2.88998920,-2.89094757,0.42408683,-0.42420721,0.91577880,-0.91598038,0.00201979,-0.00202100,0.07977068,-0.07976704,0.11965009,-0.11970324,1.59811527,-1.59876482,0.27293001,-0.27304449,0.00000000,-0.00000000
-2.73436718,2.96831668,-2.96937576,0.44046179,-0.44058682,0.93209490,-0.93231539,0.00210817,-0.00210948,0.08036077,-0.08035799,0.12385621,-0.12391685,1.64756614,-1.64828782,0.28392892,-0.28405748,0.00000000,-0.00000000
-2.72836418,3.05339277,-3.05455230,0.45731920,-0.45744794,0.94924036,-0.94947828,0.00219857,-0.00219995,0.08104965,-0.08104759,0.12870711,-0.12877535,1.70230439,-1.70310058,0.29604069,-0.29618305,0.00000000,-0.00000000
-2.72236118,3.14494078,-3.14619834,0.47454626,-0.47467760,0.96703381,-0.96728716,0.00228991,-0.00229135,0.08182077,-0.08181922,0.13421783,-0.13429370,1.76234797,-1.76321964,0.30922341,-0.30937904,0.00000000,-0.00000000
-2.71635818,3.24251295,-3.24386381,0.49200995,-0.49214261,0.98525512,-0.98552141,0.00238104,-0.00238254,0.08265275,-0.08265148,0.14039455,-0.14047794,1.82760154,-1.82854803,0.32341439,-0.32358249,0.00000000,-0.00000000
-2.71035518,3.34548944,-3.34692651,0.50955770,-0.50969024,1.00364943,-1.00392572,0.00247081,-0.00247233,0.08352027,-0.08351901,0.14723437,-0.14732506,1.89784846,-1.89886737,0.33853067,-0.33871016,0.00000000,-0.00000000
-2.70435218,3.45308263,-3.45459650,0.52701871,-0.52714953,1.02193257,-1.02221555,0.00255799,-0.00255953,0.08439502,-0.08439347,0.15472536,-0.15482301,1.97274618,-1.97383328,0.35446997,-0.35465953,0.00000000,-0.00000000
-2.69834917,3.56434658,-3.56592556,0.54420606,-0.54433347,1.03979777,-1.04008384,0.00264139,-0.00264291,0.08524684,-0.08524470,0.16284658,-0.16295075,2.05182511,-2.05297426,0.37111209,-0.37131015,0.00000000,-0.00000000
-2.69234617,3.67819129,-3.67982157,0.56091955,-0.56104175,1.05692323,-1.05720858,0.00271981,-0.00272130,0.08604483,-0.08604180,0.17156842,-0.17167855,2.13449124,-2.13569440,0.38832073,-0.38852549,0.00000000,-0.00000000
-2.68634317,3.79340131,-3.79506718,0.57694918,-0.57706429,1.07298020,-1.07326090,0.00279209,-0.00279353,0.08675855,-0.08675434,0.18085292,-0.18096835,2.22003244,-2.22127981,0.40594559,-0.40615503,0.00000000,-0.00000000
-2.68034017,3.90865840,-3.91034248,0.59207919,-0.59218535,1.08764139,-1.08791348,0.00285713,-0.00285850,0.08735909,-0.08735344,0.19065422,-0.19077421,2.30762870,-2.30890875,0.42382476,-0.42403672,0.00000000,-0.00000000
-2.67433717,4.02256745,-4.02425105,0.60609271,-0.60618807,1.10058920,-1.10084876,0.00291393,-0.00291520,0.08782015,-0.08781282,0.20091913,-0.20104285,2.39636588,-2.39766563,0.44178743,-0.44199958,0.00000000,-0.00000000
-2.66833417,4.13368533,-4.13534878,0.61877667,-0.61885944,1.11152369,-1.11176696,0.00296156,-0.00296271,0.08811884,-0.08810964,0.21158781,-0.21171436,2.48525308,-2.48655830,0.45965669,-0.45986661,0.00000000,-0.00000000
-2.66233117,4.24055189,-4.24217501,0.62992699,-0.62999551,1.12016988,-1.12039330,0.00299926,-0.00300027,0.08823649,-0.08822529,0.22259452,-0.22272295,2.57324319,-2.57453874,0.47725257,-0.47745776,0.00000000,-0.00000000
-2.65632816,4.34172256,-4.34328506,0.63935388,-0.63940663,1.12628436,-1.12648467,0.00302640,-0.00302726,0.08815916,-0.08814587,0.23386848,-0.23399779,2.65925621,-2.66052641,0.49439511,-0.49459309,0.00000000,-0.00000000
-2.65032516,4.43580174,-4.43728373,0.64688702,-0.64692269,1.12966091,-1.12983519,0.00304255,-0.00304323,0.08787798,-0.08786257,0.24533483,-0.24546402,2.74220496,-2.74343398,0.51090759,-0.51109588,0.00000000,-0.00000000
-2.64432216,4.52147637,-4.52285887,0.65238049,-0.65239803,1.13013511,-1.13028086,0.00304747,-0.00304797,0.08738933,-0.08737182,0.25691573,-0.25704376,2.82102245,-2.82219471,0.52661971,-0.52679591,0.00000000,-0.00000000
-2.63831916,4.59754878,-4.59881421,0.65571736,-0.65571598,1.12758793,-1.12770308,0.00304116,-0.00304148,0.08669482,-0.08667529,0.26853141,-0.26865728,2.89469012,-2.89579081,0.54137069,-0.54153257,0.00000000,-0.00000000
-2.63231616,4.66296810,-4.66410076,0.65681361,-0.65679284,1.12194816,-1.12203112,0.00302388,-0.00302401,0.08580105,-0.08577963,0.28010144,-0.28022416,2.96226638,-2.96328186,0.55501241,-0.55515788,0.00000000,-0.00000000
-2.62631316,4.71685932,-4.71784587,0.65562138,-0.65558110,1.11319382,-1.11324350,0.00299614,-0.00299608,0.08471930,-0.08469617,0.29154594,-0.29166459,3.02291426,-3.02383251,0.56741223,-0.56753946,0.00000000,-0.00000000
-2.62031016,4.75854922,-4.75937909,0.65213143,-0.65207186,1.10135250,-1.10136836,0.00295875,-0.00295852,0.08346503,-0.08344040,0.30278687,-0.30290058,3.07592740,-3.07673847,0.57845570,-0.57856312,0.00000000,-0.00000000
-2.61430715,4.78758829,-4.78825403,0.64637456,-0.64629630,1.08650078,-1.08648277,0.00291284,-0.00291243,0.08205731,-0.08203144,0.31374928,-0.31385730,3.12075348,-3.12144979,0.58804890,-0.58813527,0.00000000,-0.00000000
-2.60830415,4.80376794,-4.80426554,0.63842212,-0.63832612,1.06876267,-1.06871132,0.00285981,-0.00285926,0.08051820,-0.08049137,0.32436259,-0.32446423,3.15701400,-3.15759068,0.59612050,-0.59618492,0.00000000,-0.00000000
-2.60230115,4.80713229,-4.80746135,0.62838544,-0.62827300,1.04830738,-1.04822369,0.00280142,-0.00280075,0.07887206,-0.07884457,0.33456173,-0.33465645,3.18451971,-3.18497481,0.60262337,-0.60266533,0.00000000,-0.00000000
-2.59629815,4.79798400,-4.79814786,0.61641424,-0.61628699,1.02534618,-1.02523169,0.00273972,-0.00273895,0.07714488,-0.07711706,0.34428833,-0.34437572,3.20328096,-3.20361557,0.60753573,-0.60755510,0.00000000,-0.00000000
-2.59029515,4.77688374,-4.77688949,0.60269405,-0.60255391,1.00012885,-0.99998556,0.00267706,-0.00267623,0.07536367,-0.07533584,0.35349174,-0.35357152,3.21351229,-3.21373061,0.61086190,-0.61085897,0.00000000,-0.00000000
-2.58429215,4.74464315,-4.74450149,0.58744270,-0.58729188,0.97293942,-0.97276980,0.00261612,-0.00261527,0.07355580,-0.07352828,0.36212998,-0.36220202,3.21563107,-3.21574031,0.61263246,-0.61260793,0.00000000,-0.00000000
-2.57828914,4.70231120,-4.70203624,0.57090607,-0.57074699,0.94409160,-0.94389851,0.00255984,-0.00255901,0.07174848,-0.07172160,0.37017058,-0.37023491,3.21024982,-3.21026005,0.61290400,-0.61285894,0.00000000,-0.00000000
-2.57228614,4.65115423,-4.65076317,0.55335312,-0.55318835,0.91392386,-0.91371053,0.00251143,-0.00251066,0.06996833,-0.06994239,0.37759131,-0.37764811,3.19816249,-3.19808636,0.61175830,-0.61169417,0.00000000,-0.00000000
-2.56628314,4.59263019,-4.59214289,0.53507043,-0.53490267,0.88279423,-0.88256420,0.00247431,-0.00247366,0.06824095,-0.06821626,0.38438075,-0.38443036,3.18032486,-3.18017723,0.60930111,-0.60921971,0.00000000,-0.00000000
-2.56028014,4.52835756,-4.52779604,0.51635646,-0.51618847,0.85107504,-0.85083211,0.00245213,-0.00245165,0.06659067,-0.06656750,0.39053881,-0.39058172,3.15782971,-3.15762723,0.60566045,-0.60556389,0.00000000,-0.00000000
-2.55427714,4.46007996,-4.45946783,0.49751566,-0.49735017,0.81914756,-0.81889572,0.00244868,-0.00244842,0.06504030,-0.06501891,0.39607698,-0.39611381,3.13187750,-3.13163807,0.60098455,-0.60087521,0.00000000,-0.00000000
-2.54827414,4.38962729,-4.38898911,0.47885255,-0.47869225,0.78739668,-0.78714005,0.00246787,-0.00246789,0.06361103,-0.06359164,0.40101850,-0.40105002,3.10374348,-3.10348572,0.59543940,-0.59531986,0.00000000,-0.00000000
-2.54227114,4.31887467,-4.31823528,0.46066612,-0.46051357,0.75620574,-0.75594850,0.00251369,-0.00251403,0.06232232,-0.06230514,0.40539834,-0.40542542,3.07474240,-3.07448504,0.58920600,-0.58907901,0.00000000,-0.00000000
-2.53626813,4.24970009,-4.24908399,0.44324452,-0.44310212,0.72595144,-0.72569776,0.00259013,-0.00259086,0.06119188,-0.06117710,0.40926285,-0.40928649,3.04619189,-3.04595321,0.58247729,-0.58234569,0.00000000,-0.00000000
-2.53026513,4.18394224,-4.18337288,0.42686020,-0.42673014,0.69699900,-0.69675299,0.00270116,-0.00270230,0.06023570,-0.06022347,0.41266935,-0.41269060,3.01937588,-3.01917310,0.57545491,-0.57532158,0.00000000,-0.00000000
-2.52426213,4.12335937,-4.12285856,0.41176567,-0.41164988,0.66969757,-0.66946320,0.00285059,-0.00285221,0.05946800,-0.05945843,0.41568522,-0.41570522,2.99550919,-2.99535796,0.56834565,-0.56821346,0.00000000,-0.00000000
-2.51825913,4.06959046,-4.06917780,0.39818982,-0.39808995,0.64437584,-0.64415686,0.00304210,-0.00304424,0.05890126,-0.05889446,0.41838686,-0.41840676,2.97570449,-2.97561839,0.56135779,-0.56122951,0.00000000,-0.00000000
-2.51225613,4.02411952,-4.02381190,0.38633490,-0.38625228,0.62133788,-0.62113779,0.00327908,-0.00328176,0.05854622,-0.05854224,0.42085817,-0.42087916,2.96094265,-2.96093281,0.55469725,-0.55457551,0.00000000,-0.00000000
-2.50625313,3.98824388,-3.98805507,0.37637410,-0.37630976,0.60085927,-0.60068126,0.00356457,-0.00356783,0.05841177,-0.05841064,0.42318881,-0.42321205,2.95204750,-2.95212225,0.54856363,-0.54845087,0.00000000,-0.00000000
-2.50025013,3.96304713,-3.96298747,0.36844973,-0.36840435,0.58318341,-0.58303028,0.00390118,-0.00390505,0.05850488,-0.05850660,0.42547203,-0.42549862,2.94966549,-2.94983018,0.54314620,-0.54304460,0.00000000,-0.00000000
-2.49424712,3.94937717,-3.94945337,0.36267188,-0.36264581,0.56851801,-0.56839218,0.00429098,-0.00429548,0.05883043,-0.05883497,0.42780220,-0.42783319,2.95425104,-2.95450787,0.53861985,-0.53853129,0.00000000,-0.00000000
-2.48824412,3.94782966,-3.94804468,0.35911757,-0.35911084,0.55703190,-0.55693531,0.00473544,-0.00474057,0.05939101,-0.05939830,0.43027215,-0.43030846,2.96605756,-2.96640561,0.53514112,-0.53506714,0.00000000,-0.00000000
-2.48224112,3.95873709,-3.95909017,0.35783026,-0.35784256,0.54885191,-0.54878604,0.00523527,-0.00524102,0.06018672,-0.06019665,0.43297017,-0.43301259,2.98513443,-2.98556976,0.53284437,-0.53278613,0.00000000,-0.00000000
-2.47623812,3.98216347,-3.98265018,0.35881967,-0.35885039,0.54406016,-0.54402596,0.00579035,-0.00579673,0.06121483,-0.06122727,0.43597704,-0.43602618,3.01132965,-3.01184544,0.53183818,-0.53179646,0.00000000,-0.00000000
-2.47023512,4.01790440,-4.01851690,0.36206187,-0.36211011,0.54269151,-0.54268941,0.00639968,-0.00640666,0.06246958,-0.06248436,0.43936297,-0.43941926,3.04429781,-3.04488467,0.53220220,-0.53217734,0.00000000,-0.00000000
-2.46423212,4.06549254,-4.06621980,0.36749959,-0.36756417,0.54473154,-0.54476144,0.00706124,-0.00706879,0.06394189,-0.06395880,0.44318471,-0.44324835,3.08351288,-3.08415915,0.53398434,-0.53397627,0.00000000,-0.00000000
-2.45822911,4.12420795,-4.12503611,0.37504279,-0.37512228,0.55011495,-0.55017621,0.00777194,-0.00778001,0.06561914,-0.06563792,0.44748284,-0.44755381,3.12828505,-3.12897722,0.53719876,-0.53720697,0.00000000,-0.00000000
-2.45222611,4.19309310,-4.19400585,0.38456946,-0.38466223,0.55872460,-0.55881605,0.00852760,-0.00853614,0.06748500,-0.06750537,0.45227957,-0.45235757,3.17778102,-3.17850413,0.54182444,-0.54184802,0.00000000,-0.00000000
-2.44622311,4.27097210,-4.27195111,0.39592677,-0.39603096,0.57039138,-0.57051132,0.00932288,-0.00933182,0.06951936,-0.06954102,0.45757686,-0.45766137,3.23104673,-3.23178482,0.54780474,-0.54784236,0.00000000,-0.00000000
-2.44022011,4.35647376,-4.35749914,0.40893254,-0.40904612,0.58489489,-0.58504114,0.01015134,-0.01016060,0.07169836,-0.07172097,0.46335531,-0.46344554,3.28703187,-3.28776838,0.55504778,-0.55509779,0.00000000,-0.00000000
-2.43421711,4.44805804,-4.44910879,0.42337720,-0.42349801,0.60196530,-0.60213520,0.01100544,-0.01101492,0.07399455,-0.07401773,0.46957367,-0.46966859,3.34461520,-3.34533347,0.56342796,-0.56348837,0.00000000,-0.00000000
-2.42821411,4.54404543,-4.54509988,0.43902629,-0.43915206,0.62128623,-0.62147671,0.01187662,-0.01188623,0.07637713,-0.07640051,0.47616908,-0.47626744,3.40263015,-3.40331375,0.57278837,-0.57285692,0.00000000,-0.00000000
-2.42221111,4.64264883,-4.64368511,0.45562357,-0.45575194,0.64249900,-0.64270662,0.01275545,-0.01276507,0.07881241,-0.07883558,0.48305813,-0.48315846,3.45988990,-3.46052299,0.58294430,-0.58301852,0.00000000,-0.00000000
-2.41620810,4.74200740,-4.74300386,0.47289477,-0.47302334,0.66520811,-0.66542911,0.01363172,-0.01364125,0.08126431,-0.08128689,0.49013866,-0.49023931,3.51521140,-3.51577906,0.59368764,-0.59376489,0.00000000,-0.00000000
-2.41020510,4.84022192,-4.84115748,0.49055204,-0.49067841,0.68898792,-0.68921832,0.01449471,-0.01450401,0.08369509,-0.08371665,0.49729226,-0.49739146,3.56743806,-3.56792653,0.60479208,-0.60486966,0.00000000,-0.00000000
-2.40420210,4.93539094,-4.93624553,0.50829903,-0.50842084,0.71339061,-0.71362625,0.01533334,-0.01534229,0.08606602,-0.08608619,0.50438742,-0.50448328,3.61546059,-3.61585747,0.61601902,-0.61609420,0.00000000,-0.00000000
-2.39819910,5.02564731,-5.02640211,0.52583654,-0.52595151,0.73795498,-0.73819164,0.01613647,-0.01614495,0.08833833,-0.08835674,0.51128319,-0.51137378,3.65823596,-3.65853038,0.62712385,-0.62719396,0.00000000,-0.00000000
-2.39219610,5.10919406,-5.10983185,0.54286865,-0.54297462,0.76221615,-0.76244957,0.01689317,-0.01690106,0.09047403,-0.09049031,0.51783318,-0.51791656,3.69480417,-3.69498688,0.63786253,-0.63792500,0.00000000,-0.00000000
-2.38619310,5.18433918,-5.18484456,0.55910907,-0.55920405,0.78571558,-0.78594164,0.01759296,-0.01760014,0.09243680,-0.09245066,0.52388984,-0.52396412,3.72430291,-3.72436636,0.64799803,-0.64805048,0.00000000,-0.00000000
-2.38019010,5.24952823,-5.24988786,0.57428753,-0.57436973,0.80801137,-0.80822608,0.01822616,-0.01823252,0.09419290,-0.09420406,0.52930871,-0.52937206,3.74597994,-3.74591832,0.65730655,-0.65734683,0.00000000,-0.00000000
-2.37418709,5.30337397,-5.30357673,0.58815601,-0.58822388,0.82868812,-0.82888776,0.01878409,-0.01878954,0.09571194,-0.09572018,0.53395253,-0.53400329,3.75920322,-3.75901244,0.66558313,-0.66560937,0.00000000,-0.00000000
-2.36818409,5.34468226,-5.34471940,0.60049441,-0.60054670,0.84736627,-0.84754744,0.01925935,-0.01926382,0.09696762,-0.09697275,0.53769511,-0.53773178,3.76346874,-3.76314645,0.67264647,-0.67265711,0.00000000,-0.00000000
-2.36218109,5.37247322,-5.37233842,0.61111556,-0.61115127,0.86371027,-0.86386999,0.01964605,-0.01964947,0.09793825,-0.09794015,0.54042467,-0.54044596,3.75840604,-3.75795155,0.67834275,-0.67833656,0.00000000,-0.00000000
-2.35617809,5.38599697,-5.38568645,0.61986909,-0.61988759,0.87743550,-0.87757121,0.01993991,-0.01994224,0.09860723,-0.09860583,0.54204660,-0.54205146,3.74378126,-3.74319555,0.68254831,-0.68252442,0.00000000,-0.00000000
-2.35017509,5.38474349,-5.38425596,0.62664423,-0.62664518,0.88831332,-0.88842295,0.02013843,-0.02013964,0.09896327,-0.09895855,0.54248555,-0.54247321,3.71949784,-3.71878343,0.68517107,-0.68512894,0.00000000,-0.00000000
-2.34417209,5.36844595,-5.36778259,0.63137111,-0.63135450,0.89617438,-0.89625636,0.02024088,-0.02024097,0.09900047,-0.09899246,0.54168676,-0.54165671,3.68559461,-3.68475553,0.68615073,-0.68609018,0.00000000,-0.00000000
-2.33816908,5.33707756,-5.33624197,0.63402067,-0.63398679,0.90090978,-0.90096308,0.02024833,-0.02024732,0.09871825,-0.09870703,0.53961656,-0.53956858,3.64224143,-3.64128314,0.68545769,-0.68537885,0.00000000,-0.00000000
-2.33216608,5.29084202,-5.28984005,0.63460309,-0.63455250,0.90247030,-0.90249439,0.02016354,-0.02016146,0.09812101,-0.09810671,0.53626214,-0.53619629,3.58973235,-3.58866160,0.68309093,-0.68299420,0.00000000,-0.00000000
-2.32616308,5.23015795,-5.22899751,0.63316483,-0.63309837,0.90086361,-0.90085843,0.01999082,-0.01998773,0.09721782,-0.09720059,0.53163064,-0.53154725,3.52847641,-3.52730114,0.67907487,-0.67896092,0.00000000,-0.00000000
-2.32016008,5.15563796,-5.15432886,0.62978451,-0.62970321,0.89614975,-0.89611572,0.01973585,-0.01973183,0.09602180,-0.09600184,0.52574756,-0.52564721,3.45898621,-3.45771545,0.67345564,-0.67332533,0.00000000,-0.00000000
-2.31415708,5.06806360,-5.06661726,0.62456782,-0.62447286,0.88843527,-0.88837320,0.01940543,-0.01940055,0.09454955,-0.09452706,0.51865475,-0.51853824,3.38186480,-3.38050848,0.66629678,-0.66615113,0.00000000,-0.00000000
-2.30815408,4.96835708,-4.96678627,0.61764169,-0.61753439,0.87786613,-0.87777718,0.01900722,-0.01900158,0.09282045,-0.09279567,0.51040793,-0.51027627,3.29779099,-3.29635980,0.65767486,-0.65751501,0.00000000,-0.00000000
-2.30215108,4.85755145,-4.85586999,0.60914833,-0.60903005,0.86462008,-0.86450571,0.01854945,-0.01854315,0.09085599,-0.09082916,0.50107420,-0.50092856,3.20750388,-3.20600909,0.64767520,-0.64750237,0.00000000,-0.00000000
-2.29614807,4.73676048,-4.73498298,0.59923914,-0.59911127,0.84889878,-0.84876068,0.01804064,-0.01803379,0.08867909,-0.08865046,0.49072937,-0.49057103,3.11178701,-3.11024033,0.63638798,-0.63620341,0.00000000,-0.00000000
-2.29014507,4.60714991,-4.60529146,0.58806915,-0.58793307,0.83092009,-0.83076013,0.01748934,-0.01748204,0.08631349,-0.08628332,0.47945551,-0.47928587,3.01145288,-3.00986623,0.62390497,-0.62370992,0.00000000,-0.00000000
-2.28414207,4.46991124,-4.46798713,0.57579219,-0.57564921,0.81091107,-0.81073122,0.01690383,-0.01689619,0.08378324,-0.08375177,0.46733874,-0.46715924,2.90732838,-2.90571376,0.61031708,-0.61011277,0.00000000,-0.00000000
-2.27813907,4.32623934,-4.32426490,0.56255700,-0.56240837,0.78910180,-0.78890411,0.01629197,-0.01628409,0.08111222,-0.08107970,0.45446743,-0.45427957,2.80024182,-2.79861114,0.59571283,-0.59550048,0.00000000,-0.00000000
-2.27213607,4.17731484,-4.17530515,0.54850460,-0.54835149,0.76572049,-0.76550703,0.01566100,-0.01565297,0.07832388,-0.07829054,0.44093090,-0.44073617,2.69101202,-2.68937694,0.58017785,-0.57995860,0.00000000,-0.00000000
-2.26613307,4.02429161,-4.02226144,0.53376693,-0.53361043,0.74098987,-0.74076272,0.01501740,-0.01500931,0.07544101,-0.07540708,0.42681856,-0.42661845,2.58043983,-2.57881166,0.56379521,-0.56357020,0.00000000,-0.00000000
-2.26013007,3.86828987,-3.86625353,0.51846682,-0.51830792,0.71512498,-0.71488620,0.01436686,-0.01435879,0.07248567,-0.07245138,0.41221966,-0.41201562,2.46930241,-2.46769202,0.54664678,-0.54641711,0.00000000,-0.00000000
-2.25412706,3.71039445,-3.70836576,0.50271910,-0.50255878,0.68833229,-0.68808392,0.01371425,-0.01370627,0.06947923,-0.06944480,0.39722350,-0.39701696,2.35835026,-2.35676804,0.52881519,-0.52858195,0.00000000,-0.00000000
-2.24812406,3.55165778,-3.54965007,0.48663293,-0.48647211,0.66081001,-0.66055404,0.01306364,-0.01305580,0.06644247,-0.06640812,0.38192007,-0.38171242,2.24830690,-2.24676271,0.51038631,-0.51015060,0.00000000,-0.00000000
-2.24212106,3.39310677,-3.39113295,0.47031471,-0.47015435,0.63274928,-0.63248770,0.01241838,-0.01241072,0.06339577,-0.06336170,0.36640101,-0.36619363,2.13987095,-2.13837413,0.49145202,-0.49121499,0.00000000,-0.00000000
-2.23611806,3.23575239,-3.23382497,0.45387164,-0.45371274,0.60433611,-0.60407088,0.01178117,-0.01177375,0.06035929,-0.06032574,0.35076085,-0.35055507,2.03372001,-2.03227944,0.47211295,-0.47187581,0.00000000,-0.00000000
-2.23011506,3.08060065,-3.07873189,0.43741537,-0.43725901,0.57575362,-0.57548670,0.01115426,-0.01114710,0.05735326,-0.05732045,0.33509820,-0.33489537,1.93051604,-1.92914016,0.45248100,-0.45224503,0.00000000,-0.00000000
-2.22411206,2.92866376,-2.92686573,0.42106542,-0.42091279,0.54718424,-0.54691760,0.01053949,-0.01053261,0.05439813,-0.05436629,0.31951698,-0.31931842,1.83091119,-1.82960810,0.43268130,-0.43244788,0.00000000,-0.00000000
-2.21810905,2.78096984,-2.77925454,0.40495208,-0.40480452,0.51881172,-0.51854737,0.00993846,-0.00993190,0.05151475,-0.05148412,0.30412741,-0.30393448,1.73555373,-1.73433125,0.41285348,-0.41262411,0.00000000,-0.00000000
-2.21210605,2.63857033,-2.63694975,0.38921848,-0.38907748,0.49082249,-0.49056244,0.00935270,-0.00934646,0.04872448,-0.04869530,0.28904667,-0.28886074,1.64509312,-1.64395887,0.39315211,-0.39292839,0.00000000,-0.00000000
-2.20610305,2.50254367,-2.50102986,0.37402152,-0.37388873,0.46340628,-0.46315258,0.00878368,-0.00877778,0.04604921,-0.04602174,0.27439917,-0.27422163,1.56018370,-1.55914514,0.37374609,-0.37352971,0.00000000,-0.00000000
-2.20010005,2.37399475,-2.37259983,0.35953160,-0.35940880,0.43675577,-0.43651047,0.00823299,-0.00822744,0.04351127,-0.04348576,0.26031623,-0.26014854,1.48148640,-1.48055091,0.35481703,-0.35460981,0.00000000,-0.00000000
-2.19409705,2.25404959,-2.25278570,0.34593085,-0.34581997,0.41106533,-0.41083049,0.00770231,-0.00769714,0.04113329,-0.04111000,0.24693533,-0.24677894,1.40966808,-1.40884295,0.33655668,-0.33636048,0.00000000,-0.00000000
-2.18809405,2.14384496,-2.14272419,0.33341017,-0.33331321,0.38652869,-0.38630634,0.00719351,-0.00718871,0.03893793,-0.03891713,0.23439867,-0.23425509,1.34539828,-1.34469073,0.31916338,-0.31898010,0.00000000,-0.00000000
-2.18209105,2.04451334,-2.04354760,0.32216485,-0.32208383,0.36333576,-0.36312787,0.00670859,-0.00670418,0.03694755,-0.03692947,0.22285127,-0.22272199,1.28934320,-1.28876030,0.30283766,-0.30266921,0.00000000,-0.00000000
-2.17608804,1.95716359,-1.95636441,0.31238905,-0.31232599,0.34166871,-0.34147716,0.00624967,-0.00624566,0.03518375,-0.03516864,0.21243847,-0.21232500,1.24215714,-1.24170578,0.28777736,-0.28762559,0.00000000,-0.00000000
-2.17008504,1.88285804,-1.88223640,0.30426948,-0.30422630,0.32169746,-0.32152399,0.00581893,-0.00581534,0.03366695,-0.03365503,0.20330308,-0.20320688,1.20447161,-1.20415835,0.27417216,-0.27403885,0.00000000,-0.00000000
-2.16408204,1.82258716,-1.82215322,0.29797838,-0.29795683,0.30357492,-0.30342109,0.00541854,-0.00541537,0.03241584,-0.03240731,0.19558210,-0.19550457,1.17688250,-1.17671348,0.26219809,-0.26208485,0.00000000,-0.00000000
-2.15807904,1.77724279,-1.77700560,0.29366627,-0.29366783,0.28743209,-0.28729923,0.00505057,-0.00504783,0.03144686,-0.03144188,0.18940324,-0.18934569,1.15993595,-1.15991673,0.25201191,-0.25192020,0.00000000,-0.00000000
-2.15207604,1.74759127,-1.74755854,0.29145470,-0.29148055,0.27337346,-0.27326264,0.00471687,-0.00471458,0.03077364,-0.03077234,0.18488131,-0.18484491,1.15411353,-1.15424892,0.24374596,-0.24367696,0.00000000,-0.00000000
-2.14607304,1.73424766,-1.73442546,0.29142959,-0.29148050,0.26147281,-0.26138478,0.00441903,-0.00441719,0.03040652,-0.03040899,0.18211461,-0.18210036,1.15981730,-1.16011120,0.23750337,-0.23745798,0.00000000,-0.00000000
-2.14007004,1.73765233,-1.73804484,0.29363520,-0.29371149,0.25176972,-0.25170492,0.00415824,-0.00415685,0.03035210,-0.03035838,0.18118148,-0.18119015,1.17735563,-1.17781089,0.23335400,-0.23333281,0.00000000,-0.00000000
-2.13406703,1.75805102,-1.75866033,0.29806937,-0.29817083,0.24426698,-0.24422546,0.00393522,-0.00393427,0.03061280,-0.03062287,0.18213707,-0.18216919,1.20693039,-1.20754861,0.23133132,-0.23133458,0.00000000,-0.00000000
-2.12806403,1.79547927,-1.79630517,0.30468006,-0.30480597,0.23892900,-0.23891044,0.00375015,-0.00374963,0.03118655,-0.03120035,0.18501053,-0.18506633,1.24862599,-1.24940745,0.23143024,-0.23145778,0.00000000,-0.00000000
-2.12206103,1.84975206,-1.85079195,0.31336363,-0.31351267,0.23568139,-0.23568508,0.00360264,-0.00360255,0.03206663,-0.03208403,0.18980271,-0.18988211,1.30240099,-1.30334450,0.23360597,-0.23365726,0.00000000,-0.00000000
-2.11605803,1.92045912,-1.92170789,0.32396480,-0.32413511,0.23441172,-0.23443657,0.00349171,-0.00349201,0.03324147,-0.03326229,0.19648439,-0.19658696,1.36808250,-1.36918535,0.23777418,-0.23784827,0.00000000,-0.00000000
-2.11005503,2.00696621,-2.00841627,0.33627862,-0.33646780,0.23497147,-0.23501601,0.00341572,-0.00341640,0.03469472,-0.03471871,0.20499529,-0.20512023,1.44536366,-1.44662159,0.24381215,-0.24390771,0.00000000,-0.00000000
-2.10405203,2.10842229,-2.11006361,0.35005425,-0.35025939,0.23717909,-0.23724154,0.00337246,-0.00337347,0.03640535,-0.03643220,0.21524371,-0.21538984,1.53380435,-1.53521152,0.25156113,-0.25167646,0.00000000,-0.00000000
-2.09804902,2.22377247,-2.22559267,0.36500059,-0.36521835,0.24082421,-0.24090245,0.00335915,-0.00336046,0.03834788,-0.03837726,0.22710700,-0.22727279,1.63283491,-1.63438395,0.26082977,-0.26096282,0.00000000,-0.00000000
