energy_ev,total_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.24462231,3.36849688,0.64638267,1.98697343,0.30952860,0.87343141,0.00063810,0.03822703,0.02357081,0.28773030
-3.23861931,3.31702977,0.63741432,1.96470834,0.30268008,0.84309999,0.00065224,0.03837757,0.02422670,0.28760803
-3.23261631,3.26618990,0.62894566,1.94379422,0.29580642,0.81151624,0.00067012,0.03842426,0.02487498,0.28762880
-3.22661331,3.21674318,0.62110302,1.92449638,0.28898329,0.77917637,0.00069181,0.03836541,0.02550594,0.28782828
-3.22061031,3.16939095,0.61398147,1.90702443,0.28228084,0.74658525,0.00071751,0.03820114,0.02610939,0.28823782
-3.21460730,3.12474236,0.60764240,1.89152129,0.27576180,0.71424020,0.00074743,0.03793322,0.02667482,0.28888294
-3.20860430,3.08329296,0.60211251,1.87805612,0.26947981,0.68261634,0.00078189,0.03756486,0.02719159,0.28978202
-3.20260130,3.04541000,0.59738416,1.86662121,0.26347850,0.65215386,0.00082125,0.03710052,0.02764922,0.29094530
-3.19659830,3.01132480,0.59341694,1.85713302,0.25779089,0.62324767,0.00086593,0.03654566,0.02803763,0.29237413
-3.19059530,2.98113222,0.59014059,1.84943704,0.25243947,0.59623963,0.00091637,0.03590660,0.02834748,0.29406071
-3.18459230,2.95479665,0.58745874,1.84331599,0.24743667,0.57141335,0.00097304,0.03519033,0.02857048,0.29598809
-3.17858929,2.93216385,0.58525367,1.83850087,0.24278577,0.54899165,0.00103640,0.03440446,0.02869972,0.29813066
-3.17258629,2.91297757,0.58339167,1.83468413,0.23848222,0.52913628,0.00110688,0.03355711,0.02873002,0.30045496
-3.16658329,2.89689974,0.58172871,1.83153414,0.23451514,0.51194977,0.00118484,0.03265693,0.02865820,0.30292079
-3.16058029,2.88353300,0.58011648,1.82871019,0.23086902,0.49747906,0.00127056,0.03171312,0.02848334,0.30548265
-3.15457729,2.87244396,0.57840817,1.82587720,0.22752549,0.48572032,0.00136419,0.03073545,0.02820702,0.30809134
-3.14857429,2.86318621,0.57646410,1.82271942,0.22446500,0.47662483,0.00146575,0.02973441,0.02783345,0.31069573
-3.14257129,2.85532159,0.57415682,1.81895241,0.22166843,0.47010527,0.00157506,0.02872123,0.02736951,0.31324453
-3.13656828,2.84843883,0.57137553,1.81433286,0.21911848,0.46604217,0.00169177,0.02770796,0.02682474,0.31568801
-3.13056528,2.84216877,0.56802970,1.80866584,0.21680074,0.46429026,0.00181532,0.02670756,0.02621125,0.31797964
-3.12456228,2.83619550,0.56405171,1.80180921,0.21470451,0.46468428,0.00194494,0.02573387,0.02554347,0.32007749
-3.11855928,2.83026328,0.55939855,1.79367521,0.21282318,0.46704427,0.00207965,0.02480158,0.02483789,0.32194537
-3.11255628,2.82417906,0.55405243,1.78422928,0.21115433,0.47118010,0.00221826,0.02392613,0.02411268,0.32355363
-3.10655328,2.81781089,0.54802040,1.77348636,0.20969939,0.47689517,0.00235943,0.02312350,0.02338719,0.32487969
-3.10055028,2.81108270,0.54133305,1.76150502,0.20846305,0.48398941,0.00250165,0.02241002,0.02268150,0.32590817
-3.09454727,2.80396587,0.53404226,1.74837991,0.20745229,0.49226146,0.00264329,0.02180205,0.02201581,0.32663065
-3.08854427,2.79646855,0.52621833,1.73423290,0.20667519,0.50151032,0.00278267,0.02131555,0.02140987,0.32704520
-3.08254127,2.78862344,0.51794647,1.71920369,0.20613959,0.51153633,0.00291805,0.02096574,0.02088236,0.32715559
-3.07653827,2.78047479,0.50932299,1.70344015,0.20585159,0.52214189,0.00304772,0.02076660,0.02045034,0.32697027
-3.07053527,2.77206565,0.50045121,1.68708911,0.20581409,0.53313188,0.00317004,0.02073040,0.02012867,0.32650132
-3.06453227,2.76342604,0.49143744,1.67028806,0.20602524,0.54431391,0.00328345,0.02086726,0.01992952,0.32576319
-3.05852926,2.75456269,0.48238719,1.65315798,0.20647720,0.55549863,0.00338654,0.02118471,0.01986190,0.32477158
-3.05252626,2.74545121,0.47340165,1.63579783,0.20715497,0.56650019,0.00347809,0.02168729,0.01993138,0.32354234
-3.04652326,2.73603074,0.46457481,1.61828088,0.20803556,0.57713679,0.00355706,0.02237623,0.02013981,0.32209054
-3.04052026,2.72620185,0.45599115,1.60065286,0.20908747,0.58723166,0.00362262,0.02324925,0.02048520,0.32042977
-3.03451726,2.71582752,0.44772408,1.58293225,0.21027059,0.59661432,0.00367420,0.02430044,0.02096172,0.31857163
-3.02851426,2.70473733,0.43983522,1.56511237,0.21153648,0.60512220,0.00371141,0.02552026,0.02155988,0.31652563
-3.02251126,2.69273485,0.43237436,1.54716539,0.21282915,0.61260273,0.00373412,0.02689568,0.02226673,0.31429924
-3.01650825,2.67960768,0.42538031,1.52904785,0.21408624,0.61891570,0.00374237,0.02841043,0.02306628,0.31189836
-3.01050525,2.66513990,0.41888227,1.51070751,0.21524060,0.62393601,0.00373642,0.03004543,0.02394004,0.30932796
-3.00450225,2.64912634,0.41290198,1.49209114,0.21622228,0.62755666,0.00371667,0.03177924,0.02486757,0.30659302
-2.99849925,2.63138795,0.40745607,1.47315288,0.21696080,0.62969184,0.00368368,0.03358874,0.02582723,0.30369959
-2.99249625,2.61178747,0.40255885,1.45386267,0.21738764,0.63028006,0.00363811,0.03544975,0.02679689,0.30065602
-2.98649325,2.59024468,0.39822507,1.43421441,0.21743884,0.62928716,0.00358074,0.03733780,0.02775474,0.29747413
-2.98049025,2.56675020,0.39447264,1.41423318,0.21705764,0.62670889,0.00351241,0.03922886,0.02868003,0.29417043
-2.97448724,2.54137713,0.39132494,1.39398130,0.21619692,0.62257304,0.00343401,0.04110008,0.02955388,0.29076708
-2.96848424,2.51428950,0.38881272,1.37356260,0.21482146,0.61694087,0.00334650,0.04293047,0.03035989,0.28729272
-2.96248124,2.48574692,0.38697526,1.35312467,0.21290979,0.60990755,0.00325083,0.04470147,0.03108476,0.28378288
-2.95647824,2.45610475,0.38586080,1.33285869,0.21045562,0.60160161,0.00314802,0.04639745,0.03171873,0.28028014
-2.95047524,2.42580937,0.38552605,1.31299669,0.20746861,0.59218319,0.00303907,0.04800605,0.03225586,0.27683373
-2.94447224,2.39538817,0.38603471,1.29380610,0.20397459,0.58184097,0.00292500,0.04951830,0.03269422,0.27349872
-2.93846923,2.36543459,0.38745511,1.27558169,0.20001506,0.57078790,0.00280683,0.05092866,0.03303579,0.27033474
-2.93246623,2.33658807,0.38985696,1.25863498,0.19564603,0.55925564,0.00268562,0.05223483,0.03328628,0.26740417
-2.92646323,2.30950996,0.39330732,1.24328160,0.19093625,0.54748797,0.00256237,0.05343740,0.03345468,0.26477002
-2.92046023,2.28485576,0.39786593,1.22982680,0.18596476,0.53573324,0.00243813,0.05453937,0.03355281,0.26249332
-2.91445723,2.26324523,0.40358022,1.21854998,0.18081807,0.52423630,0.00231389,0.05554552,0.03359453,0.26063036
-2.90845423,2.24523135,0.41048016,1.20968871,0.17558692,0.51323003,0.00219064,0.05646170,0.03359504,0.25922976
-2.90245123,2.23126985,0.41857326,1.20342316,0.17036283,0.50292708,0.00206933,0.05729411,0.03357003,0.25832957
-2.89644822,2.22169071,0.42784006,1.19986163,0.16523463,0.49351205,0.00195085,0.05804852,0.03353480,0.25795443
-2.89044522,2.21667331,0.43823031,1.19902809,0.16028502,0.48513448,0.00183603,0.05872960,0.03350342,0.25811320
-2.88444222,2.21622669,0.44966028,1.20085252,0.15558756,0.47790327,0.00172562,0.05934024,0.03348800,0.25879695
-2.87843922,2.22017618,0.46201125,1.20516454,0.15120390,0.47188246,0.00162030,0.05988112,0.03349797,0.25997758
-2.87243622,2.22815754,0.47512957,1.21169124,0.14718177,0.46708906,0.00152062,0.06035032,0.03353956,0.26160722
-2.86643322,2.23961938,0.48882821,1.22005916,0.14355350,0.46349274,0.00142701,0.06074325,0.03361545,0.26361840
-2.86043022,2.25383409,0.50289005,1.22980104,0.14033532,0.46101764,0.00133981,0.06105262,0.03372457,0.26592519
-2.85442721,2.26991728,0.51707272,1.24036697,0.13752747,0.45954623,0.00125921,0.06126877,0.03386209,0.26842516
-2.84842421,2.28685520,0.53111489,1.25113979,0.13511509,0.45892501,0.00118527,0.06138009,0.03401964,0.27100226
-2.84242121,2.30353927,0.54474386,1.26145437,0.13306977,0.45897191,0.00111795,0.06137362,0.03418567,0.27353051
-2.83641821,2.31880617,0.55768401,1.27061977,0.13135186,0.45948487,0.00105707,0.06123588,0.03434600,0.27587839
-2.83041521,2.33148211,0.56966600,1.27794374,0.12991325,0.46025146,0.00100236,0.06095366,0.03448449,0.27791367
-2.82441221,2.34042906,0.58043592,1.28275820,0.12870059,0.46105877,0.00095347,0.06051497,0.03458382,0.27950863
-2.81840920,2.34459109,0.58976440,1.28444487,0.12765877,0.46170333,0.00090996,0.05990995,0.03462631,0.28054542
-2.81240620,2.34303858,0.59745484,1.28245966,0.12673446,0.46200050,0.00087134,0.05913176,0.03459478,0.28092120
-2.80640320,2.33500823,0.60335065,1.27635488,0.12587954,0.46179284,0.00083709,0.05817729,0.03447338,0.28055300
-2.80040020,2.31993709,0.60734097,1.26579818,0.12505432,0.46095718,0.00080669,0.05704783,0.03424837,0.27938192
-2.79439720,2.29748891,0.60936457,1.25058724,0.12423026,0.45940997,0.00077959,0.05574950,0.03390877,0.27737662
-2.78839420,2.26757172,0.60941189,1.23065966,0.12339221,0.45711082,0.00075529,0.05429347,0.03344691,0.27453580
-2.78239120,2.23034558,0.60752487,1.20609755,0.12253993,0.45406396,0.00073334,0.05269595,0.03285883,0.27088959
-2.77638819,2.18622055,0.60379484,1.17712643,0.12168881,0.45031774,0.00071331,0.05097801,0.03214447,0.26649982
-2.77038519,2.13584464,0.59835833,1.14410882,0.12086991,0.44596225,0.00069485,0.04916507,0.03130777,0.26145909
-2.76438219,2.08008262,0.59139122,1.10753248,0.12012910,0.44112514,0.00067769,0.04728629,0.03035649,0.25588864
-2.75837919,2.01998661,0.58310142,1.06799407,0.11952542,0.43596598,0.00066160,0.04537368,0.02930196,0.24993528
-2.75237619,1.95675989,0.57372051,1.02617893,0.11912878,0.43066951,0.00064646,0.04346115,0.02815868,0.24376723
-2.74637319,1.89171556,0.56349462,0.98283784,0.11901700,0.42543802,0.00063219,0.04158345,0.02694374,0.23756934
-2.74037019,1.82623200,0.55267525,0.93876190,0.11927238,0.42048338,0.00061881,0.03977496,0.02567623,0.23153766
-2.73436718,1.76170702,0.54151022,0.89475649,0.11997796,0.41601891,0.00060637,0.03806863,0.02437655,0.22587372
-2.72836418,1.69951274,0.53023527,0.85161563,0.12121356,0.41225163,0.00059501,0.03649484,0.02306574,0.22077873
-2.72236118,1.64095295,0.51906671,0.81009754,0.12305190,0.40937509,0.00058489,0.03508043,0.02176476,0.21644784
-2.71635818,1.58722474,0.50819534,0.77090266,0.12555487,0.40756296,0.00057625,0.03384783,0.02049389,0.21306484
-2.71035518,1.53938577,0.49778198,0.73465469,0.12877025,0.40696385,0.00056936,0.03281437,0.01927217,0.21079737
-2.70435218,1.49832830,0.48795459,0.70188552,0.13272894,0.40769717,0.00056452,0.03199180,0.01811690,0.20979281
-2.69834917,1.46476079,0.47880726,0.67302447,0.13744285,0.40985034,0.00056209,0.03138604,0.01704331,0.21017508
-2.69234617,1.43919741,0.47040080,0.64839197,0.14290370,0.41347729,0.00056248,0.03099717,0.01606432,0.21204229
-2.68634317,1.42195568,0.46276496,0.62819799,0.14908265,0.41859819,0.00056615,0.03081962,0.01519042,0.21546549
-2.68034017,1.41316169,0.45590219,0.61254482,0.15593085,0.42520035,0.00057362,0.03084266,0.01442970,0.22048823
-2.67433717,1.41276258,0.44979236,0.60143397,0.16338104,0.43324021,0.00058548,0.03105104,0.01378793,0.22712723
-2.66833417,1.42054505,0.44439859,0.59477671,0.17134991,0.44264619,0.00060242,0.03142584,0.01326880,0.23537380
-2.66233117,1.43615906,0.43967348,0.59240740,0.17974135,0.45332227,0.00062524,0.03194549,0.01287420,0.24519608
-2.65632816,1.45914511,0.43556565,0.59409906,0.18845033,0.46515220,0.00065481,0.03258690,0.01260459,0.25654180
-2.65032516,1.48896391,0.43202609,0.59958018,0.19736730,0.47800394,0.00069216,0.03332659,0.01245933,0.26934161
-2.64432216,1.52502664,0.42901408,0.60855185,0.20638285,0.49173438,0.00073844,0.03414191,0.01243707,0.28351258
-2.63831916,1.56672452,0.42650230,0.62070449,0.21539248,0.50619399,0.00079492,0.03501216,0.01253610,0.29896183
-2.63231616,1.61345613,0.42448086,0.63573313,0.22430112,0.52123133,0.00086300,0.03591965,0.01275465,0.31559005
-2.62631316,1.66465112,0.42296002,0.65335066,0.23302733,0.53669716,0.00094419,0.03685056,0.01309115,0.33329476
-2.62031016,1.71978935,0.42197150,0.67329825,0.24150679,0.55244815,0.00104008,0.03779561,0.01354431,0.35197307
-2.61430715,1.77841440,0.42156808,0.69535260,0.24969505,0.56834991,0.00115234,0.03875056,0.01411327,0.37152402
-2.60830415,1.84014100,0.42182167,0.71932960,0.25756918,0.58427935,0.00128263,0.03971637,0.01479746,0.39185009
-2.60230115,1.90465604,0.42281986,0.74508436,0.26512845,0.60012634,0.00143258,0.04069910,0.01559653,0.41285809
-2.59629815,1.97171330,0.42466089,0.77250763,0.27239377,0.61579448,0.00160371,0.04170955,0.01651005,0.43445929
-2.59029515,2.04112238,0.42744760,0.80151896,0.27940610,0.63120117,0.00179736,0.04276261,0.01753724,0.45656877
-2.58429215,2.11273247,0.43128033,0.83205708,0.28622372,0.64627691,0.00201463,0.04387637,0.01867657,0.47910418
-2.57828914,2.18641218,0.43624931,0.86406812,0.29291865,0.66096393,0.00225627,0.04507105,0.01992532,0.50198397
-2.57228614,2.26202680,0.44242691,0.89749248,0.29957233,0.67521425,0.00252259,0.04636776,0.02127922,0.52512520
-2.56628314,2.33941440,0.44986014,0.93225130,0.30627085,0.68898739,0.00281342,0.04778717,0.02273198,0.54844115
-2.56028014,2.41836253,0.45856392,0.96823334,0.31309993,0.70224782,0.00312799,0.04934815,0.02427498,0.57183906
-2.55427714,2.49858716,0.46851546,1.00528334,0.32014000,0.71496229,0.00346492,0.05106654,0.02589699,0.59521799
-2.54827414,2.57971550,0.47965025,1.04319270,0.32746168,0.72709741,0.00382212,0.05295391,0.02758402,0.61846720
-2.54227114,2.66127401,0.49185981,1.08169318,0.33512186,0.73861755,0.00419680,0.05501664,0.02931926,0.64146524
-2.53626813,2.74268286,0.50499166,1.12045421,0.34316059,0.74948314,0.00458545,0.05725516,0.03108324,0.66407981
-2.53026513,2.82325754,0.51885137,1.15908440,0.35159912,0.75964980,0.00498390,0.05966351,0.03285405,0.68616865
-2.52426213,2.90221803,0.53320694,1.19713707,0.36043898,0.76906805,0.00538735,0.06222926,0.03460781,0.70758141
-2.51825913,2.97870535,0.54779519,1.23411997,0.36966228,0.77768391,0.00579047,0.06493363,0.03631922,0.72816254
-2.51225613,3.05180506,0.56233005,1.26950873,0.37923316,0.78544034,0.00618750,0.06775212,0.03796223,0.74775515
-2.50625313,3.12057643,0.57651230,1.30276341,0.38910023,0.79227926,0.00657242,0.07065523,0.03951091,0.76620568
-2.50025013,3.18408613,0.59004033,1.33334739,0.39919986,0.79814431,0.00693907,0.07360961,0.04094026,0.78336898
-2.49424712,3.24144428,0.60262148,1.36074758,0.40946004,0.80298391,0.00728137,0.07657927,0.04222710,0.79911387
-2.48824412,3.29184123,0.61398317,1.38449486,0.41980459,0.80675459,0.00759348,0.07952699,0.04335102,0.81332845
-2.48224112,3.33458249,0.62388353,1.40418370,0.43015730,0.80942414,0.00787002,0.08241573,0.04429513,0.82592511
-2.47623812,3.36912010,0.63212068,1.41948958,0.44044582,0.81097449,0.00810620,0.08521001,0.04504684,0.83684474
-2.47023512,3.39507815,0.63854041,1.43018357,0.45060485,0.81140398,0.00829802,0.08787716,0.04559842,0.84605979
-2.46423212,3.41227090,0.64304163,1.43614280,0.46057863,0.81072875,0.00844240,0.09038846,0.04594741,0.85357597
-2.45822911,3.42071221,0.64557951,1.43735646,0.47032226,0.80898314,0.00853730,0.09271989,0.04609680,0.85943243
-2.45222611,3.42061543,0.64616592,1.43392672,0.47980192,0.80621900,0.00858175,0.09485274,0.04605507,0.86370006
-2.44622311,3.41238364,0.64486734,1.42606457,0.48899400,0.80250374,0.00857594,0.09677381,0.04583586,0.86647821
-2.44022011,3.39659035,0.64180026,1.41408063,0.49788302,0.79791743,0.00852116,0.09847532,0.04545757,0.86788965
-2.43421711,3.37395189,0.63712424,1.39837154,0.50645864,0.79254875,0.00841975,0.09995454,0.04494264,0.86807420
-2.42821411,3.34529259,0.63103327,1.37940240,0.51471198,0.78649035,0.00827503,0.10121312,0.04431668,0.86718119
-2.42221111,3.31150495,0.62374560,1.35768636,0.52263140,0.77983367,0.00809114,0.10225623,0.04360751,0.86536113
-2.41620810,3.27350668,0.61549280,1.33376238,0.53019826,0.77266367,0.00787290,0.10309152,0.04284400,0.86275720
-2.41020510,3.23219724,0.60650850,1.30817226,0.53738285,0.76505381,0.00762560,0.10372807,0.04205492,0.85949695
-2.40420210,3.18841622,0.59701757,1.28143821,0.54414086,0.75706164,0.00735483,0.10417524,0.04126782,0.85568459
-2.39819910,3.14290580,0.58722600,1.25404203,0.55041084,0.74872541,0.00706626,0.10444167,0.04050790,0.85139465
-2.39219610,3.09627948,0.57731237,1.22640701,0.55611266,0.74006185,0.00676548,0.10453441,0.03979699,0.84666709
-2.38619310,3.04899876,0.56742096,1.19888336,0.56114739,0.73106557,0.00645778,0.10445823,0.03915281,0.84150441
-2.38019010,3.00135896,0.55765709,1.17173778,0.56539866,0.72170996,0.00614803,0.10421517,0.03858820,0.83587087
-2.37418709,2.95348488,0.54808463,1.14514775,0.56873535,0.71194984,0.00584053,0.10380442,0.03811083,0.82969398
-2.36818409,2.90533643,0.53872600,1.11920046,0.57101577,0.70172561,0.00553893,0.10322239,0.03772292,0.82286819
-2.36218109,2.85672388,0.52956432,1.09389648,0.57209301,0.69096886,0.00524619,0.10246308,0.03742140,0.81526065
-2.35617809,2.80733152,0.52054775,1.06915764,0.57182125,0.67960909,0.00496451,0.10151875,0.03719817,0.80671873
-2.35017509,2.75674850,0.51159554,1.04483869,0.57006273,0.66758112,0.00469540,0.10038068,0.03704069,0.79707897
-2.34417209,2.70450489,0.50260558,1.02074194,0.56669492,0.65483296,0.00443970,0.09904012,0.03693271,0.78617690
-2.33816908,2.65011096,0.49346282,0.99663394,0.56161770,0.64133344,0.00419765,0.09748933,0.03685517,0.77385738
-2.33216608,2.59309734,0.48404819,0.97226339,0.55475991,0.62707936,0.00396898,0.09572261,0.03678724,0.75998470
-2.32616308,2.53305398,0.47424758,0.94737918,0.54608510,0.61210153,0.00375304,0.09373726,0.03670741,0.74445208
-2.32016008,2.46966565,0.46396018,0.92174772,0.53559601,0.59646945,0.00354891,0.09153440,0.03659455,0.72719004
-2.31415708,2.40274218,0.45310600,0.89516857,0.52333766,0.58029414,0.00335551,0.08911971,0.03642902,0.70817313
-2.30815408,2.33224184,0.44163202,0.86748786,0.50939865,0.56372900,0.00317172,0.08650380,0.03619361,0.68742473
-2.30215108,2.25828680,0.42951675,0.83860870,0.49391078,0.54696847,0.00299648,0.08370245,0.03587433,0.66501971
-2.29614807,2.18116976,0.41677298,0.80849831,0.47704686,0.53024450,0.00282891,0.08073656,0.03546116,0.64108477
-2.29014507,2.10135179,0.40344864,0.77719162,0.45901673,0.51382079,0.00266837,0.07763177,0.03494843,0.61579647
-2.28414207,2.01945143,0.38962574,0.74479136,0.44006181,0.49798517,0.00251449,0.07441793,0.03433511,0.58937711
-2.27813907,1.93622582,0.37541753,0.71146478,0.42044829,0.48304020,0.00236730,0.07112824,0.03362483,0.56208859
-2.27213607,1.85254495,0.36096405,0.67743735,0.40045926,0.46929253,0.00222714,0.06779836,0.03282570,0.53422466
-2.26613307,1.76936043,0.34642632,0.64298386,0.38038619,0.45704136,0.00209478,0.06446520,0.03194994,0.50610190
-2.26013007,1.68767044,0.33197961,0.60841756,0.36052007,0.44656653,0.00197134,0.06116579,0.03101334,0.47804986
-2.25412706,1.60848262,0.31780602,0.57407791,0.34114267,0.43811683,0.00185832,0.05793608,0.03003460,0.45040087
-2.24812406,1.53277683,0.30408678,0.54031767,0.32251812,0.43189899,0.00175752,0.05480975,0.02903450,0.42347997
-2.24212106,1.46146945,0.29099484,0.50748990,0.30488540,0.42806793,0.00167106,0.05181713,0.02803516,0.39759531
-2.23611806,1.39538101,0.27868786,0.47593556,0.28845184,0.42671873,0.00160131,0.04898432,0.02705913,0.37302963
-2.23011506,1.33520853,0.26730212,0.44597222,0.27338792,0.42788074,0.00155085,0.04633243,0.02612861,0.35003290
-2.22411206,1.28150366,0.25694753,0.41788436,0.25982370,0.43151413,0.00152240,0.04387702,0.02526469,0.32881661
-2.21810905,1.23465762,0.24770400,0.39191552,0.24784673,0.43750920,0.00151880,0.04162787,0.02448668,0.30954968
-2.21210605,1.19489323,0.23961922,0.36826262,0.23750173,0.44568844,0.00154288,0.03958889,0.02381157,0.29235618
-2.20610305,1.16226418,0.23270803,0.34707246,0.22879188,0.45581140,0.00159747,0.03775830,0.02325365,0.27731490
-2.20010005,1.13666132,0.22695318,0.32844038,0.22168159,0.46758211,0.00168528,0.03612908,0.02282416,0.26446048
-2.19409705,1.11782529,0.22230757,0.31241103,0.21610063,0.48065897,0.00180880,0.03468950,0.02253120,0.25378611
-2.18809405,1.10536456,0.21869759,0.29898091,0.21194943,0.49466648,0.00197026,0.03342396,0.02237969,0.24524753
-2.18209105,1.09877784,0.21602754,0.28810243,0.20910518,0.50920844,0.00217149,0.03231378,0.02237146,0.23876795
-2.17608804,1.09747948,0.21418470,0.27968913,0.20742848,0.52388204,0.00241385,0.03133825,0.02250544,0.23424367
-2.17008504,1.10082644,0.21304488,0.27362177,0.20677024,0.53829210,0.00269810,0.03047552,0.02277792,0.23155012
-2.16408204,1.10814548,0.21247811,0.26975474,0.20697845,0.55206497,0.00302430,0.02970360,0.02318284,0.23054787
-2.15807904,1.11875918,0.21235416,0.26792258,0.20790456,0.56486124,0.00339175,0.02900130,0.02371208,0.23108846
-2.15207604,1.13200953,0.21254773,0.26794626,0.20940914,0.57638688,0.00379882,0.02834897,0.02435585,0.23301967
-2.14607304,1.14727821,0.21294292,0.26963892,0.21136667,0.58640216,0.00424298,0.02772924,0.02510293,0.23619018
-2.14007004,1.16400261,0.21343700,0.27281084,0.21366911,0.59472792,0.00472064,0.02712753,0.02594098,0.24045325
-2.13406703,1.18168715,0.21394320,0.27727359,0.21622829,0.60124910,0.00522722,0.02653242,0.02685676,0.24566960
-2.12806403,1.19990979,0.21439256,0.28284323,0.21897690,0.60591524,0.00575709,0.02593587,0.02783631,0.25170919
-2.12206103,1.21832358,0.21473474,0.28934257,0.22186829,0.60873806,0.00630364,0.02533326,0.02886511,0.25845211
-2.11605803,1.23665388,0.21493792,0.29660253,0.22487490,0.60978640,0.00685938,0.02472327,0.02992819,0.26578859
-2.11005503,1.25469163,0.21498782,0.30446271,0.22798569,0.60917870,0.00741603,0.02410767,0.03101022,0.27361823
-2.10405203,1.27228353,0.21488603,0.31277140,0.23120263,0.60707370,0.00796470,0.02349091,0.03209557,0.28184872
-2.09804902,1.28932001,0.21464769,0.32138497,0.23453659,0.60365976,0.00849611,0.02287974,0.03316839,0.29039398
-2.09204602,1.30572212,0.21429886,0.33016713,0.23800278,0.59914354,0.00900078,0.02228266,0.03421267,0.29917224
-2.08604302,1.32142807,0.21387359,0.33898787,0.24161617,0.59373859,0.00946933,0.02170944,0.03521237,0.30810395
-2.08004002,1.33638061,0.21341101,0.34772259,0.24538707,0.58765461,0.00989273,0.02117056,0.03615153,0.31710985
-2.07403702,1.35051600,0.21295250,0.35625124,0.24931725,0.58108785,0.01026255,0.02067668,0.03701445,0.32610937
-2.06803402,1.36375514,0.21253911,0.36445784,0.25339664,0.57421316,0.01057127,0.02023824,0.03778591,0.33501934
-2.06203102,1.37599762,0.21220933,0.37223024,0.25760114,0.56717803,0.01081248,0.01986496,0.03845138,0.34375328
-2.05602801,1.38711866,0.21199733,0.37946028,0.26189123,0.56009899,0.01098111,0.01956557,0.03899731,0.35222124
-2.05002501,1.39696928,0.21193170,0.38604436,0.26621190,0.55306017,0.01107359,0.01934753,0.03941143,0.36033016
-2.04402201,1.40537952,0.21203465,0.39188431,0.27049353,0.54611422,0.01108800,0.01921681,0.03968303,0.36798494
-2.03801901,1.41216428,0.21232175,0.39688864,0.27465393,0.53928528,0.01102408,0.01917786,0.03980324,0.37508992
-2.03201601,1.41713154,0.21280218,0.40097401,0.27860125,0.53257361,0.01088327,0.01923352,0.03976533,0.38155096
-2.02601301,1.42009223,0.21347930,0.40406692,0.28223761,0.52596157,0.01066863,0.01938511,0.03956490,0.38727778
-2.02001001,1.42087117,0.21435167,0.40610546,0.28546334,0.51942048,0.01038476,0.01963253,0.03920006,0.39218671
-2.01400700,1.41931845,0.21541428,0.40704110,0.28818143,0.51291774,0.01003760,0.01997440,0.03867159,0.39620355
-2.00800400,1.41532044,0.21666004,0.40684044,0.29030205,0.50642384,0.00963423,0.02040828,0.03798292,0.39926644
-2.00200100,1.40881000,0.21808130,0.40548680,0.29174687,0.49991884,0.00918264,0.02093089,0.03714015,0.40132869
-1.99599800,1.39977514,0.21967146,0.40298153,0.29245288,0.49339772,0.00869148,0.02153831,0.03615193,0.40236137
-1.98999500,1.38826582,0.22142653,0.39934509,0.29237557,0.48687461,0.00816974,0.02222628,0.03502930,0.40235552
-1.98399200,1.37439839,0.22334655,0.39461772,0.29149138,0.48038550,0.00762655,0.02299040,0.03378545,0.40132393
-1.97798899,1.35835766,0.22543683,0.38885967,0.28979914,0.47398936,0.00707084,0.02382633,0.03243543,0.39930234
-1.97198599,1.34039627,0.22770903,0.38215095,0.28732055,0.46776785,0.00651120,0.02472998,0.03099582,0.39634996
-1.96598299,1.32083146,0.23018189,0.37459063,0.28409973,0.46182354,0.00595560,0.02569771,0.02948437,0.39254928
-1.95997999,1.30003951,0.23288171,0.36629546,0.28020182,0.45627706,0.00541126,0.02672635,0.02791962,0.38800510
-1.95397699,1.27844776,0.23584250,0.35739802,0.27571070,0.45126315,0.00488453,0.02781338,0.02632053,0.38284277
-1.94797399,1.25652484,0.23910582,0.34804434,0.27072609,0.44692628,0.00438081,0.02895684,0.02470607,0.37720567
-1.94197099,1.23476922,0.24272021,0.33839090,0.26536002,0.44341577,0.00390446,0.03015539,0.02309492,0.37125187
-1.93596798,1.21369653,0.24674037,0.32860127,0.25973296,0.44088093,0.00345888,0.03140821,0.02150513,0.36515027
-1.92996498,1.19382619,0.25122594,0.31884227,0.25396979,0.43946643,0.00304647,0.03271488,0.01995379,0.35907604
-1.92396198,1.17566754,0.25623995,0.30927989,0.24819570,0.43930798,0.00266872,0.03407527,0.01845684,0.35320571
-1.91795898,1.15970599,0.26184701,0.30007496,0.24253223,0.44052855,0.00232630,0.03548930,0.01702883,0.34771190
-1.91195598,1.14638961,0.26811113,0.29137881,0.23709364,0.44323520,0.00201914,0.03695675,0.01568278,0.34275804
-1.90595298,1.13611632,0.27509332,0.28332903,0.23198367,0.44751638,0.00174656,0.03847706,0.01443001,0.33849306
-1.89994997,1.12922211,0.28284895,0.27604540,0.22729270,0.45343977,0.00150734,0.04004903,0.01328009,0.33504639
-1.89394697,1.12597052,0.29142487,0.26962633,0.22309560,0.46105048,0.00129988,0.04167055,0.01224077,0.33252340
-1.88794397,1.12654354,0.30085643,0.26414568,0.21944996,0.47036944,0.00112227,0.04333842,0.01131794,0.33100140
-1.88194097,1.13103414,0.31116437,0.25965041,0.21639508,0.48139198,0.00097241,0.04504797,0.01051564,0.33052647
