energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-2.90845423,3.22984523,1.31711963,1.46221096,0.02493074,0.55193744,0.94168791,0.00000000,0.75374783,0.01381085
-2.90245123,3.23741033,1.31626864,1.46899146,0.02449729,0.55772069,0.94281560,0.00000000,0.76176248,0.01375835
-2.89644822,3.23685769,1.31345809,1.47246385,0.02401976,0.56198301,0.94119478,0.00000000,0.76685120,0.01367550
-2.89044522,3.22793018,1.30881908,1.47269631,0.02350892,0.56452582,0.93674540,0.00000000,0.76882695,0.01355901
-2.88444222,3.21055929,1.30255751,1.46982454,0.02297617,0.56518680,0.92945201,0.00000000,0.76756437,0.01340648
-2.87843922,3.18485915,1.29494264,1.46404053,0.02243330,0.56384516,0.91936043,0.00000000,0.76300454,0.01321644
-2.87243622,3.15111310,1.28629196,1.45557858,0.02189219,0.56042537,0.90657228,0.00000000,0.75515750,0.01298842
-2.86643322,3.10975402,1.27695330,1.44469972,0.02136454,0.55489945,0.89123756,0.00000000,0.74410265,0.01272294
-2.86043022,3.06133968,1.26728504,1.43167540,0.02086143,0.54728775,0.87354603,0.00000000,0.72998695,0.01242148
-2.85442721,3.00652489,1.25763555,1.41677142,0.02039312,0.53765816,0.85371763,0.00000000,0.71302111,0.01208640
-2.84842421,2.94603210,1.24832289,1.40023323,0.01996858,0.52612409,0.83199287,0.00000000,0.69347387,0.01172087
-2.84242121,2.88062219,1.23961607,1.38227329,0.01959527,0.51284115,0.80862333,0.00000000,0.67166479,0.01132870
-2.83641821,2.81106697,1.23171853,1.36306141,0.01927883,0.49800281,0.78386299,0.00000000,0.64795571,0.01091426
-2.83041521,2.73812471,1.22475507,1.34271836,0.01902286,0.48183521,0.75796065,0.00000000,0.62274129,0.01048232
-2.82441221,2.66251977,1.21876263,1.32131331,0.01882876,0.46459141,0.73115367,0.00000000,0.59643904,0.01003788
-2.81840920,2.58492685,1.21368560,1.29886484,0.01869560,0.44654511,0.70366325,0.00000000,0.56947907,0.00958608
-2.81240620,2.50596042,1.20937569,1.27534552,0.01862018,0.42798424,0.67569129,0.00000000,0.54229393,0.00913201
-2.80640320,2.42616892,1.20559654,1.25068964,0.01859705,0.40920444,0.64741868,0.00000000,0.51530892,0.00868064
-2.80040020,2.34603372,1.20203268,1.22480334,0.01861867,0.39050259,0.61900499,0.00000000,0.48893292,0.00823670
-2.79439720,2.26597187,1.19830247,1.19757657,0.01867565,0.37217054,0.59058930,0.00000000,0.46355008,0.00780455
-2.78839420,2.18634205,1.19397429,1.16889609,0.01875705,0.35448919,0.56229195,0.00000000,0.43951245,0.00738816
-2.78239120,2.10745261,1.18858536,1.13865845,0.01885077,0.33772283,0.53421688,0.00000000,0.41713356,0.00699104
-2.77638819,2.02957087,1.18166202,1.10678252,0.01894392,0.32211396,0.50645437,0.00000000,0.39668319,0.00661617
-2.77038519,1.95293257,1.17274085,1.07322053,0.01902328,0.30787857,0.47908389,0.00000000,0.37838306,0.00626600
-2.76438219,1.87775079,1.16138941,1.03796720,0.01907578,0.29520189,0.45217692,0.00000000,0.36240370,0.00594245
-2.75837919,1.80422372,1.14722583,1.00106656,0.01908895,0.28423483,0.42579942,0.00000000,0.34886228,0.00564685
-2.75237619,1.73254058,1.12993642,0.96261601,0.01905132,0.27509098,0.40001403,0.00000000,0.33782146,0.00538000
-2.74637319,1.66288585,1.10929050,0.92276776,0.01895285,0.26784439,0.37488179,0.00000000,0.32928920,0.00514217
-2.74037019,1.59544138,1.08515196,0.88172755,0.01878526,0.26252813,0.35046340,0.00000000,0.32321957,0.00493308
-2.73436718,1.53038691,1.05748715,0.83975094,0.01854230,0.25913383,0.32682008,0.00000000,0.31951451,0.00475199
-2.72836418,1.46789910,1.02636882,0.79713761,0.01821995,0.25761212,0.30401404,0.00000000,0.31802652,0.00459771
-2.72236118,1.40814971,0.99197617,0.75422402,0.01781652,0.25787418,0.28210864,0.00000000,0.31856238,0.00446862
-2.71635818,1.35130332,0.95459105,0.71137490,0.01733265,0.25979446,0.26116834,0.00000000,0.32088783,0.00436272
-2.71035518,1.29751529,0.91459069,0.66897437,0.01677130,0.26321438,0.24125855,0.00000000,0.32473319,0.00427772
-2.70435218,1.24693035,0.87243738,0.62741683,0.01613756,0.26794727,0.22244542,0.00000000,0.32980001,0.00421107
-2.69834917,1.19968229,0.82866558,0.58709852,0.01543847,0.27378419,0.20479568,0.00000000,0.33576843,0.00416001
-2.69234617,1.15589505,0.78386722,0.54840978,0.01468269,0.28050069,0.18837666,0.00000000,0.34230546,0.00412170
-2.68634317,1.11568536,0.73867575,0.51172863,0.01388022,0.28786415,0.17325628,0.00000000,0.34907368,0.00409323
-2.68034017,1.07916690,0.69374960,0.47741572,0.01304205,0.29564164,0.15950343,0.00000000,0.35574044,0.00407174
-2.67433717,1.04645575,0.64975590,0.44581081,0.01217976,0.30360775,0.14718829,0.00000000,0.36198709,0.00405448
-2.66833417,1.01767690,0.60735471,0.41723080,0.01130518,0.31155234,0.13638291,0.00000000,0.36751808,0.00403892
-2.66233117,0.99297119,0.56718461,0.39196914,0.01043002,0.31928766,0.12716182,0.00000000,0.37206952,0.00402279
-2.65632816,0.97250233,0.52984993,0.37029656,0.00956558,0.32665468,0.11960261,0.00000000,0.37541701,0.00400412
-2.65032516,0.95646310,0.49590979,0.35246268,0.00872244,0.33352818,0.11378648,0.00000000,0.37738219,0.00398139
-2.64432216,0.94508050,0.46586951,0.33869839,0.00791026,0.33982048,0.10979856,0.00000000,0.37783806,0.00395348
-2.63831916,0.93861889,0.44017402,0.32921853,0.00713759,0.34548358,0.10772800,0.00000000,0.37671249,0.00391972
-2.63231616,0.93738102,0.41920373,0.32422457,0.00641173,0.35050956,0.10766766,0.00000000,0.37399001,0.00387994
-2.62631316,0.94170624,0.40327232,0.32390707,0.00573874,0.35492928,0.10971329,0.00000000,0.36971165,0.00383443
-2.62031016,0.95196606,0.39262665,0.32844739,0.00512335,0.35880951,0.11396225,0.00000000,0.36397287,0.00378390
-2.61430715,0.96855674,0.38744827,0.33801877,0.00456903,0.36224855,0.12051153,0.00000000,0.35691963,0.00372949
-2.60830415,0.99188918,0.38785646,0.35278622,0.00407809,0.36537059,0.12945519,0.00000000,0.34874279,0.00367267
-2.60230115,1.02237648,0.39391237,0.37290544,0.00365174,0.36831929,0.14088109,0.00000000,0.33967106,0.00361521
-2.59629815,1.06041941,0.40562402,0.39852047,0.00329028,0.37125065,0.15486703,0.00000000,0.32996282,0.00355906
-2.59029515,1.10639057,0.42295177,0.42976024,0.00299317,0.37432591,0.17147636,0.00000000,0.31989706,0.00350632
-2.58429215,1.16061774,0.44581405,0.46673404,0.00275926,0.37770441,0.19075310,0.00000000,0.30976400,0.00345908
-2.57828914,1.22336704,0.47409296,0.50952596,0.00258687,0.38153723,0.21271677,0.00000000,0.29985553,0.00341944
-2.57228614,1.29482677,0.50763945,0.55818867,0.00247398,0.38596146,0.23735718,0.00000000,0.29045601,0.00338932
-2.56628314,1.37509224,0.54627796,0.61273649,0.00241831,0.39109567,0.26462925,0.00000000,0.28183367,0.00337045
-2.56028014,1.46415241,0.58981007,0.67313815,0.00241746,0.39703651,0.29444829,0.00000000,0.27423288,0.00336430
-2.55427714,1.56187865,0.63801721,0.73930945,0.00246900,0.40385662,0.32668580,0.00000000,0.26786763,0.00337201
-2.54827414,1.66801602,0.69066208,0.81110601,0.00257049,0.41160370,0.36116626,0.00000000,0.26291615,0.00339435
-2.54227114,1.78217723,0.74748888,0.88831641,0.00271959,0.42030077,0.39766503,0.00000000,0.25951707,0.00343172
-2.53626813,1.90383954,0.80822218,0.97065607,0.00291402,0.42994742,0.43590762,0.00000000,0.25776684,0.00348411
-2.53026513,2.03234451,0.87256464,1.05776197,0.00315162,0.44052166,0.47557053,0.00000000,0.25771864,0.00355109
-2.52426213,2.16690066,0.94019352,1.14918858,0.00343028,0.45198241,0.51628379,0.00000000,0.25938253,0.00363186
-2.51825913,2.30658887,1.01075653,1.24440529,0.00374798,0.46427213,0.55763528,0.00000000,0.26272684,0.00372527
-2.51225613,2.45037041,1.08386705,1.34279551,0.00410269,0.47731945,0.59917681,0.00000000,0.26768057,0.00382981
-2.50625313,2.59709748,1.15909924,1.44365773,0.00449238,0.49104164,0.64043179,0.00000000,0.27413672,0.00394368
-2.50025013,2.74552615,1.23598362,1.54620871,0.00491495,0.50534666,0.68090447,0.00000000,0.28195632,0.00406486
-2.49424712,2.89433134,1.31400341,1.64958914,0.00536817,0.52013472,0.72009038,0.00000000,0.29097298,0.00419110
-2.48824412,3.04212406,1.39259241,1.75287168,0.00584966,0.53529941,0.75748759,0.00000000,0.30099792,0.00432005
-2.48224112,3.18747034,1.47113468,1.85507167,0.00635685,0.55072829,0.79260859,0.00000000,0.31182515,0.00444924
-2.47623812,3.32891214,1.54896671,1.95516038,0.00688695,0.56630310,0.82499216,0.00000000,0.32323679,0.00457619
-2.47023512,3.46498960,1.62538226,2.05208081,0.00743693,0.58189971,0.85421486,0.00000000,0.33500839,0.00469843
-2.46423212,3.59426474,1.69964016,2.14476579,0.00800353,0.59738801,0.87990176,0.00000000,0.34691408,0.00481360
-2.45822911,3.71534613,1.77097514,2.23215805,0.00858328,0.61263175,0.90173588,0.00000000,0.35873152,0.00491942
-2.45222611,3.82691414,1.83861154,2.31323189,0.00917252,0.62748880,0.91946600,0.00000000,0.37024652,0.00501380
-2.44622311,3.92774626,1.90177956,2.38701582,0.00976745,0.64181164,0.93291259,0.00000000,0.38125734,0.00509488
-2.44022011,4.01674202,1.95973358,2.45261552,0.01036419,0.65544845,0.94197158,0.00000000,0.39157842,0.00516101
-2.43421711,4.09294658,2.01177184,2.50923646,0.01095887,0.66824477,0.94661582,0.00000000,0.40104374,0.00521084
-2.42821411,4.15557253,2.05725661,2.55620511,0.01154771,0.68004571,0.94689434,0.00000000,0.40950952,0.00524331
-2.42221111,4.20401886,2.09563399,2.59298824,0.01212708,0.69069879,0.94292935,0.00000000,0.41685634,0.00525767
-2.41620810,4.23788644,2.12645226,2.61920909,0.01269364,0.70005714,0.93491115,0.00000000,0.42299066,0.00525348
-2.41020510,4.25698931,2.14937798,2.63466002,0.01324438,0.70798311,0.92309134,0.00000000,0.42784561,0.00523064
-2.40420210,4.26136096,2.16420876,2.63931076,0.01377672,0.71435197,0.90777453,0.00000000,0.43138118,0.00518935
-2.39819910,4.25125540,2.17088209,2.63331176,0.01428854,0.71905556,0.88930893,0.00000000,0.43358373,0.00513013
-2.39219610,4.22714249,2.16947972,2.61699259,0.01477826,0.72200573,0.86807628,0.00000000,0.43446484,0.00505376
-2.38619310,4.18969760,2.16022708,2.59085498,0.01524482,0.72313726,0.84448151,0.00000000,0.43405966,0.00496128
-2.38019010,4.13978592,2.14348797,2.55556102,0.01568770,0.72241023,0.81894244,0.00000000,0.43242461,0.00485396
-2.37418709,4.07844162,2.11975447,2.51191670,0.01610687,0.71981162,0.79188006,0.00000000,0.42963481,0.00473327
-2.36818409,4.00684297,2.08963273,2.46085150,0.01650274,0.71535611,0.76370948,0.00000000,0.42578114,0.00460080
-2.36218109,3.92628407,2.05382529,2.40339493,0.01687611,0.70908602,0.73483204,0.00000000,0.42096704,0.00445827
-2.35617809,3.83814449,2.01311077,2.34065091,0.01722807,0.70107044,0.70562857,0.00000000,0.41530534,0.00430747
-2.35017509,3.74385799,1.96832203,2.27377107,0.01755990,0.69140366,0.67645412,0.00000000,0.40891512,0.00415022
-2.34417209,3.64488166,1.92032375,2.20392807,0.01787301,0.68020290,0.64763392,0.00000000,0.40191876,0.00398833
-2.33816908,3.54266650,1.86999060,2.13228991,0.01816887,0.66760569,0.61946095,0.00000000,0.39443928,0.00382356
-2.33216608,3.43863075,1.81818681,2.05999621,0.01844890,0.65376685,0.59219457,0.00000000,0.38659809,0.00365762
-2.32616308,3.33413663,1.76574802,1.98813714,0.01871450,0.63885539,0.56606052,0.00000000,0.37851321,0.00349210
-2.32016008,3.23047110,1.71346598,1.91773555,0.01896698,0.62305142,0.54125169,0.00000000,0.37029790,0.00332851
-2.31415708,3.12883097,1.66207643,1.84973257,0.01920762,0.60654316,0.51792976,0.00000000,0.36205985,0.00316820
-2.30815408,3.03031235,1.61225028,1.78497675,0.01943768,0.58952420,0.49622733,0.00000000,0.35390073,0.00301240
-2.30215108,2.93590387,1.56458795,1.72421650,0.01965850,0.57219104,0.47625019,0.00000000,0.34591616,0.00286219
-2.29614807,2.84648333,1.51961650,1.66809554,0.01987153,0.55474080,0.45807978,0.00000000,0.33819583,0.00271852
-2.29014507,2.76281674,1.47778902,1.61715065,0.02007849,0.53736921,0.44177536,0.00000000,0.33082385,0.00258220
-2.28414207,2.68555893,1.43948566,1.57181132,0.02028136,0.52026870,0.42737577,0.00000000,0.32387904,0.00245390
-2.27813907,2.61525468,1.40501566,1.53240043,0.02048251,0.50362647,0.41490082,0.00000000,0.31743502,0.00233418
-2.27213607,2.55233961,1.37461954,1.49913558,0.02068471,0.48762253,0.40435195,0.00000000,0.31156017,0.00222349
-2.26613307,2.49713989,1.34847118,1.47213035,0.02089114,0.47242748,0.39571243,0.00000000,0.30631712,0.00212215
-2.26013007,2.44987050,1.32667900,1.45139540,0.02110533,0.45820008,0.38894690,0.00000000,0.30176187,0.00203040
-2.25412706,2.41063172,1.30928629,1.43683904,0.02133104,0.44508447,0.38400050,0.00000000,0.29794248,0.00194837
-2.24812406,2.37940407,1.29627049,1.42826759,0.02157215,0.43320711,0.38079768,0.00000000,0.29489740,0.00187609
-2.24212106,2.35604212,1.28754161,1.42538558,0.02183242,0.42267346,0.37924095,0.00000000,0.29265339,0.00181349
-2.23611806,2.34026798,1.28294013,1.42779642,0.02211527,0.41356457,0.37920963,0.00000000,0.29122335,0.00176041
-2.23011506,2.33166544,1.28223503,1.43500405,0.02242349,0.40593370,0.38055911,0.00000000,0.29060402,0.00171657
-2.22411206,2.32967600,1.28512236,1.44641621,0.02275896,0.39980313,0.38312051,0.00000000,0.29077386,0.00168159
-2.21810905,2.33359789,1.29122522,1.46135012,0.02312237,0.39516154,0.38670133,0.00000000,0.29169125,0.00165499
-2.21210605,2.34258932,1.30009574,1.47904097,0.02351298,0.39196199,0.39108687,0.00000000,0.29329324,0.00163613
-2.20610305,2.35567682,1.31121962,1.49865382,0.02392835,0.39012093,0.39604285,0.00000000,0.29549494,0.00162431
-2.20010005,2.37176952,1.32402378,1.51929922,0.02436424,0.38951825,0.40131911,0.00000000,0.29818977,0.00161868
-2.19409705,2.38967955,1.33788722,1.54005226,0.02481450,0.38999869,0.40665442,0.00000000,0.30125067,0.00161828
-2.18809405,2.40814861,1.35215528,1.55997520,0.02527111,0.39137451,0.41178227,0.00000000,0.30453225,0.00162210
-2.18209105,2.42588011,1.36615699,1.57814280,0.02572423,0.39342962,0.41643750,0.00000000,0.30787392,0.00162901
-2.17608804,2.44157607,1.37922509,1.59366970,0.02616249,0.39592495,0.42036350,0.00000000,0.31110391,0.00163783
-2.17008504,2.45397731,1.39071804,1.60573883,0.02657321,0.39860502,0.42331977,0.00000000,0.31404403,0.00164739
-2.16408204,2.46190539,1.40004310,1.61362957,0.02694284,0.40120539,0.42508935,0.00000000,0.31651504,0.00165645
-2.15807904,2.46430445,1.40667951,1.61674449,0.02725740,0.40346081,0.42548597,0.00000000,0.31834233,0.00166387
-2.15207604,2.46028091,1.41020065,1.61463322,0.02750296,0.40511371,0.42436045,0.00000000,0.31936172,0.00166851
-2.14607304,2.44913909,1.41029402,1.60701233,0.02766622,0.40592256,0.42160615,0.00000000,0.31942515,0.00166934
-2.14007004,2.43041104,1.40677797,1.59378004,0.02773500,0.40566994,0.41716306,0.00000000,0.31840583,0.00166548
-2.13406703,2.40387867,1.39961416,1.57502490,0.02769878,0.40416977,0.41102050,0.00000000,0.31620284,0.00165614
-2.12806403,2.36958739,1.38891503,1.55102777,0.02754917,0.40127348,0.40321813,0.00000000,0.31274479,0.00164073
-2.12206103,2.32784987,1.37494554,1.52225686,0.02728029,0.39687483,0.39384530,0.00000000,0.30799247,0.00161884
-2.11605803,2.27924009,1.35811891,1.48935573,0.02688907,0.39091314,0.38303883,0.00000000,0.30194031,0.00159025
-2.11005503,2.22457725,1.33898628,1.45312467,0.02637545,0.38337485,0.37097908,0.00000000,0.29461667,0.00155493
-2.10405203,2.16490054,1.31822044,1.41449607,0.02574251,0.37429332,0.35788482,0.00000000,0.28608285,0.00151305
-2.09804902,2.10143549,1.29659418,1.37450472,0.02499639,0.36374693,0.34400675,0.00000000,0.27643102,0.00146496
-2.09204602,2.03555339,1.27495392,1.33425413,0.02414615,0.35185560,0.32962028,0.00000000,0.26578107,0.00141116
-2.08604302,1.96872547,1.25418971,1.29488030,0.02320356,0.33877590,0.31501762,0.00000000,0.25427657,0.00135234
-2.08004002,1.90247369,1.23520256,1.25751421,0.02218273,0.32469498,0.30049960,0.00000000,0.24208005,0.00128927
-2.07403702,1.83832022,1.21887062,1.22324464,0.02109968,0.30982374,0.28636746,0.00000000,0.22936781,0.00122282
-2.06803402,1.77773756,1.20601539,1.19308266,0.01997191,0.29438935,0.27291499,0.00000000,0.21632447,0.00115394
-2.06203102,1.72210128,1.19736946,1.16792902,0.01881780,0.27862765,0.26042108,0.00000000,0.20313749,0.00108359
-2.05602801,1.67264717,1.19354705,1.14854589,0.01765619,0.26277561,0.24914309,0.00000000,0.18999185,0.00101276
-2.05002501,1.63043427,1.19501864,1.13553363,0.01650576,0.24706427,0.23931104,0.00000000,0.17706514,0.00094238
-2.04402201,1.59631507,1.20209074,1.12931353,0.01538459,0.23171228,0.23112278,0.00000000,0.16452318,0.00087335
-2.03801901,1.57091375,1.21489169,1.13011695,0.01430968,0.21692042,0.22474024,0.00000000,0.15251624,0.00080650
-2.03201601,1.55461290,1.23336409,1.13798112,0.01329653,0.20286703,0.22028670,0.00000000,0.14117606,0.00074255
-2.02601301,1.54754890,1.25726420,1.15275151,0.01235884,0.18970470,0.21784507,0.00000000,0.13061360,0.00068213
-2.02001001,1.54961579,1.28616844,1.17409055,0.01150818,0.17755802,0.21745718,0.00000000,0.12091765,0.00062576
-2.01400700,1.56047697,1.31948658,1.20149212,0.01075384,0.16652252,0.21912395,0.00000000,0.11215413,0.00057382
-2.00800400,1.57958387,1.35648125,1.23430111,0.01010266,0.15666462,0.22280633,0.00000000,0.10436614,0.00052661
-2.00200100,1.60620067,1.39629291,1.27173716,0.00955899,0.14802253,0.22842698,0.00000000,0.09757469,0.00048427
-1.99599800,1.63943360,1.43796915,1.31292147,0.00912468,0.14060794,0.23587254,0.00000000,0.09177988,0.00044686
-1.98999500,1.67826364,1.48049735,1.35690577,0.00879917,0.13440831,0.24499641,0.00000000,0.08696260,0.00041435
-1.98399200,1.72158106,1.52283903,1.40270215,0.00857955,0.12938960,0.25562202,0.00000000,0.08308657,0.00038660
-1.97798899,1.76822064,1.56396490,1.44931269,0.00846076,0.12549923,0.26754644,0.00000000,0.08010057,0.00036339
-1.97198599,1.81699609,1.60288884,1.49575796,0.00843578,0.12266919,0.28054430,0.00000000,0.07794087,0.00034445
-1.96598299,1.86673271,1.63869977,1.54110329,0.00849586,0.12081910,0.29437207,0.00000000,0.07653369,0.00032947
-1.95997999,1.91629726,1.67059010,1.58448224,0.00863080,0.11985907,0.30877249,0.00000000,0.07579768,0.00031807
-1.95397699,1.96462428,1.69787975,1.62511645,0.00882917,0.11969239,0.32347928,0.00000000,0.07564633,0.00030987
-1.94797399,2.01073848,1.72003504,1.66233163,0.00907871,0.12021793,0.33822198,0.00000000,0.07599028,0.00030446
-1.94197099,2.05377278,1.73668180,1.69556931,0.00936657,0.12133223,0.35273093,0.00000000,0.07673946,0.00030143
-1.93596798,2.09298196,1.74761257,1.72439446,0.00967966,0.12293131,0.36674233,0.00000000,0.07780512,0.00030037
-1.92996498,2.12775208,1.75278775,1.74849894,0.01000499,0.12491220,0.38000321,0.00000000,0.07910163,0.00030087
-1.92396198,2.15760588,1.75233113,1.76770125,0.01032998,0.12717427,0.39227643,0.00000000,0.08054815,0.00030256
-1.91795898,2.18220455,1.74652010,1.78194281,0.01064275,0.12962039,0.40334534,0.00000000,0.08207003,0.00030507
-1.91195598,2.20134625,1.73577129,1.79128140,0.01093247,0.13215795,0.41301823,0.00000000,0.08360007,0.00030805
-1.90595298,2.21496199,1.72062253,1.79588213,0.01118955,0.13469982,0.42113227,0.00000000,0.08507950,0.00031121
-1.89994997,2.22310921,1.70171184,1.79600667,0.01140591,0.13716524,0.42755694,0.00000000,0.08645883,0.00031426
-1.89394697,2.22596347,1.67975456,1.79200118,0.01157517,0.13948075,0.43219675,0.00000000,0.08769834,0.00031696
-1.88794397,2.22380880,1.65551948,1.78428337,0.01169273,0.14158107,0.43499317,0.00000000,0.08876848,0.00031910
-1.88194097,2.21702675,1.62980492,1.77332922,0.01175590,0.14340991,0.43592569,0.00000000,0.08964986,0.00032049
-1.87593797,2.20608462,1.60341545,1.75965970,0.01176385,0.14492082,0.43501200,0.00000000,0.09033313,0.00032101
-1.86993497,2.19152288,1.57714010,1.74382766,0.01171760,0.14607789,0.43230710,0.00000000,0.09081851,0.00032055
-1.86393197,2.17394199,1.55173249,1.72640526,0.01161989,0.14685635,0.42790157,0.00000000,0.09111513,0.00031904
-1.85792896,2.15398869,1.52789345,1.70797191,0.01147501,0.14724290,0.42191878,0.00000000,0.09124012,0.00031644
-1.85192596,2.13234187,1.50625638,1.68910303,0.01128858,0.14723597,0.41451137,0.00000000,0.09121753,0.00031276
-1.84592296,2.10969815,1.48737546,1.67035947,0.01106728,0.14684552,0.40585693,0.00000000,0.09107698,0.00030801
-1.83991996,2.08675735,1.47171700,1.65227790,0.01081857,0.14609265,0.39615307,0.00000000,0.09085233,0.00030225
-1.83391696,2.06420807,1.45965375,1.63536200,0.01055040,0.14500886,0.38561205,0.00000000,0.09058015,0.00029556
-1.82791396,2.04271354,1.45146223,1.62007478,0.01027088,0.14363493,0.37445509,0.00000000,0.09029821,0.00028803
-1.82191096,2.02289832,1.44732279,1.60683191,0.00998801,0.14201960,0.36290668,0.00000000,0.09004400,0.00027978
-1.81590795,2.00533589,1.44732251,1.59599634,0.00970941,0.14021780,0.35118884,0.00000000,0.08985333,0.00027092
-1.80990495,1.99053788,1.45146046,1.58787420,0.00944209,0.13828887,0.33951577,0.00000000,0.08975911,0.00026160
-1.80390195,1.97894502,1.45965536,1.58271228,0.00919232,0.13629440,0.32808890,0.00000000,0.08979023,0.00025194
-1.79789895,1.97092032,1.47175516,1.58069700,0.00896542,0.13429619,0.31709243,0.00000000,0.08997078,0.00024209
-1.79189595,1.96674481,1.48754857,1.58195508,0.00876579,0.13235403,0.30668974,0.00000000,0.09031946,0.00023218
-1.78589295,1.96661595,1.50677789,1.58655582,0.00859685,0.13052374,0.29702051,0.00000000,0.09084929,0.00022232
-1.77988994,1.97064878,1.52915321,1.59451502,0.00846109,0.12885521,0.28819873,0.00000000,0.09156758,0.00021263
-1.77388694,1.97887990,1.55436724,1.60580041,0.00836020,0.12739083,0.28031167,0.00000000,0.09247620,0.00020322
-1.76788394,1.99127400,1.58211059,1.62033823,0.00829515,0.12616418,0.27341980,0.00000000,0.09357204,0.00019416
-1.76188094,2.00773268,1.61208706,1.63802094,0.00826638,0.12519909,0.26755755,0.00000000,0.09484770,0.00018551
-1.75587794,2.02810511,1.64402829,1.65871552,0.00827394,0.12450911,0.26273506,0.00000000,0.09629231,0.00017733
-1.74987494,2.05220007,1.67770753,1.68227205,0.00831767,0.12409747,0.25894061,0.00000000,0.09789251,0.00016965
-1.74387194,2.07979870,1.71295185,1.70853222,0.00839732,0.12395735,0.25614376,0.00000000,0.09963336,0.00016248
-1.73786893,2.11066750,1.74965245,1.73733731,0.00851270,0.12407274,0.25429906,0.00000000,0.10149933,0.00015581
-1.73186593,2.14457085,1.78777265,1.76853534,0.00866373,0.12441953,0.25335011,0.00000000,0.10347519,0.00014963
-1.72586293,2.18128253,1.82735312,1.80198710,0.00885047,0.12496696,0.25323382,0.00000000,0.10554676,0.00014391
-1.71985993,2.22059572,1.86851420,1.83757074,0.00907312,0.12567945,0.25388476,0.00000000,0.10770148,0.00013860
-1.71385693,2.26233116,1.91145499,1.87518488,0.00933192,0.12651841,0.25523925,0.00000000,0.10992888,0.00013365
-1.70785393,2.30634302,1.95644922,1.91475011,0.00962707,0.12744433,0.25723919,0.00000000,0.11222074,0.00012902
-1.70185093,2.35252239,2.00383787,1.95620887,0.00995856,0.12841876,0.25983529,0.00000000,0.11457114,0.00012464
-1.69584792,2.40079820,2.05401856,1.99952383,0.01032598,0.12940622,0.26298967,0.00000000,0.11697622,0.00012047
-1.68984492,2.45113567,2.10743199,2.04467483,0.01072833,0.13037598,0.26667757,0.00000000,0.11943383,0.00011643
-1.68384192,2.50353222,2.16454568,2.09165461,0.01116381,0.13130350,0.27088823,0.00000000,0.12194303,0.00011250
-1.67783892,2.55801114,2.22583519,2.14046335,0.01162968,0.13217155,0.27562473,0.00000000,0.12450343,0.00010863
-1.67183592,2.61461315,2.29176342,2.19110234,0.01212203,0.13297096,0.28090289,0.00000000,0.12711450,0.00010477
-1.66583292,2.67338603,2.36275825,2.24356683,0.01263575,0.13370087,0.28674927,0.00000000,0.12977485,0.00010091
-1.65982991,2.73437274,2.43918916,2.29783821,0.01316445,0.13436856,0.29319829,0.00000000,0.13248154,0.00009704
-1.65382691,2.79759826,2.52134325,2.35387572,0.01370047,0.13498877,0.30028871,0.00000000,0.13522940,0.00009313
-1.64782391,2.86305563,2.60940143,2.41160769,0.01423496,0.13558260,0.30805966,0.00000000,0.13801046,0.00008920
-1.64182091,2.93069143,2.70341539,2.47092266,0.01475809,0.13617594,0.31654632,0.00000000,0.14081356,0.00008525
-1.63581791,3.00039141,2.80328607,2.53166042,0.01525923,0.13679765,0.32577569,0.00000000,0.14362402,0.00008130
-1.62981491,3.07196670,2.90874462,2.59360334,0.01572726,0.13747743,0.33576260,0.00000000,0.14642349,0.00007736
-1.62381191,3.14514118,3.01933658,2.65646833,0.01615092,0.13824348,0.34650622,0.00000000,0.14919006,0.00007346
-1.61780890,3.21954082,3.13441025,2.71989973,0.01651918,0.13912025,0.35798737,0.00000000,0.15189836,0.00006962
-1.61180590,3.29468554,3.25311016,2.78346377,0.01682165,0.14012619,0.37016675,0.00000000,0.15452005,0.00006588
-1.60580290,3.36998445,3.37437655,2.84664502,0.01704893,0.14127168,0.38298434,0.00000000,0.15702425,0.00006225
-1.59979990,3.44473494,3.49695144,2.90884544,0.01719304,0.14255737,0.39636002,0.00000000,0.15937831,0.00005876
-1.59379690,3.51812649,3.61939211,2.96938653,0.01724768,0.14397291,0.41019533,0.00000000,0.16154852,0.00005542
-1.58779390,3.58924932,3.74009203,3.02751502,0.01720858,0.14549619,0.42437653,0.00000000,0.16350109,0.00005226
-1.58179090,3.65710839,3.85730952,3.08241250,0.01707365,0.14709323,0.43877861,0.00000000,0.16520308,0.00004928
-1.57578789,3.72064263,3.96920370,3.13320905,0.01684316,0.14871860,0.45327021,0.00000000,0.16662343,0.00004650
-1.56978489,3.77874912,4.07387707,3.17900089,0.01651974,0.15031659,0.46771903,0.00000000,0.16773401,0.00004390
-1.56378189,3.83031165,4.16942354,3.21887174,0.01610839,0.15182289,0.48199764,0.00000000,0.16851062,0.00004150
-1.55777889,3.87423292,4.25398068,3.25191729,0.01561631,0.15316684,0.49598907,0.00000000,0.16893394,0.00003927
-1.55177589,3.90946896,4.32578408,3.27727205,0.01505281,0.15427416,0.50959215,0.00000000,0.16899047,0.00003721
-1.54577289,3.93506466,4.38322206,3.29413750,0.01442896,0.15506996,0.52272597,0.00000000,0.16867317,0.00003531
