energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
0.30915458,1.65115126,0.01834595,0.03621060,0.20504265,0.71197005,0.03116311,0.50052434,0.10481549,0.00000999
0.31515758,1.61774510,0.01747409,0.03608195,0.20067693,0.69585775,0.02929712,0.49502457,0.10063437,0.00000939
0.32116058,1.58193178,0.01661401,0.03602137,0.19610234,0.67860912,0.02742329,0.48867250,0.09625510,0.00000878
0.32716358,1.54458848,0.01576704,0.03605697,0.19140673,0.66064315,0.02556195,0.48168146,0.09175170,0.00000817
0.33316658,1.50657401,0.01493429,0.03621623,0.18667519,0.64236882,0.02373159,0.47426459,0.08719475,0.00000756
0.33916958,1.46870988,0.01411669,0.03652529,0.18198865,0.62417571,0.02194859,0.46663036,0.08265010,0.00000697
0.34517259,1.43176369,0.01331513,0.03700830,0.17742278,0.60642580,0.02022707,0.45897863,0.07817774,0.00000639
0.35117559,1.39643452,0.01253043,0.03768674,0.17304705,0.58944630,0.01857879,0.45149697,0.07383106,0.00000584
0.35717859,1.36334067,0.01176349,0.03857880,0.16892403,0.57352383,0.01701320,0.44435740,0.06965644,0.00000532
0.36318159,1.33300972,0.01101527,0.03969887,0.16510883,0.55889973,0.01553749,0.43771352,0.06569305,0.00000483
0.36918459,1.30587080,0.01028685,0.04105707,0.16164872,0.54576664,0.01415681,0.43169804,0.06197299,0.00000438
0.37518759,1.28224915,0.00957947,0.04265882,0.15858283,0.53426624,0.01287442,0.42642068,0.05852148,0.00000397
0.38119060,1.26236318,0.00889449,0.04450468,0.15594204,0.52448824,0.01169198,0.42196666,0.05535745,0.00000360
0.38719360,1.24632389,0.00823344,0.04659022,0.15374899,0.51647058,0.01060977,0.41839569,0.05249399,0.00000327
0.39319660,1.23413699,0.00759795,0.04890607,0.15201820,0.51020090,0.00962698,0.41574166,0.04993911,0.00000299
0.39919960,1.22570774,0.00698974,0.05143817,0.15075645,0.50561920,0.00874192,0.41401315,0.04769642,0.00000274
0.40520260,1.22084858,0.00641060,0.05416820,0.14996327,0.50262185,0.00795231,0.41319478,0.04576584,0.00000254
0.41120560,1.21928974,0.00586227,0.05707414,0.14963166,0.50106676,0.00725540,0.41324946,0.04414436,0.00000238
0.41720860,1.22069245,0.00534645,0.06013106,0.14974908,0.50077982,0.00664821,0.41412165,0.04282671,0.00000226
0.42321161,1.22466480,0.00486472,0.06331192,0.15029854,0.50156228,0.00612759,0.41574148,0.04180602,0.00000217
0.42921461,1.23077966,0.00441844,0.06658859,0.15125991,0.50319906,0.00569038,0.41802971,0.04107437,0.00000212
0.43521761,1.23859422,0.00400874,0.06993283,0.15261139,0.50546771,0.00533341,0.42090328,0.04062332,0.00000212
0.44122061,1.24767022,0.00363646,0.07331726,0.15433095,0.50814760,0.00505354,0.42428132,0.04044431,0.00000215
0.44722361,1.25759432,0.00330210,0.07671631,0.15639785,0.51102910,0.00484767,0.42809119,0.04052896,0.00000221
0.45322661,1.26799738,0.00300575,0.08010697,0.15879398,0.51392232,0.00471267,0.43227436,0.04086927,0.00000232
0.45922961,1.27857176,0.00274715,0.08346944,0.16150505,0.51666500,0.00464537,0.43679171,0.04145773,0.00000247
0.46523262,1.28908580,0.00252561,0.08678751,0.16452154,0.51912907,0.00464245,0.44162788,0.04228727,0.00000266
0.47123562,1.29939446,0.00234001,0.09004866,0.16783920,0.52122577,0.00470039,0.44679447,0.04335110,0.00000289
0.47723862,1.30944561,0.00218885,0.09324399,0.17145930,0.52290873,0.00481541,0.45233167,0.04464250,0.00000316
0.48324162,1.31928141,0.00207025,0.09636780,0.17538835,0.52417513,0.00498335,0.45830834,0.04615442,0.00000349
0.48924462,1.32903461,0.00198196,0.09941693,0.17963752,0.52506456,0.00519965,0.46482022,0.04787912,0.00000386
0.49524762,1.33891991,0.00192140,0.10239002,0.18422154,0.52565592,0.00545928,0.47198652,0.04980762,0.00000429
0.50125063,1.34922079,0.00188574,0.10528642,0.18915745,0.52606226,0.00575670,0.47994480,0.05192925,0.00000478
0.50725363,1.36027239,0.00187190,0.10810527,0.19446301,0.52642392,0.00608589,0.48884450,0.05423116,0.00000532
0.51325663,1.37244139,0.00187663,0.11084433,0.20015506,0.52690041,0.00644031,0.49883941,0.05669785,0.00000592
0.51925963,1.38610407,0.00189656,0.11349909,0.20624780,0.52766131,0.00681300,0.51007936,0.05931082,0.00000658
0.52526263,1.40162357,0.00192828,0.11606193,0.21275128,0.52887683,0.00719660,0.52270172,0.06204831,0.00000731
0.53126563,1.41932775,0.00196834,0.11852149,0.21967002,0.53070844,0.00758348,0.53682307,0.06488518,0.00000810
0.53726863,1.43948882,0.00201341,0.12086234,0.22700200,0.53330005,0.00796585,0.55253147,0.06779296,0.00000895
0.54327164,1.46230574,0.00206026,0.12306496,0.23473802,0.53677032,0.00833592,0.56987989,0.07074006,0.00000987
0.54927464,1.48789048,0.00210584,0.12510597,0.24286148,0.54120631,0.00868601,0.58888101,0.07369212,0.00001085
0.55527764,1.51625868,0.00214736,0.12695879,0.25134856,0.54665890,0.00900876,0.60950377,0.07661259,0.00001190
0.56128064,1.54732524,0.00218234,0.12859442,0.26016887,0.55314009,0.00929729,0.63167183,0.07946338,0.00001301
0.56728364,1.58090494,0.00220861,0.12998266,0.26928642,0.56062227,0.00954535,0.65526412,0.08220571,0.00001418
0.57328664,1.61671794,0.00222440,0.13109332,0.27866082,0.56903948,0.00974748,0.68011729,0.08480095,0.00001540
0.57928964,1.65439981,0.00222832,0.13189766,0.28824870,0.57829046,0.00989916,0.70603013,0.08721159,0.00001669
0.58529265,1.69351536,0.00221942,0.13236983,0.29800517,0.58824321,0.00999689,0.73276960,0.08940218,0.00001802
0.59129565,1.73357555,0.00219716,0.13248825,0.30788520,0.59874090,0.01003827,0.76007820,0.09134019,0.00001942
0.59729865,1.77405637,0.00216140,0.13223688,0.31784485,0.60960861,0.01002207,0.78768235,0.09299689,0.00002086
0.60330165,1.81441876,0.00211242,0.13160628,0.32784219,0.62066060,0.00994823,0.81530129,0.09434801,0.00002235
0.60930465,1.85412838,0.00205083,0.13059444,0.33783794,0.63170759,0.00981784,0.84265605,0.09537432,0.00002390
0.61530765,1.89267429,0.00197758,0.12920729,0.34779562,0.64256389,0.00963304,0.86947815,0.09606207,0.00002550
0.62131066,1.92958562,0.00189389,0.12745887,0.35768139,0.65305367,0.00939701,0.89551744,0.09640314,0.00002716
0.62731366,1.96444536,0.00180120,0.12537123,0.36746339,0.66301648,0.00911376,0.92054887,0.09639519,0.00002887
0.63331666,1.99690072,0.00170111,0.12297388,0.37711080,0.67231143,0.00878807,0.94437778,0.09604145,0.00003065
0.63931966,2.02666976,0.00159532,0.12030302,0.38659255,0.68082015,0.00842531,0.96684361,0.09535049,0.00003249
0.64532266,2.05354392,0.00148556,0.11740045,0.39587597,0.68844826,0.00803124,0.98782175,0.09433579,0.00003440
0.65132566,2.07738689,0.00137358,0.11431227,0.40492519,0.69512556,0.00761193,1.00722367,0.09301519,0.00003638
0.65732866,2.09812971,0.00126103,0.11108736,0.41369979,0.70080486,0.00717352,1.02499541,0.09141031,0.00003843
0.66333167,2.11576290,0.00114947,0.10777579,0.42215349,0.70545975,0.00672210,1.04111444,0.08954584,0.00004057
0.66933467,2.13032621,0.00104032,0.10442719,0.43023328,0.70908152,0.00626357,1.05558541,0.08744886,0.00004278
0.67533767,2.14189671,0.00093482,0.10108911,0.43787890,0.71167535,0.00580354,1.06843498,0.08514817,0.00004507
0.68134067,2.15057611,0.00083402,0.09780552,0.44502279,0.71325637,0.00534720,1.07970613,0.08267356,0.00004744
0.68734367,2.15647826,0.00073878,0.09461546,0.45159077,0.71384553,0.00489922,1.08945233,0.08005528,0.00004987
0.69334667,2.15971749,0.00064972,0.09155191,0.45750311,0.71346588,0.00446377,1.09773203,0.07732340,0.00005237
0.69934967,2.16039873,0.00056732,0.08864089,0.46267632,0.71213925,0.00404440,1.10460381,0.07450740,0.00005493
0.70535268,2.15860978,0.00049182,0.08590093,0.46702540,0.70988379,0.00364405,1.11012234,0.07163572,0.00005752
0.71135568,2.15441641,0.00042331,0.08334279,0.47046657,0.70671227,0.00326508,1.11433560,0.06873544,0.00006015
0.71735868,2.14786022,0.00036173,0.08096957,0.47292031,0.70263138,0.00290924,1.11728331,0.06583204,0.00006278
0.72336168,2.13895950,0.00030690,0.07877707,0.47431453,0.69764205,0.00257773,1.11899659,0.06294921,0.00006540
0.72936468,2.12771278,0.00025851,0.07675450,0.47458784,0.69174052,0.00227124,1.11949893,0.06010870,0.00006799
0.73536768,2.11410460,0.00021619,0.07488545,0.47369258,0.68492029,0.00198997,1.11880805,0.05733022,0.00007053
0.74137069,2.09811309,0.00017950,0.07314898,0.47159755,0.67717465,0.00173372,1.11693858,0.05463140,0.00007301
0.74737369,2.07971854,0.00014796,0.07152100,0.46829025,0.66849946,0.00150193,1.11390524,0.05202772,0.00007539
0.75337669,2.05891227,0.00012110,0.06997558,0.46377844,0.65889616,0.00129373,1.10972601,0.04953250,0.00007766
0.75937969,2.03570507,0.00009840,0.06848636,0.45809097,0.64837458,0.00110801,1.10442512,0.04715684,0.00007981
0.76538269,2.01013438,0.00007938,0.06702791,0.45127779,0.63695537,0.00094350,1.09803553,0.04490963,0.00008182
0.77138569,1.98226973,0.00006358,0.06557688,0.44340910,0.62467185,0.00079875,1.09060042,0.04279749,0.00008368
0.77738869,1.95221590,0.00005055,0.06411310,0.43457359,0.61157115,0.00067226,1.08217383,0.04082478,0.00008539
0.78339170,1.92011346,0.00003991,0.06262030,0.42487604,0.59771444,0.00056247,1.07281996,0.03899359,0.00008693
0.78939470,1.88613673,0.00003128,0.06108672,0.41443410,0.58317631,0.00046782,1.06261154,0.03730370,0.00008831
0.79539770,1.85048914,0.00002434,0.05950535,0.40337460,0.56804332,0.00038677,1.05162695,0.03575271,0.00008953
0.80140070,1.81339638,0.00001881,0.05787394,0.39182954,0.55241165,0.00031784,1.03994660,0.03433602,0.00009058
0.80740370,1.77509774,0.00001443,0.05619471,0.37993182,0.53638428,0.00025960,1.02764870,0.03304703,0.00009148
0.81340670,1.73583635,0.00001099,0.05447389,0.36781114,0.52006757,0.00021074,1.01480473,0.03187723,0.00009223
0.81940970,1.69584892,0.00000831,0.05272100,0.35558998,0.50356775,0.00017001,1.00147508,0.03081646,0.00009283
0.82541271,1.65535579,0.00000623,0.05094801,0.34338014,0.48698725,0.00013631,0.98770506,0.02985319,0.00009329
0.83141571,1.61455188,0.00000465,0.04916845,0.33127982,0.47042143,0.00010860,0.97352188,0.02897481,0.00009361
0.83741871,1.57359937,0.00000344,0.04739645,0.31937139,0.45395558,0.00008597,0.95893262,0.02816799,0.00009380
0.84342171,1.53262246,0.00000253,0.04564583,0.30771999,0.43766266,0.00006763,0.94392360,0.02741910,0.00009385
0.84942471,1.49170466,0.00000184,0.04392923,0.29637297,0.42160170,0.00005286,0.92846127,0.02671457,0.00009377
0.85542771,1.45088885,0.00000133,0.04225746,0.28536020,0.40581704,0.00004105,0.91249454,0.02604137,0.00009355
0.86143072,1.41018003,0.00000096,0.04063889,0.27469511,0.39033847,0.00003167,0.89595863,0.02538731,0.00009318
0.86743372,1.36955066,0.00000068,0.03907914,0.26437648,0.37518212,0.00002427,0.87878015,0.02474151,0.00009266
0.87343672,1.32894823,0.00000048,0.03758086,0.25439088,0.36035210,0.00001848,0.86088321,0.02409463,0.00009198
0.87943972,1.28830457,0.00000034,0.03614381,0.24471537,0.34584278,0.00001398,0.84219619,0.02343919,0.00009113
0.88544272,1.24754628,0.00000024,0.03476501,0.23532070,0.33164151,0.00001050,0.82265881,0.02276975,0.00009011
0.89144572,1.20660564,0.00000017,0.03343914,0.22617439,0.31773159,0.00000784,0.80222905,0.02208299,0.00008891
0.89744872,1.16543132,0.00000011,0.03215898,0.21724392,0.30409531,0.00000581,0.78088948,0.02137779,0.00008754
0.90345173,1.12399815,0.00000008,0.03091604,0.20849954,0.29071691,0.00000428,0.75865266,0.02065512,0.00008598
0.90945473,1.08231545,0.00000005,0.02970113,0.19991682,0.27758522,0.00000313,0.73556520,0.01991796,0.00008424
0.91545773,1.04043322,0.00000004,0.02850502,0.19147863,0.26469580,0.00000227,0.71171026,0.01917105,0.00008234
0.92146073,0.99844605,0.00000002,0.02731898,0.18317659,0.25205267,0.00000164,0.68720820,0.01842067,0.00008029
0.92746373,0.95649430,0.00000002,0.02613539,0.17501191,0.23966921,0.00000117,0.66221542,0.01767426,0.00007811
0.93346673,0.91476251,0.00000001,0.02494810,0.16699557,0.22756850,0.00000084,0.63692125,0.01694011,0.00007583
0.93946973,0.87347531,0.00000001,0.02375280,0.15914791,0.21578296,0.00000059,0.61154314,0.01622698,0.00007346
0.94547274,0.83289070,0.00000000,0.02254722,0.15149766,0.20435330,0.00000041,0.58632029,0.01554371,0.00007105
0.95147574,0.79329148,0.00000000,0.02133117,0.14408047,0.19332701,0.00000029,0.56150594,0.01489884,0.00006864
0.95747874,0.75497496,0.00000000,0.02010654,0.13693714,0.18275634,0.00000020,0.53735892,0.01430028,0.00006624
0.96348174,0.71824175,0.00000000,0.01887710,0.13011145,0.17269593,0.00000014,0.51413457,0.01375502,0.00006391
0.96948474,0.68338406,0.00000000,0.01764827,0.12364801,0.16320040,0.00000009,0.49207567,0.01326885,0.00006168
0.97548774,0.65067428,0.00000000,0.01642679,0.11759003,0.15432177,0.00000006,0.47140384,0.01284615,0.00005959
0.98149075,0.62035427,0.00000000,0.01522036,0.11197712,0.14610708,0.00000004,0.45231157,0.01248980,0.00005766
0.98749375,0.59262603,0.00000000,0.01403722,0.10684349,0.13859622,0.00000003,0.43495562,0.01220104,0.00005592
0.99349675,0.56764403,0.00000000,0.01288575,0.10221627,0.13182010,0.00000002,0.41945172,0.01197955,0.00005440
0.99949975,0.54550974,0.00000000,0.01177410,0.09811428,0.12579925,0.00000001,0.40587111,0.01182342,0.00005312
1.00550275,0.52626836,0.00000000,0.01070986,0.09454727,0.12054292,0.00000001,0.39423876,0.01172930,0.00005208
1.01150575,0.50990790,0.00000000,0.00969975,0.09151543,0.11604867,0.00000001,0.38453359,0.01169259,0.00005128
1.01750875,0.49636063,0.00000000,0.00874939,0.08900951,0.11230239,0.00000000,0.37669036,0.01170759,0.00005074
1.02351176,0.48550657,0.00000000,0.00786319,0.08701116,0.10927888,0.00000000,0.37060325,0.01176773,0.00005043
1.02951476,0.47717882,0.00000000,0.00704417,0.08549374,0.10694270,0.00000000,0.36613082,0.01186586,0.00005035
1.03551776,0.47117039,0.00000000,0.00629405,0.08442334,0.10524945,0.00000000,0.36310202,0.01199443,0.00005048
1.04152076,0.46724199,0.00000000,0.00561318,0.08375998,0.10414721,0.00000000,0.36132308,0.01214578,0.00005080
1.04752376,0.46513042,0.00000000,0.00500071,0.08345899,0.10357806,0.00000000,0.36058460,0.01231234,0.00005128
1.05352676,0.46455706,0.00000000,0.00445466,0.08347234,0.10347976,0.00000000,0.36066883,0.01248680,0.00005189
1.05952976,0.46523602,0.00000000,0.00397211,0.08375006,0.10378724,0.00000000,0.36135652,0.01266230,0.00005261
1.06553277,0.46688165,0.00000000,0.00354937,0.08424137,0.10443406,0.00000000,0.36243319,0.01283254,0.00005341
1.07153577,0.46921508,0.00000000,0.00318214,0.08489586,0.10535367,0.00000000,0.36369454,0.01299183,0.00005426
1.07753877,0.47196947,0.00000000,0.00286575,0.08566432,0.10648036,0.00000000,0.36495081,0.01313517,0.00005512
1.08354177,0.47489413,0.00000000,0.00259525,0.08649947,0.10775017,0.00000000,0.36602999,0.01325824,0.00005598
1.08954477,0.47775729,0.00000000,0.00236566,0.08735644,0.10910137,0.00000001,0.36677994,0.01335736,0.00005681
1.09554777,0.48034760,0.00000001,0.00217202,0.08819307,0.11047489,0.00000001,0.36706933,0.01342945,0.00005759
1.10155078,0.48247470,0.00000001,0.00200955,0.08897007,0.11181452,0.00000002,0.36678767,0.01347197,0.00005829
1.10755378,0.48396892,0.00000001,0.00187373,0.08965108,0.11306704,0.00000002,0.36584452,0.01348283,0.00005889
1.11355678,0.48468037,0.00000002,0.00176035,0.09020258,0.11418228,0.00000004,0.36416807,0.01346035,0.00005939
1.11955978,0.48447780,0.00000003,0.00166559,0.09059388,0.11511313,0.00000006,0.36170336,0.01340317,0.00005975
1.12556278,0.48324734,0.00000005,0.00158598,0.09079706,0.11581573,0.00000008,0.35841033,0.01331023,0.00005998
1.13156578,0.48089145,0.00000007,0.00151847,0.09078695,0.11624960,0.00000013,0.35426195,0.01318070,0.00006005
1.13756878,0.47732821,0.00000011,0.00146038,0.09054123,0.11637795,0.00000019,0.34924245,0.01301403,0.00005995
1.14357179,0.47249102,0.00000016,0.00140938,0.09004059,0.11616809,0.00000029,0.34334600,0.01280991,0.00005969
1.14957479,0.46632882,0.00000024,0.00136352,0.08926894,0.11559195,0.00000042,0.33657573,0.01256832,0.00005924
1.15557779,0.45880676,0.00000035,0.00132114,0.08821379,0.11462665,0.00000062,0.32894311,0.01228959,0.00005860
1.16158079,0.44990723,0.00000051,0.00128087,0.08686653,0.11325514,0.00000091,0.32046788,0.01197443,0.00005777
1.16758379,0.43963113,0.00000074,0.00124160,0.08522285,0.11146682,0.00000131,0.31117813,0.01162397,0.00005675
1.17358679,0.42799917,0.00000107,0.00120244,0.08328310,0.10925808,0.00000189,0.30111071,0.01123986,0.00005553
1.17958979,0.41505305,0.00000152,0.00116272,0.08105254,0.10663276,0.00000269,0.29031165,0.01082427,0.00005412
1.18559280,0.40085631,0.00000215,0.00112194,0.07854154,0.10360236,0.00000382,0.27883663,0.01037992,0.00005254
1.19159580,0.38549468,0.00000303,0.00107976,0.07576565,0.10018618,0.00000537,0.26675115,0.00991011,0.00005077
1.19759880,0.36907575,0.00000423,0.00103598,0.07274545,0.09641108,0.00000749,0.25413049,0.00941868,0.00004885
1.20360180,0.35172800,0.00000586,0.00099055,0.06950633,0.09231106,0.00001039,0.24105934,0.00890997,0.00004677
1.20960480,0.33359904,0.00000807,0.00094350,0.06607798,0.08792661,0.00001430,0.22763085,0.00838883,0.00004457
1.21560780,0.31485306,0.00001103,0.00089498,0.06249381,0.08330375,0.00001954,0.21394547,0.00786045,0.00004226
1.22161081,0.29566776,0.00001496,0.00084520,0.05879019,0.07849294,0.00002651,0.20010914,0.00733037,0.00003985
1.22761381,0.27623064,0.00002015,0.00079446,0.05500559,0.07354786,0.00003571,0.18623134,0.00680433,0.00003739
1.23361681,0.25673502,0.00002695,0.00074309,0.05117960,0.06852395,0.00004775,0.17242272,0.00628822,0.00003489
1.23961981,0.23737584,0.00003579,0.00069148,0.04735201,0.06347712,0.00006340,0.15879268,0.00578797,0.00003237
1.24562281,0.21834553,0.00004718,0.00064003,0.04356182,0.05846229,0.00008358,0.14544684,0.00530949,0.00002987
1.25162581,0.19983010,0.00006175,0.00058916,0.03984632,0.05353217,0.00010939,0.13248467,0.00485858,0.00002740
1.25762881,0.18200564,0.00008024,0.00053928,0.03624033,0.04873603,0.00014214,0.11999723,0.00444094,0.00002499
1.26363182,0.16503530,0.00010353,0.00049078,0.03277545,0.04411879,0.00018338,0.10806534,0.00406207,0.00002266
1.26963482,0.14906697,0.00013263,0.00044404,0.02947953,0.03972021,0.00023489,0.09675801,0.00372733,0.00002043
1.27563782,0.13423163,0.00016869,0.00039939,0.02637634,0.03557434,0.00029872,0.08613143,0.00344189,0.00001832
1.28164082,0.12064240,0.00021303,0.00035715,0.02348527,0.03170921,0.00037719,0.07622830,0.00321076,0.00001634
1.28764382,0.10839418,0.00026713,0.00031757,0.02082135,0.02814677,0.00047288,0.06707773,0.00303883,0.00001450
1.29364682,0.09756396,0.00033258,0.00028089,0.01839531,0.02490294,0.00058862,0.05869558,0.00293085,0.00001280
1.29964982,0.08821152,0.00041115,0.00024730,0.01621381,0.02198792,0.00072749,0.05108510,0.00289150,0.00001126
1.30565283,0.08038042,0.00050471,0.00021697,0.01427977,0.01940661,0.00089275,0.04423803,0.00292533,0.00000988
1.31165583,0.07409927,0.00061521,0.00019009,0.01259279,0.01715911,0.00108782,0.03813589,0.00303676,0.00000865
1.31765883,0.06938290,0.00074469,0.00016683,0.01114964,0.01524131,0.00131617,0.03275141,0.00323006,0.00000758
1.32366183,0.06623349,0.00089516,0.00014743,0.00994473,0.01364548,0.00158128,0.02805016,0.00350928,0.00000666
1.32966483,0.06464150,0.00106864,0.00013219,0.00897063,0.01236085,0.00188654,0.02399216,0.00387811,0.00000588
1.33566783,0.06458628,0.00126704,0.00012153,0.00821856,0.01137415,0.00223509,0.02053335,0.00433982,0.00000524
1.34167084,0.06603633,0.00149212,0.00011601,0.00767889,0.01067007,0.00262977,0.01762714,0.00489706,0.00000474
1.34767384,0.06894930,0.00174546,0.00011644,0.00734157,0.01023170,0.00307298,0.01522565,0.00555179,0.00000435
1.35367684,0.07327163,0.00202839,0.00012390,0.00719653,0.01004078,0.00356654,0.01328085,0.00630503,0.00000409
1.35967984,0.07893807,0.00234195,0.00013982,0.00723413,0.01007798,0.00411163,0.01174555,0.00715680,0.00000393
1.36568284,0.08587106,0.00268687,0.00016611,0.00744545,0.01032302,0.00470871,0.01057411,0.00810596,0.00000388
1.37168584,0.09398022,0.00306358,0.00020522,0.00782274,0.01075484,0.00535743,0.00972304,0.00915015,0.00000392
1.37768884,0.10316204,0.00347220,0.00026026,0.00835978,0.01135157,0.00605667,0.00915140,0.01028578,0.00000405
1.38369185,0.11329996,0.00391261,0.00033518,0.00905224,0.01209066,0.00680455,0.00882108,0.01150806,0.00000426
1.38969485,0.12426498,0.00438454,0.00043483,0.00989815,0.01294890,0.00759853,0.00869699,0.01281116,0.00000455
1.39569785,0.13591698,0.00488767,0.00056516,0.01089836,0.01390247,0.00843555,0.00874708,0.01418844,0.00000492
1.40170085,0.14810668,0.00542177,0.00073334,0.01205702,0.01492714,0.00931225,0.00894241,0.01563275,0.00000536
1.40770385,0.16067847,0.00598692,0.00094791,0.01338216,0.01599838,0.01022521,0.00925713,0.01713686,0.00000588
1.41370685,0.17347401,0.00658367,0.00121895,0.01488616,0.01709160,0.01117126,0.00966843,0.01869393,0.00000648
1.41970985,0.18633645,0.00721329,0.00155811,0.01658634,0.01818254,0.01214784,0.01015652,0.02029812,0.00000716
1.42571286,0.19911527,0.00787797,0.00197877,0.01850536,0.01924753,0.01315334,0.01070461,0.02194508,0.00000794
1.43171586,0.21167141,0.00858105,0.00249604,0.02067167,0.02026403,0.01418748,0.01129889,0.02363265,0.00000881
1.43771886,0.22388250,0.00932720,0.00312673,0.02311965,0.02121096,0.01525164,0.01192848,0.02536133,0.00000979
1.44372186,0.23564788,0.01012255,0.00388924,0.02588969,0.02206928,0.01634913,0.01258546,0.02713483,0.00001090
1.44972486,0.24689311,0.01097477,0.00480341,0.02902788,0.02282235,0.01748543,0.01326474,0.02896039,0.00001216
1.45572786,0.25757358,0.01189306,0.00589017,0.03258546,0.02345644,0.01866828,0.01396401,0.03084898,0.00001357
1.46173087,0.26767707,0.01288806,0.00717118,0.03661786,0.02396098,0.01990765,0.01468360,0.03281529,0.00001518
1.46773387,0.27722474,0.01397160,0.00866825,0.04118332,0.02432892,0.02121559,0.01542625,0.03487751,0.00001698
1.47373687,0.28627062,0.01515636,0.01040272,0.04634114,0.02455681,0.02260586,0.01619680,0.03705679,0.00001902
1.47973987,0.29489930,0.01645547,0.01239469,0.05214944,0.02464489,0.02409346,0.01700182,0.03937647,0.00002132
1.48574287,0.30322182,0.01788183,0.01466210,0.05866252,0.02459698,0.02569395,0.01784914,0.04186105,0.00002388
1.49174587,0.31136992,0.01944752,0.01721978,0.06592795,0.02442022,0.02742266,0.01874728,0.04453491,0.00002674
1.49774887,0.31948867,0.02116298,0.02007842,0.07398332,0.02412477,0.02929370,0.01970484,0.04742080,0.00002991
1.50375188,0.32772795,0.02303618,0.02324352,0.08285290,0.02372333,0.03131899,0.02072979,0.05053823,0.00003339
1.50975488,0.33623298,0.02507185,0.02671434,0.09254431,0.02323057,0.03350716,0.02182880,0.05390175,0.00003720
1.51575788,0.34513454,0.02727054,0.03048295,0.10304533,0.02266251,0.03586247,0.02300649,0.05751927,0.00004132
1.52176088,0.35453922,0.02962800,0.03453343,0.11432107,0.02203590,0.03838387,0.02426479,0.06139043,0.00004575
1.52776388,0.36452039,0.03213445,0.03884117,0.12631170,0.02136752,0.04106409,0.02560236,0.06550526,0.00005046
1.53376688,0.37511025,0.03477415,0.04337255,0.13893086,0.02067355,0.04388900,0.02701409,0.06984304,0.00005541
1.53976988,0.38629366,0.03752512,0.04808477,0.15206500,0.01996898,0.04683715,0.02849075,0.07437160,0.00006057
1.54577289,0.39800400,0.04035913,0.05292612,0.16557370,0.01926713,0.04987966,0.03001886,0.07904704,0.00006587
1.55177589,0.41012147,0.04324192,0.05783658,0.17929114,0.01857923,0.05298035,0.03158067,0.08381405,0.00007126
1.55777889,0.42247400,0.04613373,0.06274875,0.19302867,0.01791414,0.05609634,0.03315447,0.08860659,0.00007666
1.56378189,0.43484092,0.04899010,0.06758922,0.20657862,0.01727819,0.05917882,0.03471491,0.09334932,0.00008198
1.56978489,0.44695912,0.05176291,0.07228028,0.21971911,0.01667515,0.06217434,0.03623377,0.09795942,0.00008714
1.57578789,0.45853172,0.05440171,0.07674183,0.23221985,0.01610633,0.06502621,0.03768066,0.10234885,0.00009206
1.58179090,0.46923865,0.05685515,0.08089364,0.24384863,0.01557079,0.06767627,0.03902404,0.10642712,0.00009663
1.58779390,0.47874879,0.05907263,0.08465773,0.25437836,0.01506562,0.07006672,0.04023226,0.11010415,0.00010076
1.59379690,0.48673310,0.06100594,0.08796072,0.26359431,0.01458632,0.07214213,0.04127469,0.11329341,0.00010438
1.59979990,0.49287799,0.06261091,0.09073626,0.27130117,0.01412725,0.07385138,0.04212283,0.11591499,0.00010741
1.60580290,0.49689836,0.06384901,0.09292722,0.27732978,0.01368202,0.07514952,0.04275140,0.11789850,0.00010977
1.61180590,0.49854967,0.06468869,0.09448763,0.28154305,0.01324399,0.07599946,0.04313931,0.11918577,0.00011142
1.61780890,0.49763835,0.06510659,0.09538431,0.28384087,0.01280667,0.07637336,0.04327051,0.11973300,0.00011231
1.62381191,0.49403022,0.06508841,0.09559801,0.28416375,0.01236410,0.07625374,0.04313460,0.11951257,0.00011243
1.62981491,0.48765627,0.06462944,0.09512414,0.28249501,0.01191117,0.07563414,0.04272727,0.11851403,0.00011175
1.63581791,0.47851587,0.06373477,0.09397288,0.27886142,0.01144388,0.07451943,0.04205049,0.11674462,0.00011031
1.64182091,0.46667701,0.06241911,0.09216888,0.27333228,0.01095950,0.07292558,0.04111246,0.11422899,0.00010811
1.64782391,0.45227376,0.06070626,0.08975032,0.26601692,0.01045665,0.07087918,0.03992728,0.11100834,0.00010521
1.65382691,0.43550125,0.05862829,0.08676762,0.25706083,0.00993533,0.06841640,0.03851448,0.10713892,0.00010166
1.65982991,0.41660817,0.05622434,0.08328165,0.24664061,0.00939683,0.06558175,0.03689828,0.10269003,0.00009754
1.66583292,0.39588759,0.05353933,0.07936169,0.23495789,0.00884365,0.06242649,0.03510673,0.09774155,0.00009292
1.67183592,0.37366635,0.05062241,0.07508314,0.22223263,0.00827925,0.05900690,0.03317076,0.09238125,0.00008788
1.67783892,0.35029361,0.04752539,0.07052513,0.20869608,0.00770791,0.05538241,0.03112313,0.08670186,0.00008253
1.68384192,0.32612924,0.04430110,0.06576810,0.19458365,0.00713446,0.05161376,0.02899738,0.08079817,0.00007694
1.68984492,0.30153240,0.04100183,0.06089150,0.18012808,0.00656406,0.04776114,0.02682681,0.07476419,0.00007123
1.69584792,0.27685091,0.03767793,0.05597164,0.16555312,0.00600192,0.04388257,0.02464358,0.06869049,0.00006546
