energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.97448724,8.23177903,-5.63649113,0.01471591,-0.00828543,1.89019788,-1.43623994,3.63596904,-2.59799067,3.28347638,-0.96802094,0.48396056,-0.17979387,0.76725387,-2.24861053,0.06526589,-0.06693794,2.37401331,-0.80725320
-2.96848424,8.52617298,-5.53583012,0.01482018,-0.00746123,1.95521863,-1.44595447,3.74798724,-2.60971368,3.39870673,-0.96532269,0.50475933,-0.17289711,0.80170567,-2.18972266,0.06532565,-0.06420064,2.46237683,-0.74925351
-2.96248124,8.82745048,-5.45204496,0.01496926,-0.00669013,2.01838276,-1.45844907,3.85463807,-2.62728328,3.51664481,-0.96470635,0.52598682,-0.16690099,0.83793427,-2.13850225,0.06547669,-0.06165911,2.55643596,-0.69571544
-2.95647824,9.13101279,-5.38710525,0.01515170,-0.00597766,2.07894492,-1.47401861,3.95446245,-2.65128277,3.63579864,-0.96639010,0.54729670,-0.16189602,0.87527895,-2.09596960,0.06568699,-0.05932699,2.65434249,-0.64707757
-2.95047524,9.43194441,-5.34255714,0.01535449,-0.00532781,2.13614407,-1.49285894,4.04602133,-2.68209379,3.75454190,-0.97052747,0.56831831,-0.15795530,0.91304626,-2.06299201,0.06591920,-0.05721262,2.75408461,-0.60368315
-2.94447224,9.72513274,-5.31952979,0.01556365,-0.00474314,2.18921957,-1.51506488,4.12792734,-2.71989074,3.87115306,-0.97720770,0.58866712,-0.15513554,0.95052474,-2.04028638,0.06613226,-0.05531984,2.85353968,-0.56578684
-2.93846923,10.00539937,-5.31875466,0.01576472,-0.00422489,2.23742821,-1.54063207,4.19887734,-2.76464303,3.98385959,-0.98645861,0.60795644,-0.15347857,0.98700058,-2.02842574,0.06628334,-0.05364893,2.95053256,-0.53356362
-2.93246623,10.26763849,-5.34059479,0.01594342,-0.00377314,2.28006171,-1.56946232,4.25768472,-2.81612450,4.09088585,-0.99825136,0.62580972,-0.15301317,1.02177362,-2.02784844,0.06632965,-0.05219749,3.04289755,-0.50711877
-2.92646323,10.50695756,-5.38508120,0.01608612,-0.00338697,2.31646401,-1.60137172,4.30331030,-2.87392903,4.19050282,-1.01250684,0.64187324,-0.15375702,1.05417335,-2.03886868,0.06623040,-0.05096135,3.12854177,-0.48649843
-2.92046023,10.71881536,-5.45195299,0.01618045,-0.00306459,2.34604763,-1.63610106,4.33489060,-2.93749075,4.28107803,-1.02910297,0.65582847,-0.15571871,1.08357436,-2.06168717,0.06594853,-0.04993532,3.20550774,-0.47170004
-2.91445723,10.89915198,-5.54069792,0.01621573,-0.00280353,2.36830865,-1.67332754,4.35176230,-3.00610776,4.36112358,-1.04788263,0.66740364,-0.15889960,1.10941082,-2.09640056,0.06545232,-0.04911388,3.27203283,-0.46268197
-2.90845423,11.04450620,-5.65059066,0.01618335,-0.00260075,2.38283954,-1.71267720,4.35348194,-3.07896759,4.42934056,-1.06866137,0.67638409,-0.16329552,1.13118945,-2.14300870,0.06471672,-0.04849166,3.32660338,-0.45937182
-2.90245123,11.15211560,-5.78072611,0.01607712,-0.00245278,2.38933946,-1.75373725,4.33984002,-3.15517312,4.48465810,-1.09123476,0.68262083,-0.16889803,1.14850064,-2.20141892,0.06372442,-0.04806371,3.36800142,-0.46167319
-2.89644822,11.21999576,-5.93004589,0.01589341,-0.00235582,2.38762163,-1.79606772,4.31086897,-3.23376761,4.52626546,-1.11538474,0.68603696,-0.17569530,1.16102733,-2.27144680,0.06246650,-0.04782571,3.39534217,-0.46947038
-2.89044522,11.24699561,-6.09735694,0.01563131,-0.00230581,2.37761762,-1.83921183,4.26684455,-3.31375778,4.55363610,-1.14088481,0.68663175,-0.18367258,1.16855145,-2.35281350,0.06094277,-0.04777384,3.40810092,-0.48263112
-2.88444222,11.23282708,-6.28134183,0.01529259,-0.00229852,2.35937831,-1.88270486,4.20828086,-3.39413427,4.56654268,-1.16750373,0.68448199,-0.19281211,1.17095759,-2.44513975,0.05916177,-0.04790463,3.40612830,-0.50100729
-2.87843922,11.17806804,-6.48056118,0.01488159,-0.00232959,2.33307177,-1.92608113,4.13591902,-3.47388876,4.56506254,-1.19500794,0.67974068,-0.20309259,1.16823401,-2.54793732,0.05714030,-0.04821463,3.38965328,-0.52443375
-2.87243622,11.08413881,-6.69344948,0.01440504,-0.00239455,2.29897810,-1.96887925,4.05071020,-3.55202779,4.54957353,-1.22316240,0.67263302,-0.21448828,1.16047077,-2.66059888,0.05490279,-0.04869994,3.35927394,-0.55272562
-2.86643322,10.95325343,-6.91830595,0.01387176,-0.00248887,2.25748166,-2.01064561,3.95379351,-3.62758329,4.52074047,-1.25173031,0.66344986,-0.22696766,1.14785530,-2.78238746,0.05248028,-0.04935579,3.31593632,-0.58567432
-2.86043022,10.78834784,-7.15328299,0.01329230,-0.00260796,2.20906103,-2.05093637,3.84646990,-3.69962023,4.47949265,-1.28047181,0.65253888,-0.24049199,1.13066545,-2.91242701,0.04990916,-0.05017605,3.26090241,-0.62304288
-2.85442721,10.59298790,-7.39637457,0.01267856,-0.00274720,2.15427721,-2.08931848,3.73017273,-3.76724192,4.42699357,-1.30914204,0.64029372,-0.25501361,1.10926036,-3.04969535,0.04722990,-0.05115276,3.19570826,-0.66456099
-2.84842421,10.37126092,-7.64540746,0.01204334,-0.00290198,2.09376043,-2.12536981,3.60643635,-3.82959367,4.36460374,-1.33748894,0.62714164,-0.27047439,1.08406951,-3.19302112,0.04448551,-0.05227577,3.12211427,-0.70992031
-2.84242121,10.12765461,-7.89803767,0.01139992,-0.00306768,2.02819630,-2.15867922,3.47686345,-3.88586566,4.29383828,-1.36525111,0.61353007,-0.28680422,1.05558025,-3.34108572,0.04172005,-0.05353248,3.04204917,-0.75877056
-2.83641821,9.86692796,-8.15175449,0.01076162,-0.00323974,1.95831148,-2.18884670,3.34309229,-3.93529558,4.21632046,-1.39215623,0.59991252,-0.30391983,1.02432437,-3.49243129,0.03897722,-0.05490769,2.95755006,-0.81071681
-2.83041521,9.59397837,-8.40389362,0.01014132,-0.00341370,1.88485951,-2.21548410,3.20676459,-3.97717192,4.13373303,-1.41792017,0.58673448,-0.32172406,0.99086406,-3.64547533,0.03629895,-0.05638360,2.87070058,-0.86531842
-2.82441221,9.31370936,-8.65166058,0.00955118,-0.00358526,1.80860700,-2.23821675,3.06949487,-4.01083822,4.04776889,-1.44224731,0.57441964,-0.34010554,0.95577770,-3.79853186,0.03372421,-0.05793994,2.78356936,-0.92208983
-2.81840920,9.03090302,-8.89216448,0.00900219,-0.00375031,1.73032058,-2.25668618,2.93284174,-4.03569873,3.96008269,-1.46483202,0.56335702,-0.35893898,0.91964596,-3.94983901,0.03128790,-0.05955427,2.69815086,-0.98050345
-2.81240620,8.75010084,-9.12246180,0.00850396,-0.00390503,1.65075465,-2.27055398,2.79828174,-4.05122560,3.87224482,-1.48536151,0.55388939,-0.37808608,0.88303859,-4.09759207,0.02902007,-0.06120241,2.61631046,-1.03999469
-2.80640320,8.47549642,-9.33960863,0.00806445,-0.00404594,1.57064029,-2.27950682,2.66718604,-4.05696744,3.78569945,-1.50352008,0.54630334,-0.39739704,0.84650213,-4.23998081,0.02694523,-0.06285891,2.53973543,-1.09996896
-2.80040020,8.21084251,-9.54071965,0.00768983,-0.00416998,1.49067525,-2.28326247,2.54080017,-4.05255891,3.70172754,-1.51899453,0.54082122,-0.41671263,0.81054903,-4.37522946,0.02508195,-0.06449768,2.46989320,-1.15981054
-2.79439720,7.95937486,-9.72303100,0.00738434,-0.00427458,1.41151511,-2.28157658,2.42022706,-4.03773099,3.62141633,-1.53148071,0.53759528,-0.43586676,0.77564822,-4.50163762,0.02344272,-0.06609260,2.40799782,-1.21889301
-2.78839420,7.72375426,-9.88396448,0.00715029,-0.00435771,1.33376569,-2.27424988,2.30641343,-4.01232112,3.54563586,-1.54069080,0.53670409,-0.45468953,0.74221735,-4.61762004,0.02203388,-0.06761817,2.35498544,-1.27659064
-2.78239120,7.50602780,-10.02118974,0.00698801,-0.00441795,1.25797663,-2.26113541,2.20013957,-3.97628273,3.47502341,-1.54636109,0.53815121,-0.47301050,0.71061686,-4.72174347,0.02085587,-0.06905010,2.31149897,-1.33229063
-2.77638819,7.30760968,-10.13268169,0.00689599,-0.00445450,1.18463619,-2.24214544,2.10201262,-3.92969317,3.40997624,-1.54825990,0.54186629,-0.49066217,0.68114579,-4.81275882,0.01990361,-0.07036589,2.27788208,-1.38540528
-2.77038519,7.12928122,-10.21677037,0.00687094,-0.00446723,1.11416728,-2.21725756,2.01246327,-3.87275962,3.35065268,-1.54619525,0.54770821,-0.50748349,0.65403938,-4.88962717,0.01916695,-0.07154526,2.25418209,-1.43538392
-2.76438219,6.97120944,-10.27218099,0.00690794,-0.00445666,1.04692467,-2.18651963,1.93174579,-3.80582225,3.29698154,-1.54002192,0.55547047,-0.52332323,0.62946827,-4.95153857,0.01863132,-0.07257056,2.24016121,-1.48172407
-2.75837919,6.83298259,-10.29806277,0.00700065,-0.00442395,0.98319342,-2.15005336,1.85994154,-3.72935425,3.24867932,-1.52964764,0.56488822,-0.53804320,0.60753935,-4.99792318,0.01827840,-0.07342700,2.23531533,-1.52398125
-2.75237619,6.71366094,-10.29400542,0.00714153,-0.00437089,0.92318853,-2.10805607,1.79696552,-3.64395842,3.20527460,-1.51503813,0.57564696,-0.55152110,0.58829787,-5.02845437,0.01808687,-0.07410278,2.23889928,-1.56177738
-2.74637319,6.61184054,-10.26004332,0.00732204,-0.00429982,0.86705583,-2.06080070,1.74257610,-3.55036043,3.16613844,-1.49622067,0.58739248,-0.56365301,0.57173075,-5.04304459,0.01803319,-0.07458915,2.24995748,-1.59480750
-2.74037019,6.52572729,-10.19664796,0.00753292,-0.00421362,0.81487398,-2.00863386,1.69638748,-3.44939861,3.13051968,-1.47328624,0.59974164,-0.57435546,0.55777087,-5.04183450,0.01809235,-0.07488033,2.26735874,-1.62284456
-2.73436718,6.45321852,-10.10470981,0.00776443,-0.00411557,0.76665771,-1.95197205,1.65788469,-3.34201101,3.09758371,-1.44639002,0.61229380,-0.58356706,0.54630209,-5.02517679,0.01823867,-0.07497334,2.28983384,-1.64574258
-2.72836418,6.39198907,-9.98551138,0.00800663,-0.00400935,0.72236205,-1.89129608,1.62644071,-3.22921978,3.06645302,-1.41575036,0.62464237,-0.59124975,0.53716481,-4.99361609,0.01844650,-0.07486782,2.31601487,-1.66343806
-2.72236118,6.33957879,-9.84069357,0.00824964,-0.00389890,0.68188760,-1.82714408,1.60133526,-3.11211390,3.03624790,-1.38164614,0.63638625,-0.59738960,0.53016193,-4.94786651,0.01869087,-0.07456579,2.34447487,-1.67594994
-2.71635818,6.29347874,-9.67221739,0.00848387,-0.00378835,0.64508666,-1.76010299,1.58177487,-2.99183062,3.00612578,-1.34441285,0.64714072,-0.60199741,0.52506496,-4.88878841,0.01894817,-0.07407140,2.37376684,-1.68337839
-2.71035518,6.25121303,-9.48232331,0.00870030,-0.00368196,0.61176992,-1.69079926,1.56691355,-2.86953654,2.97531742,-1.30443735,0.65654754,-0.60510888,0.52162023,-4.81736579,0.01919660,-0.07339068,2.40246110,-1.68590257
-2.70435218,6.21041424,-9.27348993,0.00889064,-0.00358404,0.58171384,-1.61988864,1.55587373,-2.74640889,2.94315883,-1.26215153,0.66428397,-0.60678470,0.51955505,-4.73468534,0.01941666,-0.07253135,2.42918015,-1.68377769
-2.69834917,6.16889019,-9.04839367,0.00904757,-0.00349882,0.55466822,-1.54804565,1.54776678,-2.62361750,2.90911744,-1.21802523,0.67007051,-0.60711031,0.51858377,-4.64191807,0.01959150,-0.07150264,2.45263035,-1.67733152
-2.69234617,6.12468059,-8.80987017,0.00916489,-0.00343049,0.53036391,-1.47595277,1.54171282,-2.50230819,2.87281201,-1.17255831,0.67367707,-0.60619556,0.51841367,-4.54030377,0.01970715,-0.07031518,2.47162992,-1.66696055
-2.68634317,6.07610265,-8.56087810,0.00923765,-0.00338302,0.50852046,-1.40428975,1.53685916,-2.38358753,2.83402544,-1.12627230,0.67492764,-0.60417407,0.51875066,-4.43113831,0.01975271,-0.06898090,2.48513290,-1.65312562
-2.68034017,6.02178497,-8.30446504,0.00926223,-0.00336019,0.48885345,-1.33372310,1.53239730,-2.26850942,2.79271055,-1.07970172,0.67370328,-0.60120233,0.51930481,-4.31576333,0.01972041,-0.06751298,2.49224889,-1.63634720
-2.67433717,5.96068992,-8.04373495,0.00923642,-0.00336550,0.47108142,-1.26489597,1.52757803,-2.15806333,2.74898881,-1.03338513,0.66994350,-0.59745841,0.51979567,-4.19555765,0.01960556,-0.06592585,2.49225840,-1.61720001
-2.66833417,5.89212481,-7.78181628,0.00915940,-0.00340211,0.45493215,-1.19841854,1.52172444,-2.05316409,2.70314264,-0.98785613,0.66364598,-0.59314015,0.51995737,-4.07192934,0.01940643,-0.06423514,2.48462401,-1.59630675
-2.66233117,5.81574279,-7.52182946,0.00903176,-0.00347282,0.44014823,-1.13485888,1.51424287,-1.95464306,2.65560202,-0.94363433,0.65486495,-0.58846284,0.51954352,-3.94630752,0.01912410,-0.06245767,2.46899725,-1.57433070
-2.65632816,5.73153449,-7.26685276,0.00885539,-0.00357995,0.42649189,-1.07473456,1.50463153,-1.86324026,2.60692623,-0.90121655,0.64370812,-0.58365603,0.51833184,-3.82013277,0.01876212,-0.06061136,2.44522158,-1.55196687
-2.65032516,5.63981172,-7.01988544,0.00863342,-0.00372537,0.41374884,-1.01850479,1.49248701,-1.77959737,2.55778209,-0.86106810,0.63033256,-0.57895963,0.51612851,-3.69484531,0.01832629,-0.05871510,2.41333151,-1.52993147
-2.64432216,5.54118448,-6.78380746,0.00837006,-0.00391034,0.40173130,-0.96656337,1.47750846,-1.70425104,2.50891951,-0.82361453,0.61493953,-0.57461909,0.51277211,-3.57187035,0.01782423,-0.05678857,2.37354817,-1.50894948
-2.63831916,5.43653261,-6.56133566,0.00807045,-0.00413554,0.39028002,-0.91923246,1.45949975,-1.63762669,2.46114577,-0.78923377,0.59776861,-0.57087969,0.50813709,-3.45260028,0.01726500,-0.05485197,2.32627160,-1.48974030
-2.63231616,5.32697320,-6.35497676,0.00774048,-0.00440091,0.37926547,-0.87675719,1.43836933,-1.58003231,2.41529927,-0.75824885,0.57909122,-0.56798002,0.50213666,-3.33837375,0.01665875,-0.05292569,2.27206978,-1.47300154
-2.62631316,5.21382476,-6.16697806,0.00738662,-0.00470568,0.36858810,-0.83930141,1.41412820,-1.53165280,2.37222381,-0.73092152,0.55920384,-0.56614475,0.49472498,-3.23045224,0.01601628,-0.05102986,2.21166487,-1.45939130
-2.62031016,5.09856880,-5.99927757,0.00701567,-0.00504823,0.35817768,-0.80694454,1.38688570,-1.49254459,2.33274393,-0.70744671,0.53842087,-0.56557696,0.48589845,-3.12999487,0.01534869,-0.04918392,2.14591658,-1.44950922
-2.61430715,4.98280957,-5.85345554,0.00663460,-0.00542608,0.34799200,-0.77967988,1.35684335,-1.46263126,2.29764190,-0.68794824,0.51706755,-0.56645022,0.47569617,-3.03803255,0.01466699,-0.04740610,2.07580311,-1.44387723
-2.60830415,4.86823217,-5.73068984,0.00625032,-0.00583587,0.33801468,-0.75741442,1.32428681,-1.44170042,2.26763643,-0.67247587,0.49547289,-0.56890086,0.46419923,-2.95544299,0.01398181,-0.04571287,2.00239968,-1.44292059
-2.60230115,4.75655945,-5.63171799,0.00586951,-0.00627331,0.32825236,-0.73997038,1.28957582,-1.42940248,2.24336347,-0.66100397,0.47396273,-0.57302083,0.45152895,-2.88292796,0.01330311,-0.04411846,1.92685508,-1.44695016
-2.59629815,4.64950787,-5.55680836,0.00549844,-0.00673322,0.31873138,-0.72708863,1.25313253,-1.42525181,2.22535891,-0.65343184,0.45285309,-0.57885145,0.43784404,-2.82099415,0.01263996,-0.04263437,1.85036641,-1.45614705
-2.59029515,4.54874263,-5.50574309,0.00514281,-0.00720958,0.30949390,-0.71843399,1.21542819,-1.42863090,2.21404309,-0.64958596,0.43244390,-0.58637861,0.42333655,-2.76993921,0.01200031,-0.04126902,1.77415248,-1.47055052
-2.58429215,4.45583260,-5.47781478,0.00480766,-0.00769554,0.30059362,-0.71360260,1.17696848,-1.43879790,2.20970726,-0.64922417,0.41301301,-0.59552978,0.40822686,-2.72984381,0.01139093,-0.04002741,1.69942633,-1.49005008
-2.57828914,4.37220548,-5.47183829,0.00449719,-0.00818362,0.29209142,-0.71213108,1.13827786,-1.45489794,2.21250163,-0.65204169,0.39481082,-0.60617303,0.39275771,-2.70057064,0.01081726,-0.03891096,1.62736738,-1.51438262
-2.57228614,4.29910425,-5.48617852,0.00421477,-0.00866579,0.28405064,-0.71350755,1.09988330,-1.47597832,2.22242544,-0.65767908,0.37805540,-0.61811852,0.37718753,-2.68177063,0.01028340,-0.03791752,1.55909392,-1.54313507
-2.56628314,4.23754581,-5.51879384,0.00396284,-0.00913367,0.27653263,-0.71718412,1.06229783,-1.50100740,2.23931903,-0.66573181,0.36292828,-0.63112232,0.36178313,-2.67289642,0.00979212,-0.03704143,1.49563656,-1.57575307
-2.56028014,4.18828344,-5.56729416,0.00374293,-0.00957869,0.26959238,-0.72259064,1.02600454,-1.52889703,2.26285822,-0.67576122,0.34957102,-0.64489280,0.34681215,-2.67322247,0.00934489,-0.03627385,1.43791348,-1.61155539
-2.55427714,4.15177425,-5.62901191,0.00355562,-0.00999240,0.26327449,-0.72914913,0.99144153,-1.55852781,2.29255177,-0.68730665,0.33808258,-0.65909925,0.33253545,-2.68187109,0.00894193,-0.03560308,1.38670817,-1.64975406
-2.54827414,4.12815361,-5.70108301,0.00340063,-0.01036662,0.25760974,-0.73628866,0.95898844,-1.58877644,2.32774202,-0.69989812,0.32851765,-0.67338255,0.31919968,-2.69784306,0.00858237,-0.03501515,1.34265058,-1.68947929
-2.54227114,4.11721793,-5.78053474,0.00327682,-0.01069373,0.25261223,-0.74345994,0.92895510,-1.61854419,2.36760982,-0.71306933,0.32088608,-0.68736746,0.30703030,-2.72005142,0.00826431,-0.03449444,1.30620216,-1.72980839
-2.53626813,4.11841741,-5.86437664,0.00318234,-0.01096692,0.24827739,-0.75014927,0.90157287,-1.64678537,2.41118382,-0.72637039,0.31515334,-0.70067591,0.29622537,-2.74735688,0.00798499,-0.03402433,1.27764565,-1.76979735
-2.53026513,4.13086001,-5.94969059,0.00311465,-0.01118036,0.24458080,-0.75589122,0.87698903,-1.67253460,2.45735498,-0.73937983,0.31124227,-0.71294087,0.28695019,-2.77860305,0.00774093,-0.03358796,1.25708003,-1.80851375
-2.52426213,4.15332732,-6.03371592,0.00307068,-0.01132947,0.24147806,-0.76027957,0.85526457,-1.69493171,2.50489637,-0.75171536,0.30903591,-0.72381992,0.27933313,-2.81265000,0.00752809,-0.03316895,1.24442080,-1.84506929
-2.51825913,4.18430286,-6.11392610,0.00304693,-0.01141103,0.23890553,-0.76297628,0.83637548,-1.71324319,2.55248827,-0.76304311,0.30838163,-0.73300803,0.27346262,-2.84840462,0.00734207,-0.03275210,1.23940608,-1.87865054
-2.51225613,4.22201235,-6.18809340,0.00303959,-0.01142333,0.23678214,-0.76371787,0.82021758,-1.72687910,2.59874842,-0.77308482,0.30909627,-0.74024882,0.26938551,-2.88484658,0.00717819,-0.03232400,1.24160806,-1.90854629
-2.50625313,4.26447529,-6.25433918,0.00304469,-0.01136623,0.23501198,-0.76231928,0.80661466,-1.73540489,2.64226670,-0.78162288,0.31097234,-0.74534376,0.26710684,-2.92104895,0.00703172,-0.03187360,1.25044976,-1.93417023
-2.50025013,4.30956598,-6.31116779,0.00305821,-0.01124118,0.23348779,-0.75867497,0.79532957,-1.73854738,2.68164332,-0.78850294,0.31378498,-0.74815888,0.26659087,-2.95619292,0.00689802,-0.03139256,1.26522645,-1.95507780
-2.49424712,4.35508221,-6.35748321,0.00307620,-0.01105119,0.23209498,-0.75275728,0.78607772,-1.73619485,2.71552923,-0.79363408,0.31729951,-0.74862863,0.26776352,-2.98957635,0.00677265,-0.03087558,1.28513101,-1.97097658
-2.48824412,4.39881862,-6.39258833,0.00309490,-0.01080073,0.23071608,-0.74461228,0.77854239,-1.72839125,2.74266730,-0.79698659,0.32127932,-0.74675672,0.27051593,-3.02061634,0.00665150,-0.03032048,1.30928228,-1.98172963
-2.48224112,4.43864197,-6.41616783,0.00311086,-0.01049559,0.22923548,-0.73435326,0.77239097,-1.71532497,2.76193238,-0.79858749,0.32549369,-0.74261397,0.27470905,-3.04884632,0.00653092,-0.02972822,1.33675533,-1.98735192
-2.47623812,4.47256480,-6.42825627,0.00312098,-0.01014270,0.22754403,-0.72215226,0.76729144,-1.69731277,2.77236874,-0.79851413,0.32972537,-0.73633328,0.28017913,-3.07390840,0.00640781,-0.02910269,1.36661246,-1.98800013
-2.47023512,4.49881440,-6.42919399,0.00312265,-0.00974991,0.22554347,-0.70823007,0.76292809,-1.67477973,2.77322275,-0.79688610,0.33377747,-0.72810207,0.28674381,-3.09554202,0.00627962,-0.02845040,1.39793362,-1.98395663
-2.46423212,4.51589361,-6.41957370,0.00311373,-0.00932570,0.22315040,-0.69284506,0.75901590,-1.64823648,2.76396952,-0.79385589,0.33747942,-0.71815264,0.29420856,-3.11357012,0.00614447,-0.02778010,1.42984511,-1.97560859
-2.45822911,4.52263096,-6.40018120,0.00309263,-0.00887896,0.22029945,-0.67628142,0.75531266,-1.61825458,2.74433183,-0.78959884,0.34069175,-0.70675089,0.30237337,-3.12788405,0.00600111,-0.02710224,1.46154530,-1.96342359
-2.45222611,4.51821749,-6.37193385,0.00305831,-0.00841869,0.21694577,-0.65883733,0.75162825,-1.58544161,2.71429057,-0.78430275,0.34330939,-0.69418414,0.31103918,-3.13842862,0.00584893,-0.02642837,1.49232640,-1.94792307
-2.44622311,4.50222874,-6.33582028,0.00301026,-0.00795373,0.21306650,-0.64081334,0.74783085,-1.55041689,2.67408587,-0.77815759,0.34526348,-0.68074869,0.32001405,-3.14518841,0.00568792,-0.02577057,1.52159139,-1.92965526
-2.44022011,4.47463092,-6.29284468,0.00294849,-0.00749249,0.20866126,-0.62250167,0.74384957,-1.51378911,2.62420885,-0.77134597,0.34652147,-0.66673759,0.32911865,-3.14817648,0.00551862,-0.02514076,1.54886548,-1.90916890
-2.43421711,4.43577116,-6.24397845,0.00287350,-0.00704274,0.20375162,-0.60417651,0.73967360,-1.47613665,2.56538436,-0.76403451,0.34708570,-0.65242937,0.33819101,-3.14742630,0.00534205,-0.02455017,1.57380178,-1.88698923
-2.42821411,4.38635259,-6.19012168,0.00278617,-0.00661140,0.19837964,-0.58608580,0.73534813,-1.43799146,2.49854550,-0.75636671,0.34699045,-0.63807821,0.34709024,-3.14298753,0.00515962,-0.02400869,1.59618121,-1.86359740
-2.42221111,4.32739570,-6.13207595,0.00268775,-0.00620437,0.19260558,-0.56844476,0.73096715,-1.39982692,2.42480109,-0.74845743,0.34629767,-0.62390589,0.35569918,-3.13492595,0.00497304,-0.02352445,1.61590675,-1.83941407
-2.41620810,4.26018836,-6.07052932,0.00257977,-0.00582643,0.18650492,-0.55143108,0.72666397,-1.36204992,2.34539777,-0.74038928,0.34509173,-0.61009590,0.36392590,-3.12332736,0.00478423,-0.02310339,1.63299274,-1.81478802
-2.41020510,4.18622714,-6.00605356,0.00246393,-0.00548115,0.18016483,-0.53518209,0.72259987,-1.32499714,2.26167852,-0.73221100,0.34347346,-0.59678973,0.37170403,-3.10830529,0.00459524,-0.02274899,1.64754998,-1.78998985
-2.40420210,4.10715337,-5.93911284,0.00234207,-0.00517086,0.17368039,-0.51979380,0.71895190,-1.28893536,2.17503963,-0.72393785,0.34155379,-0.58408552,0.37899202,-3.09001163,0.00440814,-0.02246208,1.65976773,-1.76521088
-2.39819910,4.02468724,-5.87008255,0.00221605,-0.00489669,0.16715074,-0.50532164,0.71590048,-1.25406516,2.08688821,-0.71555397,0.33944752,-0.57203890,0.38577143,-3.06864924,0.00422499,-0.02224084,1.66989372,-1.74056683
-2.39219610,3.94056361,-5.79927605,0.00208771,-0.00465862,0.16067527,-0.49178290,0.71361766,-1.22052764,1.99860202,-0.70701647,0.33726743,-0.56066576,0.39204436,-3.04448548,0.00404775,-0.02208081,1.67821359,-1.71610563
-2.38619310,3.85647271,-5.72697694,0.00195881,-0.00445558,0.15435028,-0.47916065,0.71225688,-1.18841318,1.91149370,-0.69826113,0.33511918,-0.54994670,0.39783039,-3.01786521,0.00387828,-0.02197517,1.68503102,-1.69181876
-2.38019010,3.77400879,-5.65347404,0.00183095,-0.00428557,0.14826595,-0.46740868,0.71194481,-1.15777153,1.82678056,-0.68920935,0.33309718,-0.53983285,0.40316316,-2.98922183,0.00371832,-0.02191501,1.69064965,-1.66765485
-2.37418709,3.69462906,-5.57909612,0.00170557,-0.00414584,0.14250411,-0.45645757,0.71277571,-1.12862250,1.74556139,-0.67977593,0.33128180,-0.53025249,0.40808683,-2.95908527,0.00356947,-0.02188974,1.69535815,-1.64353484
-2.36818409,3.61962472,-5.50424368,0.00158389,-0.00403304,0.13713655,-0.44622120,0.71480884,-1.10096628,1.66880069,-0.66987741,0.32973782,-0.52111825,0.41265283,-2.92808538,0.00343327,-0.02188762,1.69941884,-1.61936739
-2.36218109,3.55010483,-5.42941503,0.00146693,-0.00394345,0.13222418,-0.43660362,0.71806871,-1.07479293,1.59732087,-0.65944047,0.32851438,-0.51233426,0.41691701,-2.89695017,0.00331122,-0.02189624,1.70306089,-1.59506371
-2.35617809,3.48699337,-5.35522480,0.00135546,-0.00387311,0.12781681,-0.42750598,0.72254832,-1.05009027,1.53180210,-0.64840993,0.32764616,-0.50380312,0.42093730,-2.86649783,0.00320480,-0.02190315,1.70647782,-1.57055098
-2.35017509,3.43103843,-5.28241312,0.00125008,-0.00381808,0.12395368,-0.41883304,0.72821490,-1.02685000,1.47278919,-0.63675611,0.32715572,-0.49543213,0.42477232,-2.83762273,0.00311561,-0.02189641,1.70982954,-1.54578345
-2.34417209,3.38283224,-5.21184463,0.00115115,-0.00377457,0.12066443,-0.41049922,0.73501772,-1.00507157,1.42070466,-0.62448096,0.32705681,-0.48713864,0.42848057,-2.81127516,0.00304539,-0.02186517,1.71324817,-1.52075104
-2.33816908,3.34283958,-5.14449714,0.00105889,-0.00373912,0.11797060,-0.40243379,0.74289720,-0.98476397,1.37586650,-0.61162282,0.32735811,-0.47885435,0.43212059,-2.78843566,0.00299610,-0.02180017,1.71684695,-1.49548475
-2.33216608,3.31143188,-5.08144053,0.00097335,-0.00370876,0.11588732,-0.39458507,0.75179462,-0.96594535,1.33850923,-0.59825940,0.32806735,-0.47052840,0.43575164,-2.77008495,0.00296994,-0.02169420,1.72073121,-1.47005917
-2.32616308,3.28892379,-5.02380688,0.00089447,-0.00368113,0.11442512,-0.38692347,0.76166148,-0.94864086,1.30880648,-0.58450899,0.32919515,-0.46212919,0.43943504,-2.75717066,0.00296946,-0.02154249,1.72500997,-1.44459189
-2.32016008,3.27560886,-4.97275381,0.00082210,-0.00365452,0.11359164,-0.37944335,0.77246782,-0.93287901,1.28689338,-0.57052959,0.33075835,-0.45364507,0.44323563,-2.75057275,0.00299751,-0.02134290,1.72980702,-1.41924028
-2.31415708,3.27179115,-4.92942314,0.00075603,-0.00362802,0.11339314,-0.37216343,0.78420854,-0.91868700,1.27288710,-0.55651608,0.33278255,-0.44508387,0.44722336,-2.75106939,0.00305726,-0.02109614,1.73527016,-1.39419596
