energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-3.22061031,14.11432591,0.02415522,0.70135277,1.03126152,9.07514474,2.63844747,3.20292091,1.16243668,0.00000000
-3.21460730,14.15000814,0.02473783,0.70991557,1.03863857,9.06813120,2.66531062,3.22613566,1.18237142,0.00000000
-3.20860430,14.17833020,0.02532009,0.71773868,1.04466833,9.05564897,2.68861738,3.24914914,1.20218036,0.00000000
-3.20260130,14.19780235,0.02589456,0.72464004,1.04921399,9.03703064,2.70794677,3.27147686,1.22160246,0.00000000
-3.19659830,14.20690656,0.02645388,0.73044860,1.05215512,9.01158486,2.72294755,3.29260528,1.24036884,0.00000000
-3.19059530,14.20417087,0.02699096,0.73500970,1.05339339,8.97863769,2.73335124,3.31201360,1.25821201,0.00000000
-3.18459230,14.18824027,0.02749918,0.73818986,1.05285735,8.93757221,2.73898209,3.32919532,1.27487502,0.00000000
-3.17858929,14.15794058,0.02797258,0.73988087,1.05050617,8.88786416,2.73976350,3.34367839,1.29012011,0.00000000
-3.17258629,14.11233225,0.02840598,0.74000305,1.04633203,8.82911221,2.73572054,3.35504303,1.30373630,0.00000000
-3.16658329,14.05075183,0.02879509,0.73850749,1.04036112,8.76106152,2.72697849,3.36293616,1.31554575,0.00000000
-3.16058029,13.97283935,0.02913663,0.73537723,1.03265314,8.68361964,2.71375735,3.36708193,1.32540828,0.00000000
-3.15457729,13.87855098,0.02942837,0.73062727,1.02329946,8.59686457,2.69636258,3.36728795,1.33322419,0.00000000
-3.14857429,13.76815691,0.02966909,0.72430361,1.01241986,8.50104472,2.67517270,3.36344704,1.33893506,0.00000000
-3.14257129,13.64222546,0.02985863,0.71648122,1.00015822,8.39657155,2.65062407,3.35553470,1.34252260,0.00000000
-3.13656828,13.50159504,0.02999780,0.70726113,0.98667723,8.28400556,2.62319393,3.34360276,1.34400592,0.00000000
-3.13056528,13.34733634,0.03008833,0.69676682,0.97215253,8.16403695,2.59338228,3.32776986,1.34343717,0.00000000
-3.12456228,13.18070761,0.03013271,0.68514005,0.95676651,8.03746235,2.56169376,3.30820954,1.34089620,0.00000000
-3.11855928,13.00310611,0.03013415,0.67253640,0.94070213,7.90515934,2.52862024,3.28513711,1.33648448,0.00000000
-3.11255628,12.81601913,0.03009642,0.65912067,0.92413707,7.76806043,2.49462522,3.25879613,1.33031890,0.00000000
-3.10655328,12.62097764,0.03002373,0.64506239,0.90723855,7.62712811,2.46013058,3.22944562,1.32252571,0.00000000
-3.10055028,12.41951545,0.02992065,0.63053163,0.89015902,7.48333244,2.42550652,3.19734882,1.31323528,0.00000000
-3.09454727,12.21313614,0.02979194,0.61569521,0.87303298,7.33763261,2.39106495,3.16276444,1.30257784,0.00000000
-3.08854427,12.00328954,0.02964252,0.60071359,0.85597502,7.19096302,2.35705673,3.12594054,1.29068054,0.00000000
-3.08254127,11.79135836,0.02947740,0.58573829,0.83907920,7.04422474,2.32367260,3.08711174,1.27766611,0.00000000
-3.07653827,11.57865522,0.02930160,0.57091006,0.82241973,6.89828215,2.29104761,3.04649938,1.26365286,0.00000000
-3.07053527,11.36642902,0.02912012,0.55635774,0.80605282,6.75396452,2.25926869,3.00431449,1.24875632,0.00000000
-3.06453227,11.15587913,0.02893797,0.54219762,0.79001957,6.61207170,2.22838449,2.96076305,1.23309190,0.00000000
-3.05852926,10.94817508,0.02876014,0.52853339,0.77434966,6.47338286,2.19841696,2.91605269,1.21677857,0.00000000
-3.05252626,10.74447897,0.02859161,0.51545646,0.75906556,6.33866676,2.16937355,2.87040010,1.19994295,0.00000000
-3.04652326,10.54596763,0.02843738,0.50304645,0.74418699,6.20869211,2.14125921,2.82403803,1.18272348,0.00000000
-3.04052026,10.35385150,0.02830246,0.49137188,0.72973515,6.08423645,2.11408739,2.77722119,1.16527414,0.00000000
-3.03451726,10.16938740,0.02819191,0.48049068,0.71573670,5.96609190,2.08788902,2.73023005,1.14776731,0.00000000
-3.02851426,9.99388288,0.02811077,0.47045068,0.70222688,5.85506672,2.06271906,2.68337201,1.13039542,0.00000000
-3.02251126,9.82869048,0.02806413,0.46128980,0.68925186,5.75198147,2.03866002,2.63697946,1.11337103,0.00000000
-3.01650825,9.67519098,0.02805699,0.45303599,0.67686989,5.65765934,2.01582230,2.59140465,1.09692517,0.00000000
-3.01050525,9.53476558,0.02809427,0.44570691,0.66515131,5.57291047,1.99434132,2.54701146,1.08130401,0.00000000
-3.00450225,9.40875801,0.02818068,0.43930936,0.65417741,5.49851063,1.97437167,2.50416449,1.06676367,0.00000000
-2.99849925,9.29842809,0.02832066,0.43383858,0.64403805,5.43517504,1.95607884,2.46321609,1.05356369,0.00000000
-2.99249625,9.20489943,0.02851827,0.42927750,0.63482840,5.38352851,1.93962899,2.42449220,1.04195918,0.00000000
-2.98649325,9.12910405,0.02877702,0.42559608,0.62664477,5.34407362,1.92517771,2.38827795,1.03219219,0.00000000
-2.98049025,9.07172735,0.02909984,0.42275084,0.61957993,5.31715852,1.91285836,2.35480400,1.02448274,0.00000000
-2.97448724,9.03315698,0.02948884,0.42068472,0.61371809,5.30294646,1.90277106,2.32423471,1.01901997,0.00000000
-2.96848424,9.01343883,0.02994531,0.41932742,0.60912991,5.30138880,1.89497294,2.29665884,1.01595385,0.00000000
-2.96248124,9.01224320,0.03046951,0.41859619,0.60586771,5.31220351,1.88947039,2.27208372,1.01538805,0.00000000
-2.95647824,9.02884368,0.03106064,0.41839722,0.60396129,5.33486043,1.88621383,2.25043310,1.01737413,0.00000000
-2.95047524,9.06211043,0.03171675,0.41862758,0.60341441,5.36857482,1.88509538,2.23154927,1.02190759,0.00000000
-2.94447224,9.11051893,0.03243466,0.41917766,0.60420234,5.41230972,1.88594946,2.21519904,1.02892586,0.00000000
-2.93846923,9.17217432,0.03320993,0.41993405,0.60627033,5.46478781,1.88855653,2.20108359,1.03830838,0.00000000
-2.93246623,9.24485069,0.03403687,0.42078275,0.60953343,5.52451233,1.89264948,2.18885148,1.04987887,0.00000000
-2.92646323,9.32604382,0.03490853,0.42161252,0.61387729,5.58979680,1.89792251,2.17811418,1.06340958,0.00000000
-2.92046023,9.41303539,0.03581674,0.42231835,0.61916026,5.65880243,1.90404189,2.16846318,1.07862741,0.00000000
-2.91445723,9.50296585,0.03675221,0.42280463,0.62521652,5.72958181,1.91065806,2.15948782,1.09522168,0.00000000
-2.90845423,9.59291308,0.03770459,0.42298820,0.63186010,5.80012749,1.91741836,2.15079277,1.11285322,0.00000000
-2.90245123,9.67997352,0.03866265,0.42280083,0.63888973,5.86842332,1.92397989,2.14201434,1.13116438,0.00000000
-2.89644822,9.76134254,0.03961439,0.42219117,0.64609426,5.93249688,1.93002175,2.13283467,1.14978963,0.00000000
-2.89044522,9.83439086,0.04054729,0.42112610,0.65325844,5.99047077,1.93525611,2.12299318,1.16836631,0.00000000
-2.88444222,9.89673409,0.04144847,0.41959132,0.66016881,6.04061113,1.93943770,2.11229476,1.18654513,0.00000000
-2.87843922,9.94629284,0.04230500,0.41759122,0.66661960,6.08137130,1.94237120,2.10061436,1.20400004,0.00000000
-2.87243622,9.98134136,0.04310410,0.41514808,0.67241817,6.11142942,1.94391635,2.08789786,1.22043708,0.00000000
-2.86643322,10.00054301,0.04383345,0.41230050,0.67739004,6.12971835,1.94399048,2.07415925,1.23560188,0.00000000
-2.86043022,10.00297163,0.04448145,0.40910140,0.68138314,6.13544728,1.94256851,2.05947456,1.24928557,0.00000000
-2.85442721,9.98811844,0.04503749,0.40561531,0.68427117,6.12811410,1.93968024,2.04397263,1.26132877,0.00000000
-2.84842421,9.95588453,0.04549217,0.40191544,0.68595603,6.10750858,1.93540532,2.02782369,1.27162371,0.00000000
-2.84242121,9.90655977,0.04583754,0.39808038,0.68636905,6.07370631,1.92986587,2.01122603,1.28011410,0.00000000
-2.83641821,9.84078939,0.04606727,0.39419070,0.68547120,6.02705395,1.92321722,1.99439172,1.28679312,0.00000000
-2.83041521,9.75953000,0.04617673,0.39032551,0.68325214,5.96814664,1.91563712,1.97753203,1.29169936,0.00000000
-2.82441221,9.66399715,0.04616314,0.38655914,0.67972826,5.89779872,1.90731391,1.96084332,1.29491100,0.00000000
-2.81840920,9.55560700,0.04602550,0.38295802,0.67493979,5.81700907,1.89843413,1.94449412,1.29653860,0.00000000
-2.81240620,9.43591465,0.04576458,0.37957796,0.66894718,5.72692270,1.88917021,1.92861402,1.29671673,0.00000000
-2.80640320,9.30655208,0.04538283,0.37646177,0.66182689,5.62879028,1.87966880,1.91328486,1.29559493,0.00000000
-2.80040020,9.16916824,0.04488419,0.37363749,0.65366688,5.52392729,1.87004037,1.89853483,1.29332848,0.00000000
-2.79439720,9.02537408,0.04427395,0.37111711,0.64456204,5.41367447,1.86035061,1.88433552,1.29006945,0.00000000
-2.78839420,8.87669460,0.04355851,0.36889600,0.63460972,5.29936108,1.85061419,1.87060226,1.28595850,0.00000000
-2.78239120,8.72453004,0.04274516,0.36695295,0.62390574,5.18227245,1.84079128,1.85719766,1.28111793,0.00000000
-2.77638819,8.57012740,0.04184184,0.36525089,0.61254091,5.06362269,1.83078705,1.84393811,1.27564629,0.00000000
-2.77038519,8.41456321,0.04085692,0.36373831,0.60059838,4.94453342,1.82045443,1.83060303,1.26961485,0.00000000
-2.76438219,8.25873763,0.03979905,0.36235118,0.58815184,4.82601900,1.80960006,1.81694632,1.26306616,0.00000000
-2.75837919,8.10337955,0.03867692,0.36101557,0.57526471,4.70897802,1.79799315,1.80270949,1.25601467,0.00000000
-2.75237619,7.94906138,0.03749919,0.35965056,0.56199020,4.59419103,1.78537703,1.78763567,1.24844945,0.00000000
-2.74637319,7.79622225,0.03627436,0.35817170,0.54837239,4.48232363,1.77148281,1.77148403,1.24033861,0.00000000
-2.74037019,7.64519715,0.03501075,0.35649450,0.53444799,4.37393408,1.75604439,1.75404353,1.23163537,0.00000000
-2.73436718,7.49625010,0.03371644,0.35453814,0.52024882,4.26948420,1.73881425,1.73514565,1.22228517,0.00000000
-2.72836418,7.34960840,0.03239933,0.35222905,0.50580471,4.16935241,1.71957907,1.71467518,1.21223337,0.00000000
-2.72236118,7.20549583,0.03106711,0.34950430,0.49114670,4.07384750,1.69817433,1.69257864,1.20143320,0.00000000
-2.71635818,7.06416224,0.02972736,0.34631465,0.47631028,3.98322190,1.67449724,1.66886998,1.18985332,0.00000000
-2.71035518,6.92590767,0.02838756,0.34262705,0.46133847,3.89768334,1.64851716,1.64363319,1.17748453,0.00000000
-2.70435218,6.79109934,0.02705514,0.33842658,0.44628457,3.81740401,1.62028308,1.61702188,1.16434535,0.00000000
-2.69834917,6.66018069,0.02573756,0.33371772,0.43121445,3.74252657,1.58992757,1.58925577,1.15048619,0.00000000
-2.69234617,6.53367186,0.02444226,0.32852486,0.41620818,3.67316664,1.55766728,1.56061455,1.13599167,0.00000000
-2.68634317,6.41216197,0.02317672,0.32289198,0.40136102,3.60941185,1.52379964,1.53142930,1.12098145,0.00000000
-2.68034017,6.29629389,0.02194842,0.31688169,0.38678368,3.55131766,1.48869628,1.50207219,1.10560917,0.00000000
-2.67433717,6.18674280,0.02076483,0.31057345,0.37260179,3.49890059,1.45279323,1.47294491,1.09006004,0.00000000
-2.66833417,6.08419018,0.01963333,0.30406125,0.35895477,3.45212959,1.41657867,1.44446649,1.07454698,0.00000000
-2.66233117,5.98929514,0.01856118,0.29745066,0.34599398,3.41091664,1.38057873,1.41706123,1.05930585,0.00000000
-2.65632816,5.90266513,0.01755545,0.29085553,0.33388038,3.37510743,1.34534201,1.39114711,1.04458994,0.00000000
-2.65032516,5.82482796,0.01662291,0.28439438,0.32278168,3.34447336,1.31142365,1.36712541,1.03066414,0.00000000
-2.64432216,5.75620701,0.01577000,0.27818671,0.31286917,3.31870572,1.27936964,1.34537172,1.01779906,0.00000000
-2.63831916,5.69710105,0.01500269,0.27234926,0.30431426,3.29741284,1.24970190,1.32622872,1.00626526,0.00000000
-2.63231616,5.64766994,0.01432646,0.26699244,0.29728488,3.28012092,1.22290490,1.31000073,0.99632803,0.00000000
-2.62631316,5.60792678,0.01374620,0.26221707,0.29194178,3.26627877,1.19941407,1.29695017,0.98824256,0.00000000
-2.62031016,5.57773680,0.01326612,0.25811148,0.28843485,3.25526672,1.17960643,1.28729566,0.98224975,0.00000000
-2.61430715,5.55682280,0.01288970,0.25474913,0.28689950,3.24640923,1.16379361,1.28121164,0.97857265,0.00000000
-2.60830415,5.54477653,0.01261962,0.25218672,0.28745316,3.23899108,1.15221725,1.27882920,0.97741327,0.00000000
-2.60230115,5.54107509,0.01245768,0.25046297,0.29019200,3.23227617,1.14504676,1.28023775,0.97894997,0.00000000
-2.59629815,5.54510104,0.01240471,0.24959796,0.29518794,3.22552822,1.14237933,1.28548738,0.98333505,0.00000000
-2.59029515,5.55616516,0.01246056,0.24959314,0.30248590,3.21803232,1.14424183,1.29459139,0.99069256,0.00000000
-2.58429215,5.57353027,0.01262400,0.25043191,0.31210149,3.20911632,1.15059445,1.30752899,1.00111625,0.00000000
-2.57828914,5.59643488,0.01289264,0.25208077,0.32401914,3.19817106,1.16133563,1.32424781,1.01466760,0.00000000
-2.57228614,5.62411558,0.01326295,0.25449094,0.33819077,3.18466828,1.17630813,1.34466622,1.03137382,0.00000000
-2.56628314,5.65582695,0.01373019,0.25760044,0.35453496,3.16817567,1.19530578,1.36867540,1.05122605,0.00000000
-2.56028014,5.69085856,0.01428837,0.26133652,0.37293691,3.14836807,1.21808072,1.39614116,1.07417772,0.00000000
-2.55427714,5.72854818,0.01493035,0.26561826,0.39324893,3.12503461,1.24435088,1.42690560,1.10014317,0.00000000
-2.54827414,5.76829121,0.01564781,0.27035937,0.41529181,3.09808132,1.27380749,1.46078870,1.12899682,0.00000000
-2.54227114,5.80954618,0.01643134,0.27547100,0.43885682,3.06752930,1.30612232,1.49758996,1.16057283,0.00000000
-2.53626813,5.85183646,0.01727058,0.28086450,0.46370849,3.03350861,1.34095471,1.53709011,1.19466560,0.00000000
-2.53026513,5.89474852,0.01815435,0.28645395,0.48958813,2.99624825,1.37795802,1.57905302,1.23103106,0.00000000
-2.52426213,5.93792717,0.01907082,0.29215847,0.51621788,2.95606275,1.41678555,1.62322774,1.26938886,0.00000000
-2.51825913,5.98106834,0.02000772,0.29790412,0.54330539,2.91333612,1.45709574,1.66935078,1.30942559,0.00000000
-2.51225613,6.02390981,0.02095259,0.30362540,0.57054885,2.86850387,1.49855649,1.71714837,1.35079874,0.00000000
-2.50625313,6.06622072,0.02189299,0.30926630,0.59764238,2.82203399,1.54084864,1.76633873,1.39314162,0.00000000
-2.50025013,6.10779018,0.02281676,0.31478078,0.62428147,2.77440772,1.58366850,1.81663422,1.43606883,0.00000000
-2.49424712,6.14841574,0.02371227,0.32013278,0.65016847,2.72610090,1.62672926,1.86774317,1.47918230,0.00000000
-2.48824412,6.18789224,0.02456864,0.32529574,0.67501788,2.67756670,1.66976149,1.91937132,1.52207760,0.00000000
-2.48224112,6.22600151,0.02537593,0.33025169,0.69856135,2.62922039,1.71251260,1.97122289,1.56435034,0.00000000
-2.47623812,6.26250355,0.02612534,0.33498991,0.72055222,2.58142666,1.75474551,2.02300114,1.60560256,0.00000000
-2.47023512,6.29712968,0.02680930,0.33950540,0.74076963,2.53449005,1.79623650,2.07440857,1.64544886,0.00000000
-2.46423212,6.32957804,0.02742161,0.34379714,0.75902192,2.48864857,1.83677275,2.12514682,1.68352214,0.00000000
-2.45822911,6.35951199,0.02795744,0.34786630,0.77514948,2.44407080,1.87614952,2.17491654,1.71947901,0.00000000
-2.45222611,6.38656167,0.02841338,0.35171450,0.78902696,2.40085639,1.91416764,2.22341740,1.75300471,0.00000000
-2.44622311,6.41032907,0.02878740,0.35534233,0.80056481,2.35903981,1.95063134,2.27034855,1.78381754,0.00000000
-2.44022011,6.43039661,0.02907876,0.35874812,0.80971027,2.31859696,1.98534703,2.31540979,1.81167294,0.00000000
-2.43421711,6.44633934,0.02928798,0.36192709,0.81644781,2.27945440,2.01812315,2.35830378,1.83636718,0.00000000
-2.42821411,6.45774048,0.02941674,0.36487102,0.82079903,2.24150053,2.04877147,2.39873933,1.85774077,0.00000000
-2.42221111,6.46420986,0.02946773,0.36756834,0.82282218,2.20459815,2.07710997,2.43643619,1.87568149,0.00000000
-2.41620810,6.46540465,0.02944462,0.37000478,0.82261127,2.16859783,2.10296727,2.47113098,1.89012722,0.00000000
-2.41020510,6.46105153,0.02935193,0.37216444,0.82029476,2.13335136,2.12618866,2.50258453,1.90106839,0.00000000
-2.40420210,6.45096923,0.02919498,0.37403129,0.81603399,2.09872460,2.14664335,2.53059009,1.90855000,0.00000000
-2.39819910,6.43509019,0.02897980,0.37559098,0.81002116,2.06460912,2.16423266,2.55498230,1.91267301,0.00000000
-2.39219610,6.41348015,0.02871310,0.37683286,0.80247700,2.03093212,2.17889863,2.57564622,1.91359503,0.00000000
-2.38619310,6.38635416,0.02840222,0.37775199,0.79364802,1.99766404,2.19063238,2.59252603,1.91152994,0.00000000
-2.38019010,6.35408783,0.02805510,0.37835118,0.78380328,1.96482346,2.19948168,2.60563264,1.90674635,0.00000000
-2.37418709,6.31722260,0.02768024,0.37864267,0.77323076,1.93247922,2.20555687,2.61504965,1.89956454,0.00000000
-2.36818409,6.27646409,0.02728666,0.37864956,0.76223313,1.90074940,2.20903470,2.62093709,1.89035188,0.00000000
-2.36218109,6.23267292,0.02688379,0.37840670,0.75112307,1.86979734,2.21015939,2.62353233,1.87951645,0.00000000
-2.35617809,6.18684773,0.02648145,0.37796097,0.74021810,1.83982487,2.20924050,2.62314781,1.86749894,0.00000000
-2.35017509,6.14010055,0.02608964,0.37737099,0.72983491,1.81106297,2.20664755,2.62016547,1.85476295,0.00000000
-2.34417209,6.09362529,0.02571847,0.37670615,0.72028342,1.78376047,2.20280117,2.61502768,1.84178371,0.00000000
-2.33816908,6.04866021,0.02537789,0.37604500,0.71186059,1.75817113,2.19816118,2.60822508,1.82903586,0.00000000
-2.33216608,6.00644617,0.02507751,0.37547305,0.70484420,1.73454007,2.19321197,2.60028157,1.81698032,0.00000000
-2.32616308,5.96818229,0.02482636,0.37508013,0.69948678,1.71308991,2.18844595,2.59173718,1.80605120,0.00000000
-2.32016008,5.93498129,0.02463261,0.37495736,0.69600995,1.69400757,2.18434576,2.58312962,1.79664301,0.00000000
-2.31415708,5.90782677,0.02450329,0.37519392,0.69459935,1.67743246,2.18136643,2.57497530,1.78909899,0.00000000
-2.30815408,5.88753466,0.02444410,0.37587382,0.69540044,1.66344652,2.17991830,2.56775097,1.78370107,0.00000000
-2.30215108,5.87472098,0.02445912,0.37707270,0.69851534,1.65206687,2.18035187,2.56187688,1.78066215,0.00000000
-2.29614807,5.86977784,0.02455066,0.37885508,0.70400091,1.64324139,2.18294541,2.55770237,1.78012097,0.00000000
-2.29014507,5.87285894,0.02471912,0.38127183,0.71186815,1.63684757,2.18789619,2.55549476,1.78214009,0.00000000
-2.28414207,5.88387556,0.02496293,0.38435838,0.72208295,1.63269471,2.19531567,2.55543208,1.78670703,0.00000000
-2.27813907,5.90250339,0.02527857,0.38813346,0.73456831,1.63052930,2.20522917,2.55760004,1.79373864,0.00000000
-2.27213607,5.92819964,0.02566063,0.39259846,0.74920767,1.63004350,2.21757980,2.56199335,1.80308837,0.00000000
-2.26613307,5.96022959,0.02610201,0.39773759,0.76584943,1.63088608,2.23223646,2.56852124,1.81455615,0.00000000
-2.26013007,5.99770091,0.02659412,0.40351860,0.78431229,1.63267533,2.24900519,2.57701663,1.82790021,0.00000000
-2.25412706,6.03960372,0.02712720,0.40989404,0.80439109,1.63501323,2.26764322,2.58724842,1.84285029,0.00000000
-2.24812406,6.08485393,0.02769062,0.41680302,0.82586290,1.63750012,2.28787445,2.59893596,1.85912118,0.00000000
-2.24212106,6.13233721,0.02827330,0.42417332,0.84849301,1.63974899,2.30940556,2.61176464,1.87642606,0.00000000
-2.23611806,6.18095101,0.02886406,0.43192363,0.87204042,1.64139871,2.33194131,2.62540164,1.89448859,0.00000000
-2.23011506,6.22964216,0.02945200,0.43996599,0.89626265,1.64212547,2.35519819,2.63951074,1.91305312,0.00000000
-2.22411206,6.27743799,0.03002682,0.44820798,0.92091959,1.64165187,2.37891537,2.65376531,1.93189241,0.00000000
-2.21810905,6.32346926,0.03057913,0.45655497,0.94577622,1.63975322,2.40286237,2.66785866,1.95081242,0.00000000
-2.21210605,6.36698420,0.03110069,0.46491190,0.97060426,1.63626088,2.42684283,2.68151130,1.96965396,0.00000000
-2.20610305,6.40735311,0.03158457,0.47318495,0.99518272,1.63106257,2.45069455,2.69447484,1.98829133,0.00000000
-2.20010005,6.44406424,0.03202522,0.48128282,1.01929750,1.62409984,2.47428577,2.70653254,2.00662805,0.00000000
-2.19409705,6.47671200,0.03241853,0.48911766,1.04274039,1.61536302,2.49750832,2.71749693,2.02459033,0.00000000
-2.18809405,6.50497929,0.03276175,0.49660591,1.06530767,1.60488426,2.52026843,2.72720504,2.04211895,0.00000000
-2.18209105,6.52861611,0.03305338,0.50366883,1.08679872,1.59272911,2.54247618,2.73551199,2.05916029,0.00000000
-2.17608804,6.54741705,0.03329309,0.51023299,1.10701505,1.57898759,2.56403465,2.74228413,2.07565756,0.00000000
-2.17008504,6.56120010,0.03348145,0.51623083,1.12576005,1.56376516,2.58483007,2.74739237,2.09154299,0.00000000
-2.16408204,6.56978928,0.03361984,0.52160122,1.14283973,1.54717452,2.60472393,2.75070706,2.10673195,0.00000000
-2.15807904,6.57300318,0.03371024,0.52629026,1.15806483,1.52932870,2.62354802,2.75209496,2.12111968,0.00000000
-2.15207604,6.57065084,0.03375511,0.53025227,1.17125417,1.51033591,2.64110321,2.75141918,2.13458107,0.00000000
-2.14607304,6.56253598,0.03375724,0.53345103,1.18223936,1.49029648,2.65716221,2.74854232,2.14697382,0.00000000
-2.14007004,6.54846953,0.03371977,0.53586119,1.19087069,1.46930195,2.67147654,2.74333293,2.15814488,0.00000000
-2.13406703,6.52828987,0.03364606,0.53746987,1.19702386,1.44743632,2.68378733,2.73567511,2.16793992,0.00000000
-2.12806403,6.50188919,0.03353983,0.53827828,1.20060719,1.42477911,2.69383923,2.72548051,2.17621505,0.00000000
-2.12206103,6.46924391,0.03340513,0.53830324,1.20156869,1.40140984,2.70139666,2.71270189,2.18285018,0.00000000
-2.11605803,6.43044642,0.03324650,0.53757851,1.19990258,1.37741348,2.70626104,2.69734725,2.18776269,0.00000000
-2.11005503,6.38573514,0.03306900,0.53615561,1.19565459,1.35288610,2.70828774,2.67949306,2.19092055,0.00000000
-2.10405203,6.33551993,0.03287833,0.53410422,1.18892552,1.32794023,2.70740129,2.65929544,2.19235337,0.00000000
-2.09804902,6.28039982,0.03268091,0.53151169,1.17987255,1.30270919,2.70360754,2.63699801,2.19216062,0.00000000
-2.09204602,6.22117065,0.03248385,0.52848183,1.16870807,1.27734994,2.69700159,2.61293523,2.19051577,0.00000000
-2.08604302,6.15882071,0.03229496,0.52513277,1.15569565,1.25204391,2.68777060,2.58753057,2.18766583,0.00000000
-2.08004002,6.09451331,0.03212265,0.52159386,1.14114334,1.22699566,2.67619082,2.56128887,2.18392580,0.00000000
-2.07403702,6.02955621,0.03197575,0.51800176,1.12539431,1.20242914,2.66261875,2.53478289,2.17966796,0.00000000
-2.06803402,5.96535855,0.03186332,0.51449572,1.10881527,1.17858174,2.64747668,2.50863440,2.17530642,0.00000000
-2.06203102,5.90337728,0.03179435,0.51121226,1.09178314,1.15569631,2.63123317,2.48349050,2.17127748,0.00000000
-2.05602801,5.84505547,0.03177742,0.50827953,1.07467065,1.13401164,2.61437967,2.45999632,2.16801688,0.00000000
-2.05002501,5.79175596,0.03182041,0.50581157,1.05783169,1.11375186,2.59740445,2.43876558,2.16593525,0.00000000
-2.04402201,5.74469405,0.03193006,0.50390273,1.04158708,1.09511558,2.58076564,2.42035062,2.16539305,0.00000000
-2.03801901,5.70487323,0.03211169,0.50262267,1.02621170,1.07826520,2.56486476,2.40521368,2.16667673,0.00000000
-2.03201601,5.67302783,0.03236884,0.50201209,1.01192362,1.06331743,2.55002268,2.39370122,2.16997747,0.00000000
-2.02601301,5.64957641,0.03270305,0.50207965,0.99887588,1.05033526,2.53645945,2.38602286,2.17537398,0.00000000
-2.02001001,5.63458865,0.03311366,0.50280004,0.98715149,1.03932227,2.52427930,2.38223626,2.18282048,0.00000000
-2.01400700,5.62776823,0.03359771,0.50411358,0.97676180,1.03021950,2.51346176,2.38223911,2.19214075,0.00000000
-2.00800400,5.62845293,0.03414996,0.50592735,0.96764837,1.02290516,2.50385966,2.38576875,2.20302874,0.00000000
-2.00200100,5.63563231,0.03476294,0.50811774,0.95968837,1.01719729,2.49520401,2.39240953,2.21505583,0.00000000
-1.99599800,5.64798223,0.03542720,0.51053453,0.95270292,1.01285930,2.48711558,2.40160770,2.22768453,0.00000000
-1.98999500,5.66391437,0.03613158,0.51300609,0.94646807,1.00960799,2.47912248,2.41269298,2.24028785,0.00000000
-1.98399200,5.68163838,0.03686350,0.51534571,0.94072774,1.00712382,2.47068268,2.42490567,2.25217335,0.00000000
-1.97798899,5.69923315,0.03760947,0.51735855,0.93520775,1.00506279,2.46121021,2.43742775,2.26261064,0.00000000
-1.97198599,5.71472350,0.03835545,0.51884896,0.92963028,1.00306927,2.45010341,2.44941641,2.27086081,0.00000000
-1.96598299,5.72615827,0.03908735,0.51962792,0.92372789,1.00078923,2.43677369,2.46003792,2.27620622,0.00000000
-1.95997999,5.73168572,0.03979146,0.51952001,0.91725632,0.99788321,2.42067320,2.46850034,2.27797920,0.00000000
-1.95397699,5.72962266,0.04045485,0.51836984,0.91000541,0.99403823,2.40131980,2.47408308,2.27558807,0.00000000
-1.94797399,5.71851372,0.04106572,0.51604749,0.90180766,0.98897832,2.37831831,2.47616207,2.26853930,0.00000000
-1.94197099,5.69717846,0.04161371,0.51245280,0.89254401,0.98247308,2.35137668,2.47422922,2.25645486,0.00000000
-1.93596798,5.66474422,0.04209007,0.50751831,0.88214660,0.97434392,2.32031678,2.46790551,2.23908389,0.00000000
-1.92996498,5.62066400,0.04248775,0.50121082,0.87059867,0.96446796,2.28507918,2.45694732,2.21630853,0.00000000
-1.92396198,5.56471904,0.04280147,0.49353156,0.85793155,0.95277925,2.24572216,2.44124597,2.18814378,0.00000000
-1.91795898,5.49700714,0.04302760,0.48451491,0.84421923,0.93926774,2.20241526,2.42082115,2.15473177,0.00000000
-1.91195598,5.41791821,0.04316407,0.47422605,0.82957099,0.92397596,2.15542805,2.39580876,2.11633097,0.00000000
-1.90595298,5.32809923,0.04321008,0.46275747,0.81412254,0.90699377,2.10511508,2.36644461,2.07330140,0.00000000
-1.89994997,5.22841140,0.04316592,0.45022476,0.79802643,0.88845175,2.05189812,2.33304501,2.02608666,0.00000000
-1.89394697,5.11988248,0.04303268,0.43676190,0.78144230,0.86851349,1.99624679,2.29598589,1.97519410,0.00000000
-1.88794397,5.00365730,0.04281196,0.42251618,0.76452770,0.84736737,1.93865899,2.25568173,1.92117437,0.00000000
-1.88194097,4.88094960,0.04250562,0.40764332,0.74742995,0.82521832,1.87964203,2.21256579,1.86460126,0.00000000
-1.87593797,4.75299770,0.04211559,0.39230266,0.73027964,0.80228000,1.81969573,2.16707281,1.80605326,0.00000000
-1.86993497,4.62102649,0.04164367,0.37665299,0.71318599,0.77876777,1.75929820,2.11962499,1.74609731,0.00000000
-1.86393197,4.48621725,0.04109149,0.36084891,0.69623447,0.75489280,1.69889497,2.07062215,1.68527584,0.00000000
-1.85792896,4.34968645,0.04046044,0.34503793,0.67948662,0.73085760,1.63889182,2.02043618,1.62409718,0.00000000
