energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.46673337,0.00023874,0.00000000,0.00000017,0.00019225,0.00007086,0.00000000,0.00019596,0.00000937,0.00001286
-3.46073037,0.00017005,0.00000000,0.00000016,0.00013681,0.00005056,0.00000000,0.00013940,0.00000666,0.00000919
-3.45472736,0.00012039,0.00000000,0.00000016,0.00009666,0.00003585,0.00000001,0.00009846,0.00000471,0.00000655
-3.44872436,0.00008481,0.00000000,0.00000020,0.00006781,0.00002530,0.00000001,0.00006905,0.00000332,0.00000469
-3.44272136,0.00005960,0.00000000,0.00000026,0.00004723,0.00001781,0.00000001,0.00004808,0.00000234,0.00000342
-3.43671836,0.00004201,0.00000000,0.00000036,0.00003266,0.00001258,0.00000002,0.00003324,0.00000166,0.00000259
-3.43071536,0.00003001,0.00000000,0.00000052,0.00002243,0.00000901,0.00000003,0.00002282,0.00000121,0.00000212
-3.42471236,0.00002217,0.00000000,0.00000076,0.00001529,0.00000668,0.00000004,0.00001556,0.00000093,0.00000195
-3.41870935,0.00001751,0.00000000,0.00000110,0.00001035,0.00000530,0.00000006,0.00001054,0.00000077,0.00000205
-3.41270635,0.00001539,0.00000000,0.00000159,0.00000696,0.00000469,0.00000009,0.00000710,0.00000074,0.00000244
-3.40670335,0.00001548,0.00000000,0.00000228,0.00000465,0.00000474,0.00000013,0.00000476,0.00000080,0.00000316
-3.40070035,0.00001770,0.00000000,0.00000325,0.00000309,0.00000545,0.00000018,0.00000319,0.00000097,0.00000427
-3.39469735,0.00002220,0.00000000,0.00000461,0.00000204,0.00000685,0.00000026,0.00000216,0.00000127,0.00000590
-3.38869435,0.00002935,0.00000000,0.00000649,0.00000135,0.00000907,0.00000036,0.00000148,0.00000171,0.00000821
-3.38269135,0.00003980,0.00000000,0.00000907,0.00000090,0.00001230,0.00000051,0.00000107,0.00000235,0.00001141
-3.37668834,0.00005444,0.00000000,0.00001258,0.00000061,0.00001683,0.00000070,0.00000084,0.00000323,0.00001580
-3.37068534,0.00007450,0.00000000,0.00001734,0.00000043,0.00002303,0.00000097,0.00000075,0.00000443,0.00002174
-3.36468234,0.00010158,0.00000000,0.00002371,0.00000033,0.00003141,0.00000133,0.00000076,0.00000604,0.00002972
-3.35867934,0.00013774,0.00000000,0.00003220,0.00000029,0.00004259,0.00000180,0.00000086,0.00000820,0.00004034
-3.35267634,0.00018559,0.00000000,0.00004342,0.00000029,0.00005739,0.00000243,0.00000106,0.00001105,0.00005439
-3.34667334,0.00024835,0.00000000,0.00005812,0.00000032,0.00007680,0.00000325,0.00000136,0.00001478,0.00007280
-3.34067034,0.00033000,0.00000000,0.00007724,0.00000039,0.00010204,0.00000432,0.00000176,0.00001965,0.00009674
-3.33466733,0.00043538,0.00000000,0.00010191,0.00000049,0.00013463,0.00000570,0.00000230,0.00002592,0.00012764
-3.32866433,0.00057031,0.00000000,0.00013350,0.00000063,0.00017636,0.00000747,0.00000300,0.00003395,0.00016720
-3.32266133,0.00074170,0.00000000,0.00017362,0.00000081,0.00022936,0.00000971,0.00000389,0.00004416,0.00021745
-3.31665833,0.00095768,0.00000000,0.00022418,0.00000104,0.00029614,0.00001254,0.00000502,0.00005702,0.00028078
-3.31065533,0.00122768,0.00000000,0.00028738,0.00000134,0.00037964,0.00001608,0.00000644,0.00007309,0.00035994
-3.30465233,0.00156250,0.00000000,0.00036576,0.00000170,0.00048317,0.00002046,0.00000819,0.00009303,0.00045810
-3.29864932,0.00197436,0.00000000,0.00046217,0.00000216,0.00061054,0.00002586,0.00001035,0.00011755,0.00057885
-3.29264632,0.00247687,0.00000000,0.00057980,0.00000272,0.00076593,0.00003244,0.00001298,0.00014747,0.00072618
-3.28664332,0.00308497,0.00000000,0.00072214,0.00000340,0.00095398,0.00004040,0.00001617,0.00018368,0.00090446
-3.28064032,0.00381478,0.00000000,0.00089297,0.00000424,0.00117967,0.00004996,0.00002000,0.00022714,0.00111842
-3.27463732,0.00468338,0.00000000,0.00109629,0.00000525,0.00144829,0.00006134,0.00002456,0.00027887,0.00137307
-3.26863432,0.00570850,0.00000000,0.00133624,0.00000647,0.00176532,0.00007476,0.00002994,0.00033992,0.00167359
-3.26263132,0.00690808,0.00000000,0.00161702,0.00000795,0.00213631,0.00009047,0.00003624,0.00041137,0.00202524
-3.25662831,0.00829975,0.00000000,0.00194276,0.00000974,0.00256673,0.00010870,0.00004356,0.00049427,0.00243319
-3.25062531,0.00990028,0.00000000,0.00231736,0.00001191,0.00306178,0.00012965,0.00005198,0.00058962,0.00290232
-3.24462231,0.01172480,0.00000000,0.00274437,0.00001455,0.00362615,0.00015354,0.00006160,0.00069835,0.00343707
-3.23861931,0.01378608,0.00000001,0.00322675,0.00001780,0.00426382,0.00018053,0.00007249,0.00082122,0.00404114
-3.23261631,0.01609370,0.00000001,0.00376672,0.00002184,0.00497781,0.00021074,0.00008471,0.00095884,0.00471728
-3.22661331,0.01865320,0.00000001,0.00436556,0.00002692,0.00576989,0.00024423,0.00009832,0.00111156,0.00546707
-3.22061031,0.02146532,0.00000002,0.00502338,0.00003339,0.00664037,0.00028103,0.00011336,0.00127949,0.00629062
-3.21460730,0.02452523,0.00000003,0.00573898,0.00004175,0.00758791,0.00032105,0.00012983,0.00146240,0.00718638
-3.20860430,0.02782191,0.00000004,0.00650969,0.00005272,0.00860928,0.00036414,0.00014774,0.00165975,0.00815092
-3.20260130,0.03133776,0.00000006,0.00733125,0.00006726,0.00969929,0.00041007,0.00016709,0.00187063,0.00917881
-3.19659830,0.03504832,0.00000008,0.00819776,0.00008676,0.01085076,0.00045850,0.00018786,0.00209380,0.01026250
-3.19059530,0.03892242,0.00000012,0.00910164,0.00011310,0.01205454,0.00050900,0.00021007,0.00232766,0.01139233
-3.18459230,0.04292251,0.00000018,0.01003377,0.00014888,0.01329973,0.00056104,0.00023373,0.00257038,0.01255657
-3.17858929,0.04700550,0.00000025,0.01098356,0.00019761,0.01457393,0.00061402,0.00025893,0.00281988,0.01374163
-3.17258629,0.05112386,0.00000035,0.01193924,0.00026404,0.01586371,0.00066728,0.00028583,0.00307405,0.01493225
-3.16658329,0.05522723,0.00000050,0.01288815,0.00035452,0.01715519,0.00072006,0.00031470,0.00333080,0.01611195
-3.16058029,0.05926438,0.00000070,0.01381716,0.00047743,0.01843476,0.00077162,0.00034601,0.00358829,0.01726341
-3.15457729,0.06318566,0.00000097,0.01471313,0.00064377,0.01969000,0.00082117,0.00038042,0.00384517,0.01836906
-3.14857429,0.06694564,0.00000133,0.01556348,0.00086787,0.02091067,0.00086796,0.00041892,0.00410077,0.01941170
-3.14257129,0.07050628,0.00000182,0.01635678,0.00116813,0.02208991,0.00091128,0.00046287,0.00435548,0.02037514
-3.13656828,0.07384018,0.00000248,0.01708341,0.00156804,0.02322554,0.00095051,0.00051412,0.00461101,0.02124498
-3.13056528,0.07693413,0.00000334,0.01773621,0.00209732,0.02432141,0.00098514,0.00057511,0.00487081,0.02200926
-3.12456228,0.07979271,0.00000447,0.01831115,0.00279310,0.02538889,0.00101481,0.00064898,0.00514041,0.02265925
-3.11855928,0.08244191,0.00000594,0.01880799,0.00370146,0.02644838,0.00103932,0.00073973,0.00542786,0.02319005
-3.11255628,0.08493261,0.00000784,0.01923085,0.00487896,0.02753085,0.00105872,0.00085236,0.00574412,0.02360126
-3.10655328,0.08734397,0.00001028,0.01958880,0.00639429,0.02867932,0.00107324,0.00099302,0.00610349,0.02389744
-3.10055028,0.08978639,0.00001337,0.01989624,0.00833015,0.02995031,0.00108339,0.00116916,0.00652404,0.02408859
-3.09454727,0.09240416,0.00001727,0.02017331,0.01078497,0.03141515,0.00108993,0.00138967,0.00702793,0.02419035
-3.08854427,0.09537745,0.00002214,0.02044607,0.01387469,0.03316114,0.00109389,0.00166506,0.00764176,0.02422418
-3.08254127,0.09892379,0.00002819,0.02074662,0.01773445,0.03529247,0.00109655,0.00200757,0.00839685,0.02421734
-3.07653827,0.10329862,0.00003564,0.02111298,0.02251993,0.03793081,0.00109948,0.00243125,0.00932935,0.02420269
-3.07053527,0.10879505,0.00004474,0.02158891,0.02840844,0.04121557,0.00110445,0.00295205,0.01048032,0.02421838
-3.06453227,0.11574252,0.00005576,0.02222344,0.03559947,0.04530369,0.00111346,0.00358778,0.01189561,0.02430732
-3.05852926,0.12450432,0.00006901,0.02307034,0.04431459,0.05036889,0.00112869,0.00435812,0.01362559,0.02451653
-3.05252626,0.13547386,0.00008479,0.02418728,0.05479667,0.05660031,0.00115246,0.00528445,0.01572469,0.02489632
-3.04652326,0.14906955,0.00010344,0.02563488,0.06730810,0.06420044,0.00118718,0.00638960,0.01825064,0.02549936
-3.04052026,0.16572821,0.00012531,0.02747555,0.08212800,0.07338239,0.00123529,0.00769762,0.02126360,0.02637959
-3.03451726,0.18589706,0.00015073,0.02977213,0.09954833,0.08436620,0.00129923,0.00923328,0.02482494,0.02759100
-3.02851426,0.21002416,0.00018003,0.03258642,0.11986878,0.09737447,0.00138134,0.01102159,0.02899578,0.02918641
-3.02251126,0.23854754,0.00021352,0.03597751,0.14339053,0.11262712,0.00148380,0.01308713,0.03383536,0.03121604
-3.01650825,0.27188303,0.00025145,0.04000004,0.17040870,0.13033536,0.00160859,0.01545338,0.03939912,0.03372621
-3.01050525,0.31041103,0.00029404,0.04470238,0.20120394,0.15069502,0.00175739,0.01814186,0.04573664,0.03675786
-3.00450225,0.35446262,0.00034145,0.05012480,0.23603292,0.17387933,0.00193153,0.02117127,0.05288954,0.04034525
-2.99849925,0.40430535,0.00039374,0.05629771,0.27511835,0.20003133,0.00213195,0.02455658,0.06088917,0.04451469
-2.99249625,0.46012918,0.00045087,0.06324002,0.31863846,0.22925618,0.00235911,0.02830811,0.06975459,0.04928336
-2.98649325,0.52203308,0.00051272,0.07095767,0.36671653,0.26161361,0.00261300,0.03243063,0.07949045,0.05465837
-2.98049025,0.59001298,0.00057903,0.07944246,0.41941085,0.29711087,0.00289308,0.03692255,0.09008534,0.06063603
-2.97448724,0.66395165,0.00064940,0.08867126,0.47670528,0.33569640,0.00319829,0.04177521,0.10151032,0.06720143
-2.96848424,0.74361093,0.00072334,0.09860561,0.53850120,0.37725470,0.00352708,0.04697233,0.11371805,0.07432829
-2.96248124,0.82862720,0.00080020,0.10919178,0.60461090,0.42160262,0.00387742,0.05248961,0.12664236,0.08197926
-2.95647824,0.91851019,0.00087922,0.12036144,0.67475303,0.46848736,0.00424687,0.05829462,0.14019849,0.09010648
-2.95047524,1.01264574,0.00095952,0.13203278,0.74855030,0.51758650,0.00463265,0.06434690,0.15428398,0.09865268
-2.94447224,1.11030254,0.00104014,0.14411219,0.82552971,0.56851016,0.00503176,0.07059829,0.16878021,0.10755247
-2.93846923,1.21064297,0.00112002,0.15649643,0.90512547,0.62080537,0.00544106,0.07699359,0.18355470,0.11673414
-2.93246623,1.31273784,0.00119807,0.16907527,0.98668464,0.67396278,0.00585743,0.08347144,0.19846386,0.12612158
-2.92646323,1.41558462,0.00127319,0.18173435,1.06947553,0.72742536,0.00627786,0.08996547,0.21335648,0.13563653
-2.92046023,1.51812877,0.00134426,0.19435841,1.15269857,0.78059926,0.00669963,0.09640564,0.22807745,0.14520083
-2.91445723,1.61928730,0.00141024,0.20683450,1.23549964,0.83286612,0.00712040,0.10271978,0.24247193,0.15473870
-2.90845423,1.71797390,0.00147015,0.21905512,1.31698529,0.88359680,0.00753831,0.10883526,0.25638955,0.16417898
-2.90245123,1.81312465,0.00152313,0.23092126,1.39623980,0.93216595,0.00795213,0.11468070,0.26968861,0.17345705
-2.89644822,1.90372346,0.00156847,0.24234497,1.47234332,0.97796690,0.00836125,0.12018776,0.28224012,0.18251643
-2.89044522,1.98882617,0.00160563,0.25325154,1.54439084,1.02042648,0.00876572,0.12529288,0.29393139,0.19131009
-2.88444222,2.06758267,0.00163425,0.26358107,1.61151158,1.05901918,0.00916630,0.12993890,0.30466926,0.19980111
-2.87843922,2.13925612,0.00165423,0.27328939,1.67288802,1.09328020,0.00956432,0.13407660,0.31438254,0.20796294
-2.87243622,2.20323864,0.00166565,0.28234839,1.72777444,1.12281698,0.00996168,0.13766600,0.32302388,0.21577908
-2.86643322,2.25906320,0.00166884,0.29074550,1.77551431,1.14731882,0.01036066,0.14067748,0.33057079,0.22324227
-2.86043022,2.30641125,0.00166438,0.29848273,1.81555612,1.16656423,0.01076381,0.14309261,0.33702590,0.23035321
-2.85442721,2.34511607,0.00165303,0.30557502,1.84746722,1.18042600,0.01117378,0.14490477,0.34241637,0.23711893
-2.84842421,2.37516191,0.00163582,0.31204814,1.87094534,1.18887355,0.01159310,0.14611939,0.34679262,0.24355085
-2.84242121,2.39667913,0.00161392,0.31793632,1.88582735,1.19197287,0.01202401,0.14675392,0.35022630,0.24966274
-2.83641821,2.40993575,0.00158869,0.32327960,1.89209493,1.18988383,0.01246829,0.14683756,0.35280770,0.25546861
-2.83041521,2.41532567,0.00156163,0.32812115,1.88987695,1.18285511,0.01292708,0.14641055,0.35464261,0.26098075
-2.82441221,2.41335431,0.00153433,0.33250471,1.87944822,1.17121690,0.01340073,0.14552332,0.35584879,0.26620794
-2.81840920,2.40462192,0.00150847,0.33647209,1.86122459,1.15537161,0.01388874,0.14423520,0.35655213,0.27115404
-2.81240620,2.38980541,0.00148576,0.34006114,1.83575421,1.13578294,0.01438965,0.14261302,0.35688267,0.27581699
-2.80640320,2.36963888,0.00146787,0.34330394,1.80370523,1.11296348,0.01490106,0.14072938,0.35697055,0.28018816
-2.80040020,2.34489369,0.00145646,0.34622549,1.76584980,1.08746133,0.01541966,0.13866075,0.35694193,0.28425229
-2.79439720,2.31635829,0.00145309,0.34884283,1.72304513,1.05984611,0.01594129,0.13648544,0.35691521,0.28798785
-2.78839420,2.28481845,0.00145917,0.35116461,1.67621165,1.03069458,0.01646106,0.13428141,0.35699741,0.29136776
-2.78239120,2.25103817,0.00147596,0.35319100,1.62630930,1.00057644,0.01697350,0.13212409,0.35728095,0.29436054
-2.77638819,2.21574179,0.00150450,0.35491412,1.57431233,0.97004058,0.01747277,0.13008421,0.35784097,0.29693165
-2.77038519,2.17959774,0.00154557,0.35631865,1.52118379,0.93960219,0.01795276,0.12822570,0.35873315,0.29904509
-2.76438219,2.14320414,0.00159970,0.35738283,1.46785049,0.90973112,0.01840738,0.12660376,0.35999232,0.30066497
-2.75837919,2.10707689,0.00166708,0.35807959,1.41517929,0.88084176,0.01883066,0.12526324,0.36163177,0.30175712
-2.75237619,2.07164041,0.00174759,0.35837793,1.36395594,0.85328483,0.01921699,0.12423725,0.36364348,0.30229064
-2.74637319,2.03722155,0.00184075,0.35824441,1.31486710,0.82734126,0.01956123,0.12354620,0.36599931,0.30223917
-2.74037019,2.00404676,0.00194574,0.35764472,1.26848636,0.80321845,0.01985881,0.12319732,0.36865307,0.30158204
-2.73436718,1.97224295,0.00206138,0.35654536,1.22526493,0.78104893,0.02010588,0.12318460,0.37154362,0.30030518
-2.72836418,1.94184193,0.00218616,0.35491541,1.18552715,0.76089163,0.02029932,0.12348927,0.37459897,0.29840176
-2.72236118,1.91278864,0.00231824,0.35272831,1.14947128,0.74273559,0.02043680,0.12408079,0.37774109,0.29587263
-2.71635818,1.88495284,0.00245552,0.34996370,1.11717504,0.72650606,0.02051677,0.12491830,0.38089159,0.29272657
-2.71035518,1.85814392,0.00259565,0.34660929,1.08860591,0.71207273,0.02053846,0.12595254,0.38397782,0.28898043
-2.70435218,1.83212854,0.00273613,0.34266267,1.06363530,0.69925983,0.02050183,0.12712807,0.38693935,0.28465906
-2.69834917,1.80665021,0.00287433,0.33813307,1.04205592,0.68785767,0.02040756,0.12838585,0.38973442,0.27979527
-2.69234617,1.78145014,0.00300760,0.33304302,1.02360140,0.67763514,0.02025700,0.12966586,0.39234612,0.27442970
-2.68634317,1.75628837,0.00313333,0.32742973,1.00796696,0.66835269,0.02005211,0.13090991,0.39478791,0.26861065
-2.68034017,1.73096433,0.00324902,0.32134624,0.99483024,0.65977527,0.01979548,0.13206422,0.39710815,0.26239388
-2.67433717,1.70533554,0.00335239,0.31486210,0.98387100,0.65168456,0.01949025,0.13308190,0.39939341,0.25584241
-2.66833417,1.67933380,0.00344144,0.30806364,0.97478900,0.64389015,0.01914012,0.13392506,0.40176999,0.24902615
-2.66233117,1.65297768,0.00351451,0.30105353,0.96731886,0.63623905,0.01874931,0.13456648,0.40440376,0.24202149
-2.65632816,1.62638076,0.00357034,0.29394978,0.96124170,0.62862323,0.01832256,0.13499084,0.40749782,0.23491069
-2.65032516,1.59975489,0.00360810,0.28688392,0.95639286,0.62098481,0.01786511,0.13519536,0.41128810,0.22778106
-2.64432216,1.57340839,0.00362746,0.27999850,0.95266563,0.61331880,0.01738267,0.13518982,0.41603677,0.22072388
-2.63831916,1.54773886,0.00362855,0.27344379,0.95001118,0.60567328,0.01688137,0.13499611,0.42202370,0.21383307
-2.63231616,1.52322109,0.00361197,0.26737387,0.94843487,0.59814711,0.01636771,0.13464712,0.42953609,0.20720357
-2.62631316,1.50039045,0.00357877,0.26194205,0.94798960,0.59088534,0.01584848,0.13418527,0.43885669,0.20092945
-2.62031016,1.47982259,0.00353041,0.25729592,0.94876677,0.58407269,0.01533067,0.13366056,0.45025102,0.19510176
-2.61430715,1.46211039,0.00346869,0.25357218,0.95088568,0.57792537,0.01482139,0.13312838,0.46395415,0.18980634
-2.60830415,1.44783952,0.00339570,0.25089138,0.95448224,0.57268186,0.01432768,0.13264714,0.48015765,0.18512144
-2.60230115,1.43756359,0.00331371,0.24935291,0.95969774,0.56859309,0.01385643,0.13227586,0.49899728,0.18111545
-2.59629815,1.43178052,0.00322514,0.24903053,0.96666841,0.56591254,0.01341423,0.13207182,0.52054223,0.17784481
-2.59029515,1.43091125,0.00313245,0.24996858,0.97551661,0.56488678,0.01300720,0.13208839,0.54478634,0.17535216
-2.58429215,1.43528196,0.00303807,0.25217920,0.98634379,0.56574704,0.01264093,0.13237315,0.57164209,0.17366501
-2.57828914,1.44511091,0.00294432,0.25564074,0.99922596,0.56870200,0.01232031,0.13296634,0.60093766,0.17279482
-2.57228614,1.46050051,0.00285339,0.26029755,1.01421138,0.57393238,0.01204948,0.13389978,0.63241748,0.17273682
-2.56628314,1.48143531,0.00276723,0.26606116,1.03132081,0.58158734,0.01183176,0.13519613,0.66574655,0.17347041
-2.56028014,1.50778582,0.00268759,0.27281305,1.05054977,0.59178293,0.01166964,0.13686871,0.70051838,0.17496034
-2.55427714,1.53931829,0.00261597,0.28040876,1.07187278,0.60460254,0.01156479,0.13892161,0.73626655,0.17715857
-2.54827414,1.57570973,0.00255358,0.28868340,1.09524878,0.62009926,0.01151806,0.14135035,0.77247948,0.18000668
-2.54227114,1.61656766,0.00250144,0.29745824,1.12062755,0.63829997,0.01152964,0.14414269,0.80861781,0.18343900
-2.53626813,1.66145339,0.00246032,0.30654824,1.14795635,0.65921077,0.01159906,0.14727986,0.84413388,0.18738594
-2.53026513,1.70990770,0.00243083,0.31576998,1.17718633,0.68282348,0.01172536,0.15073784,0.87849229,0.19177772
-2.52426213,1.76147769,0.00241340,0.32494997,1.20827831,0.70912285,0.01190722,0.15448885,0.91119084,0.19654813
-2.51825913,1.81574327,0.00240836,0.33393256,1.24120739,0.73809385,0.01214303,0.15850279,0.94178071,0.20163812
-2.51225613,1.87234194,0.00241597,0.34258745,1.27596620,0.76972880,0.01243104,0.16274865,0.96988511,0.20699913
-2.50625313,1.93099071,0.00243640,0.35081609,1.31256653,0.80403382,0.01276948,0.16719581,0.99521546,0.21259591
-2.50025013,1.99150384,0.00246982,0.35855698,1.35103938,0.84103418,0.01315657,0.17181521,1.01758429,0.21840870
-2.49424712,2.05380554,0.00251635,0.36578929,1.39143320,0.88077823,0.01359064,0.17658022,1.03691434,0.22443460
-2.48824412,2.11793700,0.00257609,0.37253488,1.43381068,0.92333963,0.01407009,0.18146739,1.05324338,0.23068813
-2.48224112,2.18405722,0.00264910,0.37885844,1.47824413,0.96881757,0.01459336,0.18645688,1.06672453,0.23720089
-2.47623812,2.25243757,0.00273534,0.38486585,1.52480960,1.01733489,0.01515896,0.19153268,1.07762210,0.24402028
-2.47023512,2.32345030,0.00283467,0.39070071,1.57358014,1.06903401,0.01576526,0.19668258,1.08630314,0.25120747
-2.46423212,2.39755122,0.00294682,0.39653938,1.62461833,1.12407059,0.01641050,0.20189796,1.09322508,0.25883454
-2.45822911,2.47525748,0.00307129,0.40258456,1.67796837,1.18260512,0.01709261,0.20717331,1.09892017,0.26698110
-2.45222611,2.55712107,0.00320734,0.40905787,1.73364796,1.24479244,0.01780907,0.21250572,1.10397717,0.27573042
-2.44622311,2.64369916,0.00335398,0.41619163,1.79164013,1.31076961,0.01855683,0.21789406,1.10902130,0.28516528
-2.44022011,2.73552235,0.00350989,0.42422031,1.85188536,1.38064223,0.01933217,0.22333822,1.11469320,0.29536382
-2.43421711,2.83306208,0.00367341,0.43337180,1.91427401,1.45446984,0.02013061,0.22883817,1.12162759,0.30639540
-2.42821411,2.93669822,0.00384258,0.44385909,1.97863930,1.53225066,0.02094684,0.23439302,1.13043259,0.31831677
-2.42221111,3.04668816,0.00401515,0.45587245,2.04475108,1.61390633,0.02177472,0.24000007,1.14167020,0.33116869
-2.41620810,3.16313838,0.00418859,0.46957234,2.11231050,1.69926723,0.02260729,0.24565381,1.15583859,0.34497299
-2.41020510,3.28597953,0.00436017,0.48508346,2.18094584,1.78805898,0.02343684,0.25134503,1.17335662,0.35973037
-2.40420210,3.41494594,0.00452706,0.50248979,2.25020964,1.87989086,0.02425496,0.25705991,1.19455090,0.37541879
-2.39819910,3.54956033,0.00468640,0.52183095,2.31957760,1.97424680,0.02505277,0.26277926,1.21964563,0.39199255
-2.39219610,3.68912433,0.00483540,0.54309970,2.38844917,2.07047962,0.02582104,0.26847783,1.24875526,0.40938213
-2.38619310,3.83271534,0.00497147,0.56624073,2.45615044,2.16780922,0.02655039,0.27412377,1.28187996,0.42749461
-2.38019010,3.97919018,0.00509233,0.59115063,2.52193926,2.26532505,0.02723158,0.27967827,1.31890400,0.44621472
-2.37418709,4.12719552,0.00519608,0.61767894,2.58501304,2.36199366,0.02785565,0.28509539,1.35959676,0.46540643
-2.36818409,4.27518540,0.00528134,0.64563030,2.64451922,2.45667114,0.02841421,0.29032212,1.40361637,0.48491505
-2.36218109,4.42144548,0.00534731,0.67476751,2.69956840,2.54812091,0.02889964,0.29529873,1.45051584,0.50456969
-2.35617809,4.56412379,0.00539378,0.70481553,2.74925033,2.63503647,0.02930531,0.29995936,1.49975156,0.52418608
-2.35017509,4.70126743,0.00542123,0.73546622,2.79265224,2.71606881,0.02962568,0.30423295,1.55069398,0.54356971
-2.34417209,4.83086439,0.00543075,0.76638393,2.82887941,2.78985786,0.02985651,0.30804449,1.60264041,0.56251917
-2.33816908,4.95088963,0.00542407,0.79721158,2.85707740,2.85506696,0.02999490,0.31131647,1.65482976,0.58082970
-2.33216608,5.05935402,0.00540343,0.82757750,2.87645539,2.91041944,0.03003937,0.31397075,1.70645893,0.59829685
-2.32616308,5.15435503,0.00537156,0.85710259,2.88630976,2.95473581,0.02998983,0.31593057,1.75670071,0.61472027
-2.32016008,5.23412731,0.00533152,0.88540794,2.88604726,2.98697030,0.02984761,0.31712277,1.80472269,0.62990753
-2.31415708,5.29709174,0.00528656,0.91212265,2.87520669,3.00624517,0.02961532,0.31748013,1.84970705,0.64367790
-2.30815408,5.34190115,0.00524004,0.93689170,2.85347824,3.01188135,0.02929684,0.31694375,1.89087037,0.65586609
-2.30215108,5.36748098,0.00519520,0.95938375,2.82071965,3.00342404,0.02889711,0.31546535,1.92748327,0.66632579
-2.29614807,5.37306345,0.00515509,0.97929857,2.77696822,2.98066209,0.02842208,0.31300943,1.95888907,0.67493304
-2.29014507,5.35821372,0.00512236,0.99637399,2.72244815,2.94364012,0.02787849,0.30955512,1.98452084,0.68158916
-2.28414207,5.32284704,0.00509923,1.01039201,2.65757259,2.89266290,0.02727375,0.30509773,2.00391639,0.68622333
-2.27813907,5.26723605,0.00508730,1.02118408,2.58294018,2.82829151,0.02661579,0.29964982,2.01673039,0.68879467
-2.27213607,5.19200788,0.00508755,1.02863505,2.49932589,2.75133154,0.02591290,0.29324180,2.02274334,0.68929366
-2.26613307,5.09813115,0.00510027,1.03268594,2.40766656,2.66281372,0.02517359,0.28592191,2.02186683,0.68774288
-2.26013007,4.98689322,0.00512504,1.03333517,2.30904135,2.56396778,0.02440648,0.27775570,2.01414491,0.68419713
-2.25412706,4.85986860,0.00516077,1.03063837,2.20464793,2.45619076,0.02362016,0.26882489,1.99975148,0.67874261
-2.24812406,4.71887986,0.00520578,1.02470652,2.09577522,2.34101105,0.02282310,0.25922570,1.97898378,0.67149546
-2.24212106,4.56595239,0.00525780,1.01570275,1.98377367,2.22004977,0.02202355,0.24906666,1.95225218,0.66259948
-2.23611806,4.40326488,0.00531418,1.00383764,1.87002422,2.09498102,0.02122946,0.23846614,1.92006674,0.65222310
-2.23011506,4.23309729,0.00537192,0.98936334,1.75590714,1.96749275,0.02044842,0.22754937,1.88302098,0.64055576
-2.22411206,4.05777831,0.00542785,0.97256660,1.64277177,1.83924957,0.01968760,0.21644547,1.84177366,0.62780361
-2.21810905,3.87963395,0.00547876,0.95376101,1.53190830,1.71185891,0.01895366,0.20528425,1.79702914,0.61418485
-2.21210605,3.70093902,0.00552152,0.93327866,1.42452255,1.58684160,0.01825271,0.19419310,1.74951717,0.59992461
-2.20610305,3.52387297,0.00555324,0.91146155,1.32171434,1.46560763,0.01759032,0.18329405,1.69997288,0.58524975
-2.20010005,3.35048107,0.00557134,0.88865291,1.22446020,1.34943756,0.01697138,0.17270105,1.64911762,0.57038348
-2.19409705,3.18264194,0.00557366,0.86518892,1.13360066,1.23946972,0.01640012,0.16251758,1.59764138,0.55554016
-2.18809405,3.02204190,0.00555855,0.84139085,1.04983220,1.13669313,0.01588010,0.15283469,1.54618733,0.54092028
-2.18209105,2.87015627,0.00552489,0.81755796,0.97370388,1.04194562,0.01541410,0.14372951,1.49533895,0.52670595
-2.17608804,2.72823770,0.00547213,0.79396147,0.90561830,0.95591650,0.01500420,0.13526415,1.44561005,0.51305678
-2.17008504,2.59731107,0.00540025,0.77083963,0.84583651,0.87915317,0.01465170,0.12748526,1.39743791,0.50010658
-2.16408204,2.47817450,0.00530980,0.74839402,0.79448621,0.81207048,0.01435716,0.12042386,1.35117958,0.48796079
-2.15807904,2.37140575,0.00520179,0.72678731,0.75157281,0.75496211,0.01412040,0.11409582,1.30711130,0.47669480
-2.15207604,2.27737328,0.00507766,0.70614238,0.71699241,0.70801298,0.01394057,0.10850262,1.26543083,0.46635327
-2.14607304,2.19625091,0.00493919,0.68654283,0.69054627,0.67131176,0.01381614,0.10363251,1.22626247,0.45695036
-2.14007004,2.12803541,0.00478845,0.66803484,0.67195590,0.64486283,0.01374498,0.09946196,1.18966419,0.44847105
-2.13406703,2.07256597,0.00462767,0.65063021,0.66087823,0.62859701,0.01372446,0.09595735,1.15563667,0.44087329
-2.12806403,2.02954468,0.00445922,0.63431038,0.65692042,0.62238074,0.01375147,0.09307677,1.12413345,0.43409109
-2.12206103,1.99855732,0.00428548,0.61903138,0.65965364,0.62602323,0.01382254,0.09077194,1.09507181,0.42803832
-2.11605803,1.97909356,0.00410882,0.60472919,0.66862572,0.63928179,0.01393390,0.08899016,1.06834371,0.42261305
-2.11005503,1.97056610,0.00393149,0.59132546,0.68337216,0.66186513,0.01408157,0.08767613,1.04382618,0.41770232
-2.10405203,1.97232808,0.00375563,0.57873316,0.70342556,0.69343504,0.01426139,0.08677377,1.02139073,0.41318704
