energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.00300150,9.69435021,0.00068281,0.40918837,0.03342630,0.01691639,2.28552640,1.11041477,7.88882067
0.00900450,9.87608616,0.00069967,0.41779286,0.03218800,0.01638471,2.35498074,1.13672567,8.02674751
0.01500750,10.02393669,0.00071274,0.42486724,0.03089523,0.01583641,2.41524105,1.15845287,8.13811160
0.02101051,10.13494122,0.00072165,0.43030191,0.02955636,0.01527328,2.46545670,1.17523868,8.22048607
0.02701351,10.20658305,0.00072616,0.43401097,0.02817944,0.01469659,2.50495156,1.18680923,8.27174698
0.03301651,10.23688269,0.00072610,0.43593559,0.02677231,0.01410731,2.53324681,1.19298502,8.29015138
0.03901951,10.22447857,0.00072139,0.43604653,0.02534272,0.01350627,2.55007750,1.19368846,8.27440822
0.04502251,10.16869150,0.00071209,0.43434584,0.02389847,0.01289428,2.55540173,1.18894805,8.22373876
0.05102551,10.06956954,0.00069832,0.43086748,0.02244744,0.01227233,2.54940206,1.17889865,8.13792378
0.05702851,9.92791087,0.00068032,0.42567684,0.02099762,0.01164169,2.53247897,1.16377806,8.01733506
0.06303152,9.74526350,0.00065841,0.41886927,0.01955710,0.01100402,2.50523648,1.14391990,7.86294967
0.06903452,9.52390122,0.00063297,0.41056744,0.01813404,0.01036138,2.46846063,1.11974310,7.67634593
0.07503752,9.26677691,0.00060446,0.40091791,0.01673650,0.00971630,2.42309186,1.09173839,7.45968113
0.08104052,8.97745450,0.00057336,0.39008680,0.01537237,0.00907173,2.37019237,1.06045266,7.21565136
0.08704352,8.66002261,0.00054021,0.37825490,0.01404921,0.00843097,2.31091018,1.02647156,6.94743488
0.09304652,8.31899284,0.00050555,0.36561245,0.01277407,0.00779761,2.24644137,0.99040136,6.65862089
0.09904952,7.95918677,0.00046991,0.35235366,0.01155334,0.00717538,2.17799221,0.95285083,6.35312621
0.10505253,7.58561579,0.00043382,0.33867140,0.01039265,0.00656809,2.10674295,0.91441384,6.03510264
0.11105553,7.20335806,0.00039779,0.32475207,0.00929668,0.00597944,2.03381453,0.87565331,5.70883820
0.11705853,6.81743680,0.00036227,0.31077108,0.00826912,0.00541294,1.96023968,0.83708737,5.37865549
0.12306153,6.43270392,0.00032767,0.29688884,0.00731260,0.00487178,1.88693933,0.79917785,5.04881038
0.12906453,6.05373257,0.00029434,0.28324762,0.00642866,0.00435875,1.81470499,0.76232165,4.72339432
0.13506753,5.68472150,0.00026260,0.26996917,0.00561777,0.00387613,1.74418738,0.72684501,4.40624297
0.14107054,5.32941384,0.00023268,0.25715329,0.00487939,0.00342568,1.67589150,0.69300077,4.10085400
0.14707354,4.99103184,0.00020475,0.24487716,0.00421202,0.00300857,1.61017750,0.66096836,3.81031601
0.15307654,4.67222883,0.00017893,0.23319557,0.00361334,0.00262542,1.54726708,0.63085642,3.53725057
0.15907954,4.37505880,0.00015530,0.22214183,0.00308031,0.00227629,1.48725436,0.60270747,3.28376848
0.16508254,4.10096334,0.00013385,0.21172931,0.00260929,0.00196070,1.43012047,0.57650450,3.05144115
0.17108554,3.85077558,0.00011457,0.20195344,0.00219620,0.00167774,1.37575063,0.55217870,2.84128737
0.17708854,3.62473963,0.00009740,0.19279413,0.00183665,0.00142608,1.32395287,0.52961813,2.65377536
0.18309155,3.42254441,0.00008222,0.18421838,0.00152608,0.00120407,1.27447731,0.50867680,2.48883954
0.18909455,3.24336992,0.00006894,0.17618297,0.00125984,0.00100979,1.22703504,0.48918375,2.34591089
0.19509755,3.08594409,0.00005740,0.16863722,0.00103335,0.00084116,1.18131607,0.47095174,2.22395985
0.20110055,2.94860816,0.00004747,0.16152558,0.00084219,0.00069598,1.13700551,0.45378552,2.12154977
0.20710355,2.82938834,0.00003900,0.15479011,0.00068212,0.00057202,1.09379772,0.43748914,2.03689937
0.21310655,2.72607164,0.00003184,0.14837265,0.00054920,0.00046707,1.05140819,0.42187244,1.96795190
0.21910955,2.63628373,0.00002583,0.14221681,0.00043982,0.00037899,1.00958294,0.40675657,1.91244883
0.22511256,2.55756664,0.00002085,0.13626964,0.00035073,0.00030575,0.96810553,0.39197841,1.86800582
0.23111556,2.48745422,0.00001676,0.13048297,0.00027905,0.00024546,0.92680187,0.37739409,1.83218863
0.23711856,2.42354362,0.00001345,0.12481453,0.00022231,0.00019643,0.88554288,0.36288154,1.80258670
0.24312156,2.36356077,0.00001081,0.11922873,0.00017846,0.00015716,0.84424535,0.34834215,1.77688226
0.24912456,2.30541852,0.00000876,0.11369718,0.00014588,0.00012635,0.80287123,0.33370163,1.75291307
0.25512756,2.24726596,0.00000722,0.10819900,0.00012335,0.00010294,0.76142556,0.31891019,1.72872710
0.26113057,2.18752797,0.00000613,0.10272087,0.00011016,0.00008609,0.71995334,0.30394198,1.70262769
0.26713357,2.12493418,0.00000545,0.09725691,0.00010605,0.00007524,0.67853551,0.28879400,1.67320831
0.27313657,2.05853720,0.00000515,0.09180830,0.00011128,0.00007006,0.63728426,0.27348452,1.63937633
0.27913957,1.98771988,0.00000522,0.08638287,0.00012672,0.00007053,0.59633782,0.25805103,1.60036555
0.28514257,1.91219230,0.00000566,0.08099444,0.00015386,0.00007690,0.55585497,0.24254779,1.55573787
0.29114557,1.83197903,0.00000649,0.07566217,0.00019496,0.00008978,0.51600932,0.22704315,1.50537480
0.29714857,1.74739810,0.00000775,0.07040975,0.00025310,0.00011013,0.47698350,0.21161660,1.44945990
0.30315158,1.65903296,0.00000948,0.06526464,0.00033240,0.00013932,0.43896358,0.19635575,1.38845351
0.30915458,1.56769909,0.00001175,0.06025726,0.00043808,0.00017920,0.40213359,0.18135322,1.32306159
0.31515758,1.47440728,0.00001465,0.05542023,0.00057671,0.00023212,0.36667051,0.16670365,1.25420039
0.32116058,1.38032525,0.00001826,0.05078774,0.00075637,0.00030103,0.33273980,0.15250084,1.18295886
0.32716358,1.28673959,0.00002271,0.04639494,0.00098683,0.00038954,0.30049145,0.13883513,1.11056077
0.33316658,1.19501959,0.00002812,0.04227749,0.00127983,0.00050197,0.27005694,0.12579114,1.03832808
0.33916958,1.10658448,0.00003463,0.03847132,0.00164921,0.00064347,0.24154690,0.11344587,0.96764723
0.34517259,1.02287510,0.00004240,0.03501247,0.00211114,0.00082006,0.21504966,0.10186730,0.89993945
0.35117559,0.94533087,0.00005160,0.03193709,0.00268430,0.00103868,0.19063075,0.09111339,0.83663590
0.35717859,0.87537223,0.00006239,0.02928165,0.00338994,0.00130724,0.16833320,0.08123158,0.77915812
0.36318159,0.81438863,0.00007495,0.02708318,0.00425200,0.00163469,0.14817861,0.07225878,0.72890379
0.36918459,0.76373148,0.00008947,0.02537968,0.00529707,0.00203093,0.13016896,0.06422169,0.68723738
0.37518759,0.72471121,0.00010612,0.02421052,0.00655426,0.00250685,0.11428896,0.05713760,0.65548504
0.38119060,0.69859735,0.00012506,0.02361681,0.00805500,0.00307421,0.10050879,0.05101532,0.63493260
0.38719360,0.68662026,0.00014645,0.02364181,0.00983270,0.00374553,0.08878714,0.04585642,0.62682548
0.39319660,0.68997279,0.00017043,0.02433106,0.01192224,0.00453390,0.07907421,0.04165652,0.63236909
0.39919960,0.70981075,0.00019711,0.02573243,0.01435933,0.00545279,0.07131471,0.03840662,0.65272818
0.40520260,0.74725018,0.00022657,0.02789593,0.01717975,0.00651570,0.06545057,0.03609433,0.68902385
0.41120560,0.80336062,0.00025885,0.03087315,0.02041847,0.00773589,0.06142322,0.03470496,0.74232691
0.41720860,0.87915296,0.00029396,0.03471649,0.02410854,0.00912596,0.05917543,0.03422244,0.81364645
0.42321161,0.97556138,0.00033188,0.03947792,0.02827999,0.01069741,0.05865252,0.03462989,0.90391308
0.42921461,1.09341893,0.00037253,0.04520751,0.03295866,0.01246023,0.05980300,0.03591002,1.01395643
0.43521761,1.23342711,0.00041578,0.05195152,0.03816490,0.01442236,0.06257852,0.03804509,1.14447688
0.44122061,1.39611981,0.00046148,0.05975027,0.04391238,0.01658927,0.06693329,0.04101668,1.29601223
0.44722361,1.58182298,0.00050942,0.06863572,0.05020695,0.01896350,0.07282291,0.04480514,1.46890018
0.45322661,1.79061139,0.00055936,0.07862887,0.05704559,0.02154422,0.08020277,0.04938882,1.66323814
0.45922961,2.02226460,0.00061105,0.08973718,0.06441555,0.02432689,0.08902609,0.05474310,1.87884203
0.46523262,2.27622427,0.00066418,0.10195188,0.07229372,0.02730300,0.09924182,0.06083932,2.11520633
0.47123562,2.55155549,0.00071846,0.11524561,0.08064627,0.03045991,0.11079238,0.06764369,2.37146771
0.47723862,2.84691457,0.00077359,0.12957029,0.08942856,0.03378074,0.12361158,0.07511622,2.64637465
0.48324162,3.16052612,0.00082926,0.14485537,0.09858539,0.03724452,0.13762271,0.08320974,2.93826558
0.48924462,3.49017153,0.00088522,0.16100680,0.10805158,0.04082635,0.15273705,0.09186920,3.24505784
0.49524762,3.83319135,0.00094120,0.17790655,0.11775293,0.04449774,0.16885287,0.10103112,3.56424943
0.50125063,4.18650285,0.00099702,0.19541297,0.12760737,0.04822712,0.18585503,0.11062351,3.89293532
0.50725363,4.54663411,0.00105251,0.21336206,0.13752649,0.05198041,0.20361527,0.12056600,4.22783915
0.51325663,4.90977486,0.00110758,0.23156954,0.14741727,0.05572173,0.22199322,0.13077056,4.56536094
0.51925963,5.27184378,0.00116220,0.24983389,0.15718394,0.05941417,0.24083816,0.14114244,4.90164036
0.52526263,5.62857088,0.00121639,0.26794024,0.16673002,0.06302065,0.25999148,0.15158170,5.23263453
0.53126563,5.97559313,0.00127025,0.28566505,0.17596035,0.06650476,0.27928978,0.16198498,5.55420834
0.53726863,6.30856036,0.00132395,0.30278136,0.18478312,0.06983166,0.29856850,0.17224766,5.86223483
0.54327164,6.62324794,0.00137768,0.31906465,0.19311181,0.07296887,0.31766603,0.18226627,6.15270210
0.54927464,6.91567226,0.00143172,0.33429891,0.20086698,0.07588706,0.33642792,0.19194103,6.42182313
0.55527764,7.18220434,0.00148633,0.34828275,0.20797787,0.07856077,0.35471127,0.20117849,6.66614401
0.56128064,7.41967716,0.00154183,0.36083540,0.21438378,0.08096891,0.37238894,0.20989411,6.88264632
0.56728364,7.62548183,0.00159851,0.37180221,0.22003515,0.08309526,0.38935340,0.21801464,7.06883920
0.57328664,7.79764836,0.00165665,0.38105949,0.22489438,0.08492876,0.40552006,0.22548031,7.22283684
0.57928964,7.93490724,0.00171648,0.38851851,0.22893634,0.08646364,0.42082984,0.23224652,7.34341777
0.58529265,8.03672844,0.00177816,0.39412828,0.23214858,0.08769946,0.43525093,0.23828516,7.43006298
0.59129565,8.10333587,0.00184178,0.39787721,0.23453125,0.08864091,0.44877952,0.24358534,7.48297048
0.59729865,8.13569590,0.00190732,0.39979338,0.23609678,0.08929753,0.46143945,0.24815355,7.50304544
0.60330165,8.13548002,0.00197463,0.39994338,0.23686918,0.08968332,0.47328077,0.25201317,7.49186552
0.60930465,8.10500269,0.00204346,0.39842989,0.23688322,0.08981615,0.48437724,0.25520337,7.45162273
0.61530765,8.04713664,0.00211341,0.39538789,0.23618335,0.08971713,0.49482277,0.25777750,7.38504380
0.62131066,7.96520914,0.00218395,0.39097976,0.23482240,0.08940991,0.50472701,0.25980086,7.29529224
0.62731366,7.86288316,0.00225443,0.38538951,0.23286021,0.08891993,0.51421017,0.26134811,7.18585624
0.63331666,7.74402866,0.00232409,0.37881619,0.23036203,0.08827358,0.52339735,0.26250034,7.06042696
0.63931966,7.61258928,0.00239208,0.37146699,0.22739697,0.08749744,0.53241249,0.26334185,6.92277245
0.64532266,7.47244998,0.00245749,0.36355022,0.22403635,0.08661749,0.54137232,0.26395699,6.77661258
0.65132566,7.32731129,0.00251937,0.35526833,0.22035207,0.08565839,0.55038048,0.26442689,6.62550008
0.65732866,7.18057520,0.00257678,0.34681157,0.21641511,0.08464282,0.55952203,0.26482649,6.47271265
0.66333167,7.03524725,0.00262882,0.33835227,0.21229402,0.08359090,0.56885871,0.26522182,6.32116048
0.66933467,6.89385865,0.00267467,0.33004007,0.20805372,0.08251978,0.57842502,0.26566771,6.17331265
0.67533767,6.75841095,0.00271365,0.32199831,0.20375440,0.08144322,0.58822541,0.26620595,6.03114485
0.68134067,6.63034502,0.00274520,0.31432167,0.19945066,0.08037147,0.59823263,0.26686411,5.89611005
0.68734367,6.51053474,0.00276898,0.30707506,0.19519096,0.07931115,0.60838743,0.26765490,5.76913232
0.69334667,6.39930465,0.00278484,0.30029385,0.19101725,0.07826535,0.61859952,0.26857623,5.65062314
0.69934967,6.29646973,0.00279290,0.29398531,0.18696497,0.07723381,0.62874998,0.26961186,5.54051840
0.70535268,6.20139464,0.00279349,0.28813118,0.18306316,0.07621329,0.63869477,0.27073264,5.43833338
0.71135568,6.11306876,0.00278721,0.28269114,0.17933492,0.07519796,0.64826954,0.27189841,5.34323230
0.71735868,6.03019296,0.00277488,0.27760703,0.17579794,0.07417994,0.65729531,0.27306021,5.25410856
0.72336168,5.95127356,0.00275757,0.27280762,0.17246524,0.07314988,0.66558497,0.27416300,5.16967127
0.72936468,5.87471880,0.00273654,0.26821350,0.16934593,0.07209756,0.67295028,0.27514856,5.08853391
0.73536768,5.79893351,0.00271321,0.26374219,0.16644600,0.07101253,0.67920911,0.27595854,5.00930075
0.74137069,5.72240750,0.00268916,0.25931281,0.16376906,0.06988474,0.68419259,0.27653757,4.93064727
0.74737369,5.64379424,0.00266603,0.25485045,0.16131701,0.06870501,0.68775202,0.27683613,4.85139117
0.75337669,5.56197668,0.00264552,0.25028994,0.15909059,0.06746560,0.68976496,0.27681322,4.77055136
0.75937969,5.47611808,0.00262934,0.24557876,0.15708973,0.06616058,0.69014057,0.27643865,4.68739292
0.76538269,5.38569636,0.00261910,0.24067925,0.15531377,0.06478610,0.68882363,0.27569478,4.60145690
0.77138569,5.29052156,0.00261637,0.23556977,0.15376151,0.06334056,0.68579734,0.27457770,4.51257474
0.77738869,5.19073672,0.00262254,0.23024511,0.15243114,0.06182474,0.68108453,0.27309773,4.42086766
0.78339170,5.08680322,0.00263881,0.22471592,0.15131996,0.06024165,0.67474734,0.27127930,4.32673230
0.78939470,4.97947253,0.00266621,0.21900739,0.15042413,0.05859645,0.66688534,0.26916004,4.23081435
0.79539770,4.86974667,0.00270547,0.21315731,0.14973835,0.05689620,0.65763212,0.26678933,4.13397247
0.80140070,4.75883009,0.00275709,0.20721346,0.14925550,0.05514951,0.64715060,0.26422614,4.03723517
0.80740370,4.64807628,0.00282127,0.20123075,0.14896644,0.05336622,0.63562710,0.26153649,3.94175338
0.81340670,4.53893194,0.00289793,0.19526802,0.14885985,0.05155697,0.62326466,0.25879048,3.84875170
0.81940970,4.43288214,0.00298671,0.18938485,0.14892225,0.04973288,0.61027574,0.25605909,3.75948099
0.82541271,4.33139912,0.00308697,0.18363839,0.14913812,0.04790506,0.59687473,0.25341105,3.67517497
0.83141571,4.23589745,0.00319782,0.17808056,0.14949033,0.04608439,0.58327066,0.25090964,3.59701287
0.83741871,4.14769760,0.00331812,0.17275546,0.14996056,0.04428114,0.56966040,0.24860997,3.52609007
0.84342171,4.06799948,0.00344655,0.16769740,0.15053006,0.04250478,0.55622267,0.24655659,3.46339778
0.84942471,3.99786697,0.00358164,0.16292937,0.15118039,0.04076380,0.54311325,0.24478174,3.40981261
0.85542771,3.93822358,0.00372178,0.15846224,0.15189437,0.03906565,0.53046148,0.24330429,3.36609596
0.86143072,3.88985913,0.00386534,0.15429445,0.15265703,0.03741669,0.51836829,0.24212945,3.33290292
0.86743372,3.85344611,0.00401064,0.15041245,0.15345654,0.03582225,0.50690579,0.24124926,3.31079935
0.87343672,3.82956449,0.00415609,0.14679159,0.15428517,0.03428673,0.49611843,0.24064392,3.30028582
0.87943972,3.81873241,0.00430019,0.14339763,0.15514006,0.03281378,0.48602557,0.24028377,3.30182617
0.88544272,3.82144053,0.00444161,0.14018864,0.15602397,0.03140643,0.47662539,0.24013193,3.31587839
0.89144572,3.83818696,0.00457922,0.13711720,0.15694574,0.03006735,0.46789971,0.24014744,3.34292523
0.89744872,3.86950977,0.00471218,0.13413285,0.15792062,0.02879905,0.45981957,0.24028867,3.38350173
0.90345173,3.91601407,0.00483993,0.13118461,0.15897033,0.02760414,0.45235113,0.24051683,3.43821694
0.90945473,3.97839088,0.00496221,0.12822349,0.16012289,0.02648547,0.44546155,0.24079943,3.50776753
0.91545773,4.05742513,0.00507912,0.12520480,0.16141222,0.02544641,0.43912448,0.24111339,3.59294091
0.92146073,4.15399111,0.00519110,0.12209024,0.16287743,0.02449099,0.43332477,0.24144770,3.69460644
0.92746373,4.26903391,0.00529886,0.11884965,0.16456200,0.02362404,0.42806228,0.24180546,3.81369358
0.93346673,4.40353665,0.00540345,0.11546233,0.16651263,0.02285135,0.42335434,0.24220510,3.95115696
0.93946973,4.55847392,0.00550612,0.11191786,0.16877805,0.02217975,0.41923686,0.24268081,4.10792889
0.94547274,4.73475304,0.00560832,0.10821650,0.17140765,0.02161722,0.41576404,0.24328209,4.28486086
0.95147574,4.93314552,0.00571162,0.10436907,0.17445004,0.02117293,0.41300668,0.24407247,4.48265660
0.95747874,5.15421223,0.00581762,0.10039639,0.17795166,0.02085730,0.41104919,0.24512755,4.70179968
0.96348174,5.39822629,0.00592792,0.09632828,0.18195542,0.02068207,0.40998561,0.24653231,4.94247981
0.96948474,5.66509845,0.00604401,0.09220232,0.18649946,0.02066030,0.40991486,0.24837810,5.20452203
0.97548774,5.95430986,0.00616723,0.08806224,0.19161610,0.02080647,0.41093551,0.25075931,5.48732358
0.98149075,6.26485720,0.00629868,0.08395629,0.19733106,0.02113645,0.41314056,0.25377001,5.78980307
0.98749375,6.59521485,0.00643926,0.07993542,0.20366288,0.02166755,0.41661241,0.25750084,6.11036615
0.99349675,6.94331794,0.00658958,0.07605157,0.21062272,0.02241857,0.42141851,0.26203613,6.44689149
0.99949975,7.30656942,0.00674998,0.07235608,0.21821441,0.02340971,0.42760789,0.26745169,6.79673983
1.00550275,7.68187277,0.00692060,0.06889822,0.22643481,0.02466258,0.43520875,0.27381309,7.15678768
1.01150575,8.06569073,0.00710135,0.06572402,0.23527439,0.02620002,0.44422735,0.28117482,7.52348591
1.01750875,8.45412882,0.00729206,0.06287535,0.24471805,0.02804598,0.45464814,0.28957995,7.89294217
1.02351176,8.84304076,0.00749250,0.06038929,0.25474597,0.03022516,0.46643512,0.29906069,8.26102440
1.02951476,9.22815169,0.00770247,0.05829778,0.26533454,0.03276264,0.47953422,0.30963928,8.62348138
1.03551776,9.60519339,0.00792194,0.05662753,0.27645711,0.03568335,0.49387657,0.32132949,8.97607513
1.04152076,9.97004526,0.00815112,0.05540017,0.28808464,0.03901137,0.50938231,0.33413823,9.31471891
1.04752376,10.31887367,0.00839055,0.05463256,0.30018590,0.04276915,0.52596455,0.34806719,9.63561413
1.05352676,10.64826256,0.00864119,0.05433724,0.31272746,0.04697649,0.54353329,0.36311439,9.93537915
1.05952976,10.95532828,0.00890445,0.05452292,0.32567310,0.05164957,0.56199887,0.37927525,10.21116325
1.06553277,11.23781233,0.00918225,0.05519503,0.33898287,0.05679968,0.58127468,0.39654320,10.46073984
1.07153577,11.49414707,0.00947700,0.05635614,0.35261168,0.06243207,0.60127894,0.41490962,10.68257382
1.07753877,11.72349064,0.00979162,0.05800644,0.36650752,0.06854475,0.62193541,0.43436308,10.87585957
1.08354177,11.92572945,0.01012941,0.06014395,0.38060950,0.07512727,0.64317305,0.45488783,11.04052756
1.08954477,12.10144806,0.01049407,0.06276475,0.39484575,0.08215977,0.66492450,0.47646168,11.17721940
1.09554777,12.25186852,0.01088948,0.06586300,0.40913136,0.08961209,0.68712380,0.49905333,11.28723281
1.10155078,12.37876256,0.01131967,0.06943083,0.42336675,0.09744324,0.70970335,0.52261938,11.37243974
1.10755378,12.48434191,0.01178859,0.07345819,0.43743636,0.10560115,0.73259052,0.54710109,11.43518212
1.11355678,12.57113272,0.01230002,0.07793256,0.45120813,0.11402279,0.75570426,0.57242136,11.47815109
1.11955978,12.64184114,0.01285739,0.08283864,0.46453379,0.12263475,0.77895186,0.59848195,11.50425597
1.12556278,12.69921699,0.01346359,0.08815797,0.47725015,0.13135421,0.80222648,0.62516128,11.51648982
1.13156578,12.74592263,0.01412089,0.09386870,0.48918137,0.14009036,0.82540545,0.65231298,11.51779807
1.13756878,12.78441309,0.01483076,0.09994518,0.50014229,0.14874622,0.84834965,0.67976540,11.51095653
1.14357179,12.81683292,0.01559381,0.10635784,0.50994277,0.15722081,0.87090415,0.70732212,11.49846377
1.14957479,12.84493370,0.01640963,0.11307295,0.51839281,0.16541160,0.89289998,0.73476349,11.48245230
1.15557779,12.87001477,0.01727682,0.12005263,0.52530828,0.17321715,0.91415717,0.76184931,11.46462120
1.16158079,12.89288853,0.01819289,0.12725484,0.53051709,0.18053983,0.93448868,0.78832247,11.44619187
1.16758379,12.91386977,0.01915427,0.13463346,0.53386534,0.18728847,0.95370515,0.81391340,11.42788707
1.17358679,12.93278776,0.02015632,0.14213854,0.53522331,0.19338093,0.97162015,0.83834534,11.40993229
1.17958979,12.94901850,0.02119335,0.14971654,0.53449081,0.19874628,0.98805558,0.86134002,11.39207754
1.18559280,12.96153382,0.02225870,0.15731061,0.53160171,0.20332671,1.00284695,0.88262369,11.37363673
1.19159580,12.96896370,0.02334474,0.16486104,0.52652738,0.20707892,1.01584831,0.90193328,11.35354147
1.19759880,12.96966802,0.02444299,0.17230564,0.51927874,0.20997498,1.02693644,0.91902244,11.33040592
1.20360180,12.96181390,0.02554415,0.17958024,0.50990696,0.21200266,1.03601432,0.93366737,11.30259902
1.20960480,12.94345550,0.02663822,0.18661924,0.49850259,0.21316517,1.04301369,0.94567224,11.26832107
1.21560780,12.91261325,0.02771458,0.19335620,0.48519333,0.21348035,1.04789665,0.95487405,11.22568168
1.22161081,12.86735035,0.02876206,0.19972458,0.47014033,0.21297937,1.05065654,0.96114704,11.17277668
1.22761381,12.80584485,0.02976908,0.20565844,0.45353350,0.21170505,1.05131799,0.96440633,11.10776198
1.23361681,12.72645617,0.03072373,0.21109338,0.43558570,0.20970981,1.04993655,0.96461099,11.02892300
1.23961981,12.62778537,0.03161395,0.21596751,0.41652649,0.20705346,1.04659794,0.96176629,10.93473845
1.24562281,12.50872872,0.03242766,0.22022252,0.39659537,0.20380090,1.04141717,0.95592541,10.82393773
1.25162581,12.36852444,0.03315292,0.22380489,0.37603510,0.20001980,1.03453769,0.94719021,10.69555124
1.25762881,12.20679213,0.03377813,0.22666714,0.35508526,0.19577854,1.02613070,0.93571139,10.54895323
1.26363182,12.02356483,0.03429230,0.22876911,0.33397630,0.19114422,1.01639464,0.92168776,10.38389645
1.26963482,11.81931285,0.03468521,0.23007928,0.31292441,0.18618115,1.00555481,0.90536461,10.20053808
1.27563782,11.59495880,0.03494772,0.23057602,0.29212722,0.18094958,0.99386305,0.88703123,9.99945633
1.28164082,11.35188278,0.03507201,0.23024865,0.27176061,0.17550489,0.98159720,0.86701732,9.78165670
1.28764382,11.09191653,0.03505186,0.22909847,0.25197652,0.16989712,0.96906025,0.84568845,9.54856739
1.29364682,10.81732550,0.03488286,0.22713938,0.23290191,0.16417091,0.95657862,0.82344027,9.30202278
1.29964982,10.53077777,0.03456269,0.22439825,0.21463861,0.15836574,0.94449957,0.80069176,9.04423472
1.30565283,10.23529913,0.03409128,0.22091500,0.19726419,0.15251637,0.93318719,0.77787724,8.77775103
1.31165583,9.93421393,0.03347097,0.21674212,0.18083351,0.14665359,0.92301692,0.75543748,8.50540157
1.31765883,9.63107226,0.03270661,0.21194390,0.16538093,0.14080497,0.91436841,0.73380979,8.23023229
1.32366183,9.32956428,0.03180557,0.20659517,0.15092291,0.13499566,0.90761658,0.71341757,7.95542856
1.32966483,9.03342368,0.03077771,0.20077964,0.13746090,0.12924915,0.90312123,0.69465933,7.68422959
1.33566783,8.74632297,0.02963527,0.19458790,0.12498437,0.12358802,0.90121521,0.67789763,7.41983639
1.34167084,8.47176389,0.02839267,0.18811508,0.11347373,0.11803436,0.90219167,0.66344826,7.16531630
1.34767384,8.21296715,0.02706627,0.18145834,0.10290317,0.11261020,0.90629089,0.65157015,6.92350751
1.35367684,7.97276597,0.02567407,0.17471427,0.09324321,0.10733770,0.91368736,0.64245627,6.69692755
1.35967984,7.75350817,0.02423533,0.16797623,0.08446293,0.10223908,0.92447774,0.63622611,6.48768953
1.36568284,7.55697169,0.02277017,0.16133181,0.07653183,0.09733654,0.93867051,0.63292007,6.29743020
1.37168584,7.38429785,0.02129920,0.15486059,0.06942130,0.09265199,0.95617807,0.63249607,6.12725315
1.37768884,7.23594628,0.01984304,0.14863217,0.06310574,0.08820664,0.97681179,0.63482873,5.97769054
1.38369185,7.11167451,0.01842193,0.14270455,0.05756320,0.08402068,1.00028080,0.63971133,5.84868536
1.38969485,7.01054413,0.01705535,0.13712313,0.05277577,0.08011285,1.02619465,0.64686046,5.73959590
1.39569785,6.93095408,0.01576161,0.13192010,0.04872957,0.07650008,1.05407023,0.65592360,5.64922259
1.40170085,6.87070046,0.01455756,0.12711441,0.04541449,0.07319722,1.08334282,0.66648917,5.57585677
1.40770385,6.82706068,0.01345830,0.12271228,0.04282363,0.07021677,1.11338101,0.67809896,5.51734930
1.41370685,6.79689864,0.01247692,0.11870813,0.04095258,0.06756875,1.14350505,0.69026247,5.47119643
1.41970985,6.77678640,0.01162434,0.11508598,0.03979843,0.06526064,1.17300785,0.70247254,5.43463906
1.42571286,6.76313685,0.01090917,0.11182111,0.03935869,0.06329736,1.20117793,0.71422183,5.40477098
1.43171586,6.75234143,0.01033761,0.10888207,0.03963009,0.06168127,1.22732306,0.72501942,5.37865125
1.43771886,6.74090654,0.00991341,0.10623271,0.04060721,0.06041220,1.25079380,0.73440683,5.35341550
1.44372186,6.72558240,0.00963783,0.10383427,0.04228119,0.05948751,1.27100568,0.74197284,5.32638128
1.44972486,6.70347860,0.00950970,0.10164745,0.04463830,0.05890203,1.28745910,0.74736647,5.29514265
1.45572786,6.67216128,0.00952545,0.09963424,0.04765865,0.05864802,1.29975602,0.75030764,5.25765012
1.46173087,6.62972794,0.00967923,0.09775955,0.05131488,0.05871508,1.30761267,0.75059497,5.21227262
1.46773387,6.57485723,0.00996297,0.09599257,0.05557111,0.05908992,1.31086787,0.74811055,5.15783939
1.47373687,6.50683213,0.01036660,0.09430773,0.06038199,0.05975622,1.30948653,0.74282144,5.09366064
1.47973987,6.42553686,0.01087817,0.09268541,0.06569205,0.06069437,1.30355848,0.73477787,5.01952700
1.48574287,6.33142865,0.01148410,0.09111220,0.07143537,0.06188132,1.29329258,0.72410847,4.93568893
1.49174587,6.22548721,0.01216940,0.08958094,0.07753559,0.06329036,1.27900696,0.71101251,4.84281808
1.49774887,6.10914536,0.01291796,0.08809044,0.08390633,0.06489112,1.26111552,0.69574993,4.74195353
1.50375188,5.98420540,0.01371287,0.08664495,0.09045207,0.06664959,1.24011197,0.67862930,4.63443644
1.50975488,5.85274603,0.01453675,0.08525352,0.09706942,0.06852834,1.21655186,0.65999455,4.52183695
1.51575788,5.71702478,0.01537209,0.08392916,0.10364884,0.07048689,1.19103380,0.64021104,4.40587729
1.52176088,5.57938097,0.01620163,0.08268805,0.11007677,0.07248224,1.16418057,0.61965139,4.28835500
1.52776388,5.44214353,0.01700877,0.08154858,0.11623806,0.07446961,1.13662100,0.59868200,4.17106992
1.53376688,5.30754759,0.01777787,0.08053062,0.12201869,0.07640332,1.10897328,0.57765048,4.05575775
1.53976988,5.17766275,0.01849463,0.07965466,0.12730863,0.07823777,1.08183022,0.55687465,3.94403289
1.54577289,5.05433522,0.01914640,0.07894117,0.13200479,0.07992851,1.05574683,0.53663340,3.83734200
