energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.07053527,12.77251665,0.06178063,0.70276556,0.09736923,1.87995006,10.25647123,0.13206772,1.72245737
-3.06453227,12.81744426,0.06197828,0.70483731,0.09665766,1.88926496,10.28626290,0.13631165,1.73162049
-3.05852926,12.82922661,0.06196084,0.70456565,0.09549261,1.89391225,10.28899647,0.14026151,1.73747502
-3.05252626,12.80634721,0.06172810,0.70179460,0.09389709,1.89334862,10.26356015,0.14388604,1.73975594
-3.04652326,12.74790365,0.06128298,0.69641488,0.09190252,1.88712627,10.20932474,0.14715710,1.73827507
-3.04052026,12.65364018,0.06063127,0.68836786,0.08954780,1.87490876,10.12616917,0.15004982,1.73292685
-3.03451726,12.52395688,0.05978136,0.67764778,0.08687810,1.85648268,10.01448787,0.15254257,1.72369065
-3.02851426,12.35989571,0.05874389,0.66430197,0.08394345,1.83176470,9.87518061,0.15461702,1.71062950
-3.02251126,12.16310507,0.05753139,0.64842929,0.08079720,1.80080388,9.70962576,0.15625804,1.69388543
-3.01650825,11.93578510,0.05615788,0.63017695,0.07749442,1.76377937,9.51963885,0.15745368,1.67367172
-3.01050525,11.68061678,0.05463853,0.60973569,0.07409023,1.72099363,9.30741867,0.15819511,1.65026243
-3.00450225,11.40067815,0.05298926,0.58733384,0.07063821,1.67286164,9.07548346,0.15847659,1.62397979
-2.99849925,11.09935161,0.05122643,0.56323030,0.06718895,1.61989677,8.82660013,0.15829541,1.59518007
-2.99249625,10.78022608,0.04936651,0.53770693,0.06378872,1.56269374,8.56370929,0.15765188,1.56423849
-2.98649325,10.44699790,0.04742586,0.51106060,0.06047832,1.50190964,8.28984896,0.15654933,1.53153403
-2.98049025,10.10337429,0.04542048,0.48359517,0.05729228,1.43824378,8.00807978,0.15499413,1.49743476
-2.97448724,9.75298262,0.04336586,0.45561378,0.05425824,1.37241705,7.72141406,0.15299564,1.46228435
-2.96848424,9.39928879,0.04127682,0.42741158,0.05139659,1.30515181,7.43275111,0.15056628,1.42639041
-2.96248124,9.04552705,0.03916743,0.39926935,0.04872048,1.23715286,7.14482073,0.14772147,1.39001519
-2.95647824,8.69464358,0.03705095,0.37144785,0.04623601,1.16909022,6.86013641,0.14447959,1.35336896
-2.95047524,8.34925517,0.03493974,0.34418340,0.04394270,1.10158440,6.58095957,0.14086194,1.31660647
-2.94447224,8.01162404,0.03284529,0.31768443,0.04183417,1.03519429,6.30927571,0.13689264,1.27982649
-2.93846923,7.68364896,0.03077821,0.29212925,0.03989894,0.97040827,6.04678278,0.13259845,1.24307448
-2.93246623,7.36687235,0.02874819,0.26766488,0.03812145,0.90763845,5.79489188,0.12800866,1.20634809
-2.92646323,7.06250244,0.02676403,0.24440700,0.03648305,0.84721814,5.55473969,0.12315480,1.16960524
-2.92046023,6.77144859,0.02483367,0.22244071,0.03496309,0.78940234,5.32721178,0.11807043,1.13277423
-2.91445723,6.49436780,0.02296417,0.20182228,0.03353999,0.73437094,5.11297522,0.11279077,1.09576529
-2.90845423,6.23171946,0.02116175,0.18258138,0.03219221,0.68223434,4.91251865,0.10735245,1.05848299
-2.90245123,5.98382523,0.01943179,0.16472391,0.03089919,0.63304090,4.72619751,0.10179302,1.02083863
-2.89644822,5.75093047,0.01777881,0.14823518,0.02964210,0.58678577,4.55428173,0.09615063,0.98276210
-2.89044522,5.53326362,0.01620654,0.13308315,0.02840448,0.54342054,4.39700289,0.09046354,0.94421236
-2.88444222,5.33108974,0.01471789,0.11922187,0.02717275,0.50286316,4.25459799,0.08476969,0.90518616
-2.87843922,5.14475481,0.01331497,0.10659465,0.02593646,0.46500761,4.12734661,0.07910624,0.86572431
-2.87243622,4.97471763,0.01199914,0.09513714,0.02468847,0.42973294,4.01559888,0.07350909,0.82591531
-2.86643322,4.82156669,0.01077098,0.08478007,0.02342493,0.39691124,3.91979158,0.06801243,0.78589616
-2.86043022,4.68602039,0.00963037,0.07545163,0.02214508,0.36641432,3.84045078,0.06264831,0.74585019
-2.85442721,4.56890943,0.00857649,0.06707950,0.02085104,0.33811886,3.77817954,0.05744623,0.70600228
-2.84842421,4.47114165,0.00760788,0.05959244,0.01954735,0.31191013,3.73363059,0.05243278,0.66661152
-2.84242121,4.39365037,0.00672248,0.05292158,0.01824059,0.28768401,3.70746445,0.04763131,0.62796200
-2.83641821,4.33732840,0.00591768,0.04700118,0.01693883,0.26534773,3.70029464,0.04306172,0.59035196
-2.83041521,4.30295098,0.00519039,0.04176930,0.01565114,0.24481927,3.71262243,0.03874023,0.55408219
-2.82441221,4.29109172,0.00453710,0.03716796,0.01438711,0.22602587,3.74476461,0.03467932,0.51944404
-2.81840920,4.30203631,0.00395394,0.03314329,0.01315631,0.20890164,3.79677838,0.03088769,0.48670789
-2.81240620,4.33569933,0.00343673,0.02964536,0.01196794,0.19338489,3.86838801,0.02737030,0.45611252
-2.80640320,4.39154942,0.00298111,0.02662796,0.01083039,0.17941516,3.95891823,0.02412851,0.42785592
-2.80040020,4.46854841,0.00258253,0.02404836,0.00975101,0.16693039,4.06723936,0.02116033,0.40208801
-2.79439720,4.56510897,0.00223638,0.02186693,0.00873585,0.15586443,4.19172856,0.01846060,0.37890561
-2.78839420,4.67907501,0.00193803,0.02004691,0.00778955,0.14614500,4.33025147,0.01602141,0.35834968
-2.78239120,4.80772788,0.00168287,0.01855408,0.00691525,0.13769233,4.48016701,0.01383239,0.34040514
-2.77638819,4.94781993,0.00146641,0.01735661,0.00611462,0.13041852,4.63835741,0.01188115,0.32500292
-2.77038519,5.09563583,0.00128429,0.01642480,0.00538791,0.12422756,4.80128381,0.01015368,0.31202433
-2.76438219,5.24708024,0.00113234,0.01573107,0.00473408,0.11901616,4.96506663,0.00863477,0.30130728
-2.75837919,5.39778890,0.00100662,0.01524983,0.00415095,0.11467517,5.12558802,0.00730836,0.29265394
-2.75237619,5.54325886,0.00090343,0.01495746,0.00363536,0.11109150,5.27861272,0.00615803,0.28583965
-2.74637319,5.67899219,0.00081938,0.01483229,0.00318339,0.10815047,5.41992204,0.00516723,0.28062233
-2.74037019,5.80064653,0.00075133,0.01485462,0.00279055,0.10573836,5.54545496,0.00431968,0.27675205
-2.73436718,5.90418537,0.00069649,0.01500663,0.00245198,0.10374504,5.65144939,0.00359960,0.27398025
-2.72836418,5.98602047,0.00065236,0.01527239,0.00216262,0.10206650,5.73457684,0.00299193,0.27206829
-2.72236118,6.04313938,0.00061673,0.01563767,0.00191739,0.10060713,5.79206333,0.00248252,0.27079468
-2.71635818,6.07321137,0.00058772,0.01608988,0.00171131,0.09928166,5.82179042,0.00205827,0.26996106
-2.71035518,6.07466642,0.00056373,0.01661779,0.00153962,0.09801658,5.82237104,0.00170715,0.26939640
-2.70435218,6.04674308,0.00054342,0.01721130,0.00139788,0.09675113,5.79319587,0.00141833,0.26895948
-2.69834917,5.98950277,0.00052573,0.01786114,0.00128202,0.09543759,5.73444809,0.00118212,0.26853965
-2.69234617,5.90380996,0.00050980,0.01855856,0.00118838,0.09404115,5.64708546,0.00098998,0.26805580
-2.68634317,5.79127937,0.00049501,0.01929496,0.00111368,0.09253916,5.53279092,0.00083447,0.26745396
-2.68034017,5.65419319,0.00048090,0.02006157,0.00105511,0.09091996,5.39389422,0.00070915,0.26670349
-2.67433717,5.49539280,0.00046716,0.02084917,0.00101020,0.08918140,5.23326892,0.00060855,0.26579242
-2.66833417,5.31815096,0.00045362,0.02164781,0.00097685,0.08732898,5.05421011,0.00052804,0.26472221
-2.66233117,5.12603098,0.00044022,0.02244661,0.00095327,0.08537393,4.86029931,0.00046377,0.26350220
-2.65632816,4.92274038,0.00042693,0.02323375,0.00093793,0.08333129,4.65526325,0.00041254,0.26214427
-2.65032516,4.71198606,0.00041383,0.02399640,0.00092951,0.08121797,4.44283380,0.00037173,0.26065793
-2.64432216,4.49733824,0.00040099,0.02472085,0.00092688,0.07905111,4.22661536,0.00033921,0.25904625
-2.63831916,4.28210903,0.00038849,0.02539276,0.00092901,0.07684663,4.00996599,0.00031327,0.25730270
-2.63231616,4.06925106,0.00037643,0.02599748,0.00093497,0.07461818,3.79589710,0.00029251,0.25540925
-2.62631316,3.86127971,0.00036488,0.02652042,0.00094391,0.07237637,3.58699551,0.00027585,0.25333558
-2.62031016,3.66022137,0.00035389,0.02694762,0.00095500,0.07012850,3.38537012,0.00026239,0.25103962
-2.61430715,3.46758847,0.00034348,0.02726619,0.00096750,0.06787856,3.19262429,0.00025143,0.24846923
-2.60830415,3.28438054,0.00033363,0.02746496,0.00098066,0.06562758,3.00985310,0.00024242,0.24556474
-2.60230115,3.11110933,0.00032432,0.02753502,0.00099385,0.06337440,2.83766399,0.00023490,0.24226244
-2.59629815,2.94784464,0.00031547,0.02747023,0.00100647,0.06111648,2.67621765,0.00022854,0.23849847
-2.59029515,2.79427694,0.00030702,0.02726776,0.00101808,0.05885103,2.52528546,0.00022306,0.23421296
-2.58429215,2.64979204,0.00029887,0.02692854,0.00102836,0.05657617,2.38431915,0.00021828,0.22935425
-2.57828914,2.51355303,0.00029092,0.02645760,0.00103722,0.05429217,2.25252806,0.00021409,0.22388268
-2.57228614,2.38458456,0.00028312,0.02586443,0.00104484,0.05200261,2.12895947,0.00021045,0.21777399
-2.56628314,2.26185507,0.00027539,0.02516317,0.00105169,0.04971556,2.01257756,0.00020745,0.21102196
-2.56028014,2.14435296,0.00026772,0.02437286,0.00105869,0.04744463,1.90233733,0.00020523,0.20364023
-2.55427714,2.03115368,0.00026012,0.02351759,0.00106719,0.04520991,1.79725037,0.00020411,0.19566325
-2.54827414,1.92147524,0.00025267,0.02262671,0.00107915,0.04303882,1.69643994,0.00020453,0.18714638
-2.54227114,1.81472093,0.00024552,0.02173501,0.00109719,0.04096694,1.59918422,0.00020715,0.17816502
-2.53626813,1.71050862,0.00023887,0.02088307,0.00112471,0.03903865,1.50494672,0.00021285,0.16881318
-2.53026513,1.60868702,0.00023302,0.02011763,0.00116605,0.03730784,1.41339425,0.00022279,0.15920133
-2.52426213,1.50933996,0.00022838,0.01949217,0.00122660,0.03583860,1.32440317,0.00023850,0.14945388
-2.51825913,1.41278023,0.00022545,0.01906764,0.00131299,0.03470591,1.23805529,0.00026191,0.13970645
-2.51225613,1.31953500,0.00022487,0.01891336,0.00143324,0.03399641,1.15462512,0.00029547,0.13010306
-2.50625313,1.23032499,0.00022740,0.01910820,0.00159700,0.03380925,1.07456066,0.00034225,0.12079352
-2.50025013,1.14603970,0.00023397,0.01974188,0.00181572,0.03425695,0.99845951,0.00040603,0.11193109
-2.49424712,1.06771063,0.00024567,0.02091649,0.00210290,0.03546639,0.92704260,0.00049145,0.10367054
-2.48824412,0.99648457,0.00026379,0.02274821,0.00247432,0.03757980,0.86112707,0.00060415,0.09616682
-2.48224112,0.93359827,0.00028984,0.02536901,0.00294824,0.04075567,0.80160002,0.00075089,0.08957421
-2.47623812,0.88035570,0.00032556,0.02892851,0.00354564,0.04516967,0.74939417,0.00093972,0.08404607
-2.47023512,0.83810841,0.00037297,0.03359571,0.00429039,0.05101537,0.70546622,0.00118015,0.07973516
-2.46423212,0.80823928,0.00043438,0.03956055,0.00520940,0.05850469,0.67077839,0.00148325,0.07679439
-2.45822911,0.79214930,0.00051241,0.04703521,0.00633271,0.06786804,0.64628302,0.00186178,0.07537796
-2.45222611,0.79124688,0.00061003,0.05625493,0.00769348,0.07935406,0.63291001,0.00233031,0.07564267
-2.44622311,0.80693868,0.00073056,0.06747834,0.00932785,0.09322877,0.63155665,0.00290525,0.07774942
-2.44022011,0.84062102,0.00087771,0.08098695,0.01127479,0.10977411,0.64307891,0.00360481,0.08186450
-2.43421711,0.89367057,0.00105554,0.09708378,0.01357561,0.12928582,0.66828366,0.00444896,0.08816069
-2.42821411,0.96743318,0.00126851,0.11609095,0.01627351,0.15207047,0.70792068,0.00545923,0.09681797
-2.42221111,1.06320976,0.00152143,0.13834610,0.01941275,0.17844169,0.76267406,0.00665845,0.10802351
-2.41620810,1.18223822,0.00181942,0.16419739,0.02303777,0.20871546,0.83315191,0.00807036,0.12197109
-2.41020510,1.32567088,0.00216787,0.19399723,0.02719199,0.24320454,0.91987431,0.00971909,0.13885951
-2.40420210,1.49454683,0.00257239,0.22809444,0.03191649,0.28221193,1.02325891,0.01162853,0.15889014
-2.39819910,1.68975920,0.00303868,0.26682508,0.03724848,0.32602344,1.14360428,0.01382158,0.18226331
-2.39219610,1.91201774,0.00357245,0.31050185,0.04321956,0.37489946,1.28107113,0.01631926,0.20917372
-2.38619310,2.16180719,0.00417925,0.35940223,0.04985394,0.42906592,1.43566183,0.01913975,0.23980467
-2.38019010,2.43934262,0.00486437,0.41375579,0.05716654,0.48870464,1.60719883,0.02229735,0.27432133
-2.37418709,2.74452308,0.00563260,0.47373064,0.06516109,0.55394325,1.79530287,0.02580139,0.31286303
-2.36818409,3.07688526,0.00648807,0.53941974,0.07382833,0.62484488,1.99937181,0.02965516,0.35553481
-2.36218109,3.43555915,0.00743405,0.61082734,0.08314438,0.70139792,2.21856141,0.03385491,0.40239840
-2.35617809,3.81922804,0.00847272,0.68785621,0.09306930,0.78350609,2.45176908,0.03838890,0.45346296
-2.35017509,4.22609491,0.00960497,0.77029625,0.10354614,0.87097941,2.69762193,0.04323670,0.50867593
-2.34417209,4.65385805,0.01083019,0.85781502,0.11450027,0.96352625,2.95447022,0.04836863,0.56791431
-2.33816908,5.09969780,0.01214607,0.94995099,0.12583939,1.06074713,3.22038757,0.05374556,0.63097698
-2.33216608,5.56027693,0.01354845,1.04610994,0.13745409,1.16213061,3.49317867,0.05931893,0.69757831
-2.32616308,6.03175638,0.01503117,1.14556525,0.14921903,1.26705186,3.77039553,0.06503126,0.76734379
-2.32016008,6.50982779,0.01658599,1.24746231,0.16099489,1.37477425,4.04936263,0.07081688,0.83980790
-2.31415708,6.98976369,0.01820254,1.35082748,0.17263089,1.48445442,4.32721136,0.07660321,0.91441481
-2.30815408,7.46648561,0.01986832,1.45458177,0.18396804,1.59515104,4.60092351,0.08231222,0.99052221
-2.30215108,7.93464939,0.02156882,1.55755903,0.19484294,1.70583751,4.86738325,0.08786240,1.06740840
-2.29614807,8.38874632,0.02328763,1.65852841,0.20509198,1.81541840,5.12343664,0.09317087,1.14428294
-2.29014507,8.82321783,0.02500665,1.75622076,0.21455591,1.92274969,5.36595721,0.09815575,1.22030051
-2.28414207,9.23258047,0.02670638,1.84935793,0.22308460,2.02666209,5.59191574,0.10273865,1.29457808
-2.27813907,9.61155738,0.02836624,1.93668435,0.23054165,2.12598712,5.79845204,0.10684708,1.36621466
-2.27213607,9.95521159,0.02996500,2.01699962,0.23680894,2.21958492,5.98294607,0.11041692,1.43431325
-2.26613307,10.25907628,0.03148115,2.08919104,0.24179060,2.30637296,6.14308591,0.11339454,1.49800414
-2.26013007,10.51927671,0.03289347,2.15226471,0.24541649,2.38535447,6.27692954,0.11573868,1.55646872
-2.25412706,10.73263866,0.03418143,2.20537404,0.24764484,2.45564544,6.38295798,0.11742192,1.60896274
-2.24812406,10.89677875,0.03532574,2.24784444,0.24846396,2.51649901,6.46011720,0.11843172,1.65483820
-2.24212106,11.01017224,0.03630884,2.27919316,0.24789304,2.56732622,6.50784674,0.11877086,1.69356265
-2.23611806,11.07219522,0.03711533,2.29914336,0.24598178,2.60771196,6.52609372,0.11845743,1.72473515
-2.23011506,11.08313898,0.03773242,2.30763193,0.24280900,2.63742558,6.51531116,0.11752414,1.74809807
-2.22411206,11.04419562,0.03815028,2.30481060,0.23848021,2.65642546,6.47644058,0.11601725,1.76354412
-2.21810905,10.95741551,0.03836235,2.29104033,0.23312432,2.66485749,6.41087964,0.11399492,1.77111822
-2.21210605,10.82563832,0.03836551,2.26687944,0.22688948,2.66304747,6.32043590,0.11152519,1.77101425
-2.20610305,10.65240088,0.03816026,2.23306570,0.21993838,2.65148787,6.20726916,0.10868369,1.76356660
-2.20010005,10.44182593,0.03775070,2.19049363,0.21244311,2.63081981,6.07382463,0.10555106,1.74923719
-2.19409705,10.19849711,0.03714450,2.14018763,0.20457985,2.60181104,5.92276032,0.10221040,1.72859846
-2.18809405,9.92732560,0.03635272,2.08327250,0.19652364,2.56533127,5.75687171,0.09874458,1.70231327
-2.18209105,9.63341445,0.03538956,2.02094229,0.18844333,2.52232600,5.57901704,0.09523386,1.67111270
-2.17608804,9.32192625,0.03427205,1.95442897,0.18049708,2.47379017,5.39204657,0.09175361,1.63577281
-2.17008504,8.99795947,0.03301961,1.88497201,0.17282841,2.42074284,5.19873827,0.08837236,1.59709152
-2.16408204,8.66643798,0.03165363,1.81378995,0.16556306,2.36420400,5.00174249,0.08515028,1.55586661
-2.15807904,8.33201724,0.03019694,1.74205494,0.15880667,2.30517430,4.80353709,0.08213803,1.51287582
-2.15207604,7.99900949,0.02867327,1.67087075,0.15264336,2.24461838,4.60639399,0.07937602,1.46885977
-2.14607304,7.67132919,0.02710674,1.60125494,0.14713520,2.18345205,4.41235738,0.07689417,1.42450831
-2.14007004,7.35245855,0.02552125,1.53412513,0.14232254,2.12253332,4.22323298,0.07471202,1.38045058
-2.13406703,7.04543199,0.02394002,1.47028958,0.13822505,2.06265718,4.04058746,0.07283922,1.33724893
-2.12806403,6.75283748,0.02238507,1.41044164,0.13484350,2.00455349,3.86575621,0.07127632,1.29539644
-2.12206103,6.47683196,0.02087674,1.35515790,0.13216195,1.94888752,3.69985783,0.07001586,1.25531793
-2.11605803,6.21916766,0.01943336,1.30489933,0.13015037,1.89626233,3.54381303,0.06904350,1.21737370
-2.11005503,5.98122582,0.01807086,1.26001500,0.12876746,1.84722231,3.39836614,0.06833942,1.18186561
-2.10405203,5.76405480,0.01680256,1.22074775,0.12796351,1.80225712,3.26410715,0.06787957,1.14904465
-2.09804902,5.56840929,0.01563897,1.18724122,0.12768322,1.76180555,3.14149281,0.06763703,1.11911945
-2.09204602,5.39478849,0.01458768,1.15954783,0.12786830,1.72625869,3.03086554,0.06758319,1.09226494
-2.08604302,5.24347110,0.01365335,1.13763728,0.12845977,1.69596221,2.93246917,0.06768886,1.06863061
-2.08004002,5.11454607,0.01283775,1.12140517,0.12940002,1.67121757,2.84646141,0.06792518,1.04834794
-2.07403702,5.00793847,0.01213990,1.11068173,0.13063431,1.65228220,2.77292268,0.06826436,1.03153642
-2.06803402,4.92343025,0.01155623,1.10524033,0.13211204,1.63936873,2.71186184,0.06868031,1.01830809
-2.06203102,4.86067636,0.01108085,1.10480582,0.13378752,1.63264350,2.66321919,0.06914904,1.00877021
-2.05602801,4.81921673,0.01070583,1.10906268,0.13562041,1.63222455,2.62686745,0.06964894,1.00302623
-2.05002501,4.79848475,0.01042156,1.11766290,0.13757584,1.63817932,2.60261130,0.07016094,1.00117483
-2.04402201,4.79781305,0.01021706,1.13023357,0.13962423,1.65052226,2.59018610,0.07066855,1.00330735
-2.03801901,4.81643697,0.01008042,1.14638422,0.14174088,1.66921238,2.58925622,0.07115787,1.00950348
-2.03201601,4.85349622,0.00999915,1.16571362,0.14390542,1.69415081,2.59941328,0.07161750,1.01982571
-2.02601301,4.90803472,0.00996058,1.18781608,0.14610104,1.72517821,2.62017436,0.07203846,1.03431239
-2.02001001,4.97899877,0.00995220,1.21228698,0.14831372,1.76207206,2.65098023,0.07241403,1.05296999
-2.01400700,5.06523333,0.00996200,1.23872730,0.15053132,1.80454363,2.69119329,0.07273968,1.07576456
-2.00800400,5.16547635,0.00997880,1.26674714,0.15274263,1.85223455,2.74009526,0.07301287,1.10261295
-2.00200100,5.27835128,0.00999244,1.29596789,0.15493651,1.90471303,2.79688434,0.07323292,1.13337402
-1.99599800,5.40235792,0.00999404,1.32602317,0.15710089,1.96146978,2.86067193,0.07340084,1.16784035
-1.98999500,5.53586244,0.00997613,1.35655852,0.15922191,2.02191411,2.93047908,0.07351910,1.20573097
-1.98399200,5.67708752,0.00993269,1.38722999,0.16128313,2.08537049,3.00523321,0.07359148,1.24668563
-1.97798899,5.82410408,0.00985925,1.41770192,0.16326477,2.15107627,3.08376560,0.07362269,1.29026124
-1.97198599,5.97482654,0.00975284,1.44764440,0.16514315,2.21818143,3.16481073,0.07361820,1.33593112
-1.96598299,6.12701344,0.00961190,1.47673062,0.16689028,2.28575107,3.24700836,0.07358382,1.38308741
-1.95997999,6.27827572,0.00943618,1.50463506,0.16847368,2.35277155,3.32890962,0.07352539,1.43104749
-1.95397699,6.42609447,0.00922660,1.53103256,0.16985646,2.41816102,3.40898795,0.07344841,1.47906434
-1.94797399,6.56784979,0.00898506,1.55559914,0.17099766,2.48078496,3.48565594,0.07335770,1.52634133
-1.94197099,6.70086165,0.00871427,1.57801481,0.17185298,2.53947691,3.55728853,0.07325705,1.57205120
-1.93596798,6.82244298,0.00841754,1.59796844,0.17237573,2.59306452,3.62225283,0.07314892,1.61535885
-1.92996498,6.92996426,0.00809858,1.61516503,0.17251814,2.64040027,3.67894402,0.07303420,1.65544750
-1.92396198,7.02092772,0.00776138,1.62933492,0.17223298,2.68039615,3.72582670,0.07291206,1.69154712
-1.91795898,7.09304854,0.00740996,1.64024475,0.17147527,2.71206096,3.76148015,0.07277983,1.72296408
-1.91195598,7.14433938,0.00704830,1.64770942,0.17020427,2.73453848,3.78464560,0.07263303,1.74911053
-1.90595298,7.17319384,0.00668021,1.65160437,0.16838547,2.74714483,3.79427336,0.07246541,1.76953219
-1.89994997,7.17846428,0.00630926,1.65187728,0.16599250,2.74940270,3.78956727,0.07226916,1.78393269
-1.89394697,7.15952888,0.00593868,1.64855818,0.16300891,2.74107046,3.77002379,0.07203516,1.79219322
-1.88794397,7.11634367,0.00557140,1.64176713,0.15942978,2.72216417,3.73546350,0.07175328,1.79438577
-1.88194097,7.04947504,0.00520999,1.63171855,0.15526282,2.69297075,3.68605263,0.07141277,1.79077920
-1.87593797,6.96011000,0.00485669,1.61872158,0.15052923,2.65405094,3.62231297,0.07100271,1.78183686
-1.86993497,6.85004190,0.00451344,1.60317597,0.14526394,2.60623141,3.54511907,0.07051242,1.76820582
-1.86393197,6.72163103,0.00418192,1.58556335,0.13951545,2.55058559,3.45568225,0.06993201,1.75069732
-1.85792896,6.57774087,0.00386356,1.56643388,0.13334512,2.48840374,3.35552169,0.06925279,1.73025928
-1.85192596,6.42165217,0.00355964,1.54638885,0.12682599,2.42115333,3.24642361,0.06846776,1.70794166
-1.84592296,6.25695820,0.00327128,1.52605976,0.12004121,2.35043113,3.13039015,0.06757209,1.68485612
-1.83991996,6.08744587,0.00299949,1.50608482,0.11308208,2.27790931,3.00958024,0.06656347,1.66213179
-1.83391696,5.91696796,0.00274521,1.48708404,0.10604585,2.20527775,2.88624497,0.06544251,1.64086898
-1.82791396,5.74931233,0.00250933,1.46963409,0.09903338,2.13418534,2.76266030,0.06421300,1.62209330
-1.82191096,5.58807416,0.00229267,1.45424421,0.09214667,2.06618287,2.64106004,0.06288213,1.60671203
-1.81590795,5.43653677,0.00209605,1.44133435,0.08548650,2.00267017,2.52357191,0.06146060,1.59547511
-1.80990495,5.29756633,0.00192023,1.43121678,0.07915010,1.94484979,2.41215902,0.05996262,1.58894250
-1.80390195,5.17352478,0.00176592,1.42408197,0.07322907,1.89368915,2.30856905,0.05840580,1.58745950
-1.79789895,5.06620410,0.00163378,1.41998957,0.06780749,1.84989281,2.21429263,0.05681091,1.59114118
-1.79189595,4.97678415,0.00152439,1.41886492,0.06296030,1.81388558,2.13053193,0.05520146,1.59986671
-1.78589295,4.90581474,0.00143820,1.42050105,0.05875194,1.78580702,2.05818005,0.05360321,1.61328363
-1.77988994,4.85322168,0.00137557,1.42456642,0.05523532,1.76551706,1.99781104,0.05204348,1.63082189
-1.77388694,4.81833506,0.00133667,1.43061750,0.05245097,1.75261202,1.94968009,0.05055042,1.65171684
-1.76788394,4.79993745,0.00132151,1.43811594,0.05042645,1.74644988,1.91373296,0.04915206,1.67503997
-1.76188094,4.79632871,0.00132987,1.44644917,0.04917606,1.74618322,1.88962343,0.04787540,1.69973585
-1.75587794,4.80540356,0.00136130,1.45495363,0.04870059,1.75079802,1.87673743,0.04674541,1.72466345
-1.74987494,4.82473809,0.00141507,1.46293935,0.04898736,1.75915642,1.87422237,0.04578400,1.74863996
-1.74387194,4.85168100,0.00149017,1.46971488,0.05001034,1.77004134,1.88102032,0.04500909,1.77048497
-1.73786893,4.88344592,0.00158529,1.47461156,0.05173050,1.78220117,1.89590367,0.04443373,1.78906325
-1.73186593,4.91720126,0.00169878,1.47700591,0.05409623,1.79439273,1.91751218,0.04406539,1.80332420
-1.72586293,4.95015485,0.00182869,1.47633963,0.05704404,1.80542099,1.94439050,0.04390537,1.81233654
-1.71985993,4.97963101,0.00197275,1.47213635,0.06049939,1.81417440,1.97502530,0.04394847,1.81531702
-1.71385693,5.00313852,0.00212837,1.46401480,0.06437773,1.81965491,2.00788171,0.04418292,1.81165229
-1.70785393,5.01842848,0.00229271,1.45169805,0.06858586,1.82100216,2.04143839,0.04459051,1.80091346
-1.70185093,5.02354184,0.00246270,1.43501902,0.07302347,1.81751164,2.07422122,0.04514706,1.78286324
-1.69584792,5.01684650,0.00263507,1.41392219,0.07758493,1.80864689,2.10483520,0.04582308,1.75745602
-1.68984492,4.99706474,0.00280643,1.38846199,0.08216141,1.79404598,2.13199458,0.04658477,1.72483136
-1.68384192,4.96329161,0.00297338,1.35879831,0.08664309,1.77352287,2.15455074,0.04739515,1.68530170
-1.67783892,4.91500521,0.00313253,1.32518955,0.09092163,1.74706428,2.17151785,0.04821537,1.63933547
-1.67183592,4.85206988,0.00328062,1.28798392,0.09489271,1.71482259,2.18209566,0.04900623,1.58753656
-1.66583292,4.77473297,0.00341462,1.24760956,0.09845854,1.67710579,2.18568919,0.04972960,1.53062129
-1.65982991,4.68361607,0.00353180,1.20456378,0.10153040,1.63436485,2.18192473,0.05035001,1.46939423
-1.65382691,4.57970115,0.00362984,1.15940227,0.10403093,1.58717939,2.17066149,0.05083599,1.40472364
-1.64782391,4.46431190,0.00370687,1.11272822,0.10589617,1.53624196,2.15199857,0.05116145,1.33751758
-1.64182091,4.33909051,0.00376158,1.06518197,0.10707728,1.48234160,2.12627651,0.05130674,1.26870152
-1.63581791,4.20596989,0.00379324,1.01743117,0.10754178,1.42634674,2.09407312,0.05125950,1.19919775
-1.62981491,4.06714125,0.00380174,0.97016143,0.10727433,1.36918796,2.05619322,0.05101529,1.12990725
-1.62381191,3.92501706,0.00378761,0.92406766,0.10627692,1.31184051,2.01365225,0.05057783,1.06169400
-1.61780890,3.78218929,0.00375200,0.87984578,0.10456851,1.25530689,1.96765384,0.04995899,0.99537197
-1.61180590,3.64138320,0.00369665,0.83818475,0.10218420,1.20059942,1.91956156,0.04917842,0.93169445
-1.60580290,3.50540685,0.00362389,0.79975868,0.09917375,1.14872293,1.87086560,0.04826291,0.87134586
-1.59979990,3.37709680,0.00353648,0.76521889,0.09559976,1.10065757,1.82314493,0.04724546,0.81493543
-1.59379690,3.25926089,0.00343762,0.73518571,0.09153544,1.05734181,1.77802603,0.04616411,0.76299286
-1.58779390,3.15461871,0.00333079,0.71023995,0.08706207,1.01965574,1.73713927,0.04506063,0.71596526
-1.58179090,3.06574109,0.00321969,0.69091385,0.08226636,0.98840479,1.70207414,0.04397901,0.67421546
-1.57578789,2.99498980,0.00310810,0.67768167,0.07723766,0.96430403,1.67433452,0.04296392,0.63802122
-1.56978489,2.94445866,0.00299979,0.67094983,0.07206534,0.94796325,1.65529537,0.04205912,0.60757523
-1.56378189,2.91591773,0.00289838,0.67104680,0.06683624,0.93987310,1.64616199,0.04130592,0.58298575
-1.55777889,2.91076184,0.00280727,0.67821303,0.06163235,0.94039246,1.64793297,0.04074175,0.56427783
