energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.47873937,1.03451793,0.46197287,0.00000000,0.00066669,0.09294685,0.26001254,0.53751553,0.01560294,0.20223840
-3.47273637,1.10282223,0.48706517,0.00000000,0.00073157,0.09882955,0.27741123,0.57227303,0.01659525,0.21876012
-3.46673337,1.17083921,0.51063434,0.00000000,0.00080439,0.10456727,0.29479904,0.60706970,0.01756558,0.23579213
-3.46073037,1.23806740,0.53240310,0.00000000,0.00088429,0.11008759,0.31208480,0.64173689,0.01850101,0.25321323
-3.45472736,1.30409191,0.55214324,0.00000000,0.00097036,0.11532383,0.32920149,0.67616794,0.01938961,0.27090275
-3.44872436,1.36859338,0.56968267,0.00000000,0.00106159,0.12021638,0.34610804,0.71032164,0.02022064,0.28874141
-3.44272136,1.43135271,0.58491023,0.00000000,0.00115693,0.12471374,0.36278973,0.74422260,0.02098481,0.30661189
-3.43671836,1.49225082,0.59777802,0.00000000,0.00125519,0.12877344,0.37925712,0.77795814,0.02167439,0.32439936
-3.43071536,1.55126324,0.60830095,0.00000000,0.00135513,0.13236254,0.39554346,0.81167156,0.02228338,0.34199162
-3.42471236,1.60844934,0.61655351,0.00000000,0.00145541,0.13545776,0.41170041,0.84555164,0.02280753,0.35927910
-3.41870935,1.66393646,0.62266380,0.00000000,0.00155465,0.13804534,0.42779249,0.87981874,0.02324433,0.37615462
-3.41270635,1.71789950,0.62680514,0.00000000,0.00165138,0.14012052,0.44389010,0.91470784,0.02359296,0.39251291
-3.40670335,1.77053687,0.62918559,0.00000000,0.00174417,0.14168670,0.46006171,0.95044923,0.02385415,0.40825001
-3.40070035,1.82204389,0.63003602,0.00000000,0.00183156,0.14275438,0.47636548,0.98724758,0.02403002,0.42326262
-3.39469735,1.87258505,0.62959720,0.00000000,0.00191215,0.14333982,0.49284067,1.02526056,0.02412385,0.43744741
-3.38869435,1.92226671,0.62810676,0.00000000,0.00198461,0.14346372,0.50949953,1.06457802,0.02413983,0.45070050
-3.38269135,1.97111170,0.62578657,0.00000000,0.00204774,0.14314973,0.52632002,1.10520298,0.02408281,0.46291710
-3.37668834,2.01903763,0.62283146,0.00000000,0.00210048,0.14242308,0.54323983,1.14703554,0.02395801,0.47399147
-3.37068534,2.06584014,0.61939955,0.00000000,0.00214196,0.14130929,0.56015228,1.18986080,0.02377078,0.48381728
-3.36468234,2.11118247,0.61560503,0.00000000,0.00217151,0.13983310,0.57690434,1.23334181,0.02352635,0.49228836
-3.35867934,2.15459222,0.61151366,0.00000000,0.00218869,0.13801761,0.59329698,1.27701813,0.02322965,0.49930001
-3.35267634,2.19546601,0.60714109,0.00000000,0.00219331,0.13588367,0.60908818,1.32031058,0.02288514,0.50475072
-3.34667334,2.23308192,0.60245424,0.00000000,0.00218545,0.13344966,0.62399839,1.36253218,0.02249670,0.50854446
-3.34067034,2.26661977,0.59737550,0.00000000,0.00216542,0.13073139,0.63771834,1.40290528,0.02206758,0.51059329
-3.33466733,2.29518820,0.59178954,0.00000000,0.00213379,0.12774247,0.64991905,1.44058406,0.02160043,0.51082031
-3.32866433,2.31785759,0.58555223,0.00000000,0.00209140,0.12449472,0.66026337,1.47468186,0.02109729,0.50916289
-3.32266133,2.33369719,0.57850118,0.00000000,0.00203929,0.12099887,0.66841876,1.50430194,0.02055974,0.50557584
-3.31665833,2.34181486,0.57046727,0.00000000,0.00197872,0.11726536,0.67407054,1.52857041,0.01998897,0.50003451
-3.31065533,2.34139721,0.56128649,0.00000000,0.00191111,0.11330517,0.67693509,1.54666989,0.01938600,0.49253763
-3.30465233,2.33174830,0.55081144,0.00000000,0.00183806,0.10913062,0.67677219,1.55787208,0.01875176,0.48310968
-3.29864932,2.31232487,0.53892185,0.00000000,0.00176129,0.10475612,0.67339606,1.56156786,0.01808733,0.47180256
-3.29264632,2.28276618,0.52553362,0.00000000,0.00168260,0.10019883,0.66668437,1.55729340,0.01739405,0.45869663
-3.28664332,2.24291710,0.51060579,0.00000000,0.00160388,0.09547901,0.65658489,1.54475091,0.01667367,0.44390077
-3.28064032,2.19284306,0.49414534,0.00000000,0.00152703,0.09062029,0.64311934,1.52382316,0.01592845,0.42755154
-3.27463732,2.13283625,0.47620937,0.00000000,0.00145397,0.08564965,0.62638437,1.49458095,0.01516125,0.40981142
-3.26863432,2.06341263,0.45690491,0.00000000,0.00138662,0.08059721,0.60654956,1.45728332,0.01437552,0.39086602
-3.26263132,1.98530003,0.43638612,0.00000000,0.00132682,0.07549574,0.58385258,1.41237047,0.01357534,0.37092056
-3.25662831,1.89941802,0.41484946,0.00000000,0.00127636,0.07038009,0.55859181,1.36044979,0.01276536,0.35019546
-3.25062531,1.80685038,0.39252689,0.00000000,0.00123691,0.06528639,0.53111675,1.30227592,0.01195068,0.32892150
-3.24462231,1.70881183,0.36967760,0.00000000,0.00121004,0.06025118,0.50181678,1.23872562,0.01113677,0.30733444
-3.23861931,1.60661047,0.34657874,0.00000000,0.00119714,0.05531046,0.47110879,1.17076897,0.01032935,0.28566959
-3.23261631,1.50160778,0.32351565,0.00000000,0.00119941,0.05049882,0.43942426,1.09943806,0.00953417,0.26415628
-3.22661331,1.39517803,0.30077199,0.00000000,0.00121786,0.04584853,0.40719640,1.02579481,0.00875694,0.24301271
-3.22061031,1.28866890,0.27862035,0.00000000,0.00125322,0.04138875,0.37484790,0.95089928,0.00800308,0.22244109
-3.21460730,1.18336486,0.25731352,0.00000000,0.00130597,0.03714486,0.34277978,0.87577972,0.00727764,0.20262354
-3.20860430,1.08045472,0.23707707,0.00000000,0.00137624,0.03313800,0.31136168,0.80140562,0.00658512,0.18371865
-3.20260130,0.98100450,0.21810314,0.00000000,0.00146386,0.02938467,0.28092399,0.72866462,0.00592941,0.16585894
-3.19659830,0.88593639,0.20054584,0.00000000,0.00156826,0.02589660,0.25175200,0.65834404,0.00531365,0.14914918
-3.19059530,0.79601408,0.18451835,0.00000000,0.00168852,0.02268077,0.22408200,0.59111729,0.00474021,0.13366573
-3.18459230,0.71183478,0.17009148,0.00000000,0.00182330,0.01973953,0.19809950,0.52753546,0.00421068,0.11945666
-3.17858929,0.63382751,0.15729401,0.00000000,0.00197089,0.01707098,0.17393936,0.46802381,0.00372581,0.10654283
-3.17258629,0.56225725,0.14611431,0.00000000,0.00212916,0.01466932,0.15168756,0.41288302,0.00328562,0.09491964
-3.16658329,0.49723425,0.13650330,0.00000000,0.00229564,0.01252543,0.13138446,0.36229444,0.00288939,0.08455945
-3.16058029,0.43872760,0.12837850,0.00000000,0.00246755,0.01062741,0.11302927,0.31632891,0.00253578,0.07541446
-3.15457729,0.38658213,0.12162889,0.00000000,0.00264180,0.00896124,0.09658524,0.27495826,0.00222288,0.06741999
-3.14857429,0.34053758,0.11612041,0.00000000,0.00281510,0.00751133,0.08198549,0.23806883,0.00194834,0.06049798
-3.14257129,0.30024921,0.11170180,0.00000000,0.00298405,0.00626119,0.06913899,0.20547610,0.00170946,0.05456057
-3.13656828,0.26530872,0.10821065,0.00000000,0.00314515,0.00519396,0.05793657,0.17693995,0.00150330,0.04951365
-3.13056528,0.23526490,0.10547928,0.00000000,0.00329497,0.00429297,0.04825664,0.15217967,0.00132677,0.04526024
-3.12456228,0.20964312,0.10334054,0.00000000,0.00343023,0.00354215,0.03997047,0.13088825,0.00117676,0.04170367
-3.11855928,0.18796328,0.10163300,0.00000000,0.00354785,0.00292646,0.03294696,0.11274569,0.00105019,0.03875046
-3.11255628,0.16975562,0.10020572,0.00000000,0.00364510,0.00243221,0.02705666,0.09743068,0.00094409,0.03631280
-3.10655328,0.15457431,0.09892230,0.00000000,0.00371966,0.00204732,0.02217521,0.08463079,0.00085571,0.03431065
-3.10055028,0.14200848,0.09766420,0.00000000,0.00376969,0.00176150,0.01818600,0.07405076,0.00078250,0.03267344
-3.09454727,0.13169080,0.09633319,0.00000000,0.00379389,0.00156637,0.01498218,0.06541907,0.00072223,0.03134131
-3.08854427,0.12330353,0.09485307,0.00000000,0.00379155,0.00145559,0.01246805,0.05849275,0.00067293,0.03026593
-3.08254127,0.11658223,0.09317045,0.00000000,0.00376256,0.00142478,0.01055989,0.05306048,0.00063297,0.02941093
-3.07653827,0.11131728,0.09125480,0.00000000,0.00370740,0.00147157,0.00918621,0.04894427,0.00060103,0.02875192
-3.07053527,0.10735341,0.08909771,0.00000000,0.00362714,0.00159550,0.00828769,0.04599970,0.00057613,0.02827616
-3.06453227,0.10458738,0.08671142,0.00000000,0.00352337,0.00179787,0.00781667,0.04411498,0.00055753,0.02798187
-3.05852926,0.10296422,0.08412681,0.00000000,0.00339817,0.00208161,0.00773639,0.04320906,0.00054482,0.02787729
-3.05252626,0.10247206,0.08139083,0.00000000,0.00325403,0.00245102,0.00801996,0.04322878,0.00053780,0.02797938
-3.04652326,0.10313589,0.07856354,0.00000000,0.00309372,0.00291159,0.00864917,0.04414542,0.00053649,0.02831240
-3.04052026,0.10501042,0.07571487,0.00000000,0.00292026,0.00346962,0.00961315,0.04595059,0.00054106,0.02890620
-3.03451726,0.10817229,0.07292119,0.00000000,0.00273679,0.00413195,0.01090692,0.04865174,0.00055183,0.02979443
-3.02851426,0.11271176,0.07026188,0.00000000,0.00254647,0.00490554,0.01252986,0.05226737,0.00056918,0.03101257
-3.02251126,0.11872421,0.06781588,0.00000000,0.00235241,0.00579707,0.01448418,0.05682198,0.00059354,0.03259595
-3.01650825,0.12630149,0.06565844,0.00000000,0.00215756,0.00681254,0.01677333,0.06234105,0.00062533,0.03457773
-3.01050525,0.13552347,0.06385809,0.00000000,0.00196466,0.00795676,0.01940048,0.06884592,0.00066491,0.03698697
-3.00450225,0.14645005,0.06247401,0.00000000,0.00177620,0.00923298,0.02236708,0.07634900,0.00071257,0.03984672
-2.99849925,0.15911368,0.06155370,0.00000000,0.00159433,0.01064240,0.02567148,0.08484915,0.00076843,0.04317235
-2.99249625,0.17351282,0.06113119,0.00000000,0.00142086,0.01218385,0.02930776,0.09432762,0.00083248,0.04697012
-2.98649325,0.18960655,0.06122571,0.00000000,0.00125725,0.01385340,0.03326476,0.10474447,0.00090450,0.05123602
-2.98049025,0.20731046,0.06184089,0.00000000,0.00110460,0.01564418,0.03752535,0.11603583,0.00098407,0.05595499
-2.97448724,0.22649425,0.06296450,0.00000000,0.00096369,0.01754624,0.04206602,0.12811199,0.00107052,0.06110060
-2.96848424,0.24698098,0.06456883,0.00000000,0.00083496,0.01954656,0.04685686,0.14085648,0.00116296,0.06663521
-2.96248124,0.26854842,0.06661147,0.00000000,0.00071857,0.02162916,0.05186182,0.15412631,0.00126028,0.07251064
-2.95647824,0.29093224,0.06903671,0.00000000,0.00061447,0.02377547,0.05703951,0.16775331,0.00136115,0.07866939
-2.95047524,0.31383145,0.07177746,0.00000000,0.00052237,0.02596475,0.06234427,0.18154673,0.00146404,0.08504640
-2.94447224,0.33691560,0.07475751,0.00000000,0.00044188,0.02817470,0.06772772,0.19529695,0.00156726,0.09157133
-2.93846923,0.35983397,0.07789423,0.00000000,0.00037249,0.03038227,0.07314059,0.20878035,0.00166903,0.09817126
-2.93246623,0.38222618,0.08110162,0.00000000,0.00031364,0.03256449,0.07853486,0.22176511,0.00176747,0.10477380
-2.92646323,0.40373405,0.08429346,0.00000000,0.00026480,0.03469941,0.08386604,0.23401781,0.00186072,0.11131038
-2.92046023,0.42401423,0.08738673,0.00000000,0.00022548,0.03676715,0.08909564,0.24531054,0.00194695,0.11771975
-2.91445723,0.44275099,0.09030492,0.00000000,0.00019528,0.03875085,0.09419341,0.25542837,0.00202445,0.12395131
-2.90845423,0.45966889,0.09298132,0.00000000,0.00017396,0.04063757,0.09913961,0.26417671,0.00209170,0.12996832
-2.90245123,0.47454443,0.09536215,0.00000000,0.00016146,0.04241917,0.10392679,0.27138844,0.00214739,0.13575068
-2.89644822,0.48721642,0.09740926,0.00000000,0.00015792,0.04409288,0.10856127,0.27693031,0.00219053,0.14129711
-2.89044522,0.49759444,0.09910259,0.00000000,0.00016376,0.04566175,0.11306394,0.28070855,0.00222046,0.14662670
-2.88444222,0.50566497,0.10044203,0.00000000,0.00017970,0.04713483,0.11747054,0.28267325,0.00223689,0.15177956
-2.87843922,0.51149488,0.10144876,0.00000000,0.00020677,0.04852710,0.12183110,0.28282150,0.00223995,0.15681663
-2.87243622,0.51523218,0.10216599,0.00000000,0.00024635,0.04985900,0.12620880,0.28119901,0.00223020,0.16181839
-2.86643322,0.51710383,0.10265908,0.00000000,0.00030020,0.05115583,0.13067799,0.27790031,0.00220862,0.16688285
-2.86043022,0.51741084,0.10301490,0.00000000,0.00037045,0.05244680,0.13532169,0.27306752,0.00217659,0.17212240
-2.85442721,0.51652078,0.10334070,0.00000000,0.00045964,0.05376384,0.14022847,0.26688770,0.00213592,0.17766013
-2.84842421,0.51485819,0.10376219,0.00000000,0.00057068,0.05514032,0.14548903,0.25958909,0.00208876,0.18362537
-2.84242121,0.51289332,0.10442113,0.00000000,0.00070688,0.05660962,0.15119252,0.25143643,0.00203757,0.19014892
-2.83641821,0.51112965,0.10547238,0.00000000,0.00087185,0.05820365,0.15742293,0.24272556,0.00198510,0.19735808
-2.83041521,0.51009102,0.10708041,0.00000000,0.00106950,0.05995149,0.16425568,0.23377762,0.00193428,0.20537174
-2.82441221,0.51030876,0.10941547,0.00000000,0.00130393,0.06187813,0.17175464,0.22493325,0.00188818,0.21429581
-2.81840920,0.51230948,0.11264942,0.00000000,0.00157936,0.06400341,0.17996981,0.21654684,0.00184995,0.22421922
-2.81240620,0.51660413,0.11695128,0.00000000,0.00190001,0.06634127,0.18893574,0.20898133,0.00182273,0.23521061
-2.80640320,0.52367856,0.12248273,0.00000000,0.00226992,0.06889929,0.19867092,0.20260355,0.00180960,0.24731598
-2.80040020,0.53398609,0.12939336,0.00000000,0.00269282,0.07167858,0.20917813,0.19778037,0.00181350,0.26055736
-2.79439720,0.54794207,0.13781616,0.00000000,0.00317195,0.07467407,0.22044568,0.19487569,0.00183718,0.27493249
-2.78839420,0.56592065,0.14786301,0.00000000,0.00370984,0.07787510,0.23244960,0.19424828,0.00188314,0.29041554
-2.78239120,0.58825346,0.15962044,0.00000000,0.00430811,0.08126631,0.24515658,0.19625042,0.00195361,0.30695884
-2.77638819,0.61523013,0.17314582,0.00000000,0.00496729,0.08482877,0.25852739,0.20122725,0.00205046,0.32449523
-2.77038519,0.64710023,0.18846396,0.00000000,0.00568661,0.08854134,0.27252067,0.20951656,0.00217520,0.34294117
-2.76438219,0.68407620,0.20556441,0.00000000,0.00646384,0.09238197,0.28709666,0.22144897,0.00232900,0.36220008
-2.75837919,0.72633681,0.22439948,0.00000000,0.00729513,0.09632908,0.30222070,0.23734809,0.00251261,0.38216587
-2.75237619,0.77403069,0.24488312,0.00000000,0.00817495,0.10036277,0.31786608,0.25753053,0.00272644,0.40272621
-2.74637319,0.82727941,0.26689086,0.00000000,0.00909601,0.10446583,0.33401606,0.28230534,0.00297049,0.42376552
-2.74037019,0.88617960,0.29026078,0.00000000,0.01004930,0.10862442,0.35066484,0.31197280,0.00324445,0.44516732
-2.73436718,0.95080385,0.31479562,0.00000000,0.01102416,0.11282845,0.36781726,0.34682216,0.00354771,0.46681592
-2.72836418,1.02120002,0.34026607,0.00000000,0.01200845,0.11707152,0.38548716,0.38712825,0.00387938,0.48859720
-2.72236118,1.09738880,0.36641517,0.00000000,0.01298879,0.12135052,0.40369455,0.43314663,0.00423834,0.51039871
-2.71635818,1.17935937,0.39296375,0.00000000,0.01395079,0.12566486,0.42246147,0.48510744,0.00462331,0.53210892
-2.71035518,1.26706337,0.41961675,0.00000000,0.01487947,0.13001531,0.44180697,0.54320765,0.00503288,0.55361592
-2.70435218,1.36040715,0.44607026,0.00000000,0.01575964,0.13440273,0.46174138,0.60760196,0.00546553,0.57480567
-2.69834917,1.45924278,0.47201903,0.00000000,0.01657631,0.13882649,0.48226012,0.67839236,0.00591974,0.59555995
-2.69234617,1.56335803,0.49716415,0.00000000,0.01731516,0.14328299,0.50333775,0.75561667,0.00639394,0.61575451
-2.68634317,1.67246598,0.52122057,0.00000000,0.01796301,0.14776419,0.52492230,0.83923638,0.00688661,0.63525736
-2.68034017,1.78619477,0.54392431,0.00000000,0.01850819,0.15225627,0.54693053,0.92912420,0.00739625,0.65392769
-2.67433717,1.90407806,0.56503879,0.00000000,0.01894098,0.15673869,0.56924447,1.02505194,0.00792140,0.67161553
-2.66833417,2.02554701,0.58436031,0.00000000,0.01925391,0.16118351,0.59170942,1.12667930,0.00846068,0.68816222
-2.66233117,2.14992442,0.60172225,0.00000000,0.01944199,0.16555520,0.61413384,1.23354418,0.00901274,0.70340201
-2.65632816,2.27642171,0.61699796,0.00000000,0.01950293,0.16981087,0.63629103,1.34505552,0.00957630,0.71716458
-2.65032516,2.40413937,0.63010217,0.00000000,0.01943713,0.17390100,0.65792291,1.46048908,0.01015017,0.72927855
-2.64432216,2.53207154,0.64099104,0.00000000,0.01924775,0.17777062,0.67874552,1.57898717,0.01073325,0.73957586
-2.63831916,2.65911499,0.64966079,0.00000000,0.01894049,0.18136084,0.69845634,1.69956280,0.01132457,0.74789686
-2.63231616,2.78408302,0.65614520,0.00000000,0.01852348,0.18461079,0.71674292,1.82110877,0.01192334,0.75409572
-2.62631316,2.90572408,0.66051211,0.00000000,0.01800690,0.18745970,0.73329258,1.94241207,0.01252905,0.75804617
-2.62031016,3.02274530,0.66285915,0.00000000,0.01740273,0.18984916,0.74780271,2.06217368,0.01314154,0.75964702
-2.61430715,3.13384017,0.66330916,0.00000000,0.01672427,0.19172540,0.75999121,2.17903350,0.01376112,0.75882732
-2.60830415,3.23772003,0.66200528,0.00000000,0.01598581,0.19304143,0.76960664,2.29160002,0.01438871,0.75555088
-2.60230115,3.33314825,0.65910634,0.00000000,0.01520214,0.19375904,0.77643751,2.39848391,0.01502595,0.74981984
-2.59629815,3.41897585,0.65478243,0.00000000,0.01438818,0.19385047,0.78032043,2.49833441,0.01567535,0.74167713
-2.59029515,3.49417739,0.64921108,0.00000000,0.01355858,0.19329967,0.78114662,2.58987726,0.01634038,0.73120772
-2.58429215,3.55788529,0.64257405,0.00000000,0.01272736,0.19210324,0.77886660,2.67195252,0.01702558,0.71853850
-2.57828914,3.60942109,0.63505471,0.00000000,0.01190765,0.19027079,0.77349273,2.74355062,0.01773653,0.70383672
-2.57228614,3.64832191,0.62683616,0.00000000,0.01111138,0.18782489,0.76509961,2.80384497,0.01847993,0.68730720
-2.56628314,3.67436062,0.61809980,0.00000000,0.01034919,0.18480048,0.75382232,2.85221928,0.01926339,0.66918816
-2.56028014,3.68755836,0.60902436,0.00000000,0.00963019,0.18124390,0.73985241,2.88828831,0.02009534,0.64974594
-2.55427714,3.68818826,0.59978513,0.00000000,0.00896199,0.17721143,0.72343213,2.91191064,0.02098474,0.62926879
-2.54827414,3.67676989,0.59055325,0.00000000,0.00835063,0.17276758,0.70484681,2.92319259,0.02194074,0.60805985
-2.54227114,3.65405417,0.58149491,0.00000000,0.00780058,0.16798298,0.68441602,2.92248301,0.02297227,0.58642966
-2.53626813,3.62099900,0.57277018,0.00000000,0.00731484,0.16293222,0.66248366,2.91035881,0.02408754,0.56468833
-2.53026513,3.57873653,0.56453152,0.00000000,0.00689498,0.15769145,0.63940752,2.88760189,0.02529354,0.54313776
-2.52426213,3.52853341,0.55692173,0.00000000,0.00654127,0.15233609,0.61554867,2.85516846,0.02659549,0.52206403
-2.51825913,3.47174565,0.55007150,0.00000000,0.00625277,0.14693850,0.59126117,2.81415229,0.02799623,0.50173033
-2.51225613,3.40977032,0.54409641,0.00000000,0.00602747,0.14156592,0.56688237,2.76574365,0.02949580,0.48237059
-2.50625313,3.34399628,0.53909373,0.00000000,0.00586236,0.13627859,0.54272432,2.71118595,0.03109090,0.46418400
-2.50025013,3.27575639,0.53513890,0.00000000,0.00575363,0.13112823,0.51906646,2.65173239,0.03277460,0.44733063
-2.49424712,3.20628349,0.53228209,0.00000000,0.00569672,0.12615684,0.49614991,2.58860460,0.03453606,0.43192832
-2.48824412,3.13667227,0.53054500,0.00000000,0.00568644,0.12139597,0.47417342,2.52295536,0.03636046,0.41805076
-2.48224112,3.06784872,0.52991805,0.00000000,0.00571715,0.11686637,0.45329120,2.45583699,0.03822908,0.40572709
-2.47623812,3.00054857,0.53035830,0.00000000,0.00578277,0.11257809,0.43361250,2.38817672,0.04011949,0.39494273
-2.47023512,2.93530539,0.53178821,0.00000000,0.00587697,0.10853104,0.41520285,2.32075990,0.04200598,0.38564152
-2.46423212,2.87244861,0.53409546,0.00000000,0.00599325,0.10471583,0.39808687,2.25422129,0.04386012,0.37772918
-2.45822911,2.81211106,0.53713393,0.00000000,0.00612502,0.10111509,0.38225243,2.18904430,0.04565145,0.37107766
-2.45222611,2.75424513,0.54072586,0.00000000,0.00626579,0.09770487,0.36765572,2.12556745,0.04734830,0.36553055
-2.44622311,2.69864617,0.54466529,0.00000000,0.00640917,0.09445637,0.35422711,2.06399701,0.04891867,0.36090905
-2.44022011,2.64498143,0.54872266,0.00000000,0.00654908,0.09133773,0.34187741,2.00442444,0.05033121,0.35701841
-2.43421711,2.59282267,0.55265046,0.00000000,0.00667977,0.08831577,0.33050414,1.94684701,0.05155611,0.35365469
-2.42821411,2.54168022,0.55618978,0.00000000,0.00679597,0.08535775,0.31999755,1.89119006,0.05256608,0.35061135
-2.42221111,2.49103676,0.55907752,0.00000000,0.00689294,0.08243291,0.31024621,1.83732911,0.05333719,0.34768566
-2.41620810,2.44037875,0.56105406,0.00000000,0.00696657,0.07951384,0.30114172,1.78511060,0.05384957,0.34468469
-2.41020510,2.38922425,0.56187107,0.00000000,0.00701344,0.07657757,0.29258271,1.73436986,0.05408808,0.34143057
-2.40420210,2.33714574,0.56129909,0.00000000,0.00703085,0.07360637,0.28447766,1.68494566,0.05404273,0.33776503
-2.39819910,2.28378725,0.55913477,0.00000000,0.00701686,0.07058820,0.27674680,1.63669064,0.05370897,0.33355296
-2.39219610,2.22887558,0.55520734,0.00000000,0.00697031,0.06751688,0.26932299,1.58947765,0.05308782,0.32868508
-2.38619310,2.17222552,0.54938406,0.00000000,0.00689080,0.06439200,0.26215165,1.54320203,0.05218576,0.32307951
-2.38019010,2.11373959,0.54157453,0.00000000,0.00677867,0.06121845,0.25518996,1.49778056,0.05101451,0.31668245
-2.37418709,2.05340307,0.53173357,0.00000000,0.00663495,0.05800588,0.24840537,1.45314755,0.04959063,0.30946783
-2.36818409,1.99127530,0.51986262,0.00000000,0.00646133,0.05476787,0.24177373,1.40924921,0.04793497,0.30143613
-2.36218109,1.92747820,0.50600966,0.00000000,0.00626005,0.05152104,0.23527714,1.36603700,0.04607207,0.29261243
-2.35617809,1.86218335,0.49026750,0.00000000,0.00603384,0.04828412,0.22890180,1.32346115,0.04402939,0.28304386
-2.35017509,1.79559857,0.47277067,0.00000000,0.00578581,0.04507700,0.22263592,1.28146488,0.04183657,0.27279652
-2.34417209,1.72795498,0.45369105,0.00000000,0.00551938,0.04191982,0.21646793,1.23998019,0.03952461,0.26195208
-2.33816908,1.65949542,0.43323225,0.00000000,0.00523816,0.03883214,0.21038504,1.19892565,0.03712508,0.25060420
-2.33216608,1.59046464,0.41162326,0.00000000,0.00494586,0.03583228,0.20437230,1.15820631,0.03466939,0.23885489
-2.32616308,1.52110184,0.38911139,0.00000000,0.00464618,0.03293672,0.19841211,1.11771589,0.03218805,0.22681094
-2.32016008,1.45163547,0.36595495,0.00000000,0.00434273,0.03015970,0.19248418,1.07734092,0.02971006,0.21458061
-2.31415708,1.38228038,0.34241588,0.00000000,0.00403897,0.02751295,0.18656601,1.03696651,0.02726234,0.20227054
-2.30815408,1.31323697,0.31875272,0.00000000,0.00373810,0.02500556,0.18063370,0.99648329,0.02486932,0.18998315
-2.30215108,1.24469204,0.29521403,0.00000000,0.00344304,0.02264398,0.17466304,0.95579481,0.02255260,0.17781436
-2.29614807,1.17682090,0.27203261,0.00000000,0.00315637,0.02043210,0.16863087,0.91482486,0.02033069,0.16585187
-2.29014507,1.10979018,0.24942071,0.00000000,0.00288029,0.01837145,0.16251641,0.87352416,0.01821890,0.15417393
-2.28414207,1.04376096,0.22756625,0.00000000,0.00261663,0.01646145,0.15630267,0.83187581,0.01622933,0.14284849
-2.27813907,0.97889177,0.20663019,0.00000000,0.00236683,0.01469969,0.14997770,0.78989925,0.01437091,0.13193293
-2.27213607,0.91534107,0.18674515,0.00000000,0.00213193,0.01308225,0.14353564,0.74765223,0.01264958,0.12147412
-2.26613307,0.85326908,0.16801503,0.00000000,0.00191263,0.01160397,0.13697753,0.70523094,0.01106848,0.11150882
-2.26013007,0.79283866,0.15051580,0.00000000,0.00170929,0.01025882,0.13031181,0.66276810,0.00962821,0.10206449
-2.25412706,0.73421531,0.13429715,0.00000000,0.00152196,0.00904010,0.12355447,0.62042929,0.00832719,0.09316018
-2.24812406,0.67756639,0.11938491,0.00000000,0.00135043,0.00794077,0.11672893,0.57840778,0.00716197,0.08480773
-2.24212106,0.62305947,0.10578414,0.00000000,0.00119428,0.00695359,0.10986556,0.53691810,0.00612757,0.07701295
-2.23611806,0.57086033,0.09348257,0.00000000,0.00105289,0.00607138,0.10300096,0.49618897,0.00521788,0.06977695
-2.23011506,0.52113049,0.08245436,0.00000000,0.00092550,0.00528713,0.09617704,0.45645576,0.00442600,0.06309739
-2.22411206,0.47402484,0.07266396,0.00000000,0.00081128,0.00459415,0.08943990,0.41795316,0.00374455,0.05696971
-2.21810905,0.42968930,0.06406981,0.00000000,0.00070932,0.00398618,0.08283868,0.38090831,0.00316601,0.05138827
-2.21210605,0.38825900,0.05662795,0.00000000,0.00061866,0.00345746,0.07642428,0.34553468,0.00268297,0.04634735
-2.20610305,0.34985691,0.05029531,0.00000000,0.00053837,0.00300281,0.07024823,0.31202718,0.00228841,0.04184205
-2.20010005,0.31459317,0.04503254,0.00000000,0.00046751,0.00261771,0.06436154,0.28055841,0.00197587,0.03786900
-2.19409705,0.28256515,0.04080649,0.00000000,0.00040521,0.00229836,0.05881373,0.25127639,0.00173963,0.03442694
-2.18809405,0.25385820,0.03759214,0.00000000,0.00035061,0.00204169,0.05365200,0.22430367,0.00157482,0.03151708
-2.18209105,0.22854711,0.03537398,0.00000000,0.00030294,0.00184545,0.04892055,0.19973777,0.00147755,0.02914337
-2.17608804,0.20669806,0.03414700,0.00000000,0.00026148,0.00170826,0.04466010,0.17765290,0.00144486,0.02731249
-2.17008504,0.18837110,0.03391700,0.00000000,0.00022558,0.00162966,0.04090757,0.15810274,0.00147483,0.02603373
-2.16408204,0.17362273,0.03470047,0.00000000,0.00019467,0.00161014,0.03769592,0.14112409,0.00156647,0.02531870
-2.15807904,0.16250870,0.03652405,0.00000000,0.00016821,0.00165123,0.03505408,0.12674119,0.00171971,0.02518077
-2.15207604,0.15508664,0.03942340,0.00000000,0.00014576,0.00175552,0.03300704,0.11497047,0.00193527,0.02563447
-2.14607304,0.15141834,0.04344179,0.00000000,0.00012691,0.00192670,0.03157593,0.10582542,0.00221456,0.02669459
-2.14007004,0.15157170,0.04862829,0.00000000,0.00011131,0.00216964,0.03077819,0.09932149,0.00255951,0.02837522
-2.13406703,0.15562199,0.05503559,0.00000000,0.00009865,0.00249035,0.03062771,0.09548068,0.00297247,0.03068865
-2.12806403,0.16365251,0.06271769,0.00000000,0.00008867,0.00289607,0.03113493,0.09433566,0.00345597,0.03364408
-2.12206103,0.17575443,0.07172736,0.00000000,0.00008116,0.00339518,0.03230699,0.09593329,0.00401258,0.03724639
-2.11605803,0.19202582,0.08211348,0.00000000,0.00007590,0.00399725,0.03414768,0.10033727,0.00464470,0.04149482
