energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
0.13506753,2.51660010,0.01405327,0.11339861,0.42903037,0.76892221,0.74235560,1.39747832,0.01755538,0.23069467
0.14107054,2.44554385,0.01293885,0.11130817,0.41108270,0.74301332,0.70954392,1.37167482,0.01626268,0.22566348
0.14707354,2.37319515,0.01188218,0.10934301,0.39229170,0.71775510,0.67668063,1.34411360,0.01505730,0.21988352
0.15307654,2.30055837,0.01089111,0.10758486,0.37292179,0.69357508,0.64418553,1.31502139,0.01395626,0.21347650
0.15907954,2.22859280,0.00997264,0.10611566,0.35323234,0.67087355,0.61245353,1.28461265,0.01297542,0.20657544
0.16508254,2.15820124,0.00913295,0.10501618,0.33347221,0.65001678,0.58184978,1.25309261,0.01212959,0.19932098
0.17108554,2.09022080,0.00837751,0.10436445,0.31387505,0.63133116,0.55270589,1.22066112,0.01143257,0.19185738
0.17708854,2.02541561,0.00771114,0.10423420,0.29465534,0.61509836,0.52531708,1.18751696,0.01089724,0.18432851
0.18309155,1.96447149,0.00713812,0.10469324,0.27600533,0.60155152,0.49994042,1.15386218,0.01053559,0.17687386
0.18909455,1.90799242,0.00666222,0.10580185,0.25809293,0.59087267,0.47679387,1.11990615,0.01035870,0.16962475
0.19509755,1.85649844,0.00628676,0.10761117,0.24106051,0.58319129,0.45605609,1.08586885,0.01037670,0.16270104
0.20110055,1.81042494,0.00601463,0.11016169,0.22502455,0.57858414,0.43786682,1.05198322,0.01059869,0.15620820
0.20710355,1.77012285,0.00584827,0.11348176,0.21007624,0.57707610,0.42232771,1.01849624,0.01103250,0.15023509
0.21310655,1.73585957,0.00578963,0.11758626,0.19628263,0.57864209,0.40950346,0.98566853,0.01168453,0.14485233
0.21910955,1.70782034,0.00584012,0.12247551,0.18368858,0.58320990,0.39942310,0.95377244,0.01255942,0.14011142
0.22511256,1.68610992,0.00600051,0.12813422,0.17231906,0.59066368,0.39208130,0.92308871,0.01365972,0.13604448
0.23111556,1.67075428,0.00627083,0.13453094,0.16218191,0.60084807,0.38743964,0.89390162,0.01498553,0.13266468
0.23711856,1.66170257,0.00665026,0.14161763,0.15327072,0.61357268,0.38542788,0.86649299,0.01653409,0.12996728
0.24312156,1.65882900,0.00713696,0.14932973,0.14556794,0.62861688,0.38594506,0.84113531,0.01829946,0.12793118
0.24912456,1.66193515,0.00772800,0.15758665,0.13904782,0.64573474,0.38886064,0.81808424,0.02027210,0.12652088
0.25512756,1.67075269,0.00841921,0.16629264,0.13367939,0.66466003,0.39401567,0.79757097,0.02243865,0.12568878
0.26113057,1.68494677,0.00920508,0.17533831,0.12942909,0.68511125,0.40122415,0.77979485,0.02478169,0.12537779
0.26713357,1.70412052,0.01007871,0.18460253,0.12626323,0.70679664,0.41027463,0.76491659,0.02727967,0.12552394
0.27313657,1.72782070,0.01103175,0.19395493,0.12415002,0.72941926,0.42093226,0.75305253,0.02990691,0.12605915
0.27913957,1.75554493,0.01205445,0.20325880,0.12306133,0.75268201,0.43294140,0.74427026,0.03263380,0.12691388
0.28514257,1.78675042,0.01313569,0.21237447,0.12297390,0.77629279,0.44602877,0.73858579,0.03542714,0.12801972
0.29114557,1.82086441,0.01426305,0.22116295,0.12387021,0.79996958,0.45990737,0.73596243,0.03825058,0.12931167
0.29714857,1.85729596,0.01542305,0.22948978,0.12573882,0.82344561,0.47428104,0.73631152,0.04106531,0.13073027
0.30315158,1.89544902,0.01660130,0.23722895,0.12857428,0.84647445,0.48884965,0.73949487,0.04383079,0.13222336
0.30915458,1.93473614,0.01778274,0.24426663,0.13237653,0.86883485,0.50331485,0.74532880,0.04650567,0.13374747
0.31515758,1.97459239,0.01895198,0.25050472,0.13714978,0.89033529,0.51738612,0.75358961,0.04904872,0.13526880
0.32116058,2.01448871,0.02009355,0.25586378,0.14290102,0.91081790,0.53078705,0.76402004,0.05141991,0.13676379
0.32716358,2.05394404,0.02119229,0.26028548,0.14963798,0.93016164,0.54326146,0.77633658,0.05358141,0.13821925
0.33316658,2.09253543,0.02223362,0.26373410,0.15736671,0.94828432,0.55457912,0.79023707,0.05549860,0.13963194
0.33916958,2.12990540,0.02320391,0.26619733,0.16608888,0.96514346,0.56454093,0.80540828,0.05714100,0.14100783
0.34517259,2.16576616,0.02409072,0.26768594,0.17579870,0.98073556,0.57298307,0.82153322,0.05848312,0.14236086
0.35117559,2.19990009,0.02488310,0.26823261,0.18647976,0.99509373,0.57978011,0.83829765,0.05950510,0.14371127
0.35717859,2.23215646,0.02557179,0.26788981,0.19810184,1.00828374,0.58484680,0.85539579,0.06019325,0.14508372
0.36318159,2.26244438,0.02614937,0.26672679,0.21061780,1.02039830,0.58813841,0.87253488,0.06054031,0.14650505
0.36918459,2.29072237,0.02661034,0.26482597,0.22396075,1.03154990,0.58964975,0.88943863,0.06054561,0.14800199
0.37518759,2.31698508,0.02695117,0.26227882,0.23804180,1.04186250,0.58941273,0.90584953,0.06021493,0.14959868
0.38119060,2.34124818,0.02717028,0.25918148,0.25274829,1.05146226,0.58749271,0.92153007,0.05956024,0.15131440
0.38719360,2.36353218,0.02726797,0.25563035,0.26794300,1.06046801,0.58398386,0.93626315,0.05859918,0.15316140
0.39319660,2.38384657,0.02724625,0.25171797,0.28346423,1.06898189,0.57900368,0.94985187,0.05735454,0.15514309
0.39919960,2.40217539,0.02710872,0.24752930,0.29912702,1.07708068,0.57268714,0.96211892,0.05585345,0.15725255
0.40520260,2.41846535,0.02686038,0.24313874,0.31472554,1.08480853,0.56518064,0.97290599,0.05412661,0.15947172
0.41120560,2.43261778,0.02650740,0.23860803,0.33003663,1.09217154,0.55663624,0.98207340,0.05220751,0.16177096
0.41720860,2.44448495,0.02605693,0.23398500,0.34482456,1.09913470,0.54720633,0.98950024,0.05013153,0.16410947
0.42321161,2.45387177,0.02551693,0.22930352,0.35884676,1.10562150,0.53703918,0.99508529,0.04793523,0.16643613
0.42921461,2.46054288,0.02489595,0.22458438,0.37186046,1.11151644,0.52627550,0.99874877,0.04565563,0.16869117
0.43521761,2.46423517,0.02420302,0.21983707,0.38362999,1.11667052,0.51504612,1.00043509,0.04332961,0.17080826
0.44122061,2.46467547,0.02344750,0.21506259,0.39393444,1.12090954,0.50347100,1.00011647,0.04099347,0.17271721
0.44722361,2.46160247,0.02263897,0.21025669,0.40257535,1.12404493,0.49165941,0.99779738,0.03868255,0.17434697
0.45322661,2.45479191,0.02178721,0.20541371,0.40938415,1.12588664,0.47971134,0.99351958,0.03643104,0.17562890
0.45922961,2.44408380,0.02090213,0.20053061,0.41422892,1.12625755,0.46771985,0.98736737,0.03427192,0.17650016
0.46523262,2.42941003,0.01999374,0.19561091,0.41702024,1.12500849,0.45577429,0.97947287,0.03223694,0.17690700
0.47123562,2.41082079,0.01907217,0.19066842,0.41771577,1.12203340,0.44396394,0.97002068,0.03035672,0.17680782
0.47723862,2.38850823,0.01814763,0.18573039,0.41632328,1.11728338,0.43238200,0.95925172,0.02866093,0.17617587
0.48324162,2.36282576,0.01723040,0.18084004,0.41290209,1.11077919,0.42112945,0.94746563,0.02717846,0.17500138
0.48924462,2.33430146,0.01633083,0.17605822,0.40756266,1.10262114,0.41031852,0.93502149,0.02593752,0.17329313
0.49524762,2.30364463,0.01545925,0.17146402,0.40046434,1.09299589,0.40007558,0.92233634,0.02496581,0.17107924
0.50125063,2.27174435,0.01462595,0.16715443,0.39181149,1.08217943,0.39054302,0.90988142,0.02429048,0.16840723
0.50725363,2.23965968,0.01384106,0.16324291,0.38184782,1.07053603,0.38188023,0.89817584,0.02393806,0.16534323
0.51325663,2.20860124,0.01311442,0.15985693,0.37084945,1.05851274,0.37426315,0.88777763,0.02393421,0.16197051
0.51925963,2.17990445,0.01245542,0.15713460,0.35911678,1.04662971,0.36788270,0.87927235,0.02430333,0.15838721
0.52526263,2.15499509,0.01187291,0.15522036,0.34696546,1.03546628,0.36294186,0.87325934,0.02506804,0.15470348
0.53126563,2.13534804,0.01137489,0.15426011,0.33471699,1.02564334,0.35965158,0.87033609,0.02624843,0.15103807
0.53726863,2.12244079,0.01096843,0.15439576,0.32268907,1.01780260,0.35822559,0.87108102,0.02786126,0.14751453
0.54327164,2.11770319,0.01065944,0.15575946,0.31118621,1.01258343,0.35887439,0.87603548,0.02991899,0.14425717
0.54927464,2.12246535,0.01045247,0.15846777,0.30049093,1.01059824,0.36179867,0.88568531,0.03242875,0.14138688
0.55527764,2.13790587,0.01035059,0.16261592,0.29085567,1.01240737,0.36718235,0.90044306,0.03539127,0.13901707
0.56128064,2.16500227,0.01035522,0.16827242,0.28249602,1.01849448,0.37518572,0.92063124,0.03879984,0.13724977
0.56728364,2.20448602,0.01046611,0.17547429,0.27558507,1.02924361,0.38593889,0.94646759,0.04263937,0.13617212
0.57328664,2.25680393,0.01068121,0.18422299,0.27024945,1.04491893,0.39953596,0.97805304,0.04688556,0.13585330
0.57928964,2.32208792,0.01099673,0.19448142,0.26656677,1.06564801,0.41603015,1.01536282,0.05150429,0.13634216
0.58529265,2.40013453,0.01140719,0.20617204,0.26456488,1.09140971,0.43543026,1.05824148,0.05645134,0.13766539
0.59129565,2.49039557,0.01190552,0.21917627,0.26422263,1.12202696,0.45769851,1.10640192,0.06167234,0.13982657
0.59729865,2.59198047,0.01248322,0.23333529,0.26547224,1.15716539,0.48275008,1.15942883,0.06710316,0.14280593
0.60330165,2.70367075,0.01313054,0.24845237,0.26820307,1.19633750,0.51045427,1.21678650,0.07267066,0.14656091
0.60930465,2.82394634,0.01383680,0.26429657,0.27226672,1.23891290,0.54063732,1.27783073,0.07829387,0.15102749
0.61530765,2.95102309,0.01459055,0.28060788,0.27748306,1.28413384,0.57308685,1.34182455,0.08388550,0.15612219
0.62131066,3.08290006,0.01537992,0.29710367,0.28364722,1.33113592,0.60755746,1.40795720,0.08935393,0.16174479
0.62731366,3.21741513,0.01619290,0.31348620,0.29053703,1.37897299,0.64377754,1.47536559,0.09460537,0.16778143
0.63331666,3.35230656,0.01701759,0.32945107,0.29792076,1.42664533,0.68145672,1.54315743,0.09954637,0.17410823
0.63931966,3.48527844,0.01784248,0.34469621,0.30556484,1.47313005,0.72029361,1.61043516,0.10408641,0.18059509
0.64532266,3.61406704,0.01865664,0.35893110,0.31324132,1.51741248,0.75998348,1.67631958,0.10814059,0.18710962
0.65132566,3.73650583,0.01944991,0.37188601,0.32073473,1.55851727,0.80022543,1.73997242,0.11163219,0.19352105
0.65732866,3.85058622,0.02021304,0.38332061,0.32784819,1.59553786,0.84072864,1.80061677,0.11449510,0.19970389
0.66333167,3.95451194,0.02093774,0.39303189,0.33440857,1.62766336,0.88121745,1.85755479,0.11667599,0.20554132
0.66933467,4.04674473,0.02161673,0.40086082,0.34027051,1.65420163,0.92143499,1.91018196,0.11813603,0.21092813
0.67533767,4.12604003,0.02224371,0.40669762,0.34531920,1.67459772,0.96114523,1.95799742,0.11885216,0.21577309
0.68134067,4.19147124,0.02281326,0.41048529,0.34947197,1.68844722,1.00013345,2.00061038,0.11881791,0.22000077
0.68734367,4.24244229,0.02332083,0.41222134,0.35267861,1.69550390,1.03820514,2.03774234,0.11804356,0.22355272
0.69334667,4.27868842,0.02376256,0.41195758,0.35492057,1.69568182,1.07518375,2.06922551,0.11655576,0.22638795
0.69934967,4.30026583,0.02413520,0.40979799,0.35620903,1.68905195,1.11090727,2.09499780,0.11439663,0.22848292
0.70535268,4.30753134,0.02443600,0.40589487,0.35658223,1.67583370,1.14522435,2.11509484,0.11162231,0.22983085
0.71135568,4.30111364,0.02466263,0.40044333,0.35610200,1.65638209,1.17799022,2.12963986,0.10830110,0.23044065
0.71735868,4.28187792,0.02481313,0.39367444,0.35484991,1.63117139,1.20906290,2.13883202,0.10451123,0.23033540
0.72336168,4.25088611,0.02488590,0.38584740,0.35292307,1.60077601,1.23830013,2.14293409,0.10033843,0.22955057
0.72936468,4.20935474,0.02487973,0.37724098,0.35043002,1.56584979,1.26555747,2.14226006,0.09587327,0.22813209
0.73536768,4.15861252,0.02479386,0.36814474,0.34748664,1.52710462,1.29068783,2.13716343,0.09120859,0.22613429
0.74137069,4.10005958,0.02462806,0.35885026,0.34421249,1.48528926,1.31354253,2.12802670,0.08643698,0.22361794
0.74737369,4.03512987,0.02438280,0.34964285,0.34072754,1.44116926,1.33397419,2.11525233,0.08164843,0.22064831
0.75337669,3.96525798,0.02405939,0.34079398,0.33714948,1.39550864,1.35184112,2.09925557,0.07692822,0.21729347
0.75937969,3.89185124,0.02366005,0.33255470,0.33359160,1.34905383,1.36701318,2.08045901,0.07235528,0.21362271
0.76538269,3.81626739,0.02318815,0.32515020,0.33016127,1.30252016,1.37937874,2.05928895,0.06800072,0.20970533
0.77138569,3.73979794,0.02264819,0.31877575,0.32695900,1.25658112,1.38885226,2.03617316,0.06392696,0.20560947
0.77738869,3.66365670,0.02204597,0.31359382,0.32407796,1.21186029,1.39538207,2.01153998,0.06018705,0.20140137
0.78339170,3.58897293,0.02138853,0.30973268,0.32160397,1.16892576,1.39895788,1.98581804,0.05682451,0.19714463
0.78939470,3.51678816,0.02068412,0.30728603,0.31961570,1.12828676,1.39961724,1.95943642,0.05387341,0.19289982
0.79539770,3.44805570,0.01994210,0.30631376,0.31818511,1.09039205,1.39745085,1.93282481,0.05135866,0.18872412
0.80140070,3.38364173,0.01917276,0.30684360,0.31737794,1.05562971,1.39260587,1.90641313,0.04929663,0.18467103
0.80740370,3.32432706,0.01838711,0.30887333,0.31725412,1.02432778,1.38528734,1.88063055,0.04769576,0.18079028
0.81340670,3.27080862,0.01759661,0.31237352,0.31786802,0.99675538,1.37575714,1.85590347,0.04655729,0.17712765
0.81940970,3.22369986,0.01681285,0.31729039,0.31926855,0.97312391,1.36433057,1.83265248,0.04587602,0.17372486
0.82541271,3.18352981,0.01604726,0.32354875,0.32149883,0.95358805,1.35137071,1.81128811,0.04564092,0.17061949
0.83141571,3.15074023,0.01531078,0.33105477,0.32459570,0.93824634,1.33728044,1.79220558,0.04583573,0.16784491
0.83741871,3.12568099,0.01461349,0.33969843,0.32858874,0.92714132,1.32249267,1.77577849,0.04643942,0.16543011
0.84342171,3.10860381,0.01396441,0.34935572,0.33349911,0.92025916,1.30745895,1.76235171,0.04742651,0.16339969
0.84942471,3.09965471,0.01337114,0.35989037,0.33933800,0.91752895,1.29263706,1.75223373,0.04876732,0.16177373
0.85542771,3.09886571,0.01283975,0.37115522,0.34610498,0.91882187,1.27847783,1.74568858,0.05042809,0.16056775
0.86143072,3.10614645,0.01237456,0.38299335,0.35378616,0.92395049,1.26541190,1.74292766,0.05237107,0.15979265
0.86743372,3.12127645,0.01197806,0.39523891,0.36235226,0.93266855,1.25383671,1.74410177,0.05455458,0.15945467
0.87343672,3.14389874,0.01165093,0.40771795,0.37175692,0.94467157,1.24410436,1.74929350,0.05693316,0.15955537
0.87943972,3.17351569,0.01139200,0.42024921,0.38193502,0.95959853,1.23651053,1.75851039,0.05945773,0.16009165
0.88544272,3.20948760,0.01119841,0.43264519,0.39280151,0.97703515,1.23128510,1.77167903,0.06207592,0.16105574
0.89144572,3.25103486,0.01106574,0.44471341,0.40425054,0.99651872,1.22858453,1.78864036,0.06473260,0.16243522
0.89744872,3.29724397,0.01098820,0.45625823,0.41615525,1.01754484,1.22848648,1.80914656,0.06737052,0.16421307
0.90345173,3.34707794,0.01095888,0.46708301,0.42836824,1.03957608,1.23098664,1.83285971,0.06993121,0.16636772
0.90945473,3.39939105,0.01097003,0.47699291,0.44072277,1.06205244,1.23599817,1.85935248,0.07235601,0.16887312
0.91545773,3.45294825,0.01101339,0.48579810,0.45303486,1.08440352,1.24335348,1.88811115,0.07458737,0.17169888
0.92146073,3.50644865,0.01108046,0.49331753,0.46510619,1.10606206,1.25280873,1.91854113,0.07657016,0.17481042
0.92746373,3.55855293,0.01116288,0.49938288,0.47672791,1.12647843,1.26405063,1.94997513,0.07825312,0.17816926
0.93346673,3.60791403,0.01125274,0.50384289,0.48768529,1.14513563,1.27670567,1.98168407,0.07959034,0.18173336
0.93946973,3.65321016,0.01134292,0.50656753,0.49776303,1.16156422,1.29035141,2.01289067,0.08054267,0.18545763
0.94547274,3.69317934,0.01142742,0.50745213,0.50675121,1.17535651,1.30452960,2.04278562,0.08107899,0.18929450
0.95147574,3.72665426,0.01150167,0.50642102,0.51445164,1.18617955,1.31876081,2.07054594,0.08117733,0.19319476
0.95747874,3.75259629,0.01156280,0.50343065,0.52068436,1.19378608,1.33256007,2.09535528,0.08082573,0.19710843
0.96348174,3.77012729,0.01160992,0.49847192,0.52529415,1.19802310,1.34545310,2.11642543,0.08002281,0.20098581
0.96948474,3.77855801,0.01164431,0.49157153,0.52815665,1.19883748,1.35699253,2.13301841,0.07877799,0.20477867
0.97548774,3.77741182,0.01166969,0.48279235,0.52918388,1.19627831,1.36677353,2.14446839,0.07711142,0.20844146
0.98149075,3.76644265,0.01169226,0.47223268,0.52832895,1.19049565,1.37444839,2.15020251,0.07505351,0.21193256
0.98749375,3.74564616,0.01172091,0.46002436,0.52558955,1.18173572,1.37973919,2.14975976,0.07264411,0.21521547
0.99349675,3.71526343,0.01176719,0.44632982,0.52101019,1.17033258,1.38244828,2.14280696,0.06993152,0.21825992
0.99949975,3.67577674,0.01184533,0.43133814,0.51468293,1.15669639,1.38246592,2.12915120,0.06697109,0.22104273
1.00550275,3.62789721,0.01197213,0.41526030,0.50674647,1.14129887,1.37977475,2.10874780,0.06382371,0.22354847
1.01150575,3.57254453,0.01216687,0.39832374,0.49738365,1.12465628,1.37445073,2.08170359,0.06055416,0.22576980
1.01750875,3.51081929,0.01245101,0.38076642,0.48681736,1.10731069,1.36666054,2.04827490,0.05722941,0.22770744
1.02351176,3.44396883,0.01284794,0.36283081,0.47530491,1.08981017,1.35665539,2.00886035,0.05391684,0.22936974
1.02951476,3.37334763,0.01338257,0.34475765,0.46313112,1.07268877,1.34476130,1.96398865,0.05068257,0.23077189
1.03551776,3.30037388,0.01408082,0.32678018,0.45060032,1.05644718,1.33136649,1.91430166,0.04758992,0.23193476
1.04152076,3.22648370,0.01496916,0.30911862,0.43802758,1.04153465,1.31690608,1.86053349,0.04469794,0.23288342
1.04752376,3.15308499,0.01607386,0.29197541,0.42572944,1.02833323,1.30184489,1.80348658,0.04206016,0.23364545
1.05352676,3.08151253,0.01742041,0.27553116,0.41401455,1.01714478,1.28665898,1.74400555,0.03972355,0.23424902
1.05952976,3.01298642,0.01903268,0.25994151,0.40317454,1.00818143,1.27181687,1.68295016,0.03772762,0.23472101
1.06553277,2.94857532,0.02093219,0.24533496,0.39347549,1.00155989,1.25776103,1.62116848,0.03610384,0.23508518
1.07153577,2.88916610,0.02313727,0.23181170,0.38515025,0.99729976,1.24489068,1.55947141,0.03487511,0.23536049
1.07753877,2.83544110,0.02566230,0.21944340,0.37839205,0.99532606,1.23354641,1.49860966,0.03405556,0.23555975
1.08354177,2.78786374,0.02851691,0.20827399,0.37334938,0.99547565,1.22399747,1.43925407,0.03365048,0.23568860
1.08954477,2.74667309,0.03170530,0.19832122,0.37012258,0.99750734,1.21643208,1.38198010,0.03365636,0.23574501
1.09554777,2.71188722,0.03522565,0.18957902,0.36876200,1.00111510,1.21095120,1.32725689,0.03406119,0.23571922
1.10155078,2.68331515,0.03906961,0.18202038,0.36926796,1.00594375,1.20756581,1.27544126,0.03484482,0.23559412
1.10755378,2.66057638,0.04322197,0.17560078,0.37159227,1.01160631,1.20619790,1.22677661,0.03597949,0.23534618
1.11355678,2.64312698,0.04766053,0.17026181,0.37564140,1.01770209,1.20668480,1.18139647,0.03743049,0.23494674
1.11955978,2.63029077,0.05235604,0.16593493,0.38128093,1.02383477,1.20878660,1.13933224,0.03915694,0.23436363
1.12556278,2.62129394,0.05727252,0.16254524,0.38834124,1.02962932,1.21219620,1.10052450,0.04111267,0.23356301
1.13156578,2.61530123,0.06236758,0.16001498,0.39662405,1.03474722,1.21655147,1.06483706,0.04324729,0.23251132
1.13756878,2.61145218,0.06759306,0.15826677,0.40590958,1.03889902,1.22144882,1.03207288,0.04550722,0.23117725
1.14357179,2.60889551,0.07289581,0.15722639,0.41596399,1.04185378,1.22645754,1.00199092,0.04783698,0.22953355
1.14957479,2.60682022,0.07821863,0.15682504,0.42654682,1.04344503,1.23113441,0.97432309,0.05018040,0.22755863
1.15557779,2.60448226,0.08350126,0.15700105,0.43741819,1.04357303,1.23503778,0.94879035,0.05248197,0.22523787
1.16158079,2.60122572,0.08868160,0.15770100,0.44834534,1.04220330,1.23774080,0.92511738,0.05468814,0.22256458
1.16758379,2.59649806,0.09369684,0.15888018,0.45910854,1.03936181,1.23884325,0.90304515,0.05674862,0.21954052
1.17358679,2.58985913,0.09848469,0.16050255,0.46950589,1.03512720,1.23798167,0.88234106,0.05861766,0.21617606
1.17958979,2.58098418,0.10298459,0.16254016,0.47935719,1.02962051,1.23483771,0.86280630,0.06025506,0.21248997
1.18559280,2.56966131,0.10713880,0.16497211,0.48850666,1.02299337,1.22914442,0.84428058,0.06162726,0.20850882
1.19159580,2.55578413,0.11089352,0.16778319,0.49682442,1.01541522,1.22069062,0.82664409,0.06270801,0.20426619
1.19759880,2.53934062,0.11419979,0.17096225,0.50420705,1.00706051,1.20932350,0.80981709,0.06347897,0.19980154
1.20360180,2.52039926,0.11701436,0.17450043,0.51057707,0.99809664,1.19494944,0.79375748,0.06393002,0.19515910
1.20960480,2.49909363,0.11930039,0.17838935,0.51588161,0.98867325,1.17753347,0.77845668,0.06405926,0.19038657
1.21560780,2.47560660,0.12102806,0.18261941,0.52009035,0.97891369,1.15709757,0.76393439,0.06387283,0.18553384
1.22161081,2.45015506,0.12217503,0.18717813,0.52319307,0.96890878,1.13371794,0.75023259,0.06338441,0.18065185
1.22761381,2.42297635,0.12272672,0.19204889,0.52519679,0.95871344,1.10752176,0.73740945,0.06261458,0.17579144
1.23361681,2.39431667,0.12267660,0.19720981,0.52612283,0.94834611,1.07868337,0.72553325,0.06158985,0.17100242
1.23961981,2.36442240,0.12202621,0.20263304,0.52600389,0.93779089,1.04742029,0.71467698,0.06034172,0.16633268
1.24562281,2.33353412,0.12078521,0.20828443,0.52488127,0.92700218,1.01398904,0.70491362,0.05890549,0.16182755
1.25162581,2.30188364,0.11897122,0.21412352,0.52280245,0.91591136,0.97868105,0.69631240,0.05731912,0.15752925
1.25762881,2.26969366,0.11660957,0.22010389,0.51981893,0.90443509,0.94181841,0.68893609,0.05562207,0.15347641
1.26363182,2.23717972,0.11373301,0.22617384,0.51598450,0.89248458,0.90374980,0.68283935,0.05385418,0.14970378
1.26963482,2.20455384,0.11038118,0.23227739,0.51135390,0.87997522,0.86484623,0.67806800,0.05205471,0.14624195
1.27563782,2.17202937,0.10660010,0.23835545,0.50598187,0.86683598,0.82549676,0.67465911,0.05026145,0.14311718
1.28164082,2.13982616,0.10244146,0.24434721,0.49992256,0.85301797,0.78610403,0.67264179,0.04851004,0.14035123
1.28764382,2.10817564,0.09796180,0.25019165,0.49322918,0.83850178,0.74707946,0.67203834,0.04683341,0.13796128
1.29364682,2.07732501,0.09322165,0.25582907,0.48595391,0.82330300,0.70883824,0.67286565,0.04526145,0.13595983
1.29964982,2.04754009,0.08828454,0.26120259,0.47814802,0.80747578,0.67179378,0.67513663,0.04382080,0.13435468
1.30565283,2.01910641,0.08321589,0.26625967,0.46986201,0.79111424,0.63635192,0.67886139,0.04253474,0.13314893
1.31165583,1.99232825,0.07808196,0.27095333,0.46114591,0.77435161,0.60290464,0.68404808,0.04142326,0.13234099
1.31765883,1.96752545,0.07294865,0.27524332,0.45204949,0.75735722,0.57182350,0.69070318,0.04050314,0.13192470
1.32366183,1.94502791,0.06788042,0.27909701,0.44262258,0.74033148,0.54345285,0.69883119,0.03978808,0.13188949
1.32966483,1.92516804,0.06293915,0.28248991,0.43291524,0.72349913,0.51810293,0.70843366,0.03928887,0.13222052
1.33566783,1.90827124,0.05818313,0.28540598,0.42297794,0.70710109,0.49604304,0.71950750,0.03901343,0.13289900
1.34167084,1.89464473,0.05366614,0.28783760,0.41286165,0.69138519,0.47749499,0.73204265,0.03896694,0.13390245
1.34767384,1.88456526,0.04943660,0.28978511,0.40261789,0.67659634,0.46262705,0.74601916,0.03915180,0.13520503
1.35367684,1.87826608,0.04553693,0.29125608,0.39229870,0.66296646,0.45154853,0.76140383,0.03956756,0.13677793
1.35967984,1.87592370,0.04200300,0.29226428,0.38195649,0.65070460,0.44430536,0.77814653,0.04021082,0.13858972
1.36568284,1.87764513,0.03886378,0.29282833,0.37164391,0.63998766,0.44087677,0.79617640,0.04107501,0.14060667
1.37168584,1.88345600,0.03614116,0.29297015,0.36141353,0.63095211,0.44117332,0.81539811,0.04215021,0.14279317
1.37768884,1.89329033,0.03384983,0.29271327,0.35131751,0.62368700,0.44503640,0.83568851,0.04342296,0.14511196
1.38369185,1.90698232,0.03199746,0.29208104,0.34140711,0.61822858,0.45223940,0.85689375,0.04487610,0.14752442
1.38969485,1.92426088,0.03058482,0.29109488,0.33173221,0.61455668,0.46249053,0.87882722,0.04648867,0.14999086
1.39569785,1.94474710,0.02960615,0.28977268,0.32234058,0.61259313,0.47543738,0.90126848,0.04823589,0.15247065
1.40170085,1.96795523,0.02904956,0.28812736,0.31327726,0.61220225,0.49067319,0.92396332,0.05008936,0.15492245
1.40770385,1.99329728,0.02889747,0.28616577,0.30458370,0.61319339,0.50774472,0.94662523,0.05201721,0.15730445
1.41370685,2.02009136,0.02912713,0.28388798,0.29629694,0.61532554,0.52616148,0.96893815,0.05398463,0.15957449
1.41970985,2.04757377,0.02971120,0.28128700,0.28844883,0.61831392,0.54540631,0.99056080,0.05595436,0.16169041
1.42571286,2.07491461,0.03061830,0.27834903,0.28106512,0.62183814,0.56494681,1.01113233,0.05788741,0.16361033
1.43171586,2.10123655,0.03181357,0.27505410,0.27416481,0.62555196,0.58424747,1.03027930,0.05974390,0.16529302
1.43771886,2.12563625,0.03325933,0.27137734,0.26775949,0.62909408,0.60278208,1.04762381,0.06148399,0.16669842
1.44372186,2.14720783,0.03491565,0.26729055,0.26185290,0.63209967,0.62004599,1.06279251,0.06306881,0.16778819
1.44972486,2.16506757,0.03674096,0.26276419,0.25644077,0.63421226,0.63556802,1.07542624,0.06446152,0.16852634
1.45572786,2.17837906,0.03869271,0.25776963,0.25151084,0.63509548,0.64892144,1.08518989,0.06562826,0.16887998
1.46173087,2.18637789,0.04072803,0.25228150,0.24704327,0.63444421,0.65973380,1.09178225,0.06653908,0.16882009
1.46773387,2.18839490,0.04280439,0.24628008,0.24301142,0.63199483,0.66769523,1.09494537,0.06716876,0.16832231
1.47373687,2.18387737,0.04488031,0.23975354,0.23938293,0.62753405,0.67256508,1.09447310,0.06749752,0.16736771
1.47973987,2.17240714,0.04691607,0.23269998,0.23612125,0.62090606,0.67417647,1.09021852,0.06751150,0.16594359
1.48574287,2.15371511,0.04887446,0.22512903,0.23318746,0.61201781,0.67243894,1.08209994,0.06720319,0.16404412
1.49174587,2.12769166,0.05072153,0.21706306,0.23054248,0.60084210,0.66733889,1.07010522,0.06657149,0.16167091
1.49774887,2.09439259,0.05242732,0.20853779,0.22814946,0.58741851,0.65893800,1.05429434,0.06562178,0.15883345
1.50375188,2.05404039,0.05396656,0.19960238,0.22597635,0.57185221,0.64736973,1.03479996,0.06436560,0.15554938
1.50975488,2.00702097,0.05531938,0.19031895,0.22399863,0.55431061,0.63283400,1.01182619,0.06282033,0.15184454
1.51575788,1.95387589,0.05647186,0.18076146,0.22220180,0.53501821,0.61559045,0.98564538,0.06100864,0.14775289
1.52176088,1.89529056,0.05741654,0.17101421,0.22058381,0.51424972,0.59595030,0.95659320,0.05895779,0.14331618
