energy_ev,total_up,Pt_p_up,Pt_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-4.30115058,2.29815540,0.47495995,1.99927015,0.10258949,0.01803376,0.25454528,0.00000000
-4.29514757,2.39337244,0.49040230,2.07959700,0.10263637,0.01990899,0.26496635,0.00000000
-4.28914457,2.51747104,0.51227447,2.18449103,0.10391757,0.02201619,0.27895677,0.00000000
-4.28314157,2.67052369,0.54049319,2.31414740,0.10639768,0.02435030,0.29645968,0.00000000
-4.27713857,2.85212885,0.57488141,2.46835114,0.11002337,0.02690157,0.31736806,0.00000000
-4.27113557,3.06137389,0.61516487,2.64644044,0.11472339,0.02965536,0.34152313,0.00000000
-4.26513257,3.29680725,0.66096974,2.84727805,0.12040870,0.03259195,0.36871357,0.00000000
-4.25912956,3.55642243,0.71182192,3.06923314,0.12697309,0.03568659,0.39867574,0.00000000
-4.25312656,3.83765618,0.76714829,3.31017571,0.13429406,0.03890963,0.43109530,0.00000000
-4.24712356,4.13740307,0.82628019,3.56748554,0.14223426,0.04222692,0.46561027,0.00000000
-4.24112056,4.45204778,0.88845968,3.83807711,0.15064333,0.04560027,0.50181573,0.00000000
-4.23511756,4.77751630,0.95284851,4.11844124,0.15936020,0.04898817,0.53927023,0.00000000
-4.22911456,5.10934588,1.01854010,4.40470385,0.16821595,0.05234666,0.57750389,0.00000000
-4.22311156,5.44277318,1.08457438,4.69270116,0.17703695,0.05563030,0.61602817,0.00000000
-4.21710855,5.77283895,1.14995538,4.97807002,0.18564843,0.05879331,0.65434698,0.00000000
-4.21110555,6.09450655,1.21367125,5.25635126,0.19387830,0.06179079,0.69196904,0.00000000
-4.20510255,6.40279108,1.27471615,5.52310297,0.20156109,0.06457995,0.72842087,0.00000000
-4.19909955,6.69289466,1.33211355,5.77402024,0.20854186,0.06712137,0.76326030,0.00000000
-4.19309655,6.96034309,1.38494006,6.00505691,0.21468011,0.06938019,0.79608961,0.00000000
-4.18709355,7.20111864,1.43234906,6.21254479,0.21985326,0.07132719,0.82656804,0.00000000
-4.18109055,7.41178322,1.47359319,6.39330537,0.22395983,0.07293976,0.85442297,0.00000000
-4.17508754,7.58958666,1.50804490,6.54474916,0.22692210,0.07420264,0.87945919,0.00000000
-4.16908454,7.73255470,1.53521394,6.66495804,0.22868797,0.07510842,0.90156576,0.00000000
-4.16308154,7.83955241,1.55476131,6.75274642,0.22923229,0.07565784,0.92072003,0.00000000
-4.15707854,7.91031906,1.56650860,6.80769803,0.22855717,0.07585969,0.93698838,0.00000000
-4.15107554,7.94547216,1.57044246,6.83017569,0.22669162,0.07573056,0.95052345,0.00000000
-4.14507254,7.94647932,1.56671370,6.82130312,0.22369027,0.07529421,0.96155789,0.00000000
-4.13906953,7.91559810,1.55563088,6.78291853,0.21963125,0.07458069,0.97039445,0.00000000
-4.13306653,7.85578574,1.53764858,6.71750156,0.21461346,0.07362523,0.97739290,0.00000000
-4.12706353,7.77058180,1.51335065,6.62807609,0.20875310,0.07246694,0.98295404,0.00000000
-4.12106053,7.66396843,1.48342901,6.51809284,0.20217977,0.07114735,0.98750142,0.00000000
-4.11505753,7.54021390,1.44865894,6.39129656,0.19503213,0.06970888,0.99146153,0.00000000
-4.10905453,7.40370620,1.40987175,6.25158363,0.18745352,0.06819327,0.99524322,0.00000000
-4.10305153,7.25878390,1.36792596,6.10285623,0.17958740,0.06664007,0.99921738,0.00000000
-4.09704852,7.10957178,1.32367837,5.94887953,0.17157308,0.06508522,1.00369778,0.00000000
-4.09104552,6.95982857,1.27795605,5.79314816,0.16354170,0.06355984,1.00892396,0.00000000
-4.08504252,6.81281362,1.23153066,5.63876792,0.15561272,0.06208923,1.01504727,0.00000000
-4.07903952,6.67117835,1.18509598,5.48835769,0.14789091,0.06069209,1.02212050,0.00000000
-4.07303652,6.53688705,1.13924972,5.34397561,0.14046418,0.05938016,1.03009205,0.00000000
-4.06703352,6.41117040,1.09448022,5.20707234,0.13340196,0.05815804,1.03880474,0.00000000
-4.06103052,6.29451294,1.05115849,5.07847273,0.12675452,0.05702343,1.04799970,0.00000000
-4.05502751,6.18667461,1.00953575,4.95838593,0.12055298,0.05596762,1.05732497,0.00000000
-4.04902451,6.08674428,0.96974635,4.84644246,0.11481000,0.05497626,1.06634878,0.00000000
-4.04302151,5.99322182,0.93181565,4.74175547,0.10952121,0.05403043,1.07457668,0.00000000
-4.03701851,5.90412416,0.89567230,4.64300236,0.10466713,0.05310774,1.08147189,0.00000000
-4.03101551,5.81710917,0.86116394,4.54852202,0.10021554,0.05218373,1.08647786,0.00000000
-4.02501251,5.72961116,0.82807553,4.45642230,0.09612419,0.05123314,1.08904199,0.00000000
-4.01900950,5.63898076,0.79614909,4.36469215,0.09234360,0.05023132,1.08863935,0.00000000
-4.01300650,5.54262259,0.76510385,4.27131294,0.08882003,0.04915544,1.08479527,0.00000000
-4.00700350,5.43812418,0.73465576,4.17436350,0.08549821,0.04798566,1.07710585,0.00000000
-4.00100050,5.32337045,0.70453543,4.07211450,0.08232399,0.04670600,1.06525527,0.00000000
-3.99499750,5.19663910,0.67450369,3.96310819,0.07924661,0.04530511,1.04902927,0.00000000
-3.98899450,5.05667347,0.64436416,3.84622074,0.07622069,0.04377669,1.02832434,0.00000000
-3.98299150,4.90273082,0.61397245,3.72070541,0.07320769,0.04211973,1.00315203,0.00000000
-3.97698849,4.73460519,0.58324184,3.58621589,0.07017705,0.04033844,0.97363872,0.00000000
-3.97098549,4.55262557,0.55214539,3.44281023,0.06710677,0.03844197,0.94002065,0.00000000
-3.96498249,4.35763117,0.52071473,3.29093671,0.06398367,0.03644394,0.90263490,0.00000000
-3.95897949,4.15092663,0.48903599,3.13140372,0.06080318,0.03436176,0.86190683,0.00000000
-3.95297649,3.93422079,0.45724322,2.96533666,0.05756887,0.03221587,0.81833461,0.00000000
-3.94697349,3.70955327,0.42551006,2.79412484,0.05429165,0.03002885,0.77247185,0.00000000
-3.94097049,3.47921317,0.39404017,2.61936195,0.05098882,0.02782458,0.72490912,0.00000000
-3.93496748,3.24565446,0.36305718,2.44278344,0.04768294,0.02562732,0.67625522,0.00000000
-3.92896448,3.01141216,0.33279460,2.26620406,0.04440072,0.02346091,0.62711901,0.00000000
-3.92296148,2.77902299,0.30348635,2.09145853,0.04117183,0.02134803,0.57809266,0.00000000
-3.91695848,2.55095375,0.27535833,1.92034757,0.03802781,0.01930961,0.52973670,0.00000000
-3.91095548,2.32953975,0.24862124,1.75459136,0.03500108,0.01736432,0.48256745,0.00000000
-3.90495248,2.11693486,0.22346503,1.59579153,0.03212407,0.01552825,0.43704723,0.00000000
-3.89894947,1.91507410,0.20005491,1.44540244,0.02942849,0.01381469,0.39357715,0.00000000
-3.89294647,1.72564882,0.17852899,1.30471177,0.02694479,0.01223406,0.35249292,0.00000000
-3.88694347,1.55009388,0.15899748,1.17483005,0.02470173,0.01079400,0.31406316,0.00000000
-3.88094047,1.38958572,0.14154308,1.05668819,0.02272612,0.00949946,0.27849014,0.00000000
-3.87493747,1.24504971,0.12622253,0.95104190,0.02104262,0.00835296,0.24591259,0.00000000
-3.86893447,1.11717495,0.11306893,0.85848154,0.01967365,0.00735489,0.21641022,0.00000000
-3.86293147,1.00643452,0.10209452,0.77944585,0.01863939,0.00650377,0.19000943,0.00000000
-3.85692846,0.91310905,0.09329378,0.71423811,0.01795775,0.00579661,0.16668992,0.00000000
-3.85092546,0.83731192,0.08664639,0.66304318,0.01764432,0.00522923,0.14639166,0.00000000
-3.84492246,0.77901415,0.08212005,0.62594422,0.01771235,0.00479652,0.12902206,0.00000000
-3.83891946,0.73806773,0.07967288,0.60293796,0.01817265,0.00449270,0.11446280,0.00000000
-3.83291646,0.71422628,0.07925533,0.59394791,0.01903342,0.00431151,0.10257628,0.00000000
-3.82691346,0.70716244,0.08081158,0.59883487,0.02030005,0.00424639,0.09321142,0.00000000
-3.82091046,0.71648163,0.08428043,0.61740472,0.02197489,0.00429058,0.08620866,0.00000000
-3.81490745,0.74173227,0.08959574,0.64941353,0.02405697,0.00443716,0.08140431,0.00000000
-3.80890445,0.78241295,0.09668660,0.69457044,0.02654174,0.00467910,0.07863400,0.00000000
-3.80290145,0.83797708,0.10547731,0.75253884,0.02942085,0.00500927,0.07773555,0.00000000
-3.79689845,0.90783589,0.11588729,0.82293651,0.03268202,0.00542039,0.07855113,0.00000000
-3.79089545,0.99136067,0.12783124,0.90533561,0.03630899,0.00590504,0.08092902,0.00000000
-3.78489245,1.08788515,0.14121956,0.99926300,0.04028165,0.00645564,0.08472494,0.00000000
-3.77888944,1.19670865,0.15595914,1.10420182,0.04457630,0.00706445,0.08980319,0.00000000
-3.77288644,1.31710080,0.17195474,1.21959441,0.04916612,0.00772358,0.09603757,0.00000000
-3.76688344,1.44830792,0.18911078,1.34484712,0.05402185,0.00842508,0.10331230,0.00000000
-3.76088044,1.58956124,0.20733369,1.47933676,0.05911257,0.00916100,0.11152286,0.00000000
-3.75487744,1.74008654,0.22653457,1.62241849,0.06440665,0.00992350,0.12057679,0.00000000
-3.74887444,1.89911467,0.24663203,1.77343445,0.06987283,0.01070500,0.13039449,0.00000000
-3.74287144,2.06589210,0.26755509,1.93172258,0.07548129,0.01149834,0.14090982,0.00000000
-3.73686843,2.23969040,0.28924568,2.09662448,0.08120468,0.01229691,0.15207052,0.00000000
-3.73086543,2.41981360,0.31166069,2.26749149,0.08701903,0.01309484,0.16383830,0.00000000
-3.72486243,2.60560219,0.33477310,2.44368803,0.09290448,0.01388714,0.17618843,0.00000000
-3.71885943,2.79643305,0.35857206,2.62459136,0.09884575,0.01466977,0.18910888,0.00000000
-3.71285643,2.99171436,0.38306169,2.80958739,0.10483223,0.01543975,0.20259872,0.00000000
-3.70685343,3.19087545,0.40825843,2.99806219,0.11085778,0.01619516,0.21666592,0.00000000
-3.70085043,3.39335161,0.43418700,3.18938961,0.11692005,0.01693512,0.23132439,0.00000000
-3.69484742,3.59856455,0.46087504,3.38291554,0.12301953,0.01765964,0.24659048,0.00000000
-3.68884442,3.80589979,0.48834661,3.57794003,0.12915821,0.01836952,0.26247889,0.00000000
-3.68284142,4.01468248,0.51661486,3.77369868,0.13533799,0.01906614,0.27899829,0.00000000
-3.67683842,4.22415376,0.54567441,3.96934513,0.14155901,0.01975119,0.29614676,0.00000000
-3.67083542,4.43344981,0.57549384,4.16393653,0.14781788,0.02042639,0.31390751,0.00000000
-3.66483242,4.64158596,0.60600892,4.35642395,0.15410607,0.02109327,0.33224483,0.00000000
-3.65882941,4.84744795,0.63711713,4.54564960,0.16040857,0.02175283,0.35110104,0.00000000
-3.65282641,5.04979221,0.66867412,4.73035209,0.16670293,0.02240533,0.37039422,0.00000000
-3.64682341,5.24725649,0.70049242,4.90918098,0.17295888,0.02305009,0.39001739,0.00000000
-3.64082041,5.43838149,0.73234296,5.08072064,0.17913848,0.02368536,0.40983908,0.00000000
-3.63481741,5.62164336,0.76395946,5.24352339,0.18519707,0.02430823,0.42970548,0.00000000
-3.62881441,5.79549619,0.79504587,5.39615049,0.19108476,0.02491468,0.44944417,0.00000000
-3.62281141,5.95842272,0.82528653,5.53721954,0.19674873,0.02549965,0.46886944,0.00000000
-3.61680840,6.10899075,0.85435881,5.66545552,0.20213591,0.02605721,0.48778884,0.00000000
-3.61080540,6.24591215,0.88194765,5.77974297,0.20719620,0.02658083,0.50601085,0.00000000
-3.60480240,6.36810107,0.90776121,5.87917574,0.21188589,0.02706365,0.52335322,0.00000000
-3.59879940,6.47472751,0.93154682,5.96310145,0.21617105,0.02749880,0.53965155,0.00000000
-3.59279640,6.56526282,0.95310626,6.03115722,0.22003072,0.02787977,0.55476766,0.00000000
-3.58679340,6.63951372,0.97230948,6.08329432,0.22345970,0.02820075,0.56859726,0.00000000
-3.58079040,6.69764215,0.98910564,6.11978928,0.22647061,0.02845692,0.58107635,0.00000000
-3.57478739,6.74016915,1.00353093,6.14124045,0.22909510,0.02864472,0.59218612,0.00000000
-3.56878439,6.76796152,1.01571221,6.14854923,0.23138400,0.02876208,0.60195573,0.00000000
-3.56278139,6.78220149,1.02586615,6.14288656,0.23340645,0.02880851,0.61046287,0.00000000
-3.55677839,6.78434024,1.03429363,6.12564606,0.23524780,0.02878517,0.61783197,0.00000000
-3.55077539,6.77603724,1.04136936,6.09838574,0.23700646,0.02869481,0.62422980,0.00000000
-3.54477239,6.75908844,1.04752716,6.06276140,0.23878970,0.02854168,0.62985891,0.00000000
-3.53876938,6.73534652,1.05324128,6.02045498,0.24070877,0.02833131,0.63494883,0.00000000
-3.53276638,6.70663753,1.05900476,5.97310152,0.24287331,0.02807025,0.63974555,0.00000000
-3.52676338,6.67467784,1.06530576,5.92221853,0.24538558,0.02776582,0.64449972,0.00000000
-3.52076038,6.64099595,1.07260300,5.86914142,0.24833468,0.02742572,0.64945409,0.00000000
-3.51475738,6.60686290,1.08130164,5.81496826,0.25179113,0.02705776,0.65483085,0.00000000
-3.50875438,6.57323509,1.09173085,5.76051667,0.25580221,0.02666951,0.66081942,0.00000000
-3.50275138,6.54071231,1.10412429,5.70629489,0.26038815,0.02626801,0.66756545,0.00000000
-3.49674837,6.50951325,1.11860465,5.65248853,0.26553974,0.02585951,0.67516154,0.00000000
-3.49074537,6.47946983,1.13517328,5.59896338,0.27121720,0.02544933,0.68364024,0.00000000
-3.48474237,6.45004077,1.15370544,5.54528433,0.27735075,0.02504168,0.69296988,0.00000000
-3.47873937,6.42034397,1.17395180,5.49074914,0.28384270,0.02463964,0.70305335,0.00000000
-3.47273637,6.38920641,1.19554632,5.43443560,0.29057114,0.02424516,0.71373025,0.00000000
-3.46673337,6.35522932,1.21802015,5.37525978,0.29739500,0.02385916,0.72478230,0.00000000
-3.46073037,6.31686598,1.24082123,5.31204269,0.30416042,0.02348165,0.73594184,0.00000000
-3.45472736,6.27250866,1.26333876,5.24358234,0.31070791,0.02311197,0.74690323,0.00000000
-3.44872436,6.22058095,1.28493131,5.16872796,0.31688022,0.02274902,0.75733666,0.00000000
-3.44272136,6.15963145,1.30495742,5.08645328,0.32253036,0.02239150,0.76690370,0.00000000
-3.43671836,6.08842459,1.32280713,4.99592553,0.32752937,0.02203822,0.77527390,0.00000000
-3.43071536,6.00602468,1.33793298,4.89656741,0.33177355,0.02168836,0.78214177,0.00000000
-3.42471236,5.91186920,1.34987875,4.78810921,0.33519065,0.02134173,0.78724305,0.00000000
-3.41870935,5.80582808,1.35830465,4.67062906,0.33774472,0.02099901,0.79036970,0.00000000
-3.41270635,5.68824595,1.36300747,4.54457938,0.33943940,0.02066188,0.79138267,0.00000000
-3.40670335,5.55996535,1.36393470,4.41079854,0.34031926,0.02033317,0.79022172,0.00000000
-3.40070035,5.42232940,1.36119170,4.27050694,0.34046939,0.02001691,0.78691183,0.00000000
-3.39469735,5.27716333,1.35504162,4.12528757,0.34001286,0.01971828,0.78156576,0.00000000
-3.38869435,5.12673538,1.34589772,3.97705176,0.33910645,0.01944356,0.77438244,0.00000000
-3.38269135,4.97369810,1.33430868,3.82799097,0.33793464,0.01919995,0.76564134,0.00000000
-3.37668834,4.82101221,1.32093730,3.68051665,0.33670221,0.01899536,0.75569292,0.00000000
-3.37068534,4.67185580,1.30653375,3.53719000,0.33562577,0.01883811,0.74494557,0.00000000
-3.36468234,4.52952232,1.29190459,3.40064438,0.33492460,0.01873669,0.73384967,0.00000000
-3.35867934,4.39731138,1.27787909,3.27350296,0.33481133,0.01869938,0.72287949,0.00000000
-3.35267634,4.27841653,1.26527448,3.15829479,0.33548274,0.01873390,0.71251373,0.00000000
-3.34667334,4.17581465,1.25486191,3.05737217,0.33711131,0.01884714,0.70321577,0.00000000
-3.34067034,4.09216108,1.24733470,2.97283243,0.33983782,0.01904479,0.69541439,0.00000000
-3.33466733,4.02969500,1.24328048,2.90644689,0.34376532,0.01933112,0.68948600,0.00000000
-3.32866433,3.99015849,1.24315860,2.85959975,0.34895489,0.01970875,0.68573922,0.00000000
-3.32266133,3.97473269,1.24728378,2.83323901,0.35542323,0.02017850,0.68440249,0.00000000
-3.31665833,3.98399359,1.25581687,2.82784136,0.36314231,0.02073928,0.68561528,0.00000000
-3.31065533,4.01788904,1.26876295,2.84339240,0.37204094,0.02138810,0.68942332,0.00000000
-3.30465233,4.07573799,1.28597697,2.87938286,0.38200832,0.02212009,0.69577804,0.00000000
-3.29864932,4.15625192,1.30717625,2.93482126,0.39289925,0.02292861,0.70454012,0.00000000
-3.29264632,4.25757751,1.33195944,3.00826244,0.40454079,0.02380543,0.71548713,0.00000000
-3.28664332,4.37735892,1.35983063,3.09785112,0.41674004,0.02474089,0.72832461,0.00000000
-3.28064032,4.51281704,1.39022735,3.20137888,0.42929256,0.02572416,0.74270022,0.00000000
-3.27463732,4.66084264,1.42255103,3.31635258,0.44199118,0.02674352,0.75822017,0.00000000
-3.26863432,4.81809947,1.45619827,3.44007148,0.45463463,0.02778657,0.77446713,0.00000000
-3.26263132,4.98113338,1.49059113,3.56971045,0.46703563,0.02884052,0.79101888,0.00000000
-3.25662831,5.14648294,1.52520510,3.70240569,0.47902816,0.02989245,0.80746665,0.00000000
-3.25062531,5.31078698,1.55959302,3.83533987,0.49047340,0.03092954,0.82343242,0.00000000
-3.24462231,5.47088502,1.59340395,3.96582316,0.50126434,0.03193927,0.83858454,0.00000000
-3.23861931,5.62390633,1.62639574,4.09136694,0.51132862,0.03290960,0.85265068,0.00000000
-3.23261631,5.76734419,1.65844094,4.20974715,0.52062970,0.03382918,0.86542788,0.00000000
-3.22661331,5.89911260,1.68952557,4.31905490,0.52916629,0.03468738,0.87678925,0.00000000
-3.22061031,6.01758336,1.71974090,4.41773214,0.53697010,0.03547451,0.88668698,0.00000000
-3.21460730,6.12160245,1.74926875,4.50459140,0.54410208,0.03618180,0.89515181,0.00000000
-3.20860430,6.21048566,1.77836111,4.57881898,0.55064738,0.03680153,0.90228909,0.00000000
-3.20260130,6.28399432,1.80731527,4.63996189,0.55670932,0.03732703,0.90827160,0.00000000
-3.19659830,6.34229310,1.83644588,4.68789997,0.56240264,0.03775271,0.91332973,0.00000000
-3.19059530,6.38589262,1.86605545,4.72280483,0.56784647,0.03807409,0.91773957,0.00000000
-3.18459230,6.41558032,1.89640519,4.74508858,0.57315732,0.03828779,0.92180947,0.00000000
-3.17858929,6.43234378,1.92768767,4.75534532,0.57844240,0.03839152,0.92586576,0.00000000
-3.17258629,6.43729080,1.96000316,4.75428900,0.58379370,0.03838404,0.93023844,0.00000000
-3.16658329,6.43157057,1.99334087,4.74269143,0.58928302,0.03826516,0.93524727,0.00000000
-3.16058029,6.41630043,2.02756642,4.72132392,0.59495821,0.03803571,0.94118897,0.00000000
-3.15457729,6.39250177,2.06241624,4.69090585,0.60084081,0.03769745,0.94832593,0.00000000
-3.14857429,6.36104832,2.09749941,4.65206307,0.60692505,0.03725308,0.95687683,0.00000000
-3.14257129,6.32262914,2.13230684,4.60529815,0.61317842,0.03670615,0.96700923,0.00000000
-3.13656828,6.27772742,2.16622745,4.55097373,0.61954345,0.03606099,0.97883439,0.00000000
-3.13056528,6.22661561,2.19857036,4.48930947,0.62594088,0.03532271,0.99240410,0.00000000
-3.12456228,6.16936590,2.22859197,4.42039204,0.63227366,0.03449705,1.00770948,0.00000000
-3.11855928,6.10587441,2.25552638,4.34419677,0.63843177,0.03359039,1.02468144,0.00000000
-3.11255628,6.03589665,2.27861738,4.26061906,0.64429741,0.03260964,1.04319251,0.00000000
-3.10655328,5.95909113,2.29715043,4.16951269,0.64975033,0.03156216,1.06305988,0.00000000
-3.10055028,5.87506760,2.31048251,4.07073220,0.65467284,0.03045575,1.08404911,0.00000000
-3.09454727,5.78343658,2.31806868,3.96417610,0.65895441,0.02929848,1.10587855,0.00000000
-3.08854427,5.68385667,2.31948347,3.84982788,0.66249540,0.02809869,1.12822416,0.00000000
-3.08254127,5.57607664,2.31443658,3.72779191,0.66520992,0.02686486,1.15072461,0.00000000
-3.07653827,5.45997011,2.30278177,3.59832198,0.66702760,0.02560554,1.17298676,0.00000000
-3.07053527,5.33556084,2.28451909,3.46184084,0.66789426,0.02432927,1.19459160,0.00000000
-3.06453227,5.20303806,2.25979042,3.31894943,0.66777156,0.02304444,1.21510054,0.00000000
-3.05852926,5.06276150,2.22886912,3.17042584,0.66663568,0.02175924,1.23406257,0.00000000
-3.05252626,4.91525688,2.19214458,3.01721413,0.66447539,0.02048156,1.25102212,0.00000000
-3.04652326,4.76120326,2.15010310,2.86040426,0.66128952,0.01921887,1.26552782,0.00000000
-3.04052026,4.60141378,2.10330631,2.70120462,0.65708430,0.01797817,1.27714232,0.00000000
-3.03451726,4.43681209,2.05236873,2.54090913,0.65187071,0.01676590,1.28545296,0.00000000
-3.02851426,4.26840653,1.99793593,2.38086118,0.64566217,0.01558787,1.29008314,0.00000000
-3.02251126,4.09726411,1.94066437,2.22241649,0.63847280,0.01444926,1.29070427,0.00000000
-3.01650825,3.92448631,1.88120431,2.06690725,0.63031637,0.01335453,1.28704769,0.00000000
-3.01050525,3.75118797,1.82018620,1.91560922,0.62120612,0.01230746,1.27891624,0.00000000
-3.00450225,3.57848038,1.75821133,1.76971346,0.61115536,0.01131115,1.26619478,0.00000000
-2.99849925,3.40745907,1.69584657,1.63030372,0.60017896,0.01036805,1.24885930,0.00000000
-2.99249625,3.23919621,1.63362312,1.49834027,0.58829551,0.00947999,1.22698370,0.00000000
-2.98649325,3.07473728,1.57203865,1.37465007,0.57553000,0.00864824,1.20074411,0.00000000
-2.98049025,2.91510098,1.51156218,1.25992336,0.56191676,0.00787363,1.17041996,0.00000000
-2.97448724,2.76128145,1.45264051,1.15471579,0.54750246,0.00715655,1.13639178,0.00000000
-2.96848424,2.61425143,1.39570551,1.05945519,0.53234892,0.00649709,1.09913543,0.00000000
-2.96248124,2.47496509,1.34118089,0.97445202,0.51653529,0.00589512,1.05921274,0.00000000
-2.95647824,2.34435931,1.28948769,0.89991199,0.50015965,0.00535033,1.01725898,0.00000000
-2.95047524,2.22335250,1.24104766,0.83594998,0.48333961,0.00486235,0.97396734,0.00000000
-2.94447224,2.11284012,1.19628373,0.78260371,0.46621186,0.00443083,0.93007099,0.00000000
-2.93846923,2.01368657,1.15561743,0.73984655,0.44893066,0.00405543,0.88632339,0.00000000
-2.93246623,1.92671339,1.11946296,0.70759840,0.43166519,0.00373597,0.84347770,0.00000000
-2.92646323,1.85268403,1.08821811,0.68573427,0.41459591,0.00347240,0.80226579,0.00000000
-2.92046023,1.79228584,1.06225250,0.67409022,0.39791001,0.00326489,0.76337801,0.00000000
-2.91445723,1.74611019,1.04189370,0.67246667,0.38179625,0.00311379,0.72744422,0.00000000
-2.90845423,1.71463166,1.02741208,0.68062911,0.36643925,0.00301973,0.69501685,0.00000000
-2.90245123,1.69818767,1.01900535,0.69830687,0.35201380,0.00298353,0.66655671,0.00000000
-2.89644822,1.69695955,1.01678371,0.72519021,0.33867911,0.00300628,0.64242179,0.00000000
-2.89044522,1.71095637,1.02075681,0.76092642,0.32657359,0.00308925,0.62285966,0.00000000
-2.88444222,1.74000248,1.03082317,0.80511559,0.31581029,0.00323391,0.60800342,0.00000000
-2.87843922,1.78372948,1.04676313,0.85730656,0.30647312,0.00344184,0.59787130,0.00000000
-2.87243622,1.84157327,1.06823585,0.91699361,0.29861423,0.00371471,0.59236993,0.00000000
-2.86643322,1.91277644,1.09478065,0.98361434,0.29225252,0.00405415,0.59130072,0.00000000
-2.86043022,1.99639582,1.12582311,1.05654894,0.28737335,0.00446170,0.59436932,0.00000000
-2.85442721,2.09131496,1.16068550,1.13512099,0.28392948,0.00493866,0.60119741,0.00000000
-2.84842421,2.19626099,1.19860148,1.21859989,0.28184317,0.00548595,0.61133642,0.00000000
-2.84242121,2.30982488,1.23873421,1.30620467,0.28100924,0.00610399,0.62428251,0.00000000
-2.83641821,2.43048448,1.28019737,1.39710911,0.28129902,0.00679254,0.63949224,0.00000000
-2.83041521,2.55662904,1.32207785,1.49044780,0.28256496,0.00755051,0.65639837,0.00000000
-2.82441221,2.68658462,1.36345941,1.58532301,0.28464562,0.00837579,0.67442507,0.00000000
-2.81840920,2.81863931,1.40344604,1.68081215,0.28737094,0.00926517,0.69300222,0.00000000
-2.81240620,2.95106777,1.44118423,1.77597556,0.29056752,0.01021413,0.71157832,0.00000000
-2.80640320,3.08215474,1.47588320,1.86986483,0.29406365,0.01121677,0.72963167,0.00000000
-2.80040020,3.21021716,1.50683236,1.96153146,0.29769416,0.01226580,0.74667967,0.00000000
-2.79439720,3.33362522,1.53341561,2.05003630,0.30130465,0.01335248,0.76228610,0.00000000
-2.78839420,3.45082256,1.55512202,2.13445979,0.30475542,0.01446671,0.77606650,0.00000000
-2.78239120,3.56034601,1.57155297,2.21391343,0.30792465,0.01559717,0.78769167,0.00000000
-2.77638819,3.66084552,1.58242579,2.28755275,0.31071117,0.01673152,0.79688952,0.00000000
-2.77038519,3.75110462,1.58757422,2.35459191,0.31303662,0.01785667,0.80344561,0.00000000
-2.76438219,3.83006191,1.58694618,2.41432008,0.31484718,0.01895913,0.80720256,0.00000000
-2.75837919,3.89683359,1.58059923,2.46611938,0.31611478,0.02002543,0.80805868,0.00000000
-2.75237619,3.95073689,1.56869446,2.50948422,0.31683795,0.02104255,0.80596617,0.00000000
-2.74637319,3.99131382,1.55148913,2.54404119,0.31704227,0.02199837,0.80092897,0.00000000
-2.74037019,4.01835435,1.52932865,2.56956891,0.31678038,0.02288222,0.79300060,0.00000000
-2.73436718,4.03191780,1.50263814,2.58601662,0.31613168,0.02368525,0.78228201,0.00000000
-2.72836418,4.03235066,1.47191391,2.59352026,0.31520144,0.02440091,0.76891949,0.00000000
-2.72236118,4.02029947,1.43771477,2.59241487,0.31411951,0.02502524,0.75310267,0.00000000
-2.71635818,3.99671660,1.40065335,2.58324179,0.31303838,0.02555717,0.73506238,0.00000000
-2.71035518,3.96285761,1.36138718,2.56674963,0.31213058,0.02599857,0.71506843,0.00000000
-2.70435218,3.92026852,1.32060937,2.54388789,0.31158536,0.02635434,0.69342704,0.00000000
-2.69834917,3.87076224,1.27903875,2.51579261,0.31160461,0.02663222,0.67047781,0.00000000
-2.69234617,3.81638363,1.23740936,2.48376377,0.31239806,0.02684252,0.64659007,0.00000000
-2.68634317,3.75936351,1.19645899,2.44923473,0.31417773,0.02699776,0.62215861,0.00000000
-2.68034017,3.70206261,1.15691709,2.41373426,0.31715184,0.02711213,0.59759872,0.00000000
-2.67433717,3.64690702,1.11949191,2.37884246,0.32151830,0.02720088,0.57334056,0.00000000
-2.66833417,3.59631756,1.08485730,2.34614217,0.32745798,0.02727966,0.54982288,0.00000000
-2.66233117,3.55263588,1.05363946,2.31716793,0.33512803,0.02736384,0.52748646,0.00000000
-2.65632816,3.51805048,1.02640412,2.29335459,0.34465566,0.02746781,0.50676719,0.00000000
-2.65032516,3.49452604,1.00364471,2.27598816,0.35613244,0.02760434,0.48808914,0.00000000
-2.64432216,3.48373945,0.98577202,2.26616109,0.36960975,0.02778399,0.47185779,0.00000000
-2.63831916,3.48702558,0.97310584,2.26473422,0.38509531,0.02801469,0.45845367,0.00000000
-2.63231616,3.50533548,0.96586912,2.27230734,0.40255132,0.02830141,0.44822649,0.00000000
-2.62631316,3.53920888,0.96418478,2.28919964,0.42189418,0.02864596,0.44148992,0.00000000
-2.62031016,3.58876229,0.96807549,2.31544110,0.44299584,0.02904701,0.43851715,0.00000000
-2.61430715,3.65369300,0.97746632,2.35077502,0.46568689,0.02950022,0.43953707,0.00000000
-2.60830415,3.73329835,0.99219002,2.39467145,0.48976118,0.02999853,0.44473132,0.00000000
-2.60230115,3.82650892,1.01199473,2.44635055,0.51498169,0.03053255,0.45423181,0.00000000
