energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-0.33316658,0.52250074,0.35439667,0.03848280,0.01175159,0.05341235,0.06954143,0.21962285,0.22233066,0.00000000
-0.32716358,0.53404925,0.35954362,0.03939204,0.01180714,0.05475533,0.07124709,0.22505633,0.22714952,0.00000000
-0.32116058,0.54196206,0.36218326,0.04003435,0.01177775,0.05572899,0.07247174,0.22897119,0.23041956,0.00000000
-0.31515758,0.54607196,0.36226004,0.04039610,0.01166407,0.05631264,0.07318965,0.23128495,0.23207151,0.00000000
-0.30915458,0.54629192,0.35977289,0.04046958,0.01146854,0.05649378,0.07338577,0.23194896,0.23207021,0.00000000
-0.30315158,0.54261831,0.35477528,0.04025325,0.01119531,0.05626852,0.07305636,0.23095018,0.23041580,0.00000000
-0.29714857,0.53513120,0.34737341,0.03975179,0.01085012,0.05564171,0.07220914,0.22831178,0.22714384,0.00000000
-0.29114557,0.52399172,0.33772262,0.03897595,0.01044006,0.05462679,0.07086312,0.22409256,0.22232404,0.00000000
-0.28514257,0.50943665,0.32602209,0.03794221,0.00997337,0.05324529,0.06904795,0.21838497,0.21605787,0.00000000
-0.27913957,0.49177049,0.31250832,0.03667215,0.00945914,0.05152610,0.06680303,0.21131224,0.20847513,0.00000000
-0.27313657,0.47135544,0.29744741,0.03519178,0.00890702,0.04950443,0.06417629,0.20302438,0.19972957,0.00000000
-0.26713357,0.44859978,0.28112674,0.03353064,0.00832692,0.04722065,0.06122268,0.19369359,0.18999387,0.00000000
-0.26113057,0.42394521,0.26384638,0.03172087,0.00772875,0.04471894,0.05800258,0.18350905,0.17945419,0.00000000
-0.25512756,0.39785368,0.24591050,0.02979621,0.00712209,0.04204588,0.05458015,0.17267151,0.16830447,0.00000000
-0.24912456,0.37079452,0.22761932,0.02779101,0.00651600,0.03924903,0.05102159,0.16138797,0.15674086,0.00000000
-0.24312156,0.34323206,0.20926173,0.02573928,0.00591878,0.03637555,0.04739361,0.14986644,0.14495640,0.00000000
-0.23711856,0.31561460,0.19110901,0.02367381,0.00533784,0.03347091,0.04376197,0.13831139,0.13313623,0.00000000
-0.23111556,0.28836491,0.17340970,0.02162542,0.00477953,0.03057781,0.04019026,0.12691968,0.12145342,0.00000000
-0.22511256,0.26187254,0.15638587,0.01962234,0.00424914,0.02773517,0.03673893,0.11587736,0.11006563,0.00000000
-0.21910955,0.23648826,0.14023063,0.01768972,0.00375081,0.02497745,0.03346461,0.10535733,0.09911262,0.00000000
-0.21310655,0.21252049,0.12510716,0.01584931,0.00328756,0.02233410,0.03041965,0.09551784,0.08871468,0.00000000
-0.20710355,0.19023382,0.11114878,0.01411931,0.00286138,0.01982927,0.02765203,0.08650191,0.07897183,0.00000000
-0.20110055,0.16984929,0.09846023,0.01251434,0.00247325,0.01748174,0.02520534,0.07843738,0.06996394,0.00000000
-0.19509755,0.15154634,0.08711981,0.01104555,0.00212330,0.01530500,0.02311915,0.07143775,0.06175146,0.00000000
-0.18909455,0.13546591,0.07718211,0.00972081,0.00181089,0.01330755,0.02142931,0.06560334,0.05437680,0.00000000
-0.18309155,0.12171446,0.06868121,0.00854505,0.00153473,0.01149329,0.02016848,0.06102283,0.04786606,0.00000000
-0.17708854,0.11036847,0.06163407,0.00752058,0.00129306,0.00986205,0.01936653,0.05777478,0.04223109,0.00000000
-0.17108554,0.10147904,0.05604373,0.00664746,0.00108373,0.00841014,0.01905101,0.05592912,0.03747170,0.00000000
-0.16508254,0.09507619,0.05190242,0.00592393,0.00090433,0.00713097,0.01924734,0.05554822,0.03357780,0.00000000
-0.15907954,0.09117260,0.04919407,0.00534672,0.00075231,0.00601568,0.01997891,0.05668759,0.03053143,0.00000000
-0.15307654,0.08976644,0.04789632,0.00491146,0.00062505,0.00505373,0.02126697,0.05939587,0.02830861,0.00000000
-0.14707354,0.09084328,0.04798185,0.00461288,0.00051997,0.00423343,0.02313017,0.06371423,0.02688076,0.00000000
-0.14107054,0.09437676,0.04941900,0.00444507,0.00043456,0.00354248,0.02558391,0.06967493,0.02621588,0.00000000
-0.13506753,0.10032820,0.05217165,0.00440166,0.00036643,0.00296838,0.02863944,0.07729933,0.02627926,0.00000000
-0.12906453,0.10864507,0.05619853,0.00447586,0.00031338,0.00249881,0.03230271,0.08659508,0.02703386,0.00000000
-0.12306153,0.11925862,0.06145195,0.00466056,0.00027336,0.00212187,0.03657303,0.09755303,0.02844033,0.00000000
-0.11705853,0.13208074,0.06787606,0.00494825,0.00024452,0.00182637,0.04144166,0.11014363,0.03045673,0.00000000
-0.11105553,0.14700053,0.07540496,0.00533100,0.00022520,0.00160196,0.04689038,0.12431343,0.03303806,0.00000000
-0.10505253,0.16388069,0.08396067,0.00580037,0.00021392,0.00143920,0.05289012,0.13998160,0.03613567,0.00000000
-0.09904952,0.18255435,0.09345129,0.00634732,0.00020935,0.00132971,0.05939977,0.15703704,0.03969653,0.00000000
-0.09304652,0.20282249,0.10376947,0.00696210,0.00021033,0.00126610,0.06636528,0.17533618,0.04366272,0.00000000
-0.08704352,0.22445241,0.11479140,0.00763424,0.00021582,0.00124207,0.07371917,0.19470181,0.04797094,0.00000000
-0.08104052,0.24717758,0.12637653,0.00835245,0.00022490,0.00125232,0.08138048,0.21492321,0.05255231,0.00000000
-0.07503752,0.27069910,0.13836807,0.00910468,0.00023673,0.00129259,0.08925531,0.23575770,0.05733247,0.00000000
-0.06903452,0.29468894,0.15059445,0.00987817,0.00025059,0.00135965,0.09723793,0.25693384,0.06223201,0.00000000
-0.06303152,0.31879502,0.16287173,0.01065961,0.00026578,0.00145126,0.10521254,0.27815622,0.06716732,0.00000000
-0.05702851,0.34264823,0.17500694,0.01143528,0.00028171,0.00156618,0.11305562,0.29911192,0.07205183,0.00000000
-0.05102551,0.36587105,0.18680229,0.01219133,0.00029782,0.00170420,0.12063886,0.31947841,0.07679755,0.00000000
-0.04502251,0.38808767,0.19806017,0.01291409,0.00031361,0.00186616,0.12783252,0.33893266,0.08131703,0.00000000
-0.03901951,0.40893523,0.20858865,0.01359038,0.00032862,0.00205394,0.13450927,0.35716130,0.08552552,0.00000000
-0.03301651,0.42807569,0.21820737,0.01420787,0.00034245,0.00227050,0.14054815,0.37387115,0.08934329,0.00000000
-0.02701351,0.44520777,0.22675338,0.01475549,0.00035477,0.00251989,0.14583864,0.38880002,0.09269809,0.00000000
-0.02101051,0.46007856,0.23408689,0.01522375,0.00036529,0.00280725,0.15028465,0.40172695,0.09552748,0.00000000
-0.01500750,0.47249405,0.24009646,0.01560509,0.00037379,0.00313877,0.15380820,0.41248164,0.09778102,0.00000000
-0.00900450,0.48232809,0.24470331,0.01589415,0.00038014,0.00352163,0.15635268,0.42095248,0.09942226,0.00000000
-0.00300150,0.48952933,0.24786474,0.01608804,0.00038426,0.00396388,0.15788544,0.42709278,0.10043029,0.00000000
0.00300150,0.49412566,0.24957618,0.01618641,0.00038617,0.00447433,0.15839978,0.43092477,0.10080084,0.00000000
0.00900450,0.49622577,0.24987192,0.01619158,0.00038595,0.00506227,0.15791594,0.43254122,0.10054691,0.00000000
0.01500750,0.49601784,0.24882427,0.01610845,0.00038378,0.00573725,0.15648134,0.43210441,0.09969878,0.00000000
0.02101051,0.49376510,0.24654136,0.01594442,0.00037991,0.00650873,0.15416985,0.42984244,0.09830351,0.00000000
0.02701351,0.48979846,0.24316340,0.01570914,0.00037466,0.00738568,0.15108018,0.42604304,0.09642382,0.00000000
0.03301651,0.48450650,0.23885772,0.01541418,0.00036845,0.00837618,0.14733344,0.42104491,0.09413652,0.00000000
0.03901951,0.47832297,0.23381271,0.01507274,0.00036173,0.00948693,0.14306996,0.41522711,0.09153036,0.00000000
0.04502251,0.47171260,0.22823095,0.01469913,0.00035503,0.01072273,0.13844549,0.40899673,0.08870364,0.00000000
0.05102551,0.46515542,0.22232181,0.01430832,0.00034889,0.01208601,0.13362694,0.40277548,0.08576137,0.00000000
0.05702851,0.45913047,0.21629383,0.01391547,0.00034391,0.01357635,0.12878774,0.39698550,0.08281238,0.00000000
0.06303152,0.45409937,0.21034726,0.01353544,0.00034069,0.01519005,0.12410304,0.39203518,0.07996617,0.00000000
0.06903452,0.45049045,0.20466702,0.01318226,0.00033984,0.01691973,0.11974493,0.38830534,0.07732988,0.00000000
0.07503752,0.44868398,0.19941639,0.01286874,0.00034195,0.01875412,0.11587769,0.38613635,0.07500530,0.00000000
0.08104052,0.44899908,0.19473173,0.01260604,0.00034756,0.02067786,0.11265333,0.38581665,0.07308603,0.00000000
0.08704352,0.45168271,0.19071834,0.01240337,0.00035719,0.02267157,0.11020742,0.38757297,0.07165490,0.00000000
0.09304652,0.45690107,0.18744770,0.01226771,0.00037127,0.02471193,0.10865546,0.39156267,0.07078172,0.00000000
0.09904952,0.46473376,0.18495603,0.01220365,0.00039016,0.02677206,0.10808961,0.39786835,0.07052131,0.00000000
0.10505253,0.47517071,0.18324440,0.01221326,0.00041412,0.02882200,0.10857614,0.40649481,0.07091194,0.00000000
0.11105553,0.48811198,0.18228007,0.01229613,0.00044328,0.03082934,0.11015335,0.41736850,0.07197420,0.00000000
0.11705853,0.50337042,0.18199915,0.01244936,0.00047768,0.03276008,0.11283032,0.43033937,0.07371031,0.00000000
0.12306153,0.52067686,0.18231035,0.01266775,0.00051720,0.03457951,0.11658615,0.44518490,0.07610374,0.00000000
0.12906453,0.53968786,0.18309963,0.01294399,0.00056159,0.03625322,0.12137005,0.46161640,0.07911952,0.00000000
0.13506753,0.55999548,0.18423550,0.01326887,0.00061043,0.03774821,0.12710206,0.47928698,0.08270472,0.00000000
0.14107054,0.58113886,0.18557474,0.01363167,0.00066320,0.03903389,0.13367457,0.49780126,0.08678961,0.00000000
0.14707354,0.60261724,0.18696838,0.01402043,0.00071920,0.04008316,0.14095446,0.51672629,0.09128914,0.00000000
0.15307654,0.62390399,0.18826754,0.01442233,0.00077763,0.04087330,0.14878608,0.53560345,0.09610482,0.00000000
0.15907954,0.64446116,0.18932907,0.01482409,0.00083754,0.04138684,0.15699474,0.55396095,0.10112710,0.00000000
0.16508254,0.66375433,0.19002071,0.01521234,0.00089791,0.04161210,0.16539095,0.57132662,0.10623799,0.00000000
0.17108554,0.68126711,0.19022564,0.01557400,0.00095764,0.04154371,0.17377514,0.58724060,0.11131401,0.00000000
0.17708854,0.69651515,0.18984633,0.01589664,0.00101558,0.04118280,0.18194274,0.60126764,0.11622945,0.00000000
0.18309155,0.70905905,0.18880753,0.01616883,0.00107057,0.04053698,0.18968970,0.61300857,0.12085964,0.00000000
0.18909455,0.71851597,0.18705848,0.01638044,0.00112145,0.03962009,0.19681803,0.62211085,0.12508436,0.00000000
0.19509755,0.72456966,0.18457420,0.01652289,0.00116713,0.03845178,0.20314133,0.62827764,0.12879124,0.00000000
0.20110055,0.72697849,0.18135604,0.01658942,0.00120660,0.03705686,0.20849013,0.63127536,0.13187886,0.00000000
0.20710355,0.72558150,0.17743144,0.01657519,0.00123895,0.03546449,0.21271677,0.63093943,0.13425970,0.00000000
0.21310655,0.72030207,0.17285297,0.01647746,0.00126342,0.03370729,0.21569971,0.62717804,0.13586263,0.00000000
0.21910955,0.71114932,0.16769692,0.01629561,0.00127943,0.03182033,0.21734706,0.61997393,0.13663496,0.00000000
0.22511256,0.69821719,0.16206125,0.01603116,0.00128658,0.02984015,0.21759914,0.60938398,0.13654389,0.00000000
0.23111556,0.68168116,0.15606333,0.01568770,0.00128465,0.02780373,0.21643007,0.59553680,0.13557730,0.00000000
0.23711856,0.66179284,0.14983731,0.01527079,0.00127364,0.02574760,0.21384821,0.57862837,0.13374397,0.00000000
0.24312156,0.63887261,0.14353130,0.01478781,0.00125376,0.02370694,0.20989554,0.55891586,0.13107301,0.00000000
0.24912456,0.61330055,0.13730450,0.01424772,0.00122541,0.02171491,0.20464586,0.53670987,0.12761271,0.00000000
0.25512756,0.58550602,0.13132425,0.01366085,0.00118915,0.01980202,0.19820212,0.51236546,0.12342880,0.00000000
0.26113057,0.55595627,0.12576299,0.01303860,0.00114572,0.01799571,0.19069272,0.48627221,0.11860212,0.00000000
0.26713357,0.52514433,0.12079532,0.01239315,0.00109598,0.01632009,0.18226721,0.45884368,0.11322593,0.00000000
0.27313657,0.49357687,0.11659502,0.01173717,0.00104090,0.01479573,0.17309143,0.43050677,0.10740293,0.00000000
0.27913957,0.46176214,0.11333205,0.01108349,0.00098150,0.01343973,0.16334236,0.40169112,0.10124207,0.00000000
0.28514257,0.43019854,0.11116963,0.01044477,0.00091887,0.01226575,0.15320285,0.37281923,0.09485537,0.00000000
0.29114557,0.39936412,0.11026126,0.00983325,0.00085407,0.01128422,0.14285653,0.34429731,0.08835479,0.00000000
0.29714857,0.36970731,0.11074775,0.00926047,0.00078817,0.01050261,0.13248300,0.31650735,0.08184933,0.00000000
0.30315158,0.34163911,0.11275433,0.00873702,0.00072215,0.00992573,0.12225352,0.28980049,0.07544247,0.00000000
0.30915458,0.31552688,0.11638780,0.00827231,0.00065694,0.00955602,0.11232735,0.26449195,0.06922995,0.00000000
0.31515758,0.29168983,0.12173380,0.00787447,0.00059336,0.00939390,0.10284876,0.24085746,0.06329810,0.00000000
0.32116058,0.27039630,0.12885433,0.00755016,0.00053215,0.00943810,0.09394484,0.21913133,0.05772250,0.00000000
0.32716358,0.25186267,0.13778559,0.00730454,0.00047391,0.00968594,0.08572405,0.19950594,0.05256730,0.00000000
0.33316658,0.23625387,0.14853628,0.00714120,0.00041912,0.01013362,0.07827561,0.18213269,0.04788494,0.00000000
0.33916958,0.22368534,0.16108646,0.00706220,0.00036814,0.01077645,0.07166941,0.16712406,0.04371629,0.00000000
0.34517259,0.21422623,0.17538722,0.00706812,0.00032124,0.01160910,0.06595671,0.15455673,0.04009124,0.00000000
0.35117559,0.20790362,0.19136115,0.00715815,0.00027856,0.01262581,0.06117119,0.14447541,0.03702956,0.00000000
0.35717859,0.20470749,0.20890383,0.00733026,0.00024016,0.01382056,0.05733039,0.13689716,0.03454209,0.00000000
0.36318159,0.20459635,0.22788638,0.00758133,0.00020603,0.01518731,0.05443747,0.13181595,0.03263206,0.00000000
0.36918459,0.20750306,0.24815906,0.00790739,0.00017607,0.01672015,0.05248304,0.12920732,0.03129648,0.00000000
0.37518759,0.21334079,0.26955604,0.00830384,0.00015015,0.01841355,0.05144700,0.12903272,0.03052763,0.00000000
0.38119060,0.22200880,0.29190099,0.00876570,0.00012811,0.02026251,0.05130035,0.13124358,0.03031451,0.00000000
0.38719360,0.23339792,0.31501363,0.00928785,0.00010977,0.02226277,0.05200682,0.13578481,0.03064409,0.00000000
0.39319660,0.24739546,0.33871669,0.00986530,0.00009492,0.02441104,0.05352432,0.14259759,0.03150258,0.00000000
0.39919960,0.26388938,0.36284327,0.01049342,0.00008337,0.02670513,0.05580617,0.15162158,0.03287634,0.00000000
0.40520260,0.28277170,0.38724400,0.01116819,0.00007496,0.02914409,0.05880201,0.16279623,0.03475269,0.00000000
0.41120560,0.30394086,0.41179374,0.01188636,0.00006952,0.03172833,0.06245858,0.17606132,0.03712040,0.00000000
0.41720860,0.32730307,0.43639731,0.01264559,0.00006692,0.03445958,0.06672017,0.19135682,0.03997000,0.00000000
0.42321161,0.35277248,0.46099389,0.01344456,0.00006706,0.03734082,0.07152892,0.20862187,0.04329369,0.00000000
0.42921461,0.38027021,0.48555972,0.01428298,0.00006984,0.04037612,0.07682503,0.22779319,0.04708516,0.00000000
0.43521761,0.40972217,0.51010867,0.01516158,0.00007523,0.04357027,0.08254672,0.24880289,0.05133899,0.00000000
0.44122061,0.44105581,0.53469058,0.01608191,0.00008318,0.04692837,0.08863032,0.27157568,0.05604994,0.00000000
0.44722361,0.47419577,0.55938712,0.01704626,0.00009367,0.05045526,0.09501016,0.29602584,0.06121198,0.00000000
0.45322661,0.50905866,0.58430531,0.01805728,0.00010670,0.05415477,0.10161865,0.32205382,0.06681713,0.00000000
0.45922961,0.54554713,0.60956874,0.01911772,0.00012225,0.05802894,0.10838629,0.34954276,0.07285426,0.00000000
0.46523262,0.58354346,0.63530681,0.02023003,0.00014030,0.06207712,0.11524191,0.37835507,0.07930769,0.00000000
0.47123562,0.62290301,0.66164253,0.02139595,0.00016081,0.06629502,0.12211287,0.40832923,0.08615596,0.00000000
0.47723862,0.66344787,0.68867932,0.02261602,0.00018372,0.07067375,0.12892555,0.43927694,0.09337051,0.00000000
0.48324162,0.70496105,0.71648758,0.02388923,0.00020892,0.07519896,0.13560581,0.47098087,0.10091458,0.00000000
0.48924462,0.74718162,0.74509174,0.02521256,0.00023627,0.07985002,0.14207973,0.50319329,0.10874237,0.00000000
0.49524762,0.78980132,0.77445865,0.02658064,0.00026558,0.08459940,0.14827437,0.53563548,0.11679847,0.00000000
0.50125063,0.83246290,0.80448795,0.02798553,0.00029660,0.08941229,0.15411867,0.56799851,0.12501766,0.00000000
0.50725363,0.87476054,0.83500528,0.02941654,0.00032901,0.09424648,0.15954452,0.59994512,0.13332524,0.00000000
0.51325663,0.91624280,0.86575888,0.03086016,0.00036246,0.09905252,0.16448777,0.63111321,0.14163785,0.00000000
0.51925963,0.95641808,0.89641999,0.03230026,0.00039653,0.10377434,0.16888950,0.66112064,0.14986482,0.00000000
0.52526263,0.99476287,0.92658748,0.03371825,0.00043076,0.10835012,0.17269717,0.68957168,0.15791013,0.00000000
0.53126563,1.03073254,0.95579661,0.03509356,0.00046464,0.11271362,0.17586590,0.71606480,0.16567497,0.00000000
0.53726863,1.06377470,0.98353185,0.03640413,0.00049766,0.11679580,0.17835974,0.74020176,0.17306071,0.00000000
0.54327164,1.09334454,1.00924330,0.03762714,0.00052928,0.12052676,0.18015287,0.76159784,0.17997244,0.00000000
0.54927464,1.11892183,1.03236623,0.03873973,0.00055896,0.12383795,0.18123084,0.77989270,0.18632273,0.00000000
0.55527764,1.14002895,1.05234265,0.03971985,0.00058620,0.12666447,0.18159162,0.79476168,0.19203574,0.00000000
0.56128064,1.15624902,1.06864427,0.04054718,0.00061056,0.12894749,0.18124660,0.80592705,0.19705122,0.00000000
0.56728364,1.16724359,1.08079547,0.04120397,0.00063166,0.13063660,0.18022138,0.81316860,0.20132846,0.00000000
0.57328664,1.17276883,1.08839539,0.04167586,0.00064919,0.13169205,0.17855634,0.81633322,0.20484994,0.00000000
0.57928964,1.17268953,1.09113781,0.04195265,0.00066302,0.13208663,0.17630696,0.81534291,0.20762437,0.00000000
0.58529265,1.16699003,1.08882802,0.04202887,0.00067311,0.13180731,0.17354381,0.81020069,0.20968914,0.00000000
0.59129565,1.15578146,1.08139555,0.04190428,0.00067963,0.13085632,0.17035221,0.80099418,0.21111183,0.00000000
0.59729865,1.13930490,1.06890228,0.04158409,0.00068295,0.12925180,0.16683143,0.78789634,0.21199082,0.00000000
0.60330165,1.11792987,1.05154534,0.04107904,0.00068366,0.12702785,0.16309361,0.77116341,0.21245475,0.00000000
0.60930465,1.09214832,1.02965465,0.04040527,0.00068263,0.12423401,0.15926213,0.75112986,0.21266093,0.00000000
0.61530765,1.06256416,1.00368522,0.03958396,0.00068102,0.12093419,0.15546971,0.72820048,0.21279260,0.00000000
0.62131066,1.02987857,0.97420454,0.03864077,0.00068034,0.11720503,0.15185606,0.70283998,0.21305515,0.00000000
0.62731366,0.99487184,0.94187569,0.03760516,0.00068249,0.11313394,0.14856528,0.67556022,0.21367142,0.00000000
0.63331666,0.95838238,0.90743698,0.03650954,0.00068980,0.10881656,0.14574301,0.64690591,0.21487621,0.00000000
0.63931966,0.92128383,0.87167922,0.03538832,0.00070509,0.10435421,0.14353341,0.61743908,0.21691020,0.00000000
0.64532266,0.88446128,0.83542153,0.03427697,0.00073175,0.09985094,0.14207620,0.58772314,0.22001352,0.00000000
0.65132566,0.84878758,0.79948706,0.03321098,0.00077377,0.09541080,0.14150367,0.55830716,0.22441925,0.00000000
0.65732866,0.81510086,0.76467958,0.03222494,0.00083586,0.09113500,0.14193794,0.52971109,0.23034698,0.00000000
0.66333167,0.78418403,0.73176208,0.03135168,0.00092345,0.08711939,0.14348854,0.50241241,0.23799685,0.00000000
0.66933467,0.75674722,0.70143815,0.03062150,0.00104283,0.08345220,0.14625038,0.47683498,0.24754418,0.00000000
0.67533767,0.73341373,0.67433694,0.03006155,0.00120115,0.08021215,0.15030214,0.45334023,0.25913479,0.00000000
0.68134067,0.71470987,0.65100221,0.02969542,0.00140650,0.07746693,0.15570528,0.43222127,0.27288144,0.00000000
0.68734367,0.70105896,0.63188545,0.02954283,0.00166789,0.07527224,0.16250355,0.41369987,0.28886110,0.00000000
0.69334667,0.69277940,0.61734332,0.02961951,0.00199529,0.07367110,0.17072304,0.39792639,0.30711342,0.00000000
0.69934967,0.69008653,0.60763897,0.02993729,0.00239952,0.07269378,0.18037269,0.38498253,0.32764012,0.00000000
0.70535268,0.69309781,0.60294670,0.03050420,0.00289218,0.07235792,0.19144531,0.37488644,0.35040534,0.00000000
0.71135568,0.70184069,0.60335945,0.03132481,0.00348550,0.07266914,0.20391873,0.36760005,0.37533682,0.00000000
0.71735868,0.71626228,0.60889802,0.03240052,0.00419207,0.07362174,0.21775726,0.36303782,0.40232766,0.00000000
0.72336168,0.73624007,0.61952141,0.03372995,0.00502463,0.07519973,0.23291303,0.36107651,0.43123850,0.00000000
0.72936468,0.76159274,0.63513709,0.03530928,0.00599561,0.07737784,0.24932731,0.36156523,0.46189998,0.00000000
0.73536768,0.79209018,0.65561050,0.03713256,0.00711677,0.08012259,0.26693140,0.36433528,0.49411516,0.00000000
0.74137069,0.82746199,0.68077285,0.03919192,0.00839868,0.08339334,0.28564724,0.36920908,0.52766184,0.00000000
0.74737369,0.86740397,0.71042668,0.04147769,0.00985014,0.08714327,0.30538740,0.37600777,0.56229460,0.00000000
0.75337669,0.91158190,0.74434876,0.04397840,0.01147765,0.09132011,0.32605465,0.38455704,0.59774653,0.00000000
0.75937969,0.95963280,0.78229007,0.04668065,0.01328475,0.09586691,0.34754085,0.39469092,0.63373054,0.00000000
0.76538269,1.01116338,0.82397294,0.04956884,0.01527142,0.10072253,0.36972548,0.40625337,0.66994053,0.00000000
0.77138569,1.06574630,0.86908576,0.05262487,0.01743359,0.10582206,0.39247376,0.41909778,0.70605225,0.00000000
0.77738869,1.12291453,0.91727578,0.05582772,0.01976254,0.11109716,0.41563463,0.43308443,0.74172434,0.00000000
0.78339170,1.18215479,0.96814064,0.05915300,0.02224463,0.11647633,0.43903868,0.44807632,0.77659949,0.00000000
0.78939470,1.24290078,1.02121988,0.06257261,0.02486094,0.12188522,0.46249653,0.46393374,0.81030617,0.00000000
0.79539770,1.30452733,1.07598713,0.06605436,0.02758726,0.12724698,0.48579759,0.48050817,0.84246108,0.00000000
0.80140070,1.36634638,1.13184428,0.06956183,0.03039417,0.13248277,0.50870980,0.49763604,0.87267255,0.00000000
0.80740370,1.42760582,1.18811851,0.07305435,0.03324733,0.13751235,0.53098030,0.51513306,0.90054504,0.00000000
0.81340670,1.48749197,1.24406307,0.07648719,0.03610806,0.14225499,0.55233739,0.53278954,0.92568487,0.00000000
0.81940970,1.54513628,1.29886257,0.07981202,0.03893405,0.14663048,0.57249388,0.55036749,0.94770717,0.00000000
0.82541271,1.59962662,1.35164296,0.08297766,0.04168030,0.15056045,0.59115184,0.56759961,0.96624395,0.00000000
0.83141571,1.65002331,1.40148653,0.08593100,0.04430031,0.15396984,0.60800866,0.58419079,0.98095308,0.00000000
0.83741871,1.69537931,1.44745151,0.08861823,0.04674726,0.15678851,0.62276438,0.59982198,0.99152791,0.00000000
0.84342171,1.73476434,1.48859572,0.09098626,0.04897544,0.15895304,0.63513002,0.61415654,0.99770716,0.00000000
0.84942471,1.76729163,1.52400337,0.09298426,0.05094164,0.16040845,0.64483653,0.62684892,0.99928455,0.00000000
0.85542771,1.79214645,1.55281378,0.09456527,0.05260651,0.16110996,0.65164405,0.63755507,0.99611785,0.00000000
0.86143072,1.80861485,1.57425081,0.09568788,0.05393589,0.16102458,0.65535102,0.64594433,0.98813669,0.00000000
0.86743372,1.81611122,1.58765120,0.09631777,0.05490194,0.16013244,0.65580267,0.65171199,0.97534877,0.00000000
0.87343672,1.81420327,1.59249071,0.09642906,0.05548417,0.15842794,0.65289849,0.65459198,0.95784410,0.00000000
0.87943972,1.80263292,1.58840624,0.09600556,0.05567008,0.15592035,0.64659825,0.65436882,0.93579680,0.00000000
0.88544272,1.78133196,1.57521296,0.09504158,0.05545567,0.15263418,0.63692621,0.65088828,0.90946447,0.00000000
0.89144572,1.75043159,1.55291530,0.09354245,0.05484556,0.14860891,0.62397322,0.64406611,0.87918491,0.00000000
0.89744872,1.71026501,1.52171113,0.09152468,0.05385279,0.14389843,0.60789672,0.63389423,0.84537022,0.00000000
0.90345173,1.66136305,1.48198894,0.08901568,0.05249842,0.13856989,0.58891834,0.62044411,0.80849862,0.00000000
0.90945473,1.60444268,1.43431783,0.08605313,0.05081075,0.13270222,0.56731937,0.60386718,0.76910410,0.00000000
0.91545773,1.54038901,1.37943105,0.08268394,0.04882433,0.12638423,0.54343418,0.58439196,0.72776447,0.00000000
0.92146073,1.47023151,1.31820365,0.07896298,0.04657880,0.11971248,0.51764188,0.56231845,0.68508811,0.00000000
0.92746373,1.39511549,1.25162541,0.07495142,0.04411758,0.11278890,0.49035652,0.53800967,0.64170005,0.00000000
0.93346673,1.31627017,1.18077034,0.07071505,0.04148646,0.10571829,0.46201641,0.51188098,0.59822788,0.00000000
0.93946973,1.23497464,1.10676412,0.06632234,0.03873222,0.09860583,0.43307270,0.48438769,0.55528790,0.00000000
0.94547274,1.15252316,1.03075099,0.06184260,0.03590127,0.09155467,0.40397803,0.45601140,0.51347213,0.00000000
0.95147574,1.07019121,0.95386151,0.05734406,0.03303838,0.08466356,0.37517527,0.42724585,0.47333631,0.00000000
0.95747874,0.98920345,0.87718245,0.05289221,0.03018554,0.07802481,0.34708715,0.39858271,0.43538950,0.00000000
0.96348174,0.91070480,0.80172994,0.04854820,0.02738109,0.07172250,0.32010672,0.37049800,0.40008515,0.00000000
0.96948474,0.83573537,0.72842678,0.04436753,0.02465892,0.06583088,0.29458916,0.34343949,0.36781404,0.00000000
0.97548774,0.76520983,0.65808449,0.04039899,0.02204799,0.06041325,0.27084502,0.31781564,0.33889889,0.00000000
0.98149075,0.69990175,0.59139038,0.03668383,0.01957201,0.05552108,0.24913494,0.29398621,0.31359076,0.00000000
0.98749375,0.64043276,0.52889984,0.03325528,0.01724939,0.05119345,0.22966600,0.27225479,0.29206698,0.00000000
0.99349675,0.58726665,0.47103346,0.03013830,0.01509330,0.04745683,0.21258951,0.25286342,0.27443060,0.00000000
0.99949975,0.54070795,0.41807877,0.02734959,0.01311193,0.04432515,0.19800034,0.23598922,0.26071108,0.00000000
1.00550275,0.50090472,0.37019590,0.02489783,0.01130895,0.04180007,0.18593747,0.22174291,0.25086621,0.00000000
1.01150575,0.46785495,0.32742660,0.02278409,0.00968393,0.03987153,0.17638583,0.21016926,0.24478494,0.00000000
1.01750875,0.44141603,0.28970578,0.02100244,0.00823296,0.03851844,0.16927910,0.20124918,0.24229113,0.00000000
1.02351176,0.42131684,0.25687495,0.01954070,0.00694925,0.03770958,0.16450339,0.19490326,0.24314813,0.00000000
1.02951476,0.40717177,0.22869666,0.01838116,0.00582373,0.03740463,0.16190174,0.19099660,0.24706412,0.00000000
1.03551776,0.39849640,0.20486954,0.01750154,0.00484566,0.03755530,0.16127920,0.18934481,0.25369815,0.00000000
1.04152076,0.39472424,0.18504313,0.01687583,0.00400316,0.03810659,0.16240837,0.18972076,0.26266695,0.00000000
1.04752376,0.39522429,0.16883222,0.01647524,0.00328375,0.03899816,0.16503548,0.19186223,0.27355251,0.00000000
