energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up
-2.83041521,3.60622154,0.87572731,1.07118705,0.18703713,0.22948718,0.32376806,1.07546878,0.73513639,0.00000000
-2.82441221,3.56219048,0.88766399,1.06553604,0.18026277,0.24275323,0.32161418,1.03724588,0.72725782,0.00000000
-2.81840920,3.50908421,0.89887987,1.05708358,0.17275388,0.25652127,0.31917097,0.99522037,0.71778798,0.00000000
-2.81240620,3.44820807,0.90948057,1.04623747,0.16464924,0.27075274,0.31645740,0.94994640,0.70686088,0.00000000
-2.80640320,3.38093529,0.91954670,1.03341665,0.15609100,0.28539500,0.31348923,0.90202562,0.69462882,0.00000000
-2.80040020,3.30865703,0.92912515,1.01903404,0.14722050,0.30038065,0.31027649,0.85209141,0.68125453,0.00000000
-2.79439720,3.23273536,0.93822289,1.00348108,0.13817439,0.31562741,0.30682177,0.80079259,0.66690385,0.00000000
-2.78839420,3.15446138,0.94680395,0.98711456,0.12908114,0.33103902,0.30311913,0.74877715,0.65173909,0.00000000
-2.78239120,3.07502013,0.95478953,0.97024657,0.12005819,0.34650686,0.29915397,0.69667674,0.63591365,0.00000000
-2.77638819,2.99546365,0.96206132,0.95313757,0.11120972,0.36191232,0.29490362,0.64509235,0.61956778,0.00000000
-2.77038519,2.91669280,0.96846776,0.93599301,0.10262511,0.37712989,0.29033882,0.59458182,0.60282597,0.00000000
-2.76438219,2.83944821,0.97383284,0.91896315,0.09437816,0.39203059,0.28542588,0.54564955,0.58579572,0.00000000
-2.75837919,2.76430980,0.97796686,0.90214603,0.08652697,0.40648575,0.28012951,0.49873864,0.56856780,0.00000000
-2.75237619,2.69170430,0.98067833,0.88559288,0.07911439,0.42037076,0.27441596,0.45422580,0.55121787,0.00000000
-2.74637319,2.62191926,0.98178644,0.86931559,0.07216912,0.43356863,0.26825656,0.41241886,0.53380912,0.00000000
-2.74037019,2.55512234,0.98113313,0.85329547,0.06570713,0.44597310,0.26163123,0.37355692,0.51639580,0.00000000
-2.73436718,2.49138399,0.97859415,0.83749265,0.05973347,0.45749127,0.25453185,0.33781292,0.49902727,0.00000000
-2.72836418,2.43070198,0.97408847,0.82185544,0.05424422,0.46804536,0.24696531,0.30529830,0.48175228,0.00000000
-2.72236118,2.37302621,0.96758552,0.80632917,0.04922860,0.47757377,0.23895606,0.27606938,0.46462312,0.00000000
-2.71635818,2.31828240,0.95910994,0.79086388,0.04467096,0.48603138,0.23054800,0.25013513,0.44769948,0.00000000
-2.71035518,2.26639360,0.94874377,0.77542074,0.04055277,0.49338911,0.22180564,0.22746576,0.43105172,0.00000000
-2.70435218,2.21729880,0.93662611,0.75997680,0.03685430,0.49963289,0.21281452,0.20800182,0.41476342,0.00000000
-2.69834917,2.17096819,0.92295041,0.74452827,0.03355618,0.50476225,0.20368080,0.19166331,0.39893307,0.00000000
-2.69234617,2.12741487,0.90795984,0.72909220,0.03064061,0.50878867,0.19453013,0.17835849,0.38367496,0.00000000
-2.68634317,2.08670336,0.89194109,0.71370689,0.02809233,0.51173402,0.18550579,0.16799197,0.36911921,0.00000000
-2.68034017,2.04895497,0.87521726,0.69843129,0.02589927,0.51362911,0.17676628,0.16047191,0.35541094,0.00000000
-2.67433717,2.01435058,0.85814009,0.68334361,0.02405297,0.51451269,0.16848237,0.15571599,0.34270886,0.00000000
-2.66833417,1.98313133,0.84108224,0.66853954,0.02254871,0.51443092,0.16083377,0.15365605,0.33118309,0.00000000
-2.66233117,1.95559744,0.82442991,0.65413023,0.02138548,0.51343735,0.15400553,0.15424135,0.32101259,0.00000000
-2.65632816,1.93210558,0.80857593,0.64024040,0.02056573,0.51159350,0.14818421,0.15744019,0.31238203,0.00000000
-2.65032516,1.91306486,0.79391380,0.62700652,0.02009502,0.50896983,0.14355392,0.16324013,0.30547832,0.00000000
-2.64432216,1.89893155,0.78083235,0.61457531,0.01998149,0.50564706,0.14029235,0.17164668,0.30048677,0.00000000
-2.63831916,1.89020227,0.76971124,0.60310238,0.02023539,0.50171755,0.13856668,0.18268059,0.29758687,0.00000000
-2.63231616,1.88740555,0.76091689,0.59275101,0.02086843,0.49728659,0.13852960,0.19637391,0.29694782,0.00000000
-2.62631316,1.89109154,0.75479883,0.58369097,0.02189319,0.49247338,0.14031530,0.21276492,0.29872370,0.00000000
-2.62031016,1.90181958,0.75168601,0.57609700,0.02332248,0.48741143,0.14403556,0.23189218,0.30304833,0.00000000
-2.61430715,1.92014358,0.75188299,0.57014717,0.02516879,0.48224815,0.14977595,0.25378790,0.31003003,0.00000000
-2.60830415,1.94659525,0.75566569,0.56602051,0.02744364,0.47714369,0.15759221,0.27847100,0.31974609,0.00000000
-2.60230115,1.98166539,0.76327664,0.56389425,0.03015705,0.47226869,0.16750688,0.30593998,0.33223746,0.00000000
-2.59629815,2.02578364,0.77491969,0.56394028,0.03331700,0.46780123,0.17950633,0.33616604,0.34750352,0.00000000
-2.59029515,2.07929745,0.79075413,0.56632107,0.03692893,0.46392280,0.19353832,0.36908681,0.36549741,0.00000000
-2.58429215,2.14245094,0.81088861,0.57118502,0.04099528,0.46081359,0.20951016,0.40460079,0.38612209,0.00000000
-2.57828914,2.21536472,0.83537484,0.57866146,0.04551503,0.45864732,0.22728779,0.44256298,0.40922745,0.00000000
-2.57228614,2.29801778,0.86420171,0.58885543,0.05048335,0.45758567,0.24669580,0.48278189,0.43460879,0.00000000
-2.56628314,2.39023231,0.89728992,0.60184254,0.05589122,0.45777285,0.26751864,0.52501815,0.46200692,0.00000000
-2.56028014,2.49166267,0.93448776,0.61766417,0.06172519,0.45933037,0.28950305,0.56898477,0.49111017,0.00000000
-2.55427714,2.60178914,0.97556832,0.63632325,0.06796711,0.46235232,0.31236192,0.61434933,0.52155842,0.00000000
-2.54827414,2.71991728,1.02022853,0.65778077,0.07459407,0.46690153,0.33577943,0.66073789,0.55294913,0.00000000
-2.54227114,2.84518311,1.06809031,0.68195349,0.08157826,0.47300657,0.35941750,0.70774072,0.58484556,0.00000000
-2.53626813,2.97656435,1.11870405,0.70871266,0.08888712,0.48065994,0.38292346,0.75491957,0.61678673,0.00000000
-2.53026513,3.11289729,1.17155450,0.73788421,0.09648347,0.48981738,0.40593868,0.80181639,0.64829906,0.00000000
-2.52426213,3.25289905,1.22606905,0.76925014,0.10432581,0.50039841,0.42810781,0.84796311,0.67890911,0.00000000
-2.51825913,3.39519417,1.28162828,0.80255133,0.11236876,0.51228803,0.44908852,0.89289218,0.70815707,0.00000000
-2.51225613,3.53834472,1.33757846,0.83749153,0.12056357,0.52533948,0.46856107,0.93614757,0.73561030,0.00000000
-2.50625313,3.68088267,1.39324564,0.87374246,0.12885885,0.53937794,0.48623754,0.97729571,0.76087649,0.00000000
-2.50025013,3.82134330,1.44795099,0.91094985,0.13720124,0.55420506,0.50187019,1.01593617,0.78361559,0.00000000
-2.49424712,3.95829824,1.50102661,0.94874014,0.14553629,0.56960407,0.51525855,1.05171148,0.80355024,0.00000000
-2.48824412,4.09038712,1.55183142,0.98672760,0.15380928,0.58534531,0.52625510,1.08431601,0.82047385,0.00000000
-2.48224112,4.21634644,1.59976651,1.02452173,0.16196607,0.60119198,0.53476897,1.11350335,0.83425634,0.00000000
-2.47623812,4.33503480,1.64428918,1.06173443,0.16995395,0.61690591,0.54076779,1.13909220,0.84484694,0.00000000
-2.47023512,4.44545369,1.68492534,1.09798700,0.17772227,0.63225323,0.54427744,1.16097038,0.85227411,0.00000000
-2.46423212,4.54676328,1.72127960,1.13291649,0.18522313,0.64700965,0.54537984,1.17909703,0.85664262,0.00000000
-2.45822911,4.63829287,1.75304269,1.16618134,0.19241171,0.66096534,0.54420882,1.19350289,0.85812797,0.00000000
-2.45222611,4.71954605,1.77999594,1.19746619,0.19924656,0.67392917,0.54094448,1.20428867,0.85696849,0.00000000
-2.44622311,4.79020062,1.80201268,1.22648566,0.20568965,0.68573229,0.53580617,1.21162171,0.85345558,0.00000000
-2.44022011,4.85010384,1.81905637,1.25298716,0.21170619,0.69623088,0.52904469,1.21573097,0.84792268,0.00000000
-2.43421711,4.89926343,1.83117583,1.27675271,0.21726431,0.70530818,0.52093391,1.21690074,0.84073353,0.00000000
-2.42821411,4.93783526,1.83849768,1.29759983,0.22233465,0.71287550,0.51176242,1.21546309,0.83227028,0.00000000
-2.42221111,4.96610840,1.84121635,1.31538164,0.22688980,0.71887250,0.50182553,1.21178960,0.82292217,0.00000000
-2.41620810,4.98448850,1.83958230,1.32998624,0.23090371,0.72326660,0.49141800,1.20628241,0.81307509,0.00000000
-2.41020510,4.99348041,1.83388901,1.34133567,0.23435122,0.72605159,0.48082774,1.19936516,0.80310266,0.00000000
-2.40420210,4.99367080,1.82445930,1.34938450,0.23720764,0.72724561,0.47033076,1.19147380,0.79335887,0.00000000
-2.39819910,4.98571166,1.81163178,1.35411836,0.23944852,0.72688849,0.46018747,1.18304788,0.78417267,0.00000000
-2.39219610,4.97030512,1.79574804,1.35555241,0.24104962,0.72503875,0.45064023,1.17452226,0.77584443,0.00000000
-2.38619310,4.94819024,1.77714116,1.35373005,0.24198720,0.72177023,0.44191220,1.16631964,0.76864407,0.00000000
-2.38019010,4.92013201,1.75612610,1.34872183,0.24223852,0.71716865,0.43420722,1.15884407,0.76281092,0.00000000
-2.37418709,4.88691272,1.73299246,1.34062469,0.24178264,0.71132827,0.42771055,1.15247551,0.75855464,0.00000000
-2.36818409,4.84932562,1.70799962,1.32956150,0.24060145,0.70434870,0.42259014,1.14756555,0.75605722,0.00000000
-2.36218109,4.80817094,1.68137481,1.31568086,0.23868091,0.69633219,0.41899814,1.14443446,0.75547535,0.00000000
-2.35617809,4.76425379,1.65331363,1.29915704,0.23601236,0.68738136,0.41707233,1.14336948,0.75694298,0.00000000
-2.35017509,4.71838380,1.62398325,1.28019003,0.23259390,0.67759767,0.41693735,1.14462443,0.76057378,0.00000000
-2.34417209,4.67137605,1.59352768,1.25900553,0.22843168,0.66708049,0.41870525,1.14842059,0.76646295,0.00000000
-2.33816908,4.62405301,1.56207491,1.23585465,0.22354108,0.65592695,0.42247549,1.15494885,0.77468864,0.00000000
-2.33216608,4.57724705,1.52974529,1.21101338,0.21794761,0.64423256,0.42833415,1.16437297,0.78531247,0.00000000
-2.32616308,4.53180324,1.49666066,1.18478156,0.21168749,0.63209240,0.43635245,1.17683404,0.79837952,0.00000000
-2.32016008,4.48858221,1.46295356,1.15748134,0.20480793,0.61960291,0.44658466,1.19245571,0.81391771,0.00000000
-2.31415708,4.44846266,1.42877603,1.12945501,0.19736690,0.60686405,0.45906557,1.21135039,0.83193678,0.00000000
-2.30815408,4.41234353,1.39430740,1.10106223,0.18943253,0.59398173,0.47380777,1.23362590,0.85242730,0.00000000
-2.30215108,4.38114527,1.35976055,1.07267669,0.18108213,0.58107021,0.49079897,1.25939248,0.87535970,0.00000000
-2.29614807,4.35581030,1.32538636,1.04468217,0.17240077,0.56825430,0.50999968,1.28876981,0.90068384,0.00000000
-2.29014507,4.33730213,1.29147581,1.01746798,0.16347958,0.55567113,0.53134155,1.32189353,0.92832924,0.00000000
-2.28414207,4.32660280,1.25835985,0.99142415,0.15441377,0.54347132,0.55472648,1.35892109,0.95820611,0.00000000
-2.27813907,4.32470845,1.22640667,0.96693604,0.14530052,0.53181933,0.58002683,1.40003615,0.99020742,0.00000000
-2.27213607,4.33262228,1.19601658,0.94437882,0.13623671,0.52089286,0.60708679,1.44545117,1.02421179,0.00000000
-2.26613307,4.35134465,1.16761469,0.92411171,0.12731674,0.51088119,0.63572483,1.49540770,1.06008724,0.00000000
-2.26013007,4.38185980,1.14164149,0.90647210,0.11863035,0.50198252,0.66573743,1.55017379,1.09769560,0.00000000
-2.25412706,4.42511880,1.11854191,0.89176971,0.11026067,0.49440023,0.69690362,1.61003812,1.13689710,0.00000000
-2.24812406,4.48201851,1.09875311,0.88028085,0.10228247,0.48833818,0.72899046,1.67530054,1.17755503,0.00000000
-2.24212106,4.55337645,1.08269171,0.87224287,0.09476065,0.48399531,0.76175886,1.74625893,1.21953989,0.00000000
-2.23611806,4.63990190,1.07074076,0.86784902,0.08774913,0.48155955,0.79496974,1.82319224,1.26273272,0.00000000
-2.23011506,4.74216357,1.06323723,0.86724368,0.08128998,0.48120156,0.82838994,1.90634016,1.30702732,0.00000000
-2.22411206,4.86055478,1.06046041,0.87051827,0.07541297,0.48306830,0.86179779,1.99587978,1.35233092,0.00000000
-2.21810905,4.99525725,1.06262179,0.87770798,0.07013544,0.48727695,0.89498784,2.09190014,1.39856328,0.00000000
-2.21210605,5.14620512,1.06985684,0.88878924,0.06546248,0.49390936,0.92777476,2.19437559,1.44565411,0.00000000
-2.20610305,5.31305070,1.08221895,0.90367849,0.06138748,0.50300737,0.95999601,2.30313927,1.49353886,0.00000000
-2.20010005,5.49513422,1.09967600,0.92223195,0.05789286,0.51456918,0.99151339,2.41785819,1.54215306,0.00000000
-2.19409705,5.69145937,1.12210936,0.94424679,0.05495114,0.52854695,1.02221332,2.53801138,1.59142574,0.00000000
-2.18809405,5.90067679,1.14931566,0.96946359,0.05252615,0.54484590,1.05200607,2.66287280,1.64127205,0.00000000
-2.18209105,6.12107739,1.18101094,0.99757020,0.05057445,0.56332476,1.08082390,2.79150041,1.69158597,0.00000000
-2.17608804,6.35059695,1.21683715,1.02820687,0.04904679,0.58379770,1.10861860,2.92273301,1.74223335,0.00000000
-2.17008504,6.58683336,1.25637057,1.06097265,0.04788973,0.60603764,1.13535833,3.05519562,1.79304609,0.00000000
-2.16408204,6.82707700,1.29913176,1.09543276,0.04704725,0.62978077,1.16102434,3.18731450,1.84381783,0.00000000
-2.15807904,7.06835442,1.34459664,1.13112692,0.04646231,0.65473211,1.18560765,3.31734191,1.89430175,0.00000000
-2.15207604,7.30748466,1.39220825,1.16757824,0.04607842,0.68057196,1.20910598,3.44339047,1.94421070,0.00000000
-2.14607304,7.54114701,1.44138865,1.20430249,0.04584108,0.70696285,1.23152113,3.56347651,1.99321988,0.00000000
-2.14007004,7.76595823,1.49155069,1.24081746,0.04569909,0.73355690,1.25285700,3.67557105,2.04097221,0.00000000
-2.13406703,7.97855690,1.54210911,1.27665215,0.04560572,0.76000326,1.27311821,3.77765685,2.08708609,0.00000000
-2.12806403,8.17569183,1.59249094,1.31135559,0.04551971,0.78595548,1.29230952,3.86778916,2.13116550,0.00000000
-2.12206103,8.35431134,1.64214473,1.34450496,0.04540598,0.81107853,1.31043573,3.94415795,2.17281161,0.00000000
-2.11605803,8.51164985,1.69054878,1.37571302,0.04523624,0.83505542,1.32750222,4.00514879,2.21163578,0.00000000
-2.11005503,8.64530837,1.73721804,1.40463448,0.04498929,0.85759318,1.34351572,4.04939965,2.24727279,0.00000000
-2.10405203,8.75332540,1.78170994,1.43097139,0.04465113,0.87842822,1.35848517,4.07585095,2.27939398,0.00000000
-2.09804902,8.83423517,1.82362904,1.45447740,0.04421480,0.89733091,1.37242252,4.08378659,2.30771914,0.00000000
-2.09204602,8.88711065,1.86263062,1.47496077,0.04368004,0.91410927,1.38534309,4.07286365,2.33202674,0.00000000
-2.08604302,8.91158914,1.89842324,1.49228616,0.04305276,0.92861188,1.39726534,4.04312941,2.35216160,0.00000000
-2.08004002,8.90787915,1.93077031,1.50637517,0.04234433,0.94072978,1.40820989,3.99502472,2.36803957,0.00000000
-2.07403702,8.87674784,1.95949059,1.51720549,0.04157064,0.95039743,1.41819766,3.92937323,2.37964877,0.00000000
-2.06803402,8.81948933,1.98445766,1.52480874,0.04075121,0.95759257,1.42724708,3.84735712,2.38704723,0.00000000
-2.06203102,8.73787470,2.00559822,1.52926690,0.03990803,0.96233510,1.43537042,3.75048005,2.39035688,0.00000000
-2.05602801,8.63408561,2.02288913,1.53070737,0.03906448,0.96468469,1.44256937,3.64051925,2.38975411,0.00000000
-2.05002501,8.51063401,2.03635313,1.52929664,0.03824422,0.96473739,1.44883017,3.51946860,2.38545741,0.00000000
-2.04402201,8.37027103,2.04605318,1.52523274,0.03747002,0.96262108,1.45411848,3.38947547,2.37771262,0.00000000
-2.03801901,8.21588890,2.05208543,1.51873653,0.03676281,0.95848984,1.45837446,3.25277403,2.36677660,0.00000000
-2.03201601,8.05041974,2.05457101,1.51004204,0.03614067,0.95251747,1.46150846,3.11161784,2.35290034,0.00000000
-2.02601301,7.87673569,2.05364676,1.49938628,0.03561805,0.94489028,1.46339771,2.96821481,2.33631243,0.00000000
-2.02001001,7.69755449,2.04945537,1.48699876,0.03520511,0.93579939,1.46388450,2.82466702,2.31720393,0.00000000
-2.01400700,7.51535462,2.04213527,1.47309126,0.03490727,0.92543287,1.46277616,2.68291776,2.29571562,0.00000000
-2.00800400,7.33230372,2.03181094,1.45784831,0.03472492,0.91396811,1.45984720,2.54470793,2.27192859,0.00000000
-2.00200100,7.15020336,2.01858423,1.44141896,0.03465334,0.90156475,1.45484367,2.41154287,2.24585864,0.00000000
-1.99599800,6.97045244,2.00252723,1.42391031,0.03468286,0.88835865,1.44748990,2.28467077,2.21745534,0.00000000
-1.98999500,6.79403091,1.98367741,1.40538333,0.03479917,0.87445710,1.43749753,2.16507270,2.18660557,0.00000000
-1.98399200,6.62150402,1.96203558,1.38585126,0.03498390,0.85993581,1.42457632,2.05346394,2.15314186,0.00000000
-1.97798899,6.45304675,1.93756688,1.36528098,0.03521525,0.84483776,1.40844670,1.95030582,2.11685487,0.00000000
-1.97198599,6.28848688,1.91020520,1.34359737,0.03546887,0.82917410,1.38885320,1.85582663,2.07750969,0.00000000
-1.96598299,6.12736407,1.87986084,1.32069062,0.03571879,0.81292721,1.36557824,1.77004983,2.03486479,0.00000000
-1.95997999,5.96900179,1.84643137,1.29642623,0.03593844,0.79605562,1.33845554,1.69282777,1.98869294,0.00000000
-1.95397699,5.81258803,1.80981505,1.27065726,0.03610167,0.77850086,1.30738246,1.62387843,1.93880256,0.00000000
-1.94797399,5.65726048,1.76992621,1.24323834,0.03618379,0.76019561,1.27233042,1.56282336,1.88505851,0.00000000
-1.94197099,5.50219153,1.72671180,1.21404051,0.03616253,0.74107290,1.23335293,1.50922450,1.82740109,0.00000000
-1.93596798,5.34666875,1.68016809,1.18296634,0.03601893,0.72107582,1.19059061,1.46261817,1.76586204,0.00000000
-1.92996498,5.19016644,1.63035655,1.14996428,0.03573807,0.70016715,1.14427285,1.42254453,1.70057665,0.00000000
-1.92396198,5.03240499,1.57741797,1.11504151,0.03530971,0.67833834,1.09471598,1.38857145,1.63179135,0.00000000
-1.91795898,4.87339490,1.52158379,1.07827456,0.03472865,0.65561741,1.04231791,1.36031192,1.55986618,0.00000000
-1.91195598,4.71346384,1.46318406,1.03981695,0.03399503,0.63207525,0.98754947,1.33743474,1.48527212,0.00000000
-1.90595298,4.55326560,1.40265131,0.99990350,0.03311436,0.60782988,0.93094289,1.31966857,1.40858332,0.00000000
-1.89994997,4.39377119,1.34052004,0.95885087,0.03209739,0.58304855,0.87307790,1.30679992,1.33046468,0.00000000
-1.89394697,4.23624311,1.27742180,0.91705437,0.03095982,0.55794741,0.81456613,1.29866584,1.25165540,0.00000000
-1.88794397,4.08219475,1.21407584,0.87498095,0.02972188,0.53278886,0.75603456,1.29514262,1.17294933,0.00000000
-1.88194097,3.93333749,1.15127588,0.83315893,0.02840774,0.50787652,0.69810880,1.29613176,1.09517312,0.00000000
-1.87593797,3.79151883,1.08987338,0.79216458,0.02704490,0.48354830,0.64139691,1.30154450,1.01916319,0.00000000
-1.86993497,3.65865478,1.03075813,0.75260644,0.02566345,0.46016764,0.58647438,1.31128668,0.94574246,0.00000000
-1.86393197,3.53666026,0.97483691,0.71510788,0.02429531,0.43811341,0.53387102,1.32524476,0.87569800,0.00000000
-1.85792896,3.42738069,0.92301106,0.68028871,0.02297353,0.41776899,0.48405993,1.34327453,0.80976030,0.00000000
-1.85192596,3.33252791,0.87615374,0.64874654,0.02173152,0.39951083,0.43744916,1.36519304,0.74858498,0.00000000
-1.84592296,3.25362302,0.83508779,0.62103863,0.02060238,0.38369701,0.39437591,1.39077448,0.69273746,0.00000000
-1.83991996,3.19194793,0.80056478,0.59766500,0.01961826,0.37065624,0.35510344,1.41975004,0.64268094,0.00000000
-1.83391696,3.14850722,0.77324581,0.57905311,0.01880977,0.36067762,0.31982053,1.45181175,0.59876801,0.00000000
-1.82791396,3.12400068,0.75368466,0.56554497,0.01820550,0.35400156,0.28864319,1.48661977,0.56123569,0.00000000
-1.82191096,3.11880677,0.74231351,0.55738669,0.01783158,0.35081201,0.26161825,1.52381239,0.53020395,0.00000000
-1.81590795,3.13297651,0.73943145,0.55472097,0.01771131,0.35123029,0.23872860,1.56301792,0.50567740,0.00000000
-1.80990495,3.16623678,0.74519603,0.55758257,0.01786487,0.35531055,0.21989948,1.60386736,0.48754980,0.00000000
-1.80390195,3.21800192,0.75961774,0.56589681,0.01830908,0.36303710,0.20500553,1.64600682,0.47561105,0.00000000
-1.79789895,3.28739223,0.78255748,0.57948105,0.01905727,0.37432335,0.19387810,1.68910864,0.46955609,0.00000000
-1.79189595,3.37325784,0.81372702,0.59804902,0.02011917,0.38901264,0.18631269,1.73288040,0.46899554,0.00000000
-1.78589295,3.47420665,0.85269226,0.62121779,0.02150088,0.40688063,0.18207599,1.77707094,0.47346736,0.00000000
-1.77988994,3.58863505,0.89887927,0.64851712,0.02320492,0.42763936,0.18091252,1.82147308,0.48244940,0.00000000
-1.77388694,3.71476039,0.95158310,0.67940080,0.02523041,0.45094266,0.18255061,1.86592286,0.49537235,0.00000000
-1.76788394,3.85065425,1.00997910,0.71325981,0.02757323,0.47639301,0.18670780,1.91029519,0.51163287,0.00000000
-1.76188094,3.99427620,1.07313681,0.74943677,0.03022642,0.50354942,0.19309543,1.95449649,0.53060652,0.00000000
-1.75587794,4.14350732,1.14003620,0.78724128,0.03318056,0.53193637,0.20142270,1.99845479,0.55166047,0.00000000
-1.74987494,4.29618358,1.20958611,0.82596588,0.03642429,0.56105354,0.21140010,2.04210809,0.57416559,0.00000000
-1.74387194,4.45012876,1.28064471,0.86490213,0.03994493,0.59038606,0.22274246,2.08539198,0.59750789,0.00000000
-1.73786893,4.60318708,1.35204153,0.90335634,0.04372915,0.61941517,0.23517152,2.12822733,0.62109907,0.00000000
-1.73186593,4.75325523,1.42260089,0.94066467,0.04776369,0.64762905,0.24841834,2.17050928,0.64438614,0.00000000
-1.72586293,4.89831399,1.49116602,0.97620717,0.05203608,0.67453337,0.26222546,2.21209813,0.66685995,0.00000000
-1.71985993,5.03645892,1.55662345,1.00942029,0.05653530,0.69966168,0.27634893,2.25281309,0.68806250,0.00000000
-1.71385693,5.16592996,1.61792690,1.03980777,0.06125239,0.72258493,0.29056026,2.29242944,0.70759296,0.00000000
-1.70785393,5.28513935,1.67412008,1.06694934,0.06618086,0.74292031,0.30464822,2.33067924,0.72511232,0.00000000
-1.70185093,5.39269718,1.72435750,1.09050727,0.07131698,0.76033879,0.31842053,2.36725592,0.74034660,0.00000000
-1.69584792,5.48743384,1.76792260,1.11023041,0.07665971,0.77457139,0.33170532,2.40182233,0.75308858,0.00000000
-1.68984492,5.56841863,1.80424259,1.12595572,0.08221044,0.78541386,0.34435233,2.43402202,0.76319802,0.00000000
-1.68384192,5.63497352,1.83289912,1.13760727,0.08797235,0.79272969,0.35623372,2.46349294,0.77060039,0.00000000
-1.67783892,5.68668150,1.85363461,1.14519275,0.09394952,0.79645128,0.36724455,2.48988294,0.77528418,0.00000000
-1.67183592,5.72338875,1.86635363,1.14879767,0.10014566,0.79657933,0.37730262,2.51286595,0.77729690,0.00000000
-1.66583292,5.74520032,1.87111935,1.14857749,0.10656266,0.79318036,0.38634794,2.53215813,0.77673976,0.00000000
-1.65982991,5.75246913,1.86814509,1.14474791,0.11319890,0.78638257,0.39434152,2.54753279,0.77376142,0.00000000
-1.65382691,5.74577849,1.85778137,1.13757393,0.12004746,0.77637006,0.40126374,2.55883345,0.76855085,0.00000000
-1.64782391,5.72591861,1.84049886,1.12735775,0.12709438,0.76337580,0.40711218,2.56598419,0.76132953,0.00000000
-1.64182091,5.69385793,1.81686811,1.11442646,0.13431699,0.74767344,0.41189915,2.56899673,0.75234343,0.00000000
-1.63581791,5.65071049,1.78753689,1.09911952,0.14168256,0.72956849,0.41564892,2.56797402,0.74185481,0.00000000
-1.62981491,5.59770057,1.75320627,1.08177700,0.14914729,0.70938900,0.41839495,2.56311011,0.73013429,0.00000000
-1.62381191,5.53612631,1.71460636,1.06272868,0.15665578,0.68747625,0.42017707,2.55468649,0.71745341,0.00000000
-1.61780890,5.46732394,1.67247306,1.04228469,0.16414118,0.66417583,0.42103896,2.54306522,0.70407789,0.00000000
-1.61180590,5.39263417,1.62752664,1.02072791,0.17152587,0.63982928,0.42102605,2.52867928,0.69026191,0.00000000
-1.60580290,5.31337234,1.58045323,0.99830846,0.17872294,0.61476681,0.42018383,2.51202095,0.67624345,0.00000000
-1.59979990,5.23080360,1.53188987,0.97524038,0.18563823,0.58930116,0.41855684,2.49362866,0.66224089,0.00000000
-1.59379690,5.14612410,1.48241369,0.95170066,0.19217304,0.56372289,0.41618825,2.47407333,0.64845091,0.00000000
-1.58779390,5.06044876,1.43253553,0.92783039,0.19822733,0.53829719,0.41312004,2.45394480,0.63504757,0.00000000
-1.58179090,4.97480578,1.38269792,0.90373801,0.20370329,0.51326220,0.40939384,2.43383889,0.62218269,0.00000000
-1.57578789,4.89013768,1.33327736,0.87950419,0.20850911,0.48882882,0.40505210,2.41434585,0.60998710,0.00000000
-1.56978489,4.80730811,1.28459028,0.85518818,0.21256274,0.46518193,0.40013969,2.39604034,0.59857282,0.00000000
-1.56378189,4.72711343,1.23690216,0.83083498,0.21579551,0.44248276,0.39470549,2.37947332,0.58803571,0.00000000
-1.55777889,4.65029760,1.19043884,0.80648294,0.21815533,0.42087222,0.38880402,2.36516576,0.57845845,0.00000000
-1.55177589,4.57756898,1.14539938,0.78217138,0.21960930,0.40047494,0.38249671,2.35360418,0.56991356,0.00000000
-1.54577289,4.50961721,1.10196930,0.75794764,0.22014571,0.38140372,0.37585276,2.34523759,0.56246609,0.00000000
-1.53976988,4.44712868,1.06033340,0.73387313,0.21977506,0.36376406,0.36894939,2.34047569,0.55617591,0.00000000
-1.53376688,4.39079892,1.02068740,0.71002820,0.21853031,0.34765848,0.36187140,2.33968766,0.55109927,0.00000000
-1.52776388,4.34134081,0.98324748,0.68651538,0.21646610,0.33319052,0.35470989,2.34320121,0.54728955,0.00000000
-1.52176088,4.29948742,0.94825741,0.66346093,0.21365718,0.32046790,0.34756042,2.35130140,0.54479715,0.00000000
-1.51575788,4.26598896,0.91599273,0.64101458,0.21019593,0.30960492,0.34052031,2.36422887,0.54366853,0.00000000
-1.50975488,4.24160361,0.88676168,0.61934762,0.20618924,0.30072385,0.33368557,2.38217705,0.54394443,0.00000000
-1.50375188,4.22708221,0.86090313,0.59864933,0.20175483,0.29395508,0.32714745,2.40528831,0.54565742,0.00000000
-1.49774887,4.22314751,0.83878129,0.57912202,0.19701719,0.28943626,0.32098881,2.43364886,0.54882901,0.00000000
-1.49174587,4.23046874,0.82077773,0.56097505,0.19210343,0.28731014,0.31528069,2.46728254,0.55346645,0.00000000
-1.48574287,4.24963259,0.80728094,0.54441800,0.18713901,0.28772132,0.31007919,2.50614371,0.55955957,0.00000000
-1.47973987,4.28111201,0.79867395,0.52965346,0.18224377,0.29081194,0.30542290,2.55010962,0.56707777,0.00000000
-1.47373687,4.32523436,0.79532055,0.51686967,0.17752835,0.29671641,0.30133118,2.59897270,0.57596746,0.00000000
-1.46773387,4.38215041,0.79755065,0.50623347,0.17309098,0.30555539,0.29780325,2.65243334,0.58615018,0.00000000
