energy_ev,total_up,total_down,In_p_up,In_p_down,In_d_up,In_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.69834917,4.93077774,-4.93077775,0.53958156,-0.53958156,0.00204003,-0.00204003,0.43599136,-0.43599136,4.90375490,-4.90375491,0.01445850,-0.01445850,0.14056348,-0.14056348
-2.69234617,4.84937169,-4.84937169,0.53214916,-0.53214917,0.00196592,-0.00196592,0.42652851,-0.42652852,4.82329959,-4.82329960,0.01404699,-0.01404699,0.13731348,-0.13731348
-2.68634317,4.78446467,-4.78446468,0.52685782,-0.52685782,0.00190790,-0.00190790,0.41804635,-0.41804635,4.75934619,-4.75934619,0.01364573,-0.01364573,0.13421978,-0.13421978
-2.68034017,4.73594849,-4.73594849,0.52347394,-0.52347394,0.00186537,-0.00186537,0.41032381,-0.41032381,4.71203933,-4.71203933,0.01325455,-0.01325455,0.13125640,-0.13125640
-2.67433717,4.70358559,-4.70358559,0.52176932,-0.52176932,0.00183760,-0.00183760,0.40316540,-0.40316540,4.68136023,-4.68136023,0.01287396,-0.01287396,0.12840154,-0.12840154
-2.66833417,4.68701038,-4.68701038,0.52152410,-0.52152410,0.00182375,-0.00182375,0.39640488,-0.39640488,4.66712414,-4.66712414,0.01250506,-0.01250506,0.12563809,-0.12563809
-2.66233117,4.68572851,-4.68572851,0.52252853,-0.52252853,0.00182289,-0.00182289,0.38990721,-0.38990721,4.66897740,-4.66897740,0.01214947,-0.01214947,0.12295376,-0.12295376
-2.65632816,4.69911501,-4.69911501,0.52458369,-0.52458369,0.00183398,-0.00183398,0.38356880,-0.38356880,4.68639488,-4.68639488,0.01180923,-0.01180923,0.12034099,-0.12034099
-2.65032516,4.72641224,-4.72641223,0.52750142,-0.52750142,0.00185592,-0.00185592,0.37731630,-0.37731630,4.71867867,-4.71867866,0.01148666,-0.01148666,0.11779667,-0.11779667
-2.64432216,4.76672864,-4.76672863,0.53110368,-0.53110367,0.00188747,-0.00188747,0.37110411,-0.37110411,4.76495868,-4.76495867,0.01118425,-0.01118425,0.11532156,-0.11532156
-2.63831916,4.81903922,-4.81903921,0.53522152,-0.53522152,0.00192738,-0.00192738,0.36491086,-0.36491086,4.82419620,-4.82419618,0.01090445,-0.01090445,0.11291968,-0.11291968
-2.63231616,4.88218879,-4.88218877,0.53969405,-0.53969405,0.00197427,-0.00197427,0.35873527,-0.35873527,4.89519074,-4.89519072,0.01064960,-0.01064960,0.11059748,-0.11059748
-2.62631316,4.95489857,-4.95489855,0.54436738,-0.54436738,0.00202676,-0.00202676,0.35259156,-0.35259156,4.97659106,-4.97659104,0.01042172,-0.01042172,0.10836308,-0.10836308
-2.62031016,5.03577682,-5.03577680,0.54909396,-0.54909396,0.00208341,-0.00208341,0.34650478,-0.34650478,5.06691040,-5.06691038,0.01022242,-0.01022242,0.10622544,-0.10622544
-2.61430715,5.12333379,-5.12333377,0.55373228,-0.55373228,0.00214277,-0.00214277,0.34050632,-0.34050632,5.16454626,-5.16454624,0.01005278,-0.01005278,0.10419355,-0.10419355
-2.60830415,5.21600100,-5.21600099,0.55814706,-0.55814706,0.00220340,-0.00220340,0.33462982,-0.33462982,5.26780430,-5.26780428,0.00991323,-0.00991323,0.10227583,-0.10227583
-2.60230115,5.31215465,-5.31215463,0.56221001,-0.56221001,0.00226390,-0.00226390,0.32890769,-0.32890769,5.37492629,-5.37492627,0.00980352,-0.00980352,0.10047955,-0.10047955
-2.59629815,5.41014259,-5.41014257,0.56580105,-0.56580105,0.00232294,-0.00232294,0.32336832,-0.32336832,5.48412113,-5.48412111,0.00972268,-0.00972268,0.09881049,-0.09881049
-2.59029515,5.50831416,-5.50831414,0.56881001,-0.56881001,0.00237925,-0.00237925,0.31803421,-0.31803421,5.59359832,-5.59359830,0.00966900,-0.00966900,0.09727269,-0.09727269
-2.58429215,5.60505194,-5.60505192,0.57113867,-0.57113867,0.00243169,-0.00243169,0.31292083,-0.31292083,5.70160274,-5.70160272,0.00964004,-0.00964004,0.09586842,-0.09586842
-2.57828914,5.69880417,-5.69880415,0.57270292,-0.57270292,0.00247926,-0.00247926,0.30803638,-0.30803638,5.80644967,-5.80644965,0.00963272,-0.00963272,0.09459835,-0.09459835
-2.57228614,5.78811681,-5.78811679,0.57343501,-0.57343501,0.00252111,-0.00252111,0.30338219,-0.30338219,5.90655873,-5.90655871,0.00964338,-0.00964338,0.09346174,-0.09346174
-2.56628314,5.87166380,-5.87166378,0.57328564,-0.57328564,0.00255653,-0.00255653,0.29895380,-0.29895380,6.00048572,-6.00048571,0.00966789,-0.00966789,0.09245687,-0.09245687
-2.56028014,5.94827448,-5.94827447,0.57222566,-0.57222566,0.00258503,-0.00258503,0.29474243,-0.29474243,6.08695104,-6.08695103,0.00970175,-0.00970175,0.09158145,-0.09158145
-2.55427714,6.01695697,-6.01695696,0.57024737,-0.57024737,0.00260627,-0.00260627,0.29073679,-0.29073678,6.16486373,-6.16486371,0.00974027,-0.00974027,0.09083308,-0.09083308
-2.54827414,6.07691645,-6.07691644,0.56736512,-0.56736512,0.00262011,-0.00262011,0.28692487,-0.28692487,6.23334024,-6.23334022,0.00977867,-0.00977867,0.09020970,-0.09020970
-2.54227114,6.12756776,-6.12756775,0.56361519,-0.56361519,0.00262657,-0.00262657,0.28329577,-0.28329577,6.29171722,-6.29171721,0.00981227,-0.00981227,0.08970999,-0.08970999
-2.53626813,6.16854147,-6.16854147,0.55905488,-0.55905489,0.00262583,-0.00262583,0.27984123,-0.27984123,6.33955785,-6.33955784,0.00983657,-0.00983657,0.08933362,-0.08933362
-2.53026513,6.19968342,-6.19968341,0.55376074,-0.55376074,0.00261825,-0.00261825,0.27655672,-0.27655672,6.37665138,-6.37665137,0.00984746,-0.00984746,0.08908139,-0.08908139
-2.52426213,6.22104730,-6.22104730,0.54782597,-0.54782597,0.00260429,-0.00260429,0.27344217,-0.27344217,6.40300601,-6.40300601,0.00984124,-0.00984124,0.08895524,-0.08895524
-2.51825913,6.23288084,-6.23288084,0.54135712,-0.54135712,0.00258453,-0.00258453,0.27050209,-0.27050209,6.41883526,-6.41883525,0.00981480,-0.00981480,0.08895801,-0.08895801
-2.51225613,6.23560583,-6.23560583,0.53447003,-0.53447003,0.00255963,-0.00255963,0.26774512,-0.26774512,6.42453829,-6.42453829,0.00976563,-0.00976563,0.08909315,-0.08909315
-2.50625313,6.22979288,-6.22979288,0.52728540,-0.52728540,0.00253032,-0.00253032,0.26518310,-0.26518310,6.42067506,-6.42067506,0.00969190,-0.00969190,0.08936412,-0.08936412
-2.50025013,6.21613182,-6.21613182,0.51992389,-0.51992389,0.00249735,-0.00249735,0.26282966,-0.26282966,6.40793709,-6.40793710,0.00959245,-0.00959245,0.08977382,-0.08977382
-2.49424712,6.19539905,-6.19539906,0.51250118,-0.51250118,0.00246152,-0.00246152,0.26069843,-0.26069843,6.38711526,-6.38711526,0.00946681,-0.00946681,0.09032377,-0.09032377
-2.48824412,6.16842326,-6.16842326,0.50512310,-0.50512310,0.00242359,-0.00242359,0.25880106,-0.25880106,6.35906570,-6.35906570,0.00931516,-0.00931516,0.09101339,-0.09101339
-2.48224112,6.13605101,-6.13605102,0.49788108,-0.49788108,0.00238432,-0.00238432,0.25714511,-0.25714511,6.32467567,-6.32467567,0.00913828,-0.00913828,0.09183915,-0.09183915
-2.47623812,6.09911405,-6.09911405,0.49084816,-0.49084816,0.00234442,-0.00234442,0.25573215,-0.25573215,6.28483073,-6.28483073,0.00893749,-0.00893749,0.09279392,-0.09279392
-2.47023512,6.05839978,-6.05839979,0.48407577,-0.48407577,0.00230454,-0.00230454,0.25455597,-0.25455597,6.24038497,-6.24038498,0.00871457,-0.00871457,0.09386635,-0.09386635
-2.46423212,6.01462687,-6.01462688,0.47759146,-0.47759146,0.00226527,-0.00226527,0.25360135,-0.25360135,6.19213596,-6.19213597,0.00847169,-0.00847169,0.09504047,-0.09504047
-2.45822911,5.96842718,-5.96842719,0.47139772,-0.47139772,0.00222715,-0.00222715,0.25284327,-0.25284327,6.14080578,-6.14080579,0.00821132,-0.00821132,0.09629552,-0.09629552
-2.45222611,5.92033547,-5.92033548,0.46547203,-0.46547203,0.00219062,-0.00219062,0.25224685,-0.25224685,6.08702941,-6.08702942,0.00793614,-0.00793614,0.09760613,-0.09760613
-2.44622311,5.87078776,-5.87078777,0.45976819,-0.45976819,0.00215606,-0.00215606,0.25176800,-0.25176800,6.03135152,-6.03135153,0.00764896,-0.00764896,0.09894265,-0.09894265
-2.44022011,5.82012879,-5.82012880,0.45421880,-0.45421881,0.00212379,-0.00212379,0.25135475,-0.25135474,5.97423195,-5.97423196,0.00735270,-0.00735270,0.10027195,-0.10027195
-2.43421711,5.76862861,-5.76862862,0.44873906,-0.44873906,0.00209404,-0.00209404,0.25094940,-0.25094940,5.91606022,-5.91606023,0.00705026,-0.00705026,0.10155845,-0.10155845
-2.42821411,5.71650775,-5.71650776,0.44323143,-0.44323143,0.00206701,-0.00206701,0.25049124,-0.25049124,5.85717830,-5.85717831,0.00674455,-0.00674455,0.10276546,-0.10276546
-2.42221111,5.66396995,-5.66396996,0.43759125,-0.43759125,0.00204286,-0.00204286,0.24991981,-0.24991981,5.79791085,-5.79791086,0.00643844,-0.00643844,0.10385669,-0.10385669
-2.41620810,5.61124060,-5.61124061,0.43171285,-0.43171285,0.00202169,-0.00202169,0.24917855,-0.24917855,5.73860122,-5.73860123,0.00613471,-0.00613471,0.10479804,-0.10479804
-2.41020510,5.55860893,-5.55860894,0.42549600,-0.42549600,0.00200360,-0.00200360,0.24821857,-0.24821857,5.67965117,-5.67965118,0.00583612,-0.00583612,0.10555940,-0.10555940
-2.40420210,5.50647141,-5.50647142,0.41885227,-0.41885227,0.00198869,-0.00198869,0.24700243,-0.24700243,5.62156196,-5.62156197,0.00554535,-0.00554535,0.10611649,-0.10611649
-2.39819910,5.45537342,-5.45537343,0.41171103,-0.41171103,0.00197704,-0.00197704,0.24550766,-0.24550766,5.56497397,-5.56497398,0.00526506,-0.00526506,0.10645258,-0.10645258
-2.39219610,5.40604651,-5.40604652,0.40402481,-0.40402481,0.00196879,-0.00196879,0.24372979,-0.24372979,5.51070209,-5.51070210,0.00499787,-0.00499787,0.10656004,-0.10656004
-2.38619310,5.35943820,-5.35943821,0.39577364,-0.39577364,0.00196406,-0.00196406,0.24168469,-0.24168469,5.45976410,-5.45976411,0.00474643,-0.00474643,0.10644166,-0.10644166
-2.38019010,5.31673195,-5.31673196,0.38696816,-0.38696817,0.00196303,-0.00196303,0.23941011,-0.23941011,5.41339947,-5.41339948,0.00451340,-0.00451340,0.10611147,-0.10611147
-2.37418709,5.27935499,-5.27935499,0.37765140,-0.37765140,0.00196591,-0.00196591,0.23696622,-0.23696622,5.37307653,-5.37307653,0.00430149,-0.00430149,0.10559530,-0.10559530
-2.36818409,5.24897256,-5.24897257,0.36789890,-0.36789890,0.00197296,-0.00197296,0.23443509,-0.23443509,5.34048637,-5.34048638,0.00411343,-0.00411343,0.10493071,-0.10493071
-2.36218109,5.22746774,-5.22746774,0.35781744,-0.35781745,0.00198443,-0.00198443,0.23191913,-0.23191913,5.31752276,-5.31752276,0.00395200,-0.00395200,0.10416650,-0.10416650
-2.35617809,5.21690663,-5.21690663,0.34754214,-0.34754214,0.00200064,-0.00200064,0.22953842,-0.22953842,5.30624783,-5.30624783,0.00382003,-0.00382003,0.10336168,-0.10336168
-2.35017509,5.21948998,-5.21948997,0.33723217,-0.33723217,0.00202189,-0.00202189,0.22742711,-0.22742711,5.30884449,-5.30884449,0.00372029,-0.00372029,0.10258395,-0.10258395
-2.34417209,5.23749251,-5.23749250,0.32706538,-0.32706538,0.00204849,-0.00204849,0.22572900,-0.22572900,5.32755699,-5.32755698,0.00365555,-0.00365555,0.10190771,-0.10190771
-2.33816908,5.27319251,-5.27319250,0.31723183,-0.31723184,0.00208069,-0.00208069,0.22459241,-0.22459241,5.36462193,-5.36462192,0.00362847,-0.00362847,0.10141174,-0.10141174
-2.33216608,5.32879449,-5.32879448,0.30792685,-0.30792685,0.00211874,-0.00211874,0.22416470,-0.22416470,5.42219265,-5.42219264,0.00364154,-0.00364154,0.10117653,-0.10117653
-2.32616308,5.40634833,-5.40634831,0.29934362,-0.29934362,0.00216279,-0.00216279,0.22458647,-0.22458647,5.50226026,-5.50226025,0.00369700,-0.00369700,0.10128147,-0.10128147
-2.32016008,5.50766849,-5.50766847,0.29166597,-0.29166597,0.00221292,-0.00221292,0.22598593,-0.22598593,5.60657498,-5.60657496,0.00379681,-0.00379681,0.10180191,-0.10180191
-2.31415708,5.63425713,-5.63425711,0.28506137,-0.28506137,0.00226908,-0.00226908,0.22847346,-0.22847346,5.73657131,-5.73657129,0.00394248,-0.00394248,0.10280626,-0.10280626
-2.30815408,5.78723445,-5.78723442,0.27967470,-0.27967470,0.00233114,-0.00233114,0.23213674,-0.23213674,5.89330065,-5.89330062,0.00413508,-0.00413508,0.10435329,-0.10435329
-2.30215108,5.96727963,-5.96727960,0.27562293,-0.27562294,0.00239878,-0.00239878,0.23703661,-0.23703661,6.07737430,-6.07737427,0.00437509,-0.00437509,0.10648962,-0.10648962
-2.29614807,6.17458498,-6.17458494,0.27299093,-0.27299093,0.00247159,-0.00247159,0.24320382,-0.24320382,6.28891972,-6.28891968,0.00466235,-0.00466235,0.10924758,-0.10924758
-2.29014507,6.40882527,-6.40882523,0.27182858,-0.27182858,0.00254897,-0.00254897,0.25063685,-0.25063685,6.52755171,-6.52755167,0.00499602,-0.00499602,0.11264353,-0.11264353
-2.28414207,6.66914368,-6.66914364,0.27214931,-0.27214931,0.00263022,-0.00263022,0.25930079,-0.25930079,6.79235996,-6.79235992,0.00537452,-0.00537452,0.11667666,-0.11667666
-2.27813907,6.95415468,-6.95415463,0.27392995,-0.27392995,0.00271449,-0.00271449,0.26912744,-0.26912744,7.08191334,-7.08191329,0.00579547,-0.00579547,0.12132838,-0.12132838
-2.27213607,7.26196377,-7.26196372,0.27711208,-0.27711208,0.00280082,-0.00280082,0.28001654,-0.28001654,7.39428057,-7.39428052,0.00625577,-0.00625577,0.12656223,-0.12656222
-2.26613307,7.59020293,-7.59020288,0.28160443,-0.28160443,0.00288815,-0.00288815,0.29183808,-0.29183808,7.72706632,-7.72706626,0.00675152,-0.00675152,0.13232439,-0.13232438
-2.26013007,7.93608028,-7.93608022,0.28728656,-0.28728656,0.00297538,-0.00297538,0.30443562,-0.30443562,8.07746095,-8.07746089,0.00727813,-0.00727813,0.13854478,-0.13854478
-2.25412706,8.29644158,-8.29644152,0.29401329,-0.29401329,0.00306135,-0.00306135,0.31763043,-0.31763043,8.44230183,-8.44230177,0.00783037,-0.00783037,0.14513864,-0.14513864
-2.24812406,8.66784125,-8.66784119,0.30161985,-0.30161985,0.00314489,-0.00314489,0.33122630,-0.33122630,8.81814357,-8.81814351,0.00840243,-0.00840243,0.15200857,-0.15200857
-2.24212106,9.04661979,-9.04661973,0.30992746,-0.30992746,0.00322487,-0.00322487,0.34501493,-0.34501492,9.20133438,-9.20133431,0.00898805,-0.00898805,0.15904698,-0.15904698
-2.23611806,9.42898494,-9.42898488,0.31874902,-0.31874902,0.00330019,-0.00330019,0.35878146,-0.35878146,9.58809570,-9.58809564,0.00958064,-0.00958064,0.16613879,-0.16613879
-2.23011506,9.81109345,-9.81109339,0.32789482,-0.32789482,0.00336987,-0.00336987,0.37231023,-0.37231023,9.97460229,-9.97460223,0.01017343,-0.01017343,0.17316441,-0.17316441
-2.22411206,10.18913088,-10.18913082,0.33717788,-0.33717788,0.00343302,-0.00343302,0.38539028,-0.38539028,10.35706001,-10.35705995,0.01075956,-0.01075956,0.18000274,-0.18000274
-2.21810905,10.55938688,-10.55938682,0.34641885,-0.34641885,0.00348886,-0.00348886,0.39782063,-0.39782063,10.73177901,-10.73177895,0.01133229,-0.01133229,0.18653421,-0.18653421
-2.21210605,10.91832378,-10.91832372,0.35545033,-0.35545033,0.00353680,-0.00353680,0.40941506,-0.40941505,11.09524029,-11.09524024,0.01188511,-0.01188511,0.19264372,-0.19264372
-2.20610305,11.26263691,-11.26263686,0.36412034,-0.36412034,0.00357639,-0.00357639,0.42000618,-0.42000618,11.44415406,-11.44415401,0.01241185,-0.01241185,0.19822338,-0.19822338
-2.20010005,11.58930530,-11.58930525,0.37229509,-0.37229509,0.00360735,-0.00360735,0.42944890,-0.42944890,11.77550860,-11.77550855,0.01290687,-0.01290687,0.20317497,-0.20317496
-2.19409705,11.89563203,-11.89563199,0.37986079,-0.37986079,0.00362958,-0.00362958,0.43762297,-0.43762297,12.08660917,-12.08660913,0.01336509,-0.01336509,0.20741207,-0.20741207
-2.18809405,12.17927390,-12.17927386,0.38672474,-0.38672474,0.00364312,-0.00364312,0.44443472,-0.44443472,12.37510657,-12.37510653,0.01378212,-0.01378212,0.21086180,-0.21086180
-2.18209105,12.43826061,-12.43826058,0.39281557,-0.39281557,0.00364821,-0.00364821,0.44981791,-0.44981791,12.63901558,-12.63901554,0.01415434,-0.01415434,0.21346610,-0.21346610
-2.17608804,12.67100401,-12.67100398,0.39808275,-0.39808275,0.00364519,-0.00364519,0.45373377,-0.45373377,12.87672394,-12.87672391,0.01447887,-0.01447887,0.21518259,-0.21518259
-2.17008504,12.87629821,-12.87629819,0.40249563,-0.40249563,0.00363455,-0.00363455,0.45617028,-0.45617028,13.08699271,-13.08699268,0.01475368,-0.01475368,0.21598491,-0.21598491
-2.16408204,13.05331197,-13.05331195,0.40604183,-0.40604183,0.00361689,-0.00361689,0.45714075,-0.45714075,13.26894919,-13.26894917,0.01497751,-0.01497751,0.21586276,-0.21586276
-2.15807904,13.20157452,-13.20157450,0.40872545,-0.40872545,0.00359288,-0.00359288,0.45668185,-0.45668185,13.42207382,-13.42207380,0.01514992,-0.01514992,0.21482133,-0.21482133
-2.15207604,13.32095653,-13.32095652,0.41056499,-0.41056499,0.00356328,-0.00356328,0.45485118,-0.45485118,13.54618245,-13.54618244,0.01527120,-0.01527120,0.21288056,-0.21288056
-2.14607304,13.41164767,-13.41164766,0.41159117,-0.41159117,0.00352886,-0.00352886,0.45172460,-0.45172460,13.64140551,-13.64140550,0.01534236,-0.01534236,0.21007392,-0.21007392
-2.14007004,13.47413227,-13.47413227,0.41184486,-0.41184486,0.00349042,-0.00349042,0.44739324,-0.44739325,13.70816546,-13.70816546,0.01536505,-0.01536505,0.20644705,-0.20644705
-2.13406703,13.50916448,-13.50916448,0.41137509,-0.41137509,0.00344877,-0.00344877,0.44196067,-0.44196068,13.74715382,-13.74715382,0.01534154,-0.01534154,0.20205614,-0.20205614
-2.12806403,13.51774391,-13.51774392,0.41023724,-0.41023724,0.00340470,-0.00340470,0.43553995,-0.43553996,13.75930866,-13.75930866,0.01527461,-0.01527461,0.19696620,-0.19696620
-2.12206103,13.50109277,-13.50109277,0.40849154,-0.40849154,0.00335894,-0.00335894,0.42825097,-0.42825097,13.74579354,-13.74579355,0.01516757,-0.01516757,0.19124928,-0.19124928
-2.11605803,13.46063477,-13.46063478,0.40620177,-0.40620177,0.00331221,-0.00331221,0.42021798,-0.42021798,13.70797804,-13.70797805,0.01502413,-0.01502413,0.18498266,-0.18498266
-2.11005503,13.39797620,-13.39797621,0.40343428,-0.40343428,0.00326515,-0.00326515,0.41156745,-0.41156745,13.64742017,-13.64742018,0.01484842,-0.01484842,0.17824711,-0.17824711
-2.10405203,13.31488863,-13.31488865,0.40025722,-0.40025723,0.00321835,-0.00321835,0.40242626,-0.40242626,13.56585028,-13.56585030,0.01464494,-0.01464494,0.17112520,-0.17112520
-2.09804902,13.21329310,-13.21329312,0.39673998,-0.39673998,0.00317232,-0.00317232,0.39292017,-0.39292018,13.46515597,-13.46515599,0.01441851,-0.01441851,0.16369979,-0.16369979
-2.09204602,13.09524466,-13.09524469,0.39295271,-0.39295271,0.00312752,-0.00312752,0.38317271,-0.38317272,13.34736713,-13.34736715,0.01417428,-0.01417428,0.15605266,-0.15605266
-2.08604302,12.96291659,-12.96291662,0.38896597,-0.38896597,0.00308432,-0.00308432,0.37330425,-0.37330425,13.21464028,-13.21464031,0.01391767,-0.01391767,0.14826325,-0.14826325
-2.08004002,12.81858309,-12.81858311,0.38485033,-0.38485033,0.00304307,-0.00304307,0.36343132,-0.36343133,13.06924112,-13.06924114,0.01365439,-0.01365439,0.14040768,-0.14040768
-2.07403702,12.66459958,-12.66459961,0.38067593,-0.38067594,0.00300404,-0.00300404,0.35366621,-0.35366621,12.91352428,-12.91352430,0.01339037,-0.01339037,0.13255787,-0.13255787
-2.06803402,12.50337972,-12.50337975,0.37651186,-0.37651186,0.00296743,-0.00296743,0.34411648,-0.34411649,12.74990964,-12.74990967,0.01313174,-0.01313174,0.12478089,-0.12478089
-2.06203102,12.33736849,-12.33736851,0.37242540,-0.37242540,0.00293343,-0.00293343,0.33488474,-0.33488475,12.58085455,-12.58085458,0.01288477,-0.01288477,0.11713842,-0.11713842
-2.05602801,12.16901122,-12.16901125,0.36848107,-0.36848107,0.00290217,-0.00290217,0.32606822,-0.32606823,12.40882170,-12.40882173,0.01265580,-0.01265580,0.10968644,-0.10968644
-2.05002501,12.00071856,-12.00071859,0.36473943,-0.36473943,0.00287377,-0.00287377,0.31775843,-0.31775844,12.23624306,-12.23624309,0.01245115,-0.01245115,0.10247500,-0.10247500
-2.04402201,11.83482794,-11.83482797,0.36125576,-0.36125577,0.00284828,-0.00284828,0.31004065,-0.31004065,12.06548016,-12.06548019,0.01227701,-0.01227701,0.09554812,-0.09554812
-2.03801901,11.67356254,-11.67356257,0.35807857,-0.35807857,0.00282576,-0.00282576,0.30299333,-0.30299334,11.89878204,-11.89878207,0.01213930,-0.01213930,0.08894380,-0.08894380
-2.03201601,11.51898889,-11.51898891,0.35524795,-0.35524795,0.00280624,-0.00280624,0.29668745,-0.29668746,11.73824193,-11.73824196,0.01204349,-0.01204349,0.08269414,-0.08269414
-2.02601301,11.37297484,-11.37297486,0.35279407,-0.35279407,0.00278972,-0.00278972,0.29118565,-0.29118566,11.58575448,-11.58575451,0.01199449,-0.01199449,0.07682547,-0.07682547
-2.02001001,11.23714954,-11.23714956,0.35073559,-0.35073559,0.00277618,-0.00277618,0.28654143,-0.28654143,11.44297517,-11.44297519,0.01199641,-0.01199641,0.07135861,-0.07135861
-2.01400700,11.11286715,-11.11286717,0.34907838,-0.34907838,0.00276558,-0.00276558,0.28279822,-0.28279823,11.31128377,-11.31128379,0.01205240,-0.01205240,0.06630913,-0.06630913
-2.00800400,11.00117619,-11.00117621,0.34781444,-0.34781444,0.00275785,-0.00275785,0.27998855,-0.27998856,11.19175361,-11.19175363,0.01216444,-0.01216444,0.06168762,-0.06168762
-2.00200100,10.90279579,-10.90279581,0.34692115,-0.34692115,0.00275292,-0.00275292,0.27813322,-0.27813322,11.08512804,-11.08512806,0.01233321,-0.01233321,0.05750006,-0.05750006
-1.99599800,10.81810024,-10.81810026,0.34636111,-0.34636111,0.00275066,-0.00275066,0.27724061,-0.27724061,10.99180540,-10.99180541,0.01255792,-0.01255792,0.05374810,-0.05374810
-1.98999500,10.74711257,-10.74711258,0.34608227,-0.34608227,0.00275092,-0.00275092,0.27730620,-0.27730620,10.91183303,-10.91183305,0.01283618,-0.01283618,0.05042942,-0.05042942
-1.98399200,10.68950743,-10.68950744,0.34601883,-0.34601883,0.00275352,-0.00275352,0.27831223,-0.27831224,10.84491096,-10.84491097,0.01316396,-0.01316396,0.04753810,-0.04753810
-1.97798899,10.64462338,-10.64462338,0.34609251,-0.34609251,0.00275825,-0.00275825,0.28022770,-0.28022770,10.79040470,-10.79040471,0.01353559,-0.01353559,0.04506490,-0.04506490
-1.97198599,10.61148369,-10.61148369,0.34621454,-0.34621454,0.00276484,-0.00276484,0.28300852,-0.28300852,10.74736683,-10.74736684,0.01394376,-0.01394376,0.04299761,-0.04299761
-1.96598299,10.58882505,-10.58882505,0.34628802,-0.34628803,0.00277301,-0.00277301,0.28659811,-0.28659811,10.71456610,-10.71456611,0.01437967,-0.01437967,0.04132139,-0.04132139
-1.95997999,10.57513262,-10.57513262,0.34621086,-0.34621086,0.00278241,-0.00278241,0.29092818,-0.29092818,10.69052288,-10.69052289,0.01483321,-0.01483321,0.04001904,-0.04001904
-1.95397699,10.56868009,-10.56868009,0.34587894,-0.34587894,0.00279266,-0.00279266,0.29591981,-0.29591981,10.67354927,-10.67354927,0.01529319,-0.01529319,0.03907134,-0.03907134
-1.94797399,10.56757308,-10.56757307,0.34518966,-0.34518966,0.00280333,-0.00280333,0.30148491,-0.30148491,10.66179225,-10.66179225,0.01574768,-0.01574768,0.03845731,-0.03845731
-1.94197099,10.56979429,-10.56979429,0.34404553,-0.34404553,0.00281397,-0.00281397,0.30752780,-0.30752780,10.65327841,-10.65327841,0.01618436,-0.01618436,0.03815448,-0.03815448
-1.93596798,10.57324908,-10.57324907,0.34235776,-0.34235776,0.00282407,-0.00282407,0.31394714,-0.31394714,10.64595851,-10.64595850,0.01659091,-0.01659091,0.03813925,-0.03813925
-1.92996498,10.57580995,-10.57580995,0.34004968,-0.34004968,0.00283308,-0.00283308,0.32063795,-0.32063795,10.63775092,-10.63775092,0.01695550,-0.01695550,0.03838707,-0.03838707
-1.92396198,10.57535922,-10.57535922,0.33705998,-0.33705998,0.00284045,-0.00284045,0.32749386,-0.32749385,10.62658283,-10.62658283,0.01726717,-0.01726717,0.03887282,-0.03887282
-1.91795898,10.56982902,-10.56982901,0.33334537,-0.33334537,0.00284559,-0.00284559,0.33440941,-0.33440941,10.61042852,-10.61042852,0.01751631,-0.01751631,0.03957102,-0.03957102
-1.91195598,10.55723818,-10.55723818,0.32888292,-0.32888292,0.00284790,-0.00284790,0.34128247,-0.34128247,10.58734457,-10.58734457,0.01769508,-0.01769508,0.04045617,-0.04045617
-1.90595298,10.53572605,-10.53572605,0.32367166,-0.32367166,0.00284678,-0.00284678,0.34801658,-0.34801658,10.55550174,-10.55550175,0.01779772,-0.01779772,0.04150304,-0.04150304
-1.89994997,10.50358299,-10.50358300,0.31773358,-0.31773358,0.00284165,-0.00284165,0.35452330,-0.35452330,10.51321374,-10.51321375,0.01782095,-0.01782095,0.04268696,-0.04268696
-1.89394697,10.45927805,-10.45927805,0.31111394,-0.31111394,0.00283195,-0.00283195,0.36072444,-0.36072444,10.45896315,-10.45896316,0.01776409,-0.01776409,0.04398411,-0.04398411
-1.88794397,10.40148366,-10.40148367,0.30388088,-0.30388088,0.00281717,-0.00281717,0.36655408,-0.36655408,10.39142483,-10.39142484,0.01762929,-0.01762929,0.04537182,-0.04537182
-1.88194097,10.32909790,-10.32909791,0.29612428,-0.29612428,0.00279685,-0.00279685,0.37196044,-0.37196044,10.30948698,-10.30948699,0.01742154,-0.01742154,0.04682884,-0.04682884
-1.87593797,10.24126402,-10.24126403,0.28795409,-0.28795409,0.00277062,-0.00277062,0.37690730,-0.37690730,10.21227006,-10.21227007,0.01714860,-0.01714860,0.04833559,-0.04833559
-1.86993497,10.13738737,-10.13738739,0.27949794,-0.27949794,0.00273820,-0.00273820,0.38137521,-0.38137521,10.09914348,-10.09914349,0.01682084,-0.01682084,0.04987439,-0.04987439
-1.86393197,10.01714922,-10.01714924,0.27089832,-0.27089832,0.00269940,-0.00269940,0.38536215,-0.38536214,9.96973973,-9.96973974,0.01645105,-0.01645105,0.05142962,-0.05142962
-1.85792896,9.88051699,-9.88051702,0.26230928,-0.26230928,0.00265416,-0.00265416,0.38888372,-0.38888372,9.82396549,-9.82396551,0.01605399,-0.01605399,0.05298784,-0.05298784
