energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,S_s_up,S_p_up
-2.99849925,2.83672024,0.02628134,0.14385692,0.42469152,0.04029863,0.36874360,2.28412767,0.02086142,0.08942617
-2.99249625,2.85602134,0.02786939,0.14559187,0.43796244,0.04150439,0.37455838,2.29240046,0.02033520,0.09059033
-2.98649325,2.87685118,0.02948725,0.14749286,0.45165579,0.04275727,0.38018672,2.30169017,0.01979688,0.09171900
-2.98049025,2.89827283,0.03110861,0.14951786,0.46554711,0.04403379,0.38545922,2.31126500,0.01925548,0.09277196
-2.97448724,2.91919171,0.03270467,0.15161256,0.47937948,0.04530683,0.39020223,2.32028025,0.01871842,0.09370638
-2.96848424,2.93838994,0.03424485,0.15371257,0.49287189,0.04654654,0.39424224,2.32780417,0.01819149,0.09447815
-2.96248124,2.95456953,0.03569781,0.15574614,0.50572905,0.04772126,0.39741080,2.33285048,0.01767881,0.09504350
-2.95647824,2.96640239,0.03703243,0.15763736,0.51765231,0.04879875,0.39954987,2.33441582,0.01718297,0.09536065
-2.95047524,2.97258460,0.03821888,0.15930964,0.52835106,0.04974740,0.40051741,2.33152034,0.01670522,0.09539152
-2.94447224,2.97189229,0.03922979,0.16068930,0.53755418,0.05053752,0.40019266,2.32324919,0.01624580,0.09510343
-2.93846923,2.96323612,0.04004122,0.16170910,0.54502087,0.05114260,0.39848115,2.30879284,0.01580426,0.09447064
-2.93246623,2.94571174,0.04063372,0.16231159,0.55055042,0.05154046,0.39531888,2.28748417,0.01537991,0.09347565
-2.92646323,2.91864349,0.04099311,0.16245206,0.55399046,0.05171430,0.39067567,2.25883031,0.01497219,0.09211032
-2.92046023,2.88161935,0.04111120,0.16210093,0.55524330,0.05165352,0.38455731,2.22253770,0.01458118,0.09037658
-2.91445723,2.83451539,0.04098623,0.16124564,0.55427006,0.05135436,0.37700654,2.17852911,0.01420795,0.08828684
-2.90845423,2.77750849,0.04062314,0.15989178,0.55109261,0.05082031,0.36810260,2.12695182,0.01385491,0.08586399
-2.90245123,2.71107708,0.04003355,0.15806352,0.54579312,0.05006212,0.35795963,2.06817669,0.01352618,0.08314106
-2.89644822,2.63598983,0.03923561,0.15580343,0.53851151,0.04909777,0.34672365,2.00278824,0.01322773,0.08016046
-2.89044522,2.55328318,0.03825349,0.15317152,0.52944086,0.04795196,0.33456860,1.93156625,0.01296753,0.07697293
-2.88444222,2.46422880,0.03711676,0.15024377,0.51882123,0.04665555,0.32169136,1.85546017,0.01275562,0.07363621
-2.87843922,2.37029287,0.03585960,0.14711017,0.50693214,0.04524469,0.30830605,1.77555724,0.01260398,0.07021344
-2.87243622,2.27308897,0.03451981,0.14387231,0.49408421,0.04375985,0.29463790,1.69304629,0.01252636,0.06677141
-2.86643322,2.17432684,0.03313782,0.14064070,0.48061032,0.04224471,0.28091688,1.60917855,0.01253804,0.06337875
-2.86043022,2.07575920,0.03175555,0.13753193,0.46685658,0.04074497,0.26737133,1.52522749,0.01265541,0.06010401
-2.85442721,1.97912881,0.03041532,0.13466571,0.45317369,0.03930718,0.25422185,1.44244911,0.01289556,0.05701379
-2.84842421,1.88611766,0.02915879,0.13216193,0.43990864,0.03797753,0.24167561,1.36204438,0.01327570,0.05417099
-2.84242121,1.79830009,0.02802595,0.13013780,0.42739726,0.03680069,0.22992131,1.28512508,0.01381262,0.05163315
-2.83641821,1.71710112,0.02705417,0.12870504,0.41595747,0.03581878,0.21912477,1.21268411,0.01452207,0.04945098
-2.83041521,1.64376114,0.02627742,0.12796730,0.40588348,0.03507035,0.20942550,1.14557118,0.01541807,0.04766710
-2.82441221,1.57930762,0.02572557,0.12801773,0.39744074,0.03458954,0.20093394,1.08447416,0.01651232,0.04631498
-2.81840920,1.52453414,0.02542386,0.12893668,0.39086174,0.03440532,0.19372975,1.02990668,0.01781354,0.04541821
-2.81240620,1.47998692,0.02539242,0.13078966,0.38634239,0.03454089,0.18786087,0.98220160,0.01932691,0.04498992
-2.80640320,1.44595849,0.02564604,0.13362548,0.38403903,0.03501316,0.18334343,0.94151038,0.02105352,0.04503255
-2.80040020,1.42248830,0.02619396,0.13747461,0.38406585,0.03583238,0.18016246,0.90780781,0.02299000,0.04553784
-2.79439720,1.40936957,0.02703979,0.14234773,0.38649267,0.03700188,0.17827327,0.88090158,0.02512813,0.04648703
-2.78839420,1.40616188,0.02818150,0.14823467,0.39134311,0.03851793,0.17760349,0.86044602,0.02745469,0.04785142
-2.78239120,1.41220877,0.02961156,0.15510348,0.39859310,0.04036972,0.17805569,0.84595933,0.02995140,0.04959303
-2.77638819,1.42665956,0.03131704,0.16290008,0.40816986,0.04253940,0.17951044,0.83684357,0.03259500,0.05166557
-2.77038519,1.44849495,0.03327984,0.17154815,0.41995134,0.04500234,0.18182982,0.83240660,0.03535755,0.05401553
-2.76438219,1.47655537,0.03547695,0.18094959,0.43376650,0.04772740,0.18486125,0.83188533,0.03820682,0.05658351
-2.75837919,1.50957169,0.03788074,0.19098550,0.44939632,0.05067740,0.18844157,0.83446962,0.04110690,0.05930560
-2.75237619,1.54619749,0.04045933,0.20151771,0.46657593,0.05380964,0.19240130,0.83932613,0.04401891,0.06211500
-2.74637319,1.58504221,0.04317697,0.21239090,0.48499792,0.05707662,0.19656896,0.84562146,0.04690185,0.06494355
-2.74037019,1.62470448,0.04599449,0.22343530,0.50431697,0.06042682,0.20077542,0.85254428,0.04971353,0.06772341
-2.73436718,1.66380513,0.04886986,0.23446995,0.52415581,0.06380563,0.20485811,0.85932566,0.05241163,0.07038867
-2.72836418,1.70101883,0.05175872,0.24530646,0.54411257,0.06715635,0.20866505,0.86525742,0.05495467,0.07287694
-2.72236118,1.73510408,0.05461506,0.25575315,0.56376937,0.07042133,0.21205851,0.86970800,0.05730311,0.07513075
-2.71635818,1.76493044,0.05739194,0.26561950,0.58270205,0.07354312,0.21491831,0.87213550,0.05942032,0.07709890
-2.71035518,1.78950273,0.06004228,0.27472078,0.60049063,0.07646573,0.21714455,0.87209790,0.06127344,0.07873754
-2.70435218,1.80798135,0.06251971,0.28288260,0.61673033,0.07913580,0.21865981,0.86925999,0.06283427,0.08001107
-2.69834917,1.81969832,0.06477950,0.28994540,0.63104268,0.08150385,0.21941057,0.86339722,0.06407983,0.08089278
-2.69234617,1.82416865,0.06677944,0.29576856,0.64308629,0.08352542,0.21936798,0.85439629,0.06499288,0.08136520
-2.68634317,1.82109679,0.06848084,0.30023406,0.65256687,0.08516211,0.21852782,0.84225282,0.06556223,0.08142020
-2.68034017,1.81037802,0.06984940,0.30324954,0.65924605,0.08638251,0.21690973,0.82706607,0.06578287,0.08105882
-2.67433717,1.79209491,0.07085606,0.30475062,0.66294858,0.08716296,0.21455565,0.80903119,0.06565590,0.08029088
-2.66833417,1.76650910,0.07147784,0.30470241,0.66356761,0.08748808,0.21152766,0.78842927,0.06518832,0.07913430
-2.66233117,1.73404866,0.07169843,0.30310027,0.66106786,0.08735119,0.20790508,0.76561568,0.06439264,0.07761429
-2.65632816,1.69529182,0.07150872,0.29996953,0.65548630,0.08675439,0.20378121,0.74100715,0.06328641,0.07576237
-2.65032516,1.65094757,0.07090712,0.29536455,0.64693061,0.08570846,0.19925960,0.71506810,0.06189162,0.07361530
-2.64432216,1.60183391,0.06989970,0.28936686,0.63557517,0.08423254,0.19445012,0.68829679,0.06023399,0.07121396
-2.63831916,1.54885472,0.06850008,0.28208269,0.62165501,0.08235359,0.18946489,0.66121167,0.05834235,0.06860222
-2.63231616,1.49297595,0.06672913,0.27363985,0.60545781,0.08010560,0.18441440,0.63433861,0.05624785,0.06582581
-2.62631316,1.43520203,0.06461448,0.26418418,0.58731441,0.07752870,0.17940367,0.60819916,0.05398328,0.06293135
-2.62031016,1.37655332,0.06218978,0.25387564,0.56758820,0.07466811,0.17452890,0.58330046,0.05158244,0.05996537
-2.61430715,1.31804520,0.05949383,0.24288429,0.54666390,0.07157295,0.16987455,0.56012683,0.04907946,0.05697357
-2.60830415,1.26066949,0.05656956,0.23138619,0.52493615,0.06829505,0.16551096,0.53913335,0.04650828,0.05400009
-2.60230115,1.20537845,0.05346285,0.21955933,0.50279847,0.06488769,0.16149265,0.52074144,0.04390216,0.05108706
-2.59629815,1.15307176,0.05022143,0.20757990,0.48063289,0.06140438,0.15785737,0.50533628,0.04129325,0.04827418
-2.59029515,1.10458655,0.04689356,0.19561877,0.45880073,0.05789771,0.15462577,0.49326616,0.03871221,0.04559846
-2.58429215,1.06069027,0.04352696,0.18383839,0.43763481,0.05441826,0.15180183,0.48484320,0.03618794,0.04309407
-2.57828914,1.02207628,0.04016760,0.17239015,0.41743325,0.05101368,0.14937396,0.48034537,0.03374729,0.04079228
-2.57228614,0.98936177,0.03685878,0.16141212,0.39845498,0.04772780,0.14731667,0.48001918,0.03141489,0.03872144
-2.56628314,0.96308741,0.03364018,0.15102742,0.38091704,0.04460001,0.14559271,0.48408277,0.02921295,0.03690700
-2.56028014,0.94371828,0.03054721,0.14134286,0.36499346,0.04166472,0.14415563,0.49272877,0.02716108,0.03537153
-2.55427714,0.93164537,0.02761041,0.13244819,0.35081572,0.03895099,0.14295255,0.50612667,0.02527619,0.03413475
-2.54827414,0.92718720,0.02485515,0.12441567,0.33847443,0.03648231,0.14192702,0.52442406,0.02357235,0.03321350
-2.54227114,0.93059086,0.02230139,0.11729995,0.32802205,0.03427648,0.14102193,0.54774663,0.02206067,0.03262163
-2.53626813,0.94203217,0.01996367,0.11113831,0.31947628,0.03234571,0.14018213,0.57619648,0.02074922,0.03236994
-2.53026513,0.96161461,0.01785125,0.10595113,0.31282398,0.03069667,0.13935690,0.60984882,0.01964292,0.03246595
-2.52426213,0.98936682,0.01596834,0.10174253,0.30802517,0.02933077,0.13850187,0.64874693,0.01874351,0.03291364
-2.51825913,1.02523885,0.01431448,0.09850126,0.30501700,0.02824443,0.13758067,0.69289564,0.01804952,0.03371324
-2.51225613,1.06909723,0.01288498,0.09620156,0.30371742,0.02742943,0.13656586,0.74225352,0.01755623,0.03486088
-2.50625313,1.12071928,0.01167141,0.09480434,0.30402852,0.02687331,0.13543951,0.79672437,0.01725578,0.03634832
-2.50025013,1.17978730,0.01066215,0.09425831,0.30583938,0.02655976,0.13419311,0.85614833,0.01713726,0.03816269
-2.49424712,1.24588304,0.00984295,0.09450127,0.30902845,0.02646916,0.13282707,0.92029347,0.01718685,0.04028629
-2.48824412,1.31848332,0.00919747,0.09546151,0.31346549,0.02657895,0.13134976,0.98884815,0.01738808,0.04269643
-2.48224112,1.39695748,0.00870780,0.09705929,0.31901318,0.02686425,0.12977622,1.06141515,0.01772211,0.04536548
-2.47623812,1.48056711,0.00835503,0.09920846,0.32552842,0.02729828,0.12812659,1.13750788,0.01816808,0.04826100
-2.47023512,1.56846884,0.00811966,0.10181820,0.33286354,0.02785299,0.12642441,1.21654919,0.01870359,0.05134595
-2.46423212,1.65972039,0.00798209,0.10479474,0.34086738,0.02849953,0.12469482,1.29787324,0.01930509,0.05457922
-2.45822911,1.75329010,0.00792301,0.10804336,0.34938651,0.02920891,0.12296289,1.38073056,0.01994847,0.05791617
-2.45222611,1.84807006,0.00792372,0.11147023,0.35826651,0.02995247,0.12125200,1.46429628,0.02060958,0.06130939
-2.44622311,1.94289247,0.00796651,0.11498438,0.36735339,0.03070252,0.11958246,1.54768147,0.02126477,0.06470961
-2.44022011,2.03654882,0.00803488,0.11849959,0.37649520,0.03143283,0.11797043,1.62994734,0.02189148,0.06806666
-2.43421711,2.12781151,0.00811379,0.12193618,0.38554371,0.03211916,0.11642702,1.71012169,0.02246874,0.07133059
-2.42821411,2.21545686,0.00818983,0.12522259,0.39435619,0.03273974,0.11495787,1.78721720,0.02297769,0.07445272
-2.42221111,2.29828905,0.00825138,0.12829685,0.40279715,0.03327564,0.11356285,1.86025095,0.02340196,0.07738678
-2.41620810,2.37516393,0.00828872,0.13110761,0.41073999,0.03371111,0.11223626,1.92826439,0.02372805,0.08008999
-2.41020510,2.44501199,0.00829402,0.13361503,0.41806848,0.03403385,0.11096711,1.99034319,0.02394561,0.08252401
-2.40420210,2.50685972,0.00826144,0.13579115,0.42467798,0.03423514,0.10973977,2.04563638,0.02404759,0.08465581
-2.39819910,2.55984879,0.00818702,0.13762002,0.43047638,0.03430992,0.10853472,2.09337413,0.02403031,0.08645838
-2.39219610,2.60325247,0.00806864,0.13909736,0.43538463,0.03425675,0.10732951,2.13288378,0.02389345,0.08791124
-2.38619310,2.63648900,0.00790592,0.14022997,0.43933707,0.03407766,0.10609974,2.16360376,0.02363996,0.08900083
-2.38019010,2.65913163,0.00770003,0.14103474,0.44228131,0.03377799,0.10482015,2.18509508,0.02327582,0.08972059
-2.37418709,2.67091544,0.00745357,0.14153747,0.44417798,0.03336609,0.10346570,2.19705024,0.02280980,0.09007093
-2.36818409,2.67174074,0.00717031,0.14177145,0.44500014,0.03285298,0.10201262,2.19929958,0.02225313,0.09005901
-2.36218109,2.66167341,0.00685502,0.14177597,0.44473271,0.03225195,0.10043943,2.19181482,0.02161914,0.08969828
-2.35617809,2.64094221,0.00651321,0.14159469,0.44337175,0.03157824,0.09872779,2.17471005,0.02092286,0.08900797
-2.35017509,2.60993343,0.00615096,0.14127413,0.44092375,0.03084852,0.09686337,2.14824011,0.02018060,0.08801239
-2.34417209,2.56918299,0.00577462,0.14086218,0.43740511,0.03008059,0.09483646,2.11279648,0.01940960,0.08674018
-2.33816908,2.51936626,0.00539069,0.14040674,0.43284155,0.02929289,0.09264253,2.06890077,0.01862758,0.08522349
-2.33216608,2.46128592,0.00500559,0.13995456,0.42726781,0.02850417,0.09028256,2.01719591,0.01785237,0.08349709
-2.32616308,2.39585773,0.00462551,0.13955025,0.42072735,0.02773313,0.08776321,1.95843525,0.01710160,0.08159757
-2.32016008,2.32409484,0.00425628,0.13923548,0.41327217,0.02699812,0.08509686,1.89346954,0.01639234,0.07956243
-2.31415708,2.24709035,0.00390331,0.13904841,0.40496270,0.02631678,0.08230144,1.82323222,0.01574082,0.07742934
-2.30815408,2.16599861,0.00357148,0.13902320,0.39586765,0.02570581,0.07940000,1.74872302,0.01516214,0.07523532
-2.30215108,2.08201538,0.00326515,0.13918973,0.38606380,0.02518071,0.07642030,1.67099017,0.01467004,0.07301610
-2.29614807,1.99635706,0.00298814,0.13957340,0.37563564,0.02475553,0.07339403,1.59111168,0.01427665,0.07080544
-2.29014507,1.91023936,0.00274376,0.14019494,0.36467487,0.02444260,0.07035605,1.51017587,0.01399232,0.06863462
-2.28414207,1.82485573,0.00253491,0.14107032,0.35327964,0.02425239,0.06734346,1.42926161,0.01382535,0.06653192
-2.27813907,1.74135595,0.00236411,0.14221062,0.34155361,0.02419323,0.06439455,1.34941875,0.01378188,0.06452220
-2.27213607,1.66082543,0.00223361,0.14362187,0.32960471,0.02427118,0.06154781,1.27164914,0.01386570,0.06262662
-2.26613307,1.58426559,0.00214556,0.14530491,0.31754374,0.02448980,0.05884078,1.19688867,0.01407811,0.06086229
-2.26013007,1.51257583,0.00210205,0.14725522,0.30548282,0.02485007,0.05630902,1.12599085,0.01441784,0.05924213
-2.25412706,1.44653766,0.00210532,0.14946282,0.29353365,0.02535030,0.05398514,1.05971219,0.01488096,0.05777475
-2.24812406,1.38680134,0.00215783,0.15191212,0.28180578,0.02598605,0.05189780,0.99869982,0.01546087,0.05646438
-2.24212106,1.33387542,0.00226245,0.15458202,0.27040490,0.02675019,0.05007099,0.94348161,0.01614834,0.05531093
-2.23611806,1.28811954,0.00242257,0.15744597,0.25943126,0.02763302,0.04852328,0.89445889,0.01693158,0.05431008
-2.23011506,1.24974065,0.00264219,0.16047239,0.24897826,0.02862244,0.04726736,0.85190200,0.01779643,0.05345354
-2.22411206,1.21879282,0.00292609,0.16362522,0.23913123,0.02970419,0.04630967,0.81594869,0.01872656,0.05272929
-2.21810905,1.19518056,0.00327985,0.16686465,0.22996664,0.03086228,0.04565024,0.78660526,0.01970380,0.05212199
-2.21210605,1.17866560,0.00370996,0.17014828,0.22155148,0.03207935,0.04528268,0.76375041,0.02070847,0.05161341
-2.20610305,1.16887698,0.00422383,0.17343228,0.21394311,0.03333724,0.04519439,0.74714169,0.02171985,0.05118300
-2.20010005,1.16532400,0.00482977,0.17667295,0.20718937,0.03461745,0.04536690,0.73642421,0.02271659,0.05080851
-2.19409705,1.16741180,0.00553696,0.17982831,0.20132896,0.03590181,0.04577635,0.73114160,0.02367727,0.05046658
-2.18809405,1.17445907,0.00635528,0.18285977,0.19639215,0.03717300,0.04639419,0.73074874,0.02458087,0.05013351
-2.18209105,1.18571736,0.00729521,0.18573381,0.19240159,0.03841510,0.04718793,0.73462621,0.02540736,0.04978593
-2.17608804,1.20039156,0.00836752,0.18842357,0.18937329,0.03961413,0.04812200,0.74209597,0.02613815,0.04940155
-2.17008504,1.21766092,0.00958300,0.19091018,0.18731757,0.04075845,0.04915873,0.75243815,0.02675659,0.04895981
-2.16408204,1.23670014,0.01095206,0.19318385,0.18624007,0.04183909,0.05025938,0.76490853,0.02724836,0.04844257
-2.15807904,1.25670009,0.01248428,0.19524461,0.18614258,0.04284994,0.05138519,0.77875642,0.02760188,0.04783468
-2.15207604,1.27688745,0.01418789,0.19710260,0.18702380,0.04378787,0.05249847,0.79324258,0.02780852,0.04712447
-2.14607304,1.29654321,0.01606927,0.19877797,0.18887991,0.04465264,0.05356368,0.80765696,0.02786282,0.04630421
-2.14007004,1.31501940,0.01813226,0.20030034,0.19170505,0.04544672,0.05454848,0.82133564,0.02776257,0.04537040
-2.13406703,1.33175382,0.02037769,0.20170790,0.19549169,0.04617502,0.05542468,0.83367694,0.02750883,0.04432396
-2.12806403,1.34628270,0.02280272,0.20304618,0.20023089,0.04684446,0.05616925,0.84415607,0.02710583,0.04317043
-2.12206103,1.35825101,0.02540037,0.20436664,0.20591273,0.04746355,0.05676506,0.85233817,0.02656082,0.04191987
-2.11605803,1.36742043,0.02815909,0.20572511,0.21252683,0.04804185,0.05720168,0.85788939,0.02588380,0.04058690
-2.11005503,1.37367504,0.03106243,0.20718032,0.22006308,0.04858952,0.05747590,0.86058564,0.02508727,0.03919046
-2.10405203,1.37702471,0.03408892,0.20879261,0.22851280,0.04911681,0.05759223,0.86031898,0.02418582,0.03775365
-2.09804902,1.37760634,0.03721210,0.21062283,0.23787026,0.04963371,0.05756318,0.85710132,0.02319582,0.03630342
-2.09204602,1.37568319,0.04040075,0.21273176,0.24813477,0.05014962,0.05740936,0.85106544,0.02213498,0.03487030
-2.08604302,1.37164220,0.04361933,0.21517987,0.25931310,0.05067318,0.05715948,0.84246325,0.02102198,0.03348803
-2.08004002,1.36598965,0.04682874,0.21802760,0.27142247,0.05121227,0.05685009,0.83166135,0.01987606,0.03219316
-2.07403702,1.35934512,0.04998717,0.22133615,0.28449374,0.05177402,0.05652517,0.81913399,0.01871665,0.03102471
-2.06803402,1.35243377,0.05305123,0.22516856,0.29857480,0.05236513,0.05623551,0.80545346,0.01756304,0.03002369
-2.06203102,1.34607692,0.05597720,0.22959115,0.31373374,0.05299213,0.05603794,0.79127835,0.01643404,0.02923262
-2.05602801,1.34118083,0.05872248,0.23467502,0.33006172,0.05366185,0.05599432,0.77733960,0.01534775,0.02869504
-2.05002501,1.33872348,0.06124697,0.24049755,0.34767504,0.05438182,0.05617033,0.76442478,0.01432127,0.02845494
-2.04402201,1.33973926,0.06351460,0.24714351,0.36671610,0.05516079,0.05663411,0.75336074,0.01337056,0.02855606
-2.03801901,1.34530123,0.06549465,0.25470571,0.38735298,0.05600913,0.05745468,0.74499502,0.01251022,0.02904116
-2.03201601,1.35650090,0.06716305,0.26328497,0.40977725,0.05693909,0.05870022,0.74017609,0.01175340,0.02995121
-2.02601301,1.37442537,0.06850345,0.27298916,0.43419987,0.05796507,0.06043615,0.73973296,0.01111173,0.03132443
-2.02001001,1.40013191,0.06950793,0.28393119,0.46084489,0.05910357,0.06272312,0.74445426,0.01059518,0.03319524
-2.01400700,1.43462015,0.07017760,0.29622599,0.48994117,0.06037301,0.06561494,0.75506719,0.01021207,0.03559317
-2.00800400,1.47880228,0.07052267,0.30998635,0.52171194,0.06179332,0.06915643,0.77221689,0.00996900,0.03854166
-2.00200100,1.53347182,0.07056231,0.32531778,0.55636277,0.06338534,0.07338129,0.79644636,0.00987084,0.04205685
-1.99599800,1.59927199,0.07032408,0.34231264,0.59406813,0.06517000,0.07831014,0.82817769,0.00992073,0.04614638
-1.98999500,1.67666446,0.06984309,0.36104354,0.63495729,0.06716733,0.08394870,0.86769506,0.01012007,0.05080825
-1.98399200,1.76590009,0.06916084,0.38155669,0.67910004,0.06939540,0.09028623,0.91513000,0.01046847,0.05602985
-1.97798899,1.86699276,0.06832384,0.40386522,0.72649327,0.07186914,0.09729438,0.97044969,0.01096384,0.06178708
-1.97198599,1.97969797,0.06738207,0.42794311,0.77704884,0.07459917,0.10492649,1.03344885,0.01160232,0.06804385
-1.96598299,2.10349758,0.06638731,0.45371999,0.83058398,0.07759075,0.11311742,1.10374573,0.01237835,0.07475178
-1.95997999,2.23759203,0.06539145,0.48107734,0.88681456,0.08084279,0.12178406,1.18078288,0.01328466,0.08185036
-1.95397699,2.38090121,0.06444489,0.50984617,0.94535213,0.08434711,0.13082640,1.26383301,0.01431231,0.08926748
-1.94797399,2.53207477,0.06359493,0.53980675,1.00570511,0.08808788,0.14012944,1.35201020,0.01545078,0.09692041
-1.94197099,2.68951232,0.06288447,0.57069028,1.06728433,0.09204145,0.14956567,1.44428652,0.01668801,0.10471722
-1.93596798,2.85139350,0.06235079,0.60218270,1.12941313,0.09617637,0.15899824,1.53951403,0.01801048,0.11255867
-1.92996498,3.01571737,0.06202460,0.63393058,1.19134157,0.10045378,0.16828479,1.63645157,0.01940341,0.12034048
-1.92396198,3.18035018,0.06192938,0.66554878,1.25226461,0.10482812,0.17728158,1.73379584,0.02085082,0.12795588
-1.91795898,3.34308000,0.06208087,0.69662980,1.31134326,0.10924808,0.18584815,1.83021588,0.02233580,0.13529855
-1.91195598,3.50167633,0.06248691,0.72675424,1.36772807,0.11365780,0.19385196,1.92438981,0.02384068,0.14226559
-1.90595298,3.65395245,0.06314739,0.75550208,1.42058389,0.11799823,0.20117315,2.01504263,0.02534730,0.14876060
-1.89994997,3.79782815,0.06405451,0.78246418,1.46911469,0.12220866,0.20770903,2.10098360,0.02683732,0.15469669
-1.89394697,3.93139028,0.06519309,0.80725363,1.51258750,0.12622829,0.21337813,2.18114198,0.02829248,0.15999924
-1.88794397,4.05294858,0.06654109,0.82951625,1.55035427,0.12999773,0.21812367,2.25459940,0.02969503,0.16460836
-1.88194097,4.16108458,0.06807025,0.84894011,1.58187077,0.13346055,0.22191634,2.32061780,0.03102796,0.16848096
-1.87593797,4.25469159,0.06974678,0.86526339,1.60671165,0.13656458,0.22475607,2.37866166,0.03227549,0.17159220
-1.86993497,4.33300402,0.07153216,0.87828052,1.62458118,0.13926320,0.22667287,2.42841346,0.03342333,0.17393639
-1.86393197,4.39561512,0.07338397,0.88784631,1.63531917,0.14151625,0.22772663,2.46978190,0.03445904,0.17552727
-1.85792896,4.44248243,0.07525685,0.89387802,1.63890219,0.14329091,0.22800580,2.50290228,0.03537237,0.17639752
-1.85192596,4.47392092,0.07710344,0.89635542,1.63544000,0.14456221,0.22762511,2.52812912,0.03615547,0.17659772
-1.84592296,4.49058446,0.07887540,0.89531895,1.62516776,0.14531339,0.22672230,2.54602135,0.03680314,0.17619460
-1.83991996,4.49343654,0.08052449,0.89086615,1.60843448,0.14553602,0.22545408,2.55732050,0.03731289,0.17526873
-1.83391696,4.48371173,0.08200367,0.88314670,1.58568851,0.14522997,0.22399133,2.56292309,0.03768505,0.17391182
-1.82791396,4.46286977,0.08326827,0.87235627,1.55746078,0.14440310,0.22251392,2.56384814,0.03792271,0.17222356
-1.82191096,4.43254433,0.08427706,0.85872968,1.52434685,0.14307092,0.22120522,2.56120128,0.03803154,0.17030829
-1.81590795,4.39448867,0.08499343,0.84253352,1.48698836,0.14125606,0.22024646,2.55613705,0.03801963,0.16827149
-1.80990495,4.35052047,0.08538642,0.82405866,1.44605497,0.13898763,0.21981129,2.54982075,0.03789713,0.16621639
-1.80390195,4.30246802,0.08543169,0.80361289,1.40222721,0.13630057,0.22006070,2.54339157,0.03767588,0.16424065
-1.79789895,4.25211971,0.08511237,0.78151398,1.35618109,0.13323486,0.22113831,2.53792829,0.03736894,0.16243339
-1.79189595,4.20117871,0.08441966,0.75808325,1.30857464,0.12983477,0.22316646,2.53441898,0.03699014,0.16087256
-1.78589295,4.15122404,0.08335333,0.73363991,1.26003679,0.12614801,0.22624299,2.53373562,0.03655356,0.15962287
-1.77988994,4.10367917,0.08192187,0.70849618,1.21115872,0.12222496,0.23043889,2.53661444,0.03607303,0.15873417
-1.77388694,4.05978870,0.08014238,0.68295324,1.16248752,0.11811780,0.23579688,2.54364255,0.03556169,0.15824051
-1.76788394,4.02060327,0.07804027,0.65729800,1.11452216,0.11387972,0.24233090,2.55525077,0.03503154,0.15815982
-1.76188094,3.98697251,0.07564851,0.63180067,1.06771138,0.10956414,0.25002650,2.57171275,0.03449316,0.15849412
-1.75587794,3.95954529,0.07300679,0.60671298,1.02245327,0.10522392,0.25884205,2.59314960,0.03395547,0.15923040
-1.74987494,3.93877645,0.07016030,0.58226710,0.97909619,0.10091064,0.26871067,2.61953948,0.03342557,0.16034194
-1.74387194,3.92493874,0.06715836,0.55867496,0.93794049,0.09667388,0.27954289,2.65073109,0.03290873,0.16179016
-1.73786893,3.91813871,0.06405295,0.53612800,0.89924094,0.09256060,0.29122969,2.68645998,0.03240849,0.16352668
-1.73186593,3.91833512,0.06089707,0.51479723,0.86320931,0.08861452,0.30364595,2.72636652,0.03192684,0.16549574
-1.72586293,3.92535839,0.05774314,0.49483338,0.83001692,0.08487560,0.31665416,2.77001447,0.03146444,0.16763668
-1.71985993,3.93893012,0.05464140,0.47636719,0.79979701,0.08137953,0.33010812,2.81690895,0.03102100,0.16988647
-1.71385693,3.95868129,0.05163848,0.45950965,0.77264665,0.07815739,0.34385662,2.86651320,0.03059558,0.17218206
-1.70785393,3.98416871,0.04877605,0.44435224,0.74862832,0.07523525,0.35774699,2.91826329,0.03018700,0.17446266
-1.70185093,4.01488895,0.04608976,0.43096704,0.72777094,0.07263395,0.37162835,2.97158051,0.02979417,0.17667162
-1.69584792,4.05028978,0.04360839,0.41940670,0.71007065,0.07036893,0.38535452,3.02588131,0.02941641,0.17875806
-1.68984492,4.08977912,0.04135334,0.40970443,0.69549126,0.06845009,0.39878662,3.08058490,0.02905366,0.18067804
-1.68384192,4.13273205,0.03933832,0.40187375,0.68396457,0.06688183,0.41179527,3.13511900,0.02870666,0.18239543
-1.67783892,4.17849633,0.03756943,0.39590828,0.67539083,0.06566310,0.42426239,3.18892408,0.02837706,0.18388228
-1.67183592,4.22639717,0.03604551,0.39178157,0.66963926,0.06478753,0.43608267,3.24145688,0.02806733,0.18511885
-1.66583292,4.27574209,0.03475865,0.38944693,0.66654908,0.06424366,0.44716470,3.29219382,0.02778067,0.18609335
-1.65982991,4.32582649,0.03369508,0.38883738,0.66593084,0.06401529,0.45743186,3.34063481,0.02752083,0.18680132
-1.65382691,4.37594046,0.03283612,0.38986584,0.66756842,0.06408182,0.46682295,3.38630800,0.02729184,0.18724488
-1.64782391,4.42537728,0.03215929,0.39242549,0.67122150,0.06441872,0.47529256,3.42877573,0.02709765,0.18743175
-1.64182091,4.47344354,0.03163956,0.39639048,0.67662871,0.06499801,0.48281136,3.46764168,0.02694188,0.18737424
-1.63581791,4.51947095,0.03125051,0.40161684,0.68351120,0.06578888,0.48936609,3.50255910,0.02682742,0.18708825
