energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
0.23711856,4.26820258,0.07829302,0.94018085,1.30478236,1.89493499,0.37135021,0.62158182,0.65743081,0.00000000
0.24312156,4.14604834,0.07558828,0.90043350,1.25683529,1.82870704,0.35820170,0.62697928,0.63960473,0.00000000
0.24912456,4.03079710,0.07271792,0.86246243,1.21093122,1.76393224,0.34695708,0.63334349,0.62796460,0.00000000
0.25512756,3.92279964,0.06970174,0.82644080,1.16717926,1.70112738,0.33763871,0.64042945,0.62214583,0.00000000
0.26113057,3.82237812,0.06656145,0.79254253,1.12568678,1.64081032,0.33024695,0.64798279,0.62172393,0.00000000
0.26713357,3.72983413,0.06332036,0.76094160,1.08656199,1.58349537,0.32476073,0.65574811,0.62622751,0.00000000
0.27313657,3.64545330,0.06000293,0.73181018,1.04991504,1.52968731,0.32113837,0.66347696,0.63515090,0.00000000
0.27913957,3.56950649,0.05663437,0.70531577,1.01585771,1.47987428,0.31931853,0.67093510,0.64796611,0.00000000
0.28514257,3.50224790,0.05324018,0.68161748,0.98450195,1.43451959,0.31922162,0.67790900,0.66413413,0.00000000
0.29114557,3.44391011,0.04984569,0.66086158,0.95595727,1.39405285,0.32075156,0.68421133,0.68311546,0.00000000
0.29714857,3.39469667,0.04647563,0.64317646,0.93032725,1.35886038,0.32379802,0.68968533,0.70437979,0.00000000
0.30315158,3.35477218,0.04315371,0.62866725,0.90770540,1.32927532,0.32823917,0.69420799,0.72741476,0.00000000
0.30915458,3.32425064,0.03990231,0.61741009,0.88817046,1.30556762,0.33394483,0.69769207,0.75173376,0.00000000
0.31515758,3.30318232,0.03674210,0.60944653,0.87178135,1.28793423,0.34077994,0.70008680,0.77688275,0.00000000
0.32116058,3.29153995,0.03369184,0.60477798,0.85857214,1.27648976,0.34860839,0.70137754,0.80244589,0.00000000
0.32716358,3.28920493,0.03076817,0.60336064,0.84854715,1.27125819,0.35729683,0.70158437,0.82805017,0.00000000
0.33316658,3.29595459,0.02798544,0.60510117,0.84167653,1.27216604,0.36671857,0.70075975,0.85336898,0.00000000
0.33916958,3.31145141,0.02535569,0.60985329,0.83789262,1.27903734,0.37675730,0.69898557,0.87812449,0.00000000
0.34517259,3.33523530,0.02288861,0.61741573,0.83708738,1.29159127,0.38731048,0.69636964,0.90208914,0.00000000
0.35117559,3.36672012,0.02059159,0.62753175,0.83911128,1.30944262,0.39829226,0.69304205,0.92508618,0.00000000
0.35717859,3.40519531,0.01846984,0.63989056,0.84377373,1.33210574,0.40963589,0.68915134,0.94698934,0.00000000
0.36318159,3.44983343,0.01652654,0.65413073,0.85084545,1.35900216,0.42129537,0.68486098,0.96772180,0.00000000
0.36918459,3.49970416,0.01476302,0.66984594,0.86006288,1.38947207,0.43324642,0.68034609,0.98725453,0.00000000
0.37518759,3.55379484,0.01317907,0.68659282,0.87113451,1.42278966,0.44548644,0.67579075,1.00560409,0.00000000
0.38119060,3.61103730,0.01177312,0.70390108,0.88374915,1.45818198,0.45803376,0.67138564,1.02282985,0.00000000
0.38719360,3.67034003,0.01054262,0.72128552,0.89758595,1.49485077,0.47092574,0.66732644,1.03903086,0.00000000
0.39319660,3.73062475,0.00948429,0.73825964,0.91232557,1.53199662,0.48421611,0.66381249,1.05434209,0.00000000
0.39919960,3.79086530,0.00859445,0.75435034,0.92766223,1.56884434,0.49797122,0.66104595,1.06893021,0.00000000
0.40520260,3.85012716,0.00786933,0.76911314,0.94331584,1.60466845,0.51226555,0.65923104,1.08298872,0.00000000
0.41120560,3.90760497,0.00730526,0.78214724,0.95904365,1.63881753,0.52717636,0.65857336,1.09673245,0.00000000
0.41720860,3.96265601,0.00689900,0.79310962,0.97465053,1.67073606,0.54277775,0.65927889,1.11039119,0.00000000
0.42321161,4.01482701,0.00664783,0.80172754,0.98999729,1.69998258,0.55913419,0.66155262,1.12420265,0.00000000
0.42921461,4.06387248,0.00654974,0.80780862,1.00500635,1.72624299,0.57629390,0.66559655,1.13840460,0.00000000
0.43521761,4.10976267,0.00660342,0.81124803,1.01966419,1.74933803,0.59428223,0.67160693,1.15322632,0.00000000
0.44122061,4.15268031,0.00680832,0.81203216,1.03402019,1.76922445,0.61309536,0.67977070,1.16887947,0.00000000
0.44722361,4.19300550,0.00716452,0.81023857,1.04818174,1.78598951,0.63269469,0.69026112,1.18554876,0.00000000
0.45322661,4.23128913,0.00767260,0.80603205,1.06230559,1.79983893,0.65300223,0.70323266,1.20338260,0.00000000
0.45922961,4.26821596,0.00833343,0.79965692,1.07658586,1.81107889,0.67389730,0.71881533,1.22248414,0.00000000
0.46523262,4.30455898,0.00914791,0.79142587,1.09123901,1.82009287,0.69521487,0.73710874,1.24290319,0.00000000
0.47123562,4.34112762,0.01011669,0.78170586,1.10648676,1.82731452,0.71674569,0.75817612,1.26462946,0.00000000
0.47723862,4.37871252,0.01123981,0.77090183,1.12253763,1.83319826,0.73823851,0.78203860,1.28758751,0.00000000
0.48324162,4.41803010,0.01251645,0.75943895,1.13956836,1.83818894,0.75940424,0.80867032,1.31163383,0.00000000
0.48924462,4.45967032,0.01394454,0.74774446,1.15770609,1.84269258,0.77992220,0.83799439,1.33655640,0.00000000
0.49524762,4.50405049,0.01552056,0.73622994,1.17701260,1.84704971,0.79944822,0.86988036,1.36207687,0.00000000
0.50125063,4.55137833,0.01723930,0.72527506,1.19747145,1.85151294,0.81762423,0.90414319,1.38785549,0.00000000
0.50725363,4.60162634,0.01909370,0.71521350,1.21897908,1.85623006,0.83408913,0.94054405,1.41349867,0.00000000
0.51325663,4.65451929,0.02107481,0.70632195,1.24134044,1.86123364,0.84849031,0.97879299,1.43856905,0.00000000
0.51925963,4.70953572,0.02317179,0.69881244,1.26426959,1.86643783,0.86049546,1.01855350,1.46259765,0.00000000
0.52526263,4.76592352,0.02537207,0.69282868,1.28739559,1.87164240,0.86980394,1.05944878,1.48509765,0.00000000
0.53126563,4.82272879,0.02766152,0.68844609,1.31027332,1.87654402,0.87615734,1.10106961,1.50557932,0.00000000
0.53726863,4.87883667,0.03002474,0.68567572,1.33239900,1.88075386,0.87934861,1.14298345,1.52356540,0.00000000
0.54327164,4.93302167,0.03244547,0.68447147,1.35322967,1.88382072,0.87922935,1.18474448,1.53860631,0.00000000
0.54927464,4.98400498,0.03490693,0.68474011,1.37220566,1.88525833,0.87571497,1.22590406,1.55029469,0.00000000
0.55527764,5.03051558,0.03739230,0.68635349,1.38877502,1.88457512,0.86878746,1.26602136,1.55827840,0.00000000
0.56128064,5.07135192,0.03988514,0.68916188,1.40241863,1.88130508,0.85849566,1.30467353,1.56227188,0.00000000
0.56728364,5.10544084,0.04236979,0.69300783,1.41267481,1.87503775,0.84495309,1.34146517,1.56206509,0.00000000
0.57328664,5.13189075,0.04483177,0.69773945,1.41916208,1.86544586,0.82833360,1.37603666,1.55752994,0.00000000
0.57928964,5.15003638,0.04725804,0.70322246,1.42159902,1.85230914,0.80886495,1.40807113,1.54862407,0.00000000
0.58529265,5.15947282,0.04963724,0.70935020,1.41982009,1.83553294,0.78682082,1.43729970,1.53539173,0.00000000
0.59129565,5.16007740,0.05195979,0.71605106,1.41378686,1.81516091,0.76251166,1.46350512,1.51796207,0.00000000
0.59729865,5.15201839,0.05421795,0.72329297,1.40359376,1.79138096,0.73627478,1.48652348,1.49654480,0.00000000
0.60330165,5.13575037,0.05640569,0.73108474,1.38946838,1.76452428,0.70846426,1.50624426,1.47142365,0.00000000
0.60930465,5.11199662,0.05851857,0.73947424,1.37176608,1.73505756,0.67944098,1.52260868,1.44294774,0.00000000
0.61530765,5.08171968,0.06055348,0.74854366,1.35095932,1.70356881,0.64956336,1.53560667,1.41152142,0.00000000
0.62131066,5.04608157,0.06250834,0.75840214,1.32762209,1.67074741,0.61917889,1.54527249,1.37759286,0.00000000
0.62731366,5.00639574,0.06438178,0.76917642,1.30241017,1.63735952,0.58861694,1.55167947,1.34164180,0.00000000
0.63331666,4.96407287,0.06617278,0.78099988,1.27603811,1.60421973,0.55818285,1.55493402,1.30416690,0.00000000
0.63931966,4.92056322,0.06788030,0.79400090,1.24925391,1.57216056,0.52815336,1.55516922,1.26567294,0.00000000
0.64532266,4.87729773,0.06950303,0.80829102,1.22281243,1.54200069,0.49877356,1.55253830,1.22665848,0.00000000
0.65132566,4.83563056,0.07103901,0.82395366,1.19744859,1.51451368,0.47025505,1.54720814,1.18760396,0.00000000
0.65732866,4.79678517,0.07248548,0.84103397,1.17385144,1.49039807,0.44277531,1.53935324,1.14896081,0.00000000
0.66333167,4.76180608,0.07383870,0.85953037,1.15264003,1.47025019,0.41647813,1.52915008,1.11114175,0.00000000
0.66933467,4.73151795,0.07509383,0.87938814,1.13434201,1.45454067,0.39147481,1.51677231,1.07451236,0.00000000
0.67533767,4.70649363,0.07624494,0.90049545,1.11937568,1.44359543,0.36784608,1.50238665,1.03938433,0.00000000
0.68134067,4.68703200,0.07728505,0.92268189,1.10803605,1.43758186,0.34564440,1.48614990,1.00601036,0.00000000
0.68734367,4.67314655,0.07820620,0.94571970,1.10048558,1.43650066,0.32489661,1.46820680,0.97458088,0.00000000
0.69334667,4.66456512,0.07899972,0.96932761,1.09674956,1.44018357,0.30560673,1.44868916,0.94522276,0.00000000
0.69934967,4.66074064,0.07965639,0.99317713,1.09671667,1.44829717,0.28775884,1.42771604,0.91799982,0.00000000
0.70535268,4.66087297,0.08016682,1.01690106,1.10014437,1.46035248,0.27131991,1.40539513,0.89291541,0.00000000
0.71135568,4.66394096,0.08052173,1.04010409,1.10666909,1.47572027,0.25624260,1.38182522,0.86991674,0.00000000
0.71735868,4.66874391,0.08071246,1.06237491,1.11582093,1.49365142,0.24246800,1.35709982,0.84890104,0.00000000
0.72336168,4.67395131,0.08073138,1.08329955,1.12704225,1.51330187,0.22992829,1.33131168,0.82972326,0.00000000
0.72936468,4.67815914,0.08057243,1.10247561,1.13970957,1.53376116,0.21854928,1.30455821,0.81220511,0.00000000
0.73536768,4.67995090,0.08023167,1.11952672,1.15315807,1.55408383,0.20825299,1.27694747,0.79614520,0.00000000
0.74137069,4.67796134,0.07970791,1.13411681,1.16670770,1.57332246,0.19896002,1.24860448,0.78132981,0.00000000
0.74737369,4.67094031,0.07900323,1.14596369,1.17969002,1.59056122,0.19059202,1.21967757,0.76754404,0.00000000
0.75337669,4.65781425,0.07812365,1.15485138,1.19147458,1.60494870,0.18307389,1.19034433,0.75458271,0.00000000
0.75937969,4.63774259,0.07707968,1.16064063,1.20149394,1.61572876,0.17633596,1.16081678,0.74226073,0.00000000
0.76538269,4.61016645,0.07588681,1.16327711,1.20926620,1.62226811,0.17031591,1.13134523,0.73042234,0.00000000
0.77138569,4.57484701,0.07456595,1.16279684,1.21441395,1.62407957,0.16496047,1.10222058,0.71894885,0.00000000
0.77738869,4.53189132,0.07314375,1.15932843,1.21667897,1.62083983,0.16022669,1.07377449,0.70776438,0.00000000
0.78339170,4.48176382,0.07165271,1.15309174,1.21593174,1.61240095,0.15608294,1.04637717,0.69683938,0.00000000
0.78939470,4.42528212,0.07013121,1.14439296,1.21217549,1.59879509,0.15250927,1.02043262,0.68619159,0.00000000
0.79539770,4.36359658,0.06862325,1.13361590,1.20554436,1.58023201,0.14949732,0.99637114,0.67588437,0.00000000
0.80140070,4.29815394,0.06717800,1.12120969,1.19629581,1.55708951,0.14704968,0.97463921,0.66602242,0.00000000
0.80740370,4.23064577,0.06584914,1.10767331,1.18479753,1.52989709,0.14517855,0.95568695,0.65674488,0.00000000
0.81340670,4.16294390,0.06469392,1.09353731,1.17150953,1.49931350,0.14390397,0.93995356,0.64821643,0.00000000
0.81940970,4.09702522,0.06377205,1.07934356,1.15696218,1.46609929,0.14325148,0.92785126,0.64061637,0.00000000
0.82541271,4.03488922,0.06314439,1.06562372,1.14173136,1.43108546,0.14324936,0.91974841,0.63412663,0.00000000
0.83141571,3.97847210,0.06287140,1.05287762,1.12641185,1.39513984,0.14392553,0.91595262,0.62891905,0.00000000
0.83741871,3.92956156,0.06301156,1.04155227,1.11159046,1.35913258,0.14530439,0.91669466,0.62514272,0.00000000
0.84342171,3.88971641,0.06361967,1.03202290,1.09782008,1.32390249,0.14740345,0.92211411,0.62291209,0.00000000
0.84942471,3.86019523,0.06474510,1.02457664,1.08559600,1.29022581,0.15023029,0.93224754,0.62229652,0.00000000
0.85542771,3.84189752,0.06643010,1.01940008,1.07533574,1.25878871,0.15377967,0.94701992,0.62331178,0.00000000
0.86143072,3.83532065,0.06870827,1.01657116,1.06736317,1.23016472,0.15803117,0.96624003,0.62591419,0.00000000
0.86743372,3.84053453,0.07160304,1.01605593,1.06189772,1.20479811,0.16294737,0.98960016,0.62999763,0.00000000
0.87343672,3.85717555,0.07512650,1.01771051,1.05904899,1.18299364,0.16847278,1.01668031,0.63539369,0.00000000
0.87943972,3.88445980,0.07927842,1.02128806,1.05881689,1.16491292,0.17453340,1.04695700,0.64187495,0.00000000
0.88544272,3.92121488,0.08404560,1.02645051,1.06109692,1.15057724,0.18103728,1.07981633,0.64916140,0.00000000
0.89144572,3.96592838,0.08940151,1.03278431,1.06569014,1.13987631,0.18787568,1.11457073,0.65692944,0.00000000
0.89744872,4.01681022,0.09530636,1.03981959,1.07231699,1.13258208,0.19492516,1.15047884,0.66482324,0.00000000
0.90345173,4.07186549,0.10170745,1.04705137,1.08063392,1.12836666,0.20205027,1.18676752,0.67246775,0.00000000
0.90945473,4.12897381,0.10853992,1.05396200,1.09025170,1.12682299,0.20910681,1.22265500,0.67948267,0.00000000
0.91545773,4.18597082,0.11572781,1.06004340,1.10075432,1.12748707,0.21594566,1.25737414,0.68549670,0.00000000
0.92146073,4.24072779,0.12318547,1.06481797,1.11171722,1.12986034,0.22241675,1.29019466,0.69016141,0.00000000
0.92746373,4.29122523,0.13081914,1.06785724,1.12272389,1.13343101,0.22837322,1.32044343,0.69316387,0.00000000
0.93346673,4.33561720,0.13852885,1.06879713,1.13338005,1.13769340,0.23367562,1.34752184,0.69423765,0.00000000
0.93946973,4.37228348,0.14621034,1.06734932,1.14332468,1.14216424,0.23819575,1.37091960,0.69317152,0.00000000
0.94547274,4.39986782,0.15375722,1.06330827,1.15223756,1.14639548,0.24182025,1.39022451,0.68981568,0.00000000
0.95147574,4.41730130,0.16106298,1.05655369,1.15984336,1.14998336,0.24445364,1.40512790,0.68408514,0.00000000
0.95747874,4.42381079,0.16802311,1.04704870,1.16591226,1.15257360,0.24602080,1.41542584,0.67596045,0.00000000
0.96348174,4.41891359,0.17453708,1.03483401,1.17025768,1.15386308,0.24646870,1.42101628,0.66548566,0.00000000
0.96948474,4.40239983,0.18051010,1.02001886,1.17273163,1.15359838,0.24576750,1.42189272,0.65276398,0.00000000
0.97548774,4.37430513,0.18585484,1.00276941,1.17321854,1.15157205,0.24391081,1.41813498,0.63795145,0.00000000
0.98149075,4.33487632,0.19049282,0.98329554,1.17162823,1.14761710,0.24091528,1.40989791,0.62124902,0.00000000
0.98749375,4.28453320,0.19435563,0.96183709,1.16788897,1.14160083,0.23681954,1.39739887,0.60289363,0.00000000
0.99349675,4.22382950,0.19738593,0.93865034,1.16194138,1.13341855,0.23168245,1.38090495,0.58314881,0.00000000
0.99949975,4.15341570,0.19953814,0.91399569,1.15373372,1.12298810,0.22558092,1.36072053,0.56229525,0.00000000
1.00550275,4.07400614,0.20077900,0.88812712,1.14321911,1.11024560,0.21860735,1.33717617,0.54062187,0.00000000
1.01150575,3.98635231,0.20108783,0.86128408,1.13035491,1.09514298,0.21086668,1.31061916,0.51841767,0.00000000
1.01750875,3.89122336,0.20045662,0.83368595,1.11510432,1.07764737,0.20247340,1.28140620,0.49596472,0.00000000
1.02351176,3.78939433,0.19888996,0.80552928,1.09743999,1.05774241,0.19354848,1.24989834,0.47353241,0.00000000
1.02951476,3.68164190,0.19640478,0.77698761,1.07734931,1.03543131,0.18421628,1.21645824,0.45137310,0.00000000
1.03551776,3.56874672,0.19302989,0.74821359,1.05484090,1.01074129,0.17460182,1.18144938,0.42971905,0.00000000
1.04152076,3.45150102,0.18880541,0.71934303,1.02995156,0.98372887,0.16482805,1.14523701,0.40878061,0.00000000
1.04752376,3.33071980,0.18378206,0.69050005,1.00275311,0.95448549,0.15501365,1.10819022,0.38874541,0.00000000
1.05352676,3.20725359,0.17802025,0.66180314,0.97335838,0.92314293,0.14527101,1.07068464,0.36977844,0.00000000
1.05952976,3.08200089,0.17158912,0.63337112,0.94192581,0.88987779,0.13570472,1.03310524,0.35202267,0.00000000
1.06553277,2.95591860,0.16456532,0.60532872,0.90866202,0.85491462,0.12641035,0.99584860,0.33560004,0.00000000
1.07153577,2.83002865,0.15703176,0.57781113,0.87382212,0.81852739,0.11747368,0.95932417,0.32061258,0.00000000
1.07753877,2.70542002,0.14907619,0.55096727,0.83770755,0.78103878,0.10897026,0.92395426,0.30714358,0.00000000
1.08354177,2.58324519,0.14078970,0.52496148,0.80066139,0.74281746,0.10096537,0.89017247,0.29525851,0.00000000
1.08954477,2.46471095,0.13226517,0.49997352,0.76306137,0.70427307,0.09351417,0.85842042,0.28500581,0.00000000
1.09554777,2.35106384,0.12359560,0.47619706,0.72531093,0.66584936,0.08666228,0.82914289,0.27641751,0.00000000
1.10155078,2.24357078,0.11487254,0.45383657,0.68782881,0.62801561,0.08044649,0.80278156,0.26950960,0.00000000
1.10755378,2.14349603,0.10618446,0.43310308,0.65103764,0.59125667,0.07489567,0.77976757,0.26428241,0.00000000
1.11355678,2.05207559,0.09761532,0.41420900,0.61535234,0.55606220,0.07003184,0.76051333,0.26072106,0.00000000
1.11955978,1.97049038,0.08924318,0.39736242,0.58116880,0.52291549,0.06587139,0.74540381,0.25879605,0.00000000
1.12556278,1.89983968,0.08113903,0.38276112,0.54885345,0.49228230,0.06242629,0.73478801,0.25846417,0.00000000
1.13156578,1.84111583,0.07336582,0.37058677,0.51873429,0.46460017,0.05970539,0.72897065,0.25966978,0.00000000
1.13756878,1.79518152,0.06597775,0.36099949,0.49109375,0.44026862,0.05771562,0.72820465,0.26234664,0.00000000
1.14357179,1.76275032,0.05901977,0.35413299,0.46616364,0.41964047,0.05646322,0.73268455,0.26642009,0.00000000
1.14957479,1.74437111,0.05252743,0.35009058,0.44412234,0.40301448,0.05595475,0.74254108,0.27180975,0.00000000
1.15557779,1.74041668,0.04652689,0.34894190,0.42509421,0.39062960,0.05619806,0.75783707,0.27843257,0.00000000
1.16158079,1.75107660,0.04103526,0.35072069,0.40915113,0.38266069,0.05720293,0.77856464,0.28620602,0.00000000
1.16758379,1.77635422,0.03606113,0.35542329,0.39631590,0.37921593,0.05898162,0.80464371,0.29505138,0.00000000
1.17358679,1.81606753,0.03160525,0.36300803,0.38656719,0.38033578,0.06154897,0.83592190,0.30489685,0.00000000
1.17958979,1.86985349,0.02766139,0.37339533,0.37984561,0.38599336,0.06492237,0.87217558,0.31568029,0.00000000
1.18559280,1.93717547,0.02421733,0.38646844,0.37606056,0.39609634,0.06912129,0.91311217,0.32735141,0.00000000
1.19159580,2.01733335,0.02125585,0.40207474,0.37509740,0.41049007,0.07416656,0.95837364,0.33987315,0.00000000
1.19759880,2.10947605,0.01875578,0.42002762,0.37682454,0.42896188,0.08007929,1.00754101,0.35322225,0.00000000
1.20360180,2.21261602,0.01669300,0.44010875,0.38110008,0.45124653,0.08687954,1.06014008,0.36738882,0.00000000
1.20960480,2.32564563,0.01504144,0.46207087,0.38777773,0.47703248,0.09458478,1.11564819,0.38237489,0.00000000
1.21560780,2.44735516,0.01377396,0.48564108,0.39671177,0.50596906,0.10320805,1.17350205,0.39819202,0.00000000
1.22161081,2.57645216,0.01286314,0.51052451,0.40776078,0.53767419,0.11275614,1.23310657,0.41485801,0.00000000
1.22761381,2.71158212,0.01228205,0.53640861,0.42079024,0.57174265,0.12322763,1.29384467,0.43239292,0.00000000
1.23361681,2.85135000,0.01200481,0.56296783,0.43567374,0.60775449,0.13461106,1.35508781,0.45081453,0.00000000
1.23961981,2.99434241,0.01200718,0.58986885,0.45229296,0.64528355,0.14688319,1.41620710,0.47013350,0.00000000
1.24562281,3.13914989,0.01226695,0.61677617,0.47053645,0.68390572,0.16000754,1.47658470,0.49034856,0.00000000
1.25162581,3.28438893,0.01276440,0.64335809,0.49029739,0.72320669,0.17393318,1.53562516,0.51144178,0.00000000
1.25762881,3.42872295,0.01348262,0.66929291,0.51147045,0.76278904,0.18859400,1.59276622,0.53337447,0.00000000
1.26363182,3.57088184,0.01440785,0.69427509,0.53394795,0.80227837,0.20390840,1.64748881,0.55608368,0.00000000
1.26963482,3.70967931,0.01552983,0.71802142,0.55761564,0.84132828,0.21977948,1.69932574,0.57947962,0.00000000
1.27563782,3.84402770,0.01684212,0.74027684,0.58234829,0.87962417,0.23609584,1.74786868,0.60344422,0.00000000
1.28164082,3.97294978,0.01834251,0.76081963,0.60800545,0.91688579,0.25273285,1.79277320,0.62783080,0.00000000
1.28764382,4.09558747,0.02003339,0.77946611,0.63442763,0.95286845,0.26955456,1.83376164,0.65246507,0.00000000
1.29364682,4.21120738,0.02192219,0.79607427,0.66143323,0.98736336,0.28641609,1.87062378,0.67714747,0.00000000
1.29964982,4.31920356,0.02402184,0.81054654,0.68881650,1.02019687,0.30316656,1.90321528,0.70165664,0.00000000
1.30565283,4.41909784,0.02635120,0.82283145,0.71634679,1.05122930,0.31965238,1.93145423,0.72575432,0.00000000
1.31165583,4.51053829,0.02893550,0.83292412,0.74376939,1.08035336,0.33572096,1.95531609,0.74919114,0.00000000
1.31765883,4.59329672,0.03180668,0.84086568,0.77080796,1.10749265,0.35122457,1.97482742,0.77171347,0.00000000
1.32366183,4.66726563,0.03500364,0.84674157,0.79716875,1.13260052,0.36602439,1.99005897,0.79307102,0.00000000
1.32966483,4.73245551,0.03857232,0.85067889,0.82254654,1.15565943,0.37999455,2.00111861,0.81302478,0.00000000
1.33566783,4.78899273,0.04256559,0.85284270,0.84663215,1.17668104,0.39302590,2.00814458,0.83135538,0.00000000
1.34167084,4.83711830,0.04704280,0.85343166,0.86912131,1.19570707,0.40502960,2.01129958,0.84787114,0.00000000
1.34767384,4.87718745,0.05206908,0.85267283,0.88972451,1.21281070,0.41594013,2.01076580,0.86241585,0.00000000
1.35367684,4.90966944,0.05771419,0.85081596,0.90817734,1.22809841,0.42571764,2.00674135,0.87487559,0.00000000
1.35967984,4.93514702,0.06405100,0.84812716,0.92425084,1.24171182,0.43434957,1.99943787,0.88518450,0.00000000
1.36568284,4.95431447,0.07115350,0.84488229,0.93776123,1.25382910,0.44185128,1.98907924,0.89332904,0.00000000
1.37168584,4.96797301,0.07909436,0.84135984,0.94857846,1.26466542,0.44826562,1.97590122,0.89935038,0.00000000
1.37768884,4.97702247,0.08794211,0.83783373,0.95663286,1.27447191,0.45366142,1.96015148,0.90334479,0.00000000
1.38369185,4.98244797,0.09775788,0.83456580,0.96191966,1.28353274,0.45813086,1.94208970,0.90546175,0.00000000
1.38969485,4.98530085,0.10859192,0.83179837,0.96450061,1.29215974,0.46178567,1.92198722,0.90589979,0.00000000
1.39569785,4.98667321,0.12047987,0.82974685,0.96450274,1.30068453,0.46475240,1.90012577,0.90489994,0.00000000
1.40170085,4.98766614,0.13343908,0.82859268,0.96211401,1.30944802,0.46716677,1.87679501,0.90273712,0.00000000
1.40770385,4.98935210,0.14746497,0.82847678,0.95757595,1.31878746,0.46916742,1.85228867,0.89970954,0.00000000
1.41370685,4.99273258,0.16252778,0.82949367,0.95117361,1.32902139,0.47088928,1.82689909,0.89612671,0.00000000
1.41970985,4.99869291,0.17856979,0.83168675,0.94322330,1.34043325,0.47245687,1.80091050,0.89229639,0.00000000
1.42571286,5.00795620,0.19550331,0.83504478,0.93405860,1.35325434,0.47397787,1.77459109,0.88851111,0.00000000
1.43171586,5.02103930,0.21320955,0.83949997,0.92401564,1.36764717,0.47553742,1.74818450,0.88503507,0.00000000
1.43771886,5.03821348,0.23153861,0.84492787,0.91341813,1.38369023,0.47719323,1.72190123,0.88209181,0.00000000
1.44372186,5.05947283,0.25031063,0.85114920,0.90256334,1.40136525,0.47897215,1.69591058,0.87985358,0.00000000
1.44972486,5.08451304,0.26931833,0.85793387,0.89170960,1.42054813,0.48086815,1.67033396,0.87843292,0.00000000
1.45572786,5.11272297,0.28833088,0.86500703,0.88106617,1.44100413,0.48284211,1.64524004,0.87787696,0.00000000
1.46173087,5.14319074,0.30709903,0.87205714,0.87078611,1.46238834,0.48482343,1.62064259,0.87816494,0.00000000
1.46773387,5.17472553,0.32536159,0.87874600,0.86096252,1.48425168,0.48671347,1.59650119,0.87920909,0.00000000
1.47373687,5.20589512,0.34285284,0.88472016,0.85162855,1.50605263,0.48839068,1.57272540,0.88085903,0.00000000
1.47973987,5.23507858,0.35931089,0.88962366,0.84276108,1.52717438,0.48971741,1.54918227,0.88290963,0.00000000
1.48574287,5.26053251,0.37448650,0.89311131,0.83428790,1.54694706,0.49054779,1.52570718,0.88511186,0.00000000
1.49174587,5.28046833,0.38815222,0.89486228,0.82609813,1.56467405,0.49073668,1.50211768,0.88718642,0.00000000
1.49774887,5.29313737,0.40011127,0.89459323,0.81805517,1.57966126,0.49014893,1.47822970,0.88883934,0.00000000
1.50375188,5.29692004,0.41020603,0.89207055,0.81001157,1.59124819,0.48866872,1.45387551,0.88977896,0.00000000
1.50975488,5.29041480,0.41832555,0.88712112,0.80182482,1.59883916,0.48620842,1.42892245,0.88973327,0.00000000
1.51575788,5.27252267,0.42441180,0.87964119,0.79337336,1.60193317,0.48271645,1.40329154,0.88846707,0.00000000
1.52176088,5.24252280,0.42846450,0.86960290,0.78457175,1.60015105,0.47818390,1.37697484,0.88579770,0.00000000
1.52776388,5.20013537,0.43054396,0.85705816,0.77538419,1.59325832,0.47264931,1.35005064,0.88160883,0.00000000
1.53376688,5.14556792,0.43077201,0.84213977,0.76583554,1.58118266,0.46620151,1.32269540,0.87586144,0.00000000
1.53976988,5.07954270,0.42933089,0.82505955,0.75601917,1.56402502,0.45898034,1.29519164,0.86860134,0.00000000
1.54577289,5.00330270,0.42645982,0.80610361,0.74610120,1.54206372,0.45117502,1.26793102,0.85996291,0.00000000
1.55177589,4.91859555,0.42244971,0.78562487,0.73632063,1.51575112,0.44302031,1.24141220,0.85016863,0.00000000
1.55777889,4.82763503,0.41763576,0.76403300,0.72698533,1.48570313,0.43479062,1.21623306,0.83952438,0.00000000
1.56378189,4.73304122,0.41238845,0.74178224,0.71846391,1.45268166,0.42679214,1.19307727,0.82841066,0.00000000
1.56978489,4.63776120,0.40710305,0.71935730,0.71117375,1.41757087,0.41935344,1.17269549,0.81726992,0.00000000
1.57578789,4.54497294,0.40218805,0.69725802,0.70556549,1.38134816,0.41281477,1.15588162,0.80659054,0.00000000
1.58179090,4.45797601,0.39805285,0.67598309,0.70210487,1.34505103,0.40751658,1.14344481,0.79688807,0.00000000
1.58779390,4.38007307,0.39509513,0.65601357,0.70125233,1.30974127,0.40378764,1.13617818,0.78868455,0.00000000
1.59379690,4.31444691,0.39368832,0.63779660,0.70344152,1.27646776,0.40193314,1.13482543,0.78248658,0.00000000
1.59979990,4.26403758,0.39416945,0.62172991,0.70905750,1.24622960,0.40222337,1.14004655,0.77876333,0.00000000
1.60580290,4.23142466,0.39682800,0.60814781,0.71841561,1.21994076,0.40488314,1.15238414,0.77792514,0.00000000
1.61180590,4.21871921,0.40189580,0.59730892,0.73174207,1.19839778,0.41008261,1.17223179,0.78030382,0.00000000
1.61780890,4.22746997,0.40953860,0.58938634,0.74915718,1.18225162,0.41792948,1.19980583,0.78613544,0.00000000
1.62381191,4.25858754,0.41984929,0.58446053,0.77066186,1.17198467,0.42846315,1.23512210,0.79554630,0.00000000
