energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up
-3.53276638,3.01113752,0.16496137,0.52274536,1.37889226,0.25031054,0.61353095,0.33533730,0.05643865,1.14350771
-3.52676338,3.09856559,0.16263353,0.52858997,1.39270341,0.25442805,0.64265322,0.34692505,0.06121986,1.20399600
-3.52076038,3.19573000,0.16030350,0.53565825,1.40833852,0.25906179,0.67394562,0.36030083,0.06645677,1.26933089
-3.51475738,3.30206618,0.15800470,0.54392934,1.42573333,0.26418876,0.70717045,0.37538039,0.07214063,1.33906742
-3.50875438,3.41669260,0.15575864,0.55332592,1.44469737,0.26975998,0.74203034,0.39204225,0.07825224,1.41263504
-3.50275138,3.53842805,0.15357564,0.56371717,1.46492521,0.27570200,0.77817618,0.41012618,0.08476171,1.48934815
-3.49674837,3.66582524,0.15145603,0.57492442,1.48601416,0.28191979,0.81521866,0.42943391,0.09162848,1.56842333
-3.49074537,3.79721910,0.14939200,0.58672931,1.50748764,0.28830071,0.85274283,0.44973203,0.09880180,1.64900260
-3.48474237,3.93078717,0.14736977,0.59888382,1.52882249,0.29471936,0.89032497,0.47075685,0.10622152,1.73018166
-3.47873937,4.06461894,0.14537187,0.61112174,1.54947876,0.30104308,0.92755097,0.49222104,0.11381930,1.81104165
-3.47273637,4.19679020,0.14337960,0.62317081,1.56893005,0.30713777,0.96403518,0.51382164,0.12152011,1.89068285
-3.46673337,4.32543828,0.14137521,0.63476492,1.58669262,0.31287365,0.99943860,0.53524905,0.12924407,1.96825841
-3.46073037,4.44883400,0.13934384,0.64565562,1.60235139,0.31813077,1.03348540,0.55619654,0.13690845,2.04300635
-3.45472736,4.56544615,0.13727502,0.65562227,1.61558134,0.32280383,1.06597656,0.57636971,0.14442983,2.11427783
-3.44872436,4.67399498,0.13516367,0.66448033,1.62616288,0.32680611,1.09679982,0.59549561,0.15172628,2.18156001
-3.44272136,4.77349173,0.13301055,0.67208727,1.63399046,0.33007236,1.12593515,0.61333080,0.15871957,2.24449220
-3.43671836,4.86326186,0.13082217,0.67834588,1.63907377,0.33256040,1.15345512,0.62966824,0.16533717,2.30287413
-3.43071536,4.94295117,0.12861010,0.68320478,1.64153156,0.33425149,1.17952003,0.64434252,0.17151404,2.35666576
-3.42471236,5.01251432,0.12638990,0.68665624,1.64157864,0.33514941,1.20436777,0.65723332,0.17719419,2.40597853
-3.41870935,5.07218712,0.12417972,0.68873156,1.63950677,0.33527836,1.22829886,0.66826696,0.18233181,2.45105848
-3.41270635,5.12244430,0.12199852,0.68949428,1.63566090,0.33467993,1.25165730,0.67741609,0.18689208,2.49226207
-3.40670335,5.16394582,0.11986442,0.68903186,1.63041224,0.33340923,1.27480814,0.68469767,0.19085151,2.53002630
-3.40070035,5.19747529,0.11779285,0.68744636,1.62412996,0.33153053,1.29811316,0.69016932,0.19419795,2.56483460
-3.39469735,5.22387460,0.11579508,0.68484485,1.61715337,0.32911272,1.32190574,0.69392462,0.19693017,2.59718084
-3.38869435,5.24397910,0.11387688,0.68133010,1.60976641,0.32622484,1.34646666,0.69608740,0.19905715,2.62753353
-3.38269135,5.25855754,0.11203767,0.67699237,1.60217607,0.32293194,1.37200207,0.69680569,0.20059710,2.65630244
-3.37668834,5.26826071,0.11027005,0.67190266,1.59449623,0.31929162,1.39862522,0.69624551,0.20157627,2.68380985
-3.37068534,5.27358199,0.10855982,0.66610805,1.58673783,0.31535135,1.42634293,0.69458507,0.20202765,2.71026820
-3.36468234,5.27483238,0.10688651,0.65962923,1.57880608,0.31114677,1.45504804,0.69200945,0.20198965,2.73576558
-3.35867934,5.27213141,0.10522430,0.65246058,1.57050488,0.30670104,1.48451826,0.68870624,0.20150476,2.76026011
-3.35267634,5.26541432,0.10354337,0.64457251,1.56154808,0.30202519,1.51442185,0.68486211,0.20061835,2.78358352
-3.34667334,5.25445485,0.10181152,0.63591609,1.55157698,0.29711948,1.54433002,0.68066043,0.19937752,2.80545384
-3.34067034,5.23890178,0.09999599,0.62642951,1.54018280,0.29197560,1.57373548,0.67627994,0.19783016,2.82549631
-3.33466733,5.21832667,0.09806537,0.61604586,1.52693292,0.28657953,1.60207632,0.67189424,0.19602411,2.84327136
-3.32866433,5.19227924,0.09599149,0.60470178,1.51139897,0.28091480,1.62876411,0.66767194,0.19400649,2.85830777
-3.32266133,5.16034667,0.09375112,0.59234632,1.49318542,0.27496600,1.65321450,0.66377725,0.19182316,2.87013895
-3.31665833,5.12221248,0.09132747,0.57894935,1.47195663,0.26872224,1.67487898,0.66037069,0.18951821,2.87834017
-3.31065533,5.07771116,0.08871133,0.56450909,1.44746098,0.26218027,1.69327582,0.65760961,0.18713361,2.88256415
-3.30465233,5.02687467,0.08590185,0.54905807,1.41955066,0.25534717,1.70801853,0.65564841,0.18470873,2.88257307
-3.29864932,4.96996768,0.08290688,0.53266732,1.38819602,0.24824232,1.71884029,0.65463803,0.18228003,2.87826473
-3.29264632,4.90750929,0.07974283,0.51544836,1.35349386,0.24089860,1.72561285,0.65472484,0.17988057,2.86969138
-3.28664332,4.84027963,0.07643423,0.49755298,1.31566921,0.23336281,1.72835887,0.65604866,0.17753960,2.85707012
-3.28064032,4.76931093,0.07301272,0.47917075,1.27507081,0.22569513,1.72725683,0.65874008,0.17528207,2.84078408
-3.27463732,4.69586367,0.06951590,0.46052451,1.23216064,0.21796787,1.72263840,0.66291714,0.17312816,2.82137441
-3.26863432,4.62138912,0.06598579,0.44186402,1.18749834,0.21026344,1.71497800,0.66868157,0.17109285,2.79952365
-3.26263132,4.54748067,0.06246722,0.42345830,1.14172142,0.20267185,1.70487545,0.67611487,0.16918551,2.77603137
-3.25662831,4.47581683,0.05900602,0.40558690,1.09552278,0.19528770,1.69303219,0.68527437,0.16740970,2.75178360
-3.25062531,4.40809929,0.05564738,0.38853089,1.04962642,0.18820707,1.68022262,0.69618985,0.16576302,2.72771775
-3.24462231,4.34598953,0.05243420,0.37256387,1.00476320,0.18152434,1.66726184,0.70886061,0.16423720,2.70478517
-3.23861931,4.29104762,0.04940561,0.35794348,0.96164748,0.17532914,1.65497141,0.72325364,0.16281841,2.68391314
-3.23261631,4.24467646,0.04659584,0.34490406,0.92095604,0.16970371,1.64414504,0.73930277,0.16148777,2.66596868
-3.22661331,4.20807438,0.04403327,0.33365058,0.88331015,0.16472066,1.63551568,0.75690918,0.16022208,2.65172564
-3.22061031,4.18219827,0.04173987,0.32435421,0.84926150,0.16044130,1.62972566,0.77594310,0.15899480,2.64183703
-3.21460730,4.16773898,0.03973101,0.31714973,0.81928226,0.15691465,1.62730133,0.79624689,0.15777715,2.63681348
-3.20860430,4.16510957,0.03801557,0.31213468,0.79375967,0.15417698,1.62863313,0.81763923,0.15653937,2.63700891
-3.20260130,4.17444645,0.03659638,0.30937037,0.77299477,0.15225207,1.63396201,0.83992034,0.15525204,2.64261359
-3.19659830,4.19562276,0.03547105,0.30888433,0.75720500,0.15115198,1.64337242,0.86287788,0.15388740,2.65365459
-3.19059530,4.22827224,0.03463294,0.31067420,0.74653005,0.15087827,1.65679217,0.88629334,0.15242062,2.67000304
-3.18459230,4.27182170,0.03407239,0.31471244,0.74104015,0.15142360,1.67399850,0.90994852,0.15083095,2.69138746
-3.17858929,4.32552955,0.03377813,0.32095170,0.74074598,0.15277348,1.69463005,0.93363176,0.14910269,2.71741178
-3.17258629,4.38852758,0.03373865,0.32933024,0.74560921,0.15490816,1.71820363,0.95714360,0.14722589,2.74757680
-3.16658329,4.45986308,0.03394363,0.33977712,0.75555284,0.15780431,1.74413476,0.98030155,0.14519688,2.78130357
-3.16058029,4.53853872,0.03438531,0.35221666,0.77047033,0.16143659,1.77176073,1.00294365,0.14301835,2.81795707
-3.15457729,4.62354739,0.03505957,0.36657187,0.79023305,0.16577882,1.80036499,1.02493067,0.14069930,2.85686889
-3.14857429,4.71390030,0.03596697,0.38276665,0.81469527,0.17080473,1.82920149,1.04614689,0.13825454,2.89735753
-3.14257129,4.80864645,0.03711330,0.40072642,0.84369641,0.17648818,1.85751807,1.06649916,0.13570402,2.93874538
-3.13656828,4.90688291,0.03850995,0.42037731,0.87706047,0.18280290,1.88457768,1.08591463,0.13307183,2.98037168
-3.13056528,5.00775556,0.04017381,0.44164388,0.91459266,0.18972172,1.90967694,1.10433702,0.13038507,3.02160101
-3.12456228,5.11045101,0.04212678,0.46444547,0.95607362,0.19721532,1.93216136,1.12172179,0.12767251,3.06182749
-3.11855928,5.21418077,0.04439495,0.48869165,1.00125164,0.20525059,1.95143706,1.13803049,0.12496325,3.10047482
-3.11255628,5.31815966,0.04700728,0.51427690,1.04983380,0.21378883,1.96697896,1.15322467,0.12228525,3.13699299
-3.10655328,5.42158069,0.04999406,0.54107524,1.10147655,0.22278375,1.97833567,1.16725979,0.11966408,3.17085247
-3.10055028,5.52358906,0.05338500,0.56893503,1.15577700,0.23217956,1.98513146,1.18007946,0.11712161,3.20153699
-3.09454727,5.62325804,0.05720715,0.59767466,1.21226547,0.24190934,1.98706588,1.19161060,0.11467504,3.22853600
-3.08854427,5.71956941,0.06148269,0.62707951,1.27040051,0.25189369,1.98391152,1.20175979,0.11233606,3.25133816
-3.08254127,5.81140093,0.06622676,0.65690057,1.32956701,0.26204001,1.97551072,1.21041117,0.11011040,3.26942668
-3.07653827,5.89752284,0.07144539,0.68685524,1.38907796,0.27224244,1.96177160,1.21742618,0.10799759,3.28227766
-3.07053527,5.97660482,0.07713363,0.71663021,1.44818047,0.28238245,1.94266413,1.22264521,0.10599109,3.28936183
-3.06453227,6.04723410,0.08327413,0.74588691,1.50606604,0.29233039,1.91821640,1.22589129,0.10407878,3.29015032
-3.05852926,6.10794470,0.08983611,0.77426911,1.56188518,0.30194769,1.88851158,1.22697561,0.10224368,3.28412429
-3.05252626,6.15725697,0.09677493,0.80141261,1.61476577,0.31108991,1.85368550,1.22570476,0.10046497,3.27078818
-3.04652326,6.19372572,0.10403232,0.82695671,1.66383493,0.31961047,1.81392488,1.22188928,0.09871924,3.24968614
-3.04052026,6.21599489,0.11153722,0.85055676,1.70824313,0.32736477,1.76946603,1.21535324,0.09698182,3.22042054
-3.03451726,6.22285575,0.11920731,0.87189745,1.74718994,0.33421485,1.72059384,1.20594418,0.09522832,3.18267179
-3.02851426,6.21330563,0.12695124,0.89070587,1.77994998,0.34003405,1.66764065,1.19354303,0.09343601,3.13621804
-3.02251126,6.18660380,0.13467129,0.90676389,1.80589799,0.34471163,1.61098467,1.17807346,0.09158521,3.08095376
-3.01650825,6.14232121,0.14226661,0.91991899,1.82453179,0.34815715,1.55104773,1.15951012,0.08966056,3.01690584
-3.01050525,6.08038106,0.14963669,0.93009292,1.83549195,0.35030425,1.48829201,1.13788525,0.08765200,2.94424630
-3.00450225,6.00108760,0.15668502,0.93728770,1.83857716,0.35111372,1.42321553,1.11329341,0.08555555,2.86330060
-2.99849925,5.90514114,0.16332261,0.94158841,1.83375452,0.35057572,1.35634642,1.08589401,0.08337371,2.77455099
-2.99249625,5.79363784,0.16947139,0.94316259,1.82116409,0.34871094,1.28823579,1.05591131,0.08111565,2.67863449
-2.98649325,5.66805393,0.17506707,0.94225603,1.80111739,0.34557064,1.21944960,1.02363211,0.07879695,2.57633541
-2.98049025,5.53021447,0.18006148,0.93918516,1.77408981,0.34123562,1.15055936,0.98940099,0.07643912,2.46857262
-2.97448724,5.38224779,0.18442414,0.93432619,1.74070728,0.33581402,1.08213234,0.95361334,0.07406880,2.35638203
-2.96848424,5.22652745,0.18814299,0.92810152,1.70172745,0.32943809,1.01472133,0.91670653,0.07171668,2.24089491
-2.96248124,5.06560409,0.19122421,0.92096389,1.65801651,0.32226015,0.94885454,0.87914953,0.06941636,2.12331304
-2.95647824,4.90213016,0.19369122,0.91337914,1.61052232,0.31444769,0.88502585,0.84143142,0.06720292,2.00488158
-2.95047524,4.73878075,0.19558271,0.90580823,1.56024514,0.30617808,0.82368591,0.80404926,0.06511159,1.88686069
-2.94447224,4.57817399,0.19695004,0.89868945,1.50820717,0.29763288,0.76523442,0.76749586,0.06317630,1.77049717
-2.93846923,4.42279436,0.19785401,0.89242160,1.45542206,0.28899221,0.71001370,0.73224779,0.06142843,1.65699687
-2.93246623,4.27492215,0.19836118,0.88734899,1.40286579,0.28042919,0.65830392,0.69875422,0.05989555,1.54749901
-2.92646323,4.13657188,0.19854004,0.88374889,1.35144991,0.27210488,0.61032002,0.66742683,0.05860043,1.44305315
-2.92046023,4.00944207,0.19845719,0.88182217,1.30199825,0.26416386,0.56621040,0.63863119,0.05756025,1.34459943
-2.91445723,3.89487811,0.19817373,0.88168727,1.25522781,0.25673048,0.52605730,0.61267980,0.05678600,1.25295259
-2.90845423,3.79384928,0.19774218,0.88337809,1.21173457,0.24990616,0.48987880,0.58982693,0.05628216,1.16878995
-2.90245123,3.70694032,0.19720392,0.88684560,1.17198439,0.24376759,0.45763228,0.57026529,0.05604659,1.09264365
-2.89644822,3.63435726,0.19658747,0.89196315,1.13630926,0.23836600,0.42921913,0.55412461,0.05607073,1.02489685
-2.89044522,3.57594653,0.19590760,0.89853510,1.10490868,0.23372739,0.40449053,0.54147187,0.05633992,0.96578387
-2.88444222,3.53122570,0.19516527,0.90630830,1.07785571,0.22985372,0.38325393,0.53231309,0.05683396,0.91539377
-2.87843922,3.49942400,0.19434850,0.91498583,1.05510722,0.22672491,0.36528012,0.52659648,0.05752783,0.87367708
-2.87243622,3.47952999,0.19343397,0.92424221,1.03651763,0.22430151,0.35031062,0.52421668,0.05839249,0.84045499
-2.86643322,3.47034393,0.19238934,0.93373923,1.02185504,0.22252791,0.33806505,0.52501980,0.05939578,0.81543070
-2.86043022,3.47053215,0.19117601,0.94314173,1.01081909,0.22133579,0.32824843,0.52880900,0.06050337,0.79820210
-2.85442721,3.47868080,0.18975229,0.95213242,1.00305948,0.22064782,0.32055821,0.53535042,0.06167970,0.78827552
-2.84842421,3.49334652,0.18807659,0.96042505,0.99819419,0.22038120,0.31469074,0.54437909,0.06288887,0.78507991
-2.84242121,3.51310220,0.18611066,0.96777532,0.99582674,0.22045110,0.31034731,0.55560489,0.06409551,0.78798098
-2.83641821,3.53657605,0.18382249,0.97398910,0.99556161,0.22077366,0.30723944,0.56871811,0.06526556,0.79629519
-2.83041521,3.56248287,0.18118880,0.97892754,0.99701743,0.22126862,0.30509349,0.58339479,0.06636693,0.80930308
-2.82441221,3.58964710,0.17819703,0.98250909,0.99983746,0.22186135,0.30365460,0.59930171,0.06737008,0.82626186
-2.81840920,3.61701738,0.17484661,0.98470837,1.00369724,0.22248436,0.30268979,0.61610094,0.06824848,0.84641721
-2.81240620,3.64367329,0.17114960,0.98555213,1.00830937,0.22307828,0.30199035,0.63345424,0.06897893,0.86901423
-2.80640320,3.66882490,0.16713061,0.98511266,1.01342557,0.22359226,0.30137352,0.65102709,0.06954180,0.89330749
-2.80040020,3.69180661,0.16282601,0.98349922,1.01883629,0.22398395,0.30068345,0.66849272,0.06992117,0.91857040
-2.79439720,3.71206645,0.15828259,0.98084797,1.02436842,0.22421912,0.29979152,0.68553598,0.07010486,0.94410392
-2.78839420,3.72915266,0.15355574,0.97731106,1.02988130,0.22427096,0.29859607,0.70185731,0.07008442,0.96924465
-2.78239120,3.74269890,0.14870716,0.97304558,1.03526180,0.22411922,0.29702154,0.71717675,0.06985499,0.99337251
-2.77638819,3.75240969,0.14380247,0.96820299,1.04041886,0.22374934,0.29501715,0.73123805,0.06941523,1.01591792
-2.77038519,3.75804729,0.13890860,0.96291952,1.04527795,0.22315151,0.29255520,0.74381272,0.06876708,1.03636858
-2.76438219,3.75942089,0.13409128,0.95730812,1.04977588,0.22231985,0.28962890,0.75470419,0.06791561,1.05427572
-2.75837919,3.75637888,0.12941264,0.95145226,1.05385631,0.22125182,0.28625003,0.76375158,0.06686879,1.06925972
-2.75237619,3.74880442,0.12492912,0.94540183,1.05746611,0.21994764,0.28244633,0.77083327,0.06563733,1.08101496
-2.74637319,3.73661412,0.12068967,0.93917138,1.06055272,0.21841010,0.27825868,0.77586976,0.06423440,1.08931370
-2.74037019,3.71975969,0.11673438,0.93274040,1.06306253,0.21664436,0.27373833,0.77882582,0.06267547,1.09400868
-2.73436718,3.69823172,0.11309350,0.92605588,1.06494020,0.21465803,0.26894400,0.77971161,0.06097810,1.09503430
-2.72836418,3.67206481,0.10978696,0.91903658,1.06612879,0.21246128,0.26393904,0.77858252,0.05916169,1.09240615
-2.72236118,3.64134324,0.10682420,0.91157890,1.06657047,0.21006702,0.25878871,0.77553779,0.05724731,1.08621859
-2.71635818,3.60620603,0.10420447,0.90356391,1.06620764,0.20749108,0.25355765,0.77071755,0.05525739,1.07664050
-2.71035518,3.56685081,0.10191741,0.89486506,1.06498424,0.20475227,0.24830746,0.76429846,0.05321553,1.06390901
-2.70435218,3.52353555,0.09994396,0.88535628,1.06284705,0.20187245,0.24309462,0.75648797,0.05114617,1.04832128
-2.69834917,3.47657769,0.09825743,0.87491994,1.05974680,0.19887630,0.23796867,0.74751729,0.04907429,1.03022465
-2.69234617,3.42635051,0.09682475,0.86345424,1.05563907,0.19579106,0.23297069,0.73763335,0.04702507,1.01000527
-2.68634317,3.37327646,0.09560779,0.85087989,1.05048480,0.19264605,0.22813222,0.72709012,0.04502356,0.98807567
-2.68034017,3.31781794,0.09456474,0.83714555,1.04425057,0.18947200,0.22347447,0.71613953,0.04309423,0.96486178
-2.67433717,3.26046568,0.09365148,0.82223196,1.03690856,0.18630029,0.21900804,0.70502253,0.04126061,0.94078968
-2.66833417,3.20172555,0.09282287,0.80615457,1.02843643,0.18316211,0.21473297,0.69396052,0.03954489,0.91627286
-2.66233117,3.14210437,0.09203399,0.78896464,1.01881713,0.18008749,0.21063924,0.68314787,0.03796749,0.89170031
-2.65632816,3.08209563,0.09124128,0.77074867,1.00803885,0.17710441,0.20670775,0.67274554,0.03654667,0.86742607
-2.65032516,3.02216585,0.09040354,0.75162644,0.99609520,0.17423792,0.20291160,0.66287633,0.03529822,0.84376048
-2.64432216,2.96274244,0.08948280,0.73174768,0.98298577,0.17150939,0.19921779,0.65362204,0.03423506,0.82096367
-2.63831916,2.90420367,0.08844516,0.71128751,0.96871712,0.16893585,0.19558922,0.64502243,0.03336707,0.79924136
-2.63231616,2.84687134,0.08726131,0.69044108,0.95330429,0.16652961,0.19198701,0.63707630,0.03270081,0.77874311
-2.62631316,2.79100659,0.08590713,0.66941746,0.93677269,0.16429796,0.18837298,0.62974444,0.03223946,0.75956313
-2.62031016,2.73680902,0.08436405,0.64843332,0.91916056,0.16224323,0.18471223,0.62295439,0.03198277,0.74174338
-2.61430715,2.68441924,0.08261927,0.62770649,0.90052161,0.16036299,0.18097587,0.61660676,0.03192710,0.72527883
-2.60830415,2.63392481,0.08066595,0.60744986,0.88092791,0.15865051,0.17714367,0.61058275,0.03206560,0.71012464
-2.60230115,2.58536924,0.07850324,0.58786583,0.86047278,0.15709540,0.17320652,0.60475265,0.03238844,0.69620469
-2.59629815,2.53876368,0.07613617,0.56914159,0.83927349,0.15568452,0.16916885,0.59898478,0.03288316,0.68342137
-2.59029515,2.49410095,0.07357547,0.55144539,0.81747358,0.15440288,0.16505063,0.59315469,0.03353511,0.67166585
-2.58429215,2.45137114,0.07083730,0.53492393,0.79524459,0.15323482,0.16088915,0.58715407,0.03432793,0.66082872
-2.57828914,2.41057837,0.06794283,0.51970099,0.77278703,0.15216512,0.15674032,0.58089923,0.03524412,0.65081037
-2.57228614,2.37175778,0.06491779,0.50587720,0.75033047,0.15118021,0.15267962,0.57433870,0.03626567,0.64153087
-2.56628314,2.33499221,0.06179188,0.49353096,0.72813254,0.15026924,0.14880253,0.56745992,0.03737464,0.63293896
-2.56028014,2.30042778,0.05859819,0.48272026,0.70647681,0.14942517,0.14522456,0.56029461,0.03855383,0.62501982
-2.55427714,2.26828761,0.05537249,0.47348522,0.68566958,0.14864561,0.14208070,0.55292301,0.03978729,0.61780158
-2.54827414,2.23888298,0.05215251,0.46585115,0.66603535,0.14793352,0.13952453,0.54547661,0.04106093,0.61136009
-2.54227114,2.21262141,0.04897720,0.45983173,0.64791133,0.14729761,0.13772671,0.53813962,0.04236289,0.60582209
-2.53626813,2.19001077,0.04588597,0.45543202,0.63164075,0.14675255,0.13687313,0.53114899,0.04368388,0.60136654
-2.53026513,2.17165922,0.04291795,0.45265115,0.61756539,0.14631876,0.13716258,0.52479308,0.04501738,0.59822402
-2.52426213,2.15827034,0.04011120,0.45148422,0.60601718,0.14602192,0.13880388,0.51940911,0.04635964,0.59667439
-2.51825913,2.15063337,0.03750203,0.45192338,0.59730940,0.14589218,0.14201274,0.51537914,0.04770957,0.59704233
-2.51225613,2.14960820,0.03512430,0.45395784,0.59172737,0.14596297,0.14700796,0.51312499,0.04906846,0.59969125
-2.50625313,2.15610547,0.03300879,0.45757278,0.58951908,0.14626958,0.15400737,0.51310170,0.05043950,0.60501521
-2.50025013,2.17106173,0.03118252,0.46274727,0.59088597,0.14684743,0.16322316,0.51578985,0.05182722,0.61342925
-2.49424712,2.19541027,0.02966829,0.46945113,0.59597411,0.14773020,0.17485688,0.52168659,0.05323677,0.62535802
-2.48824412,2.23004824,0.02848409,0.47764113,0.60486612,0.14894777,0.18909391,0.53129535,0.05467314,0.64122309
-2.48224112,2.27580085,0.02764269,0.48725667,0.61757398,0.15052418,0.20609761,0.54511433,0.05614035,0.66142895
-2.47623812,2.33338360,0.02715123,0.49821527,0.63403329,0.15247561,0.22600314,0.56362371,0.05764060,0.68634803
-2.47023512,2.40336383,0.02701088,0.51040825,0.65409896,0.15480850,0.24891097,0.58727178,0.05917351,0.71630515
-2.46423212,2.48612279,0.02721663,0.52369700,0.67754276,0.15751794,0.27488044,0.61645995,0.06073544,0.75156161
-2.45822911,2.58181955,0.02775709,0.53791011,0.70405293,0.16058638,0.30392328,0.65152708,0.06231894,0.79229940
-2.45222611,2.69035823,0.02861448,0.55284172,0.73323595,0.16398274,0.33599751,0.69273323,0.06391237,0.83860604
-2.44622311,2.81136000,0.02976466,0.56825134,0.76462069,0.16766208,0.37100188,0.74024334,0.06549972,0.89046059
-2.44022011,2.94414099,0.03117739,0.58386536,0.79766495,0.17156565,0.40877111,0.79411129,0.06706072,0.94772125
-2.43421711,3.08769769,0.03281662,0.59938027,0.83176428,0.17562167,0.44907233,0.85426498,0.06857103,1.01011527
-2.42821411,3.24070059,0.03464109,0.61446762,0.86626317,0.17974654,0.49160290,0.92049301,0.07000282,1.07723173
-2.42221111,3.40149728,0.03660497,0.62878065,0.90046821,0.18384658,0.53599002,0.99243374,0.07132546,1.14851758
-2.41620810,3.56812539,0.03865872,0.64196235,0.93366304,0.18782036,0.58179224,1.06956748,0.07250642,1.22327763
-2.41020510,3.73833591,0.04075014,0.65365462,0.96512471,0.19156130,0.62850325,1.15121253,0.07351231,1.30067875
-2.40420210,3.90962681,0.04282547,0.66350835,0.99414097,0.19496066,0.67555796,1.23652577,0.07431003,1.37975868
-2.39819910,4.07928667,0.04483070,0.67119370,1.02002798,0.19791072,0.72234096,1.32450835,0.07486800,1.45943943
-2.39219610,4.24444760,0.04671290,0.67641053,1.04214796,0.20030800,0.76819727,1.41401691,0.07515730,1.53854542
-2.38619310,4.40214626,0.04842156,0.67889819,1.05992602,0.20205655,0.81244526,1.50378062,0.07515281,1.61582601
-2.38019010,4.54939162,0.04991000,0.67844438,1.07286575,0.20307090,0.85439149,1.59242390,0.07483430,1.68998206
-2.37418709,4.68323757,0.05113659,0.67489277,1.08056302,0.20327886,0.89334691,1.67849459,0.07418723,1.75969589
-2.36818409,4.80085817,0.05206595,0.66814884,1.08271729,0.20262388,0.92864413,1.76049702,0.07320344,1.82366368
-2.36218109,4.89962327,0.05266991,0.65818389,1.07914028,0.20106690,0.95965506,1.83692904,0.07188162,1.88062953
-2.35617809,4.97717190,0.05292825,0.64503689,1.06976147,0.19858763,0.98580833,1.90632189,0.07022753,1.92941988
-2.35017509,5.03148085,0.05282926,0.62881422,1.05463032,0.19518529,1.00660575,1.96728159,0.06825392,1.96897701
-2.34417209,5.06092591,0.05236993,0.60968728,1.03391521,0.19087865,1.02163730,2.01853026,0.06598028,1.99839047
-2.33816908,5.06433350,0.05155587,0.58788804,1.00789906,0.18570553,1.03059383,2.05894571,0.06343230,2.01692514
-2.33216608,5.04102043,0.05040101,0.56370289,0.97697188,0.17972160,1.03327714,2.08759774,0.06064118,2.02404463
-2.32616308,4.99082039,0.04892694,0.53746501,0.94162074,0.17299880,1.02960670,2.10377949,0.05764275,2.01942916
-2.32016008,4.91409587,0.04716207,0.50954553,0.90241740,0.16562317,1.01962306,2.10703239,0.05447644,2.00298699
-2.31415708,4.81173494,0.04514057,0.48034408,0.86000431,0.15769247,1.00348736,2.09716371,0.05118420,1.97485896
-2.30815408,4.68513306,0.04290117,0.45027897,0.81507951,0.14931338,0.98147737,2.07425569,0.04780940,1.93541566
-2.30215108,4.53616037,0.04048588,0.41977747,0.76838110,0.14059875,0.95397978,2.03866585,0.04439571,1.88524766
-2.29614807,4.36711594,0.03793864,0.38926662,0.72067185,0.13166472,0.92147943,1.99101855,0.04098606,1.82514871
-2.29014507,4.18067067,0.03530405,0.35916478,0.67272454,0.12262791,0.88454562,1.93218785,0.03762169,1.75609307
-2.28414207,3.97980105,0.03262613,0.32987438,0.62530851,0.11360291,0.84381629,1.86327277,0.03434133,1.67920749
-2.27813907,3.76771647,0.02994726,0.30177584,0.57917780,0.10469988,0.79998058,1.78556579,0.03118053,1.59573933
-2.27213607,3.54778259,0.02730725,0.27522294,0.53506117,0.09602264,0.75376048,1.70051609,0.02817115,1.50702189
-2.26613307,3.32344389,0.02474263,0.25053962,0.49365400,0.08766701,0.70589238,1.60968899,0.02534107,1.41443854
-2.26013007,3.09814768,0.02228612,0.22801801,0.45561216,0.07971963,0.65710906,1.51472349,0.02271396,1.31938688
-2.25412706,2.87527224,0.01996635,0.20791777,0.42154764,0.07225714,0.60812281,1.41728931,0.02030934,1.22324449
-2.24812406,2.65806108,0.01780778,0.19046633,0.39202561,0.06534571,0.55961025,1.31904528,0.01814266,1.12733714
-2.24212106,2.44956484,0.01583079,0.17585986,0.36756256,0.05904102,0.51219927,1.22160036,0.01622558,1.03291090
-2.23611806,2.25259195,0.01405203,0.16426471,0.34862509,0.05338840,0.46645822,1.12647863,0.01456625,0.94110855
-2.23011506,2.06966871,0.01248475,0.15581885,0.33562880,0.04842329,0.42288790,1.03508902,0.01316974,0.85295102
-2.22411206,1.90300868,0.01113943,0.15063333,0.32893686,0.04417186,0.38191590,0.94870050,0.01203840,0.76932412
-2.21810905,1.75449115,0.01002430,0.14879313,0.32885786,0.04065170,0.34389368,0.86842300,0.01117226,0.69097042
-2.21210605,1.62564787,0.00914605,0.15035756,0.33564248,0.03787252,0.30909587,0.79519403,0.01056943,0.61848615
-2.20610305,1.51765703,0.00851041,0.15535981,0.34947898,0.03583695,0.27772167,0.72977077,0.01022638,0.55232262
-2.20010005,1.43134346,0.00812280,0.16380581,0.37048727,0.03454108,0.24989803,0.67272712,0.01013816,0.49279155
-2.19409705,1.36718362,0.00798890,0.17567227,0.39871171,0.03397511,0.22568420,0.62445517,0.01029865,0.44007356
-2.18809405,1.32531464,0.00811512,0.19090421,0.43411309,0.03412369,0.20507727,0.58517029,0.01070057,0.39422902
-2.18209105,1.30554624,0.00850904,0.20941204,0.47655994,0.03496631,0.18801839,0.55491916,0.01133551,0.35521057
-2.17608804,1.30737492,0.00917974,0.23106862,0.52582009,0.03647741,0.17439939,0.53359004,0.01219390,0.32287640
-2.17008504,1.33000020,0.01013808,0.25570655,0.58155298,0.03862658,0.16406934,0.52092467,0.01326485,0.29700373
