energy_ev,total_up,B_p_up,B_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-4.30115058,3.79693937,0.35655155,0.00000000,1.28271605,2.52695651,0.80808342,0.00000000
-4.29514757,3.90193714,0.37847538,0.00000000,1.33838891,2.59704767,0.81585580,0.00000000
-4.28914457,3.99648997,0.40099488,0.00000000,1.39347222,2.65988692,0.82012488,0.00000000
-4.28314157,4.08090963,0.42407659,0.00000000,1.44798236,2.71567310,0.82107493,0.00000000
-4.27713857,4.15576145,0.44767401,0.00000000,1.50193141,2.76479390,0.81896386,0.00000000
-4.27113557,4.22182141,0.47172257,0.00000000,1.55530852,2.80780004,0.81411133,0.00000000
-4.26513257,4.28002467,0.49613492,0.00000000,1.60806119,2.84537347,0.80688489,0.00000000
-4.25912956,4.33140850,0.52079661,0.00000000,1.66007784,2.87829092,0.79768446,0.00000000
-4.25312656,4.37705240,0.54556265,0.00000000,1.71117269,2.90738492,0.78692628,0.00000000
-4.24712356,4.41801880,0.57025530,0.00000000,1.76107436,2.93350408,0.77502679,0.00000000
-4.24112056,4.45529726,0.59466324,0.00000000,1.80941912,2.95747473,0.76238738,0.00000000
-4.23511756,4.48975509,0.61854249,0.00000000,1.85574948,2.98006557,0.74938054,0.00000000
-4.22911456,4.52209685,0.64161920,0.00000000,1.89951890,3.00195699,0.73633813,0.00000000
-4.22311156,4.55283448,0.66359423,0.00000000,1.94010246,3.02371629,0.72354211,0.00000000
-4.21710855,4.58226927,0.68414966,0.00000000,1.97681355,3.04577954,0.71121818,0.00000000
-4.21110555,4.61048620,0.70295686,0.00000000,2.00892588,3.06844055,0.69953232,0.00000000
-4.20510255,4.63736029,0.71968607,0.00000000,2.03569987,3.09184697,0.68859039,0.00000000
-4.19909955,4.66257400,0.73401680,0.00000000,2.05641242,3.11600294,0.67844061,0.00000000
-4.19309655,4.68564437,0.74564891,0.00000000,2.07038828,3.14077781,0.66907860,0.00000000
-4.18709355,4.70595762,0.75431371,0.00000000,2.07703182,3.16591974,0.66045462,0.00000000
-4.18109055,4.72280919,0.75978451,0.00000000,2.07585730,3.19107318,0.65248262,0.00000000
-4.17508754,4.73544679,0.76188622,0.00000000,2.06651615,3.21579893,0.64505054,0.00000000
-4.16908454,4.74311390,0.76050347,0.00000000,2.04881985,3.23959576,0.63803126,0.00000000
-4.16308154,4.74509189,0.75558681,0.00000000,2.02275723,3.26192246,0.63129381,0.00000000
-4.15707854,4.74073858,0.74715668,0.00000000,1.98850523,3.28221947,0.62471426,0.00000000
-4.15107554,4.72952190,0.73530506,0.00000000,1.94643254,3.29992950,0.61818578,0.00000000
-4.14507254,4.71104766,0.72019456,0.00000000,1.89709613,3.31451670,0.61162764,0.00000000
-4.13906953,4.68508072,0.70205506,0.00000000,1.84123065,3.32548404,0.60499268,0.00000000
-4.13306653,4.65155950,0.68117822,0.00000000,1.77973137,3.33238906,0.59827311,0.00000000
-4.12706353,4.61060407,0.65790983,0.00000000,1.71363150,3.33485787,0.59150442,0.00000000
-4.12106053,4.56251805,0.63264072,0.00000000,1.64407494,3.33259754,0.58476741,0.00000000
-4.11505753,4.50778529,0.60579635,0.00000000,1.57228575,3.32540705,0.57818817,0.00000000
-4.10905453,4.44706182,0.57782577,0.00000000,1.49953569,3.31318676,0.57193627,0.00000000
-4.10305153,4.38116383,0.54919032,0.00000000,1.42711106,3.29594634,0.56622105,0.00000000
-4.09704852,4.31105243,0.52035248,0.00000000,1.35628023,3.27381090,0.56128633,0.00000000
-4.09104552,4.23781544,0.49176537,0.00000000,1.28826300,3.24702500,0.55740365,0.00000000
-4.08504252,4.16264690,0.46386323,0.00000000,1.22420258,3.21595412,0.55486426,0.00000000
-4.07903952,4.08682419,0.43705302,0.00000000,1.16514112,3.18108293,0.55397008,0.00000000
-4.07303652,4.01168312,0.41170751,0.00000000,1.11199922,3.14300999,0.55502404,0.00000000
-4.06703352,3.93859096,0.38815982,0.00000000,1.06555969,3.10243829,0.55831985,0.00000000
-4.06103052,3.86891757,0.36669946,0.00000000,1.02645579,3.06016136,0.56413167,0.00000000
-4.05502751,3.80400475,0.34756990,0.00000000,0.99516366,3.01704486,0.57270393,0.00000000
-4.04902451,3.74513423,0.33096742,0.00000000,0.97199894,2.97400380,0.58424152,0.00000000
-4.04302151,3.69349478,0.31704124,0.00000000,0.95711714,2.93197583,0.59890079,0.00000000
-4.03701851,3.65014927,0.30589465,0.00000000,0.95051741,2.89189143,0.61678146,0.00000000
-4.03101551,3.61600252,0.29758697,0.00000000,0.95204931,2.85464204,0.63791982,0.00000000
-4.02501251,3.59177121,0.29213626,0.00000000,0.96142215,2.82104744,0.66228346,0.00000000
-4.01900950,3.57795710,0.28952241,0.00000000,0.97821658,2.79182403,0.68976757,0.00000000
-4.01300650,3.57482482,0.28969064,0.00000000,1.00189791,2.76755532,0.72019318,0.00000000
-4.00700350,3.58238557,0.29255512,0.00000000,1.03183103,2.74866651,0.75330725,0.00000000
-4.00100050,3.60038793,0.29800278,0.00000000,1.06729651,2.73540449,0.78878479,0.00000000
-3.99499750,3.62831664,0.30589698,0.00000000,1.10750753,2.72782446,0.82623294,0.00000000
-3.98899450,3.66539990,0.31608124,0.00000000,1.15162763,2.72578421,0.86519698,0.00000000
-3.98299150,3.71062562,0.32838280,0.00000000,1.19878863,2.72894651,0.90516819,0.00000000
-3.97698849,3.76276626,0.34261602,0.00000000,1.24810882,2.73678985,0.94559333,0.00000000
-3.97098549,3.82041173,0.35858564,0.00000000,1.29871078,2.74862699,0.98588562,0.00000000
-3.96498249,3.88200933,0.37608986,0.00000000,1.34973876,2.76363085,1.02543689,0.00000000
-3.95897949,3.94590935,0.39492318,0.00000000,1.40037513,2.78086635,1.06363079,0.00000000
-3.95297649,4.01041463,0.41487906,0.00000000,1.44985548,2.79932687,1.09985656,0.00000000
-3.94697349,4.07383217,0.43575232,0.00000000,1.49748227,2.81797353,1.13352317,0.00000000
-3.94097049,4.13452478,0.45734130,0.00000000,1.54263635,2.83577559,1.16407346,0.00000000
-3.93496748,4.19096081,0.47944970,0.00000000,1.58478628,2.85174989,1.19099795,0.00000000
-3.92896448,4.24175987,0.50188826,0.00000000,1.62349519,2.86499771,1.21384796,0.00000000
-3.92296148,4.28573297,0.52447598,0.00000000,1.65842483,2.87473739,1.23224762,0.00000000
-3.91695848,4.32191548,0.54704124,0.00000000,1.68933692,2.88033122,1.24590457,0.00000000
-3.91095548,4.34959181,0.56942247,0.00000000,1.71609183,2.88130567,1.25461885,0.00000000
-3.90495248,4.36831106,0.59146867,0.00000000,1.73864448,2.87736427,1.25828978,0.00000000
-3.89894947,4.37789313,0.61303970,0.00000000,1.75703809,2.86839270,1.25692051,0.00000000
-3.89294647,4.37842558,0.63400632,0.00000000,1.77139574,2.85445625,1.25062000,0.00000000
-3.88694347,4.37025128,0.65425020,0.00000000,1.78191047,2.83579009,1.23960220,0.00000000
-3.88094047,4.35394793,0.67366368,0.00000000,1.78883413,2.81278300,1.22418246,0.00000000
-3.87493747,4.33030022,0.69214968,0.00000000,1.79246574,2.78595558,1.20477092,0.00000000
-3.86893447,4.30026593,0.70962138,0.00000000,1.79313959,2.75593416,1.18186315,0.00000000
-3.86293147,4.26493750,0.72600213,0.00000000,1.79121383,2.72342161,1.15602804,0.00000000
-3.85692846,4.22550036,0.74122518,0.00000000,1.78705963,2.68916657,1.12789329,0.00000000
-3.85092546,4.18318970,0.75523357,0.00000000,1.78105148,2.65393224,1.09812883,0.00000000
-3.84492246,4.13924707,0.76797994,0.00000000,1.77355866,2.61846619,1.06742859,0.00000000
-3.83891946,4.09487829,0.77942630,0.00000000,1.76493802,2.58347216,1.03649120,0.00000000
-3.83291646,4.05121385,0.78954371,0.00000000,1.75552802,2.54958497,1.00600027,0.00000000
-3.82691346,4.00927308,0.79831179,0.00000000,1.74564398,2.51734923,0.97660476,0.00000000
-3.82091046,3.96993289,0.80571807,0.00000000,1.73557414,2.48720243,0.94890026,0.00000000
-3.81490745,3.93390187,0.81175706,0.00000000,1.72557651,2.45946285,0.92341174,0.00000000
-3.80890445,3.90170047,0.81642915,0.00000000,1.71587615,2.43432236,0.90057848,0.00000000
-3.80290145,3.87364744,0.81973918,0.00000000,1.70666255,2.41184408,0.88074158,0.00000000
-3.79689845,3.84985286,0.82169494,0.00000000,1.69808716,2.39196478,0.86413479,0.00000000
-3.79089545,3.83021781,0.82230543,0.00000000,1.69026069,2.37450154,0.85087870,0.00000000
-3.78489245,3.81444046,0.82157928,0.00000000,1.68325046,2.35916227,0.84097875,0.00000000
-3.77888944,3.80202838,0.81952309,0.00000000,1.67707774,2.34555958,0.83432703,0.00000000
-3.77288644,3.79231659,0.81614025,0.00000000,1.67171530,2.33322721,0.83070787,0.00000000
-3.76688344,3.78449087,0.81143001,0.00000000,1.66708552,2.32163857,0.82980687,0.00000000
-3.76088044,3.77761557,0.80538712,0.00000000,1.66305951,2.31022649,0.83122326,0.00000000
-3.75487744,3.77066513,0.79800221,0.00000000,1.65945733,2.29840378,0.83448490,0.00000000
-3.74887444,3.76255843,0.78926271,0.00000000,1.65604995,2.28558364,0.83906544,0.00000000
-3.74287144,3.75219502,0.77915471,0.00000000,1.65256315,2.27119966,0.84440308,0.00000000
-3.73686843,3.73849198,0.76766534,0.00000000,1.64868343,2.25472454,0.84992010,0.00000000
-3.73086543,3.72042057,0.75478586,0.00000000,1.64406621,2.23568725,0.85504250,0.00000000
-3.72486243,3.69704122,0.74051518,0.00000000,1.63834605,2.21368809,0.85921914,0.00000000
-3.71885943,3.66753608,0.72486370,0.00000000,1.63114866,2.18841131,0.86193958,0.00000000
-3.71285643,3.63123773,0.70785713,0.00000000,1.62210440,2.15963501,0.86275019,0.00000000
-3.70685343,3.58765339,0.68954016,0.00000000,1.61086261,2.12723813,0.86126779,0.00000000
-3.70085043,3.53648360,0.66997964,0.00000000,1.59710612,2.09120435,0.85719071,0.00000000
-3.69484742,3.47763481,0.64926706,0.00000000,1.58056529,2.05162290,0.85030671,0.00000000
-3.68884442,3.41122537,0.62752016,0.00000000,1.56103079,2.00868637,0.84049774,0.00000000
-3.68284142,3.33758482,0.60488339,0.00000000,1.53836444,1.96268549,0.82774150,0.00000000
-3.67683842,3.25724631,0.58152721,0.00000000,1.51250742,1.91400131,0.81210971,0.00000000
-3.67083542,3.17093262,0.55764612,0.00000000,1.48348550,1.86309487,0.79376351,0.00000000
-3.66483242,3.07953610,0.53345544,0.00000000,1.45141075,1.81049473,0.77294606,0.00000000
-3.65882941,2.98409337,0.50918704,0.00000000,1.41647978,1.75678289,0.74997275,0.00000000
-3.65282641,2.88575563,0.48508390,0.00000000,1.37896834,1.70257930,0.72521956,0.00000000
-3.64682341,2.78575555,0.46139403,0.00000000,1.33922278,1.64852555,0.69910979,0.00000000
-3.64082041,2.68537196,0.43836376,0.00000000,1.29764842,1.59526817,0.67209991,0.00000000
-3.63481741,2.58589348,0.41623081,0.00000000,1.25469574,1.54344187,0.64466483,0.00000000
-3.62881441,2.48858225,0.39521729,0.00000000,1.21084487,1.49365332,0.61728314,0.00000000
-3.62281141,2.39463894,0.37552315,0.00000000,1.16658908,1.44646565,0.59042279,0.00000000
-3.61680840,2.30517002,0.35732012,0.00000000,1.12241828,1.40238415,0.56452762,0.00000000
-3.61080540,2.22115839,0.34074659,0.00000000,1.07880297,1.36184344,0.54000504,0.00000000
-3.60480240,2.14343791,0.32590348,0.00000000,1.03617971,1.32519636,0.51721531,0.00000000
-3.59879940,2.07267287,0.31285143,0.00000000,0.99493833,1.29270480,0.49646259,0.00000000
-3.59279640,2.00934247,0.30160933,0.00000000,0.95541179,1.26453271,0.47798787,0.00000000
-3.58679340,1.95373103,0.29215431,0.00000000,0.91786862,1.24074144,0.46196413,0.00000000
-3.58079040,1.90592389,0.28442313,0.00000000,0.88250857,1.22128743,0.44849364,0.00000000
-3.57478739,1.86580904,0.27831494,0.00000000,0.84946112,1.20602255,0.43760735,0.00000000
-3.56878439,1.83308447,0.27369539,0.00000000,0.81878710,1.19469697,0.42926658,0.00000000
-3.56278139,1.80727084,0.27040172,0.00000000,0.79048288,1.18696468,0.42336659,0.00000000
-3.55677839,1.78772914,0.26824886,0.00000000,0.76448707,1.18239164,0.41974211,0.00000000
-3.55077539,1.77368272,0.26703611,0.00000000,0.74068899,1.18046637,0.41817452,0.00000000
-3.54477239,1.76424313,0.26655420,0.00000000,0.71893866,1.18061295,0.41840037,0.00000000
-3.53876938,1.75843880,0.26659247,0.00000000,0.69905755,1.18220610,0.42012111,0.00000000
-3.53276638,1.75524587,0.26694585,0.00000000,0.68084967,1.18458795,0.42301352,0.00000000
-3.52676338,1.75361999,0.26742130,0.00000000,0.66411235,1.18708623,0.42674057,0.00000000
-3.52076038,1.75252820,0.26784365,0.00000000,0.64864624,1.18903310,0.43096236,0.00000000
-3.51475738,1.75097965,0.26806035,0.00000000,0.63426412,1.18978428,0.43534662,0.00000000
-3.50875438,1.74805427,0.26794520,0.00000000,0.62079808,1.18873763,0.43957863,0.00000000
-3.50275138,1.74292830,0.26740083,0.00000000,0.60810492,1.18535054,0.44336999,0.00000000
-3.49674837,1.73489570,0.26635985,0.00000000,0.59606957,1.17915557,0.44646600,0.00000000
-3.49074537,1.72338486,0.26478479,0.00000000,0.58460644,1.16977346,0.44865154,0.00000000
-3.48474237,1.70796997,0.26266678,0.00000000,0.57365897,1.15692325,0.44975500,0.00000000
-3.47873937,1.68837665,0.26002320,0.00000000,0.56319737,1.14042890,0.44965045,0.00000000
-3.47273637,1.66448203,0.25689445,0.00000000,0.55321498,1.12022214,0.44825781,0.00000000
-3.46673337,1.63630917,0.25333998,0.00000000,0.54372360,1.09634160,0.44554123,0.00000000
-3.46073037,1.60401654,0.24943406,0.00000000,0.53474812,1.06892813,0.44150576,0.00000000
-3.45472736,1.56788317,0.24526121,0.00000000,0.52632096,1.03821675,0.43619268,0.00000000
-3.44872436,1.52829040,0.24091192,0.00000000,0.51847676,1.00452544,0.42967364,0.00000000
-3.44272136,1.48570113,0.23647856,0.00000000,0.51124766,0.96824171,0.42204410,0.00000000
-3.43671836,1.44063800,0.23205192,0.00000000,0.50465957,0.92980721,0.41341635,0.00000000
-3.43071536,1.39366126,0.22771835,0.00000000,0.49872954,0.88970151,0.40391265,0.00000000
-3.42471236,1.34534767,0.22355773,0.00000000,0.49346455,0.84842559,0.39365871,0.00000000
-3.41870935,1.29627123,0.21964216,0.00000000,0.48886162,0.80648586,0.38277785,0.00000000
-3.41270635,1.24698648,0.21603553,0.00000000,0.48490914,0.76437935,0.37138629,0.00000000
-3.40670335,1.19801501,0.21279357,0.00000000,0.48158936,0.72258066,0.35958948,0.00000000
-3.40070035,1.14983529,0.20996462,0.00000000,0.47888151,0.68153101,0.34747982,0.00000000
-3.39469735,1.10287606,0.20759062,0.00000000,0.47676547,0.64162970,0.33513567,0.00000000
-3.38869435,1.05751295,0.20570828,0.00000000,0.47522535,0.60322814,0.32262161,0.00000000
-3.38269135,1.01406795,0.20435024,0.00000000,0.47425270,0.56662626,0.30998980,0.00000000
-3.37668834,0.97281135,0.20354596,0.00000000,0.47384898,0.53207123,0.29728228,0.00000000
-3.37068534,0.93396535,0.20332225,0.00000000,0.47402688,0.49975822,0.28453396,0.00000000
-3.36468234,0.89770879,0.20370329,0.00000000,0.47481036,0.46983278,0.27177596,0.00000000
-3.35867934,0.86418245,0.20471009,0.00000000,0.47623327,0.44239457,0.25903916,0.00000000
-3.35267634,0.83349423,0.20635942,0.00000000,0.47833651,0.41750191,0.24635760,0.00000000
-3.34667334,0.80572388,0.20866225,0.00000000,0.48116397,0.39517690,0.23377153,0.00000000
-3.34067034,0.78092714,0.21162184,0.00000000,0.48475743,0.37541077,0.22132998,0.00000000
-3.33466733,0.75913886,0.21523160,0.00000000,0.48915084,0.35816923,0.20909268,0.00000000
-3.32866433,0.74037547,0.21947300,0.00000000,0.49436435,0.34339751,0.19713123,0.00000000
-3.32266133,0.72463676,0.22431370,0.00000000,0.50039877,0.33102520,0.18552955,0.00000000
-3.31665833,0.71190724,0.22970614,0.00000000,0.50723064,0.32097072,0.17438364,0.00000000
-3.31065533,0.70215744,0.23558680,0.00000000,0.51480873,0.31314530,0.16380059,0.00000000
-3.30465233,0.69534535,0.24187621,0.00000000,0.52305203,0.30745677,0.15389712,0.00000000
-3.29864932,0.69141835,0.24848001,0.00000000,0.53184973,0.30381293,0.14479760,0.00000000
-3.29264632,0.69031570,0.25529091,0.00000000,0.54106325,0.30212470,0.13663168,0.00000000
-3.28664332,0.69197167,0.26219154,0.00000000,0.55053023,0.30230896,0.12953168,0.00000000
-3.28064032,0.69631927,0.26905832,0.00000000,0.56007052,0.30429106,0.12362983,0.00000000
-3.27463732,0.70329437,0.27576581,0.00000000,0.56949362,0.30800700,0.11905533,0.00000000
-3.26863432,0.71283982,0.28219166,0.00000000,0.57860734,0.31340515,0.11593137,0.00000000
-3.26263132,0.72490936,0.28822167,0.00000000,0.58722701,0.32044735,0.11437218,0.00000000
-3.25662831,0.73947068,0.29375475,0.00000000,0.59518470,0.32910941,0.11448000,0.00000000
-3.25062531,0.75650740,0.29870746,0.00000000,0.60233789,0.33938070,0.11634215,0.00000000
-3.24462231,0.77601948,0.30301791,0.00000000,0.60857697,0.35126303,0.12002810,0.00000000
-3.23861931,0.79802189,0.30664869,0.00000000,0.61383103,0.36476854,0.12558673,0.00000000
-3.23261631,0.82254143,0.30958868,0.00000000,0.61807173,0.37991681,0.13304363,0.00000000
-3.22661331,0.84961170,0.31185377,0.00000000,0.62131480,0.39673123,0.14239877,0.00000000
-3.22061031,0.87926658,0.31348619,0.00000000,0.62361928,0.41523487,0.15362445,0.00000000
-3.21460730,0.91153256,0.31455277,0.00000000,0.62508441,0.43544611,0.16666376,0.00000000
-3.20860430,0.94642057,0.31514212,0.00000000,0.62584462,0.45737425,0.18142964,0.00000000
-3.20260130,0.98391785,0.31536094,0.00000000,0.62606276,0.48101561,0.19780472,0.00000000
-3.19659830,1.02398089,0.31532975,0.00000000,0.62592227,0.50635029,0.21564200,0.00000000
-3.19059530,1.06652973,0.31517827,0.00000000,0.62561870,0.53334003,0.23476661,0.00000000
-3.18459230,1.11144464,0.31504075,0.00000000,0.62535112,0.56192737,0.25497849,0.00000000
-3.17858929,1.15856545,0.31505149,0.00000000,0.62531407,0.59203622,0.27605627,0.00000000
-3.17258629,1.20769372,0.31534084,0.00000000,0.62569039,0.62357400,0.29776204,0.00000000
-3.16658329,1.25859799,0.31603173,0.00000000,0.62664537,0.65643510,0.31984709,0.00000000
-3.16058029,1.31102158,0.31723700,0.00000000,0.62832233,0.69050550,0.34205827,0.00000000
-3.15457729,1.36469261,0.31905740,0.00000000,0.63083984,0.72566828,0.36414484,0.00000000
-3.14857429,1.41933532,0.32158033,0.00000000,0.63429039,0.76180928,0.38586535,0.00000000
-3.14257129,1.47468185,0.32487917,0.00000000,0.63874036,0.79882268,0.40699431,0.00000000
-3.13656828,1.53048328,0.32901309,0.00000000,0.64423105,0.83661568,0.42732829,0.00000000
-3.13056528,1.58651903,0.33402708,0.00000000,0.65078025,0.87511186,0.44669094,0.00000000
-3.12456228,1.64260342,0.33995210,0.00000000,0.65838401,0.91425262,0.46493680,0.00000000
-3.11855928,1.69858878,0.34680510,0.00000000,0.66701836,0.95399651,0.48195354,0.00000000
-3.11255628,1.75436436,0.35458878,0.00000000,0.67664037,0.99431610,0.49766248,0.00000000
-3.10655328,1.80985097,0.36329098,0.00000000,0.68718859,1.03519243,0.51201733,0.00000000
-3.10055028,1.86499143,0.37288375,0.00000000,0.69858256,1.07660738,0.52500127,0.00000000
-3.09454727,1.91973738,0.38332197,0.00000000,0.71072157,1.11853425,0.53662244,0.00000000
-3.08854427,1.97403337,0.39454179,0.00000000,0.72348270,1.16092730,0.54690820,0.00000000
-3.08254127,2.02779942,0.40645896,0.00000000,0.73671852,1.20371093,0.55589858,0.00000000
-3.07653827,2.08091354,0.41896733,0.00000000,0.75025480,1.24676953,0.56363930,0.00000000
-3.07053527,2.13319560,0.43193768,0.00000000,0.76388867,1.28993879,0.57017492,0.00000000
-3.06453227,2.18439432,0.44521728,0.00000000,0.77738777,1.33299936,0.57554260,0.00000000
-3.05852926,2.23417848,0.45863023,0.00000000,0.79049073,1.37567375,0.57976690,0.00000000
-3.05252626,2.28213378,0.47197890,0.00000000,0.80290946,1.41762684,0.58285618,0.00000000
-3.04652326,2.32776583,0.48504662,0.00000000,0.81433342,1.45847043,0.58480065,0.00000000
-3.04052026,2.37050981,0.49760149,0.00000000,0.82443604,1.49777190,0.58557249,0.00000000
-3.03451726,2.40974649,0.50940147,0.00000000,0.83288316,1.53506666,0.58512795,0.00000000
-3.02851426,2.44482406,0.52020055,0.00000000,0.83934338,1.56987382,0.58341131,0.00000000
-3.02251126,2.47508460,0.52975565,0.00000000,0.84349970,1.60171436,0.58036058,0.00000000
-3.01650825,2.49989371,0.53783417,0.00000000,0.84506223,1.63013071,0.57591439,0.00000000
-3.01050525,2.51867160,0.54422166,0.00000000,0.84378094,1.65470654,0.57001979,0.00000000
-3.00450225,2.53092367,0.54872936,0.00000000,0.83945802,1.67508565,0.56264030,0.00000000
-2.99849925,2.53626862,0.55120106,0.00000000,0.83195906,1.69098867,0.55376368,0.00000000
-2.99249625,2.53446236,0.55151913,0.00000000,0.82122218,1.70222661,0.54340892,0.00000000
-2.98649325,2.52541613,0.54960916,0.00000000,0.80726476,1.70871022,0.53163188,0.00000000
-2.98049025,2.50920757,0.54544312,0.00000000,0.79018712,1.71045474,0.51852921,0.00000000
-2.97448724,2.48608406,0.53904085,0.00000000,0.77017285,1.70757962,0.50424016,0.00000000
-2.96848424,2.45645802,0.53046973,0.00000000,0.74748571,1.70030309,0.48894619,0.00000000
-2.96248124,2.42089427,0.51984254,0.00000000,0.72246312,1.68893225,0.47286815,0.00000000
-2.95647824,2.38009034,0.50731381,0.00000000,0.69550649,1.67384884,0.45626137,0.00000000
-2.95047524,2.33485056,0.49307455,0.00000000,0.66706875,1.65549188,0.43940852,0.00000000
-2.94447224,2.28605550,0.47734586,0.00000000,0.63763977,1.63433802,0.42261090,0.00000000
-2.93846923,2.23462832,0.46037166,0.00000000,0.60773015,1.61088076,0.40617825,0.00000000
-2.93246623,2.18149978,0.44241083,0.00000000,0.57785420,1.58560971,0.39041786,0.00000000
-2.92646323,2.12757368,0.42372918,0.00000000,0.54851287,1.55899097,0.37562321,0.00000000
-2.92046023,2.07369428,0.40459150,0.00000000,0.52017737,1.53144952,0.36206285,0.00000000
-2.91445723,2.02061731,0.38525416,0.00000000,0.49327401,1.50335464,0.34997004,0.00000000
-2.90845423,1.96898568,0.36595829,0.00000000,0.46817114,1.47500874,0.33953344,0.00000000
-2.90245123,1.91931075,0.34692403,0.00000000,0.44516835,1.44664006,0.33088949,0.00000000
-2.89644822,1.87195989,0.32834575,0.00000000,0.42448858,1.41839936,0.32411668,0.00000000
-2.89044522,1.82715041,0.31038857,0.00000000,0.40627321,1.39036055,0.31923200,0.00000000
-2.88444222,1.78494990,0.29318604,0.00000000,0.39058018,1.36252483,0.31618972,0.00000000
-2.87843922,1.74528259,0.27683913,0.00000000,0.37738533,1.33482804,0.31488256,0.00000000
-2.87243622,1.70794113,0.26141630,0.00000000,0.36658651,1.30715054,0.31514521,0.00000000
-2.86643322,1.67260311,0.24695476,0.00000000,0.35801043,1.27932895,0.31676005,0.00000000
-2.86043022,1.63885122,0.23346257,0.00000000,0.35142177,1.25116921,0.31946478,0.00000000
-2.85442721,1.60619626,0.22092165,0.00000000,0.34653413,1.22246003,0.32296178,0.00000000
-2.84842421,1.57410189,0.20929130,0.00000000,0.34302236,1.19298636,0.32692871,0.00000000
-2.84242121,1.54200998,0.19851230,0.00000000,0.34053582,1.16254216,0.33102997,0.00000000
-2.83641821,1.50936581,0.18851122,0.00000000,0.33871191,1.13094204,0.33492857,0.00000000
-2.83041521,1.47564201,0.17920485,0.00000000,0.33718949,1.09803138,0.33829791,0.00000000
-2.82441221,1.44036062,0.17050463,0.00000000,0.33562161,1.06369476,0.34083308,0.00000000
-2.81840920,1.40311240,0.16232083,0.00000000,0.33368723,1.02786235,0.34226119,0.00000000
-2.81240620,1.36357304,0.15456649,0.00000000,0.33110139,0.99051443,0.34235035,0.00000000
-2.80640320,1.32151579,0.14716090,0.00000000,0.32762375,0.95168381,0.34091702,0.00000000
-2.80040020,1.27682023,0.14003255,0.00000000,0.32306501,0.91145645,0.33783146,0.00000000
-2.79439720,1.22947720,0.13312167,0.00000000,0.31729136,0.86997027,0.33302120,0.00000000
-2.78839420,1.17958986,0.12638201,0.00000000,0.31022671,0.82741246,0.32647236,0.00000000
-2.78239120,1.12737112,0.11978220,0.00000000,0.30185293,0.78401541,0.31822895,0.00000000
-2.77638819,1.07313784,0.11330649,0.00000000,0.29220809,0.74005159,0.30839030,0.00000000
-2.77038519,1.01730206,0.10695496,0.00000000,0.28138299,0.69582764,0.29710676,0.00000000
-2.76438219,0.96036004,0.10074332,0.00000000,0.26951628,0.65167787,0.28457396,0.00000000
-2.75837919,0.90287942,0.09470229,0.00000000,0.25678842,0.60795755,0.27102607,0.00000000
-2.75237619,0.84548535,0.08887671,0.00000000,0.24341488,0.56503608,0.25672823,0.00000000
-2.74637319,0.78884602,0.08332436,0.00000000,0.22963891,0.52329045,0.24196864,0.00000000
-2.74037019,0.73365823,0.07811473,0.00000000,0.21572410,0.48309900,0.22705064,0.00000000
-2.73436718,0.68063351,0.07332761,0.00000000,0.20194728,0.44483579,0.21228496,0.00000000
-2.72836418,0.63048511,0.06905167,0.00000000,0.18859171,0.40886561,0.19798260,0.00000000
-2.72236118,0.58391622,0.06538307,0.00000000,0.17594094,0.37553970,0.18444835,0.00000000
-2.71635818,0.54160956,0.06242401,0.00000000,0.16427341,0.34519219,0.17197512,0.00000000
-2.71035518,0.50421839,0.06028136,0.00000000,0.15385778,0.31813731,0.16083918,0.00000000
-2.70435218,0.47235877,0.05906520,0.00000000,0.14494909,0.29466712,0.15129625,0.00000000
-2.69834917,0.44660302,0.05888731,0.00000000,0.13778561,0.27504981,0.14357833,0.00000000
-2.69234617,0.42747407,0.05985958,0.00000000,0.13258615,0.25952831,0.13789126,0.00000000
-2.68634317,0.41544025,0.06209217,0.00000000,0.12954800,0.24831909,0.13441276,0.00000000
-2.68034017,0.41091048,0.06569154,0.00000000,0.12884493,0.24161098,0.13329080,0.00000000
-2.67433717,0.41422929,0.07075812,0.00000000,0.13062545,0.23956381,0.13464224,0.00000000
-2.66833417,0.42567157,0.07738377,0.00000000,0.13501096,0.24230678,0.13855155,0.00000000
-2.66233117,0.44543689,0.08564888,0.00000000,0.14209379,0.24993652,0.14506946,0.00000000
-2.65632816,0.47364327,0.09561927,0.00000000,0.15193504,0.26251461,0.15421169,0.00000000
-2.65032516,0.51032064,0.10734289,0.00000000,0.16456228,0.28006481,0.16595757,0.00000000
-2.64432216,0.55540398,0.12084634,0.00000000,0.17996702,0.30256986,0.18024869,0.00000000
-2.63831916,0.60872662,0.13613150,0.00000000,0.19810232,0.32996814,0.19698778,0.00000000
-2.63231616,0.67001415,0.15317232,0.00000000,0.21888036,0.36215016,0.21603782,0.00000000
-2.62631316,0.73887925,0.17191190,0.00000000,0.24217053,0.39895534,0.23722166,0.00000000
-2.62031016,0.81481813,0.19226015,0.00000000,0.26779795,0.44016905,0.26032235,0.00000000
-2.61430715,0.89720910,0.21409215,0.00000000,0.29554289,0.48552029,0.28508424,0.00000000
-2.60830415,0.98531356,0.23724729,0.00000000,0.32514110,0.53468030,0.31121518,0.00000000
-2.60230115,1.07828003,0.26152957,0.00000000,0.35628543,0.58726202,0.33838978,0.00000000
