energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.02251126,8.42205394,0.06944219,0.35840382,0.05452653,3.66144864,6.32072651,0.06573235,1.45418899
-3.01650825,8.39333641,0.06799524,0.34811865,0.05693016,3.61732347,6.32824799,0.06248666,1.43831740
-3.01050525,8.37556995,0.06636855,0.33812100,0.05946888,3.57628045,6.34188404,0.05961535,1.42649478
-3.00450225,8.36992450,0.06458882,0.32866396,0.06212665,3.53969245,6.36200912,0.05714263,1.41908724
-2.99849925,8.37730226,0.06268706,0.31997944,0.06488612,3.50880552,6.38885277,0.05508599,1.41637583
-2.99249625,8.39830753,0.06069769,0.31227288,0.06772926,3.48470107,6.42248457,0.05345609,1.41854981
-2.98649325,8.43322765,0.05865762,0.30571892,0.07063792,3.46826500,6.46280654,0.05225674,1.42570221
-2.98049025,8.48202421,0.05660535,0.30045804,0.07359428,3.46016388,6.50955194,0.05148498,1.43782773
-2.97448724,8.54433315,0.05458010,0.29659411,0.07658124,3.46082816,6.56228934,0.05113122,1.45482277
-2.96848424,8.61947216,0.05262099,0.29419290,0.07958270,3.47044226,6.62043054,0.05117954,1.47648745
-2.96248124,8.70645404,0.05076630,0.29328151,0.08258359,3.48894105,6.68324116,0.05160797,1.50252953
-2.95647824,8.80400458,0.04905283,0.29384844,0.08556984,3.51601234,6.74985253,0.05238897,1.53257011
-2.95047524,8.91058410,0.04751538,0.29584459,0.08852811,3.55110485,6.81927436,0.05348998,1.56615113
-2.94447224,9.02441204,0.04618640,0.29918472,0.09144543,3.59344140,6.89040743,0.05487399,1.60274445
-2.93846923,9.14349455,0.04509571,0.30374965,0.09430873,3.64203702,6.96205658,0.05650028,1.64176276
-2.93246623,9.26565535,0.04427051,0.30938897,0.09710431,3.69572165,7.03294400,0.05832524,1.68257213
-2.92646323,9.38857055,0.04373536,0.31592435,0.09981727,3.75316755,7.10172382,0.06030325,1.72450624
-2.92046023,9.50980822,0.04351248,0.32315331,0.10243100,3.81292111,7.16699876,0.06238761,1.76688232
-2.91445723,9.62687364,0.04362205,0.33085358,0.10492688,3.87343901,7.22733982,0.06453157,1.80901853
-2.90845423,9.73726072,0.04408266,0.33878797,0.10728394,3.93312840,7.28131017,0.06668935,1.85025269
-2.90245123,9.83851005,0.04491190,0.34670962,0.10947896,3.99039072,7.32749359,0.06881721,1.88996196
-2.89644822,9.92827322,0.04612689,0.35436782,0.11148662,4.04366831,7.36452820,0.07087442,1.92758302
-2.89044522,10.00438246,0.04774489,0.36151402,0.11328005,4.09149289,7.39114511,0.07282428,1.96263210
-2.88444222,10.06492398,0.04978381,0.36790814,0.11483154,4.13253457,7.40621133,0.07463497,1.99472430
-2.87843922,10.10831264,0.05226271,0.37332486,0.11611353,4.16564969,7.40877576,0.07628036,2.02359118
-2.87243622,10.13336474,0.05520204,0.37755985,0.11709978,4.18992570,7.39811633,0.07774060,2.04909597
-2.86643322,10.13936563,0.05862383,0.38043560,0.11776668,4.20472110,7.37378608,0.07900261,2.07124528
-2.86043022,10.12612802,0.06255150,0.38180670,0.11809458,4.20969824,7.33565550,0.08006040,2.09019675
-2.85442721,10.09403726,0.06700949,0.38156436,0.11806916,4.20484717,7.28394839,0.08091508,2.10626159
-2.84842421,10.04407979,0.07202258,0.37963988,0.11768265,4.19049864,7.21926841,0.08157482,2.11990169
-2.84242121,9.97785167,0.07761488,0.37600704,0.11693485,4.16732494,7.14261394,0.08205447,2.13172074
-2.83641821,9.89754476,0.08380853,0.37068309,0.11583400,4.13632764,7.05537899,0.08237505,2.14244930
-2.83041521,9.80590905,0.09062211,0.36372845,0.11439715,4.09881184,6.95933884,0.08256305,2.15292392
-2.82441221,9.70619100,0.09806881,0.35524492,0.11265041,4.05634734,6.85661956,0.08264955,2.16406085
-2.81840920,9.60204880,0.10615448,0.34537263,0.11062861,4.01071754,6.74965156,0.08266919,2.17682489
-2.81240620,9.49744674,0.11487548,0.33428571,0.10837476,3.96385789,6.64110811,0.08265907,2.19219461
-2.80640320,9.39653218,0.12421668,0.32218683,0.10593910,3.91778595,6.53383068,0.08265752,2.21112493
-2.80040020,9.30349946,0.13414946,0.30930099,0.10337784,3.87452593,6.43074355,0.08270291,2.23450870
-2.79439720,9.22244606,0.14462998,0.29586863,0.10075172,3.83603065,6.33476110,0.08283236,2.26313869
-2.78839420,9.15722685,0.15559783,0.28213840,0.09812442,3.80410446,6.24869127,0.08308054,2.29767150
-2.78239120,9.11131239,0.16697513,0.26835998,0.09556080,3.78033017,6.17513937,0.08347855,2.33859508
-2.77638819,9.08765730,0.17866617,0.25477702,0.09312522,3.76600356,6.11641611,0.08405284,2.38620111
-2.77038519,9.08858438,0.19055773,0.24162067,0.09087992,3.76207813,6.07445395,0.08482429,2.44056363
-2.76438219,9.11568937,0.20252007,0.22910368,0.08888350,3.76912263,6.05073525,0.08580742,2.50152468
-2.75837919,9.16977034,0.21440869,0.21741552,0.08718963,3.78729334,6.04623529,0.08700977,2.56868787
-2.75237619,9.25078487,0.22606675,0.20671840,0.08584589,3.81632219,6.06138263,0.08843145,2.64142007
-2.74637319,9.35783640,0.23732822,0.19714442,0.08489294,3.85552129,6.09603837,0.09006491,2.71886129
-2.74037019,9.48919053,0.24802156,0.18879379,0.08436383,3.90380349,6.14949507,0.09189484,2.79994251
-2.73436718,9.64232016,0.25797392,0.18173409,0.08428362,3.95971817,6.22049523,0.09389834,2.88341068
-2.72836418,9.81397749,0.26701565,0.17600064,0.08466906,4.02150043,6.30726850,0.09604526,2.96786006
-2.72236118,10.00028973,0.27498497,0.17159768,0.08552855,4.08713152,6.40758560,0.09829871,3.05176882
-2.71635818,10.19687447,0.28173263,0.16850036,0.08686213,4.15440798,6.51882685,0.10061585,3.13353946
-2.71035518,10.39896987,0.28712636,0.16665741,0.08866159,4.22101639,6.63806205,0.10294871,3.21154170
-2.70435218,10.60157459,0.29105487,0.16599430,0.09091063,4.28461074,6.76213863,0.10524535,3.28415635
-2.69834917,10.79959207,0.29343143,0.16641676,0.09358502,4.34288934,6.88777423,0.10745099,3.34981866
-2.69234617,10.98797376,0.29419655,0.16781453,0.09665285,4.39366831,7.01165028,0.10950941,3.40705980
-2.68634317,11.16185636,0.29331999,0.17006528,0.10007472,4.43494905,7.13050302,0.11136431,3.45454513
-2.68034017,11.31668849,0.29080174,0.17303842,0.10380407,4.46497741,7.24120884,0.11296081,3.49110829
-2.67433717,11.44834304,0.28667214,0.17659902,0.10778744,4.48229289,7.34086104,0.11424690,3.51577994
-2.66833417,11.55321197,0.28099100,0.18061139,0.11196497,4.48576650,7.42683596,0.11517492,3.52781066
-2.66233117,11.62828162,0.27384579,0.18494263,0.11627094,4.47462666,7.49684671,0.11570286,3.52668747
-2.65632816,11.67118701,0.26534908,0.18946585,0.12063446,4.44847302,7.54898353,0.11579567,3.51214366
-2.65032516,11.68024499,0.25563520,0.19406313,0.12498043,4.40727842,7.58174054,0.11542624,3.48416186
-2.64432216,11.65446645,0.24485635,0.19862823,0.12923059,4.35137982,7.59402890,0.11457632,3.44297066
-2.63831916,11.59354891,0.23317836,0.20306890,0.13330488,4.28145934,7.58517732,0.11323704,3.38903502
-2.63231616,11.49785115,0.22077611,0.20730890,0.13712292,4.19851665,7.55492097,0.11140929,3.32304094
-2.62631316,11.36835210,0.20782901,0.21128957,0.14060569,4.10383425,7.50338043,0.10910375,3.24587518
-2.62031016,11.20659653,0.19451649,0.21497102,0.14367733,3.99893733,7.43103224,0.10634054,3.15860064
-2.61430715,11.01463011,0.18101381,0.21833280,0.14626696,3.88554954,7.33867302,0.10314875,3.06242829
-2.60830415,10.79492664,0.16748823,0.22137410,0.14831053,3.76554623,7.22737880,0.09956554,2.95868652
-2.60230115,10.55030998,0.15409569,0.22411334,0.14975259,3.64090654,7.09846147,0.09563510,2.84878883
-2.59629815,10.28387311,0.14097806,0.22658718,0.15054780,3.51366530,6.95342373,0.09140736,2.73420065
-2.59029515,9.99889662,0.12826100,0.22884896,0.15066234,3.38586587,6.79391394,0.08693658,2.61640633
-2.58429215,9.69876849,0.11605253,0.23096644,0.15007483,3.25951461,6.62168212,0.08227983,2.49687690
-2.57828914,9.38690685,0.10444210,0.23301896,0.14877709,3.13653771,6.43853781,0.07749545,2.37703963
-2.57228614,9.06668735,0.09350040,0.23509410,0.14677427,3.01874097,6.24631068,0.07264155,2.25824979
-2.56628314,8.74137609,0.08327962,0.23728381,0.14408477,2.90777295,6.04681431,0.06777453,2.14176544
-2.56028014,8.41406942,0.07381429,0.23968019,0.14073962,2.80509210,5.84181359,0.06294784,2.02872569
-2.55427714,8.08764132,0.06512235,0.24237110,0.13678151,2.71193831,5.63299609,0.05821081,1.92013274
-2.54827414,7.76469915,0.05720676,0.24543571,0.13226348,2.62930943,5.42194745,0.05360774,1.81683818
-2.54227114,7.44754846,0.05005715,0.24894022,0.12724734,2.55794330,5.21013123,0.04917722,1.71953366
-2.53626813,7.13816727,0.04365168,0.25293396,0.12180186,2.49830595,4.99887315,0.04495166,1.62874597
-2.53026513,6.83819022,0.03795903,0.25744612,0.11600084,2.45058634,4.78934994,0.04095709,1.54483671
-2.52426213,6.54890283,0.03294029,0.26248318,0.10992116,2.41469834,4.58258288,0.03721316,1.46800613
-2.51825913,6.27124573,0.02855081,0.26802740,0.10364081,2.39029001,4.37943600,0.03373337,1.39830120
-2.51225613,6.00582880,0.02474202,0.27403634,0.09723709,2.37676055,4.18061894,0.03052548,1.33562736
-2.50625313,5.75295451,0.02146297,0.28044357,0.09078491,2.37328466,3.98669420,0.02759207,1.27976357
-2.50025013,5.51264985,0.01866185,0.28716058,0.08435539,2.37884388,3.79808860,0.02493118,1.23038019
-2.49424712,5.28470548,0.01628715,0.29407984,0.07801459,2.39226422,3.61510846,0.02253708,1.18705885
-2.48824412,5.06872088,0.01428881,0.30107890,0.07182269,2.41225888,3.43795782,0.02040109,1.14931392
-2.48224112,4.86415366,0.01261902,0.30802538,0.06583324,2.43747475,3.26675916,0.01851232,1.11661454
-2.47623812,4.67037119,0.01123291,0.31478254,0.06009284,2.46654087,3.10157554,0.01685848,1.08840666
-2.47023512,4.48670233,0.01008909,0.32121528,0.05464097,2.49811710,2.94243339,0.01542663,1.06413423
-2.46423212,4.31248732,0.00914992,0.32719619,0.04951005,2.53094087,2.78934477,0.01420375,1.04325880
-2.45822911,4.14712342,0.00838178,0.33261132,0.04472575,2.56387021,2.64232812,0.01317738,1.02527696
-2.45222611,3.99010471,0.00775509,0.33736546,0.04030729,2.59592107,2.50142657,0.01233597,1.00973498
-2.44622311,3.84105391,0.00724429,0.34138657,0.03626799,2.62629754,2.36672274,0.01166927,0.99624024
-2.44022011,3.69974525,0.00682769,0.34462919,0.03261581,2.65441350,2.23834944,0.01116847,0.98446914
-2.43421711,3.56611719,0.00648729,0.34707663,0.02935386,2.67990515,2.11649555,0.01082631,0.97417143
-2.42821411,3.44027465,0.00620846,0.34874187,0.02648101,2.70263402,2.00140685,0.01063698,0.96517088
-2.42221111,3.32248082,0.00597965,0.34966717,0.02399235,2.72268068,1.89338163,0.01059598,0.95736257
-2.41620810,3.21313917,0.00579203,0.34992237,0.02187972,2.74032984,1.79276133,0.01069983,0.95070718
-2.41020510,3.11276673,0.00563913,0.34960212,0.02013204,2.75604803,1.69991660,0.01094574,0.94522270
-2.40420210,3.02196018,0.00551641,0.34882207,0.01873568,2.77045532,1.61522951,0.01133114,0.94097408
-2.39819910,2.94135674,0.00542091,0.34771444,0.01767469,2.78429280,1.53907289,0.01185326,0.93806175
-2.39219610,2.87159184,0.00535087,0.34642304,0.01693102,2.79838770,1.47178776,0.01250860,0.93660923
-2.38619310,2.81325598,0.00530536,0.34509812,0.01648468,2.81361792,1.41366022,0.01329247,0.93675099
-2.38019010,2.76685296,0.00528399,0.34389128,0.01631381,2.83087765,1.36489892,0.01419849,0.93862070
-2.37418709,2.73276166,0.00528656,0.34295062,0.01639483,2.85104550,1.32561447,0.01521824,0.94234073
-2.36818409,2.71120324,0.00531289,0.34241638,0.01670254,2.87495625,1.29580197,0.01634092,0.94801308
-2.36218109,2.70221530,0.00536255,0.34241716,0.01721024,2.90337683,1.27532753,0.01755310,0.95571212
-2.35617809,2.70563412,0.00543477,0.34306685,0.01788992,2.93698676,1.26391983,0.01883867,0.96547917
-2.35017509,2.72108563,0.00552831,0.34446219,0.01871249,2.97636304,1.26116701,0.02017883,0.97731899
-2.34417209,2.74798532,0.00564142,0.34668114,0.01964807,3.02196893,1.26651944,0.02155230,0.99119806
-2.33816908,2.78554656,0.00577187,0.34978172,0.02066637,3.07414590,1.27929809,0.02293563,1.00704428
-2.33216608,2.83279686,0.00591695,0.35380145,0.02173713,3.13310786,1.29870831,0.02430361,1.02474793
-2.32616308,2.88860065,0.00607361,0.35875722,0.02283058,3.19893693,1.32385839,0.02562991,1.04416356
-2.32016008,2.95168731,0.00623855,0.36464533,0.02391805,3.27157963,1.35378194,0.02688771,1.06511234
-2.31415708,3.02068286,0.00640836,0.37144185,0.02497250,3.35084319,1.38746317,0.02805046,1.08738474
-2.30815408,3.09414355,0.00657967,0.37910300,0.02596910,3.43639139,1.42386372,0.02909267,1.11074317
-2.30215108,3.17058979,0.00674930,0.38756560,0.02688586,3.52774003,1.46194999,0.02999074,1.13492450
-2.29614807,3.24853907,0.00691442,0.39674755,0.02770410,3.62425237,1.50071953,0.03072370,1.15964241
-2.29014507,3.32653642,0.00707264,0.40654846,0.02840891,3.72513522,1.53922556,0.03127393,1.18458955
-2.28414207,3.40318179,0.00722212,0.41685033,0.02898958,3.82943663,1.57659851,0.03162781,1.20943976
-2.27813907,3.47715361,0.00736162,0.42751850,0.02943980,3.93604654,1.61206390,0.03177620,1.23385048
-2.27213607,3.54722845,0.00749057,0.43840298,0.02975781,4.04370145,1.64495610,0.03171477,1.25746568
-2.26613307,3.61229681,0.00760900,0.44934024,0.02994643,4.15099470,1.67472766,0.03144424,1.27991952
-2.26013007,3.67137577,0.00771754,0.46015552,0.03001296,4.25639328,1.70095441,0.03097037,1.30084120
-2.25412706,3.72361879,0.00781732,0.47066592,0.02996889,4.35826208,1.72333651,0.03030381,1.31986099
-2.24812406,3.76832383,0.00790985,0.48068411,0.02982964,4.45489604,1.74169616,0.02945988,1.33661780
-2.24212106,3.80494043,0.00799692,0.49002281,0.02961411,4.54456013,1.75597256,0.02845803,1.35076819
-2.23611806,3.83307649,0.00808044,0.49849990,0.02934424,4.62553648,1.76621492,0.02732141,1.36199679
-2.23011506,3.85250550,0.00816232,0.50594412,0.02904450,4.69617749,1.77257447,0.02607614,1.37002785
-2.22411206,3.86317434,0.00824432,0.51220107,0.02874142,4.75496313,1.77529604,0.02475070,1.37463753
-2.21810905,3.86521180,0.00832797,0.51713944,0.02846315,4.80056012,1.77471000,0.02337518,1.37566643
-2.21210605,3.85893738,0.00841443,0.52065702,0.02823900,4.83188042,1.77122495,0.02198057,1.37303171
-2.20610305,3.84486962,0.00850449,0.52268630,0.02809913,4.84813596,1.76532138,0.02059810,1.36673810
-2.20010005,3.82373301,0.00859851,0.52319932,0.02807419,4.84888672,1.75754622,0.01925860,1.35688701
-2.19409705,3.79646202,0.00869643,0.52221145,0.02819513,4.83407919,1.74850814,0.01799193,1.34368306
-2.18809405,3.76420087,0.00879785,0.51978373,0.02849296,4.80407245,1.73887292,0.01682645,1.32743731
-2.18209105,3.72829737,0.00890204,0.51602374,0.02899857,4.75964984,1.72935833,0.01578868,1.30856659
-2.17608804,3.69028949,0.00900809,0.51108448,0.02974248,4.70201438,1.72072771,0.01490284,1.28758856
-2.17008504,3.65188325,0.00911498,0.50516152,0.03075461,4.63276707,1.71378133,0.01419063,1.26511219
-2.16408204,3.61492112,0.00922170,0.49848811,0.03206397,4.55386795,1.70934486,0.01367098,1.24182371
-2.15807904,3.58134045,0.00932732,0.49132846,0.03369813,4.46758068,1.70825432,0.01335979,1.21846809
-2.15207604,3.55312211,0.00943113,0.48396931,0.03568273,4.37640197,1.71133698,0.01326982,1.19582671
-2.14607304,3.53223011,0.00953264,0.47671012,0.03804069,4.28297843,1.71938833,0.01341046,1.17469163
-2.14007004,3.52054377,0.00963164,0.46985209,0.04079136,4.19001374,1.73314521,0.01378763,1.15583759
-2.13406703,3.51978451,0.00972817,0.46368657,0.04394955,4.10016988,1.75325589,0.01440356,1.13999260
-2.12806403,3.53144015,0.00982252,0.45848328,0.04752442,4.01596632,1.78024802,0.01525671,1.12780842
-2.12206103,3.55668999,0.00991514,0.45447876,0.05151840,3.93968168,1.81449607,0.01634160,1.11983228
-2.11605803,3.59633437,0.01000651,0.45186578,0.05592606,3.87326207,1.85618971,0.01764870,1.11648093
-2.11005503,3.65073260,0.01009707,0.45078403,0.06073316,3.81824038,1.90530524,0.01916445,1.11801858
-2.10405203,3.71975307,0.01018707,0.45131260,0.06591586,3.77567037,1.96158209,0.02087123,1.12453967
-2.09804902,3.80273923,0.01027643,0.45346476,0.07144024,3.74607887,2.02450618,0.02274751,1.13595767
-2.09204602,3.89849436,0.01036465,0.45718531,0.07726218,3.72943858,2.09330214,0.02476808,1.15200061
-2.08604302,4.00528767,0.01045068,0.46235060,0.08332766,3.72516329,2.16693583,0.02690449,1.17221385
-2.08004002,4.12088311,0.01053290,0.46877157,0.08957363,3.73212614,2.24412805,0.02912555,1.19597044
-2.07403702,4.24259120,0.01060904,0.47619953,0.09592940,3.74870066,2.32338008,0.03139804,1.22248878
-2.06803402,4.36734317,0.01067626,0.48433469,0.10231853,3.77282312,2.40301079,0.03368762,1.25085726
-2.06203102,4.49178527,0.01073114,0.49283701,0.10866130,3.80207388,2.48120451,0.03595983,1.28006492
-2.05602801,4.61239011,0.01076983,0.50133907,0.11487764,3.83377431,2.55606813,0.03818126,1.30903713
-2.05002501,4.72558070,0.01078820,0.50946025,0.12089036,3.86509521,2.62569528,0.04032078,1.33667479
-2.04402201,4.82786207,0.01078198,0.51682181,0.12662868,3.89317191,2.68823495,0.04235087,1.36189547
-2.03801901,4.91595458,0.01074697,0.52306209,0.13203180,3.91522109,2.74196148,0.04424891,1.38367471
-2.03201601,4.98692290,0.01067926,0.52785106,0.13705237,3.92865383,2.78534255,0.04599840,1.40108566
-2.02601301,5.03829453,0.01057541,0.53090380,0.14165972,3.93118017,2.81710192,0.04759013,1.41333534
-2.02001001,5.06816189,0.01043266,0.53199198,0.14584256,3.92090008,2.83627369,0.04902309,1.41979575
-2.01400700,5.07526322,0.01024909,0.53095301,0.14961106,3.89637717,2.84224521,0.05030515,1.42002853
-2.00800400,5.05903781,0.01002377,0.52769645,0.15299809,3.85669178,2.83478628,0.05145349,1.41380200
-2.00200100,5.01965292,0.00975683,0.52220718,0.15605958,3.80147137,2.81406314,0.05249463,1.40109975
-1.99599800,4.95800078,0.00944952,0.51454550,0.15887375,3.73089724,2.78063609,0.05346409,1.38212049
-1.98999500,4.87566566,0.00910421,0.50484388,0.16153936,3.64568774,2.73544094,0.05440570,1.35726920
-1.98399200,4.77486256,0.00872435,0.49330089,0.16417283,3.54705926,2.67975488,0.05537047,1.32713992
-1.97798899,4.65835028,0.00831439,0.48017226,0.16690437,3.43666747,2.61514838,0.05641506,1.29249122
-1.97198599,4.52932317,0.00787962,0.46575985,0.16987318,3.31653207,2.54342537,0.05759998,1.25421537
-1.96598299,4.39128648,0.00742608,0.45039892,0.17322197,3.18894895,2.46655460,0.05898739,1.21330276
-1.95997999,4.24792126,0.00696032,0.43444436,0.17709086,3.05639434,2.38659522,0.06063874,1.17080314
-1.95397699,4.10294494,0.00648929,0.41825655,0.18161104,2.92142561,2.30562017,0.06261225,1.12778554
-1.94797399,3.95997390,0.00602009,0.40218747,0.18689835,2.78658321,2.22564082,0.06496025,1.08529843
-1.94197099,3.82239387,0.00555986,0.38656773,0.19304710,2.65429822,2.14853607,0.06772666,1.04433203
-1.93596798,3.69324364,0.00511556,0.37169496,0.20012445,2.52680936,2.07598899,0.07094455,1.00578404
-1.92996498,3.57511663,0.00469388,0.35782415,0.20816551,2.40609240,2.00943351,0.07463397,0.97043035
-1.92396198,3.47008377,0.00430110,0.34516017,0.21716945,2.29380469,1.95001298,0.07880008,0.93890148
-1.91795898,3.37964015,0.00394301,0.33385272,0.22709697,2.19124584,1.89855202,0.08343184,0.91166570
-1.91195598,3.30467662,0.00362483,0.32399384,0.23786896,2.09933558,1.85554217,0.08850106,0.88901903
-1.90595298,3.24547628,0.00335115,0.31561784,0.24936685,2.01860822,1.82114132,0.09396217,0.87108230
-1.89994997,3.20173477,0.00312596,0.30870364,0.26143440,1.94922271,1.79518618,0.09975255,0.85780499
-1.89394697,3.17260218,0.00295256,0.30317913,0.27388100,1.89098678,1.77721652,0.10579353,0.84897536
-1.88794397,3.15674363,0.00283361,0.29892730,0.28648648,1.84339257,1.76650954,0.11199205,0.84423601
-1.88194097,3.15241484,0.00277110,0.29579380,0.29900720,1.80566147,1.76212212,0.11824285,0.84310410
-1.87593797,3.15754864,0.00276634,0.29359531,0.31118310,1.77679515,1.76293885,0.12443129,0.84499497
-1.86993497,3.16984819,0.00281996,0.29212855,0.32274573,1.75563005,1.76772324,0.13043657,0.84924822
-1.86393197,3.18688253,0.00293189,0.29117925,0.33342664,1.74089249,1.77516989,0.13613530,0.85515481
-1.85792896,3.20618048,0.00310134,0.29053091,0.34296602,1.73125201,1.78395527,0.14140523,0.86198429
-1.85192596,3.22531898,0.00332675,0.28997283,0.35112115,1.72537079,1.79278506,0.14612911,0.86901094
-1.84592296,3.24200296,0.00360576,0.28930716,0.35767427,1.72194730,1.80043654,0.15019838,0.87553791
-1.83991996,3.25413387,0.00393518,0.28835492,0.36243970,1.71975318,1.80579443,0.15351663,0.88091854
-1.83391696,3.25986517,0.00431096,0.28696052,0.36526978,1.71766234,1.80787947,0.15600267,0.88457428
-1.82791396,3.25764363,0.00472814,0.28499505,0.36605937,1.71467220,1.80586909,0.15759304,0.88600873
-1.82191096,3.24623601,0.00518090,0.28235813,0.36474897,1.70991712,1.79911025,0.15824396,0.88481762
-1.81590795,3.22474148,0.00566253,0.27897844,0.36132602,1.70267471,1.78712449,0.15793246,0.88069459
-1.80990495,3.19259067,0.00616550,0.27481314,0.35582464,1.69236574,1.76960611,0.15665688,0.87343311
-1.80390195,3.14953294,0.00668155,0.26984619,0.34832372,1.67854884,1.74641413,0.15443652,0.86292455
-1.79789895,3.09561356,0.00720181,0.26408593,0.33894349,1.66091124,1.71755932,0.15131063,0.84915321
-1.79189595,3.03114320,0.00771691,0.25756200,0.32784080,1.63925676,1.68318745,0.14733672,0.83218854
-1.78589295,2.95666187,0.00821723,0.25032200,0.31520336,1.61349234,1.64355999,0.14258828,0.81217536
-1.77988994,2.87289962,0.00869309,0.24242785,0.30124312,1.58361420,1.59903362,0.13715206,0.78932267
-1.77388694,2.78073636,0.00913496,0.23395232,0.28618926,1.54969459,1.55003960,0.13112506,0.76389167
-1.76788394,2.68116246,0.00953374,0.22497567,0.27028098,1.51186988,1.49706401,0.12461130,0.73618366
-1.76188094,2.57524209,0.00988102,0.21558266,0.25376037,1.47033046,1.44062967,0.11771860,0.70652831
-1.75587794,2.46408020,0.01016931,0.20586001,0.23686577,1.42531267,1.38128034,0.11055540,0.67527273
-1.74987494,2.34879437,0.01039225,0.19589427,0.21982574,1.37709279,1.31956744,0.10322788,0.64277179
-1.74387194,2.23049162,0.01054487,0.18577026,0.20285380,1.32598300,1.25603951,0.09583730,0.60937981
-1.73786893,2.11025055,0.01062365,0.17556992,0.18614428,1.27232873,1.19123436,0.08847788,0.57544374
-1.73186593,1.98910831,0.01062674,0.16537167,0.16986904,1.21650721,1.12567353,0.08123497,0.54129803
-1.72586293,1.86805208,0.01055391,0.15525004,0.15417536,1.15892652,1.05985888,0.07418381,0.50726081
-1.71985993,1.74801422,0.01040662,0.14527568,0.13918484,1.10002471,0.99427072,0.06738876,0.47363159
-1.71385693,1.62987033,0.01018792,0.13551551,0.12499327,1.04026848,0.92936709,0.06090289,0.44068998
-1.70785393,1.51443936,0.00990238,0.12603301,0.11167127,0.98015104,0.86558376,0.05476809,0.40869532
-1.70185093,1.40248497,0.00955586,0.11688859,0.09926575,0.92018887,0.80333444,0.04901548,0.37788711
-1.69584792,1.29471735,0.00915535,0.10813985,0.08780190,0.86091715,0.74301093,0.04366612,0.34848567
-1.68984492,1.19179502,0.00870873,0.09984184,0.07728553,0.80288391,0.68498293,0.03873195,0.32069315
-1.68384192,1.09432593,0.00822450,0.09204713,0.06770574,0.74664290,0.62959734,0.03421686,0.29469446
-1.67783892,1.00286779,0.00771151,0.08480580,0.05903771,0.69274536,0.57717698,0.03011790,0.27065803
-1.67183592,0.91792730,0.00717871,0.07816523,0.05124544,0.64173092,0.52801869,0.02642644,0.24873636
-1.66583292,0.83995831,0.00663486,0.07216970,0.04428445,0.59411795,0.48239104,0.02312938,0.22906603
-1.65982991,0.76935889,0.00608835,0.06685991,0.03810426,0.55039358,0.44053153,0.02021025,0.21176744
-1.65382691,0.70646764,0.00554697,0.06227232,0.03265070,0.51100384,0.40264361,0.01765024,0.19694400
-1.64782391,0.65155931,0.00501777,0.05843837,0.02786785,0.47634408,0.36889370,0.01542914,0.18468091
-1.64182091,0.60483996,0.00450690,0.05538368,0.02369984,0.44674989,0.33940820,0.01352610,0.17504358
-1.63581791,0.56644207,0.00401959,0.05312711,0.02009227,0.42248894,0.31427085,0.01192030,0.16807567
-1.62981491,0.53641980,0.00356005,0.05167989,0.01699346,0.40375374,0.29352051,0.01059158,0.16379698
-1.62381191,0.51474474,0.00313155,0.05104474,0.01435538,0.39065551,0.27714938,0.00952083,0.16220121
-1.61780890,0.50130242,0.00273637,0.05121502,0.01213449,0.38321940,0.26510205,0.00869043,0.16325373
-1.61180590,0.49588993,0.00237594,0.05217410,0.01029230,0.38138113,0.25727516,0.00808449,0.16688962
-1.60580290,0.49821500,0.00205091,0.05389475,0.00879588,0.38498517,0.25351800,0.00768918,0.17301202
-1.59979990,0.50789679,0.00176124,0.05633884,0.00761819,0.39378463,0.25363406,0.00749290,0.18149102
-1.59379690,0.52446875,0.00150637,0.05945732,0.00673842,0.40744309,0.25738364,0.00748650,0.19216342
-1.58779390,0.54738383,0.00128529,0.06319039,0.00614215,0.42553837,0.26448749,0.00766346,0.20483318
-1.58179090,0.57602229,0.00109672,0.06746815,0.00582151,0.44756850,0.27463166,0.00802007,0.21927313
-1.57578789,0.60970214,0.00093917,0.07221158,0.00577530,0.47295993,0.28747357,0.00855560,0.23522775
-1.56978489,0.64769255,0.00081112,0.07733391,0.00600896,0.50107809,0.30264924,0.00927247,0.25241720
-1.56378189,0.68922982,0.00071108,0.08274242,0.00653460,0.53124016,0.31978152,0.01017642,0.27054269
-1.55777889,0.73353593,0.00063766,0.08834068,0.00737076,0.56273005,0.33848954,0.01127655,0.28929295
-1.55177589,0.77983918,0.00058968,0.09403107,0.00854221,0.59481535,0.35839871,0.01258547,0.30835185
-1.54577289,0.82739639,0.00056618,0.09971766,0.01007953,0.62676575,0.37915145,0.01411921,0.32740685
-1.53976988,0.87551584,0.00056647,0.10530929,0.01201853,0.65787258,0.40041796,0.01589716,0.34615812
-1.53376688,0.92358016,0.00059015,0.11072273,0.01439945,0.68746886,0.42190692,0.01794181,0.36432776
-1.52776388,0.97106813,0.00063711,0.11588592,0.01726606,0.71494913,0.44337537,0.02027840,0.38166904
-1.52176088,1.01757430,0.00070747,0.12074095,0.02066440,0.73978825,0.46463756,0.02293434,0.39797496
-1.51575788,1.06282536,0.00080163,0.12524691,0.02464137,0.76155849,0.48557211,0.02593856,0.41308591
-1.50975488,1.10669231,0.00092017,0.12938218,0.02924315,0.77994410,0.50612702,0.02932055,0.42689581
