energy_ev,total_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.52576288,0.36483287,0.20918539,0.12695579,0.00032693,0.07425735,0.17550159,0.00151678
-5.51975988,0.35307974,0.20320428,0.12310906,0.00033617,0.07355286,0.16629094,0.00158457
-5.51375688,0.34943541,0.20195077,0.12218388,0.00035447,0.07435665,0.16086830,0.00169334
-5.50775388,0.35372057,0.20529899,0.12412017,0.00038173,0.07663057,0.15914717,0.00184279
-5.50175088,0.36569952,0.21309080,0.12883923,0.00041780,0.08032099,0.16101699,0.00203234
-5.49574787,0.38507731,0.22513425,0.13624242,0.00046246,0.08535816,0.16634277,0.00226106
-5.48974487,0.41149510,0.24120105,0.14620921,0.00051542,0.09165548,0.17496378,0.00252758
-5.48374187,0.44452437,0.26102346,0.15859471,0.00057629,0.09910879,0.18669156,0.00283006
-5.47773887,0.48366085,0.28429095,0.17322697,0.00064457,0.10759584,0.20130744,0.00316607
-5.47173587,0.52831893,0.31064736,0.18990457,0.00071964,0.11697615,0.21856014,0.00353255
-5.46573287,0.57782766,0.33968896,0.20839459,0.00080074,0.12709136,0.23816377,0.00392580
-5.45972986,0.63142896,0.37096392,0.22843154,0.00088695,0.13776615,0.25979650,0.00434136
-5.45372686,0.68827908,0.40397364,0.24971734,0.00097723,0.14880999,0.28310057,0.00477412
-5.44772386,0.74745368,0.43817628,0.27192278,0.00107037,0.16001951,0.30768359,0.00521826
-5.44172086,0.80795710,0.47299272,0.29469045,0.00116506,0.17118181,0.33312167,0.00566737
-5.43571786,0.86873606,0.50781492,0.31763944,0.00125984,0.18207839,0.35896432,0.00611450
-5.42971486,0.92869742,0.54201672,0.34037161,0.00135318,0.19248977,0.38474122,0.00655232
-5.42371186,0.98672998,0.57496669,0.36247938,0.00144347,0.20220057,0.40997074,0.00697328
-5.41770885,1.04172934,0.60604274,0.38355483,0.00152910,0.21100498,0.43417006,0.00736977
-5.41170585,1.09262526,0.63464786,0.40319982,0.00160848,0.21871220,0.45686639,0.00773433
-5.40570285,1.13841005,0.66022630,0.42103660,0.00168005,0.22515183,0.47760904,0.00805985
-5.39969985,1.17816709,0.68227960,0.43671856,0.00174240,0.23017881,0.49598167,0.00833981
-5.39369685,1.21109788,0.70038153,0.44994062,0.00179423,0.23367775,0.51161428,0.00856847
-5.38769385,1.23654648,0.71419130,0.46044865,0.00183448,0.23556639,0.52419423,0.00874102
-5.38169085,1.25401998,0.72346430,0.46804755,0.00186228,0.23579803,0.53347590,0.00885379
-5.37568784,1.26320397,0.72805979,0.47260746,0.00187702,0.23436283,0.53928822,0.00890436
-5.36968484,1.26397209,0.72794509,0.47406787,0.00187839,0.23128781,0.54154001,0.00889161
-5.36368184,1.25638923,0.72319600,0.47243927,0.00186635,0.22663572,0.54022246,0.00881579
-5.35767884,1.24070798,0.71399340,0.46780227,0.00184116,0.22050259,0.53540885,0.00867852
-5.35167584,1.21735850,0.70061607,0.46030426,0.00180333,0.21301430,0.52725133,0.00848270
-5.34567284,1.18693239,0.68343015,0.45015365,0.00175367,0.20432221,0.51597507,0.00823240
-5.33966983,1.15016102,0.66287568,0.43761200,0.00169320,0.19459807,0.50186983,0.00793279
-5.33366683,1.10788970,0.63945087,0.42298449,0.00162313,0.18402848,0.48527956,0.00758988
-5.32766383,1.06104871,0.61369487,0.40660904,0.00154485,0.17280914,0.46659049,0.00721038
-5.32166083,1.01062265,0.58616984,0.38884476,0.00145983,0.16113912,0.44621823,0.00680148
-5.31565783,0.95761953,0.55744321,0.37006018,0.00136964,0.14921544,0.42459459,0.00637062
-5.30965483,0.90304097,0.52807086,0.35062181,0.00127584,0.13722816,0.40215467,0.00592526
-5.30365183,0.84785489,0.49858204,0.33088356,0.00117996,0.12535602,0.37932486,0.00547273
-5.29764882,0.79297162,0.46946653,0.31117746,0.00108349,0.11376307,0.35651226,0.00502001
-5.29164582,0.73922443,0.44116466,0.29180602,0.00098780,0.10259600,0.33409585,0.00457359
-5.28564282,0.68735508,0.41406027,0.27303644,0.00089412,0.09198252,0.31241981,0.00413935
-5.27963982,0.63800451,0.38847699,0.25509686,0.00080354,0.08203055,0.29178910,0.00372245
-5.27363682,0.59170882,0.36467748,0.23817467,0.00071697,0.07282827,0.27246725,0.00332731
-5.26763382,0.54890015,0.34286563,0.22241670,0.00063516,0.06444491,0.25467642,0.00295753
-5.26163082,0.50991193,0.32319123,0.20793121,0.00055865,0.05693214,0.23859926,0.00261598
-5.25562781,0.47498768,0.30575656,0.19479123,0.00048785,0.05032592,0.22438241,0.00230475
-5.24962481,0.44429254,0.29062443,0.18303919,0.00042298,0.04464861,0.21214117,0.00202525
-5.24362181,0.41792635,0.27782689,0.17269205,0.00036411,0.03991126,0.20196485,0.00177826
-5.23761881,0.39593747,0.26737404,0.16374700,0.00031119,0.03611581,0.19392226,0.00156404
-5.23161581,0.37833604,0.25926234,0.15618691,0.00026406,0.03325724,0.18806698,0.00138236
-5.22561281,0.36510602,0.25348170,0.14998546,0.00022246,0.03132528,0.18444188,0.00123264
-5.21960980,0.35621507,0.25002111,0.14511155,0.00018608,0.03030588,0.18308254,0.00111399
-5.21360680,0.35162170,0.24887224,0.14153268,0.00015453,0.03018218,0.18401924,0.00102530
-5.20760380,0.35127933,0.25003091,0.13921725,0.00012741,0.03093495,0.18727737,0.00096528
-5.20160080,0.35513704,0.25349635,0.13813567,0.00010430,0.03254266,0.19287627,0.00093253
-5.19559780,0.36313709,0.25926829,0.13826016,0.00008477,0.03498105,0.20082630,0.00092555
-5.18959480,0.37520951,0.26734210,0.13956354,0.00006841,0.03822223,0.21112459,0.00094277
-5.18359180,0.39126422,0.27770241,0.14201695,0.00005481,0.04223359,0.22374959,0.00098253
-5.17758879,0.41118132,0.29031547,0.14558691,0.00004360,0.04697640,0.23865482,0.00104313
-5.17158579,0.43480043,0.30512112,0.15023181,0.00003443,0.05240441,0.25576225,0.00112275
-5.16558279,0.46190981,0.32202460,0.15589828,0.00002700,0.05846233,0.27495584,0.00121950
-5.15957979,0.49223641,0.34088915,0.16251766,0.00002102,0.06508469,0.29607579,0.00133134
-5.15357679,0.52543748,0.36152972,0.17000292,0.00001624,0.07219478,0.31891396,0.00145612
-5.14757379,0.56109478,0.38370864,0.17824628,0.00001247,0.07970413,0.34321088,0.00159152
-5.14157079,0.59871208,0.40713341,0.18711783,0.00000950,0.08751248,0.36865494,0.00173507
-5.13556778,0.63771633,0.43145725,0.19646525,0.00000718,0.09550829,0.39488386,0.00188418
-5.12956478,0.67746307,0.45628238,0.20611486,0.00000540,0.10356989,0.42148878,0.00203610
-5.12356178,0.71724598,0.48116629,0.21587390,0.00000402,0.11156731,0.44802088,0.00218798
-5.11755878,0.75631057,0.50563079,0.22553419,0.00000298,0.11936462,0.47400052,0.00233694
-5.11155578,0.79387150,0.52917351,0.23487690,0.00000219,0.12682292,0.49892866,0.00248004
-5.10555278,0.82913302,0.55128157,0.24367829,0.00000160,0.13380370,0.52230004,0.00261444
-5.09954977,0.86131160,0.57144672,0.25171624,0.00000116,0.14017254,0.54361775,0.00273737
-5.09354677,0.88965985,0.58918142,0.25877721,0.00000083,0.14580296,0.56240849,0.00284629
-5.08754377,0.91349059,0.60403493,0.26466328,0.00000060,0.15058023,0.57823781,0.00293886
-5.08154077,0.93219995,0.61560889,0.26919905,0.00000043,0.15440508,0.59072476,0.00301313
-5.07553777,0.94528844,0.62357145,0.27223793,0.00000030,0.15719690,0.59955511,0.00306748
-5.06953477,0.95237891,0.62766935,0.27366762,0.00000022,0.15889655,0.60449258,0.00310076
-5.06353177,0.95323066,0.62773744,0.27341453,0.00000016,0.15946844,0.60538757,0.00311229
-5.05752876,0.94774891,0.62370506,0.27144683,0.00000012,0.15890182,0.60218291,0.00310191
-5.05152576,0.93598934,0.61559910,0.26777615,0.00000009,0.15721134,0.59491648,0.00306996
-5.04552276,0.91815750,0.60354368,0.26245787,0.00000008,0.15443662,0.58372049,0.00301732
-5.03951976,0.89460331,0.58775640,0.25558996,0.00000008,0.15064112,0.56881763,0.00294535
-5.03351676,0.86581091,0.56854153,0.24731051,0.00000009,0.14591019,0.55051425,0.00285589
-5.02751376,0.83238466,0.54628056,0.23779426,0.00000011,0.14034841,0.52919107,0.00275123
-5.02151076,0.79503198,0.52142055,0.22724817,0.00000015,0.13407652,0.50529180,0.00263399
-5.01550775,0.75454409,0.49446101,0.21590644,0.00000019,0.12722789,0.47931042,0.00250716
-5.00950475,0.71177552,0.46593996,0.20402527,0.00000026,0.11994478,0.45177771,0.00237397
-5.00350175,0.66762357,0.43641978,0.19187750,0.00000034,0.11237469,0.42324768,0.00223788
-4.99749875,0.62300861,0.40647358,0.17974764,0.00000046,0.10466664,0.39428448,0.00210248
-4.99149575,0.57885595,0.37667264,0.16792723,0.00000061,0.09696793,0.36545046,0.00197150
-4.98549275,0.53608010,0.34757531,0.15671089,0.00000080,0.08942111,0.33729563,0.00184872
-4.97948974,0.49557167,0.31971773,0.14639314,0.00000105,0.08216154,0.31034900,0.00173799
-4.97348674,0.45818732,0.29360658,0.13726585,0.00000137,0.07531539,0.28511181,0.00164314
-4.96748374,0.42474248,0.26971383,0.12961648,0.00000177,0.06899821,0.26205285,0.00156805
-4.96148074,0.39600673,0.24847333,0.12372683,0.00000229,0.06331395,0.24160545,0.00151658
-4.95547774,0.37270140,0.23027909,0.11987215,0.00000294,0.05835448,0.22416625,0.00149259
-4.94947474,0.35549856,0.21548490,0.11832048,0.00000375,0.05419946,0.21009505,0.00149992
-4.94347174,0.34502084,0.20440463,0.11933175,0.00000476,0.05091647,0.19971553,0.00154240
-4.93746873,0.34184124,0.19731314,0.12315660,0.00000601,0.04856129,0.19331628,0.00162383
-4.93146573,0.34648212,0.19444695,0.13003446,0.00000755,0.04717830,0.19115169,0.00174792
-4.92546273,0.35941257,0.19600452,0.14019081,0.00000944,0.04680079,0.19344217,0.00191831
-4.91945973,0.38104385,0.20214555,0.15383343,0.00001173,0.04745119,0.20037350,0.00213843
-4.91345673,0.41172216,0.21298925,0.17114744,0.00001450,0.04914108,0.21209482,0.00241150
-4.90745373,0.45171887,0.22861126,0.19228929,0.00001784,0.05187104,0.22871528,0.00274037
-4.90145073,0.50121807,0.24903939,0.21737972,0.00002184,0.05563026,0.25029917,0.00312747
-4.89544772,0.56030200,0.27424807,0.24649585,0.00002660,0.06039595,0.27685982,0.00357462
-4.88944472,0.62893479,0.30415212,0.27966285,0.00003222,0.06613265,0.30835235,0.00408294
-4.88344172,0.70694554,0.33859994,0.31684544,0.00003884,0.07279141,0.34466590,0.00465270
-4.87743872,0.79401160,0.37736685,0.35793979,0.00004658,0.08030909,0.38561561,0.00528317
-4.87143572,0.88964351,0.42014901,0.40276627,0.00005557,0.08860775,0.43093524,0.00597249
-4.86543272,0.99317262,0.46655879,0.45106371,0.00006595,0.09759428,0.48027081,0.00671760
-4.85942971,1.10374285,0.51612189,0.50248550,0.00007787,0.10716047,0.53317622,0.00751412
-4.85342671,1.22030766,0.56827712,0.55659832,0.00009145,0.11718340,0.58911124,0.00835629
-4.84742371,1.34163332,0.62237916,0.61288353,0.00010683,0.12752656,0.64744265,0.00923704
-4.84142071,1.46630913,0.67770467,0.67074179,0.00012413,0.13804133,0.70744877,0.01014792
-4.83541771,1.59276520,0.73346205,0.72950095,0.00014345,0.14856927,0.76832792,0.01107929
-4.82941471,1.71929754,0.78880475,0.78842716,0.00016485,0.15894485,0.82921058,0.01202040
-4.82341171,1.84410046,0.84284803,0.84673903,0.00018841,0.16899874,0.88917547,0.01295959
-4.81740870,1.96530522,0.89468869,0.90362448,0.00021411,0.17856161,0.94726890,0.01388453
-4.81140570,2.08102391,0.94342714,0.95825975,0.00024192,0.18746811,1.00252708,0.01478250
-4.80540270,2.18939701,0.98819119,1.00982990,0.00027178,0.19556115,1.05400048,0.01564064
-4.79939970,2.28864289,1.02816043,1.05755004,0.00030353,0.20269613,1.10077939,0.01644636
-4.79339670,2.37710719,1.06259030,1.10068638,0.00033699,0.20874495,1.14201969,0.01718755
-4.78739370,2.45331013,1.09083484,1.13857643,0.00037189,0.21359975,1.17696765,0.01785300
-4.78139070,2.51598969,1.11236702,1.17064735,0.00040793,0.21717613,1.20498276,0.01843264
-4.77538769,2.56413883,1.12679571,1.19643171,0.00044473,0.21941565,1.22555754,0.01891785
-4.76938469,2.59703511,1.13387858,1.21558021,0.00048186,0.22028767,1.23833335,0.01930165
-4.76338169,2.61426144,1.13353024,1.22787069,0.00051884,0.21979024,1.24311164,0.01957893
-4.75737869,2.61571723,1.12582522,1.23321313,0.00055516,0.21795017,1.23985988,0.01974653
-4.75137569,2.60161936,1.11099570,1.23165065,0.00059027,0.21482219,1.22871215,0.01980335
-4.74537269,2.57249321,1.08942404,1.22335650,0.00062362,0.21048725,1.20996418,0.01975031
-4.73936968,2.52915411,1.06163046,1.20862714,0.00065465,0.20505008,1.18406319,0.01959035
-4.73336668,2.47268038,1.02825650,1.18787208,0.00068284,0.19863604,1.15159300,0.01932829
-4.72736368,2.40437894,0.99004491,1.16160071,0.00070768,0.19138749,1.11325504,0.01897069
-4.72136068,2.32574528,0.94781694,1.13040691,0.00072874,0.18345978,1.06984621,0.01852563
-4.71535768,2.23841947,0.90244792,1.09495195,0.00074565,0.17501699,1.02223450,0.01800253
-4.70935468,2.14413979,0.85484231,1.05594651,0.00075812,0.16622770,0.97133343,0.01741183
-4.70335168,2.04469613,0.80590899,1.01413233,0.00076599,0.15726080,0.91807629,0.01676480
-4.69734867,1.94188448,0.75653788,0.97026418,0.00076918,0.14828160,0.86339126,0.01607319
-4.69134567,1.83746428,0.70757865,0.92509266,0.00076776,0.13944832,0.80817819,0.01534904
-4.68534267,1.73311975,0.65982215,0.87934835,0.00076190,0.13090908,0.75328792,0.01460439
-4.67933967,1.63042634,0.61398512,0.83372765,0.00075193,0.12279937,0.69950457,0.01385104
-4.67333667,1.53082298,0.57069854,0.78888055,0.00073828,0.11524021,0.64753143,0.01310036
-4.66733367,1.43559060,0.53049960,0.74540070,0.00072151,0.10833692,0.59798044,0.01236312
-4.66133067,1.34583710,0.49382749,0.70381763,0.00070231,0.10217839,0.55136556,0.01164932
-4.65532766,1.26248876,0.46102273,0.66459141,0.00068147,0.09683712,0.50809980,0.01096808
-4.64932466,1.18628768,0.43232966,0.62810955,0.00065988,0.09236957,0.46849562,0.01032757
-4.64332166,1.11779485,0.40790181,0.59468612,0.00063851,0.08881707,0.43276853,0.00973496
-4.63731866,1.05739813,0.38780962,0.56456292,0.00061841,0.08620708,0.40104318,0.00919636
-4.63131566,1.00532446,0.37204980,0.53791240,0.00060069,0.08455465,0.37336173,0.00871691
-4.62531266,0.96165524,0.36055604,0.51484223,0.00058650,0.08386403,0.34969368,0.00830070
-4.61930965,0.92634419,0.35321015,0.49540112,0.00057704,0.08413035,0.32994672,0.00795091
-4.61330665,0.89923653,0.34985334,0.47958559,0.00057352,0.08534123,0.31397817,0.00766981
-4.60730365,0.88008858,0.35029693,0.46734728,0.00057716,0.08747812,0.30160628,0.00745882
-4.60130065,0.86858696,0.35433211,0.45860052,0.00058915,0.09051754,0.29262109,0.00731860
-4.59529765,0.86436643,0.36173829,0.45322979,0.00061069,0.09443185,0.28679446,0.00724912
-4.58929465,0.86702569,0.37228984,0.45109655,0.00064290,0.09918974,0.28388886,0.00724963
-4.58329165,0.87614051,0.38576083,0.45204536,0.00068685,0.10475628,0.28366471,0.00731879
-4.57728864,0.89127385,0.40192794,0.45590884,0.00074350,0.11109259,0.28588624,0.00745463
-4.57128564,0.91198260,0.42057124,0.46251138,0.00081370,0.11815510,0.29032560,0.00765456
-4.56528264,0.93782094,0.44147330,0.47167142,0.00089816,0.12589465,0.29676540,0.00791539
-4.55927964,0.96834062,0.46441659,0.48320233,0.00099736,0.13425519,0.30499975,0.00823324
-4.55327664,1.00308831,0.48917970,0.49691194,0.00111161,0.14317254,0.31483390,0.00860360
-4.54727364,1.04160083,0.51553272,0.51260097,0.00124091,0.15257314,0.32608286,0.00902119
-4.54127064,1.08339885,0.54323229,0.53006056,0.00138500,0.16237289,0.33856908,0.00948001
-4.53526763,1.12797992,0.57201681,0.54906926,0.00154329,0.17247647,0.35211981,0.00997327
-4.52926463,1.17481182,0.60160236,0.56939004,0.00171483,0.18277694,0.36656407,0.01049340
-4.52326163,1.22332703,0.63167980,0.59076743,0.00189830,0.19315600,0.38172996,0.01103210
-4.51725863,1.27291923,0.66191341,0.61292557,0.00209201,0.20348487,0.39744227,0.01158037
-4.51125563,1.32294258,0.69194154,0.63556731,0.00229389,0.21362587,0.41352090,0.01212859
-4.50525263,1.37271414,0.72137929,0.65837469,0.00250150,0.22343463,0.42978000,0.01266672
-4.49924962,1.42152002,0.74982341,0.68101120,0.00271210,0.23276304,0.44602828,0.01318441
-4.49324662,1.46862497,0.77685927,0.70312560,0.00292262,0.24146267,0.46207016,0.01367124
-4.48724362,1.51328554,0.80206968,0.72435766,0.00312982,0.24938873,0.47770808,0.01411697
-4.48124062,1.55476600,0.82504526,0.74434530,0.00333028,0.25640412,0.49274555,0.01451182
-4.47523762,1.59235672,0.84539566,0.76273309,0.00352052,0.26238374,0.50699100,0.01484668
-4.46923462,1.62539371,0.86276139,0.77918177,0.00369713,0.26721848,0.52026204,0.01511351
-4.46323162,1.65327871,0.87682539,0.79337807,0.00385680,0.27081894,0.53239007,0.01530548
-4.45722861,1.67549865,0.88732379,0.80504476,0.00399650,0.27311862,0.54322479,0.01541734
-4.45122561,1.69164343,0.89405544,0.81395008,0.00411352,0.27407632,0.55263853,0.01544553
-4.44522261,1.70142129,0.89688945,0.81991628,0.00420561,0.27367776,0.56053014,0.01538840
-4.43921961,1.70467086,0.89577062,0.82282687,0.00427106,0.27193623,0.56682824,0.01524631
-4.43321661,1.70136952,0.89072235,0.82263210,0.00430876,0.26889230,0.57149385,0.01502169
-4.42721361,1.69163764,0.88184694,0.81935267,0.00431827,0.26461260,0.57452221,0.01471899
-4.42121061,1.67573865,0.86932342,0.81308138,0.00429982,0.25918776,0.57594384,0.01434465
-4.41520760,1.65407520,0.85340301,0.80398272,0.00425440,0.25272961,0.57582493,0.01390695
-4.40920460,1.62718158,0.83440247,0.79229064,0.00418368,0.24536776,0.57426714,0.01341580
-4.40320160,1.59571305,0.81269592,0.77830443,0.00409000,0.23724587,0.57140679,0.01288258
-4.39719860,1.56043250,0.78870534,0.76238312,0.00397636,0.22851762,0.56741366,0.01231979
-4.39119560,1.52219524,0.76289040,0.74493855,0.00384629,0.21934272,0.56248941,0.01174083
-4.38519260,1.48193228,0.73573801,0.72642740,0.00370385,0.20988300,0.55686565,0.01115965
-4.37918959,1.44063277,0.70775198,0.70734238,0.00355347,0.20029881,0.55080167,0.01059047
-4.37318659,1.39932600,0.67944317,0.68820284,0.00339989,0.19074579,0.54458178,0.01004745
-4.36718359,1.35906307,0.65132040,0.66954492,0.00324804,0.18137208,0.53851211,0.00954441
-4.36118059,1.32089862,0.62388221,0.65191136,0.00310297,0.17231605,0.53291695,0.00909454
-4.35517759,1.28587249,0.59760964,0.63584107,0.00296973,0.16370443,0.52813416,0.00871015
-4.34917459,1.25499139,0.57295996,0.62185843,0.00285328,0.15565095,0.52450990,0.00840238
-4.34317159,1.22921044,0.55036136,0.61046254,0.00275844,0.14825528,0.52239233,0.00818102
-4.33716858,1.20941467,0.53020840,0.60211626,0.00268980,0.14160239,0.52212434,0.00805432
-4.33116558,1.19640048,0.51285825,0.59723532,0.00265166,0.13576199,0.52403544,0.00802873
-4.32516258,1.19085724,0.49862752,0.59617753,0.00264802,0.13078836,0.52843277,0.00810883
-4.31915958,1.19334934,0.48778966,0.59923242,0.00268252,0.12672007,0.53559167,0.00829714
-4.31315658,1.20429936,0.48057296,0.60661159,0.00275844,0.12358000,0.54574596,0.00859400
-4.30715358,1.22397281,0.47715911,0.61844011,0.00287868,0.12137534,0.55907861,0.00899755
