energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
0.21910955,2.17788259,0.02884067,0.35778988,0.39871993,0.83857820,0.31293419,0.00000000,0.34566406,0.71594460
0.22511256,2.11778054,0.02746405,0.34486591,0.38810982,0.80703310,0.30594248,0.00000000,0.33815714,0.70486020
0.23111556,2.05996286,0.02609144,0.33246856,0.37812825,0.77724667,0.29857470,0.00000000,0.33084922,0.69396030
0.23711856,2.00494560,0.02472737,0.32076421,0.36881860,0.74939457,0.29095343,0.00000000,0.32381044,0.68337193
0.24312156,1.95321441,0.02337768,0.30988293,0.36021463,0.72362191,0.28320761,0.00000000,0.31711546,0.67325234
0.24912456,1.90521518,0.02204946,0.29991670,0.35234016,0.70004216,0.27546888,0.00000000,0.31084191,0.66378483
0.25512756,1.86134644,0.02075081,0.29091910,0.34520901,0.67873680,0.26786817,0.00000000,0.30506876,0.65517400
0.26113057,1.82195413,0.01949064,0.28290674,0.33882536,0.65975598,0.26053235,0.00000000,0.29987478,0.64764085
0.26713357,1.78732927,0.01827839,0.27586200,0.33318462,0.64312014,0.25358127,0.00000000,0.29533716,0.64141804
0.27313657,1.75770888,0.01712375,0.26973718,0.32827496,0.62882269,0.24712533,0.00000000,0.29153042,0.63674577
0.27913957,1.73328019,0.01603632,0.26445971,0.32407937,0.61683364,0.24126347,0.00000000,0.28852570,0.63386847
0.28514257,1.71418791,0.01502538,0.25993825,0.32057828,0.60710412,0.23608190,0.00000000,0.28639040,0.63303226
0.29114557,1.70054407,0.01409959,0.25606934,0.31775275,0.59957142,0.23165331,0.00000000,0.28518824,0.63448336
0.29714857,1.69243960,0.01326674,0.25274431,0.31558787,0.59416445,0.22803667,0.00000000,0.28497947,0.63846710
0.30315158,1.68995681,0.01253358,0.24985617,0.31407638,0.59080922,0.22527756,0.00000000,0.28582140,0.64522731
0.30915458,1.69318135,0.01190557,0.24730604,0.31322215,0.58943394,0.22340876,0.00000000,0.28776892,0.65500583
0.31515758,1.70221286,0.01138682,0.24500901,0.31304330,0.58997343,0.22245119,0.00000000,0.29087484,0.66804154
0.32116058,1.71717284,0.01097994,0.24289900,0.31357483,0.59237248,0.22241488,0.00000000,0.29519013,0.68456869
0.32716358,1.73820885,0.01068599,0.24093244,0.31487031,0.59658797,0.22329994,0.00000000,0.30076367,0.70481404
0.33316658,1.76549436,0.01050445,0.23909073,0.31700261,0.60258937,0.22509743,0.00000000,0.30764155,0.72899262
0.33916958,1.79922358,0.01043323,0.23738116,0.32006351,0.61035775,0.22778999,0.00000000,0.31586587,0.75730184
0.34517259,1.83960136,0.01046869,0.23583641,0.32416206,0.61988312,0.23135214,0.00000000,0.32547296,0.78991407
0.35117559,1.88682817,0.01060568,0.23451272,0.32942165,0.63116038,0.23575035,0.00000000,0.33649110,0.82696762
0.35717859,1.94108112,0.01083767,0.23348662,0.33597602,0.64418406,0.24094282,0.00000000,0.34893786,0.86855666
0.36318159,2.00249177,0.01115683,0.23285064,0.34396414,0.65894224,0.24687903,0.00000000,0.36281713,0.91472039
0.36918459,2.07112209,0.01155419,0.23270809,0.35352440,0.67541003,0.25349915,0.00000000,0.37811611,0.96543198
0.37518759,2.14694022,0.01201978,0.23316725,0.36478818,0.69354315,0.26073343,0.00000000,0.39480232,1.02058809
0.38119060,2.22979744,0.01254284,0.23433516,0.37787317,0.71327205,0.26850173,0.00000000,0.41282102,1.07999967
0.38719360,2.31940821,0.01311204,0.23631157,0.39287681,0.73449709,0.27671319,0.00000000,0.43209307,1.14338459
0.39319660,2.41533465,0.01371568,0.23918302,0.40987015,0.75708516,0.28526636,0.00000000,0.45251351,1.21036298
0.39919960,2.51697689,0.01434198,0.24301773,0.42889234,0.78086814,0.29404964,0.00000000,0.47395105,1.28045573
0.40520260,2.62357030,0.01497930,0.24786117,0.44994614,0.80564326,0.30294231,0.00000000,0.49624841,1.35308662
0.41120560,2.73419023,0.01561643,0.25373285,0.47299465,0.83117575,0.31181603,0.00000000,0.51922377,1.42758828
0.41720860,2.84776460,0.01624287,0.26062425,0.49795931,0.85720341,0.32053696,0.00000000,0.54267322,1.50321223
0.42321161,2.96309400,0.01684903,0.26849812,0.52471944,0.88344317,0.32896828,0.00000000,0.56637416,1.57914256
0.42921461,3.07887893,0.01742648,0.27728906,0.55311312,0.90959928,0.33697318,0.00000000,0.59008969,1.65451325
0.43521761,3.19375293,0.01796819,0.28690542,0.58293963,0.93537268,0.34441814,0.00000000,0.61357362,1.72842838
0.44122061,3.30632047,0.01846865,0.29723237,0.61396311,0.96047113,0.35117639,0.00000000,0.63657618,1.79998466
0.44722361,3.41519792,0.01892402,0.30813591,0.64591742,0.98461955,0.35713142,0.00000000,0.65885012,1.86829548
0.45322661,3.51905591,0.01933223,0.31946777,0.67851196,1.00757004,0.36218036,0.00000000,0.68015697,1.93251559
0.45922961,3.61666132,0.01969296,0.33107077,0.71143825,1.02911106,0.36623712,0.00000000,0.70027330,1.99186555
0.46523262,3.70691695,0.02000771,0.34278448,0.74437699,1.04907524,0.36923509,0.00000000,0.71899676,2.04565498
0.47123562,3.78889748,0.02027969,0.35445091,0.77700539,1.06734550,0.37112938,0.00000000,0.73615176,2.09330385
0.47723862,3.86188006,0.02051374,0.36591998,0.80900449,1.08385903,0.37189845,0.00000000,0.75159438,2.13436099
0.48324162,3.92536831,0.02071620,0.37705440,0.84006630,1.09860912,0.37154505,0.00000000,0.76521667,2.16851922
0.48924462,3.97910904,0.02089474,0.38773395,0.86990048,1.11164453,0.37009646,0.00000000,0.77694992,2.19562647
0.49524762,4.02310076,0.02105817,0.39785888,0.89824039,1.12306665,0.36760400,0.00000000,0.78676684,2.21569268
0.50125063,4.05759408,0.02121622,0.40735230,0.92484837,1.13302441,0.36414190,0.00000000,0.79468266,2.22889213
0.50725363,4.08308369,0.02137936,0.41616151,0.94952009,1.14170727,0.35980544,0.00000000,0.80075487,2.23556114
0.51325663,4.10029261,0.02155850,0.42425828,0.97208789,1.14933669,0.35470852,0.00000000,0.80508175,2.23619121
0.51925963,4.11014904,0.02176482,0.43163810,0.99242300,1.15615622,0.34898071,0.00000000,0.80779955,2.23141771
0.52526263,4.11375672,0.02200950,0.43831838,1.01043660,1.16242098,0.34276383,0.00000000,0.80907838,2.22200457
0.53126563,4.11235985,0.02230347,0.44433582,1.02607972,1.16838667,0.33620825,0.00000000,0.80911690,2.20882506
0.53726863,4.10730356,0.02265719,0.44974304,1.03934200,1.17429868,0.32946883,0.00000000,0.80813593,2.19283936
0.54327164,4.09999122,0.02308042,0.45460468,1.05024929,1.18038180,0.32270085,0.00000000,0.80637107,2.17506935
0.54927464,4.09183970,0.02358195,0.45899301,1.05886026,1.18683067,0.31605580,0.00000000,0.80406463,2.15657121
0.55527764,4.08423400,0.02416938,0.46298343,1.06526209,1.19380152,0.30967729,0.00000000,0.80145712,2.13840639
0.56128064,4.07848233,0.02484886,0.46664990,1.06956527,1.20140531,0.30369710,0.00000000,0.79877845,2.12161176
0.56728364,4.07577294,0.02562489,0.47006051,1.07189797,1.20970248,0.29823157,0.00000000,0.79623940,2.10716960
0.57328664,4.07713382,0.02650003,0.47327344,1.07239979,1.21869945,0.29337827,0.00000000,0.79402347,2.09597815
0.57928964,4.08339648,0.02747473,0.47633331,1.07121548,1.22834692,0.28921323,0.00000000,0.79227957,2.08882359
0.58529265,4.09516465,0.02854713,0.47926821,1.06848861,1.23853989,0.28578869,0.00000000,0.79111593,2.08635413
0.59129565,4.11278914,0.02971282,0.48208744,1.06435557,1.24911947,0.28313149,0.00000000,0.79059533,2.08905720
0.59729865,4.13634948,0.03096477,0.48478004,1.05894006,1.25987621,0.28124224,0.00000000,0.79073213,2.09724037
0.60330165,4.16564328,0.03229324,0.48731415,1.05234844,1.27055503,0.28009514,0.00000000,0.79149115,2.11101679
0.60930465,4.20018373,0.03368571,0.48963743,1.04466592,1.28086136,0.27963866,0.00000000,0.79278854,2.13029588
0.61530765,4.23920587,0.03512699,0.49167817,1.03595405,1.29046860,0.27979706,0.00000000,0.79449474,2.15477978
0.62131066,4.28168170,0.03659933,0.49334750,1.02624934,1.29902643,0.28047262,0.00000000,0.79643928,2.18396601
0.62731366,4.32634407,0.03808264,0.49454226,1.01556334,1.30617004,0.28154865,0.00000000,0.79841755,2.21715651
0.63331666,4.37171921,0.03955487,0.49514876,1.00388406,1.31152992,0.28289317,0.00000000,0.80019900,2.25347329
0.63931966,4.41616702,0.04099236,0.49504707,0.99117870,1.31474213,0.28436311,0.00000000,0.80153665,2.29188019
0.64532266,4.45792838,0.04237046,0.49411585,0.97739756,1.31545872,0.28580898,0.00000000,0.80217741,2.33121056
0.65132566,4.49517809,0.04366404,0.49223753,0.96247904,1.31335814,0.28707979,0.00000000,0.80187281,2.37020002
0.65732866,4.52608182,0.04484822,0.48930358,0.94635541,1.30815544,0.28802806,0.00000000,0.80038964,2.40752328
0.66333167,4.54885533,0.04589905,0.48521977,0.92895908,1.29961183,0.28851477,0.00000000,0.79752001,2.44183394
0.66933467,4.56182380,0.04679425,0.47991116,0.91022914,1.28754355,0.28841405,0.00000000,0.79309045,2.47180585
0.67533767,4.56347912,0.04751395,0.47332664,0.89011776,1.27182955,0.28761735,0.00000000,0.78696950,2.49617450
0.68134067,4.55253293,0.04804134,0.46544280,0.86859625,1.25241781,0.28603708,0.00000000,0.77907349,2.51377686
0.68734367,4.52796324,0.04836326,0.45626696,0.84566028,1.22933013,0.28360943,0.00000000,0.76937025,2.52358824
0.69334667,4.48905275,0.04847074,0.44583935,0.82133426,1.20266487,0.28029639,0.00000000,0.75788058,2.52475454
0.69934967,4.43541716,0.04835932,0.43423408,0.79567447,1.17259781,0.27608675,0.00000000,0.74467735,2.51661870
0.70535268,4.36702232,0.04802930,0.42155908,0.76877084,1.13938072,0.27099615,0.00000000,0.72988231,2.49874039
0.71135568,4.28418935,0.04748578,0.40795487,0.74074734,1.10333779,0.26506626,0.00000000,0.71366086,2.47090801
0.71735868,4.18758765,0.04673854,0.39359222,0.71176096,1.06485983,0.25836293,0.00000000,0.69621488,2.43314283
0.72336168,4.07821607,0.04580178,0.37866877,0.68199929,1.02439644,0.25097366,0.00000000,0.67777419,2.38569506
0.72936468,3.95737311,0.04469366,0.36340473,0.65167688,0.98244640,0.24300431,0.00000000,0.65858691,2.32903236
0.73536768,3.82661764,0.04343577,0.34803788,0.62103063,0.93954648,0.23457541,0.00000000,0.63890933,2.26382144
0.74137069,3.68772183,0.04205245,0.33281785,0.59031424,0.89625917,0.22581806,0.00000000,0.61899580,2.19090372
0.74737369,3.54261855,0.04057007,0.31800021,0.55979224,0.85315971,0.21686977,0.00000000,0.59908910,2.11126634
0.75337669,3.39334554,0.03901622,0.30384021,0.52973364,0.81082282,0.20787033,0.00000000,0.57941185,2.02600994
0.75937969,3.24198865,0.03741901,0.29058672,0.50040562,0.76980975,0.19895793,0.00000000,0.56015934,1.93631472
0.76538269,3.09062668,0.03580624,0.27847631,0.47206742,0.73065594,0.19026564,0.00000000,0.54149408,1.84340618
0.77138569,2.94127974,0.03420483,0.26772782,0.44496470,0.69385985,0.18191843,0.00000000,0.52354244,1.74852210
0.77738869,2.79586306,0.03264014,0.25853747,0.41932451,0.65987319,0.17403071,0.00000000,0.50639332,1.65288181
0.78339170,2.65614772,0.03113555,0.25107478,0.39535095,0.62909293,0.16670457,0.00000000,0.49009891,1.55765896
0.78939470,2.52372909,0.02971208,0.24547922,0.37322175,0.60185517,0.16002862,0.00000000,0.47467748,1.46395832
0.79539770,2.40000371,0.02838812,0.24185784,0.35308559,0.57843106,0.15407736,0.00000000,0.46011781,1.37279730
0.80140070,2.28615444,0.02717932,0.24028376,0.33506038,0.55902471,0.14891119,0.00000000,0.44638501,1.28509219
0.80740370,2.18314367,0.02609851,0.24079566,0.31923219,0.54377302,0.14457672,0.00000000,0.43342731,1.20164906
0.81340670,2.09171370,0.02515578,0.24339810,0.30565503,0.53274718,0.14110752,0.00000000,0.42118331,1.12315912
0.81940970,2.01239325,0.02435855,0.24806275,0.29435123,0.52595582,0.13852497,0.00000000,0.40958927,1.05019777
0.82541271,1.94550898,0.02371172,0.25473037,0.28531234,0.52334926,0.13683926,0.00000000,0.39858601,0.98322692
0.83141571,1.89120060,0.02321781,0.26331342,0.27850056,0.52482474,0.13605029,0.00000000,0.38812482,0.92259978
0.83741871,1.84943828,0.02287716,0.27369927,0.27385054,0.53023234,0.13614859,0.00000000,0.37817235,0.86856727
0.84342171,1.82004108,0.02268801,0.28575378,0.27127146,0.53938108,0.13711594,0.00000000,0.36871391,0.82128557
0.84942471,1.80269541,0.02264670,0.29932519,0.27064954,0.55204523,0.13892587,0.00000000,0.35975523,0.78082395
0.85542771,1.79697257,0.02274771,0.31424807,0.27185064,0.56797029,0.14154396,0.00000000,0.35132255,0.74717260
0.86143072,1.80234479,0.02298378,0.33034736,0.27472319,0.58687871,0.14492787,0.00000000,0.34346111,0.72024991
0.86743372,1.81819932,0.02334597,0.34744215,0.27910135,0.60847503,0.14902738,0.00000000,0.33623223,0.69990913
0.87343672,1.84385050,0.02382369,0.36534928,0.28480828,0.63245041,0.15378427,0.00000000,0.32970912,0.68594422
0.87943972,1.87854986,0.02440478,0.38388653,0.29165966,0.65848659,0.15913223,0.00000000,0.32397191,0.67809491
0.88544272,1.92149443,0.02507564,0.40287531,0.29946734,0.68625922,0.16499692,0.00000000,0.31910198,0.67605124
0.89144572,1.97183379,0.02582127,0.42214291,0.30804296,0.71544055,0.17129616,0.00000000,0.31517622,0.67945757
0.89744872,2.02867613,0.02662549,0.44152416,0.31720176,0.74570183,0.17794042,0.00000000,0.31226141,0.68791650
0.90345173,2.09109393,0.02747113,0.46086259,0.32676606,0.77671518,0.18483354,0.00000000,0.31040901,0.70099274
0.90945473,2.15812969,0.02834030,0.48001101,0.33656878,0.80815533,0.19187391,0.00000000,0.30965085,0.71821731
0.91545773,2.22880210,0.02921465,0.49883171,0.34645641,0.83970125,0.19895586,0.00000000,0.30999566,0.73909213
0.92146073,2.30211295,0.03007581,0.51719623,0.35629167,0.87103773,0.20597148,0.00000000,0.31142686,0.76309515
0.92746373,2.37705499,0.03090568,0.53498488,0.36595557,0.90185713,0.21281263,0.00000000,0.31390144,0.78968610
0.93346673,2.45262087,0.03168684,0.55208603,0.37534875,0.93186120,0.21937326,0.00000000,0.31735016,0.81831282
0.93946973,2.52781309,0.03240296,0.56839540,0.38439214,0.96076324,0.22555182,0.00000000,0.32167883,0.84841802
0.94547274,2.60165476,0.03303915,0.58381528,0.39302683,0.98829033,0.23125369,0.00000000,0.32677068,0.87944656
0.95147574,2.67320114,0.03358223,0.59825397,0.40121311,1.01418581,0.23639362,0.00000000,0.33248963,0.91085281
0.95747874,2.74155155,0.03402107,0.61162534,0.40892883,1.03821198,0.24089801,0.00000000,0.33868424,0.94210819
0.96348174,2.80586132,0.03434671,0.62384869,0.41616716,1.06015270,0.24470694,0.00000000,0.34519219,0.97270853
0.96948474,2.86535366,0.03455253,0.63484887,0.42293376,1.07981617,0.24777595,0.00000000,0.35184506,1.00218118
0.97548774,2.91933088,0.03463425,0.64455677,0.42924377,1.09703742,0.25007739,0.00000000,0.35847323,1.03009170
0.98149075,2.96718496,0.03458987,0.65291005,0.43511855,1.11168076,0.25160145,0.00000000,0.36491076,1.05605000
0.98749375,3.00840692,0.03441961,0.65985416,0.44058261,1.12364179,0.25235668,0.00000000,0.37099992,1.07971579
0.99349675,3.04259510,0.03412566,0.66534359,0.44566080,1.13284915,0.25237017,0.00000000,0.37659555,1.10080338
0.99949975,3.06946181,0.03371203,0.66934325,0.45037598,1.13926576,0.25168720,0.00000000,0.38156883,1.11908561
1.00550275,3.08883851,0.03318419,0.67182995,0.45474731,1.14288959,0.25037056,0.00000000,0.38581057,1.13439691
1.01150575,3.10067901,0.03254888,0.67279389,0.45878925,1.14375379,0.24849944,0.00000000,0.38923390,1.14663540
1.01750875,3.10506086,0.03181379,0.67223995,0.46251135,1.14192637,0.24616795,0.00000000,0.39177631,1.15576396
1.02351176,3.10218440,0.03098728,0.67018888,0.46591867,1.13750917,0.24348331,0.00000000,0.39340104,1.16181016
1.02951476,3.09236958,0.03007816,0.66667812,0.46901297,1.13063619,0.24056374,0.00000000,0.39409774,1.16486486
1.03551776,3.07605006,0.02909551,0.66176222,0.47179420,1.12147131,0.23753605,0.00000000,0.39388246,1.16507951
1.04152076,3.05376467,0.02804846,0.65551287,0.47426243,1.11020536,0.23453292,0.00000000,0.39279689,1.16266190
1.04752376,3.02614590,0.02694608,0.64801826,0.47641969,1.09705245,0.23168997,0.00000000,0.39090686,1.15787035
1.05352676,2.99390543,0.02579733,0.63938193,0.47827176,1.08224572,0.22914256,0.00000000,0.38830021,1.15100628
1.05952976,2.95781664,0.02461095,0.62972104,0.47982939,1.06603247,0.22702244,0.00000000,0.38508382,1.14240516
1.06553277,2.91869442,0.02339549,0.61916395,0.48110905,1.04866870,0.22545417,0.00000000,0.38138015,1.13242600
1.07153577,2.87737248,0.02215926,0.60784727,0.48213278,1.03041318,0.22455147,0.00000000,0.37732305,1.12143948
1.07753877,2.83467869,0.02091038,0.59591250,0.48292734,1.01152119,0.22441354,0.00000000,0.37305320,1.10981512
1.08354177,2.79140925,0.01965674,0.58350218,0.48352239,0.99223807,0.22512145,0.00000000,0.36871307,1.09790789
1.08954477,2.74830256,0.01840608,0.57075587,0.48394796,0.97279278,0.22673465,0.00000000,0.36444171,1.08604469
1.09554777,2.70601379,0.01716594,0.55780606,0.48423132,0.95339172,0.22928789,0.00000000,0.36036956,1.07451134
1.10155078,2.66509140,0.01594366,0.54477420,0.48439343,0.93421308,0.23278855,0.00000000,0.35661335,1.06354069
1.10755378,2.62595682,0.01474641,0.53176709,0.48444532,0.91540199,0.23721459,0.00000000,0.35327143,1.05330256
1.11355678,2.58888846,0.01358111,0.51887372,0.48438461,0.89706674,0.24251329,0.00000000,0.35041974,1.04389597
1.11955978,2.55401116,0.01245444,0.50616286,0.48419267,0.87927630,0.24860093,0.00000000,0.34810863,1.03534440
1.12556278,2.52129204,0.01137282,0.49368157,0.48383243,0.86205937,0.25536345,0.00000000,0.34636065,1.02759438
1.13156578,2.49054328,0.01034237,0.48145457,0.48324749,0.84540518,0.26265827,0.00000000,0.34516964,1.02051773
1.13756878,2.46143236,0.00936890,0.46948477,0.48236230,0.82926585,0.27031727,0.00000000,0.34450107,1.01391764
1.14357179,2.43349941,0.00845795,0.45775473,0.48108388,0.81356069,0.27815088,0.00000000,0.34429378,1.00753839
1.14957479,2.40618154,0.00761483,0.44622924,0.47930490,0.79818192,0.28595325,0.00000000,0.34446307,1.00107854
1.15557779,2.37884309,0.00684465,0.43485870,0.47690803,0.78300186,0.29350836,0.00000000,0.34490509,0.99420706
1.16158079,2.35081079,0.00615244,0.42358328,0.47377158,0.76788122,0.30059690,0.00000000,0.34550232,0.98658172
1.16758379,2.32141214,0.00554330,0.41233757,0.46977589,0.75267810,0.30700354,0.00000000,0.34613008,0.97786910
1.17358679,2.29001554,0.00502248,0.40105550,0.46481039,0.73725731,0.31252461,0.00000000,0.34666356,0.96776510
1.17958979,2.25607017,0.00459562,0.38967531,0.45878080,0.72149959,0.31697550,0.00000000,0.34698534,0.95601527
1.18559280,2.21914384,0.00426889,0.37814429,0.45161613,0.70531021,0.32019780,0.00000000,0.34699284,0.94243385
1.19159580,2.17895699,0.00404922,0.36642299,0.44327518,0.68862668,0.32206566,0.00000000,0.34660549,0.92692073
1.19759880,2.13541136,0.00394442,0.35448881,0.43375192,0.67142502,0.32249111,0.00000000,0.34577129,0.90947547
1.20360180,2.08861180,0.00396337,0.34233872,0.42307980,0.65372449,0.32142816,0.00000000,0.34447233,0.89020785
1.20960480,2.03888039,0.00411613,0.32999100,0.41133443,0.63559043,0.31887548,0.00000000,0.34272917,0.86934438
1.21560780,1.98676218,0.00441397,0.31748596,0.39863470,0.61713517,0.31487736,0.00000000,0.34060375,0.84723051
1.22161081,1.93302225,0.00486941,0.30488565,0.38514213,0.59851704,0.30952316,0.00000000,0.33820069,0.82432842
1.22761381,1.87863422,0.00549607,0.29227259,0.37105855,0.57993741,0.30294499,0.00000000,0.33566697,0.80121049
1.23361681,1.82476073,0.00630852,0.27974762,0.35662225,0.56163610,0.29531392,0.00000000,0.33318983,0.77854868
1.23961981,1.77272663,0.00732198,0.26742701,0.34210260,0.54388526,0.28683471,0.00000000,0.33099305,0.75710023
1.24562281,1.72398591,0.00855190,0.25543903,0.32779356,0.52698206,0.27773939,0.00000000,0.32933170,0.73769011
1.25162581,1.68008349,0.01001348,0.24392007,0.31400631,0.51124045,0.26827992,0.00000000,0.32848538,0.72119092
1.25762881,1.64261334,0.01172104,0.23301054,0.30106119,0.49698231,0.25872009,0.00000000,0.32875039,0.70850077
1.26363182,1.61317418,0.01368734,0.22285080,0.28927934,0.48452835,0.24932718,0.00000000,0.33043083,0.70051990
1.26963482,1.59332411,0.01592284,0.21357702,0.27897430,0.47418896,0.24036360,0.00000000,0.33382904,0.69812663
1.27563782,1.58453560,0.01843488,0.20531744,0.27044387,0.46625535,0.23207866,0.00000000,0.33923564,0.70215335
1.28164082,1.58815207,0.02122689,0.19818882,0.26396234,0.46099118,0.22470110,0.00000000,0.34691939,0.71336323
1.28764382,1.60534715,0.02429766,0.19229332,0.25977344,0.45862481,0.21843219,0.00000000,0.35711738,0.73242810
1.29364682,1.63708783,0.02764062,0.18771582,0.25808412,0.45934251,0.21344008,0.00000000,0.37002553,0.75990829
1.29964982,1.68410236,0.03124333,0.18452171,0.25905922,0.46328253,0.20985511,0.00000000,0.38579009,0.79623470
1.30565283,1.74685383,0.03508706,0.18275516,0.26281720,0.47053038,0.20776657,0.00000000,0.40450006,0.84169384
1.31165583,1.82552010,0.03914660,0.18243783,0.26942698,0.48111518,0.20722074,0.00000000,0.42618112,0.89641612
1.31765883,1.91998079,0.04339038,0.18356806,0.27890591,0.49500735,0.20822037,0.00000000,0.45079101,0.96036781
1.32366183,2.02981177,0.04778074,0.18612057,0.29121890,0.51211759,0.21072548,0.00000000,0.47821682,1.03334702
1.32966483,2.15428739,0.05227451,0.19004657,0.30627871,0.53229720,0.21465551,0.00000000,0.50827425,1.11498392
1.33566783,2.29239072,0.05682393,0.19527431,0.32394739,0.55533980,0.21989261,0.00000000,0.54070883,1.20474530
1.34167084,2.44283166,0.06137773,0.20171013,0.34403881,0.58098442,0.22628603,0.00000000,0.57519936,1.30194357
1.34767384,2.60407250,0.06588247,0.20923993,0.36632230,0.60891988,0.23365738,0.00000000,0.61136339,1.40574999
1.35367684,2.77436052,0.07028402,0.21773111,0.39052719,0.63879050,0.24180654,0.00000000,0.64876464,1.51521183
1.35967984,2.95176659,0.07452921,0.22703494,0.41634823,0.67020288,0.25051812,0.00000000,0.68692231,1.62927310
1.36568284,3.13422878,0.07856737,0.23698931,0.44345186,0.70273377,0.25956810,0.00000000,0.72532176,1.74679815
1.37168584,3.31959951,0.08235203,0.24742191,0.47148291,0.73593861,0.26873054,0.00000000,0.76342659,1.86659740
1.37768884,3.50569468,0.08584229,0.25815368,0.50007183,0.76936071,0.27778400,0.00000000,0.80069139,1.98745426
1.38369185,3.69034313,0.08900411,0.26900254,0.52884210,0.80254066,0.28651766,0.00000000,0.83657495,2.10815228
1.38969485,3.87143448,0.09181131,0.27978726,0.55741763,0.83502581,0.29473670,0.00000000,0.87055341,2.22750146
1.39569785,4.04696380,0.09424620,0.29033131,0.58542997,0.86637935,0.30226692,0.00000000,0.90213289,2.34436269
1.40170085,4.21507118,0.09629993,0.30046676,0.61252507,0.89618890,0.30895849,0.00000000,0.93086119,2.45766928
1.40770385,4.37407511,0.09797238,0.31003782,0.63836947,0.92407422,0.31468859,0.00000000,0.95633812,2.56644482
1.41370685,4.52249827,0.09927175,0.31890418,0.66265568,0.94969381,0.31936305,0.00000000,0.97822418,2.66981667
1.41970985,4.65908507,0.10021377,0.32694381,0.68510668,0.97275039,0.32291686,0.00000000,0.99624735,2.76702458
1.42571286,4.78281078,0.10082065,0.33405525,0.70547942,0.99299493,0.32531369,0.00000000,1.01020770,2.85742445
1.43171586,4.89288217,0.10111973,0.34015925,0.72356737,1.01022929,0.32654448,0.00000000,1.01997995,2.94048717
1.43771886,4.98873048,0.10114211,0.34519979,0.73920197,1.02430759,0.32662518,0.00000000,1.02551379,3.01579312
1.44372186,5.06999753,0.10092108,0.34914430,0.75225326,1.03513611,0.32559384,0.00000000,1.02683224,3.08302293
1.44972486,5.13651659,0.10049066,0.35198329,0.76262960,1.04267217,0.32350729,0.00000000,1.02402818,3.14194540
1.45572786,5.18828940,0.09988420,0.35372926,0.77027682,1.04692192,0.32043743,0.00000000,1.01725924,3.19240378
1.46173087,5.22546115,0.09913323,0.35441510,0.77517669,1.04793731,0.31646753,0.00000000,1.00674154,3.23430139
1.46773387,5.24829532,0.09826644,0.35409199,0.77734517,1.04581248,0.31168853,0.00000000,0.99274230,3.26758786
1.47373687,5.25714978,0.09730903,0.35282690,0.77683033,1.04067971,0.30619566,0.00000000,0.97557196,3.29224712
1.47973987,5.25245577,0.09628233,0.35069990,0.77371021,1.03270508,0.30008540,0.00000000,0.95557590,3.30828787
1.48574287,5.23470073,0.09520370,0.34780133,0.76809071,1.02208410,0.29345288,0.00000000,0.93312613,3.31573746
1.49174587,5.20441571,0.09408670,0.34422892,0.76010349,1.00903724,0.28638985,0.00000000,0.90861308,3.31463936
1.49774887,5.16216748,0.09294152,0.34008503,0.74990394,0.99380557,0.27898319,0.00000000,0.88243786,3.30505442
1.50375188,5.10855526,0.09177555,0.33547404,0.73766926,0.97664645,0.27131393,0.00000000,0.85500485,3.28706566
1.50975488,5.04421134,0.09059408,0.33049997,0.72359640,0.95782931,0.26345671,0.00000000,0.82671495,3.26078597
1.51575788,4.96980454,0.08940101,0.32526433,0.70790005,0.93763142,0.25547970,0.00000000,0.79795930,3.22636790
1.52176088,4.88604540,0.08819957,0.31986426,0.69081026,0.91633366,0.24744480,0.00000000,0.76911364,3.18401459
1.52776388,4.79369166,0.08699291,0.31439096,0.67256993,0.89421628,0.23940798,0.00000000,0.74053313,3.13399061
1.53376688,4.69355256,0.08578458,0.30892824,0.65343183,0.87155443,0.23141983,0.00000000,0.71254778,3.07663159
1.53976988,4.58649076,0.08457875,0.30355148,0.63365515,0.84861377,0.22352598,0.00000000,0.68545826,3.01235153
1.54577289,4.47342092,0.08338038,0.29832659,0.61350174,0.82564585,0.21576755,0.00000000,0.65953220,2.94164687
1.55177589,4.35530400,0.08219499,0.29330924,0.59323180,0.80288360,0.20818144,0.00000000,0.63500101,2.86509657
1.55777889,4.23313722,0.08102843,0.28854423,0.57309931,0.78053692,0.20080038,0.00000000,0.61205713,2.78335793
1.56378189,4.10793962,0.07988639,0.28406499,0.55334726,0.75878850,0.19365294,0.00000000,0.59085188,2.69715789
1.56978489,3.98073381,0.07877382,0.27989319,0.53420275,0.73779009,0.18676329,0.00000000,0.57149397,2.60728022
1.57578789,3.85252489,0.07769434,0.27603866,0.51587229,0.71765951,0.18015085,0.00000000,0.55404868,2.51454914
1.58179090,3.72427760,0.07664959,0.27249937,0.49853752,0.69847833,0.17382992,0.00000000,0.53853789,2.41981011
1.58779390,3.59689323,0.07563871,0.26926173,0.48235132,0.68029074,0.16780928,0.00000000,0.52494104,2.32390905
1.59379690,3.47118778,0.07465790,0.26630118,0.46743481,0.66310343,0.16209183,0.00000000,0.51319697,2.22767093
1.59979990,3.34787281,0.07370020,0.26358302,0.45387524,0.64688681,0.15667446,0.00000000,0.50320680,2.13187910
1.60580290,3.22754019,0.07275535,0.26106365,0.44172477,0.63157749,0.15154799,0.00000000,0.49483774,2.03725637
