energy_ev,total_up,Ag_p_up,Ag_d_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.17708854,0.53469729,0.35780934,0.04598068,0.10390175,0.01290324,0.00585517,0.08825271,0.02865104,0.37168550
0.18309155,0.54234852,0.37136341,0.04607708,0.10745542,0.01228109,0.00644717,0.08864932,0.03154127,0.37263166
0.18909455,0.55145255,0.38611485,0.04634423,0.11117130,0.01172937,0.00704808,0.08964276,0.03447586,0.37391937
0.19509755,0.56153851,0.40170883,0.04674287,0.11495429,0.01124210,0.00764967,0.09113304,0.03741454,0.37528808
0.20110055,0.57210631,0.41774685,0.04723100,0.11870311,0.01081210,0.00824300,0.09301001,0.04031342,0.37647793
0.20710355,0.58264086,0.43379823,0.04776510,0.12231310,0.01043136,0.00881857,0.09515615,0.04312595,0.37723812
0.21310655,0.59262729,0.44941317,0.04830140,0.12567936,0.01009138,0.00936659,0.09744957,0.04580414,0.37733501
0.21910955,0.60156639,0.46413667,0.04879724,0.12869997,0.00978351,0.00987721,0.09976731,0.04829988,0.37655969
0.22511256,0.60898981,0.47752316,0.04921235,0.13127916,0.00949933,0.01034088,0.10198864,0.05056629,0.37473473
0.23111556,0.61447443,0.48915092,0.04951009,0.13333045,0.00923088,0.01074857,0.10399850,0.05255922,0.37171974
0.23711856,0.61765528,0.49863588,0.04965858,0.13477941,0.00897096,0.01109210,0.10569058,0.05423866,0.36741572
0.24312156,0.61823653,0.50564432,0.04963167,0.13556619,0.00871335,0.01136441,0.10697032,0.05557005,0.36176784
0.24912456,0.61600021,0.50990371,0.04940966,0.13564744,0.00845290,0.01155979,0.10775746,0.05652549,0.35476681
0.25512756,0.61081226,0.51121148,0.04897990,0.13499774,0.00818573,0.01167409,0.10798802,0.05708467,0.34644868
0.26113057,0.60262569,0.50944129,0.04833701,0.13361045,0.00790916,0.01170485,0.10761588,0.05723564,0.33689313
0.26713357,0.59148081,0.50454648,0.04748297,0.13149785,0.00762181,0.01165142,0.10661360,0.05697520,0.32622042
0.27313657,0.57750252,0.49656070,0.04642689,0.12869065,0.00732348,0.01151494,0.10497271,0.05630903,0.31458708
0.27913957,0.56089475,0.48559571,0.04518452,0.12523688,0.00701510,0.01129834,0.10270324,0.05525149,0.30218059
0.28514257,0.54193243,0.47183644,0.04377760,0.12120019,0.00669857,0.01100620,0.09983279,0.05382511,0.28921314
0.29114557,0.52095128,0.45553363,0.04223298,0.11665766,0.00637663,0.01064462,0.09640490,0.05205984,0.27591487
0.29714857,0.49833575,0.43699443,0.04058154,0.11169720,0.00605266,0.01022098,0.09247708,0.04999194,0.26252672
0.30315158,0.47450590,0.41657142,0.03885713,0.10641460,0.00573053,0.00974373,0.08811843,0.04766285,0.24929309
0.30915458,0.44990344,0.39465046,0.03709524,0.10091044,0.00541441,0.00922206,0.08340697,0.04511774,0.23645471
0.31515758,0.42497769,0.37163813,0.03533186,0.09528695,0.00510854,0.00866564,0.07842697,0.04240416,0.22424175
0.32116058,0.40017193,0.34794902,0.03360221,0.08964491,0.00481713,0.00808431,0.07326616,0.03957055,0.21286754
0.32716358,0.37591067,0.32399369,0.03193958,0.08408069,0.00454417,0.00748782,0.06801307,0.03666487,0.20252297
0.33316658,0.35258828,0.30016744,0.03037434,0.07868368,0.00429329,0.00688554,0.06275470,0.03373331,0.19337182
0.33916958,0.33055929,0.27684052,0.02893305,0.07353393,0.00406770,0.00628623,0.05757434,0.03081915,0.18554704
0.34517259,0.31013082,0.25434999,0.02763773,0.06870036,0.00387010,0.00569787,0.05254987,0.02796184,0.17914822
0.35117559,0.29155720,0.23299330,0.02650535,0.06423937,0.00370263,0.00512749,0.04775238,0.02519622,0.17424025
0.35717859,0.27503690,0.21302387,0.02554762,0.06019394,0.00356690,0.00458107,0.04324535,0.02255205,0.17085318
0.36318159,0.26071190,0.19464861,0.02477085,0.05659328,0.00346403,0.00406349,0.03908413,0.02005367,0.16898341
0.36918459,0.24866924,0.17802715,0.02417614,0.05345293,0.00339470,0.00357850,0.03531588,0.01771995,0.16859605
0.37518759,0.23894480,0.16327281,0.02375979,0.05077530,0.00335926,0.00312877,0.03197994,0.01556439,0.16962848
0.38119060,0.23152891,0.15045499,0.02351384,0.04855065,0.00335790,0.00271591,0.02910841,0.01359536,0.17199501
0.38719360,0.22637363,0.13960276,0.02342688,0.04675832,0.00339077,0.00234060,0.02672710,0.01181653,0.17559249
0.39319660,0.22340131,0.13070925,0.02348486,0.04536835,0.00345822,0.00200267,0.02485664,0.01022737,0.18030668
0.39919960,0.22251404,0.12373679,0.02367220,0.04434316,0.00356094,0.00170122,0.02351367,0.00882369,0.18601925
0.40520260,0.22360365,0.11862234,0.02397282,0.04363949,0.00370021,0.00143477,0.02271219,0.00759827,0.19261514
0.41120560,0.22656185,0.11528296,0.02437125,0.04321021,0.00387809,0.00120136,0.02246484,0.00654146,0.19998994
0.41720860,0.23129004,0.11362126,0.02485373,0.04300630,0.00409763,0.00099870,0.02278412,0.00564175,0.20805720
0.42321161,0.23770847,0.11353048,0.02540923,0.04297857,0.00436300,0.00082427,0.02368355,0.00488634,0.21675508
0.42921461,0.24576429,0.11489910,0.02603040,0.04307934,0.00467969,0.00067541,0.02517862,0.00426161,0.22605234
0.43521761,0.25543816,0.11761493,0.02671428,0.04326391,0.00505454,0.00054947,0.02728750,0.00375359,0.23595310
0.44122061,0.26674910,0.12156856,0.02746294,0.04349173,0.00549580,0.00044379,0.03003158,0.00334832,0.24650026
0.44722361,0.27975728,0.12665601,0.02828377,0.04372745,0.00601312,0.00035587,0.03343560,0.00303211,0.25777714
0.45322661,0.29456454,0.13278085,0.02918959,0.04394156,0.00661741,0.00028332,0.03752761,0.00279186,0.26990738
0.45922961,0.31131244,0.13985540,0.03019850,0.04411085,0.00732065,0.00022394,0.04233842,0.00261516,0.28305257
0.46523262,0.33017787,0.14780135,0.03133337,0.04421856,0.00813565,0.00017573,0.04790082,0.00249049,0.29740797
0.47123562,0.35136605,0.15654967,0.03262115,0.04425425,0.00907563,0.00013691,0.05424834,0.00240726,0.31319587
0.47723862,0.37510124,0.16603986,0.03409179,0.04421350,0.01015382,0.00010590,0.06141371,0.00235589,0.33065701
0.48324162,0.40161516,0.17621859,0.03577706,0.04409735,0.01138289,0.00008133,0.06942691,0.00232780,0.35004011
0.48924462,0.43113366,0.18703789,0.03770905,0.04391157,0.01277441,0.00006201,0.07831299,0.00231547,0.37158975
0.49524762,0.46386184,0.19845282,0.03991856,0.04366580,0.01433814,0.00004694,0.08808954,0.00231234,0.39553317
0.50125063,0.49996841,0.21041882,0.04243341,0.04337259,0.01608146,0.00003527,0.09876409,0.00231287,0.42206623
0.50725363,0.53956968,0.22288885,0.04527665,0.04304645,0.01800863,0.00002632,0.11033137,0.00231244,0.45133937
0.51325663,0.58271406,0.23581038,0.04846493,0.04270275,0.02012021,0.00001950,0.12277060,0.00230730,0.48344392
0.51925963,0.62936771,0.24912247,0.05200689,0.04235680,0.02241247,0.00001434,0.13604309,0.00229459,0.51839961
0.52526263,0.67940220,0.26275307,0.05590177,0.04202290,0.02487695,0.00001047,0.15008998,0.00227218,0.55614387
0.53126563,0.73258483,0.27661663,0.06013836,0.04171355,0.02750013,0.00000759,0.16483066,0.00223869,0.59652355
0.53726863,0.78857247,0.29061232,0.06469420,0.04143875,0.03026321,0.00000546,0.18016167,0.00219337,0.63928970
0.54327164,0.84690926,0.30462296,0.06953526,0.04120545,0.03314216,0.00000390,0.19595646,0.00213608,0.68409574
0.54927464,0.90702886,0.31851472,0.07461599,0.04101724,0.03610791,0.00000277,0.21206601,0.00206715,0.73049961
0.55527764,0.96826145,0.33213784,0.07987991,0.04087411,0.03912678,0.00000195,0.22832042,0.00198735,0.77796982
0.56128064,1.02984539,0.34532829,0.08526062,0.04077250,0.04216111,0.00000136,0.24453143,0.00189780,0.82589563
0.56728364,1.09094359,0.35791053,0.09068326,0.04070545,0.04517006,0.00000095,0.26049604,0.00179990,0.87360101
0.57328664,1.15066399,0.36970115,0.09606643,0.04066292,0.04811065,0.00000065,0.27600091,0.00169522,0.92036209
0.57928964,1.20808357,0.38051344,0.10132441,0.04063229,0.05093890,0.00000045,0.29082766,0.00158545,0.96542743
0.58529265,1.26227498,0.39016263,0.10636966,0.04059897,0.05361105,0.00000030,0.30475868,0.00147235,1.00804039
0.59129565,1.31233470,0.39847164,0.11111551,0.04054703,0.05608493,0.00000020,0.31758339,0.00135763,1.04746270
0.59729865,1.35741159,0.40527701,0.11547890,0.04045999,0.05832119,0.00000014,0.32910457,0.00124294,1.08299819
0.60330165,1.39673447,0.41043483,0.11938299,0.04032153,0.06028458,0.00000009,0.33914457,0.00112984,1.11401555
0.60930465,1.42963750,0.41382623,0.12275973,0.04011627,0.06194504,0.00000006,0.34755105,0.00101969,1.13996930
0.61530765,1.45558213,0.41536223,0.12555196,0.03983036,0.06327868,0.00000004,0.35420190,0.00091369,1.16041766
0.62131066,1.47417451,0.41498764,0.12771528,0.03945219,0.06426850,0.00000003,0.35900933,0.00081285,1.17503675
0.62731366,1.48517761,0.41268382,0.12921928,0.03897277,0.06490483,0.00000002,0.36192257,0.00071796,1.18363024
0.63331666,1.48851727,0.40847003,0.13004838,0.03838613,0.06518559,0.00000001,0.36292937,0.00062960,1.18613414
0.63931966,1.48428209,0.40240343,0.13020197,0.03768951,0.06511615,0.00000001,0.36205591,0.00054815,1.18261640
0.64532266,1.47271700,0.39457749,0.12969403,0.03688341,0.06470898,0.00000000,0.35936542,0.00047382,1.17327146
0.65132566,1.45421104,0.38511914,0.12855220,0.03597151,0.06398302,0.00000000,0.35495529,0.00040663,1.15841007
0.65732866,1.42927990,0.37418452,0.12681636,0.03496039,0.06296283,0.00000000,0.34895301,0.00034646,1.13844491
0.66333167,1.39854425,0.36195381,0.12453675,0.03385925,0.06167754,0.00000000,0.34151111,0.00029307,1.11387286
0.66933467,1.36270493,0.34862511,0.12177181,0.03267940,0.06015968,0.00000000,0.33280128,0.00024613,1.08525483
0.67533767,1.32251638,0.33440799,0.11858582,0.03143375,0.05844398,0.00000000,0.32300806,0.00020523,1.05319419
0.68134067,1.27875954,0.31951674,0.11504644,0.03013630,0.05656611,0.00000000,0.31232244,0.00016989,1.01831497
0.68734367,1.23221567,0.30416391,0.11122234,0.02880151,0.05456149,0.00000000,0.30093555,0.00013964,0.98124078
0.69334667,1.18364221,0.28855415,0.10718090,0.02744380,0.05246426,0.00000000,0.28903283,0.00011395,0.94257552
0.69934967,1.13375186,0.27287896,0.10298626,0.02607704,0.05030629,0.00000001,0.27678901,0.00009232,0.90288670
0.70535268,1.08319545,0.25731220,0.09869766,0.02471411,0.04811654,0.00000001,0.26436389,0.00007427,0.86269199
0.71135568,1.03254947,0.24200680,0.09436816,0.02336661,0.04592044,0.00000001,0.25189924,0.00005933,0.82244934
0.71735868,0.98230823,0.22709258,0.09004384,0.02204454,0.04373966,0.00000002,0.23951685,0.00004707,0.78255103
0.72336168,0.93288073,0.21267526,0.08576338,0.02075622,0.04159197,0.00000003,0.22731766,0.00003710,0.74332141
0.72936468,0.88459201,0.19883652,0.08155805,0.01950821,0.03949138,0.00000005,0.21538199,0.00002908,0.70501814
0.73536768,0.83768819,0.18563519,0.07745207,0.01830539,0.03744840,0.00000008,0.20377065,0.00002268,0.66783651
0.74137069,0.79234471,0.17310909,0.07346329,0.01715104,0.03547042,0.00000012,0.19252691,0.00001765,0.63191616
0.74737369,0.74867682,0.16127762,0.06960405,0.01604705,0.03356225,0.00000017,0.18167896,0.00001377,0.59734945
0.75337669,0.70675130,0.15014478,0.06588220,0.01499412,0.03172663,0.00000025,0.17124274,0.00001086,0.56419096
0.75937969,0.66659870,0.13970230,0.06230221,0.01399207,0.02996483,0.00000037,0.16122490,0.00000877,0.53246710
0.76538269,0.62822506,0.12993286,0.05886619,0.01304003,0.02827714,0.00000053,0.15162571,0.00000741,0.50218536
0.77138569,0.59162247,0.12081310,0.05557488,0.01213672,0.02666335,0.00000077,0.14244168,0.00000672,0.47334252
0.77738869,0.55677795,0.11231627,0.05242846,0.01128069,0.02512315,0.00000109,0.13366781,0.00000669,0.44593144
0.78339170,0.52368015,0.10441452,0.04942717,0.01047049,0.02365638,0.00000155,0.12529933,0.00000736,0.41994603
0.78939470,0.49232367,0.09708064,0.04657175,0.00970483,0.02226320,0.00000218,0.11733289,0.00000882,0.39538441
0.79539770,0.46271120,0.09028926,0.04386363,0.00898270,0.02094419,0.00000304,0.10976721,0.00001121,0.37225005
0.80140070,0.43485331,0.08401765,0.04130495,0.00830347,0.01970025,0.00000421,0.10260318,0.00001475,0.35055132
0.80740370,0.40876654,0.07824594,0.03889841,0.00766686,0.01853254,0.00000579,0.09584351,0.00001976,0.33029946
0.81340670,0.38447000,0.07295709,0.03664690,0.00707303,0.01744223,0.00000791,0.08949198,0.00002663,0.31150545
0.81940970,0.36198104,0.06813655,0.03455316,0.00652251,0.01643033,0.00001072,0.08355250,0.00003590,0.29417623
0.82541271,0.34131055,0.06377170,0.03261934,0.00601621,0.01549741,0.00001443,0.07802794,0.00004824,0.27831056
0.83141571,0.32245840,0.05985138,0.03084651,0.00555541,0.01464337,0.00001929,0.07291907,0.00006449,0.26389512
0.83741871,0.30540944,0.05636534,0.02923431,0.00514171,0.01386725,0.00002560,0.06822344,0.00008570,0.25090110
0.84342171,0.29013049,0.05330389,0.02778066,0.00477704,0.01316705,0.00003372,0.06393457,0.00011315,0.23928161
0.84942471,0.27656867,0.05065777,0.02648151,0.00446372,0.01253966,0.00004411,0.06004137,0.00014841,0.22897027
0.85542771,0.26465114,0.04841829,0.02533086,0.00420444,0.01198081,0.00005728,0.05652783,0.00019333,0.21988096
0.86143072,0.25428637,0.04657768,0.02432077,0.00400237,0.01148510,0.00007386,0.05337311,0.00025014,0.21190889
0.86743372,0.24536688,0.04512988,0.02344165,0.00386124,0.01104613,0.00009456,0.05055189,0.00032142,0.20493297
0.87343672,0.23777337,0.04407138,0.02268255,0.00378543,0.01065669,0.00012018,0.04803511,0.00041019,0.19881919
0.87943972,0.23137973,0.04340250,0.02203163,0.00378012,0.01030893,0.00015167,0.04579090,0.00051991,0.19342505
0.88544272,0.22605894,0.04312865,0.02147666,0.00385137,0.00999470,0.00019004,0.04378580,0.00065450,0.18860459
0.89144572,0.22168930,0.04326178,0.02100556,0.00400624,0.00970573,0.00023641,0.04198601,0.00081836,0.18421379
0.89744872,0.21816055,0.04382176,0.02060697,0.00425292,0.00943402,0.00029200,0.04035881,0.00101635,0.18011615
0.90345173,0.21537970,0.04483774,0.02027074,0.00460077,0.00917206,0.00035810,0.03887394,0.00125377,0.17618798
0.90945473,0.21327602,0.04634927,0.01998836,0.00506032,0.00891311,0.00043604,0.03750486,0.00153632,0.17232319
0.91545773,0.21180504,0.04840718,0.01975335,0.00564332,0.00865137,0.00052715,0.03622995,0.00187006,0.16843743
0.92146073,0.21095114,0.05107412,0.01956143,0.00636261,0.00838223,0.00063278,0.03503342,0.00226125,0.16447128
0.92746373,0.21072878,0.05442473,0.01941065,0.00723198,0.00810230,0.00075418,0.03390611,0.00271631,0.16039231
0.93346673,0.21118205,0.05854523,0.01930134,0.00826599,0.00780955,0.00089249,0.03284592,0.00324165,0.15619615
0.93946973,0.21238275,0.06353263,0.01923591,0.00947967,0.00750323,0.00104867,0.03185802,0.00384351,0.15190626
0.94547274,0.21442689,0.06949330,0.01921855,0.01088818,0.00718388,0.00122347,0.03095479,0.00452774,0.14757268
0.95147574,0.21742994,0.07654101,0.01925481,0.01250637,0.00685319,0.00141730,0.03015542,0.00529965,0.14326966
0.95747874,0.22152082,0.08479441,0.01935109,0.01434834,0.00651387,0.00163023,0.02948534,0.00616376,0.13909249
0.96348174,0.22683509,0.09437393,0.01951410,0.01642686,0.00616948,0.00186193,0.02897532,0.00712355,0.13515337
0.96948474,0.23350755,0.10539819,0.01975021,0.01875285,0.00582421,0.00211158,0.02866042,0.00818129,0.13157689
0.97548774,0.24166447,0.11797992,0.02006491,0.02133477,0.00548268,0.00237785,0.02857870,0.00933775,0.12849491
0.98149075,0.25141595,0.13222142,0.02046224,0.02417798,0.00514973,0.00265890,0.02876985,0.01059205,0.12604133
0.98749375,0.26284852,0.14820978,0.02094429,0.02728419,0.00483017,0.00295232,0.02927359,0.01194144,0.12434672
0.99349675,0.27601843,0.16601179,0.02151081,0.03065086,0.00452865,0.00325518,0.03012810,0.01338118,0.12353306
0.99949975,0.29094570,0.18566885,0.02215888,0.03427071,0.00424942,0.00356405,0.03136830,0.01490442,0.12370873
1.00550275,0.30760929,0.20719181,0.02288277,0.03813123,0.00399622,0.00387505,0.03302423,0.01650211,0.12496391
1.01150575,0.32594355,0.23055618,0.02367390,0.04221435,0.00377211,0.00418389,0.03511935,0.01816307,0.12736641
1.01750875,0.34583591,0.25569768,0.02452087,0.04649618,0.00357944,0.00448604,0.03766906,0.01987395,0.13095817
1.02351176,0.36712610,0.28250840,0.02540973,0.05094690,0.00341972,0.00477675,0.04067924,0.02161943,0.13575236
1.02951476,0.38960681,0.31083392,0.02632428,0.05553076,0.00329365,0.00505124,0.04414505,0.02338232,0.14173136
1.03551776,0.41302580,0.34047137,0.02724648,0.06020630,0.00320105,0.00530481,0.04804996,0.02514384,0.14884546
1.04152076,0.43708946,0.37116883,0.02815695,0.06492666,0.00314093,0.00553295,0.05236509,0.02688388,0.15701249
1.04752376,0.46146770,0.40262623,0.02903556,0.06964017,0.00311153,0.00573152,0.05704883,0.02858138,0.16611840
1.05352676,0.48580005,0.43449785,0.02986197,0.07429102,0.00311034,0.00589687,0.06204701,0.03021465,0.17601868
1.05952976,0.50970295,0.46639647,0.03061622,0.07882019,0.00313426,0.00602592,0.06729331,0.03176187,0.18654088
1.06553277,0.53277784,0.49789945,0.03127935,0.08316648,0.00317963,0.00611629,0.07271028,0.03320146,0.19748796
1.07153577,0.55462013,0.52855639,0.03183389,0.08726771,0.00324236,0.00616638,0.07821072,0.03451259,0.20864251
1.07753877,0.57482855,0.55789854,0.03226436,0.09106207,0.00331807,0.00617537,0.08369950,0.03567560,0.21977186
1.08354177,0.59301493,0.58544954,0.03255766,0.09448955,0.00340217,0.00614331,0.08907586,0.03667251,0.23063379
1.08954477,0.60881384,0.61073733,0.03270341,0.09749337,0.00349005,0.00607105,0.09423592,0.03748740,0.24098285
1.09554777,0.62189208,0.63330678,0.03269417,0.10002149,0.00357712,0.00596024,0.09907556,0.03810683,0.25057696
1.10155078,0.63195759,0.65273268,0.03252560,0.10202805,0.00365901,0.00581327,0.10349341,0.03852019,0.25918418
1.10755378,0.63876745,0.66863252,0.03219645,0.10347468,0.00373161,0.00563316,0.10739387,0.03871998,0.26658944
1.11355678,0.64213488,0.68067847,0.03170862,0.10433173,0.00379124,0.00542346,0.11069009,0.03870204,0.27260077
1.11955978,0.64193472,0.68860828,0.03106692,0.10457921,0.00383468,0.00518817,0.11330670,0.03846570,0.27705510
1.12556278,0.63810736,0.69223434,0.03027895,0.10420760,0.00385930,0.00493156,0.11518228,0.03801382,0.27982313
1.13156578,0.63066091,0.69145054,0.02935479,0.10321826,0.00386305,0.00465810,0.11627127,0.03735277,0.28081317
1.13756878,0.61967135,0.68623671,0.02830672,0.10162358,0.00384454,0.00437228,0.11654553,0.03649232,0.27997380
1.14357179,0.60528080,0.67666014,0.02714881,0.09944683,0.00380306,0.00407853,0.11599510,0.03544541,0.27729513
1.14957479,0.58769384,0.66287433,0.02589659,0.09672162,0.00373853,0.00378108,0.11462850,0.03422786,0.27280874
1.15557779,0.56717190,0.64511478,0.02456662,0.09349107,0.00365151,0.00348393,0.11247224,0.03285799,0.26658618
1.16158079,0.54402611,0.62369204,0.02317607,0.08980668,0.00354314,0.00319069,0.10956980,0.03135619,0.25873614
1.16758379,0.51860867,0.59898239,0.02174234,0.08572698,0.00341508,0.00290458,0.10597998,0.02974442,0.24940044
1.17358679,0.49130318,0.57141642,0.02028267,0.08131593,0.00326943,0.00262837,0.10177477,0.02804570,0.23874898
1.17958979,0.46251419,0.54146606,0.01881379,0.07664118,0.00310865,0.00236437,0.09703683,0.02628352,0.22697395
1.18559280,0.43265652,0.50963064,0.01735158,0.07177235,0.00293547,0.00211441,0.09185670,0.02448137,0.21428344
1.19159580,0.40214454,0.47642258,0.01591082,0.06677920,0.00275275,0.00187988,0.08632986,0.02266214,0.20089488
1.19759880,0.37138201,0.44235320,0.01450491,0.06172988,0.00256345,0.00166171,0.08055375,0.02084765,0.18702845
1.20360180,0.34075269,0.40791936,0.01314572,0.05668940,0.00237050,0.00146043,0.07462494,0.01905827,0.17290080
1.20960480,0.31061211,0.37359131,0.01184346,0.05171818,0.00217670,0.00127622,0.06863645,0.01731245,0.15871929
1.21560780,0.28128073,0.33980222,0.01060657,0.04687086,0.00198470,0.00110892,0.06267548,0.01562650,0.14467701
1.22161081,0.25303862,0.30693964,0.00944171,0.04219541,0.00179687,0.00095811,0.05682141,0.01401436,0.13094855
1.22761381,0.22612184,0.27533918,0.00835379,0.03773247,0.00161534,0.00082317,0.05114433,0.01248745,0.11768692
1.23361681,0.20072040,0.24528043,0.00734599,0.03351495,0.00144187,0.00070327,0.04570397,0.01105464,0.10502129
1.23961981,0.17697794,0.21698499,0.00641991,0.02956799,0.00127791,0.00059749,0.04054908,0.00972227,0.09305592
1.24562281,0.15499279,0.19061675,0.00557567,0.02590910,0.00112455,0.00050479,0.03571729,0.00849427,0.08186992
1.25162581,0.13482036,0.16628387,0.00481209,0.02254852,0.00098258,0.00042409,0.03123535,0.00737229,0.07151793
1.25762881,0.11647661,0.14404243,0.00412684,0.01948981,0.00085242,0.00035432,0.02711968,0.00635597,0.06203153
1.26363182,0.09994236,0.12390137,0.00351663,0.01673055,0.00073424,0.00029437,0.02337722,0.00544313,0.05342127
1.26963482,0.08516815,0.10582823,0.00297744,0.01426317,0.00062794,0.00024320,0.02000651,0.00463009,0.04567908
1.27563782,0.07207943,0.08975560,0.00250464,0.01207580,0.00053320,0.00019980,0.01699887,0.00391192,0.03878104
1.28164082,0.06058182,0.07558775,0.00209322,0.01015315,0.00044953,0.00016322,0.01433965,0.00328275,0.03269026
1.28764382,0.05056630,0.06320721,0.00173794,0.00847740,0.00037628,0.00013259,0.01200957,0.00273603,0.02735973
1.29364682,0.04191404,0.05248112,0.00143347,0.00702900,0.00031272,0.00010709,0.00998587,0.00226479,0.02273517
1.29964982,0.03450083,0.04326701,0.00117452,0.00578743,0.00025804,0.00008600,0.00824356,0.00186187,0.01875752
1.30565283,0.02820095,0.03541804,0.00095594,0.00473189,0.00021140,0.00006867,0.00675637,0.00152010,0.01536534
1.31165583,0.02289050,0.02878742,0.00077283,0.00384177,0.00017195,0.00005451,0.00549771,0.00123251,0.01249674
1.31765883,0.01845007,0.02323209,0.00062060,0.00309722,0.00013887,0.00004302,0.00444141,0.00099242,0.01009108
1.32366183,0.01476678,0.01861567,0.00049499,0.00247942,0.00011134,0.00003376,0.00356229,0.00079355,0.00809028
1.32966483,0.01173581,0.01481054,0.00039213,0.00197089,0.00008864,0.00002633,0.00283666,0.00063012,0.00643982
1.33566783,0.00926136,0.01169938,0.00030853,0.00155561,0.00007005,0.00002041,0.00224262,0.00049686,0.00508941
1.34167084,0.00725715,0.00917597,0.00024109,0.00121917,0.00005497,0.00001573,0.00176025,0.00038905,0.00399340
1.34767384,0.00564655,0.00714556,0.00018710,0.00094874,0.00004283,0.00001205,0.00137171,0.00030249,0.00311099
1.35367684,0.00436235,0.00552477,0.00014421,0.00073307,0.00003313,0.00000917,0.00106126,0.00023355,0.00240622
1.35967984,0.00334638,0.00424115,0.00011038,0.00056242,0.00002544,0.00000694,0.00081517,0.00017905,0.00184778
1.36568284,0.00254885,0.00323253,0.00008390,0.00042843,0.00001940,0.00000522,0.00062165,0.00013630,0.00140879
1.37168584,0.00192763,0.00244620,0.00006333,0.00032405,0.00001468,0.00000390,0.00047067,0.00010303,0.00106640
1.37768884,0.00144748,0.00183792,0.00004747,0.00024336,0.00001104,0.00000289,0.00035380,0.00007733,0.00080144
1.38369185,0.00107921,0.00137104,0.00003534,0.00018146,0.00000823,0.00000214,0.00026404,0.00005763,0.00059800
1.38969485,0.00079893,0.00101546,0.00002612,0.00013434,0.00000610,0.00000157,0.00019564,0.00004265,0.00044300
1.39569785,0.00058725,0.00074674,0.00001917,0.00009876,0.00000449,0.00000114,0.00014392,0.00003134,0.00032584
1.40170085,0.00042860,0.00054523,0.00001398,0.00007208,0.00000328,0.00000083,0.00010511,0.00002287,0.00023795
1.40770385,0.00031062,0.00039529,0.00001012,0.00005225,0.00000238,0.00000060,0.00007622,0.00001657,0.00017254
1.41370685,0.00022357,0.00028461,0.00000728,0.00003761,0.00000171,0.00000043,0.00005489,0.00001193,0.00012423
1.41970985,0.00015985,0.00020356,0.00000521,0.00002689,0.00000122,0.00000031,0.00003925,0.00000854,0.00008885
1.42571286,0.00011362,0.00014472,0.00000371,0.00001912,0.00000087,0.00000022,0.00002789,0.00000608,0.00006315
1.43171586,0.00008040,0.00010243,0.00000264,0.00001353,0.00000061,0.00000016,0.00001970,0.00000432,0.00004465
1.43771886,0.00005682,0.00007239,0.00000189,0.00000957,0.00000043,0.00000013,0.00001387,0.00000309,0.00003149
1.44372186,0.00004039,0.00005143,0.00000139,0.00000682,0.00000030,0.00000011,0.00000977,0.00000224,0.00002226
1.44972486,0.00002927,0.00003724,0.00000107,0.00000496,0.00000022,0.00000011,0.00000694,0.00000170,0.00001596
1.45572786,0.00002220,0.00002819,0.00000090,0.00000378,0.00000016,0.00000013,0.00000506,0.00000140,0.00001184
1.46173087,0.00001835,0.00002322,0.00000087,0.00000316,0.00000012,0.00000016,0.00000391,0.00000130,0.00000943
1.46773387,0.00001725,0.00002172,0.00000097,0.00000301,0.00000011,0.00000022,0.00000333,0.00000140,0.00000843
1.47373687,0.00001877,0.00002351,0.00000121,0.00000332,0.00000011,0.00000031,0.00000327,0.00000171,0.00000870
1.47973987,0.00002309,0.00002882,0.00000164,0.00000412,0.00000012,0.00000045,0.00000369,0.00000227,0.00001028
1.48574287,0.00003072,0.00003826,0.00000229,0.00000552,0.00000016,0.00000066,0.00000466,0.00000316,0.00001334
1.49174587,0.00004256,0.00005294,0.00000326,0.00000766,0.00000021,0.00000095,0.00000626,0.00000448,0.00001824
1.49774887,0.00005994,0.00007453,0.00000464,0.00001081,0.00000030,0.00000136,0.00000870,0.00000637,0.00002552
1.50375188,0.00008478,0.00010538,0.00000660,0.00001530,0.00000042,0.00000195,0.00001222,0.00000905,0.00003599
1.50975488,0.00011967,0.00014874,0.00000934,0.00002160,0.00000058,0.00000276,0.00001719,0.00001281,0.00005073
1.51575788,0.00016812,0.00020893,0.00001314,0.00003035,0.00000082,0.00000388,0.00002411,0.00001801,0.00007123
1.52176088,0.00023472,0.00029170,0.00001836,0.00004237,0.00000114,0.00000542,0.00003365,0.00002515,0.00009942
1.52776388,0.00032553,0.00040454,0.00002546,0.00005877,0.00000159,0.00000752,0.00004665,0.00003489,0.00013786
1.53376688,0.00044832,0.00055713,0.00003507,0.00008094,0.00000219,0.00001036,0.00006424,0.00004806,0.00018985
1.53976988,0.00061305,0.00076185,0.00004796,0.00011068,0.00000299,0.00001417,0.00008783,0.00006572,0.00025960
1.54577289,0.00083234,0.00103436,0.00006512,0.00015026,0.00000406,0.00001924,0.00011925,0.00008923,0.00035246
1.55177589,0.00112197,0.00139429,0.00008778,0.00020255,0.00000547,0.00002593,0.00016074,0.00012028,0.00047510
1.55777889,0.00150154,0.00186598,0.00011747,0.00027108,0.00000732,0.00003471,0.00021512,0.00016097,0.00063583
1.56378189,0.00199510,0.00247933,0.00015608,0.00036018,0.00000972,0.00004612,0.00028583,0.00021388,0.00084483
