energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-3.04652326,3.60638556,0.00101338,0.75151051,0.50680886,2.07956193,1.18070980,0.69486616,0.00648476,0.11448070
-3.04052026,3.55342945,0.00097122,0.73539499,0.49643635,2.06562827,1.15061804,0.67921949,0.00625911,0.11247230
-3.03451726,3.49844661,0.00093442,0.71879764,0.48573452,2.05115995,1.12028162,0.66253998,0.00604347,0.11046145
-3.02851426,3.44106544,0.00090261,0.70177342,0.47467200,2.03560416,1.08973638,0.64491259,0.00583927,0.10843823
-3.02251126,3.38099280,0.00087534,0.68438150,0.46323664,2.01846045,1.05903666,0.62643815,0.00564749,0.10639270
-3.01650825,3.31802620,0.00085212,0.66668336,0.45143489,1.99930122,1.02824892,0.60723029,0.00546863,0.10431524
-3.01050525,3.25206465,0.00083242,0.64874152,0.43929116,1.97778980,0.99744624,0.58741260,0.00530267,0.10219691
-3.00450225,3.18311770,0.00081571,0.63061880,0.42684715,1.95369559,0.96670413,0.56711596,0.00514913,0.10002991
-2.99849925,3.11131187,0.00080143,0.61237796,0.41416122,1.92690554,0.93609737,0.54647607,0.00500708,0.09780803
-2.99249625,3.03689388,0.00078904,0.59408167,0.40130767,1.89743141,0.90569803,0.52563112,0.00487522,0.09552705
-2.98649325,2.96023033,0.00077803,0.57579245,0.38837603,1.86541259,0.87557425,0.50471976,0.00475198,0.09318515
-2.98049025,2.88180344,0.00076790,0.55757257,0.37547028,1.83111436,0.84578979,0.48387902,0.00463556,0.09078324
-2.97448724,2.80220273,0.00075821,0.53948377,0.36270780,1.79492161,0.81640415,0.46324252,0.00452411,0.08832516
-2.96848424,2.72211294,0.00074857,0.52158666,0.35021828,1.75732822,0.78747289,0.44293866,0.00441574,0.08581782
-2.96248124,2.64229810,0.00073865,0.50393985,0.33814228,1.71892271,0.75904818,0.42308899,0.00430871,0.08327118
-2.95647824,2.56358266,0.00072821,0.48659872,0.32662945,1.68037041,0.73117926,0.40380670,0.00420145,0.08069811
-2.95047524,2.48682996,0.00071707,0.46961403,0.31583647,1.64239314,0.70391287,0.38519518,0.00409269,0.07811413
-2.94447224,2.41291891,0.00070514,0.45303030,0.30592451,1.60574691,0.67729341,0.36734691,0.00398152,0.07553697
-2.93846923,2.34271981,0.00069241,0.43688431,0.29705637,1.57119843,0.65136301,0.35034241,0.00386740,0.07298613
-2.93246623,2.27706996,0.00067895,0.42120360,0.28939312,1.53950141,0.62616131,0.33424966,0.00375020,0.07048218
-2.92646323,2.21675006,0.00066490,0.40600533,0.28309052,1.51137319,0.60172522,0.31912362,0.00363023,0.06804621
-2.92046023,2.16246227,0.00065045,0.39129553,0.27829502,1.48747262,0.57808856,0.30500628,0.00350818,0.06569906
-2.91445723,2.11481048,0.00063587,0.37706883,0.27513968,1.46837979,0.55528173,0.29192692,0.00338512,0.06346070
-2.90845423,2.07428360,0.00062145,0.36330881,0.27373997,1.45457823,0.53333155,0.27990276,0.00326241,0.06134958
-2.90245123,2.04124244,0.00060750,0.34998887,0.27418967,1.44644009,0.51226115,0.26893990,0.00314166,0.05938204
-2.89644822,2.01591036,0.00059434,0.33707374,0.27655711,1.44421484,0.49209026,0.25903452,0.00302464,0.05757188
-2.89044522,1.99836824,0.00058228,0.32452149,0.28088173,1.44802167,0.47283556,0.25017427,0.00291319,0.05593001
-2.88444222,1.98855370,0.00057158,0.31228584,0.28717142,1.45784603,0.45451142,0.24233970,0.00280917,0.05446428
-2.87843922,1.98626466,0.00056248,0.30031889,0.29540058,1.47354024,0.43713080,0.23550582,0.00271434,0.05317937
-2.87243622,1.99116714,0.00055514,0.28857380,0.30550920,1.49482842,0.42070629,0.22964344,0.00263030,0.05207699
-2.86643322,2.00280698,0.00054966,0.27700751,0.31740300,1.52131544,0.40525130,0.22472052,0.00255846,0.05115601
-2.86043022,2.02062513,0.00054607,0.26558323,0.33095482,1.55249980,0.39078120,0.22070316,0.00249993,0.05041293
-2.85442721,2.04397605,0.00054431,0.25427252,0.34600710,1.58779003,0.37731436,0.21755642,0.00245555,0.04984229
-2.84842421,2.07214866,0.00054425,0.24305692,0.36237564,1.62652412,0.36487305,0.21524482,0.00242582,0.04943725
-2.84242121,2.10438897,0.00054568,0.23192908,0.37985435,1.66799132,0.35348400,0.21373254,0.00241094,0.04919019
-2.83641821,2.13992387,0.00054832,0.22089313,0.39822090,1.71145558,0.34317863,0.21298339,0.00241077,0.04909330
-2.83041521,2.17798499,0.00055185,0.20996463,0.41724315,1.75617974,0.33399287,0.21296051,0.00242492,0.04913919
-2.82441221,2.21783193,0.00055591,0.19916977,0.43668581,1.80144947,0.32596657,0.21362602,0.00245270,0.04932143
-2.81840920,2.25877379,0.00056010,0.18854415,0.45631738,1.84659608,0.31914241,0.21494043,0.00249324,0.04963501
-2.81240620,2.30018826,0.00056403,0.17813115,0.47591670,1.89101706,0.31356446,0.21686219,0.00254547,0.05007668
-2.80640320,2.34153746,0.00056734,0.16797991,0.49527909,1.93419357,0.30927633,0.21934724,0.00260820,0.05064522
-2.80040020,2.38237974,0.00056967,0.15814318,0.51422151,1.97570393,0.30631905,0.22234870,0.00268017,0.05134151
-2.79439720,2.42237714,0.00057073,0.14867516,0.53258669,2.01523268,0.30472873,0.22581678,0.00276007,0.05216856
-2.78839420,2.46129797,0.00057029,0.13962934,0.55024595,2.05257451,0.30453420,0.22969888,0.00284656,0.05313129
-2.78239120,2.49901477,0.00056820,0.13105648,0.56710058,2.08763330,0.30575461,0.23393997,0.00293836,0.05423636
-2.77638819,2.53549759,0.00056440,0.12300298,0.58308179,2.12041607,0.30839730,0.23848318,0.00303419,0.05549173
-2.77038519,2.57080322,0.00055892,0.11550945,0.59814938,2.15102252,0.31245594,0.24327067,0.00313285,0.05690630
-2.76438219,2.60506115,0.00055189,0.10860970,0.61228905,2.17963080,0.31790912,0.24824462,0.00323318,0.05848946
-2.75837919,2.63845709,0.00054354,0.10233011,0.62550893,2.20648044,0.32471956,0.25334837,0.00333407,0.06025059
-2.75237619,2.67121514,0.00053419,0.09668937,0.63783528,2.23185359,0.33283389,0.25852771,0.00343450,0.06219867
-2.74637319,2.70357989,0.00052427,0.09169859,0.64930797,2.25605575,0.34218321,0.26373208,0.00353347,0.06434185
-2.74037019,2.73579943,0.00051427,0.08736166,0.65997593,2.27939725,0.35268441,0.26891585,0.00363003,0.06668715
-2.73436718,2.76811043,0.00050477,0.08367591,0.66989296,2.30217654,0.36424213,0.27403939,0.00372331,0.06924023
-2.72836418,2.80072605,0.00049641,0.08063291,0.67911415,2.32466622,0.37675143,0.27907008,0.00381244,0.07200521
-2.72236118,2.83382721,0.00048988,0.07821941,0.68769313,2.34710256,0.39010101,0.28398310,0.00389664,0.07498461
-2.71635818,2.86755761,0.00048589,0.07641826,0.69568034,2.36967880,0.40417671,0.28876188,0.00397519,0.07817934
-2.71035518,2.90202222,0.00048521,0.07520935,0.70312218,2.39254227,0.41886526,0.29339843,0.00404745,0.08158869
-2.70435218,2.93728889,0.00048858,0.07457038,0.71006121,2.41579505,0.43405788,0.29789321,0.00411289,0.08521041
-2.69834917,2.97339237,0.00049675,0.07447759,0.71653691,2.43949751,0.44965358,0.30225477,0.00417109,0.08904069
-2.69234617,3.01033957,0.00051044,0.07490614,0.72258712,2.46367383,0.46556181,0.30649891,0.00422182,0.09307411
-2.68634317,3.04811507,0.00053032,0.07583044,0.72824946,2.48831848,0.48170433,0.31064757,0.00426500,0.09730354
-2.68034017,3.08668574,0.00055700,0.07722412,0.73356276,2.51340260,0.49801597,0.31472733,0.00430072,0.10171983
-2.67433717,3.12600312,0.00059104,0.07905985,0.73856793,2.53887908,0.51444426,0.31876748,0.00432928,0.10631150
-2.66833417,3.16600304,0.00063286,0.08130893,0.74330805,2.56468552,0.53094775,0.32279787,0.00435120,0.11106422
-2.66233117,3.20660156,0.00068279,0.08394069,0.74782761,2.59074442,0.54749313,0.32684646,0.00436712,0.11596022
-2.65632816,3.24768728,0.00074101,0.08692184,0.75217048,2.61696018,0.56405116,0.33093662,0.00437790,0.12097759
-2.65032516,3.28911015,0.00080755,0.09021568,0.75637699,2.64321298,0.58059177,0.33508443,0.00438447,0.12608960
-2.64432216,3.33066749,0.00088228,0.09378138,0.76047994,2.66934991,0.59707843,0.33929601,0.00438785,0.13126400
-2.63831916,3.37208830,0.00096486,0.09757331,0.76449989,2.69517425,0.61346233,0.34356498,0.00438907,0.13646245
-2.63231616,3.41301741,0.00105478,0.10154056,0.76844011,2.72043378,0.62967675,0.34787035,0.00438912,0.14164009
-2.62631316,3.45300099,0.00115131,0.10562664,0.77228155,2.74480956,0.64563198,0.35217484,0.00438887,0.14674536
-2.62031016,3.49147523,0.00125353,0.10976953,0.77597831,2.76790659,0.66121136,0.35642390,0.00438902,0.15172011
-2.61430715,3.52776006,0.00136030,0.11390197,0.77945408,2.78924763,0.67626881,0.36054556,0.00439004,0.15650013
-2.60830415,3.56105910,0.00147032,0.11795220,0.78259999,2.80827160,0.69062819,0.36445117,0.00439213,0.16101591
-2.60230115,3.59046735,0.00158210,0.12184503,0.78527426,2.82433743,0.70408467,0.36803705,0.00439517,0.16519400
-2.59629815,3.61498702,0.00169403,0.12550322,0.78730388,2.83673403,0.71640837,0.37118728,0.00439873,0.16895857
-2.59029515,3.63355180,0.00180441,0.12884923,0.78848845,2.84469667,0.72735012,0.37377731,0.00440207,0.17223345
-2.58429215,3.64505899,0.00191145,0.13180721,0.78860618,2.84742946,0.73664927,0.37567846,0.00440414,0.17494436
-2.57828914,3.64840851,0.00201339,0.13430517,0.78742191,2.84413314,0.74404320,0.37676315,0.00440363,0.17702137
-2.57228614,3.64254698,0.00210848,0.13627717,0.78469673,2.83403712,0.74927812,0.37691055,0.00439904,0.17840144
-2.56628314,3.62651498,0.00219510,0.13766561,0.78019880,2.81643417,0.75212063,0.37601248,0.00438876,0.17903094
-2.56028014,3.59949490,0.00227177,0.13842325,0.77371489,2.79071587,0.75236940,0.37397918,0.00437114,0.17886794
-2.55427714,3.56085678,0.00233720,0.13851506,0.76506183,2.75640699,0.74986642,0.37074483,0.00434455,0.17788434
-2.54827414,3.51019957,0.00239039,0.13791975,0.75409744,2.71319666,0.74450705,0.36627226,0.00430755,0.17606749
-2.54227114,3.44738524,0.00243060,0.13663084,0.74073013,2.66096450,0.73624834,0.36055683,0.00425889,0.17342140
-2.53626813,3.37256375,0.00245742,0.13465718,0.72492669,2.59980007,0.72511512,0.35362910,0.00419765,0.16996733
-2.53026513,3.28618702,0.00247080,0.13202309,0.70671776,2.53001427,0.71120342,0.34555619,0.00412327,0.16574381
-2.52426213,3.18901095,0.00247101,0.12876778,0.68620071,2.45214189,0.69468093,0.33644161,0.00403561,0.16080603
-2.51825913,3.08208499,0.00245866,0.12494436,0.66353956,2.36693486,0.67578443,0.32642374,0.00393499,0.15522460
-2.51225613,2.96672949,0.00243468,0.12061827,0.63896212,2.27534634,0.65481428,0.31567273,0.00382216,0.14908378
-2.50625313,2.84450162,0.00240027,0.11586535,0.61275428,2.17850631,0.63212608,0.30438616,0.00369831,0.14247921
-2.50025013,2.71715153,0.00235689,0.11076949,0.58525190,2.07768968,0.60811992,0.29278350,0.00356504,0.13551523
-2.49424712,2.58657049,0.00230614,0.10542008,0.55683047,1.97427838,0.58322772,0.28109965,0.00342429,0.12830195
-2.48824412,2.45473349,0.00224975,0.09990931,0.52789333,1.86971924,0.55789926,0.26957788,0.00327828,0.12095213
-2.48224112,2.32363889,0.00218950,0.09432948,0.49885874,1.76547952,0.53258742,0.25846236,0.00312940,0.11357811
-2.47623812,2.19524772,0.00212714,0.08877035,0.47014664,1.66300216,0.50773346,0.24799065,0.00298017,0.10628872
-2.47023512,2.07142526,0.00206435,0.08331673,0.44216554,1.56366269,0.48375297,0.23838645,0.00283311,0.09918652
-2.46423212,1.95388745,0.00200263,0.07804641,0.41530024,1.46872964,0.46102296,0.22985294,0.00269065,0.09236526
-2.45822911,1.84415401,0.00194331,0.07302836,0.38990074,1.37933012,0.43987091,0.22256676,0.00255506,0.08590781
-2.45222611,1.74351024,0.00188748,0.06832151,0.36627295,1.29642168,0.42056597,0.21667310,0.00242837,0.07988447
-2.44622311,1.65297863,0.00183593,0.06397383,0.34467140,1.22077169,0.40331276,0.21228183,0.00231230,0.07435186
-2.44022011,1.57330108,0.00178918,0.06002204,0.32529415,1.15294455,0.38824800,0.20946491,0.00220822,0.06935221
-2.43421711,1.50493203,0.00174747,0.05649168,0.30828010,1.09329707,0.37543994,0.20825506,0.00211712,0.06491321
-2.42821411,1.44804223,0.00171074,0.05339773,0.29370863,1.04198186,0.36489057,0.20864577,0.00203959,0.06104836
-2.42221111,1.40253265,0.00167868,0.05074549,0.28160134,0.99895808,0.35654043,0.21059247,0.00197584,0.05775769
-2.41620810,1.36805737,0.00165077,0.04853189,0.27192598,0.96400893,0.35027570,0.21401500,0.00192570,0.05502882
-2.41020510,1.34405422,0.00162630,0.04674703,0.26460194,0.93676473,0.34593717,0.21880106,0.00188869,0.05283847
-2.40420210,1.32978161,0.00160446,0.04537584,0.25950730,0.91673032,0.34333061,0.22481062,0.00186403,0.05115406
-2.39819910,1.32435980,0.00158433,0.04439990,0.25648676,0.90331565,0.34223812,0.23188115,0.00185074,0.04993554
-2.39219610,1.32681486,0.00156502,0.04379921,0.25536036,0.89586798,0.34242977,0.23983337,0.00184769,0.04913731
-2.38619310,1.33612358,0.00154567,0.04355388,0.25593244,0.89370439,0.34367524,0.24847752,0.00185367,0.04871020
-2.38019010,1.35125747,0.00152552,0.04364569,0.25800042,0.89614332,0.34575467,0.25761977,0.00186748,0.04860334
-2.37418709,1.37122434,0.00150394,0.04405940,0.26136321,0.90253386,0.34846854,0.26706872,0.00188800,0.04876601
-2.36818409,1.39510598,0.00148051,0.04478377,0.26582889,0.91228173,0.35164603,0.27664171,0.00191424,0.04914929
-2.36218109,1.42209058,0.00145502,0.04581233,0.27122124,0.92487113,0.35515155,0.28617072,0.00194542,0.04970759
-2.35617809,1.45149897,0.00142746,0.04714369,0.27738518,0.93988161,0.35888938,0.29550776,0.00198101,0.05039991
-2.35017509,1.48280386,0.00139809,0.04878162,0.28419074,0.95699962,0.36280603,0.30452946,0.00202077,0.05119091
-2.34417209,1.51564146,0.00136740,0.05073462,0.29153551,0.97602441,0.36689055,0.31314079,0.00206480,0.05205163
-2.33816908,1.54981536,0.00133609,0.05301528,0.29934566,0.99686810,0.37117270,0.32127763,0.00211348,0.05296004
-2.33216608,1.58529263,0.00130507,0.05563923,0.30757540,1.01955035,0.37571907,0.32890823,0.00216756,0.05390128
-2.32616308,1.62219245,0.00127541,0.05862387,0.31620496,1.04418776,0.38062766,0.33603337,0.00222804,0.05486758
-2.32016008,1.66076786,0.00124829,0.06198689,0.32523736,1.07097863,0.38602080,0.34268519,0.00229621,0.05585801
-2.31415708,1.70138142,0.00122499,0.06574452,0.33469404,1.10018385,0.39203714,0.34892476,0.00237356,0.05687789
-2.30815408,1.74447583,0.00120681,0.06990990,0.34460953,1.13210469,0.39882282,0.35483842,0.00246175,0.05793809
-2.30215108,1.79054079,0.00119501,0.07449123,0.35502557,1.16705850,0.40652233,0.36053297,0.00256248,0.05905403
-2.29614807,1.84007735,0.00119082,0.07949018,0.36598478,1.20535339,0.41526945,0.36612996,0.00267749,0.06024465
-2.29014507,1.89356138,0.00119530,0.08490032,0.37752433,1.24726280,0.42517863,0.37175922,0.00280841,0.06153116
-2.28414207,1.95140754,0.00120938,0.09070588,0.38966976,1.29300128,0.43633713,0.37755200,0.00295669,0.06293582
-2.27813907,2.01393539,0.00123373,0.09688077,0.40242933,1.34270222,0.44879834,0.38363388,0.00312354,0.06448060
-2.27213607,2.08133898,0.00126882,0.10338798,0.41578911,1.39639868,0.46257641,0.39011787,0.00330980,0.06618600
-2.26613307,2.15366124,0.00131481,0.11017942,0.42970909,1.45400801,0.47764241,0.39709792,0.00351593,0.06806979
-2.26013007,2.23077431,0.00137158,0.11719612,0.44412042,1.51532094,0.49392231,0.40464328,0.00374187,0.07014599
-2.25412706,2.31236668,0.00143869,0.12436905,0.45892394,1.57999564,0.51129653,0.41279379,0.00398706,0.07242389
-2.24812406,2.39793766,0.00151537,0.13162017,0.47399019,1.64755699,0.52960132,0.42155644,0.00425036,0.07490736
-2.24212106,2.48679953,0.00160059,0.13886410,0.48916064,1.71740122,0.54863184,0.43090336,0.00453003,0.07759424
-2.23611806,2.57808732,0.00169299,0.14600999,0.50425049,1.78880564,0.56814657,0.44077130,0.00482375,0.08047603
-2.23011506,2.67077583,0.00179096,0.15296380,0.51905253,1.86094318,0.58787323,0.45106259,0.00512864,0.08353774
-2.22411206,2.76370318,0.00189266,0.15963069,0.53334222,1.93290129,0.60751561,0.46164766,0.00544129,0.08675803
-2.21810905,2.85560011,0.00199608,0.16591762,0.54688359,2.00370432,0.62676128,0.47236883,0.00575783,0.09010945
-2.21210605,2.94512379,0.00209906,0.17173579,0.55943589,2.07233875,0.64528972,0.48304534,0.00607399,0.09355895
-2.20610305,3.03089479,0.00219938,0.17700316,0.57076052,2.13778024,0.66278069,0.49347928,0.00638521,0.09706857
-2.20010005,3.11153599,0.00229480,0.18164662,0.58062821,2.19902160,0.67892246,0.50346223,0.00668677,0.10059617
-2.19409705,3.18571183,0.00238310,0.18560391,0.58882594,2.25510064,0.69341962,0.51278228,0.00697387,0.10409642
-2.18809405,3.25216666,0.00246222,0.18882519,0.59516353,2.30512715,0.70600034,0.52123118,0.00724180,0.10752174
-2.18209105,3.30976078,0.00253021,0.19127411,0.59947957,2.34830787,0.71642268,0.52861130,0.00748604,0.11082342
-2.17608804,3.35750316,0.00258538,0.19292851,0.60164646,2.38396895,0.72447996,0.53474215,0.00770241,0.11395270
-2.17008504,3.39457972,0.00262629,0.19378057,0.60157448,2.41157507,0.73000498,0.53946627,0.00788721,0.11686185
-2.16408204,3.42037655,0.00265184,0.19383654,0.59921471,2.43074477,0.73287309,0.54265426,0.00803730,0.11950535
-2.15807904,3.43449732,0.00266123,0.19311606,0.59456074,2.44126162,0.73300403,0.54420887,0.00815023,0.12184085
-2.15207604,3.43677470,0.00265405,0.19165113,0.58764912,2.44308085,0.73036265,0.54406799,0.00822430,0.12383024
-2.14607304,3.42727546,0.00263025,0.18948474,0.57855860,2.43633155,0.72495852,0.54220656,0.00825864,0.12544055
-2.14007004,3.40629929,0.00259014,0.18666932,0.56740819,2.42131409,0.71684451,0.53863723,0.00825324,0.12664478
-2.13406703,3.37437158,0.00253440,0.18326504,0.55435406,2.39849321,0.70611460,0.53341011,0.00820895,0.12742257
-2.12806403,3.33223014,0.00246401,0.17933807,0.53958560,2.36848667,0.69290076,0.52661124,0.00812747,0.12776078
-2.12206103,3.28080656,0.00238025,0.17495880,0.52332046,2.33204986,0.67736935,0.51836018,0.00801127,0.12765389
-2.11605803,3.22120245,0.00228464,0.17020014,0.50579903,2.29005675,0.65971694,0.50880667,0.00786357,0.12710419
-2.11005503,3.15466112,0.00217890,0.16513593,0.48727830,2.24347747,0.64016571,0.49812646,0.00768818,0.12612178
-2.10405203,3.08253552,0.00206487,0.15983947,0.46802545,2.19335312,0.61895864,0.48651643,0.00748943,0.12472442
-2.09804902,3.00625290,0.00194452,0.15438220,0.44831112,2.14076843,0.59635442,0.47418915,0.00727198,0.12293703
-2.09204602,2.92727722,0.00181980,0.14883250,0.42840287,2.08682271,0.57262226,0.46136701,0.00704073,0.12079112
-2.08604302,2.84707021,0.00169267,0.14325467,0.40855863,2.03260015,0.54803675,0.44827602,0.00680060,0.11832393
-2.08004002,2.76705198,0.00156500,0.13770803,0.38902061,1.97914003,0.52287268,0.43513955,0.00655641,0.11557737
-2.07403702,2.68856246,0.00143857,0.13224614,0.37000968,1.92740777,0.49740002,0.42217204,0.00631275,0.11259687
-2.06803402,2.61282474,0.00131499,0.12691615,0.35172049,1.87826789,0.47187914,0.40957303,0.00607377,0.10943003
-2.06203102,2.54091159,0.00119569,0.12175822,0.33431727,1.83245959,0.44655635,0.39752152,0.00584314,0.10612527
-2.05602801,2.47371633,0.00108192,0.11680513,0.31793075,1.79057608,0.42165976,0.38617105,0.00562388,0.10273041
-2.05002501,2.41192921,0.00097469,0.11208192,0.30265596,1.75304831,0.39739579,0.37564546,0.00541834,0.09929134
-2.04402201,2.35602032,0.00087483,0.10760574,0.28855126,1.72013400,0.37394610,0.36603575,0.00522811,0.09585074
-2.03801901,2.30622988,0.00078292,0.10338583,0.27563843,1.69191249,0.35146537,0.35739791,0.00505406,0.09244700
-2.03201601,2.26256642,0.00069936,0.09942367,0.26390400,1.66828569,0.33007966,0.34975204,0.00489628,0.08911331
-2.02601301,2.22481323,0.00062434,0.09571330,0.25330165,1.64898550,0.30988572,0.34308274,0.00475419,0.08587707
-2.02001001,2.19254300,0.00055787,0.09224190,0.24375556,1.63358734,0.29095100,0.33734067,0.00462658,0.08275950
-2.01400700,2.16514018,0.00049981,0.08899050,0.23516485,1.62152953,0.27331457,0.33244544,0.00451170,0.07977561
-2.00800400,2.14183042,0.00044990,0.08593495,0.22740854,1.61213792,0.25698880,0.32828961,0.00440737,0.07693447
-2.00200100,2.12171587,0.00040773,0.08304702,0.22035127,1.60465468,0.24196171,0.32474357,0.00431113,0.07423970
-1.99599800,2.10381512,0.00037284,0.08029569,0.21384915,1.59827039,0.22820000,0.32166128,0.00422033,0.07169035
-1.98999500,2.08710606,0.00034468,0.07764848,0.20775587,1.59215798,0.21565258,0.31888648,0.00413230,0.06928187
-1.98399200,2.07057003,0.00032264,0.07507291,0.20192859,1.58550730,0.20425442,0.31625925,0.00404442,0.06700735
-1.97798899,2.05323545,0.00030610,0.07253788,0.19623344,1.57755892,0.19393067,0.31362248,0.00395429,0.06485881
-1.97198599,2.03421912,0.00029443,0.07001501,0.19055050,1.56763576,0.18460080,0.31082817,0.00385982,0.06282859
-1.96598299,2.01276379,0.00028699,0.06747988,0.18477797,1.55517152,0.17618264,0.30774318,0.00375926,0.06091065
-1.95997999,1.98827030,0.00028317,0.06491301,0.17883544,1.53973463,0.16859625,0.30425424,0.00365135,0.05910189
-1.95397699,1.96032343,0.00028238,0.06230070,0.17266619,1.52104704,0.16176735,0.30027216,0.00353526,0.05740328
-1.94797399,1.92871038,0.00028408,0.05963556,0.16623838,1.49899726,0.15563035,0.29573492,0.00341066,0.05582076
-1.94197099,1.89343157,0.00028779,0.05691671,0.15954521,1.47364713,0.15013078,0.29060968,0.00327773,0.05436601
-1.93596798,1.85470347,0.00029308,0.05414985,0.15260408,1.44523249,0.14522718,0.28489372,0.00313707,0.05305687
-1.92996498,1.81295363,0.00029961,0.05134683,0.14545485,1.41415765,0.14089228,0.27861416,0.00298972,0.05191753
-1.92396198,1.76880840,0.00030711,0.04852519,0.13815725,1.38098424,0.13711357,0.27182677,0.00283704,0.05097840
-1.91795898,1.72307391,0.00031542,0.04570730,0.13078774,1.34641481,0.13389324,0.26461368,0.00268071,0.05027566
-1.91195598,1.67671123,0.00032444,0.04291947,0.12343583,1.31127206,0.13124745,0.25708043,0.00252259,0.04985060
-1.90595298,1.63080679,0.00033423,0.04019084,0.11620019,1.27647428,0.12920508,0.24935220,0.00236471,0.04974857
-1.89994997,1.58653899,0.00034493,0.03755223,0.10918461,1.24300804,0.12780590,0.24156961,0.00220913,0.05001779
-1.89394697,1.54514229,0.00035681,0.03503501,0.10249409,1.21189899,0.12709837,0.23388415,0.00205792,0.05070789
-1.88794397,1.50786987,0.00037028,0.03266999,0.09623109,1.18418154,0.12713692,0.22645341,0.00191307,0.05186831
-1.88194097,1.47595592,0.00038584,0.03048634,0.09049218,1.16086852,0.12797910,0.21943627,0.00177646,0.05354651
-1.87593797,1.45057884,0.00040417,0.02851070,0.08536511,1.14292145,0.12968236,0.21298817,0.00164979,0.05578621
-1.86993497,1.43282612,0.00042604,0.02676636,0.08092644,1.13122242,0.13230085,0.20725669,0.00153458,0.05862552
-1.86393197,1.42366211,0.00045234,0.02527269,0.07723973,1.12654816,0.13588217,0.20237739,0.00143210,0.06209519
-1.85792896,1.42389942,0.00048410,0.02404467,0.07435430,1.12954723,0.14046423,0.19847020,0.00134341,0.06621692
-1.85192596,1.43417478,0.00052243,0.02309259,0.07230462,1.14072070,0.14607235,0.19563636,0.00126935,0.07100187
-1.84592296,1.45493012,0.00056853,0.02242199,0.07111023,1.16040712,0.15271673,0.19395597,0.00121053,0.07644947
-1.83991996,1.48639949,0.00062367,0.02203371,0.07077621,1.18877217,0.16039031,0.19348629,0.00116734,0.08254644
-1.83391696,1.52860215,0.00068916,0.02192404,0.07129407,1.22580332,0.16906724,0.19426085,0.00113998,0.08926625
-1.82791396,1.58134236,0.00076630,0.02208509,0.07264313,1.27130982,0.17870194,0.19628930,0.00112852,0.09656898
-1.82191096,1.64421578,0.00085641,0.02250519,0.07479212,1.32492814,0.18922886,0.19955815,0.00113287,0.10440158
-1.81590795,1.71662255,0.00096072,0.02316941,0.07770117,1.38613266,0.20056301,0.20403228,0.00115284,0.11269864
-1.80990495,1.79778669,0.00108040,0.02406012,0.08132384,1.45425155,0.21260109,0.20965723,0.00118816,0.12138355
-1.80390195,1.88678127,0.00121647,0.02515761,0.08560937,1.52848725,0.22522348,0.21636225,0.00123853,0.13037017
-1.79789895,1.98255850,0.00136978,0.02644073,0.09050489,1.60794095,0.23829673,0.22406386,0.00130363,0.13956480
-1.79189595,2.08398373,0.00154097,0.02788751,0.09595753,1.69164027,0.25167667,0.23266996,0.00138315,0.14886849
-1.78589295,2.18987213,0.00173044,0.02947581,0.10191649,1.77856905,0.26521189,0.24208424,0.00147682,0.15817965
-1.77988994,2.29902657,0.00193831,0.03118391,0.10833478,1.86769822,0.27874752,0.25221064,0.00158443,0.16739667
-1.77388694,2.41027505,0.00216438,0.03299103,0.11517073,1.95801641,0.29212909,0.26295785,0.00170583,0.17642068
-1.76788394,2.52250634,0.00240810,0.03487785,0.12238909,2.04855909,0.30520638,0.27424343,0.00184099,0.18515814
-1.76188094,2.63470190,0.00266861,0.03682693,0.12996175,2.13843495,0.31783698,0.28599746,0.00198995,0.19352325
-1.75587794,2.74596291,0.00294464,0.03882299,0.13786797,2.22684838,0.32988953,0.29816548,0.00215285,0.20144009
-1.74987494,2.85553089,0.00323459,0.04085318,0.14609414,2.31311707,0.34124644,0.31071057,0.00232994,0.20884425
-1.74387194,2.96280109,0.00353649,0.04290720,0.15463303,2.39668381,0.35180601,0.32361437,0.00252153,0.21568408
-1.73786893,3.06732778,0.00384802,0.04497733,0.16348255,2.47712208,0.36148380,0.33687700,0.00272801,0.22192139
-1.73186593,3.16882130,0.00416658,0.04705834,0.17264411,2.55413513,0.37021341,0.35051582,0.00294981,0.22753151
-1.72586293,3.26713687,0.00448929,0.04914731,0.18212060,2.62754863,0.37794646,0.36456297,0.00318735,0.23250295
-1.71985993,3.36225582,0.00481301,0.05124336,0.19191402,2.69729735,0.38465193,0.37906188,0.00344101,0.23683641
-1.71385693,3.45426003,0.00513445,0.05334726,0.20202302,2.76340654,0.39031494,0.39406279,0.00371112,0.24054341
-1.70785393,3.54330116,0.00545018,0.05546106,0.21244032,2.82596911,0.39493499,0.40961745,0.00399784,0.24364453
-1.70185093,3.62956603,0.00575671,0.05758754,0.22315031,2.88511989,0.39852387,0.42577339,0.00430118,0.24616738
-1.69584792,3.71324037,0.00605052,0.05972976,0.23412676,2.94100831,0.40110336,0.44256777,0.00462091,0.24814441
-1.68984492,3.79447264,0.00632818,0.06189048,0.24533102,2.99377125,0.40270281,0.46002136,0.00495649,0.24961071
-1.68384192,3.87334026,0.00658635,0.06407170,0.25671068,3.04350749,0.40335679,0.47813283,0.00530706,0.25060190
