energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.57978989,1.46914934,0.41790928,0.14642501,0.02343638,0.08582954,0.01243760,0.30417178,0.24772356,0.54588044
-5.57378689,1.51291678,0.43366534,0.14894418,0.02516935,0.08742278,0.01320280,0.31322141,0.25045798,0.56245927
-5.56778389,1.55921320,0.45003738,0.15233639,0.02689896,0.08908156,0.01401695,0.32290915,0.25366026,0.57968187
-5.56178089,1.60705771,0.46673258,0.15657944,0.02859977,0.09075067,0.01487011,0.33305138,0.25718705,0.59712981
-5.55577789,1.65543805,0.48344175,0.16165400,0.03024629,0.09237061,0.01575218,0.34345879,0.26087736,0.61437342
-5.54977489,1.70334807,0.49985036,0.16754668,0.03181372,0.09387989,0.01665320,0.35394398,0.26455905,0.63098572
-5.54377189,1.74982588,0.51565000,0.17425306,0.03327873,0.09521734,0.01756377,0.36432915,0.26805562,0.64655671
-5.53776888,1.79399072,0.53054975,0.18178037,0.03462025,0.09632436,0.01847540,0.37445352,0.27119320,0.66070721
-5.53176588,1.83507676,0.54428666,0.19014973,0.03582020,0.09714711,0.01938088,0.38417998,0.27380711,0.67310157
-5.52576288,1.87246203,0.55663528,0.19939753,0.03686410,0.09763839,0.02027464,0.39340081,0.27574804,0.68345868
-5.51975988,1.90569093,0.56741531,0.20957596,0.03774162,0.09775928,0.02115295,0.40204194,0.27688733,0.69156078
-5.51375688,1.93448927,0.57649745,0.22075240,0.03844696,0.09748041,0.02201415,0.41006564,0.27712132,0.69725960
-5.50775388,1.95877083,0.58380689,0.23300756,0.03897907,0.09678283,0.02285865,0.41747143,0.27637463,0.70047953
-5.50175088,1.97863521,0.58932443,0.24643246,0.03934164,0.09565849,0.02368897,0.42429511,0.27460207,0.70121787
-5.49574787,1.99435701,0.59308521,0.26112411,0.03954297,0.09411029,0.02450945,0.43060605,0.27178946,0.69954197
-5.48974487,2.00636679,0.59517516,0.27718008,0.03959558,0.09215172,0.02532606,0.43650268,0.26795317,0.69558362
-5.48374187,2.01522496,0.59572535,0.29469218,0.03951569,0.08980621,0.02614590,0.44210662,0.26313848,0.68953094
-5.47773887,2.02158971,0.59490469,0.31373931,0.03932252,0.08710610,0.02697672,0.44755549,0.25741700,0.68161829
-5.47173587,2.02618083,0.59291124,0.33438005,0.03903750,0.08409140,0.02782634,0.45299506,0.25088323,0.67211462
-5.46573287,2.02974122,0.58996285,0.35664511,0.03868335,0.08080836,0.02870201,0.45857094,0.24365052,0.66131103
-5.45972986,2.03299805,0.58628732,0.38053025,0.03828319,0.07730791,0.02960973,0.46442026,0.23584652,0.64950807
-5.45372686,2.03662564,0.58211297,0.40598988,0.03785960,0.07364411,0.03055371,0.47066400,0.22760855,0.63700336
-5.44772386,2.04121202,0.57765980,0.43293200,0.03743373,0.06987253,0.03153573,0.47740005,0.21907890,0.62408027
-5.44172086,2.04723063,0.57313179,0.46121460,0.03702458,0.06604878,0.03255477,0.48469772,0.21040038,0.61099800
-5.43571786,2.05501886,0.56871071,0.49064408,0.03664828,0.06222716,0.03360663,0.49259372,0.20171226,0.59798355
-5.42971486,2.06476415,0.56455164,0.52097577,0.03631765,0.05845943,0.03468384,0.50108992,0.19314673,0.58522582
-5.42371186,2.07649841,0.56078024,0.55191677,0.03604184,0.05479381,0.03577560,0.51015312,0.18482599,0.57287204
-5.41770885,2.09010071,0.55749190,0.58313120,0.03582623,0.05127418,0.03686805,0.51971650,0.17685995,0.56102646
-5.41170585,2.10530793,0.55475259,0.61424753,0.03567241,0.04793948,0.03794463,0.52968304,0.16934476,0.54975131
-5.40570285,2.12173239,0.55260111,0.64486806,0.03557843,0.04482329,0.03898659,0.53993024,0.16236188,0.53906966
-5.39969985,2.13888550,0.55105252,0.67457993,0.03553913,0.04195368,0.03997371,0.55031627,0.15597777,0.52896996
-5.39369685,2.15620544,0.55010234,0.70296735,0.03554663,0.03935309,0.04088505,0.56068671,0.15024419,0.51941186
-5.38769385,2.17308759,0.54973103,0.72962440,0.03559082,0.03703844,0.04169983,0.57088186,0.14519878,0.51033273
-5.38169085,2.18891545,0.54990850,0.75416784,0.03566005,0.03502136,0.04239827,0.58074379,0.14086601,0.50165464
-5.37568784,2.20309045,0.55059805,0.77624931,0.03574166,0.03330838,0.04296244,0.59012302,0.13725827,0.49329118
-5.36968484,2.21505882,0.55175961,0.79556621,0.03582265,0.03190130,0.04337701,0.59888415,0.13437703,0.48515383
-5.36368184,2.22433422,0.55335197,0.81187083,0.03589019,0.03079751,0.04362991,0.60691033,0.13221398,0.47715748
-5.35767884,2.23051487,0.55533377,0.82497726,0.03593210,0.02999030,0.04371282,0.61410622,0.13075205,0.46922494
-5.35167584,2.23329467,0.55766348,0.83476570,0.03593724,0.02946926,0.04362152,0.62039935,0.12996631,0.46129016
-5.34567284,2.23246795,0.56029817,0.84118396,0.03589582,0.02922056,0.04335601,0.62573999,0.12982469,0.45330030
-5.33966983,2.22792810,0.56319150,0.84424638,0.03579956,0.02922728,0.04292049,0.63009942,0.13028866,0.44521644
-5.33366683,2.21966079,0.56629110,0.84402995,0.03564183,0.02946979,0.04232310,0.63346711,0.13131368,0.43701331
-5.32766383,2.20773263,0.56953574,0.84066833,0.03541759,0.02992600,0.04157558,0.63584695,0.13284979,0.42867803
-5.32166083,2.19227670,0.57285266,0.83434391,0.03512342,0.03057181,0.04069272,0.63725294,0.13484208,0.42020824
-5.31565783,2.17347619,0.57615547,0.82527857,0.03475731,0.03138145,0.03969176,0.63770482,0.13723140,0.41160982
-5.30965483,2.15154781,0.57934288,0.81372373,0.03431861,0.03232798,0.03859170,0.63722401,0.13995519,0.40289446
-5.30365183,2.12672619,0.58229871,0.79995028,0.03380778,0.03338374,0.03741262,0.63583027,0.14294857,0.39407739
-5.29764882,2.09925057,0.58489319,0.78423894,0.03322631,0.03452098,0.03617497,0.63353924,0.14614566,0.38517545
-5.29164582,2.06935475,0.58698576,0.76687160,0.03257650,0.03571238,0.03489898,0.63036136,0.14948114,0.37620561
-5.28564282,2.03726075,0.58842923,0.74812401,0.03186139,0.03693175,0.03360406,0.62630199,0.15289208,0.36718413
-5.27963982,2.00317660,0.58907524,0.72826010,0.03108465,0.03815467,0.03230838,0.62136284,0.15631978,0.35812637
-5.27363682,1.96729788,0.58878061,0.70752811,0.03025052,0.03935908,0.03102847,0.61554462,0.15971182,0.34904704
-5.26763382,1.92981268,0.58741431,0.68615851,0.02936377,0.04052590,0.02977907,0.60885051,0.16302384,0.33996112
-5.26163082,1.89090909,0.58486460,0.66436351,0.02842969,0.04163950,0.02857288,0.60129039,0.16622126,0.33088500
-5.25562781,1.85078419,0.58104584,0.64233811,0.02745409,0.04268810,0.02742065,0.59288509,0.16928052,0.32183778
-5.24962481,1.80965348,0.57590447,0.62026217,0.02644330,0.04366394,0.02633113,0.58367065,0.17218992,0.31284266
-5.24362181,1.76775960,0.56942390,0.59830322,0.02540420,0.04456340,0.02531121,0.57370188,0.17494982,0.30392805
-5.23761881,1.72537937,0.56162770,0.57661978,0.02434417,0.04538677,0.02436610,0.56305512,0.17757218,0.29512833
-5.23161581,1.68282825,0.55258113,0.55536450,0.02327107,0.04613800,0.02349943,0.55182972,0.18007946,0.28648422
-5.22561281,1.64046174,0.54239065,0.53468726,0.02219323,0.04682409,0.02271346,0.54014830,0.18250273,0.27804253
-5.21960980,1.59867347,0.53120158,0.51473758,0.02111930,0.04745445,0.02200925,0.52815551,0.18487928,0.26985540
-5.21360680,1.55789006,0.51919390,0.49566657,0.02005822,0.04804006,0.02138677,0.51601558,0.18724966,0.26197907
-5.20760380,1.51856320,0.50657659,0.47762810,0.01901905,0.04859253,0.02084504,0.50390860,0.18965441,0.25447210
-5.20160080,1.48115950,0.49358079,0.46077938,0.01801090,0.04912315,0.02038220,0.49202603,0.19213061,0.24739350
-5.19559780,1.44614923,0.48045221,0.44528107,0.01704275,0.04964194,0.01999562,0.48056556,0.19470853,0.24080052
-5.18959480,1.41399471,0.46744326,0.43129694,0.01612337,0.05015678,0.01968198,0.46972589,0.19740855,0.23474667
-5.18359180,1.38513951,0.45480538,0.41899347,0.01526115,0.05067265,0.01943728,0.45970164,0.20023853,0.22927983
-5.17758879,1.35999929,0.44278202,0.40853929,0.01446407,0.05119110,0.01925701,0.45067890,0.20319196,0.22444083
-5.17158579,1.33895520,0.43160261,0.40010494,0.01373960,0.05170986,0.01913617,0.44283160,0.20624687,0.22026248
-5.16558279,1.32235012,0.42147779,0.39386269,0.01309466,0.05222276,0.01906944,0.43631891,0.20936569,0.21676922
-5.15957979,1.31048814,0.41259607,0.38998673,0.01253559,0.05271985,0.01905134,0.43128392,0.21249610,0.21397732
-5.15357679,1.30363709,0.40512204,0.38865351,0.01206819,0.05318783,0.01907636,0.42785334,0.21557285,0.21189576
-5.14757379,1.30203367,0.39919588,0.39004208,0.01169772,0.05361061,0.01913921,0.42613836,0.21852037,0.21052750
-5.14157079,1.30589048,0.39493415,0.39433438,0.01142895,0.05397019,0.01923500,0.42623629,0.22125623,0.20987119
-5.13556778,1.31540397,0.39243151,0.40171511,0.01126617,0.05424757,0.01935946,0.42823266,0.22369502,0.20992308
-5.12956478,1.33076228,0.39176300,0.41237092,0.01121322,0.05442380,0.01950911,0.43220355,0.22575255,0.21067893
-5.12356178,1.35215186,0.39298656,0.42648874,0.01127353,0.05448103,0.01968147,0.43821773,0.22735021,0.21213576
-5.11755878,1.37976173,0.39614546,0.44425300,0.01145006,0.05440354,0.01987513,0.44633815,0.22841893,0.21429322
-5.11155578,1.41378464,0.40127012,0.46584159,0.01174526,0.05417866,0.02008985,0.45662267,0.22890290,0.21715446
-5.10555278,1.45441437,0.40837937,0.49142050,0.01216101,0.05379755,0.02032655,0.46912359,0.22876251,0.22072641
-5.09954977,1.50183903,0.41748065,0.52113732,0.01269845,0.05325573,0.02058726,0.48388609,0.22797651,0.22501926
-5.09354677,1.55623037,0.42856934,0.55511362,0.01335792,0.05255346,0.02087496,0.50094543,0.22654327,0.23004532
-5.08754377,1.61772966,0.44162716,0.59343670,0.01413871,0.05169582,0.02119343,0.52032302,0.22448101,0.23581724
-5.08154077,1.68643087,0.45661983,0.63615106,0.01503895,0.05069261,0.02154698,0.54202182,0.22182715,0.24234569
-5.07553777,1.76236258,0.47349427,0.68325008,0.01605544,0.04955797,0.02194020,0.56602124,0.21863671,0.24963664
-5.06953477,1.84546965,0.49217566,0.73466863,0.01718346,0.04830981,0.02237767,0.59227198,0.21497999,0.25768858
-5.06353177,1.93559666,0.51256480,0.79027696,0.01841676,0.04696917,0.02286364,0.62069147,0.21093972,0.26648977
-5.05752876,2.03247420,0.53453617,0.84987670,0.01974742,0.04555937,0.02340182,0.65116025,0.20660779,0.27601581
-5.05152576,2.13570978,0.55793700,0.91319920,0.02116592,0.04410520,0.02399512,0.68351977,0.20208182,0.28622777
-5.04552276,2.24478442,0.58258779,0.97990677,0.02266123,0.04263200,0.02464552,0.71757203,0.19746189,0.29707107
-5.03951976,2.35905567,0.60828440,1.04959689,0.02422096,0.04116494,0.02535394,0.75308136,0.19284741,0.30847520
-5.03351676,2.47776760,0.63480191,1.12180947,0.02583160,0.03972824,0.02612026,0.78977836,0.18833448,0.32035443
-5.02751376,2.60006760,0.66190011,1.19603698,0.02747890,0.03834463,0.02694333,0.82736608,0.18401382,0.33260950
-5.02151076,2.72502932,0.68933061,1.27173702,0.02914818,0.03703488,0.02782113,0.86552820,0.17996929,0.34513021
-5.01550775,2.85168075,0.71684506,1.34834682,0.03082476,0.03581753,0.02875092,0.90393878,0.17627698,0.35779875
-5.00950475,2.97903585,0.74420417,1.42529889,0.03249446,0.03470877,0.02972947,0.94227326,0.17300506,0.37049370
-5.00350175,3.10612776,0.77118696,1.50203705,0.03414395,0.03372243,0.03075330,0.98021986,0.17021393,0.38309427
-4.99749875,3.23204174,0.79759962,1.57803179,0.03576122,0.03287015,0.03181889,1.01749083,0.16795698,0.39548470
-4.99149575,3.35594535,0.82328337,1.65279421,0.03733586,0.03216155,0.03292290,1.05383282,0.16628140,0.40755827
-4.98549275,3.47711399,0.84812067,1.72588757,0.03885936,0.03160452,0.03406230,1.08903556,0.16522919,0.41922097
-4.97948974,3.59494991,0.87203932,1.79693577,0.04032528,0.03120553,0.03523450,1.12293833,0.16483799,0.43039419
-4.97348674,3.70899305,0.89501397,1.86562816,0.04172924,0.03096982,0.03643728,1.15543364,0.16514175,0.44101658
-4.96748374,3.81892297,0.91706476,1.93172039,0.04306884,0.03090170,0.03766875,1.18646777,0.16617088,0.45104463
-4.96148074,3.92455120,0.93825310,1.99503112,0.04434348,0.03100455,0.03892716,1.21603802,0.16795209,0.46045212
-4.95547774,4.02580447,0.95867446,2.05543499,0.04555399,0.03128094,0.04021061,1.24418672,0.17050757,0.46922831
-4.94947474,4.12269952,0.97844872,2.11285197,0.04670223,0.03173247,0.04151674,1.27099224,0.17385375,0.47737510
-4.94347174,4.21531112,0.99770837,2.16723413,0.04779053,0.03235961,0.04284231,1.29655749,0.17799953,0.48490319
-4.93746873,4.30373516,1.01658531,2.21855050,0.04882118,0.03316135,0.04418283,1.32099652,0.18294417,0.49182763
-4.93146573,4.38804942,1.03519688,2.26677112,0.04979583,0.03413485,0.04553210,1.34442013,0.18867494,0.49816299
-4.92546273,4.46827450,1.05363216,2.31185154,0.05071496,0.03527501,0.04688193,1.36692118,0.19516475,0.50391852
-4.91945973,4.54433778,1.07193921,2.35371864,0.05157737,0.03657402,0.04822175,1.38856082,0.20236991,0.50909360
-4.91345673,4.61604303,1.09011424,2.39225920,0.05237983,0.03802096,0.04953851,1.40935621,0.21022821,0.51367392
-4.90745373,4.68304806,1.10809340,2.42731180,0.05311679,0.03960143,0.05081658,1.42927096,0.21865760,0.51762861
-4.90145073,4.74485230,1.12574780,2.45866298,0.05378032,0.04129736,0.05203786,1.44820862,0.22755556,0.52090854
-4.89544772,4.80079569,1.14288234,2.48604810,0.05436008,0.04308685,0.05318204,1.46601007,0.23679934,0.52344614
-4.88944472,4.85006951,1.15923833,2.50915691,0.05484363,0.04494433,0.05422700,1.48245487,0.24624719,0.52515657
-4.88344172,4.89173904,1.17450020,2.52764391,0.05521682,0.04684075,0.05514936,1.49726678,0.25574057,0.52594045
-4.87743872,4.92477733,1.18830585,2.54114282,0.05546429,0.04874410,0.05592522,1.51012324,0.26510736,0.52568788
-4.87143572,4.94810839,1.20026026,2.54928459,0.05557017,0.05062005,0.05653096,1.52066837,0.27416602,0.52428375
-4.86543272,4.96065767,1.20995170,2.55171790,0.05551886,0.05243275,0.05694408,1.52852883,0.28273049,0.52161380
-4.85942971,4.96140738,1.21696979,2.54813100,0.05529582,0.05414586,0.05714415,1.53333177,0.29061569,0.51757136
-4.85342671,4.94945331,1.22092431,2.53827367,0.05488841,0.05572365,0.05711365,1.53472394,0.29764348,0.51206419
-4.84742371,4.92406047,1.22146397,2.52197813,0.05428670,0.05713212,0.05683887,1.53239091,0.30364860,0.50502114
-4.84142071,4.88471412,1.21829409,2.49917750,0.05348413,0.05834019,0.05631055,1.52607535,0.30848453,0.49639825
-4.83541771,4.83116366,1.21119220,2.46992090,0.05247815,0.05932086,0.05552454,1.51559352,0.31202894,0.48618382
-4.82941471,4.76345667,1.20002094,2.43438429,0.05127066,0.06005222,0.05448217,1.50084897,0.31418836,0.47440225
-4.82341171,4.68196152,1.18473743,2.39287635,0.04986822,0.06051836,0.05319042,1.48184289,0.31490202,0.46111640
-4.81740870,4.58737704,1.16539885,2.34583907,0.04828216,0.06071006,0.05166201,1.45868041,0.31414450,0.44642830
-4.81140570,4.48072883,1.14216383,2.29384299,0.04652843,0.06062527,0.04991510,1.43157278,0.31192723,0.43047818
-4.80540270,4.36335228,1.11528980,2.23757725,0.04462728,0.06026930,0.04797291,1.40083515,0.30829860,0.41344174
-4.79939970,4.23686315,1.08512643,2.17783496,0.04260274,0.05965482,0.04586310,1.36688024,0.30334275,0.39552599
-4.79339670,4.10311711,1.05210550,2.11549449,0.04048196,0.05880151,0.04361702,1.33020815,0.29717714,0.37696370
-4.78739370,3.96416005,1.01672786,2.05149757,0.03829443,0.05773547,0.04126882,1.29139287,0.28994890,0.35800670
-4.78139070,3.82217158,0.97954804,1.98682516,0.03607110,0.05648844,0.03885449,1.25106614,0.28183013,0.33891850
-4.77538769,3.67940405,0.94115740,1.92247209,0.03384345,0.05509677,0.03641085,1.20989939,0.27301249,0.31996640
-4.76938469,3.53811978,0.90216641,1.85942146,0.03164255,0.05360024,0.03397455,1.16858452,0.26370105,0.30141354
-4.76338169,3.40052890,0.86318697,1.79861986,0.02949820,0.05204078,0.03158110,1.12781444,0.25410793,0.28351117
-4.75737869,3.26873037,0.82481540,1.74095419,0.02743805,0.05046114,0.02926403,1.08826389,0.24444576,0.26649149
-4.75137569,3.14465798,0.78761676,1.68723090,0.02548687,0.04890350,0.02705408,1.05057157,0.23492127,0.25056128
-4.74537269,3.03003333,0.75211101,1.63815828,0.02366595,0.04740817,0.02497859,1.01532382,0.22572931,0.23589657
-4.73936968,2.92632704,0.71876139,1.59433223,0.02199262,0.04601234,0.02306103,0.98304066,0.21704738,0.22263852
-4.73336668,2.83472908,0.68796527,1.55622571,0.02047991,0.04474902,0.02132063,0.95416431,0.20903094,0.21089057
-4.72736368,2.75612883,0.66004766,1.52418220,0.01913639,0.04364607,0.01977226,0.92905056,0.20180955,0.20071694
-4.72136068,2.69110486,0.63525732,1.49841299,0.01796618,0.04272549,0.01842641,0.90796312,0.19548403,0.19214244
-4.71535768,2.63992430,0.61376537,1.47899814,0.01696902,0.04200288,0.01728928,0.89107082,0.19012458,0.18515354
-4.70935468,2.60255109,0.59566629,1.46589092,0.01614061,0.04148716,0.01636309,0.87844764,0.18576999,0.17970055
-4.70335168,2.57866236,0.58098097,1.45892530,0.01547291,0.04118047,0.01564636,0.87007545,0.18242786,0.17570090
-4.69734867,2.56767169,0.56966148,1.45782603,0.01495465,0.04107836,0.01513442,0.86584895,0.18007572,0.17304312
-4.69134567,2.56875826,0.56159734,1.46222077,0.01457189,0.04117012,0.01481984,0.86558272,0.17866313,0.17159160
-4.68534267,2.58090030,0.55662272,1.47165388,0.01430856,0.04143934,0.01469295,0.86901988,0.17811448,0.17119172
-4.67933967,2.60291163,0.55452448,1.48560112,0.01414711,0.04186461,0.01474241,0.87584197,0.17833243,0.17167532
-4.67333667,2.63347978,0.55505046,1.50348485,0.01406916,0.04242033,0.01495566,0.88567972,0.17920190,0.17286615
-4.66733367,2.67120456,0.55791795,1.52468922,0.01405603,0.04307771,0.01531941,0.89812422,0.18059435,0.17458533
-4.66133067,2.71463565,0.56282182,1.54857488,0.01408937,0.04380570,0.01582007,0.91273820,0.18237227,0.17665642
-4.65532766,2.76230824,0.56944240,1.57449283,0.01415166,0.04457201,0.01644406,0.92906703,0.18439372,0.17891016
-4.64932466,2.81277591,0.57745265,1.60179711,0.01422665,0.04534417,0.01717815,0.94664918,0.18651674,0.18118863
-4.64332166,2.86463982,0.58652465,1.62985621,0.01429972,0.04609048,0.01800957,0.96502591,0.18860352,0.18334878
