energy_ev,total_up,In_p_up,In_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-4.30115058,1.21007541,0.70130166,0.00314651,1.06659346,0.58522770,0.29743647,0.00000000
-4.29514757,1.21671077,0.70944107,0.00318478,1.06560197,0.58928335,0.29127719,0.00000000
-4.28914457,1.21721968,0.71377880,0.00320997,1.05872331,0.59057932,0.28351105,0.00000000
-4.28314157,1.21195694,0.71440194,0.00322301,1.04628665,0.58932050,0.27434854,0.00000000
-4.27713857,1.20144807,0.71150389,0.00322521,1.02876542,0.58579644,0.26403140,0.00000000
-4.27113557,1.18637756,0.70538087,0.00321827,1.00676444,0.58037549,0.25282521,0.00000000
-4.26513257,1.16757199,0.69642491,0.00320420,0.98100296,0.57349623,0.24101153,0.00000000
-4.25912956,1.14597821,0.68511363,0.00318535,0.95229431,0.56565634,0.22887960,0.00000000
-4.25312656,1.12263729,0.67199693,0.00316429,0.92152268,0.55739924,0.21671808,0.00000000
-4.24712356,1.09865496,0.65768122,0.00314376,0.88961804,0.54929879,0.20480702,0.00000000
-4.24112056,1.07516941,0.64281141,0.00312656,0.85752966,0.54194253,0.19341039,0.00000000
-4.23511756,1.05331747,0.62805156,0.00311553,0.82619945,0.53591386,0.18276929,0.00000000
-4.22911456,1.03420006,0.61406466,0.00311338,0.79653563,0.53177382,0.17309613,0.00000000
-4.22311156,1.01884829,0.60149222,0.00312263,0.76938770,0.53004292,0.16456981,0.00000000
-4.21710855,1.00819098,0.59093458,0.00314553,0.74552343,0.53118370,0.15733210,0.00000000
-4.21110555,1.00302501,0.58293231,0.00318391,0.72560851,0.53558459,0.15148515,0.00000000
-4.20510255,1.00398924,0.57794969,0.00323915,0.71018945,0.54354570,0.14709024,0.00000000
-4.19909955,1.01154321,0.57636064,0.00331210,0.69968019,0.55526708,0.14416771,0.00000000
-4.19309655,1.02595136,0.57843768,0.00340299,0.69435285,0.57083992,0.14269803,0.00000000
-4.18709355,1.04727339,0.58434442,0.00351141,0.69433287,0.59024125,0.14262387,0.00000000
-4.18109055,1.07536150,0.59413181,0.00363632,0.69959861,0.61333243,0.14385325,0.00000000
-4.17508754,1.10986462,0.60773834,0.00377599,0.70998556,0.63986159,0.14626344,0.00000000
-4.16908454,1.15023984,0.62499430,0.00392812,0.72519495,0.66947033,0.14970573,0.00000000
-4.16308154,1.19577090,0.64562995,0.00408980,0.74480658,0.70170439,0.15401071,0.00000000
-4.15707854,1.24559316,0.66928740,0.00425769,0.76829551,0.73602827,0.15899408,0.00000000
-4.15107554,1.29872450,0.69553580,0.00442802,0.79505205,0.77184331,0.16446278,0.00000000
-4.14507254,1.35410115,0.72388924,0.00459681,0.82440456,0.80850869,0.17022123,0.00000000
-4.13906953,1.41061708,0.75382692,0.00475994,0.85564426,0.84536477,0.17607758,0.00000000
-4.13306653,1.46716582,0.78481454,0.00491331,0.88805116,0.88175765,0.18184969,0.00000000
-4.12706353,1.52268270,0.81632627,0.00505303,0.92092036,0.91706433,0.18737080,0.00000000
-4.12106053,1.57618618,0.84786634,0.00517550,0.95358769,0.95071715,0.19249451,0.00000000
-4.11505753,1.62681630,0.87898928,0.00527760,0.98545364,0.98222661,0.19709908,0.00000000
-4.10905453,1.67386854,0.90931790,0.00535679,1.01600483,1.01120145,0.20109078,0.00000000
-4.10305153,1.71682167,0.93855826,0.00541123,1.04483196,1.03736509,0.20440618,0.00000000
-4.09704852,1.75535793,0.96651067,0.00543981,1.07164350,1.06056746,0.20701337,0.00000000
-4.09104552,1.78937469,0.99307636,0.00544225,1.09627451,1.08079165,0.20891191,0.00000000
-4.08504252,1.81898670,1.01825909,0.00541907,1.11869013,1.09815484,0.21013153,0.00000000
-4.07903952,1.84451857,1.04216175,0.00537158,1.13898334,1.11290331,0.21072983,0.00000000
-4.07303652,1.86648752,1.06497772,0.00530185,1.15736717,1.12540146,0.21078863,0.00000000
-4.06703352,1.88557707,1.08697736,0.00521257,1.17416139,1.13611541,0.21040960,0.00000000
-4.06103052,1.90260239,1.10849007,0.00510700,1.18977422,1.14559137,0.20970894,0.00000000
-4.05502751,1.91846899,1.12988266,0.00498879,1.20467970,1.15443003,0.20881158,0.00000000
-4.04902451,1.93412613,1.15153488,0.00486186,1.21939169,1.16325767,0.20784499,0.00000000
-4.04302151,1.95051733,1.17381347,0.00473023,1.23443553,1.17269549,0.20693295,0.00000000
-4.03701851,1.96852998,1.19704560,0.00459786,1.25031862,1.18332830,0.20618952,0.00000000
-4.03101551,1.98894644,1.22149342,0.00446853,1.26750116,1.19567415,0.20571344,0.00000000
-4.02501251,2.01239906,1.24733083,0.00434563,1.28636855,1.21015627,0.20558326,0.00000000
-4.01900950,2.03933111,1.27462373,0.00423211,1.30720653,1.22707860,0.20585337,0.00000000
-4.01300650,2.06996591,1.30331519,0.00413034,1.33018057,1.24660626,0.20655110,0.00000000
-4.00700350,2.10428546,1.33321612,0.00404205,1.35532030,1.26875174,0.20767509,0.00000000
-4.00100050,2.14202005,1.36400251,0.00396830,1.38250996,1.29336789,0.20919488,0.00000000
-3.99499750,2.18264946,1.39521950,0.00390942,1.41148551,1.32014789,0.21105193,0.00000000
-3.98899450,2.22541598,1.42629231,0.00386511,1.44183861,1.34863245,0.21316175,0.00000000
-3.98299150,2.26934882,1.45654392,0.00383440,1.47302745,1.37822413,0.21541731,0.00000000
-3.97698849,2.31329903,1.48521878,0.00381580,1.50439416,1.40820811,0.21769341,0.00000000
-3.97098549,2.35598352,1.51151146,0.00380733,1.53518807,1.43777862,0.21985191,0.00000000
-3.96498249,2.39603608,1.53459929,0.00380667,1.56459389,1.46606998,0.22174743,0.00000000
-3.95897949,2.43206331,1.55367716,0.00381129,1.59176353,1.49219078,0.22323346,0.00000000
-3.95297649,2.46270291,1.56799301,0.00381854,1.61585031,1.51525978,0.22416845,0.00000000
-3.94697349,2.48668142,1.57688228,0.00382579,1.63604386,1.53444184,0.22442167,0.00000000
-3.94097049,2.50286906,1.57979944,0.00383057,1.65160414,1.54898235,0.22387856,0.00000000
-3.93496748,2.51032883,1.57634525,0.00383066,1.66189313,1.55823854,0.22244535,0.00000000
-3.92896448,2.50835778,1.56628813,0.00382419,1.66640257,1.56170625,0.22005276,0.00000000
-3.92296148,2.49651848,1.54957863,0.00380970,1.66477653,1.55904101,0.21665865,0.00000000
-3.91695848,2.47465925,1.52635622,0.00378621,1.65682773,1.55007244,0.21224943,0.00000000
-3.91095548,2.44292231,1.49694803,0.00375326,1.64254699,1.53481147,0.20684044,0.00000000
-3.90495248,2.40173953,1.46185945,0.00371086,1.62210512,1.51344996,0.20047498,0.00000000
-3.89894947,2.35181617,1.42175719,0.00365952,1.59584750,1.48635296,0.19322246,0.00000000
-3.89294647,2.29410337,1.37744547,0.00360022,1.56428142,1.45404396,0.18517550,0.00000000
-3.88694347,2.22976090,1.32983648,0.00353428,1.52805698,1.41718398,0.17644626,0.00000000
-3.88094047,2.16011196,1.27991663,0.00346337,1.48794234,1.37654539,0.16716234,0.00000000
-3.87493747,2.08659227,1.22870997,0.00338936,1.44479474,1.33298195,0.15746217,0.00000000
-3.86893447,2.01069579,1.17724069,0.00331427,1.39952840,1.28739628,0.14749043,0.00000000
-3.86293147,1.93391966,1.12649619,0.00324015,1.35308114,1.24070643,0.13739350,0.00000000
-3.85692846,1.85771081,1.07739255,0.00316898,1.30638104,1.19381294,0.12731527,0.00000000
-3.85092546,1.78341663,1.03074372,0.00310260,1.26031481,1.14756795,0.11739333,0.00000000
-3.84492246,1.71224170,0.98723575,0.00304266,1.21569929,1.10274767,0.10775587,0.00000000
-3.83891946,1.64521251,0.94740705,0.00299048,1.17325721,1.06002926,0.09851920,0.00000000
-3.83291646,1.58315122,0.91163540,0.00294708,1.13359848,1.01997313,0.08978606,0.00000000
-3.82691346,1.52665964,0.88013193,0.00291313,1.09720739,0.98301117,0.08164463,0.00000000
-3.82091046,1.47611349,0.85294225,0.00288893,1.06443652,0.94944131,0.07416829,0.00000000
-3.81490745,1.43166701,0.82995427,0.00287442,1.03550710,0.91942832,0.06741607,0.00000000
-3.80890445,1.39326713,0.81091226,0.00286925,1.01051576,0.89301064,0.06143355,0.00000000
-3.80290145,1.36067622,0.79543614,0.00287276,0.98944712,0.87011258,0.05625428,0.00000000
-3.79689845,1.33350200,0.78304507,0.00288409,0.97219120,0.85056117,0.05190150,0.00000000
-3.79089545,1.31123275,0.77318408,0.00290225,0.95856476,0.83410650,0.04839000,0.00000000
-3.78489245,1.29327608,0.76525240,0.00292615,0.94833517,0.82044452,0.04572803,0.00000000
-3.77888944,1.27899897,0.75863224,0.00295471,0.94124550,0.80924097,0.04391910,0.00000000
-3.77288644,1.26776735,0.75271675,0.00298695,0.93703946,0.80015527,0.04296366,0.00000000
-3.76688344,1.25898298,0.74693584,0.00302200,0.93548475,0.79286303,0.04286040,0.00000000
-3.76088044,1.25211619,0.74077900,0.00305922,0.93639366,0.78707624,0.04360725,0.00000000
-3.75487744,1.24673281,0.73381413,0.00309818,0.93963982,0.78256010,0.04520198,0.00000000
-3.74887444,1.24251433,0.72570185,0.00313873,0.94517026,0.77914581,0.04764237,0.00000000
-3.74287144,1.23927064,0.71620491,0.00318102,0.95301230,0.77673890,0.05092598,0.00000000
-3.73686843,1.23694490,0.70519247,0.00322544,0.96327493,0.77532277,0.05504962,0.00000000
-3.73086543,1.23561087,0.69263957,0.00327262,0.97614482,0.77495767,0.06000839,0.00000000
-3.72486243,1.23546330,0.67862199,0.00332341,0.99187730,0.77577525,0.06579460,0.00000000
-3.71885943,1.23680201,0.66330718,0.00337881,1.01078285,0.77796934,0.07239646,0.00000000
-3.71285643,1.24001128,0.64694193,0.00343990,1.03321012,0.78178371,0.07979673,0.00000000
-3.70685343,1.24553562,0.62983767,0.00350778,1.05952632,0.78749754,0.08797143,0.00000000
-3.70085043,1.25385370,0.61235431,0.00358351,1.09009614,0.79540970,0.09688861,0.00000000
-3.69484742,1.26545181,0.59488353,0.00366804,1.12526048,0.80582273,0.10650741,0.00000000
-3.68884442,1.28079857,0.57783249,0.00376215,1.16531589,0.81902742,0.11677735,0.00000000
-3.68284142,1.30032205,0.56160865,0.00386638,1.21049590,0.83528892,0.12763793,0.00000000
-3.67683842,1.32439052,0.54660651,0.00398104,1.26095507,0.85483502,0.13901868,0.00000000
-3.67083542,1.35329763,0.53319665,0.00410614,1.31675644,0.87784712,0.15083951,0.00000000
-3.66483242,1.38725254,0.52171759,0.00424142,1.37786284,0.90445415,0.16301149,0.00000000
-3.65882941,1.42637527,0.51247045,0.00438633,1.44413241,0.93472972,0.17543796,0.00000000
-3.65282641,1.47069692,0.50571649,0.00454007,1.51531823,0.96869218,0.18801600,0.00000000
-3.64682341,1.52016461,0.50167730,0.00470163,1.59107197,1.00630745,0.20063810,0.00000000
-3.64082041,1.57465020,0.50053727,0.00486982,1.67095130,1.04749416,0.21319408,0.00000000
-3.63481741,1.63396198,0.50244781,0.00504333,1.75443037,1.09213035,0.22557314,0.00000000
-3.62881441,1.69785844,0.50753287,0.00522081,1.84091297,1.14006144,0.23766595,0.00000000
-3.62281141,1.76606275,0.51589501,0.00540087,1.92974765,1.19110833,0.24936675,0.00000000
-3.61680840,1.83827720,0.52762144,0.00558222,2.02024415,1.24507542,0.26057540,0.00000000
-3.61080540,1.91419634,0.54278939,0.00576364,2.11169040,1.30175761,0.27119929,0.00000000
-3.60480240,1.99351816,0.56147027,0.00594407,2.20336965,1.36094596,0.28115513,0.00000000
-3.59879940,2.07595252,0.58373212,0.00612263,2.29457694,1.42243160,0.29037049,0.00000000
-3.59279640,2.16122642,0.60964007,0.00629864,2.38463466,1.48600773,0.29878514,0.00000000
-3.58679340,2.24908592,0.63925455,0.00647164,2.47290667,1.55146954,0.30635220,0.00000000
-3.58079040,2.33929470,0.67262719,0.00664136,2.55881067,1.61861235,0.31303892,0.00000000
-3.57478739,2.43162960,0.70979456,0.00680774,2.64182874,1.68722808,0.31882738,0.00000000
-3.56878439,2.52587358,0.75077004,0.00697092,2.72151581,1.75710069,0.32371473,0.00000000
-3.56278139,2.62180679,0.79553415,0.00713116,2.79750607,1.82800082,0.32771333,0.00000000
-3.55677839,2.71919661,0.84402406,0.00728885,2.86951736,1.89968048,0.33085051,0.00000000
-3.55077539,2.81778759,0.89612279,0.00744445,2.93735365,1.97186831,0.33316819,0.00000000
-3.54477239,2.91729208,0.95164898,0.00759848,3.00090571,2.04426600,0.33472213,0.00000000
-3.53876938,3.01738264,1.01034793,0.00775144,3.06015017,2.11654645,0.33558101,0.00000000
-3.53276638,3.11768700,1.07188477,0.00790383,3.11514718,2.18835408,0.33582523,0.00000000
-3.52676338,3.21778608,1.13584037,0.00805609,3.16603678,2.25930764,0.33554545,0.00000000
-3.52076038,3.31721572,1.20171075,0.00820856,3.21303423,2.32900554,0.33484103,0.00000000
-3.51475738,3.41547221,1.26891033,0.00836152,3.25642429,2.39703380,0.33381810,0.00000000
-3.50875438,3.51202160,1.33677928,0.00851514,3.29655469,2.46297619,0.33258756,0.00000000
-3.50275138,3.60631234,1.40459515,0.00866949,3.33382860,2.52642619,0.33126288,0.00000000
-3.49674837,3.69779076,1.47158839,0.00882454,3.36869619,2.58700019,0.32995780,0.00000000
-3.49074537,3.78591845,1.53696137,0.00898017,3.40164515,2.64435111,0.32878385,0.00000000
-3.48474237,3.87019048,1.59991027,0.00913619,3.43319001,2.69818158,0.32784787,0.00000000
-3.47873937,3.95015329,1.65964881,0.00929232,3.46386012,2.74825594,0.32724951,0.00000000
-3.47273637,4.02542104,1.71543279,0.00944823,3.49418631,2.79441002,0.32707867,0.00000000
-3.46673337,4.09568932,1.76658432,0.00960355,3.52468607,2.83655817,0.32741308,0.00000000
-3.46073037,4.16074498,1.81251448,0.00975783,3.55584739,2.87469678,0.32831600,0.00000000
-3.45472736,4.22047162,1.85274318,0.00991059,3.58811150,2.90890390,0.32983401,0.00000000
-3.44872436,4.27484982,1.88691533,0.01006129,3.62185491,2.93933503,0.33199523,0.00000000
-3.44272136,4.32395239,1.91481233,0.01020931,3.65737126,2.96621480,0.33480773,0.00000000
-3.43671836,4.36793441,1.93635823,0.01035396,3.69485382,2.98982531,0.33825844,0.00000000
-3.43071536,4.40701900,1.95162039,0.01049447,3.73437937,3.01049143,0.34231251,0.00000000
-3.42471236,4.44147947,1.96080443,0.01062994,3.77589454,3.02856404,0.34691330,0.00000000
-3.41870935,4.47161910,1.96424389,0.01075935,3.81920560,3.04440217,0.35198296,0.00000000
-3.41270635,4.49774987,1.96238501,0.01088159,3.86397263,3.05835494,0.35742369,0.00000000
-3.40670335,4.52017162,1.95576763,0.01099539,3.90970884,3.07074453,0.36311976,0.00000000
-3.40070035,4.53915287,1.94500306,0.01109941,3.95578586,3.08185110,0.36894012,0.00000000
-3.39469735,4.55491466,1.93075009,0.01119217,4.00144518,3.09190039,0.37474178,0.00000000
-3.38869435,4.56761842,1.91369030,0.01127217,4.04581577,3.10105485,0.38037364,0.00000000
-3.38269135,4.57735848,1.89450380,0.01133787,4.08793775,3.10940856,0.38568087,0.00000000
-3.37668834,4.58415959,1.87384647,0.01138775,4.12679111,3.11698614,0.39050951,0.00000000
-3.37068534,4.58797943,1.85232947,0.01142037,4.16132862,3.12374551,0.39471123,0.00000000
-3.36468234,4.58871569,1.83050185,0.01143444,4.19051153,3.12958415,0.39814803,0.00000000
-3.35867934,4.58621696,1.80883666,0.01142883,4.21334639,3.13434831,0.40069660,0.00000000
-3.35267634,4.58029650,1.78772073,0.01140268,4.22892141,3.13784428,0.40225223,0.00000000
-3.34667334,4.57074765,1.76744831,0.01135541,4.23644042,3.13985115,0.40273205,0.00000000
-3.34067034,4.55735983,1.74821828,0.01128678,4.23525302,3.14013390,0.40207742,0.00000000
-3.33466733,4.53993377,1.73013464,0.01119688,4.22487911,3.13845612,0.40025544,0.00000000
-3.32866433,4.51829501,1.71320998,0.01108619,4.20502692,3.13459163,0.39725939,0.00000000
-3.32266133,4.49230481,1.69737129,0.01095554,4.17560348,3.12833432,0.39310820,0.00000000
-3.31665833,4.46186782,1.68246779,0.01080611,4.13671715,3.11950568,0.38784493,0.00000000
-3.31065533,4.42693623,1.66828013,0.01063939,4.08867214,3.10795994,0.38153439,0.00000000
-3.30465233,4.38751028,1.65453076,0.01045713,4.03195539,3.09358651,0.37426002,0.00000000
-3.29864932,4.34363552,1.64089493,0.01026128,3.96721664,3.07631005,0.36612018,0.00000000
-3.29264632,4.29539712,1.62701209,0.01005395,3.89524260,3.05608815,0.35722417,0.00000000
-3.28664332,4.24291208,1.61249762,0.00983731,3.81692664,3.03290726,0.34768799,0.00000000
-3.28064032,4.18631991,1.59695442,0.00961351,3.73323554,3.00677717,0.33763020,0.00000000
-3.27463732,4.12577274,1.57998461,0.00938467,3.64517470,2.97772457,0.32716812,0.00000000
-3.26863432,4.06142572,1.56120093,0.00915273,3.55375351,2.94578634,0.31641425,0.00000000
-3.26263132,3.99342830,1.54023791,0.00891946,3.45995236,2.91100291,0.30547344,0.00000000
-3.25662831,3.92191716,1.51676255,0.00868637,3.36469252,2.87341238,0.29444052,0.00000000
-3.25062531,3.84701119,1.49048449,0.00845471,3.26881025,2.83304561,0.28339873,0.00000000
-3.24462231,3.76880894,1.46116533,0.00822541,3.17303581,2.78992276,0.27241878,0.00000000
-3.23861931,3.68738858,1.42862690,0.00799908,3.07797819,2.74405145,0.26155854,0.00000000
-3.23261631,3.60281038,1.39275830,0.00777603,2.98411587,2.69542671,0.25086335,0.00000000
-3.22661331,3.51512162,1.35352127,0.00755627,2.89179375,2.64403281,0.24036685,0.00000000
-3.22061031,3.42436346,1.31095383,0.00733956,2.80122607,2.58984679,0.23009214,0.00000000
-3.21460730,3.33057955,1.26517184,0.00712540,2.71250502,2.53284379,0.22005330,0.00000000
-3.20860430,3.23382582,1.21636834,0.00691314,2.62561432,2.47300370,0.21025703,0.00000000
-3.20260130,3.13418088,1.16481065,0.00670198,2.54044715,2.41031905,0.20070442,0.00000000
-3.19659830,3.03175670,1.11083521,0.00649107,2.45682753,2.34480368,0.19139266,0.00000000
-3.19059530,2.92670877,1.05484023,0.00627956,2.37453402,2.27650187,0.18231671,0.00000000
-3.18459230,2.81924549,0.99727653,0.00606662,2.29332484,2.20549744,0.17347080,0.00000000
-3.17858929,2.70963626,0.93863666,0.00585157,2.21296330,2.13192232,0.16484977,0.00000000
-3.17258629,2.59821782,0.87944288,0.00563385,2.13324244,2.05596437,0.15645021,0.00000000
-3.16658329,2.48539863,0.82023439,0.00541313,2.05400793,1.97787375,0.14827135,0.00000000
-3.16058029,2.37166095,0.76155423,0.00518931,1.97517835,1.89796758,0.14031579,0.00000000
-3.15457729,2.25756048,0.70393643,0.00496255,1.89676197,1.81663265,0.13259000,0.00000000
-3.14857429,2.14372348,0.64789376,0.00473329,1.81886947,1.73432565,0.12510462,0.00000000
-3.14257129,2.03084130,0.59390667,0.00450225,1.74172209,1.65157106,0.11787457,0.00000000
-3.13656828,1.91966244,0.54241350,0.00427041,1.66565486,1.56895635,0.11091906,0.00000000
-3.13056528,1.81098215,0.49380241,0.00403899,1.59111489,1.48712462,0.10426137,0.00000000
-3.12456228,1.70562997,0.44840517,0.00380946,1.51865468,1.40676478,0.09792855,0.00000000
-3.11855928,1.60445523,0.40649279,0.00358342,1.44892076,1.32859953,0.09195093,0.00000000
-3.11255628,1.50831103,0.36827300,0.00336264,1.38263806,1.25337128,0.08636160,0.00000000
-3.10655328,1.41803704,0.33388951,0.00314895,1.32059057,1.18182659,0.08119569,0.00000000
-3.10055028,1.33444147,0.30342291,0.00294423,1.26359902,1.11469950,0.07648966,0.00000000
-3.09454727,1.25828286,0.27689287,0.00275029,1.21249639,1.05269424,0.07228040,0.00000000
-3.08854427,1.19025206,0.25426155,0.00256891,1.16810208,0.99646797,0.06860438,0.00000000
-3.08254127,1.13095503,0.23543795,0.00240169,1.13119580,0.94661402,0.06549669,0.00000000
-3.07653827,1.08089703,0.22028289,0.00225006,1.10249205,0.90364625,0.06299013,0.00000000
-3.07053527,1.04046869,0.20861448,0.00211524,1.08261613,0.86798522,0.06111426,0.00000000
-3.06453227,1.00993454,0.20021393,0.00199818,1.07208274,0.83994644,0.05989459,0.00000000
-3.05852926,0.98942454,0.19483146,0.00189954,1.07127771,0.81973141,0.05935173,0.00000000
-3.05252626,0.97892887,0.19219234,0.00181967,1.08044390,0.80742177,0.05950085,0.00000000
-3.04652326,0.97829657,0.19200284,0.00175862,1.09967157,0.80297680,0.06035106,0.00000000
-3.04052026,0.98723801,0.19395614,0.00171612,1.12889378,0.80623454,0.06190519,0.00000000
-3.03451726,1.00533146,0.19773817,0.00169158,1.16788698,0.81691658,0.06415960,0.00000000
-3.02851426,1.03203360,0.20303327,0.00168414,1.21627680,0.83463642,0.06710426,0.00000000
-3.02251126,1.06669377,0.20952973,0.00169267,1.27354875,0.85891119,0.07072307,0.00000000
-3.01650825,1.10857163,0.21692515,0.00171578,1.33906358,0.88917635,0.07499427,0.00000000
-3.01050525,1.15685751,0.22493154,0.00175192,1.41207635,0.92480288,0.07989114,0.00000000
-3.00450225,1.21069483,0.23328012,0.00179936,1.49175865,0.96511623,0.08538270,0.00000000
-2.99849925,1.26920368,0.24172572,0.00185629,1.57722274,1.00941639,0.09143464,0.00000000
-2.99249625,1.33150459,0.25005075,0.00192080,1.66754662,1.05699807,0.09801018,0.00000000
-2.98649325,1.39674147,0.25806847,0.00199099,1.76179871,1.10717024,0.10507098,0.00000000
-2.98049025,1.46410261,0.26562570,0.00206501,1.85906110,1.15927408,0.11257791,0.00000000
-2.97448724,1.53283889,0.27260463,0.00214103,1.95845009,1.21269845,0.12049178,0.00000000
-2.96848424,1.60227818,0.27892389,0.00221740,2.05913314,1.26689224,0.12877383,0.00000000
-2.96248124,1.67183541,0.28453860,0.00229257,2.16034141,1.32137293,0.13738603,0.00000000
-2.95647824,1.74101771,0.28943967,0.00236517,2.26137745,1.37573095,0.14629114,0.00000000
-2.95047524,1.80942450,0.29365208,0.00243404,2.36161767,1.42962983,0.15545259,0.00000000
-2.94447224,1.87674273,0.29723244,0.00249821,2.46050998,1.48280198,0.16483407,0.00000000
-2.93846923,1.94273752,0.30026589,0.00255692,2.55756682,1.53504069,0.17439905,0.00000000
-2.93246623,2.00723905,0.30286232,0.00260960,2.65235461,1.58618886,0.18411004,0.00000000
-2.92646323,2.07012673,0.30515237,0.00265587,2.74448055,1.63612526,0.19392801,0.00000000
-2.92046023,2.13131169,0.30728309,0.00269554,2.83357803,1.68474941,0.20381163,0.00000000
-2.91445723,2.19071898,0.30941361,0.00272855,2.91929230,1.73196614,0.21371688,0.00000000
-2.90845423,2.24827091,0.31171102,0.00275497,3.00126746,1.77767110,0.22359664,0.00000000
-2.90245123,2.30387267,0.31434646,0.00277496,3.07913647,1.82173827,0.23340080,0.00000000
-2.89644822,2.35740158,0.31749163,0.00278878,3.15251502,1.86401051,0.24307662,0.00000000
-2.89044522,2.40870068,0.32131580,0.00279672,3.22100039,1.90429409,0.25256949,0.00000000
-2.88444222,2.45757742,0.32598331,0.00279911,3.28417545,1.94235758,0.26182411,0.00000000
-2.87843922,2.50380761,0.33165154,0.00279627,3.34161809,1.97793558,0.27078609,0.00000000
-2.87243622,2.54714435,0.33846925,0.00278856,3.39291558,2.01073700,0.27940381,0.00000000
-2.86643322,2.58733160,0.34657530,0.00277632,3.43768287,2.04045767,0.28763049,0.00000000
-2.86043022,2.62412119,0.35609740,0.00275988,3.47558374,2.06679631,0.29542640,0.00000000
-2.85442721,2.65729212,0.36715103,0.00273960,3.50635307,2.08947301,0.30276096,0.00000000
-2.84842421,2.68667073,0.37983805,0.00271582,3.52981862,2.10824893,0.30961464,0.00000000
-2.84242121,2.71214999,0.39424519,0.00268892,3.54592020,2.12294574,0.31598048,0.00000000
-2.83641821,2.73370647,0.41044207,0.00265933,3.55472473,2.13346352,0.32186507,0.00000000
-2.83041521,2.75141338,0.42847888,0.00262749,3.55643545,2.13979575,0.32728885,0.00000000
-2.82441221,2.76544855,0.44838361,0.00259393,3.55139415,2.14204014,0.33228571,0.00000000
-2.81840920,2.77609641,0.47015897,0.00255924,3.54007559,2.14040447,0.33690174,0.00000000
-2.81240620,2.78374345,0.49377915,0.00252408,3.52307400,2.13520679,0.34119322,0.00000000
-2.80640320,2.78886717,0.51918653,0.00248918,3.50108201,2.12686966,0.34522385,0.00000000
-2.80040020,2.79201890,0.54628862,0.00245533,3.47486277,2.11590878,0.34906143,0.00000000
-2.79439720,2.79380144,0.57495558,0.00242338,3.44521695,2.10291620,0.35277394,0.00000000
-2.78839420,2.79484248,0.60501839,0.00239420,3.41294633,2.08853926,0.35642552,0.00000000
-2.78239120,2.79576571,0.63626815,0.00236870,3.37881613,2.07345610,0.36007229,0.00000000
-2.77638819,2.79716085,0.66845656,0.00234774,3.34351846,2.05834922,0.36375839,0.00000000
-2.77038519,2.79955472,0.70129782,0.00233217,3.30763905,2.04387840,0.36751250,0.00000000
-2.76438219,2.80338466,0.73447201,0.00232274,3.27162947,2.03065436,0.37134491,0.00000000
-2.75837919,2.80897606,0.76762996,0.00232011,3.23578649,2.01921453,0.37524549,0.00000000
-2.75237619,2.81652494,0.80039947,0.00232480,3.20023993,2.01000200,0.37918256,0.00000000
-2.74637319,2.82608661,0.83239273,0.00233717,3.16494975,2.00334863,0.38310280,0.00000000
-2.74037019,2.83757072,0.86321470,0.00235741,3.12971253,1.99946289,0.38693230,0.00000000
-2.73436718,2.85074285,0.89247204,0.00238549,3.09417689,1.99842285,0.39057852,0.00000000
-2.72836418,2.86523230,0.91978231,0.00242117,3.05786697,2.00017425,0.39393330,0.00000000
-2.72236118,2.88054535,0.94478302,0.00246402,3.02021242,2.00453369,0.39687659,0.00000000
-2.71635818,2.89608336,0.96714021,0.00251336,2.98058319,2.01119622,0.39928087,0.00000000
-2.71035518,2.91116437,0.98655615,0.00256836,2.93832706,2.01974701,0.40101596,0.00000000
-2.70435218,2.92504736,1.00277605,0.00262796,2.89280784,2.02967634,0.40195407,0.00000000
-2.69834917,2.93695787,1.01559340,0.00269097,2.84344224,2.04039716,0.40197482,0.00000000
-2.69234617,2.94611417,1.02485406,0.00275609,2.78973352,2.05126448,0.40097002,0.00000000
-2.68634317,2.95175287,1.03045889,0.00282191,2.73130045,2.06159605,0.39884808,0.00000000
-2.68034017,2.95315348,1.03236511,0.00288701,2.66790025,2.07069363,0.39553786,0.00000000
-2.67433717,2.94966123,1.03058645,0.00294996,2.59944500,2.07786429,0.39099173,0.00000000
-2.66833417,2.94070787,1.02519229,0.00300940,2.52601090,2.08244141,0.38518796,0.00000000
-2.66233117,2.92582999,1.01630592,0.00306410,2.44784058,2.08380489,0.37813218,0.00000000
-2.65632816,2.90468501,1.00410217,0.00311297,2.36533894,2.08140032,0.36985798,0.00000000
-2.65032516,2.87706437,0.98880448,0.00315512,2.27906290,2.07475659,0.36042672,0.00000000
-2.64432216,2.84290399,0.97068163,0.00318995,2.18970637,2.06350177,0.34992642,0.00000000
-2.63831916,2.80229172,0.95004404,0.00321710,2.09808101,2.04737681,0.33847000,0.00000000
-2.63231616,2.75547161,0.92723982,0.00323656,2.00509421,2.02624657,0.32619274,0.00000000
-2.62631316,2.70284466,0.90265033,0.00324861,1.91172501,2.00010784,0.31324928,0.00000000
-2.62031016,2.64496572,0.87668537,0.00325389,1.81899906,1.96909381,0.29981005,0.00000000
-2.61430715,2.58253634,0.84977768,0.00325331,1.72796338,1.93347471,0.28605733,0.00000000
-2.60830415,2.51639308,0.82237683,0.00324812,1.63966154,1.89365404,0.27218114,0.00000000
-2.60230115,2.44749131,0.79494231,0.00323980,1.55510989,1.85016039,0.25837485,0.00000000
